TARANTO - Carcere,,,
,SO2,NO2,PM10
13/04/2011 7.00,"1,829101","64,53797",
13/04/2011 8.00,"1,103239","10,057211","35,409031"
13/04/2011 9.00,"0,743918","3,541246",
13/04/2011 10.00,"4,301908","12,464756","29,30402"
13/04/2011 11.00,"10,124153","20,829537",
13/04/2011 12.00,"10,343531","17,671171","29,54822"
13/04/2011 13.00,"4,071689","14,131878",
13/04/2011 14.00,"2,038553","15,64844","23,68742"
13/04/2011 15.00,"1,646732","13,932654",
13/04/2011 16.00,"0,996707","7,910531","12,69841"
13/04/2011 17.00,"0,785448","7,663935",
13/04/2011 18.00,"0,650026","7,437456","7,814408"
13/04/2011 19.00,"0,698778","7,524414",
13/04/2011 20.00,"0,79267","8,923519","8,547009"
13/04/2011 21.00,"6,72235","26,453858",
13/04/2011 22.00,"4,340728","22,990498","8,058608"
13/04/2011 23.00,"1,913062","11,499794",
14/04/2011 0.00,"7,931219","29,370842","9,76801"
14/04/2011 1.00,,"31,372152",
14/04/2011 2.00,"9,940881",,"7,814408"
14/04/2011 3.00,"14,015277","41,375506",
14/04/2011 4.00,"10,538438","35,747745","13,18681"
14/04/2011 5.00,"17,501044","53,268549",
14/04/2011 6.00,"6,222192","35,380624","19,0476"
14/04/2011 7.00,"3,228461","31,821225",
14/04/2011 8.00,"25,453923","53,43598","27,59462"
14/04/2011 9.00,"10,699236","22,887958",
14/04/2011 10.00,"3,089428","10,61464","16,11721"
14/04/2011 11.00,"1,950077","7,881329",
14/04/2011 12.00,"1,843545","9,030594","10,50061"
14/04/2011 13.00,"1,547422","9,285626",
14/04/2011 14.00,"1,529367","8,084444","11,47741"
14/04/2011 15.00,"1,470684","5,404989",
14/04/2011 16.00,"1,090599","7,693784","7,814408"
14/04/2011 17.00,"1,413806","13,53291",
14/04/2011 18.00,"1,948272","23,560906","3,907204"
14/04/2011 19.00,"1,291024","41,176928",
14/04/2011 20.00,"1,012957","38,314471","17,094"
14/04/2011 21.00,"1,912159","21,976202",
14/04/2011 22.00,"0,872118","11,442689","12,69841"
14/04/2011 23.00,"0,783642","26,127441",
15/04/2011 0.00,"1,032818","19,231201","14,40781"
15/04/2011 1.00,"0,650026","9,274594",
15/04/2011 2.00,"0,675304","8,603594","8,547009"
15/04/2011 3.00,"0,671693","6,295977",
15/04/2011 4.00,"0,680722","16,439493","9,76801"
15/04/2011 5.00,"0,687944","15,33825",
15/04/2011 6.00,"1,049069","37,451375","9,523809"
15/04/2011 7.00,"1,342484","37,942624",
15/04/2011 8.00,"2,285924","24,471362","18,80341"
15/04/2011 9.00,"6,486716","15,034549",
15/04/2011 10.00,"6,858675","16,296081","13,67521"
15/04/2011 11.00,"2,639828","8,863818",
15/04/2011 12.00,"2,375303","4,803424","12,94261"
15/04/2011 13.00,"1,733402","5,490648",
15/04/2011 14.00,"1,07796","8,974136","16,11721"
15/04/2011 15.00,"0,808921","5,023415",
15/04/2011 16.00,"1,867019","4,74502","9,27961"
15/04/2011 17.00,"1,84174","6,52635",
15/04/2011 18.00,"1,346998","3,645073","11,72161"
15/04/2011 19.00,"0,868507","5,353722",
15/04/2011 20.00,"1,486934","61,460072","12,45421"
15/04/2011 21.00,"1,631384","73,945604",
15/04/2011 22.00,"0,808019","25,339639","16,84981"
15/04/2011 23.00,"0,650026","17,99369",
16/04/2011 0.00,"0,774614","15,676342","19,2918"
16/04/2011 1.00,,"12,086434",
16/04/2011 2.00,"0,650026",,"16,11721"
16/04/2011 3.00,"0,650026","9,33754",
16/04/2011 4.00,"0,707806","12,014398","11,23321"
16/04/2011 5.00,"0,704195","12,371957",
16/04/2011 6.00,"0,832394","38,933557","8,547009"
16/04/2011 7.00,"0,752946","36,727818",
16/04/2011 8.00,"0,650026","30,33581","10,25641"
16/04/2011 9.00,"0,650026","21,201383",
16/04/2011 10.00,"0,650026","9,09419","11,23321"
16/04/2011 11.00,"0,873923","10,540011",
16/04/2011 12.00,"0,8342","19,405767","9,27961"
16/04/2011 13.00,"0,684333","21,42461",
16/04/2011 14.00,"0,650026","15,02806","7,326007"
16/04/2011 15.00,"0,650026","11,226588",
16/04/2011 16.00,"0,754752","10,965721","9,523809"
16/04/2011 17.00,"0,680722","9,880699",
16/04/2011 18.00,"0,650026","17,046243","8,547009"
16/04/2011 19.00,"0,650026","15,878161",
16/04/2011 20.00,"0,650026","15,473229","5,372406"
16/04/2011 21.00,"0,650026","14,07153",
16/04/2011 22.00,"0,650026","7,261594","11,23321"
16/04/2011 23.00,"0,650026","6,231732",
17/04/2011 0.00,"0,650026","5,260925","6,593407"
17/04/2011 1.00,"0,650026","4,223925",
17/04/2011 2.00,"0,650026","3,276478","4,395605"
17/04/2011 3.00,"0,794476","2,599637",
17/04/2011 4.00,"0,743918","2,265435","8,791209"
17/04/2011 5.00,"0,66086","3,4452",
17/04/2011 6.00,"0,864895","7,183722","8,791209"
17/04/2011 7.00,"0,650026","10,964419",
17/04/2011 8.00,"0,678916","6,998126","14,89621"
17/04/2011 9.00,"0,79267","5,981242",
17/04/2011 10.00,"2,177586","5,333606","16,11721"
17/04/2011 11.00,"3,149014","5,277147",
17/04/2011 12.00,"3,249226","4,062988","14,89621"
17/04/2011 13.00,"2,843863","3,347212",
17/04/2011 14.00,"2,577533","2,425724","12,45421"
17/04/2011 15.00,"1,950077","2,456872",
17/04/2011 16.00,"1,950077","2,719042","13,43101"
17/04/2011 17.00,"1,950077","3,246628",
17/04/2011 18.00,"1,950077","5,717775","9,523809"
17/04/2011 19.00,"2,076472","5,69701",
17/04/2011 20.00,"1,950077","6,358276","19,0476"
17/04/2011 21.00,"1,469781","5,011734",
17/04/2011 22.00,"1,950077","4,565915","20,02442"
17/04/2011 23.00,"1,58173","4,669744",
18/04/2011 0.00,"1,856185","5,419264","24,42001"
18/04/2011 1.00,,"3,802765",
18/04/2011 2.00,"1,935633",,"20,757021"
18/04/2011 3.00,"1,787571","4,102575",
18/04/2011 4.00,"0,812532","8,42838","19,78022"
18/04/2011 5.00,"1,224216","10,10069",
18/04/2011 6.00,"0,962399","9,525085","24,664221"
18/04/2011 7.00,"0,997609","16,640663",
18/04/2011 8.00,"1,514921","14,855443","23,93162"
18/04/2011 9.00,"1,756876","14,540706",
18/04/2011 10.00,"1,522144","16,280509","21,001221"
18/04/2011 11.00,"0,668083","24,476563",
18/04/2011 12.00,"1,050875","15,655581","23,93162"
18/04/2011 13.00,"1,82549","9,941052",
18/04/2011 14.00,"1,475198","7,39852","16,60561"
18/04/2011 15.00,"1,773126","7,085084",
18/04/2011 16.00,"1,950077","8,047457","15,62881"
18/04/2011 17.00,"2,033136","7,900147",
18/04/2011 18.00,"1,82549","8,652264","16,60561"
18/04/2011 19.00,"0,879341","12,279812",
18/04/2011 20.00,"1,950077","14,002738","17,3382"
18/04/2011 21.00,"1,950077","9,233711",
18/04/2011 22.00,"1,950077","5,367351","21,97802"
18/04/2011 23.00,"1,950077","7,763221",
19/04/2011 0.00,"1,904936","4,802776","24,42001"
19/04/2011 1.00,"1,785766","2,589903",
19/04/2011 2.00,"1,774029","2,334223","19,78022"
19/04/2011 3.00,"1,960911","4,477011",
19/04/2011 4.00,"2,379816","10,867726","22,46641"
19/04/2011 5.00,"5,04402","46,989446",
19/04/2011 6.00,"5,768979","47,144546","35,409031"
19/04/2011 7.00,"7,720862","55,177066",
19/04/2011 8.00,"12,726961","70,42123","44,932831"
19/04/2011 9.00,"21,72259","61,041516",
19/04/2011 10.00,"14,706826","32,97437","51,282051"
19/04/2011 11.00,"5,585709","9,946893",
19/04/2011 12.00,"3,315132","6,493903","44,200241"
19/04/2011 13.00,"2,307592","4,30569",
19/04/2011 14.00,"2,921505","4,957871","48,59584"
19/04/2011 15.00,"6,790964","12,47514",
19/04/2011 16.00,"2,139668","9,741827","43,46764"
19/04/2011 17.00,"1,950077","8,875498",
19/04/2011 18.00,"2,778861","16,548514","28,571421"
19/04/2011 19.00,"3,372009","29,333196",
19/04/2011 20.00,"2,722886","52,604684","31,25762"
19/04/2011 21.00,"2,760804","27,516165",
19/04/2011 22.00,"2,919699","17,976825","31,50182"
19/04/2011 23.00,"1,966329","26,135241",
20/04/2011 0.00,"2,146891","20,335706","28,571421"
20/04/2011 1.00,,"25,176107",
20/04/2011 2.00,"1,950077",,"20,02442"
20/04/2011 3.00,"2,9522","25,120945",
20/04/2011 4.00,"2,249811","31,745279","25,15262"
20/04/2011 5.00,"3,315132","57,888974",
20/04/2011 6.00,"4,711784","88,918515","37,362621"
20/04/2011 7.00,"10,212622","70,257698",
20/04/2011 8.00,"6,274555","24,386354","41,514042"
20/04/2011 9.00,"6,376573","22,94312",
20/04/2011 10.00,"5,170413","10,404389","39,804642"
20/04/2011 11.00,"3,437011","9,708732",
20/04/2011 12.00,"3,25013","10,769741","34,18803"
20/04/2011 13.00,"3,954324","10,813866",
20/04/2011 14.00,"5,421396","9,149998","27,10622"
20/04/2011 15.00,"3,35305","9,774276",
20/04/2011 16.00,"3,25013","11,460857","24,42001"
20/04/2011 17.00,"3,25013","13,341476",
20/04/2011 18.00,"2,991924","22,269522","28,08301"
20/04/2011 19.00,"2,697608","51,22636",
20/04/2011 20.00,"2,18842","47,995309","30,28083"
20/04/2011 21.00,"1,904936","28,660248",
20/04/2011 22.00,"2,098139","75,60363","40,293041"
20/04/2011 23.00,"1,542006","60,661237",
21/04/2011 0.00,"1,15199","20,321423","34,920631"
21/04/2011 1.00,"0,814338","17,301282",
21/04/2011 2.00,"1,417417","16,637417","24,908421"
21/04/2011 3.00,"0,783642","11,980659",
21/04/2011 4.00,"0,742113","8,3862","24,17581"
21/04/2011 5.00,"1,300051","16,928138",
21/04/2011 6.00,"1,848963","54,776675","27,10622"
21/04/2011 7.00,"2,470099","60,792326",
21/04/2011 8.00,"5,872802","68,286218","43,956032"
21/04/2011 9.00,"8,722986","38,387795",
21/04/2011 10.00,"15,108582","23,688092","44,200241"
21/04/2011 11.00,"13,599985","27,540829",
21/04/2011 12.00,"12,580706","18,467412","38,339432"
21/04/2011 13.00,"8,071155","15,054016",
21/04/2011 14.00,"3,932657","11,314839","35,409031"
21/04/2011 15.00,"3,19596","8,51404",
21/04/2011 16.00,"2,141475","2,721638","28,327221"
21/04/2011 17.00,"1,950077","2,070755",
21/04/2011 18.00,"1,950077","3,165511","23,93162"
21/04/2011 19.00,"2,072861","21,776991",
21/04/2011 20.00,"3,30159","153,076811","41,26984"
21/04/2011 21.00,"2,991924","124,090739",
21/04/2011 22.00,"2,103556","52,230904","36,874222"
21/04/2011 23.00,"1,578118","44,824603",
22/04/2011 0.00,"1,809239","33,537644","36,141621"
22/04/2011 1.00,,"26,588195",
22/04/2011 2.00,"1,950077",,"22,22221"
22/04/2011 3.00,"1,780349","14,374578",
22/04/2011 4.00,"1,830906","13,769122","24,42001"
22/04/2011 5.00,"1,809239","24,141694",
22/04/2011 6.00,"1,661177","36,126262","27,10622"
22/04/2011 7.00,"2,065638","44,703246",
22/04/2011 8.00,"2,493571","27,021034","40,04884"
22/04/2011 9.00,"2,674134","8,419297",
22/04/2011 10.00,"1,950077","5,060404","32,96703"
22/04/2011 11.00,"1,950077","3,068169",
22/04/2011 12.00,"1,950077","1,706053","23,44322"
22/04/2011 13.00,"1,924799","1,468542",
22/04/2011 14.00,"1,964523","2,52501","21,24542"
22/04/2011 15.00,"2,240783","0,999362",
22/04/2011 16.00,"2,69219","0,911754","18,31501"
22/04/2011 17.00,"2,609132","1,031159",
22/04/2011 18.00,"1,950077","1,746937","15,62881"
22/04/2011 19.00,"1,868824","1,849468",
22/04/2011 20.00,"1,917576","20,966456","14,16361"
22/04/2011 21.00,"2,067443","78,872981",
22/04/2011 22.00,"1,014763","27,375346","26,12941"
22/04/2011 23.00,"1,322622","20,893131",
23/04/2011 0.00,"1,20977","14,211699","20,757021"
23/04/2011 1.00,"0,951565","10,08901",
23/04/2011 2.00,"1,070737","6,94037","13,91941"
23/04/2011 3.00,"1,29283","3,624309",
23/04/2011 4.00,"1,184492","5,131787","14,65201"
23/04/2011 5.00,"1,150184","18,752946",
23/04/2011 6.00,"1,177269","21,47717","15,87301"
23/04/2011 7.00,"1,451725","20,649791",
23/04/2011 8.00,"1,906743","12,537443","29,79241"
23/04/2011 9.00,"1,950077","4,275192",
23/04/2011 10.00,"1,950077","4,47117","23,19902"
23/04/2011 11.00,"1,950077","4,135021",
23/04/2011 12.00,"1,950077","3,674277","17,826611"
23/04/2011 13.00,"1,997024","1,406245",
23/04/2011 14.00,"2,934145","0,834531","21,73382"
23/04/2011 15.00,"2,889004","0,707341",
23/04/2011 16.00,"2,0855","0,076574","14,89621"
23/04/2011 17.00,"1,950077","0,14601",
23/04/2011 18.00,"1,950077","1,480223","14,89621"
23/04/2011 19.00,"1,950077","5,298563",
23/04/2011 20.00,"1,895909","17,810698","20,757021"
23/04/2011 21.00,"1,890492","48,793492",
23/04/2011 22.00,"1,616036","47,15948","22,46641"
23/04/2011 23.00,"1,937438","37,664238",
24/04/2011 0.00,"1,682845","15,054016","21,48962"
24/04/2011 1.00,,"11,026072",
24/04/2011 2.00,"1,529367",,"16,11721"
24/04/2011 3.00,"1,935633","5,138924",
24/04/2011 4.00,"1,839934","3,15902","22,22221"
24/04/2011 5.00,"1,807433","4,554881",
24/04/2011 6.00,"1,737014","3,798222","21,48962"
24/04/2011 7.00,"1,932021","4,418605",
24/04/2011 8.00,"1,950077","3,746308","22,46641"
24/04/2011 9.00,"1,950077","0,700851",
24/04/2011 10.00,"1,950077","1,602223","22,22221"
24/04/2011 11.00,"1,950077","0,403638",
24/04/2011 12.00,"1,950077","0,295915","20,26862"
24/04/2011 13.00,"1,910354","0,545105",
24/04/2011 14.00,"1,937438","0,478914","19,0476"
24/04/2011 15.00,"1,950077","0,540094",
24/04/2011 16.00,"1,950077","0,192733","20,26862"
24/04/2011 17.00,"1,955495","0,027256",
24/04/2011 18.00,"1,950077","0,523691","11,47741"
24/04/2011 19.00,"1,941049","2,129159",
24/04/2011 20.00,"1,894103","22,000216","17,094"
24/04/2011 21.00,"1,919382","34,202811",
24/04/2011 22.00,"1,838129","18,285071","19,78022"
24/04/2011 23.00,"1,439085","10,949498",
25/04/2011 0.00,"1,184492","9,233063","13,91941"
25/04/2011 1.00,"1,919382","8,599702",
25/04/2011 2.00,"1,401167","3,533456","7,570208"
25/04/2011 3.00,"1,207965","1,076584",
25/04/2011 4.00,"1,915771",,"8,547009"
25/04/2011 5.00,"1,913965","2,159659",
25/04/2011 6.00,"1,877853","2,937732","12,69841"
25/04/2011 7.00,"1,950077","4,165522",
25/04/2011 8.00,"1,922993","2,375756","19,78022"
25/04/2011 9.00,"1,950077","0,72616",
25/04/2011 10.00,"1,950077","2,003914","20,02442"
25/04/2011 11.00,"1,950077","0,297863",
25/04/2011 12.00,"1,950077","0,543807","14,89621"
25/04/2011 13.00,"1,950077","0,196628",
25/04/2011 14.00,"1,950077","0,191435","12,45421"
25/04/2011 15.00,"1,950077",,
25/04/2011 16.00,"1,950077","0,048022","17,094"
25/04/2011 17.00,"1,950077","5,534775",
25/04/2011 18.00,"1,950077","3,057787","16,84981"
25/04/2011 19.00,"1,950077","3,40367",
25/04/2011 20.00,"1,950077","7,229798","19,53602"
25/04/2011 21.00,"1,950077","16,27531",
25/04/2011 22.00,"1,910354","12,364177","28,571421"
25/04/2011 23.00,"1,832712","8,687307",
26/04/2011 0.00,"1,950077","0,618436","17,582411"
26/04/2011 1.00,,"0,01168",
26/04/2011 2.00,"1,950077",,"12,69841"
26/04/2011 3.00,"1,950077","0,052565",
26/04/2011 4.00,"1,950077","7,491317","7,326007"
26/04/2011 5.00,"1,950077","23,424638",
26/04/2011 6.00,"1,950077","42,645474","8,302809"
26/04/2011 7.00,"2,011469","45,705193",
26/04/2011 8.00,"1,950077","15,638054","12,21001"
26/04/2011 9.00,"1,950077","21,321437",
26/04/2011 10.00,"1,964523","12,163008","15,38461"
26/04/2011 11.00,"2,043971","16,401858",
26/04/2011 12.00,"2,01508","18,191624","14,65201"
26/04/2011 13.00,"1,960911","9,484201",
26/04/2011 14.00,"1,987996","7,794371","16,36141"
26/04/2011 15.00,"1,978968","9,35636",
26/04/2011 16.00,"1,950077","8,436816","11,72161"
26/04/2011 17.00,"1,966329","11,534186",
26/04/2011 18.00,"2,121612","17,147484","20,26862"
26/04/2011 19.00,"2,340094","26,499937",
26/04/2011 20.00,"2,01508","27,385077","14,65201"
26/04/2011 21.00,"1,950077","17,061826",
26/04/2011 22.00,"1,950077","5,53867","18,31501"
26/04/2011 23.00,"1,950077","3,710616",
27/04/2011 0.00,"1,950077","1,486712","15,87301"
27/04/2011 1.00,"1,950077","0,870224",
27/04/2011 2.00,"1,950077","0,517202","9,27961"
27/04/2011 3.00,"1,950077","0,824799",
27/04/2011 4.00,"1,950077","2,077893","8,302809"
27/04/2011 5.00,"1,950077","11,043588",
27/04/2011 6.00,"1,950077","13,622464","16,11721"
27/04/2011 7.00,"2,043971","32,363066",
27/04/2011 8.00,"1,968134","14,434928","19,53602"
27/04/2011 9.00,"1,966329","13,045556",
27/04/2011 10.00,"2,063833","10,941055","22,46641"
27/04/2011 11.00,"1,987996","8,94234",
27/04/2011 12.00,"2,289535","6,249255","17,3382"
27/04/2011 13.00,"2,016886","6,937776",
27/04/2011 14.00,"2,224533","9,812561","17,3382"
27/04/2011 15.00,"2,787889","9,271999",
27/04/2011 16.00,"3,25013","11,088365","22,46641"
27/04/2011 17.00,"2,786083","10,693165",
27/04/2011 18.00,"2,249811","15,512808","19,2918"
27/04/2011 19.00,"2,028622","18,354505",
27/04/2011 20.00,"2,228144","28,467519","17,582411"
27/04/2011 21.00,"1,982578","28,401976",
27/04/2011 22.00,"1,964523","26,148224","23,19902"
27/04/2011 23.00,"1,950077","15,247394",
28/04/2011 0.00,"1,950077","10,946253","20,51281"
28/04/2011 1.00,,"2,19016",
28/04/2011 2.00,"1,950077",,"11,96581"
28/04/2011 3.00,"2,013275","3,094127",
28/04/2011 4.00,"2,186615","4,502318","18,55921"
28/04/2011 5.00,"1,950077","9,878753",
28/04/2011 6.00,"1,950077","17,020285","19,53602"
28/04/2011 7.00,"2,146891","42,182773",
28/04/2011 8.00,"2,220921","24,874354","19,78022"
28/04/2011 9.00,"2,17217","19,634844",
28/04/2011 10.00,"1,964523","14,320719","26,617821"
28/04/2011 11.00,"2,822195","6,308957",
28/04/2011 12.00,"3,225753","9,183743","23,19902"
28/04/2011 13.00,"3,184224","8,335583",
28/04/2011 14.00,"3,445137","12,88527","21,48962"
28/04/2011 15.00,"3,246518","14,145499",
28/04/2011 16.00,"4,823734","21,364268","23,44322"
28/04/2011 17.00,"7,75878","33,299486",
28/04/2011 18.00,"3,396385","25,436979","24,664221"
28/04/2011 19.00,"3,242004","32,021087",
28/04/2011 20.00,"2,773443","30,183289","23,19902"
28/04/2011 21.00,"2,508017","44,013437",
28/04/2011 22.00,"2,071054","31,819274","29,30402"
28/04/2011 23.00,"2,089111","39,533179",
29/04/2011 0.00,"2,013275","17,036508","21,001221"
29/04/2011 1.00,"2,03133","10,987134",
29/04/2011 2.00,"2,009663","17,301282","11,47741"
29/04/2011 3.00,"1,987996","14,194171",
29/04/2011 4.00,"2,067443","9,827489","20,26862"
29/04/2011 5.00,"2,013275","11,811276",
29/04/2011 6.00,"2,266965","20,456391","21,48962"
29/04/2011 7.00,"3,176099","29,939949",
29/04/2011 8.00,"3,380135","38,407911","34,920631"
29/04/2011 9.00,"3,116513","25,09565",
29/04/2011 10.00,"3,786401","17,190958","31,25762"
29/04/2011 11.00,"8,509019","14,426496",
29/04/2011 12.00,"8,369986","6,540627","29,79241"
29/04/2011 13.00,"3,808971","3,158371",
29/04/2011 14.00,"3,25013","4,023404","16,11721"
29/04/2011 15.00,"3,37562","8,929359",
29/04/2011 16.00,"3,25013","2,009107","19,53602"
29/04/2011 17.00,"3,154431","1,155106",
29/04/2011 18.00,"3,089428","2,57303","19,2918"
29/04/2011 19.00,"2,15953","3,340075",
29/04/2011 20.00,"1,964523","24,099535","17,094"
29/04/2011 21.00,"3,387356","73,257072",
29/04/2011 22.00,"2,01508","19,948278","30,52503"
29/04/2011 23.00,"2,0855","16,872334",
30/04/2011 0.00,"2,21731","20,320774","28,571421"
30/04/2011 1.00,,"11,212316",
30/04/2011 2.00,"2,641633",,"19,0476"
30/04/2011 3.00,"1,950077","5,989032",
30/04/2011 4.00,"2,000635","8,706125","28,327221"
30/04/2011 5.00,"2,018691","12,999479",
30/04/2011 6.00,"2,192032","15,305149","26,12941"
30/04/2011 7.00,"2,626286","27,59016",
30/04/2011 8.00,"2,69851","6,753478","31,25762"
30/04/2011 9.00,"2,645244","3,003926",
30/04/2011 10.00,"2,964841","6,650945","21,24542"
30/04/2011 11.00,"2,972062","4,837819",
30/04/2011 12.00,"2,816779","5,77618","19,53602"
30/04/2011 13.00,"2,387039","1,423117",
30/04/2011 14.00,"2,058415","1,493851","17,826611"
30/04/2011 15.00,"2,248006","0,932521",
30/04/2011 16.00,"2,473709","0,85984","21,24542"
30/04/2011 17.00,"2,712955","0,290075",
30/04/2011 18.00,"2,6633","2,038957","17,094"
30/04/2011 19.00,"2,108973","0,251787",
30/04/2011 20.00,"2,108973","1,42701","19,2918"
30/04/2011 21.00,"2,036748","0,072033",
30/04/2011 22.00,"2,040359","0,10902","18,80341"
30/04/2011 23.00,"2,478224","1,028562",
01/05/2011 0.00,"2,883587","0,885797","20,51281"
01/05/2011 1.00,"2,347315","0,488",
01/05/2011 2.00,"2,757193","0,638554","26,617821"
01/05/2011 3.00,"2,736429","0,01168",
01/05/2011 4.00,"2,391554","0,007139","29,05983"
01/05/2011 5.00,"2,329259","0,203117",
01/05/2011 6.00,"2,780666","0,604159","33,699631"
01/05/2011 7.00,"2,836641","1,016884",
01/05/2011 8.00,"2,894421","0,321872","41,025631"
01/05/2011 9.00,"3,130055","0,053213",
01/05/2011 10.00,"3,126444","0,145362","40,04884"
01/05/2011 11.00,"2,899837","0,096692",
01/05/2011 12.00,"2,908866","0,099288","47,863232"
01/05/2011 13.00,"2,963035","0,583393",
01/05/2011 14.00,"3,041579","0,595724","44,932831"
01/05/2011 15.00,"3,065955","4,479606",
01/05/2011 16.00,"3,251032","5,265468","33,211231"
01/05/2011 17.00,"3,251935","7,601636",
01/05/2011 18.00,"2,926019","7,403061","17,826611"
01/05/2011 19.00,"2,944979","9,85669",
01/05/2011 20.00,"3,121026","18,165015","11,96581"
01/05/2011 21.00,"3,980505","18,500511",
01/05/2011 22.00,"3,842375","31,692068","12,69841"
01/05/2011 23.00,"7,050975","28,56549",
02/05/2011 0.00,"3,25013","8,854083","16,36141"
02/05/2011 1.00,,"9,164275",
02/05/2011 2.00,"3,084915",,"10,01221"
02/05/2011 3.00,"2,967549","10,554292",
02/05/2011 4.00,"2,505308","15,00145","12,45421"
02/05/2011 5.00,"2,452945","16,640012",
02/05/2011 6.00,"3,323257","38,503301","17,3382"
02/05/2011 7.00,"3,25013","31,934777",
02/05/2011 8.00,"3,604032","17,205239","20,757021"
02/05/2011 9.00,"10,965569","17,660787",
02/05/2011 10.00,"10,664028","13,865164","24,42001"
02/05/2011 11.00,"3,646465","2,770308",
02/05/2011 12.00,"3,25013","3,534106","18,55921"
