"NetC","ARPA Puglia","","","","","","","","","","","","","","",""
"Stat","Caldarola","","","","","","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM10,BENZENE,CH4
12/01/2011 9.00,"5,46155035","101,16652032","391,8936536","2,29909488","1,0613021",29,"3,8834145","1094,02937"
12/01/2011 10.00,"4,31469776","92,099606","233,0118072","1,9386101","8,28644796",29,"7,38443802","1109,85"
12/01/2011 11.00,"4,20813955","70,20707216","153,76541088","1,56840805","15,19357287",29,"4,6268415","1053,01392"
12/01/2011 12.00,"3,57782126","46,29118344","93,07996488","1,22565689","34,11459975",29,"3,145581","1032,37708"
12/01/2011 13.00,"3,55073041","43,7149164","84,81435064","1,11482928","36,14199855",29,"1,795005","1025,1045"
12/01/2011 14.00,"3,70063418","41,21522496","87,44851304","1,22806611","30,99960675",29,"1,9256895","1006,63395"
12/01/2011 15.00,"2,97098244","38,82063616","74,25179344","1,10629915","30,9639561",29,"1,6907625","998,61461"
12/01/2011 16.00,"3,56337274","37,7511972","65,41418528","1,11159174","30,92040525",29,"1,2219255","993,63964"
12/01/2011 17.00,"3,57782126","57,03367896","102,69443776","1,25468753","21,09096045",29,"1,6094025","991,72031"
12/01/2011 18.00,"3,61755545","73,6996652","138,120012","1,35599593","12,2250827",29,"2,2409595","991,60075"
12/01/2011 19.00,"3,2111897","59,6501936","109,61767504","1,26440363","16,88439722",29,"2,4077475","1007,53016"
12/01/2011 20.00,"3,1028253","57,53984272","104,57634288","1,22380105","12,02048946",29,"1,7294085","1032,08847"
12/01/2011 21.00,"3,24008674","56,5275152","97,44427696","1,21455794","9,78983607",29,"1,703475","1064,37751"
12/01/2011 22.00,"2,96014631","45,64225064","74,3607392","1,1789334","13,28365364",29,"1,696356","1050,71484"
12/01/2011 23.00,"2,75786602","33,08794392","49,16568424","1,05305748","20,2924218",29,"1,347525","1061,22534"
13/01/2011 0.00,"2,65853258","24,86332296","38,629092","1,02213139","24,12942525",29,"1,144125","1061,31942"
13/01/2011 1.00,"2,88609752","23,18387952","36,40216648","0,99029777","24,5319963","66,59999084","1,0805625","1072,88881"
13/01/2011 2.00,"2,66214497","19,59526584","30,44387736","0,97785673","25,4123898","66,59999084","1,0836135","1056,78545"
13/01/2011 3.00,"2,44722236","16,08322585","23,992732","0,96170168","24,63890835","66,59999084","0,997677","1077,30518"
13/01/2011 4.00,"2,68923581","14,61533756","23,03296536","0,95992505","25,05071625","66,59999084","0,98949015","1099,29344"
13/01/2011 5.00,"2,54655681","16,92425346","25,10811632","0,97358934","23,65688955","66,59999084","1,12119165","1105,0382"
13/01/2011 6.00,"2,26842155","21,72766208","34,20640656","0,98682141","19,63378452","66,59999084","1,350576","1101,04715"
13/01/2011 7.00,"2,46167087","38,22751464","63,62698152","1,03871983","6,80448815","66,59999084","1,2575205","1078,81977"
13/01/2011 8.00,"2,89693365","54,74943168","123,84031648","1,25717597","0,55379405","66,59999084","1,5524505","1094,32778"
13/01/2011 9.00,"3,68076708","57,95388632","153,42561024","1,56923753","4,65799184","66,59999084","3,448647","1121,08815"
13/01/2011 10.00,"3,57601506","51,26333944","118,59793752","1,47353744","12,28183646","66,59999084","4,919229","1093,043"
13/01/2011 11.00,"3,94264763","47,3398772","111,28818944","1,39075254","18,71512094","66,59999084","3,4511895","1088,26746"
13/01/2011 12.00,"3,83970181","52,6390808","112,45674648","1,39102981","21,26652045","66,59999084","2,9864205","1059,93076"
13/01/2011 13.00,"3,4441722","45,24770944","93,23430152","1,31207543","28,9326072","66,59999084","3,0372705","1058,03446"
13/01/2011 14.00,"3,95528996","54,35617152","123,59259776","1,45157719","24,91609365","66,59999084","2,6070795","1049,76865"
13/01/2011 15.00,"2,91499456","39,7200792","78,49549656","1,18817535","35,8067388","66,59999084","2,4250365","1024,57726"
13/01/2011 16.00,"3,52002718","52,33149736","83,14903688","1,07533345","18,8999118","66,59999084","1,609911","1029,4018"
13/01/2011 17.00,"3,43875464","69,63731528","106,72933136","1,11960927","6,210437","66,59999084","1,4588865","1028,70159"
13/01/2011 18.00,"4,43389829","85,4921164","254,4831848","1,63748789","0,4970363","66,59999084","2,266893","1043,36631"
13/01/2011 19.00,"6,81610282","118,5385508","480,8140816","2,35055876","0,81738143","66,59999084","4,6339605","1091,58819"
13/01/2011 20.00,"7,67759742","137,69638928","612,3468712","2,67762901","1,35942891","66,59999084","6,503715","1137,16799"
13/01/2011 21.00,"6,55602846","111,96733184","462,9833432","2,56972555","1,14208164","66,59999084","7,44444102","1131,28309"
13/01/2011 22.00,"4,66868698","83,85680192","294,3197048","2,0181563","0,63312123","66,59999084","6,80729052","1126,75696"
13/01/2011 23.00,"3,72591883","61,28420792","181,56604384","1,73899434","0,27867756","66,59999084","5,012793","1142,34827"
14/01/2011 0.00,"3,38276676","56,17578368","150,98209336","1,61813491",,"66,59999084","4,4732745","1112,9125"
14/01/2011 1.00,,"59,49314192","133,14741624","1,2416139","0,68032892","77,40000153","3,0240495","1063,9223"
14/01/2011 2.00,"3,16061938",,,"1,2203643","0,46729484","77,40000153","2,0263725","1062,77031"
14/01/2011 3.00,"3,36651103","51,54887752","92,36533576",,"1,5895781","77,40000153","1,5992325","1047,10501"
14/01/2011 4.00,"2,88609752","37,17103904","63,15227016","1,05526865","3,48916124","77,40000153","1,772631","1056,19794"
14/01/2011 5.00,"3,32858405","33,0606788","61,3040736","1,01466607",,"77,40000153","1,378035","1050,7119"
14/01/2011 6.00,"3,55434279","47,50081024","106,18070208","1,02296087","3,40092837","77,40000153","1,4171895","1044,12679"
14/01/2011 7.00,"3,78190773","56,04471608","167,34214048","1,18173756",,"77,40000153","1,669914","1042,23735"
14/01/2011 8.00,"4,63437137","76,39015512","304,3557928","1,67113891","0,26838735","77,40000153","3,1837185","1078,2352"
14/01/2011 9.00,"7,0689514","108,1983592","487,680456","2,69173017","1,34640954","77,40000153","5,978943","1123,01042"
14/01/2011 10.00,"5,23579262","101,20156728","281,5184824","2,26252087","5,43108227","77,40000153","8,236683","1129,72538"
14/01/2011 11.00,"4,15215167","76,81456176","151,73435064","1,70123552","18,99615858","77,40000153","7,6859775","1079,2985"
14/01/2011 12.00,"4,00766546","59,3348092","122,37993088","1,3829715","27,58596225","77,40000153","4,120884","1064,77637"
14/01/2011 13.00,"4,42306114","55,66571944","111,91333696","1,31622283","31,48351395","77,40000153","2,4891075","1036,5117"
14/01/2011 14.00,"4,24606653","43,29699144","92,21488048","1,29825154","28,5383154","77,40000153","2,686914","1035,32639"
14/01/2011 15.00,"4,4844676","51,2983864","95,98519152","1,16751757","26,0892135","77,40000153","1,918062","1030,76939"
14/01/2011 16.00,"3,5164148","48,64684392","78,63038816","1,08872279","36,0222786","77,40000153","1,7172045","1030,73068"
14/01/2011 17.00,"4,15576405","68,40432384","114,86395448","1,17537899","13,10373656","77,40000153","1,58652","1036,38871"
14/01/2011 18.00,"4,59102581","89,44544408","222,4751576","1,70016838","1,86023775","77,40000153","2,3070645","1052,34556"
14/01/2011 19.00,"6,8359689","138,49723048","537,9758072","2,40640653","2,78951474","77,40000153","6,22454952","1127,92218"
14/01/2011 20.00,"8,06770743","153,63424768","672,870084","2,98664992","1,61621334","77,40000153","9,01418052","1171,71495"
14/01/2011 21.00,"6,72760552","126,44644896","505,211584","2,70717341","1,01321861","77,40000153","9,0975735","1137,59625"
14/01/2011 22.00,"5,3640231","91,33385","310,2101456","2,28637774","0,78376767","77,40000153","6,704064","1140,04331"
14/01/2011 23.00,"4,66326841","79,97096784","218,5035512","2,01041371","0,82695543","77,40000153","5,6092635","1147,12675"
15/01/2011 0.00,"3,89749588","70,07340424","164,836388","1,66260762",,"77,40000153","4,277502","1124,79059"
15/01/2011 1.00,"3,6952156","66,53670136","153,67981064","1,52709482",,"59,90000153",,
15/01/2011 2.00,"5,34776839","61,40491248","126,3901788","1,70289448",,"59,90000153",,
15/01/2011 3.00,"2,98723715","51,83569664","96,64534776","1,26203402",,"59,90000153",,
15/01/2011 4.00,"3,63922772","46,5377932","97,97864272","1,20622469",,"59,90000153",,
15/01/2011 5.00,"2,85900667","35,6694116","55,23033792","1,07410903","1,00094736","59,90000153",,
15/01/2011 6.00,"3,08657059","37,794026","73,33741768","1,06664488",,"59,90000153",,
15/01/2011 7.00,"3,47126406","42,09518472","113,08321328","1,18470015",,"59,90000153",,
15/01/2011 8.00,"3,8234471","48,15234336","155,56947848","1,31432737",,"59,90000153",,
15/01/2011 9.00,"4,86916006","67,47245328","257,716568","1,85298027","0,65557496","59,90000153",,
15/01/2011 10.00,"5,12020447","76,2344036","256,5854288","1,93892465","1,45245377","59,90000153",,
15/01/2011 11.00,"4,73370583","74,85216144","181,7593088","1,8216208","9,90272315","59,90000153",,
15/01/2011 12.00,"3,93361667","48,42619912","101,2807432","1,39004189","24,27972855","59,90000153",,
15/01/2011 13.00,"3,90291344","46,72987272","93,96321328","1,25527935","24,89897655","59,90000153",,
15/01/2011 14.00,"4,1828549","45,12570472","96,59217504","1,26369298","28,40319405","59,90000153",,
15/01/2011 15.00,"3,70785894","34,11195376","60,667282","1,13607888","38,17701825","59,90000153",,
15/01/2011 16.00,"4,0022479","28,00418448","47,0516432","1,07059306","41,5445982","59,90000153",,
15/01/2011 17.00,"3,40443903","40,06789112","62,8967696","1,047568","29,66810385","59,90000153",,
15/01/2011 18.00,"3,28162611","41,71618808","67,97441064","1,06763163","25,67104155","59,90000153",,
15/01/2011 19.00,"3,52363956","45,21266248","75,26213248","1,02351308","20,0685429","59,90000153",,
15/01/2011 20.00,"3,35928728","44,07703008","75,0520228","1,03050425","21,7243131","59,90000153",,
15/01/2011 21.00,"3,56156654","38,67656696","69,83949016","1,11633096","23,84278365","59,90000153",,
15/01/2011 22.00,"3,24731151","36,36377352","62,97848848","1,06186488","21,94972815","59,90000153",,
15/01/2011 23.00,"3,08295923","35,40463784","58,45593928","1,02774087","11,36314494","59,90000153",,
16/01/2011 0.00,"2,88429133","32,90234608","54,36527264","0,98934829","13,99031855","59,90000153",,
16/01/2011 1.00,,"30,994476","50,42506128","0,96458505","16,00088952","43,20000076",,
16/01/2011 2.00,"2,92583069",,,"0,93595052","14,49661563","43,20000076",,
16/01/2011 3.00,"3,11546763","39,2606256","58,323648",,"12,49932537","43,20000076",,
16/01/2011 4.00,"2,80663016","28,67258144","42,02457456","0,92094182","14,43548484","43,20000076",,
16/01/2011 5.00,"2,49779268","20,70883376","30,82518752","0,91011897",,"43,20000076",,
16/01/2011 6.00,"2,95292154","20,10012944","29,3829468","0,88610599","16,32228203","43,20000076",,
16/01/2011 7.00,"2,62963554","23,76011808","34,91973552","0,90526209","13,40682893","43,20000076",,
16/01/2011 8.00,"2,91138217","27,53304856","41,85075464","0,93065676","10,51124004","43,20000076",,
16/01/2011 9.00,"2,7813455","27,28513864","49,06452032","1,03986502","11,53733637","43,20000076",,
16/01/2011 10.00,"3,22383203","26,78287536","52,02553912","1,12782485","19,20727148","43,20000076",,
16/01/2011 11.00,"2,99265573","24,78284688","50,83879896","1,08465461","26,05499925","43,20000076",,
16/01/2011 12.00,"3,65548243","25,76664736","54,44957272","1,08955227","27,90727695","43,20000076",,
16/01/2011 13.00,"3,59226977","29,51619408","63,94341752","1,08943344","26,2297812","43,20000076",,
16/01/2011 14.00,"3,36109347","28,28062144","61,20162864","1,09203955","28,7784735","43,20000076",,
16/01/2011 15.00,"3,44236703","17,64845788","32,09622776","0,95352571","37,67575455","43,20000076",,
16/01/2011 16.00,"3,37554199","28,96850168","48,62745624","0,88831716","28,5202806","43,20000076",,
16/01/2011 17.00,"3,13172234","34,14960104","56,27702408","0,8660412","23,66518875","43,20000076",,
16/01/2011 18.00,"3,42972368","30,66740928","51,20454544","0,94436298","27,0652074","43,20000076",,
16/01/2011 19.00,"3,1226924","46,2899024","79,84045472","1,01585204","14,76393366","43,20000076",,
16/01/2011 20.00,"3,24731049","38,56106304","63,214544","0,99148257","19,46810177","43,20000076",,
16/01/2011 21.00,"3,3917967","46,41448832","76,27375256","1,04543489","13,82521833","43,20000076",,
16/01/2011 22.00,"3,38096057","49,74482904","81,74438608","1,07173826","7,70436083","43,20000076",,
16/01/2011 23.00,"3,17868028","53,35290688","89,82455544","1,06107501","2,6209931","43,20000076",,
17/01/2011 0.00,"3,63019777","56,52361472","125,57436664","1,21981092",,"43,20000076",,
17/01/2011 1.00,"3,33942018","58,26795144","137,71403704","1,186556",,"58,90000153",,
17/01/2011 2.00,"3,50738485","51,0868236","105,25986376","1,1574077",,"58,90000153",,
17/01/2011 3.00,"2,80843635","44,14192336","69,72402448","1,0389971",,"58,90000153",,
17/01/2011 4.00,"2,82649725","31,52660472","45,56919312","0,92820793",,"58,90000153",,
17/01/2011 5.00,"2,64769645","27,73811056","40,91435264","0,87713899",,"58,90000153",,
17/01/2011 6.00,"2,99987948","36,05617096","56,02670504","0,91955897",,"58,90000153",,
17/01/2011 7.00,"3,55434279","54,2679136","163,48621008","1,06601112",,"58,90000153",,
17/01/2011 8.00,"4,04559346","64,09410224","176,83986664","1,27479077",,"58,90000153",,
17/01/2011 9.00,"5,32790231","87,63621408","341,0225992","1,99951397",,"58,90000153",,
17/01/2011 10.00,"5,39111395","92,0684404","334,127736","2,20375012",,"58,90000153",,
17/01/2011 11.00,"4,40138887","59,72028752","172,98787496","1,52117079",,"58,90000153",,
17/01/2011 12.00,"3,55073041","40,25348896","91,10467768","1,1659786",,"58,90000153",,
17/01/2011 13.00,"3,45139697","31,42406416","65,97447776","1,02090698",,"58,90000153",,
17/01/2011 14.00,"3,67835069","17,33074849","29,346332","0,92132627",,"58,90000153",,
17/01/2011 15.00,"3,63796053","14,4462919","24,34142344","0,89366102",,"58,90000153",,
17/01/2011 16.00,"3,39902045","14,78795292","24,18207736","0,85889276",,"58,90000153","2,18212605","1061,15968"
17/01/2011 17.00,"3,85053794","28,72319208","44,20607096","0,96446739",,"58,90000153","1,056663","1056,96528"
17/01/2011 18.00,"0,85607602","62,11225688","153,64740224","1,37045241",,"58,90000153","1,2148065","1074,3397"
17/01/2011 19.00,"2,0101544","104,7368744","393,9492448","2,03146642",,"58,90000153","3,9647745","1124,67789"
17/01/2011 20.00,"2,25577922","116,89925936","477,872852","2,29072203",,"58,90000153","6,248448","1183,17899"
17/01/2011 21.00,"1,87831154","89,92046136","356,614768","2,20481609",,"58,90000153","6,0221655","1176,6468"
17/01/2011 22.00,"1,57850401","78,8703824","315,6560952","2,20051142",,"58,90000153","6,67152","1166,79339"
17/01/2011 23.00,"1,24799324","64,46009728","219,1366144","1,95077503",,"58,90000153","5,7607965","1175,73344"
18/01/2011 0.00,"0,7531302","54,11088104","150,07033704","1,62840438",,"58,90000153","4,2322455","1167,65677"
18/01/2011 1.00,,"51,78898648","136,18619608","1,49897405",,"68,19998169","3,7369665","1163,52215"
18/01/2011 2.00,"0,68991856",,,"1,38948851",,"68,19998169","3,24423","1168,12815"
18/01/2011 3.00,"0,49486305","43,51763624","78,8949516",,,"68,19998169","2,8135305","1149,91632"
18/01/2011 4.00,"0,46957738","35,3475264","67,65407416","1,12604706",,"68,19998169","2,098071","1176,61691"
18/01/2011 5.00,"0,49305686","31,77969616","47,76627232","1,06502553",,"68,19998169","1,8148365","1130,46577"
18/01/2011 6.00,"0,49847441","34,27420608","62,81893208","1,09792513",,"68,19998169","6,156918","1110,11313"
18/01/2011 7.00,"0,88136169","57,97983216","189,39069352","1,31796101",,"68,19998169","3,495429","1110,67712"
18/01/2011 8.00,"0,69894851","62,59895648","136,3807612","1,30942971",,"68,19998169","2,5857225","1102,94933"
18/01/2011 9.00,"1,07099863","70,52895736","202,8674064","1,66971761",,"68,19998169","2,9742165","1108,32953"
18/01/2011 10.00,"1,56947305","77,3090432","253,0356096","1,97214229",,"68,19998169","5,7730005","1118,41863"
18/01/2011 11.00,"1,0601625","66,0331188","159,71333696","1,54585598","5,12397396","68,19998169","4,5495495","1120,82943"
18/01/2011 12.00,"0,82537279","55,17511936","127,8713096","1,37080657","7,38233192","68,19998169","2,7830205","1126,73001"
18/01/2011 13.00,"0,85246466","60,31859056","141,00315504","1,39801981","8,40500882","68,19998169","3,1389705","1119,82346"
18/01/2011 14.00,"0,76577252","50,23154776","110,61246952","1,39316292","15,35330454","68,19998169","3,0759165","1095,60668"
18/01/2011 15.00,"0,59780887","37,5033064","73,91587416","1,096385","27,48262125","68,19998169","2,353338","1067,55565"
18/01/2011 16.00,"0,74590645","51,47230192","104,15482336","1,18402795","21,04228245","68,19998169","1,7700885","1065,39671"
18/01/2011 17.00,"0,45151749","56,94932152","97,77111424","1,16163315","19,14113324","68,19998169","2,068578","1062,6973"
18/01/2011 18.00,"0,36663155","72,58607816","146,68391736","1,35986606","7,3505795","68,19998169","2,1504465","1072,25475"
18/01/2011 19.00,"0,41539568","60,01230728","114,64864416","1,28040024","12,21524336","68,19998169","2,6325045","1082,48252"
18/01/2011 20.00,"0,44248653","60,92209424","104,70343352","1,27048609","14,44978301","68,19998169","2,7504765","1093,5918"
18/01/2011 21.00,"0,72603935","58,56387168","108,69293624","1,26290194","12,80397384","68,19998169","2,8552275","1089,88201"
18/01/2011 22.00,"0,39552859","52,07840592","78,30353176","1,14109537","14,74878363","68,19998169","2,5755525","1085,00014"
18/01/2011 23.00,"0,4840259","57,20629432","88,2604056","1,15302264","10,41199877","68,19998169","2,0640015","1094,43803"
19/01/2011 0.00,"0,33592832","50,83633248","72,78232584","1,10847187","12,03266495","68,19998169","1,9053495","1091,16385"
19/01/2011 1.00,"0,44248653","31,7900592","48,374556","1,06968553","21,0303723","71,09999084","1,9826415","1091,45246"
19/01/2011 2.00,"0,54182099","22,46745312","33,80175088","1,05775709","22,36660335","71,09999084","1,94247","1093,39188"
19/01/2011 3.00,"0,40275336","21,84448528","32,68244696","1,04859437","17,88958595","71,09999084","1,9155195","1095,06915"
19/01/2011 4.00,"0,30883748","19,10727182","28,44264432","1,03101801","17,13414728","71,09999084","2,053323","1099,69132"
19/01/2011 5.00,"0,32870457","18,45573487","27,58924224","1,03998502","14,45243237","71,09999084","1,9938285","1110,09598"
19/01/2011 6.00,"0,35579542","24,9632632","37,42418784","1,03769346","9,44753198","71,09999084","1,9317915","1115,32624"
19/01/2011 7.00,"0,42262045","39,5175984","74,22324728","1,07505734","3,13153754","71,09999084","2,129598","1095,01525"
19/01/2011 8.00,"0,51111776","51,7785852","114,6447628","1,26574571","1,63491846","71,09999084","1,896705","1081,19774"
19/01/2011 9.00,"1,02584688","73,60362544","210,8890112","1,67169112","0,51535239","71,09999084","3,8274795","1076,66769"
19/01/2011 10.00,"0,7007547","66,82874024","155,01956816","1,48060666","2,53221959","71,09999084","3,5630595","1073,56354"
19/01/2011 11.00,"0,54904474","48,21463632","99,19651024","1,28059713","28,0475454","71,09999084","3,157785","1041,13436"
19/01/2011 12.00,"0,42442563","46,8531776","91,31866872","1,19950963","31,42119015","71,09999084","2,3365575","1025,19466"
19/01/2011 13.00,"0,51292293","45,39566","77,85608552","1,15452432","28,49209125","71,09999084","2,290284","1019,44549"
19/01/2011 14.00,"0,61767495","60,74689768","117,71988976","1,40346968","13,67451404","71,09999084","2,7026775","1036,93702"
19/01/2011 15.00,"0,46596601","50,89214376","84,39283112","1,20484184","19,73251508","71,09999084","3,436443","1023,9187"
19/01/2011 16.00,"0,38288626","43,49687192","67,93420128","1,13599966","22,7052945","71,09999084","2,10519","1024,20829"
19/01/2011 17.00,"0,44609891","53,05050496","89,93998288","1,34244814","12,1782002","71,09999084","2,5226685","1043,39228"
19/01/2011 18.00,"0,5201477","72,36803368","157,6978404","1,49897405",,"71,09999084","3,530007","1061,83686"
