"NetC","Provincia di TARANTO","","","","",""
"41590.0416667","7.059253","2.49029","9.686021","0.516512","69.409903",""
"41590.0833333","3.069389","0.483","5.131787","0.500805","71.638791",""
"41590.125","3.36717","0.735922","5.313488","","72.367989",""
"41590.1666667","2.910661","0.478772","4.834574","0.164801","",""
"41590.2083333","5.411619","1.141101","8.603594","0.140639","68.156681",""
"41590.25","13.990973","4.525494","19.826272","0.157217","60.390824",""
"41590.2916667","37.846051","20.564352","40.860892","0.277368","48.553833",""
"41590.3333333","48.066933","28.166326","48.753245","0.427195","46.730499",""
"41590.375","79.30347","52.590468","71.045498","0.633207","35.229325",""
"41590.4166667","54.13042","31.295259","55.554114","0.487564","37.52996",""
"41590.4583333","34.113252","17.486157","38.441659","0.347785","45.403468",""
"41590.5","40.1937","21.391624","44.083511","0.396619","41.813703",""
"41590.5416667","","","","","43.398351",""
"41590.5833333","","","","","",""
"41590.625","","","","","",""
"41590.6666667","","","","","",""
"41590.7083333","","","","0.812471","",""
"41590.75","65.590604","16.905043","99.561067","0.769895","41.450215",""
"41590.7916667","51.923168","20.748745","67.512699","0.80879","40.547616",""
"41590.8333333","47.274659","19.828422","60.03047","0.813232","38.380348",""
"41590.875","28.973664","10.585426","39.195711","0.673338","52.067066",""
"41590.9166667","18.229101","5.58539","26.309158","0.606512","60.770651",""
"41590.9583333","10.282613","2.605331","15.676993","0.52208","68.26974",""
"41591.0","16.282339","5.063478","23.38506","0.564536","54.148351",""
"41591.0416667","13.812578","3.318414","21.337002","0.558735","52.983809",""
"41591.0833333","12.91109","3.220292","19.76268","0.561135","50.842276",""
"41591.125","5.952916","1.066663","9.75351","0.533885","64.505294",""
"41591.1666667","3.112801","0.268146","5.544509","0.523721","71.388259",""
"41591.2083333","4.565078","1.0692","7.094168","0.536486","67.797839",""
"41591.25","9.380455","3.743894","12.203889","0.536246","65.122103",""
"41591.2916667","32.732886","17.240859","36.176873","0.665615","41.665435",""
"41591.3333333","41.68873","21.862779","46.221106","0.759972","33.020083",""
"41591.375","97.927359","75.21117","71.972191","1.163926","18.391589",""
"41591.4166667","40.760093","24.901204","39.78235","0.815392","40.43386",""
"41591.4583333","42.337874","24.669437","43.156821","0.896904","36.869856",""
"41591.5","49.213959","30.108489","47.968045","0.935118","36.077001",""
"41591.5416667","45.04368","26.048221","46.218505","0.821315","38.682311",""
"41591.5833333","45.997386","27.440559","45.907024","0.821915","43.54359",""
"41591.625","25.475564","13.184817","28.514228","0.619118","57.528221",""
"41591.6666667","53.722075","30.844407","55.464555","0.981936","22.060551",""
"41591.7083333","84.401015","57.144722","73.811269","1.137596","7.452375",""
"41591.75","83.547018","56.893489","72.562733","1.087896","12.121361",""
"41591.7916667","55.197412","33.81092","53.735784","0.849326","33.036343",""
"41591.8333333","79.601242","46.340203","81.205236","1.140637","12.363065",""
"41591.875","79.496103","54.431113","68.58992","1.241556","8.572226",""
"41591.9166667","76.779455","51.079701","68.53413","1.22571","4.518006",""
"41591.9583333","38.229292","18.118036","45.347648","0.920433","14.471425",""
"41592.0","26.370954","8.891961","36.814124","0.782659","13.547917",""
"41592.0416667","12.957899","3.998507","18.658206","0.612915","52.853136",""
"41592.0833333","14.58451","3.389468","22.704961","0.665335","34.755393",""
"41592.125","5.672093","0.435632","10.184403","","41.516489",""
"41592.1666667","8.25784","0.636107","14.824286","0.29165","",""
"41592.2083333","17.965919","6.999713","23.635531","0.309761","17.078103",""
"41592.25","12.133068","3.556109","17.758781","0.263157","29.066073",""
"41592.2916667","29.418623","16.921952","30.324778","0.433632","20.014498",""
"41592.3333333","55.308652","40.005355","44.444324","0.780538","9.327824",""
"41592.375","118.150662","107.876706","60.547014","1.23888","2.904578",""
"41592.4166667","59.220527","44.658572","44.789556","0.765486","15.658982",""
"41592.4583333","","","","0.641011","20.267704",""
"41592.5","51.797683","32.801785","48.779211","0.602658","28.836547",""
"41592.5416667","49.041689","33.046249","43.130874","0.551669","32.739784",""
"41592.5833333","","","","","",""
"41592.625","","","","","33.407491",""
"41592.6666667","55.392781","35.053532","52.203009","0.624389","25.48038",""
"41592.7083333","73.712111","52.285102","60.81567","0.793939","12.654207",""
"41592.75","71.135845","51.552563","57.010313","0.846137","10.081389",""
"41592.7916667","62.315003","43.55554","52.402871","0.858169","11.805177",""
"41592.8333333","49.471047","32.526036","44.750608","0.674494","14.795736",""
"41592.875","48.660455","32.367842","43.442359","0.741984","12.201931",""
"41592.9166667","26.269196","13.330317","29.809513","0.523014","15.842468",""
"41592.9583333","20.394978","8.585751","25.849704","0.499512","14.353614",""
"41593.0","23.306305","11.482905","26.974954","0.4975","13.697554",""
"41593.0416667","15.381531","4.764034","22.120922","0.469409","12.501184",""
"41593.0833333","10.713343","4.224358","14.017019","0.471422","4.822005",""
"41593.125","9.980089","4.387616","12.363527","0.44977","2.012893",""
"41593.1666667","8.713671","3.009666","12.054626","0.427595","5.481458",""
"41593.2083333","50.595707","46.480627","25.49149","0.422445","3.038634",""
"41593.25","182.795681","189.3678","59.20242","0.44152","0.704141",""
"41593.2916667","97.881226","91.342225","47.133515","0.479351","2.547769",""
"41593.3333333","101.105866","91.046164","53.757847","0.694253","10.68058","38.08593"
"41593.375","30.231931","18.222934","29.884789","0.490538","27.81826",""
"41593.4166667","20.169094","11.010058","21.697816","0.37713","45.760294","58.105461"
"41593.4583333","15.344902","8.062993","16.989139","0.367631","54.142925",""
"41593.5","22.47944","12.626536","23.638132","0.413631","47.17331","28.80859"
"41593.5416667","43.564269","27.822902","40.66491","0.508286","28.563013",""
"41593.5833333","51.039995","35.609281","43.021855","0.513557","33.017389","14.16015"
"41593.625","55.840454","39.02075","46.972561","0.585071","24.069396",""
"41593.6666667","80.197502","60.20344","61.075264","0.888231","11.115254","7.324219"
"41593.7083333","83.300811","60.804868","66.09023","0.904531","3.855844",""
"41593.75","128.956294","110.683435","76.915782","1.263268","1.410311","3.417969"
"41593.7916667","99.939246","79.290883","69.562039","1.220931","2.593131",""
"41593.8333333","79.334001","57.520295","63.539907","0.931816","2.077212","21.48436"
"41593.875","100.342084","78.653925","71.310273","1.153321","1.547755",""
"41593.9166667","77.774535","57.359568","60.802705","0.911172","1.710924","30.27343"
"41593.9583333","34.882471","17.127507","40.46375","0.587849","15.810645",""
"41594.0","28.167143","11.518435","36.221004","0.523659","16.210115","44.43359"
"41594.0416667","35.033746","15.154902","43.779809","0.649542","7.551901",""
"41594.0833333","","","","0.528528","12.537751","37.109371"
"41594.125","25.756397","8.31845","36.518222","","14.151184",""
"41594.1666667","13.912297","1.685852","24.032674","0.283618","","27.83202"
"41594.2083333","12.142557","1.832191","20.421994","0.210338","27.510871",""
"41594.25","70.188925","56.020541","48.34312","0.250861","10.706982","41.99218"
"41594.2916667","68.25503","50.3844","53.290613","0.583857","6.696778",""
"41594.3333333","87.792615","70.28472","60.139493","0.579006","7.223528","36.62109"
"41594.375","69.01949","51.314874","53.325659","0.790112","9.343395",""
"41594.4166667","69.803636","54.008165","50.693581","0.873785","6.228254","18.55468"
"41594.4583333","68.92454","55.493545","46.732471","0.827722","10.354914",""
"41594.5","91.846228","75.968235","59.175174","0.747202","10.54652","10.2539"
"41594.5416667","69.108356","51.341931","53.454145","0.787038","11.607477",""
"41594.5833333","58.102639","42.047328","46.657196","0.592796","23.510137","25.39061"
"41594.625","30.219714","17.10975","31.569432","0.364057","36.320071",""
"41594.6666667","58.672434","39.557883","51.567038","0.555306","16.311667","41.99218"
"41594.7083333","69.848397","50.906306","55.538531","0.648444","8.124691",""
"41594.75","106.535129","90.333091","65.240135","0.633805","4.747528","35.15625"
"41594.7916667","96.74777","80.214583","62.03828","0.759255","3.974329",""
"41594.8333333","59.612581","40.653296","51.685145","0.667088","8.839666","35.644531"
"41594.875","75.553727","53.044697","63.173909","0.767545","4.92695",""
"41594.9166667","54.451252","34.436042","51.348997","0.590734","8.432075","42.480461"
"41594.9583333","34.832947","17.371122","39.995213","0.460269","16.449785",""
"41595.0","24.456735","9.730235","31.865333","0.380355","17.092998","40.52734"
"41595.0416667","24.20372","9.747152","31.355289","0.369395","21.033464",""
"41595.0833333","17.338473","6.102228","23.812048","0.319814","28.559623","39.550781"
"41595.125","9.785412","2.417545","15.013779","0.216646","42.696591",""
"41595.1666667","9.457784","2.252596","14.639992","0.201764","41.277487","39.0625"
"41595.2083333","19.859772","6.987024","27.278657","0.328023","13.119346",""
"41595.25","14.169369","4.682829","19.926214","0.30121","17.939311","26.36718"
"41595.2916667","19.228945","9.765763","21.808137","0.295427","7.914803",""
"41595.3333333","30.54395","20.205677","27.439589","0.392974","2.730572","13.18359"
"41595.375","35.980666","23.212816","33.22811","0.470985","21.065285",""
"41595.4166667","24.886095","11.515893","29.947081","0.441342","38.905754","7.324219"
"41595.4583333","22.114498","11.686766","24.381805","0.389819","46.221357",""
"41595.5","29.360288","17.979308","28.590823","0.400253","42.598418","3.417969"
"41595.5416667","37.491968","21.927908","38.091226","0.452301","34.263168",""
"41595.5833333","27.734362","14.171132","31.322824","0.344565","41.630903","1.464844"
"41595.625","14.012004","5.439898","18.463526","0.303515","51.832135",""
"41595.6666667","15.40391","5.485575","21.056665","0.385653","43.817124","0.976563"
"41595.7083333","26.305143","12.956442","30.451964","0.444334","32.219809",""
"41595.75","38.999868","21.389928","41.801845","0.597043","20.042928","4.882813"
"41595.7916667","41.066031","22.702745","43.740879","0.692486","8.738782",""
"41595.8333333","61.121838","43.97426","49.477473","0.997133","1.813838","20.507811"
"41595.875","48.742538","34.420815","40.449469","0.994788","2.245799",""
"41595.9166667","49.468352","37.806047","36.644112","1.043965","1.793527","31.25"
"41595.9583333","43.294293","35.660047","28.123568","0.98027","1.414373",""
"41596.0","42.419268","38.212919","22.532346","1.0692","2.09617","40.52734"
"41596.0416667","43.604975","40.188915","21.76919","1.014402","1.615459",""
"41596.0833333","","","","0.76613","0.493575","50.78125"
"41596.125","24.264083","13.373464","25.906815","","0.635757",""
"41596.1666667","12.379291","2.753361","19.461578","0.381655","","47.363281"
"41596.2083333","20.818907","14.023101","18.318161","0.350517","5.389379",""
"41596.25","106.356142","103.530577","44.648084","0.555579","2.187573","38.08593"
"41596.2916667","270.000789","278.002183","90.063225","0.706211","1.278284",""
"41596.3333333","208.544517","221.12813","59.738449","1.296728","1.76509","21.972651"
"41596.375","201.152337","202.385113","74.442035","1.851903","4.593158",""
"41596.4166667","49.677944","29.112025","50.384678","0.519266","29.428984","28.80859"
"41596.4583333","42.045509","24.989181","42.106846","0.406969","32.947645",""
"41596.5","46.017746","28.928479","43.663004","0.411135","36.389138","59.570301"
"41596.5416667","51.251637","32.411836","48.332738","0.473974","37.108835",""
"41596.5833333","57.893733","37.690163","52.94278","0.43944","36.827181","42.96875"
"41596.625","25.576631","12.973352","29.032093","0.368512","48.484766",""
"41596.6666667","35.929117","18.175561","40.858292","0.41534","36.43652","36.62109"
"41596.7083333","39.688356","21.34425","43.189267","0.441342","31.135846",""
"41596.75","42.860843","23.396377","46.110785","0.431959","35.482551","37.109371"
"41596.7916667","33.652002","17.331367","37.796626","0.369281","44.849635",""
"41596.8333333","24.108063","11.122564","29.061941","0.343118","45.806994","42.480461"
"41596.875","18.000517","8.9867","20.653022","0.271259","48.645899",""
"41596.9166667","9.069107","3.539189","11.922251","0.175339","58.14705","40.52734"
"41596.9583333","4.687853","1.108957","7.268084","0.150146","60.944657",""
"41597.0","4.033278","1.015064","6.159701","0.171054","62.385424","24.414061"
"41597.0416667","3.242358","0.72154","5.096744","0.147639","63.212114",""
"41597.0833333","2.401246","0.312133","4.115553","0.132313","63.208066","37.597641"
"41597.125","1.942024","0.178482","3.441957","0.120385","68.285318",""
"41597.1666667","2.009177","0.245307","3.467915","0.127541","71.531805","32.226551"
"41597.2083333","3.854202","1.224843","5.495191","0.124832","70.003675",""
"41597.25","7.433005","3.18138","9.340785","0.122366","68.151932","36.62109"
"41597.2916667","17.657966","9.667639","18.952824","0.219862","60.264222",""
"41597.3333333","24.32039","15.011099","23.501863","0.22981","57.53566","29.785151"
"41597.375","31.747974","17.586827","33.761521","0.354319","45.324922",""
"41597.4166667","33.183294","17.946324","35.956228","0.34801","40.976202","25.878901"
"41597.4583333","23.853021","10.668316","29.270902","0.292488","54.983158",""
"41597.5","19.886903","9.016308","24.216989","0.261189","66.436954","46.875"
"41597.5416667","28.589045","14.876597","31.875734","0.324799","58.805837",""
"41597.5833333","21.803835","12.279729","22.877576","0.299726","59.780115","23.4375"
"41597.625","13.042008","6.32385","15.251289","0.18549","64.135638",""
"41597.6666667","11.861056","5.022029","14.989122","0.210197","66.373309","11.71875"
"41597.7083333","10.855108","4.900222","13.251272","0.176067","71.499979",""
"41597.75","28.317044","14.874066","31.359169","0.332319","50.056206","64.941391"
"41597.7916667","55.666138","31.403537","58.326363","0.636657","16.839091",""
"41597.8333333","46.441674","26.652179","47.966743","0.653641","18.24467","80.07811"
"41597.875","49.433058","29.107798","49.922644","0.716928","11.690073",""
"41597.9166667","23.999538","8.437721","32.973739","0.446234","30.013957","98.144531"
"41597.9583333","10.062158","2.288123","15.741889","0.225765","53.518689",""
"41598.0","7.255963","1.80766","11.109784","0.242831","61.641352","113.769501"
"41598.0416667","9.716223","1.841496","15.765243","0.273078","40.477871",""
"41598.0833333","","","","0.280681","19.143127","65.42968"
"41598.125","11.193592","0.847578","20.117012","","42.859761",""
"41598.1666667","7.192881","0.330742","13.255169","0.22665","","107.910103"
"41598.2083333","8.8785","1.951461","13.993655","0.192145","65.935251",""
"41598.25","17.87638","7.247558","23.083938","0.231718","52.88699","189.941406"
"41598.2916667","22.779931","11.114098","26.533684","0.268272","53.203857",""
"41598.3333333","21.124157","9.483237","25.867867","0.338448","55.023797","132.324203"
"41598.375","13.181063","5.159909","17.303226","0.285404","58.672451",""
"41598.4166667","20.077509","9.80129","23.377258","0.316932","54.171373","66.40625"
"41598.4583333","17.91097","7.577453","22.643967","0.330807","50.119866",""
"41598.5","16.436315","7.58422","19.812009","0.297228","56.96898","33.203121"
"41598.5416667","22.205394","9.566979","27.808203","0.532042","51.446204",""
"41598.5833333","29.384036","15.864596","31.880916","0.498261","49.529465","26.36718"
"41598.625","15.072898","5.72919","20.049518","0.379426","60.27302",""
"41598.6666667","15.261463","5.146375","21.304556","0.328836","54.588449","14.64843"
"41598.7083333","21.599654","8.260929","28.653116","0.330043","43.393286",""
"41598.75","36.718679","19.978986","39.601955","0.546761","31.366049","22.9492"
"41598.7916667","37.002896","21.032127","38.529916","0.486921","32.129075",""
"41598.8333333","14.96911","6.816156","18.18318","0.355217","60.52894","24.90234"
"41598.875","37.213866","20.365555","39.956287","0.49247","36.838691",""
"41598.9166667","9.402841","3.003745","13.382358","0.299761","63.20942","22.46093"
"41598.9583333","4.011571","0.462701","6.96568","0.231195","72.852751",""
"41599.0","3.266778","0.379804","5.667806","0.213299","71.376075","21.972651"
"41599.0416667","2.591175","0.363731","4.399787","0.222589","72.685514",""
"41599.0833333","2.631195","0.466084","4.319319","0.203768","68.007716","17.08984"
"41599.125","1.68155","0.165794","2.963042","0.203366","70.658414",""
"41599.1666667","1.934563","0.229236","3.349807","0.202803","65.945403","11.71875"
"41599.2083333","2.519272","0.562514","3.957213","0.231556","70.141825",""
"41599.25","35.30982","21.764651","34.166463","0.254399","42.31068","7.8125"
"41599.2916667","32.241098","16.87373","35.799198","0.386665","34.707992",""
"41599.3333333","45.409291","28.652717","42.921913","0.525648","30.937462","6.347656"
"41599.375","24.990566","12.135088","29.196909","0.469668","43.458959",""
"41599.4166667","16.569263","8.426723","18.773716","0.344279","57.619632","18.55468"
"41599.4583333","21.540649","11.315417","23.853577","0.317577","55.320352",""
"41599.5","11.365207","5.904291","12.686695","0.283513","68.53515","11.71875"
"41599.5416667","28.056572","16.43304","28.468819","0.344802","50.762375",""
"41599.5833333","26.868818","15.747864","27.247509","0.353568","46.271452","8.300781"
"41599.625","27.028911","15.239486","28.333831","0.323649","40.511725",""
"41599.6666667","17.347973","8.48509","20.174103","0.345806","48.229523","13.18359"
"41599.7083333","28.522565","16.039699","29.963964","0.412845","32.609115",""
"41599.75","21.202167","10.436548","24.554419","0.510084","31.261091","21.48436"
"41599.7916667","27.282614","14.467183","30.004192","0.519977","32.34641",""
"41599.8333333","30.0827","15.696263","33.476001","0.693102","29.313872","26.36718"
"41599.875","27.43047","13.936821","31.100895","0.543824","29.487197",""
"41599.9166667","19.268964","8.139968","24.379223","0.437577","39.042511","31.25"
"41599.9583333","5.066354","0.993916","8.168806","0.343676","62.170802",""
"41600.0","4.291717","0.876338","6.867041","0.342629","64.870917","29.29686"
"41600.0416667","6.206608","0.812051","10.629573","0.374117","58.000137",""
"41600.0833333","","","","0.393985","46.944444","18.55468"
"41600.125","15.522617","1.636791","27.189097","","40.879384",""
"41600.1666667","10.439978","0.515991","19.183841","0.275942","","14.16015"
"41600.2083333","13.850566","4.624463","19.405767","0.204557","57.78755",""
"41600.25","20.100588","7.537697","26.894477","0.286193","49.852416","13.18359"
"41600.2916667","28.148808","13.966425","32.429928","0.248879","45.177335",""
"41600.3333333","52.752746","34.043548","48.701336","0.454812","32.651767","10.2539"
"41600.375","27.904626","14.126302","31.717384","0.335701","44.627573",""
"41600.4166667","18.908776","7.970791","23.949616","0.291135","49.947218","20.01952"
"41600.4583333","22.324779","9.912102","27.507083","0.41288","51.620226",""
"41600.5","13.31334","5.9948","16.27531","0.208445","68.555462","18.55468"
"41600.5416667","13.774589","6.718878","16.046892","0.201719","70.078842",""
"41600.5833333","20.766691","10.857796","23.074857","0.254754","68.551413","12.20703"
"41600.625","15.095956","6.818693","18.421996","0.2097","65.47351",""
"41600.6666667","25.284287","13.14338","28.211827","0.321359","55.883661","11.23046"
"41600.7083333","27.905982","12.700134","33.90819","0.314795","48.237643",""
"41600.75","37.695462","18.329515","44.001753","0.401778","41.507011","24.414061"
"41600.7916667","48.154425","28.323659","48.679269","0.435163","38.967378",""
"41600.8333333","24.789098","10.648864","31.091814","0.308273","52.703513","38.574211"
"41600.875","16.112754","6.436352","20.954123","0.197021","67.744338",""
"41600.9166667","8.973463","2.712759","13.007271","0.158937","73.128983","29.785151"
"41600.9583333","5.1776","1.322122","7.878084","0.127053","77.033572",""
"41601.0","3.782301","0.702086","6.159701","0.133778","79.919201","36.62109"
"41601.0416667","3.014444","0.588737","4.864424","0.16943","80.50757",""
"41601.0833333","4.371757","0.323129","7.868998","0.254226","70.117427","27.83202"
"41601.125","2.676641","0.25292","4.733339","0.183813","70.164147",""
"41601.1666667","2.037666","0.115886","3.720998","0.204677","71.519636","24.414061"
"41601.2083333","2.61695","0.523604","4.203807","0.197385","72.4262",""
"41601.25","13.823427","6.026098","17.203288","0.170403","61.393552","21.48436"
"41601.2916667","23.784514","11.922772","27.215063","0.203745","57.016362",""
"41601.3333333","17.550109","9.092438","19.629012","0.223598","64.650187","23.92577"
"41601.375","17.727152","8.58998","20.73868","0.282059","61.994764",""
"41601.4166667","18.176193","8.622124","21.548565","0.327233","57.036693","24.90234"
"41601.4583333","17.995768","9.693862","19.558918","0.307908","63.607524",""
"41601.5","21.197406","11.493058","22.924286","0.288339","59.322422","13.67187"
"41601.5416667","23.417545","12.610474","25.457744","0.408423","60.143005",""
"41601.5833333","20.285746","11.151325","21.704316","0.260547","56.936461","6.835938"
"41601.625","9.290239","4.226896","11.290184","0.253335","57.920236",""
"41601.6666667","20.359013","9.908718","23.751035","0.353648","45.232175","3.417969"
"41601.7083333","17.538577","7.613826","21.875613","0.363047","43.693913",""
"41601.75","30.440855","16.993005","32.171636","0.476122","40.693193","1.464844"
"41601.7916667","35.327449","21.266424","34.964668","0.395945","42.193553",""
"41601.8333333","28.464899","14.141528","32.766076","0.507238","48.296536","21.48436"
"41601.875","32.757302","17.761071","35.4254","0.395743","43.818478",""
"41601.9166667","10.852399","2.915771","16.290884","0.341818","60.025878","17.57811"
"41601.9583333","7.884764","1.855875","12.23893","0.340035","61.524902",""
"41602.0","5.706008","1.318737","8.894318","0.286232","67.453206","14.64843"
"41602.0416667","5.440787","0.839119","9.122742","0.278737","65.834361",""
"41602.0833333","","","","0.313093","52.279675","12.69531"
"41602.125","16.032034","1.863488","27.815985","","45.543635",""
"41602.1666667","16.562481","1.627487","29.193027","0.369529","","10.2539"
"41602.2083333","15.184136","2.576571","25.09953","0.371348","17.260223",""
"41602.25","14.218888","2.316038","23.652415","0.336733","21.763336","15.625"
"41602.2916667","22.647658","10.507597","27.211181","0.422885","6.134821",""
"41602.3333333","30.278049","20.010284","27.230646","0.514531","4.170675","20.99609"
"41602.375","40.15368","29.624629","31.374752","0.655775","6.407675",""
"41602.4166667","45.094539","25.867206","46.593602","0.634489","25.208859","22.46093"
"41602.4583333","26.484909","12.846469","30.964609","0.353697","52.985844",""
"41602.5","34.159388","17.519152","38.479305","0.383948","55.973017","33.691391"
"41602.5416667","27.458957","12.009045","34.113252","0.302725","60.120661",""
"41602.5833333","29.525791","12.777111","36.889399","0.334551","53.01156","28.80859"
"41602.625","10.84494","2.309271","17.207183","0.277157","66.300851",""
"41602.6666667","14.806994","3.476595","22.996981","0.340529","58.238458","28.80859"
"41602.7083333","20.563197","6.503177","29.366942","0.385201","42.856389",""
"41602.75","19.61014","5.576932","28.964601","0.371348","42.968771","28.320311"
"41602.7916667","22.714138","6.650361","33.256658","0.397803","40.258522",""
"41602.8333333","26.515424","8.620432","37.507186","0.45342","34.279405","33.203121"
"41602.875","22.017502","5.89583","33.081441","0.37272","39.517817",""
"41602.9166667","20.060551","3.803107","32.548031","0.334835","41.231445","34.17968"
"41602.9583333","10.244624","1.543742","17.233143","0.243755","55.800369",""
"41603.0","10.184254","2.417545","15.77693","0.280308","47.809057","30.27343"
"41603.0416667","8.133028","1.351727","13.487483","0.257245","40.820472",""
"41603.0833333","6.181509","1.009143","10.279143","0.248682","39.995141","22.9492"
"41603.125","3.888117","0.29183","6.991637","0.246461","46.869311",""
"41603.1666667","2.586425","0.317207","4.462084","0.221299","55.922245","24.414061"
"41603.2083333","2.386321","0.225006","4.220681","0.202072","61.423335",""
"41603.25","5.888476","1.660475","8.719104","0.198074","55.811203","21.48436"
"41603.2916667","31.001818","19.992526","28.642716","0.331321","36.162309",""
"41603.3333333","39.817914","24.289628","38.917974","0.555486","25.978691","11.23046"
"41603.375","62.042314","40.913843","55.934371","0.760021","19.408531",""
"41603.4166667","44.836779","27.720547","43.256763","0.538643","25.407262","15.625"
"41603.4583333","43.097567","26.897504","41.191858","0.464163","32.388385",""
"41603.5","35.769024","20.862097","36.429947","0.430156","42.881427","18.55468"
"41603.5416667","41.766722","27.014222","38.466322","0.473171","37.469713",""
"41603.5833333","60.084695","40.672762","52.558602","0.637357","28.864977","13.67187"
"41603.625","36.673917","20.763971","38.311871","0.448048","44.689856",""
"41603.6666667","44.789305","25.933184","45.908322","0.564654","35.951754","19.53125"
"41603.7083333","30.47747","15.357067","34.751805","0.447038","37.204976",""
"41603.75","33.077484","18.645018","34.68173","0.460973","33.956457","17.57811"
"41603.7916667","29.817466","15.903514","32.650555","0.431247","38.202293",""
"41603.8333333","20.114144","9.012077","24.65826","0.35818","45.127918","25.878901"
"41603.875","17.5318","7.671348","21.774391","0.317871","54.710301",""
"41603.9166667","8.935479","2.607023","13.096823","0.294121","59.040091","25.878901"
"41603.9583333","5.336325","1.253604","8.286913","0.287699","60.373229",""
"41604.0","3.294588","0.746073","5.159043","0.223156","65.338762","17.08984"
"41604.0416667","1.966442","0.322282","3.268042","0.211725","69.332734",""
"41604.0833333","","","","0.190198","69.680046","8.789063"
"41604.125","6.412815","0.161564","12.022189","","69.11877",""
"41604.1666667","3.947131","0.017764","7.525062","0.141205","","10.2539"
"41604.2083333","3.597797","0.236002","6.521807","0.110689","68.914303",""
"41604.25","5.534393","1.424473","8.403722","0.116662","63.654247","11.71875"
"41604.2916667","11.131193","4.648993","14.164967","0.168471","54.557284",""
"41604.3333333","26.588693","16.224093","25.98079","0.299194","42.133283","6.835938"
"41604.375","29.130332","16.68764","30.13268","0.318495","37.253732",""
"41604.4166667","21.275416","11.755285","22.671215","0.267904","43.605892","6.347656"
"41604.4583333","27.060114","16.036308","27.170934","0.278835","39.619362",""
"41604.5","23.351752","13.29479","24.281865","0.28485","42.239595","9.765625"
"41604.5416667","29.338587","18.831969","27.241029","0.339056","41.892926",""
"41604.5833333","24.917987","15.119376","24.479163","0.37006","46.867279","8.789063"
"41604.625","19.680024","10.661548","21.296773","0.323371","50.658117",""
"41604.6666667","22.209467","12.466678","23.366877","0.386192","45.496234","5.371094"
"41604.7083333","28.142709","15.721639","29.725155","0.42825","35.644366",""
"41604.75","33.694736","20.501753","33.013967","0.461123","31.87992","7.8125"
"41604.7916667","35.039847","21.981193","33.31767","0.408217","34.941568",""
"41604.8333333","20.350868","10.774053","22.407759","0.313091","45.108287","12.20703"
"41604.875","23.993439","12.211219","27.172234","0.360349","38.817055",""
"41604.9166667","10.835439","3.827638","14.859329","0.235276","50.689936","14.64843"
"41604.9583333","4.233382","0.753684","6.943615","0.156485","53.41375",""
"41605.0","3.45942","0.512607","5.832638","0.166887","52.526116","15.625"
"41605.0416667","3.329184","0.513453","5.582147","0.166643","50.616143",""
"41605.0833333","2.690886","0.466084","4.433532","0.161726","51.706211","8.789063"
"41605.125","2.026814","0.216547","3.545787","0.14019","51.832812",""
"41605.1666667","2.154336","0.215701","3.791085","0.148316","52.078576","14.16015"
"41605.2083333","1.674088","0.26138","2.802105","0.112923","52.40899",""
"41605.25","6.615632","3.103559","7.896254","0.146529","48.241692","7.8125"
"41605.2916667","9.065717","4.2159","10.877459","0.209553","44.349291",""
"41605.3333333","24.828447","16.119208","22.773735","0.292164","34.768939","4.882813"
"41605.375","36.429717","24.465579","32.165156","0.369167","27.768146",""
"41605.4166667","25.970065","15.878973","25.326656","0.311425","32.809532","12.20703"
"41605.4583333","26.084689","16.528623","24.549237","0.345436","37.25509",""
"41605.5","34.776658","24.626292","28.755638","0.468478","35.529952","13.18359"
"41605.5416667","47.863439","35.768312","36.699923","0.579492","31.242139",""
"41605.5833333","72.128897","55.927476","52.197808","0.785997","25.810113","16.11327"
"41605.625","40.570172","26.494012","36.97506","0.572299","31.624002",""
"41605.6666667","54.556394","36.975395","47.65396","0.711473","23.091048","27.83202"
"41605.7083333","83.383544","64.063225","61.24916","0.935654","10.042797",""
"41605.75","82.191753","63.05323","60.51847","0.902823","7.453051","35.644531"
"41605.7916667","93.742817","77.156716","60.980504","1.091489","6.820679",""
"41605.8333333","74.511843","58.656311","52.570305","0.997013","6.842345","48.828121"
"41605.875","71.162977","55.446185","51.088123","1.128304","4.873462",""
"41605.9166667","63.793057","48.077661","48.292509","1.185152","5.054913","61.52343"
"41605.9583333","58.306133","42.692739","46.056275","1.213516","4.50785",""
"41606.0","37.119566","25.485712","31.919865","1.248136","3.993964","94.238281"
"41606.0416667","31.284678","22.494658","25.344821","1.322335","4.138853",""
"41606.0833333","","","","1.076453","1.777276","100.5858"
"41606.125","","","","","1.454997",""
"41606.1666667","","","","0.669966","","117.675598"
"41606.2083333","","","","0.665622","1.120532",""
"41606.25","","","","0.606567","0.272854","89.355461"
"41606.2916667","","","","0.727873","1.905917",""
"41606.3333333","","","","0.781763","1.417082","68.35936"
"41606.375","","","","1.581888","4.35145",""
"41606.4166667","","","","0.534277","36.041788","67.382813"
"41606.4583333","","","","0.489689","47.373031",""
"41606.5","","","","0.653214","46.577486","48.828121"
"41606.5416667","","","","","42.230299",""
"41606.5833333","91.597301","65.182335","75.248019","0.995513","28.693686","27.34375"
"41606.625","59.491841","34.824307","60.397766","0.836801","32.550199",""
"41606.6666667","67.822251","41.678519","65.820276","0.879189","24.118133","28.320311"
"41606.7083333","112.081092","85.652797","83.032651","1.189967","5.472656",""
