"NetC","Comune Bari","","","","","","","","","","",""
"Stat","Corso Cavour","","","","","","","","","","",""
,CO,PM10,BENZENE
31/10/2011 7.00,"0,98634609",,"0,45603195"
31/10/2011 8.00,"1,09665062","21,97801971","1,03064"
31/10/2011 9.00,"1,40666178",,"2,12486285"
31/10/2011 10.00,"1,59254685","30,28083038","5,72026091"
31/10/2011 11.00,"1,3750064",,"3,61665133"
31/10/2011 12.00,"1,33833686","38,82783127","2,56564184"
31/10/2011 13.00,"1,47117249",,"3,44563973"
31/10/2011 14.00,"1,40735029","33,45542145","3,89869696"
31/10/2011 15.00,"1,16871169",,"2,31162676"
31/10/2011 16.00,"1,17169992","28,81562042","1,51247223"
31/10/2011 17.00,"1,29796961",,"1,93347362"
31/10/2011 18.00,"1,4727464","31,01342964","2,59145024"
31/10/2011 19.00,"1,6231013",,"4,88321296"
31/10/2011 20.00,"1,88421275","40,78144073","5,159181"
31/10/2011 21.00,"2,02656643",,"6,92138063"
31/10/2011 22.00,"1,99255193","38,33943176","6,9212474"
31/10/2011 23.00,"1,72738861",,"5,65419965"
01/11/2011 0.00,"1,84023051","44,20024109","4,57600472"
01/11/2011 1.00,"1,644514",,"5,2812271"
01/11/2011 2.00,"1,42050431","59,58485031","3,32157082"
01/11/2011 3.00,"1,28532703",,"2,37717343"
01/11/2011 4.00,"1,20620722","54,21244049","1,96035496"
01/11/2011 5.00,"1,11279286",,"1,37442363"
01/11/2011 6.00,"1,07897407","54,94504166","1,26604805"
01/11/2011 7.00,"1,08707432",,"0,69405979"
01/11/2011 8.00,"1,1211494","35,65322113","0,8975147"
01/11/2011 9.00,"1,26069194",,"1,49457608"
01/11/2011 10.00,"1,3390044","41,02563095","2,72053195"
01/11/2011 11.00,"1,26385608",,"1,85607585"
01/11/2011 12.00,"1,41851798","39,80464172","1,77141569"
01/11/2011 13.00,"1,38922173",,"2,73666361"
01/11/2011 14.00,"1,29236596","21,73381996","2,57205199"
01/11/2011 15.00,"1,08451831",,"0,92085485"
01/11/2011 16.00,"1,10984308","28,32722092","0,68913242"
01/11/2011 17.00,"1,17563296",,"0,6408656"
01/11/2011 18.00,"1,29403773","30,28083038","0,98727309"
01/11/2011 19.00,"1,47164431",,"2,1955413"
01/11/2011 20.00,"1,58969493","22,71062088","3,33812147"
01/11/2011 21.00,"1,80222355",,"4,67501272"
01/11/2011 22.00,"1,65186748","43,71184158","4,67030096"
01/11/2011 23.00,"1,47789803",,"3,28039147"
02/11/2011 0.00,"1,44826742","49,81684113","2,71002024"
02/11/2011 1.00,"1,34476533",,"2,57253303"
02/11/2011 2.00,"1,1484803","46,88644028","1,98447719"
02/11/2011 3.00,,,"1,06754287"
02/11/2011 4.00,"1,00136177","46,88644028","1,20890383"
02/11/2011 5.00,"0,94210754",,
02/11/2011 6.00,"0,95229197","29,7924099","0,67677282"
02/11/2011 7.00,"0,93856827",,"0,40177297"
02/11/2011 8.00,"1,08469539","28,81562042","0,97408362"
02/11/2011 9.00,"1,40911993",,"2,44574669"
02/11/2011 10.00,"1,69376787","31,50181961","5,55555776"
02/11/2011 11.00,"1,44913185",,"4,32763603"
02/11/2011 12.00,"1,30988523","39,56044006","2,49285108"
02/11/2011 13.00,"1,31218494",,"1,97137111"
02/11/2011 14.00,"1,44280008","38,33943176","2,32518642"
02/11/2011 15.00,"1,4348175",,"2,77433125"
02/11/2011 16.00,"1,47889993","21,24542046","1,84462443"
02/11/2011 17.00,"1,51332801",,"2,53871371"
02/11/2011 18.00,"1,89768132","34,67642975","3,65898904"
02/11/2011 19.00,"1,90544954",,"5,25163138"
02/11/2011 20.00,"2,33549647","38,33943176","6,43469833"
02/11/2011 21.00,"2,16549851",,"10,92701412"
02/11/2011 22.00,"1,73273712","35,89743042","7,47070199"
02/11/2011 23.00,"1,31071121",,"4,30755944"
03/11/2011 0.00,"1,17345091","44,20024109","2,25030776"
03/11/2011 1.00,"1,12675305",,"2,0351543"
03/11/2011 2.00,"1,0312347","43,46763992","1,55459637"
03/11/2011 3.00,"0,94413231",,"0,90164678"
03/11/2011 4.00,"0,90624302","38,82783127","0,61797497"
03/11/2011 5.00,"0,87503966",,"0,28577598"
03/11/2011 6.00,"0,90144555","24,17580986","0,39813313"
03/11/2011 7.00,"0,97677095",,"0,58450448"
03/11/2011 8.00,"1,19252313","18,55920982","0,91833371"
03/11/2011 9.00,"1,86647796",,"4,4041185"
03/11/2011 10.00,"2,0880295","34,4322319","7,69370568"
03/11/2011 11.00,"1,79367012",,"7,13523641"
03/11/2011 12.00,"1,68541016","44,20024109","6,37196672"
03/11/2011 13.00,"1,553065",,"4,49903206"
03/11/2011 14.00,"1,80383474","30,28083038","4,97044309"
03/11/2011 15.00,"1,33562357",,"3,84242432"
03/11/2011 16.00,"1,1550078","23,44322014","1,77521621"
03/11/2011 17.00,"1,27313647",,"1,9486859"
03/11/2011 18.00,"1,32545778","43,71184158","2,63683184"
03/11/2011 19.00,"1,33542552",,"3,09364179"
03/11/2011 20.00,"1,69319702","41,02563095","4,05113102"
03/11/2011 21.00,"1,93621952",,"6,45176766"
03/11/2011 22.00,"1,80002053","48,35165024","6,68637023"
03/11/2011 23.00,"1,47911546",,"4,3980287"
04/11/2011 0.00,"1,31666902","52,7472496","2,77403531"
04/11/2011 1.00,"1,40813667",,"2,31349296"
04/11/2011 2.00,"1,48027696","44,93283081","3,33974257"
04/11/2011 3.00,"1,29376279",,"2,92228238"
04/11/2011 4.00,"1,24618186","46,39804077","2,38047359"
04/11/2011 5.00,"1,16301018",,
04/11/2011 6.00,"1,18007627","34,4322319","1,38729072"
04/11/2011 7.00,"1,23505145",,"1,82000489"
04/11/2011 8.00,"1,62821449","47,13063049","2,40375476"
04/11/2011 9.00,"2,52926626",,"8,48978684"
04/11/2011 10.00,"2,25555068","48,59584045","12,49790283"
04/11/2011 11.00,"1,52245113",,"5,85052336"
04/11/2011 12.00,"1,41022085","54,94504166","3,35948458"
04/11/2011 13.00,"1,48475988",,"3,05336859"
04/11/2011 14.00,"1,47447643","39,80464172","3,53747076"
04/11/2011 15.00,"1,23107997",,"2,57028749"
04/11/2011 16.00,"1,18701734","36,14162064","1,45947636"
04/11/2011 17.00,"1,38603662",,"1,96981306"
04/11/2011 18.00,"1,62011308","38,58362961","3,38554927"
04/11/2011 19.00,"1,65308607",,"4,50792979"
04/11/2011 20.00,"1,54763843","35,16482162","3,95882912"
04/11/2011 21.00,"1,44639876",,"3,67820119"
04/11/2011 22.00,"1,26163442","36,63003159","2,69190239"
04/11/2011 23.00,"1,22573145",,"2,42948181"
05/11/2011 0.00,"1,17459028","43,46763992","1,74758229"
05/11/2011 1.00,"1,1721333",,"1,31595529"
05/11/2011 2.00,"1,1410278","32,72283173","1,22729933"
05/11/2011 3.00,"1,07044045",,"0,97574234"
05/11/2011 4.00,"1,01243743","26,61782074","0,76440974"
05/11/2011 5.00,"1,00543811",,"0,33024838"
05/11/2011 6.00,"0,97533567","42,24663162","0,30250767"
05/11/2011 7.00,"0,96169003",,"0,30477456"
05/11/2011 8.00,"1,02926935","23,44322014","0,38784312"
05/11/2011 9.00,"1,22425656",,"1,11590223"
05/11/2011 10.00,"1,3379827","30,76922989","2,0667891"
05/11/2011 11.00,"1,24269968",,"1,92596002"
05/11/2011 12.00,"1,2602772","24,90842056","1,94816012"
05/11/2011 13.00,"1,24238513",,"1,73167234"
05/11/2011 14.00,"1,21619593","29,05982971","1,63290334"
05/11/2011 15.00,"1,10282512",,"1,258448"
05/11/2011 16.00,"1,05697188","40,04883957","0,47156459"
05/11/2011 17.00,"1,06149558",,"0,64963621"
05/11/2011 18.00,"1,14716152","30,03663063","0,76055328"
05/11/2011 19.00,"1,23302668",,"1,28930277"
05/11/2011 20.00,"1,20608955","29,05982971","1,50717264"
05/11/2011 21.00,"1,20744561",,"1,74217185"
05/11/2011 22.00,"1,16782746","33,69963074","1,71190593"
05/11/2011 23.00,"1,04287538",,"1,16846791"
06/11/2011 0.00,"1,07390166","25,88521957","1,00092021"
06/11/2011 1.00,"1,02134502",,"0,89345687"
06/11/2011 2.00,"1,05321709","32,96702957","0,65006843"
06/11/2011 3.00,"1,00874205",,"0,95817469"
06/11/2011 4.00,"0,9345199","38,0952301","0,43116935"
06/11/2011 5.00,"0,87950277",,
06/11/2011 6.00,"0,93559869","45,90964127","0,18367732"
06/11/2011 7.00,"0,86381255",,"0,20000525"
06/11/2011 8.00,"0,86914126","25,88521957","0,13846252"
06/11/2011 9.00,"0,88266808",,"0,16085381"
06/11/2011 10.00,"0,90848448","31,74603081","0,38592913"
06/11/2011 11.00,"0,92916905",,"0,7876065"
06/11/2011 12.00,"0,95722691","37,36262131","0,52218374"
06/11/2011 13.00,"0,94568526",,"0,7751574"
06/11/2011 14.00,"0,92661304","20,51280975","0,86378793"
06/11/2011 15.00,"0,85042204",,"0,45113713"
06/11/2011 16.00,"0,84000228","31,74603081",0
06/11/2011 17.00,"0,86125654",,"0,26437424"
06/11/2011 18.00,"0,93756521","35,89743042","0,19174213"
06/11/2011 19.00,"0,9484766",,"0,29692332"
06/11/2011 20.00,"0,95445538","27,8388195","0,21644608"
06/11/2011 21.00,"1,12714566",,"0,56628086"
06/11/2011 22.00,"1,30595335","23,93161964","1,33819911"
06/11/2011 23.00,"1,40764504",,"1,80611166"
07/11/2011 0.00,"1,41342577","18,80340958","2,04074576"
07/11/2011 1.00,"1,35789954",,"2,25063931"
07/11/2011 2.00,"1,238748","27,10622025","1,31308226"
07/11/2011 3.00,"1,06442439",,"0,58465499"
07/11/2011 4.00,"0,90248822","24,17580986",
07/11/2011 5.00,"0,92075426",,
07/11/2011 6.00,"1,0536493","34,4322319","0,2464252"
07/11/2011 7.00,"1,13501057",,"0,66650519"
07/11/2011 8.00,"1,18923899","30,28083038","0,85151579"
07/11/2011 9.00,"1,58548811",,"1,97627203"
07/11/2011 10.00,"1,79427941","28,32722092","6,2303576"
07/11/2011 11.00,"1,68452593",,"5,1269604"
07/11/2011 12.00,"1,47842811","21,0012207","3,32358956"
07/11/2011 13.00,"1,44197409",,"2,64513056"
07/11/2011 14.00,"1,6271322","14,89620972","2,90049112"
07/11/2011 15.00,"1,54077658",,"3,2647856"
07/11/2011 16.00,"1,41611925","20,51280975","2,28544613"
07/11/2011 17.00,"1,4289191",,"1,96895471"
07/11/2011 18.00,"1,67727147","22,71062088","2,96947525"
07/11/2011 19.00,"2,03315334",,"5,43401711"
07/11/2011 20.00,"1,73934384","31,99023056","5,93722261"
07/11/2011 21.00,"1,64883965",,"4,36232997"
07/11/2011 22.00,"1,55347857","61,78266144","3,60757664"
07/11/2011 23.00,"1,29975905",,"2,75701784"
08/11/2011 0.00,"1,15773972","65,44566345","1,5065238"
08/11/2011 1.00,"1,1127148",,"1,02539127"
08/11/2011 2.00,"1,08184463","65,44566345","0,79797888"
08/11/2011 3.00,"1,03695718",,"0,5703275"
08/11/2011 4.00,"1,11829748","54,45664978","0,4646673"
08/11/2011 5.00,"1,10799539",,
08/11/2011 6.00,"1,13996648","58,85226059","0,69556596"
08/11/2011 7.00,"1,15426103",,"0,85649909"
08/11/2011 8.00,"1,43668616","56,89865112","1,4688653"
08/11/2011 9.00,"1,86376584",,"3,63525735"
08/11/2011 10.00,"1,74532029","57,87545013","4,91183948"
08/11/2011 11.00,"1,63542933",,"4,08366689"
08/11/2011 12.00,"1,71787289","70,81806183","4,72058449"
08/11/2011 13.00,"1,48902611",,"3,98562605"
08/11/2011 14.00,"1,39197462","70,81806183","2,67598125"
08/11/2011 15.00,"1,17809111",,"1,61105207"
08/11/2011 16.00,"1,26334464","70,32967377","1,41499075"
08/11/2011 17.00,"1,38869049",,"1,5731373"
08/11/2011 18.00,"1,47591171","57,87545013","2,28328806"
08/11/2011 19.00,"1,52127098",,"2,70223714"
08/11/2011 20.00,"1,69392398","43,22343063","3,31473861"
08/11/2011 21.00,"1,67858792",,"3,95198776"
08/11/2011 22.00,"1,43900567","56,41025162","2,93889812"
08/11/2011 23.00,"1,124924",,"1,61692016"
09/11/2011 0.00,"1,05693344","59,58485031","0,58957422"
09/11/2011 1.00,"1,18495296",,"0,83204533"
09/11/2011 2.00,"1,23338084","49,57265091","1,02740391"
09/11/2011 3.00,"1,35359486",,"1,61636793"
09/11/2011 4.00,"1,21501578","47,86323166","1,42507939"
09/11/2011 5.00,"1,14995403",,"0,79089344"
09/11/2011 6.00,"1,19883393","31,99023056","0,79515772"
09/11/2011 7.00,"1,27364907",,"1,01128751"
09/11/2011 8.00,"1,32231228","39,80464172","1,13871049"
09/11/2011 9.00,"1,65363712",,"2,64062423"
09/11/2011 10.00,"1,51295521","39,31623077","3,17161112"
09/11/2011 11.00,"1,40701594",,"2,42630877"
09/11/2011 12.00,"1,3442935","45,1770401","1,73082722"
09/11/2011 13.00,"1,36737681",,"1,88848764"
09/11/2011 14.00,"1,37819151","46,88644028","1,82386238"
09/11/2011 15.00,"1,12152337",,"1,90587631"
09/11/2011 16.00,"1,27583344",,"1,25235109"
09/11/2011 17.00,,,
09/11/2011 18.00,"0,95634384",,"1,49255327"
09/11/2011 19.00,"1,13113695",,"2,59726443"
09/11/2011 20.00,"1,13564084",,"3,14436772"
09/11/2011 21.00,"1,24590459",,"2,95002309"
09/11/2011 22.00,"1,18239578",,"3,15862301"
09/11/2011 23.00,"1,05443568",,"2,23396152"
10/11/2011 0.00,"0,98585562","10,02198982","1,7036184"
10/11/2011 1.00,"0,95801329",,"1,18458126"
10/11/2011 2.00,"0,88347426","19,79953957","1,09607378"
10/11/2011 3.00,,,"0,6197954"
10/11/2011 4.00,"0,84598456","21,02173996","0,38470568"
10/11/2011 5.00,"0,76912019",,
10/11/2011 6.00,"0,75219157","21,99950981","0,1740982"
10/11/2011 7.00,"0,80691046",,"0,47451796"
10/11/2011 8.00,"0,87612078","30,31043053","0,46743456"
10/11/2011 9.00,"0,99590142",,"1,03093799"
10/11/2011 10.00,"1,24012503","24,93276978","2,58588522"
10/11/2011 11.00,"1,14478259",,"3,25555633"
10/11/2011 12.00,"0,98907918","44,73233032","3,13619002"
10/11/2011 13.00,"0,86634876",,"1,86302705"
10/11/2011 14.00,"0,87191396","45,22121048","1,42345931"
10/11/2011 15.00,"0,79120043",,"0,81828837"
10/11/2011 16.00,"0,73117148","49,37667084","0,69919259"
10/11/2011 17.00,"0,79379605",,"0,51284666"
10/11/2011 18.00,"0,86674253","32,26594162","1,33065806"
10/11/2011 19.00,"0,93042725",,"1,40878196"
10/11/2011 20.00,"0,83304141","27,86602974","1,44371591"
10/11/2011 21.00,"0,85461022",,"1,16226726"
10/11/2011 22.00,"0,75523805","33,97702026","0,93841743"
10/11/2011 23.00,"0,73266734",,"0,53411823"
11/11/2011 0.00,"0,80038296","26,39941025","0,47923074"
11/11/2011 1.00,"0,81733138",,"0,84890414"
11/11/2011 2.00,"0,86579771","33,24369049","0,59426361"
11/11/2011 3.00,"0,82151956",,"0,41317964"
11/11/2011 4.00,"0,80913211","35,44364166","0,36306798"
11/11/2011 5.00,"0,78192004",,"0,50148779"
11/11/2011 6.00,"0,83052501","26,88829041","0,4537732"
11/11/2011 7.00,"0,87560934",,"0,62863923"
11/11/2011 8.00,"1,10579354","38,13248062","1,26410659"
11/11/2011 9.00,"1,49289974",,"3,48871578"
11/11/2011 10.00,"1,14159748","40,57686996","4,0809098"
11/11/2011 11.00,"0,94051382",,"1,97082905"
11/11/2011 12.00,"1,0077984","51,57662964","1,63685336"
11/11/2011 13.00,"0,97384098",,"1,75876421"
11/11/2011 14.00,"1,03353558","48,15447998","2,02967368"
11/11/2011 15.00,"0,91768681",,"1,54125333"
11/11/2011 16.00,"1,00235086","38,62136078","1,18873571"
11/11/2011 17.00,"1,06513154",,"1,60750376"
11/11/2011 18.00,"1,20135033","34,95476151","2,68982364"
11/11/2011 19.00,"1,18153135",,"2,83015947"
11/11/2011 20.00,"1,24588479","29,08823967","3,69342059"
11/11/2011 21.00,"1,12042128",,"2,40930453"
11/11/2011 22.00,"1,07673261","29,57711983","2,03057271"
11/11/2011 23.00,"1,05500653",,"2,544115"
12/11/2011 0.00,"1,0682584","36,42140961","1,73415789"
12/11/2011 1.00,"0,93404458",,"1,57164638"
12/11/2011 2.00,"0,9055347","29,82155037","1,0023613"
12/11/2011 3.00,,,"1,58126211"
12/11/2011 4.00,"0,83011376","28,84379959","0,82126716"
12/11/2011 5.00,"0,77578515",,
12/11/2011 6.00,"0,77006384","24,6883297","0,55967239"
12/11/2011 7.00,"0,91475684",,"0,71917053"
12/11/2011 8.00,"1,06190799","15,39964962","1,64646503"
12/11/2011 9.00,"1,17116984",,"2,78928624"
12/11/2011 10.00,"1,10911612","27,37714958","3,58495754"
12/11/2011 11.00,"0,98135173",,"2,25786713"
12/11/2011 12.00,"1,03491144","33,97702026","1,99338509"
12/11/2011 13.00,"1,12097232",,"2,33795994"
12/11/2011 14.00,"1,1046332","38,86579132","2,9843204"
12/11/2011 15.00,"0,86522803",,"1,61846906"
12/11/2011 16.00,"0,86216175","34,95476151","1,07549377"
12/11/2011 17.00,"0,89763134",,"1,08689739"
12/11/2011 18.00,"0,93787976","21,51062965","1,33433146"
12/11/2011 19.00,"0,91155192",,"1,47049047"
12/11/2011 20.00,"0,96141509","36,91028976","1,57781245"
12/11/2011 21.00,"1,05242955",,"1,86231108"
12/11/2011 22.00,"0,96410857","31,53263092","1,8004073"
12/11/2011 23.00,"1,00832847",,"1,66096338"
13/11/2011 0.00,"1,03660302","28,59935951","1,9687025"
13/11/2011 1.00,"1,15054468",,"2,09946022"
13/11/2011 2.00,"1,12283982","28,3549099","2,65498427"
13/11/2011 3.00,"1,1059112",,"2,43372168"
13/11/2011 4.00,"0,95254711","32,99925995","1,82556077"
13/11/2011 5.00,"0,85246778",,"1,10055672"
13/11/2011 6.00,"0,82724087","33,24369049","0,77091753"
13/11/2011 7.00,"0,83876272",,"0,65633519"
13/11/2011 8.00,"0,88658131","26,64385033","0,83494988"
13/11/2011 9.00,"0,94774964",,"1,37151095"
13/11/2011 10.00,"0,85250623","29,08823967","1,19129956"
13/11/2011 11.00,"0,89959786",,"1,018615"
13/11/2011 12.00,"0,9521545","41,55463028","1,27598108"
13/11/2011 13.00,"0,99576395",,"1,39905334"
13/11/2011 14.00,"0,93184273","31,04375076","1,83503921"
13/11/2011 15.00,"0,83056345",,"1,12296428"
13/11/2011 16.00,"0,82126442","20,28841972","0,62911112"
13/11/2011 17.00,"0,85199596",,"0,65955298"
13/11/2011 18.00,"0,88469401","27,62158966","1,07728369"
13/11/2011 19.00,"0,9387838",,"1,31072079"
13/11/2011 20.00,"1,07179767","25,91053009","1,34327801"
13/11/2011 21.00,"1,11173038",,"1,42584722"
13/11/2011 22.00,"1,12199519","32,75482178","2,03488682"
13/11/2011 23.00,"1,16920332",,"2,14096298"
14/11/2011 0.00,"1,08819505","27,37714958","2,22783105"
14/11/2011 1.00,"0,96110054",,"1,80741749"
14/11/2011 2.00,"0,82541182","33,24369049","1,06984739"
14/11/2011 3.00,,,"0,56333156"
14/11/2011 4.00,"0,80773644","25,42164993","0,52626496"
14/11/2011 5.00,"0,79477931",,
14/11/2011 6.00,"0,80449192","21,99950981","0,4264342"
14/11/2011 7.00,"0,82889284",,"0,49747979"
14/11/2011 8.00,"1,05500653","31,28819084","0,95760313"
14/11/2011 9.00,"1,24315286",,"3,45510902"
14/11/2011 10.00,"0,99063212","28,11046982","1,89658499"
14/11/2011 11.00,"0,98060497",,"1,62391712"
14/11/2011 12.00,"1,04731869","33,24369049","2,02587824"
14/11/2011 13.00,"1,08379135",,"2,36503452"
14/11/2011 14.00,"1,14173612","32,02151108","2,86846579"
14/11/2011 15.00,"0,98823455",,"2,29229664"
14/11/2011 16.00,"1,02991825","33,97702026","1,48011841"
14/11/2011 17.00,"1,05280468",,"2,20714425"
14/11/2011 18.00,"1,20636449","24,19944954","2,39640592"
14/11/2011 19.00,"1,5757557",,"3,55531505"
14/11/2011 20.00,"1,76818807","18,08848","6,17844484"
14/11/2011 21.00,"1,64359016",,"6,32429179"
14/11/2011 22.00,"1,38794372","43,99901962","5,70789318"
14/11/2011 23.00,"1,06967388",,"2,992373"
15/11/2011 0.00,"0,98864696","42,04351044","1,66018131"
15/11/2011 1.00,"0,90879903",,"1,0022413"
15/11/2011 2.00,"0,83901786","35,19921112","0,72082011"
15/11/2011 3.00,"0,82252146",,"0,41438275"
15/11/2011 4.00,"0,76524656","29,33267975","0,12593308"
15/11/2011 5.00,"0,80382321",,"0,21798378"
15/11/2011 6.00,"0,8315071","28,11046982","0,26507495"
15/11/2011 7.00,"0,88473246",,"0,46164884"
15/11/2011 8.00,"1,06285164","17,11071968","0,89517357"
15/11/2011 9.00,"1,51381964",,"3,45855055"
15/11/2011 10.00,"1,58938154","25,42164993","5,8635674"
15/11/2011 11.00,"1,08054682",,"4,42888855"
15/11/2011 12.00,"0,98398696","41,31018066","2,50017348"
15/11/2011 13.00,"0,93040861",,"1,49113659"
15/11/2011 14.00,"1,01381446","27,37714958","1,69193408"
15/11/2011 15.00,"0,88579377",,"1,07666637"
15/11/2011 16.00,"0,91279032","29,57711983","1,12868491"
15/11/2011 17.00,"0,97336915",,"1,29825745"
15/11/2011 18.00,"0,98400677","20,28841972","1,52781062"
15/11/2011 19.00,"1,07576916",,"2,97043224"
15/11/2011 20.00,"1,28011715","12,7108202","3,59947929"
15/11/2011 21.00,"1,45294606",,"4,13689056"
15/11/2011 22.00,"1,45438134","23,9550209","5,75316798"
15/11/2011 23.00,"1,17785461",,"3,28030299"
16/11/2011 0.00,"1,06228079","27,37714958","2,23784036"
16/11/2011 1.00,"1,0125749",,"1,85160817"
16/11/2011 2.00,"0,97916969","43,26570129","1,43761696"
16/11/2011 3.00,,,"1,21492346"
16/11/2011 4.00,"0,83308451","38,86579132","0,76628814"
16/11/2011 5.00,"0,81505031",,
16/11/2011 6.00,"0,8226799","29,82155037","0,70474947"
16/11/2011 7.00,"0,84908462",,"0,41811107"
16/11/2011 8.00,"1,0803511","23,9550209","1,18832077"
16/11/2011 9.00,"1,68407391",,"3,72862405"
16/11/2011 10.00,"1,44663526","28,3549099","6,57749632"
16/11/2011 11.00,"1,02728302",,"3,01032407"
16/11/2011 12.00,"0,95990175","48,15447998","2,0051172"
16/11/2011 13.00,"0,93772132",,"1,49862679"
16/11/2011 14.00,"0,93457582","30,55487061","1,72360652"
16/11/2011 15.00,"0,89487844",,"0,96097652"
16/11/2011 16.00,"1,04232317","28,11046982","1,30138473"
16/11/2011 17.00,"1,21183067",,"2,62282266"
16/11/2011 18.00,"1,42990236","28,59935951","3,90408604"
16/11/2011 19.00,"1,68401449",,"6,06377911"
16/11/2011 20.00,"2,53376782","24,19944954","8,2972362"
16/11/2011 21.00,"2,27598012",,"12,23254719"
16/11/2011 22.00,"1,58727755","45,71009064","8,04164783"
16/11/2011 23.00,"1,3109081",,"4,84737998"
17/11/2011 0.00,"1,19087116","67,46514893","3,19160432"
17/11/2011 1.00,"1,14047792",,"2,58847145"
17/11/2011 2.00,"1,03243349","51,33219147","1,9198326"
17/11/2011 3.00,"0,90952715",,"1,29075301"
17/11/2011 4.00,"0,85447391","41,31018066","1,05872954"
17/11/2011 5.00,"0,84822019",,"0,8876854"
17/11/2011 6.00,"0,84080846","37,39915085","0,37158434"
17/11/2011 7.00,"0,91886696",,"0,91731569"
17/11/2011 8.00,"1,14063403","39,11024094","1,54909237"
17/11/2011 9.00,"1,87424501",,"4,596421"
17/11/2011 10.00,"1,78220652","41,06575012","9,33821706"
17/11/2011 11.00,"1,17638089",,"4,93651495"
17/11/2011 12.00,"0,99670876","48,39891052","2,7617052"
17/11/2011 13.00,"0,99214662",,"1,74071347"
17/11/2011 14.00,"1,04792799","41,06575012","2,1357122"
17/11/2011 15.00,"0,91009684",,"1,2344946"
17/11/2011 16.00,"1,00272482","41,31018066","1,12040856"
17/11/2011 17.00,"1,06361821",,"1,41066646"
17/11/2011 18.00,"1,12934751","24,93276978","1,90465794"
17/11/2011 19.00,"1,77963187",,"4,20899993"
17/11/2011 20.00,"1,9603455","26,88829041","7,75042886"
17/11/2011 21.00,"1,88256195",,"8,45971008"
17/11/2011 22.00,"1,7348015","45,22121048","7,67152593"
17/11/2011 23.00,"1,33817958",,"5,47597853"
18/11/2011 0.00,"1,17054074","50,59886169","3,25605263"
18/11/2011 1.00,"1,11471977",,"2,84546023"
18/11/2011 2.00,"1,0585458","60,1319809","2,34988122"
18/11/2011 3.00,,,"2,05671164"
18/11/2011 4.00,"0,91573777","57,93204117","1,49937225"
18/11/2011 5.00,"0,85323435",,
18/11/2011 6.00,"0,86255435","43,75458145","1,27487459"
18/11/2011 7.00,"0,95642073",,"1,31313108"
18/11/2011 8.00,"1,13292755","38,86579132","1,7702441"
18/11/2011 9.00,"1,64744281",,"4,44789018"
