,Provincia di TARANTO,,,
,MARTINA FRANCA,,,
Parm,NOX,NO2,CO,O3
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K
,,,,,,
,,,,,,
,,,,,
,,,,,,
18/01/2009 15.00,,,"0,347165","65,37262"
18/01/2009 16.00,,,"0,316313","63,284572"
18/01/2009 17.00,,,"0,490819","47,651314"
18/01/2009 18.00,,,"0,804883","20,398375"
18/01/2009 19.00,,,"0,702766","20,059846"
18/01/2009 20.00,,,"0,573092","35,422281"
18/01/2009 21.00,,,"0,497649","33,313926"
18/01/2009 22.00,,,"0,694973","36,481208"
18/01/2009 23.00,,,"0,34146","45,644503"
19/01/2009 0.00,,,"0,296308","56,090163"
19/01/2009 1.00,,,"0,239665","54,830818"
19/01/2009 2.00,,,"0,226489","54,773962"
19/01/2009 3.00,,,"0,190576","54,749563"
19/01/2009 4.00,,,"0,140521","55,013641"
19/01/2009 5.00,,,"0,284577","38,452806"
19/01/2009 6.00,,,"0,745991","2,958743"
19/01/2009 7.00,,,"1,701198","2,480738"
19/01/2009 8.00,,,"2,842962","5,327089"
19/01/2009 9.00,,,"2,058727","9,402978"
19/01/2009 10.00,,,"0,621217","29,51429"
19/01/2009 11.00,"127,152795","53,659207","0,615514","31,634836"
19/01/2009 12.00,"70,884839","37,690185","0,387658","45,115049"
19/01/2009 13.00,"115,212817","56,649519","0,687099","34,538057"
19/01/2009 14.00,"135,481968","64,151214","0,603944","24,455308"
19/01/2009 15.00,"93,428845","54,035584","0,469126","34,272643"
19/01/2009 16.00,"81,206155","48,631258","0,4439","35,544157"
19/01/2009 17.00,"80,526558","50,48722","0,68718","30,741114"
19/01/2009 18.00,"155,486475","82,111165","1,053306","14,962965"
19/01/2009 19.00,"69,41405","42,092564","0,681957","31,552222"
19/01/2009 20.00,"41,962299","27,452571","0,41144","44,597768"
19/01/2009 21.00,"19,994146","14,050758","0,18704","56,838988"
19/01/2009 22.00,"12,658472","9,983232","0,133933","62,310953"
19/01/2009 23.00,"12,131902","10,52055","0,16358","55,654137"
20/01/2009 0.00,"16,196618","14,250634","0,177077","45,511794"
20/01/2009 1.00,"13,558572","11,530289","0,170007","42,345889"
20/01/2009 2.00,"12,427609","9,085105","0,173704","35,335638"
20/01/2009 3.00,"9,024349","7,875488",,"30,112809"
20/01/2009 4.00,"8,63007","7,283658","0,297412",
20/01/2009 5.00,"15,529974","11,047483","0,258464","49,515919"
20/01/2009 6.00,"16,736161","12,449182","0,257508","52,10904"
20/01/2009 7.00,"58,820383","31,821225","0,331025","35,140627"
20/01/2009 8.00,"66,999098","35,146365","0,508006","37,636272"
20/01/2009 9.00,"55,095465","28,332531","0,466191","37,716154"
20/01/2009 10.00,"49,759721","27,831548","0,454402","42,115688"
20/01/2009 11.00,"31,716217","19,22407","0,458146","53,272247"
20/01/2009 12.00,"34,559171","20,833419","0,451695","54,516668"
20/01/2009 13.00,"41,845552","23,87046","0,432499","52,962142"
20/01/2009 14.00,"41,944156","24,620632","0,482599","50,893048"
20/01/2009 15.00,"27,947206","18,048199","0,372841","55,640591"
20/01/2009 16.00,"33,023566","22,279255","0,400957","51,196388"
20/01/2009 17.00,"44,149016","28,532411","0,583993","40,347198"
20/01/2009 18.00,"51,383507","29,565504","0,536841","39,599731"
20/01/2009 19.00,"31,947052","19,483643","0,431942","46,695309"
20/01/2009 20.00,"37,39956","21,038482","0,555479","44,247065"
20/01/2009 21.00,"22,183443","13,614673","0,392754","49,062298"
20/01/2009 22.00,"11,960701","8,573745","0,344088","53,796294"
20/01/2009 23.00,"7,618429","5,952042","0,326166","54,714373"
21/01/2009 0.00,"7,423883","5,378381","0,315334","57,470005"
21/01/2009 1.00,"4,497907","3,400425","0,276464","60,757786"
21/01/2009 2.00,"2,687331","2,188211","0,257189","62,138983"
21/01/2009 3.00,"2,238579","2,315403","0,243729","64,526284"
21/01/2009 4.00,"2,793682","2,03766","0,269614","65,015133"
21/01/2009 5.00,"4,75471","3,431573","0,26611","65,210109"
21/01/2009 6.00,"7,940079","5,510764","0,32059","63,104463"
21/01/2009 7.00,"16,803604","10,754168","0,362964","59,780115"
21/01/2009 8.00,"30,582649","18,131274","0,43003","54,710301"
21/01/2009 9.00,"43,160683","23,597903","0,510317","49,39676"
21/01/2009 10.00,"25,687871","14,878797","0,408047","55,116544"
21/01/2009 11.00,"21,187368","11,958584","0,386381","56,000787"
21/01/2009 12.00,"29,495792","15,750971","0,425888","54,993314"
21/01/2009 13.00,"36,896302","19,275981","0,445403","52,118538"
21/01/2009 14.00,"28,992554","15,789909","0,435923","56,863345"
21/01/2009 15.00,"19,4572","11,704208","0,414896","61,720571"
21/01/2009 16.00,"22,315734","13,14225","0,38678","58,703593"
21/01/2009 17.00,"22,027807","13,111094","0,421428","58,89723"
21/01/2009 18.00,"30,886121","18,123483","0,42995","60,027914"
21/01/2009 19.00,"31,270051","18,055991","0,463404","57,059714"
21/01/2009 20.00,"27,407659","16,067651","0,435923","58,891823"
21/01/2009 21.00,"16,123988","10,626969","0,367266","63,881735"
21/01/2009 22.00,"10,741543","7,558807","0,297094","63,941309"
21/01/2009 23.00,"6,303296","4,783956","0,270332","62,627817"
22/01/2009 0.00,"5,045231","3,649616","0,246277","59,845111"
22/01/2009 1.00,"3,276158","2,507488","0,197612","59,322422"
22/01/2009 2.00,"2,238579","2,112936","0,238551","60,541128"
22/01/2009 3.00,"2,031062","1,318638",,"63,726005"
22/01/2009 4.00,"2,230795","1,907872","0,092678",
22/01/2009 5.00,"7,30975","4,833276","0,11676","59,345443"
22/01/2009 6.00,"8,764953","5,593829","0,157158","58,893177"
22/01/2009 7.00,"20,014911","12,233742","0,183853","53,712322"
22/01/2009 8.00,"42,675648","21,819801","0,300692","47,961396"
22/01/2009 9.00,"46,045185","25,399333","0,3582","44,63569"
22/01/2009 10.00,"50,294069","27,756274","0,390757","44,228111"
22/01/2009 11.00,"53,38344","27,867897","0,313999","43,427818"
22/01/2009 12.00,"41,674373","23,465517","0,287147","47,8964"
22/01/2009 13.00,"54,273169","29,716073","0,437018","42,684403"
22/01/2009 14.00,"56,81785","29,801712","0,335547","43,446771"
22/01/2009 15.00,"35,298446","19,906749","0,240094","50,156415"
22/01/2009 16.00,"84,762476","45,653933","0,603681","24,585302"
22/01/2009 17.00,"76,399563","43,094529","0,546886","26,91708"
22/01/2009 18.00,"75,266012","43,803174","0,56162","31,156833"
22/01/2009 19.00,"68,482848","39,130837","0,612078","35,429066"
22/01/2009 20.00,"51,94382","29,414953","0,491911","41,877363"
22/01/2009 21.00,"45,272162","29,191727","0,437492","38,362076"
22/01/2009 22.00,"36,336029","25,967807","0,324059","38,142705"
22/01/2009 23.00,"47,596351","34,54156","0,462366","23,136394"
23/01/2009 0.00,"79,387807","43,348919","0,79609","13,527608"
23/01/2009 1.00,"26,977057","19,514789","0,275106","26,628662"
23/01/2009 2.00,"13,140946","10,746377","0,182189","45,033793"
23/01/2009 3.00,"7,719593","6,31285","0,104323","56,075262"
23/01/2009 4.00,"9,597612","8,324553","0,144565","44,555793"
23/01/2009 5.00,"5,340942","4,560722","0,179497","48,947184"
23/01/2009 6.00,"8,803863","5,746979","0,17308","52,588399"
23/01/2009 7.00,"23,687939","13,676976","0,300533","47,981704"
23/01/2009 8.00,"53,261551","25,832839","0,48613","37,10275"
23/01/2009 9.00,"57,655689","31,431847","0,568432","30,957772"
23/01/2009 10.00,"56,223811","30,097632","0,506091","28,466197"
23/01/2009 11.00,"39,88455","21,931442","0,453177","30,590812"
23/01/2009 12.00,"36,867795","20,83862","0,421889","30,53936"
23/01/2009 13.00,"38,862545","19,776963","0,413651","31,250259"
23/01/2009 14.00,"45,889548","22,131304","0,378163","30,256331"
23/01/2009 15.00,"40,678298","21,518719","0,326595","30,451341"
23/01/2009 16.00,"35,129844","19,810709","0,383945","33,246236"
23/01/2009 17.00,"48,335626","27,024283","0,519636","27,144588"
23/01/2009 18.00,"73,0923","36,999723","0,721314","17,916298"
23/01/2009 19.00,"123,098417","51,982363","1,113338","9,125384"
23/01/2009 20.00,"107,584014","47,463161","1,146608","6,820679"
23/01/2009 21.00,"52,460021","29,30335","0,493259","27,068738"
23/01/2009 22.00,"22,014844","17,399268","0,367627","36,975468"
23/01/2009 23.00,"13,864659","11,076034","0,224172","46,221357"
24/01/2009 0.00,"8,038649","6,855361","0,16112","56,282441"
24/01/2009 1.00,"4,806588","4,262211","0,123256","59,757093"
24/01/2009 2.00,"4,313738","3,608085","0,105262","61,229025"
24/01/2009 3.00,"6,002399","5,212253",,"60,905377"
24/01/2009 4.00,"3,141273","2,520467","0,132143",
24/01/2009 5.00,"12,9464","11,535488","0,265479","46,2999"
24/01/2009 6.00,"20,863132","15,260375","0,237362","42,944391"
24/01/2009 7.00,"21,721715","14,022206","0,231787","43,671569"
24/01/2009 8.00,"64,223582","34,67913","0,407101","25,573805"
24/01/2009 9.00,"63,481689","32,454573","0,700458","29,614499"
24/01/2009 10.00,"51,14229","25,477207","0,552624","34,133173"
24/01/2009 11.00,"87,467958","41,111383","1,006798","21,724053"
24/01/2009 12.00,"104,671005","47,188024","0,810058","19,202699"
24/01/2009 13.00,"172,323794","65,394564","1,011897","9,5912"
24/01/2009 14.00,"122,250218","52,729939","0,854982","12,926377"
24/01/2009 15.00,"43,658759","26,933426","0,438484","26,386269"
24/01/2009 16.00,"37,674507","23,317566","0,468512","27,8582"
24/01/2009 17.00,"29,708484","17,118931","0,393719","29,706567"
24/01/2009 18.00,"33,773205","18,14165","0,330873","32,642288"
24/01/2009 19.00,"30,779797","15,369396","0,377788","33,491322"
24/01/2009 20.00,"32,590364","18,133867","0,40033","29,558957"
24/01/2009 21.00,"28,803208","17,137097","0,309128","30,849443"
24/01/2009 22.00,"17,784116","12,371318","0,252098","33,529248"
24/01/2009 23.00,"12,803735","9,988425","0,212352","34,961895"
25/01/2009 0.00,"14,15518","10,626969","0,231627","29,924582"
25/01/2009 1.00,"24,401268","16,454412","0,198732","33,471014"
25/01/2009 2.00,"19,169272","12,96574","0,191563","45,666188"
25/01/2009 3.00,"6,212508","4,900766","0,180332","55,219447"
25/01/2009 4.00,"4,42787","3,423786","0,18965","57,95882"
25/01/2009 5.00,"4,388961","3,278424","0,183358","62,523559"
25/01/2009 6.00,"4,05175","3,096723","0,169101","64,279839"
25/01/2009 7.00,"6,650886","4,713872","0,16942","63,89933"
25/01/2009 8.00,"18,505233","9,313532","0,172048","56,928341"
25/01/2009 9.00,"11,332964","7,011105","0,227327","55,91546"
25/01/2009 10.00,"12,266785","7,906638","0,29758","54,333864"
25/01/2009 11.00,"22,188625","14,367438","0,392205","48,909281"
25/01/2009 12.00,"17,651825","11,172077","0,27918","56,059002"
25/01/2009 13.00,"14,655812","8,664595","0,261336","58,749639"
25/01/2009 14.00,"17,402805","12,119523","0,318845","52,058945"
25/01/2009 15.00,"11,278492","8,467319","0,327528","58,201232"
25/01/2009 16.00,"14,134429","10,967014","0,240708","53,188298"
25/01/2009 17.00,"28,481552","18,434975","0,278782","43,509073"
25/01/2009 18.00,"24,699579","18,86327","0,443024","33,591531"
25/01/2009 19.00,"78,054511","41,461794","0,769197","12,689413"
25/01/2009 20.00,"73,375025","38,074363","0,950324","14,491734"
25/01/2009 21.00,"36,789956","24,488245","0,451386","30,212997"
25/01/2009 22.00,"26,253347","18,972291","0,386152","34,387757"
25/01/2009 23.00,"20,518131","14,297354","0,350627","37,81365"
26/01/2009 0.00,"21,433787","14,442721","0,504594","31,470985"
26/01/2009 1.00,"17,6622","11,543267","0,314864","33,049889"
26/01/2009 2.00,"9,107354","6,582807","0,286427","39,64037"
26/01/2009 3.00,"4,682079","3,649616",,"43,644476"
26/01/2009 4.00,"5,273498","3,81834","0,268392",
26/01/2009 5.00,"37,643378","20,070283","0,322675","33,724217"
26/01/2009 6.00,"74,687556","39,408574","0,338594","18,667825"
26/01/2009 7.00,"35,529299","18,712716","0,310577","34,389093"
26/01/2009 8.00,"60,374153","29,352661","0,495475","24,161464"
26/01/2009 9.00,"79,172497","36,732369","0,707274","19,428838"
26/01/2009 10.00,"37,129777","20,127394","0,483058","36,042469"
26/01/2009 11.00,"30,063866","16,532291","0,491733","44,462365"
26/01/2009 12.00,,,"0,361164","48,612166"
26/01/2009 13.00,,,"0,303971","46,742253"
26/01/2009 14.00,,,"0,29633",
26/01/2009 15.00,"5,237184","0,690467","0,283674","58,212046"
26/01/2009 16.00,"19,226345","8,303787","0,282481","57,664978"
26/01/2009 17.00,"20,302839","7,319998","0,391206","51,289816"
26/01/2009 18.00,,,"0,606747","36,37695"
26/01/2009 19.00,"44,442124","21,900276","0,597913","43,422411"
26/01/2009 20.00,"37,228359","16,867137","0,621472","40,814388"
26/01/2009 21.00,"9,260399","2,621702","0,375048","55,218089"
26/01/2009 22.00,0,0,"0,250085","61,348187"
26/01/2009 23.00,0,0,"0,200339","64,168796"
27/01/2009 0.00,0,0,"0,198507","64,072655"
27/01/2009 1.00,0,0,"0,240932","60,696858"
27/01/2009 2.00,0,0,"0,259399","56,389412"
27/01/2009 3.00,0,0,"0,247141","57,69478"
27/01/2009 4.00,0,0,"0,251041","61,147788"
27/01/2009 5.00,"0,409845","0,059702","0,245707","62,818741"
27/01/2009 6.00,"5,587367","1,552255","0,310339","56,11995"
27/01/2009 7.00,"18,634932","7,348552","0,381177","49,297906"
27/01/2009 8.00,"44,387651","14,839871","0,567826","37,87731"
27/01/2009 9.00,"32,001525","11,395307","0,585893","39,452144"
27/01/2009 10.00,"55,385973","21,482371","0,787665","39,644419"
27/01/2009 11.00,"21,625752","4,607445","0,399722","56,492315"
27/01/2009 12.00,"41,469464","12,991697","0,397335","46,21595"
27/01/2009 13.00,"40,626425","12,685393","0,427342","50,397452"
27/01/2009 14.00,"31,884818","9,181148","0,401713","51,572825"
27/01/2009 15.00,"7,522452","1,100595","0,377197","58,052267"
27/01/2009 16.00,"13,109818","2,195999","0,384838","52,358217"
27/01/2009 17.00,"46,70404","19,621212","0,56297","32,018036"
27/01/2009 18.00,"47,803861","21,274708","0,556762","31,091835"
27/01/2009 19.00,"26,761767","9,47187","0,616219","37,39388"
27/01/2009 20.00,"19,706218","6,876127","0,527711","35,800096"
27/01/2009 21.00,"17,646637","6,15451","0,493882","39,720252"
27/01/2009 22.00,"1,893584",0,"0,409352","47,591721"
27/01/2009 23.00,0,0,"0,307633","53,423906"
28/01/2009 0.00,"1,169871","0,285532","0,318616","48,505751"
28/01/2009 1.00,0,0,"0,267199","53,056925"
28/01/2009 2.00,,,"0,289325","56,546501"
28/01/2009 3.00,"0,173795","0,160935",,"55,885677"
28/01/2009 4.00,"0,409845","0,046724","0,134453",
28/01/2009 5.00,"1,182842","0,337447","0,143677","57,817991"
28/01/2009 6.00,"19,900765","8,75804","0,218973","39,036423"
28/01/2009 7.00,"58,081108","23,691343","0,398033","26,973955"
28/01/2009 8.00,"111,537208","38,391048","0,570173","26,688253"
28/01/2009 9.00,"159,660164","58,47173","0,812603","17,055076"
28/01/2009 10.00,"82,74436","32,088579","0,693654","23,190558"
28/01/2009 11.00,"30,421832","12,057233","0,456791","40,347198"
28/01/2009 12.00,,,"0,734047","27,084998"
28/01/2009 13.00,,,"0,656522","29,007838"
28/01/2009 14.00,"124,683352","44,428741","1,015595","17,229761"
28/01/2009 15.00,"83,878502","31,08998","0,686577","24,655726"
28/01/2009 16.00,,,"0,844884","21,067319"
28/01/2009 17.00,,,"0,955723","17,799841"
28/01/2009 18.00,,,"1,363217","7,24181"
28/01/2009 19.00,"123,969985","52,602751","1,100513","12,655562"
28/01/2009 20.00,"64,257308","34,458485","0,693972","21,738956"
28/01/2009 21.00,"66,661881","32,924408","0,667019","17,236529"
28/01/2009 22.00,"26,603528","14,894371","0,44415","31,530555"
28/01/2009 23.00,"6,510813","2,774851","0,288546","43,399389"
29/01/2009 0.00,"3,564086","0,859192","0,239885","44,902443"
29/01/2009 1.00,"0,801529","0,031148","0,213965","48,058892"
29/01/2009 2.00,0,0,"0,190667","51,475329"
29/01/2009 3.00,0,0,"0,198698","53,70556"
29/01/2009 4.00,0,0,"0,189158","53,196414"
29/01/2009 5.00,0,0,"0,183194","54,925601"
29/01/2009 6.00,"1,281411","0,134978","0,220802","52,941834"
29/01/2009 7.00,"16,513081","4,908553","0,461084","29,451986"
29/01/2009 8.00,"66,833101","17,991097","0,756071","17,175593"
29/01/2009 9.00,"77,668003","23,203343","0,895056","12,166717"
29/01/2009 10.00,,,"0,750188","16,788321"
29/01/2009 11.00,,,"0,698186","16,694889"
29/01/2009 12.00,"57,803565","23,112504","0,633465","21,477612"
29/01/2009 13.00,"49,165682","17,863907","0,584883","26,801987"
29/01/2009 14.00,,,,"25,870183"
29/01/2009 15.00,"42,058262","15,551095","0,585837","35,668726"
29/01/2009 16.00,"43,007647","17,438205","0,618994","30,329466"
29/01/2009 17.00,"56,646631","22,985298","0,772689","20,44035"
29/01/2009 18.00,"68,744831","26,131341","0,86842","11,638621"
29/01/2009 19.00,"54,945028","22,544027","0,796463","14,238521"
29/01/2009 20.00,"40,159493","16,641314","0,665031","17,978586"
29/01/2009 21.00,"34,084478","13,853485","0,568902","19,382797"
29/01/2009 22.00,"24,162631","9,391401","0,489948","22,620486"
29/01/2009 23.00,"5,592554","1,375745","0,411151","31,339635"
30/01/2009 0.00,"0,871566",0,"0,423238","36,611204"
30/01/2009 1.00,0,0,"0,337047","38,37969"
30/01/2009 2.00,,,"0,35462","35,747288"
30/01/2009 3.00,"3,281346","2,442595",,"33,278735"
30/01/2009 4.00,0,0,"0,361309",
30/01/2009 5.00,"0,101164",0,"0,339962","32,833231"
30/01/2009 6.00,"4,695048","1,06685","0,366186","31,342348"
30/01/2009 7.00,"14,648033","3,392637","0,47788","26,727514"
30/01/2009 8.00,"42,027155","11,493956","0,685839","20,540559"
30/01/2009 9.00,"63,359797","19,462878","0,839349","15,053692"
30/01/2009 10.00,"49,837541","15,065695","0,732211","15,598047"
30/01/2009 11.00,"44,366908","13,227908","0,647702","18,485021"
30/01/2009 12.00,"43,57056","13,287606","0,641705","23,554825"
30/01/2009 13.00,"63,07187","20,490789","0,730853","22,787029"
30/01/2009 14.00,"60,348224","20,994371","0,764992","25,516927"
30/01/2009 15.00,"32,725257","11,057868","0,58086","30,951008"
30/01/2009 16.00,"44,08156","18,481693","0,682641","29,2069"
30/01/2009 17.00,"51,155272","20,410332","0,720939","21,0118"
30/01/2009 18.00,"31,430869","13,495265","0,779864","31,239426"
30/01/2009 19.00,"82,573177","32,916629","1,036194","17,401732"
30/01/2009 20.00,"63,956399","26,717981","0,870291","15,468059"
30/01/2009 21.00,"34,105262","14,302624","0,653495","18,773102"
30/01/2009 22.00,"23,693121","9,090296","0,553037","26,124923"
30/01/2009 23.00,"12,614374","5,059106","0,523134","31,575245"
31/01/2009 0.00,"9,786971","2,829362","0,483557","34,96866"
31/01/2009 1.00,"3,053078","0,882552","0,417116","36,27267"
31/01/2009 2.00,"0,246424",0,"0,347876","44,432559"
31/01/2009 3.00,"1,219156","0,267363","0,349955","43,463031"
31/01/2009 4.00,0,0,"0,335323","38,452806"
31/01/2009 5.00,0,0,"0,365227","36,696508"
31/01/2009 6.00,"7,641774","2,203786","0,386894","29,917818"
31/01/2009 7.00,"16,323722","5,630169","0,490512","25,34091"
31/01/2009 8.00,"39,38911","12,732122","0,686719","21,913638"
31/01/2009 9.00,"62,698324","20,044317","0,868532","18,762623"
31/01/2009 10.00,"52,146147","16,643906","0,791458","23,281291"
31/01/2009 11.00,"43,663941","14,627016","0,722618","27,102614"
31/01/2009 12.00,"39,749656","13,663995","0,702149","31,626694"
31/01/2009 13.00,"54,833482","19,442115","0,722058","30,91851"
31/01/2009 14.00,"64,477782","22,855512","0,777625","29,71333"
31/01/2009 15.00,"43,32412","18,071565","0,657216","31,640241"
31/01/2009 16.00,"38,317819","16,015736","0,673846","34,250977"
31/01/2009 17.00,"40,408533","17,233143","0,725896","35,053965"
31/01/2009 18.00,"105,350625","39,47867","1,184027","20,453897"
31/01/2009 19.00,"179,226305","62,674232","1,772643","4,789506"
31/01/2009 20.00,"137,985123","51,312667","1,651754","1,256619"
31/01/2009 21.00,"188,455564","51,156917","1,943423","0,805699"
31/01/2009 22.00,"142,514146","45,635768","2,003389","4,510557"
31/01/2009 23.00,"98,157606","33,578543","1,591389","0,820593"
01/02/2009 0.00,"81,610832","31,21122","1,35177","0,204472"
01/02/2009 1.00,"25,589308","16,462206","0,609084","14,600073"
01/02/2009 2.00,,,"0,612442","12,019127"
01/02/2009 3.00,"26,709894","20,623175",,"5,323027"
01/02/2009 4.00,"18,507828","13,822329","0,571584",
01/02/2009 5.00,"1,203593","0,654128","0,399335","35,247621"
01/02/2009 6.00,"5,501766","1,606766","0,371078","42,500241"
01/02/2009 7.00,"5,849355","1,905275","0,380657","38,501547"
01/02/2009 8.00,"1,761292","0,366001","0,389995","46,163142"
01/02/2009 9.00,"8,785707","2,735915","0,426712","41,989741"
01/02/2009 10.00,"7,937484","2,224553","0,523133","42,03038"
01/02/2009 11.00,"15,797152","5,879362","0,56384","41,079783"
01/02/2009 12.00,"13,389965","4,379021","0,556178","45,109623"
01/02/2009 13.00,"13,56895","4,999404","0,513077","50,104965"
01/02/2009 14.00,"9,973736","3,109702","0,408912","55,009573"
01/02/2009 15.00,"1,343666","0,090851","0,384328","58,163306"
01/02/2009 16.00,"14,279692","6,190851","0,445788","47,398088"
01/02/2009 17.00,"22,022626","10,590634","0,503498","42,177971"
