,Provincia di LECCE,,
,GUAGNANO,,
Parm,SO2,NO2,PM10



30/10/2005 19.00,"1,73698617","9,63799813","43,41133118"
30/10/2005 20.00,"1,53071416","11,47967477","43,41133118"
30/10/2005 21.00,"1,66410998","11,87163477","43,41133118"
30/10/2005 22.00,"1,65593534","9,48744725","43,41133118"
30/10/2005 23.00,"1,5941597","9,17595568","43,41133118"
31/10/2005 0.00,"1,6716907","8,76582977","43,41133118"
31/10/2005 1.00,,"8,9345523","44,67087173"
31/10/2005 2.00,"0,89252429",,"44,67087173"
31/10/2005 3.00,"0,97816789","9,16687177","44,67087173"
31/10/2005 4.00,"1,06458035","7,51208357","44,67087173"
31/10/2005 5.00,"1,14719329","7,20059391","44,67087173"
31/10/2005 6.00,"0,82747595","6,62693655","44,67087173"
31/10/2005 7.00,"0,99867976","8,18957209","44,67087173"
31/10/2005 8.00,"1,29882697","11,75222846","44,67087173"
31/10/2005 9.00,"1,13386245","12,79701791","44,67087173"
31/10/2005 10.00,"1,33672446","10,74767895","44,67087173"
31/10/2005 11.00,"1,60427885","8,12338247","44,67087173"
31/10/2005 12.00,"1,70936953","11,64839538","44,67087173"
31/10/2005 13.00,"1,78806499","12,01570014","44,67087173"
31/10/2005 14.00,"1,18410836","11,3278199","44,67087173"
31/10/2005 15.00,"1,21014661","8,73727596","44,67087173"
31/10/2005 16.00,"1,29548003","9,49134008","44,67087173"
31/10/2005 17.00,"1,28598328","10,21165166","44,67087173"
31/10/2005 18.00,"1,26512054","13,01505283","44,67087173"
31/10/2005 19.00,"1,14781874","12,98910317","44,67087173"
31/10/2005 20.00,"1,32063145","14,49074208","44,67087173"
31/10/2005 21.00,"1,08468745","17,58486285","44,67087173"
31/10/2005 22.00,"1,25076559","19,72765272","44,67087173"
31/10/2005 23.00,"1,21785648","13,39274166","44,67087173"
01/11/2005 0.00,"1,03439273","9,93650913","44,67087173"
01/11/2005 1.00,"1,28063691","10,17401586","34,52664185"
01/11/2005 2.00,"1,17265388","8,43746671","34,52664185"
01/11/2005 3.00,"1,27140865","6,64899912","34,52664185"
01/11/2005 4.00,"1,03795935","6,37125435","34,52664185"
01/11/2005 5.00,"1,1648057","5,70933907","34,52664185"
01/11/2005 6.00,"1,17955931","5,57306318","34,52664185"
01/11/2005 7.00,"0,99810312","5,81316832","34,52664185"
01/11/2005 8.00,"1,10295989","7,21876556","34,52664185"
01/11/2005 9.00,"1,21821345","11,39012051","34,52664185"
01/11/2005 10.00,"1,6163181","10,25058954","34,52664185"
01/11/2005 11.00,"1,48434506","7,44589204","34,52664185"
01/11/2005 12.00,"1,63575907","8,04031754","34,52664185"
01/11/2005 13.00,"1,42585231","5,9572337","34,52664185"
01/11/2005 14.00,"1,72060535","6,16619044","34,52664185"
01/11/2005 15.00,"1,44185684","6,65938128","34,52664185"
01/11/2005 16.00,"1,1332848","7,16425444","34,52664185"
01/11/2005 17.00,"1,05347572","9,24604195","34,52664185"
01/11/2005 18.00,"1,25874395","12,22725338","34,52664185"
01/11/2005 19.00,"1,34831724","18,19875442","34,52664185"
01/11/2005 20.00,"1,28651924","20,27534512","34,52664185"
01/11/2005 21.00,"1,25366505","14,22337565","34,52664185"
01/11/2005 22.00,"1,13809521","14,96575745","34,52664185"
01/11/2005 23.00,"1,22134073","11,5796131","34,52664185"
02/11/2005 0.00,"1,195035","10,19348575","34,52664185"
02/11/2005 1.00,,"9,99491308","51,70248032"
02/11/2005 2.00,"0,89059097",,"51,70248032"
02/11/2005 3.00,"0,99099124","8,74636178","51,70248032"
02/11/2005 4.00,"0,93666615","9,6509787","51,70248032"
02/11/2005 5.00,"0,90659957","9,60425324","51,70248032"
02/11/2005 6.00,"0,99357747","10,31418458","51,70248032"
02/11/2005 7.00,"1,12848863","13,20714765","51,70248032"
02/11/2005 8.00,"1,27481764","14,61922274","51,70248032"
02/11/2005 9.00,"1,22008168","23,32922976","51,70248032"
02/11/2005 10.00,"1,50791404","30,03145896","51,70248032"
02/11/2005 11.00,"1,1937546","31,52140408","51,70248032"
02/11/2005 12.00,"1,64255873","28,49346528","51,70248032"
02/11/2005 13.00,"1,07526393","29,1203336","51,70248032"
02/11/2005 14.00,"1,43624096","33,52531392","51,70248032"
02/11/2005 15.00,"1,11602122","35,2255408","51,70248032"
02/11/2005 16.00,"1,08210732","34,92441992","51,70248032"
02/11/2005 17.00,"0,95726345","24,45319896","51,70248032"
02/11/2005 18.00,"0,92153319","26,14692504","51,70248032"
02/11/2005 19.00,"0,96514215","22,18061488","51,70248032"
02/11/2005 20.00,"0,82623928","13,35769088","51,70248032"
02/11/2005 21.00,"0,93503489","12,0286788","51,70248032"
02/11/2005 22.00,"0,80212722","11,26163029","51,70248032"
02/11/2005 23.00,"0,83308267","9,43163788","51,70248032"
03/11/2005 0.00,"0,83922433","8,94753095","51,70248032"
03/11/2005 1.00,"0,68952498","6,94880837","20,42679977"
03/11/2005 2.00,"0,65184513","6,53997688","20,42679977"
03/11/2005 3.00,"0,74525658","5,79370225","20,42679977"
03/11/2005 4.00,"0,97335138","5,51465923","20,42679977"
03/11/2005 5.00,"0,68379622","5,87416877","20,42679977"
03/11/2005 6.00,"0,55462807","6,01304115","20,42679977"
03/11/2005 7.00,"0,74126384","6,05457362","20,42679977"
03/11/2005 8.00,"0,78907708","11,02931655","20,42679977"
03/11/2005 9.00,"0,81929012","15,25647896","20,42679977"
03/11/2005 10.00,"0,83149208","11,93912646","20,42679977"
03/11/2005 11.00,"1,30155558","8,70612566","20,42679977"
03/11/2005 12.00,"1,72783927","9,57699959","20,42679977"
03/11/2005 13.00,"1,38361325","7,95206345","20,42679977"
03/11/2005 14.00,"1,31611902","6,77878759","20,42679977"
03/11/2005 15.00,"1,09102031","9,66785018","20,42679977"
03/11/2005 16.00,"1,46581736","15,1279983","20,42679977"
03/11/2005 17.00,"1,48996907","15,95863037","20,42679977"
03/11/2005 18.00,"1,20488261","12,01570014","20,42679977"
03/11/2005 19.00,"1,2537037","12,06760712","20,42679977"
03/11/2005 20.00,"0,99746343","7,64965962","20,42679977"
03/11/2005 21.00,"1,17460347","8,04810512","20,42679977"
03/11/2005 22.00,"1,16283882","9,55234053","20,42679977"
03/11/2005 23.00,"1,34219389","11,14222398","20,42679977"
04/11/2005 0.00,"1,01950691","8,7554457","20,42679977"
04/11/2005 1.00,,"8,79438166","24,66094971"
04/11/2005 2.00,"1,19391325",,"24,66094971"
04/11/2005 3.00,"1,23882397","5,99876616","24,66094971"
04/11/2005 4.00,"1,29752318","6,09870258","24,66094971"
04/11/2005 5.00,"1,22721492","5,8495097","24,66094971"
04/11/2005 6.00,"1,28880647","5,13438346","24,66094971"
04/11/2005 7.00,"1,29268938","5,3744886","24,66094971"
04/11/2005 8.00,"2,07125271","9,94299846","24,66094971"
04/11/2005 9.00,"1,69302533","10,15714628","24,66094971"
04/11/2005 10.00,"2,29517475","13,57314078","24,66094971"
04/11/2005 11.00,"2,39607132","8,21682956","24,66094971"
04/11/2005 12.00,"1,80485668","13,76132938","24,66094971"
04/11/2005 13.00,"1,93047754","13,51603698","24,66094971"
04/11/2005 14.00,"1,97425939","11,090317","24,66094971"
04/11/2005 15.00,"2,17070311","12,25320114","24,66094971"
04/11/2005 16.00,"1,81087935","12,34924472","24,66094971"
04/11/2005 17.00,"1,53695549","9,7366363","24,66094971"
04/11/2005 18.00,"2,22833243","14,54265097","24,66094971"
04/11/2005 19.00,"1,98842416","11,06954503","24,66094971"
04/11/2005 20.00,"1,77664612","13,2525653","24,66094971"
04/11/2005 21.00,"2,1361129","19,76398072","24,66094971"
04/11/2005 22.00,"2,04294248","13,02284423","24,66094971"
04/11/2005 23.00,"2,20438106","13,34211764","24,66094971"
05/11/2005 0.00,"2,30525729","10,09874233","24,66094971"
05/11/2005 1.00,"2,79444548","8,00527632","47,5250206"
05/11/2005 2.00,"3,49335127","9,36155161","47,5250206"
05/11/2005 3.00,"3,38348069","6,24016954","47,5250206"
05/11/2005 4.00,"2,22967995","7,71714939","47,5250206"
05/11/2005 5.00,"2,39597166","6,14672246","47,5250206"
05/11/2005 6.00,"2,54173928","5,03185055","47,5250206"
05/11/2005 7.00,"2,54265052","4,21548965","47,5250206"
05/11/2005 8.00,"5,85410625","6,75283028","47,5250206"
05/11/2005 9.00,"34,32492972","18,63743606","47,5250206"
05/11/2005 10.00,"6,17470431","30,9698112","47,5250206"
05/11/2005 11.00,"3,19064224","13,37456619","47,5250206"
05/11/2005 12.00,"2,36999951","10,42450889","47,5250206"
05/11/2005 13.00,"2,1979821","7,26419086","47,5250206"
05/11/2005 14.00,"2,04217058","5,6107009","47,5250206"
05/11/2005 15.00,"2,31936308","9,10846782","47,5250206"
05/11/2005 16.00,"2,15217947","10,56208302","47,5250206"
05/11/2005 17.00,"2,41164159","12,15976361","47,5250206"
05/11/2005 18.00,"3,57534791","11,9559903","47,5250206"
05/11/2005 19.00,"2,57726004","11,79765566","47,5250206"
05/11/2005 20.00,"2,53847065","27,626488","47,5250206"
05/11/2005 21.00,"2,20150804","25,67838944","47,5250206"
05/11/2005 22.00,"2,76367919","18,3791631","47,5250206"
05/11/2005 23.00,"2,69446014","17,36681837","47,5250206"
06/11/2005 0.00,"2,54841487","18,27014086","47,5250206"
06/11/2005 1.00,,"14,94759154","47,79785156"
06/11/2005 2.00,"1,57105245",,"47,79785156"
06/11/2005 3.00,"1,55836232","14,34018929","47,79785156"
06/11/2005 4.00,"1,88716859","11,77818768","47,79785156"
06/11/2005 5.00,"1,67964161","9,30184941","47,79785156"
06/11/2005 6.00,"1,50544374","9,63929638","47,79785156"
06/11/2005 7.00,"1,54519827","8,40502007","47,79785156"
06/11/2005 8.00,"2,20258097","8,81125506","47,79785156"
06/11/2005 9.00,"4,80623013","12,26099254","47,79785156"
06/11/2005 10.00,"6,67019485","17,46806068","47,79785156"
06/11/2005 11.00,"2,06956246","17,3149133","47,79785156"
06/11/2005 12.00,"1,96762753","11,74314454","47,79785156"
06/11/2005 13.00,"1,61718764","9,40567866","47,79785156"
06/11/2005 14.00,"1,6088045","7,57957334","47,79785156"
06/11/2005 15.00,"1,37362122","7,33687171","47,79785156"
06/11/2005 16.00,"1,05148444","7,49521208","47,79785156"
06/11/2005 17.00,"1,28730029","10,10004058","47,79785156"
06/11/2005 18.00,"4,97976593","26,1235604","47,79785156"
06/11/2005 19.00,"5,30710365","25,29551144","47,79785156"
06/11/2005 20.00,"2,26264397","20,3921492","47,79785156"
06/11/2005 21.00,"2,59653524","12,6114239","47,79785156"
06/11/2005 22.00,"5,36405565","14,70358783","47,79785156"
06/11/2005 23.00,"2,06429033","24,39478736","47,79785156"
07/11/2005 0.00,"1,64344454","21,23578096","47,79785156"
07/11/2005 1.00,"1,3960481","14,8762051","28,25979996"
07/11/2005 2.00,"0,73706973","11,08252369","28,25979996"
07/11/2005 3.00,"0,65083525","9,52378672","28,25979996"
07/11/2005 4.00,"0,74342192","7,76776577","28,25979996"
07/11/2005 5.00,"0,6161942","6,80733949","28,25979996"
07/11/2005 6.00,"0,25005793","5,96372302","28,25979996"
07/11/2005 7.00,"0,03378983","7,29144642","28,25979996"
07/11/2005 8.00,"0,14829691","16,68025167","28,25979996"
07/11/2005 9.00,"0,04596128","15,19159333","28,25979996"
07/11/2005 10.00,"0,01647743","15,75227394","28,25979996"
07/11/2005 11.00,"0,06969806","13,53939971","28,25979996"
07/11/2005 12.00,"0,02752409","10,66850112","28,25979996"
07/11/2005 13.00,"0,05896769","14,61403549","28,25979996"
07/11/2005 14.00,"0,08948786","8,4400613","28,25979996"
07/11/2005 15.00,"0,07010181","5,96502127","28,25979996"
07/11/2005 16.00,"0,01990574","7,34336104","28,25979996"
07/11/2005 17.00,"0,02529177","13,11499116","28,25979996"
07/11/2005 18.00,"0,02684778","11,30187024","28,25979996"
07/11/2005 19.00,"0,02461547","13,11499116","28,25979996"
07/11/2005 20.00,"0,00777802","18,06118029","28,25979996"
07/11/2005 21.00,"0,03789444","19,16437752","28,25979996"
07/11/2005 22.00,"0,08673688","18,87494852","28,25979996"
07/11/2005 23.00,"0,15300663","15,95084853","28,25979996"
08/11/2005 0.00,"0,11441962","15,08645627","28,25979996"
08/11/2005 1.00,,"9,82878705","20,22628975"
08/11/2005 2.00,"1,39857128",,"20,22628975"
08/11/2005 3.00,"1,70436589","5,68468001","20,22628975"
08/11/2005 4.00,"1,75790179","4,95527495","20,22628975"
08/11/2005 5.00,"1,73810995","5,3602117","20,22628975"
08/11/2005 6.00,"1,39051766","4,96436078","20,22628975"
08/11/2005 7.00,"1,22974928","5,3290633","20,22628975"
08/11/2005 8.00,"1,57971119","8,23889213","20,22628975"
08/11/2005 9.00,"1,97631576","7,75478711","20,22628975"
08/11/2005 10.00,"2,27537173","7,58346809","20,22628975"
08/11/2005 11.00,"2,70367111","10,55169704","20,22628975"
08/11/2005 12.00,"2,73367566","9,45629694","20,22628975"
08/11/2005 13.00,"2,37191757","10,56857235","20,22628975"
08/11/2005 14.00,"2,09575834","10,82684531","20,22628975"
08/11/2005 15.00,"2,48430828","9,97674334","20,22628975"
08/11/2005 16.00,"2,80095326","10,12470155","20,22628975"
08/11/2005 17.00,"2,43487801","10,25708078","20,22628975"
08/11/2005 18.00,"2,06375132","8,00787282","20,22628975"
08/11/2005 19.00,"1,95736295","8,34791437","20,22628975"
08/11/2005 20.00,"1,79027798","9,74572212","20,22628975"
08/11/2005 21.00,"2,18788329","9,6315088","20,22628975"
08/11/2005 22.00,"4,35821722","17,78473759","20,22628975"
08/11/2005 23.00,"2,24147207","12,25839986","20,22628975"
09/11/2005 0.00,"2,2983244","12,02997131","20,22628975"
09/11/2005 1.00,"2,7104606","11,00205526","30,46965981"
09/11/2005 2.00,"2,44272416","9,05265845","30,46965981"
09/11/2005 3.00,"2,01553331","7,0124034","30,46965981"
09/11/2005 4.00,"2,64865751","6,5347858","30,46965981"
09/11/2005 5.00,"2,61759935","5,34204196","30,46965981"
09/11/2005 6.00,"2,62781206","5,32776506","30,46965981"
09/11/2005 7.00,"2,79616014","7,54842495","30,46965981"
09/11/2005 8.00,"2,56159011","9,13312688","30,46965981"
09/11/2005 9.00,"1,94336191","11,57831102","30,46965981"
09/11/2005 10.00,"2,81595808","12,18571136","30,46965981"
09/11/2005 11.00,"2,97356867","8,32974272","30,46965981"
09/11/2005 12.00,"2,02080239","7,63148797","30,46965981"
09/11/2005 13.00,"3,59106158","8,09353042","30,46965981"
09/11/2005 14.00,"2,86786067","5,62887064","30,46965981"
09/11/2005 15.00,"2,39571537","9,05914778","30,46965981"
09/11/2005 16.00,"2,51842253","14,32331398","30,46965981"
09/11/2005 17.00,"2,80726985","13,2525653","30,46965981"
09/11/2005 18.00,"2,35744363","8,92546647","30,46965981"
09/11/2005 19.00,"2,31296208","13,51603698","30,46965981"
09/11/2005 20.00,"2,82411544","13,45893128","30,46965981"
09/11/2005 21.00,"2,07475424","13,06956395","30,46965981"
09/11/2005 22.00,"1,94652173","16,05467204","30,46965981"
09/11/2005 23.00,"1,78243488","11,04229521","30,46965981"
10/11/2005 0.00,"2,11391993","13,46411854","30,46965981"
10/11/2005 1.00,,"9,50561698","25,04759979"
10/11/2005 2.00,"1,36505706",,"25,04759979"
10/11/2005 3.00,"1,318331","6,89689374","25,04759979"
10/11/2005 4.00,"1,35431958","5,48091434","25,04759979"
10/11/2005 5.00,"1,62143768","5,48480718","25,04759979"
10/11/2005 6.00,"1,32072502","4,90725507","25,04759979"
10/11/2005 7.00,"1,0660072","6,0117429","25,04759979"
10/11/2005 8.00,"1,17594388","12,76067653","25,04759979"
10/11/2005 9.00,"2,79672661","14,01441508","25,04759979"
10/11/2005 10.00,"1,4185655","12,2817645","25,04759979"
10/11/2005 11.00,"1,73457181","10,36350844","25,04759979"
10/11/2005 12.00,"2,26026521","7,29793574","25,04759979"
10/11/2005 13.00,"1,46208598","5,41342457","25,04759979"
10/11/2005 14.00,"1,22748137","5,64574404","25,04759979"
10/11/2005 15.00,"1,78041512","4,58278676","25,04759979"
10/11/2005 16.00,"1,92391484","4,71776631","25,04759979"
10/11/2005 17.00,"1,84851039","4,55942403","25,04759979"
10/11/2005 18.00,"1,69533086","5,72880706","25,04759979"
10/11/2005 19.00,"1,72683346","6,7593177","25,04759979"
10/11/2005 20.00,"1,94347175","9,7366363","25,04759979"
10/11/2005 21.00,"2,14740872","9,97933793","25,04759979"
10/11/2005 22.00,"1,89420216","10,00529715","25,04759979"
10/11/2005 23.00,"2,15111467","9,70938074","25,04759979"
11/11/2005 0.00,"1,70730095","9,66525369","25,04759979"
11/11/2005 1.00,"1,67007977","8,43227563","30,56369019"
11/11/2005 2.00,"1,92691397","6,36865786","30,56369019"
11/11/2005 3.00,"1,52602274","4,77097918","30,56369019"
11/11/2005 4.00,"1,73552677","4,08570118","30,56369019"
11/11/2005 5.00,"1,86796458","4,3024455","30,56369019"
11/11/2005 6.00,"1,77416362","6,11427582","30,56369019"
11/11/2005 7.00,"1,81854245","6,51661798","30,56369019"
11/11/2005 8.00,"2,58608557","8,61787156","30,56369019"
11/11/2005 9.00,"2,9130826","9,53157238","30,56369019"
11/11/2005 10.00,"2,29562528","9,04487087","30,56369019"
11/11/2005 11.00,"2,51526169","7,88587192","30,56369019"
11/11/2005 12.00,"2,2423711","8,62695547","30,56369019"
11/11/2005 13.00,"2,08873799","7,67561693","30,56369019"
11/11/2005 14.00,"2,05947788","5,93906205","30,56369019"
11/11/2005 15.00,"2,76499418","6,58670234","30,56369019"
11/11/2005 16.00,"2,2279836","5,87806351","30,56369019"
11/11/2005 17.00,"1,75490876","6,40499924","30,56369019"
11/11/2005 18.00,"2,04723015","6,55036095","30,56369019"
11/11/2005 19.00,"2,48330653","6,77229635","30,56369019"
11/11/2005 20.00,"1,58270523","6,21291398","30,56369019"
11/11/2005 21.00,"1,61291929","7,96244561","30,56369019"
11/11/2005 22.00,"1,4231237","8,4686151","30,56369019"
11/11/2005 23.00,"1,71894459","7,94427587","30,56369019"
12/11/2005 0.00,"1,41777834","8,49976541","30,56369019"
12/11/2005 1.00,,"7,27327477","32,93175125"
12/11/2005 2.00,"1,80671982",,"32,93175125"
12/11/2005 3.00,"1,84266365","6,4750836","32,93175125"
12/11/2005 4.00,"1,15368785","7,49651033","32,93175125"
12/11/2005 5.00,"1,90218155","6,97865851","32,93175125"
12/11/2005 6.00,"1,99843653","6,21810506","32,93175125"
12/11/2005 7.00,"1,73801741","5,4341908","32,93175125"
12/11/2005 8.00,"1,79252352","7,09676466","32,93175125"
12/11/2005 9.00,"1,71888764","9,6769341","32,93175125"
12/11/2005 10.00,"1,73123198","10,63994731","32,93175125"
12/11/2005 11.00,"1,4450075","8,5166369","32,93175125"
12/11/2005 12.00,"1,70747079","6,93582971","32,93175125"
12/11/2005 13.00,"1,72551034","6,64770087","32,93175125"
12/11/2005 14.00,"1,94801977","6,84887195","32,93175125"
12/11/2005 15.00,"2,60228638","6,59189342","32,93175125"
12/11/2005 16.00,"1,02694321","8,50106366","32,93175125"
12/11/2005 17.00,"1,645147","11,57052918","32,93175125"
12/11/2005 18.00,"3,06328231","10,97609794","32,93175125"
12/11/2005 19.00,"1,57633576","21,33310176","32,93175125"
12/11/2005 20.00,"2,5812477","15,89373326","32,93175125"
12/11/2005 21.00,"1,84659029","13,0449068","32,93175125"
12/11/2005 22.00,"1,49888206","12,9800097","32,93175125"
12/11/2005 23.00,"2,38677696","14,89697516","32,93175125"
13/11/2005 0.00,"1,71766215","10,93846214","32,93175125"
13/11/2005 1.00,"1,42143446","10,1091264","42,8111496"
13/11/2005 2.00,"0,69453066","10,10523166","42,8111496"
13/11/2005 3.00,"0,04466461","8,34921262","42,8111496"
13/11/2005 4.00,"0,11592783","7,9079364","42,8111496"
13/11/2005 5.00,"0,05035981","6,25833928","42,8111496"
13/11/2005 6.00,"0,04019489","5,77163777","42,8111496"
13/11/2005 7.00,"0,04043999","5,72751072","42,8111496"
13/11/2005 8.00,"0,12069451","5,12919047","42,8111496"
13/11/2005 9.00,"10,49553153","7,67691326","42,8111496"
13/11/2005 10.00,"4,28571428","13,46152395","42,8111496"
13/11/2005 11.00,"0,25826003","9,93391454","42,8111496"
13/11/2005 12.00,"0,33066535","8,50755107","42,8111496"
13/11/2005 13.00,"0,86468798","11,13314006","42,8111496"
13/11/2005 14.00,"0,74088552","7,53155155","42,8111496"
13/11/2005 15.00,"0,62190262","8,83980696","42,8111496"
13/11/2005 16.00,"1,04228262","8,04810512","42,8111496"
13/11/2005 17.00,"0,78167535","7,30572332","42,8111496"
13/11/2005 18.00,"1,15537709","12,06241795","42,8111496"
13/11/2005 19.00,"0,44727558","12,1714421","42,8111496"
13/11/2005 20.00,"0,6752341","9,31482806","42,8111496"
13/11/2005 21.00,"0,80778378","12,11174182","42,8111496"
13/11/2005 22.00,"0,23812343","14,78016152","42,8111496"
13/11/2005 23.00,"0,26905142","17,23832814","42,8111496"
14/11/2005 0.00,"0,10567952","14,36094978","42,8111496"
14/11/2005 1.00,,"13,46671312","43,20959091"
14/11/2005 2.00,"3,47918751",,"43,20959091"
14/11/2005 3.00,"2,76290831","8,46342402","43,20959091"
14/11/2005 4.00,"1,4190679","7,34206279","43,20959091"
14/11/2005 5.00,"6,47756183","7,04874287","43,20959091"
14/11/2005 6.00,"5,10547119","8,15712736","43,20959091"
14/11/2005 7.00,"6,91803673","7,43550988","43,20959091"
14/11/2005 8.00,"5,24470154","14,73213973","43,20959091"
14/11/2005 9.00,"10,02556363","13,05788546","43,20959091"
