NetC,Provincia di TARANTO,,,,
05/04/2007 0.00,"0,0987","10,492524","1,217232","8,632146","11,72161"
05/04/2007 1.00,"0,001811","5,794884","1,286594","3,82483",
05/04/2007 2.00,0,"4,396743","1,206234","2,549021","12,69841"
05/04/2007 3.00,0,"3,696378","1,19693","1,862447",
05/04/2007 4.00,"0,001811","3,915565","1,289978","1,93902","14,65201"
05/04/2007 5.00,0,"5,317595","1,337346","3,26934",
05/04/2007 6.00,0,"9,269477","2,330417","5,705446","8,791209"
05/04/2007 7.00,"0,017205","15,024153","3,046038","10,360914",
05/04/2007 8.00,"0,019016","16,123988","3,079027","11,410892","5,372406"
05/04/2007 9.00,"2,652582","16,904767","3,496896","11,551059",
05/04/2007 10.00,"0,263501","11,428939","2,727139","7,25251","8,302809"
05/04/2007 11.00,"0,153935","10,655945","2,20861","7,274573",
05/04/2007 12.00,"0,066102","10,340779","2,229758","6,926743","12,21001"
05/04/2007 13.00,"0,056141","6,966051","1,834728","4,155785",
05/04/2007 14.00,"0,022637","4,582211","1,238378","2,685297","9,27961"
05/04/2007 15.00,"0,012677","4,577024","1,301819","2,582766",
05/04/2007 16.00,"0,01811","3,839045","1,103882","2,147979","8,791209"
05/04/2007 17.00,"0,011772","4,285205","1,217232","2,420533",
05/04/2007 18.00,0,"5,759863","1,216385","3,89751","7,326007"
05/04/2007 19.00,0,"5,064685","1,128413","3,33683",
05/04/2007 20.00,0,"4,823448","1,111495","3,121382","4,395605"
05/04/2007 21.00,0,"6,176194","1,22146","4,30634",
05/04/2007 22.00,0,"5,082843","1,181703","3,273235","4,395605"
05/04/2007 23.00,0,"4,980383","1,25445","3,059083",
06/04/2007 0.00,0,"4,737848","1,215539","2,876084","16,11721"
06/04/2007 1.00,,"4,108815","1,214694","2,247915",
06/04/2007 2.00,"0,027879",,,,"32,234421"
06/04/2007 3.00,"0,023341","6,617164","1,1208","4,902064",
06/04/2007 4.00,"0,05122","5,447294","1,11657","3,737872","39,072041"
06/04/2007 5.00,"0,05122","5,204758","1,188471","3,38485",
06/04/2007 6.00,"0,070671","14,055315","2,10372","10,837231","34,18803"
06/04/2007 7.00,"0,062891","15,428811","2,036896","12,314201",
06/04/2007 8.00,"0,054462","8,073667","1,403326","5,926085","31,746031"
06/04/2007 9.00,"0,242958","6,034822","1,30774","4,032488",
06/04/2007 10.00,"0,491103","5,561426","1,216385","3,698936","40,537231"
06/04/2007 11.00,"0,362079","6,824681","1,492991","4,538658",
06/04/2007 12.00,"0,205059","7,838915","1,909167","4,91504","38,09523"
06/04/2007 13.00,"0,476663","5,957004","1,311124","3,949423",
06/04/2007 14.00,"10,91366","34,921015","4,791948","27,59274","45,421242"
06/04/2007 15.00,"3,376717","27,455649","4,324173","20,83992",
06/04/2007 16.00,"0,523698","17,786711","2,218761","14,3947","48,35165"
06/04/2007 17.00,"0,415658","17,996821","2,363407","14,383012",
06/04/2007 18.00,"0,092598","5,592554","1,164787","3,809255","49,816841"
06/04/2007 19.00,"0,097136","10,257773","1,428703","8,072764",
06/04/2007 20.00,"0,020748","16,475469","1,594496","14,040374","41,025631"
06/04/2007 21.00,"0,018802","9,038617","1,381333","6,925446",
06/04/2007 22.00,"0,01167","7,082778","1,127567","5,357615","43,956032"
06/04/2007 23.00,"0,020748","4,982976","1,114879","3,275829",
07/04/2007 0.00,"0,010373","8,873899","1,213002","7,018893","46,88644"
07/04/2007 1.00,"0,005187","6,911578","1,216385","5,05002",
07/04/2007 2.00,"0,001946","4,879219","1,213847","3,020149","44,444431"
07/04/2007 3.00,0,"20,68155","1,242608","18,78929",
07/04/2007 4.00,"0,022044","9,274666","1,465075","7,033169","35,164822"
07/04/2007 5.00,"0,00778","9,951686","1,632561","7,453679",
07/04/2007 6.00,"0,003242","10,574233","1,25445","8,656807","35,653221"
07/04/2007 7.00,"0,014912","14,36529","2,167161","11,050076",
07/04/2007 8.00,"0,561126","20,43123","2,464068","16,664677","30,76923"
07/04/2007 9.00,"4,150093","35,193398","6,866908","24,681625",
07/04/2007 10.00,"8,759933","44,684662","8,206794","32,123625","42,490841"
07/04/2007 11.00,"7,322342","25,33379","4,435831","18,545289",
07/04/2007 12.00,"17,701993","26,60613","4,627001","19,525172","51,770451"
07/04/2007 13.00,"11,590901","20,786594","2,800731","16,503738",
07/04/2007 14.00,"14,757849","17,920299","2,629862","13,897613","42,002441"
07/04/2007 15.00,"38,226111","32,364671","4,488275","25,500573",
07/04/2007 16.00,"8,514145","21,988898","3,066339","17,299329","61,05006"
07/04/2007 17.00,"26,299243","34,651272","3,165309","29,818595",
07/04/2007 18.00,"14,299873","37,44105","2,584184","33,501967","58,608051"
07/04/2007 19.00,"4,146557","37,376195","1,710383","34,77777",
07/04/2007 20.00,"0,800017","25,59059","1,226535","23,726389","51,282051"
07/04/2007 21.00,"0,162266","54,223878","2,767742","50,014782",
07/04/2007 22.00,"0,085525","14,220029","1,214694","12,36612","59,58485"
07/04/2007 23.00,"0,045386","7,502997","1,217232","5,640551",
08/04/2007 0.00,"0,16822","4,672999","1,128413","2,944872","51,770451"
08/04/2007 1.00,,"4,47586","1,186779","2,658041",
08/04/2007 2.00,"0,057912",,,,"45,909641"
08/04/2007 3.00,"0,072804","17,762067","1,393176","15,636761",
08/04/2007 4.00,"0,127408","16,410619","1,267983","14,476461","35,164822"
08/04/2007 5.00,"0,109206","6,859699","1,251066","4,944893",
08/04/2007 6.00,"0,044676","7,002365","1,216385","5,140871","31,25762"
08/04/2007 7.00,"0,059567","19,188735","3,137393","14,388209",
08/04/2007 8.00,"0,1605","22,445426","4,285262","15,885952","21,001221"
08/04/2007 9.00,"3,9637","21,32356","3,954521","15,270759",
08/04/2007 10.00,"7,34662","24,149668","3,968055","18,078056","25,39682"
08/04/2007 11.00,"15,022981","23,667193","3,932528","17,649759",
08/04/2007 12.00,"6,921141","13,628609","2,080036","10,446571","35,653221"
08/04/2007 13.00,"5,501101","9,384908","1,497219","7,094168",
08/04/2007 14.00,"7,726007","8,536688","1,356802","6,460809","31,25762"
08/04/2007 15.00,"5,637609","8,636553","1,556432","6,254446",
08/04/2007 16.00,"13,461123","16,728378","2,074961","13,556265","34,18803"
08/04/2007 17.00,"10,801872","17,221228","1,859258","14,380418",
08/04/2007 18.00,"11,067797","26,095128","1,857567","23,263055","30,28083"
08/04/2007 19.00,"0,488119","6,613273","1,20116","4,774872",
08/04/2007 20.00,"0,18201","6,739081","1,210464","4,886489","24,42001"
08/04/2007 21.00,"0,105897","7,237119","1,216385","5,375787",
08/04/2007 22.00,"0,104242","8,327875","1,216385","6,467296","36,141621"
08/04/2007 23.00,"0,148918","6,656073","1,222306","4,785254",
09/04/2007 0.00,"0,132372","6,5588","1,214694","4,699595","27,83882"
09/04/2007 1.00,"0,043021","5,749489","1,214694","3,889723",
09/04/2007 2.00,"0,094315","9,505527","1,091194","7,83785","24,42001"
09/04/2007 3.00,"3,990411","12,344604","1,162249","10,569865",
09/04/2007 4.00,"3,813127","16,192729","1,261217","14,268802","31,25762"
09/04/2007 5.00,"0,205176","8,781816","0,98715","7,273274",
09/04/2007 6.00,"0,29559","7,286404","1,214694","5,427701","38,58363"
09/04/2007 7.00,"1,187325","4,008948","1,16817","2,219362",
09/04/2007 8.00,"1,593658","5,379852","1,190162","3,557467","36,141621"
09/04/2007 9.00,"0,90769","3,874064","1,218077","2,007808",
09/04/2007 10.00,"0,351376","4,340974","1,218923","2,473746","32,722832"
09/04/2007 11.00,"0,130717","3,538146","1,09204","1,865043",
09/04/2007 12.00,"0,283889","3,69119","1,214694","1,83","24,42001"
09/04/2007 13.00,"0,137336","3,608183","1,217232","1,743042",
09/04/2007 14.00,"0,186974","3,226873","1,185933","1,40949","25,88522"
09/04/2007 15.00,"0,077768","2,766446","1,153789","0,998064",
09/04/2007 16.00,"0,135681","2,776822","1,217232","0,911106","15,62881"
09/04/2007 17.00,"0,200212","2,871503","1,214694","1,009744",
09/04/2007 18.00,"0,28448","3,460328","1,215539","1,597681","19,53602"
09/04/2007 19.00,"0,180356","4,508284","1,119954","2,793021",
09/04/2007 20.00,"0,124098","6,399273","1,21131","4,545149","11,23321"
09/04/2007 21.00,"0,087696","7,351251","1,177475","5,5497",
09/04/2007 22.00,"0,013237","5,942737","1,212156","4,086999","13,67521"
09/04/2007 23.00,"0,044676","4,81437","1,214694","2,953958",
10/04/2007 0.00,"0,077768","5,951817","1,208772","4,101276","18,55921"
10/04/2007 1.00,,"4,084173","1,215539","2,221958",
10/04/2007 2.00,"0,024484",,,,"22,46641"
10/04/2007 3.00,"0,075086","6,256605","1,213002","4,399787",
10/04/2007 4.00,"0,047336","6,072435","1,214694","4,212893","21,97802"
10/04/2007 5.00,"0,009794","25,725481","4,539874","18,777613",
10/04/2007 6.00,"0,893906","81,155566","25,477256","42,12113","21,001221"
10/04/2007 7.00,"0,978341","100,616685","31,689437","52,064122",
10/04/2007 8.00,"0,886339","75,220623","25,171893","36,650592","20,51281"
10/04/2007 9.00,"7,832964","64,2106","17,02261","38,136654",
10/04/2007 10.00,"48,247831","80,99865","21,197915","48,530018","41,514042"
10/04/2007 11.00,"35,663678","26,807157","4,45444","19,991106",
10/04/2007 12.00,"18,104288","31,812181","5,593004","23,252672","58,608051"
10/04/2007 13.00,"28,6531","37,132377","5,83239","28,209245",
10/04/2007 14.00,"16,049368","26,108091","4,091554","19,848337","54,21244"
10/04/2007 15.00,"9,209735","23,228811","3,943524","17,194205",
10/04/2007 16.00,"5,733825","22,450626","3,598403","16,945014","46,88644"
10/04/2007 17.00,"1,751606","23,05761","3,364092","17,911927",
10/04/2007 18.00,"0,776529","19,589491","2,034358","16,481676","42,002441"
10/04/2007 19.00,"0,806504","10,764888","1,11657","9,059148",
10/04/2007 20.00,"0,019587","6,491358","1,142793","4,742425","30,76923"
10/04/2007 21.00,"0,019587","6,042604","1,342422","3,987063",
10/04/2007 22.00,"0,011426","5,645731","1,216385","3,783297","36,141621"
10/04/2007 23.00,"0,009794","4,021919","1,11657","2,31151",
11/04/2007 0.00,"0,016323","4,818261","1,207081","2,969531","30,76923"
11/04/2007 1.00,0,"3,169805","1,215539","1,306957",
11/04/2007 2.00,"0,02122","3,487564","1,07766","1,836489","27,35042"
11/04/2007 3.00,"0,013058","2,673064","1,216385","0,808575",
11/04/2007 4.00,0,"6,79485","1,216385","4,933212","20,02442"
11/04/2007 5.00,"0,029381","7,971206","1,220615","6,103891",
11/04/2007 6.00,"0,011426","34,221968","7,202725","23,194261","21,97802"
11/04/2007 7.00,"0,875357","115,315301","37,101429","58,469129",
11/04/2007 8.00,"1,92003","115,675865","38,583426","56,556061","17,582411"
11/04/2007 9.00,"7,916953","62,269038","14,990798","39,311236",
11/04/2007 10.00,"31,028547","64,297519","13,559554","43,5371","40,04884"
11/04/2007 11.00,"10,569294","20,084947","3,85809","14,17925",
11/04/2007 12.00,"0,197509","4,482343","1,217232","2,617809","64,95726"
11/04/2007 13.00,"0,096306","4,330598","1,215539","2,468553",
11/04/2007 14.00,"0,264581","4,173664","1,242608","2,269978","42,490841"
11/04/2007 15.00,"0,176288","3,574463","1,196084","1,741744",
11/04/2007 16.00,"0,02122","4,588697","1,486223","2,31151","48,84005"
11/04/2007 17.00,"0,16323","3,635419","1,097961","1,985744",
11/04/2007 18.00,"0,253749","4,252779","1,217232","2,388084","31,25762"
11/04/2007 19.00,"0,227631","5,588663","1,215539","3,72749",
11/04/2007 20.00,"0,386113","6,556206","1,217232","4,693105","28,81562"
11/04/2007 21.00,"0,234754","6,03223","1,214694","4,172659",
11/04/2007 22.00,"0,39932","5,597743","1,284057","3,631446","28,327221"
11/04/2007 23.00,"0,267697","4,700235","1,216385","2,837148",
12/04/2007 0.00,"0,221547","3,910378","1,216385","2,046744","30,28083"
12/04/2007 1.00,,"3,539445","1,216385","1,675553",
12/04/2007 2.00,"0,349044",,,,"25,88522"
12/04/2007 3.00,"0,085997","6,62754","1,146176","4,87351",
12/04/2007 4.00,"0,079252","5,622385","1,216385","3,759935","28,81562"
12/04/2007 5.00,"0,075879","6,451151","1,215539","4,590574",
12/04/2007 6.00,"0,136582","21,263886","5,812934","12,35963","26,86202"
12/04/2007 7.00,"0,18921","15,845139","1,679931","13,278524",
12/04/2007 8.00,"0,851887","29,541183","4,681982","22,377895","29,79241"
12/04/2007 9.00,"1,057693","31,388081","5,685205","22,686798",
12/04/2007 10.00,"1,611389","29,054808","5,475425","20,673786","42,002441"
12/04/2007 11.00,"0,527693","10,050258","2,114718","6,81253",
12/04/2007 12.00,"0,259498","11,131934","2,334648","7,557509","41,025631"
12/04/2007 13.00,"0,158504","9,0023","1,891402","6,106488",
12/04/2007 14.00,"1,276988","11,851755","2,190847","8,498467","38,58363"
12/04/2007 15.00,"4,930902","22,183443","4,133003","15,857399",
12/04/2007 16.00,"3,351107","17,304236","2,463223","13,536806","31,25762"
12/04/2007 17.00,"3,525052","18,646604","2,349873","15,054016",
12/04/2007 18.00,"1,66304","17,725752","2,041124","14,606253","49,816841"
12/04/2007 19.00,"0,101172","28,586618","1,840649","25,78221",
12/04/2007 20.00,"0,037096","31,170189","1,694311","28,592105","42,97924"
12/04/2007 21.00,"0,023607","37,808099","1,568275","35,428",
12/04/2007 22.00,"0,06239","24,07055","1,388099","21,957388","48,35165"
12/04/2007 23.00,"0,006745","11,907525","1,216385","10,049423",
13/04/2007 0.00,"0,010117","8,549657","1,214694","6,69183","44,932831"
13/04/2007 1.00,"0,011803","8,381049","1,217232","6,519212",
13/04/2007 2.00,"0,045527","5,883076","1,160557","4,106467","40,537231"
13/04/2007 3.00,"0,023607","5,944035","1,275597","3,990958",
13/04/2007 4.00,"0,079252","6,094484","1,136026","4,355658","38,58363"
13/04/2007 5.00,"0,020234","9,373235","1,2443","7,470553",
13/04/2007 6.00,"0,190808","33,094902","10,335883","17,259099","29,79241"
13/04/2007 7.00,"1,235455","98,210777","34,751557","44,963471",
13/04/2007 8.00,"13,289057","82,347488","25,544919","43,210051","21,48962"
13/04/2007 9.00,"5,759715","22,402635","4,588089","15,378479",
13/04/2007 10.00,"3,154087","21,675025","4,461207","14,845058","47,37484"
13/04/2007 11.00,"1,697207","21,553114","4,11524","15,253884",
13/04/2007 12.00,"1,312842","16,028012","3,298112","10,97869","50,793652"
13/04/2007 13.00,"0,933091","11,367983","2,348182","7,772956",
13/04/2007 14.00,"0,410102","12,575466","3,151774","7,748295","51,770451"
13/04/2007 15.00,"0,921377","13,880223","3,4343","8,620468",
13/04/2007 16.00,"2,777354","14,50277","2,969063","9,957275","36,141621"
13/04/2007 17.00,"2,838146","16,907362","3,469827","11,595184",
13/04/2007 18.00,"1,821897","25,457017","3,826792","19,603047","35,164822"
13/04/2007 19.00,"1,530096","38,300934","3,371704","33,154116",
13/04/2007 20.00,"0,219206","30,768113","1,673165","28,222208","21,97802"
13/04/2007 21.00,"0,052273","39,494136","2,005597","36,44425",
13/04/2007 22.00,"0,006745","16,625918","1,228228","14,752911","28,81562"
13/04/2007 23.00,"0,069135","9,640413","1,213002","7,785936",
14/04/2007 0.00,"0,052273","8,037352","1,115725","6,33102","35,164822"
14/04/2007 1.00,,"5,033558","1,197776","3,199256",
14/04/2007 2.00,"0,071202",,,,"28,327221"
14/04/2007 3.00,"0,040051","5,726143","1,212156","3,870255",
14/04/2007 4.00,"0,075652","4,884406","1,117417","3,173299","20,51281"
14/04/2007 5.00,"0,014834","7,287701","1,267138","5,348531",
14/04/2007 6.00,"0,105616","40,155631","5,43736","31,840688","24,908421"
14/04/2007 7.00,"0,48981","47,312323","6,339074","37,618809",
14/04/2007 8.00,"1,452816","17,235495","2,864173","12,852821","17,582411"
14/04/2007 9.00,"1,679179","16,607761","3,03758","11,958584",
14/04/2007 10.00,"1,535885","12,069645","2,349028","8,473808","29,30402"
14/04/2007 11.00,"1,281635","10,977592","2,085957","7,784637",
14/04/2007 12.00,"1,570003","9,916668","2,382864","6,267425","32,234421"
14/04/2007 13.00,"2,448458","17,532504","2,453918","13,779506",
14/04/2007 14.00,"1,886258","12,782981","1,810198","10,014381","26,37361"
14/04/2007 15.00,"3,819986","17,304236","1,838112","14,495929",
14/04/2007 16.00,"4,66551","17,437824","1,535284","15,094248","27,35042"
14/04/2007 17.00,"7,981743","19,126482","1,719688","16,501145",
14/04/2007 18.00,"4,213377","11,150091","1,341576","9,099382","31,25762"
14/04/2007 19.00,"2,059813","10,642974","1,216385","8,783999",
14/04/2007 20.00,"0,83069","23,573792","1,167324","21,799056","21,48962"
14/04/2007 21.00,"0,130537","7,749424","1,176628","5,949446",
14/04/2007 22.00,"0,143887","13,491131","1,212156","11,640614","20,02442"
14/04/2007 23.00,"0,180971","5,451184","1,185088","3,636637",
15/04/2007 0.00,"1,012255","18,06556","1,171554","16,280509","26,86202"
15/04/2007 1.00,"3,373194","15,986509","1,214694","14,133823",
15/04/2007 2.00,"2,803577","16,561068","1,167324","14,781464","23,93162"
15/04/2007 3.00,"0,984366","17,037059","1,273905","15,094248",
15/04/2007 4.00,"0,236746","11,500275","1,215539","9,643189","22,954821"
15/04/2007 5.00,"1,142495","18,669951","1,210464","16,825607",
15/04/2007 6.00,"1,42671","9,863492","1,216385","8,003978","27,35042"
15/04/2007 7.00,"0,348593","7,183942","1,355111","5,109723",
15/04/2007 8.00,"0,774617","6,505626","1,437162","4,305042","21,48962"
15/04/2007 9.00,"4,348661","16,598682","3,813257","10,759355",
15/04/2007 10.00,"10,714115","20,291156","3,799724","14,475159","22,46641"
15/04/2007 11.00,"10,117803","12,960668","2,302504","9,436828",
15/04/2007 12.00,"6,176773","7,877824","1,558124","5,492594","28,81562"
15/04/2007 13.00,"1,801113","3,527772","1,127567","1,800148",
15/04/2007 14.00,"2,20014","3,439577","1,195237","1,608063","31,25762"
15/04/2007 15.00,"1,696386","2,875394","1,167324","1,08632",
15/04/2007 16.00,"2,216161","3,008981","1,173245","1,210916","31,25762"
15/04/2007 17.00,"1,594034","2,667877","1,197776","0,831936",
15/04/2007 18.00,"1,946187","3,640608","1,095423","1,962383","30,28083"
15/04/2007 19.00,"1,427006","3,512206","1,042133","1,91566",
15/04/2007 20.00,"0,70668","3,560196","1,216385","1,696319","24,42001"
15/04/2007 21.00,"1,420775","3,315068","1,216385","1,451021",
15/04/2007 22.00,"0,681462","2,368276","1,21131","0,511362","25,88522"
15/04/2007 23.00,"2,096897","2,389027","1,223998","0,512659",
16/04/2007 0.00,"1,44807","2,853344","1,058204","1,23168","28,327221"
16/04/2007 1.00,,"9,615771","1,21131","7,763871",
16/04/2007 2.00,"1,195952",,,,"32,722832"
16/04/2007 3.00,"0,162859","8,517231","1,230765","6,634722",
16/04/2007 4.00,"0,143033","9,181284","1,215539","7,322594","31,746031"
16/04/2007 5.00,"0,349439","14,854251","1,72138","12,223358",
16/04/2007 6.00,"2,835163","117,155713","32,215596","67,80732","34,67643"
16/04/2007 7.00,"5,317702","110,249322","31,301184","62,299154",
16/04/2007 8.00,"10,647786","83,269645","22,389761","48,973891","59,096451"
16/04/2007 9.00,"21,359307","74,721282","15,796073","50,536529",
16/04/2007 10.00,"24,320872","58,295102","12,366012","39,361847","64,468849"
16/04/2007 11.00,"15,696418","46,146349","8,458021","33,200865",
16/04/2007 12.00,"13,552705","24,128905","3,948599","18,087138","76,19046"
16/04/2007 13.00,"5,940814","15,939818","2,844718","11,586102",
16/04/2007 14.00,"3,982966","17,969584","3,092562","13,236991","69,84127"
16/04/2007 15.00,"4,489245","20,023973","2,929305","15,543314",
16/04/2007 16.00,,"17,634964","2,319421","14,088396","64,95726"
16/04/2007 17.00,,"11,28757","1,933697","8,328445",
16/04/2007 18.00,"1,544434","18,712752","2,810036","14,414156",
16/04/2007 19.00,"0,494933","21,65816","2,204381","18,290912",
16/04/2007 20.00,"0,308529","15,84903","1,442236","13,64712","28,81562"
16/04/2007 21.00,"0,216399","21,61927","1,556432","19,246135",
16/04/2007 22.00,"0,196402","8,167049","1,216385","6,306361","40,537231"
16/04/2007 23.00,"0,23711","6,112641","1,309432","4,107765",
