Stat,Galatina-VIALE STUDENTI,,,,,,,  ,
,,,,,,,,
Parm,SO2,NO2,NOX,CO,O3,PM2.5,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,Aver,Aver,,,
,,,,,
,,,,,
,,,,,,,,
06/06/2014 12.00,"6,0","11,6","15,7","0,3","123,0","13,3",,,
06/06/2014 13.00,"5,2","10,7","14,6","0,3","126,8","13,3",,,
06/06/2014 14.00,"4,7","10,6","15,1","0,3","127,4","13,3",,,
06/06/2014 15.00,"3,4","6,5","9,6","0,3","129,8","13,3",,,
06/06/2014 16.00,"4,1","8,2","11,7","0,3","128,0","13,3",,,
06/06/2014 17.00,"3,9","8,0","11,3","0,3","126,5","13,3",,,
06/06/2014 18.00,"4,3","9,7","13,2","0,3","128,4","13,3",,,
06/06/2014 19.00,"4,6","12,1","15,3","0,3","124,6","13,3",,,
06/06/2014 20.00,"3,1","12,1","15,2","0,3","119,9","13,3",,,
06/06/2014 21.00,"3,9","22,4","25,5","0,3","103,0","13,3",,,
06/06/2014 22.00,"4,5","22,5","25,3","0,3","99,2","13,3",,,
06/06/2014 23.00,"3,2","16,7","19,2","0,3","103,9","13,3",,,
07/06/2014 0.00,"3,2","15,4","17,9","0,3","105,3","13,3",,,
07/06/2014 1.00,"3,1","11,5","14,1","0,3","99,8","13,7",,,
07/06/2014 2.00,"2,5",,,"0,2","103,2","13,7",,,
07/06/2014 3.00,"3,2","5,6","7,8",,"102,8","13,7",,,
07/06/2014 4.00,,"4,5","6,9","0,2","105,8","13,7",,,
07/06/2014 5.00,"2,5","4,3","6,5","0,2",,"13,7",,,
07/06/2014 6.00,"2,5","6,9","9,3","0,2","103,3","13,7",,,
07/06/2014 7.00,"2,8","10,4","13,6","0,3","96,3","13,7",,,
07/06/2014 8.00,"3,7","14,8","18,7","0,3","90,2","13,7",,,
07/06/2014 9.00,"6,2","18,3","24,1","0,3","99,6","13,7",,,
07/06/2014 10.00,"6,2","16,2","21,5","0,3","102,8","13,7",,,
07/06/2014 11.00,"6,2","14,4","19,3","0,3","106,6","13,7",,,
07/06/2014 12.00,"4,9","9,8","13,5","0,3","124,3","13,7",,,
07/06/2014 13.00,"4,2","9,0","12,2","0,3","129,1","13,7",,,
07/06/2014 14.00,"3,8","7,8","11,1","0,3","128,4","13,7",,,
07/06/2014 15.00,"4,1","5,2","7,9","0,3","127,8","13,7",,,
07/06/2014 16.00,"4,0","4,6","7,3","0,3","126,4","13,7",,,
07/06/2014 17.00,"3,4","4,5","7,2","0,3","127,8","13,7",,,
07/06/2014 18.00,"3,6","6,0","8,8","0,3","128,3","13,7",,,
07/06/2014 19.00,"4,2","8,6","11,3","0,3","124,0","13,7",,,
07/06/2014 20.00,"3,8","11,7","14,4","0,3","118,6","13,7",,,
07/06/2014 21.00,"3,3","12,3","14,9","0,3","116,1","13,7",,,
07/06/2014 22.00,"3,0","16,2","18,7","0,3","107,8","13,7",,,
07/06/2014 23.00,"3,4","13,8","16,1","0,3","107,6","13,7",,,
08/06/2014 0.00,"2,9","18,0","20,6","0,3","95,6","13,7",,,
08/06/2014 1.00,"2,7","11,4","13,8","0,3","102,3","14,9",,,
08/06/2014 2.00,"2,6","9,4","11,7","0,3","98,6","14,9",,,
08/06/2014 3.00,"2,6","6,5","9,0","0,3","104,1","14,9",,,
08/06/2014 4.00,"3,0","5,8","8,1","0,3","106,2","14,9",,,
08/06/2014 5.00,"2,8","5,4","8,0","0,3","109,2","14,9",,,
08/06/2014 6.00,"3,0","5,4","8,1","0,3","113,8","14,9",,,
08/06/2014 7.00,"3,6","6,1","8,7","0,3","106,2","14,9",,,
08/06/2014 8.00,"3,6","7,3","10,5","0,3","109,8","14,9",,,
08/06/2014 9.00,"4,2","7,2","10,3","0,3","114,6","14,9",,,
08/06/2014 10.00,"4,9","5,4","8,4","0,3","120,2","14,9",,,
08/06/2014 11.00,"4,5","6,0","8,8","0,3","120,8","14,9",,,
08/06/2014 12.00,"4,0","6,3","9,6","0,3","126,3","14,9",,,
08/06/2014 13.00,"4,2","5,7","8,6","0,3","129,2","14,9",,,
08/06/2014 14.00,"3,5","3,4","6,0","0,3","124,5","14,9",,,
08/06/2014 15.00,"4,3","2,6","5,0","0,3","125,0","14,9",,,
08/06/2014 16.00,"4,1","3,7","6,2","0,3","126,0","14,9",,,
08/06/2014 17.00,"3,7","3,6","6,3","0,3","129,2","14,9",,,
08/06/2014 18.00,"4,3","5,5","8,4","0,3","129,8","14,9",,,
08/06/2014 19.00,"5,0","8,1","10,9","0,3","127,4","14,9",,,
08/06/2014 20.00,"7,2","13,4","16,1","0,3","122,8","14,9",,,
08/06/2014 21.00,"6,0","15,3","18,2","0,3","116,7","14,9",,,
08/06/2014 22.00,"5,4","18,4","21,3","0,3","108,5","14,9",,,
08/06/2014 23.00,"5,2","11,9","14,8","0,3","112,6","14,9",,,
09/06/2014 0.00,"3,8","8,9","11,7","0,3","119,0","14,9",,,
09/06/2014 1.00,"3,9","8,3","11,0","0,3","116,4","15,3",,,
09/06/2014 2.00,"3,5",,,"0,3","107,7","15,3",,,
09/06/2014 3.00,"3,2",,,,"97,7","15,3",,,
09/06/2014 4.00,,,,"0,2","96,8","15,3",,,
09/06/2014 5.00,"2,7",,,"0,3",,"15,3",,,
09/06/2014 6.00,"2,8",,,"0,3","82,1","15,3",,,
09/06/2014 7.00,"2,9",,,"0,3","77,3","15,3",,,
09/06/2014 8.00,"3,8",,,"0,3","76,0","15,3",,,
09/06/2014 9.00,"4,2",,,"0,3","91,0","15,3",,,
09/06/2014 10.00,"5,0",,,"0,3","99,3","15,3",,,
09/06/2014 11.00,"4,0",,,"0,3","105,6","15,3",,,
09/06/2014 12.00,"3,2",,,"0,3","109,5","15,3",,,
09/06/2014 13.00,"3,3",,,"0,3","114,2","15,3",,,
09/06/2014 14.00,"3,7",,,"0,3","119,3","15,3",,,
09/06/2014 15.00,"3,6",,,"0,3","122,2","15,3",,,
09/06/2014 16.00,"3,3",,,"0,3","121,3","15,3",,,
09/06/2014 17.00,,,,,,"15,3",,,
09/06/2014 18.00,"4,0","5,6","8,6","0,3","121,0","15,3",,,
09/06/2014 19.00,"4,6","8,6","11,4","0,3","112,0","15,3",,,
09/06/2014 20.00,"4,8","12,1","14,9","0,3","108,8","15,3",,,
09/06/2014 21.00,"4,0","15,9","18,8","0,3","102,3","15,3",,,
09/06/2014 22.00,"2,2","17,9","20,9","0,3","98,4","15,3",,,
09/06/2014 23.00,"2,1","19,1","22,2","0,3","91,6","15,3",,,
10/06/2014 0.00,"2,7","7,0","9,4","0,2","104,2","15,3",,,
10/06/2014 1.00,"2,2","9,0","11,4","0,3","78,3","15,6",,,
10/06/2014 2.00,"2,2","9,6","11,8","0,3","65,7","15,6",,,
10/06/2014 3.00,"2,6","5,6","7,9","0,3","90,4","15,6",,,
10/06/2014 4.00,"3,0","6,0","8,3","0,3","93,3","15,6",,,
10/06/2014 5.00,"2,6","4,9","7,3","0,3","91,4","15,6",,,
10/06/2014 6.00,"2,3","5,4","7,7","0,3","89,8","15,6",,,
10/06/2014 7.00,"2,1","8,3","11,3","0,3","87,8","15,6",,,
10/06/2014 8.00,"2,8","10,0","13,6","0,3","90,1","15,6",,,
10/06/2014 9.00,"3,5","8,1","11,8","0,3","103,4","15,6",,,
10/06/2014 10.00,"3,5","6,5","9,8","0,3","112,5","15,6",,,
10/06/2014 11.00,"3,7","7,1","10,7","0,3","116,4","15,6",,,
10/06/2014 12.00,"4,0","6,7","10,3","0,3","117,1","15,6",,,
10/06/2014 13.00,"4,5","6,5","9,7","0,3","117,5","15,6",,,
10/06/2014 14.00,"3,8","5,2","8,4","0,3","120,1","15,6",,,
10/06/2014 15.00,"3,5","4,6","7,4","0,3","122,6","15,6",,,
10/06/2014 16.00,"3,9","4,7","7,5","0,3","122,3","15,6",,,
10/06/2014 17.00,"4,0","5,2","7,8","0,3","119,8","15,6",,,
10/06/2014 18.00,"5,2","8,3","11,1","0,4","121,8","15,6",,,
10/06/2014 19.00,"4,0","10,2","13,2","0,4","117,9","15,6",,,
10/06/2014 20.00,"4,5","16,0","18,5","0,4","109,2","15,6",,,
10/06/2014 21.00,"3,8","23,8","26,4","0,4","102,9","15,6",,,
10/06/2014 22.00,,,,,,"15,6",,,
10/06/2014 23.00,,"13,8","16,7","0,5","84,4","15,6",,,
11/06/2014 0.00,"2,7","10,3","12,8","0,4","95,3","15,6",,,
11/06/2014 1.00,"2,8","13,6","16,5","0,3","80,2","25,1",,,
11/06/2014 2.00,"4,0","14,0","17,1","0,4","62,8","25,1",,,
11/06/2014 3.00,"3,3","10,3","12,8",,"89,2","25,1",,,
11/06/2014 4.00,,"10,7","13,6","0,4","83,7","25,1",,,
11/06/2014 5.00,"4,1","10,0","12,7","0,4",,"25,1",,,
11/06/2014 6.00,"4,6","11,5","14,6","0,4","82,4","25,1",,,
11/06/2014 7.00,"5,1","15,3","18,7","0,4","75,9","25,1",,,
11/06/2014 8.00,"5,9","15,9","20,5","0,4","74,3","25,1",,,
11/06/2014 9.00,"6,7","17,3","22,9","0,4","92,5","25,1",,,
11/06/2014 10.00,"5,7","9,3","13,3","0,4","113,5","25,1",,,
11/06/2014 11.00,"5,8","9,5","13,4","0,4","120,1","25,1",,,
11/06/2014 12.00,"5,5","7,7","11,2","0,4","126,5","25,1",,,
11/06/2014 13.00,"5,5","7,5","10,7","0,4","125,7","25,1",,,
11/06/2014 14.00,"6,1","7,9","11,4","0,4","129,0","25,1",,,
11/06/2014 15.00,"9,6","6,7","9,9","0,4","129,1","25,1",,,
11/06/2014 16.00,"11,8","8,6","11,6","0,4","127,2","25,1",,,
11/06/2014 17.00,"8,8","7,5","10,7","0,4","125,8","25,1",,,
11/06/2014 18.00,"9,3","8,6","11,8","0,4","122,7","25,1",,,
11/06/2014 19.00,"10,8","12,4","15,9","0,4","114,7","25,1",,,
11/06/2014 20.00,"5,0","8,7","11,6","0,4","118,1","25,1",,,
11/06/2014 21.00,"3,9","14,6","17,4","0,5","109,7","25,1",,,
11/06/2014 22.00,"3,8","14,9","17,6","0,4","101,9","25,1",,,
11/06/2014 23.00,"3,8","15,0","17,8","0,4","97,8","25,1",,,
12/06/2014 0.00,"4,7","11,9","14,8","0,4","92,3","25,1",,,
12/06/2014 1.00,"4,4","11,7","14,5","0,4","86,5","17,3",,,
12/06/2014 2.00,"4,2","8,6","11,2","0,4","90,3","17,3",,,
12/06/2014 3.00,"3,9","6,3","9,2","0,4","94,7","17,3",,,
12/06/2014 4.00,"3,6","5,1","7,9","0,4","92,2","17,3",,,
12/06/2014 5.00,"5,1","6,2","9,0","0,4","86,0","17,3",,,
12/06/2014 6.00,"3,8","8,2","10,7","0,4","81,9","17,3",,,
12/06/2014 7.00,"4,3","15,9","19,3","0,4","81,4","17,3",,,
12/06/2014 8.00,"7,8","19,0","23,6","0,4","90,9","17,3",,,
12/06/2014 9.00,"12,4","21,3","27,4","0,4","93,4","17,3",,,
12/06/2014 10.00,"12,3","15,2","20,1","0,5","106,2","17,3",,,
12/06/2014 11.00,"8,3","9,6","13,2","0,4","116,8","17,3",,,
12/06/2014 12.00,"6,3","7,8","11,5","0,4","122,2","17,3",,,
12/06/2014 13.00,"5,8","6,7","10,0","0,4","125,3","17,3",,,
12/06/2014 14.00,"5,7","5,9","9,2","0,4","128,1","17,3",,,
12/06/2014 15.00,"5,4","4,1","7,4","0,4","128,2","17,3",,,
12/06/2014 16.00,"5,3",,,"0,4","127,6","17,3",,,
12/06/2014 17.00,"5,5",,,"0,4","124,9","17,3",,,
12/06/2014 18.00,"5,0","4,5","7,2","0,4","122,1","17,3",,,
12/06/2014 19.00,"5,2","5,9","8,5","0,4","119,9","17,3",,,
12/06/2014 20.00,"5,3","8,6","11,1","0,4","114,4","17,3",,,
12/06/2014 21.00,"6,6","20,3","22,5","0,5","98,7","17,3",,,
12/06/2014 22.00,"6,4","15,5","17,9","0,4","105,0","17,3",,,
12/06/2014 23.00,"5,7","13,6","15,8","0,4","109,4","17,3",,,
13/06/2014 0.00,"6,1","11,3","13,6","0,4","109,8","17,3",,,
13/06/2014 1.00,"5,8","10,9","13,1","0,4","86,2","18,1",,,
13/06/2014 2.00,"5,5",,,"0,4","67,0","18,1",,,
13/06/2014 3.00,"5,1","6,9","9,1",,"70,3","18,1",,,
13/06/2014 4.00,,"7,3","9,4","0,4","45,6","18,1",,,
13/06/2014 5.00,"5,1","6,6","8,6","0,4",,"18,1",,,
13/06/2014 6.00,"5,5","6,3","8,5","0,4","53,3","18,1",,,
13/06/2014 7.00,"5,2","8,1","10,4","0,4","81,1","18,1",,,
13/06/2014 8.00,"6,2","7,7","10,4","0,4","94,7","18,1",,,
13/06/2014 9.00,"7,6","8,1","10,8","0,4","103,0","18,1",,,
13/06/2014 10.00,"9,4","8,7","11,8","0,5","114,1","18,1",,,
13/06/2014 11.00,"9,1","7,2","9,9","0,4","131,3","18,1",,,
13/06/2014 12.00,"7,6","6,7","9,4","0,4","144,2","18,1",,,
13/06/2014 13.00,"7,1","4,2","6,5","0,4","150,4","18,1",,,
13/06/2014 14.00,"7,4","3,4","5,9","0,4","150,9","18,1",,,
13/06/2014 15.00,"6,6","2,2","4,5","0,4","144,4","18,1",,,
13/06/2014 16.00,"7,0","2,3","4,4","0,4","145,1","18,1",,,
13/06/2014 17.00,"6,9","2,1","4,3","0,4","141,6","18,1",,,
13/06/2014 18.00,"6,7","2,3","4,7","0,4","136,5","18,1",,,
13/06/2014 19.00,"7,0","2,4","4,4","0,4","131,8","18,1",,,
13/06/2014 20.00,"6,9","3,0","5,2","0,4","128,4","18,1",,,
13/06/2014 21.00,"6,4","5,3","7,5","0,4","127,5","18,1",,,
13/06/2014 22.00,"6,1","10,8","12,8","0,4","118,8","18,1",,,
13/06/2014 23.00,"5,6","12,3","14,2","0,4","101,2","18,1",,,
14/06/2014 0.00,"6,5","12,8","15,0","0,4","86,7","18,1",,,
14/06/2014 1.00,"6,1","11,7","13,8","0,5","68,9","16,7",,,
14/06/2014 2.00,"6,1","9,9","12,2","0,5","63,1","16,7",,,
14/06/2014 3.00,"6,2","9,8","12,2","0,5","52,6","16,7",,,
14/06/2014 4.00,"6,7","7,2","9,2","0,5","57,1","16,7",,,
14/06/2014 5.00,"5,8","5,7","7,6","0,4","55,1","16,7",,,
14/06/2014 6.00,"6,0","7,8","10,2","0,4","45,8","16,7",,,
14/06/2014 7.00,"5,9","7,6","10,5","0,4","49,4","16,7",,,
14/06/2014 8.00,"6,1","6,6","9,1","0,4","99,1","16,7",,,
14/06/2014 9.00,"8,9","6,1","8,6","0,4","115,9","16,7",,,
14/06/2014 10.00,"10,2","4,8","7,3","0,5","124,5","16,7",,,
14/06/2014 11.00,"10,1","4,5","6,5","0,5","138,8","16,7",,,
14/06/2014 12.00,"8,3","3,0","5,1","0,4","139,0","16,7",,,
14/06/2014 13.00,"7,9","2,1","4,5","0,4","136,6","16,7",,,
14/06/2014 14.00,"7,8","1,7","3,7","0,4","137,7","16,7",,,
14/06/2014 15.00,"7,8","1,5","3,6","0,4","138,9","16,7",,,
14/06/2014 16.00,"8,5","1,4","3,4","0,4","132,1","16,7",,,
14/06/2014 17.00,"8,8","1,7","3,9","0,4","124,9","16,7",,,
14/06/2014 18.00,"8,1","1,7","3,9","0,4","125,3","16,7",,,
14/06/2014 19.00,"7,6","2,2","4,4","0,4","122,2","16,7",,,
14/06/2014 20.00,"6,9","5,4","7,7","0,4","119,9","16,7",,,
14/06/2014 21.00,"6,7","13,3","15,6","0,4","97,3","16,7",,,
14/06/2014 22.00,"5,6","10,9","13,4","0,3","99,0","16,7",,,
14/06/2014 23.00,"6,5","6,5","9,0","0,3","109,1","16,7",,,
15/06/2014 0.00,"6,0","7,8","10,1","0,3","98,5","16,7",,,
15/06/2014 1.00,"5,9","7,1","9,3","0,3","82,0","15,5",,,
15/06/2014 2.00,"6,0",,,"0,3","74,2","15,5",,,
15/06/2014 3.00,"6,0","8,1","10,6",,"72,2","15,5",,,
15/06/2014 4.00,,"5,2","7,4","0,3","74,0","15,5",,,
15/06/2014 5.00,"5,5","4,1","6,3","0,3",,"15,5",,,
15/06/2014 6.00,"5,5","4,2","6,2","0,3","61,9","15,5",,,
15/06/2014 7.00,"5,5","4,1","6,3","0,4","70,7","15,5",,,
15/06/2014 8.00,"5,8","3,4","5,5","0,4","78,4","15,5",,,
15/06/2014 9.00,"6,7","2,4","4,8","0,4","87,1","15,5",,,
15/06/2014 10.00,"7,5","1,9","4,3","0,4","98,3","15,5",,,
15/06/2014 11.00,"7,2","1,8","4,1","0,4","106,2","15,5",,,
15/06/2014 12.00,"7,4","1,8","4,0","0,4","112,4","15,5",,,
15/06/2014 13.00,"6,8","2,7","4,9","0,4","100,6","15,5",,,
15/06/2014 14.00,"5,7","3,0","5,4","0,3","107,5","15,5",,,
15/06/2014 15.00,"4,5","7,8","10,2","0,3","94,7","15,5",,,
15/06/2014 16.00,"5,4","3,1","5,4","0,3","96,1","15,5",,,
15/06/2014 17.00,"5,9","2,4","4,9","0,3","97,3","15,5",,,
15/06/2014 18.00,"6,9","2,2","4,6","0,3","90,0","15,5",,,
15/06/2014 19.00,"6,1","2,0","4,3","0,3","87,7","15,5",,,
15/06/2014 20.00,"5,2","2,4","4,5","0,3","84,4","15,5",,,
15/06/2014 21.00,"5,2","3,2","5,4","0,3","80,4","15,5",,,
15/06/2014 22.00,"5,2","3,8","5,9","0,3","72,1","15,5",,,
15/06/2014 23.00,"4,9","4,9","7,1","0,3","62,6","15,5",,,
16/06/2014 0.00,"5,0","7,1","9,2","0,3","51,2","15,5",,,
16/06/2014 1.00,"5,0","5,4","7,6","0,3","51,8","17,9",,,
16/06/2014 2.00,"4,6","6,1","8,3","0,3","42,7","17,9",,,
16/06/2014 3.00,"5,0","4,4","6,4","0,3","42,4","17,9",,,
16/06/2014 4.00,"5,0","3,2","5,2","0,3","47,8","17,9",,,
16/06/2014 5.00,"4,9","2,5","4,7","0,3","49,4","17,9",,,
16/06/2014 6.00,"4,7","3,3","5,5","0,3","43,8","17,9",,,
16/06/2014 7.00,"5,0","3,5","5,8","0,4","51,1","17,9",,,
16/06/2014 8.00,"5,4","2,5","5,0","0,3","71,1","17,9",,,
16/06/2014 9.00,"5,6","2,2","4,6","0,3","97,1","17,9",,,
16/06/2014 10.00,"5,8","1,9","4,3","0,3","103,7","17,9",,,
16/06/2014 11.00,"5,7","1,8","4,2","0,4","105,5","17,9",,,
16/06/2014 12.00,"5,5","1,8","4,2","0,4","110,0","17,9",,,
16/06/2014 13.00,"5,3","1,6","4,0","0,3","115,0","17,9",,,
16/06/2014 14.00,"5,2","1,7","4,1","0,3","116,3","17,9",,,
16/06/2014 15.00,"5,1","1,6","4,0","0,3","104,9","17,9",,,
16/06/2014 16.00,"5,5","1,3","3,5","0,3","109,9","17,9",,,
16/06/2014 17.00,"6,4","1,5","3,9","0,3","111,6","17,9",,,
16/06/2014 18.00,"6,8","1,4","3,9","0,3","114,7","17,9",,,
16/06/2014 19.00,"6,2","1,7","4,2","0,3","110,5","17,9",,,
16/06/2014 20.00,"5,0","2,2","4,6","0,3","102,7","17,9",,,
16/06/2014 21.00,"3,9","3,0","5,3","0,3","96,6","17,9",,,
16/06/2014 22.00,"4,1","1,8","4,2","0,3","89,7","17,9",,,
16/06/2014 23.00,"5,1","1,7","3,8","0,3","85,8","17,9",,,
17/06/2014 0.00,"4,2","1,5","3,5","0,3","80,4","17,9",,,
17/06/2014 1.00,"4,8","1,6","3,6","0,3","80,8","12,0",,,
17/06/2014 2.00,"4,3",,,"0,3","79,4","12,0",,,
17/06/2014 3.00,"3,8","1,6","3,7",,"69,8","12,0",,,
17/06/2014 4.00,,"1,3","3,4","0,3","80,9","12,0",,,
17/06/2014 5.00,"4,5","1,5","3,7","0,3",,"12,0",,,
17/06/2014 6.00,"4,5","1,7","3,7","0,3","87,2","12,0",,,
17/06/2014 7.00,"5,4","2,9","5,3","0,3","98,0","12,0",,,
17/06/2014 8.00,"4,1","2,4","4,9","0,3","104,1","12,0",,,
17/06/2014 9.00,"3,8","2,4","4,7","0,3","97,6","12,0",,,
17/06/2014 10.00,"4,3","2,7","4,9","0,3","95,9","12,0",,,
17/06/2014 11.00,"4,1",,,"0,3","92,5","12,0",,,
17/06/2014 12.00,"6,5","3,1","5,6","0,3",,"12,0",,,
17/06/2014 13.00,"4,6","1,8","4,5","0,3","110,7","12,0",,,
17/06/2014 14.00,"4,3","1,5","4,1","0,3","109,0","12,0",,,
17/06/2014 15.00,"4,8","1,3","3,5","0,3","109,0","12,0",,,
17/06/2014 16.00,"5,2","1,3","3,3","0,3","107,0","12,0",,,
17/06/2014 17.00,"5,5","2,6","4,9","0,3","109,0","12,0",,,
17/06/2014 18.00,"5,1","2,9","5,1","0,3","105,8","12,0",,,
17/06/2014 19.00,"4,4","1,9","3,7","0,3","97,5","12,0",,,
17/06/2014 20.00,"3,9","2,1","3,9","0,3","84,3","12,0",,,
17/06/2014 21.00,"4,8","2,0","4,0","0,3","82,1","12,0",,,
17/06/2014 22.00,"4,6","1,3","3,5","0,3","86,4","12,0",,,
17/06/2014 23.00,"4,4","1,3","3,4","0,3","87,5","12,0",,,
18/06/2014 0.00,"4,4","1,0","3,1","0,3","85,9","12,0",,,
18/06/2014 1.00,"3,8","1,2","3,2","0,3","78,3","9,4",,,
18/06/2014 2.00,"4,1","1,3","3,3","0,3","72,4","9,4",,,
18/06/2014 3.00,"4,4","1,6","3,8","0,3","57,2","9,4",,,
18/06/2014 4.00,"4,0","2,2","4,5","0,3","41,9","9,4",,,
18/06/2014 5.00,"4,1","3,1","5,6","0,3","47,9","9,4",,,
18/06/2014 6.00,"4,0","3,4","6,0","0,3","43,2","9,4",,,
18/06/2014 7.00,"4,1","5,2","8,3","0,3","39,9","9,4",,,
18/06/2014 8.00,"3,9","3,9","6,7","0,3","54,1","9,4",,,
18/06/2014 9.00,"4,9","4,0","6,9","0,3","73,3","9,4",,,
18/06/2014 10.00,"4,9","3,2","6,0","0,3","91,8","9,4",,,
18/06/2014 11.00,"4,7","2,4","5,1","0,3","99,5","9,4",,,
18/06/2014 12.00,"4,6","2,1","4,6","0,3","99,3","9,4",,,
18/06/2014 13.00,"4,5","2,7","5,3","0,3","99,4","9,4",,,
18/06/2014 14.00,"4,4","2,4","5,0","0,3","104,4","9,4",,,
18/06/2014 15.00,"4,5","1,9","4,3","0,3","106,0","9,4",,,
18/06/2014 16.00,"4,2","1,7","4,2","0,3","110,3","9,4",,,
18/06/2014 17.00,"4,0","3,8","6,7","0,3","106,4","9,4",,,
18/06/2014 18.00,"3,8","5,2","8,2","0,3","102,1","9,4",,,
18/06/2014 19.00,"4,0","6,0","8,9","0,3","101,9","9,4",,,
18/06/2014 20.00,"3,6","11,1","13,9","0,3","98,8","9,4",,,
18/06/2014 21.00,"3,4","17,2","19,7","0,3","89,1","9,4",,,
18/06/2014 22.00,"3,9","17,1","19,6","0,3","80,7","9,4",,,
18/06/2014 23.00,"3,6","11,8","14,4","0,3","85,2","9,4",,,
19/06/2014 0.00,"3,6","11,9","14,4","0,3","85,0","9,4",,,
19/06/2014 1.00,"3,7","12,6","14,8","0,3","78,0","3,5",,,
19/06/2014 2.00,"3,5",,,"0,3","73,7","3,5",,,
19/06/2014 3.00,"4,4","9,7","12,2",,"62,5","3,5",,,
19/06/2014 4.00,,"7,0","9,3","0,3","43,6","3,5",,,
19/06/2014 5.00,"3,4","5,7","7,8","0,3",,"3,5",,,
19/06/2014 6.00,"3,5","6,3","8,7","0,3","65,3","3,5",,,
19/06/2014 7.00,"3,7","10,7","13,8","0,4","63,9","3,5",,,
19/06/2014 8.00,"4,5","11,4","15,3","0,3","65,9","3,5",,,
19/06/2014 9.00,"6,2","7,5","10,8","0,3","90,3","3,5",,,
19/06/2014 10.00,"3,5","4,1","6,8","0,2","100,0","3,5",,,
19/06/2014 11.00,"3,9","3,1","5,7","0,2","104,2","3,5",,,
19/06/2014 12.00,"4,3","2,7","5,4","0,3","109,0","3,5",,,
19/06/2014 13.00,"4,7","2,6","5,3","0,3","113,1","3,5",,,
19/06/2014 14.00,"4,3","2,7","5,2","0,3","112,6","3,5",,,
19/06/2014 15.00,"3,5","4,9","7,5","0,3","103,6","3,5",,,
19/06/2014 16.00,"2,7","10,0","13,2","0,2","90,3","3,5",,,
19/06/2014 17.00,"3,6","6,8","9,8","0,2","96,6","3,5",,,
19/06/2014 18.00,"3,6","9,5","12,6","0,2","83,7","3,5",,,
19/06/2014 19.00,"3,9","11,3","14,3","0,3","71,4","3,5",,,
19/06/2014 20.00,"3,7","9,1","11,6","0,3","84,4","3,5",,,
19/06/2014 21.00,"4,4","7,5","10,0","0,3","82,6","3,5",,,
19/06/2014 22.00,"3,6","10,5","12,7","0,3","71,6","3,5",,,
19/06/2014 23.00,"3,9","9,0","11,3","0,3","67,8","3,5",,,
20/06/2014 0.00,"3,8","5,7","7,8","0,3","78,5","3,5",,,
20/06/2014 1.00,"3,9","3,9","6,3","0,3","70,9","7,8",,,
20/06/2014 2.00,"3,2","4,2","6,5","0,2","72,3","7,8",,,
20/06/2014 3.00,"3,6","3,3","5,6","0,2","72,8","7,8",,,
20/06/2014 4.00,"3,6","5,4","7,6","0,3","55,4","7,8",,,
20/06/2014 5.00,"3,8","5,4","7,5","0,3","70,0","7,8",,,
20/06/2014 6.00,"4,1","6,7","9,2","0,3","70,2","7,8",,,
20/06/2014 7.00,"3,8","10,5","13,1","0,3","63,2","7,8",,,
20/06/2014 8.00,"3,9","12,1","15,8","0,3","76,2","7,8",,,
20/06/2014 9.00,"4,3","8,9","13,0","0,3","87,2","7,8",,,
20/06/2014 10.00,"4,3","7,5","11,2","0,3","101,2","7,8",,,
20/06/2014 11.00,"5,3","8,3","12,1","0,3","106,0","7,8",,,
20/06/2014 12.00,"5,4","7,0","10,1","0,3","113,3","7,8",,,
20/06/2014 13.00,"4,7","6,3","9,6","0,3","117,2","7,8",,,
20/06/2014 14.00,"4,3","6,3","9,3","0,3","119,2","7,8",,,
20/06/2014 15.00,"4,2","4,6","7,4","0,3","121,2","7,8",,,
20/06/2014 16.00,"4,3","4,5","7,4","0,3","121,8","7,8",,,
20/06/2014 17.00,"4,4","5,1","8,1","0,3","118,2","7,8",,,
20/06/2014 18.00,"4,3","7,5","10,9","0,3","118,6","7,8",,,
20/06/2014 19.00,"4,1","7,0","9,9","0,3","118,3","7,8",,,
20/06/2014 20.00,"4,2","7,3","9,9","0,2","114,7","7,8",,,
20/06/2014 21.00,"4,1","16,5","19,2","0,2","105,2","7,8",,,
20/06/2014 22.00,"3,8","12,3","14,7","0,3","109,2","7,8",,,
20/06/2014 23.00,"4,1","11,6","13,9","0,3","95,1","7,8",,,
21/06/2014 0.00,"3,4","12,7","15,1","0,4","59,6","7,8",,,
21/06/2014 1.00,"3,1","14,4","16,7","0,3","63,5","14,6",,,
21/06/2014 2.00,"3,2",,,"0,3","42,7","14,6",,,
21/06/2014 3.00,"2,8","11,3","13,7",,"27,3","14,6",,,
21/06/2014 4.00,,"8,4","10,8","0,3","35,1","14,6",,,
21/06/2014 5.00,"3,4","6,7","9,0","0,3",,"14,6",,,
21/06/2014 6.00,"3,2","6,6","8,7","0,3","28,4","14,6",,,
21/06/2014 7.00,"3,4","9,9","14,3","0,3","25,8","14,6",,,
21/06/2014 8.00,"3,2","10,3","13,5","0,3","76,0","14,6",,,
21/06/2014 9.00,"4,2","9,1","12,4","0,3","102,1","14,6",,,
21/06/2014 10.00,"4,2","7,6","10,8","0,3","125,3","14,6",,,
