Stat,Francavilla Fontana,,,,,,  ,
,,,,,,,,,,,,,,,,,,,
Parm,NO2,NOX,CO,O3,BENZENE,,,
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3 293K,,,
Field,Aver,Aver,Aver,Aver,Aver,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,
19/10/2014 12.00,"5,0","7,2","0,3","79,7","0,3",,,
19/10/2014 13.00,"4,4","6,3","0,3","82,1","0,3",,,
19/10/2014 14.00,"2,9","4,5","0,3","84,5","0,2",,,
19/10/2014 15.00,"3,1","4,3","0,2","88,7","0,2",,,
19/10/2014 16.00,"3,6","5,1","0,3","85,4","0,2",,,
19/10/2014 17.00,"5,8","7,2","0,3","82,3","0,2",,,
19/10/2014 18.00,"12,6","14,7","0,4","68,3","1,8",,,
19/10/2014 19.00,"18,2","20,8","0,4","57,8","0,9",,,
19/10/2014 20.00,"23,2","25,8","0,5","48,3","1,0",,,
19/10/2014 21.00,"24,9","29,2","0,4","48,6","1,1",,,
19/10/2014 22.00,"22,2","25,4","0,4","51,6","0,8",,,
19/10/2014 23.00,"22,5","25,3","0,4","51,5","0,6",,,
20/10/2014 0.00,"23,3","26,5","0,4","47,1","0,6",,,
20/10/2014 1.00,"13,6","15,7","0,4","53,2","0,5",,,
20/10/2014 2.00,"7,3","8,8","0,3","56,9","0,4",,,
20/10/2014 3.00,"8,9","10,5","0,3","52,5","0,3",,,
20/10/2014 4.00,"16,3","18,2","0,3","44,0","0,3",,,
20/10/2014 5.00,"23,5","26,4","0,4","39,2","0,3",,,
20/10/2014 6.00,"39,0","47,0","0,5","24,5","0,5",,,
20/10/2014 7.00,"59,6","98,9","0,9","10,4","1,0",,,
20/10/2014 8.00,"66,5","137,7","1,1","17,1","2,0",,,
20/10/2014 9.00,"21,0","28,9","0,5","64,3","1,8",,,
20/10/2014 10.00,"13,1","21,2","0,4","73,9","0,7",,,
20/10/2014 11.00,"13,4","23,5","0,4","75,1","0,5",,,
20/10/2014 12.00,"14,6","23,4","0,3","81,6","0,7",,,
20/10/2014 13.00,"9,1","13,7","0,3","93,8","0,5",,,
20/10/2014 14.00,"6,0","8,5","0,3","94,6","0,4",,,
20/10/2014 15.00,"5,5","7,3","0,3","92,3","0,3",,,
20/10/2014 16.00,"5,8","8,0","0,3","90,8","0,3",,,
20/10/2014 17.00,"10,7","12,9","0,4","82,3","0,3",,,
20/10/2014 18.00,"17,8","20,2","0,4","69,9","0,5",,,
20/10/2014 19.00,"27,1","31,2","0,5","49,0","2,2",,,
20/10/2014 20.00,"27,6","30,8","0,5","43,9","1,3",,,
20/10/2014 21.00,"40,2","54,3","0,6","27,5","1,3",,,
20/10/2014 22.00,"38,6","48,3","0,6","22,1","1,3",,,
20/10/2014 23.00,"38,4","52,1","0,5","20,5","1,5",,,
21/10/2014 0.00,"26,5","31,6","0,4","40,6","1,1",,,
21/10/2014 1.00,"12,6","14,9","0,4","50,3","0,7",,,
21/10/2014 2.00,"12,6","14,5","0,4","28,7","0,7",,,
21/10/2014 3.00,"11,4","13,2",,"30,9","0,9",,,
21/10/2014 4.00,"14,6","16,5","0,6","23,0","0,9",,,
21/10/2014 5.00,"20,7","23,9","0,5",,"0,8",,,
21/10/2014 6.00,"35,6","47,0","0,8","23,3","0,9",,,
21/10/2014 7.00,"55,8","85,9","1,0","17,4","1,3",,,
21/10/2014 8.00,"64,7","117,9","1,3","19,6","3,1",,,
21/10/2014 9.00,"34,6","60,9","0,7","39,0","3,0",,,
21/10/2014 10.00,"28,1","47,0","0,8","47,9","1,3",,,
21/10/2014 11.00,"24,2","38,6","0,6","59,7","1,0",,,
21/10/2014 12.00,"17,9","28,2","0,5","71,1","1,0",,,
21/10/2014 13.00,"21,1","31,9","0,5","76,4","0,7",,,
21/10/2014 14.00,"11,0","17,9","0,4","81,9","0,5",,,
21/10/2014 15.00,"14,5","20,6","0,5","76,6","0,5",,,
21/10/2014 16.00,"17,8","27,7","0,5","75,6","0,4",,,
21/10/2014 17.00,"25,3","38,6","0,6","60,6","1,0",,,
21/10/2014 18.00,"38,8","57,3","0,8","42,2","2,2",,,
21/10/2014 19.00,"40,8","61,7","0,8","34,8","2,1",,,
21/10/2014 20.00,"40,3","58,9","0,7","32,3","1,2",,,
21/10/2014 21.00,"28,3","36,3","0,7","40,6","1,0",,,
21/10/2014 22.00,"13,9","17,9","0,5","55,8","0,7",,,
21/10/2014 23.00,"14,9","19,8","0,6","57,9","0,6",,,
22/10/2014 0.00,"7,3","9,4","0,5","59,3","0,5",,,
22/10/2014 1.00,"6,2","9,5","0,5","47,2","0,4",,,
22/10/2014 2.00,"4,4","7,0","0,4","43,4","0,3",,,
22/10/2014 3.00,"4,7","6,7","0,4","42,6","0,3",,,
22/10/2014 4.00,"7,1","9,2","0,4","40,0","0,3",,,
22/10/2014 5.00,"7,1","9,9","0,4","42,8","0,5",,,
22/10/2014 6.00,"21,7","33,9","0,5","39,2","0,4",,,
22/10/2014 7.00,,,,,,,,
22/10/2014 8.00,,,,,,,,
22/10/2014 9.00,,,,,,,,
22/10/2014 10.00,,,,,,,,
22/10/2014 11.00,,,,,,,,
22/10/2014 12.00,"19,9","34,2",,,,,,
22/10/2014 13.00,"13,5","26,8","0,4","52,9","1,1",,,
22/10/2014 14.00,"9,2","14,7","0,3","60,9","0,5",,,
22/10/2014 15.00,"10,6","14,6","0,3","66,7","0,3",,,
22/10/2014 16.00,"6,2","8,1","0,3","73,0","0,3",,,
22/10/2014 17.00,"7,0","8,9","0,2","74,2","0,2",,,
22/10/2014 18.00,"8,5","11,8","0,3","70,9","0,3",,,
22/10/2014 19.00,"10,8","15,6","0,3","66,9","0,3",,,
22/10/2014 20.00,"12,2","17,4","0,3","62,8","0,3",,,
22/10/2014 21.00,"8,5","10,7","0,2","67,3","0,3",,,
22/10/2014 22.00,"7,8","10,1","0,3","60,7","0,3",,,
22/10/2014 23.00,"7,3","9,6","0,2","58,9","0,3",,,
23/10/2014 0.00,"5,2","7,3","0,3","59,0","0,2",,,
23/10/2014 1.00,"5,2","7,4","0,2","52,4","0,2",,,
23/10/2014 2.00,"3,7","4,7","0,2","59,7","0,2",,,
23/10/2014 3.00,"4,0","4,7",,"55,1","0,3",,,
23/10/2014 4.00,"4,6","5,6","0,2","53,2","0,2",,,
23/10/2014 5.00,"10,3","12,6","0,2",,"0,2",,,
23/10/2014 6.00,"14,8","23,4","0,3","38,8","0,3",,,
23/10/2014 7.00,"16,8","27,7","0,3","46,0","0,4",,,
23/10/2014 8.00,"31,7","59,4","0,5","30,7","1,0",,,
23/10/2014 9.00,"17,7","30,4","0,3","47,7","0,9",,,
23/10/2014 10.00,"9,6","16,6","0,3","58,0","0,4",,,
23/10/2014 11.00,"8,7","14,5","0,2","56,9","0,4",,,
23/10/2014 12.00,"10,9","20,0","0,3","60,0","0,4",,,
23/10/2014 13.00,"9,8","16,8","0,3","61,2","0,3",,,
23/10/2014 14.00,"9,2","14,7","0,3","62,9","0,3",,,
23/10/2014 15.00,"9,7","14,1","0,2","60,3","0,3",,,
23/10/2014 16.00,"10,8","14,0","0,3","57,0","0,3",,,
23/10/2014 17.00,"12,9","15,0","0,3","52,2","0,4",,,
23/10/2014 18.00,"15,7","18,4","0,3","51,9","0,5",,,
23/10/2014 19.00,"16,3","20,3","0,3","48,6","0,7",,,
23/10/2014 20.00,"25,1","33,5","0,4","40,4","0,6",,,
23/10/2014 21.00,"15,0","17,9","0,3","51,9","0,7",,,
23/10/2014 22.00,"8,4","10,3","0,3","50,7","0,4",,,
23/10/2014 23.00,"9,5","11,9","0,3","51,8","0,3",,,
24/10/2014 0.00,"7,1","8,4","0,2","51,1","0,3",,,
24/10/2014 1.00,"5,7","6,6","0,3","50,7","0,3",,,
24/10/2014 2.00,"5,2","6,8","0,3","52,8","0,2",,,
24/10/2014 3.00,"5,0","6,0","0,2","52,8","0,2",,,
24/10/2014 4.00,"5,1","6,2","0,2","52,6","0,2",,,
24/10/2014 5.00,"5,5","6,5","0,2","55,1","0,2",,,
24/10/2014 6.00,"9,3","10,7","0,2","57,4","0,2",,,
24/10/2014 7.00,"15,7","19,9","0,2","45,5","0,3",,,
24/10/2014 8.00,"17,9","23,6","0,3","40,2","0,7",,,
24/10/2014 9.00,"21,4","34,0","0,3","36,4","0,7",,,
24/10/2014 10.00,"15,5","25,5","0,3","41,1","0,7",,,
24/10/2014 11.00,"8,5","12,3","0,3","60,4","0,6",,,
24/10/2014 12.00,"10,0","14,0","0,3","59,6","0,5",,,
24/10/2014 13.00,"7,9","10,2","0,2","60,3","0,5",,,
24/10/2014 14.00,"7,9","10,1","0,3","60,8","0,4",,,
24/10/2014 15.00,"6,9","8,8","0,3","62,9","0,4",,,
24/10/2014 16.00,"7,4","9,1","0,3","62,6","0,5",,,
24/10/2014 17.00,"10,1","13,0","0,3","59,9","0,5",,,
24/10/2014 18.00,"14,8","18,9","0,3","56,4","0,7",,,
24/10/2014 19.00,"16,8","20,9","0,4","56,7","0,7",,,
24/10/2014 20.00,"24,2","29,9","0,4","48,2","0,8",,,
24/10/2014 21.00,"24,7","33,2","0,5","40,7","0,9",,,
24/10/2014 22.00,"21,1","27,5","0,3","40,4","0,9",,,
24/10/2014 23.00,"14,4","18,2","0,3","45,1","0,6",,,
25/10/2014 0.00,"8,7","10,5","0,4","47,0","0,8",,,
25/10/2014 1.00,"7,7","9,2","0,3","41,8","1,0",,,
25/10/2014 2.00,"7,3","8,4","0,3","38,9","0,8",,,
25/10/2014 3.00,"6,2","7,6",,"39,1","0,9",,,
25/10/2014 4.00,"6,8","8,0","0,4","41,6","0,7",,,
25/10/2014 5.00,"6,6","8,2","0,4",,"0,7",,,
25/10/2014 6.00,"7,8","9,5","0,4","47,7","0,6",,,
25/10/2014 7.00,"10,6","14,2","0,4","48,3","0,5",,,
25/10/2014 8.00,"18,7","32,1","0,5","38,0","0,8",,,
25/10/2014 9.00,"15,7","24,8","0,5","39,1","1,0",,,
25/10/2014 10.00,"21,2","35,8","0,5","36,9","1,4",,,
25/10/2014 11.00,"8,8","13,6","0,4","56,4","0,9",,,
25/10/2014 12.00,"8,5","11,6","0,4","58,3","0,5",,,
25/10/2014 13.00,"7,9","10,5","0,4","61,2","0,5",,,
25/10/2014 14.00,"10,9","14,2","0,4","56,6","0,6",,,
25/10/2014 15.00,"7,5","8,9","0,4","62,7","0,8",,,
25/10/2014 16.00,"9,5","11,7","0,4","63,5","0,6",,,
25/10/2014 17.00,"21,2","28,0","0,5","45,4","0,9",,,
25/10/2014 18.00,"23,0","29,0","0,6","47,8","1,6",,,
25/10/2014 19.00,"27,2","36,9","0,5","44,4","1,2",,,
25/10/2014 20.00,"26,6","37,2","0,5","44,6","1,2",,,
25/10/2014 21.00,"25,0","32,7","0,6","41,7","1,3",,,
25/10/2014 22.00,"9,7","12,0","0,5","57,9","0,9",,,
25/10/2014 23.00,"9,9","11,5","0,5","49,0","0,5",,,
26/10/2014 0.00,"13,5","16,5","0,5","42,6","0,6",,,
26/10/2014 1.00,"12,7","15,1","0,4","42,1","0,7",,,
26/10/2014 2.00,"10,3","11,6","0,4","39,2","0,5",,,
26/10/2014 3.00,"7,6","8,6","0,4","44,6","0,5",,,
26/10/2014 4.00,"5,9","7,2","0,5","49,0","0,5",,,
26/10/2014 5.00,"4,7","5,7","0,5","51,9","0,4",,,
26/10/2014 6.00,"6,9","7,7","0,5","48,0","0,5",,,
26/10/2014 7.00,"12,8","15,1","0,5","40,7","0,7",,,
26/10/2014 8.00,"13,0","15,4","0,6","40,2","0,7",,,
26/10/2014 9.00,"9,7","12,3","0,6","46,1","0,8",,,
26/10/2014 10.00,"7,1","9,3","0,6","54,8","0,7",,,
26/10/2014 11.00,"5,4","7,7","0,5","60,8","0,6",,,
26/10/2014 12.00,"6,0","8,3","0,6","65,5","0,6",,,
26/10/2014 13.00,"6,5","9,1","0,6","68,4","0,7",,,
26/10/2014 14.00,"5,3","7,4","0,5","73,8","0,7",,,
26/10/2014 15.00,"4,5","5,9","0,6","71,4","0,6",,,
26/10/2014 16.00,"5,1","6,8","0,5","72,8","0,6",,,
26/10/2014 17.00,"6,7","7,9","0,6","72,0","0,6",,,
26/10/2014 18.00,"15,8","17,6","0,7","56,9","0,9",,,
26/10/2014 19.00,"26,6","33,9","0,7","44,7","1,3",,,
26/10/2014 20.00,"28,7","38,1","0,7","37,5","1,3",,,
26/10/2014 21.00,"25,2","29,7","0,7","38,1","1,2",,,
26/10/2014 22.00,"14,3","16,0","0,7","49,1","1,2",,,
26/10/2014 23.00,"10,7","12,4","0,6","49,6","1,0",,,
27/10/2014 0.00,"8,3","9,9","0,6","53,6","0,7",,,
27/10/2014 1.00,"6,3","7,2","0,5","49,6","0,5",,,
27/10/2014 2.00,"5,0","6,1","0,5","53,6","0,5",,,
27/10/2014 3.00,"4,2","5,1",,"53,4","0,5",,,
27/10/2014 4.00,"7,4","8,8","0,6","46,1","0,5",,,
27/10/2014 5.00,"14,0","16,7","0,6",,"0,6",,,
27/10/2014 6.00,"12,4","14,3","0,7","38,2","0,5",,,
27/10/2014 7.00,"27,1","38,4","0,8","24,6","0,7",,,
27/10/2014 8.00,"29,4","49,8","0,9","23,6","1,1",,,
27/10/2014 9.00,"17,9","28,5","0,8","51,0","1,2",,,
27/10/2014 10.00,"9,0","13,7","0,7","61,8","0,7",,,
27/10/2014 11.00,"6,5","9,1","0,6","64,4","0,7",,,
27/10/2014 12.00,"6,0","9,3","0,7","69,0","0,6",,,
27/10/2014 13.00,"6,3","8,6","0,7","68,9","0,5",,,
27/10/2014 14.00,"7,0","9,8","0,7","69,1","0,5",,,
27/10/2014 15.00,"5,2","6,7","0,7","76,9","0,4",,,
27/10/2014 16.00,"7,8","10,7","0,7","73,2","0,5",,,
27/10/2014 17.00,"11,0","12,9","0,7","67,5","0,6",,,
27/10/2014 18.00,"16,9","19,1","0,7","59,0","0,7",,,
27/10/2014 19.00,"17,3","19,8","0,8","54,8","1,1",,,
27/10/2014 20.00,"17,7","20,1","0,9","56,0","1,4",,,
27/10/2014 21.00,"19,7","22,5","1,0","49,6","2,1",,,
27/10/2014 22.00,"19,0","21,6","1,0","49,7","2,2",,,
27/10/2014 23.00,"13,4","15,5","0,9","48,5","1,9",,,
28/10/2014 0.00,"8,4","9,7","0,8","50,7","1,1",,,
28/10/2014 1.00,"6,4","7,7","0,7","49,1","0,7",,,
28/10/2014 2.00,"4,9","5,6","0,7","55,8","0,5",,,
28/10/2014 3.00,"4,0","4,8","0,6","53,6","0,5",,,
28/10/2014 4.00,"4,8","5,9","0,3","53,2","0,5",,,
28/10/2014 5.00,"6,1","7,2","0,3","49,6","0,5",,,
28/10/2014 6.00,"7,7","8,8","0,4","48,3","0,5",,,
28/10/2014 7.00,"11,9","14,2","0,4","43,7","0,7",,,
28/10/2014 8.00,"16,6","23,0","0,4","34,0","0,7",,,
28/10/2014 9.00,"14,5","22,0","0,4","48,6","0,8",,,
28/10/2014 10.00,"6,7","9,8","0,3","60,3","0,7",,,
28/10/2014 11.00,"6,2","9,3","0,3","68,0","0,5",,,
28/10/2014 12.00,"7,0","10,0","0,3","70,5","0,6",,,
28/10/2014 13.00,"6,5","8,6","0,3","72,8","0,7",,,
28/10/2014 14.00,"7,8","9,9","0,3","76,2","0,6",,,
28/10/2014 15.00,"6,6","8,3","0,3","76,0","0,5",,,
28/10/2014 16.00,"10,0","11,6","0,4","71,7","0,5",,,
28/10/2014 17.00,"12,6","14,6","0,4","69,2","0,7",,,
28/10/2014 18.00,"18,7","21,2","0,4","56,7","0,8",,,
28/10/2014 19.00,"28,2","31,5","0,6","47,9","1,5",,,
28/10/2014 20.00,"28,6","32,6","0,6","42,2","2,0",,,
28/10/2014 21.00,"25,0","28,9","0,6","43,7","1,9",,,
28/10/2014 22.00,"21,9","24,8","0,6","46,9","1,8",,,
28/10/2014 23.00,"14,4","16,3","0,6","52,0","2,1",,,
29/10/2014 0.00,"11,1","12,6","0,5","54,0","1,7",,,
29/10/2014 1.00,"8,5","9,5","0,4","54,8","1,3",,,
29/10/2014 2.00,"7,7","8,9","0,4","54,6","0,7",,,
29/10/2014 3.00,"6,6","7,5",,"54,6","0,6",,,
29/10/2014 4.00,"8,3","9,5","0,6","52,0","0,6",,,
29/10/2014 5.00,"15,5","17,2","0,7",,"0,6",,,
29/10/2014 6.00,"14,4","16,6","0,7","41,6","0,7",,,
29/10/2014 7.00,"30,2","37,2","0,8","26,0","0,8",,,
29/10/2014 8.00,"39,4","60,5","0,9","23,2","1,1",,,
29/10/2014 9.00,"19,2","28,3","0,8","52,2","2,0",,,
29/10/2014 10.00,"11,3","16,9","0,7","63,0","0,9",,,
29/10/2014 11.00,"6,6","9,4","0,6","73,6","0,6",,,
29/10/2014 12.00,"7,6","11,9","0,6","73,4","0,6",,,
29/10/2014 13.00,"10,8","14,7","0,7","74,8","0,6",,,
29/10/2014 14.00,"13,9","17,6","0,7","73,6","0,7",,,
29/10/2014 15.00,"12,0","14,1","0,7","72,6","0,7",,,
29/10/2014 16.00,"10,7","12,7","0,7","74,4","0,7",,,
29/10/2014 17.00,"11,7","13,5","0,7","69,0","0,6",,,
29/10/2014 18.00,"21,6","24,0","0,8","56,5","0,8",,,
29/10/2014 19.00,"26,0","28,8","0,9","49,8","1,7",,,
29/10/2014 20.00,"30,2","33,5","1,0","46,3","2,4",,,
29/10/2014 21.00,"25,0","28,9","1,0","49,8","2,0",,,
29/10/2014 22.00,"27,4","33,0","0,9","46,7","1,5",,,
29/10/2014 23.00,"14,8","16,4","0,9","56,5","1,3",,,
30/10/2014 0.00,"13,5","16,2","0,8","53,7","1,2",,,
30/10/2014 1.00,"9,1","10,5","0,7","56,9","0,8",,,
30/10/2014 2.00,"6,2","7,1","0,7","60,6","0,7",,,
30/10/2014 3.00,"6,0","7,1","0,6","57,7","0,6",,,
30/10/2014 4.00,"7,7","8,7","0,5","50,4","0,6",,,
30/10/2014 5.00,"12,2","14,0","0,5","52,9","0,5",,,
30/10/2014 6.00,"14,1","16,6","0,5","54,1","0,5",,,
30/10/2014 7.00,"29,9","40,4","0,7","37,8","0,8",,,
30/10/2014 8.00,"34,8","55,3","0,8","33,1","1,2",,,
30/10/2014 9.00,"17,7","25,5","0,7","56,8","0,9",,,
30/10/2014 10.00,"16,0","21,6","0,6","59,5","0,9",,,
30/10/2014 11.00,"10,7","13,5","0,5","68,2","0,9",,,
30/10/2014 12.00,"10,5","15,0","0,5","77,2","0,7",,,
30/10/2014 13.00,"12,7","18,1","0,5","77,2","0,9",,,
30/10/2014 14.00,"8,1","10,4","0,5","81,1","0,7",,,
30/10/2014 15.00,"8,6","10,4","0,5","81,7","0,5",,,
30/10/2014 16.00,"12,7","16,2","0,6","71,6","0,8",,,
30/10/2014 17.00,"16,9","19,3","0,5","65,9","0,9",,,
30/10/2014 18.00,"26,5","31,6","0,7","53,5","1,3",,,
30/10/2014 19.00,"17,2","20,2","0,6","65,9","1,5",,,
30/10/2014 20.00,"14,5","16,7","0,6","67,9","1,1",,,
30/10/2014 21.00,"13,3","15,2","0,6","71,2","1,4",,,
30/10/2014 22.00,"11,7","13,8","0,6","70,3","0,8",,,
30/10/2014 23.00,"10,4","11,8","0,6","69,1","1,2",,,
31/10/2014 0.00,"8,0","8,9","0,4","70,9","0,8",,,
31/10/2014 1.00,"5,6","6,5","0,4","73,3","0,5",,,
31/10/2014 2.00,"4,8","5,6","0,4","73,5","0,4",,,
31/10/2014 3.00,"4,4","5,4",,"74,0","0,4",,,
31/10/2014 4.00,"5,6","6,5","0,5","65,3","0,4",,,
31/10/2014 5.00,"5,8","7,8","0,5",,"0,4",,,
31/10/2014 6.00,"6,1","6,7","0,5","62,1","0,4",,,
31/10/2014 7.00,"13,4","15,4","0,6","46,5","0,5",,,
31/10/2014 8.00,"16,4","21,0","0,6","45,0","0,9",,,
31/10/2014 9.00,"11,2","17,1","0,6","54,6","0,9",,,
31/10/2014 10.00,"8,3","11,5","0,6","67,1","0,8",,,
31/10/2014 11.00,"8,4","11,8","0,6","70,2","1,0",,,
31/10/2014 12.00,"6,9","9,8","0,5","74,1","0,8",,,
31/10/2014 13.00,"7,5","10,0","0,6","78,1","0,7",,,
31/10/2014 14.00,"7,3","10,0","0,6","78,3","0,7",,,
31/10/2014 15.00,"6,5","8,2","0,5","78,9","0,8",,,
31/10/2014 16.00,"7,5","9,0","0,5","78,4","0,7",,,
31/10/2014 17.00,"11,5","12,9","0,7","70,8","0,8",,,
31/10/2014 18.00,"27,3","33,1","0,8","49,5","1,2",,,
31/10/2014 19.00,"41,1","56,5","0,9","33,1","2,1",,,
31/10/2014 20.00,"51,6","77,4","1,0","25,6","2,5",,,
31/10/2014 21.00,"52,4","76,8","1,0","24,9","2,8",,,
31/10/2014 22.00,"23,1","25,8","0,7","50,7","3,5",,,
31/10/2014 23.00,"13,3","15,0","0,7","59,9","1,3",,,
01/11/2014 0.00,"8,5","9,7","0,6","68,1","1,1",,,
01/11/2014 1.00,"6,6","7,8","0,5","67,1","0,7",,,
01/11/2014 2.00,"6,4","7,7","0,5","63,0","0,6",,,
01/11/2014 3.00,"7,4","8,7","0,4","58,5","0,6",,,
01/11/2014 4.00,"7,7","8,9","0,4","55,7","0,6",,,
01/11/2014 5.00,"7,5","8,4","0,4","54,1","0,5",,,
01/11/2014 6.00,"8,4","9,6","0,4","49,9","0,6",,,
01/11/2014 7.00,"13,9","17,5","0,5","39,5","0,6",,,
01/11/2014 8.00,"21,0","28,7","0,7","33,2","1,1",,,
01/11/2014 9.00,"11,2","15,0","0,5","51,7","1,1",,,
01/11/2014 10.00,"7,1","9,6","0,4","64,5","0,8",,,
01/11/2014 11.00,"6,8","9,4","0,4","68,4","0,7",,,
01/11/2014 12.00,"7,5","11,2","0,5","71,7","0,7",,,
01/11/2014 13.00,"9,0","12,4","0,5","74,7","0,8",,,
01/11/2014 14.00,"7,3","9,5","0,5","75,1","0,9",,,
01/11/2014 15.00,"5,2","6,5","0,5","77,9","0,8",,,
01/11/2014 16.00,"5,6","7,0","0,5","79,2","0,6",,,
01/11/2014 17.00,"8,0","9,0","0,5","77,4","0,7",,,
01/11/2014 18.00,"21,7","23,6","0,7","57,4","1,4",,,
01/11/2014 19.00,"26,6","29,8","0,8","47,7","2,3",,,
01/11/2014 20.00,"27,6","34,7","0,8","51,4","1,9",,,
01/11/2014 21.00,"46,2","59,8","0,9","33,8","2,7",,,
01/11/2014 22.00,"34,9","40,9","0,8","43,2","2,3",,,
01/11/2014 23.00,"27,7","30,6","0,7","47,9","1,8",,,
02/11/2014 0.00,"14,7","16,3","0,6","55,4","1,3",,,
02/11/2014 1.00,"16,8","20,5","0,5","52,9","1,0",,,
02/11/2014 2.00,"15,8","17,9","0,5","54,1","0,8",,,
02/11/2014 3.00,"9,8","10,9",,"58,4","0,7",,,
02/11/2014 4.00,"7,7","9,0","0,4","63,9","0,7",,,
02/11/2014 5.00,"6,9","8,4","0,4",,"0,6",,,
02/11/2014 6.00,"10,8","14,2","0,4","55,0","0,7",,,
02/11/2014 7.00,"13,4","15,8","0,5","51,3","0,7",,,
02/11/2014 8.00,"12,3","15,5","0,5","52,5","0,9",,,
02/11/2014 9.00,"12,2","16,6","0,5","57,1","1,0",,,
02/11/2014 10.00,"8,5","12,2","0,4","71,8","0,7",,,
02/11/2014 11.00,"7,7","10,0","0,4","75,3","0,7",,,
02/11/2014 12.00,"6,8","8,8","0,4","77,5","0,6",,,
02/11/2014 13.00,"7,8","10,0","0,4","80,9","0,6",,,
02/11/2014 14.00,"7,2","8,9","0,4","86,5","0,7",,,
02/11/2014 15.00,"6,6","7,6","0,4","88,8","0,6",,,
02/11/2014 16.00,"7,4","8,5","0,4","91,7","0,5",,,
02/11/2014 17.00,"10,6","11,9","0,4","85,7","0,7",,,
02/11/2014 18.00,"20,6","22,5","0,6","72,4","1,1",,,
02/11/2014 19.00,"23,1","26,2","0,7","61,4","1,7",,,
02/11/2014 20.00,"25,3","27,6","0,8","57,4","2,3",,,
02/11/2014 21.00,"41,8","50,1","1,4","41,5","2,4",,,
02/11/2014 22.00,"51,5","60,5","1,0","25,3","2,8",,,
02/11/2014 23.00,"49,3","54,5","0,9","23,9","2,5",,,
03/11/2014 0.00,"52,0","61,2","1,0","12,1","2,6",,,
03/11/2014 1.00,"35,3","39,3","0,7","19,5","2,2",,,
03/11/2014 2.00,"28,0","30,2","0,7","17,8","1,7",,,
03/11/2014 3.00,"19,0","20,6","0,6","26,6","1,6",,,
03/11/2014 4.00,"15,9","19,3","0,5","38,4","1,2",,,
03/11/2014 5.00,"19,9","22,2","0,7","28,1","1,2",,,
03/11/2014 6.00,"30,0","35,6","0,6","31,7","2,7",,,
03/11/2014 7.00,"48,6","78,0","0,8","16,3","1,4",,,
03/11/2014 8.00,"63,6","109,1","1,0","14,9","2,1",,,
03/11/2014 9.00,"58,0","113,4","1,2","24,8","3,6",,,
03/11/2014 10.00,"26,0","42,5","0,6","49,7","1,9",,,
03/11/2014 11.00,"19,3","31,5","0,6","60,7","1,4",,,
03/11/2014 12.00,"18,8","29,5","0,5","71,5","1,2",,,
03/11/2014 13.00,"19,5","29,7","0,5","73,6","1,1",,,
03/11/2014 14.00,"19,4","32,0","0,5","74,4","1,0",,,
03/11/2014 15.00,"14,7","21,5","0,4","78,7","1,4",,,
03/11/2014 16.00,"16,3","24,8","0,4","74,0","0,7",,,
03/11/2014 17.00,"33,3","49,6","0,7","55,8","1,0",,,
03/11/2014 18.00,"49,1","70,7","0,9","38,3","2,2",,,
03/11/2014 19.00,"58,5","79,2","1,0","33,5","4,5",,,
03/11/2014 20.00,"63,7","81,5","1,0","33,5","3,1",,,
03/11/2014 21.00,"72,4","94,7","1,4","31,7","4,0",,,
03/11/2014 22.00,"57,3","67,3","1,0","25,9","5,1",,,
03/11/2014 23.00,"36,2","39,3","1,0","34,1","2,7",,,
04/11/2014 0.00,"31,1","36,1","0,8","39,3","3,0",,,
04/11/2014 1.00,"21,0","26,2","0,6","42,6","1,9",,,
04/11/2014 2.00,"12,3","14,5","0,6","45,0","1,6",,,
04/11/2014 3.00,"8,7","10,0",,"50,1","1,5",,,
04/11/2014 4.00,"10,3","12,5","0,6","40,4","1,3",,,
04/11/2014 5.00,"20,2","22,8","0,7",,"1,5",,,
04/11/2014 6.00,"25,8","32,5","0,7","12,5","1,6",,,
04/11/2014 7.00,"38,7","82,7","1,0","10,2","2,2",,,
04/11/2014 8.00,"52,1","115,1","1,1","8,0","3,1",,,
04/11/2014 9.00,"60,1","136,9","1,6","15,9","3,2",,,
04/11/2014 10.00,"29,8","53,6","0,7","45,4","3,3",,,
04/11/2014 11.00,"19,6","31,0","0,5","62,8","1,2",,,
04/11/2014 12.00,"22,8","28,8","0,4","61,9","1,2",,,
04/11/2014 13.00,"25,2","28,0","0,4","67,7","0,8",,,
04/11/2014 14.00,"27,0","29,9","0,4","67,4","0,8",,,
04/11/2014 15.00,"21,2","23,4","0,4","72,2","0,7",,,
04/11/2014 16.00,"20,5","22,7","0,5","69,9","0,9",,,
04/11/2014 17.00,"25,1","28,1","0,6","61,4","1,1",,,
04/11/2014 18.00,"31,3","35,4","0,6","49,5","1,5",,,
04/11/2014 19.00,"32,7","37,3","0,6","44,6","1,8",,,
04/11/2014 20.00,"34,7","41,3","0,8","41,0","1,8",,,
04/11/2014 21.00,"34,1","39,5","0,6","54,0","2,2",,,
04/11/2014 22.00,"20,4","23,0","0,5","65,0","1,0",,,
04/11/2014 23.00,"15,9","17,9","0,4","70,1","0,7",,,
05/11/2014 0.00,"14,6","16,6","0,4","64,8","0,5",,,
05/11/2014 1.00,"11,7","13,5","0,3","70,1","0,4",,,
