,Provincia di FOGGIA,,,
,MICHELANGELO,,,
Parm,SO2,NO2,CO,PM10



09/08/2005 13.00,"0,74716956",,"0,23237906","12,04395008"
09/08/2005 14.00,"0,68091303","20,12349408","0,1569022","12,04395008"
09/08/2005 15.00,"0,564016","26,90227976","0,13188732","12,04395008"
09/08/2005 16.00,"0,57159671","40,0717916","0,10280077","12,04395008"
09/08/2005 17.00,"0,62193415","21,396714","0,09056827","12,04395008"
09/08/2005 18.00,"0,64164361","18,40252774","0,12464452","12,04395008"
09/08/2005 19.00,"0,55203879","17,74580354","0,15839107","12,04395008"
09/08/2005 20.00,"0,76324019","30,96202936","0,3329104","12,04395008"
09/08/2005 21.00,"0,79265387","23,05149264","0,31924728","12,04395008"
09/08/2005 22.00,"0,47744285","15,75486853","0,23641112","12,04395008"
09/08/2005 23.00,"0,5609833","18,18448326","0,32120565","12,04395008"
10/08/2005 0.00,"0,2572949","17,98721074","0,22118341","12,04395008"
10/08/2005 1.00,,"10,30250799","0,18963055","30,04178047"
10/08/2005 2.00,"0,31200543",,"0,13481031","30,04178047"
10/08/2005 3.00,"0,3913355","12,1143364",,"30,04178047"
10/08/2005 4.00,"0,4057169","16,15590288","0,18168874","30,04178047"
10/08/2005 5.00,"0,38391547","33,0426104","0,20840452","30,04178047"
10/08/2005 6.00,"0,55613221","55,65403712","0,21861109","30,04178047"
10/08/2005 7.00,"0,9958342","49,61374232","0,47493089","30,04178047"
10/08/2005 8.00,"0,41973319","39,92902256","0,30872617","30,04178047"
10/08/2005 9.00,"0,37356444","24,10380008","0,28216766","30,04178047"
10/08/2005 10.00,"0,4177175","15,88336066","0,22365437","30,04178047"
10/08/2005 11.00,"0,48257362","14,65297337","0,17451817","30,04178047"
10/08/2005 12.00,"0,44080238","17,4576747","0,16194782","30,04178047"
10/08/2005 13.00,"0,41066358","23,70302576","0,19776691","30,04178047"
10/08/2005 14.00,"0,38977847","23,8243804","0,14780239","30,04178047"
10/08/2005 15.00,"0,44803833","25,6706076","0,15059955","30,04178047"
10/08/2005 16.00,"0,49695603","18,12088822","0,16380017","30,04178047"
10/08/2005 17.00,"0,41038899","22,69327944","0,18555072","30,04178047"
10/08/2005 18.00,"0,35432687","19,93401488","0,21120285","30,04178047"
10/08/2005 19.00,"0,46232922","28,11448776","0,30955448","30,04178047"
10/08/2005 20.00,"0,61375136","31,71608392","0,43615736","30,04178047"
10/08/2005 21.00,"0,36953305","25,9366624","0,40755079","30,04178047"
10/08/2005 22.00,"0,46645112","30,82834232","0,47217217","30,04178047"
10/08/2005 23.00,"0,51912358","39,57340968","0,59345566","30,04178047"
11/08/2005 0.00,"0,37347189","36,88810128","0,45775064","30,04178047"
11/08/2005 1.00,"0,34983885","17,76396754","0,3078198","39,46249008"
11/08/2005 2.00,"0,43896974","23,79128368","0,34600151","39,46249008"
11/08/2005 3.00,"0,35890744","14,60754616","0,26041711","39,46249008"
11/08/2005 4.00,"0,35450993","11,37714186","0,25482278","39,46249008"
11/08/2005 5.00,"0,42074002","25,10213176","0,29824583","39,46249008"
11/08/2005 6.00,"0,42632843","47,18087528","0,3698409","39,46249008"
11/08/2005 7.00,"0,47148934","60,0084068","0,49770548","39,46249008"
11/08/2005 8.00,"0,26831003","33,49806792","0,35490677","39,46249008"
11/08/2005 9.00,"0,22498074","30,64144432","0,33512623","39,46249008"
11/08/2005 10.00,"0,14592628","17,56410235","0,25785644","39,46249008"
11/08/2005 11.00,"0,20482787","21,80725864","0,24469544","39,46249008"
11/08/2005 12.00,"0,28928768","17,77176085","0,24922729","39,46249008"
11/08/2005 13.00,"0,33930374","14,12604146","0,22798934","39,46249008"
11/08/2005 14.00,"0,40938115","13,12278256","0,23464731","39,46249008"
11/08/2005 15.00,"0,35799112","17,01379625","0,33012256","39,46249008"
11/08/2005 16.00,"0,3737475","13,3343358","0,29907181","39,46249008"
11/08/2005 17.00,"0,46929058","14,66724454","0,28827576","39,46249008"
11/08/2005 18.00,"0,51491015","15,54331529","0,31045969","39,46249008"
11/08/2005 19.00,"0,44565652","20,72441656","0,3367817","39,46249008"
11/08/2005 20.00,"0,36596033","19,06833585","0,32653669","39,46249008"
11/08/2005 21.00,"0,26583668","24,35845936","0,48529357","39,46249008"
11/08/2005 22.00,"0,34186862","35,01787848","0,73101304","39,46249008"
11/08/2005 23.00,"0,19475143","28,67128128","0,43024615","39,46249008"
12/08/2005 0.00,"0,38446465","24,66086128","0,41480058","39,46249008"
12/08/2005 1.00,,"40,4481688","0,65839276","48,77058029"
12/08/2005 2.00,"0,62853651",,"0,66205785","48,77058029"
12/08/2005 3.00,"0,44114612","27,5927412",,"48,77058029"
12/08/2005 4.00,"0,44754407","27,3085224","0,38476339","48,77058029"
12/08/2005 5.00,"0,24973249","24,77118368","0,33561553","48,77058029"
12/08/2005 6.00,"0,70952632","44,27949176","0,49025996","48,77058029"
12/08/2005 7.00,"0,60787819","43,61887664","0,54322669","48,77058029"
12/08/2005 8.00,"0,4802691","27,82766864","0,36166493","48,77058029"
12/08/2005 9.00,"0,46802035","25,10473208","0,29917783","48,77058029"
12/08/2005 10.00,"0,31627988","21,46808896","0,29052071","48,77058029"
12/08/2005 11.00,"0,50586394","22,3882772","0,32510956","48,77058029"
12/08/2005 12.00,"0,28154323","15,91191065","0,25384651","48,77058029"
12/08/2005 13.00,"0,56546319","12,22205657","0,29040305","48,77058029"
12/08/2005 14.00,"0,45046998","14,51539923","0,25679746","48,77058029"
12/08/2005 15.00,"0,59343476","20,46354328","0,29866639","48,77058029"
12/08/2005 16.00,"0,53072755","18,26754627","0,3496631","48,77058029"
12/08/2005 17.00,"0,59398394","17,91192766","0,39330284","48,77058029"
12/08/2005 18.00,"0,50257394","18,87105186","0,41643974","48,77058029"
12/08/2005 19.00,"0,45705099","45,90312392","0,6702478","48,77058029"
12/08/2005 20.00,"0,60678085","54,70530272","0,91177793","48,77058029"
12/08/2005 21.00,"0,50878883","19,29156376","0,50541079","48,77058029"
12/08/2005 22.00,"0,42597147","7,80410524","0,31837936","48,77058029"
12/08/2005 23.00,"0,4495557","6,64380804","0,29783924","48,77058029"
13/08/2005 0.00,"0,28903954","5,4964895","0,27344298","48,77058029"
13/08/2005 1.00,"0,50750944","6,84627546","0,26336922","27,36709976"
13/08/2005 2.00,"0,32706618","5,03185055","0,20827987","27,36709976"
13/08/2005 3.00,"0,486485","7,05263762","0,21744725","27,36709976"
13/08/2005 4.00,"0,35339225","7,09157358","0,20796415","27,36709976"
13/08/2005 5.00,"0,33273291","8,69833808","0,2259867","27,36709976"
13/08/2005 6.00,"0,414637","6,97736026","0,17793977","27,36709976"
13/08/2005 7.00,"0,38410565","11,0617651","0,18655728","27,36709976"
13/08/2005 8.00,"0,52853388","13,412202","0,26450976","27,36709976"
13/08/2005 9.00,"0,46235261","8,01176565","0,18565324","27,36709976"
13/08/2005 10.00,"0,4254233","9,76129536","0,22256277","27,36709976"
13/08/2005 11.00,"0,39580623","7,76257469","0,2354698","27,36709976"
13/08/2005 12.00,"0,40531315","9,35376594","0,22464928","27,36709976"
13/08/2005 13.00,"0,5700346","10,18440375","0,27537105","27,36709976"
13/08/2005 14.00,"0,49325009","7,32129656","0,20170694","27,36709976"
13/08/2005 15.00,"0,52875356","7,59321164","0,17614567","27,36709976"
13/08/2005 16.00,"0,49251785","8,73078663","0,19344359","27,36709976"
13/08/2005 17.00,"0,47734421","7,90404166","0,16908694","27,36709976"
13/08/2005 18.00,"0,45686793","11,7029065","0,22823049","27,36709976"
13/08/2005 19.00,"0,71775284","39,17884936","0,53661531","27,36709976"
13/08/2005 20.00,"0,50458455","32,34555256","0,52366983","27,36709976"
13/08/2005 21.00,"0,49288397","25,99637416","0,53681103","27,36709976"
13/08/2005 22.00,"0,58886436","41,56173672","0,60122854","27,36709976"
13/08/2005 23.00,"0,51043433","37,84723696","0,76476658","27,36709976"
14/08/2005 0.00,"0,29324381","26,00545616","0,36253053","27,36709976"
14/08/2005 1.00,,"18,30777475","0,29945277","28,44347954"
14/08/2005 2.00,"0,80584232",,"0,36225559","28,44347954"
14/08/2005 3.00,"1,01173296","15,00859007",,"28,44347954"
14/08/2005 4.00,"1,12226052","16,303863","0,29564671","28,44347954"
14/08/2005 5.00,"1,02927112","10,29212201","0,2178084","28,44347954"
14/08/2005 6.00,"0,96131111","12,8658002","0,17731766","28,44347954"
14/08/2005 7.00,"1,22018135","15,25908119","0,24863663","28,44347954"
14/08/2005 8.00,"0,89280193","15,25518645","0,21655137","28,44347954"
14/08/2005 9.00,"0,91216764","13,98975984","0,20747951","28,44347954"
14/08/2005 10.00,"1,06014623","15,53552389","0,26312923","28,44347954"
14/08/2005 11.00,"1,10691399","17,06442218","0,29513644","28,44347954"
14/08/2005 12.00,"1,25580584","17,29024468","0,28755695","28,44347954"
14/08/2005 13.00,"1,14290358","11,28499493","0,28119489","28,44347954"
14/08/2005 14.00,"1,23680624","7,60812715","0,1865864","28,44347954"
14/08/2005 15.00,"1,20739359","6,39072234","0,17865275","28,44347954"
14/08/2005 16.00,"1,18747971","6,30376458","0,14931572","28,44347954"
14/08/2005 17.00,"1,27681502","8,0558927","0,1963258","28,44347954"
14/08/2005 18.00,"1,07110745","7,27846776","0,17492126","28,44347954"
14/08/2005 19.00,"0,91910968","9,86901935","0,18356206","28,44347954"
14/08/2005 20.00,"1,06599194","13,36548228","0,23991894","28,44347954"
14/08/2005 21.00,"0,90668703","13,06956395","0,25091537","28,44347954"
14/08/2005 22.00,"1,16044175","20,5115536","0,3998781","28,44347954"
14/08/2005 23.00,"1,12792317","24,53107472","0,37144394","28,44347954"
15/08/2005 0.00,"0,59392292","15,70425215","0,3089615","28,44347954"
15/08/2005 1.00,"0,45544413","10,71263582","0,2132917","22,5440197"
15/08/2005 2.00,"0,36428228","6,193446","0,16361144","22,5440197"
15/08/2005 3.00,"0,69568088","5,33555263","0,18835371","22,5440197"
15/08/2005 4.00,"0,85096661","4,11944606","0,17064105","22,5440197"
15/08/2005 5.00,"0,76820824","4,50231833","0,15383243","22,5440197"
15/08/2005 6.00,"0,71321905","9,25512586","0,1524088","22,5440197"
15/08/2005 7.00,"0,84950519","8,10391449","0,13168228","22,5440197"
15/08/2005 8.00,"0,81278437","6,95789228","0,156463","22,5440197"
15/08/2005 9.00,"0,85644723","9,18114867","0,12649803","22,5440197"
15/08/2005 10.00,"0,79378477","12,47773494","0,21776879","22,5440197"
15/08/2005 11.00,"1,01739663","8,97478651","0,20488622","22,5440197"
15/08/2005 12.00,"1,05320317","10,20516234","0,23351726","22,5440197"
15/08/2005 13.00,"1,10764521","9,25512586","0,3315823","22,5440197"
15/08/2005 14.00,"1,22054645","6,15321178","0,19895754","22,5440197"
15/08/2005 15.00,"0,90138846","5,79370225","0,1723303","22,5440197"
15/08/2005 16.00,"0,99565622","5,02406298","0,12155028","22,5440197"
15/08/2005 17.00,"0,90011009","4,15059446","0,08220007","22,5440197"
15/08/2005 18.00,"0,73733415","11,28240034","0,08706511","22,5440197"
15/08/2005 19.00,"0,5382025","24,8620228","0,20402296","22,5440197"
15/08/2005 20.00,"0,80785192","26,91654328","0,2798598","22,5440197"
15/08/2005 21.00,"0,80401579","11,44073689","0,14617372","22,5440197"
15/08/2005 22.00,"0,49234801","7,52895506","0,13906605","22,5440197"
15/08/2005 23.00,"0,62022965","6,34529704","0,11047462","22,5440197"
16/08/2005 0.00,"0,72363211","7,6665311","0,10543716","22,5440197"
16/08/2005 1.00,,"7,95206345","0,09048439","9,88454819"
16/08/2005 2.00,"0,81892908",,"0,10529037","9,88454819"
16/08/2005 3.00,"0,71217357","7,44978678",,"9,88454819"
16/08/2005 4.00,"0,74443688","5,45755162","0,15687308","9,88454819"
16/08/2005 5.00,"0,93528608","5,6275743","0,16746176","9,88454819"
16/08/2005 6.00,"0,89791845","9,81840298","0,15589331","9,88454819"
16/08/2005 7.00,"0,7646701","10,50108258","0,13897868","9,88454819"
16/08/2005 8.00,"0,89080861","17,54592688","0,1991486","9,88454819"
16/08/2005 9.00,"0,84080272","8,85538211","0,15746024","9,88454819"
16/08/2005 10.00,"0,83102121","8,56336044","0,23509467","9,88454819"
16/08/2005 11.00,"0,63677014","7,98840292","0,13397733","9,88454819"
16/08/2005 12.00,"0,8461501","7,88457367","0,14577762","9,88454819"
16/08/2005 13.00,"0,81309659","6,67365818","0,1246783","9,88454819"
16/08/2005 14.00,"0,68647195","7,18242418","0,0870057","9,88454819"
16/08/2005 15.00,"0,70342432","5,54191479","0,07716378","9,88454819"
16/08/2005 16.00,"0,61781225","4,5555312","0,10951816","9,88454819"
16/08/2005 17.00,"0,67875495","5,23561622","0,12671006","9,88454819"
16/08/2005 18.00,"0,72468979","17,60174007","0,24290949","9,88454819"
16/08/2005 19.00,"0,72365754","20,36880368","0,2448632","9,88454819"
16/08/2005 20.00,"0,93431383","24,79062872","0,35148982","9,88454819"
16/08/2005 21.00,"0,89178086","22,98659936","0,31183206","9,88454819"
16/08/2005 22.00,"0,91875882","16,65948162","0,22817923","9,88454819"
16/08/2005 23.00,"0,68562072","13,83401788","0,2360325","9,88454819"
17/08/2005 0.00,"0,67857291","8,88393592","0,19813388","9,88454819"
17/08/2005 1.00,"0,75160673","8,70872215","0,16164026","10,22451973"
17/08/2005 2.00,"0,73204169","8,61397873","0,1736351","10,22451973"
17/08/2005 3.00,"0,72991514","7,45108503","0,17890905","10,22451973"
17/08/2005 4.00,"0,78769904","7,6094254","0,16460984","10,22451973"
17/08/2005 5.00,"0,70038553","8,63863779","0,14187021","10,22451973"
17/08/2005 6.00,"0,75142469","9,16687177","0,12518624","10,22451973"
17/08/2005 7.00,"0,71259868","8,65810578","0,12549846","10,22451973"
17/08/2005 8.00,"0,84930992","13,04880154","0,21024522","10,22451973"
17/08/2005 9.00,"0,73173862","14,75550628","0,14108849","10,22451973"
17/08/2005 10.00,"0,89457659","6,50104091","0,171721","10,22451973"
17/08/2005 11.00,"0,68179273","5,75087154","0,13772863","10,22451973"
17/08/2005 12.00,"0,63397441","10,48161268","0,13835424","10,22451973"
17/08/2005 13.00,"0,6506227","8,9942545","0,13788474","10,22451973"
17/08/2005 14.00,"0,63847057","4,86182978","0,10403916","10,22451973"
17/08/2005 15.00,"0,58816161","11,27720353","0,12532954","10,22451973"
17/08/2005 16.00,"0,88552326","7,60033958","0,11380652","10,22451973"
17/08/2005 17.00,"0,74972325","7,00201933","0,26115572","10,22451973"
17/08/2005 18.00,"0,76515622","7,6496577","0,31034668","10,22451973"
17/08/2005 19.00,"0,50291464","15,22273981","0,19618018","10,22451973"
17/08/2005 20.00,"0,58153891","15,15524812","0,31999754","10,22451973"
17/08/2005 21.00,"0,45090322","13,50175434","0,30382268","10,22451973"
17/08/2005 22.00,"0,34858285","12,64257038","0,23900208","10,22451973"
17/08/2005 23.00,"0,47806322","15,84442087","0,32746053","10,22451973"
18/08/2005 0.00,"0,81321761","17,71854224","0,35254531","10,22451973"
18/08/2005 1.00,,"10,21424625","0,23318058","14,99755001"
18/08/2005 2.00,"0,58252845",,"0,25006026","14,99755001"
18/08/2005 3.00,"0,42666303","11,79116634",,"14,99755001"
18/08/2005 4.00,"0,40961201","12,45177572","0,25423795","14,99755001"
18/08/2005 5.00,"0,51533221","13,90150766","0,26701917","14,99755001"
18/08/2005 6.00,"0,39497127","26,46879112","0,34562288","14,99755001"
18/08/2005 7.00,"0,56587406","19,4122492","0,23518554","14,99755001"
18/08/2005 8.00,"0,54095349","18,97488685","0,26109864","14,99755001"
18/08/2005 9.00,"0,5322917","16,9592966","0,2488673","14,99755001"
18/08/2005 10.00,"0,50084402","9,57829784","0,26513769","14,99755001"
18/08/2005 11.00,"0,54885354","9,33819079","0,25090605","14,99755001"
18/08/2005 12.00,"0,63877363","8,07925542","0,27168383","14,99755001"
18/08/2005 13.00,"0,56071888","8,75155095","0,22632455","14,99755001"
18/08/2005 14.00,"0,65454323","6,82031814","0,22546245","14,99755001"
18/08/2005 15.00,"0,58155213","5,89104217","0,21479921","14,99755001"
18/08/2005 16.00,"0,58871994","9,01502073","0,20245021","14,99755001"
18/08/2005 17.00,"0,65716709","9,97414685","0,2333029","14,99755001"
18/08/2005 18.00,"0,6733018","14,38301235","0,25906105","14,99755001"
18/08/2005 19.00,"0,59082513","24,23905496","0,3543266","14,99755001"
18/08/2005 20.00,"0,68763845","20,77632736","0,4554719","14,99755001"
18/08/2005 21.00,"0,61431173","14,2636156","0,37306679","14,99755001"
18/08/2005 22.00,"0,6324601","16,27401859","0,3515038","14,99755001"
18/08/2005 23.00,"0,50514492","12,44918305","0,30473255","14,99755001"
19/08/2005 0.00,"0,68879681","14,35835711","0,3359394","14,99755001"
19/08/2005 1.00,"0,61406765","9,62631772","0,29387358","21,85754967"
19/08/2005 2.00,"0,66604245","10,1519552","0,27803541","21,85754967"
19/08/2005 3.00,"0,73085993","6,14542421","0,25706075","21,85754967"
19/08/2005 4.00,"0,71042332","9,60814798","0,26866531","21,85754967"
19/08/2005 5.00,"0,52777724","27,76407552","0,33966391","21,85754967"
19/08/2005 6.00,"0,66219921","22,15595008","0,26384338","21,85754967"
19/08/2005 7.00,"0,50035586","38,13405608","0,32127788","21,85754967"
19/08/2005 8.00,"0,65881362","26,11835976","0,37349784","21,85754967"
19/08/2005 9.00,"0,64432544","15,09684034","0,28936503","21,85754967"
19/08/2005 10.00,"0,57987408","10,04423312","0,26854765","21,85754967"
19/08/2005 11.00,"0,6256584","10,9683161","0,29673482","21,85754967"
19/08/2005 12.00,"0,64246433","9,82099947","0,31179012","21,85754967"
19/08/2005 13.00,"0,69511136","12,59714126","0,31402459","21,85754967"
19/08/2005 14.00,"0,56267152","9,25382953","0,28450465","21,85754967"
19/08/2005 15.00,"0,56709446","8,65810578","0,25392457","21,85754967"
19/08/2005 16.00,"0,6806842","10,60490609","0,30512515","21,85754967"
19/08/2005 17.00,"0,71609614","12,0001269","0,26611746","21,85754967"
19/08/2005 18.00,"0,6621687","13,37327368","0,27607471","21,85754967"
19/08/2005 19.00,"0,65533649","17,87299169","0,40027303","21,85754967"
19/08/2005 20.00,"0,63255163","24,95158088","0,45864885","21,85754967"
19/08/2005 21.00,"0,70343856","25,65632496","0,55336452","21,85754967"
19/08/2005 22.00,"0,86076744","27,55901352","0,51737534","21,85754967"
19/08/2005 23.00,"0,83505463","20,47520648","0,42222862","21,85754967"
20/08/2005 0.00,"0,71728603","27,94835408","0,58982552","21,85754967"
20/08/2005 1.00,,"12,73341523","0,39576448","26,34757996"
20/08/2005 2.00,"1,06226972",,"0,33711605","26,34757996"
20/08/2005 3.00,"1,14711193","11,24475498",,"26,34757996"
20/08/2005 4.00,"0,95140757","11,67694728","0,26450277","26,34757996"
20/08/2005 5.00,"1,05054269","17,57708101","0,2865935","26,34757996"
20/08/2005 6.00,"1,05567346","23,73807272","0,32293917","26,34757996"
20/08/2005 7.00,"1,06226972","34,6960124","0,40342785","26,34757996"
20/08/2005 8.00,"1,1100972","25,82243952","0,40630191","26,34757996"
20/08/2005 9.00,"1,09213901","15,32527081","0,30982593","26,34757996"
20/08/2005 10.00,"1,01261063","14,57769028","0,28812897","26,34757996"
20/08/2005 11.00,"1,18431074","11,63282214","0,29068847","26,34757996"
20/08/2005 12.00,"1,11266207","10,37128837","0,2691884","26,34757996"
20/08/2005 13.00,"0,94499335","11,0163379","0,22921958","26,34757996"
20/08/2005 14.00,"1,08187748","8,11948773","0,18133575","26,34757996"
20/08/2005 15.00,"1,0842593","7,2538087","0,21835129","26,34757996"
20/08/2005 16.00,"0,97303001","7,2343388","0,20523922","26,34757996"
20/08/2005 17.00,"0,94041278","7,5328498","0,20425363","26,34757996"
20/08/2005 18.00,"0,94645986","10,23501822","0,24477466","26,34757996"
20/08/2005 19.00,"1,02983556","18,25067096","0,35196048","26,34757996"
20/08/2005 20.00,"1,20465074","28,0703588","0,52097169","26,34757996"
20/08/2005 21.00,"1,22462462","27,01390232","0,5204987","26,34757996"
20/08/2005 22.00,"1,23433697","48,89603488","0,73648854","26,34757996"
20/08/2005 23.00,"1,00143278","26,36885088","0,38110063","26,34757996"
21/08/2005 0.00,"1,02745374","21,191652","0,39031578","26,34757996"
21/08/2005 1.00,"0,94957493","38,43907744","0,4365057","39,47673035"
21/08/2005 2.00,"0,8797589","22,15726936","0,36471956","39,47673035"
21/08/2005 3.00,"0,53947375","7,59644483","0,26178482","39,47673035"
21/08/2005 4.00,"0,54936815","10,14027479","0,23339377","39,47673035"
21/08/2005 5.00,"0,74287477","5,65742445","0,182439","39,47673035"
21/08/2005 6.00,"1,12512337","9,01631706","0,17503543","39,47673035"
21/08/2005 7.00,"1,17001782","14,06114436","0,27501573","39,47673035"
21/08/2005 8.00,"1,11302921","10,56857235","0,2209108","39,47673035"
21/08/2005 9.00,"0,85795239","15,60821048","0,26343912","39,47673035"
21/08/2005 10.00,"0,90303091","10,10133882","0,25170408","39,47673035"
21/08/2005 11.00,"1,08700825","11,45501762","0,27257505","39,47673035"
