,Regione Puglia,,,,,
,CERRATE,,,,,
Parm,SO2,NO2,CO,O3,PM10,BENZENE



15/01/2006 15.00,3,"3,62625522","0,69302705","70,82056485",,"1,7741565"
15/01/2006 16.00,3,"3,24338296","0,68311523","72,6207132",,"2,99989575"
15/01/2006 17.00,2,"3,80406358","0,59997384","70,3718694",,"1,7151705"
15/01/2006 18.00,2,"24,63749664","0,69580674","37,9881915",,"3,355083"
15/01/2006 19.00,1,"37,5642992","0,72863294","10,66842011",,"3,964266"
15/01/2006 20.00,1,"31,24106664","0,58992921","13,77002666",,"3,9271455"
15/01/2006 21.00,2,"14,76848302","0,64831668","27,23867265",,"1,7904285"
15/01/2006 22.00,"0,48836849","7,11363806","0,60136485","49,5364086",,"3,592044"
15/01/2006 23.00,"0,90300854","8,590616","0,51638392","46,44697155",,"2,1697695"
16/01/2006 0.00,"0,61877229","22,85551264","0,56835807","20,90841795",,"4,0735935"
16/01/2006 1.00,,"30,83352384","0,59889854","13,39972074",,"3,2976225"
16/01/2006 2.00,1,,"0,57643035","9,13587108",,"3,5172945"
16/01/2006 3.00,2,"23,05667416",,"11,54957171",,"4,120884"
16/01/2006 4.00,3,"23,80166584","1,04865844","10,80356739",,"5,051439"
16/01/2006 5.00,2,"21,07092832","0,90291228","12,57398426",,"4,44429"
16/01/2006 6.00,2,"9,4095734","0,68229274","20,99356455",,"4,450392"
16/01/2006 7.00,3,"12,34924472","0,82525455","16,41618069",,"3,9322305"
16/01/2006 8.00,3,"17,8703971","1,07565266","12,60236513",,"3,3627105"
16/01/2006 9.00,2,"20,5881292","0,94598466","18,95558028",,"2,964555"
16/01/2006 10.00,2,"28,78160368","0,81838338","22,2490779",,"2,276046"
16/01/2006 11.00,5,"21,58489304","0,68718923","42,004725",,"2,8430235"
16/01/2006 12.00,7,"6,63212572","0,90394447","71,99362485",,"3,0047265"
16/01/2006 13.00,7,"4,8397653","1,25230044","81,31733715",,"1,9856925"
16/01/2006 14.00,7,"4,72295548","1,44848528","83,69186595",,"1,4741415"
16/01/2006 15.00,6,"4,13372297","1,80375902","84,25948335",,"1,4619375"
16/01/2006 16.00,5,"3,86116928","1,77721449","84,66355065",,"3,265587"
16/01/2006 17.00,4,"3,74436138","1,61574666","85,0825206",,"1,10552985"
16/01/2006 18.00,2,"14,02349899","1,17149954","54,89360205",,"0,94738635"
16/01/2006 19.00,2,"15,97161094","0,80962491","34,93657965",,"2,038068"
16/01/2006 20.00,1,"13,1461472","0,7026383","34,75008705",,"2,0198637"
16/01/2006 21.00,2,"6,55036095","0,61060912","31,5444213",,"0,9025875"
16/01/2006 22.00,3,"13,52642106","0,57014168","23,327535",,"4,2485175"
16/01/2006 23.00,2,"24,84125848","0,63863669","9,31426398",,"0,8585514"
17/01/2006 0.00,3,"26,44412632","0,84878988","7,11949266",,"5,4241695"
17/01/2006 1.00,4,"27,35525168","0,6927125","7,35059346",,"1,7436465"
17/01/2006 2.00,3,"28,838696","0,81294865","9,94134236",,"1,619064"
17/01/2006 3.00,2,"34,92053856","1,47220118","15,04985507",,"6,8418675"
17/01/2006 4.00,3,"18,69194526","1,14073305","17,65952454",,"5,4272205"
17/01/2006 5.00,2,"14,32720872","0,97167524","18,36093861",,"8,13447552"
17/01/2006 6.00,3,"11,84047873","0,78308038","15,98507117",,"6,5489715"
17/01/2006 7.00,3,"19,1981052","0,63077644","15,96343938",,"6,3221805"
17/01/2006 8.00,3,"28,79068568","0,74678947","12,32802071",,"4,7458305"
17/01/2006 9.00,3,"27,9937832","0,98573446","9,55347246",,"3,106935"
17/01/2006 10.00,4,"41,98744352","1,04479647","13,78083158",,"5,2614495"
17/01/2006 11.00,4,"29,90555376","0,87888299","44,34815175",,"4,9268565"
17/01/2006 12.00,5,"20,11311192","1,27808073","60,56973615",,"8,781795"
17/01/2006 13.00,5,"11,55365387","1,49371407","76,5102051",,"3,846294"
17/01/2006 14.00,4,"7,87289135","1,71532154","87,4394535",,"1,534653"
17/01/2006 15.00,2,"5,56657386","2,10769354","86,54343915",,"1,6958475"
17/01/2006 16.00,2,"6,18825492","2,32552873","84,54329205",,"1,4029515"
17/01/2006 17.00,1,"8,1155949","2,13661816","77,82788265",,"0,9978804"
17/01/2006 18.00,1,"12,9787191","1,65302549","57,2343156",,"1,2392145"
17/01/2006 19.00,"0,97059632","13,77820469","1,12487857","41,74930515",,"2,180448"
17/01/2006 20.00,1,"45,35543152","1,43070039","19,51913586",,"2,662506"
17/01/2006 21.00,2,"46,28860224","1,46788835","20,23135485",,"8,4975435"
17/01/2006 22.00,2,"30,53114104","1,14279976","30,4551513",,"6,85203852"
17/01/2006 23.00,2,"24,15337824","1,02961535","30,3402792",,"3,9098565"
18/01/2006 0.00,3,"22,42462432","1,02355153","29,290191",,"3,1084605"
18/01/2006 1.00,,"19,96774256","1,16691876","33,56485755",,"2,58318"
18/01/2006 2.00,"0,47646552","16,66727302","1,19552883","31,8376863",,"3,4064415"
18/01/2006 3.00,"0,69581411","10,76974152",,"38,2044096",,"7,127136"
18/01/2006 4.00,"0,95664105","7,83525554","0,75238613","45,0765861",,"2,446902"
18/01/2006 5.00,"0,57769363","7,33297697","0,65530435","47,8687083",,"1,616013"
18/01/2006 6.00,"0,58212673","6,14282962","0,62552695","38,0706249",,"1,2982005"
18/01/2006 7.00,,"6,76450878","0,66358866","43,2723879",,"3,3423705"
18/01/2006 8.00,"0,7854413","11,1759746","0,70769673","43,9021695",,"1,8860265"
18/01/2006 9.00,"0,64866803","20,30259112","0,30165345","31,0186989",,"2,441817"
18/01/2006 10.00,"0,93372499","26,09241392","0,77282139","33,58648335",,"4,462596"
18/01/2006 11.00,"0,9493156","24,0781028","0,89966659","38,95853955",,"3,556449"
18/01/2006 12.00,1,"14,2843761","1,32507217","61,88065065",,"3,745611"
18/01/2006 13.00,"0,79064733","6,9098724","1,42757353","85,398768",,"1,655676"
18/01/2006 14.00,"0,28778456","5,90402082","1,83045499","87,26646705",,"1,3562712"
18/01/2006 15.00,"0,10409402","7,05523411","1,9159392","87,4016283",,"5,06262702"
18/01/2006 16.00,,"6,17527626","1,73113408","88,65035865",,"0,84660165"
18/01/2006 17.00,"0,22745103","6,46340319","1,49407056","85,2703698",,"0,8896716"
18/01/2006 18.00,"0,59751903","7,13310605","1,28317061","84,02566935",,"6,2835345"
18/01/2006 19.00,,"7,10195574","1,11622145","84,03783885",,"7,3391805"
18/01/2006 20.00,,"6,15580828","1,14380399","86,9624091",,"4,44429"
18/01/2006 21.00,,"5,98319101","1,35265704","88,8287715",,"1,5504165"
18/01/2006 22.00,"0,11646582","5,63016889","1,42949811","88,7868765",,"0,75039345"
18/01/2006 23.00,"0,28991721","5,67948893","1,45072441","86,5839975",,"0,95043735"
19/01/2006 0.00,"0,10587987","5,14087088","1,6626216","83,31345435",,"0,98649"
19/01/2006 1.00,,"4,74631821","1,65303831","81,9011739",,"0,71500185"
19/01/2006 2.00,"0,17465551","4,89167992","1,54623926","75,239829",,"5,7065904"
19/01/2006 3.00,,"5,45106229","1,20860129","69,5339694",,"2,7156951"
19/01/2006 4.00,,"5,1979785","1,30187702","70,2664536",,"1,8558216"
19/01/2006 5.00,,"5,51985031","1,30993649","70,71650565",,"0,942759"
19/01/2006 6.00,,"6,88131859","1,26103794","64,0673103",,"0,52034805"
19/01/2006 7.00,,"6,57631826","1,04752839","64,72141095",,"5,9041935"
19/01/2006 8.00,,"9,04616912","1,04748412","63,77270865",,"3,923586"
19/01/2006 9.00,,"8,31806231","1,00780888","63,7186242",,"1,091241"
19/01/2006 10.00,,"6,03250914","1,00171943","68,15141445",,"0,71723925"
19/01/2006 11.00,"0,23605994","6,12206339","0,99137423","70,4475597",,"1,77135975"
19/01/2006 12.00,1,"6,02731997","1,03024445","71,47600215",,"0,54719685"
19/01/2006 13.00,"0,36842757","5,49908408","1,05209636","74,443824",,"6,5042235"
19/01/2006 14.00,,"5,07078652","1,23909517","76,19262105",,"0,89877375"
19/01/2006 15.00,,"5,25897894","1,67265108","77,4210822",,"0,6455916"
19/01/2006 16.00,"0,17976085","5,0136789","2,60075299","78,53199795",,
19/01/2006 17.00,,"4,34527621","2,39996175","79,8875007",,
19/01/2006 18.00,,"4,43081718","1,85877731","79,53927345",,"0,7019334"
19/01/2006 19.00,,"6,0117429","1,48198019","72,89640225",,"0,9251649"
19/01/2006 20.00,"0,12590663","6,295977","1,15934393","72,4950282",,"1,0856475"
19/01/2006 21.00,"0,32328701","6,02212698","0,91184667","74,11542705",,"0,9880155"
19/01/2006 22.00,"0,45894261","6,08702026","0,63680997","72,5450229",,"1,0571715"
19/01/2006 23.00,"0,42860448","5,88325459","0,83903417","74,37489675",,"1,086156"
20/01/2006 0.00,"0,4914561","5,97929626","0,67742537","74,64517935",,"1,1568375"
20/01/2006 1.00,,"5,88455284","0,68266554","75,45471045",,"1,04034015"
20/01/2006 2.00,"0,79018358",,"0,78244546","75,5682459",,"0,9586242"
20/01/2006 3.00,"0,90831219","4,96436078",,"78,2198004",,"0,92592765"
20/01/2006 4.00,1,"4,23625588","0,4774869","81,89983725",,"0,8591616"
20/01/2006 5.00,1,"4,73982888","0,36564341","85,2919956",,"0,802413"
20/01/2006 6.00,1,"4,78785067","0,42075956","87,7665138",,"0,73503675"
20/01/2006 7.00,"0,72810996","4,52957389","0,51745689","88,9301175",,"0,69934005"
20/01/2006 8.00,"0,88326348","5,41861565","0,47807057","87,82462815",,"0,6798645"
20/01/2006 9.00,"0,80317168","5,64574404","0,64520962","85,71770865",,"0,90172305"
20/01/2006 10.00,"0,71338685","5,51336098","0,23911392","83,22559455",,"0,78822585"
20/01/2006 11.00,1,"5,02665947","0,40668869","86,0299062",,"0,78415785"
20/01/2006 12.00,1,"4,60744582","0,85980029","87,63406575",,"0,6906447"
20/01/2006 13.00,"0,68732826","4,70219116","1,14451814","88,6787475",,"0,6612534"
20/01/2006 14.00,"0,51252325","4,70997682","1,32254645","90,70728345",,"0,6676605"
20/01/2006 15.00,"0,39723003","4,71646806","1,94902403","92,2371492",,"0,62591265"
20/01/2006 16.00,"0,23742068","4,86053153","1,79259599","92,29526355",,"0,6967467"
20/01/2006 17.00,"0,20395833","6,10778649","1,61882575","89,61937005",,"0,6411168"
20/01/2006 18.00,,"12,75548736","1,0523911","66,15126735",,"0,7377318"
20/01/2006 19.00,"0,16738803","14,36354246","0,52314908","57,3951525",,"0,7616313"
20/01/2006 20.00,"0,32774859","28,3857432","0,41506853","35,42176365",,"1,407528"
20/01/2006 21.00,"0,83892127","27,69268144","0,49330527","33,5567379",,"1,9480635"
20/01/2006 22.00,1,"32,86729912","0,59372361","25,63449315",,"2,2226535"
20/01/2006 23.00,"0,68386131","32,16645552","0,74755371","26,81836605",,"2,6782695"
21/01/2006 0.00,"0,84852073","33,60318968","0,96447438","14,7714588",,"3,838158"
21/01/2006 1.00,"0,92093621","28,6647996","0,84546147","12,59155023",,"4,89177"
21/01/2006 2.00,1,"24,02749216","0,64762933","12,30909215",,"4,55260152"
21/01/2006 3.00,1,"27,448672","0,59856302","12,19557465",,"3,7390005"
21/01/2006 4.00,"0,76769974","31,66805448","1,0034145","12,81724658",,"3,8325645"
21/01/2006 5.00,"0,91270258","31,8978004","1,03531803","12,66047948",,"5,767407"
21/01/2006 6.00,1,"27,93149024","0,53901055","16,82162055",,"5,15110602"
21/01/2006 7.00,"0,97112923","15,10592617","0,18420048","29,00368905",,"3,2864355"
21/01/2006 8.00,1,"21,88601392","0,20473361","26,7602517",,"2,0284065"
21/01/2006 9.00,1,"29,25402064","0,18230619","25,20337365",,"1,939419"
21/01/2006 10.00,2,"33,13465408","0,45871293","28,23333975",,"1,650591"
21/01/2006 11.00,2,"16,59978133","0,40538971","68,6947128",,"1,9582335"
21/01/2006 12.00,2,"7,9533617","0,79612605","85,9123209",,"1,1232765"
21/01/2006 13.00,1,"7,31870198","1,14192019","89,09364765",,"1,1609055"
21/01/2006 14.00,"0,90145863","6,35178637","1,42722053","89,1855573",,"1,0142541"
21/01/2006 15.00,"0,57304289","6,28300026","1,79819614","87,4610793",,"0,9211986"
21/01/2006 16.00,"0,29236818","6,22719089","1,84488818","87,64487865",,"0,90243495"
21/01/2006 17.00,,"7,27846776","1,77323835","84,43651965",,"0,8773659"
21/01/2006 18.00,,"16,33630964","1,60479915","64,937649",,"1,03495005"
21/01/2006 19.00,,"27,5317484","1,23359986","29,4037065",,"1,6388955"
21/01/2006 20.00,,"20,82305664","0,95282438","33,11618205",,"1,4944815"
21/01/2006 21.00,"0,15303409","21,58359288","0,81162987","28,3130799",,"1,9643355"
21/01/2006 22.00,"0,21703289","24,1455964","0,74705975","20,26243695",,"2,193669"
21/01/2006 23.00,"0,24299079","18,05209638","0,70888386","29,18072535",,"2,2002795"
22/01/2006 0.00,"0,46681012","16,76201262","0,8098381","32,43369255",,"1,9928115"
22/01/2006 1.00,,"15,67958735","0,87467734","43,55079015",,"2,09502"
22/01/2006 2.00,"0,85918092","16,8372957","0,78752369","25,15876545",,"1,7375445"
22/01/2006 3.00,"0,90629345","21,39411368",,"25,6993506",,"1,9236555"
22/01/2006 4.00,1,"20,00020832","0,8011705","25,29661995",,"2,1870585"
22/01/2006 5.00,1,"18,15722196","0,74663569","26,65888575",,"2,376729"
22/01/2006 6.00,2,"13,47060978","0,70577797","37,22596185",,"2,79675"
22/01/2006 7.00,1,"12,19350276","0,5845504","43,94947095",,"2,2816395"
22/01/2006 8.00,1,"11,79375901","0,53086487","53,00154405",,"1,5961815"
22/01/2006 9.00,"0,70809134","15,65103354","0,67471208","50,4608118",,"1,398375"
22/01/2006 10.00,"0,87269279","16,82301306","0,63559837","51,04193535",,"2,2094325"
22/01/2006 11.00,1,"17,95314655","0,63849689","51,7382502",,"2,358423"
22/01/2006 12.00,"0,88642432","8,06368027","0,73841079","78,2535957",,
22/01/2006 13.00,"0,97762379","4,47246818","1,14545363","83,6310384",,
22/01/2006 14.00,"0,93706787","4,46208411","1,50145084","83,5918566",,
22/01/2006 15.00,"0,59308796","4,495829","1,96575576","86,5110204",,
22/01/2006 16.00,"0,34221338","4,7969365","2,05368181","90,3924126",,
22/01/2006 17.00,"0,21037255","6,594488","1,75239883","89,61665685",,
22/01/2006 18.00,"0,15174149","7,03706246","1,22989283","89,03284005",,
22/01/2006 19.00,"0,47959889","6,95140295","0,81654734","86,85832995",,
22/01/2006 20.00,1,"5,45884986","0,57100611","86,2028727",,
22/01/2006 21.00,2,"4,97604118","0,45281803","85,70418255",,
22/01/2006 22.00,"0,97649899","5,0019985","0,39506432","85,0379124",,
22/01/2006 23.00,1,"5,11231707","0,46806089","84,95007255",,
23/01/2006 0.00,1,"4,64897829","0,48500232","84,63518175",,
23/01/2006 1.00,1,"4,70997682","0,47695683","84,15406755",,
23/01/2006 2.00,2,"4,8086169","0,48334918","83,5607745",,
23/01/2006 3.00,2,"4,42055165","0,48459923","83,14587435",,
23/01/2006 4.00,1,"4,92931764","0,66849914","81,4078902",,
23/01/2006 5.00,1,"4,63599963","0,58817122","82,1458008",,
23/01/2006 6.00,1,"4,88389234","0,54449887","82,4147268",,
23/01/2006 7.00,"0,59607082","4,85923328","0,44289456","81,0619173",,
23/01/2006 8.00,"0,88008841","6,00914832","0,44101774","78,3562983",,
23/01/2006 9.00,1,"4,84884921","0,41991726","78,99691275",,
23/01/2006 10.00,1,"5,52893614","0,35268744","77,08594215",,
23/01/2006 11.00,2,"5,10323316","0,40440645","75,63717315",,
23/01/2006 12.00,2,"5,11231707","0,46403814","75,934488",,
23/01/2006 13.00,2,"5,24599838","0,6579489","75,68716785",,
23/01/2006 14.00,2,"5,26157353","0,61315931","75,37092045",,
23/01/2006 15.00,2,"5,55618978","0,61870238","74,03702355",,
23/01/2006 16.00,2,"5,45365878","0,58075134","72,7531413",,
23/01/2006 17.00,2,"5,66391378","0,91234063","68,26225665",,
23/01/2006 18.00,4,"5,44716946","0,91104398","68,09060685",,
23/01/2006 19.00,3,"5,33165789","0,65030417","67,433793",,
23/01/2006 20.00,3,"5,24210554","0,45313025","65,38363125",,
23/01/2006 21.00,3,"5,6561262","0,45813742","68,6001099",,
23/01/2006 22.00,4,"5,44587121","0,53806108","68,39604135",,
23/01/2006 23.00,4,"5,73789288","0,6421247","68,4527991",,
24/01/2006 0.00,4,"5,70544624","0,4912607","68,3662959",,
24/01/2006 1.00,,"5,77163777","0,46166853","68,44064955",,
24/01/2006 2.00,4,,"0,54856705","68,8001286",,
24/01/2006 3.00,4,"4,91504074",,"69,54747555",,
24/01/2006 4.00,4,"4,81250974","0,41858916","68,7676899",,
24/01/2006 5.00,4,"5,66002094","0,15059373","66,5675241",,
24/01/2006 6.00,4,"5,08506342","0,01493414","66,8486196",,
24/01/2006 7.00,5,"5,47831785",,"66,23505735",,
24/01/2006 8.00,6,"5,40563699",,"66,45670185",,
24/01/2006 9.00,6,"5,89882974","0,00612441","64,57545675",,
24/01/2006 10.00,7,"5,67270898","0,02966906","65,2430835",,
24/01/2006 11.00,7,"5,76125561","0,07552812","66,7134783",,
24/01/2006 12.00,6,"5,24989312","0,08862505","69,20014605",,
24/01/2006 13.00,6,"4,87999951","0,11153477","71,77333695",,
24/01/2006 14.00,,,,"174,2396691",,
24/01/2006 15.00,,,,"78,85363185",,
24/01/2006 16.00,7,"4,41276407","2,71175885","79,5847794",,
24/01/2006 17.00,9,"4,22976464",,"81,29168145",,
24/01/2006 18.00,5,"3,56266019",,"82,4147268",,
24/01/2006 19.00,4,"4,00523274","0,73542256","82,30933095",,
24/01/2006 20.00,3,"4,16357311","0,75943904","82,59042645",,
24/01/2006 21.00,4,"4,12723364","0,98292099","80,1213147",,
24/01/2006 22.00,4,"4,08180834","0,56550964","79,286088",,
24/01/2006 23.00,4,"3,86895686","0,75699603","79,2698886",,
25/01/2006 0.00,4,"4,20380733","1,28290616","77,13593685",,
25/01/2006 1.00,5,"4,37123352","0,51062999","75,8601543",,
25/01/2006 2.00,6,"4,55682945","0,47526059","74,46542985",,
25/01/2006 3.00,6,"4,46208411","0,59730599","74,94115755",,
25/01/2006 4.00,5,"4,44131788","0,48218302","77,89004685",,
25/01/2006 5.00,5,"4,03897763","0,66909329","79,28203815",,
25/01/2006 6.00,4,"3,5431903","0,46371777","82,44175905",,
25/01/2006 7.00,5,"3,34072288","0,05122855","83,36751885",,
25/01/2006 8.00,4,"3,38484993","0,01452988","84,68517645",,
25/01/2006 9.00,4,"4,18563759","0,00068153","82,94721225",,
25/01/2006 10.00,3,"3,80146708","0,0050363","82,5201426",,
25/01/2006 11.00,3,"3,75863637","0,04653942","83,46886485",,
25/01/2006 12.00,3,"3,6171694","0,13355327","85,40281785",,
25/01/2006 13.00,4,"3,57044586","0,23856404","88,17467085",,
25/01/2006 14.00,3,"3,76123286","0,21161992","88,104387",,
25/01/2006 15.00,3,"3,61197832","0,40356066","90,4856589",,
25/01/2006 16.00,3,"3,53799922","0,31931136","90,3180789",,
25/01/2006 17.00,2,"2,60872324","0,0116267","89,91399165",,
25/01/2006 18.00,16,"3,52502056",,"90,5180976",,
25/01/2006 19.00,,"3,74503822",,"90,5867655",,"1,06484985"
25/01/2006 20.00,19,"5,16423361","0,0112341","89,7180228",,"0,8594667"
25/01/2006 21.00,17,"5,45106229","0,12975421","89,4044886",,"0,95745465"
25/01/2006 22.00,15,"5,33944546","0,32854515","88,8882225",,"0,9026892"
25/01/2006 23.00,12,"5,22393581","0,5710632","89,8680468",,"0,8496018"
26/01/2006 0.00,10,"6,48416942","0,83170632","84,78923565",,"0,79798905"
26/01/2006 1.00,,"5,44587121","0,67062759","84,8608761",,"0,7991586"
26/01/2006 2.00,,"6,49325525","0,74419967","80,22671055",,"0,87294195"
26/01/2006 3.00,,"5,71712665",,"81,46736115",,"0,81243045"
26/01/2006 4.00,,"6,57242352","0,36435841","56,6599551",,"0,727155"
26/01/2006 5.00,,"8,47640268","0,64011974","52,71234885",,"0,73198575"
26/01/2006 6.00,,"7,97802076","0,4552156","61,99687935",,"0,87711165"
26/01/2006 7.00,,"8,94882729","0,12309507","58,9033725",,"0,85819545"
26/01/2006 8.00,,"15,59523182","0,03935137","49,74183375",,"0,8995365"
26/01/2006 9.00,,"21,73546304","0,06131395","45,16849575",,"0,9377757"
26/01/2006 10.00,,"19,7704624","0,02588397","66,48235755",,"1,6521165"
26/01/2006 11.00,,"10,10782815","0,00660322","80,74297665",,"1,713645"
26/01/2006 12.00,,"6,82031814","0,09827125","87,33405765",,"1,27125"
26/01/2006 13.00,,"6,51012674","0,32327236","88,62198975",,"1,00718595"
26/01/2006 14.00,,"7,00721232","0,58130821","90,08967135",,"0,8393301"
26/01/2006 15.00,,"6,58800058","0,94445851","91,2938334",,"0,8666874"
26/01/2006 16.00,,"6,8307003","1,1333854","90,38700615",,"0,7429185"
26/01/2006 17.00,,"7,05912694","0,96393032","90,70864005",,"0,75039345"
26/01/2006 18.00,,"15,12150897","0,62096597","62,8482855",,"0,77317425"
26/01/2006 19.00,,"17,82756257","0,32134312","36,0258696",,"0,95664105"
26/01/2006 20.00,,"17,34865437","0,07683991","41,7966066",,"1,024119"
26/01/2006 21.00,,"28,97498336","0,012469","36,64753155",,"1,787886"
26/01/2006 22.00,,"41,07763744","0,24555404","19,67455434",,"2,161125"
26/01/2006 23.00,,"39,9186404","0,38866031","12,21584186",,"3,464919"
27/01/2006 0.00,,"50,87916128","0,06009769","16,36753062",,"3,4267815"
27/01/2006 1.00,,"50,34575152","0,01534422","14,51197913",,"4,77685002"
27/01/2006 2.00,,"44,94658856","0,00228923","11,94419867",,"4,49514"
27/01/2006 3.00,,"37,93419472",,"11,0995416",,"3,8051055"
27/01/2006 4.00,,"34,19503016",,"17,73520686",,"3,2681295"
27/01/2006 5.00,,"25,81335752",,"25,0168611",,"2,9447235"
27/01/2006 6.00,,"14,39729308",,"44,106258",,"2,5602975"
27/01/2006 7.00,,"7,11233982",,"64,56735705",,"1,7283915"
27/01/2006 8.00,,"11,19284991",,"62,9428884",,"1,2666735"
27/01/2006 9.00,,"10,77492878",,"73,86270045",,"1,161414"
27/01/2006 10.00,,"7,0266803",,"75,52768755",,"1,107513"
27/01/2006 11.00,,"6,50882849","0,00040892","74,72222625",,"0,98277795"
27/01/2006 12.00,,"6,82161639","0,14025319","76,24125915",,"0,91565595"
27/01/2006 13.00,,"6,91636173","0,22884328","79,40098005",,"0,9977787"
27/01/2006 14.00,,"8,66589335","0,64049487","78,1441101",,"0,91870695"
27/01/2006 15.00,,"7,97542426","1,02052835","77,0345709",,"1,4293935"
27/01/2006 16.00,,"7,92350964","1,13853004","78,8374125",,"1,0785285"
27/01/2006 17.00,,"7,67561693","0,84594145","80,93082585",,"0,99294795"
27/01/2006 18.00,,"8,47899918","0,32400864","78,3454854",,"0,989541"
27/01/2006 19.00,,"8,15453086","0,25651087","66,44317575",,"0,95826825"
27/01/2006 20.00,,"8,30768015","0,08979005","57,8113893",,"0,9974736"
27/01/2006 21.00,,"10,26746677",,"62,759109",,"1,1720925"
27/01/2006 22.00,,"8,72819014",,"59,76830475",,"1,296675"
27/01/2006 23.00,,"7,06301978",,"68,9150007",,"1,154295"
28/01/2006 0.00,,"6,46729602",,"61,2576321",,"1,0181187"
28/01/2006 1.00,,"7,27197843",,"57,39784575",,"0,8356689"
28/01/2006 2.00,,,"0,0633993","67,5743607",,"0,80592165"
28/01/2006 3.00,,"5,51336098",,"72,48555195",,"0,9771336"
