, Brindisi,,,,,,
24/06/2009 8.00,"0,2","39,2","31,0","0,5",,"0,8","8,4"
24/06/2009 9.00,"0,1","46,7","34,6","0,5",,"1,2","8,4"
24/06/2009 10.00,"0,1","60,7","39,4","0,5",,"1,3","8,4"
24/06/2009 11.00,"0,2","54,0","33,0","0,5",,"1,0","8,4"
24/06/2009 12.00,"0,2","29,5","20,4","0,5",,"1,0","8,4"
24/06/2009 13.00,"0,2","21,6","15,4","0,4",,"1,0","8,4"
24/06/2009 14.00,"0,5","10,5","7,8","0,3",,"0,8","8,4"
24/06/2009 15.00,"0,3","11,1","8,8","0,3",,"0,5","8,4"
24/06/2009 16.00,"0,2","15,2","11,9","0,3",,"0,8","8,4"
24/06/2009 17.00,"0,2","21,7","17,0","0,4",,"0,3","8,4"
24/06/2009 18.00,"0,3","25,3","20,1","0,4",,"0,6","8,4"
24/06/2009 19.00,"0,2","36,2","31,0","0,5",,"0,7","8,4"
24/06/2009 20.00,"0,3","44,8","38,2","0,5",,"1,2","8,4"
24/06/2009 21.00,"0,1","38,7","34,3","0,5",,"1,2","8,4"
24/06/2009 22.00,"0,2","44,7","38,1","0,5",,"1,0","8,4"
24/06/2009 23.00,"0,2","46,2","39,0","0,5",,"1,0","8,4"
25/06/2009 0.00,"0,2","33,5","28,9","0,5",,"0,9","8,4"
25/06/2009 1.00,,"18,7","17,0","0,4",,"0,8","12,7"
25/06/2009 2.00,"0,3",,,"0,4",,"0,7","12,7"
25/06/2009 3.00,"0,4","11,4","10,8",,,"0,5","12,7"
25/06/2009 4.00,"0,3","10,8","10,1","0,4",,"0,6","12,7"
25/06/2009 5.00,"0,6","24,1","19,1","0,4",,"0,5","12,7"
25/06/2009 6.00,"0,6","63,4","38,7","0,5",,"0,7","12,7"
25/06/2009 7.00,"0,4","45,9","31,5","0,5",,"1,0","12,7"
25/06/2009 8.00,"0,5","36,4","25,5","0,5",,"1,3","12,7"
25/06/2009 9.00,"0,7","36,2","23,7","0,4",,"1,0","12,7"
25/06/2009 10.00,"0,9","17,8","12,9","0,4",,"0,9","12,7"
25/06/2009 11.00,"1,1","14,0","10,6","0,4",,"0,7","12,7"
25/06/2009 12.00,"1,1","23,6","17,6","0,4",,"0,8","12,7"
25/06/2009 13.00,"0,9","27,8","20,6","0,4",,"0,9","12,7"
25/06/2009 14.00,"0,6","19,9","15,5","0,3",,"0,7","12,7"
25/06/2009 15.00,"0,6","24,1","18,9","0,3",,"0,5","12,7"
25/06/2009 16.00,"0,7","28,9","23,5","0,4",,"0,6","12,7"
25/06/2009 17.00,"0,5","29,6","25,5","0,4",,"1,0","12,7"
25/06/2009 18.00,"0,7","21,1","18,5","0,4",,"0,7","12,7"
25/06/2009 19.00,"0,6","27,5","24,0","0,5",,"0,7","12,7"
25/06/2009 20.00,"0,5","37,4","33,6","0,5",,"0,8","12,7"
25/06/2009 21.00,"0,5","41,3","36,4","0,5",,"1,0","12,7"
25/06/2009 22.00,"0,4","59,3","47,5","0,6",,"1,0","12,7"
25/06/2009 23.00,"0,5","40,1","34,3","0,5",,"1,4","12,7"
26/06/2009 0.00,"0,3","22,5","20,0","0,4",,"0,9","12,7"
26/06/2009 1.00,"0,4","13,4","12,7","0,4",,"0,7","13,2"
26/06/2009 2.00,"0,5","5,9","5,5","0,4",,"0,6","13,2"
26/06/2009 3.00,"0,6","6,3","6,0","0,4",,"0,4","13,2"
26/06/2009 4.00,"0,4","12,6","11,8","0,4",,"0,6","13,2"
26/06/2009 5.00,"0,4","19,9","18,6","0,5",,"0,8","13,2"
26/06/2009 6.00,"0,5","22,2","18,7","0,4",,"0,5","13,2"
26/06/2009 7.00,"0,6","34,7","27,2","0,5",,"0,6","13,2"
26/06/2009 8.00,"0,6","36,9","27,9","0,5",,"0,9","13,2"
26/06/2009 9.00,"0,8","30,9","23,2","0,4",,"1,3","13,2"
26/06/2009 10.00,"0,9","31,0","23,4","0,4",,"0,9","13,2"
26/06/2009 11.00,"0,9","39,9","29,2","0,4",,"0,9","13,2"
26/06/2009 12.00,"1,0","18,1","14,0","0,4",,"0,9","13,2"
26/06/2009 13.00,"0,8","19,3","15,1","0,4",,"0,7","13,2"
26/06/2009 14.00,"0,7","15,5","12,7","0,4",,"0,6","13,2"
26/06/2009 15.00,"0,7","26,0","20,9","0,4",,"0,9","13,2"
26/06/2009 16.00,"0,7","28,2","24,7","0,4",,"0,7","13,2"
26/06/2009 17.00,"0,6","26,1","22,3","0,4",,"0,9","13,2"
26/06/2009 18.00,"0,6","41,0","35,0","0,5",,"0,8","13,2"
26/06/2009 19.00,"0,6","32,6","28,9","0,5",,"0,9","13,2"
26/06/2009 20.00,"0,5","47,9","41,5","0,6",,"1,0","13,2"
26/06/2009 21.00,"0,5","109,4","75,9","0,5",,"1,3","13,2"
26/06/2009 22.00,"0,5","138,9","83,3","0,5",,"0,8","13,2"
26/06/2009 23.00,"0,4","63,0","42,8","0,5",,"1,5","13,2"
27/06/2009 0.00,"0,6","27,9","19,7","0,4",,"0,6","13,2"
27/06/2009 1.00,,"8,4","8,1","0,4",,"0,4","14,3"
27/06/2009 2.00,"0,1",,,"0,4",,"0,7","14,3"
27/06/2009 3.00,"0,1","7,3","6,9",,,"0,6","14,3"
27/06/2009 4.00,"0,1","8,9","8,2","0,4",,"0,5","14,3"
27/06/2009 5.00,"0,1","11,7","10,9","0,4",,"0,6","14,3"
27/06/2009 6.00,"0,1","50,1","41,9","0,5",,"0,7","14,3"
27/06/2009 7.00,"0,2","45,5","34,7","0,6",,"1,1","14,3"
27/06/2009 8.00,"0,2","39,0","29,4","0,6",,"1,5","14,3"
27/06/2009 9.00,"0,3","20,4","16,3","0,4",,"1,0","14,3"
27/06/2009 10.00,"0,4","29,5","22,7","0,4",,"0,6","14,3"
27/06/2009 11.00,"0,4","39,5","30,4","0,4",,"0,7","14,3"
27/06/2009 12.00,"0,4","43,5","33,7","0,4",,"1,0","14,3"
27/06/2009 13.00,"0,5","38,0","29,8","0,4",,"0,7","14,3"
27/06/2009 14.00,"0,2","14,0","12,2","0,4",,"0,5","14,3"
27/06/2009 15.00,"0,1","9,8","8,5","0,3",,"0,5","14,3"
27/06/2009 16.00,"0,1","6,8","5,8","0,4",,"0,7","14,3"
27/06/2009 17.00,"0,3","21,4","18,9","0,4",,"0,6","14,3"
27/06/2009 18.00,"0,2","33,5","29,4","0,5",,"1,0","14,3"
27/06/2009 19.00,"0,1","36,4","30,9","0,6",,"1,2","14,3"
27/06/2009 20.00,"0,2","42,2","37,2","0,6",,"1,3","14,3"
27/06/2009 21.00,"0,2","44,5","36,8","0,6",,"1,3","14,3"
27/06/2009 22.00,"0,2","57,1","44,7","0,6",,"1,3","14,3"
27/06/2009 23.00,"0,1","61,3","50,6","0,7",,"0,9","14,3"
28/06/2009 0.00,"0,1","37,6","32,6","0,5",,"1,5","14,3"
28/06/2009 1.00,"0,2","31,6","28,2","0,5",,"1,2","16,0"
28/06/2009 2.00,"0,1","22,7","20,3","0,5",,"0,9","16,0"
28/06/2009 3.00,"0,1","17,0","15,4","0,5",,"0,8","16,0"
28/06/2009 4.00,"0,1","9,2","8,4","0,4",,"0,6","16,0"
28/06/2009 5.00,"0,1","13,8","12,4","0,4",,"0,4","16,0"
28/06/2009 6.00,"0,1","18,0","15,7","0,5",,"0,8","16,0"
28/06/2009 7.00,"0,1","19,9","16,6","0,5",,"0,7","16,0"
28/06/2009 8.00,"0,1","10,0","8,0","0,5",,"0,6","16,0"
28/06/2009 9.00,"0,2","9,6","7,7","0,5",,"0,5","16,0"
28/06/2009 10.00,"0,4","8,7","7,1","0,4",,"0,5","16,0"
28/06/2009 11.00,"0,4","10,3","8,3","0,5",,"0,5","16,0"
28/06/2009 12.00,"0,3","11,1","9,1","0,4",,"0,6","16,0"
28/06/2009 13.00,"0,3","5,9","5,1","0,4",,"0,4","16,0"
28/06/2009 14.00,"0,1","7,8","7,0","0,4",,"0,4","16,0"
28/06/2009 15.00,"0,1","12,2","10,6","0,4",,"0,6","16,0"
28/06/2009 16.00,"0,2","8,0","6,9","0,5",,"0,5","16,0"
28/06/2009 17.00,"0,1","12,2","11,0","0,5",,"0,3","16,0"
28/06/2009 18.00,"0,2","16,2","14,6","0,5",,"0,5","16,0"
28/06/2009 19.00,"0,2","22,9","20,1","0,5",,"0,8","16,0"
28/06/2009 20.00,"0,1","30,0","26,7","0,6",,"0,8","16,0"
28/06/2009 21.00,"0,2","32,9","29,5","0,6",,"1,3","16,0"
28/06/2009 22.00,"0,1","36,9","34,1","0,6",,"1,1","16,0"
28/06/2009 23.00,"0,3","37,4","34,4","0,6",,"1,1","16,0"
29/06/2009 0.00,"0,1","42,5","38,8","0,6",,"1,0","16,0"
29/06/2009 1.00,,"19,8","18,2","0,5","35,0","0,9","17,4"
29/06/2009 2.00,"0,1",,,"0,5","35,7","0,7","17,4"
29/06/2009 3.00,"0,2","9,7","9,0",,"38,5","0,7","17,4"
29/06/2009 4.00,"0,1","8,9","8,3","0,5",,"0,7","17,4"
29/06/2009 5.00,"0,1","13,2","12,1","0,5","38,3","0,6","17,4"
29/06/2009 6.00,"0,3","53,2","36,9","0,6","27,6","0,9","17,4"
29/06/2009 7.00,"0,4","68,1","45,0","0,5","46,9","1,4","17,4"
29/06/2009 8.00,"0,6","32,2","24,4","0,3","87,3","1,3","17,4"
29/06/2009 9.00,"0,8","18,8","14,8","0,3","102,7","0,9","17,4"
29/06/2009 10.00,"0,9","18,4","14,3","0,3","106,0","0,7","17,4"
29/06/2009 11.00,"0,9","16,5","13,2","0,2","109,7","1,0","17,4"
29/06/2009 12.00,"0,9","18,5","14,4","0,2","111,4","0,9","17,4"
29/06/2009 13.00,"0,9","17,3","13,4","0,2","112,1","0,3","17,4"
29/06/2009 14.00,"0,9","12,6","10,0","0,2","114,3","0,5","17,4"
29/06/2009 15.00,"0,8","12,2","10,1","0,1","119,1","0,8","17,4"
29/06/2009 16.00,"0,7","11,6","9,8","0,1","120,1","0,5","17,4"
29/06/2009 17.00,"0,8","19,0","15,4","0,2","109,0",,"17,4"
29/06/2009 18.00,"0,7","23,8","20,1","0,2","108,3",,"17,4"
29/06/2009 19.00,"0,7","63,4","50,1","0,2","89,2",,"17,4"
29/06/2009 20.00,"0,8","64,1","52,8","0,3","88,3",,"17,4"
29/06/2009 21.00,"0,7","33,2","29,7","0,4","103,2",,"17,4"
29/06/2009 22.00,"0,7","20,8","19,2","0,3","109,1",,"17,4"
29/06/2009 23.00,"0,6","27,4","25,6","0,3","99,0",,"17,4"
30/06/2009 0.00,"0,6","37,0","33,6","0,3","79,2",,"17,4"
30/06/2009 1.00,"0,5","18,2","16,8","0,3","81,1",,"17,8"
30/06/2009 2.00,"0,6","11,5","10,3","0,2","88,3",,"17,8"
30/06/2009 3.00,"0,5","13,5","13,0","0,2","67,6",,"17,8"
30/06/2009 4.00,"0,4","14,4","12,8","0,3","58,0",,"17,8"
30/06/2009 5.00,"0,4","21,9","20,2","0,3","63,6",,"17,8"
30/06/2009 6.00,"0,6","50,8","40,6","0,3","56,5",,"17,8"
30/06/2009 7.00,"0,6","27,4","22,4","0,3","93,7",,"17,8"
30/06/2009 8.00,"0,6","20,0","16,0","0,2","104,4",,"17,8"
30/06/2009 9.00,"0,7","20,5","15,6","0,2","103,9",,"17,8"
30/06/2009 10.00,"0,9","23,4","17,3","0,3","103,2",,"17,8"
30/06/2009 11.00,"1,0","20,2","15,3","0,2","108,4",,"17,8"
30/06/2009 12.00,"0,7","20,6","17,1","0,2","104,0",,"17,8"
30/06/2009 13.00,"0,7","30,5","23,7","0,2","90,6",,"17,8"
30/06/2009 14.00,"0,8","13,8","11,4","0,2","100,4",,"17,8"
30/06/2009 15.00,"0,7","10,3","8,1","0,2","106,6",,"17,8"
30/06/2009 16.00,"0,8","13,0","10,5","0,2","103,4",,"17,8"
30/06/2009 17.00,"0,6","16,8","13,8","0,2","103,9",,"17,8"
30/06/2009 18.00,"0,7","30,1","23,7","0,2","90,8",,"17,8"
30/06/2009 19.00,"0,7","43,2","34,0","0,3","84,0",,"17,8"
30/06/2009 20.00,"0,7","36,7","31,3","0,3","84,0",,"17,8"
30/06/2009 21.00,"0,8","41,8","35,5","0,4","85,4",,"17,8"
30/06/2009 22.00,"0,5","32,3","29,1","0,3","83,9",,"17,8"
30/06/2009 23.00,"0,7","24,6","22,6","0,3","88,7",,"17,8"
01/07/2009 0.00,"0,5","26,9","24,6","0,3","75,4",,"17,8"
01/07/2009 1.00,,"26,5","24,4","0,3","67,1",,"18,8"
01/07/2009 2.00,"0,6",,,"0,2","66,8",,"18,8"
01/07/2009 3.00,"0,6","12,3","11,4",,"72,1",,"18,8"
01/07/2009 4.00,"0,5","12,7","11,9","0,3",,,"18,8"
01/07/2009 5.00,"0,7","17,0","15,3","0,3","63,2",,"18,8"
01/07/2009 6.00,"0,6","46,8","35,8","0,4","50,7",,"18,8"
01/07/2009 7.00,"0,6","45,9","33,3","0,4","76,9",,"18,8"
01/07/2009 8.00,"0,6","31,3","23,3","0,4","86,9",,"18,8"
01/07/2009 9.00,"0,7","24,2","18,0","0,3","95,2",,"18,8"
01/07/2009 10.00,"0,8","20,2","14,8","0,3","94,1",,"18,8"
01/07/2009 11.00,"0,9","16,1","12,2","0,3","98,3",,"18,8"
01/07/2009 12.00,"1,0","18,0","13,1","0,3","99,2",,"18,8"
01/07/2009 13.00,"0,9","11,5","8,8","0,3","105,5",,"18,8"
01/07/2009 14.00,"0,9","8,4","6,5","0,3","112,2",,"18,8"
01/07/2009 15.00,"0,5","11,3","9,3","0,3","102,3",,"18,8"
01/07/2009 16.00,"0,4","12,5","10,6","0,4","110,2","0,6","18,8"
01/07/2009 17.00,"0,5","26,6","21,9","0,4","100,8","0,8","18,8"
01/07/2009 18.00,"0,6","91,6","61,4","0,5","71,6","0,7","18,8"
01/07/2009 19.00,"0,5","99,8","73,7","0,5","64,8","0,9","18,8"
01/07/2009 20.00,"0,5","55,8","46,0","0,5","82,3","0,9","18,8"
01/07/2009 21.00,"0,4","33,4","29,5","0,5","88,3","0,9","18,8"
01/07/2009 22.00,"0,6","48,9","44,8","0,6","67,6","0,9","18,8"
01/07/2009 23.00,"0,5","33,6","30,4","0,6","78,3","1,5","18,8"
02/07/2009 0.00,"0,5","39,1","32,6","0,5","64,4","1,0","18,8"
02/07/2009 1.00,"0,4","22,1","20,2","0,5","70,3","1,1","25,8"
02/07/2009 2.00,"0,5","10,2","9,7","0,4","77,5","1,0","25,8"
02/07/2009 3.00,"0,4","9,8","9,2","0,4","66,8","1,0","25,8"
02/07/2009 4.00,"0,4","15,9","15,0","0,5","45,0","0,7","25,8"
02/07/2009 5.00,"0,5","35,2","29,0","0,6","31,1","0,9","25,8"
02/07/2009 6.00,"0,8","129,8","61,0","0,7","24,9","1,5","25,8"
02/07/2009 7.00,"1,0","190,2","81,8","0,7","31,4","2,3","25,8"
02/07/2009 8.00,"0,9","117,5","63,0","0,6","54,7","2,0","25,8"
02/07/2009 9.00,"0,8","82,9","41,5","0,5","79,3","1,2","25,8"
02/07/2009 10.00,"0,9","32,8","24,0","0,5","93,8","1,2","25,8"
02/07/2009 11.00,"0,9","32,8","22,6","0,5","96,3","0,9","25,8"
02/07/2009 12.00,"1,1","23,3","18,2","0,5","105,3","0,8","25,8"
02/07/2009 13.00,"0,8","23,3","17,8","0,5","108,8","0,9","25,8"
02/07/2009 14.00,"0,8","19,4","15,6","0,5","116,3","0,7","25,8"
02/07/2009 15.00,"0,8","17,1","14,1","0,5","120,6","0,6","25,8"
02/07/2009 16.00,"0,6","22,9","19,6","0,5","117,5","0,7","25,8"
02/07/2009 17.00,"0,7","28,6","24,6","0,5","115,0","0,8","25,8"
02/07/2009 18.00,"0,7","74,0","55,2","0,5","92,2","0,8","25,8"
02/07/2009 19.00,"0,6","68,1","58,4","0,6","91,5","1,0","25,8"
02/07/2009 20.00,"0,7","41,3","35,2","0,6","92,6","1,0","25,8"
02/07/2009 21.00,"0,6","64,1","57,5","0,6","82,4","1,4","25,8"
02/07/2009 22.00,"0,6","56,9","52,0","0,6","84,2","1,2","25,8"
02/07/2009 23.00,"0,6","67,4","60,9","0,7","58,6","1,2","25,8"
03/07/2009 0.00,"0,5","37,9","35,1","0,6","77,6","1,5","25,8"
03/07/2009 1.00,,"27,0","25,6","0,5","75,2","1,2","22,3"
03/07/2009 2.00,"0,4",,,"0,5","78,3","1,0","22,3"
03/07/2009 3.00,"0,4","23,1","21,8",,"63,6","1,0","22,3"
03/07/2009 4.00,"0,4","19,4","18,1","0,4",,"1,0","22,3"
03/07/2009 5.00,"0,4","22,7","20,6","0,4","59,8","1,2","22,3"
03/07/2009 6.00,"0,5","65,0","46,1","0,5","43,8","1,4","22,3"
03/07/2009 7.00,"0,6","53,7","39,5","0,5","46,6","1,5","22,3"
03/07/2009 8.00,"0,5","30,5","24,5","0,5","78,8","1,6","22,3"
03/07/2009 9.00,"0,6","19,4","15,2","0,5","89,0","1,1","22,3"
03/07/2009 10.00,"0,7","12,1","9,6","0,4","100,8","1,0","22,3"
03/07/2009 11.00,"0,8","13,5","10,7","0,4","107,3","1,1","22,3"
03/07/2009 12.00,"0,8","13,2","11,0","0,4","113,7","0,8","22,3"
03/07/2009 13.00,"0,5","15,5","12,9","0,4","110,3","0,7","22,3"
03/07/2009 14.00,"0,7","11,4","9,5","0,4","107,2","0,8","22,3"
03/07/2009 15.00,"0,5","8,9","7,5","0,4","102,7","0,7","22,3"
03/07/2009 16.00,"0,5","9,5","8,2","0,4","106,9","0,7","22,3"
03/07/2009 17.00,"0,5","17,6","15,2","0,4","111,1","0,8","22,3"
03/07/2009 18.00,"0,5","17,4","14,9","0,4","107,4","0,8","22,3"
03/07/2009 19.00,"0,5","23,6","20,0","0,5","103,8","1,0","22,3"
03/07/2009 20.00,"0,5","26,3","23,2","0,5","99,7","1,2","22,3"
03/07/2009 21.00,"0,6","31,3","27,5","0,5","83,4","1,1","22,3"
03/07/2009 22.00,"0,5","44,2","38,1","0,5","71,7","1,2","22,3"
03/07/2009 23.00,"0,5","44,8","37,9","0,5","67,2","1,1","22,3"
04/07/2009 0.00,"0,5","27,3","25,1","0,4","71,7","1,1","22,3"
04/07/2009 1.00,"0,4","22,0","19,6","0,4","68,1","1,2","21,9"
04/07/2009 2.00,"0,4","12,0","11,3","0,4","69,9","0,8","21,9"
04/07/2009 3.00,"0,4","13,3","12,6","0,4","64,6","0,7","21,9"
04/07/2009 4.00,"0,3","10,2","9,5","0,4","56,7","0,8","21,9"
04/07/2009 5.00,"0,4","23,3","18,5","0,4","55,7","0,7","21,9"
04/07/2009 6.00,"0,4","22,0","19,6","0,4","60,8","1,0","21,9"
04/07/2009 7.00,"0,6","22,6","18,4","0,4","74,7","1,1","21,9"
04/07/2009 8.00,"0,5","18,2","14,9","0,4","84,5","0,7","21,9"
04/07/2009 9.00,"0,5","13,0","10,5","0,4","94,5","0,9","21,9"
04/07/2009 10.00,"0,7","15,3","12,4","0,4","99,5","0,9","21,9"
04/07/2009 11.00,"0,8","14,8","12,0","0,4","104,7","0,8","21,9"
04/07/2009 12.00,"0,8","9,3","7,8","0,4","110,4","0,7","21,9"
04/07/2009 13.00,"0,7","8,6","7,2","0,4","109,2","1,1","21,9"
04/07/2009 14.00,"0,6","4,9","4,0","0,4","108,9","0,6","21,9"
04/07/2009 15.00,"0,7","3,4","3,0","0,4","109,1","0,4","21,9"
04/07/2009 16.00,"0,5","8,3","6,9","0,4","112,1","0,5","21,9"
04/07/2009 17.00,"0,6","12,7","10,2","0,4","109,6","0,7","21,9"
04/07/2009 18.00,"0,4","16,0","14,0","0,5","109,5","0,6","21,9"
04/07/2009 19.00,"0,5","25,0","21,9","0,5","104,7","1,0","21,9"
04/07/2009 20.00,"0,6","26,8","24,5","0,5","102,5","1,0","21,9"
04/07/2009 21.00,"0,5","43,1","37,6","0,5","91,4","1,2","21,9"
04/07/2009 22.00,"0,5","42,6","34,0","0,5","88,4","1,2","21,9"
04/07/2009 23.00,"0,4","36,4","33,6","0,5","82,5","1,1","21,9"
05/07/2009 0.00,"0,5","27,9","25,7","0,5","89,1","1,1","21,9"
05/07/2009 1.00,,"22,3","21,3","0,5","81,7","1,1","23,0"
05/07/2009 2.00,"0,3",,,"0,4","73,1","0,9","23,0"
05/07/2009 3.00,"0,3","22,9","21,7",,"81,5","0,8","23,0"
05/07/2009 4.00,"0,3","17,2","16,5","0,4",,"0,8","23,0"
05/07/2009 5.00,"0,3","30,9","29,4","0,4","77,8","0,9","23,0"
05/07/2009 6.00,"0,3","18,3","16,8","0,4","82,6","0,7","23,0"
05/07/2009 7.00,"0,4","18,3","15,7","0,4","87,1","0,7","23,0"
05/07/2009 8.00,"0,4","7,5","6,4","0,4","106,1","0,8","23,0"
05/07/2009 9.00,"0,4","11,8","9,9","0,4","106,4","0,7","23,0"
05/07/2009 10.00,"0,5","9,3","7,9","0,4","119,3","1,0","23,0"
05/07/2009 11.00,"0,5","10,5","9,0","0,4","125,7","0,7","23,0"
05/07/2009 12.00,"0,6","7,5","6,6","0,4","124,3","1,0","23,0"
05/07/2009 13.00,"0,5","5,2","4,6","0,4","127,4","1,0","23,0"
05/07/2009 14.00,"0,7","5,8","5,3","0,4","131,0","0,5","23,0"
05/07/2009 15.00,"0,5","10,8","9,3","0,4","126,9","0,7","23,0"
05/07/2009 16.00,"0,4","6,9","6,6","0,4","128,3","0,8","23,0"
05/07/2009 17.00,"0,3","9,8","9,2","0,4","117,2","0,5","23,0"
05/07/2009 18.00,"0,3","13,1","11,8","0,4","115,8","0,7","23,0"
05/07/2009 19.00,"0,4","20,1","18,6","0,5","116,1","0,8","23,0"
05/07/2009 20.00,"0,4","26,9","25,5","0,5","103,1","0,8","23,0"
05/07/2009 21.00,"0,4","25,5","23,1","0,5","108,3","1,2","23,0"
05/07/2009 22.00,"0,4","17,0","16,2","0,4","110,3","0,9","23,0"
05/07/2009 23.00,"0,4","19,1","17,9","0,5","105,4","0,8","23,0"
06/07/2009 0.00,"0,4","18,8","17,8","0,5","103,0","0,8","23,0"
06/07/2009 1.00,"0,3","26,3","24,9","0,4","76,7","0,9","14,9"
06/07/2009 2.00,"0,3","19,3","18,5","0,4","65,9","0,8","14,9"
06/07/2009 3.00,"0,3","11,4","10,9","0,4","67,3","0,8","14,9"
06/07/2009 4.00,"0,3","13,7","12,8","0,4","68,5","0,7","14,9"
06/07/2009 5.00,"0,3","30,1","26,8","0,4","57,0","0,8","14,9"
06/07/2009 6.00,"0,4","33,8","27,5","0,4","59,0","1,0","14,9"
06/07/2009 7.00,"0,4","42,7","33,1","0,5","57,3","1,1","14,9"
06/07/2009 8.00,"0,5","24,6","19,0","0,5","78,3","1,0","14,9"
06/07/2009 9.00,"0,5","24,2","18,3","0,5","90,8","1,2","14,9"
06/07/2009 10.00,"0,7","25,2","19,0","0,4","105,1","1,2","14,9"
06/07/2009 11.00,"0,6","23,2","18,1","0,6","112,6","1,1","14,9"
06/07/2009 12.00,"0,7","22,9","18,2","0,5","114,5","1,0","14,9"
06/07/2009 13.00,"0,6","21,6","17,2","0,5","116,0","1,1","14,9"
06/07/2009 14.00,"0,6","11,0","9,1","0,4","123,3","0,8","14,9"
06/07/2009 15.00,"0,5","14,6","11,8","0,4","116,9","0,8","14,9"
06/07/2009 16.00,"0,4","48,4","37,5","0,4","97,2","0,6","14,9"
06/07/2009 17.00,"0,5","52,0","44,6","0,5","95,2","1,1","14,9"
06/07/2009 18.00,"0,6","97,4","69,1","0,5","82,1","1,0","14,9"
06/07/2009 19.00,"0,5","71,5","49,4","0,4","92,7","1,3","14,9"
06/07/2009 20.00,"0,4","36,7","28,2","0,4","98,4","0,8","14,9"
06/07/2009 21.00,"0,4","39,4","31,7","0,4","84,8","1,0","14,9"
06/07/2009 22.00,"0,3","35,5","31,7","0,5","81,0","1,2","14,9"
06/07/2009 23.00,"0,4","43,8","37,7","0,5","76,2","0,8","14,9"
07/07/2009 0.00,"0,3","26,6","23,8","0,4","90,2","0,8","14,9"
07/07/2009 1.00,,"15,8","15,4","0,4","82,2","0,9",
07/07/2009 2.00,"0,7",,,"0,4","70,1","1,0",
07/07/2009 3.00,"0,6","15,8","15,0",,"62,2","0,8",
07/07/2009 4.00,"0,5","17,5","16,0","0,4",,"0,7",
07/07/2009 5.00,"0,6","26,6","23,8","0,5","45,5","1,3",
07/07/2009 6.00,"0,5","37,1","29,9","0,5","41,8","1,3",
07/07/2009 7.00,"0,6","54,7","40,2","0,5","51,8","1,3",
07/07/2009 8.00,"0,6","27,7","20,4","0,5","75,1","1,0",
07/07/2009 9.00,"0,6","33,2","19,9","0,5","81,8","0,9",
07/07/2009 10.00,"0,8","48,2","30,5","0,6","86,3","1,0",
07/07/2009 11.00,"0,8","78,9","49,8","0,4","86,8","1,1",
07/07/2009 12.00,"0,8","75,9","47,4","0,4","89,9","1,0",
07/07/2009 13.00,"0,8","104,9","59,1","0,4","81,9","1,0",
07/07/2009 14.00,"0,8","12,7","8,4","0,3","100,5","0,8",
07/07/2009 15.00,"0,8","10,2","8,1","0,3","96,7","0,4",
07/07/2009 16.00,"0,6","18,5","15,0","0,4","100,9","0,8",
07/07/2009 17.00,"0,5","16,5","14,6","0,4","104,8","1,0",
07/07/2009 18.00,"0,5","20,8","18,2","0,4","93,5","0,3",
07/07/2009 19.00,"0,5","27,7","24,1","0,4","82,3","0,8",
07/07/2009 20.00,"0,6","31,6","26,9","0,5","71,5","0,9",
07/07/2009 21.00,"0,5","35,3","30,2","0,5","62,2","1,1",
07/07/2009 22.00,"0,7","24,7","21,7","0,5","64,2","1,1",
07/07/2009 23.00,"0,6","19,7","17,1","0,4","68,5","0,8",
08/07/2009 0.00,"0,6","13,9","12,2","0,4","68,8","0,7",
08/07/2009 1.00,"0,4","10,3","9,3","0,4","64,4","0,6",
08/07/2009 2.00,"0,4","8,7","7,9","0,4","59,4","0,5",
08/07/2009 3.00,"0,6","7,2","6,9","0,4","54,8","0,6",
08/07/2009 4.00,"0,5","9,3","8,4","0,4","49,2","0,7",
08/07/2009 5.00,"0,7","21,0","16,3","0,5","39,2","0,5",
08/07/2009 6.00,"0,7","31,0","22,3","0,5","35,7","0,8",
08/07/2009 7.00,"0,6","46,7","29,5","0,5","43,2","0,8",
08/07/2009 8.00,"0,6","49,2","34,7","0,5","56,6","1,1",
08/07/2009 9.00,"0,8","38,8","29,0","0,5","71,4","1,3",
08/07/2009 10.00,"0,9","33,2","26,0","0,4","82,5","1,2",
08/07/2009 11.00,"0,9","24,2","19,3","0,4","91,0","1,0",
08/07/2009 12.00,"0,8","21,3","17,0","0,3","91,6","0,7",
08/07/2009 13.00,"0,9","23,2","18,4","0,3","91,3","0,9",
08/07/2009 14.00,"0,8","16,1","13,3","0,3","97,7","0,7",
08/07/2009 15.00,"0,8","14,9","12,8","0,4","97,7","0,7",
08/07/2009 16.00,"0,7","16,9","14,1","0,3","94,5","1,5",
08/07/2009 17.00,"0,5","18,7","15,7","0,3","92,0","0,4",
08/07/2009 18.00,"0,6","20,7","17,8","0,4","87,2","0,7",
08/07/2009 19.00,"0,6","25,8","22,1","0,4","82,6","0,7",
08/07/2009 20.00,"0,4","25,2","22,2","0,5","84,5","1,3",
08/07/2009 21.00,"0,5","22,6","20,1","0,5","86,1","1,2",
08/07/2009 22.00,"0,5","23,8","20,8","0,5","74,3","1,1",
08/07/2009 23.00,"0,4","22,1","19,3","0,5","68,6","0,9",
09/07/2009 0.00,"0,4","19,8","17,8","0,4","69,8","1,0",
09/07/2009 1.00,,"11,1","10,2","0,4","71,1","0,9","22,3"
09/07/2009 2.00,"0,4",,,"0,4","69,7","0,7","22,3"
