,Regione Puglia,,,,,
,Bari Via Caldarola,,,,,
,SO2,NO2,CO,O3,PM10,BENZENE
,,,,,
,,,
,,,,
,,,,,
,,,,
17/03/2008 1.00,"1,91794896","19,83170277","0,297919","68,57284176","23,27309036","0,93779999"
17/03/2008 2.00,"2,34771109","16,15699434","0,2572205","66,42388278","23,27309036","0,8524"
17/03/2008 3.00,"2,17367506","13,17942401","0,23051175","60,12756972","23,27309036","0,78415"
17/03/2008 4.00,"2,31041789","15,12403754","0,2267731","54,46347192","23,27309036","0,71600002"
17/03/2008 5.00,"2,14703703","15,89779254","0,232323","49,7639718","23,27309036","0,74575001"
17/03/2008 6.00,"2,41341901","16,27446467","0,2440783","47,73981564","23,27309036","0,7299"
17/03/2008 7.00,"2,16834807","34,71825654","0,3714546","31,98754548","23,27309036","0,88735002"
17/03/2008 8.00,"2,38145304","56,93124888","0,5441547","32,4623691","23,27309036","1,53999996"
17/03/2008 9.00,"2,60521412","68,60529918","0,7784442","41,16947004","23,27309036","1,98049998"
17/03/2008 10.00,"2,84850907","81,54212121","0,93680725","51,911577","23,27309036","3,06150007"
17/03/2008 11.00,"2,98880291","57,69606348","0,5037253","64,81892754","23,27309036","3,09450006"
17/03/2008 12.00,"2,24826193","33,57165537","0,36628995","69,88337928","23,27309036","1,98800004"
17/03/2008 13.00,"2,653162","24,44743224","0,32539825","71,78542056","23,27309036","1,49650002"
17/03/2008 14.00,"2,69223189","23,12209845","0,32875165","74,0103678","23,27309036","1,19649994"
17/03/2008 15.00,"2,7206459","19,67593716","0,3085956","80,67025908","23,27309036","1,17750001"
17/03/2008 16.00,"2,84495711","14,78312322","0,2648128","85,64516514","23,27309036","0,92514998"
17/03/2008 17.00,"2,91244102","18,14884919","0,28678125","83,96426088","23,27309036","0,81325001"
17/03/2008 18.00,"2,80411196","32,35101804","0,39041695","72,30776382","23,27309036","0,96820003"
17/03/2008 19.00,"2,51641989","73,00270098","0,68563805","33,5042892","23,27309036","1,43449998"
17/03/2008 20.00,"2,91066504","91,33925328","0,94713655","25,57455228","23,27309036","2,15949988"
17/03/2008 21.00,"2,7241981","86,50771668","0,92193085","25,26659676","23,27309036","2,95700002"
17/03/2008 22.00,"2,85206103","78,23897235","0,9059746","26,552727","23,27309036","3,1085"
17/03/2008 23.00,"2,8165431","67,38338277","0,73712815","28,95131124","23,27309036","3,02699995"
18/03/2008 0.00,"2,40454006","58,61282526","0,5704782","28,25803854","23,27309036",0
18/03/2008 1.00,,"61,38611523","0,53868185","26,33158998","23,7114296",
18/03/2008 2.00,"2,22340012",,"0,37546235","47,74660416","23,7114296",
18/03/2008 3.00,"2,47202301","26,03964231",,"49,17246804","23,7114296",
18/03/2008 4.00,"2,46669507","16,83116167","0,23150305","61,0758828","23,7114296",
18/03/2008 5.00,"2,07067394","13,1219745","0,1918844",,"23,7114296",
18/03/2008 6.00,"1,95168996","14,77928975","0,2057718","59,89026582","23,7114296",
18/03/2008 7.00,"2,59810996","38,83347072","0,3054561","36,47921094","23,7114296",
18/03/2008 8.00,"2,560817","62,34629049","0,5825946","21,98238534","23,7114296",
18/03/2008 9.00,"2,93197489","76,93788465","0,7856662","30,55012542","23,7114296",
18/03/2008 10.00,"3,06871796","71,19344232","0,76726505","45,5433174","23,7114296",
18/03/2008 11.00,"2,859164","59,52830796","0,4378533","62,74479924","23,7114296","1,05850005"
18/03/2008 12.00,"2,67447305","47,49291756","0,43819945","71,67278214","23,7114296","1,85800004"
18/03/2008 13.00,"2,86449194","42,30261783","0,4152857","75,2189598","23,7114296","1,6925"
18/03/2008 14.00,"3,05451107","40,95046098","0,39595765","76,33133532","23,7114296","1,56200004"
18/03/2008 15.00,"3,10601091","39,3224931","0,362434","75,76208064","23,7114296","1,44099998"
18/03/2008 16.00,"2,93019891","33,91256781","0,3068062","73,03129056","23,7114296","1,30700004"
18/03/2008 17.00,"2,93375111","40,72955634","0,39973885","64,3865616","23,7114296","1,1085"
18/03/2008 18.00,"2,88580298","61,90959753","0,5878041","47,74746744","23,7114296","1,52550006"
18/03/2008 19.00,"2,97104502","92,58031827","0,8925656","29,1861234","23,7114296","2,09800005"
18/03/2008 20.00,"2,82897401","86,40302022","0,76306065","50,08364046","23,7114296","3,24000001"
18/03/2008 21.00,"2,83962989","77,77931238","0,6529608","51,83127234","23,7114296","2,69149995"
18/03/2008 22.00,"2,52707505","70,33028904","0,63590975","51,43802868","23,7114296","2,23000002"
18/03/2008 23.00,"2,741956","54,18734013","0,54390285","54,25406766","23,7114296","2,03250003"
19/03/2008 0.00,"2,6069901","50,97739482","0,50821835","48,84887538","23,7114296","1,82449996"
19/03/2008 1.00,"2,4862299","47,09455938","0,414437","50,85364698","21,21068954","1,67700005"
19/03/2008 2.00,"2,90711308","37,70985537","0,33674185","61,45364628","21,21068954","1,3915"
19/03/2008 3.00,"2,47557402","23,87542014","0,26406185","72,53492418","21,21068954","1,22000003"
19/03/2008 4.00,"2,57324791","15,20958731","0,233818","77,82186672","21,21068954","0,94150001"
19/03/2008 5.00,"2,65671396","11,10202691","0,2151075","72,94056768","21,21068954","0,76310003"
19/03/2008 6.00,"2,53062701","17,12227087","0,2404535","66,1342131","21,21068954","0,7626"
19/03/2008 7.00,"2,64250708","17,20016496","0,25356925","70,01037954","21,21068954","0,86935002"
19/03/2008 8.00,"2,5448339","24,17929569","0,3008262","69,882516","21,21068954","0,99765003"
19/03/2008 9.00,"2,54128194","49,12726203","0,52067975","52,66730016","21,21068954","1,12049997"
19/03/2008 10.00,"2,70288706","69,17349285","0,87879205","36,98933094","21,21068954","1,74950004"
19/03/2008 11.00,"2,65848994","73,22870313","0,7488248","37,31933934","21,21068954","2,87700009"
19/03/2008 12.00,"2,82897401","76,50248958","0,74759085","42,14566314","21,21068954","2,73049998"
19/03/2008 13.00,"2,90888906","72,15871509","0,64431855","46,40683284","21,21068954","2,87599993"
19/03/2008 14.00,"2,67092109","72,20084949","0,6682765","42,92253666","21,21068954","2,50749993"
19/03/2008 15.00,"2,79700899","73,01675205","0,6621424","44,98918974","21,21068954","2,49900007"
19/03/2008 16.00,"2,53240299","55,81147077","0,47897615","58,60599948","21,21068954","2,25699997"
19/03/2008 17.00,"2,44893599","37,86691887","0,4170981","63,19303776","21,21068954","1,76849997"
19/03/2008 18.00,"2,4862299","25,80726357","0,3329227","68,17749876","21,21068954","1,35500002"
19/03/2008 19.00,"2,65493798","45,54832095","0,53487535","59,10648606","21,21068954","1,17700005"
19/03/2008 20.00,"2,77037001","37,85030964","0,42654995","65,83033854","21,21068954","1,91900003"
19/03/2008 21.00,"2,52885103","48,74933151","0,5017381","51,92066106","21,21068954","1,48650002"
19/03/2008 22.00,"3,15040898","89,72022015","0,95386405","17,79409609","21,21068954","2,59500003"
19/03/2008 23.00,"3,45763493","86,58432981","0,88457885","19,9418661","21,21068954","3,31299996"
20/03/2008 0.00,"3,05273509","72,91843218","0,88650855","16,46720334","21,21068954","3,05100012"
20/03/2008 1.00,,"68,06137041","0,758701","17,05983917","27,10309982","3,33249998"
20/03/2008 2.00,"2,51109195",,"0,63571655","19,8607374","27,10309982","2,67600012"
20/03/2008 3.00,"2,72242188","51,20083881",,"17,80235023","27,10309982","2,31450009"
20/03/2008 4.00,"2,24826193","40,04135487","0,5143513","25,12019232","27,10309982","3,62549996"
20/03/2008 5.00,"2,74550796","33,04305675","0,505908",,"27,10309982","2,06049991"
20/03/2008 6.00,"2,73662901","30,95033139","0,5469653","37,46800008","27,10309982","1,94649994"
20/03/2008 7.00,"2,7828021","42,93337356","0,59180035","24,09916752","27,10309982","1,88349998"
20/03/2008 8.00,"3,15751195","58,59623484","0,801481","16,71481755","27,10309982","1,8865"
20/03/2008 9.00,"3,27471995","69,25520349","1,1016402","16,19208385","27,10309982","2,42549992"
20/03/2008 10.00,"2,92487192","64,07128035","0,8811668","32,82276888","27,10309982","3,27699995"
20/03/2008 11.00,"2,92487192","51,00547815","0,6371759","42,51043818","27,10309982","2,6105001"
20/03/2008 12.00,"3,31911707","41,60290464","0,52568455","53,68214466","27,10309982","2,11599994"
20/03/2008 13.00,"2,93907905","30,98353104","0,38948315","67,29094944","27,10309982","1,84249997"
20/03/2008 14.00,"2,69223189","29,71052667","0,43377885","68,2536636","27,10309982","1,37950003"
20/03/2008 15.00,"2,7206459","63,66652677","0,77002275","44,5116978","27,10309982","1,52600002"
20/03/2008 16.00,"2,63185191","53,80685145","0,60506215","51,24918618","27,10309982","2,39549994"
20/03/2008 17.00,"2,51286793","48,17604033","0,5079895","50,30442432","27,10309982","1,79299998"
20/03/2008 18.00,"2,55726504","56,89039356","0,57514605","52,7829012","27,10309982","1,65600002"
20/03/2008 19.00,"2,49688506","57,59774361","0,55868495","54,10281708","27,10309982","2,00900006"
20/03/2008 20.00,"2,74018002","56,9299698","0,5591093","53,62559982","27,10309982","1,93850005"
20/03/2008 21.00,"2,67447305","57,73821669","0,56566315","54,4324527","27,10309982","1,88250005"
20/03/2008 22.00,"2,37967706","53,80685145","0,5453461","53,90145702","27,10309982","1,89849997"
20/03/2008 23.00,"2,67447305","44,26510275","0,466624","57,46537116","27,10309982","1,74800003"
21/03/2008 0.00,"2,51641989","35,12427039","0,39403255","60,02521218","27,10309982","1,50049996"
21/03/2008 1.00,"2,64250708","32,1058485","0,3612633","62,20989918",,"1,32000005"
21/03/2008 2.00,"2,5448339","30,05655543","0,33011555","64,47871674",,"1,21899998"
21/03/2008 3.00,"2,47379899","23,66218998","0,30594255","67,2123321",,"1,125"
21/03/2008 4.00,"2,72597289","20,43053793","0,29113975","65,57794686",,"1,07149994"
21/03/2008 5.00,"2,79878402","19,72956447","0,30574935","60,92859546",,"1,09150004"
21/03/2008 6.00,"2,89290595","20,97574578","0,30370695","59,91072948",,"1,04750001"
21/03/2008 7.00,"2,82364702","27,39435732","0,331039","54,2724516",,"1,02900004"
21/03/2008 8.00,"2,77392197","35,80865343","0,4290374","53,02289304",,"1,15699995"
21/03/2008 9.00,"2,92487192","47,7559566","0,53007985","52,7580819",,"1,29900002"
21/03/2008 10.00,"3,32444501","55,04665617","0,62414525","60,821019",,"1,81050003"
21/03/2008 11.00,"3,182374","53,84514861","0,59700525","64,538028",,"2,19149995"
21/03/2008 12.00,"3,53222203","53,25270885","0,61843895","64,05667092",,"2,20449996"
21/03/2008 13.00,"3,25340891","32,85153333","0,42622335","81,78245802",,"2,33100009"
21/03/2008 14.00,"3,2498579","22,73649345","0,3532064","89,34061176",,"1,61000001"
21/03/2008 15.00,"3,03675199","19,33372683","0,335087","92,35285074",,"1,35399997"
21/03/2008 16.00,"3,17704701","18,04669961","0,3164294","90,80536248",,"1,16949999"
21/03/2008 17.00,"2,95328593","27,14283","0,40856625","76,70552796",,"1,09899998"
21/03/2008 18.00,"2,99590707","32,19267546","0,46593055","73,25746992",,"1,41600001"
21/03/2008 19.00,"2,94618201","43,34324346","0,5471194","66,81098538",,"1,49849999"
21/03/2008 20.00,"2,99945903","53,45700426","0,5867898","62,62917858",,"1,82050002"
21/03/2008 21.00,"3,02076888","48,66506271","0,5629641","65,87036334",,"1,87750006"
21/03/2008 22.00,"3,0189929","49,49243937","0,58050505","66,57375996",,"1,91050005"
21/03/2008 23.00,"3,1397531","40,31075169","0,5197103","60,28311708",,"1,73950005"
22/03/2008 0.00,"3,09535599","30,85073244","0,41126415","69,43977108",,"1,54400003"
22/03/2008 1.00,,"22,97269062","0,36103215","78,43371642",,"1,19949996"
22/03/2008 2.00,"3,11666703",,"0,32618255","76,83243012",,"1,02900004"
22/03/2008 3.00,"3,25518489","18,49358947",,"72,09204192",,"0,95130002"
22/03/2008 4.00,,,,,,
22/03/2008 5.00,,,,,,
22/03/2008 6.00,,,,,,
22/03/2008 7.00,,,,,,
22/03/2008 8.00,,,,,,
22/03/2008 9.00,,,,,,
22/03/2008 10.00,,,,,,
22/03/2008 11.00,,,,,,
22/03/2008 12.00,,,,,,
22/03/2008 13.00,,,,,,
22/03/2008 14.00,,,,,,
22/03/2008 15.00,,,,,,
22/03/2008 16.00,,,,,,
22/03/2008 17.00,,,,,,
22/03/2008 18.00,,,,,,
22/03/2008 19.00,,,,,,
22/03/2008 20.00,,,,,,
22/03/2008 21.00,,,,,,
22/03/2008 22.00,,,,,,
22/03/2008 23.00,,,,,,
23/03/2008 0.00,,,,,,
23/03/2008 1.00,,,,,,
23/03/2008 2.00,,,,,,
23/03/2008 3.00,,,,,,
23/03/2008 4.00,,,,,,
23/03/2008 5.00,,,,,,
23/03/2008 6.00,,,,,,
23/03/2008 7.00,,,,,,
23/03/2008 8.00,,,,,,
23/03/2008 9.00,,,,,,
23/03/2008 10.00,,,,,,
23/03/2008 11.00,,,,,,
23/03/2008 12.00,,,,,,
23/03/2008 13.00,,,,,,
23/03/2008 14.00,,,,,,
23/03/2008 15.00,,,,,,
23/03/2008 16.00,,,,,,
23/03/2008 17.00,,,,,,
23/03/2008 18.00,,,,,,
23/03/2008 19.00,,,,,,
23/03/2008 20.00,,,,,,
23/03/2008 21.00,,,,,,
23/03/2008 22.00,,,,,,
23/03/2008 23.00,,,,,,
24/03/2008 0.00,,,,,,
24/03/2008 1.00,,,,,"13,80165005",
24/03/2008 2.00,,,,,"13,80165005",
24/03/2008 3.00,,,,,"13,80165005",
24/03/2008 4.00,,,,,"13,80165005",
24/03/2008 5.00,,,,,"13,80165005",
24/03/2008 6.00,,,,,"13,80165005",
24/03/2008 7.00,,,,,"13,80165005",
24/03/2008 8.00,,,,,"13,80165005",
24/03/2008 9.00,,,,,"13,80165005",
24/03/2008 10.00,,,,,"13,80165005",
24/03/2008 11.00,,,,,"13,80165005",
24/03/2008 12.00,,,,,"13,80165005",
24/03/2008 13.00,,,,,"13,80165005",
24/03/2008 14.00,,,,,"13,80165005",
24/03/2008 15.00,,,,,"13,80165005",
24/03/2008 16.00,,,,,"13,80165005",
24/03/2008 17.00,,,,,"13,80165005",
24/03/2008 18.00,,,,,"13,80165005",
24/03/2008 19.00,,,,,"13,80165005",
24/03/2008 20.00,,,,,"13,80165005",
24/03/2008 21.00,,,,,"13,80165005",
24/03/2008 22.00,,,,,"13,80165005",
24/03/2008 23.00,,,,,"13,80165005",
25/03/2008 0.00,,,,,"13,80165005",
25/03/2008 1.00,,,,,"23,59745979",
25/03/2008 2.00,,,,,"23,59745979",
25/03/2008 3.00,,,,,"23,59745979",
25/03/2008 4.00,,,,,"23,59745979",
25/03/2008 5.00,,,,,"23,59745979",
25/03/2008 6.00,,,,,"23,59745979",
25/03/2008 7.00,,,,,"23,59745979",
25/03/2008 8.00,,,,,"23,59745979",
25/03/2008 9.00,,,,,"23,59745979",
25/03/2008 10.00,,,,,"23,59745979",
25/03/2008 11.00,,,,,"23,59745979",
25/03/2008 12.00,,,,,"23,59745979",0
25/03/2008 13.00,"3,70448303",,"0,81185055","67,63989114","23,59745979","3,375"
25/03/2008 14.00,"3,93889904","56,49329565","0,72013805","59,6610846","23,59745979","4,09200001"
25/03/2008 15.00,"3,87319112","48,1172967","0,73605865","66,52549476","23,59745979","1,48899996"
25/03/2008 16.00,"3,4896009","39,05947287","0,6233736","69,99009246","23,59745979","1,63399994"
25/03/2008 17.00,"3,37239289","23,29701264","0,5353227","79,71500052","23,59745979","1,58749998"
25/03/2008 18.00,"3,43454909","19,40396337","0,51843725","81,77003856","23,59745979","0,72549999"
25/03/2008 19.00,"3,40968704","41,6475972","0,7646258","61,21271268","23,59745979",0
25/03/2008 20.00,"4,05610704","103,99900401","1,3004108","23,99710428","23,59745979",0
25/03/2008 21.00,"4,10938311","97,0300683","1,22847485","20,4442362","23,59745979",0
25/03/2008 22.00,"4,26565981","92,52924912","1,2070009","17,92714716","23,59745979","1,20099998"
25/03/2008 23.00,"3,98329496","77,25071376","0,9950467","18,65676002","23,59745979","3,2190001"
26/03/2008 0.00,"3,84832907","68,05371474","0,9997502","16,27070119","23,59745979","3,59500003"
26/03/2008 1.00,,"66,69260433","0,94681915","15,31904094","26,58823967","3,19250011"
26/03/2008 2.00,"4,07564116",,"0,95148355","14,72183168","26,58823967","3,02950001"
26/03/2008 3.00,"4,06321001","59,92156863",,"14,41150999","26,58823967","2,78049994"
26/03/2008 4.00,"3,60503292","45,35935569","0,49381345","20,00286468","26,58823967","1,36650002"
26/03/2008 5.00,"3,74355197","36,69989004","0,38419545",,"26,58823967",0
26/03/2008 6.00,"4,06853819","33,53207913","0,35947045","28,39412286","26,58823967",0
26/03/2008 7.00,"3,65475798","46,99368135","0,47429335","18,92803792","26,58823967","0,67049998"
26/03/2008 8.00,"3,83944893","62,70379335","0,7000349","16,09982473","26,58823967","1,53600001"
26/03/2008 9.00,"4,38819599","90,64847484","1,135556","21,13974558","26,58823967","2,03800011"
26/03/2008 10.00,"4,60662889","82,9645146","0,78040955","42,81305706","26,58823967","3,21300006"
26/03/2008 11.00,"4,9919939","53,90898975","0,4405742","63,88093458","26,58823967",
26/03/2008 12.00,"4,77178621","34,83826434","0,3203164","71,98821288","26,58823967",
26/03/2008 13.00,"4,52671385","24,48574821","0,28188915","82,57396806","26,58823967",
26/03/2008 14.00,"4,4539032","20,33859465","0,26707715","89,72055306","26,58823967",
26/03/2008 15.00,"3,94777799","18,42080793","0,2481309","93,75415038","26,58823967",
26/03/2008 16.00,"3,3422029","20,40755211","0,2552126","90,94943214","26,58823967",
26/03/2008 17.00,"3,63167095","33,56144154","0,34599935","73,55161296","26,58823967",
26/03/2008 18.00,"3,64232707","42,8222817","0,43146505","65,54524032","26,58823967",
26/03/2008 19.00,"3,4008069","46,82898099","0,49775565","61,79087484","26,58823967",
26/03/2008 20.00,"3,27649593","45,7857972","0,4935455","62,76955968","26,58823967",
26/03/2008 21.00,"3,41679001","46,33867953","0,47054205","59,2902666","26,58823967",
26/03/2008 22.00,"3,29247904","44,74007406","0,44459345","57,43103616","26,58823967",
26/03/2008 23.00,"3,35641003","30,0642111","0,31981845","70,52157864","26,58823967",
27/03/2008 0.00,"3,43987703","22,98418353","0,2864443","69,68804256","26,58823967",
27/03/2008 1.00,"3,78794909","25,17522876","0,26730715","62,88567084","22,34309959",
27/03/2008 2.00,"3,05983901","19,29542967","0,23661135","60,92553474","22,34309959",
27/03/2008 3.00,"3,37061691","14,14726246","0,20419285","62,4391785","22,34309959",
27/03/2008 4.00,"3,11133909","12,42992639","0,1799267","62,2553391","22,34309959",
27/03/2008 5.00,"3,26228905","11,47103397","0,18126645","64,39378176","22,34309959",
27/03/2008 6.00,"2,86093998","11,34207261","0,1707796","65,1167199","22,34309959",
27/03/2008 7.00,"3,0740459","16,07399521","0,19715025","61,97748066","22,34309959",
27/03/2008 8.00,"3,45941091","28,65712905","0,2842616","53,04357252","22,34309959",
27/03/2008 9.00,"3,37594509","48,13772436","0,4998613","46,59783354","22,34309959",0
27/03/2008 10.00,"3,48604894","61,19203365","0,6368447","45,78226938","22,34309959",0
27/03/2008 11.00,"3,48249793","57,27853791","0,47846555","47,02912038","22,34309959","2,20700002"
27/03/2008 12.00,"3,46118689","52,82113221","0,41707395","59,98002732","22,34309959","2,30999994"
27/03/2008 13.00,"3,61391306","50,63136606","0,3555662","66,1189095","22,34309959","2,02349997"
