,Comune Bari,,
,Corso Cavour,,
Parm,CO,PM10,BENZENE



06/11/2010 16.00,"0,35841808","19,04759979","1,17606185"
06/11/2010 17.00,"0,45311044",,"1,32106063"
06/11/2010 18.00,"0,59606177","19,78022003","1,80821583"
06/11/2010 19.00,"0,69850488",,"2,09019942"
06/11/2010 20.00,"1,03260474","20,51280975","3,41654234"
06/11/2010 21.00,"1,53516361",,"5,10190457"
06/11/2010 22.00,"1,41615303","21,97801971","5,55051141"
06/11/2010 23.00,"0,79076006",,"4,04391134"
07/11/2010 0.00,"0,56781984","31,25761986","1,91482184"
07/11/2010 1.00,"0,76935435",,"2,38254319"
07/11/2010 2.00,"0,68881324","35,40903091","2,32652886"
07/11/2010 3.00,"0,70769906",,"2,22323319"
07/11/2010 4.00,"0,63052596","25,39682007","1,9355483"
07/11/2010 5.00,"0,54265118",,"1,71560883"
07/11/2010 6.00,"0,44851335","30,28083038","1,52607664"
07/11/2010 7.00,"0,36797108",,"1,08727775"
07/11/2010 8.00,"0,37896984","31,01342964","1,00649134"
07/11/2010 9.00,"0,43380756",,"1,11734637"
07/11/2010 10.00,"0,52005833","20,26861954","1,41684372"
07/11/2010 11.00,"0,56803886",,"1,85468866"
07/11/2010 12.00,"0,61756534","17,33819962","1,98461957"
07/11/2010 13.00,"0,67783312",,"2,26784695"
07/11/2010 14.00,"0,6444582","19,29179955","2,55323342"
07/11/2010 15.00,"0,47828027",,"1,93711143"
07/11/2010 16.00,"0,33705431","19,29179955","1,11300683"
07/11/2010 17.00,"0,3153923",,"0,78755666"
07/11/2010 18.00,"0,40976778","18,55920982","0,91561527"
07/11/2010 19.00,"0,50915859",,"1,48260192"
07/11/2010 20.00,"0,54780397","25,39682007","1,63587704"
07/11/2010 21.00,"0,63561934",,"1,88634279"
07/11/2010 22.00,"0,57715498","27,59461975","1,94062313"
07/11/2010 23.00,"0,62953571",,"1,75556777"
08/11/2010 0.00,"0,68584016","24,90842056","2,1991069"
08/11/2010 1.00,"0,66195883",,"2,52427231"
08/11/2010 2.00,"0,35562441","28,81562042","1,4846644"
08/11/2010 3.00,,,"0,56935525"
08/11/2010 4.00,"0,16574222","18,55920982","0,38386258"
08/11/2010 5.00,"0,1552479",,"0,24955553"
08/11/2010 6.00,"0,19369989","12,21000957","0,22731984"
08/11/2010 7.00,"0,21030347",,"0,35556252"
08/11/2010 8.00,"0,31008223","8,05860806","0,4956258"
08/11/2010 9.00,"0,50188899",,"1,14053194"
08/11/2010 10.00,"0,53312497","7,32600689","1,92517795"
08/11/2010 11.00,"0,38014416",,"1,31295005"
08/11/2010 12.00,"0,39459832","14,89620972","1,07528325"
08/11/2010 13.00,"0,48788919",,"1,4844732"
08/11/2010 14.00,"0,47540738","11,72161007","1,55196539"
08/11/2010 15.00,"0,37357822",,"1,31734044"
08/11/2010 16.00,"0,32392476","15,14041042","0,95546743"
08/11/2010 17.00,"0,37661538",,"1,01886518"
08/11/2010 18.00,"0,49650669","16,36141014","1,2852785"
08/11/2010 19.00,"0,51411567",,"1,69920157"
08/11/2010 20.00,"0,56246666","10,50061035","1,72535576"
08/11/2010 21.00,"0,60513828",,"2,15432941"
08/11/2010 22.00,"0,35699445","12,21000957","1,51662973"
08/11/2010 23.00,"0,31828499",,"0,83528346"
09/11/2010 0.00,"0,30394967","7,32600689","0,85855852"
09/11/2010 1.00,"0,31509056",,"0,79159212"
09/11/2010 2.00,"0,3012492","7,81440783","0,71499066"
09/11/2010 3.00,"0,25786693",,"0,75889862"
09/11/2010 4.00,"0,1843531","7,32600689","0,29178747"
09/11/2010 5.00,"0,18526063",,"0,12778808"
09/11/2010 6.00,"0,20139122","6,59340715","0,19601353"
09/11/2010 7.00,"0,21343965",,"0,18776769"
09/11/2010 8.00,"0,30954982","9,03540897","0,45112798"
09/11/2010 9.00,"0,42715541",,"1,00058054"
09/11/2010 10.00,"0,44914129","11,23320961","1,31973548"
09/11/2010 11.00,"0,40881598",,"1,27482577"
09/11/2010 12.00,"0,3904183","8,30280876","1,35489113"
09/11/2010 13.00,"0,36762274",,"1,26005995"
09/11/2010 14.00,"0,41364723","9,52380943","1,33729805"
09/11/2010 15.00,"0,31341413",,"1,27665739"
09/11/2010 16.00,"0,30128764","15,62880993","0,68377792"
09/11/2010 17.00,"0,36551293",,"0,95778212"
09/11/2010 18.00,"0,42906717","11,72161007","1,10823914"
09/11/2010 19.00,"0,62501551",,"1,86384471"
09/11/2010 20.00,"0,65489077","13,43101025","2,2432508"
09/11/2010 21.00,"0,68953671",,"2,3373589"
09/11/2010 22.00,"0,67379989","22,22220993","2,57366698"
09/11/2010 23.00,"0,44066242",,"1,88450812"
10/11/2010 0.00,"0,29762022","24,66422081","1,12949037"
10/11/2010 1.00,"0,21432738",,"0,50002229"
10/11/2010 2.00,"0,16335281","15,14041042","0,27469475"
10/11/2010 3.00,,,"0,21139667"
10/11/2010 4.00,"0,13488836","14,40781021","0,15639731"
10/11/2010 5.00,"0,14632866",,"0,12752773"
10/11/2010 6.00,"0,15520946","9,27960968","0,21838753"
10/11/2010 7.00,"0,20016564",,"0,38581726"
10/11/2010 8.00,"0,2950013","11,72161007","0,63425002"
10/11/2010 9.00,"0,4796107",,"1,45667554"
10/11/2010 10.00,"0,52047191","21,0012207","2,11654277"
10/11/2010 11.00,"0,44578143",,"1,83259739"
10/11/2010 12.00,"0,64766078","20,26861954","2,12730263"
10/11/2010 13.00,"0,99135908",,"3,6135627"
10/11/2010 14.00,"1,01766828","28,32722092","4,63091764"
10/11/2010 15.00,"0,6233216",,"3,1894554"
10/11/2010 16.00,"0,7198104","32,47863007","2,92815962"
10/11/2010 17.00,"0,58129889",,"2,80718951"
10/11/2010 18.00,"0,56641252","29,30401993","2,27888648"
10/11/2010 19.00,"0,52409506",,"2,19459956"
10/11/2010 20.00,"0,57775496","27,35042","2,15346801"
10/11/2010 21.00,"0,77219113",,"2,73623342"
10/11/2010 22.00,"0,60827679","23,19902039","2,89713705"
10/11/2010 23.00,"0,36427686",,"1,73651631"
11/11/2010 0.00,"0,27377384","14,40781021","0,84783731"
11/11/2010 1.00,"0,25670076",,"0,6567125"
11/11/2010 2.00,"0,25148273","15,87300968","0,66097779"
11/11/2010 3.00,"0,20536504",,"0,5776682"
11/11/2010 4.00,"0,1965821","14,89620972","0,60919114"
11/11/2010 5.00,"0,1623777",,"0,3781084"
11/11/2010 6.00,"0,17338462","8,54700947","0,3920952"
11/11/2010 7.00,"0,22409125",,"0,49586479"
11/11/2010 8.00,"0,39182562","12,94260979","0,93285749"
11/11/2010 9.00,"0,88226732",,"2,75751821"
11/11/2010 10.00,"1,06360889","14,16361046","4,3879838"
11/11/2010 11.00,"1,10565141",,"4,77994678"
11/11/2010 12.00,"1,01248869","22,22220993","4,88310618"
11/11/2010 13.00,"0,84512828",,"3,93747619"
11/11/2010 14.00,"0,92501816","26,86202049","4,04147359"
11/11/2010 15.00,"0,68017127",,"3,56280017"
11/11/2010 16.00,"0,50164667","21,73381996","1,95204506"
11/11/2010 17.00,"0,70445104",,"2,36429211"
11/11/2010 18.00,"0,98879958","24,42000961","3,26627653"
11/11/2010 19.00,"1,24707775",,"4,91524643"
11/11/2010 20.00,"1,29736847","15,38461018","5,28667212"
11/11/2010 21.00,"1,35739043",,"5,92655428"
11/11/2010 22.00,"0,96310201","21,0012207","4,99953946"
11/11/2010 23.00,"0,73266967",,"3,48049537"
12/11/2010 0.00,"0,65746659","21,24542046","2,62220636"
12/11/2010 1.00,"0,65148082",,"2,74362294"
12/11/2010 2.00,"0,54232964","23,44322014","2,27184884"
12/11/2010 3.00,,,"1,6597918"
12/11/2010 4.00,"0,30297456","25,15262032","1,16317138"
12/11/2010 5.00,"0,28962017",,"0,89213986"
12/11/2010 6.00,"0,34524426","18,80340958","1,28957837"
12/11/2010 7.00,"0,40864822",,"1,7860137"
12/11/2010 8.00,"0,61091319","16,60560989","1,70084809"
12/11/2010 9.00,"1,10713329",,"3,5028114"
12/11/2010 10.00,"1,15917151","25,88521957","4,7747489"
12/11/2010 11.00,"0,72879837",,"3,8764511"
12/11/2010 12.00,"0,65978028","22,46640968","2,67671349"
12/11/2010 13.00,"0,99484243",,"3,29210731"
12/11/2010 14.00,"0,86992531","12,94260979","4,0817834"
12/11/2010 15.00,"0,59881932",,"2,75968238"
12/11/2010 16.00,"0,76911669","20,75702095","2,87005028"
12/11/2010 17.00,"0,9218645",,"3,55350173"
12/11/2010 18.00,"0,88554446","20,26861954","4,09975074"
12/11/2010 19.00,"1,09316727",,"4,27194918"
12/11/2010 20.00,"1,42541245","24,42000961","5,96628949"
12/11/2010 21.00,"1,55964492",,"6,49362229"
12/11/2010 22.00,"1,46181055","32,96702957","7,30394043"
12/11/2010 23.00,"1,0897212",,"5,50122352"
13/11/2010 0.00,"0,84705752","28,08300972","4,0932755"
13/11/2010 1.00,"0,78107309",,"3,3503153"
13/11/2010 2.00,"0,68601724","30,03663063","2,82198787"
13/11/2010 3.00,"0,56381806",,"2,27555276"
13/11/2010 4.00,"0,405653","29,54821968","1,64801189"
13/11/2010 5.00,"0,32273063",,"1,12565831"
13/11/2010 6.00,"0,29438618","24,42000961","0,91044077"
13/11/2010 7.00,"0,33974779",,"0,87044522"
13/11/2010 8.00,"0,48983707","22,71062088","1,36250236"
13/11/2010 9.00,"0,80793915",,"2,34555287"
13/11/2010 10.00,"0,96907846","16,60560989","3,6942108"
13/11/2010 11.00,"0,77914268",,"3,770019"
13/11/2010 12.00,"0,7140052","31,74603081","2,92474454"
13/11/2010 13.00,"0,82613995",,"3,12562136"
13/11/2010 14.00,"1,03608576","18,55920982","3,86989755"
13/11/2010 15.00,"0,73200911",,"3,44991825"
13/11/2010 16.00,"0,59462299","27,59461975","2,26126696"
13/11/2010 17.00,"0,62580422",,"2,14391126"
13/11/2010 18.00,"0,80467016","24,42000961","2,615664"
13/11/2010 19.00,"1,01154387",,"3,7226868"
13/11/2010 20.00,"0,97090984","25,64101982","3,72877863"
13/11/2010 21.00,"1,48893408",,"5,49191899"
13/11/2010 22.00,"1,37504717","29,05982971","7,00564315"
13/11/2010 23.00,"1,11910832",,"4,91041975"
14/11/2010 0.00,"1,01365252","32,23442078","4,39369018"
14/11/2010 1.00,"0,91875279",,"3,73323004"
14/11/2010 2.00,"0,94449696","38,33943176","3,63838361"
14/11/2010 3.00,,,"2,75456281"
14/11/2010 4.00,"0,63807866","30,52503014","2,33395398"
14/11/2010 5.00,"0,52481969",,"2,165851"
14/11/2010 6.00,"0,4085189","29,54821968","1,61660286"
14/11/2010 7.00,"0,37099775",,"1,28322416"
14/11/2010 8.00,"0,39934103","22,95482063","1,26815832"
14/11/2010 9.00,"0,46407775",,"1,69120286"
14/11/2010 10.00,"0,63059819","22,22220993","2,21304082"
14/11/2010 11.00,"0,69001552",,"2,67458186"
14/11/2010 12.00,"0,66701143","19,04759979","2,62520346"
14/11/2010 13.00,"0,75536503",,"2,63417136"
14/11/2010 14.00,"0,69555277","16,11721039","2,74155436"
14/11/2010 15.00,"0,47192985",,"1,96037327"
14/11/2010 16.00,"0,34823132","23,68741989","1,07849596"
14/11/2010 17.00,"0,32259782",,"0,85177818"
14/11/2010 18.00,"0,4848066","13,43101025","1,38929421"
14/11/2010 19.00,"0,75477205",,"2,50377569"
14/11/2010 20.00,"1,53086592","17,82661057","4,48064978"
14/11/2010 21.00,"1,84857773",,"7,51996954"
14/11/2010 22.00,"1,33293592","34,18803024","6,54123722"
14/11/2010 23.00,"0,88009226",,"4,30726857"
15/11/2010 0.00,"0,81207141","28,32722092","3,44519022"
15/11/2010 1.00,"0,65197944",,"3,21135954"
15/11/2010 2.00,"0,5371815","30,03663063","2,26321553"
15/11/2010 3.00,"0,42050442",,"1,78050665"
15/11/2010 4.00,"0,32083751","30,03663063","1,19343221"
15/11/2010 5.00,"0,26274595",,"0,96296679"
15/11/2010 6.00,"0,24387761","23,68741989","0,73184032"
15/11/2010 7.00,"0,37097678",,"0,92913425"
15/11/2010 8.00,"0,84447122","17,09399986","2,19375748"
15/11/2010 9.00,"1,9174304",,"5,8059513"
15/11/2010 10.00,"1,87951314","27,35042","9,36819822"
15/11/2010 11.00,"1,19034807",,"5,98345034"
15/11/2010 12.00,"1,0484336","35,40903091","4,77089243"
15/11/2010 13.00,"0,98773127",,"4,61061933"
15/11/2010 14.00,"1,01298847","34,4322319","4,58804295"
15/11/2010 15.00,"0,71946672",,"3,50941478"
15/11/2010 16.00,"0,80056121","26,86202049","2,90626259"
15/11/2010 17.00,"0,89967358",,"3,15876844"
15/11/2010 18.00,"0,99686837","28,32722092","3,49365739"
15/11/2010 19.00,"1,4593256",,"4,58137448"
15/11/2010 20.00,"1,88087736","23,19902039","7,07920174"
15/11/2010 21.00,"2,48297382",,"9,67612039"
15/11/2010 22.00,"2,20094363","33,69963074","10,66779099"
15/11/2010 23.00,"1,51088967",,"7,92346429"
16/11/2010 0.00,"0,92762193","33,94382095","4,95575049"
16/11/2010 1.00,"0,55636789",,"3,00352746"
16/11/2010 2.00,"0,32845311","40,78144073","1,60997812"
16/11/2010 3.00,,,"0,93268053"
16/11/2010 4.00,"0,17349413","30,52503014","0,66237007"
16/11/2010 5.00,"0,13165432",,"0,5715418"
16/11/2010 6.00,"0,13730457","17,33819962","0,58134263"
16/11/2010 7.00,"0,21862041",,"0,89489491"
16/11/2010 8.00,"0,37809027","16,36141014","1,20905537"
16/11/2010 9.00,"0,63742742",,"2,12453537"
16/11/2010 10.00,"0,65303493","22,71062088","2,67269227"
16/11/2010 11.00,"0,6266803",,"2,79471803"
16/11/2010 12.00,"0,58653556","29,54821968","2,51392942"
16/11/2010 13.00,"0,61180325",,"2,73784129"
16/11/2010 14.00,"0,61792765","25,39682007","2,78870248"
16/11/2010 15.00,"0,48186847",,"2,5338677"
16/11/2010 16.00,"0,46363389","25,39682007","1,98217368"
16/11/2010 17.00,"0,60826747",,"2,64188429"
16/11/2010 18.00,"0,69973745","31,50181961","2,92727585"
16/11/2010 19.00,"0,68987922",,"2,95454467"
16/11/2010 20.00,"0,86104568","28,08300972","3,19608217"
16/11/2010 21.00,"0,93270017",,"3,96628169"
16/11/2010 22.00,"0,72895681","16,60560989","3,39512432"
16/11/2010 23.00,"0,56346157",,"2,6582885"
17/11/2010 0.00,"0,46197493","21,24542046","1,9656698"
17/11/2010 1.00,"0,37413975",,"1,87157391"
17/11/2010 2.00,"0,2658565","16,36141014","1,45790611"
17/11/2010 3.00,"0,20587764",,"0,9600897"
17/11/2010 4.00,"0,19082351","15,87300968","0,90785149"
17/11/2010 5.00,"0,15180533",,"0,74996631"
17/11/2010 6.00,"0,18679377","14,40781021","0,75226982"
17/11/2010 7.00,"0,24414439",,"0,68111643"
17/11/2010 8.00,"0,48722281","8,54700947","1,2911771"
17/11/2010 9.00,"0,75837423",,"2,31367602"
17/11/2010 10.00,"0,69256571","12,45421028","2,9045998"
17/11/2010 11.00,"0,57794252",,"2,7967083"
17/11/2010 12.00,"0,59880418","18,31501007","2,31479167"
17/11/2010 13.00,"0,50466635",,"2,15541861"
17/11/2010 14.00,"0,70355049","15,38461018","2,81382848"
17/11/2010 15.00,"0,53204851",,"2,62341557"
17/11/2010 16.00,"0,45820149","14,89620972","2,29226003"
17/11/2010 17.00,"0,43105583",,"1,8768074"
17/11/2010 18.00,"0,60384164","9,52380943","2,1311652"
17/11/2010 19.00,"0,81133979",,"2,86308993"
17/11/2010 20.00,"0,89073803","14,16361046","3,61471802"
17/11/2010 21.00,"0,79018106",,"3,34895456"
17/11/2010 22.00,"0,53600019","15,14041042","2,74838758"
17/11/2010 23.00,"0,37840715",,"1,65790526"
18/11/2010 0.00,"0,25838885","15,62880993","1,03809461"
18/11/2010 1.00,"0,27168383",,"0,74913542"
18/11/2010 2.00,"0,22901221","10,50061035","0,76945915"
18/11/2010 3.00,,,"0,57687596"
18/11/2010 4.00,"0,2390615","12,69841003","0,46376726"
18/11/2010 5.00,"0,20977922",,"0,40949098"
18/11/2010 6.00,"0,20174072","8,05860806","0,46068066"
18/11/2010 7.00,"0,26503517",,"0,48200817"
18/11/2010 8.00,"0,40669335","9,03540897","0,92662328"
18/11/2010 9.00,"0,76953726",,"2,14189556"
18/11/2010 10.00,"0,95849327","8,05860806","3,76037987"
18/11/2010 11.00,"0,7630552",,"3,64764949"
18/11/2010 12.00,"0,65506319","16,36141014","2,98313864"
18/11/2010 13.00,"0,80753723",,"3,16096007"
18/11/2010 14.00,"1,01294187","19,78022003","4,1282064"
18/11/2010 15.00,"0,90392583",,"4,40867161"
18/11/2010 16.00,"0,77061954","20,75702095","3,43247975"
18/11/2010 17.00,"0,87585399",,"3,40346678"
18/11/2010 18.00,"0,79152081","20,75702095","3,60949572"
18/11/2010 19.00,"0,78823085",,"3,21903484"
18/11/2010 20.00,"0,68841481","24,66422081","2,99620811"
18/11/2010 21.00,"0,77643173",,"2,9212786"
18/11/2010 22.00,"0,73914008","20,75702095","3,32750399"
18/11/2010 23.00,"0,57055293",,"2,46481442"
19/11/2010 0.00,"0,49685852","13,18680954","1,99392817"
19/11/2010 1.00,"0,52418127",,"1,98345205"
19/11/2010 2.00,"0,4348048","22,95482063","1,98429819"
19/11/2010 3.00,"0,2186041",,"0,97816687"
19/11/2010 4.00,"0,18604118","23,93161964","0,67948007"
19/11/2010 5.00,"0,1929939",,"0,44002437"
19/11/2010 6.00,"0,18080101","14,40781021","0,47592651"
19/11/2010 7.00,"0,24285357",,"0,63355134"
19/11/2010 8.00,"0,37602239","14,89620972","0,94792129"
19/11/2010 9.00,"0,59864341",,"1,98203842"
19/11/2010 10.00,"0,73490414","19,78022003","2,86370013"
19/11/2010 11.00,"0,84533915",,"3,42802224"
19/11/2010 12.00,"0,80412844","23,93161964","3,77535113"
19/11/2010 13.00,"0,75633781",,"3,64520157"
19/11/2010 14.00,"0,71061505","23,68741989","3,24894176"
19/11/2010 15.00,"0,69917009",,"3,52304869"
19/11/2010 16.00,"0,73051209","23,68741989","3,30566189"
19/11/2010 17.00,"0,76319383",,"3,70980752"
19/11/2010 18.00,"0,65715204","22,46640968","2,87560513"
19/11/2010 19.00,"0,73691376",,"3,02821615"
19/11/2010 20.00,"0,78161248","18,80340958","3,47002841"
19/11/2010 21.00,"0,85461837",,"3,30091656"
19/11/2010 22.00,"0,79522434","25,64101982","3,85111967"
19/11/2010 23.00,"0,55467514",,"2,44823325"
20/11/2010 0.00,"0,39645067","19,29179955","1,61229485"
20/11/2010 1.00,"0,38896321",,"1,17956745"
20/11/2010 2.00,"0,40243877","17,58241081","1,36473467"
20/11/2010 3.00,,,"1,26026538"
20/11/2010 4.00,"0,41975533","13,18680954","1,55168978"
20/11/2010 5.00,"0,32691298",,"1,32918544"
20/11/2010 6.00,"0,2909005","13,91940975","0,86559209"
20/11/2010 7.00,"0,40873909",,"0,98847315"
20/11/2010 8.00,"0,65120238","11,47741032","1,84081068"
20/11/2010 9.00,"0,89236437",,"2,70071164"
20/11/2010 10.00,"0,9097986","11,23320961","3,40356848"
20/11/2010 11.00,"0,96835266",,"4,08532358"
20/11/2010 12.00,"1,05962692","26,86202049","4,60635302"
20/11/2010 13.00,"0,76823362",,"4,56828773"
20/11/2010 14.00,"0,67149668","26,12940979","3,21504515"
20/11/2010 15.00,"0,41798919",,"2,15193742"
20/11/2010 16.00,"0,35673232","20,75702095","1,39518772"
20/11/2010 17.00,"0,56618068",,"1,69987177"
20/11/2010 18.00,"0,80044005","21,73381996","2,82202754"
20/11/2010 19.00,"0,86076957",,"3,07495442"
20/11/2010 20.00,"1,19062068","22,22220993","3,965702"
20/11/2010 21.00,"1,31319383",,"4,74576846"
20/11/2010 22.00,"1,58263736","24,17580986","5,96488806"
20/11/2010 23.00,"1,88105211",,"6,36494942"
21/11/2010 0.00,"1,19525622","28,08300972","5,32702973"
21/11/2010 1.00,"0,60087205",,"2,45596449"
21/11/2010 2.00,"0,46863523","26,61782074","1,66718641"
21/11/2010 3.00,"0,42497103",,"1,45563312"
21/11/2010 4.00,"0,37862384","19,53602028","1,27553666"
21/11/2010 5.00,"0,32570954",,"1,09608497"
21/11/2010 6.00,"0,29983372","26,12940979","0,97488501"
21/11/2010 7.00,"0,27210556",,"0,64875447"
21/11/2010 8.00,"0,29985469","19,78022003","0,72529084"
21/11/2010 9.00,"0,3342886",,"0,85820969"
21/11/2010 10.00,"0,36186065","12,21000957","1,00974879"
21/11/2010 11.00,"0,43155794",,"1,42304132"
21/11/2010 12.00,"0,49435261","14,40781021","1,66863055"
21/11/2010 13.00,"0,51007195",,"1,8293257"
21/11/2010 14.00,"0,59369332","14,65200996","2,10807523"
21/11/2010 15.00,"0,37933332",,"1,74040329"
21/11/2010 16.00,"0,2608435","19,78022003","0,93490776"
21/11/2010 17.00,"0,26267721",,"0,6824426"
21/11/2010 18.00,"0,32872689","15,62880993","0,88195867"
21/11/2010 19.00,"0,34333249",,"0,91461149"
21/11/2010 20.00,"0,33523574","24,42000961","0,88110134"
21/11/2010 21.00,"0,47013459",,"1,16470196"
21/11/2010 22.00,"0,44585599","19,78022003","1,51869525"
21/11/2010 23.00,"0,30655927",,"1,0277141"
22/11/2010 0.00,"0,28251833","20,02441978","0,71302073"
22/11/2010 1.00,"0,28555548",,"0,73281461"
22/11/2010 2.00,"0,27182829","18,55920982","0,60048765"
22/11/2010 3.00,,,"0,48945159"
22/11/2010 4.00,"0,16599503","19,78022003","0,33424722"
22/11/2010 5.00,"0,1494695",,"0,26186631"
22/11/2010 6.00,"0,15326857","22,22220993","0,24280875"
22/11/2010 7.00,"0,22822001",,"0,35574863"
22/11/2010 8.00,"0,27486777","16,60560989","0,73381432"
22/11/2010 9.00,"0,484527",,"1,17672697"
22/11/2010 10.00,"0,50605969","21,24542046","1,93205389"
22/11/2010 11.00,"0,51277126",,"1,61815785"
22/11/2010 12.00,"0,6354143","22,22220993","2,05898972"
22/11/2010 13.00,"0,65245942",,"2,38016748"
22/11/2010 14.00,"0,64049254","12,69841003","2,48419844"
22/11/2010 15.00,"0,55583781",,"2,16778127"
22/11/2010 16.00,"0,68233701","14,65200996","2,44731999"
22/11/2010 17.00,"1,22303914",,"3,94708277"
22/11/2010 18.00,"1,47907002","12,45421028","6,04386625"
22/11/2010 19.00,"1,18660726",,"5,751554"
22/11/2010 20.00,"1,35235414","23,44322014","6,53579932"
22/11/2010 21.00,"1,22841212",,"5,53829216"
22/11/2010 22.00,"0,94104623","22,22220993","4,81742628"
22/11/2010 23.00,"0,54046447",,"2,68891749"
23/11/2010 0.00,"0,29645988","13,67521","1,28247056"
23/11/2010 1.00,"0,25551945",,"0,73966105"
23/11/2010 2.00,"0,22772721","14,40781021","0,55156385"
23/11/2010 3.00,"0,22861378",,"0,34238627"
23/11/2010 4.00,"0,18464202","9,52380943","0,22010829"
23/11/2010 5.00,"0,17840344",,"0,20434174"
23/11/2010 6.00,"0,19239742","7,08180714","0,16656121"
23/11/2010 7.00,"0,2485912",,"0,26238702"
23/11/2010 8.00,"0,37959894","5,86080599","0,58953558"
23/11/2010 9.00,"0,665568",,"1,65986909"
23/11/2010 10.00,"0,76715017","5,61660624","2,82559924"
23/11/2010 11.00,"0,71686062",,"3,11723518"
23/11/2010 12.00,"0,6793849","5,37240601","2,89885273"
23/11/2010 13.00,"0,62256202",,"2,5723998"
23/11/2010 14.00,"0,78029836","12,45421028","3,25517801"
23/11/2010 15.00,"0,68861636",,"3,38717749"
23/11/2010 16.00,"0,52503405","14,16361046","2,22406306"
23/11/2010 17.00,"0,5299154",,"1,96589151"
23/11/2010 18.00,"0,59951366","9,52380943","2,00947301"
23/11/2010 19.00,"0,58396441",,"2,1182554"
23/11/2010 20.00,"0,61766087","11,47741032","2,40444123"
23/11/2010 21.00,"0,65698661",,"2,28778625"
23/11/2010 22.00,"0,53261237","12,21000957","2,03461529"
23/11/2010 23.00,"0,39798264",,"1,20995338"
24/11/2010 0.00,"0,33212403","13,91940975","0,87524749"
24/11/2010 1.00,"0,31448826",,"0,76729497"
24/11/2010 2.00,"0,29573176","9,76801014","0,7132577"
24/11/2010 3.00,,,"0,53067467"
24/11/2010 4.00,"0,21630788","9,27960968","0,39815855"
24/11/2010 5.00,"0,16564087",,"0,34249001"
24/11/2010 6.00,"0,19767254","7,08180714","0,28531833"
24/11/2010 7.00,"0,24996473",,"0,42333235"
24/11/2010 8.00,"0,38367178","7,32600689","0,82109834"
24/11/2010 9.00,"0,63823593",,"1,66986518"
