TARANTO - SAN VITO,,,
,SO2,NO2,PM10
22/01/2011 11.00,"1,139054","12,83855","8,7"
22/01/2011 12.00,"0,838229","12,536142","8,7"
22/01/2011 13.00,"1,035906","11,5848","8,7"
22/01/2011 14.00,"1,047146","7,804105","8,7"
22/01/2011 15.00,"0,914829","6,385531","8,7"
22/01/2011 16.00,"0,999896","6,430956","8,7"
22/01/2011 17.00,"0,95795","17,34606","8,7"
22/01/2011 18.00,"0,954847","8,577637","8,7"
22/01/2011 19.00,"0,939328","7,944275","8,7"
22/01/2011 20.00,"0,566664","7,077296","8,7"
22/01/2011 21.00,"0,741199","7,249914","8,7"
22/01/2011 22.00,"0,779709","6,325829","8,7"
22/01/2011 23.00,"0,882767","5,683382","8,7"
23/01/2011 0.00,"0,856671","6,420574","8,7"
23/01/2011 1.00,"0,683432","5,182403","8,8"
23/01/2011 2.00,"0,853206","5,645744","8,8"
23/01/2011 3.00,"0,779528","7,901445","8,8"
23/01/2011 4.00,"0,918265","8,504956","8,8"
23/01/2011 5.00,"0,786972","8,504956","8,8"
23/01/2011 6.00,"0,848082","4,375126","8,8"
23/01/2011 7.00,"0,791612","4,266106","8,8"
23/01/2011 8.00,"0,733304","3,988361","8,8"
23/01/2011 9.00,"0,884454","4,076617","8,8"
23/01/2011 10.00,"0,747617","4,086999","8,8"
23/01/2011 11.00,"0,895905","4,493234","8,8"
23/01/2011 12.00,"0,975639","4,576297","8,8"
23/01/2011 13.00,"0,96913","4,809915","8,8"
23/01/2011 14.00,"1,224754","4,472468","8,8"
23/01/2011 15.00,"1,128055","4,973447","8,8"
23/01/2011 16.00,"1,314251","4,876104","8,8"
23/01/2011 17.00,"1,031145","4,672341","8,8"
23/01/2011 18.00,"1,270949","4,902064","8,8"
23/01/2011 19.00,"1,188202","7,418638","8,8"
23/01/2011 20.00,"1,184797","6,81253","8,8"
23/01/2011 21.00,"1,068029","12,647757","8,8"
23/01/2011 22.00,"0,963224","12,929395","8,8"
23/01/2011 23.00,"1,44244","7,369318","8,8"
24/01/2011 0.00,"1,141404","8,885234","8,8"
24/01/2011 1.00,,"7,486126","14,5"
24/01/2011 2.00,"0,37369",,"14,5"
24/01/2011 3.00,"0,55637","6,160999","14,5"
24/01/2011 4.00,"0,306393","5,330362","14,5"
24/01/2011 5.00,"0,371866","2,036362","14,5"
24/01/2011 6.00,"0,357762","6,210317","14,5"
24/01/2011 7.00,"0,312533","2,350446","14,5"
24/01/2011 8.00,"0,411989","1,085022","14,5"
24/01/2011 9.00,"0,398311",,"14,5"
24/01/2011 10.00,"0,425606",,"14,5"
24/01/2011 11.00,"0,469012","11,12795","14,5"
24/01/2011 12.00,"0,548467","7,727529","14,5"
24/01/2011 13.00,"0,423053","6,938424","14,5"
24/01/2011 14.00,"0,560686","5,121403","14,5"
24/01/2011 15.00,"0,52871","5,303106","14,5"
24/01/2011 16.00,"0,423965","7,096765","14,5"
24/01/2011 17.00,"0,657711","5,74568","14,5"
24/01/2011 18.00,"0,380924","5,718425","14,5"
24/01/2011 19.00,"0,543361","6,081829","14,5"
24/01/2011 20.00,"0,458434","4,709977","14,5"
24/01/2011 21.00,"0,457583","3,217426","14,5"
24/01/2011 22.00,"0,429861","1,192746","14,5"
24/01/2011 23.00,"0,449073","0,237511","14,5"
25/01/2011 0.00,"0,32992",,"14,5"
25/01/2011 1.00,"0,334114","0,090851","23,9"
25/01/2011 2.00,"0,328034",,"23,9"
25/01/2011 3.00,"0,293809","0,093447","23,9"
25/01/2011 4.00,"0,310588",,"23,9"
25/01/2011 5.00,"0,380316",,"23,9"
25/01/2011 6.00,"0,225478","0,294616","23,9"
25/01/2011 7.00,"0,3146",,"23,9"
25/01/2011 8.00,"0,292471","0,617786","23,9"
25/01/2011 9.00,"0,264385","0,068786","23,9"
25/01/2011 10.00,"0,349859","1,497744","23,9"
25/01/2011 11.00,"0,317701","0,708639","23,9"
25/01/2011 12.00,"0,360619","1,835191","23,9"
25/01/2011 13.00,"0,500563","3,767722","23,9"
25/01/2011 14.00,"0,776621","5,933871","23,9"
25/01/2011 15.00,"0,901974","7,696381","23,9"
25/01/2011 16.00,"1,444059","10,857991","23,9"
25/01/2011 17.00,"1,271409","7,504297","23,9"
25/01/2011 18.00,"0,812548","10,301206","23,9"
25/01/2011 19.00,"0,65382","13,936548","23,9"
25/01/2011 20.00,"0,574122","36,25085","23,9"
25/01/2011 21.00,"0,650537","41,563034","23,9"
25/01/2011 22.00,"0,611934","47,626697","23,9"
25/01/2011 23.00,"0,483845","40,228842","23,9"
26/01/2011 0.00,"0,498983","31,173573","23,9"
26/01/2011 1.00,,,29
26/01/2011 2.00,,,29
26/01/2011 3.00,,,29
26/01/2011 4.00,,,29
26/01/2011 5.00,,,29
26/01/2011 6.00,,,29
26/01/2011 7.00,,,29
26/01/2011 8.00,,,29
26/01/2011 9.00,,,29
26/01/2011 10.00,,,29
26/01/2011 11.00,,,29
26/01/2011 12.00,,,29
26/01/2011 13.00,,,29
26/01/2011 14.00,,,29
26/01/2011 15.00,,,29
26/01/2011 16.00,,,29
26/01/2011 17.00,,,29
26/01/2011 18.00,,,29
26/01/2011 19.00,"0,839115","16,83469",29
26/01/2011 20.00,"0,649383","13,002081",29
26/01/2011 21.00,"0,909938","12,145483",29
26/01/2011 22.00,"0,664034","15,889849",29
26/01/2011 23.00,"0,770724","36,603883",29
27/01/2011 0.00,"0,819965","24,920434",29
27/01/2011 1.00,"0,66148","15,801588","10,3"
27/01/2011 2.00,"0,816135","8,75155","10,3"
27/01/2011 3.00,"0,672058","6,083125","10,3"
27/01/2011 4.00,"0,541902","4,821595","10,3"
27/01/2011 5.00,"0,500624","3,632744","10,3"
27/01/2011 6.00,"0,506095","4,397191","10,3"
27/01/2011 7.00,"0,609077","19,146193","10,3"
27/01/2011 8.00,"0,652787","28,834813","10,3"
27/01/2011 9.00,"0,650659","28,12747","10,3"
27/01/2011 10.00,"0,802275","10,494591","10,3"
27/01/2011 11.00,"0,605186","7,796317","10,3"
27/01/2011 12.00,"0,755708","6,926743","10,3"
27/01/2011 13.00,"0,751696","11,028014","10,3"
27/01/2011 14.00,"0,771818","9,340785","10,3"
27/01/2011 15.00,"0,826288","8,044212","10,3"
27/01/2011 16.00,"0,520929","5,950744","10,3"
27/01/2011 17.00,"0,653516","8,944936","10,3"
27/01/2011 18.00,"0,546401","8,70353","10,3"
27/01/2011 19.00,"0,438251","7,148679","10,3"
27/01/2011 20.00,"0,550778","7,836552","10,3"
27/01/2011 21.00,"0,517099","6,538678","10,3"
27/01/2011 22.00,"0,41126","6,369956","10,3"
27/01/2011 23.00,"0,542449","6,089617","10,3"
28/01/2011 0.00,"0,517281","4,994213","10,3"
28/01/2011 1.00,,"4,275192","3,2"
28/01/2011 2.00,"0,572965",,"3,2"
28/01/2011 3.00,"0,579162","3,859871","3,2"
28/01/2011 4.00,"0,639612","4,167468","3,2"
28/01/2011 5.00,"0,621917","3,12917","3,2"
28/01/2011 6.00,"0,541977","2,811191","3,2"
28/01/2011 7.00,"0,641947","2,568489","3,2"
28/01/2011 8.00,"0,56048","3,469211","3,2"
28/01/2011 9.00,"0,421168","6,660679","3,2"
28/01/2011 10.00,"0,483144","6,563339","3,2"
28/01/2011 11.00,"0,569732","9,718466","3,2"
28/01/2011 12.00,"0,630181","7,477042","3,2"
28/01/2011 13.00,"0,562995","5,567872","3,2"
28/01/2011 14.00,"0,682546","5,292722","3,2"
28/01/2011 15.00,"0,704462","5,448468","3,2"
28/01/2011 16.00,"0,565779","6,253148","3,2"
28/01/2011 17.00,"0,481259","9,073424","3,2"
28/01/2011 18.00,"0,468414","11,792457","3,2"
28/01/2011 19.00,"0,436078","7,774255","3,2"
28/01/2011 20.00,"0,57548","16,942419","3,2"
28/01/2011 21.00,"0,548624","11,371955","3,2"
28/01/2011 22.00,"0,566408","9,74702","3,2"
28/01/2011 23.00,"0,483055","8,478998","3,2"
29/01/2011 0.00,"0,48045","10,52055","3,2"
29/01/2011 1.00,"0,556617","20,855503","10,4"
29/01/2011 2.00,"0,735271","16,919056","10,4"
29/01/2011 3.00,"0,569462","15,269457","10,4"
29/01/2011 4.00,"0,585899","13,978081","10,4"
29/01/2011 5.00,"0,703385","18,756842","10,4"
29/01/2011 6.00,"0,613923","10,362206","10,4"
29/01/2011 7.00,"0,572875","9,574403","10,4"
29/01/2011 8.00,"0,552756","22,236425","10,4"
29/01/2011 9.00,"0,522666","21,234462","10,4"
29/01/2011 10.00,"0,60575","19,287663","10,4"
29/01/2011 11.00,"26,957119","19,407067","10,4"
29/01/2011 12.00,"0,722695","9,748319","10,4"
29/01/2011 13.00,"0,519701","8,633444","10,4"
29/01/2011 14.00,"0,483324","8,872253","10,4"
29/01/2011 15.00,"0,708324","5,347233","10,4"
29/01/2011 16.00,"0,558234","5,757361","10,4"
29/01/2011 17.00,"0,672845","9,84436","10,4"
29/01/2011 18.00,"0,622366","9,93521","10,4"
29/01/2011 19.00,"0,423234","8,206446","10,4"
29/01/2011 20.00,"0,580599","14,726952","10,4"
29/01/2011 21.00,"0,541168","17,718542","10,4"
29/01/2011 22.00,"0,627306","22,540127","10,4"
29/01/2011 23.00,"0,526527","21,179968","10,4"
30/01/2011 0.00,"0,723054","24,017109","10,4"
30/01/2011 1.00,,"30,359806","22,79999"
30/01/2011 2.00,"0,381428",,"22,79999"
30/01/2011 3.00,"0,381035","15,719826","22,79999"
30/01/2011 4.00,"0,403116","14,242843","22,79999"
30/01/2011 5.00,"0,444803","14,248032","22,79999"
30/01/2011 6.00,"0,576779","13,523828","22,79999"
30/01/2011 7.00,"0,497937","17,124118","22,79999"
30/01/2011 8.00,"0,609705","20,170223","22,79999"
30/01/2011 9.00,"0,474497","12,729528","22,79999"
30/01/2011 10.00,"0,541466","12,299932","22,79999"
30/01/2011 11.00,"0,450935","9,124041","22,79999"
30/01/2011 12.00,"0,457188","13,126677","22,79999"
30/01/2011 13.00,"0,442356","9,787254","22,79999"
30/01/2011 14.00,"0,646921","8,196063","22,79999"
30/01/2011 15.00,"0,765756","11,187651","22,79999"
30/01/2011 16.00,"0,464437","9,161679","22,79999"
30/01/2011 17.00,"0,47933","12,176627","22,79999"
30/01/2011 18.00,"0,444773","30,749164","22,79999"
30/01/2011 19.00,"0,485462","34,510412","22,79999"
30/01/2011 20.00,"0,579437","37,099661","22,79999"
30/01/2011 21.00,"0,411484","34,070423","22,79999"
30/01/2011 22.00,"0,546027","41,873239","22,79999"
30/01/2011 23.00,"0,490627","42,106846","22,79999"
31/01/2011 0.00,"0,589345","19,753598","22,79999"
31/01/2011 1.00,"0,405654","18,855479","28,1"
31/01/2011 2.00,"0,292286","15,853504","28,1"
31/01/2011 3.00,"0,471688","11,614654","28,1"
31/01/2011 4.00,"0,412179","9,820999","28,1"
31/01/2011 5.00,"0,334697","8,687956","28,1"
31/01/2011 6.00,"0,417133","7,854723","28,1"
31/01/2011 7.00,"0,377169","20,486906","28,1"
31/01/2011 8.00,"0,492047","23,547274","28,1"
31/01/2011 9.00,"0,515549","30,947746","28,1"
31/01/2011 10.00,"0,471778","25,540819","28,1"
31/01/2011 11.00,"0,441873","22,540127","28,1"
31/01/2011 12.00,"0,464739","12,967031","28,1"
31/01/2011 13.00,"0,501804","19,089094","28,1"
31/01/2011 14.00,"0,397015","25,664107","28,1"
31/01/2011 15.00,"0,385868","18,74906","28,1"
31/01/2011 16.00,"0,438248","14,908651","28,1"
31/01/2011 17.00,"0,360736","18,995645","28,1"
31/01/2011 18.00,"0,396471","15,919693","28,1"
31/01/2011 19.00,"0,382365","25,917198","28,1"
31/01/2011 20.00,"0,342611","36,515622","28,1"
31/01/2011 21.00,"0,579739","47,751298","28,1"
31/01/2011 22.00,"0,485402","38,113289","28,1"
31/01/2011 23.00,"0,484707","35,85629","28,1"
01/02/2011 0.00,"0,4007","8,379063","28,1"
01/02/2011 1.00,,"17,064421","20,9"
01/02/2011 2.00,"0,412988",,"20,9"
01/02/2011 3.00,"0,319738","10,907315","20,9"
01/02/2011 4.00,"0,478475","10,290819","20,9"
01/02/2011 5.00,"0,383414","11,657477","20,9"
01/02/2011 6.00,"0,449504","22,999581","20,9"
01/02/2011 7.00,"0,541095","39,692813","20,9"
01/02/2011 8.00,"0,827939","53,369789","20,9"
01/02/2011 9.00,"0,818583","40,105538","20,9"
01/02/2011 10.00,"0,544867","11,883313","20,9"
01/02/2011 11.00,"0,474703","6,519212","20,9"
01/02/2011 12.00,"0,605977","5,875467","20,9"
01/02/2011 13.00,"0,476211","4,966957","20,9"
01/02/2011 14.00,"0,563728","5,807979","20,9"
01/02/2011 15.00,"0,510011","7,787234","20,9"
01/02/2011 16.00,"0,450862","10,682781","20,9"
01/02/2011 17.00,"0,41661","13,545891","20,9"
01/02/2011 18.00,"0,533852","16,782782","20,9"
01/02/2011 19.00,"0,473496","24,524573","20,9"
01/02/2011 20.00,"0,500656","28,938636","20,9"
01/02/2011 21.00,"0,633742","31,494157","20,9"
01/02/2011 22.00,"0,395334","26,967172","20,9"
01/02/2011 23.00,"0,562673","23,418786","20,9"
02/02/2011 0.00,"0,534456","18,730884","20,9"
02/02/2011 1.00,"0,53687","12,811291","19,200001"
02/02/2011 2.00,"0,511671","7,695082","19,200001"
02/02/2011 3.00,"0,403784","6,921553","19,200001"
02/02/2011 4.00,"0,650943","5,314786","19,200001"
02/02/2011 5.00,"0,658789","5,123999","19,200001"
02/02/2011 6.00,"0,637212","7,281064","19,200001"
02/02/2011 7.00,"0,652","12,540037","19,200001"
02/02/2011 8.00,"0,6775","21,322737","19,200001"
02/02/2011 9.00,"0,841368","27,250109","19,200001"
02/02/2011 10.00,"0,875469","24,601148","19,200001"
02/02/2011 11.00,"0,903534","22,045647","19,200001"
02/02/2011 12.00,"0,69787","14,36874","19,200001"
02/02/2011 13.00,"0,644154","12,97352","19,200001"
02/02/2011 14.00,"0,730916","10,754168","19,200001"
02/02/2011 15.00,"0,655319","9,750915","19,200001"
02/02/2011 16.00,"0,584099","9,992318","19,200001"
02/02/2011 17.00,"0,63857","16,468695","19,200001"
02/02/2011 18.00,"0,634496","14,189634","19,200001"
02/02/2011 19.00,"0,635553","19,213687","19,200001"
02/02/2011 20.00,"0,793686","14,85285","19,200001"
02/02/2011 21.00,"0,518159","13,577035","19,200001"
02/02/2011 22.00,"0,642494","13,878142","19,200001"
02/02/2011 23.00,"0,620464","10,933272","19,200001"
03/02/2011 0.00,"0,711148","13,843102","19,200001"
03/02/2011 1.00,,"5,596424","19,79999"
03/02/2011 2.00,"1,100047",,"19,79999"
03/02/2011 3.00,"1,526403","7,098063","19,79999"
03/02/2011 4.00,"1,377748","7,261594","19,79999"
03/02/2011 5.00,"1,143515","13,081252","19,79999"
03/02/2011 6.00,"1,191922","16,238977","19,79999"
03/02/2011 7.00,"1,426395","22,36233","19,79999"
03/02/2011 8.00,"1,199874","24,255917","19,79999"
03/02/2011 9.00,"1,177764","12,777549","19,79999"
03/02/2011 10.00,"1,402539","20,754263","19,79999"
03/02/2011 11.00,"1,400942","23,915869","19,79999"
03/02/2011 12.00,"1,464832","11,643206","19,79999"
03/02/2011 13.00,"1,907515","7,759978","19,79999"
03/02/2011 14.00,"1,626259","5,880658","19,79999"
03/02/2011 15.00,"1,50348","6,985148","19,79999"
03/02/2011 16.00,"1,226803","5,288829","19,79999"
03/02/2011 17.00,"1,506763","6,257041","19,79999"
03/02/2011 18.00,"1,297893","7,070807","19,79999"
03/02/2011 19.00,"1,486641","12,254503","19,79999"
03/02/2011 20.00,"1,391605","17,231839","19,79999"
03/02/2011 21.00,"1,320153","16,785377","19,79999"
03/02/2011 22.00,"1,477213","14,2675","19,79999"
03/02/2011 23.00,"1,367174","9,160382","19,79999"
04/02/2011 0.00,"1,170504","13,009866","19,79999"
04/02/2011 1.00,"1,52809","15,5485","20,700001"
04/02/2011 2.00,"1,254456","27,581057","20,700001"
04/02/2011 3.00,"1,767082","20,148158","20,700001"
04/02/2011 4.00,"1,544748","5,36151","20,700001"
04/02/2011 5.00,"1,163817","14,3337","20,700001"
04/02/2011 6.00,"1,380398","18,241588","20,700001"
04/02/2011 7.00,"1,299489","23,751035","20,700001"
04/02/2011 8.00,"1,272741","14,279188","20,700001"
04/02/2011 9.00,"1,288073","24,812711","20,700001"
04/02/2011 10.00,"1,485556","19,817192","20,700001"
04/02/2011 11.00,"1,48634","14,553035","20,700001"
04/02/2011 12.00,"1,370759","14,924224","20,700001"
04/02/2011 13.00,,,"20,700001"
04/02/2011 14.00,"2,03924","14,279188","20,700001"
04/02/2011 15.00,"1,79347","13,386254","20,700001"
04/02/2011 16.00,"2,133554","14,944997","20,700001"
04/02/2011 17.00,"1,479562","12,035168","20,700001"
04/02/2011 18.00,"1,571587","19,686104","20,700001"
04/02/2011 19.00,"1,429077","29,283866","20,700001"
04/02/2011 20.00,"1,724489","15,719826","20,700001"
04/02/2011 21.00,"1,350607","21,417477","20,700001"
04/02/2011 22.00,"1,618458","30,366306","20,700001"
04/02/2011 23.00,"1,320213","42,689587","20,700001"
05/02/2011 0.00,"1,187313","35,296914","20,700001"
05/02/2011 1.00,,"37,752495","23,79999"
05/02/2011 2.00,"0,686187",,"23,79999"
05/02/2011 3.00,"0,511372","19,347375","23,79999"
05/02/2011 4.00,"0,533566","14,140313","23,79999"
05/02/2011 5.00,"0,537214","13,012458","23,79999"
05/02/2011 6.00,"0,443879","12,301222","23,79999"
05/02/2011 7.00,"0,481882","13,021542","23,79999"
05/02/2011 8.00,"0,468504","15,255186","23,79999"
05/02/2011 9.00,"0,580691","16,541375","23,79999"
05/02/2011 10.00,"0,762498","19,426532","23,79999"
05/02/2011 11.00,"0,977749","12,693184","23,79999"
05/02/2011 12.00,"1,540805","10,436185","23,79999"
05/02/2011 13.00,"1,279646","9,47317","23,79999"
05/02/2011 14.00,"1,019096","12,469953","23,79999"
05/02/2011 15.00,"2,116935","18,309077","23,79999"
05/02/2011 16.00,"1,133106","17,182526","23,79999"
05/02/2011 17.00,"1,006631","15,670502","23,79999"
05/02/2011 18.00,"0,705341","34,688211","23,79999"
05/02/2011 19.00,"0,601668","32,23395","23,79999"
05/02/2011 20.00,"0,712333","65,411449","23,79999"
05/02/2011 21.00,"0,775875","54,976555","23,79999"
05/02/2011 22.00,"0,521709","21,303254","23,79999"
05/02/2011 23.00,"0,606229","44,529981","23,79999"
06/02/2011 0.00,"0,715678","42,474142","23,79999"
06/02/2011 1.00,"0,51046","53,249082","26,79999"
06/02/2011 2.00,"0,719022","59,49574","26,79999"
06/02/2011 3.00,"0,604404","52,4483","26,79999"
06/02/2011 4.00,"0,57765","45,561791","26,79999"
06/02/2011 5.00,"0,533262","40,450767","26,79999"
06/02/2011 6.00,"0,57309","39,709676","26,79999"
06/02/2011 7.00,"0,36696","39,142499","26,79999"
06/02/2011 8.00,"0,412259","36,694719","26,79999"
06/02/2011 9.00,"0,562753","40,481915","26,79999"
06/02/2011 10.00,"1,167765","36,082136","26,79999"
06/02/2011 11.00,"2,107207","26,326021","26,79999"
06/02/2011 12.00,"1,94668","25,770547","26,79999"
06/02/2011 13.00,"3,482926","12,136398","26,79999"
06/02/2011 14.00,"7,430403","19,015125","26,79999"
06/02/2011 15.00,"5,134093","15,826242","26,79999"
06/02/2011 16.00,"4,561003","15,400542","26,79999"
06/02/2011 17.00,"3,894577","13,564056","26,79999"
06/02/2011 18.00,"2,244322","22,364912","26,79999"
06/02/2011 19.00,"2,036673","16,181861","26,79999"
06/02/2011 20.00,"1,7518","26,930826","26,79999"
06/02/2011 21.00,"1,401865","11,371955","26,79999"
06/02/2011 22.00,"1,322211","12,21816","26,79999"
06/02/2011 23.00,"1,2082","11,852168","26,79999"
07/02/2011 0.00,"1,126114","11,727571","26,79999"
07/02/2011 1.00,,"11,952105","20,700001"
07/02/2011 2.00,"1,470501",,"20,700001"
07/02/2011 3.00,"1,392868","24,008028","20,700001"
07/02/2011 4.00,"1,250416","10,307695","20,700001"
07/02/2011 5.00,"1,364528","9,104573","20,700001"
07/02/2011 6.00,"1,372518","10,536124","20,700001"
07/02/2011 7.00,"1,295338","14,203907","20,700001"
07/02/2011 8.00,"1,388497","27,644671","20,700001"
07/02/2011 9.00,"1,420001","20,093646","20,700001"
07/02/2011 10.00,"1,937955","13,966392","20,700001"
07/02/2011 11.00,"2,574093","11,880719","20,700001"
07/02/2011 12.00,"2,911757","10,266162","20,700001"
07/02/2011 13.00,"3,511716","9,854742","20,700001"
07/02/2011 14.00,"3,501767","11,811926","20,700001"
07/02/2011 15.00,"2,649464","12,38689","20,700001"
07/02/2011 16.00,"2,489074","15,070882","20,700001"
07/02/2011 17.00,"1,953031","17,012503","20,700001"
07/02/2011 18.00,"1,613255","31,002255","20,700001"
07/02/2011 19.00,"1,828516","30,23262","20,700001"
07/02/2011 20.00,"1,677321","15,470636","20,700001"
07/02/2011 21.00,"1,14972","35,9212","20,700001"
07/02/2011 22.00,"1,580996","26,446726","20,700001"
07/02/2011 23.00,"1,427539","15,856097","20,700001"
08/02/2011 0.00,"1,435227","14,711378","20,700001"
08/02/2011 1.00,"1,134795","16,20782","39,700001"
08/02/2011 2.00,"0,967923","15,395354","39,700001"
08/02/2011 3.00,"1,146855","11,321328","39,700001"
08/02/2011 4.00,"1,15394","9,482254","39,700001"
08/02/2011 5.00,"1,21273","11,391424","39,700001"
08/02/2011 6.00,"1,039978","14,441418","39,700001"
08/02/2011 7.00,"1,034401","25,017774","39,700001"
08/02/2011 8.00,"1,490399","49,852548","39,700001"
08/02/2011 9.00,"1,050982","39,704494","39,700001"
08/02/2011 10.00,"1,412615","26,323441","39,700001"
08/02/2011 11.00,"1,479394","21,652385","39,700001"
08/02/2011 12.00,"1,46417","19,453796","39,700001"
08/02/2011 13.00,"1,83349","13,304482","39,700001"
08/02/2011 14.00,"2,031718","16,298676","39,700001"
08/02/2011 15.00,"2,400889","17,181224","39,700001"
08/02/2011 16.00,"2,166181","21,908079","39,700001"
08/02/2011 17.00,"1,723297","19,840555","39,700001"
08/02/2011 18.00,"2,08689","29,296849","39,700001"
08/02/2011 19.00,"2,03217","71,197352","39,700001"
08/02/2011 20.00,"1,761284","64,543156","39,700001"
08/02/2011 21.00,"1,738673","69,158398","39,700001"
08/02/2011 22.00,"1,452864","69,129851","39,700001"
08/02/2011 23.00,"1,346439","53,482711","39,700001"
09/02/2011 0.00,"1,11535","49,091994","39,700001"
09/02/2011 1.00,,"36,666175","47,599991"
09/02/2011 2.00,"0,544395",,"47,599991"
09/02/2011 3.00,"0,793433","33,71611","47,599991"
09/02/2011 4.00,"0,569463","28,788084","47,599991"
09/02/2011 5.00,"0,695162","18,981375","47,599991"
09/02/2011 6.00,"0,745296","24,989228","47,599991"
09/02/2011 7.00,"0,979076","37,364419","47,599991"
09/02/2011 8.00,"1,312307","45,856413","47,599991"
09/02/2011 9.00,"1,149189","40,381973","47,599991"
09/02/2011 10.00,"0,924219","33,555178","47,599991"
09/02/2011 11.00,"0,833304","10,956628","47,599991"
09/02/2011 12.00,"1,14383","15,530337","47,599991"
09/02/2011 13.00,"1,542181","23,625149","47,599991"
09/02/2011 14.00,"1,710295","15,057904","47,599991"
09/02/2011 15.00,"1,801573","18,850289","47,599991"
09/02/2011 16.00,"1,864513","18,423287","47,599991"
09/02/2011 17.00,"1,398498","14,684119","47,599991"
09/02/2011 18.00,"1,183247","24,078102","47,599991"
