Stat,Lendinuso,,,,,  ,
,,,,
Parm,SO2,NO2,NOX,PM10,,,
26/07/2014 12.00,"5,4","4,0","6,3","13,7",,,
26/07/2014 13.00,"5,3","4,8","7,0",,,,
26/07/2014 14.00,"5,0","2,8","4,5","16,4",,,
26/07/2014 15.00,"4,7","2,5","4,4",,,,
26/07/2014 16.00,"4,5","3,7","5,3","9,0",,,
26/07/2014 17.00,"4,7","4,0","6,0",,,,
26/07/2014 18.00,"4,7","5,6","7,8","9,5",,,
26/07/2014 19.00,"5,6","8,2","10,9",,,,
26/07/2014 20.00,"5,0","17,3","20,8","14,9",,,
26/07/2014 21.00,"4,6","14,2","19,8",,,,
26/07/2014 22.00,"4,3","14,8","23,9","19,3",,,
26/07/2014 23.00,"4,8","20,1","30,1",,,,
27/07/2014 0.00,"4,7","21,9","33,3","28,6",,,
27/07/2014 1.00,"4,7",,,,,,
27/07/2014 2.00,,"11,0","22,4","24,9",,,
27/07/2014 3.00,"4,5","10,4","22,2",,,,
27/07/2014 4.00,"4,5","6,3","15,4","32,7",,,
27/07/2014 5.00,"4,4","6,2","14,3",,,,
27/07/2014 6.00,"4,3","5,2","12,8","48,1",,,
27/07/2014 7.00,"4,2","3,9","9,6",,,,
27/07/2014 8.00,"4,7","3,0","5,3","93,0",,,
27/07/2014 9.00,"5,0","2,4","4,4",,,,
27/07/2014 10.00,"5,1","2,1","3,6","46,2",,,
27/07/2014 11.00,"5,5","1,8","3,4",,,,
27/07/2014 12.00,"5,6","1,7","3,2","22,7",,,
27/07/2014 13.00,"5,7","1,5","3,1",,,,
27/07/2014 14.00,"5,4","1,6","3,0","15,4",,,
27/07/2014 15.00,"5,4","1,4","2,8",,,,
27/07/2014 16.00,"5,3","2,5","3,9","8,8",,,
27/07/2014 17.00,"5,1","5,4","7,1",,,,
27/07/2014 18.00,"4,3","4,1","5,7","23,9",,,
27/07/2014 19.00,"5,1","12,0","14,0",,,,
27/07/2014 20.00,"4,6","6,7","8,4","51,3",,,
27/07/2014 21.00,"4,1","4,6","6,6",,,,
27/07/2014 22.00,"4,6","5,1","7,2","41,5",,,
27/07/2014 23.00,"4,7","7,4","9,8",,,,
28/07/2014 0.00,"4,9","5,5","7,3","28,8",,,
28/07/2014 1.00,"4,7","5,7","7,4",,,,
28/07/2014 2.00,"4,8","7,1","9,8","22,5",,,
28/07/2014 3.00,"4,2","5,2","7,9",,,,
28/07/2014 4.00,"4,2","4,1","6,2","15,1",,,
28/07/2014 5.00,"4,1","5,1","7,4",,,,
28/07/2014 6.00,"5,1","8,3","11,6","15,1",,,
28/07/2014 7.00,"5,1","6,9","10,2",,,,
28/07/2014 8.00,"5,1","9,3","13,4","9,8",,,
28/07/2014 9.00,"5,9","7,9","11,8",,,,
28/07/2014 10.00,"5,3","8,3","11,4","5,6",,,
28/07/2014 11.00,"5,3","4,6","6,7",,,,
28/07/2014 12.00,"5,3","4,3","6,1","3,9",,,
28/07/2014 13.00,"5,3","3,8","5,3",,,,
28/07/2014 14.00,"5,0","4,0","5,9","3,7",,,
28/07/2014 15.00,"4,9","3,2","5,1",,,,
28/07/2014 16.00,"5,6","2,5","3,9","2,4",,,
28/07/2014 17.00,"4,8","2,4","3,8",,,,
28/07/2014 18.00,"4,7","4,2","5,8","8,8",,,
28/07/2014 19.00,"5,2","6,0","7,8",,,,
28/07/2014 20.00,"4,6","5,2","7,2","4,6",,,
28/07/2014 21.00,"4,3","6,6","9,2",,,,
28/07/2014 22.00,"3,7","8,5","15,4","23,2",,,
28/07/2014 23.00,"4,5","10,5","18,0",,,,
29/07/2014 0.00,"4,7","10,6","21,3","25,2",,,
29/07/2014 1.00,"4,6",,,,,,
29/07/2014 2.00,,"8,9","28,7","22,7",,,
29/07/2014 3.00,"4,8","7,7","22,7",,,,
29/07/2014 4.00,"4,8","7,7","20,4","11,7",,,
29/07/2014 5.00,"4,6","8,2","21,9",,,,
29/07/2014 6.00,"4,7","5,8","24,3","7,8",,,
29/07/2014 7.00,"4,7","8,4","22,3",,,,
29/07/2014 8.00,"4,5","6,2","13,7","45,7",,,
29/07/2014 9.00,"4,5","3,9","6,8",,,,
29/07/2014 10.00,"4,9","3,2","4,9","24,7",,,
29/07/2014 11.00,"5,9","4,7","6,8",,,,
29/07/2014 12.00,"5,6","6,6","9,3","11,7",,,
29/07/2014 13.00,"6,1","3,5","4,9",,,,
29/07/2014 14.00,"5,9","3,5","4,8","6,3",,,
29/07/2014 15.00,"5,6","2,7","4,1",,,,
29/07/2014 16.00,"5,0","2,8","4,3","4,4",,,
29/07/2014 17.00,"5,0","2,8","4,3",,,,
29/07/2014 18.00,"5,2","2,3","3,9","15,1",,,
29/07/2014 19.00,"5,3","2,9","4,7",,,,
29/07/2014 20.00,"5,0","10,8","14,6","9,0",,,
29/07/2014 21.00,"4,6","15,5","19,4",,,,
29/07/2014 22.00,"4,7","11,1","15,1","5,4",,,
29/07/2014 23.00,"4,4","7,0","11,6",,,,
30/07/2014 0.00,"5,2","6,9","10,5","23,2",,,
30/07/2014 1.00,"5,0","5,7","11,4",,,,
30/07/2014 2.00,"5,1","5,0","10,3","36,4",,,
30/07/2014 3.00,"5,2","3,8","7,8",,,,
30/07/2014 4.00,"4,9","4,4","9,5","56,4",,,
30/07/2014 5.00,"4,9","4,0","9,4",,,,
30/07/2014 6.00,"4,8","8,0","14,2","28,3",,,
30/07/2014 7.00,"4,3","5,2","8,1",,,,
30/07/2014 8.00,"5,1","3,8","5,7","44,9",,,
30/07/2014 9.00,"5,3","3,0","4,5",,,,
30/07/2014 10.00,"5,0","2,9","4,5","22,2",,,
30/07/2014 11.00,"5,0","3,3","4,9",,,,
30/07/2014 12.00,"5,5","3,3","4,9","10,5",,,
30/07/2014 13.00,"5,5","3,9","5,5",,,,
30/07/2014 14.00,"4,9","2,7","4,3","6,6",,,
30/07/2014 15.00,"5,5","2,1","3,6",,,,
30/07/2014 16.00,"5,4","1,8","3,2","27,4",,,
30/07/2014 17.00,"5,6","1,9","3,2",,,,
30/07/2014 18.00,"5,3","2,1","3,4","19,0",,,
30/07/2014 19.00,"5,1","2,4","3,7",,,,
30/07/2014 20.00,"4,8","3,6","5,0","21,0",,,
30/07/2014 21.00,"4,9","3,9","5,8",,,,
30/07/2014 22.00,"5,2","5,0","7,3","60,8",,,
30/07/2014 23.00,"5,3","5,3","7,6",,,,
31/07/2014 0.00,"5,3","5,0","7,7","31,0",,,
31/07/2014 1.00,"4,8",,,,,,
31/07/2014 2.00,,"8,3","17,5","15,1",,,
31/07/2014 3.00,"5,0","5,6","10,2",,,,
31/07/2014 4.00,"5,2","7,4","14,5","7,3",,,
31/07/2014 5.00,"5,1","7,6","14,0",,,,
31/07/2014 6.00,"5,0","10,4","18,0","3,4",,,
31/07/2014 7.00,"5,6","15,2","23,9",,,,
31/07/2014 8.00,"6,0","6,0","9,4","2,4",,,
31/07/2014 9.00,"5,7","4,8","6,8",,,,
31/07/2014 10.00,"5,7","7,0","9,6","2,9",,,
31/07/2014 11.00,"5,0","3,5","5,2",,,,
31/07/2014 12.00,"5,1","3,0","4,6","1,5",,,
31/07/2014 13.00,"5,1","2,9","4,5",,,,
31/07/2014 14.00,"5,6","3,4","5,0","10,3",,,
31/07/2014 15.00,"5,4","4,3","6,0",,,,
31/07/2014 16.00,"5,6","7,3","10,0","8,8",,,
31/07/2014 17.00,"5,7","4,5","7,2",,,,
31/07/2014 18.00,"5,2","4,4","7,6","13,9",,,
31/07/2014 19.00,"4,9","6,5","10,7",,,,
31/07/2014 20.00,"5,6","11,6","17,2","7,6",,,
31/07/2014 21.00,"5,3","10,8","16,8",,,,
31/07/2014 22.00,"5,0","16,2","22,2","19,0",,,
31/07/2014 23.00,"5,3","7,1","10,2",,,,
01/08/2014 0.00,"5,1","2,9","4,3","11,2",,,
01/08/2014 1.00,"5,2","4,0","5,5",,,,
01/08/2014 2.00,"5,1","4,5","6,4","15,6",,,
01/08/2014 3.00,"5,2","5,1","7,2",,,,
01/08/2014 4.00,"4,7","6,0","8,6","9,3",,,
01/08/2014 5.00,"5,0","7,0","10,8",,,,
01/08/2014 6.00,"5,1","6,1","9,0","7,1",,,
01/08/2014 7.00,"5,2","5,1","7,2",,,,
01/08/2014 8.00,"5,6","7,3","9,7","5,9",,,
01/08/2014 9.00,"5,4","9,5","11,5",,,,
01/08/2014 10.00,"4,5","9,8","12,1","3,9",,,
01/08/2014 11.00,"5,5","7,2","9,8",,,,
01/08/2014 12.00,"5,6","7,8","10,3","18,1",,,
01/08/2014 13.00,"5,5","6,3","8,7",,,,
01/08/2014 14.00,"5,1","4,3","6,2","9,8",,,
01/08/2014 15.00,"5,3","3,7","5,4",,,,
01/08/2014 16.00,"5,0","3,8","5,8","6,1",,,
01/08/2014 17.00,"5,0","6,1","8,7",,,,
01/08/2014 18.00,"5,9","7,7","10,1","3,9",,,
01/08/2014 19.00,"5,9","6,2","9,1",,,,
01/08/2014 20.00,"5,6","6,9","10,4","7,3",,,
01/08/2014 21.00,"5,4","7,5","12,9",,,,
01/08/2014 22.00,"5,4","10,8","19,8","13,2",,,
01/08/2014 23.00,"5,6","14,7","26,8",,,,
02/08/2014 0.00,"5,5","11,0","22,3","20,5",,,
02/08/2014 1.00,"5,3",,,,,,
02/08/2014 2.00,,"8,4","12,7","21,5",,,
02/08/2014 3.00,"5,1","6,3","10,5",,,,
02/08/2014 4.00,"4,9","6,0","9,7","14,9",,,
02/08/2014 5.00,"5,3","6,6","11,5",,,,
02/08/2014 6.00,"5,1","9,2","15,3","11,2",,,
02/08/2014 7.00,"5,1","8,6","14,1",,,,
02/08/2014 8.00,"5,2","11,8","17,3","17,3",,,
02/08/2014 9.00,"5,7","6,2","9,1",,,,
02/08/2014 10.00,"5,7","5,3","8,1","9,8",,,
02/08/2014 11.00,"5,0","4,6","7,0",,,,
02/08/2014 12.00,"5,4","4,3","6,4","5,6",,,
02/08/2014 13.00,"5,0","4,1","6,5",,,,
02/08/2014 14.00,"5,2","4,0","6,2","3,9",,,
02/08/2014 15.00,"5,2","4,6","7,0",,,,
02/08/2014 16.00,"5,2","4,2","6,4","12,0",,,
02/08/2014 17.00,"4,8","6,1","8,9",,,,
02/08/2014 18.00,"5,4","7,7","11,0","19,5",,,
02/08/2014 19.00,"5,5","7,5","11,5",,,,
02/08/2014 20.00,"5,2","14,5","20,7","16,6",,,
02/08/2014 21.00,"5,1","12,9","21,0",,,,
02/08/2014 22.00,"5,0","8,0","20,2","22,7",,,
02/08/2014 23.00,"4,9","10,9","30,6",,,,
03/08/2014 0.00,"5,1","12,5","33,2","23,9",,,
03/08/2014 1.00,"5,3","14,0","29,3",,,,
03/08/2014 2.00,"5,2","12,0","25,4","19,5",,,
03/08/2014 3.00,"5,3","7,5","18,4",,,,
03/08/2014 4.00,"5,3","8,9","20,7","21,0",,,
03/08/2014 5.00,"5,1","8,5","23,8",,,,
03/08/2014 6.00,"5,0","6,1","29,3","12,7",,,
03/08/2014 7.00,"5,1","8,7","27,7",,,,
03/08/2014 8.00,"5,3","8,8","18,9","19,5",,,
03/08/2014 9.00,"6,4","9,5","14,2",,,,
03/08/2014 10.00,"8,5","7,9","11,0","11,2",,,
03/08/2014 11.00,"7,3","4,9","7,1",,,,
03/08/2014 12.00,"6,5","2,9","4,7","5,9",,,
03/08/2014 13.00,"5,7","2,4","3,9",,,,
03/08/2014 14.00,"5,6","3,1","4,8","3,7",,,
03/08/2014 15.00,"6,1","2,7","4,2",,,,
03/08/2014 16.00,"5,5","2,5","3,8","2,9",,,
03/08/2014 17.00,"5,5","3,3","4,9",,,,
03/08/2014 18.00,"5,4","7,1","8,9","2,4",,,
03/08/2014 19.00,"4,7","6,1","8,0",,,,
03/08/2014 20.00,"4,8","5,2","7,6","9,8",,,
03/08/2014 21.00,"5,2","8,1","12,0",,,,
03/08/2014 22.00,"5,4","9,3","13,4","12,7",,,
03/08/2014 23.00,"5,2","11,0","18,1",,,,
04/08/2014 0.00,"5,2","14,2","23,8","21,5",,,
04/08/2014 1.00,"5,5",,,,,,
04/08/2014 2.00,,"11,5","24,5","27,1",,,
04/08/2014 3.00,"5,1","11,7","26,3",,,,
04/08/2014 4.00,"5,0","6,8","18,8","30,0",,,
04/08/2014 5.00,"5,0","5,4","13,8",,,,
04/08/2014 6.00,"4,9","8,7","16,8","52,0",,,
04/08/2014 7.00,"4,7","8,0","14,6",,,,
04/08/2014 8.00,"5,8","7,2","11,5","58,9",,,
04/08/2014 9.00,"5,6","5,2","8,5",,,,
04/08/2014 10.00,"5,1","4,5","7,4","29,1",,,
04/08/2014 11.00,"4,9","3,6","6,1",,,,
04/08/2014 12.00,"5,1","3,7","5,8","14,2",,,
04/08/2014 13.00,"5,6","3,4","5,4",,,,
04/08/2014 14.00,"5,8","4,1","6,0","9,3",,,
04/08/2014 15.00,"5,9","4,2","5,9",,,,
04/08/2014 16.00,"5,5","4,1","5,9","6,3",,,
04/08/2014 17.00,"5,6","5,2","7,3",,,,
04/08/2014 18.00,"5,6","5,9","8,1","3,4",,,
04/08/2014 19.00,"5,5","8,0","9,9",,,,
04/08/2014 20.00,"5,4","7,5","9,5","12,5",,,
04/08/2014 21.00,"5,6","6,5","9,3",,,,
04/08/2014 22.00,"5,0","9,2","14,8","15,6",,,
04/08/2014 23.00,"5,8","6,7","11,4",,,,
05/08/2014 0.00,"5,6","6,9","9,1","28,6",,,
05/08/2014 1.00,"5,7","6,7","8,5",,,,
05/08/2014 2.00,"5,4","5,2","6,7","30,0",,,
05/08/2014 3.00,"6,7","6,6","8,1",,,,
05/08/2014 4.00,"6,4","5,5","7,3","23,0",,,
05/08/2014 5.00,"6,1","5,6","7,9",,,,
05/08/2014 6.00,"5,8","6,1","9,0","19,5",,,
05/08/2014 7.00,"5,7","8,6","12,3",,,,
05/08/2014 8.00,"5,9","7,2","10,0","53,0",,,
05/08/2014 9.00,"6,0","7,8","10,7",,,,
05/08/2014 10.00,"5,4","4,7","6,8","26,1",,,
05/08/2014 11.00,"5,6","5,1","7,1",,,,
05/08/2014 12.00,"6,4","5,1","7,1","12,5",,,
05/08/2014 13.00,"5,8","3,7","5,4",,,,
05/08/2014 14.00,"5,8","3,0","5,1","8,1",,,
05/08/2014 15.00,"6,1","3,0","4,7",,,,
05/08/2014 16.00,"6,2","3,0","4,6","6,1",,,
05/08/2014 17.00,"5,9","4,1","6,0",,,,
05/08/2014 18.00,"6,3","8,6","10,9","15,9",,,
05/08/2014 19.00,"6,6","8,3","10,2",,,,
05/08/2014 20.00,"6,4","6,0","7,4","18,3",,,
05/08/2014 21.00,"6,0","5,3","6,7",,,,
05/08/2014 22.00,"6,3","5,2","6,7","27,4",,,
05/08/2014 23.00,"6,1","6,1","8,8",,,,
06/08/2014 0.00,"5,8","7,2","11,7","18,6",,,
06/08/2014 1.00,"3,3",,,,,,
06/08/2014 2.00,,"8,4","18,6","20,0",,,
06/08/2014 3.00,"5,8","8,1","14,6",,,,
06/08/2014 4.00,"5,6","8,9","14,4","25,6",,,
06/08/2014 5.00,"5,9","8,1","13,3",,,,
06/08/2014 6.00,"5,8","8,6","12,1","22,7",,,
06/08/2014 7.00,"6,2","8,3","10,9",,,,
06/08/2014 8.00,"6,5","9,1","12,4","12,2",,,
06/08/2014 9.00,"8,7","9,7","13,7",,,,
06/08/2014 10.00,"8,8","10,5","14,3","9,3",,,
06/08/2014 11.00,"9,3","8,8","12,1",,,,
06/08/2014 12.00,"9,0","9,1","14,5","4,6",,,
06/08/2014 13.00,"7,7","4,7","7,6",,,,
06/08/2014 14.00,"8,3","9,2","13,1","10,0",,,
06/08/2014 15.00,"9,6","6,6","9,8",,,,
06/08/2014 16.00,"6,8","4,5","6,8","26,6",,,
06/08/2014 17.00,"8,5","8,7","11,9",,,,
06/08/2014 18.00,"9,1","9,8","12,5","33,2",,,
06/08/2014 19.00,"9,1","6,5","8,2",,,,
06/08/2014 20.00,"7,2","4,9","6,2","26,4",,,
06/08/2014 21.00,"6,6","4,8","6,2",,,,
06/08/2014 22.00,"6,9","4,6","6,0","21,2",,,
06/08/2014 23.00,"6,6","2,9","4,3",,,,
07/08/2014 0.00,"6,1","3,0","4,4","16,8",,,
07/08/2014 1.00,"6,7","4,5","5,8",,,,
07/08/2014 2.00,"7,2","4,9","6,3","19,5",,,
07/08/2014 3.00,"7,2","4,0","5,4",,,,
07/08/2014 4.00,"6,9","4,2","5,6","9,8",,,
07/08/2014 5.00,"6,6","4,9","6,2",,,,
07/08/2014 6.00,"6,9","5,1","6,6","13,7",,,
07/08/2014 7.00,"7,1","8,1","10,7",,,,
07/08/2014 8.00,"10,6","13,0","17,1","11,7",,,
07/08/2014 9.00,"9,3","8,9","11,9",,,,
07/08/2014 10.00,"7,7","5,2","7,5","8,5",,,
07/08/2014 11.00,"6,8","3,9","5,7",,,,
07/08/2014 12.00,"3,8","4,5","6,6","10,5",,,
07/08/2014 13.00,"0,3","3,4","5,0",,,,
07/08/2014 14.00,"0,4","3,6","5,3","7,8",,,
07/08/2014 15.00,"0,4","4,8","6,8",,,,
07/08/2014 16.00,"0,4","3,3","4,8","9,5",,,
07/08/2014 17.00,"0,9","6,6","8,5",,,,
07/08/2014 18.00,"0,6","7,1","8,9","19,3",,,
07/08/2014 19.00,"0,4","10,2","11,8",,,,
07/08/2014 20.00,"0,4","7,3","8,8","18,8",,,
07/08/2014 21.00,"0,2","6,4","8,0",,,,
07/08/2014 22.00,"0,2","6,1","8,0","29,3",,,
07/08/2014 23.00,"0,3","8,3","11,9",,,,
08/08/2014 0.00,"0,1","7,8","11,7","27,1",,,
08/08/2014 1.00,"0,2",,,,,,
08/08/2014 2.00,,"6,0","8,6","30,0",,,
08/08/2014 3.00,"0,1","5,4","8,6",,,,
08/08/2014 4.00,"0,3","6,4","12,4","16,4",,,
08/08/2014 5.00,"0,4","8,3","15,7",,,,
08/08/2014 6.00,"0,3","10,0","15,9","13,7",,,
08/08/2014 7.00,"0,4","12,6","16,7",,,,
08/08/2014 8.00,"1,0","6,7","8,8","14,9",,,
08/08/2014 9.00,"0,7","7,7","10,2",,,,
08/08/2014 10.00,"0,5","6,6","8,8","8,3",,,
08/08/2014 11.00,"0,7","7,6","10,0",,,,
08/08/2014 12.00,"0,5","6,5","8,9","13,4",,,
08/08/2014 13.00,"0,6","4,9","6,8",,,,
08/08/2014 14.00,"0,6","5,5","7,5","14,7",,,
08/08/2014 15.00,"0,4","6,2","8,3",,,,
08/08/2014 16.00,"0,5","5,4","7,3","11,2",,,
08/08/2014 17.00,"0,2","5,8","7,7",,,,
08/08/2014 18.00,"0,4","5,6","7,3","14,9",,,
08/08/2014 19.00,"0,6","5,4","7,5",,,,
08/08/2014 20.00,"0,4","8,9","11,5","22,7",,,
08/08/2014 21.00,"0,2","8,6","11,4",,,,
08/08/2014 22.00,"0,4","6,3","11,4","30,3",,,
08/08/2014 23.00,"0,2","11,6","18,6",,,,
09/08/2014 0.00,"0,1","10,3","17,6","35,4",,,
09/08/2014 1.00,"0,1","7,1","11,8",,,,
09/08/2014 2.00,"0,2","7,3","12,5","18,1",,,
09/08/2014 3.00,"0,2","5,8","9,1",,,,
09/08/2014 4.00,"0,1","6,0","8,5","11,0",,,
09/08/2014 5.00,"0,2","8,9","12,5",,,,
09/08/2014 6.00,"0,2","11,6","17,4","7,3",,,
09/08/2014 7.00,"0,8","12,4","18,7",,,,
09/08/2014 8.00,"1,2","10,0","15,5","11,2",,,
09/08/2014 9.00,"0,7","7,7","12,0",,,,
09/08/2014 10.00,"0,4","5,8","9,0","19,3",,,
09/08/2014 11.00,"0,7","5,6","8,3",,,,
09/08/2014 12.00,"0,6","4,1","6,6","11,2",,,
09/08/2014 13.00,"0,7","3,7","5,8",,,,
09/08/2014 14.00,"1,5","4,3","6,5","7,3",,,
09/08/2014 15.00,"0,6","3,4","5,4",,,,
09/08/2014 16.00,,"4,4","6,7","4,9",,,
09/08/2014 17.00,"0,2","3,9","6,5",,,,
09/08/2014 18.00,"0,5","6,4","9,3","17,1",,,
09/08/2014 19.00,"0,6","8,3","11,9",,,,
09/08/2014 20.00,"0,1","9,6","16,6","25,4",,,
09/08/2014 21.00,"0,3","8,1","18,8",,,,
09/08/2014 22.00,"0,1","9,1","24,4","31,0",,,
09/08/2014 23.00,,"12,7","29,8",,,,
10/08/2014 0.00,,"18,5","39,1","23,0",,,
10/08/2014 1.00,"0,2",,,,,,
10/08/2014 2.00,,"19,1","41,8","17,1",,,
10/08/2014 3.00,"0,5","16,7","34,6",,,,
10/08/2014 4.00,"0,2","12,7","31,3","15,9",,,
10/08/2014 5.00,"0,5","11,6","25,0",,,,
10/08/2014 6.00,"0,3","8,7","20,6","11,2",,,
10/08/2014 7.00,"0,3","11,2","22,0",,,,
10/08/2014 8.00,"0,5","11,6","22,2","67,6",,,
10/08/2014 9.00,"1,6","7,7","13,2",,,,
10/08/2014 10.00,"2,0","6,6","10,2","44,9",,,
10/08/2014 11.00,"4,2","15,0","20,5",,,,
10/08/2014 12.00,"4,6","7,3","10,3","23,4",,,
10/08/2014 13.00,"5,4","4,1","6,0",,,,
10/08/2014 14.00,"2,5","3,2","5,0","23,9",,,
10/08/2014 15.00,"2,5","5,1","7,3",,,,
10/08/2014 16.00,"1,6","3,0","4,7","16,1",,,
10/08/2014 17.00,"1,8","4,2","6,3",,,,
10/08/2014 18.00,"1,8","5,7","8,1","18,8",,,
10/08/2014 19.00,"1,0","10,6","13,9",,,,
10/08/2014 20.00,"0,7","11,7","18,1","15,9",,,
10/08/2014 21.00,"0,5","12,6","20,0",,,,
10/08/2014 22.00,"0,7","15,8","30,8","25,6",,,
10/08/2014 23.00,"0,5","15,0","26,8",,,,
11/08/2014 0.00,"0,4","24,3","37,2","27,1",,,
11/08/2014 1.00,"0,4","19,4","36,2",,,,
11/08/2014 2.00,"0,6","18,3","32,6","24,4",,,
11/08/2014 3.00,"0,5","20,1","34,2",,,,
11/08/2014 4.00,"0,8","23,5","44,1","19,5",,,
11/08/2014 5.00,"0,4","25,3","44,1",,,,
11/08/2014 6.00,"0,6","21,1","43,5","9,8",,,
11/08/2014 7.00,"0,8","19,7","35,5",,,,
11/08/2014 8.00,"3,7","12,3","23,4","26,4",,,
11/08/2014 9.00,"5,8","10,1","16,1",,,,
11/08/2014 10.00,"4,6","9,7","12,9","14,2",,,
11/08/2014 11.00,"2,9","7,0","9,3",,,,
11/08/2014 12.00,"2,1","4,9","6,8","9,3",,,
11/08/2014 13.00,"1,4","2,9","4,5",,,,
11/08/2014 14.00,"1,4","3,0","4,7","6,3",,,
11/08/2014 15.00,"0,9","2,6","4,2",,,,
11/08/2014 16.00,"0,7","2,3","3,9","5,6",,,
11/08/2014 17.00,"0,9","3,7","5,6",,,,
11/08/2014 18.00,"0,8","6,0","8,0","6,3",,,
11/08/2014 19.00,"0,4","12,6","15,2",,,,
11/08/2014 20.00,"0,5","16,1","19,9","15,6",,,
11/08/2014 21.00,"0,5","12,9","19,3",,,,
11/08/2014 22.00,"0,9","14,2","22,8","20,0",,,
11/08/2014 23.00,"0,8","14,4","26,2",,,,
12/08/2014 0.00,"0,4","17,6","28,5","41,0",,,
12/08/2014 1.00,"0,7",,,,,,
12/08/2014 2.00,,"13,7","27,5","48,1",,,
12/08/2014 3.00,"0,6","11,0","23,6",,,,
12/08/2014 4.00,"0,6","12,5","23,1","25,4",,,
12/08/2014 5.00,"0,9","12,0","32,8",,,,
12/08/2014 6.00,"0,4","15,6","35,3","19,0",,,
12/08/2014 7.00,"0,6","28,3","48,4",,,,
12/08/2014 8.00,"1,3","11,5","17,9","48,6",,,
12/08/2014 9.00,"1,3","11,6","15,8",,,,
12/08/2014 10.00,"1,1","7,4","9,9","34,9",,,
12/08/2014 11.00,"1,7","10,1","13,5",,,,
12/08/2014 12.00,"1,7","6,1","8,4","44,7",,,
12/08/2014 13.00,"1,7","4,0","5,8",,,,
12/08/2014 14.00,"2,0","3,2","4,8","28,1",,,
12/08/2014 15.00,"1,8","3,1","4,8",,,,
12/08/2014 16.00,"1,3","3,7","5,5","16,1",,,
12/08/2014 17.00,"1,3","4,3","6,2",,,,
12/08/2014 18.00,"1,5","2,8","4,4","8,8",,,
12/08/2014 19.00,"1,3","4,5","6,2",,,,
12/08/2014 20.00,"1,3","7,7","9,5","7,1",,,
12/08/2014 21.00,"1,0","12,7","15,2",,,,
12/08/2014 22.00,"0,5","12,0","16,5",,,,
12/08/2014 23.00,"0,6","25,0","33,1",,,,
13/08/2014 0.00,"0,6","22,9","32,5",,,,
13/08/2014 1.00,"0,8","19,8","28,1",,,,
13/08/2014 2.00,"0,5","11,8","24,4",,,,
13/08/2014 3.00,"0,4","10,4","24,4",,,,
13/08/2014 4.00,"0,8","16,1","33,3",,,,
13/08/2014 5.00,"0,5","11,7","27,3",,,,
13/08/2014 6.00,"0,8","8,6","31,5",,,,
13/08/2014 7.00,"1,1","12,2","27,5",,,,
13/08/2014 8.00,"1,9","14,9","25,6",,,,
13/08/2014 9.00,"1,9","12,1","18,2",,,,
13/08/2014 10.00,"1,8","6,9","9,6",,,,
13/08/2014 11.00,"2,0","5,4","7,6",,,,
13/08/2014 12.00,"2,0","4,4","6,4",,,,
13/08/2014 13.00,"3,0","3,6","5,7",,,,
13/08/2014 14.00,"2,0","3,7","5,6",,,,
13/08/2014 15.00,"4,0","2,8","4,6",,,,
13/08/2014 16.00,"5,1","2,8","4,4",,,,
13/08/2014 17.00,"4,1","2,7","4,2",,,,
13/08/2014 18.00,"3,2","4,0","5,6",,,,
13/08/2014 19.00,"2,8","5,8","7,2",,,,
13/08/2014 20.00,"3,0","12,8","14,6",,,,
13/08/2014 21.00,"4,0","17,3","20,1",,,,
13/08/2014 22.00,"2,6","14,7","17,9",,,,
13/08/2014 23.00,"1,8","14,5","19,8",,,,
14/08/2014 0.00,"1,2","13,1","18,5",,,,
14/08/2014 1.00,"1,1",,,,,,
14/08/2014 2.00,,"10,8","19,7",,,,
14/08/2014 3.00,"1,1","11,4","22,7",,,,
14/08/2014 4.00,"0,8","13,6","27,9",,,,
14/08/2014 5.00,"1,2","9,0","26,9",,,,
14/08/2014 6.00,"1,2","8,0","29,2",,,,
14/08/2014 7.00,"1,1","11,6","31,7",,,,
14/08/2014 8.00,"1,0","8,2","14,8",,,,
14/08/2014 9.00,"1,1","5,5","8,8",,,,
14/08/2014 10.00,"0,7","4,2","6,5",,,,
14/08/2014 11.00,"3,7","3,8","6,0",,,,
14/08/2014 12.00,"12,3","2,8","4,5",,,,
14/08/2014 13.00,"14,5","2,5","4,1",,,,
14/08/2014 14.00,"9,2","2,3","3,9",,,,
14/08/2014 15.00,"8,8","2,2","3,7",,,,
14/08/2014 16.00,"8,3","3,0","4,6",,,,
14/08/2014 17.00,"7,1","2,9","4,2",,,,
14/08/2014 18.00,"5,6","2,5","4,0",,,,
14/08/2014 19.00,"5,6","3,0","4,3",,,,
14/08/2014 20.00,"3,1","3,9","5,2",,,,
14/08/2014 21.00,"1,9","3,9","5,4",,,,
14/08/2014 22.00,"1,8","4,8","6,7",,,,
14/08/2014 23.00,"1,7","7,5","10,0",,,,
15/08/2014 0.00,"1,7","8,8","11,7",,,,
15/08/2014 1.00,"1,3","5,6","8,0",,,,
15/08/2014 2.00,"1,6","5,7","8,1",,,,
15/08/2014 3.00,"1,5","6,6","11,3",,,,
15/08/2014 4.00,"1,2","5,7","10,7",,,,
15/08/2014 5.00,"1,3","6,2","11,9",,,,
15/08/2014 6.00,"1,2","7,0","12,9",,,,
15/08/2014 7.00,"1,2","5,3","9,8",,,,
15/08/2014 8.00,"2,1","4,6","7,3",,,,
15/08/2014 9.00,"3,7","7,7","10,3",,,,
15/08/2014 10.00,"2,5","6,1","8,1",,,,
