,Regione Puglia,,
23/04/2006 11.00,"2,47380674","6,08312551","0,06627452"
23/04/2006 12.00,"3,82477835","9,20450949","0,07567491"
23/04/2006 13.00,"3,67979788","11,82361489","0,04956726"
23/04/2006 14.00,"3,91141861","10,81516682","0,05703258"
23/04/2006 15.00,"2,79946742","5,13568171","0,06951439"
23/04/2006 16.00,"2,22433664","4,35306378","0,07433283"
23/04/2006 17.00,"2,28180629","6,56204136","0,07646594"
23/04/2006 18.00,"2,29617345","7,86770218","0,07685971"
23/04/2006 19.00,"1,69404843","10,36610111","0,07219971"
23/04/2006 20.00,"1,15069889","16,44014654","0,16912422"
23/04/2006 21.00,"1,34574728","49,1672712","0,47135201"
23/04/2006 22.00,"1,29654991","90,3695328","0,66788635"
23/04/2006 23.00,"1,28348858","61,24267928","0,52625264"
24/04/2006 0.00,"1,05839902","30,041822","0,3979675"
24/04/2006 1.00,,"24,13391408","0,37885101"
24/04/2006 2.00,"1,16961611",,"0,33816921"
24/04/2006 3.00,"1,09215833","15,80029574","0,28702105"
24/04/2006 4.00,"0,95219879","29,68492808","0,349387"
24/04/2006 5.00,"0,9406833","40,03544448","0,31056221"
24/04/2006 6.00,"0,99575182","48,18867136","0,3057426"
24/04/2006 7.00,"1,20136278","62,95586952","0,57108067"
24/04/2006 8.00,"1,41353237","75,93720232","0,65951349"
24/04/2006 9.00,"2,45776458","25,2449008","0,26399483"
24/04/2006 10.00,"3,42829988","16,96578593","0,13172073"
24/04/2006 11.00,"2,90755418","8,92546647","0,06106115"
24/04/2006 12.00,"2,3378318","6,07014877","0,05197764"
24/04/2006 13.00,"1,91617445","4,90855332","0,05170154"
24/04/2006 14.00,"1,59681204","4,1116604","0,03696895"
24/04/2006 15.00,"1,65826528","4,11425498","0,03483583"
24/04/2006 16.00,"1,59774565","4,25572195","0,02974012"
24/04/2006 17.00,"1,63022049","4,65287112","0,05975868"
24/04/2006 18.00,"1,89165763","6,51531782","0,04952881"
24/04/2006 19.00,"1,36053345","8,19346683","0,04873894"
24/04/2006 20.00,"1,24407068","13,65620379","0,12413774"
24/04/2006 21.00,"1,16334833","18,53620713","0,16241032"
24/04/2006 22.00,"1,00271929","12,1805241","0,15992072"
24/04/2006 23.00,"1,05061694","24,72835488","0,27797716"
25/04/2006 0.00,"1,1156551","21,24874432","0,29646105"
25/04/2006 1.00,"1,18964389","18,55697718","0,30297806"
25/04/2006 2.00,"1,02962707","17,85092912","0,25925444"
25/04/2006 3.00,"1,08463762","14,92422498","0,24740639"
25/04/2006 4.00,"1,21795005","13,61077658","0,27908274"
25/04/2006 5.00,"1,03356286","13,08125201","0,16758409"
25/04/2006 6.00,"0,9570092","16,30905982","0,1879646"
25/04/2006 7.00,"1,20535654","22,34026688","0,24764289"
25/04/2006 8.00,"1,06883649","15,2798436","0,19503382"
25/04/2006 9.00,"1,34505369","11,43554963","0,094831"
25/04/2006 10.00,"2,05286942","7,96114736","0,04166972"
25/04/2006 11.00,"3,08771472","9,13182863","0,04933076"
25/04/2006 12.00,"3,1166921","8,35829653","0,07476737"
25/04/2006 13.00,"2,43700862","8,63085022","0,11533034"
25/04/2006 14.00,"1,71750248","7,95855278","0,07046153"
25/04/2006 15.00,"1,5140201","6,3868295","0,05106894"
25/04/2006 16.00,"2,6076358","5,98578559","0,0615353"
25/04/2006 17.00,"1,70027348","5,28104151","0,07235815"
25/04/2006 18.00,"1,31199509","5,91959406","0,1037584"
25/04/2006 19.00,"1,05860445","8,57893559","0,08922269"
25/04/2006 20.00,"0,80789565","15,63416014","0,16335747"
25/04/2006 21.00,"0,74854149","18,69455132","0,1778524"
25/04/2006 22.00,"0,83188769","30,10153376","0,2877317"
25/04/2006 23.00,"0,90363094","26,2183","0,20814589"
26/04/2006 0.00,"0,94304478","34,1353184","0,36360582"
26/04/2006 1.00,,"20,26626312",
26/04/2006 2.00,"0,71961801",,
26/04/2006 3.00,"0,57620779","10,94495146",
26/04/2006 4.00,"0,68531155","11,66526878",
26/04/2006 5.00,"0,60677983","11,43295505",
26/04/2006 6.00,"0,69686366","22,4064412",
26/04/2006 7.00,"0,64073644","33,69534808",
26/04/2006 8.00,"0,73548728","67,06883008",
26/04/2006 9.00,"0,73210372","67,8241848",
26/04/2006 10.00,"0,78041224","31,2696128",
26/04/2006 11.00,"0,57118991","26,34030472",
26/04/2006 12.00,"0,80900113","24,8529408",
26/04/2006 13.00,"0,83397254","20,7841092",
26/04/2006 14.00,"0,75707514","16,34539355",
26/04/2006 15.00,"0,73467063","14,38431442",
26/04/2006 16.00,"0,71553374","10,11561573",
26/04/2006 17.00,"0,72521863","8,58672126",
26/04/2006 18.00,"0,61109801","9,07601926",
26/04/2006 19.00,"0,70141473","11,54846662",
26/04/2006 20.00,"0,63396831","20,08066528",
26/04/2006 21.00,"0,70129778","19,89376728",
26/04/2006 22.00,"2,12268037","20,16502272",
26/04/2006 23.00,"0,69593005","9,56791377",
27/04/2006 0.00,"0,67679316","7,61850931",
27/04/2006 1.00,"0,55917101","7,36412727",
27/04/2006 2.00,"0,5351332","5,81057374",
27/04/2006 3.00,"0,71133353","5,27974326",
27/04/2006 4.00,"0,52848202","6,26612686",
27/04/2006 5.00,"0,66804188","12,53485021",
27/04/2006 6.00,"0,52136403","8,19995616",
27/04/2006 7.00,"0,55893812","12,69448691",
27/04/2006 8.00,"0,64692082","19,15657656",
27/04/2006 9.00,"0,63490191","10,78531476",
27/04/2006 10.00,"0,71693415","6,19993533",
27/04/2006 11.00,"0,90456963","8,86446794",
27/04/2006 12.00,"0,78963134","8,68146659",
27/04/2006 13.00,"0,6429535","7,95855278",
27/04/2006 14.00,"0,64610417","11,8521687",
27/04/2006 15.00,"0,5240479","8,36997885",
27/04/2006 16.00,"0,45578482","9,06044602",
27/04/2006 17.00,"0,46325367","10,08836017",
27/04/2006 18.00,"0,55473689","9,4692756",
27/04/2006 19.00,"0,56278848","11,04748246",
27/04/2006 20.00,"0,65882379","16,09879718",
27/04/2006 21.00,"0,54995292","22,08069376",
27/04/2006 22.00,"0,58122567","25,07098528",
27/04/2006 23.00,"0,60666389","20,88274928",
28/04/2006 0.00,"0,56045446","14,48944001",
28/04/2006 1.00,,"6,31674323",
28/04/2006 2.00,"0,44110239",,
28/04/2006 3.00,"0,42238146","5,23042514",
28/04/2006 4.00,"0,55255441","3,76512761",
28/04/2006 5.00,"0,38185808","3,90399999",
28/04/2006 6.00,"0,48615956","5,86897769",
28/04/2006 7.00,"0,50865967","11,52769656",
28/04/2006 8.00,"0,51546137","24,08590376",
28/04/2006 9.00,"0,42738103","21,58879352",
28/04/2006 10.00,"0,46174139","15,40054242",
28/04/2006 11.00,"0,39895079","13,56146419",
28/04/2006 12.00,"0,41900909","10,45175871",
28/04/2006 13.00,"0,5179042","13,68865234",
28/04/2006 14.00,"0,54232237","13,82493397",
28/04/2006 15.00,"0,45354335","14,58937834",
28/04/2006 16.00,"0,46365945","17,54722895",
28/04/2006 17.00,"0,44278756","17,16046386",
28/04/2006 18.00,"0,52488082","22,41164184",
28/04/2006 19.00,"0,47790356","18,54788371",
28/04/2006 20.00,"0,57708953","16,96707844",
28/04/2006 21.00,"0,43924128","18,92427238",
28/04/2006 22.00,"0,49441557","15,04493528",
28/04/2006 23.00,"0,44505547","15,04493528",
29/04/2006 0.00,"0,49197375","11,98584426",
29/04/2006 1.00,"0,36586982","10,81256458",
29/04/2006 2.00,"0,39650898","9,54455104",
29/04/2006 3.00,"0,34900999","6,38293476",
29/04/2006 4.00,"0,50226477","5,5509987",
29/04/2006 5.00,"0,47348571","5,67689243",
29/04/2006 6.00,"0,46685792","6,61395598",
29/04/2006 7.00,"0,51145032","15,16303952",
29/04/2006 8.00,"0,52301971","19,95347904",
29/04/2006 9.00,"0,45092763","11,0254199",
29/04/2006 10.00,"0,40325372","8,59191425",
29/04/2006 11.00,"0,40139261","9,01502073",
29/04/2006 13.00,,,
29/04/2006 14.00,"0,45389219","6,97216918",
29/04/2006 15.00,"0,42906722","5,74957329",
29/04/2006 16.00,"0,52156642","5,82485064",
29/04/2006 17.00,"0,45900871","6,79825558",
29/04/2006 18.00,"0,51761334","7,82357322",
29/04/2006 19.00,"0,37162604","9,36804094",
29/04/2006 20.00,"0,450172","11,41089248",
29/04/2006 21.00,"0,45976434","15,57445986",
29/04/2006 22.00,"0,48743895","14,22727039",
29/04/2006 23.00,"0,42714814","12,02348198",
30/04/2006 0.00,"0,46354352","12,49591233",
30/04/2006 1.00,,"12,29084842",
30/04/2006 2.00,"0,28030757",,
30/04/2006 3.00,"0,338242","8,90080741",
30/04/2006 4.00,"0,3256373","7,0124034",
30/04/2006 5.00,"0,34124825","4,47116994",
30/04/2006 6.00,"0,42184753","4,09478509",
30/04/2006 7.00,"0,3694639","3,71580757",
30/04/2006 8.00,"0,28435422","4,56850986",
30/04/2006 9.00,"0,32078011","5,99746791",
30/04/2006 10.00,"0,26168936","8,3518072",
30/04/2006 11.00,"0,31893018","6,80474299",
30/04/2006 12.00,"0,19589149","5,97670168",
30/04/2006 13.00,"0,24041168","5,63795646",
30/04/2006 14.00,"0,26631467","4,81121149",
30/04/2006 15.00,"0,24989419","4,34916904",
30/04/2006 16.00,"0,25209091","5,0136789",
30/04/2006 17.00,"0,24318707","5,37059577",
30/04/2006 18.00,"0,2464252","7,31480723",
30/04/2006 19.00,"0,22086901","9,84695487",
30/04/2006 20.00,"0,21358424","13,36158754",
30/04/2006 21.00,"0,26400201","16,78537726",
30/04/2006 22.00,"0,2719814","13,82493397",
30/04/2006 23.00,"0,26157342","10,74767895",
01/05/2006 0.00,"0,24665606","9,8560407",
01/05/2006 1.00,"0,25486732","9,60684974",
01/05/2006 2.00,"0,24584653","10,14676412",
01/05/2006 3.00,"0,25301638","7,75997819",
01/05/2006 4.00,"0,30667228","6,81123232",
01/05/2006 5.00,"0,22005948","5,51076449",
01/05/2006 6.00,"0,26018623","4,74631821",
01/05/2006 7.00,"0,25451951","4,76838269",
01/05/2006 8.00,"0,32089604","5,30180774",
01/05/2006 9.00,"0,30725096","5,59772225",
01/05/2006 10.00,"0,26168936","5,86897769",
01/05/2006 11.00,"0,26030217","5,43289255",
01/05/2006 12.00,"0,19982321","6,45042454",
01/05/2006 13.00,"0,34194184","7,49131734",
01/05/2006 14.00,"0,32482777","8,4089129",
01/05/2006 15.00,"0,2548663","4,53087214",
01/05/2006 16.00,"0,19832009","4,97214835",
01/05/2006 17.00,"0,22931113","7,89365758",
01/05/2006 18.00,,,
01/05/2006 19.00,"0,26851241","7,72623139",
01/05/2006 20.00,"0,22225721","13,4277848",
01/05/2006 21.00,"0,25845123","16,52450015",
01/05/2006 22.00,"0,28712961","20,20785152",
01/05/2006 23.00,"0,27602804","16,54527021",
02/05/2006 0.00,"0,29071454","21,63682296",
02/05/2006 1.00,,"13,85088172",
02/05/2006 2.00,"0,52594155",,
02/05/2006 3.00,"0,67166341","7,37840418",
02/05/2006 4.00,"0,57617016","5,08765801",
02/05/2006 5.00,"0,55426805","6,24406238",
02/05/2006 6.00,"0,52345905","7,10714874",
02/05/2006 7.00,"0,55543658","14,9411003",
02/05/2006 8.00,"0,60186874","18,76592628",
02/05/2006 9.00,"0,57529453","20,56606472",
02/05/2006 10.00,"0,49644652","11,36935046",
02/05/2006 11.00,"0,54433908","7,39138092",
02/05/2006 12.00,"0,43687269","6,03899846",
02/05/2006 13.00,"0,45176666","6,30116808",
02/05/2006 14.00,"0,56594931","8,3544037",
02/05/2006 15.00,"0,49907444","10,67369794",
02/05/2006 16.00,"0,49907444","10,52573973",
02/05/2006 17.00,"0,34386296","9,01242423",
02/05/2006 18.00,"0,44738644","9,13961621",
02/05/2006 19.00,"0,42884246","8,46731877",
02/05/2006 20.00,"0,39409157","11,4939555",
02/05/2006 21.00,"0,50929631","10,80997",
02/05/2006 22.00,"0,64830089","19,85613912",
02/05/2006 23.00,"0,73298851","31,02820368",
03/05/2006 0.00,"0,50097318","18,57643561",
03/05/2006 1.00,"0,57456432","8,68925417",
03/05/2006 2.00,"0,60230706","8,6360413",
03/05/2006 3.00,"0,49323483","10,53871838",
03/05/2006 4.00,"0,47980128","6,81642531",
03/05/2006 5.00,"0,56843181","5,00978607",
03/05/2006 6.00,"0,5920852","7,36931835",
03/05/2006 7.00,"0,52521134","16,45312519",
03/05/2006 8.00,"0,60420479","25,1189956",
03/05/2006 9.00,"0,57587828","9,44331638",
03/05/2006 10.00,"0,53178218","4,86702086",
03/05/2006 11.00,"0,48651755","3,99095775",
03/05/2006 12.00,"0,51645091","3,77550977",
03/05/2006 13.00,"0,6056652","3,64312671",
03/05/2006 14.00,"0,60975354","3,6314463",
03/05/2006 15.00,"0,54098095","3,9753826",
03/05/2006 16.00,"0,53324259","4,14929621",
03/05/2006 17.00,"0,57558641","4,43742505",
03/05/2006 18.00,"0,52097656","4,54904187",
03/05/2006 19.00,"0,57427244","4,92153198",
03/05/2006 20.00,"0,49659296","8,09223217",
03/05/2006 21.00,"0,50024298","14,5452532",
03/05/2006 22.00,"0,60595708","11,61855098",
03/05/2006 23.00,"0,57938287","6,48806417",
04/05/2006 0.00,"0,52185321","7,22914772",
04/05/2006 1.00,,"11,23826565",
04/05/2006 2.00,"0,19707121",,
04/05/2006 3.00,"0,20067241","6,48287118",
04/05/2006 4.00,"0,29815389","3,85857278",
04/05/2006 5.00,"0,20084733","6,08961675",
04/05/2006 6.00,"0,17529114","6,2531482",
04/05/2006 7.00,"0,21217671","10,56986486",
04/05/2006 8.00,"0,17871639","19,59136536",
04/05/2006 9.00,"0,26961179","14,2649062",
04/05/2006 10.00,"0,14885727","10,8826585",
04/05/2006 11.00,"0,17221776","9,54714754",
04/05/2006 12.00,"0,21551349","8,35829653",
04/05/2006 13.00,"0,18539096","11,79116634",
04/05/2006 14.00,"0,12382789","11,26552694",
04/05/2006 15.00,"0,12523338","8,90210566",
04/05/2006 16.00,"0,20927826","6,54776446",
04/05/2006 17.00,"0,27444152","5,0785741",
04/05/2006 18.00,"0,15201913","7,48093518",
04/05/2006 19.00,"0,12013923","7,03965896",
04/05/2006 20.00,"0,2577556","9,93650913",
04/05/2006 21.00,"0,15368701","11,72496907",
04/05/2006 22.00,"0,24475834","24,91913424",
04/05/2006 23.00,"0,30298362","36,85955512",
05/05/2006 0.00,"0,29516798","38,90889408",
05/05/2006 1.00,"0,24370473","28,606388",
05/05/2006 2.00,"0,27795525","11,14742079",
05/05/2006 3.00,"0,18758667","7,58606267",
05/05/2006 4.00,"0,22789648","7,79242292",
05/05/2006 5.00,"0,15035023","7,56529644",
05/05/2006 6.00,"0,25424288","13,2603567",
05/05/2006 7.00,"0,23764442","31,67455528",
05/05/2006 8.00,"0,21577689","26,91786256",
05/05/2006 9.00,"0,24607535","14,55433711","1,24491085"
05/05/2006 10.00,"0,25960044","6,48806417","1,18053877"
05/05/2006 11.00,"0,34109875","5,77682885","1,14651611"
05/05/2006 12.00,"0,48249124","4,72425373","1,1676795"
05/05/2006 13.00,"0,73304546","4,8086169","1,11965005"
05/05/2006 14.00,"0,83254671","5,3173829","1,14525325"
05/05/2006 15.00,"1,04498682","5,5509987","1,15034314"
05/05/2006 16.00,"0,78002985","4,8228919","1,10005475"
05/05/2006 17.00,"0,83272265","4,79304175","1,09622772"
05/05/2006 18.00,"1,07941329","4,32061714","1,12669131"
05/05/2006 19.00,"0,93503489","6,94880837","1,14008648"
05/05/2006 20.00,"0,44218041","8,34661612","1,20155071"
05/05/2006 21.00,"0,32652005","9,17595568","1,26718565"
05/05/2006 22.00,"0,33003277","8,27912634","1,27327044"
05/05/2006 23.00,"0,25591178","9,28627426","1,28528742"
06/05/2006 0.00,"0,28260905","11,03969106","1,28345021"
06/05/2006 1.00,,"8,90729674","1,20839975"
06/05/2006 2.00,"0,88014434",,"1,21153826"
06/05/2006 3.00,"0,76694513","7,60423432",
06/05/2006 4.00,"0,96175249","6,8021465","1,25427628"
06/05/2006 5.00,"0,84241161","6,51142498","1,23477884"
06/05/2006 6.00,"0,70464167","7,14349012","1,22284342"
06/05/2006 7.00,"0,78800516","9,71587006","1,21363176"
06/05/2006 8.00,"1,05564702","12,03646064","1,14343352"
06/05/2006 9.00,"1,230271","15,31488482","1,1076622"
06/05/2006 10.00,"1,88840526","10,13897846","1,09369152"
06/05/2006 11.00,"2,10778233","8,33104097","1,11376447"
06/05/2006 12.00,"2,24204159","7,39397742","1,13644818"
06/05/2006 13.00,"1,71904527","4,92672306","1,13982552"
06/05/2006 14.00,"1,61988675","4,94359454","1,13502688"
06/05/2006 15.00,"1,5023002","4,18433934","1,13380014"
06/05/2006 16.00,"1,32416553","4,64378721","1,10555122"
06/05/2006 17.00,"2,26485697","10,80219007","1,12128687"
06/05/2006 18.00,"1,38997865","9,4692756","1,13844383"
06/05/2006 19.00,"1,58127635","10,16753035","1,16492661"
06/05/2006 20.00,"1,28116677","10,59063492","1,22506973"
06/05/2006 21.00,"0,79765853","9,62501947","1,24084383"
06/05/2006 22.00,"0,83012625","9,12144647","1,24936464"
06/05/2006 23.00,"0,8871647","13,43166998","1,33441547"
07/05/2006 0.00,"0,77045581","15,33825138","1,38220027"
07/05/2006 1.00,"0,81345355","9,61853014","1,32305555"
07/05/2006 2.00,"0,85908431","10,67239586","1,323094"
07/05/2006 3.00,"0,68884664","11,31873408","1,2831776"
07/05/2006 4.00,"0,81082054","7,53674454","1,26034127"
07/05/2006 5.00,"0,65725659","6,4776801","1,23581569"
07/05/2006 6.00,"0,6318082","7,74829587","1,27070395"
07/05/2006 7.00,"0,58266778","10,08965842","1,29868375"
07/05/2006 8.00,"0,90646939","14,09098877","1,33767863"
07/05/2006 9.00,"1,7181676","27,38379784","1,38707463"
07/05/2006 10.00,"4,92108401","24,73743688","1,50962448"
07/05/2006 11.00,"5,45812103","14,93461097","1,46245479"
07/05/2006 12.00,"3,32138165","10,18959101","1,29776224"
07/05/2006 13.00,"2,7404682","9,12793389","1,25074517"
07/05/2006 14.00,"2,30259072","5,19019092","1,23132462"
07/05/2006 15.00,"2,09198731","4,99680742","1,22153862"
07/05/2006 16.00,"1,62076341","7,5328498","1,3042874"
07/05/2006 17.00,"1,65761949","10,3284653","1,23950059"
07/05/2006 18.00,"1,60760139","12,38040076","1,28179591"
07/05/2006 19.00,"1,15129587","9,80153149","1,2353928"
07/05/2006 20.00,"0,93191778","11,3356113","1,3026366"
07/05/2006 21.00,"0,74500742","13,23050273","1,28755334"
07/05/2006 22.00,"0,88804237","13,11239658","1,33744913"
07/05/2006 23.00,"0,90208205","10,894337","1,3286592"
08/05/2006 0.00,"0,69060199","8,5763391","1,2894721"
08/05/2006 1.00,,"10,58804225","1,29891442"
08/05/2006 2.00,"0,35978104",,"1,26924537"
08/05/2006 3.00,"0,37481433","6,85795586",
08/05/2006 4.00,"0,27381301","5,8975315","1,18335458"
08/05/2006 5.00,"0,35744601","7,93908479","1,1534001"
08/05/2006 6.00,"0,34255814","17,38499575","1,11947413"
08/05/2006 7.00,"0,3882428","30,48441176","1,18285712"
08/05/2006 8.00,"0,44750034","28,74007504","1,13785084"
08/05/2006 9.00,"0,50208782","18,86456254","1,12333261"
08/05/2006 10.00,"0,83968198","9,40048949","1,05792485"
08/05/2006 11.00,"1,3179781","11,36156862","1,05551796"
08/05/2006 12.00,"1,5961693","14,34278196","1,07309199"
08/05/2006 13.00,"0,91995786","7,98840292","1,04035083"
08/05/2006 14.00,"1,60215332","8,72948838","1,03901341"
08/05/2006 15.00,"2,10511576","9,62631772","1,04462987"
08/05/2006 16.00,"1,49370858","6,47248902","1,03370217"
08/05/2006 17.00,"0,8103456","5,4199139","1,00883059"
08/05/2006 18.00,"0,7189773","5,6729996","1,0354986"
08/05/2006 19.00,"0,52033178","5,6418493","1,02770475"
08/05/2006 20.00,"0,46121967","12,31160891","1,11733519"
08/05/2006 21.00,"0,38473924","42,81939296","1,28249724"
08/05/2006 22.00,"0,42619114","38,605192","1,41667612"
08/05/2006 23.00,"0,35248305","24,27798328","1,27153226"
09/05/2006 0.00,"0,35379701","19,79382704","1,29972876"
09/05/2006 1.00,"0,37481433","22,00151784","1,20131072"
09/05/2006 2.00,"0,43494853","13,77171536","1,19600065"
09/05/2006 3.00,"0,45961484","11,39791382","1,18495762"
09/05/2006 4.00,"0,51172084","7,88457367","1,12050632"
09/05/2006 5.00,"0,32796318","6,60746666","1,12677053"
09/05/2006 6.00,"0,40064817","10,16363752","1,13059173"
09/05/2006 7.00,"0,43159141","14,51929398","1,12894908"
09/05/2006 8.00,"0,34562338","18,80745874","1,16986737"
09/05/2006 9.00,"0,35277493","20,87106696","1,18228394"
09/05/2006 10.00,"0,37627373","14,50501325","1,09124036"
09/05/2006 11.00,"0,33409264","10,80478274","1,07660679"
09/05/2006 12.00,"0,31541035","9,4549987","1,04241288"
09/05/2006 13.00,"0,28943006","11,92874047","1,04271927"
09/05/2006 14.00,"0,29497678","11,38622577","1,04355924"
09/05/2006 15.00,"0,29935598","7,98970117","1,0183067"
09/05/2006 16.00,"0,22316641","7,97542426","1,00997695"
09/05/2006 17.00,"0,26491019","8,52572272","1,0378286"
09/05/2006 18.00,"0,29380927","10,38557101","1,04436192"
09/05/2006 19.00,"0,29570597","12,44399579","1,05280584"
09/05/2006 20.00,"0,24038931","14,63869073","1,15049692"
09/05/2006 21.00,"0,23980555","14,00014391","1,13101229"
09/05/2006 22.00,"0,2106146","11,11497415","1,11737247"
09/05/2006 23.00,"0,19995949","7,97152952","1,06755241"
10/05/2006 0.00,"0,23236213","6,45042454","1,09467944"
10/05/2006 1.00,,"5,50687166","1,11141233"
10/05/2006 2.00,"0,37760193",,"1,10224378"
10/05/2006 3.00,"0,48074404","5,40044782",
10/05/2006 4.00,"0,42014101","4,87870126","1,17256202"
10/05/2006 5.00,"0,37701919","5,76255386","1,16374413"
10/05/2006 6.00,"0,54018057","10,20386026","1,1061908"
10/05/2006 7.00,"0,57456127","22,29613792","1,12037817"
10/05/2006 8.00,"0,53785062","30,4221188","1,16010001"
10/05/2006 9.00,"0,732479","12,66203836","1,11907454"
10/05/2006 10.00,"0,79657745","8,78140301","1,13111365"
10/05/2006 11.00,"0,63108511","7,22525489","1,1007852"
10/05/2006 12.00,"0,60311456","6,06236119","1,10285541"
10/05/2006 13.00,"1,5471204","5,5141449","1,25347127"
10/05/2006 14.00,"0,53144047","10,39724759","0,92325901"
