,Bari,,
,Ex Ciapi,,
Parm,SO2,NO2,PM10



12/12/2010 5.00,"3,97335086","7,20059391",15
12/12/2010 6.00,"4,08893901","25,97689088",15
12/12/2010 7.00,"4,0365625","24,03399296",15
12/12/2010 8.00,"4,0022479","26,92952576",15
12/12/2010 9.00,"4,17563013","30,04962296",15
12/12/2010 10.00,"4,13047838","27,5045024",15
12/12/2010 11.00,"4,20091478","25,31887608",15
12/12/2010 12.00,"4,15215167","15,52514746",15
12/12/2010 13.00,"4,12144844","11,36805794",15
12/12/2010 14.00,"4,0726843","10,68147978",15
12/12/2010 15.00,"4,07087811","8,63863779",15
12/12/2010 16.00,"4,20452717","14,76199561",15
12/12/2010 17.00,"4,12144844","18,97099019",15
12/12/2010 18.00,"4,05642959","27,26829392",15
12/12/2010 19.00,"4,11422367","23,01644568",15
12/12/2010 20.00,"4,00044171","21,07352864",15
12/12/2010 21.00,"4,02392017","22,79061936",15
12/12/2010 22.00,"4,00766546","15,17601818",15
12/12/2010 23.00,"4,04198107","23,75623672",15
13/12/2010 0.00,"3,95709615","9,65616786",15
13/12/2010 1.00,"3,9823808","11,66916544","13,5"
13/12/2010 2.00,"4,02572636","7,53804088","13,5"
13/12/2010 3.00,"4,01489023","4,02729722","13,5"
13/12/2010 4.00,"4,00585927","4,08959592","13,5"
13/12/2010 5.00,"4,00405409","6,57891476","13,5"
13/12/2010 6.00,"4,04739965","13,42907731","13,5"
13/12/2010 7.00,"4,01308403","19,61603016","13,5"
13/12/2010 8.00,"4,05642959","27,29163944","13,5"
13/12/2010 9.00,"4,05281721","22,82176584","13,5"
13/12/2010 10.00,"4,17743632","19,39018472","13,5"
13/12/2010 11.00,"4,24606653","17,58357034","13,5"
13/12/2010 12.00,"4,2352304","19,21498816","13,5"
13/12/2010 13.00,"4,1810487","21,81592","13,5"
13/12/2010 14.00,"4,11602986","28,05349496","13,5"
13/12/2010 15.00,"4,00947165","23,32014776","13,5"
13/12/2010 16.00,"4,0726843","28,980184","13,5"
13/12/2010 17.00,"4,02933875","24,4765636","13,5"
13/12/2010 18.00,"4,06545953","30,388372","13,5"
13/12/2010 19.00,"4,02392017","30,73490288","13,5"
13/12/2010 20.00,"4,09255038","31,9432104","13,5"
13/12/2010 21.00,"3,99682932","22,14298672","13,5"
13/12/2010 22.00,"3,94445382","12,35184886","13,5"
13/12/2010 23.00,"4,00405409","13,81844464","13,5"
14/12/2010 0.00,"4,02392017","7,18631892","13,5"
14/12/2010 1.00,,"5,33165789","12,19999981"
14/12/2010 2.00,"3,89568969",,"12,19999981"
14/12/2010 3.00,"4,07449049","5,36150994","12,19999981"
14/12/2010 4.00,"4,00585927","5,93127638","12,19999981"
14/12/2010 5.00,"4,01669642","9,27459385","12,19999981"
14/12/2010 6.00,"4,00405409","13,71071491","12,19999981"
14/12/2010 7.00,"4,06004198","15,50307342","12,19999981"
14/12/2010 8.00,"4,0365625","21,2682276","12,19999981"
14/12/2010 9.00,"4,0365625","24,89965096","12,19999981"
14/12/2010 10.00,"4,01850159","20,71791576","12,19999981"
14/12/2010 11.00,"4,08352044","24,01192848","12,19999981"
14/12/2010 12.00,"4,01489023","20,70883376","12,19999981"
14/12/2010 13.00,"4,02211398","18,31685866","12,19999981"
14/12/2010 14.00,"4,02572636","17,0657147","12,19999981"
14/12/2010 15.00,"4,06907192","16,83858439","12,19999981"
14/12/2010 16.00,"4,08532663","18,16631734","12,19999981"
14/12/2010 17.00,"4,07629669","21,35256592","12,19999981"
14/12/2010 18.00,"4,04378726","27,41622536","12,19999981"
14/12/2010 19.00,"4,07449049","29,10737024","12,19999981"
14/12/2010 20.00,"4,10880509","25,70045392","12,19999981"
14/12/2010 21.00,"4,11783605","26,32084056","12,19999981"
14/12/2010 22.00,"4,09977515","24,48044496","12,19999981"
14/12/2010 23.00,"4,04739965","22,73222688","12,19999981"
15/12/2010 0.00,"4,00044171","13,64322514","12,19999981"
15/12/2010 1.00,"3,984187","6,24925537","13,5"
15/12/2010 2.00,"4,02030779","5,35112587","13,5"
15/12/2010 3.00,"4,02933875","5,48610542","13,5"
15/12/2010 4.00,"4,06365436","4,17655177","13,5"
15/12/2010 5.00,"4,04739965","4,2141914","13,5"
15/12/2010 6.00,"3,96251371","6,42706372","13,5"
15/12/2010 7.00,"4,07810186","14,21688632","13,5"
15/12/2010 8.00,"4,08171425","30,42990064","13,5"
15/12/2010 9.00,"4,11241748","30,36110688","13,5"
15/12/2010 10.00,"4,06545953","19,4343328","13,5"
15/12/2010 11.00,"4,20091478","32,86859928","13,5"
15/12/2010 12.00,"4,12686599","31,88999944","13,5"
15/12/2010 13.00,"4,20091478","26,35588752","13,5"
15/12/2010 14.00,"4,1973024","38,58312752","13,5"
15/12/2010 15.00,"4,08532663","29,10607008","13,5"
15/12/2010 16.00,"4,11422367","23,9586984","13,5"
15/12/2010 17.00,"4,13589594","25,4772088","13,5"
15/12/2010 18.00,"4,10699992","43,72919904","13,5"
15/12/2010 19.00,"4,2713522","43,05560144","13,5"
15/12/2010 20.00,"4,16840638","42,60783016","13,5"
15/12/2010 21.00,"4,04198107","22,43370632","13,5"
15/12/2010 22.00,"4,08713282","9,62631772","13,5"
15/12/2010 23.00,"3,98599319","3,46012728","13,5"
16/12/2010 0.00,"4,00585927","3,19406292","13,5"
16/12/2010 1.00,,"4,09608334","16,39999962"
16/12/2010 2.00,"3,94084144",,"16,39999962"
16/12/2010 3.00,"3,95890133","1,13953097","16,39999962"
16/12/2010 4.00,"3,94264763",,"16,39999962"
16/12/2010 5.00,"4,00405409","1,48346918","16,39999962"
16/12/2010 6.00,"4,08352044","3,53799922","16,39999962"
16/12/2010 7.00,"4,03475732","8,31806231","16,39999962"
16/12/2010 8.00,"4,07449049","13,89761291","16,39999962"
16/12/2010 9.00,"4,13047838","22,80230168","16,39999962"
16/12/2010 10.00,"4,13770315","34,3741272","16,39999962"
16/12/2010 11.00,"4,17924251","36,16389304","16,39999962"
16/12/2010 12.00,"4,11964224","22,33246592","16,39999962"
16/12/2010 13.00,"4,15937542","17,03067156","16,39999962"
16/12/2010 14.00,"4,30024924","17,50310382","16,39999962"
16/12/2010 15.00,"4,15576405","16,98654451","16,39999962"
16/12/2010 16.00,"4,13228457","19,59526584","16,39999962"
16/12/2010 17.00,"4,12144844","23,37855936","16,39999962"
16/12/2010 18.00,"4,16479399","26,78027504","16,39999962"
16/12/2010 19.00,"4,0365625","16,35577954","16,39999962"
16/12/2010 20.00,"4,04559346","20,75038152","16,39999962"
16/12/2010 21.00,"4,07449049","15,08386169","16,39999962"
16/12/2010 22.00,"3,97696223","4,3907015","16,39999962"
16/12/2010 23.00,"4,06545953","2,98510618","16,39999962"
17/12/2010 0.00,"4,00405409","1,31604298","16,39999962"
17/12/2010 1.00,"3,91375059","0,18040485",15
17/12/2010 2.00,"3,946259","0,0597022",15
17/12/2010 3.00,"3,97876842","0,08955234",15
17/12/2010 4.00,"3,94445382","0,05710762",15
17/12/2010 5.00,"3,91555679","0,82544673",15
17/12/2010 6.00,"3,95348377","1,7430423",15
17/12/2010 7.00,"4,0022479","2,06231953",15
17/12/2010 8.00,"4,03475732","3,9014035",15
17/12/2010 9.00,"4,03475732","6,9098724",15
17/12/2010 10.00,"4,10338753","6,9981265",15
17/12/2010 11.00,"4,09977515","5,0136789",15
17/12/2010 12.00,"4,30205543","22,56997456",15
17/12/2010 13.00,"4,30927918","20,15594072",15
17/12/2010 14.00,"4,28941209","19,4615788",15
17/12/2010 15.00,"4,27676976","16,51022707",15
17/12/2010 16.00,"4,26593363","30,46882896",15
17/12/2010 17.00,"4,5946382","55,82535232",15
17/12/2010 18.00,"4,5223956","42,401468",15
17/12/2010 19.00,"4,31650293","36,57791752",15
17/12/2010 20.00,"4,23703659","36,41698448",15
17/12/2010 21.00,"4,15576405","25,91979856",15
17/12/2010 22.00,"4,26593363","23,2916016",15
17/12/2010 23.00,"4,30386061","14,14549989",15
18/12/2010 0.00,"4,11783605","15,97679819",15
18/12/2010 1.00,,"21,8678308","12,30000019"
18/12/2010 2.00,"4,20813955",,"12,30000019"
18/12/2010 3.00,"4,26412743","20,1507592","12,30000019"
18/12/2010 4.00,"4,32734009","18,81394807","12,30000019"
18/12/2010 5.00,"4,15756922","12,65944378","12,30000019"
18/12/2010 6.00,"4,37971559","29,71347424","12,30000019"
18/12/2010 7.00,"4,33998241","39,13992104","12,30000019"
18/12/2010 8.00,"4,7535719","56,00058712","12,30000019"
18/12/2010 9.00,"5,05699182","55,06351592","12,30000019"
18/12/2010 10.00,"4,3237277","25,6706076","12,30000019"
18/12/2010 11.00,"4,1828549","28,1378524","12,30000019"
18/12/2010 12.00,"4,26051505","20,817856","12,30000019"
18/12/2010 13.00,"4,30927918","21,85614848","12,30000019"
18/12/2010 14.00,"4,28941209","18,50895539","12,30000019"
18/12/2010 15.00,"4,20633336","20,89573176","12,30000019"
18/12/2010 16.00,"4,27857595","14,2363543","12,30000019"
18/12/2010 17.00,"4,20091478","9,16167878","12,30000019"
18/12/2010 18.00,"4,16118161","13,84828905","12,30000019"
18/12/2010 19.00,"4,19188484","24,7244544","12,30000019"
18/12/2010 20.00,"4,19188484","17,65235262","12,30000019"
18/12/2010 21.00,"4,07990805","19,40188616","12,30000019"
18/12/2010 22.00,"4,12506082","21,0839108","12,30000019"
18/12/2010 23.00,"4,11964224","21,9171604","12,30000019"
19/12/2010 0.00,"4,17743632","32,55969656","12,30000019"
19/12/2010 1.00,"4,09074521","27,37081536","24,70000076"
19/12/2010 2.00,"4,12506082","24,45579928","24,70000076"
19/12/2010 3.00,"4,09255038","18,17539743","24,70000076"
19/12/2010 4.00,"4,15756922","16,37394736","24,70000076"
19/12/2010 5.00,"4,13228457","19,21238784","24,70000076"
19/12/2010 6.00,"4,1449269","26,79195736","24,70000076"
19/12/2010 7.00,"4,38694035","35,57855336","24,70000076"
19/12/2010 8.00,"4,44834681","36,16389304","24,70000076"
19/12/2010 9.00,"4,38874655","36,385838","24,70000076"
19/12/2010 10.00,"4,29663686","32,93479272","24,70000076"
19/12/2010 11.00,"4,34540099","32,68820208","24,70000076"
19/12/2010 12.00,"4,19007865","29,09178744","24,70000076"
19/12/2010 13.00,"4,31289157","22,35324936","24,70000076"
19/12/2010 14.00,"4,19188484","17,02418223","24,70000076"
19/12/2010 15.00,"4,25870886","20,64782184","24,70000076"
19/12/2010 16.00,"4,15215167","22,431106","24,70000076"
19/12/2010 17.00,"4,1810487","29,68232776","24,70000076"
19/12/2010 18.00,"4,20813955","40,62208432","24,70000076"
19/12/2010 19.00,"4,17563013","35,08537208","24,70000076"
19/12/2010 20.00,"4,30205543","49,60986096","24,70000076"
19/12/2010 21.00,"4,34720616","47,21527216","24,70000076"
19/12/2010 22.00,"4,36707326","50,05891328","24,70000076"
19/12/2010 23.00,"4,73189963","58,41072048","24,70000076"
20/12/2010 0.00,"4,65965704","52,6728276","24,70000076"
20/12/2010 1.00,,"34,69469312","32,90000153"
20/12/2010 2.00,"4,13950832",,"32,90000153"
20/12/2010 3.00,"4,14131451","15,70813734","32,90000153"
20/12/2010 4.00,"4,11602986","16,23508071","32,90000153"
20/12/2010 5.00,"4,15034547","14,06763369","32,90000153"
20/12/2010 6.00,"4,22439426","27,58105888","32,90000153"
20/12/2010 7.00,"4,74815435","38,17560384","32,90000153"
20/12/2010 8.00,"5,03351234","53,86557144","32,90000153"
20/12/2010 9.00,"5,30984141","67,60615944","32,90000153"
20/12/2010 10.00,"5,28455574","75,10913424","32,90000153"
20/12/2010 11.00,"5,19605843","69,33621352","32,90000153"
20/12/2010 12.00,"4,55309883","39,68243192","32,90000153"
20/12/2010 13.00,"4,28038214","28,79458616","32,90000153"
20/12/2010 14.00,"4,26051505","32,3870812","32,90000153"
20/12/2010 15.00,"4,24064897","32,87249976","32,90000153"
20/12/2010 16.00,"4,21355813","40,22234248","32,90000153"
20/12/2010 17.00,"4,46098914","51,5034484","32,90000153"
20/12/2010 18.00,"4,54406787","50,38077936","32,90000153"
20/12/2010 19.00,"4,9341789","62,14340336","32,90000153"
20/12/2010 20.00,"4,32914628","46,15361504","32,90000153"
20/12/2010 21.00,"4,24606653","39,80313648","32,90000153"
20/12/2010 22.00,"4,16479399","37,59026416","32,90000153"
20/12/2010 23.00,"4,06907192","32,98150288","32,90000153"
21/12/2010 0.00,"4,24426136","35,52922376","32,90000153"
21/12/2010 1.00,"4,19188484","33,8601816",39
21/12/2010 2.00,"4,14131451","33,24239528",39
21/12/2010 3.00,"4,55851639","34,54156104",39
21/12/2010 4.00,"4,3417886","30,75306688",39
21/12/2010 5.00,"4,24426136","26,89967944",39
21/12/2010 6.00,"4,48627379","32,15217288",39
21/12/2010 7.00,"4,58199587","34,22877696",39
21/12/2010 8.00,"4,20272097","31,19305632",39
21/12/2010 9.00,"4,20813955","32,71284776",39
21/12/2010 10.00,"4,19188484","31,78877816",39
21/12/2010 11.00,"4,3417886","34,30793376",39
21/12/2010 12.00,"4,35081855","44,6454868",39
21/12/2010 13.00,"4,42486733","41,13214856",39
21/12/2010 14.00,"4,11422367","30,14696288",39
21/12/2010 15.00,"4,10158134","31,2670316",39
21/12/2010 16.00,"4,09796896","35,66551112",39
21/12/2010 17.00,"4,15034547","37,14379304",39
21/12/2010 18.00,"4,40680745","41,180178",39
21/12/2010 19.00,"4,47182528","44,28857376",39
21/12/2010 20.00,"4,1629878","39,87971208",39
21/12/2010 21.00,"4,0365625","41,16069472",39
21/12/2010 22.00,"4,04017488","35,08795328",39
21/12/2010 23.00,"3,98057461","32,57137888",39
22/12/2010 0.00,"4,11422367","32,24303112",39
22/12/2010 1.00,,"20,98659","34,40000153"
22/12/2010 2.00,"4,04559346",,"34,40000153"
22/12/2010 3.00,"4,11783605","22,37789504","34,40000153"
22/12/2010 4.00,"4,18827245","24,48694576","34,40000153"
22/12/2010 5.00,"4,06907192","13,94043598","34,40000153"
22/12/2010 6.00,"4,24426136","19,11246098","34,40000153"
22/12/2010 7.00,"4,10699992","32,60902616","34,40000153"
22/12/2010 8.00,"4,12686599","38,53639824","34,40000153"
22/12/2010 9.00,"4,05642959","36,87643808","34,40000153"
22/12/2010 10.00,"4,11602986","32,91532856","34,40000153"
22/12/2010 11.00,"4,16118161","22,2935376","34,40000153"
22/12/2010 12.00,"4,32553389","19,05925194","34,40000153"
22/12/2010 13.00,"4,21716949","17,91711491","34,40000153"
22/12/2010 14.00,"4,24245415","18,82692673","34,40000153"
22/12/2010 15.00,"4,2153633","20,77372704","34,40000153"
22/12/2010 16.00,"4,20272097","29,33059624","34,40000153"
22/12/2010 17.00,"4,21716949","35,72780408","34,40000153"
22/12/2010 18.00,"4,2713522","38,75186152","34,40000153"
22/12/2010 19.00,"4,19188484","32,87249976","34,40000153"
22/12/2010 20.00,"4,22981182","27,1488704","34,40000153"
22/12/2010 21.00,"4,31289157","26,65048848","34,40000153"
22/12/2010 22.00,"4,15215167","17,75229286","34,40000153"
22/12/2010 23.00,"4,15576405","12,86839478","34,40000153"
23/12/2010 0.00,"4,13950832","20,20527032","34,40000153"
23/12/2010 1.00,"4,18466007","14,12604146","29,5"
23/12/2010 2.00,"4,14131451","11,61465432","29,5"
23/12/2010 3.00,"4,13770315","16,60627066","29,5"
23/12/2010 4.00,"4,17382394","16,15850702","29,5"
23/12/2010 5.00,"4,17382394","13,68865234","29,5"
23/12/2010 6.00,"4,14673309","14,98003818","29,5"
23/12/2010 7.00,"4,11061128","17,45118537","29,5"
23/12/2010 8.00,"4,10880509","19,801628","29,5"
23/12/2010 9.00,"4,05642959","23,588822","29,5"
23/12/2010 10.00,"4,78872451",,"29,5"
23/12/2010 11.00,,"26,48697424","29,5"
23/12/2010 12.00,,"24,22477232","29,5"
23/12/2010 13.00,,"23,19684288","29,5"
23/12/2010 14.00,,"20,81655584","29,5"
23/12/2010 15.00,,,"29,5"
23/12/2010 16.00,,,"29,5"
23/12/2010 17.00,"3,8938835","16,89180491","29,5"
23/12/2010 18.00,"3,90471963","14,3791157","29,5"
23/12/2010 19.00,"3,98960456","13,88333218","29,5"
23/12/2010 20.00,"3,91555679","11,38622577","29,5"
23/12/2010 21.00,"3,90110725","9,05914778","29,5"
23/12/2010 22.00,"3,89930106","6,75412662","29,5"
23/12/2010 23.00,"3,81983471","6,3582757","29,5"
24/12/2010 0.00,"3,88846492","12,25320114","29,5"
24/12/2010 1.00,,"8,25316903","19,10000038"
24/12/2010 2.00,"3,78371291",,"19,10000038"
24/12/2010 3.00,"3,74939831","12,56469462","19,10000038"
24/12/2010 4.00,"3,86137408","20,21953384","19,10000038"
24/12/2010 5.00,"3,82525329","23,64851464","19,10000038"
24/12/2010 6.00,"3,91375059","35,73170456","19,10000038"
24/12/2010 7.00,"3,89207731","35,15284656","19,10000038"
24/12/2010 8.00,"3,94264763","37,94327672","19,10000038"
24/12/2010 9.00,"3,93542286","34,33519888","19,10000038"
24/12/2010 10.00,"4,0022479","39,29047192","19,10000038"
24/12/2010 11.00,"4,0022479","35,74726824","19,10000038"
24/12/2010 12.00,"4,03475732","33,30208792","19,10000038"
24/12/2010 13.00,"3,90833202","26,98015552","19,10000038"
24/12/2010 14.00,"3,88485356","31,15410888","19,10000038"
24/12/2010 15.00,"3,9643199","26,3221216","19,10000038"
24/12/2010 16.00,"3,98960456","20,46612448","19,10000038"
24/12/2010 17.00,"3,98057461","13,46542061","19,10000038"
24/12/2010 18.00,"3,78371291","9,09938199","19,10000038"
24/12/2010 19.00,"3,86859884","20,50765312","19,10000038"
24/12/2010 20.00,"3,83247704","13,48878525","19,10000038"
24/12/2010 21.00,"3,89027111","10,6217814","19,10000038"
24/12/2010 22.00,"3,87943498","20,31947408","19,10000038"
24/12/2010 23.00,"3,89207731","11,75222846","19,10000038"
25/12/2010 0.00,"3,85595652","7,05523411","19,10000038"
25/12/2010 1.00,"3,77287677","5,13438346","6,69999981"
25/12/2010 2.00,"3,82525329","9,66006261","6,69999981"
25/12/2010 3.00,"3,84692556","5,60291333","6,69999981"
25/12/2010 4.00,"3,85776169","8,18438101","6,69999981"
25/12/2010 5.00,"3,91375059","14,98522543","6,69999981"
25/12/2010 6.00,"3,91916815","16,9592966","6,69999981"
25/12/2010 7.00,"3,89027111","8,61787156","6,69999981"
25/12/2010 8.00,"3,9643199","26,4999376","6,69999981"
25/12/2010 9.00,"3,98057461","22,82954768","6,69999981"
25/12/2010 10.00,"3,93542286","11,5237999","6,69999981"
25/12/2010 11.00,"3,93542286","4,76578619","6,69999981"
25/12/2010 12.00,"3,89207731","5,08376518","6,69999981"
25/12/2010 13.00,"3,8234471","7,91312748","6,69999981"
25/12/2010 14.00,"3,93361667","8,64901995","6,69999981"
25/12/2010 15.00,"3,85776169","3,65351078","6,69999981"
25/12/2010 16.00,"3,85415033","2,42702014","6,69999981"
25/12/2010 17.00,"3,84150698","2,93578614","6,69999981"
25/12/2010 18.00,"3,89027111","5,66651027","6,69999981"
25/12/2010 19.00,"3,91375059","9,50821157","6,69999981"
25/12/2010 20.00,"3,90291344","14,74122555","6,69999981"
25/12/2010 21.00,"3,85415033","14,21298966","6,69999981"
25/12/2010 22.00,"4,0022479","14,32720872","6,69999981"
25/12/2010 23.00,"3,93181048","9,61982839","6,69999981"
26/12/2010 0.00,"3,92458673","5,493893","6,69999981"
26/12/2010 1.00,,"7,21357448",18
26/12/2010 2.00,"3,88846492",,18
26/12/2010 3.00,"3,97335086","8,36348761",18
26/12/2010 4.00,"3,90833202","9,01891356",18
26/12/2010 5.00,"3,92639292","24,45968064",18
26/12/2010 6.00,"4,02572636","25,29293024",18
26/12/2010 7.00,"4,03836869","21,65498696",18
26/12/2010 8.00,"3,96251371","17,82367738",18
26/12/2010 9.00,"3,946259","19,85873944",18
26/12/2010 10.00,"4,02753255","21,86004896",18
26/12/2010 11.00,"4,04559346","29,56292336",18
26/12/2010 12.00,"4,03114494","24,70759056",18
26/12/2010 13.00,"4,07087811","26,37923304",18
26/12/2010 14.00,"4,10158134","32,6505548",18
26/12/2010 15.00,"4,07629669","39,370948",18
26/12/2010 16.00,"4,06004198","24,05345712",18
26/12/2010 17.00,"3,99141075","11,20971375",18
26/12/2010 18.00,"4,12867219","26,2520468",18
26/12/2010 19.00,"3,97515705","16,79835591",18
26/12/2010 20.00,"3,97154467","13,87944509",18
26/12/2010 21.00,"3,97154467","14,28567817",18
26/12/2010 22.00,"4,09074521","32,4792396",18
26/12/2010 23.00,"4,20091478","40,25998976",18
27/12/2010 0.00,"4,0726843","29,27868544",18
27/12/2010 1.00,"4,08532663","16,77370067","16,20000076"
27/12/2010 2.00,"3,93181048","8,46731877","16,20000076"
27/12/2010 3.00,"3,98599319","5,85340445","16,20000076"
27/12/2010 4.00,"3,946259","3,92736081","16,20000076"
27/12/2010 5.00,"3,984187","6,79695733","16,20000076"
27/12/2010 6.00,"3,96793229","6,74633904","16,20000076"
27/12/2010 7.00,"4,03114494","10,11691398","16,20000076"
27/12/2010 8.00,"3,98960456","10,60100943","16,20000076"
27/12/2010 9.00,"4,10699992","10,31548665","16,20000076"
27/12/2010 10.00,"4,02933875","18,55177846","16,20000076"
27/12/2010 11.00,"4,04198107","16,08322585","16,20000076"
27/12/2010 12.00,"4,01308403","16,64520854","16,20000076"
27/12/2010 13.00,"3,99682932","20,04431816","16,20000076"
27/12/2010 14.00,"4,04378726","18,81394807","16,20000076"
27/12/2010 15.00,"4,00044171","16,22599871","16,20000076"
27/12/2010 16.00,"4,09616276","20,88664976","16,20000076"
27/12/2010 17.00,"4,16479399","17,21626749","16,20000076"
27/12/2010 18.00,"4,06184817","23,32404824","16,20000076"
27/12/2010 19.00,"4,04017488","19,78992656","16,20000076"
27/12/2010 20.00,"4,00044171","18,03782712","16,20000076"
27/12/2010 21.00,"4,03114494","14,40248225","16,20000076"
27/12/2010 22.00,"4,05101102","10,55169704","16,20000076"
