NetC,Provincia di TARANTO,,,
Stat,STATTE sc.elementare,,,
Parm,SO2,NO2,PM10,O3



19/01/2010 10.00,"2,329828","6,253148","9,3","86,231399"
19/01/2010 11.00,"2,313573","5,265468","9,3","93,998614"
19/01/2010 12.00,"2,548362","5,347233","9,3","94,973572"
19/01/2010 13.00,"2,438192","6,250552","9,3","93,626226"
19/01/2010 14.00,"2,692848","12,114336","9,3","83,651827"
19/01/2010 15.00,"2,456253","5,865085","9,3","97,8443"
19/01/2010 16.00,"2,346083","6,135042","9,3","97,888988"
19/01/2010 17.00,"2,510435","6,96568","9,3","96,345295"
19/01/2010 18.00,"2,542944","6,480276","9,3","98,820613"
19/01/2010 19.00,"2,385817","7,441999","9,3","96,348004"
19/01/2010 20.00,"2,432774","13,369378","9,3","79,620633"
19/01/2010 21.00,"2,544751","15,53423","9,3","63,744978"
19/01/2010 22.00,"2,508629","12,085782","9,3","63,028633"
19/01/2010 23.00,"2,272034","7,595146","9,3","81,670754"
20/01/2010 0.00,"2,598932","7,052637","9,3","79,621964"
20/01/2010 1.00,"2,356919","3,918277",25,"94,108302"
20/01/2010 2.00,"2,179924",,25,"90,635005"
20/01/2010 3.00,"2,528496","4,808617",25,"87,413556"
20/01/2010 4.00,"2,465283","4,267404",25,"74,212267"
20/01/2010 5.00,"2,476119","3,953318",25,"86,725666"
20/01/2010 6.00,"2,566423","5,330362",25,"79,628753"
20/01/2010 7.00,"2,380398","8,798277",25,"64,510043"
20/01/2010 8.00,"2,40207","17,229246",25,"49,171981"
20/01/2010 9.00,"2,495986","17,75099",25,"59,979178"
20/01/2010 10.00,"2,479732","7,709362",25,"78,525134"
20/01/2010 11.00,"2,766897","5,465339",25,"91,677649"
20/01/2010 12.00,"2,916801","5,425107",25,"101,01565"
20/01/2010 13.00,"3,054062","7,461467",25,"104,660895"
20/01/2010 14.00,"3,055867","7,955956",25,"105,17676"
20/01/2010 15.00,"2,980012","7,307022",25,"103,528791"
20/01/2010 16.00,"3,263566","9,641891",25,"88,216528"
20/01/2010 17.00,"3,135335","19,046271",25,"89,294424"
20/01/2010 18.00,"3,229251","31,267031",25,"71,692261"
20/01/2010 19.00,"2,884291","34,172966",25,"65,549994"
20/01/2010 20.00,"2,813855","31,853671",25,"58,129451"
20/01/2010 21.00,"2,972788","23,770518",25,"48,508464"
20/01/2010 22.00,"3,061286","50,141969",25,"38,622064"
20/01/2010 23.00,"3,01794","35,181411",25,"51,847694"
21/01/2010 0.00,"2,835527","14,066334",25,"79,751964"
21/01/2010 1.00,"2,756061","7,845637",,"85,994436"
21/01/2010 2.00,"2,70549","6,135042",,"90,156985"
21/01/2010 3.00,"2,682012","5,426405",,"92,23286"
21/01/2010 4.00,"2,775927","5,142169",,"97,393388"
21/01/2010 5.00,"2,817466","4,385508",,"98,544366"
21/01/2010 6.00,"2,566423","4,95917",,"96,612067"
21/01/2010 7.00,"2,644084","8,032532",,"92,458993"
21/01/2010 8.00,"2,703684","17,745802",,"78,243484"
21/01/2010 9.00,"2,524883","18,274036",,"78,345044"
21/01/2010 10.00,"2,727163","15,408333",,"81,125041"
21/01/2010 11.00,"2,683817","17,015097",,"81,3566"
21/01/2010 12.00,"2,792181","14,366137",,"85,40539"
21/01/2010 13.00,"2,591709","10,074083",,"97,294538"
21/01/2010 14.00,"2,727163","10,473821",,"99,519339"
21/01/2010 15.00,"2,593515","10,296016",,"100,975011"
21/01/2010 16.00,"2,804824","8,995552",,"105,416455"
21/01/2010 17.00,"2,517659","9,75351",,"104,074542"
21/01/2010 18.00,"2,495986","14,311637",,"92,138058"
21/01/2010 19.00,"2,217202","22,53615",,"61,002271"
21/01/2010 20.00,"2,221464","15,503073",,"82,430409"
21/01/2010 21.00,"1,936105","13,488785",,"88,377684"
21/01/2010 22.00,"2,197985","9,730146",,"91,924094"
21/01/2010 23.00,"2,100458","6,242764",,"95,875434"
22/01/2010 0.00,"2,105875","5,338147",,"91,050703"
22/01/2010 1.00,"2,013767","7,265487","18,200001","83,095284"
22/01/2010 2.00,"2,15464",,"18,200001","84,309915"
22/01/2010 3.00,"2,125742","4,599658","18,200001","92,882812"
22/01/2010 4.00,"2,093233","3,889723","18,200001","94,529427"
22/01/2010 5.00,"2,132966","6,938424","18,200001","85,475816"
22/01/2010 6.00,"2,147416","5,251189","18,200001","90,078439"
22/01/2010 7.00,"2,080591","5,465339","18,200001","86,374945"
22/01/2010 8.00,"1,735631","10,965721","18,200001","70,432958"
22/01/2010 9.00,"2,067948","10,410226","18,200001","68,344892"
22/01/2010 10.00,"2,358725","8,451744","18,200001","76,942165"
22/01/2010 11.00,"2,315379","7,478341","18,200001","86,067571"
22/01/2010 12.00,"2,234107","6,074041","18,200001","95,498974"
22/01/2010 13.00,"2,454447","6,747637","18,200001","94,724418"
22/01/2010 14.00,"2,548362","5,844319","18,200001","100,621595"
22/01/2010 15.00,"2,187149","5,454957","18,200001","105,035931"
22/01/2010 16.00,"2,644084","7,335573","18,200001","99,172689"
22/01/2010 17.00,"2,524883","9,037083","18,200001","85,901012"
22/01/2010 18.00,"2,405683","10,956628","18,200001","75,925228"
22/01/2010 19.00,"2,43458","16,018328","18,200001","60,969037"
22/01/2010 20.00,"2,28287","11,552352","18,200001","80,920574"
22/01/2010 21.00,"2,143803","8,721701","18,200001","87,282209"
22/01/2010 22.00,"2,201598","7,778148","18,200001","89,548989"
22/01/2010 23.00,"1,9939","7,287551","18,200001","88,121765"
23/01/2010 0.00,"2,295513","7,063019","18,200001","83,853584"
23/01/2010 1.00,"2,376786","5,483509","26,5","81,968645"
23/01/2010 2.00,"2,161863","3,796276","26,5","86,437228"
23/01/2010 3.00,"2,019184","3,361489","26,5","89,535443"
23/01/2010 4.00,"1,965003","3,487383","26,5","90,913946"
23/01/2010 5.00,"2,022797","4,598362","26,5","84,094619"
23/01/2010 6.00,"2,143803","4,246638","26,5","88,209785"
23/01/2010 7.00,"2,049887","5,517254","26,5","80,821701"
23/01/2010 8.00,"2,100458","7,094168","26,5","73,848037"
23/01/2010 9.00,"1,919851","8,524425","26,5","75,900875"
23/01/2010 10.00,"2,107681","6,738551","26,5","80,081019"
23/01/2010 11.00,"2,176313","7,12402","26,5","82,5455"
23/01/2010 12.00,"2,308156","7,28885","26,5","89,31743"
23/01/2010 13.00,"2,409295","8,870957","26,5","92,440043"
23/01/2010 14.00,"2,710909","9,573105","26,5","92,098797"
23/01/2010 15.00,"2,768703","7,904041","26,5","92,724388"
23/01/2010 16.00,"2,683817","7,549723","26,5","92,2491"
23/01/2010 17.00,"2,512241","8,392041","26,5","93,171251"
23/01/2010 18.00,"2,651309","9,13702","26,5","94,668893"
23/01/2010 19.00,"2,351501","9,831381","26,5","93,146867"
23/01/2010 20.00,"2,163669","8,822933","26,5","97,466501"
23/01/2010 21.00,"2,459865","10,726907","26,5","91,687131"
23/01/2010 22.00,"2,199791","8,867063","26,5","84,507623"
23/01/2010 23.00,"2,445417","9,718466","26,5","79,651774"
24/01/2010 0.00,"2,346083","9,601659","26,5","73,776241"
24/01/2010 1.00,"2,279259","9,027999","32,400002","66,714555"
24/01/2010 2.00,"1,934299",,"32,400002","74,030836"
24/01/2010 3.00,"2,291901","5,553595","32,400002","76,829768"
24/01/2010 4.00,"1,965003","5,258977","32,400002","76,98011"
24/01/2010 5.00,"2,261198","5,210955","32,400002","75,862945"
24/01/2010 6.00,"2,272034","6,878724","32,400002","71,333442"
24/01/2010 7.00,"2,058918","9,548446","32,400002","64,748383"
24/01/2010 8.00,"2,069755","10,027359","32,400002","64,767318"
24/01/2010 9.00,"2,418325","9,754808","32,400002","67,986073"
24/01/2010 10.00,"2,302737","9,064339","32,400002","64,703673"
24/01/2010 11.00,"2,541138","10,996868","32,400002","56,547855"
24/01/2010 12.00,"2,523077","10,540011","32,400002","61,801808"
24/01/2010 13.00,"2,609768","8,196063","32,400002","78,573894"
24/01/2010 14.00,"2,64589","7,033169","32,400002","95,38386"
24/01/2010 15.00,"2,676593","7,296637","32,400002","93,960707"
24/01/2010 16.00,"2,745224","8,746362","32,400002","86,98699"
24/01/2010 17.00,"2,629635","8,976084","32,400002","81,527208"
24/01/2010 18.00,"2,550168","14,978735","32,400002","70,468148"
24/01/2010 19.00,"2,497792","16,468695","32,400002","61,62577"
24/01/2010 20.00,"2,584484","15,741889","32,400002","54,489594"
24/01/2010 21.00,"2,49418","19,810709","32,400002","56,295988"
24/01/2010 22.00,"2,828303","18,42588","32,400002","53,735347"
24/01/2010 23.00,"2,573648","18,083253","32,400002","51,177415"
25/01/2010 0.00,"2,364144","10,199975","32,400002","55,486215"
25/01/2010 1.00,"2,28287","6,5867","30,29999","77,524446"
25/01/2010 2.00,"2,521271","5,247296","30,29999","80,517045"
25/01/2010 3.00,"2,615187","6,432255","30,29999","71,690922"
25/01/2010 4.00,"2,385817","5,474425","30,29999","80,465591"
25/01/2010 5.00,"2,523077","4,804722","30,29999","82,698513"
25/01/2010 6.00,"2,356919","4,755404","30,29999","81,766888"
25/01/2010 7.00,"2,364144","8,079255","30,29999","77,047796"
25/01/2010 8.00,"2,43458","14,279188","30,29999","71,047712"
25/01/2010 9.00,"2,537526","19,853538","30,29999","63,459256"
25/01/2010 10.00,"2,344276","15,227925","30,29999","68,315105"
25/01/2010 11.00,"2,642278","14,193521","30,29999","65,375314"
25/01/2010 12.00,"2,786763","17,548519","30,29999","68,686131"
25/01/2010 13.00,"2,432774","11,680842","30,29999","73,731568"
25/01/2010 14.00,"2,568229","8,286913","30,29999","60,779452"
25/01/2010 15.00,"2,842752","9,395296","30,29999","60,164691"
25/01/2010 16.00,"2,638665","24,685505","30,29999","52,569446"
25/01/2010 17.00,"2,813855","27,30202","30,29999","53,656801"
25/01/2010 18.00,"2,660339","35,574651","30,29999","51,664894"
25/01/2010 19.00,"2,629635","29,178744","30,29999","43,31544"
25/01/2010 20.00,"2,508629","25,657624","30,29999","46,389275"
25/01/2010 21.00,"2,680206","21,321437","30,29999","55,153112"
25/01/2010 22.00,"2,329828","17,470655","30,29999","74,191977"
25/01/2010 23.00,"2,326217","12,026074","30,29999","89,042537"
26/01/2010 0.00,"2,302737","9,909253","30,29999","68,065951"
26/01/2010 1.00,"2,268422","6,463403","17,4","75,089744"
26/01/2010 2.00,"2,237718",,"17,4","103,272894"
26/01/2010 3.00,"2,452641","4,449105","17,4","104,438788"
26/01/2010 4.00,"2,331634","4,071426","17,4","102,849014"
26/01/2010 5.00,"2,548362","5,566574","17,4","98,697402"
26/01/2010 6.00,"2,349695","8,138955","17,4","92,361474"
26/01/2010 7.00,"2,633248","13,07476","17,4","89,156289"
26/01/2010 8.00,"2,519465","19,131912","17,4","79,632801"
26/01/2010 9.00,"2,730775","7,789829","17,4","77,311836"
26/01/2010 10.00,,,"17,4",
26/01/2010 11.00,"2,382205",,"17,4","71,573099"
26/01/2010 12.00,"2,969176","12,568591","17,4","64,240577"
26/01/2010 13.00,"2,913188","10,013084","17,4","71,10186"
26/01/2010 14.00,"3,061286","9,859935","17,4","68,489785"
26/01/2010 15.00,"3,066704","9,913146","17,4","67,600138"
26/01/2010 16.00,"2,761478","10,292121","17,4","62,178245"
26/01/2010 17.00,"2,902352","13,287606","17,4","55,655473"
26/01/2010 18.00,"2,792181","16,054672","17,4","55,566116"
26/01/2010 19.00,"2,817466","13,905394","17,4","63,70841"
26/01/2010 20.00,"2,779539","10,354424","17,4","72,056529"
26/01/2010 21.00,"2,588096","9,561424","17,4","69,900791"
26/01/2010 22.00,,"7,33817","17,4",
26/01/2010 23.00,,"10,208958","17,4",
27/01/2010 0.00,,"5,900128","17,4",
27/01/2010 1.00,"2,691042","14,824286","10,1","76,61177"
27/01/2010 2.00,"2,606157","6,384233","10,1","86,963984"
27/01/2010 3.00,"2,864424","4,889083","10,1",
27/01/2010 4.00,"2,685623","2,938383","10,1","83,422962"
27/01/2010 5.00,"2,58629","3,356298","10,1","64,065897"
27/01/2010 6.00,"2,627829","4,459487","10,1","61,379328"
27/01/2010 7.00,"2,454447","7,72104","10,1","59,721899"
27/01/2010 8.00,"2,421938","7,588659","10,1","62,451779"
27/01/2010 9.00,"2,430968","9,887189","10,1","75,879186"
27/01/2010 10.00,"2,423744","9,630213","10,1","72,102571"
27/01/2010 11.00,"2,33344","10,593229","10,1","70,745735"
27/01/2010 12.00,"2,351501","10,947543","10,1","69,012477"
27/01/2010 13.00,"2,542944","11,711988","10,1","67,277864"
27/01/2010 14.00,"2,492374","10,834636","10,1","70,885224"
27/01/2010 15.00,"2,208821","9,571806","10,1","74,193309"
27/01/2010 16.00,"2,259391","9,884594","10,1","74,595484"
27/01/2010 17.00,"2,362337","12,041648","10,1","71,482383"
27/01/2010 18.00,"2,36595","12,194804","10,1","68,829677"
27/01/2010 19.00,"2,299125","20,320774","10,1","60,860708"
27/01/2010 20.00,"2,228688","16,98395","10,1","55,400911"
27/01/2010 21.00,"2,299125","11,156504","10,1","63,709765"
27/01/2010 22.00,"2,165476","9,708082","10,1","66,004977"
27/01/2010 23.00,"2,328022","7,844339","10,1","71,005741"
28/01/2010 0.00,"1,955972","7,099361","10,1","71,51217"
28/01/2010 1.00,"1,986675","5,55619","17,5","73,02877"
28/01/2010 2.00,"2,188955",,"17,5","74,864951"
28/01/2010 3.00,"1,843996","4,320617","17,5","78,404617"
28/01/2010 4.00,"2,250362","3,666489","17,5","73,245451"
28/01/2010 5.00,"2,217852","5,11751","17,5","73,726142"
28/01/2010 6.00,"2,179924","5,493893","17,5","72,627958"
28/01/2010 7.00,"2,03002","5,984489","17,5","68,946122"
28/01/2010 8.00,"2,001123","9,230467","17,5","65,112628"
28/01/2010 9.00,"2,277452","11,406995","17,5","58,499126"
28/01/2010 10.00,"2,073366","12,176627","17,5","51,839578"
28/01/2010 11.00,"2,389428","15,16953","17,5","44,150928"
28/01/2010 12.00,"2,427356","10,719125","17,5","64,205364"
28/01/2010 13.00,"2,656726","6,234978","17,5","59,954798"
28/01/2010 14.00,"2,636859","6,024723","17,5","63,474157"
28/01/2010 15.00,"2,672981","10,07019","17,5","65,506683"
28/01/2010 16.00,"2,629635","17,222756","17,5","56,578997"
28/01/2010 17.00,"2,660339","25,68877","17,5","64,21079"
28/01/2010 18.00,"2,83011","33,469521","17,5","57,291254"
28/01/2010 19.00,"2,362337","39,965368","17,5","46,985083"
28/01/2010 20.00,"2,656726","43,39953","17,5","38,270006"
28/01/2010 21.00,"2,64589","51,920072","17,5","25,013209"
28/01/2010 22.00,"2,358725","27,896462","17,5","41,491432"
28/01/2010 23.00,"2,228688","12,822967","17,5","74,435706"
29/01/2010 0.00,"2,322604","9,079914","17,5","79,783105"
29/01/2010 1.00,"2,199791","7,495212","23,200001","77,241433"
29/01/2010 2.00,"2,049887","5,229127","23,200001","82,966624"
29/01/2010 3.00,"2,102263","4,930616","23,200001","80,842028"
29/01/2010 4.00,"2,1131","5,122701","23,200001","79,743844"
29/01/2010 5.00,"2,228688","7,923509","23,200001","66,594016"
29/01/2010 6.00,"2,335246","7,082489","23,200001","86,717523"
29/01/2010 7.00,"2,109488","8,889127","23,200001","87,576051"
29/01/2010 8.00,"2,27384","14,886589","23,200001","65,97519"
29/01/2010 9.00,"2,107681","12,212972","23,200001","71,991529"
29/01/2010 10.00,"2,635054","14,541356","23,200001","58,179546"
29/01/2010 11.00,"2,37498","12,020887","23,200001","65,18982"
29/01/2010 12.00,"2,015572","10,878762","23,200001","76,68489"
29/01/2010 13.00,"2,508629","10,835929","23,200001","68,937987"
29/01/2010 14.00,"2,349695","12,848926","23,200001","60,709046"
29/01/2010 15.00,"2,351501","14,523181","23,200001","67,525663"
29/01/2010 16.00,"2,27384","14,599764","23,200001","63,483613"
29/01/2010 17.00,"2,450835","12,802207","23,200001","51,750221"
29/01/2010 18.00,"2,367756","16,782782","23,200001","39,752748"
29/01/2010 19.00,"2,593515","43,825238","23,200001","28,422865"
29/01/2010 20.00,"2,783152","49,103678","23,200001","22,130296"
29/01/2010 21.00,"2,458059","56,964902","23,200001","25,522355"
29/01/2010 22.00,"2,311767","32,585659","23,200001","46,672288"
29/01/2010 23.00,"2,34247","21,756207","23,200001","53,046092"
30/01/2010 0.00,"2,337053","18,386953","23,200001","54,690012"
30/01/2010 1.00,"2,396653","13,792485","10,4","56,4991"
30/01/2010 2.00,"2,627829",,"10,4","57,919558"
30/01/2010 3.00,"2,358725",,"10,4","73,195353"
30/01/2010 4.00,"2,521271",,"10,4","71,47832"
30/01/2010 5.00,"2,246749",,"10,4","59,335969"
30/01/2010 6.00,"2,331634",,"10,4","58,535675"
30/01/2010 7.00,"2,212434",,"10,4","38,176559"
30/01/2010 8.00,"2,344276",,"10,4","45,411608"
30/01/2010 9.00,"2,405683",,"10,4","57,482174"
30/01/2010 10.00,"2,505016",,"10,4","81,130467"
30/01/2010 11.00,"2,631442",,"10,4","83,424339"
30/01/2010 12.00,"2,555587",,"10,4","88,471109"
30/01/2010 13.00,"2,468895",,"10,4","88,90578"
30/01/2010 14.00,"2,568229",,"10,4","94,15299"
30/01/2010 15.00,"2,68743",,"10,4","97,213298"
30/01/2010 16.00,"2,452641",,"10,4","93,572063"
30/01/2010 17.00,"2,588096",,"10,4","93,180725"
30/01/2010 18.00,"2,703684",,"10,4","92,073058"
30/01/2010 19.00,"2,514047",,"10,4","80,097252"
30/01/2010 20.00,"2,505016",,"10,4","70,437007"
30/01/2010 21.00,"2,217852",,"10,4","60,898611"
30/01/2010 22.00,"2,291901",,"10,4","56,19442"
30/01/2010 23.00,"2,309961",,"10,4","58,184972"
31/01/2010 0.00,"2,263004",,"10,4","72,942112"
31/01/2010 1.00,"2,302737",,"12,5","68,007716"
31/01/2010 2.00,"2,239524",,"12,5","67,720655"
31/01/2010 3.00,"2,15464",,"12,5","69,403815"
31/01/2010 4.00,"2,194373",,"12,5","66,80527"
31/01/2010 5.00,"2,288288",,"12,5","58,757759"
31/01/2010 6.00,"2,067948",,"12,5","61,793688"
31/01/2010 7.00,"2,086009",,"12,5","64,86212"
31/01/2010 8.00,"2,1131",,"12,5","68,338126"
31/01/2010 9.00,"2,160058",,"12,5","59,161285"
31/01/2010 10.00,"2,297319",,"12,5","78,388362"
31/01/2010 11.00,"2,237718",,"12,5","82,959859"
31/01/2010 12.00,"2,268422",,"12,5","83,357962"
31/01/2010 13.00,"2,409295",,"12,5","70,331391"
31/01/2010 14.00,"2,561005",,"12,5","72,103926"
31/01/2010 15.00,"2,59532",,"12,5","72,376109"
31/01/2010 16.00,"2,241331",,"12,5","71,439035"
31/01/2010 17.00,"2,490568",,"12,5","68,254177"
31/01/2010 18.00,"2,443611",,"12,5","83,45953"
31/01/2010 19.00,"2,394847",,"12,5","73,305017"
31/01/2010 20.00,"2,607962",,"12,5","64,921686"
31/01/2010 21.00,"2,486956",,"12,5","54,505835"
31/01/2010 22.00,"2,548362",,"12,5","56,059002"
31/01/2010 23.00,"2,618799",,"12,5","54,833531"
01/02/2010 0.00,"2,638665",,"12,5","45,152975"
01/02/2010 1.00,"2,523077",,"14,7","48,695336"
01/02/2010 2.00,"2,21424",,"14,7","60,478845"
01/02/2010 3.00,"2,095039",,"14,7","70,974577"
01/02/2010 4.00,"2,158252",,"14,7","68,338126"
01/02/2010 5.00,"2,259391",,"14,7","82,328841"
01/02/2010 6.00,"2,104069",,"14,7","82,083759"
01/02/2010 7.00,"2,183537",,"14,7","79,543426"
01/02/2010 8.00,"1,663389",,"14,7","72,638787"
01/02/2010 9.00,"2,187149",,"14,7","68,442387"
01/02/2010 10.00,"2,019184",,"14,7","83,938889"
01/02/2010 11.00,"2,151027",,"14,7","90,938322"
01/02/2010 12.00,"2,14561",,"14,7","90,178652"
01/02/2010 13.00,"2,49418",,"14,7","95,832078"
01/02/2010 14.00,"2,169088",,"14,7","99,197065"
01/02/2010 15.00,"2,407489",,"14,7","98,483437"
01/02/2010 16.00,"2,389428",,"14,7","95,343267"
01/02/2010 17.00,"2,270228",,"14,7","89,050673"
01/02/2010 18.00,"2,237718",,"14,7","81,600328"
01/02/2010 19.00,"2,147416",,"14,7","82,827173"
01/02/2010 20.00,"1,946942","11,639311","14,7","83,206327"
01/02/2010 21.00,"1,955972","10,229819","14,7","81,141296"
01/02/2010 22.00,"1,965003","10,74897","14,7","70,514191"
01/02/2010 23.00,"1,9939","7,665233","14,7","75,068078"
02/02/2010 0.00,"2,196179","5,491296","14,7","81,693775"
02/02/2010 1.00,"2,096845","5,578254","17,1","75,313168"
02/02/2010 2.00,"1,771753","5,692467","17,1","66,810674"
02/02/2010 3.00,"2,026409","5,731403","17,1","60,580389"
02/02/2010 4.00,"1,760917","3,924766","17,1","63,79236"
02/02/2010 5.00,"2,058918","3,810553","17,1","67,437642"
02/02/2010 6.00,"1,890954","7,094168","17,1","68,266368"
02/02/2010 7.00,"1,916238","9,221381","17,1","72,44515"
02/02/2010 8.00,"1,786202","19,102073","17,1","47,528084"
02/02/2010 9.00,"1,936105","21,909359","17,1","50,535584"
02/02/2010 10.00,"1,822323","11,288891","17,1","73,877823"
02/02/2010 11.00,"1,921657","6,451722","17,1","90,544251"
02/02/2010 12.00,"2,149221","4,503616","17,1","95,276889"
02/02/2010 13.00,"2,196179","5,297915","17,1","96,17197"
02/02/2010 14.00,"2,385817","6,597084","17,1","96,866625"
02/02/2010 15.00,"2,371367","5,919594","17,1","97,722443"
02/02/2010 16.00,"2,055306","5,299213","17,1","99,340588"
02/02/2010 17.00,"2,492374","7,230446","17,1","97,201106"
02/02/2010 18.00,"2,430968","11,558841","17,1","88,755476"
02/02/2010 19.00,"2,48515","15,070882","17,1","81,478457"
02/02/2010 20.00,"2,216046","14,027395","17,1","83,651827"
02/02/2010 21.00,"2,028215","16,085818","17,1","79,892808"
02/02/2010 22.00,"2,147416","15,288926","17,1","77,095178"
02/02/2010 23.00,"2,057112","10,800886","17,1","78,133796"
03/02/2010 0.00,"2,037245","9,103275","17,1","75,486493"
03/02/2010 1.00,"2,080591","7,319998","34,599991","71,023337"
03/02/2010 2.00,"2,15464",,"34,599991","74,106651"
03/02/2010 3.00,"1,923463","8,571148","34,599991","70,568353"
03/02/2010 4.00,"1,871087","8,628253","34,599991","67,692208"
03/02/2010 5.00,"1,876505","9,957275","34,599991","59,721899"
03/02/2010 6.00,"2,197985","14,995611","34,599991","58,799734"
03/02/2010 7.00,"2,385817","27,934091","34,599991","42,539526"
