,Foggia,,,
,manfredonia - viale Michelangelo - Zona 167,,,
Parm,SO2,NO2,CO,PM10



24/10/2010 6.00,"6,30679126","7,44848854","0,40554815","24,89999962"
24/10/2010 7.00,"6,35013681","15,22792515","0,31924728","24,89999962"
24/10/2010 8.00,"6,23093628","20,56606472","0,17458807","24,89999962"
24/10/2010 9.00,"6,58853789","23,53431088","0,32217609","24,89999962"
24/10/2010 10.00,"6,32485216","8,12208422","0,2309263","24,89999962"
24/10/2010 11.00,"6,01059611","5,92997814","0,09929062","24,89999962"
24/10/2010 12.00,"5,75955271","6,75153203","0,07315501","24,89999962"
24/10/2010 13.00,"5,37486026","6,26482861","0,02646414","24,89999962"
24/10/2010 14.00,"5,38208401","3,63923388","0,0056654","24,89999962"
24/10/2010 15.00,"6,01962605","5,41731931","0,05801584","24,89999962"
24/10/2010 16.00,"6,25080337","7,10714874","0,10181285","24,89999962"
24/10/2010 17.00,"6,11715432","11,34599538","0,10459487","24,89999962"
24/10/2010 18.00,"6,63549583","21,49793528","0,76043395","24,89999962"
24/10/2010 19.00,"6,47475491","39,3125364","0,44256836","24,89999962"
24/10/2010 20.00,"5,96905573","23,08523944","0,57347941","24,89999962"
24/10/2010 21.00,"6,29956649","23,70302576","0,43307594","24,89999962"
24/10/2010 22.00,"6,00698372","22,376614","0,52170797","24,89999962"
24/10/2010 23.00,"5,98711663","17,95346012","0,38597149","24,89999962"
25/10/2010 0.00,"6,24177241","7,54323387","0,52514938","24,89999962"
25/10/2010 1.00,,"6,66587061","0,51296814","35,90000153"
25/10/2010 2.00,"5,91668023",,"0,46032529","35,90000153"
25/10/2010 3.00,"6,09909341","6,09870258",,"35,90000153"
25/10/2010 4.00,"5,78664356","6,20902115","0,1885937","35,90000153"
25/10/2010 5.00,"6,06658399","13,76263336","0,25835739","35,90000153"
25/10/2010 6.00,"5,86972229","22,87629608","0,2348675","35,90000153"
25/10/2010 7.00,"6,52532523","40,94915104","0,54539359","35,90000153"
25/10/2010 8.00,"6,42057322","30,20277416",,"35,90000153"
25/10/2010 9.00,"6,17675357","31,09959776","0,14516832","35,90000153"
25/10/2010 10.00,"5,96725055","29,05155896","0,31372868","35,90000153"
25/10/2010 11.00,"5,8841708","16,2376753",,"35,90000153"
25/10/2010 12.00,"6,27428183","19,17475968","0,05233064","35,90000153"
25/10/2010 13.00,"6,31401501","18,32854672",,"35,90000153"
25/10/2010 14.00,"5,79928588","14,85932979",,"35,90000153"
25/10/2010 15.00,"5,80831583","15,62507623",,"35,90000153"
25/10/2010 16.00,"5,81012202","11,62763298",,"35,90000153"
25/10/2010 17.00,"6,03949315","14,33369996",,"35,90000153"
25/10/2010 18.00,"6,2453848","37,17103904","0,84246626","35,90000153"
25/10/2010 19.00,"6,19120209","19,94437792","0,16546961","35,90000153"
25/10/2010 20.00,"5,67466677","11,38493326","0,21908058","35,90000153"
25/10/2010 21.00,"5,96002578","21,19553336","0,30869821","35,90000153"
25/10/2010 22.00,"5,90584409","14,45439878","0,12132893","35,90000153"
25/10/2010 23.00,"5,90764927","10,48290519","0,23514127","35,90000153"
26/10/2010 0.00,"5,78844873","9,62891422","0,23593347","35,90000153"
26/10/2010 1.00,"5,91126165","4,83197772","0,24997638","10,5"
26/10/2010 2.00,"5,57352714","7,15517053","0,1939061","10,5"
26/10/2010 3.00,"5,7252371","3,21093632","0,19559768","10,5"
26/10/2010 4.00,"5,81012202","4,76448986","0,14763812","10,5"
26/10/2010 5.00,"6,22732389","4,34138146","0,16143056","10,5"
26/10/2010 6.00,"5,91487403","18,43108154","0,23935275","10,5"
26/10/2010 7.00,"6,49100962","24,14819672","0,25759781","10,5"
26/10/2010 8.00,"6,29234172","16,73994814","0,09140707","10,5"
26/10/2010 9.00,"6,32846353","17,3278824",,"10,5"
26/10/2010 10.00,"5,97808669","15,9573283",,"10,5"
26/10/2010 11.00,"6,24177241","13,04750138",,"10,5"
26/10/2010 12.00,"6,28692416","19,96516136",,"10,5"
26/10/2010 13.00,"6,49100962","20,10533008",,"10,5"
26/10/2010 14.00,"6,29234172","19,52777224",,"10,5"
26/10/2010 15.00,"6,24899718","13,00857306",,"10,5"
26/10/2010 16.00,"6,11715432","21,68223296",,"10,5"
26/10/2010 17.00,"6,45308264","16,9592966",,"10,5"
26/10/2010 18.00,"6,59576164","31,6615728","0,23577503","10,5"
26/10/2010 19.00,"6,37903385","17,45637262","0,13203994","10,5"
26/10/2010 20.00,"6,3158212","13,13576122","0,31165731","10,5"
26/10/2010 21.00,"6,26886326","13,6159734","0,10647518","10,5"
26/10/2010 22.00,"6,03949315","5,24210554","0,06373016","10,5"
26/10/2010 23.00,"6,0828387","3,70282891","0,05661201","10,5"
27/10/2010 0.00,"6,27066945","3,14474479","0,11041288","10,5"
27/10/2010 1.00,,"2,71255249","0,13182674","6,9000001"
27/10/2010 2.00,"6,23635485",,"0,2088181","6,9000001"
27/10/2010 3.00,"6,25260855","1,84038222",,"6,9000001"
27/10/2010 4.00,"6,41515464","1,85206262","0,11506006","6,9000001"
27/10/2010 5.00,"6,27789422","3,05259595","0,08080906","6,9000001"
27/10/2010 6.00,"6,55422227","6,08702026","0,12944082","6,9000001"
27/10/2010 7.00,"6,44044031","7,8884665","0,09060438","6,9000001"
27/10/2010 8.00,"6,67703519","13,00857306",,"6,9000001"
27/10/2010 9.00,"6,38445141","9,16038244",,"6,9000001"
27/10/2010 10.00,"6,67703519","8,17789359",,"6,9000001"
27/10/2010 11.00,"6,57047698","4,22068073",,"6,9000001"
27/10/2010 12.00,"6,35374818","3,95072354",,"6,9000001"
27/10/2010 13.00,"6,37180908","4,76838269",,"6,9000001"
27/10/2010 14.00,"6,59937402","4,81640448",,"6,9000001"
27/10/2010 15.00,"6,37903385","3,71970231",,"6,9000001"
27/10/2010 16.00,"6,40431851","2,51527615",,"6,9000001"
27/10/2010 17.00,"6,34471824","2,56329794",,"6,9000001"
27/10/2010 18.00,"6,07742013","2,62819122",,"6,9000001"
27/10/2010 19.00,"5,58978185","2,68400059",,"6,9000001"
27/10/2010 20.00,"5,69453387","2,66063786",,"6,9000001"
27/10/2010 21.00,"5,70898238","2,38159676",,"6,9000001"
27/10/2010 22.00,"5,70537","1,92604173",,"6,9000001"
27/10/2010 23.00,"5,74510317","1,56263745",,"6,9000001"
28/10/2010 0.00,"6,20565162","1,6353183",,"6,9000001"
28/10/2010 1.00,"5,90945648","1,24076563","0,07391226",17
28/10/2010 2.00,"5,63132121","1,38093626","0,05119709",17
28/10/2010 3.00,"6,13882659","1,24595671","0,05586175",17
28/10/2010 4.00,"6,04129934","1,3108519",,17
28/10/2010 5.00,"5,9564134","2,0104049","0,06804998",17
28/10/2010 6.00,"6,67342281","2,74110438",,17
28/10/2010 7.00,"6,30679126","5,12399939",,17
28/10/2010 8.00,"6,25622093","5,23561622",,17
28/10/2010 9.00,"6,32123978","3,12787139",,17
28/10/2010 10.00,"5,99253521","4,12723364",,17
28/10/2010 11.00,"6,29053655","4,92023373","0,25290403",17
28/10/2010 12.00,"5,8841708","4,1687661","0,2205112",17
28/10/2010 13.00,"6,07380876","4,69440358","0,09093408",17
28/10/2010 14.00,"6,07922632","4,16357311","0,06943051",17
28/10/2010 15.00,"6,21106918","5,72751072","0,11362478",17
28/10/2010 16.00,"6,44947025","4,69310534","0,41179488",17
28/10/2010 17.00,"6,75289017","6,63602046","0,43623192",17
28/10/2010 18.00,"6,66078048","8,5477872","0,50611561",17
28/10/2010 19.00,"6,43682793","6,10198357","0,49542907",17
28/10/2010 20.00,"6,54157994","6,22978547","0,50579291",17
28/10/2010 21.00,"6,57228317","5,0136789","0,4615963",17
28/10/2010 22.00,"6,47475491","3,7819991","0,40639161",17
28/10/2010 23.00,"6,84861123","7,08508426","0,49788838",17
29/10/2010 0.00,"7,3940446","9,14350904","0,58934554",17
29/10/2010 1.00,,"9,4692756","0,57547389","31,70000076"
29/10/2010 2.00,"7,55658968",,"0,59531267","31,70000076"
29/10/2010 3.00,"6,8540298","5,26157353",,"31,70000076"
29/10/2010 4.00,"7,66856646","4,5698081","0,18875447","31,70000076"
29/10/2010 5.00,"7,34528047","5,07338302","0,2306502","31,70000076"
29/10/2010 6.00,"7,39223841","10,79829342","0,12994993","31,70000076"
29/10/2010 7.00,"7,43197158","15,13318555","0,06397365","31,70000076"
29/10/2010 8.00,"7,55839688","15,10333158",,"31,70000076"
29/10/2010 9.00,"7,72455434","20,0676828",,"31,70000076"
29/10/2010 10.00,"7,63786323","15,42780181",,"31,70000076"
29/10/2010 11.00,"7,34166808","15,40054242",,"31,70000076"
29/10/2010 12.00,"6,75469636","13,41090949",,"31,70000076"
29/10/2010 13.00,"6,00337134","12,59454858",,"31,70000076"
29/10/2010 14.00,"6,65897429","12,81518574",,"31,70000076"
29/10/2010 15.00,"6,35916676","14,81261007",,"31,70000076"
29/10/2010 16.00,"6,44766406","14,11825006","0,17731067","31,70000076"
29/10/2010 17.00,"6,63549583","18,11050415","0,10418362","31,70000076"
29/10/2010 18.00,"6,57408937","12,38689009","0,47433791","31,70000076"
29/10/2010 19.00,"6,52893762","14,58678375","0,40955575","31,70000076"
29/10/2010 20.00,"7,25858935","21,23318064","0,32453755","31,70000076"
29/10/2010 21.00,"7,93947695","35,25148664","0,21047356","31,70000076"
29/10/2010 22.00,"7,54033598","18,64652953","0,0671506","31,70000076"
29/10/2010 23.00,"7,57826296","17,19161034","0,17188993","31,70000076"
30/10/2010 0.00,"7,45364487","18,59979834","0,33596853","31,70000076"
30/10/2010 1.00,"7,14480638","7,23174422","0,2785049","31,7999897"
30/10/2010 2.00,"7,26220174","9,3187209","0,22345283","31,7999897"
30/10/2010 3.00,"7,50782656","8,34921262","0,23319223","31,7999897"
30/10/2010 4.00,"7,56923302","8,32844447","0,24359801","31,7999897"
30/10/2010 5.00,"7,20621284","12,64775763","0,3294154","31,7999897"
30/10/2010 6.00,"7,40849312","21,45900696","0,30058515","31,7999897"
30/10/2010 7.00,"8,57521281","34,61553632","0,50534322","31,7999897"
30/10/2010 8.00,"8,53367344","32,812788","0,18364478","31,7999897"
30/10/2010 9.00,"8,0749322","28,01066616","0,06708886","31,7999897"
30/10/2010 10.00,"7,77693086","29,02819432",,"31,7999897"
30/10/2010 11.00,"7,24594703","8,2518727",,"31,7999897"
30/10/2010 12.00,"6,75108398","8,18957209",,"31,7999897"
30/10/2010 13.00,"6,89918155","8,29859433",,"31,7999897"
30/10/2010 14.00,"6,56144602","6,93712605","0,20827288","31,7999897"
30/10/2010 15.00,"6,77817482","5,93387097","0,05434026","31,7999897"
30/10/2010 16.00,"6,95697563","8,68535942",,"31,7999897"
30/10/2010 17.00,"7,22788612","14,81261007","0,3519733","31,7999897"
30/10/2010 18.00,"7,87445811","19,0436787","0,70751965","31,7999897"
30/10/2010 19.00,"7,1430012","17,0747967","0,41749872","31,7999897"
30/10/2010 20.00,"7,2856802","17,10335815","0,36662667","31,7999897"
30/10/2010 21.00,"7,17550961","19,58876504","0,3197028","31,7999897"
30/10/2010 22.00,"7,01838209","31,18265504","0,77725538","31,7999897"
30/10/2010 23.00,"7,30012872","20,44275984","0,59652311","31,7999897"
31/10/2010 0.00,"7,02921822","16,89569966","0,56244919","31,7999897"
31/10/2010 1.00,,"14,61793023","0,51769338","23,20000076"
31/10/2010 2.00,"6,72941069",,"0,53024276","23,20000076"
31/10/2010 3.00,"6,82693896","4,37253177",,"23,20000076"
31/10/2010 4.00,"6,79984709","6,19085142","0,14104772","23,20000076"
31/10/2010 5.00,"6,82332657","9,85214786","0,23737574","23,20000076"
31/10/2010 6.00,"7,51143894","12,45697445","0,18607613","23,20000076"
31/10/2010 7.00,"6,59395544","11,9066779","0,15175174","23,20000076"
31/10/2010 8.00,"6,83777509","8,16491302",,"23,20000076"
31/10/2010 9.00,"7,00935113","12,76067653",,"23,20000076"
31/10/2010 10.00,"6,84680605","9,58089242","0,06554873","23,20000076"
31/10/2010 11.00,"6,68245275","9,71716831","0,06445596","23,20000076"
31/10/2010 12.00,"6,71134979","6,06755227",,"23,20000076"
31/10/2010 13.00,"6,78901096","11,64969746",,"23,20000076"
31/10/2010 14.00,"6,79804192","12,95665653","0,05343622","23,20000076"
31/10/2010 15.00,"6,71676836","8,24019038",,"23,20000076"
31/10/2010 16.00,"6,46753116","9,39140175",,"23,20000076"
31/10/2010 17.00,"6,61021016","9,1681681","0,71876073","23,20000076"
31/10/2010 18.00,"6,99129124","18,67508334","0,31195671","23,20000076"
31/10/2010 19.00,"6,67884138","19,23705264","0,2228412","23,20000076"
31/10/2010 20.00,"6,8738969","18,40122566","0,12086875","23,20000076"
31/10/2010 21.00,"6,61021016","16,73086614","0,16942013","23,20000076"
31/10/2010 22.00,"6,36639152","21,43434216","0,26278672","23,20000076"
31/10/2010 23.00,"6,38986999","14,1416147","0,15330235","23,20000076"
01/11/2010 0.00,"6,32304495","8,5880195","0,18500783","23,20000076"
01/11/2010 1.00,"5,92571017","5,97540343","0,16984069","27,20000076"
01/11/2010 2.00,"6,07019638","4,42574464","0,22658551","27,20000076"
01/11/2010 3.00,"6,01781986","4,52048806","0,25593885","27,20000076"
01/11/2010 4.00,"6,10992955","3,06946744","0,17945893","27,20000076"
01/11/2010 5.00,"6,31220983","2,81638174","0,19602756","27,20000076"
01/11/2010 6.00,"6,01059611","3,91697865","0,21829654","27,20000076"
01/11/2010 7.00,"6,06116542","4,62172273","0,15816273","27,20000076"
01/11/2010 8.00,"5,85527377","4,92282831",,"27,20000076"
01/11/2010 9.00,"6,01420748","7,74959412",,"27,20000076"
01/11/2010 10.00,"5,91306784","6,55555203",,"27,20000076"
01/11/2010 11.00,"5,91487403","7,51987114","0,07702747","27,20000076"
01/11/2010 12.00,"5,81192821","5,22004106",,"27,20000076"
01/11/2010 13.00,"5,98169907","5,49000017",,"27,20000076"
01/11/2010 14.00,"5,78122498","7,36542361",,"27,20000076"
01/11/2010 15.00,"5,8317953","2,94876479",,"27,20000076"
01/11/2010 16.00,"5,96725055","3,38614818",,"27,20000076"
01/11/2010 17.00,"5,55727243","5,78721292",,"27,20000076"
01/11/2010 18.00,"6,00156515","6,30376458","0,17037892","27,20000076"
01/11/2010 19.00,"5,71981852","4,81380798","0,0857906","27,20000076"
01/11/2010 20.00,"5,68369773","6,04938254","0,10471137","27,20000076"
01/11/2010 21.00,"5,51934545","4,47895751",,"27,20000076"
01/11/2010 22.00,"5,6349336","2,994192","0,05874746","27,20000076"
01/11/2010 23.00,"5,57352714","4,10127633","0,1174087","27,20000076"
02/11/2010 0.00,"5,82818292","3,78329734","0,1161505","27,20000076"
02/11/2010 1.00,,"3,04999946","0,08237016","13,30000019"
02/11/2010 2.00,"5,67466677",,"0,12878493","13,30000019"
02/11/2010 3.00,"5,76316408","1,65348995",,"13,30000019"
02/11/2010 4.00,"6,01420748","2,09476617",,"13,30000019"
02/11/2010 5.00,"5,58075089","2,15965945",,"13,30000019"
02/11/2010 6.00,"5,73607323","4,85014746",,"13,30000019"
02/11/2010 7.00,"5,73426704","5,4030405",,"13,30000019"
02/11/2010 8.00,"5,84985519","11,94561578",,"13,30000019"
02/11/2010 9.00,"5,4182048","13,0358248",,"13,30000019"
02/11/2010 10.00,"5,78844873","21,23188048",,"13,30000019"
02/11/2010 11.00,"6,24177241","25,22543664",,"13,30000019"
02/11/2010 12.00,"5,99253521","15,49009477",,"13,30000019"
02/11/2010 13.00,"5,64396354","10,55429162",,"13,30000019"
02/11/2010 14.00,"5,71620715","23,7017256",,"13,30000019"
02/11/2010 15.00,"6,05755303","19,79642736",,"13,30000019"
02/11/2010 16.00,"5,95460822","26,05866712",,"13,30000019"
02/11/2010 17.00,"5,90042552","15,19159333",,"13,30000019"
02/11/2010 18.00,"5,92390499","21,3292204",,"13,30000019"
02/11/2010 19.00,"6,00698372","19,59136536",,"13,30000019"
02/11/2010 20.00,"5,82637673","15,46414702",,"13,30000019"
02/11/2010 21.00,"5,98531145","21,62081952",,"13,30000019"
02/11/2010 22.00,"6,04310553","20,41941432",,"13,30000019"
02/11/2010 23.00,"6,00337134","16,97356586",,"13,30000019"
03/11/2010 0.00,"6,0647778","10,19218368",,"13,30000019"
03/11/2010 1.00,"6,32123978","14,73862906",,"26,70000076"
03/11/2010 2.00,"6,56325323","4,90206399",,"26,70000076"
03/11/2010 3.00,"6,25802712","2,49580817",,"26,70000076"
03/11/2010 4.00,"5,9220988","2,94876479",,"26,70000076"
03/11/2010 5.00,"6,28873035","9,11884998",,"26,70000076"
03/11/2010 6.00,"6,58853789","10,24020547",,"26,70000076"
03/11/2010 7.00,"6,59034408","26,36625056",,"26,70000076"
03/11/2010 8.00,"6,88112065","37,88746544",,"26,70000076"
03/11/2010 9.00,"7,26400691","41,21132448",,"26,70000076"
03/11/2010 10.00,"6,2634457","27,46945544",,"26,70000076"
03/11/2010 11.00,"5,8137344","10,18179961",,"26,70000076"
03/11/2010 12.00,"5,56810856","9,71716831",,"26,70000076"
03/11/2010 13.00,"5,79025594","5,19408375",,"26,70000076"
03/11/2010 14.00,"6,19120209","5,54710587",,"26,70000076"
03/11/2010 15.00,"5,77941879","6,52570189",,"26,70000076"
03/11/2010 16.00,"5,98531145","11,46539213",,"26,70000076"
03/11/2010 17.00,"5,78483736","11,63801896",,"26,70000076"
03/11/2010 18.00,"6,45127645","16,09360992","0,86766055","26,70000076"
03/11/2010 19.00,"6,3158212","19,85223864","1,10349499","26,70000076"
03/11/2010 20.00,"6,47836729","27,26309328","0,9608722","26,70000076"
03/11/2010 21.00,"6,43502174","27,74338768","0,74569553","26,70000076"
03/11/2010 22.00,"6,09909341","16,54137546","0,67388959","26,70000076"
03/11/2010 23.00,"6,25441474","9,84306395","0,62337403","26,70000076"
04/11/2010 0.00,"6,2815066","12,19220069","0,7511454","26,70000076"
04/11/2010 1.00,,"3,83521197","0,72211477","40,70000076"
04/11/2010 2.00,"6,15327511",,"0,72875177","40,70000076"
04/11/2010 3.00,"6,09006245","5,46274461",,"40,70000076"
04/11/2010 4.00,"6,22190532","6,51791431","0,76520579","40,70000076"
04/11/2010 5.00,"6,01962605","7,40436149","0,65824947","40,70000076"
04/11/2010 6.00,"6,2074568","6,24406238","0,68964855","40,70000076"
04/11/2010 7.00,"6,08645109","18,46481878","0,70955607","40,70000076"
04/11/2010 8.00,"6,93169097","30,96332952","0,71330737","40,70000076"
04/11/2010 9.00,"6,55422227","35,36700968","0,87010938","40,70000076"
04/11/2010 10.00,"5,85527377","15,74448254","0,62345325","40,70000076"
04/11/2010 11.00,"5,86791609","16,49724842","0,71994321","40,70000076"
04/11/2010 12.00,"5,91668023","16,89958675","0,58221807","40,70000076"
04/11/2010 13.00,"5,96725055","13,10201059","0,62033338","40,70000076"
04/11/2010 14.00,"5,84805002","15,32137415","0,58759105","40,70000076"
04/11/2010 15.00,"5,69272767","9,85733894","0,50204044","40,70000076"
04/11/2010 16.00,"5,81554059","13,57703552","0,55192458","40,70000076"
04/11/2010 17.00,"6,11173574","17,48103934","0,61255234","40,70000076"
04/11/2010 18.00,"6,09728722","26,3805332","0,94957636","40,70000076"
04/11/2010 19.00,"6,61562873","30,17032752","1,07726851","40,70000076"
04/11/2010 20.00,"6,96781176","33,3241524","1,43696343","40,70000076"
04/11/2010 21.00,"6,6029864","31,00485816","1,15665744","40,70000076"
04/11/2010 22.00,"5,96725055","22,25078528","0,87623145","40,70000076"
04/11/2010 23.00,"5,9383525","18,58941426","0,90273287","40,70000076"
05/11/2010 0.00,"5,89861932","14,74382778","0,76698474","40,70000076"
05/11/2010 1.00,"5,94377107","5,195382","0,74984177","38,09999084"
05/11/2010 2.00,"5,69634006","5,90531907","0,78965564","38,09999084"
05/11/2010 3.00,"5,92751636","4,10776566","0,75592423","38,09999084"
05/11/2010 4.00,"6,09186865","2,0960625","0,72337996","38,09999084"
05/11/2010 5.00,"6,27428183","1,7118939","0,70943724","38,09999084"
05/11/2010 6.00,"5,88778319","4,5529347","0,6854627","38,09999084"
05/11/2010 7.00,"5,87514086","15,75356454","0,70414464","38,09999084"
05/11/2010 8.00,"7,49518423","38,46632344","0,94511324","38,09999084"
05/11/2010 9.00,"6,57950693","29,56292336","0,69829867","38,09999084"
05/11/2010 10.00,"6,49281581","19,73153408","0,4863211","38,09999084"
05/11/2010 11.00,"6,03046219","19,04756388","0,60777235","38,09999084"
05/11/2010 12.00,"6,09006245","11,14222398","0,56685522","38,09999084"
05/11/2010 13.00,"5,95821959","9,2304668","0,51144199","38,09999084"
05/11/2010 14.00,"6,13340801","10,67110526","0,25866262","38,09999084"
05/11/2010 15.00,"6,07561394","12,63477898","0,37071465","38,09999084"
05/11/2010 16.00,"5,75052175","6,62304181","0,36704141","38,09999084"
05/11/2010 17.00,"5,91487403","11,41218499","0,68570036","38,09999084"
05/11/2010 18.00,"6,42599179","62,88707576","1,10049279","38,09999084"
05/11/2010 19.00,"6,07019638",,"0,68289621","38,09999084"
05/11/2010 20.00,"6,31040262","17,8781885","0,58976261","38,09999084"
05/11/2010 21.00,"6,53977375","32,50518544","0,84111835","38,09999084"
05/11/2010 22.00,"6,26163951","24,49602776","0,81497226","38,09999084"
05/11/2010 23.00,"6,01059611","13,44984737","0,69711387","38,09999084"
06/11/2010 0.00,"6,09186865","8,80995682","0,74368008","38,09999084"
