,Comune Modugno,,,,
,Enaip,,,,
Parm,CO,NO2,O3,SO2,PM10



03/07/2010 8.00,"0,69606071","33,08647168","84,83484135","8,79013542","38,20000076"
03/07/2010 9.00,"0,78049991","50,30250208","88,5509478","8,9743548","38,20000076"
03/07/2010 10.00,"0,82301542","55,68363488","96,1902018","8,8867616","38,20000076"
03/07/2010 11.00,"0,85148452","52,12861504","101,52820335","9,35272558","38,20000076"
03/07/2010 12.00,"0,90421475","57,4566516","102,332727","9,51527167","38,20000076"
03/07/2010 13.00,"0,8498244","48,94714264","109,284504","9,23803849","38,20000076"
03/07/2010 14.00,"0,7443651","33,91717832","121,0600314","8,75401361","38,20000076"
03/07/2010 15.00,"0,72606994","23,81049928","126,13006455","8,83889955","38,20000076"
03/07/2010 16.00,"0,73893154","21,73014768","124,3214175","9,06104591","38,20000076"
03/07/2010 17.00,"0,78111153","27,4134912","115,9595346","8,99421986","38,20000076"
03/07/2010 18.00,"0,85324251","36,72577248","108,7851156","9,02943959","38,20000076"
03/07/2010 19.00,"0,89844567","47,5276356","100,4712723","9,08903985","38,20000076"
03/07/2010 20.00,"0,99795881","79,5869044","70,00293405","9,2949315","38,20000076"
03/07/2010 21.00,"1,00169263","49,76167376","90,25338105","9,32924508","38,20000076"
03/07/2010 22.00,"0,69080539","21,36700152","102,3394701","8,56618185","38,20000076"
03/07/2010 23.00,"0,66409427","9,04834498","101,75216205","8,39099343","38,20000076"
04/07/2010 0.00,"0,67934645","11,54956028","77,38846395","8,55173536","38,20000076"
04/07/2010 1.00,"0,7100477","18,11354806","57,1271841","8,34945406","34,29999161"
04/07/2010 2.00,"0,702382","20,17638","51,9996351","8,45239887","34,29999161"
04/07/2010 3.00,"0,65216118","9,56778184","59,24776935","8,539091","34,29999161"
04/07/2010 4.00,"0,63106186","8,6521193","62,36232345","8,00268859","34,29999161"
04/07/2010 5.00,"0,62720921","9,96984485","67,65769185","7,90425926","34,29999161"
04/07/2010 6.00,"0,63997178","10,92701117","77,07923895","8,07402809","34,29999161"
04/07/2010 7.00,"0,6556387","9,72406681","86,2497153","7,95663273","34,29999161"
04/07/2010 8.00,"0,67537497","13,87438594","104,84305545","7,97469566","34,29999161"
04/07/2010 9.00,"0,67492062","17,01890129","115,2693444","8,43704827","34,29999161"
04/07/2010 10.00,"0,72324482","24,80334352","117,3588276","8,13633968","34,29999161"
04/07/2010 11.00,"0,74152017","35,73229728","115,95141495","8,55986119","34,29999161"
04/07/2010 12.00,"0,77133252","31,59233928","121,0498968","9,05562734","34,29999161"
04/07/2010 13.00,"0,7201832","25,15287624","124,5508026","8,55173536","34,29999161"
04/07/2010 14.00,"0,67160153","15,5377571","131,7820392","8,28172695","34,29999161"
04/07/2010 15.00,"0,65933292","13,37829268","129,8028795","8,32146012","34,29999161"
04/07/2010 16.00,"0,67436724","15,68366565","130,0877256","8,51922594","34,29999161"
04/07/2010 17.00,"0,71727885","22,79951016","126,8209131","8,79555399","34,29999161"
04/07/2010 18.00,"0,76912019","31,76225872","130,0796259","8,16884808","34,29999161"
04/07/2010 19.00,"0,79389391","44,743668","128,8643916","8,44427406","34,29999161"
04/07/2010 20.00,"0,89562055","45,61978464","126,5726154","8,3268787","34,29999161"
04/07/2010 21.00,"0,73004143","25,75077776","129,3610269","8,29798268","34,29999161"
04/07/2010 22.00,"0,7064129","34,98394048","115,82421375","8,32236322","34,29999161"
04/07/2010 23.00,"0,73312285","32,16754536","92,769096","7,79770004","34,29999161"
05/07/2010 0.00,"0,72488514","29,09243752","78,03193125","7,84556107","34,29999161"
05/07/2010 1.00,"0,70526654","25,93171032","72,63302235","8,28082589","46,09999084"
05/07/2010 2.00,"0,6752375","10,53597466","89,0516529","8,18871518","46,09999084"
05/07/2010 3.00,"0,64749885","5,18335934","94,75166715","8,53818892","46,09999084"
05/07/2010 4.00,"0,63534906","6,08346011","100,4672025","8,38738104","46,09999084"
05/07/2010 5.00,"0,68280417","39,65692584","76,6624236","8,17426564","46,09999084"
05/07/2010 6.00,"0,70159213","50,40886664","63,5654082","8,55624779","46,09999084"
05/07/2010 7.00,"0,86636157","79,07456488","49,04881065","8,90843286","46,09999084"
05/07/2010 8.00,"0,91816213","104,07052328","75,2962875","9,7301953","46,09999084"
05/07/2010 9.00,"0,94661143","106,82529464","99,5435973","9,8972528","46,09999084"
05/07/2010 10.00,"0,89893963","108,921382","107,47178715","9,93789111","46,09999084"
05/07/2010 11.00,"0,89443458","97,8625652","105,05280975","10,39753341","46,09999084"
05/07/2010 12.00,"0,89026621","93,20772472","112,2880962","10,51583085","46,09999084"
05/07/2010 13.00,"0,90067781","90,56318016","114,8938056","10,01645436","46,09999084"
05/07/2010 14.00,"0,8753111","95,68168064","107,32970325","10,10585578","46,09999084"
05/07/2010 15.00,"0,89242029","86,84606096","102,2440692","10,71269154","46,09999084"
05/07/2010 16.00,"0,92140316","87,5032536","89,30878845","10,31354955","46,09999084"
05/07/2010 17.00,"1,00997112","119,07848048","85,1610039","10,60703541","46,09999084"
05/07/2010 18.00,"0,97944696","116,64211448","75,9120243","10,21782951","46,09999084"
05/07/2010 19.00,"0,94574234","94,69856848","86,4777438","9,84216903","46,09999084"
05/07/2010 20.00,"1,03008252","130,50094056","41,46505755","9,5243006","46,09999084"
05/07/2010 21.00,"1,17339616","136,61224704","18,90256515","10,43275212","46,09999084"
05/07/2010 22.00,"0,90913338","87,75330496","25,7799087","8,67725655","46,09999084"
05/07/2010 23.00,"0,75234652","40,35406016","63,6141261","8,68357721","46,09999084"
06/07/2010 0.00,"0,74628153","21,00708664","53,89692","8,71157013","46,09999084"
06/07/2010 1.00,"0,71556048","16,14279421","67,79506755","8,4000254","39,90000153"
06/07/2010 2.00,"0,68594501","9,50552712","75,2055948","8,46052775","39,90000153"
06/07/2010 3.00,"0,68701215","9,4108487","75,13251795","8,595983","39,90000153"
06/07/2010 4.00,"0,70943491","10,87383462","82,27984485","8,34855097","39,90000153"
06/07/2010 5.00,"0,71534262","19,73864672","59,6700111","8,55624779","39,90000153"
06/07/2010 6.00,"0,71753515","25,47451288","53,51393985","8,53999308","39,90000153"
06/07/2010 7.00,"0,89184711","65,56660992","49,6956894","9,14773601","39,90000153"
06/07/2010 8.00,"0,94463676","77,85996688","59,67270435","10,01284299","39,90000153"
06/07/2010 9.00,"0,95565999","93,30823856","80,20799745","9,78076359","39,90000153"
06/07/2010 10.00,"0,9186957",,"84,0824271","10,56278574","39,90000153"
06/07/2010 11.00,"0,88518914",,"83,0613861","10,62058185","39,90000153"
06/07/2010 12.00,"0,93473775","95,08897976","87,2693997","10,48061214","39,90000153"
06/07/2010 13.00,"0,92223264","78,25230928","99,91305135","10,00200686","39,90000153"
06/07/2010 14.00,"0,89502756","74,56371712","95,4167802","10,68830388","39,90000153"
06/07/2010 15.00,"0,83832701","83,19974312","91,3332945","10,65580056","39,90000153"
06/07/2010 16.00,"0,8599599","62,58356488","96,06976365","9,40961554","39,90000153"
06/07/2010 17.00,"0,76271851","54,11625376","102,6649344","8,79916434","39,90000153"
06/07/2010 18.00,"1,004696",,"72,17157885","9,74193351","39,90000153"
06/07/2010 19.00,"1,00760035","87,66867984","74,3503383","9,89093215","39,90000153"
06/07/2010 20.00,"0,94594039","75,86458456","76,167105","9,59293183","39,90000153"
06/07/2010 21.00,"0,91024013","76,68167776","77,6340684","9,35814416","39,90000153"
06/07/2010 22.00,"0,71237886","37,09798152","98,40347475","8,60140157","39,90000153"
06/07/2010 23.00,"0,7116088","42,97330896","88,3391586","8,56437667","39,90000153"
07/07/2010 0.00,"0,70210589","34,24596584","90,1938303","8,5354776","39,90000153"
07/07/2010 1.00,"0,66502278","11,77912456","89,984076","8,95629288",31
07/07/2010 2.00,"0,66476648","7,83826694","85,16030565","8,9030153",31
07/07/2010 3.00,"0,64755826","5,64508249","88,5719352","8,66280702",31
07/07/2010 4.00,"0,65891818","7,32661001","81,65126025","8,74859605",31
07/07/2010 5.00,"0,66561576","12,22463394","77,16582195","8,7413723",31
07/07/2010 6.00,"0,6883752","23,30597984","73,900386","8,67093488",31
07/07/2010 7.00,"0,74973808","56,52021136","67,900623","8,87772963",31
07/07/2010 8.00,"0,80570818","73,92430608","69,69642225","9,3482101",31
07/07/2010 9.00,"0,87572584","72,867276","76,1265267","9,81688336",31
07/07/2010 10.00,"0,85545601","75,70892864","73,0369899","9,96588505",31
07/07/2010 11.00,"0,83791227","91,190928","78,86420535","9,70851896",31
07/07/2010 12.00,"0,88467537","74,40741112","74,61086535","10,38579723",31
07/07/2010 13.00,"0,86533404","78,25619064","78,3526674","10,50318954",31
07/07/2010 14.00,"0,79922845","64,39667624","91,3495338","10,37314575",31
07/07/2010 15.00,"0,79053522","64,64896464","88,59964575","10,49506371",31
07/07/2010 16.00,"0,85468478","80,79372056","81,86983245","10,94025546",31
07/07/2010 17.00,"0,81604173","76,80811832","80,84942985","10,96734834",31
07/07/2010 18.00,"0,87588428","80,95260776","77,3119956","10,15461991",31
07/07/2010 19.00,"0,89398023","93,8749936","70,96715745","9,49540356",31
07/07/2010 20.00,"0,71289263","37,25753792","92,4375669","8,92378244",31
07/07/2010 21.00,"0,68632014","22,96227872","98,7817068","8,74859605",31
07/07/2010 22.00,"0,66956628","20,68998144","97,3817355","8,99873432",31
07/07/2010 23.00,"0,65147033","15,32829559","98,43052695","8,633911",31
08/07/2010 0.00,"0,62740609","18,07334061","93,90993675","8,75311052",31
08/07/2010 1.00,"0,61146307","11,62737677","90,155247","8,73234032","27,70000076"
08/07/2010 2.00,"0,60010315","7,14438494","91,10931585","8,87501831","27,70000076"
08/07/2010 3.00,"0,5831524","8,61126369","93,30297795","9,07007484","27,70000076"
08/07/2010 4.00,"0,58423818","10,09305604","90,29056785","9,15586286","27,70000076"
08/07/2010 5.00,"0,64645151","41,47011368","67,1644281","9,84668451","27,70000076"
08/07/2010 6.00,"0,66488414","40,44744224","69,24579165","10,31806503","27,70000076"
08/07/2010 7.00,"0,69886603","53,36596584","71,2026273","10,38398697","27,70000076"
08/07/2010 8.00,"0,74406803","65,57890408","64,7285331","10,92309867","27,70000076"
08/07/2010 9.00,"0,78755282","91,28817232","64,29348345","11,55160467","27,70000076"
08/07/2010 10.00,"0,73606681","63,09343792","71,1221091","10,59167871","27,70000076"
08/07/2010 11.00,"0,84717752","69,89654424","68,67063315","11,27257038","27,70000076"
08/07/2010 12.00,"1,05689266","82,67820688","70,80747765","12,23701182","27,70000076"
08/07/2010 13.00,"0,83617293","76,34025192","72,0836193","11,67713298","27,70000076"
08/07/2010 14.00,"0,75238613","57,39370856","84,5134269","10,95289677","27,70000076"
08/07/2010 15.00,"0,7168047","55,3477156","85,9993428","10,7442999","27,70000076"
08/07/2010 16.00,"0,7559219","69,85245352","75,6312081","10,71178641","27,70000076"
08/07/2010 17.00,"0,80001832","68,7513136","78,1476213","10,86620769","27,70000076"
08/07/2010 18.00,"0,86750677","65,55752792","80,7229269","10,42281603","27,70000076"
08/07/2010 19.00,"0,82473379","68,6942404","77,29641465","10,34786313","27,70000076"
08/07/2010 20.00,"0,85055602","69,36866016","72,0281184","10,22234499","27,70000076"
08/07/2010 21.00,"0,80067072","60,00127504","72,57010005","9,51075619","27,70000076"
08/07/2010 22.00,"0,66283025","29,52887064","93,9119517","9,15857316","27,70000076"
08/07/2010 23.00,"0,6476969","24,49335096","95,65903305","9,31840895","27,70000076"
09/07/2010 0.00,"0,61494059","17,74650524","103,7015364","9,1504453","27,70000076"
09/07/2010 1.00,"0,61260943","6,84802685","73,491012","9,56855129",31
09/07/2010 2.00,"0,60948723","6,11199289","77,9933679","9,83314112",31
09/07/2010 3.00,"0,59271356","3,31895858","83,66222025","9,21094764",31
09/07/2010 4.00,"0,58283552","5,22615946","79,212672","9,50804792",31
09/07/2010 5.00,"0,59573673","8,93291371","78,02650485","9,5649389",31
09/07/2010 6.00,"0,61932565","20,18934336","71,2249314","9,26422624",31
09/07/2010 7.00,"0,70927763","30,75253152","71,464491","9,2443622",31
09/07/2010 8.00,"0,79573112","77,57408464","61,09298475","10,70817606",31
09/07/2010 9.00,"0,80811856","76,09608952","70,0523502","10,58806836",31
09/07/2010 10.00,"0,80400961","71,08473752","77,42158095","10,75242573",31
09/07/2010 11.00,"0,79691709","72,91136672","81,86440605","10,69101927",31
09/07/2010 12.00,"0,87870941","73,80438544","78,62396745","10,70817606",31
09/07/2010 13.00,"0,82256107","74,1310124","85,2712875","10,06612362",31
09/07/2010 14.00,"0,79681806","60,21333496","91,05245835","10,80028575",31
09/07/2010 15.00,"0,76082189","51,3796464","87,2362428","10,72262763",31
09/07/2010 16.00,"0,79596878","75,1894956","82,1506287","10,95831738",31
09/07/2010 17.00,"0,85365725","72,59131704","75,50470515","11,11544388",31
09/07/2010 18.00,"0,89058309","67,73965528","71,90428875","10,68017805",31
09/07/2010 19.00,"0,9263416","74,423644","66,91271895","10,21421916",31
09/07/2010 20.00,"0,92288388","76,90865128","61,12003695","10,43817273",31
09/07/2010 21.00,"0,90861962","71,46197512","53,32245975","10,26839475",31
09/07/2010 22.00,"0,83103644","45,31302336","68,572539","9,61279994",31
09/07/2010 23.00,"0,78492458","27,6229508","76,2577977","9,5306243",31
10/07/2010 0.00,"0,65413702","13,63055622","74,0722353","9,42677335",31
10/07/2010 1.00,"0,68900663","8,06264397","68,325558","9,62995775","33,70000076"
10/07/2010 2.00,"0,7235815","10,85892102","61,77232215","9,39155667","33,70000076"
10/07/2010 3.00,"0,63590127","10,87578104","63,7954716","9,31208728","33,70000076"
10/07/2010 4.00,"0,66674115","13,96517534","60,92313045","9,64259804","33,70000076"
10/07/2010 5.00,"0,63155582","13,29399069","67,1076105","9,4764416","33,70000076"
10/07/2010 6.00,"0,62335655","12,48662383","70,02256485","9,32924508","33,70000076"
10/07/2010 7.00,"0,67582932","24,24240096","73,83540885","10,1383652","33,70000076"
10/07/2010 8.00,"0,74815834","43,37536432","94,98643875","10,29368754","33,70000076"
10/07/2010 9.00,"0,75288009","40,1647148","100,3589538","9,82139986","33,70000076"
10/07/2010 10.00,"0,79381586","47,64889464","99,2269509","10,4074695","33,70000076"
10/07/2010 11.00,"0,80592603","40,9214844","101,77450605","10,09050314","33,70000076"
10/07/2010 12.00,"0,81947848","39,35991576","107,3432094","10,00110478","33,70000076"
10/07/2010 13.00,"0,78860015","35,17265488","109,07676465","9,68775182","33,70000076"
10/07/2010 14.00,"0,77573855","28,3356488","109,8440616","10,03451628","33,70000076"
10/07/2010 15.00,"0,69916194","20,51359944","110,78731755","9,99026864","33,70000076"
10/07/2010 16.00,"0,72178274","24,9531296","114,8024745","10,07695976","33,70000076"
10/07/2010 17.00,"1,17068986","63,29106224","105,16038015","10,41920568","33,70000076"
10/07/2010 18.00,"0,81268303","48,70852504","99,4590093","10,55104956","33,70000076"
10/07/2010 19.00,"0,85342075","55,22322528","93,8226156","11,3132097","33,70000076"
10/07/2010 20.00,"0,89214302","59,92758656","84,62373045","10,65580056","33,70000076"
10/07/2010 21.00,"0,69914213","25,94337352","107,862867","10,38850245","33,70000076"
10/07/2010 22.00,"0,67454549","8,5029661","107,54149245","10,28917206","33,70000076"
10/07/2010 23.00,"0,67154212","7,65733821","93,9532083","10,17628506","33,70000076"
11/07/2010 0.00,"0,72166508","32,23305048","49,37902305","10,33703208","33,70000076"
11/07/2010 1.00,"0,6834158","21,52912","66,4363728","9,99839447","24,20000076"
11/07/2010 2.00,"0,66484453","16,59349276","75,6778911","10,36863027","24,20000076"
11/07/2010 3.00,"0,63426212","7,37394922","86,52033705","10,43636247","24,20000076"
11/07/2010 4.00,"0,63639523","13,55792508","79,47858555","10,49325345","24,20000076"
11/07/2010 5.00,"0,63021141","6,49914038","78,006894","10,37947149","24,20000076"
11/07/2010 6.00,"0,64382444","9,89786187","81,07678005","10,67024196","24,20000076"
11/07/2010 7.00,"0,65976746","7,4867859","90,18164085","10,878849","24,20000076"
11/07/2010 8.00,"0,67904938","18,98252146","108,5043393","11,03958585","24,20000076"
11/07/2010 9.00,"0,72624819","25,641832","113,9952576","11,38003677","24,20000076"
11/07/2010 10.00,"0,7179895","34,56307104","118,58218155","11,16600912","24,20000076"
11/07/2010 11.00,"0,7434564","26,61909344","125,0406948","11,40712965","24,20000076"
11/07/2010 12.00,"0,81023304","35,41582304","124,1806902","11,58141294","24,20000076"
11/07/2010 13.00,"0,77923472","22,58356888","123,6610326","11,0585529","24,20000076"
11/07/2010 14.00,"0,69667233","15,28225272","132,22929825","11,11273866","24,20000076"
11/07/2010 15.00,"0,68649839","11,16565362","131,06884665","11,52091161","24,20000076"
11/07/2010 16.00,"0,70157232","16,01179926","121,2413769","11,48930325","24,20000076"
11/07/2010 17.00,"0,72411391","20,11477536","114,1603638","11,1181491","24,20000076"
11/07/2010 18.00,"0,77109486","35,69855048","108,4948431","10,82376828","24,20000076"
11/07/2010 19.00,"0,774612","35,00531664","107,11520085","11,40170904","24,20000076"
11/07/2010 20.00,"0,94046722","64,37920056","81,5308221","11,22742575","24,20000076"
11/07/2010 21.00,"0,86272561","56,04680016","78,63617685","10,90594188","24,20000076"
11/07/2010 22.00,"0,76991006","39,23607552","87,76741155","10,37134566","24,20000076"
11/07/2010 23.00,"0,76481318","29,09243752","87,7863441","10,18803141","24,20000076"
12/07/2010 0.00,"0,72271125","20,65755392","71,10924135","10,33341156","24,20000076"
12/07/2010 1.00,"0,68942254","8,20530976","71,98955505","10,33612695",
12/07/2010 2.00,"0,69671194","6,5140559","62,74464525","10,26929988",
12/07/2010 3.00,"0,67507906","5,15352832","68,4013281","10,27742571",
12/07/2010 4.00,"0,65520416","7,71635018","73,33945185","10,4968638",
12/07/2010 5.00,"0,65672565","17,82821265","66,07573665","10,34967339",
12/07/2010 6.00,"0,73205688","33,68760448","51,5259822","10,30451859",
12/07/2010 7.00,"0,75750281","47,38236184","54,3353811","10,59620436",
12/07/2010 8.00,,,,,
12/07/2010 9.00,,,,,
12/07/2010 10.00,,,,,
12/07/2010 11.00,,,,,
12/07/2010 12.00,,,,,
12/07/2010 13.00,,,,,
12/07/2010 14.00,,,,,
12/07/2010 15.00,,,,,
12/07/2010 16.00,,,,,
12/07/2010 17.00,,,,,
12/07/2010 18.00,,,,,
12/07/2010 19.00,,,,,
12/07/2010 20.00,,,,,
12/07/2010 21.00,,,,,
12/07/2010 22.00,,,,,
12/07/2010 23.00,,,,,
13/07/2010 0.00,,,,,
13/07/2010 1.00,,,,,
13/07/2010 2.00,,,,,
13/07/2010 3.00,,,,,
13/07/2010 4.00,,,,,
13/07/2010 5.00,,,,,
13/07/2010 6.00,,,,,
13/07/2010 7.00,,,,,
13/07/2010 8.00,,,,,
13/07/2010 9.00,"1,00649243","51,84189152","49,00835205","75,92285358",
13/07/2010 10.00,"1,15026159","108,69228616","68,9298036","28,55393271",
13/07/2010 11.00,,,,,
13/07/2010 12.00,,,,,
13/07/2010 13.00,,,,,
13/07/2010 14.00,,,,,
13/07/2010 15.00,,,,,
13/07/2010 16.00,,,,,
13/07/2010 17.00,,,,,
13/07/2010 18.00,,,,,
13/07/2010 19.00,,,,,
13/07/2010 20.00,,,,,
13/07/2010 21.00,,,,,
