,Comune Bari,,,,,
,Stadio S.Nicola,,,,,
Parm,SO2,NO2,PM10,CO,O3,BENZENE



14/01/2010 16.00,"3,5782728","25,3766376","23,93161964","0,30593599","11,6867499","0,03970165"
14/01/2010 17.00,"3,70469811","46,75096208",,"0,34884644","0,36911889","0,04955841"
14/01/2010 18.00,"3,80628929","51,71694232","27,8388195","0,38740561",,"0,03964673"
14/01/2010 19.00,"4,17879096","59,55933536",,"0,5273256",,"0,0589199"
14/01/2010 20.00,"4,16073006","47,6091824","50,30524063","0,64549738",,"0,05947009"
14/01/2010 21.00,"3,92142589","31,74107376",,"0,47131823",,"0,07929346"
14/01/2010 22.00,"3,82660691","32,67879504","65,93405151","0,71118124",,"0,07929346"
14/01/2010 23.00,"3,90110725","30,4724044",,"0,86028843",,"0,12830167"
15/01/2010 0.00,"3,73404568","22,26497232","73,2600708","0,47654791",,"0,09988771"
15/01/2010 1.00,"3,96883538","24,3399512",,"0,57091874",,
15/01/2010 2.00,"3,65277314","17,40932786","69,35285187","0,43173269",,
15/01/2010 3.00,"3,3728327","11,5559215",,"0,35515025",,
15/01/2010 4.00,"3,70244037","10,42028719","56,16604996","0,31390226","0,09291314",
15/01/2010 5.00,"3,15384718","12,03938026",,"0,29054285","0,08277654",
15/01/2010 6.00,"3,43604535","7,8099464","42,97924042","0,27192265","3,24603857",
15/01/2010 7.00,"3,31864999","9,1840683",,"0,26429889","0,8024289",
15/01/2010 8.00,"3,54892422","28,00806584","31,25761986","0,29049392","0,20525358",
15/01/2010 9.00,"3,542151","32,5279",,"0,38887234",,
15/01/2010 10.00,"4,1449269","38,40240528","42,00244141","0,54848666",,
15/01/2010 11.00,"4,15395684","45,217844",,"0,60561826","0,28465059",
15/01/2010 12.00,"4,04107798","29,95648944","54,21244049","0,45279589","6,00977391",
15/01/2010 13.00,"3,33896864","19,75197336",,"0,51256622","23,6573085",
15/01/2010 14.00,"3,67309178","17,78733409","45,90964127","0,46735956","34,5179688",
15/01/2010 15.00,"3,53312105","16,37427431",,"0,43124339","37,07729445",
15/01/2010 16.00,"3,44959078","15,60529086","28,81562042","0,3824695","38,48620335",
15/01/2010 17.00,"3,5715006","29,35948656",,"0,46086002","21,3074379",
15/01/2010 18.00,"3,8672442","37,66748984","21,48962021","0,50230373","12,60066938",
15/01/2010 19.00,"4,00947165","32,92863608",,"0,48558948","17,63992766",
15/01/2010 20.00,"3,84692556","39,76193288","18,07081032","0,46960801","9,7778142",
15/01/2010 21.00,"3,95077448","54,53656872",,"0,45499541","3,47325311",
15/01/2010 22.00,"4,0726843","54,89025048","23,93161964","0,44605171","1,7146646",
15/01/2010 23.00,"4,3435948","60,17907192",,"0,53274984",,
16/01/2010 0.00,"3,8740164","47,2895916","26,37360954","0,52473581",,
16/01/2010 1.00,"3,91239595","28,7900356",,"0,42576906","0,22805843",
16/01/2010 2.00,"3,84241008","24,73581168","29,30401993","0,40221392","0,08193266",
16/01/2010 3.00,"3,8672442","20,7140344",,"0,38652603","0,46540956",
16/01/2010 4.00,"3,73856116","9,91411961","25,39682007","0,32988373","2,13952977",
16/01/2010 5.00,"3,6324545","7,18372242",,"0,30583813","2,43178331",
16/01/2010 6.00,"3,77919844","10,25156658","29,30401993","0,33086117","2,29072484",
16/01/2010 7.00,"3,88756183","18,64392538",,"0,35964599","0,10220385",
16/01/2010 8.00,"3,87175866","23,80619728","30,28083038","0,48808141","0,09460091",
16/01/2010 9.00,"4,06591108","26,92759464",,"0,57160259","0,29647695",
16/01/2010 10.00,"4,02301707","20,75133752","63,98046112","0,55669642","7,39670988",
16/01/2010 11.00,"4,18782091","17,99823534",,"0,46853271","14,33814281",
16/01/2010 12.00,"4,33907932","15,69127541","57,63124084","0,38051463","19,28532785",
16/01/2010 13.00,"4,19233639","14,10786408",,"0,30774407","26,22337725",
16/01/2010 14.00,"4,36617016","12,02315503","28,81562042","0,30544786","27,640725",
16/01/2010 15.00,"4,42260959","7,19345642",,"0,24914807","36,46913865",
16/01/2010 16.00,"4,64836834","8,68925417","14,65200996","0,24474903","35,8930824",
16/01/2010 17.00,"4,83574754","15,98328752",,"0,26595902","27,4177239",
16/01/2010 18.00,"4,86735386","35,69633256","43,9560318","0,33638327","6,93130232",
16/01/2010 19.00,"5,00732459","59,83676656",,"0,64114727","0,43415589",
16/01/2010 20.00,"6,55151298","93,16533568","39,56044006","0,70541333","0,09122337",
16/01/2010 21.00,"5,63944806","66,51394856",,"0,46545362","0,43246613",
16/01/2010 22.00,"7,00077273","89,2534984","51,28205109","0,43984459","1,560092",
16/01/2010 23.00,"9,5924813",,,"1,44381596","2,18683122",
17/01/2010 0.00,"18,17807157",,"62,51525116","1,49645066","0,59971097",
17/01/2010 1.00,"12,38962284",,,"0,69554228","2,30424096",
17/01/2010 2.00,"4,85832392","71,78691952","60,56166077","0,39933055","11,97985131",
17/01/2010 3.00,"3,9394868","5,62465277",,"0,31263241","15,84755582",
17/01/2010 4.00,"3,82886465","2,78069043","47,37483978","0,31693243","18,26497911",
17/01/2010 5.00,"3,97560758","1,8348661",,"0,30720817","19,72455303",
17/01/2010 6.00,"4,11332057","2,49029205","44,4444313","0,30041389","21,5152371",
17/01/2010 7.00,"3,96657764","3,92281981",,"0,32558255","20,69591055",
17/01/2010 8.00,"3,94400126","9,08186042","43,46763992","0,39898804","16,71924314",
17/01/2010 9.00,"3,94174352","10,31483657",,"0,53822301","16,04520246",
17/01/2010 10.00,"4,18104769","13,1669077","43,46763992","0,70443589","18,43729125",
17/01/2010 11.00,"4,28941209","16,25097899",,"0,65610237","25,02226755",
17/01/2010 12.00,"4,63256518","14,56211704","108,42479706","0,57174938","33,42835965",
17/01/2010 13.00,"4,71383873","22,20334856",,"0,67775273","27,9397356",
17/01/2010 14.00,"4,48582225","19,61895552","99,63368988","0,63064013","25,98856575",
17/01/2010 15.00,"4,32101841","22,00866872",,"0,64100048","23,22652815",
17/01/2010 16.00,"4,35488248","22,47751024","95,23809052","0,60556933","19,59785457",
17/01/2010 17.00,"4,37068564","30,44806464",,"0,5579686","8,15437298",
17/01/2010 18.00,"4,16750226","44,81550184","86,4468689","0,72481524","0,16386531",
17/01/2010 19.00,"4,19007865","39,23791104",,"0,72051522","0,21116676",
17/01/2010 20.00,"4,21942723","27,56354496","103,54090118","0,7269169","0,39699104",
17/01/2010 21.00,"4,17653322","31,67618048",,"0,68210168","0,29225354",
17/01/2010 22.00,"4,2420026","38,09577784","123,56529999","0,93760249","0,06250535",
17/01/2010 23.00,"4,10880509","32,20182752",,"0,8757806","10,4704383",
18/01/2010 0.00,"4,04107798","18,8094109","130,89120483","0,67398978",,
18/01/2010 1.00,"4,07494103","20,50474688",,"0,59261803","2,97321234",
18/01/2010 2.00,"3,99141075","18,48655631","99,63368988","0,47185646","0,73485626",
18/01/2010 3.00,"3,97560758","10,92807424",,"0,36873648","5,12034506",
18/01/2010 4.00,"3,78822839","6,63537038","69,35285187","0,32817351","12,68851721",
18/01/2010 5.00,"3,80628929","4,51659523",,"0,30368871","15,63977457",
18/01/2010 6.00,"3,9394868","6,02537164","42,97924042","0,30950439","13,26288968",
18/01/2010 7.00,"3,97560758","9,57667455",,"0,32397019","9,77105714",
18/01/2010 8.00,"3,81306149","19,00733349","21,97801971","0,40387521","2,12601564",
18/01/2010 9.00,"3,99366849","30,24365272",,"0,54599473","0,11234045",
18/01/2010 10.00,"4,05688114","27,77770808","63,98046112","0,47757428","1,95116985",
18/01/2010 11.00,"3,99818397","19,63841968",,"0,45533676","11,04142725",
18/01/2010 12.00,"4,54677716","15,27594694","38,0952301","0,36287304","21,9392544","0,20814634"
18/01/2010 13.00,"4,32779163","13,72012386",,"0,33540583","26,31798015","0,03964673"
18/01/2010 14.00,"4,35262474","15,98977685","22,46640968","0,32221104","25,94970315","0,03964673"
18/01/2010 15.00,"4,51517083","15,3392265",,"0,30579037","25,3989834","0,03061577"
18/01/2010 16.00,"4,20136633","16,07414385","19,04759979","0,26840319","22,79911935","0,03876601"
18/01/2010 17.00,"4,45647366","37,25054",,"0,29103098","1,82362551","0,18325628"
18/01/2010 18.00,"4,10654735","22,0135252","22,95482063","0,29650415","8,98889943","0,13568"
18/01/2010 19.00,"3,74759212","17,31685398",,"0,51818618","25,13713965","0,75477672"
18/01/2010 20.00,"3,92594137","14,75355222","26,86202049","0,4441947","34,7274438","0,71551544"
18/01/2010 21.00,"3,87853188","16,06279039",,"0,42195718","27,91609485","0,67399641"
18/01/2010 22.00,"3,73404568","12,65911874","22,46640968","0,39224385","26,84505915","0,63622198"
18/01/2010 23.00,"3,6505154",,,"0,3729398","27,6153885",
19/01/2010 0.00,"3,77016748",,"28,81562042","0,40055147","24,13537035",
19/01/2010 1.00,"3,84692556","7,44167417",,"0,43471393","20,4104061",
19/01/2010 2.00,"3,55795416","6,291436","22,95482063","0,41189041","22,2923295",
19/01/2010 3.00,"3,60310591","5,05521137",,"0,35969492","27,31807365",
19/01/2010 4.00,"3,91916815","3,25765986","15,62880993","0,31116568","35,03489325",
19/01/2010 5.00,"3,85144104","2,58925526",,"0,28995569","38,4253758",
19/01/2010 6.00,"3,81531923","5,46566423","14,65200996","0,30745166","33,1766505",
19/01/2010 7.00,"3,76113754","6,83816475",,"0,30407898","32,51780175",
19/01/2010 8.00,"3,72953121","13,67794132","10,7448101","0,33315855","26,5206921",
19/01/2010 9.00,"3,8672442","16,7263194",,"0,37078921","25,50034935",
19/01/2010 10.00,"3,90788047","14,70813457","19,53602028","0,34400703","28,74553605",
19/01/2010 11.00,"3,66406082","10,99621601",,"0,32206425","32,0312811",
19/01/2010 12.00,"3,88756183","9,48420067","13,67521","0,32875951","33,8962869",
19/01/2010 13.00,"4,02527481","10,43326585",,"0,32719608","34,76293485",
19/01/2010 14.00,"4,13363921","12,67858863","15,14041042","0,31766638","33,40302315",
19/01/2010 15.00,"3,91465267","10,77233419",,"0,30945546","34,16491365",
19/01/2010 16.00,"3,86950092","9,28302959","10,25640965","0,25501268","37,7124825",
19/01/2010 17.00,"4,66642924","18,05177134",,"0,25222716","27,49882065",
19/01/2010 18.00,"4,53548948","17,53262127","11,72161007","0,23971506","28,6120905",
19/01/2010 19.00,"4,4406705","12,86515012",,"0,25266637","32,6073573",
19/01/2010 20.00,"3,90336499","11,73762078","5,86080599","0,27211721","28,92293145",
19/01/2010 21.00,"3,94400126","8,89691266",,"0,25129866","34,35072795",
19/01/2010 22.00,"3,93497132","5,98643567","3,90720391","0,26263644","37,60944075",
19/01/2010 23.00,"3,65728862","4,5555312",,"0,27685759","38,25306765",
20/01/2010 0.00,"3,67309178","3,81249932","4,88400507","0,27573453","37,93378785",
20/01/2010 1.00,"3,76113754","2,97212752",,"0,28296685","37,2732633",
20/01/2010 2.00,"3,73404568","2,90561095","5,37240601","0,30129347","34,80854055",
20/01/2010 3.00,"3,32542321","3,43287172",,"0,31414691","31,4585964",
20/01/2010 4.00,"3,40895349","3,28199389","15,14041042","0,34733077","28,39585245",
20/01/2010 5.00,"3,58504602","4,1937483",,"0,34112365","26,8974279",
20/01/2010 6.00,"3,37057496","4,55390791","21,0012207","0,33848493","25,55441385",
20/01/2010 7.00,"3,59181823","9,85247099",,"0,33550369","23,52214725",
20/01/2010 8.00,"3,5602119","16,59815613","21,48962021","0,38442437","17,45747892",
20/01/2010 9.00,"3,6324545","23,16376528",,"0,49370137","16,19724939",
20/01/2010 10.00,"3,77468296","20,10402992","35,16482162","0,47312631","26,85180225",
20/01/2010 11.00,"3,63019676","8,91800394",,"0,35945143","41,3800107",
20/01/2010 12.00,"3,9643199","10,03092942","23,44322014","0,31805665","40,8174606",
20/01/2010 13.00,"3,92594137","7,55848207",,"0,30803882","45,77900565",
20/01/2010 14.00,"4,37971559","13,1669077","13,67521","0,30847802","39,89172075","0,03964673"
20/01/2010 15.00,"4,20588181","12,25352809",,"0,28761054","40,7971914","0,03964673"
20/01/2010 16.00,"4,08622973","12,43199226","10,25640965","0,26332029","38,96596095","0,03964673"
20/01/2010 17.00,"4,01850159","37,23107584",,"0,31747066","8,9204829","0,01982336"
20/01/2010 18.00,"4,26909344","60,82152304","17,58241081","0,44067523",,"0,048457"
20/01/2010 19.00,"4,18104769","63,19825376",,"0,67780166","1,15296437","0,62223518"
20/01/2010 20.00,"3,67760624","43,77883456","37,11843109","0,7869808","14,20890671","0,92839693"
20/01/2010 21.00,"3,93497132","29,3886828",,"0,708786","17,58249161","1,39204519"
20/01/2010 22.00,"3,93722906","20,40253136","47,86323166","0,46271703","18,49472531","0,98566521"
20/01/2010 23.00,"3,75662206","12,7061635",,"0,44610064","24,9192258","0,55946085"
21/01/2010 0.00,"3,69792489","19,4583284","26,37360954","0,44287475","14,52819648","0,45924262"
21/01/2010 1.00,"3,67309178",,,"0,43916073","17,34092504","0,41739307"
21/01/2010 2.00,"3,84015234",,"25,88521957","0,57267789","11,40125343","0,46139053"
21/01/2010 3.00,"3,66180308",,,"0,5259078","12,19017219","0,93941002"
21/01/2010 4.00,"3,66631856",,"20,51280975","0,48666361","9,66462987","0,81969895"
21/01/2010 5.00,"3,90110725",,,"0,45822013","7,40093529",
21/01/2010 6.00,"3,80854703","17,79057875","28,81562042","0,45255124","1,01528343",
21/01/2010 7.00,"3,9394868","26,68098488",,"0,46105458",,
21/01/2010 8.00,"4,34133706","39,5348064","29,30401993","0,51779474",,
21/01/2010 9.00,"4,48807999","44,90798528",,"0,80437891",,
21/01/2010 10.00,"4,97120279","55,1481984","60,07326126","0,89264164",,
21/01/2010 11.00,"4,95539962","53,47393648",,"0,91595329",,
21/01/2010 12.00,"5,38208401","62,13399632","79,60928345","1,02894431",,
21/01/2010 13.00,"5,07053724","60,16446424",,"0,90138846",,
21/01/2010 14.00,"4,5490349","58,55511472","81,56288147","0,92010652","0,22805843","0,18435769"
21/01/2010 15.00,"3,97560758","26,93570152",,"0,59726055","12,29152418","0,08160611"
21/01/2010 16.00,"4,28715435","37,50523752","50,30524063","0,61759097","6,9321462","0,03089138"
21/01/2010 17.00,"3,91013821","34,23135816",,"0,59765083","9,78710691","0,0384904"
21/01/2010 18.00,"3,80177381","25,49504776","36,14162064","0,63494015","27,62215155","0,30908054"
21/01/2010 19.00,"4,08171425","34,45848464",,"0,62062113","31,88937675","0,48930819"
21/01/2010 20.00,"4,32553389","32,34132704","29,30401993","0,51774581","33,42835965","0,50670906"
21/01/2010 21.00,"4,15170012",,,"0,45035289","46,0053783","0,35296714"
21/01/2010 22.00,"4,16073006",,"18,55920982","0,45675456","39,0470577","0,30478473"
21/01/2010 23.00,"3,99141075",,,"0,37860869","52,8910809","0,26255075"
22/01/2010 0.00,"4,04333572",,"19,04759979","0,37958613","45,88881045",
22/01/2010 1.00,"4,0613956",,,"0,43661987","41,7280185",
22/01/2010 2.00,"3,76113754",,"13,18680954","0,45377333","41,56245345",
22/01/2010 3.00,"3,70921257",,,"0,47444625","37,1786604",
22/01/2010 4.00,"3,77242522",,"7,32600689","0,46643105","36,33399735",
22/01/2010 5.00,"3,51506015",,,"0,45699921","37,4878056",
22/01/2010 6.00,"3,73404568",,"3,90720391","0,46432939","32,1410859",
22/01/2010 7.00,"3,7588798","8,86608931",,"0,47796572","27,5545809","0,48446219"
22/01/2010 8.00,"3,97109312","18,96515094","1,95360196","0,56182941","17,65513754","0,74816927"
22/01/2010 9.00,"3,76339528","19,22472024",,"0,63787362","19,44412386","1,30305973"
22/01/2010 10.00,"4,09751741","12,57961586","49,32844162","0,59476745","29,3790483","1,38406073"
22/01/2010 11.00,"4,12686599","8,90340199",,"0,56573798","35,2494555","1,14617934"
22/01/2010 12.00,"4,13138147","9,33332284","35,65322113","0,53705102","36,1971603","0,96650188"
22/01/2010 13.00,"4,41357965","10,67986222",,"0,52600566","38,04359265","0,82647217"
22/01/2010 14.00,"4,69352009","11,86417032","19,04759979","0,52507715","38,3138952","0,83131716"
22/01/2010 15.00,"4,63256518","10,2775258",,"0,52967075","40,2245067","0,8796094"
22/01/2010 16.00,"4,81768664","12,19674742","27,35042","0,48456311","36,8391114","0,88594226"
22/01/2010 17.00,"4,87864155","14,84928032",,"0,49233366","32,284686","0,8796094"
22/01/2010 18.00,"4,28941209","12,31356106","20,51280975","0,56261112","29,02427745","0,99601726"
22/01/2010 19.00,"4,32327615","10,81613429",,"0,55962872","32,42152305","1,09893359"
22/01/2010 20.00,"4,49259547","8,3242266","42,97924042","0,54878024","36,6161103","1,07046471"
22/01/2010 21.00,"4,79736901","13,16204548",,"0,58176838","29,7574599","1,07911022"
22/01/2010 22.00,"4,70706551","11,86903254","41,5140419","0,57277691","31,34035275","1,11137862"
22/01/2010 23.00,"4,83800528",,,"0,50767788","42,52029285","1,05724981"
23/01/2010 0.00,"4,68674789",,"29,30401993","0,49116051","45,18944325","0,75857623"
23/01/2010 1.00,"4,69577783","7,2583497",,"0,52620138","35,3102631","0,73214542"
23/01/2010 2.00,"5,1337499","3,97960047","25,88521957","0,49785576","41,9036982","0,85229685"
23/01/2010 3.00,"5,32112909","2,17555773",,"0,46594292","47,41091565","0,69646296"
23/01/2010 4.00,"5,56720547","3,72002544","22,46640968","0,46403698","45,3769533","0,66276365"
23/01/2010 5.00,"7,01431816","3,7151594",,"0,470194","44,71642875","0,68390809"
23/01/2010 6.00,"5,58075089","3,97148977","25,39682007","0,50020091","33,29489415","0,78897233"
23/01/2010 7.00,"5,47464524","5,22069114",,"0,50704412","33,1580571","0,84249602"
23/01/2010 8.00,"5,17890063","8,60651428","28,81562042","0,54052039","30,7541619","0,90527035"
23/01/2010 9.00,"5,01635453","10,97350336",,"0,58606956","29,243907","1,22828175"
23/01/2010 10.00,"4,79962675","10,8956276","39,56044006","0,59227668","29,5885233","1,48152594"
23/01/2010 11.00,"4,79962675","12,61206442",,"0,58968572","28,4026155","1,38565742"
23/01/2010 12.00,"5,22631012","11,16331907","38,0952301","0,57306933","35,0602497","1,2628628"
23/01/2010 13.00,"5,22405238","13,5643819",,"0,57443704","33,88278075","1,18648712"
23/01/2010 14.00,"5,05247634","13,19772722","39,56044006","0,55596363","34,64467125","1,14673055"
23/01/2010 15.00,"5,27371961","10,6101029",,"0,55503513","39,3021384","1,032195"
23/01/2010 16.00,"5,59203959","8,04356221","34,18803024","0,54320921","45,14551335","0,86782542"
23/01/2010 17.00,"5,68685755","8,6860095",,"0,51193013","45,2316774","0,81138396"
23/01/2010 18.00,"5,7139484","16,45701038","18,55920982","0,55132111","36,0079545","0,88930141"
23/01/2010 19.00,"4,79059579","22,30717016",,"0,54667742","25,85342445","0,82955571"
23/01/2010 20.00,"4,39326101","21,61766472","26,37360954","0,6927556","13,94199366","1,01512465"
23/01/2010 21.00,"4,36617016","16,69549987",,"0,66704988","15,74957538","1,22073764"
23/01/2010 22.00,"4,2588014","11,90522287","26,37360954","0,62149838","24,4740216","1,05618603"
23/01/2010 23.00,"4,1449269","9,30574415",,"0,60747527","25,72502625","0,95356157"
24/01/2010 0.00,"4,01172939","8,02733889","30,76922989","0,58015486","25,61015415","0,92382653"
24/01/2010 1.00,"4,15170012","7,31837694",,"0,56862136","26,4142788","0,85664758"
24/01/2010 2.00,"3,97560758","7,1772331","23,93161964","0,56417455","27,2673807","0,79502958"
24/01/2010 3.00,"4,0613956","6,04321634",,"0,55210282","28,32658605","0,76529453"
24/01/2010 4.00,"4,07945651","4,30731345","37,11843109","0,54184034","31,27954515","0,73555949"
24/01/2010 5.00,"4,06816882","4,74372362",,"0,53700209","31,88430945","0,69591276"
24/01/2010 6.00,"4,04559346","4,27973285","32,23442078","0,53025791","31,9552716","0,69387469"
24/01/2010 7.00,"3,99818397","3,74598275",,"0,52018998","33,03135465","0,67399641"
24/01/2010 8.00,"4,06365334","5,06981331","26,37360954","0,55444913","30,2034222","0,70736621"
24/01/2010 9.00,"4,15170012","7,48709946",,"0,64833182","30,22877865","1,14518878"
24/01/2010 10.00,"4,15395684","10,41217075","29,30401993","0,69524754","28,29111495","1,53367261"
24/01/2010 11.00,"4,26232124","10,04390808",,"0,68972544","32,61579615","1,60569757"
24/01/2010 12.00,"4,03204702","7,02473198","42,49084091","0,64271186","36,33399735","1,35146181"
24/01/2010 13.00,"4,13138147","9,08834784",,"0,64852638","33,8844765","1,22123292"
24/01/2010 14.00,"4,17427548","8,88231263","47,37483978","0,64539952","33,5753313","1,16391074"
24/01/2010 15.00,"4,09525967","5,88098314",,"0,6150501","37,36110315","1,1320827"
24/01/2010 16.00,"4,04559346","5,79175583","39,56044006","0,57580591","34,4926323","0,92476319"
24/01/2010 17.00,"3,97786532","9,42255206",,"0,60312516","28,1728713","0,87999485"
24/01/2010 18.00,"3,99818397","16,29477909","36,14162064","0,61822589","16,58409585","0,98605066"
24/01/2010 19.00,"4,04559346","18,42491343",,"0,62120829","12,07867563","1,15620188"
24/01/2010 20.00,"3,98463854","25,38474448","33,21123123","0,65395178","6,85697261","1,06402303"
