,Bari,,,
,ENAIP,,,
Parm,SO2,NO2,CO,PM10
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3


17/01/2010 6.00,"5,79107462","3,42724853","0,91229403","78,19998169"
17/01/2010 7.00,"6,11970394","3,97734431","0,92825919","78,19998169"
17/01/2010 8.00,"5,76394513","6,35412283","1,05661772","78,19998169"
17/01/2010 9.00,"6,07742013","13,68216302","1,49154834","78,19998169"
17/01/2010 10.00,"5,7675626","17,55993419","1,6055133","78,19998169"
17/01/2010 11.00,"5,42212431","16,13418638","1,43722206","78,19998169"
17/01/2010 12.00,"5,13455943","14,36532253","1,30065144","78,19998169"
17/01/2010 13.00,"4,85471154","15,70295008","1,37254475","78,19998169"
17/01/2010 14.00,"4,42197905","17,89915358","1,3233934","78,19998169"
17/01/2010 15.00,"4,16118161","20,7659452","1,29011518","78,19998169"
17/01/2010 16.00,"4,00419647","17,88485182","1,24476406","78,19998169"
17/01/2010 17.00,"4,1449269","17,29284118","1,18853067","78,19998169"
17/01/2010 18.00,"4,08171425","16,29608116","1,10953668","78,19998169"
17/01/2010 19.00,"4,19993948","20,84460488","1,12795533","78,19998169"
17/01/2010 20.00,"3,94987138","23,55247488","1,20188041","78,19998169"
17/01/2010 21.00,"4,25016402","43,74583344","1,4440641","78,19998169"
17/01/2010 22.00,"4,20091478","44,74542704","1,68673943","78,19998169"
17/01/2010 23.00,"4,31527236","39,34381672","1,45288432","78,19998169"
18/01/2010 0.00,"4,20452717","33,65251928","1,24414195","78,19998169"
18/01/2010 1.00,,"26,47353288","1,13092608","29,89999962"
18/01/2010 2.00,"4,17563013","22,38309568","1,07529384","29,89999962"
18/01/2010 3.00,"4,39734833","19,79822464",,"29,89999962"
18/01/2010 4.00,"4,36707326","10,74508437","0,97438037","29,89999962"
18/01/2010 5.00,"4,56396954","7,56814914","0,93356693","29,89999962"
18/01/2010 6.00,"4,57657729","16,22339266","0,93693727","29,89999962"
18/01/2010 7.00,"4,77284304","19,26380152","0,9630391","29,89999962"
18/01/2010 8.00,"4,8637425","25,20337216","1,03263736","29,89999962"
18/01/2010 9.00,"4,9443011","34,6338724","1,16605782","29,89999962"
18/01/2010 10.00,"4,93779128","34,32869808","1,11775226","29,89999962"
18/01/2010 11.00,"4,916118","28,11708808","1,07162059","29,89999962"
18/01/2010 12.00,"5,09311261","17,95994945","0,85770795","29,89999962"
18/01/2010 13.00,"4,92153657","15,60041908","0,82765095","29,89999962"
18/01/2010 14.00,"6,2977603","12,37001669","0,95048506","29,89999962"
18/01/2010 15.00,"4,64832156","9,91422286","1,1419831","29,89999962"
18/01/2010 16.00,"4,45918295","16,18056959","1,12810096","29,89999962"
18/01/2010 17.00,"4,53865031","15,22663455","1,0889989","29,89999962"
18/01/2010 18.00,"4,67156306","26,20927536","1,17135741","29,89999962"
18/01/2010 19.00,"4,86051556","29,80651216","1,23657644","29,89999962"
18/01/2010 20.00,"4,74689123","16,49243782","1,16312668","29,89999962"
18/01/2010 21.00,"4,59644439","14,39080375","1,12979836","29,89999962"
18/01/2010 22.00,"4,79941318","12,01532348","1,09765718","29,89999962"
18/01/2010 23.00,"4,94320884","13,74316346","1,10369188","29,89999962"
19/01/2010 0.00,"5,18879909","11,45048044","1,13785783","29,89999962"
19/01/2010 1.00,"5,09672499","12,95794904","1,15886861","15,60000038"
19/01/2010 2.00,"5,22317979","11,41895921","1,12092922","15,60000038"
19/01/2010 3.00,"5,15076634","9,40975504","1,07020861","15,60000038"
19/01/2010 4.00,"5,47638126","7,7083867","1,04233948","15,60000038"
19/01/2010 5.00,"5,57172095","4,07531902","1,01257257","15,60000038"
19/01/2010 6.00,"5,73246085","8,48029742","1,00562101","15,60000038"
19/01/2010 7.00,"5,86160968","11,44235444","1,03446874","15,60000038"
19/01/2010 8.00,"5,88873815","19,57182472","1,10419865","15,60000038"
19/01/2010 9.00,"6,05569497","24,92303472","1,11207755","15,60000038"
19/01/2010 10.00,"6,18036595","24,45449912","1,03816762","15,60000038"
19/01/2010 11.00,"6,35555539","20,58422872","1,02726671","15,60000038"
19/01/2010 12.00,"5,93293494","12,19090818","0,97584128","15,60000038"
19/01/2010 13.00,"5,87065182","10,49618977","0,98388328","15,60000038"
19/01/2010 14.00,"5,7956735","8,99944558","0,9842153","15,60000038"
19/01/2010 15.00,"5,64218786","9,95723138","0,99896187","15,60000038"
19/01/2010 16.00,"5,51031449","9,57699959","0,99171907","15,60000038"
19/01/2010 17.00,"5,27382029","8,10088779","0,97684318","15,60000038"
19/01/2010 18.00,"5,37666543","7,98450818","0,96122752","15,60000038"
19/01/2010 19.00,"5,15257762","9,65313161","0,95202286","15,60000038"
19/01/2010 20.00,"5,33331987","29,91335472","0,98476751","15,60000038"
19/01/2010 21.00,"5,50295954","17,88540057","0,96981474","15,60000038"
19/01/2010 22.00,"5,562691","19,49272528","0,95838376","15,60000038"
19/01/2010 23.00,"5,52115164","19,54593624","0,95696246","15,60000038"
20/01/2010 0.00,"5,5825581","11,45371554","0,93413312","15,60000038"
20/01/2010 1.00,,"14,7827561","0,93733221","27,7999897"
20/01/2010 2.00,"5,64396354","8,90210566","0,94550818","27,7999897"
20/01/2010 3.00,"5,71259477","6,00655182",,"27,7999897"
20/01/2010 4.00,"5,66563683","7,09157358","0,97536713","27,7999897"
20/01/2010 5.00,"5,69814625","8,62306264","0,95230246","27,7999897"
20/01/2010 6.00,"5,80831684","13,94043598","0,92212663","27,7999897"
20/01/2010 7.00,"5,77479754","18,37873481","0,9658083","27,7999897"
20/01/2010 8.00,"5,9564134","30,07816912","1,05748099","27,7999897"
20/01/2010 9.00,"5,89139557","33,41759184","1,1646738","27,7999897"
20/01/2010 10.00,"6,34291306","28,29490408","1,06976475","27,7999897"
20/01/2010 11.00,"5,99473904","19,99474","0,96378703","27,7999897"
20/01/2010 12.00,"5,66563683","17,14228647","0,94144","27,7999897"
20/01/2010 13.00,"5,10394874","12,03386606","0,89913885","27,7999897"
20/01/2010 14.00,"4,94827554","13,78436898","0,94077129","27,7999897"
20/01/2010 15.00,"4,86689011","11,87384313","0,90743015","27,7999897"
20/01/2010 16.00,"4,38332797","14,23894889","0,9231926","27,7999897"
20/01/2010 17.00,"4,45349283","24,86099032","0,9573306","27,7999897"
20/01/2010 18.00,"4,55309883","55,82665248","1,07260851","27,7999897"
20/01/2010 19.00,"4,63539142","54,24330616","1,0902769","27,7999897"
20/01/2010 20.00,"4,89401859","57,56919192","1,1245279","27,7999897"
20/01/2010 21.00,"4,96060056","28,23184632","0,9895312","27,7999897"
20/01/2010 22.00,"5,3459622","33,24109512","1,07505734","27,7999897"
20/01/2010 23.00,"5,75567285","47,81533424","1,30761115","27,7999897"
21/01/2010 0.00,"5,76316408","38,52083456","1,12916693","27,7999897"
21/01/2010 1.00,"6,06233598","24,44623928","0,89740999","27,7999897"
21/01/2010 2.00,"6,16049987","25,50577408","0,93713532","27,7999897"
21/01/2010 3.00,"6,11427112","18,1023858","0,97590536","27,7999897"
21/01/2010 4.00,"6,33026972","18,34671454","0,88851521","27,7999897"
21/01/2010 5.00,"6,41876702","24,0106092","0,89033145","27,7999897"
21/01/2010 6.00,"6,34291306","36,08601728","0,86386847","27,7999897"
21/01/2010 7.00,"6,66100117","46,33217672","0,88492468","27,7999897"
21/01/2010 8.00,"7,07436997","47,39438832","0,98259595","27,7999897"
21/01/2010 9.00,"7,21163141","50,46645608","1,12415161","27,7999897"
21/01/2010 10.00,"7,11133792","56,2799112","1,19465275","27,7999897"
21/01/2010 11.00,"6,83235652","69,153216","1,22024663","27,7999897"
21/01/2010 12.00,"6,50184677","73,54093096","1,23934564","27,7999897"
21/01/2010 13.00,"5,70356381","52,50021224","1,25121117","27,7999897"
21/01/2010 14.00,"6,15640747","67,82363032","1,55927794","27,7999897"
21/01/2010 15.00,"5,35860554","42,5455372","0,99021855","27,7999897"
21/01/2010 16.00,"5,31525897","48,68187176","0,99448361","27,7999897"
21/01/2010 17.00,"5,19605843","44,20939784","0,98125271","27,7999897"
21/01/2010 18.00,"4,84748779","49,92912672","1,02039321","27,7999897"
21/01/2010 19.00,"4,85603872","35,1510684","0,99871489","27,7999897"
21/01/2010 20.00,"4,82220313","38,80895384","1,0547945","27,7999897"
21/01/2010 21.00,"4,74634815","10,80737542","0,89755911","27,7999897"
21/01/2010 22.00,"4,60908671","8,2778281","0,87204444","27,7999897"
21/01/2010 23.00,"4,7030026","4,12982822","0,86027445","27,7999897"
22/01/2010 0.00,,,,"27,7999897"
22/01/2010 1.00,"4,76982662","7,20319041","0,86785743","19,10000038"
22/01/2010 2.00,"5,04615467","12,38040076","0,87737665","19,10000038"
22/01/2010 3.00,"5,40613097","9,03752879",,"19,10000038"
22/01/2010 4.00,"5,89320176","11,49784068","0,90616962","19,10000038"
22/01/2010 5.00,"5,99614657","6,99553","0,88409054","19,10000038"
22/01/2010 6.00,"6,3338821","9,16427527","0,87382223","19,10000038"
22/01/2010 7.00,"6,5778065","12,77192482","0,8918075","19,10000038"
22/01/2010 8.00,"6,5849255","21,51481824","1,03852294","19,10000038"
22/01/2010 9.00,"6,79606385","33,29367512","1,07057675","19,10000038"
22/01/2010 10.00,"6,52171285","27,0541308","1,003884","19,10000038"
22/01/2010 11.00,"6,35535097","18,28904862","0,95746224","19,10000038"
22/01/2010 12.00,"6,34291306","16,73215674","0,91509585","19,10000038"
22/01/2010 13.00,"6,06596871","10,37702628","0,90082577","19,10000038"
22/01/2010 14.00,"5,97989288","9,63021246","0,91944014","19,10000038"
22/01/2010 15.00,"6,15181673","8,29291378","0,92229672","19,10000038"
22/01/2010 16.00,"6,25441576","9,04097804","0,90447105","19,10000038"
22/01/2010 17.00,"6,31737111","12,07919193","0,93618352","19,10000038"
22/01/2010 18.00,"6,40973708","22,19489752","0,94898337","19,10000038"
22/01/2010 19.00,"6,31349227","19,55614632","0,91095078","19,10000038"
22/01/2010 20.00,"6,49100962","19,93529592","0,91015858","19,10000038"
22/01/2010 21.00,"6,63061423","12,23540233","0,90627214","19,10000038"
22/01/2010 22.00,"6,67703519","10,51406123","0,89092443","19,10000038"
22/01/2010 23.00,"6,38084004","7,18372242","0,85537679","19,10000038"
23/01/2010 0.00,"6,31711381","3,34612428","0,80207338","19,10000038"
23/01/2010 1.00,"6,02504463","7,68729734","0,84526575","26,5"
23/01/2010 2.00,"6,05569497","2,82555934","0,79228388","26,5"
23/01/2010 3.00,"6,05032928","2,35693578","0,78155773","26,5"
23/01/2010 4.00,"5,90863271","2,18735668","0,82302707","26,5"
23/01/2010 5.00,"5,84443763","3,56136194","0,81489304","26,5"
23/01/2010 6.00,"5,86977314","7,50567837","0,82322279","26,5"
23/01/2010 7.00,"6,03884939","8,9976655","0,85858287","26,5"
23/01/2010 8.00,"5,99836058","13,02528394","0,90382215","26,5"
23/01/2010 9.00,"6,35013681","15,51605399","0,92074377","26,5"
23/01/2010 10.00,"6,50727247","15,38687162","0,92716525","26,5"
23/01/2010 11.00,"6,59395544","16,27401859","0,90423456","26,5"
23/01/2010 12.00,"6,66258667","12,69577942","0,86062977","26,5"
23/01/2010 13.00,"6,62646487","11,10458817","0,8621699","26,5"
23/01/2010 14.00,"6,59589283","9,95942636","0,85545834","26,5"
23/01/2010 15.00,"6,40431851","6,4750836","0,81244421","26,5"
23/01/2010 16.00,"6,47836729","4,78525418","0,79131344","26,5"
23/01/2010 17.00,"6,36277914","4,26091303","0,78203188","26,5"
23/01/2010 18.00,"6,18397834","5,91959406","0,79656642","26,5"
23/01/2010 19.00,"6,18578453","16,46610385","0,85280913","26,5"
23/01/2010 20.00,"6,06839018","19,90804992","0,95637064","26,5"
23/01/2010 21.00,"5,92671802","20,82472008","0,95920275","26,5"
23/01/2010 22.00,"5,98711663","13,6159734","0,87911483","26,5"
23/01/2010 23.00,"6,18036595","9,47965776","0,87141185","26,5"
24/01/2010 0.00,"6,35194301","6,90597766","0,82701836","26,5"
24/01/2010 1.00,,"7,05074856","0,82623082","31,10000038"
24/01/2010 2.00,"6,18759072","7,97412602","0,81781602","31,10000038"
24/01/2010 3.00,"6,36097295","7,31610739",,"31,10000038"
24/01/2010 4.00,"6,39348237","6,594488","0,81528797","31,10000038"
24/01/2010 5.00,"6,25372521","6,21069798","0,81728245","31,10000038"
24/01/2010 6.00,"6,2255177","6,27391443","0,79368305","31,10000038"
24/01/2010 7.00,,,,"31,10000038"
24/01/2010 8.00,"6,19662066","5,87936176","0,80430785","31,10000038"
24/01/2010 9.00,"5,98278421","12,97986821","1,00132566","31,10000038"
24/01/2010 10.00,"6,19842686","14,17405178","1,01565399","31,10000038"
24/01/2010 11.00,"6,04491071","10,01957406","0,95281506","31,10000038"
24/01/2010 12.00,"5,93937763","9,91263781","0,9354717","31,10000038"
24/01/2010 13.00,"5,94738346","11,20062984","0,95245973","31,10000038"
24/01/2010 14.00,"5,65425151","11,39191206","0,93325005","31,10000038"
24/01/2010 15.00,"5,08950124","7,47834059","0,8863821","31,10000038"
24/01/2010 16.00,"5,21592553","8,0701696","0,86430302","31,10000038"
24/01/2010 17.00,"5,30275801","11,22271344","0,89924253","31,10000038"
24/01/2010 18.00,"5,02087001","14,6023589","0,89483417","31,10000038"
24/01/2010 19.00,"4,88815762","19,3075672","0,9400618","31,10000038"
24/01/2010 20.00,"5,13627714","21,6970892","1,01800846","31,10000038"
24/01/2010 21.00,"5,14187674","13,16560562","0,9187691","31,10000038"
24/01/2010 22.00,"4,9859564","13,20228543","0,93063579","31,10000038"
24/01/2010 23.00,"4,92657276","10,66904986","0,90193135","31,10000038"
25/01/2010 0.00,"4,99891604","7,20541024","0,84671851","31,10000038"
25/01/2010 1.00,"5,0606042","5,48610542","0,8445551","40,29999161"
25/01/2010 2.00,"5,04753372","4,38471121","0,81130134","40,29999161"
25/01/2010 3.00,"5,25204734","4,50102008","0,82595238","40,29999161"
25/01/2010 4.00,"5,40641675","3,29214278","0,81881792","40,29999161"
25/01/2010 5.00,"5,39292014","4,96695727","0,81477421","40,29999161"
25/01/2010 6.00,"5,52295681","10,20905899","0,82370044","40,29999161"
25/01/2010 7.00,"5,7234309","31,14630792","0,85071679","40,29999161"
25/01/2010 8.00,"5,69521932","41,82360424","1,03031668","40,29999161"
25/01/2010 9.00,"5,71511388","50,18701728","1,16744184","40,29999161"
25/01/2010 10.00,"5,77038884","49,06474976","1,25168532","40,29999161"
25/01/2010 11.00,"5,68369773","38,87384712","1,05447878","40,29999161"
25/01/2010 12.00,"5,4723875","35,53572456","0,95380181","40,29999161"
25/01/2010 13.00,"5,22314928","30,27026776","0,92895819","40,29999161"
25/01/2010 14.00,"4,93598509","30,8685708","0,96770492","40,29999161"
25/01/2010 15.00,"4,63978994","28,66868096","0,93780636","40,29999161"
25/01/2010 16.00,"4,41041882","35,92378408","0,98488634","40,29999161"
25/01/2010 17.00,"4,63437137","67,12204104","1,09725409","40,29999161"
25/01/2010 18.00,"4,87366842","93,70188112","1,18102807","40,29999161"
25/01/2010 19.00,"4,83484546","63,86697576","1,28932531","40,29999161"
25/01/2010 20.00,"4,58475092","50,60551584","1,21790964","40,29999161"
25/01/2010 21.00,"4,52961935","45,66431512","1,1926373","40,29999161"
25/01/2010 22.00,"4,69397164","38,0419168","1,17770899","40,29999161"
25/01/2010 23.00,"4,63437137","31,32024256","1,1331955","40,29999161"
26/01/2010 0.00,"4,65347673","19,83826192","1,06436963","40,29999161"
26/01/2010 1.00,,"11,51341392","1,0018301","19,20000076"
26/01/2010 2.00,"4,62011405",,"0,97681639","19,20000076"
26/01/2010 3.00,"4,5404565",,,"19,20000076"
26/01/2010 4.00,"4,39055274","14,92942371","1,01055945","19,20000076"
26/01/2010 5.00,"4,45557056","14,08969817","0,97157622","19,20000076"
26/01/2010 6.00,"4,44081491","19,32186896","0,96192536","19,20000076"
26/01/2010 7.00,"4,25065015","26,57506008","0,94746887","19,20000076"
26/01/2010 8.00,"4,22800563","37,197004","0,97378855","19,20000076"
26/01/2010 9.00,"4,33335869","54,83206832","1,09672285","19,20000076"
26/01/2010 10.00,"4,16154366","49,2369636","1,07797567","19,20000076"
26/01/2010 11.00,"4,26644111","29,01658848","1,01999362","19,20000076"
26/01/2010 12.00,"4,34844894","16,8581671","0,97495588","19,20000076"
26/01/2010 13.00,"3,86318027","16,25973595","0,91833455","19,20000076"
26/01/2010 14.00,,,,"19,20000076"
26/01/2010 15.00,"3,74217354","15,85999411","0,89293755","19,20000076"
26/01/2010 16.00,"3,25634145","18,9411477","0,91880871","19,20000076"
26/01/2010 17.00,"3,02575501","20,44130672","0,91075273","19,20000076"
26/01/2010 18.00,"3,07754065","34,97244936","0,92607598","19,20000076"
26/01/2010 19.00,"3,05107526","34,46353232","0,96584675","19,20000076"
26/01/2010 20.00,"3,20564604","45,43621352","1,02763252","19,20000076"
26/01/2010 21.00,"3,29438946","35,02170248","0,91768448","19,20000076"
26/01/2010 22.00,"3,48390639","23,6835616","0,93259299","19,20000076"
26/01/2010 23.00,"3,31594172","24,25071816","0,88717197","19,20000076"
27/01/2010 0.00,"3,47668162","21,86264928","0,92343026","19,20000076"
27/01/2010 1.00,"3,44056083","13,23829413","0,88259002","5,0999999"
27/01/2010 2.00,"3,58641491","18,81542222","0,87887367","5,0999999"
27/01/2010 3.00,"3,57420887","15,29671891","0,88981768","5,0999999"
27/01/2010 4.00,"3,60130073","5,20057308","0,82010641","5,0999999"
27/01/2010 5.00,"3,61574925","4,56202053","0,83440446","5,0999999"
27/01/2010 6.00,"3,56196012","11,6384874","0,90294024","5,0999999"
27/01/2010 7.00,"3,49654872","17,38499575","0,93168429","5,0999999"
27/01/2010 8.00,"3,55566896","14,33024115","0,91862231","5,0999999"
27/01/2010 9.00,"3,33219643","16,43106262","0,92544338","5,0999999"
27/01/2010 10.00,"3,24029624",,,"5,0999999"
27/01/2010 11.00,"3,60310591","19,21238784","0,94325623","5,0999999"
27/01/2010 12.00,"3,8216409","14,76589035","0,93101325","5,0999999"
27/01/2010 13.00,"3,61213687","21,02161784","0,95715934","5,0999999"
27/01/2010 14.00,"3,69702179","25,43568016","0,99499738","5,0999999"
27/01/2010 15.00,"3,63922772","22,0638108","0,98650569","5,0999999"
27/01/2010 16.00,"3,66812475","34,89587376","1,1285355","5,0999999"
27/01/2010 17.00,"3,72772502","27,6511528","1,13106239","5,0999999"
27/01/2010 18.00,"3,55795518","18,08454493","1,12055642","5,0999999"
27/01/2010 19.00,"3,71869508","15,19808266","1,09129045","5,0999999"
27/01/2010 20.00,"3,79816142","14,47776342","1,07395059","5,0999999"
27/01/2010 21.00,"3,91916815","15,56017913","1,06767124","5,0999999"
27/01/2010 22.00,"4,20813955","13,88203967","1,08196929","5,0999999"
27/01/2010 23.00,"4,29302447","11,29538091","1,06656449","5,0999999"
28/01/2010 0.00,"4,45918295","9,24085087","1,08812981","5,0999999"
28/01/2010 1.00,,"6,96048878","1,06036436","25,89999962"
28/01/2010 2.00,"4,41764358",,"1,02209178","25,89999962"
28/01/2010 3.00,"4,25690368",,,"25,89999962"
28/01/2010 4.00,"4,30927918","5,66780852","1,03887827","25,89999962"
28/01/2010 5.00,"4,4519592","6,57112718","1,01762867","25,89999962"
28/01/2010 6.00,"4,36526707","8,98646692","0,99799842","25,89999962"
28/01/2010 7.00,"4,26773982","11,41867432","1,01680035","25,89999962"
28/01/2010 8.00,"4,38694035","24,81531264","1,10211214","25,89999962"
28/01/2010 9.00,"4,38694035","26,86335144","1,03074191","25,89999962"
28/01/2010 10.00,"4,32553389","22,05212848","1,03631061","25,89999962"
28/01/2010 11.00,"4,01308403","14,65556604","0,98133193","25,89999962"
28/01/2010 12.00,"3,78190671","16,15590288","0,97319557","25,89999962"
28/01/2010 13.00,"3,5344757","28,92307256","1,09330357","25,89999962"
28/01/2010 14.00,"3,00891044","30,28843176","1,10120344","25,89999962"
28/01/2010 15.00,"3,04141884","28,25077512","1,08038838","25,89999962"
28/01/2010 16.00,"2,83191481","32,55321488","1,03299385","25,89999962"
28/01/2010 17.00,"2,87526138","44,06274744","1,05878462","25,89999962"
28/01/2010 18.00,"3,12991615","57,4827504","1,14156952","25,89999962"
28/01/2010 19.00,"2,98904334","57,27508808","1,184226","25,89999962"
28/01/2010 20.00,"3,15158944","39,08540992","1,14216251","25,89999962"
28/01/2010 21.00,"3,16423176","26,7724932","1,06269436","25,89999962"
28/01/2010 22.00,"3,4441722","37,62399184","1,17423263","25,89999962"
28/01/2010 23.00,"3,54531183","45,208762","1,27301414","25,89999962"
29/01/2010 0.00,"3,45320316","40,94265024","1,20713339","25,89999962"
29/01/2010 1.00,"3,53989427","39,37222904","1,21195183","23,89999962"
29/01/2010 2.00,"3,65728862","21,14750392","1,02627879","23,89999962"
29/01/2010 3.00,"3,75481587","10,15844453","0,92840598","23,89999962"
29/01/2010 4.00,"3,86859884","11,4576122","0,87524353","23,89999962"
29/01/2010 5.00,"3,70966412","9,33429796","0,89380781","23,89999962"
29/01/2010 6.00,"3,81802852","13,37715886","0,86157692","23,89999962"
29/01/2010 7.00,"3,84511937","16,07154926","0,86691029","23,89999962"
29/01/2010 8.00,"4,00405409","29,25662096","1,03816762","23,89999962"
29/01/2010 9.00,"4,0022479","38,79987184","1,12170161","23,89999962"
29/01/2010 10.00,"3,74217354","33,28910544","1,09681954","23,89999962"
29/01/2010 11.00,"3,78010154","32,41822768","0,99132413","23,89999962"
29/01/2010 12.00,"3,46042691","24,6660428","0,9638744","23,89999962"
29/01/2010 13.00,"3,19674119","30,35722552","0,99191712","23,89999962"
29/01/2010 14.00,"3,18048647","37,16845784","1,0554667","23,89999962"
