,Comune Bari,,,,
15/07/2010 17.00,"3,59954234","9,2304668","0,67009622","0,552676","15,54850006"
15/07/2010 18.00,"3,77103498","12,02348198","0,59839873","0,61796377","15,54971981"
15/07/2010 19.00,"3,57968542","19,14359408","0,5106418","0,66338362","15,54633045"
15/07/2010 20.00,"3,84685335","29,98993032","0,62321658","0,69008426","15,54835987"
15/07/2010 21.00,"3,52372499","58,40813928","2,09009467","0,77350059","15,55228996"
15/07/2010 22.00,"3,90281378","156,8737684","2,17687833","1,04318294","15,54916954"
15/07/2010 23.00,"4,55629119","145,32660768","3,18810482","1,23114754","15,5476799"
16/07/2010 0.00,"4,19886451","131,78461912","3,92714042","1,19184859","15,55311012"
16/07/2010 1.00,"4,19705933","94,4746924","2,93229779","0,85257263",
16/07/2010 2.00,"3,98585183","59,61904712","3,09353603","0,72827762",
16/07/2010 3.00,"4,32161743","33,56684256","2,09171678","0,64825726",
16/07/2010 4.00,"3,81616436","21,08002944","1,34229965","0,60406066",
16/07/2010 5.00,"3,79991778","44,48455376","1,21642353","0,6176865",
16/07/2010 6.00,"3,97863113","102,8549884","1,97670934","0,74529943","15,92537975"
16/07/2010 7.00,"4,41368135","93,92439968","2,88574259","0,80091071","15,92523956"
16/07/2010 8.00,"4,67182341","62,35754736","2,06284415","0,79198564","15,92389011"
16/07/2010 9.00,"4,3956296","42,19380568","2,16390141","0,77073604","15,92632961"
16/07/2010 10.00,"4,44437034","22,45317048","2,40170347","0,67472024","15,92469978"
16/07/2010 11.00,"4,33244848","20,45574232","1,20701526","0,6527996","15,9242897"
16/07/2010 12.00,"4,35050023","11,65098806","1,06005266","0,64241129","15,92442989"
16/07/2010 13.00,"3,43888075","9,92482872","1,1354805","0,63372272","15,92591953"
16/07/2010 14.00,"3,64286654","7,55491237","0,49750216","0,64470285","15,92455959"
16/07/2010 15.00,"2,79442921","6,82680747",,"0,59754365","15,92551041"
16/07/2010 16.00,"3,43707557","7,36153078",,"0,59896495","15,92523956"
16/07/2010 17.00,"3,24031048","6,32323256",,"0,58581326","15,92537975"
16/07/2010 18.00,"3,12838862","5,90791366","0,67415099","0,61389559","15,92469978"
16/07/2010 19.00,"3,62661997","12,85022696","0,81203077","0,65078415","15,92632961"
16/07/2010 20.00,"2,77096193","26,34548624","0,65776814","0,66950686","15,92605972"
16/07/2010 21.00,"1,4928899","50,06281376","1,29428607","0,81457732","15,92469978"
16/07/2010 22.00,"3,41541347","55,57616136","1,84239822","0,80067421","15,92537975"
16/07/2010 23.00,"3,00383052","50,81298696","1,62389882","0,81086447","15,92483997"
17/07/2010 0.00,"3,27280363","43,0504008","1,78075785","0,74229839","15,92646027"
17/07/2010 1.00,"3,33417958","52,38988984","1,66915634","0,71417762",
17/07/2010 2.00,,"37,17103904","2,0086645","0,68957049",
17/07/2010 3.00,"3,0345185",,"1,37458025","0,68858374",
17/07/2010 4.00,"3,4497118","49,6513896","2,23267909","0,67215258",
17/07/2010 5.00,"2,53448197","77,06375272","3,15744634","0,71275516",
17/07/2010 6.00,"4,06528054","95,79982312","1,90776996",,"17,93309975"
17/07/2010 7.00,"3,8504637","70,4082528","2,87081913","0,73795411","17,93691063"
17/07/2010 8.00,"3,93530693","57,60345496","3,68625685","0,74541826","17,93663979"
17/07/2010 9.00,"1,40082495","36,41828464","2,0720897","0,73688813","17,93610001"
17/07/2010 10.00,"3,35945305","41,68634176","1,80671169","0,70094555","17,93284035"
17/07/2010 11.00,"3,72229526","22,813984","1,54246966","0,66836167","17,93094063"
17/07/2010 12.00,"3,50928359","11,98194952","1,45519886","0,65493271","17,93717957"
17/07/2010 13.00,"3,80533331","9,69250925","1,03961401","0,62661273","17,93811989"
17/07/2010 14.00,"4,30537085","8,07795718","0,46424931","0,61342143","17,92877007"
17/07/2010 15.00,"3,57246472","4,5698081",,"0,63937064","17,8978405"
17/07/2010 16.00,"3,65008724","5,78591467","0,60277793","0,62171507","17,89484978"
17/07/2010 17.00,"3,32334853","19,50050712","1,13077586","0,65947388","17,92307091"
17/07/2010 18.00,"3,0345185","9,9442967","1,22064205","0,6147239","17,92918015"
17/07/2010 19.00,"3,37930997","23,3071844","0,65338792","0,71453178",
17/07/2010 20.00,"3,76561946","51,55665936","1,64904211","0,82456953",
17/07/2010 21.00,"4,15554031",,"2,86497951","1,00566179",
17/07/2010 22.00,"4,80721255",,"3,75357411","1,05550515",
17/07/2010 23.00,"4,16817653",,"3,29175746","1,03469126",
18/07/2010 0.00,"4,14109891","85,89185824","3,64683894","0,90091664",
18/07/2010 1.00,"4,43534345","85,48821592","2,89093335","0,8350755",
18/07/2010 2.00,"4,26746116","69,42317128","2,7731678","0,80956083",
18/07/2010 3.00,"3,84865853","64,19534264","1,98222453","0,77286916",
18/07/2010 4.00,"3,89920343","53,25556696","2,60463056","0,74506294",
18/07/2010 5.00,"4,45700657","41,67855992","2,73115553","0,73210814",
18/07/2010 6.00,"4,38660373","62,64698592","2,63528803","0,86971328",
18/07/2010 7.00,"4,53823944","67,8579316","2,63999267","0,87117535",
18/07/2010 8.00,"4,42812377","34,08730808","4,52894508","0,76923436",
18/07/2010 9.00,"3,64828207","15,48360544","1,73598747","0,70718646",
18/07/2010 10.00,"3,25655706","19,09558376","1,84694014","0,76832682",
18/07/2010 11.00,"0,75998376","16,76980402","1,87078574","0,71283321",
18/07/2010 12.00,"3,33598476","16,73086614","1,45227905","0,69928659",
18/07/2010 13.00,"4,00932012","12,37001669","1,3512218","0,71863957",
18/07/2010 14.00,"7,23699437","14,7243598","1,36792907","0,69912932",
18/07/2010 15.00,"11,43765999","17,76137678","1,50305176","0,61377676",
18/07/2010 16.00,"18,19265535","28,7777032","1,44644045","0,68099959",
18/07/2010 17.00,,"46,8194308","1,83688303","1,2404687",
18/07/2010 18.00,,"56,17968416","2,56067074","2,4732752",
18/07/2010 19.00,,,,,
18/07/2010 20.00,,,,,
18/07/2010 21.00,,,,,
18/07/2010 22.00,,,,,
18/07/2010 23.00,,,,,
19/07/2010 0.00,,,,,
19/07/2010 1.00,,,,,
19/07/2010 2.00,,,,,
19/07/2010 3.00,,,,,
19/07/2010 4.00,,,,,
19/07/2010 5.00,,,,,
19/07/2010 6.00,,,,,
19/07/2010 7.00,,,,,
19/07/2010 8.00,,,,,
19/07/2010 9.00,,,,,
19/07/2010 10.00,,,,,
19/07/2010 11.00,,,,,
19/07/2010 12.00,,,,,
19/07/2010 13.00,,,,,
19/07/2010 14.00,,,,,
19/07/2010 15.00,,,,,
19/07/2010 16.00,"38,00819862","24,94379904","1,5247881","0,69162439",
19/07/2010 17.00,"18,69630426","36,90238392","2,01726221","1,27850362",
19/07/2010 18.00,"5,02563974","50,5572952","2,97641932","2,49547194",
19/07/2010 19.00,"6,36689392","58,87665576","4,10070672","3,23638748",
19/07/2010 20.00,"3,86851545","66,47570856","3,67895682","3,40515637",
19/07/2010 21.00,"1,30695484","61,15442136","6,7155561","3,43292298",
19/07/2010 22.00,"0,09748047","54,58069768","3,94985003","3,45650141",
19/07/2010 23.00,"0,19676509","51,06995976","4,17694613","3,46270271",
20/07/2010 0.00,"0,27438863","51,90058992","4,06177596","3,46187323",
20/07/2010 1.00,,,,,
20/07/2010 2.00,,,,,
20/07/2010 3.00,,,,,
20/07/2010 4.00,,,,,
20/07/2010 5.00,,,,,
20/07/2010 6.00,,,,,
20/07/2010 7.00,,,,,
20/07/2010 8.00,,,,,
20/07/2010 9.00,,,,,
20/07/2010 10.00,,,,,
20/07/2010 11.00,,,,,
20/07/2010 12.00,,,,,
20/07/2010 13.00,,,,,
20/07/2010 14.00,,,,,
20/07/2010 15.00,,,,,
20/07/2010 16.00,,,,,
20/07/2010 17.00,,,,,
20/07/2010 18.00,,,,,
20/07/2010 19.00,,,,,
20/07/2010 20.00,,,,,"199,73190308"
20/07/2010 21.00,,,,,"199,72900391"
20/07/2010 22.00,,,,,"199,7303009"
20/07/2010 23.00,,,,,"199,72450256"
21/07/2010 0.00,,,,,"199,72770691"
21/07/2010 1.00,,,,,
21/07/2010 2.00,,,,,
21/07/2010 3.00,,,,,
21/07/2010 4.00,,,,,
21/07/2010 5.00,,,,,
21/07/2010 6.00,,,,,"35,94491959"
21/07/2010 7.00,,,,,"35,94356155"
21/07/2010 8.00,,,,,"35,94451141"
21/07/2010 9.00,,,,,"35,94356155"
21/07/2010 10.00,,,,,
21/07/2010 11.00,,,,,"35,94464111"
21/07/2010 12.00,,,,,
21/07/2010 13.00,,,,,"35,94424057"
21/07/2010 14.00,,,,,"35,94532013"
21/07/2010 15.00,,,,"0,22513043","35,94441986"
21/07/2010 16.00,"0,31224137",,,"0,22327342","35,94097137"
21/07/2010 17.00,"0,35020598",,,"0,22114147","35,94274139"
21/07/2010 18.00,,,,,"35,94369125"
21/07/2010 19.00,,,,,"35,94491959"
21/07/2010 20.00,,"85,82048328","0,99954726","0,9451913","35,94329071"
21/07/2010 21.00,"1,07228107",,"2,60187246","0,82915147","35,94437027"
21/07/2010 22.00,"0,25272653","70,4264168","2,10761351","0,86856808","35,94504166"
21/07/2010 23.00,"1,68604464","62,50291672","2,47875444","0,86240756","35,94369125"
22/07/2010 0.00,"2,51281987","70,46406408","2,49254191","0,846609","35,94369125"
22/07/2010 1.00,"2,31244443","61,43347776","3,03562601","0,79542123",
22/07/2010 2.00,"2,84677928","57,23354032","2,07598278","0,73131827",
22/07/2010 3.00,"3,40999795","50,31718624","2,26593295","0,74249528",
22/07/2010 4.00,"3,70243833","53,33474288","2,25036065","0,73048879",
22/07/2010 5.00,"3,77103498","69,60356848","3,04584483","0,74123125",
22/07/2010 6.00,"3,89017755","68,79630296","2,82929298","0,70635581","22,14109039"
22/07/2010 7.00,"4,09596852","81,70752272","2,66886632","0,76216514","22,13688087"
22/07/2010 8.00,"3,62120444","67,2518276","2,64566957","0,75161956","22,13796997"
22/07/2010 9.00,"4,06708572","69,94361768","2,42587349","0,78961603","22,13878059"
22/07/2010 10.00,"21,94650405","78,9223888",,"1,03604965","22,14122963"
22/07/2010 11.00,"3,49664635","20,77632736","2,32254426","0,82310862","22,14204025"
22/07/2010 12.00,,,,,"22,14027977"
22/07/2010 13.00,"18,34972083","10,17576725","0,89443421","0,81856628","22,14229965"
22/07/2010 14.00,"0,06722777","4,60148612","1,22242586","0,75469399","22,14352989"
22/07/2010 15.00,,,"1,11601512",,"22,14014053"
22/07/2010 16.00,,"3,6625947","1,20993507","0,06288088","22,14611053"
22/07/2010 17.00,,"3,40691441","1,06426914","0,0929204","22,14258003"
22/07/2010 18.00,,"4,61912623","0,58444854","0,14927262","22,14188957"
22/07/2010 19.00,,"6,28040376","0,55427619","0,097161","22,14340019"
22/07/2010 20.00,,"13,9092895","1,08730419","0,09625463","22,14583969"
22/07/2010 21.00,,"51,27242144","1,39339679","0,06009886","22,14380074"
22/07/2010 22.00,,"89,97497248","2,99491143","0,08086964","22,14122963"
22/07/2010 23.00,,"79,8437816","3,7647662","0,21775598","22,14055061"
23/07/2010 0.00,,"55,78902432","3,13635986",,"22,14352989"
23/07/2010 1.00,,"54,56253368","2,13470334","0,11793179",
23/07/2010 2.00,,"45,9861812","1,84385863",,
23/07/2010 3.00,,"57,32829904","2,60414342","0,13404607",
23/07/2010 4.00,,"58,388656","1,70094979","0,05516858",
23/07/2010 5.00,,"95,18981864","1,7406911",,
23/07/2010 6.00,,"112,56697328","1,80346746",,"20,30742073"
23/07/2010 7.00,,"91,930872","2,63042168",,"20,30850029"
23/07/2010 8.00,,"72,8884992","2,77349223",,"20,31147957"
23/07/2010 9.00,,"47,72273608","2,64193921",,"20,31052971"
23/07/2010 10.00,"5,29367111","23,0416076","2,26528309",,"20,31393051"
23/07/2010 11.00,,,"1,447251",,"20,31244087"
23/07/2010 12.00,"4,91371889","8,53999962","1,81628166","0,60695335","20,31298065"
23/07/2010 13.00,"5,33974223","6,58410584","1,57604693","0,59192369","20,31162071"
23/07/2010 14.00,"5,04730286","5,16163902","1,35365548","0,55588791","20,31147957"
23/07/2010 15.00,"4,9195697","8,78140301","1,41675524","0,52278909","20,30916977"
23/07/2010 16.00,"4,67657483","6,44912629","1,19517433","0,55541375","20,31311989"
23/07/2010 17.00,"3,98863129","11,91186516","1,25519259","0,56580905","20,31217003"
23/07/2010 18.00,"4,60073918","25,44348112","0,60310236","0,50562981","20,31447029"
23/07/2010 19.00,"4,96366987","49,788958","1,57491196","0,5837384","20,31162071"
23/07/2010 20.00,"4,7939407","46,82331216","2,16617237","0,58269223","20,31067085"
23/07/2010 21.00,"4,58448752","63,21544264","1,48877715","0,66127381","20,31027031"
23/07/2010 22.00,"4,39850873","67,6437876","1,8858709","0,70367981","20,31175995"
23/07/2010 23.00,"4,37684154","34,2274768","1,87921972","0,6736997","20,31108093"
24/07/2010 0.00,"3,65368742","37,3073264","2,0198576","0,59249454","20,30998993"
24/07/2010 1.00,"4,25315502","62,3108372","2,23949197","0,70249733",
24/07/2010 2.00,"3,53722363","43,2801276","2,10972277","0,63687405",
24/07/2010 3.00,"4,74699497","38,22751464","1,78838128","0,67681607",
24/07/2010 4.00,"4,32989479","20,69455112","1,85683555","0,58478224",
24/07/2010 5.00,"4,47615058","53,19457416","1,33937985","0,6269133",
24/07/2010 6.00,"4,45628857","42,40536848","1,91377128","0,61701313","12,72078991"
24/07/2010 7.00,"4,97992051","45,48391792","1,83153056","0,68344259","12,7233696"
24/07/2010 8.00,"4,53573661","28,97498336","2,54947764","0,58584821","12,72173977"
24/07/2010 9.00,"4,02293775","31,85885296","1,95156605","0,60793894","12,72214985"
24/07/2010 10.00,"2,87455864","23,43957128","1,7363119","0,64016867","12,7232399"
24/07/2010 11.00,"5,06839646","15,45245896","1,41707966","0,58484282","12,72486019"
24/07/2010 12.00,"4,56101516","7,93908479","1,41675524","0,4724541","12,72716999"
24/07/2010 13.00,"5,16048377","7,93389371","1,3215376","0,55874682","12,72418976"
24/07/2010 14.00,"4,82463681","9,04876562","1,11715111","0,5393985","12,72906971"
24/07/2010 15.00,"4,99978252","7,44978678","0,62208161","0,52028434","12,72432041"
24/07/2010 16.00,"5,23451426","5,78201993","0,93417654","0,47752302","12,7305603"
24/07/2010 17.00,"5,12978766","7,34855212","0,6334354","0,51292737","12,73313999"
24/07/2010 18.00,"5,21284707","3,05648878","0,61056409","0,51093638","12,73029041"
24/07/2010 19.00,"5,44757779","3,796276",,"0,59081927","12,72554016"
24/07/2010 20.00,"5,38438141","7,88068084","1,2088001","0,56799692","12,7233696"
24/07/2010 21.00,"5,19479024","9,18374326","0,47803678","0,56833244","12,72296047"
24/07/2010 22.00,"5,05575718","20,0832656",,"0,62202263","12,72229004"
24/07/2010 23.00,"3,86223751","14,84895337","0,47090049","0,60898395","12,72161007"
25/07/2010 0.00,"4,80387171","20,15204024","0,97683765","0,64312777","12,72404957"
25/07/2010 1.00,"4,29378214","14,24543822",,"0,57888617",
25/07/2010 2.00,"4,75241151","8,76063678",,"0,59334266",
25/07/2010 3.00,"4,39309117","7,25510694",,"0,55002912",
25/07/2010 4.00,"4,87158255","6,5347858",,"0,52890418",
25/07/2010 5.00,"5,44035506","6,82680938",,"0,55947611",
25/07/2010 6.00,"5,17131686","7,8287643",,"0,59243629","4,61362123"
25/07/2010 7.00,"4,82824818","8,14674329",,"0,54687314","4,61307907"
25/07/2010 8.00,"4,40573146","8,00008333",,"0,56182358","4,61416388"
25/07/2010 9.00,"4,63143427","8,60619115",,"0,51310561","4,60968685"
25/07/2010 10.00,"4,57907098","12,04554455",,"0,55423011","4,61402798"
25/07/2010 11.00,"4,27572632","15,12539415",,"0,5270495","4,61728382"
25/07/2010 12.00,"4,66393556","13,18897026",,"0,52470319","4,61416388"
25/07/2010 13.00,"4,90047247","6,43744588",,"0,51097483","4,62026882"
25/07/2010 14.00,"5,08645228","3,71191474",,"0,5138151","4,61945486"
25/07/2010 15.00,"4,76866215","4,61653165",,"0,47965264","4,61782694"
25/07/2010 16.00,"2,8799762","5,58474359",,"0,46817273","4,61837006"
25/07/2010 17.00,"4,54295832","4,06234036",,"0,46659532","4,6174202"
25/07/2010 18.00,"5,2092357","5,16942469",,"0,50351999","4,62230396"
25/07/2010 19.00,"4,55379242","6,85146845",,"0,52819469","4,61674213"
25/07/2010 20.00,"4,54656969","9,38231784",,"0,50704994","4,6157918"
25/07/2010 21.00,"4,60254435","11,04358772",,"0,54785989","4,61497784"
25/07/2010 22.00,"4,58087615","10,08706383",,"0,56391476","4,61402798"
25/07/2010 23.00,"4,846304","10,23242363",,"0,55004893","4,61484194"
26/07/2010 0.00,"5,1984016","8,94493446",,"0,54089669","4,61294317"
26/07/2010 1.00,"5,37715868","12,5841626",,"0,52714852",
26/07/2010 2.00,"4,69463167","11,53808063",,"0,52409156",
26/07/2010 3.00,"3,98321373","10,89303493",,"0,50075894",
26/07/2010 4.00,"4,38767463","11,11367017",,"0,54030487",
26/07/2010 5.00,"4,90408384","11,28758951",,"0,54278981",
26/07/2010 6.00,"5,32930984","15,98069294",,"0,56022637","4,61457109"
26/07/2010 7.00,"4,62782291","21,2526448",,"0,62322607","4,61592817"
26/07/2010 8.00,"4,86255464","26,61026",,"0,60671569","4,61416388"
26/07/2010 9.00,"4,37684154","12,60493266",,"0,58837277","4,61660624"
26/07/2010 10.00,"4,78310762","10,20256775",,"0,56647892","4,61389303"
26/07/2010 11.00,"3,58236521","16,30645567",,"0,57894442","4,61131477"
26/07/2010 12.00,"4,68921411","8,91118957",,"0,49630049","4,61389303"
26/07/2010 13.00,"4,70004821","9,81450823",,"0,56533489","4,61321402"
26/07/2010 14.00,"4,67476966","7,24602112",,"0,50442636","4,61782694"
26/07/2010 15.00,"4,80116344","5,45365878",,"0,45762132","4,61796188"
26/07/2010 16.00,"5,31757265","5,5678721",,"0,46689123","4,62569618"
26/07/2010 17.00,"4,47434438","6,20512641",,"0,51326289","4,62230396"
26/07/2010 18.00,"3,60764376","7,49651033",,"0,50663637","4,62311792"
26/07/2010 19.00,"5,09367501","8,2518727",,"0,52990957","4,61931896"
26/07/2010 20.00,"4,92394585","12,5101835",,"0,54689294","4,61918402"
26/07/2010 21.00,"4,70004821","12,29733774",,"0,55632012","4,62067604"
26/07/2010 22.00,"4,1005796","7,42642406",,"0,55971377","4,6186409"
26/07/2010 23.00,"3,23297588","14,51150258",,"0,58081774","4,62108278"
27/07/2010 0.00,"1,7288878","15,26427036",,"0,53367718","4,6175561"
27/07/2010 1.00,"4,48156712","13,45503462",,"0,53630076",
27/07/2010 2.00,"4,65129628","11,93652231",,"0,5382533",
27/07/2010 3.00,"4,99346288","13,07086411",,"0,50531409",
27/07/2010 4.00,"4,99436598","15,56537594",,"0,49130963",
27/07/2010 5.00,"5,20562434","16,16499635",,"0,55726727",
27/07/2010 6.00,"4,71449266","15,27465634",,"0,52537423","8,19549656"
27/07/2010 7.00,"5,03950552","18,9891561",,"0,56010754","8,19468212"
27/07/2010 8.00,"4,2251682","25,4837096",,"0,55580752","8,1960392"
27/07/2010 9.00,"3,88751606","17,97552269","0,10024671","0,63152903","8,19712353"
27/07/2010 10.00,"4,33531133","12,97222977","0,04898787","0,58513756","8,19671726"
27/07/2010 11.00,"4,57365443","11,89369925","4,58117718","0,59038472","8,19766712"
27/07/2010 12.00,"4,05002249","8,36089302","9,05464593","0,58868848","8,19739532"
27/07/2010 13.00,"4,51948596","8,14933978","9,00273825","0,54044234","8,19834518"
27/07/2010 14.00,"4,21614029","5,94944612","9,0514017","0,5077804","8,1987524"
27/07/2010 15.00,"4,81921925","5,55489345",,"0,62014814","8,20214367"
27/07/2010 16.00,"3,11651311","5,80019158","1,09654974","0,62328432","8,19956589"
27/07/2010 17.00,"4,19086174","6,08572201","0,27803051","0,59263317","8,19902325"
27/07/2010 18.00,"4,63865701","6,12465989",,"0,602771","8,20038033"
27/07/2010 19.00,"4,59532162","10,56078095","0,32199034","0,61334338","8,19807434"
27/07/2010 20.00,"4,32267206","14,2765847","0,3073913","0,72190623","8,1987524"
27/07/2010 21.00,"4,73796604","22,87629608","0,77796635","0,75654168","8,19590378"
27/07/2010 22.00,"4,34795061","47,55142088","0,63570738","0,78328775","8,19658184"
27/07/2010 23.00,"4,40753664","53,45284712","0,75217422","0,78084125","8,1975317"
28/07/2010 0.00,"4,16919353","37,36053736","0,81884365","0,79737027","8,19848061"
28/07/2010 1.00,"3,93265662","24,987928","0,74536235","0,73630447",
28/07/2010 2.00,"4,16738836","19,26429864","0,29749589","0,754687",
28/07/2010 3.00,"4,16738836","27,60054216","0,57422871","0,75342531",
28/07/2010 4.00,"4,33169996","15,61468834","0,68112558","0,75263544",
28/07/2010 5.00,"3,92001735","15,30710298",,"0,66646039",
28/07/2010 6.00,"4,04279976","29,194328","0,90660058","0,70174824","8,39112759"
28/07/2010 7.00,"4,34072787","48,15364352","0,56725412","0,75283349","8,39234924"
28/07/2010 8.00,"2,42586027","46,22759032","0,70026654","0,79362247","8,39207745"
