,Comune Bari,,
23/01/2010 12.00,"0,85474652","62,51525116",
23/01/2010 13.00,"0,84473801",,
23/01/2010 14.00,"0,83657485","57,63124084",
23/01/2010 15.00,"0,86126237",,
23/01/2010 16.00,"0,68291019","49,81684113",
23/01/2010 17.00,"0,64715401",,
23/01/2010 18.00,"0,74967517","44,4444313",
23/01/2010 19.00,"0,84167755",,
23/01/2010 20.00,"1,04593351","39,56044006",
23/01/2010 21.00,"0,96052619",,
23/01/2010 22.00,"0,99298542","35,65322113",
23/01/2010 23.00,"0,83288413",,
24/01/2010 0.00,"0,63400582","43,46763992",
24/01/2010 1.00,,,
24/01/2010 2.00,"0,6910582","49,32844162",
24/01/2010 3.00,"0,66086023",,
24/01/2010 4.00,"0,45620818","41,02563095","2,59342424"
24/01/2010 5.00,"0,36350563",,
24/01/2010 6.00,"0,31306812","38,0952301","3,11160913"
24/01/2010 7.00,"0,29350544",,"1,75468197"
24/01/2010 8.00,"0,31075094","34,67642975",
24/01/2010 9.00,"0,36857222",,"5,70603919"
24/01/2010 10.00,"0,5149335","46,88644028","2,20655846"
24/01/2010 11.00,"0,56065509",,"6,69078707"
24/01/2010 12.00,"0,62558636","67,39926147","1,07747692"
24/01/2010 13.00,"0,67311603",,"3,17063886"
24/01/2010 14.00,"0,65092278","61,53845978","1,73262019"
24/01/2010 15.00,"0,62165915",,"3,17818907"
24/01/2010 16.00,"0,51799628","58,11965179","9,88276361"
24/01/2010 17.00,"0,47286302",,"2,04124002"
24/01/2010 18.00,"0,53975848","49,81684113","3,57578115"
24/01/2010 19.00,"0,63218609",,"1,68224411"
24/01/2010 20.00,"0,71184762","40,53723145","1,68345027"
24/01/2010 21.00,"0,84033547",,"1,43585043"
24/01/2010 22.00,"0,94281936","63,98046112","5,33758619"
24/01/2010 23.00,"0,80545421",,"2,03209923"
25/01/2010 0.00,"0,55346704","56,65444183","2,23074984"
25/01/2010 1.00,"0,51438245",,
25/01/2010 2.00,"0,43976187","37,11843109",
25/01/2010 3.00,"0,36425123",,
25/01/2010 4.00,"0,30513331","26,37360954",
25/01/2010 5.00,"0,24723397",,
25/01/2010 6.00,"0,26467402","34,67642975",
25/01/2010 7.00,"0,37792018",,
25/01/2010 8.00,"0,49309208","31,25761986",
25/01/2010 9.00,"0,79359101",,
25/01/2010 10.00,"1,10332024","51,77045059",
25/01/2010 11.00,"1,30459496",,
25/01/2010 12.00,"1,05759749","82,05126953",
25/01/2010 13.00,"1,03041571",,
25/01/2010 14.00,"1,03398876","65,44566345",
25/01/2010 15.00,"1,02118425",,
25/01/2010 16.00,"0,83703503","63,98046112",
25/01/2010 17.00,"1,22980429",,
25/01/2010 18.00,"1,68015951","72,28327179",
25/01/2010 19.00,"1,81591346",,"7,41615113"
25/01/2010 20.00,"1,70553437","75,70207214","5,33561117"
25/01/2010 21.00,"1,46556767",,"6,34803976"
25/01/2010 22.00,"1,38162476","88,40048981","6,6601774"
25/01/2010 23.00,"1,16094464",,"6,02889702"
26/01/2010 0.00,"0,90781926","85,95848083","5,69900256"
26/01/2010 1.00,,,"5,06292398"
26/01/2010 2.00,"0,66252851","76,67887115",
26/01/2010 3.00,"0,60339428",,
26/01/2010 4.00,"0,36584379","70,32967377","4,03857311"
26/01/2010 5.00,"0,27983067",,"2,67684062"
26/01/2010 6.00,"0,33125843","53,23564148","1,89661652"
26/01/2010 7.00,"0,4437718",,"1,16884929"
26/01/2010 8.00,"0,6190577","39,07204056","0,84697489"
26/01/2010 9.00,"1,31305985",,"0,81303455"
26/01/2010 10.00,"2,15369007","61,05006027","1,03919908"
26/01/2010 11.00,"2,06881399",,"2,59388291"
26/01/2010 12.00,"1,83534683","83,0280838","8,16875859"
26/01/2010 13.00,"1,49260266",,"7,03702166"
26/01/2010 14.00,"1,60521739","42,49084091","7,02031439"
26/01/2010 15.00,"1,35188581",,"6,88140744"
26/01/2010 16.00,"1,06938612","54,70085144","6,78725562"
26/01/2010 17.00,"1,13981503",,
26/01/2010 18.00,"1,39346","52,7472496","5,63343352"
26/01/2010 19.00,"1,61660177",,"4,8461545"
26/01/2010 20.00,"1,62951812","45,90964127","5,26653247"
26/01/2010 21.00,"1,3618186",,"5,8379807"
26/01/2010 22.00,"1,11751577","42,00244141","6,93262865"
26/01/2010 23.00,"0,98203675",,"5,76914709"
27/01/2010 0.00,"0,632249","40,04883957","5,59462582"
27/01/2010 1.00,"0,44216294",,"4,66164426"
27/01/2010 2.00,"0,38832363","21,97801971",
27/01/2010 3.00,"0,31057036",,
27/01/2010 4.00,"0,248032","14,16361046",
27/01/2010 5.00,"0,23888442",,
27/01/2010 6.00,"0,25446979","19,04759979",
27/01/2010 7.00,"0,33455538",,
27/01/2010 8.00,"0,47961419","17,58241081",
27/01/2010 9.00,"0,97116264",,
27/01/2010 10.00,"1,87727518","16,11721039",
27/01/2010 11.00,"1,42812574",,
27/01/2010 12.00,"1,24149274","27,8388195",
27/01/2010 13.00,"1,23952971",,
27/01/2010 14.00,"1,00782985","28,32722092",
27/01/2010 15.00,"1,27148683",,
27/01/2010 16.00,"1,22151066","28,32722092",
27/01/2010 17.00,"1,14487696",,
27/01/2010 18.00,"1,55433951","27,35042",
27/01/2010 19.00,"1,02015672",,
27/01/2010 20.00,"0,80380573","21,97801971","5,67359689"
27/01/2010 21.00,"0,70770255",,"4,44237194"
27/01/2010 22.00,"0,68952622","21,97801971","4,460622"
27/01/2010 23.00,"0,61532854",,"2,69628566"
28/01/2010 0.00,"0,44102357","18,07081032","3,00175381"
28/01/2010 1.00,,,"1,81566434"
28/01/2010 2.00,"0,42166243","18,07081032","1,86440915"
28/01/2010 3.00,"0,34317172",,
28/01/2010 4.00,"0,30267166","18,07081032",
28/01/2010 5.00,"0,30980612",,"5,80110326"
28/01/2010 6.00,"0,32344944","18,07081032","1,76466992"
28/01/2010 7.00,"0,36340195",,"0,61465955"
28/01/2010 8.00,"0,44494962","30,76922989","0,62676185"
28/01/2010 9.00,"0,74593552",,"0,66275653"
28/01/2010 10.00,"1,18324041","30,76922989","3,28767929"
28/01/2010 11.00,"1,05617269",,"1,01684542"
28/01/2010 12.00,"0,77051702","71,79486084","8,93278289"
28/01/2010 13.00,"0,69622264",,"4,10663583"
28/01/2010 14.00,"1,04394136","71,79486084",
28/01/2010 15.00,"1,34994375",,"2,72585798"
28/01/2010 16.00,"1,21507636","51,77045059","10,59508566"
28/01/2010 17.00,"1,24491085",,"4,896496"
28/01/2010 18.00,"1,49273314","51,77045059","5,06260871"
28/01/2010 19.00,"1,4673676",,"5,45033386"
28/01/2010 20.00,"1,30054542","40,04883957","5,73273239"
28/01/2010 21.00,"1,25730062",,"5,9723203"
28/01/2010 22.00,"1,45772256","40,04883957","5,97299965"
28/01/2010 23.00,"1,14328906",,"5,63938094"
29/01/2010 0.00,"0,90005454","62,51525116","5,55823349"
29/01/2010 1.00,"0,71684431",,"4,78315643"
29/01/2010 2.00,"0,63509276","62,51525116",
29/01/2010 3.00,"0,56186203",,
29/01/2010 4.00,"0,39594273","49,32844162","3,77039021"
29/01/2010 5.00,"0,32368593",,"2,75357428"
29/01/2010 6.00,"0,323058","49,32844162","1,63973453"
29/01/2010 7.00,"0,34262184",,"1,15889794"
29/01/2010 8.00,"0,4569864","29,7924099","1,77671527"
29/01/2010 9.00,"0,81615357",,"4,51608512"
29/01/2010 10.00,"1,10290667","29,7924099","0,78480059"
29/01/2010 11.00,"1,18402445",,"1,69009331"
29/01/2010 12.00,"1,0745995","66,91085052","2,12309327"
29/01/2010 13.00,"1,17104635",,"3,67945108"
29/01/2010 14.00,"1,0891853","51,28205109","3,97211419"
29/01/2010 15.00,"1,09032234",,"4,13570169"
29/01/2010 16.00,"1,06181828","51,28205109","3,80698593"
29/01/2010 17.00,"1,04252938",,"3,55079143"
29/01/2010 18.00,"1,19845181","58,6080513","2,24604247"
29/01/2010 19.00,"1,48783199",,"2,12118233"
29/01/2010 20.00,"1,70146619","64,46884918","11,49973767"
29/01/2010 21.00,"1,79701134",,"6,3562622"
29/01/2010 22.00,"1,61685923","82,05126953","6,13762856"
29/01/2010 23.00,"1,24087296",,"6,74640476"
30/01/2010 0.00,"0,79800054","60,56166077","4,47536037"
30/01/2010 1.00,,,"4,5371299"
30/01/2010 2.00,"0,37230721","60,56166077",
30/01/2010 3.00,"0,33199704",,
30/01/2010 4.00,"0,31640818","28,81562042","2,96690529"
30/01/2010 5.00,"0,30472556",,"1,41733595"
30/01/2010 6.00,"0,32457366","28,81562042","0,90180644"
30/01/2010 7.00,"0,36962421",,"0,77097041"
30/01/2010 8.00,"0,39201318","17,58241081","0,67670672"
30/01/2010 9.00,"0,40084272",,"0,52623038"
30/01/2010 10.00,"0,54494157","33,69963074","0,72871915"
30/01/2010 11.00,"0,6895868",,"0,67983399"
30/01/2010 12.00,"0,63047004","32,23442078","1,16845876"
30/01/2010 13.00,"0,62554792",,"1,07040674"
30/01/2010 14.00,"0,92374714","28,81562042","7,68576596"
30/01/2010 15.00,"1,03838547",,"1,30621344"
30/01/2010 16.00,"1,02709313","21,97801971","1,48232123"
30/01/2010 17.00,"0,79992745",,"3,8407066"
30/01/2010 18.00,"0,67219918","26,86202049","3,00989896"
30/01/2010 19.00,"0,55021669",,"1,79269539"
30/01/2010 20.00,"0,43608513","14,16361046","1,97218979"
30/01/2010 21.00,"0,3942395",,"1,50114692"
30/01/2010 22.00,"0,45769239","16,60560989","0,57698173"
30/01/2010 23.00,"0,42479395",,"0,83257214"
31/01/2010 0.00,"0,37872869","11,72161007","4,43101917"
31/01/2010 1.00,"0,33820999",,
31/01/2010 2.00,"0,35098188","8,30280876",
31/01/2010 3.00,"0,32715297",,
31/01/2010 4.00,"0,34203934","14,16361046",
31/01/2010 5.00,"0,31859488",,
31/01/2010 6.00,"0,25947812","10,7448101",
31/01/2010 7.00,"0,22701074",,
31/01/2010 8.00,"0,22341555","14,16361046",
31/01/2010 9.00,"0,25846341",,
31/01/2010 10.00,"0,36180939","36,63003159",
31/01/2010 11.00,"0,52454591",,
31/01/2010 12.00,"0,4507385","22,95482063",
31/01/2010 13.00,"0,36173134",,
31/01/2010 14.00,"0,36442715","16,11721039",
31/01/2010 15.00,"0,32207241",,
31/01/2010 16.00,"0,260261","22,95482063",
31/01/2010 17.00,"0,24193555",,
31/01/2010 18.00,"0,26112077","17,58241081",
31/01/2010 19.00,"0,30034865",,
31/01/2010 20.00,"0,37181208","22,46640968",
31/01/2010 21.00,"0,32875485",,
31/01/2010 22.00,"0,37904091","13,18680954",
31/01/2010 23.00,"0,42784159",,
01/02/2010 0.00,"0,35508851","24,90842056",
01/02/2010 1.00,,,
01/02/2010 2.00,"0,33537205","14,16361046",
01/02/2010 3.00,"0,27338589",,
01/02/2010 4.00,"0,27718496","13,18680954","0,88157831"
01/02/2010 5.00,"0,26531943",,"7,15296882"
01/02/2010 6.00,"0,25901562","15,14041042","6,96134161"
01/02/2010 7.00,"0,259329",,"3,55926304"
01/02/2010 8.00,"0,33916878","14,65200996","0,26817273"
01/02/2010 9.00,"0,57465023",,"0,21754749"
01/02/2010 10.00,"0,63820098","33,69963074","0,2130554"
01/02/2010 11.00,"0,62371304",,"0,55701497"
01/02/2010 12.00,"0,57625677","30,76922989","0,82013524"
01/02/2010 13.00,"0,57586533",,"6,8845154"
01/02/2010 14.00,"0,67297157","42,49084091","1,01927503"
01/02/2010 15.00,"0,76439961",,"1,26018097"
01/02/2010 16.00,"0,52210407","28,32722092","4,73242847"
01/02/2010 17.00,"0,66220348",,"1,18847027"
01/02/2010 18.00,"0,7264975","27,35042","1,17046632"
01/02/2010 19.00,"0,77544148",,"0,67499002"
01/02/2010 20.00,"0,85214857","23,44322014","2,41440987"
01/02/2010 21.00,"0,91636337",,"13,41842004"
01/02/2010 22.00,"0,82908507","30,28083038","2,70496168"
01/02/2010 23.00,"0,54305194",,"3,96943948"
02/02/2010 0.00,"0,3606642","30,28083038","2,43802054"
02/02/2010 1.00,"0,29730917",,"9,65145611"
02/02/2010 2.00,"0,30414422","18,07081032","0,99336289"
02/02/2010 3.00,"0,24421546",,
02/02/2010 4.00,"0,23904635","12,69841003",
02/02/2010 5.00,"0,21285133",,
02/02/2010 6.00,"0,22087818","23,44322014",
02/02/2010 7.00,"0,31070084",,
02/02/2010 8.00,"0,41485534","12,69841003",
02/02/2010 9.00,"0,75073532",,
02/02/2010 10.00,"0,95317038","46,39804077",
02/02/2010 11.00,"0,88922936",,
02/02/2010 12.00,"0,89353636","35,65322113",
02/02/2010 13.00,"0,67117048",,
02/02/2010 14.00,"0,57191015","37,11843109",
02/02/2010 15.00,"0,55875381",,
02/02/2010 16.00,"0,49688765","28,32722092",
02/02/2010 17.00,"0,56270898",,
02/02/2010 18.00,"0,6610676","22,46640968",
02/02/2010 19.00,"0,69153119",,
02/02/2010 20.00,"0,87810827","28,81562042",
02/02/2010 21.00,"0,88065263",,
02/02/2010 22.00,"0,81827853","24,42000961",
02/02/2010 23.00,"0,6077374",,
03/02/2010 0.00,"0,46759838","32,23442078",
03/02/2010 1.00,,,
03/02/2010 2.00,"0,38298909","29,30401993",
03/02/2010 3.00,"0,35751171",,
03/02/2010 4.00,"0,28016386","27,35042",
03/02/2010 5.00,"0,25038879",,
03/02/2010 6.00,"0,26492333","35,65322113",
03/02/2010 7.00,"0,3367316",,
03/02/2010 8.00,"0,44310892","32,23442078",
03/02/2010 9.00,"0,53672016",,
03/02/2010 10.00,"0,78211926","42,97924042",
03/02/2010 11.00,"0,69518579",,
03/02/2010 12.00,"0,51872907","26,37360954",
03/02/2010 13.00,"0,43026363",,
03/02/2010 14.00,"0,42688513","20,02441978",
03/02/2010 15.00,"0,54551824",,
03/02/2010 16.00,"0,84018868","20,02441978",
03/02/2010 17.00,"1,07591478",,
03/02/2010 18.00,"1,49018995","43,46763992",
03/02/2010 19.00,"1,49957752",,
03/02/2010 20.00,"1,18425629","58,11965179",
03/02/2010 21.00,"1,15868221",,
03/02/2010 22.00,"0,96497999","55,18925095",
03/02/2010 23.00,"0,69392876",,
04/02/2010 0.00,"0,52662427","34,18803024",
04/02/2010 1.00,"0,49676998",,
04/02/2010 2.00,"0,61980214","40,04883957",
04/02/2010 3.00,"0,56390311",,
04/02/2010 4.00,"0,47767796","39,56044006",
04/02/2010 5.00,"0,47308204",,
04/02/2010 6.00,"0,4359197","24,42000961",
04/02/2010 7.00,"0,69989938",,
04/02/2010 8.00,"0,83636748","42,97924042",
04/02/2010 9.00,"1,35458628",,
04/02/2010 10.00,"1,71170538","67,39926147",
04/02/2010 11.00,"1,61605072",,
04/02/2010 12.00,"1,50971069","81,07447052",
04/02/2010 13.00,"1,61561967",,
04/02/2010 14.00,"1,51030251","71,30647278",
04/02/2010 15.00,"1,40498534",,
04/02/2010 16.00,"1,01090079","58,11965179",
04/02/2010 17.00,"0,95991224",,
04/02/2010 18.00,"1,20154023","53,72404099",
04/02/2010 19.00,"1,4128421",,
04/02/2010 20.00,"1,47396616","50,30524063",
04/02/2010 21.00,"1,78025281",,
04/02/2010 22.00,"1,9186851","77,65567017",
04/02/2010 23.00,"1,50071689",,
05/02/2010 0.00,"0,97762839","72,28327179",
05/02/2010 1.00,,,
05/02/2010 2.00,"0,47627064","61,53845978",
05/02/2010 3.00,"0,41869751",,
05/02/2010 4.00,"0,36073992","33,69963074",
05/02/2010 5.00,"0,33117222",,
05/02/2010 6.00,"0,37943118","31,25761986",
05/02/2010 7.00,"0,42839613",,
05/02/2010 8.00,"0,62519842","32,23442078",
05/02/2010 9.00,"1,41044686",,
05/02/2010 10.00,"1,88525543","54,21244049",
05/02/2010 11.00,"1,6589635",,
05/02/2010 12.00,"1,40854558","64,95726013",
05/02/2010 13.00,"1,35147107",,
05/02/2010 14.00,"0,91671171",,"7,52787061"
05/02/2010 15.00,"1,09914255",,"5,64142714"
05/02/2010 16.00,"1,05940557","49,32844162","4,68854696"
05/02/2010 17.00,"0,95358396",,"4,51552373"
05/02/2010 18.00,"0,98511352","40,53723145","4,04030709"
05/02/2010 19.00,"1,02426218",,"3,63258264"
05/02/2010 20.00,"1,08516488","40,04883957","4,2572159"
05/02/2010 21.00,"1,14139361",,"3,26367504"
05/02/2010 22.00,"1,19616958","43,9560318","3,81721695"
05/02/2010 23.00,"0,86864963",,"2,8014882"
06/02/2010 0.00,"0,57992419","40,04883957","2,97588641"
06/02/2010 1.00,"0,44119133",,"2,12433299"
06/02/2010 2.00,"0,46605126","25,39682007","2,36048751"
06/02/2010 3.00,"0,31601557",,"2,40969912"
06/02/2010 4.00,"0,25542742","25,39682007",
06/02/2010 5.00,"0,23006187",,"2,66280398"
06/02/2010 6.00,"0,18887097","13,67521","0,58643983"
06/02/2010 7.00,"0,21412001",,"4,14005852"
06/02/2010 8.00,"0,30341144","8,30280876","0,27749252"
06/02/2010 9.00,"0,69890098",,"0,33837319"
06/02/2010 10.00,"0,71967293","17,09399986","0,86662231"
06/02/2010 11.00,"0,56358972",,
06/02/2010 12.00,"0,43393221","30,28083038","0,71670227"
06/02/2010 13.00,"0,35720531",,"0,76336223"
06/02/2010 14.00,"0,38280735","18,07081032","7,32364277"
06/02/2010 15.00,"0,41551706",,"0,58609507"
06/02/2010 16.00,"0,34047824","13,67521","0,54075822"
06/02/2010 17.00,"0,30702294",,"0,50858136"
06/02/2010 18.00,"0,30085892","8,30280876","0,4815973"
06/02/2010 19.00,"0,33074001",,"0,36807366"
06/02/2010 20.00,"0,37334406","7,32600689","0,30506847"
06/02/2010 21.00,"0,61844491",,"0,32558441"
06/02/2010 22.00,"0,74433248","10,25640965","0,33655479"
06/02/2010 23.00,"0,70400717",,"0,51198424"
07/02/2010 0.00,"0,63572186","19,53602028","0,75804332"
07/02/2010 1.00,,,"1,1114854"
07/02/2010 2.00,"0,44651771","29,7924099",
07/02/2010 3.00,"0,43689248",,
07/02/2010 4.00,"0,39416843","20,02441978","4,23263399"
07/02/2010 5.00,"0,38877448",,"0,76837706"
07/02/2010 6.00,"0,3605908","23,44322014","0,64705303"
07/02/2010 7.00,"0,36242917",,"0,56731006"
07/02/2010 8.00,"0,38173905","12,69841003","6,90660158"
07/02/2010 9.00,"0,39889833",,"5,17505637"
07/02/2010 10.00,"0,46132253","9,27960968","0,88052063"
07/02/2010 11.00,"0,64331883",,"0,49678721"
07/02/2010 12.00,"0,67396415","50,30524063","6,43509598"
07/02/2010 13.00,"0,72212176",,"1,09064911"
07/02/2010 14.00,"0,79369237","31,25761986","1,63660623"
07/02/2010 15.00,"0,68459594",,"1,94843267"
07/02/2010 16.00,"0,48246961","16,60560989","3,79049324"
07/02/2010 17.00,"0,47465246",,"1,29244631"
07/02/2010 18.00,"0,50060633","15,62880993","1,82080121"
07/02/2010 19.00,"0,56866097",,"0,55315749"
07/02/2010 20.00,"0,60966314","21,97801971","0,66787305"
07/02/2010 21.00,"0,58410071",,"1,58237674"
07/02/2010 22.00,"0,56811225","20,51280975","7,29814455"
07/02/2010 23.00,"0,50662705",,"0,85440102"
08/02/2010 0.00,"0,4500663","19,53602028","4,71274546"
08/02/2010 1.00,"0,4162545",,"0,73166438"
08/02/2010 2.00,"0,38197205","23,93161964",
08/02/2010 3.00,"0,32631068",,"1,73203745"
08/02/2010 4.00,"0,28956774","28,32722092","2,72163133"
08/02/2010 5.00,"0,3120837",,"1,02648556"
08/02/2010 6.00,"0,3485913","23,44322014","6,77595878"
08/02/2010 7.00,"0,35719133",,"0,54382244"
08/02/2010 8.00,"0,42493142","32,72283173","2,96227082"
08/02/2010 9.00,"0,56068538",,"4,2797455"
08/02/2010 10.00,"0,85639034","40,53723145","0,56017377"
08/02/2010 11.00,"0,8458366",,"3,94616035"
08/02/2010 12.00,"0,76015435","50,79365158","5,32344887"
08/02/2010 13.00,"0,77059158",,"1,54108247"
08/02/2010 14.00,"0,78775087","42,97924042","4,88659957"
08/02/2010 15.00,"0,9088864",,"1,87219937"
08/02/2010 16.00,"0,79920398","43,46763992","4,56419227"
08/02/2010 17.00,"0,81222053",,"4,60434648"
08/02/2010 18.00,"0,98874482","46,88644028","9,85104948"
08/02/2010 19.00,"1,09811386",,
08/02/2010 20.00,"0,84306157","53,72404099","2,36461856"
08/02/2010 21.00,"0,84431162",,"2,37437363"
08/02/2010 22.00,"0,98577407","55,67765045","2,43263552"
08/02/2010 23.00,"0,82519746",,"2,20707916"
09/02/2010 0.00,"0,56154631","41,5140419","2,4454365"
09/02/2010 1.00,,,"2,05951958"
09/02/2010 2.00,"0,42710415","44,93283081","1,37200928"
09/02/2010 3.00,"0,38605071",,
09/02/2010 4.00,"0,34474098","32,72283173","2,31112436"
09/02/2010 5.00,"0,34932176",,"1,38845417"
09/02/2010 6.00,"0,39047655","36,14162064","1,47191732"
09/02/2010 7.00,"0,4102897",,
09/02/2010 8.00,"0,45614294","28,81562042","0,46720573"
09/02/2010 9.00,"0,75671294",,"0,49474508"
09/02/2010 10.00,"1,24805751","50,79365158","0,78123804"
09/02/2010 11.00,"1,61774114",,"3,81553077"
09/02/2010 12.00,"1,5478458","67,88764954","1,3961376"
09/02/2010 13.00,"1,3920387",,"4,17853265"
09/02/2010 14.00,"1,27527191","65,93405151","4,18824398"
09/02/2010 15.00,"1,37003301",,"4,09936021"
09/02/2010 16.00,"1,0126448","55,67765045","4,39311049"
09/02/2010 17.00,"1,0154641",,"3,62094714"
09/02/2010 18.00,"1,71579103","51,28205109",
09/02/2010 19.00,"1,67193461",,
09/02/2010 20.00,"1,60787359","56,16604996","3,9974324"
09/02/2010 21.00,"1,18384038",,"5,23546413"
09/02/2010 22.00,"1,23376646","41,5140419",
09/02/2010 23.00,"0,93949911",,"7,6493533"
10/02/2010 0.00,"0,78940866","47,86323166",
10/02/2010 1.00,"0,62843362",,
10/02/2010 2.00,"0,50031158","47,86323166",
10/02/2010 3.00,"0,41616247",,
10/02/2010 4.00,"0,33213102","27,35042","3,96101465"
10/02/2010 5.00,"0,28796237",,"1,31755401"
10/02/2010 6.00,"0,29316992","19,53602028","1,4279758"
10/02/2010 7.00,"0,41025009",,"0,80912012"
10/02/2010 8.00,"0,53527906","20,51280975","0,4465169"
10/02/2010 9.00,"0,93922533",,"0,57165468"
10/02/2010 10.00,"0,94635164","14,65200996","0,72977784"
10/02/2010 11.00,"0,87269684",,
10/02/2010 12.00,"1,02869966","15,62880993","7,99881789"
10/02/2010 13.00,"1,26454343",,"1,49387435"
10/02/2010 14.00,"0,99212682","34,18803024","2,34623222"
10/02/2010 15.00,"0,56398116",,
10/02/2010 16.00,"0,42650068","27,35042","2,87129407"
10/02/2010 17.00,"0,49165796",,"1,73910051"
10/02/2010 18.00,"0,57099097","25,88521957",
10/02/2010 19.00,"1,02470488",,"3,36305526"
10/02/2010 20.00,"1,1815698","28,81562042","0,9717791"
10/02/2010 21.00,"1,17397167",,"2,81045204"
10/02/2010 22.00,"1,27601635","43,46763992","2,11948088"
10/02/2010 23.00,"0,70400717",,"2,5073718"
11/02/2010 0.00,"0,417769","28,81562042","2,89212223"
11/02/2010 1.00,,,"2,29702976"
11/02/2010 2.00,"0,3985931","34,67642975",
11/02/2010 3.00,"0,44657479",,
11/02/2010 4.00,"0,37452071","21,0012207","3,82587569"
11/02/2010 5.00,"0,33171744",,"1,62330387"
11/02/2010 6.00,"0,3466341","20,51280975","2,39226978"
11/02/2010 7.00,"0,42110207",,"5,17481534"
11/02/2010 8.00,"0,52014687","20,51280975","0,86658672"
11/02/2010 9.00,"0,94483248",,"0,95453789"
11/02/2010 10.00,"1,16660071","27,35042","7,60535483"
11/02/2010 11.00,"1,10420681",,"1,92116385"
11/02/2010 12.00,"1,03978697","31,74603081","17,19133749"
11/02/2010 13.00,"1,3339984",,"2,41289657"
11/02/2010 14.00,"1,53796776","47,37483978","3,69412944"
11/02/2010 15.00,"1,36998525",,"4,42101494"
11/02/2010 16.00,"1,05501585","42,49084091","5,18143194"
11/02/2010 17.00,"1,38583624",,"5,88590987"
11/02/2010 18.00,"1,60558087","51,28205109","5,75872385"
11/02/2010 19.00,"1,6967561",,"6,87279752"
11/02/2010 20.00,"1,72655214","49,81684113","8,78236045"
11/02/2010 21.00,"1,59619446",,"6,79085478"
11/02/2010 22.00,"1,45021763","63,98046112","6,78653863"
11/02/2010 23.00,"0,86650836",,"6,56744734"
12/02/2010 0.00,"0,59831488","43,46763992",
12/02/2010 1.00,"0,4982973",,
12/02/2010 2.00,"0,46324361","38,58362961",
12/02/2010 3.00,"0,37545504",,
12/02/2010 4.00,"0,33771603","29,30401993",
12/02/2010 5.00,"0,32696541",,
12/02/2010 6.00,"0,33164055","21,0012207",
12/02/2010 7.00,"0,29549643",,"2,06116204"
12/02/2010 8.00,"0,6543607","26,86202049","0,77312849"
12/02/2010 9.00,"1,29894471",,"9,61559567"
