,Foggia,,
,Manfredonia - Scuola Elementare Ungaretti,,
Parm,SO2,NO2,PM10



21/10/2010 6.00,"5,39653253","11,0708471","15,60000038"
21/10/2010 7.00,"5,39111395","44,43524328","15,60000038"
21/10/2010 8.00,"5,34957458","27,79262168","15,60000038"
21/10/2010 9.00,"5,22134411","17,85352179","15,60000038"
21/10/2010 10.00,"5,06240938","8,1129984","15,60000038"
21/10/2010 11.00,"5,28816812","9,1110624","15,60000038"
21/10/2010 12.00,"5,41639962","7,82357322","15,60000038"
21/10/2010 13.00,"5,37124787","8,44655254","15,60000038"
21/10/2010 14.00,"5,31887135","6,66716886","15,60000038"
21/10/2010 15.00,"5,37124787","5,63146714","15,60000038"
21/10/2010 16.00,"5,32067755","7,95725453","15,60000038"
21/10/2010 17.00,"5,34776839","7,33816996","15,60000038"
21/10/2010 18.00,"5,27191341","17,85352179","15,60000038"
21/10/2010 19.00,"5,28997432","14,94499695","15,60000038"
21/10/2010 20.00,"5,32970749","34,79593352","15,60000038"
21/10/2010 21.00,"5,61145412","20,8762676","15,60000038"
21/10/2010 22.00,"5,45252041","13,40960742","15,60000038"
21/10/2010 23.00,"5,26468966","8,2466797","15,60000038"
22/10/2010 0.00,"5,524763","5,66391378","15,60000038"
22/10/2010 1.00,"5,30622903","4,7203609","17,20000076"
22/10/2010 2.00,"5,36041072","7,10195574","17,20000076"
22/10/2010 3.00,"5,42723576","6,25574278","17,20000076"
22/10/2010 4.00,"5,10033738","5,2408073","17,20000076"
22/10/2010 5.00,"5,20870178","11,4744856","17,20000076"
22/10/2010 6.00,"5,39833872","26,64270664","17,20000076"
22/10/2010 7.00,"5,68189154","52,54304104","17,20000076"
22/10/2010 8.00,"6,11534711","49,3632512","17,20000076"
22/10/2010 9.00,"6,08825626","49,66435296","17,20000076"
22/10/2010 10.00,"5,50670312","19,90284928","17,20000076"
22/10/2010 11.00,"5,58075089","11,70549918","17,20000076"
22/10/2010 12.00,"5,79025594","6,11687231","17,20000076"
22/10/2010 13.00,"5,78483736","5,82744522","17,20000076"
22/10/2010 14.00,"5,62770985","3,47180769","17,20000076"
22/10/2010 15.00,"5,69995142","2,61651082","17,20000076"
22/10/2010 16.00,"5,69634006","3,10710516","17,20000076"
22/10/2010 17.00,"5,74691038","4,7489147","17,20000076"
22/10/2010 18.00,"5,59700662","20,39865","17,20000076"
22/10/2010 19.00,"5,95460822","38,50655192","17,20000076"
22/10/2010 20.00,"5,70537","26,43114384","17,20000076"
22/10/2010 21.00,"5,62048508","9,69899858","17,20000076"
22/10/2010 22.00,"5,86249853","7,13310605","17,20000076"
22/10/2010 23.00,"5,28816812","15,06959243","17,20000076"
23/10/2010 0.00,"5,59881179","4,4361268","17,20000076"
23/10/2010 1.00,,"4,99680742",17
23/10/2010 2.00,"5,3640231",,17
23/10/2010 3.00,"5,49406079","4,12204065",17
23/10/2010 4.00,"5,46516274","3,32255314",17
23/10/2010 5.00,"5,60784275","5,81576482",17
23/10/2010 6.00,"5,64757592","30,93736456",17
23/10/2010 7.00,"5,6529945","40,65063048",17
23/10/2010 8.00,"5,61326031","35,04512448",17
23/10/2010 9.00,"5,70537","35,4760128",17
23/10/2010 10.00,"5,48864222","14,6399928",17
23/10/2010 11.00,"5,80109207","7,09676466",17
23/10/2010 12.00,"5,75955271","4,72555198",17
23/10/2010 13.00,"5,74871556","5,10842424",17
23/10/2010 14.00,"5,70175863","3,43157347",17
23/10/2010 15.00,"5,82095815","3,04999946",17
23/10/2010 16.00,"5,15993765","2,50748858",17
23/10/2010 17.00,"5,34054464","2,64636287",17
23/10/2010 18.00,"5,43445951","3,12916964",17
23/10/2010 19.00,"5,37666543","8,30119082",17
23/10/2010 20.00,"5,54824248","8,30508366",17
23/10/2010 21.00,"5,34054464","7,43680813",17
23/10/2010 22.00,"5,36763549","14,86193202",17
23/10/2010 23.00,"5,19244707","26,03660264",17
24/10/2010 0.00,"5,60784275","14,30384408",17
24/10/2010 1.00,"5,41278724","13,13576122","17,5"
24/10/2010 2.00,"5,524763","11,63671689","17,5"
24/10/2010 3.00,"5,69995142","8,1701041","17,5"
24/10/2010 4.00,"5,4741937","8,89172158","17,5"
24/10/2010 5.00,"5,66021825","8,76453152","17,5"
24/10/2010 6.00,"5,76316408","17,15267246","17,5"
24/10/2010 7.00,"5,64215735","17,88727242","17,5"
24/10/2010 8.00,"5,51031449","19,62251184","17,5"
24/10/2010 9.00,"5,64215735","14,2934581","17,5"
24/10/2010 10.00,"5,84985519","5,80538266","17,5"
24/10/2010 11.00,"5,42542956","5,26546827","17,5"
24/10/2010 12.00,"5,37124787","6,24925537","17,5"
24/10/2010 13.00,"5,55546623","5,8547027","17,5"
24/10/2010 14.00,"5,5825581","7,06561436","17,5"
24/10/2010 15.00,"5,4741937","2,31021224","17,5"
24/10/2010 16.00,"5,76858265","3,52761706","17,5"
24/10/2010 17.00,"5,40917485","9,7677866","17,5"
24/10/2010 18.00,"5,41459343","22,18451536","17,5"
24/10/2010 19.00,"5,18160992","34,86602744","17,5"
24/10/2010 20.00,"5,45974518","30,62068","17,5"
24/10/2010 21.00,"5,16716241","21,03848168","17,5"
24/10/2010 22.00,"5,46335756","23,51742792","17,5"
24/10/2010 23.00,"5,28094437","10,53482173","17,5"
25/10/2010 0.00,"5,30081147","11,47708018","17,5"
25/10/2010 1.00,,"7,42123298","12,10000038"
25/10/2010 2.00,"5,51934545",,"12,10000038"
25/10/2010 3.00,"5,47780608","7,50559615","12,10000038"
25/10/2010 4.00,"5,4182048","12,76716586","12,10000038"
25/10/2010 5.00,"5,18702849","19,99370752","12,10000038"
25/10/2010 6.00,"5,5825581","22,66343312","12,10000038"
25/10/2010 7.00,"5,88958938","50,71822824","12,10000038"
25/10/2010 8.00,"5,8137344","42,5208724","12,10000038"
25/10/2010 9.00,"5,57172095","28,5388944","12,10000038"
25/10/2010 10.00,"5,59158804","19,50960824","12,10000038"
25/10/2010 11.00,"5,37305305","12,95145971","12,10000038"
25/10/2010 12.00,"5,45793899","15,42131248","12,10000038"
25/10/2010 13.00,"5,29178051","12,03127338","12,10000038"
25/10/2010 14.00,"5,2755258","13,84179972","12,10000038"
25/10/2010 15.00,"5,19786463","10,45955202","12,10000038"
25/10/2010 16.00,"5,41278724","5,41731931","12,10000038"
25/10/2010 17.00,"5,24301638","7,21227623","12,10000038"
25/10/2010 18.00,"5,23037405","23,3681772","12,10000038"
25/10/2010 19.00,"5,44890803","36,7531332","12,10000038"
25/10/2010 20.00,"5,49406079","25,3149756","12,10000038"
25/10/2010 21.00,"5,24843495","19,06054445","12,10000038"
25/10/2010 22.00,"5,51392687","20,3246556","12,10000038"
25/10/2010 23.00,"5,43445951","13,93524872","12,10000038"
26/10/2010 0.00,"5,36221691","9,22527572","12,10000038"
26/10/2010 1.00,"5,08047028","5,96372302","2,20000005"
26/10/2010 2.00,"5,32067755","5,08895626","2,20000005"
26/10/2010 3.00,"5,4362657","2,87608394","2,20000005"
26/10/2010 4.00,"5,4741937","2,60612674","2,20000005"
26/10/2010 5.00,"5,25024114","4,28167926","2,20000005"
26/10/2010 6.00,"5,27371961","9,08769967","2,20000005"
26/10/2010 7.00,"5,32609612","6,36606136","2,20000005"
26/10/2010 8.00,"5,11117351","3,73787205","2,20000005"
26/10/2010 9.00,"5,40917485","6,79695733","2,20000005"
26/10/2010 10.00,"5,53018158","8,55687111","2,20000005"
26/10/2010 11.00,"5,14187674","6,4893605","2,20000005"
26/10/2010 12.00,"5,55185487","17,52645507","2,20000005"
26/10/2010 13.00,"5,60603656","16,51282357","2,20000005"
26/10/2010 14.00,"5,30442284","16,02612014","2,20000005"
26/10/2010 15.00,"5,34415703","16,97486984","2,20000005"
26/10/2010 16.00,"5,56449719","16,96448386","2,20000005"
26/10/2010 17.00,"5,20508939","9,6457857","2,20000005"
26/10/2010 18.00,"5,21050695","33,18788416","2,20000005"
26/10/2010 19.00,"5,30622903","37,44619496","2,20000005"
26/10/2010 20.00,"4,954046","24,76858336","2,20000005"
26/10/2010 21.00,"5,41098104","26,0288208","2,20000005"
26/10/2010 22.00,"5,09311261","12,55430863","2,20000005"
26/10/2010 23.00,"5,12923442","5,75476628","2,20000005"
27/10/2010 0.00,"5,17077378","5,62497781","2,20000005"
27/10/2010 1.00,,"3,7391703","5,5"
27/10/2010 2.00,"5,01725865",,"5,5"
27/10/2010 3.00,"5,34234982","2,8008085","5,5"
27/10/2010 4.00,"5,29900426","2,04414788","5,5"
27/10/2010 5.00,"5,21050695","1,93253106","5,5"
27/10/2010 6.00,"5,20147701","5,42640514","5,5"
27/10/2010 7.00,"5,22314928","10,94105481","5,5"
27/10/2010 8.00,"5,2935867","12,5556107","5,5"
27/10/2010 9.00,"5,22676166","6,14931895","5,5"
27/10/2010 10.00,"5,06782796","6,07014877","5,5"
27/10/2010 11.00,"4,94320884","4,1116604","5,5"
27/10/2010 12.00,"4,54768025","4,0779136","5,5"
27/10/2010 13.00,"4,66688079","3,74565962","5,5"
27/10/2010 14.00,"4,93959748","3,56914761","5,5"
27/10/2010 15.00,"4,8637425","2,35693578","5,5"
27/10/2010 16.00,"4,99558536","2,33227672","5,5"
27/10/2010 17.00,"4,94501504","2,5139779","5,5"
27/10/2010 18.00,"5,07866409","2,35693578","5,5"
27/10/2010 19.00,"4,95585219","1,85595737","5,5"
27/10/2010 20.00,"4,94682123","1,87023427","5,5"
27/10/2010 21.00,"4,95765736","1,8312983","5,5"
27/10/2010 22.00,"4,76982662","1,86504319","5,5"
27/10/2010 23.00,"5,02087001","1,58729651","5,5"
28/10/2010 0.00,"5,13645918","1,55095704","5,5"
28/10/2010 1.00,"4,97752446","1,51461566","15,69999981"
28/10/2010 2.00,"5,28997432","1,69112767","15,69999981"
28/10/2010 3.00,"5,20147701","1,28748918","15,69999981"
28/10/2010 4.00,"5,27913818","1,42117048","15,69999981"
28/10/2010 5.00,"5,58616946","2,01429774","15,69999981"
28/10/2010 6.00,"5,31706516","2,8150854","15,69999981"
28/10/2010 7.00,"5,2935867","3,13565897","15,69999981"
28/10/2010 8.00,"5,35499316","2,6930845","15,69999981"
28/10/2010 9.00,"5,43987808","2,50748858","15,69999981"
28/10/2010 10.00,"5,49586597","2,76965819","15,69999981"
28/10/2010 11.00,"5,64215735","2,82416931","15,69999981"
28/10/2010 12.00,"5,90223171","3,38874467","15,69999981"
28/10/2010 13.00,"6,02323844","5,53802005","15,69999981"
28/10/2010 14.00,"6,02143224","5,73918922","15,69999981"
28/10/2010 15.00,"5,77941879","4,75021104","15,69999981"
28/10/2010 16.00,"5,91306784","3,80017074","15,69999981"
28/10/2010 17.00,"5,82998911","4,66974452","15,69999981"
28/10/2010 18.00,"5,27191341","3,07336218","15,69999981"
28/10/2010 19.00,"5,46155035","3,05519054","15,69999981"
28/10/2010 20.00,"5,56810856","2,91242532","15,69999981"
28/10/2010 21.00,"5,66383064","2,94227546","15,69999981"
28/10/2010 22.00,"5,56810856","2,11942523","15,69999981"
28/10/2010 23.00,"5,17257997","1,45750995","15,69999981"
29/10/2010 0.00,"5,50850931","2,26997802","15,69999981"
29/10/2010 1.00,,"9,32261564",25
29/10/2010 2.00,"5,67466677",,25
29/10/2010 3.00,"5,89681415","5,58344534",25
29/10/2010 4.00,"5,71620715","6,82421289",25
29/10/2010 5.00,"5,71801233","8,10521274",25
29/10/2010 6.00,"5,64215735","16,81652374",25
29/10/2010 7.00,"5,85166138","30,58953352",25
29/10/2010 8.00,"5,69092148","33,82641568",25
29/10/2010 9.00,"5,6710554","27,98730152",25
29/10/2010 10.00,"5,98711663","21,78607368",25
29/10/2010 11.00,"5,98169907","16,16759094",25
29/10/2010 12.00,"5,89681415","10,53741631",25
29/10/2010 13.00,"6,01601468","9,55234053",25
29/10/2010 14.00,"6,05032928","7,17333835",25
29/10/2010 15.00,"6,03046219","8,12857355",25
29/10/2010 16.00,"5,85707996","8,03642471",25
29/10/2010 17.00,"5,90584409","20,38696768",25
29/10/2010 18.00,"5,97086192","24,9476804",25
29/10/2010 19.00,"5,93654732","21,7393444",25
29/10/2010 20.00,"5,68369773","15,25908119",25
29/10/2010 21.00,"5,94196488","13,85348586",25
29/10/2010 22.00,"6,04491071","24,72055392",25
29/10/2010 23.00,"5,84805002","24,96714456",25
30/10/2010 0.00,"5,55366004","20,45704248",25
30/10/2010 1.00,"5,81554059","10,63735464","24,60000038"
30/10/2010 2.00,"5,46155035","6,07014877","24,60000038"
30/10/2010 3.00,"5,3134538","7,00461582","24,60000038"
30/10/2010 4.00,"5,4723875","11,78857366","24,60000038"
30/10/2010 5.00,"5,44349047","46,95309872","24,60000038"
30/10/2010 6.00,"5,75413413","46,68964424","24,60000038"
30/10/2010 7.00,"5,96363817","51,64881776","24,60000038"
30/10/2010 8.00,"6,22190532","46,89730656","24,60000038"
30/10/2010 9.00,"5,69092148","47,84604096","24,60000038"
30/10/2010 10.00,"6,01781986","36,33002672","24,60000038"
30/10/2010 11.00,"5,86611092","12,22205657","24,60000038"
30/10/2010 12.00,"5,87694604","6,49455158","24,60000038"
30/10/2010 13.00,"5,85346757","5,25378595","24,60000038"
30/10/2010 14.00,"5,78664356","4,74761646","24,60000038"
30/10/2010 15.00,"5,71259477","3,38225534","24,60000038"
30/10/2010 16.00,"5,61867889","5,50038233","24,60000038"
30/10/2010 17.00,"5,63132121","8,29599974","24,60000038"
30/10/2010 18.00,,,"24,60000038"
30/10/2010 19.00,"5,88316804",,"24,60000038"
30/10/2010 20.00,"5,98350425","8,22202064","24,60000038"
30/10/2010 21.00,"5,75052175","25,31367544","24,60000038"
30/10/2010 22.00,"5,88958938","24,60635016","24,60000038"
30/10/2010 23.00,"5,59700662","15,11371757","24,60000038"
31/10/2010 0.00,"5,69995142","17,67312459","24,60000038"
31/10/2010 1.00,,"12,93459396","14,80000019"
31/10/2010 2.00,"5,43987808",,"14,80000019"
31/10/2010 3.00,"5,47780608","13,36288961","14,80000019"
31/10/2010 4.00,"5,62229127","13,65101654","14,80000019"
31/10/2010 5.00,"5,43807189","9,19023258","14,80000019"
31/10/2010 6.00,"5,39833872","16,93852463","14,80000019"
31/10/2010 7.00,"5,55907862","26,45840896","14,80000019"
31/10/2010 8.00,"5,61687269","30,9607292","14,80000019"
31/10/2010 9.00,"5,64576973","22,2688728","14,80000019"
31/10/2010 10.00,"5,6873091","12,45177572","14,80000019"
31/10/2010 11.00,"5,82998911","8,60229641","14,80000019"
31/10/2010 12.00,"5,71981852","11,35118263","14,80000019"
31/10/2010 13.00,"5,81734679","8,87874293","14,80000019"
31/10/2010 14.00,"5,73607323","5,50557341","14,80000019"
31/10/2010 15.00,"5,38930877","5,16423361","14,80000019"
31/10/2010 16.00,"5,73065465","5,69506217","14,80000019"
31/10/2010 17.00,"5,64035217","3,49387217","14,80000019"
31/10/2010 18.00,"5,64757592","9,56791377","14,80000019"
31/10/2010 19.00,"5,45974518","8,82553197","14,80000019"
31/10/2010 20.00,"5,72162471","7,34985037","14,80000019"
31/10/2010 21.00,"5,51573306","4,05455278","14,80000019"
31/10/2010 22.00,"5,76677646","4,15968028","14,80000019"
31/10/2010 23.00,"5,2755258","3,16680736","14,80000019"
01/11/2010 0.00,"5,09130642","2,20768124","14,80000019"
01/11/2010 1.00,"5,24301638","2,07140344","14,10000038"
01/11/2010 2.00,"5,62409746","3,36668019","14,10000038"
01/11/2010 3.00,"5,55907862","2,47893477","14,10000038"
01/11/2010 4.00,"5,64396354","2,41014866","14,10000038"
01/11/2010 5.00,"5,44349047","1,94940446","14,10000038"
01/11/2010 6.00,"5,50850931","1,78068002","14,10000038"
01/11/2010 7.00,"5,37305305","2,56070145","14,10000038"
01/11/2010 8.00,"5,17619236","2,1583612","14,10000038"
01/11/2010 9.00,"5,42723576","2,28425493","14,10000038"
01/11/2010 10.00,"5,19425326","1,94421338","14,10000038"
01/11/2010 11.00,"5,26468966","2,63208406","14,10000038"
01/11/2010 12.00,"5,42362337","1,87931818","14,10000038"
01/11/2010 13.00,"5,43987808","1,45231887","14,10000038"
01/11/2010 14.00,"5,4362657","1,48865834","14,10000038"
01/11/2010 15.00,"5,45974518","1,07982877","14,10000038"
01/11/2010 16.00,"5,32428993","1,0123409","14,10000038"
01/11/2010 17.00,"5,33873845","1,53797838","14,10000038"
01/11/2010 18.00,"5,12381584","1,42636156","14,10000038"
01/11/2010 19.00,"5,39653253","1,1914475","14,10000038"
01/11/2010 20.00,"5,33693226","1,99872258","14,10000038"
01/11/2010 21.00,"5,13826436","2,1298093","14,10000038"
01/11/2010 22.00,"5,19244707","2,4568722","14,10000038"
01/11/2010 23.00,"5,42181718","2,34136063","14,10000038"
02/11/2010 0.00,"5,28094437","2,03376572","14,10000038"
02/11/2010 1.00,,"1,56523394","7,19999981"
02/11/2010 2.00,"5,19425326",,"7,19999981"
02/11/2010 3.00,"5,29900426","8,65680753","7,19999981"
02/11/2010 4.00,"4,97752446","3,62365873","7,19999981"
02/11/2010 5.00,"5,41098104","3,35240329","7,19999981"
02/11/2010 6.00,"5,14548913","6,63602046","7,19999981"
02/11/2010 7.00,"5,21592553","1,3848291","7,19999981"
02/11/2010 8.00,"5,21953791","4,58019026","7,19999981"
02/11/2010 9.00,"5,39111395","6,14412596","7,19999981"
02/11/2010 10.00,"5,17257997","19,34737504","7,19999981"
02/11/2010 11.00,"5,13465197","5,9546372","7,19999981"
02/11/2010 12.00,"5,18702849","5,32646872","7,19999981"
02/11/2010 13.00,"5,32428993","5,28623259","7,19999981"
02/11/2010 14.00,"5,18160992","11,67045795","7,19999981"
02/11/2010 15.00,"5,3459622","12,46605836","7,19999981"
02/11/2010 16.00,"5,14368293","15,73280596","7,19999981"
02/11/2010 17.00,"5,21231315","3,36668019","7,19999981"
02/11/2010 18.00,"5,37124787","19,10596974","7,19999981"
02/11/2010 19.00,"5,26107728","22,81916552","7,19999981"
02/11/2010 20.00,"5,16174384","22,21308064","7,19999981"
02/11/2010 21.00,"5,19967082","26,98145568","7,19999981"
02/11/2010 22.00,"5,32609612","20,9554244","7,19999981"
02/11/2010 23.00,"5,32428993","15,98589166","7,19999981"
03/11/2010 0.00,"5,0768579","10,34663313","7,19999981"
03/11/2010 1.00,"4,98836059","5,53542546","15,60000038"
03/11/2010 2.00,"5,14548913","4,18953042","15,60000038"
03/11/2010 3.00,"5,21231315","3,48089351","15,60000038"
03/11/2010 4.00,"5,26649585","12,46865103","15,60000038"
03/11/2010 5.00,"5,17077378","13,27852452","15,60000038"
03/11/2010 6.00,"4,85110017","13,87035162","15,60000038"
03/11/2010 7.00,"5,46155035","39,26450696","15,60000038"
03/11/2010 8.00,"5,23218024","43,24768096","15,60000038"
03/11/2010 9.00,"5,55727243","39,60455616","15,60000038"
03/11/2010 10.00,"5,38208401","15,68348401","15,60000038"
03/11/2010 11.00,"5,3658293","7,96893494","15,60000038"
03/11/2010 12.00,"5,46335756","3,63793563","15,60000038"
03/11/2010 13.00,"5,5825581","3,04740487","15,60000038"
03/11/2010 14.00,"5,41278724","4,76578619","15,60000038"
03/11/2010 15.00,"5,63132121","3,796276","15,60000038"
03/11/2010 16.00,"5,18702849","3,36019086","15,60000038"
03/11/2010 17.00,"5,26468966","2,88906259","15,60000038"
03/11/2010 18.00,"5,28275057","15,20975924","15,60000038"
03/11/2010 19.00,"5,58616946","34,94260304","15,60000038"
03/11/2010 20.00,"5,57713952","31,3254432","15,60000038"
03/11/2010 21.00,"5,44890803","19,12282976","15,60000038"
03/11/2010 22.00,"5,47599989","24,7088716","15,60000038"
03/11/2010 23.00,"5,54643629","14,92942371","15,60000038"
04/11/2010 0.00,"5,51934545","19,81461048","15,60000038"
04/11/2010 1.00,,"12,80090501","29,7999897"
04/11/2010 2.00,"5,19786463",,"29,7999897"
04/11/2010 3.00,"5,41639962","9,80672257","29,7999897"
04/11/2010 4.00,"5,16716241","7,91702031","29,7999897"
04/11/2010 5.00,"5,39653253","14,17535386","29,7999897"
04/11/2010 6.00,"5,46155035","13,47840118","29,7999897"
04/11/2010 7.00,"5,45613279","24,59336768","29,7999897"
04/11/2010 8.00,"5,97989288","36,11068208","29,7999897"
04/11/2010 9.00,"5,50670312","37,4539768","29,7999897"
04/11/2010 10.00,"5,42723576","15,61339774","29,7999897"
04/11/2010 11.00,"5,6150665","20,49468976","29,7999897"
04/11/2010 12.00,"5,59520042","21,9963172","29,7999897"
04/11/2010 13.00,"5,2755258","16,58809327","29,7999897"
04/11/2010 14.00,"5,2755258","19,2474348","29,7999897"
04/11/2010 15.00,"5,23218024","12,80090501","29,7999897"
04/11/2010 16.00,"5,30984141","16,55825078","29,7999897"
04/11/2010 17.00,"5,36041072","21,60565736","29,7999897"
04/11/2010 18.00,"5,70175863","36,4740768","29,7999897"
04/11/2010 19.00,"5,50850931","33,45523912","29,7999897"
04/11/2010 20.00,"5,3658293","24,16636072","29,7999897"
04/11/2010 21.00,"5,54824248","37,43063128","29,7999897"
04/11/2010 22.00,"5,73968561","37,16715768","29,7999897"
04/11/2010 23.00,"5,26468966","12,35184886","29,7999897"
05/11/2010 0.00,"5,27913818","22,89574112","29,7999897"
05/11/2010 1.00,"5,28455574","12,38040076",25
05/11/2010 2.00,"5,29900426","5,85340445",25
05/11/2010 3.00,"5,22134411","5,8975315",25
05/11/2010 4.00,"5,19244707","3,17589318",25
05/11/2010 5.00,"5,09311261","4,95138212",25
05/11/2010 6.00,"5,58075089","14,44790754",25
05/11/2010 7.00,"5,84443763","32,79722432",25
05/11/2010 8.00,"5,60964894","42,000426",25
05/11/2010 9.00,"5,91848642","44,0030548",25
05/11/2010 10.00,"5,6529945","30,62846184",25
05/11/2010 11.00,"5,3116476","13,29929458",25
05/11/2010 12.00,"5,38750258","4,63859613",25
05/11/2010 13.00,"5,81012202","3,10061774",25
05/11/2010 14.00,"5,4362657","3,08893542",25
05/11/2010 15.00,"5,31706516","2,45816854",25
05/11/2010 16.00,"5,43987808","2,58406418",25
05/11/2010 17.00,"5,53921254","6,16619044",25
05/11/2010 18.00,"5,420012","23,03202848",25
05/11/2010 19.00,"5,69995142","48,57154936",25
05/11/2010 20.00,"5,68008535","38,57274536",25
05/11/2010 21.00,"5,55004766","25,29551144",25
05/11/2010 22.00,"5,13104061","20,12739456",25
05/11/2010 23.00,"5,57352714","18,26365153",25
06/11/2010 0.00,"5,43084712","12,76197669",25
