,Bari,,,,,
,Caldarola,,,,,
Parm,SO2,NO2,CO,O3,BENZENE,PM10



30/07/2010 11.00,"2,31176711","22,020982","0,47474799","112,3820208","0,8300754","21,39999962"
30/07/2010 12.00,"2,1347725","4,5101059","0,41447788","101,20002585","0,6358284","21,39999962"
30/07/2010 13.00,"2,23410695",,"0,47293175","115,41731355","0,4594806","21,39999962"
30/07/2010 14.00,"2,48286312","2,81147172","0,40062137","126,2656248","0,4833801","21,39999962"
30/07/2010 15.00,"2,32621664",,"0,44133462","107,8681338","0,37837485","21,39999962"
30/07/2010 16.00,"2,68562343",,"0,42885281","107,56938255","0,50112675","21,39999962"
30/07/2010 17.00,"3,07573446","46,44045328","0,42363944","102,38385885","0,6194547","21,39999962"
30/07/2010 18.00,"2,82107867","38,62205584","0,48521435","95,5171287","0,6392862","21,39999962"
30/07/2010 19.00,"2,67659348","43,15682272","0,56448444","92,19256095","0,72893475","21,39999962"
30/07/2010 20.00,"2,75244846","41,8719396","0,64817804","79,2036546","0,8581446","21,39999962"
30/07/2010 21.00,"2,50862882","31,02692264","0,59149963","72,5869179","0,78141195","21,39999962"
30/07/2010 22.00,"2,31718568","28,18198136","0,54979263","77,72246685","0,74388465","21,39999962"
30/07/2010 23.00,"2,20882128","38,5532812","0,55753405","71,92200435","0,65886345","21,39999962"
31/07/2010 0.00,"2,25397303","31,4720936","0,50709654","78,8333826","0,6830172","21,39999962"
31/07/2010 1.00,,"20,75166256","0,44512553","89,8991289","0,49614345","10,5"
31/07/2010 2.00,"2,03543906",,"0,42269229","85,5433656",,"10,5"
31/07/2010 3.00,"1,93971698","22,09625744",,"108,4627635","0,17914455","10,5"
31/07/2010 4.00,"2,08962075","16,74903205","0,36064323","106,20440355",,"10,5"
31/07/2010 5.00,"1,97945117","14,16627186","0,34828141",,,"10,5"
31/07/2010 6.00,"2,24494309","13,28501385","0,36648803","93,9034929",,"10,5"
31/07/2010 7.00,"2,28648245","18,16760603","0,39926997","83,4661716",,"10,5"
31/07/2010 8.00,"2,6549202","34,0989904","0,51487758","74,8708737","0,2364525","10,5"
31/07/2010 9.00,"2,07336604","29,81989616","0,50500304","77,0332143","0,5808087","10,5"
31/07/2010 10.00,"2,65672639","31,14242656","0,50867628","91,4262615","0,690543","10,5"
31/07/2010 11.00,"2,59712612","38,0484176","0,54742302","92,93585805","0,83714355","10,5"
31/07/2010 12.00,"2,77231454","35,62138216","0,51752329","95,84420895","0,7538004","10,5"
31/07/2010 13.00,"2,3135733","18,67118668","0,4557515","105,10160745","0,6836274","10,5"
31/07/2010 14.00,"2,49056791","8,84629629","0,39528217","109,62638715","0,5655537","10,5"
31/07/2010 15.00,"2,34247034","5,93257272","0,3558644","111,62785095",,"10,5"
31/07/2010 16.00,"2,5826776","5,43289255","0,34358064","113,00368275",,"10,5"
31/07/2010 17.00,"2,25939161","9,2278703","0,36423725","109,3898799",,"10,5"
31/07/2010 18.00,"2,53210829","23,0437108","0,42636554","98,99850345",,"10,5"
31/07/2010 19.00,"2,36956118","26,65048848","0,48205603","99,59720295","0,53672175","10,5"
31/07/2010 20.00,"2,32441045","33,91987424","0,51412615","92,47094325","0,60791175","10,5"
31/07/2010 21.00,"2,36775601","35,611","0,53106991","78,6928149","0,6967467","10,5"
31/07/2010 22.00,"2,29551341","26,86205128","0,46471617","82,6904358","0,64696455","10,5"
31/07/2010 23.00,"2,42555009","23,82761168","0,43837203","92,3939163","0,46431135","10,5"
01/08/2010 0.00,"2,12574255","28,42987216","0,4338693","86,2893759","0,35620425","10,5"
01/08/2010 1.00,"2,34788891","18,97358478","0,40681451","85,13927835","0,3995793","11,39999962"
01/08/2010 2.00,"2,36594982","15,25647896","0,38706543","82,7647695","0,38101905","11,39999962"
01/08/2010 3.00,"2,18353663","12,30771226","0,3899488","78,57253635",,"11,39999962"
01/08/2010 4.00,"2,31899188","9,75740253","0,37857491","77,28999075",,"11,39999962"
01/08/2010 5.00,"2,10406927","10,06889218","0,38516997","72,71800935","0,16805925","11,39999962"
01/08/2010 6.00,"2,90776979","15,79899366","0,39618971","66,6161622","0,40349475","11,39999962"
01/08/2010 7.00,"2,92583069","18,06897169","0,40464295","64,38086445","0,42342795","11,39999962"
01/08/2010 8.00,"2,22146361","15,03065264","0,4606876","76,02232785","0,59560605","11,39999962"
01/08/2010 9.00,"2,51585358","11,78596761","0,45219708","91,69792065","0,52309395","11,39999962"
01/08/2010 10.00,"2,41832532","15,52774014","0,47976448","91,9641534","0,57272355","11,39999962"
01/08/2010 11.00,"2,64769645","18,49467466","0,52901718","92,3209392","0,74408805","11,39999962"
01/08/2010 12.00,"2,46708945","16,0962045","0,49611642","95,86312155","0,65642265","11,39999962"
01/08/2010 13.00,"1,98848111","18,72180114","0,49003395","92,98856595","0,5494851","11,39999962"
01/08/2010 14.00,"2,41290776","15,194186","0,41491126","97,32673335","0,49797405","11,39999962"
01/08/2010 15.00,"2,39845924","5,05261678","0,38544724","103,5758913",,"11,39999962"
01/08/2010 16.00,"2,34247034","5,96631761","0,39401698","104,52321705",,"11,39999962"
01/08/2010 17.00,"2,68742962","9,20321124","0,40586736","107,3328753","0,17548335","11,39999962"
01/08/2010 18.00,"2,12032398","12,12990964","0,43679229","101,5000539","0,42007185","11,39999962"
01/08/2010 19.00,"2,29190103","21,30715592","0,47818474","98,6782062","0,45149715","11,39999962"
01/08/2010 20.00,"2,06614229","26,20401736","0,5140481","95,48470995","0,5955552","11,39999962"
01/08/2010 21.00,"1,93429942","31,02042184","0,5434725","90,92218485","0,73646055","11,39999962"
01/08/2010 22.00,"2,25939161","21,68873376","0,47846201","96,77806845","0,6876954","11,39999962"
01/08/2010 23.00,"2,25939161","21,98075352","0,45203748","97,9984299","0,4733118","11,39999962"
02/08/2010 0.00,"1,94332937","16,38304083","0,45274929","102,4392999","0,46827765","11,39999962"
02/08/2010 1.00,,"22,05082832","0,43122359","83,070204","0,3886974","20,10000038"
02/08/2010 2.00,"2,0625299",,"0,42383749","72,6923337","0,51078825","20,10000038"
02/08/2010 3.00,"6,66078048","29,05545944",,"83,1526374","0,52441605","20,10000038"
02/08/2010 4.00,"6,29956649","21,80813816","0,39295217","74,4357243","0,37400175","20,10000038"
02/08/2010 5.00,"6,07742013","27,8289688","0,41435788",,"0,3985623","20,10000038"
02/08/2010 6.00,"6,08645109","45,57087568","0,46937734","50,37971505","0,44590365","20,10000038"
02/08/2010 7.00,"6,45669502","50,97392","0,53407328","55,17605415","0,6852546","20,10000038"
02/08/2010 8.00,"6,78720477","60,0784816","0,67894569","56,57482845","1,0086606","20,10000038"
02/08/2010 9.00,"7,34347427","47,75648288","0,6627918","75,77095785","1,690254","20,10000038"
02/08/2010 10.00,"6,98226028","39,38781184","0,58277145","89,96669955","1,288539","20,10000038"
02/08/2010 11.00,"6,73844165","45,7266272","0,54702692","81,08220645","0,9184527","20,10000038"
02/08/2010 12.00,"6,84138748","31,05028728","0,54315679","99,89182455","0,7938702","20,10000038"
02/08/2010 13.00,"6,66981042","11,59388235","0,44516514","117,5716143","0,6562701","20,10000038"
02/08/2010 14.00,"6,494622",,"0,40499711","121,0759515","0,44549685","20,10000038"
02/08/2010 15.00,"6,79984709","35,31676232","0,38927776","107,05718625","0,1815345","20,10000038"
02/08/2010 16.00,"6,42237941","11,9352298","0,40160113","110,2953705",,"20,10000038"
02/08/2010 17.00,"6,30498506","8,13636113","0,42051957","108,86681085",,"20,10000038"
02/08/2010 18.00,"6,85764219","5,80797915","0,41384528","111,91441275",,"20,10000038"
02/08/2010 19.00,"6,59576164","12,05462655","0,41913788","112,52256855","0,16744905","20,10000038"
02/08/2010 20.00,"3,68257327","13,18897026","0,44733787","112,34545245","0,21209535","20,10000038"
02/08/2010 21.00,"2,83552719","71,66330872","0,72337996","56,6910372","0,602064","20,10000038"
02/08/2010 22.00,"2,91499456","67,74630904","0,68242205","50,90679405","1,1151405","20,10000038"
02/08/2010 23.00,"2,45264093","99,84659024","0,84178939","11,12386265","1,3043025","20,10000038"
03/08/2010 0.00,"3,12991615","78,68608472","0,77002539","6,18293193","1,7497485","20,10000038"
03/08/2010 1.00,"2,70007195","64,16549632","0,70244607","3,1786335","1,520415","21,60000038"
03/08/2010 2.00,"2,45625332","47,42163432","0,58601015","9,24669134","2,2328235","21,60000038"
03/08/2010 3.00,"2,45805951","35,5344244","0,50350252","12,77264636","1,963827","21,60000038"
03/08/2010 4.00,"2,5122412","32,93089224","0,46795604","12,92266038","1,6765245","21,60000038"
03/08/2010 5.00,"2,75967221","41,79666416","0,47932993","7,0708406","1,122768","21,60000038"
03/08/2010 6.00,"2,97098244","50,23154776","0,6725079","5,34097211","1,2778605","21,60000038"
03/08/2010 7.00,"2,98723715","59,18035784","0,7002349","14,77416003","1,8087345","21,60000038"
03/08/2010 8.00,"3,05406219","72,00723928","0,85051874","21,01383375","1,7863605","21,60000038"
03/08/2010 9.00,"2,46889564","46,50664672","0,62475688","43,7913672","1,964844","21,60000038"
03/08/2010 10.00,"2,31176711","32,82707064","0,56752626","64,78493175","1,199043","21,60000038"
03/08/2010 11.00,"2,40748918","14,97224678","0,50788641","103,90560495","0,90772335","21,60000038"
03/08/2010 12.00,"2,2431369","8,04031754","0,471825","125,8208595","0,6682707","21,60000038"
03/08/2010 13.00,"2,56100533","8,29989258","0,47052253","128,8116837","0,5422644","21,60000038"
03/08/2010 14.00,"2,36233743","5,76255386","0,44848306","125,2060005","0,5261958","21,60000038"
03/08/2010 15.00,"2,73619375","3,89231958","0,42344255","122,0759652","0,39434175","21,60000038"
03/08/2010 16.00,"2,36594982","5,48480718","0,41913788","118,55548845",,"21,60000038"
03/08/2010 17.00,"2,3515013","6,74893554","0,43169658","111,64133715",,"21,60000038"
03/08/2010 18.00,"2,85539429","6,58150934","0,44263826","97,7348904",,"21,60000038"
03/08/2010 19.00,"2,23591315","6,49714808","0,44133462","98,02139235","0,3517803","21,60000038"
03/08/2010 20.00,"2,45625332","19,58876504","0,46025306","91,41411195","0,21158685","21,60000038"
03/08/2010 21.00,"2,34969511","26,69073608","0,49971044","85,21225545","0,4110714","21,60000038"
03/08/2010 22.00,"2,73258137","62,4146588","0,64150376","49,1269149","0,6199632","21,60000038"
03/08/2010 23.00,"2,11671261","20,97748888","0,50334408","84,5919501","0,9591327","21,60000038"
04/08/2010 0.00,"2,62963554","19,0813145","0,46799448","88,7003733","0,6136578","21,60000038"
04/08/2010 1.00,,"25,00219152","0,41961087","85,94880945","0,4036473","18,70000076"
04/08/2010 2.00,"2,28467626",,"0,44026865","89,90453535","0,18422955","18,70000076"
04/08/2010 3.00,"2,56642289","29,372144",,"60,8751507","0,39281625","18,70000076"
04/08/2010 4.00,"2,31537949","20,31947408","0,43580437","60,63190035","0,51678855","18,70000076"
04/08/2010 5.00,"2,32260426","25,06968512","0,4509715",,"0,5336199","18,70000076"
04/08/2010 6.00,"2,57364766","35,22164032","0,49161369","55,221999","0,553248","18,70000076"
04/08/2010 7.00,"2,1708943","54,369154","0,60003209","51,4892742","0,81751545","18,70000076"
04/08/2010 8.00,"2,6729811","47,22695448","0,65197012","73,46401965","1,2432825","18,70000076"
04/08/2010 9.00,"3,16061938","48,54170304","0,68885984","82,74855015","1,455327","18,70000076"
04/08/2010 10.00,"2,81927248","50,99598448","0,66456843","83,0972163","1,366848","18,70000076"
04/08/2010 11.00,"3,08115303","55,18292032","0,6778005","81,8295534","1,5087195","18,70000076"
04/08/2010 12.00,"2,57545385","42,40536848","0,62704727","93,76294515","1,3561695","18,70000076"
04/08/2010 13.00,"2,56100533","28,14823456","0,59904417","95,2590156","0,9598446","18,70000076"
04/08/2010 14.00,"2,57184147","21,18255088","0,49358837","108,77899095","0,90436725","18,70000076"
04/08/2010 15.00,"2,44722236","15,73929529","0,46914084","112,15496985","0,5408406","18,70000076"
04/08/2010 16.00,"2,61518702","17,42652822","0,48031785","105,7328055","0,62743815","18,70000076"
04/08/2010 17.00,"2,85720048","25,97559072","0,55275522","102,75145755","0,69893325","18,70000076"
04/08/2010 18.00,"2,64408406","30,25468496","0,56456366","95,2603722","0,91870695","18,70000076"
04/08/2010 19.00,"2,24674928","27,82116784","0,53715354","91,5965547","0,9072657","18,70000076"
04/08/2010 20.00,"2,81385492","46,10430456","0,61571182","77,257572","0,8130915","18,70000076"
04/08/2010 21.00,"2,59712612","44,8842956","0,64031779","74,7776274","1,183788","18,70000076"
04/08/2010 22.00,"2,63144174","27,34745072","0,55014679","88,5111675","1,1128014","18,70000076"
04/08/2010 23.00,"2,35330749","38,77390688","0,52798965","72,4287942","0,8081082","18,70000076"
05/08/2010 0.00,"2,6729811","42,20160664","0,53739004","56,69644365","0,84212685","18,70000076"
05/08/2010 1.00,"2,1185188","26,99831952","0,43935995","62,32258305","0,8035317","16,70000076"
05/08/2010 2.00,"2,50321126","22,22474384","0,38043075","72,0422829","0,5635197","16,70000076"
05/08/2010 3.00,"2,14380346","10,68667659","0,35373128","96,8104872","0,4803291","16,70000076"
05/08/2010 4.00,"2,2611978","12,3310769","0,35831323","105,6570753","0,40308795","16,70000076"
05/08/2010 5.00,"2,43819241","42,28336376","0,43276372","45,80773365","0,4049694","16,70000076"
05/08/2010 6.00,"2,62602316","65,36732216","0,54106328","33,6337848","0,8376012","16,70000076"
05/08/2010 7.00,"2,61518702","65,65284112","0,58664274","58,8655473","1,1446335","16,70000076"
05/08/2010 8.00,"3,08476542","53,55018704","0,65323414","71,92200435","1,4161725","16,70000076"
05/08/2010 9.00,"2,37136738","19,83535568","0,45381527","103,7799","1,1457522","16,70000076"
05/08/2010 10.00,"2,50682262","11,74055187","0,46266344","113,551011","0,5295519","16,70000076"
05/08/2010 11.00,"2,3334404","5,31997748","0,42518073","119,24468115","0,50519475","16,70000076"
05/08/2010 12.00,"2,30634955","4,63859613","0,42794528","116,106606","0,38854485","16,70000076"
05/08/2010 13.00,"2,3334404","4,7917435","0,40053516","109,94127795","0,38946015","16,70000076"
05/08/2010 14.00,"2,63685929","2,32578739","0,37269049","117,62968875",,"16,70000076"
05/08/2010 15.00,"2,68562343","1,56523394","0,37877179","128,6576298",,"16,70000076"
05/08/2010 16.00,"2,71632666","4,16357311","0,39002919","130,6374678",,"16,70000076"
05/08/2010 17.00,"2,35691886","6,71908348","0,40578814","117,01614645",,"16,70000076"
05/08/2010 18.00,"2,45805951","6,97995676","0,41009282","111,85488195","0,19236555","16,70000076"
05/08/2010 19.00,"2,42735628","10,3764871","0,42616865","99,17418315","0,2067561","16,70000076"
05/08/2010 20.00,"2,86984281","28,8361148","0,50986109","80,48215035","0,45027675","16,70000076"
05/08/2010 21.00,"2,37136738","53,594316","0,72649983","50,39188455","0,86826375","16,70000076"
05/08/2010 22.00,"2,25758542","47,5721852","0,62424312","35,5650246","1,228536","16,70000076"
05/08/2010 23.00,"2,43277384","53,31916008","0,65872362","32,20933485","1,2585375","16,70000076"
06/08/2010 0.00,"2,70910291","68,2836384","0,65892051","5,52476946","1,0734435","16,70000076"
06/08/2010 1.00,,"35,27227008","0,50930771","31,3106073","1,293624","20,7999897"
06/08/2010 2.00,"2,56100533",,"0,43817398","51,2581734","0,6796611","20,7999897"
06/08/2010 3.00,"2,26661638","23,85357664",,"70,77595665","0,4218516","20,7999897"
06/08/2010 4.00,"2,4038768","33,810852","0,36538245","74,6519424","0,18178875","20,7999897"
06/08/2010 5.00,"2,1528334","28,30656728","0,3752966",,"0,4951773","20,7999897"
06/08/2010 6.00,"2,15463959","44,20031584","0,43442268","29,098272","0,56041785","20,7999897"
06/08/2010 7.00,"2,72174523","52,06412328","0,53427017","23,0802348","0,7832934","20,7999897"
06/08/2010 8.00,"2,68562343","50,58844168","0,63060285","38,96663925","1,1639565","20,7999897"
06/08/2010 9.00,"2,4923741","40,03544448","0,47996136","50,95678875","1,2697245","20,7999897"
06/08/2010 10.00,"2,48515035","22,49081776","0,40302243","70,73270505","0,77469975","20,7999897"
06/08/2010 11.00,"2,87706656","10,12080681","0,39093672","91,37898","0,56377395","20,7999897"
06/08/2010 12.00,"2,54113824","8,10391449","0,37814036","94,24541595","0,4827699","20,7999897"
06/08/2010 13.00,"2,19617896","7,55621062","0,37719205","101,2040757","0,4166649","20,7999897"
06/08/2010 14.00,"2,09142694","4,32710647","0,35175661","106,00302825","0,37481535","20,7999897"
06/08/2010 15.00,"2,37678595","6,16359586","0,36253868","100,77433275",,"20,7999897"
06/08/2010 16.00,"2,28287007","13,84699654","0,39303023","86,86375635","0,3785274","20,7999897"
06/08/2010 17.00,"2,35511368","4,67753018","0,34061804","94,4819232","0,3089646","20,7999897"
06/08/2010 18.00,"2,27203394","10,49199866","0,36830543","84,1567608",,"20,7999897"
06/08/2010 19.00,"2,2232698","27,59146016","0,4345019","66,0012633","0,3248298","20,7999897"
06/08/2010 20.00,"2,57906522","32,35853504","0,50354213","53,23671465","0,59296185","20,7999897"
06/08/2010 21.00,"2,48153797","67,05454744","0,62688883","15,51206066","0,81578655","20,7999897"
06/08/2010 22.00,"2,84455815","50,27045696","0,54840977","29,1198978","1,549908","20,7999897"
06/08/2010 23.00,"2,42555009","29,92243672","0,43857008","48,9606915","0,89826525","20,7999897"
07/08/2010 0.00,"2,50862882","22,07679328","0,39551867","69,69478635","0,7266465","20,7999897"
07/08/2010 1.00,"2,17631288","15,80418092","0,35029453","79,6347741","0,5149071","18,89999962"
07/08/2010 2.00,"2,09684552","13,40571267","0,35475881","71,5381863","0,4506327","18,89999962"
07/08/2010 3.00,"2,1185188","17,96254403","0,36929335","64,54301805","0,53733195","18,89999962"
07/08/2010 4.00,"2,28648245","14,96057019","0,34646401","63,4794237","0,5881311","18,89999962"
07/08/2010 5.00,"2,53571966","23,05799344","0,38149789","51,21761505","0,6162003","18,89999962"
07/08/2010 6.00,"2,3135733","25,10861344","0,39259568","56,38290945","0,5720625","18,89999962"
07/08/2010 7.00,"2,58628999","31,38773616","0,4412554","52,1609508","0,7051878","18,89999962"
07/08/2010 8.00,"2,77050937","33,99905016","0,51740563","61,37655405","1,12505625","18,89999962"
07/08/2010 9.00,"2,37859214","23,57974","0,50622745","84,7987119","0,96955695","18,89999962"
07/08/2010 10.00,"2,86803662","22,823066","0,51578511","89,6693847","1,0431369","18,89999962"
07/08/2010 11.00,"2,51946495","23,55767552","0,51258719","90,9613866","0,94942035","18,89999962"
07/08/2010 12.00,"2,21243367","12,33756814","0,44090008","96,15774315","0,79259895","18,89999962"
07/08/2010 13.00,"2,45264093","7,70676532","0,37229439","106,6261266","0,58340205","18,89999962"
07/08/2010 14.00,"2,67659348","3,7534472","0,33808999","110,6656026","0,3808665","18,89999962"
07/08/2010 15.00,"2,75606085","3,90399999","0,32312091","112,3859709",,"18,89999962"
07/08/2010 16.00,"2,85720048","4,88778518","0,32829467","112,2765252",,"18,89999962"
07/08/2010 17.00,"2,56822908","6,28040376","0,33279856","113,23338705",,"18,89999962"
07/08/2010 18.00,"2,66214497","7,74699762","0,34646401","113,1374076","0,34694955","18,89999962"
07/08/2010 19.00,"2,28467626","15,86129618","0,36901608","105,8314383","0,18524655","18,89999962"
07/08/2010 20.00,"2,47973178","17,60304214","0,39622932","98,62954815","0,44132715","18,89999962"
07/08/2010 21.00,"2,49779268","60,15765752","0,48517474","65,32821015","0,6306417","18,89999962"
07/08/2010 22.00,"2,66756252","55,51516856","0,5184716","74,8100661","0,9841509","18,89999962"
