, TARANTO,,,,,
,TA V.Archimede,,,,,
,SO2,NOX,NO2,CO,H2S,PM10
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3


14/01/2009 16.00,"0,941776","7,440743","4,595765","0,592169","1,641356","65,445663"
14/01/2009 17.00,"0,735928","6,462824","4,11166","0,695087","1,642316",
14/01/2009 18.00,"0,872276","9,124217","6,436147","0,735338","1,735367","52,25885"
14/01/2009 19.00,"0,954586","19,217263","16,085818","0,731076","1,462926",
14/01/2009 20.00,"0,945457","32,519046","27,192998","0,86217","1,694117","36,141621"
14/01/2009 21.00,"1,05162","56,05913","38,022453","1,004116","1,642316",
14/01/2009 22.00,"1,147035","38,424143","30,911398","0,799899","1,540629","29,30402"
14/01/2009 23.00,"0,91748","30,327148","24,193625","0,738772","1,842809",
15/01/2009 0.00,"0,848422","13,622124","10,963117","0,751518","1,481153","25,39682"
15/01/2009 1.00,"0,830311","14,527414","12,0767","0,721448","1,352607",
15/01/2009 2.00,"0,902903","14,022889","11,574414","0,685103","1,465804","20,51281"
15/01/2009 3.00,"0,876105","11,707791","9,065637","0,716239","1,178975",
15/01/2009 4.00,"0,866534","12,709054","10,026061","0,716988","1,40441","21,001221"
15/01/2009 5.00,"0,786285","16,570147","13,344721","0,738377","1,393858",
15/01/2009 6.00,"0,848569","37,968896","22,813984","0,755543","1,590513","16,11721"
15/01/2009 7.00,"0,881994","97,966978","32,727128","0,918995","1,545427",
15/01/2009 8.00,"1,014514","86,923228","34,559725","1,073372","1,623128","14,16361"
15/01/2009 9.00,"0,925431","122,283929","33,244977","1,198979","1,542548",
15/01/2009 10.00,"1,136432","133,30563","37,912129","1,333388","1,600106","20,02442"
15/01/2009 11.00,"1,200484","207,184884","49,374931","1,277982","1,88022",
15/01/2009 12.00,"1,149242","68,275321","40,807681","1,695216","1,714263","21,97802"
15/01/2009 13.00,"0,839146","42,010292","30,673889","1,077555","1,408247",
15/01/2009 14.00,"1,171919","26,492002","18,371379","0,79315","1,21351","29,79241"
15/01/2009 15.00,"1,080333","11,929572","8,825531","0,753136","1,002464",
15/01/2009 16.00,"1,126715","17,538988","14,366137","0,755347","1,00822","58,119652"
15/01/2009 17.00,"1,015398","18,41704","15,927485","0,756057","0,987116",
15/01/2009 18.00,"0,967249","27,36615","24,063838","0,840506","1,074412","36,630032"
15/01/2009 19.00,"1,116408","42,26191","33,653818","0,857672","0,938191",
15/01/2009 20.00,"0,957972","42,298199","33,683664","0,784311","1,133888","26,37361"
15/01/2009 21.00,"0,994047","30,701977","23,965198","0,804951","1,148279",
15/01/2009 22.00,"1,012158","33,114347","25,535619","0,892595","0,881594","22,46641"
15/01/2009 23.00,"1,051178","24,035522","19,373321","0,845201","1,034121",
16/01/2009 0.00,"0,708687","25,329907","20,594629","1,015835","1,192406","24,42001"
16/01/2009 1.00,"0,913505","17,121361","13,771714","0,84244","0,836506",
16/01/2009 2.00,"0,638894",,,"0,736681","1,032204","24,42001"
16/01/2009 3.00,,"13,609155","10,418017",,"1,217346",
16/01/2009 4.00,"1,497315","7,435556","4,350467","0,819472","0,966971","19,53602"
16/01/2009 5.00,"1,236276","8,537984","5,421212","0,714897",,
16/01/2009 6.00,"1,22587","12,602703","9,379723","0,750926","1,666297","14,16361"
16/01/2009 7.00,"1,2402","21,304096","16,633522","1,204624","1,444701",
16/01/2009 8.00,"1,409192","35,081834","27,950954","1,25991","1,246125","12,69841"
16/01/2009 9.00,"1,678614","56,798405","36,561033","2,322586","2,809778",
16/01/2009 10.00,"1,616714","29,753893","21,105974","1,263263","1,587635","12,69841"
16/01/2009 11.00,"1,730524","44,337062","28,993147","1,262553","2,614082",
16/01/2009 12.00,"1,656614","16,267953","11,962481","0,765368","1,537751","34,18803"
16/01/2009 13.00,"1,821799","16,893094","12,307712","1,007036","0,897902",
16/01/2009 14.00,"1,695323","14,596153","10,423206","0,770066","0,901738","29,79241"
16/01/2009 15.00,"1,868893","18,271778","13,27074","1,099298","0,782786",
16/01/2009 16.00,"1,94221","22,582917","15,880754","1,133156","1,15787","37,118431"
16/01/2009 17.00,"2,716703","53,542997","40,901138","1,759027","5,007527",
16/01/2009 18.00,"2,744234","36,499448","28,843896","1,815024","1,163626","42,002441"
16/01/2009 19.00,"2,953957","42,789755","32,512985","1,208016","3,085097",
16/01/2009 20.00,"2,341914","32,289473","26,130041","1,190693","2,322456","45,421242"
16/01/2009 21.00,"2,076951","38,029889","30,586932","1,194204","2,776203",
16/01/2009 22.00,"2,084621","35,806864","28,90879","1,036909","2,802103","48,84005"
16/01/2009 23.00,"2,174111","35,018298","28,079439","1,627736","3,595442",
17/01/2009 0.00,"1,83054","23,468748","19,552436","0,865564","1,669175","37,606831"
17/01/2009 1.00,"1,887028","18,619367","15,366801","0,813671","1,216387",
17/01/2009 2.00,"1,352821","16,123988","12,794415","0,852778","1,191446","42,490841"
17/01/2009 3.00,"1,349968","12,439284","9,466679","0,777089","1,955045",
17/01/2009 4.00,"1,41597","10,355046","7,443297","0,727762","2,375218","23,44322"
17/01/2009 5.00,"1,482211","13,650658","10,495885","2,676799","2,051934",
17/01/2009 6.00,"1,979136","13,434064","10,364799","1,072898","1,59531","24,42001"
17/01/2009 7.00,"1,48893","27,047094","20,934659","0,830877","1,109905",
17/01/2009 8.00,"2,065058","49,742858","34,106772","2,05969","1,88022","42,002441"
17/01/2009 9.00,"1,78624","58,03828","35,751169","2,670012","2,299433",
17/01/2009 10.00,"2,040857","39,070055","25,58365","1,491158","2,99972","25,39682"
17/01/2009 11.00,"1,855632","34,564371","22,662132","1,566373","1,999173",
17/01/2009 12.00,"1,836367","13,161699","9,020211","0,77184","1,107986","37,606831"
17/01/2009 13.00,"1,984665","12,400375","8,464722","0,758463","1,187609",
17/01/2009 14.00,"1,744974","21,65558","15,953443","0,79761","0,77607","28,327221"
17/01/2009 15.00,"1,975508","12,070943","8,464722","0,640432","0,964093",
17/01/2009 16.00,"1,877455","8,84407","6,094808","0,658821","0,778949","27,35042"
17/01/2009 17.00,"1,74539","14,159073","11,715883","0,715411","1,026447",
17/01/2009 18.00,"2,078556","17,682953","14,42195","0,709254","0,784703","21,001221"
17/01/2009 19.00,"1,54863","18,5195","15,33825","0,723026","0,879675",
17/01/2009 20.00,"1,546073","60,968152","37,699284","0,930479","0,99383","12,69841"
17/01/2009 21.00,"1,801344","84,726147","44,42354","0,994052","1,209672",
17/01/2009 22.00,"1,370185","114,67719","47,766863","1,11461","1,263393","26,37361"
17/01/2009 23.00,"1,573247","53,035877","35,365708","0,821997","0,977523",
18/01/2009 0.00,"1,677662","33,334839","24,344177","0,808817","1,013018","28,81562"
18/01/2009 1.00,"1,537332","41,024599","27,504501","0,792282","0,974644",
18/01/2009 2.00,"1,608212",,,"0,801636","0,92572","26,37361"
18/01/2009 3.00,,"23,571212","18,764634",,"1,134847",
18/01/2009 4.00,"0,951696","33,526766","23,274718","0,846108","0,739617","30,76923"
18/01/2009 5.00,"0,935097","31,484044","21,440842","0,765882",,
18/01/2009 6.00,"1,056985","22,916238","18,354505","0,706925","1,139645","25,39682"
18/01/2009 7.00,"0,967347","25,08997","20,107911","0,71474","0,939151",
18/01/2009 8.00,"0,815164","25,709918","19,629012","0,721763","0,659037","29,30402"
18/01/2009 9.00,"1,05657","27,167721","19,95736","0,757082","0,896943",
18/01/2009 10.00,"0,707029","17,264032","12,259692","0,738929","1,026447","22,954821"
18/01/2009 11.00,"0,733411","17,151192","12,516673","0,778629","1,005343",
18/01/2009 12.00,"0,866445","19,714","14,582889","0,790112","1,119498","18,07081"
18/01/2009 13.00,"0,979619","17,395025","13,011167","0,80191","0,955459",
18/01/2009 14.00,"0,895554","13,35365","9,953382","0,663793","0,924761","29,30402"
18/01/2009 15.00,"0,969245","5,92069","3,231701","0,645996","0,77799",
18/01/2009 16.00,"0,926915","6,291623","3,575637","0,6589","0,881594","16,60561"
18/01/2009 17.00,"1,133048","6,500437","4,18953","0,636761","0,669588",
18/01/2009 18.00,"0,848244","15,812714","13,10072","0,796465","0,88639","22,46641"
18/01/2009 19.00,"0,81297","38,500661","31,128144","0,82697","0,825954",
18/01/2009 20.00,"0,686279","51,998293","33,355316","0,8864","0,934354","20,02442"
18/01/2009 21.00,"0,721968","43,579641","28,799767","0,966943","1,030284",
18/01/2009 22.00,"0,584131","32,106591","23,725089","0,900922","1,294091","14,16361"
18/01/2009 23.00,"0,509789","30,773313","21,226679","0,976846","1,030284",
19/01/2009 0.00,"0,558224","40,370923","27,670617","0,883795","1,476357","18,55921"
19/01/2009 1.00,"0,587392","28,30127","23,429169","0,903092","1,106069",
19/01/2009 2.00,"0,361873","14,965789","11,588694","0,767184","1,120459","23,44322"
19/01/2009 3.00,"0,428272","8,653415","5,55619","0,710399","1,039877",
19/01/2009 4.00,"0,594625","10,392659","7,340764","0,676657","1,127173","33,699631"
19/01/2009 5.00,"0,746513","10,960733","7,880681","0,734037","0,960256",
19/01/2009 6.00,"0,589289","20,339149","15,388865","0,710359","1,012057","19,0476"
19/01/2009 7.00,"0,519037","29,332373","23,403223","0,852068","1,257637",
19/01/2009 8.00,"0,559884","65,864249","28,827031","0,964969","1,343974","11,72161"
19/01/2009 9.00,"0,816824","132,10853","43,274924","1,061651","1,530078",
19/01/2009 10.00,"0,84694","124,937552","44,071827","1,167331","1,720976","11,23321"
19/01/2009 11.00,"0,76904","61,070636","31,688837","1,198466","1,710425",
19/01/2009 12.00,"0,814274","58,608975","39,42284","1,059244","1,628886","22,46641"
19/01/2009 13.00,"0,721612","30,537258","23,58102","0,895437","1,697954",
19/01/2009 14.00,"0,723035","18,588239","14,089698","0,736484","1,22598","26,37361"
19/01/2009 15.00,"0,87427","19,848892","15,808078","0,681315","1,21351",
19/01/2009 16.00,"0,768981","31,943172","24,448017","0,747178","1,275864","27,35042"
19/01/2009 17.00,"1,038667","28,385571","23,991145","0,848476","1,195283",
19/01/2009 18.00,"0,684323","23,994011","20,852903","0,7939","1,141562","29,79241"
19/01/2009 19.00,"0,838344","15,867186","13,060479","0,725551","1,0629",
19/01/2009 20.00,"0,865911","14,80756","11,763906","0,66336","1,19816","30,28083"
19/01/2009 21.00,"0,744793","14,561134","11,634124","0,674093","0,997669",
19/01/2009 22.00,"0,659186","14,491098","11,554955","0,667187","1,17226","28,81562"
19/01/2009 23.00,"0,575239","19,182255","15,956036","0,762489","0,969849",
20/01/2009 0.00,"0,492003","36,264693","27,568094","0,781036","1,046592","25,88522"
20/01/2009 1.00,"0,719657","24,943416","20,712734","0,719475","1,082085",
20/01/2009 2.00,"0,69867",,,"0,809449","1,154992","22,954821"
20/01/2009 3.00,,"8,486106","5,245998",,"1,39002",
20/01/2009 4.00,"1,169028","11,910118","8,915084","0,787586","1,176097","16,60561"
20/01/2009 5.00,"1,066599","9,125513","6,194744","0,751913",,
20/01/2009 6.00,"1,13438","9,801237","6,486766","0,71474","1,743042","17,094"
20/01/2009 7.00,"1,710715","71,046956","36,994541","0,899737","1,315194",
20/01/2009 8.00,"1,737287","108,528235","46,689642","1,028858","1,59435","15,62881"
20/01/2009 9.00,"1,29895","53,773831","33,566841","0,886202","1,542548",
20/01/2009 10.00,"1,643853","41,354015","25,97689","0,985489","1,278742","18,07081"
20/01/2009 11.00,"1,403546","28,711127","20,033935","0,938213","1,339178",
20/01/2009 12.00,"1,502947","20,763248","14,049456","0,831152","1,085924","21,97802"
20/01/2009 13.00,"1,067459","11,370575","7,631488","0,721526","1,176097",
20/01/2009 14.00,"1,194086","14,268019","9,954678","0,750886","1,124295","25,88522"
20/01/2009 15.00,"1,674939","13,269346","9,721063","0,696784","1,026447",
20/01/2009 16.00,"1,618113","11,567717","8,646424","0,657243","1,225021","35,164822"
20/01/2009 17.00,"1,657243","11,425048","8,116891","0,706334","1,133888",
20/01/2009 18.00,"1,976021","13,681786","10,164936","0,721645","0,835547","26,86202"
20/01/2009 19.00,"1,438194","12,039816","8,617871","0,6413","1,162667",
20/01/2009 20.00,"1,438729","11,249958","8,027339","0,632658","1,072493","34,67643"
20/01/2009 21.00,"1,324305","10,113809","7,218765","0,691062","1,054266",
20/01/2009 22.00,"1,354262","8,645633","5,721019","0,646114","0,98136","20,02442"
20/01/2009 23.00,"1,746966","5,937549","3,319957","0,650574","0,999586",
21/01/2009 0.00,"1,459303","3,953179","1,290086","0,614189","1,245166","28,81562"
21/01/2009 1.00,"1,249279","2,97915","0,556788","0,650811","1,058104",
21/01/2009 2.00,"1,428485","2,32807","0,247895","0,618806","1,137725","18,07081"
21/01/2009 3.00,"1,5351","1,973995","0,054511","0,627764","1,041795",
21/01/2009 4.00,"1,54849","2,031062","0,062297","0,651916","1,064819","20,51281"
21/01/2009 5.00,"1,567136","1,761292","0,035043","0,686444","0,909412",
21/01/2009 6.00,"1,027378","2,51224","0,29332","0,663635","1,014936","15,62881"
21/01/2009 7.00,"1,384723","4,665217","1,966276","0,73234","1,199119",
21/01/2009 8.00,"1,202815","14,312115","9,967659","0,853291","1,216387","9,27961"
21/01/2009 9.00,"1,164337","14,663596","10,674991","0,807239","1,380427",
21/01/2009 10.00,"1,28449","13,485942","7,881979","0,806094","1,134847","12,69841"
21/01/2009 11.00,"0,914291","12,576763","6,73985","0,846465","0,848018",
21/01/2009 12.00,"1,534061","21,300214","12,209076","0,842163","1,02165","23,44322"
21/01/2009 13.00,"1,343721","12,989201","8,48419","0,82255","1,025487",
21/01/2009 14.00,"1,551667","11,552153","7,326487","0,827206","0,882553","19,53602"
21/01/2009 15.00,"1,811124","6,924547","3,644425","0,769079","0,902697",
21/01/2009 16.00,"1,2741","6,710546","3,509447","0,755543","0,851855","40,04884"
21/01/2009 17.00,"1,683192","7,375895","4,586679","0,75136","1,015894",
21/01/2009 18.00,"1,532607","10,063227","6,669765","0,724171","0,999586","37,606831"
21/01/2009 19.00,"1,474444","10,174765","7,125318","0,749663","0,949703",
21/01/2009 20.00,"1,201657","8,108685","5,223936","0,708385","0,847059","87,423691"
21/01/2009 21.00,"1,3314","7,474465","4,751509","0,719593","0,988076",
21/01/2009 22.00,"1,376885","6,976427","4,416659","0,742679","1,02357","112,820503"
21/01/2009 23.00,"1,247527","5,077656","2,759276","0,716396","1,079208",
22/01/2009 0.00,"1,505648","4,885703","2,31151","0,76095","1,139645","106,959702"
22/01/2009 1.00,"1,350936","3,169805","0,650233","0,720975","0,943947",
22/01/2009 2.00,"1,189365",,,"0,687194","1,016853","108,9133"
22/01/2009 3.00,,"2,37087","0,299809",,"1,118539",
22/01/2009 4.00,"1,347501","1,831329","0,040234","0,799464","0,988076","127,472504"
22/01/2009 5.00,"1,903086","2,034953","0,163531","0,723381",,
22/01/2009 6.00,"1,742118","2,392918","0,160935","0,685498","1,72961","101,587303"
22/01/2009 7.00,"1,619931","6,449854","3,736574","0,758305","1,310399",
22/01/2009 8.00,"1,764457","16,166789","12,469953","1,228893","1,191446","68,37606"
22/01/2009 9.00,"1,668246","25,855172","18,576435","0,97223","1,055226",
22/01/2009 10.00,"1,94455","19,328809","11,983252","0,878271","1,166504","50,305241"
22/01/2009 11.00,"1,912082","30,822586","17,727636","0,937346","1,212551",
22/01/2009 12.00,"1,824031","21,038214","13,617266","0,915642","0,945866","41,025631"
22/01/2009 13.00,"1,72222","17,605134","12,175337","0,837229","1,129091",
22/01/2009 14.00,"1,707326","20,343029","14,233761","0,841531","1,147318","26,86202"
22/01/2009 15.00,"1,92352","17,046138","13,586119","0,882295","1,040836",
22/01/2009 16.00,"1,70417","13,855581","10,106529","0,840979","0,846099","15,62881"
22/01/2009 17.00,"1,821708","12,592327","9,140912","0,813987","1,102232",
22/01/2009 18.00,"1,586094","18,752957","15,544605","0,801319","1,100312","10,25641"
22/01/2009 19.00,"1,6412","17,436528","13,714611","0,829377","1,133888",
22/01/2009 20.00,"1,851793","19,036993","15,322676","0,835691","0,941069","10,25641"
22/01/2009 21.00,"1,833801","15,222592","12,026074","0,817143","1,045633",
22/01/2009 22.00,"1,685403","18,310689","14,880099","0,83056","1,137725","7,814408"
22/01/2009 23.00,"1,950566","21,764524","17,866502","0,892318","1,109905",
23/01/2009 0.00,"1,697199","13,467783","10,092255","0,806686","0,924761","14,16361"
23/01/2009 1.00,,"6,792255","4,648978","0,901001","10,119615",
23/01/2009 2.00,"2,034863","7,0309","4,149296","0,806054","1,018772","16,60561"
23/01/2009 3.00,"1,898261","3,737882","1,277105","0,749111","0,782786",
23/01/2009 4.00,"1,847266","4,121786","1,74434","0,712608","0,91421","18,55921"
23/01/2009 5.00,"1,616358","32,924984","23,107303","1,486067","3,236666",
23/01/2009 6.00,"1,736756","21,974634","17,01769","1,937672","1,621211","18,07081"
23/01/2009 7.00,"1,539269","26,267609","19,998907","2,595191","1,893651",
23/01/2009 8.00,"1,757309","29,323291","23,516126","2,178707","1,598188","18,55921"
23/01/2009 9.00,"1,626485","46,475787","35,590234","2,189205","1,221185",
23/01/2009 10.00,"1,917027","63,324772","38,515631","1,923229","2,19391","13,67521"
23/01/2009 11.00,"1,744024","69,021094","37,474758","1,693835","2,518152",
23/01/2009 12.00,"2,036293","60,8294","34,331297","1,682077","2,64382","17,094"
23/01/2009 13.00,"1,939903","65,887596","35,791416","1,582947","4,077967",
23/01/2009 14.00,"2,078888","58,749047","34,511696","1,304738","3,373844","24,42001"
23/01/2009 15.00,"1,821172","55,672601","32,837452","1,238284","4,008899",
23/01/2009 16.00,"2,449497","54,898338","32,640172","1,495539","3,040009","25,39682"
23/01/2009 17.00,"2,483156","42,037537","29,102169","1,844779","3,002598",
23/01/2009 18.00,"2,254691","31,126058","26,545366","1,060822","1,283538","29,30402"
23/01/2009 19.00,"1,844347","36,993604","31,973054","1,244874","2,71097",
23/01/2009 20.00,"1,835708","71,088465","45,785019","1,213424","1,628886","26,86202"
23/01/2009 21.00,"1,59217","73,240136","40,722023","1,196178","1,130052",
23/01/2009 22.00,"1,099256","43,339703","27,117723","1,037658","1,00822","25,88522"
23/01/2009 23.00,"1,299365","15,684314","12,14419","0,828232","0,988076",
24/01/2009 0.00,"1,279527","95,668733","53,412618","0,813711","1,266271","20,51281"
24/01/2009 1.00,"1,436504","17,062999","13,819737","0,739719","1,333421",
24/01/2009 2.00,"2,154964",,,"0,71691","1,214468","22,46641"
24/01/2009 3.00,,"6,187866","3,416",,"1,128132",
24/01/2009 4.00,"1,484085","5,373366","2,429617","0,836992","1,092639","20,02442"
24/01/2009 5.00,"1,566778","6,62754","3,763829","0,714621",,
24/01/2009 6.00,"1,681248","6,436885","3,486085","0,776774","1,598188","22,954821"
24/01/2009 7.00,"1,623136","25,611353","15,69646","0,895673","1,331503",
24/01/2009 8.00,"1,534473","66,200168","36,610364","0,862288","1,273945","12,69841"
24/01/2009 9.00,"1,519199","52,978803","27,020383","1,118477","1,359322",
24/01/2009 10.00,"1,84839","51,635147","26,136542","1,24144","1,590513","12,21001"
24/01/2009 11.00,"2,007983","57,143368","28,638833","1,361919","1,092639",
24/01/2009 12.00,"2,055737","55,672601","28,993147","1,447355","1,151155","14,65201"
24/01/2009 13.00,"1,786414","40,012959","24,253317","1,037894","0,977523",
24/01/2009 14.00,"1,443002","37,574642","26,406498","0,806411","1,084964","16,11721"
24/01/2009 15.00,"1,520428","24,32345","17,527757","0,674014","1,191446",
24/01/2009 16.00,"1,413155","16,694658","12,203889","0,740824","1,050429","15,62881"
24/01/2009 17.00,"1,468634","10,230536","6,969573","0,631592","0,835547",
24/01/2009 18.00,"1,853131","8,489995","5,430296","0,660873","1,102232","20,51281"
24/01/2009 19.00,"1,537107","11,022988","7,583468","0,689009","0,7636",
24/01/2009 20.00,"1,560984","15,522192","11,910563","0,702349","0,900778","20,51281"
24/01/2009 21.00,"1,238113","9,639114","6,664574","0,644694","0,820198",
24/01/2009 22.00,"1,513054","19,734765","15,914504","0,720422","1,018772","27,35042"
24/01/2009 23.00,"1,27744","12,425016","9,257722","0,687905","1,306561",
25/01/2009 0.00,"1,491459","19,379382","16,107891","0,791375","1,733449","22,954821"
25/01/2009 1.00,"1,622082","22,453208","18,123483","0,769276","1,182812",
25/01/2009 2.00,"1,671417","18,78149","15,791202","0,704914","1,162667","14,16361"
25/01/2009 3.00,"1,340996","12,749262","10,042935","0,791335","1,234614",
