"NetC","Provincia Bari","","","","","","","","","",""
"Stat","Casamassima","","","","","","","","","",""
,NO2,NOX,PM10
21/01/2011 21.00,"32,08274816","55,31595728",
21/01/2011 22.00,"25,92888056","42,06346464","42,97924042"
21/01/2011 23.00,"18,2364017","24,35975952",
22/01/2011 0.00,"13,99884184","16,97999209","28,57142067"
22/01/2011 1.00,"12,90992534","15,16228237",
22/01/2011 2.00,,,"20,02441978"
22/01/2011 3.00,"16,64066371","17,1829681",
22/01/2011 4.00,"11,49524801","11,81997826","26,86202049"
22/01/2011 5.00,"10,05137062","10,40692422",
22/01/2011 6.00,"11,04553987","11,8582393","18,55920982"
22/01/2011 7.00,"15,07088303","17,66479592",
22/01/2011 8.00,"30,57527","53,30564224","10,01220989"
22/01/2011 9.00,"37,39233392","79,42931736",
22/01/2011 10.00,"34,309884","52,99113736","17,82661057"
22/01/2011 11.00,"43,41251448","64,48036448",
22/01/2011 12.00,"49,93432736","90,01391992","20,26861954"
22/01/2011 13.00,"53,03819168","87,97119648",
22/01/2011 14.00,"37,55974864","53,16491904","46,39804077"
22/01/2011 15.00,"22,60632168","26,51662936",
22/01/2011 16.00,"10,58804225","12,44771463","38,82783127"
22/01/2011 17.00,"11,05656638","11,95291771",
22/01/2011 18.00,"16,13968912","16,62332378","20,02441978"
22/01/2011 19.00,"13,22531547","13,85039225",
22/01/2011 20.00,"10,46279669","10,93609126","12,45421028"
22/01/2011 21.00,"15,57576193","16,77961066",
22/01/2011 22.00,"13,55562494","14,1649086","15,38461018"
22/01/2011 23.00,"10,92548157","11,68444423",
23/01/2011 0.00,"7,84433946","8,09960675","17,33819962"
23/01/2011 1.00,"6,07533985","6,64829168",
23/01/2011 2.00,"4,38226576","4,62112045","11,72161007"
23/01/2011 3.00,"4,14215871","4,16977373",
23/01/2011 4.00,"3,56201011","3,56019562","7,08180714"
23/01/2011 5.00,"3,66324286","3,68275865",
23/01/2011 6.00,"3,59510492","3,66525046","3,90720391"
23/01/2011 7.00,"4,46078586","4,7735145",
23/01/2011 8.00,"4,28362759","4,88051575","3,17460299"
23/01/2011 9.00,"5,0902545","5,81628297",
23/01/2011 10.00,"6,64640262","10,36542235","4,1514039"
23/01/2011 11.00,"9,07796568","16,05395313",
23/01/2011 12.00,"12,01958533","25,71316872","5,61660624"
23/01/2011 13.00,"17,34605978","31,60792208",
23/01/2011 14.00,"14,58158694","23,8967496","7,08180714"
23/01/2011 15.00,"9,98128626","13,55403416",
23/01/2011 16.00,"16,57512609","26,4680072","13,67521"
23/01/2011 17.00,"17,99953741","24,93951616",
23/01/2011 18.00,"22,16635136","33,97618264","12,21000957"
23/01/2011 19.00,"22,0605604","38,5240276",
23/01/2011 20.00,"18,67832609","29,19100112","12,94260979"
23/01/2011 21.00,"22,0053992","35,9281052",
23/01/2011 22.00,"14,48619534","20,84171776","22,46640968"
23/01/2011 23.00,"16,12022114","24,17171432",
24/01/2011 0.00,"10,00724166","12,26224681","18,31501007"
24/01/2011 1.00,"7,77101043","9,94520108",
24/01/2011 2.00,,,"11,47741032"
24/01/2011 3.00,"12,04295188","12,41399269",
24/01/2011 4.00,"8,65356286","8,94782922","17,33819962"
24/01/2011 5.00,"7,07729668","7,22544609",
24/01/2011 6.00,"7,8002105","8,26367356","11,23320961"
24/01/2011 7.00,"13,23115281","17,89500837",
24/01/2011 8.00,"24,89056896","42,05375168","22,22220993"
24/01/2011 9.00,"36,8108756","75,91775728",
24/01/2011 10.00,"34,57075728","64,97582104","19,53602028"
24/01/2011 11.00,"33,89976","63,7858496",
24/01/2011 12.00,"25,46292616","45,79486648","25,64101982"
24/01/2011 13.00,"17,71854224","33,18826656",
24/01/2011 14.00,"22,22409376","42,47525208","13,43101025"
24/01/2011 15.00,"18,75359962","26,2760424",
24/01/2011 16.00,"27,69786296","48,55613864","7,81440783"
24/01/2011 17.00,"25,84322296","42,01549256",
24/01/2011 18.00,"31,1625408","57,02408072","10,01220989"
24/01/2011 19.00,"27,7582248","45,30461056",
24/01/2011 20.00,"23,30523416","38,02533976","16,11721039"
24/01/2011 21.00,"24,14949688","38,83011968",
24/01/2011 22.00,"16,14422438","21,72626632","20,26861954"
24/01/2011 23.00,"8,28366926","9,09633235",
25/01/2011 0.00,"7,19734925","7,901818","26,61782074"
25/01/2011 1.00,"5,05910611","5,86232584",
25/01/2011 2.00,"3,72619164","3,91816026","13,91940975"
25/01/2011 3.00,"3,51593474","3,51415275",
25/01/2011 4.00,"3,93125364","4,04202154","8,05860806"
25/01/2011 5.00,"4,04481879","4,11335443",
25/01/2011 6.00,"5,83782738","6,60678981","9,27960968"
25/01/2011 7.00,"8,39917891","11,42893985",
25/01/2011 8.00,"21,68028272","40,76714776","6,83760691"
25/01/2011 9.00,"46,94401672","98,67185744",
25/01/2011 10.00,"39,70709672","79,15628376","10,50061035"
25/01/2011 11.00,"22,06836136","36,97869184",
25/01/2011 12.00,"22,19164712","32,61564168","19,53602028"
25/01/2011 13.00,"21,08067952","36,22708464",
25/01/2011 14.00,"21,88146336","39,99869584","23,19902039"
25/01/2011 15.00,"18,10271275","30,01197568",
25/01/2011 16.00,"26,80168944","40,73211992","20,51280975"
25/01/2011 17.00,"37,8517684","56,15316472",
25/01/2011 18.00,"42,24636656","46,94269744","24,42000961"
25/01/2011 19.00,"57,87276016","83,60814632",
25/01/2011 20.00,"65,98057704","161,51096112","25,15262032"
25/01/2011 21.00,"81,5186936","202,7396848",
25/01/2011 22.00,"69,83782672","125,54257008","51,77045059"
25/01/2011 23.00,"43,60849448","64,72097056",
26/01/2011 0.00,"37,686954","52,05796664","71,30647278"
26/01/2011 1.00,"17,74580354","19,64008312",
26/01/2011 2.00,,,"59,8290596"
26/01/2011 3.00,"14,33694462","14,4826677",
26/01/2011 4.00,"10,05721178","10,06517143","35,65322113"
26/01/2011 5.00,"7,59644483","7,69365474",
26/01/2011 6.00,"7,21681723","7,28899714","24,17580986"
26/01/2011 7.00,"10,28238802","10,59368838",
26/01/2011 8.00,"13,96380062","15,4015749","21,0012207"
26/01/2011 9.00,"25,0365884","33,10394736",
26/01/2011 10.00,"13,6179179","17,59540753","17,58241081"
26/01/2011 11.00,"14,62766614","19,60830568",
26/01/2011 12.00,"14,40053774","18,68032604","19,04759979"
26/01/2011 13.00,"23,3376808","30,92051984",
26/01/2011 14.00,"19,12868048","24,43369656","13,43101025"
26/01/2011 15.00,"18,08519692","20,78724488",
26/01/2011 16.00,,"29,32690608","18,31501007"
26/01/2011 17.00,"26,35393728","29,90823056",
26/01/2011 18.00,"25,3305584","26,60417984","16,36141014"
26/01/2011 19.00,"26,48437392","27,91736056",
26/01/2011 20.00,"26,0560668","27,67872384","31,01342964"
26/01/2011 21.00,"25,5907816","27,44461856",
26/01/2011 22.00,"30,66545904","32,29920568","34,67642975"
26/01/2011 23.00,"27,59859192","27,967302",
27/01/2011 0.00,"22,44213824","22,46684128","24,90842056"
27/01/2011 1.00,"21,45057504","21,4902108",
27/01/2011 2.00,"19,72310216","19,72891464","35,65322113"
27/01/2011 3.00,"18,5673517","18,61742124",
27/01/2011 4.00,"14,94045022","15,00988641","32,96702957"
27/01/2011 5.00,"15,00859007","15,16617329",
27/01/2011 6.00,"15,28957759","15,39444123","29,7924099"
27/01/2011 7.00,"25,58299976","28,09506184",
27/01/2011 8.00,"52,30163192","71,367312","30,52503014"
27/01/2011 9.00,"21,852248","25,91742768",
27/01/2011 10.00,"19,21821944","24,07378168","58,36384964"
27/01/2011 11.00,"14,95473094","18,58564762",
27/01/2011 12.00,"20,06248216","23,13542944","29,30401993"
27/01/2011 13.00,"36,55325272","48,14303192",
27/01/2011 14.00,"37,18207128","49,20138128","14,65200996"
27/01/2011 15.00,"30,51165776","36,40799808",
27/01/2011 16.00,"23,6128176","27,856406","17,82661057"
27/01/2011 17.00,"31,41238184","35,5040236",
27/01/2011 18.00,"14,40637699","14,84906235","18,31501007"
27/01/2011 19.00,"13,17664169","13,38542635",
27/01/2011 20.00,"15,78211835","16,65509931","19,29179955"
27/01/2011 21.00,"14,43947754","15,48522873",
27/01/2011 22.00,"10,67499045","11,1338781","11,96580982"
27/01/2011 23.00,"11,50368949","11,65915421",
28/01/2011 0.00,"7,9961905","7,99649833","13,43101025"
28/01/2011 1.00,"6,61460606","6,65412902",
28/01/2011 2.00,,,"7,32600689"
28/01/2011 3.00,"12,31420158","12,34525246",
28/01/2011 4.00,"7,58022151","8,6975121","11,72161007"
28/01/2011 5.00,"8,03253188","8,0555103",
28/01/2011 6.00,"7,99554042","8,24486904","10,7448101"
28/01/2011 7.00,"11,34079856","11,82840827",
28/01/2011 8.00,"21,68028272","24,64640656","14,40781021"
28/01/2011 9.00,"27,2987712","38,17449488",
28/01/2011 10.00,"31,4993396","40,80087544","13,18680954"
28/01/2011 11.00,"34,34948152","44,75275",
28/01/2011 12.00,"29,40912208","39,55121136","11,96580982"
28/01/2011 13.00,"22,95933424","30,8679972",
28/01/2011 14.00,"27,77185736","38,97992488","17,33819962"
28/01/2011 15.00,"23,72183984","28,64497216",
28/01/2011 16.00,"30,50192568","36,74066696","32,96702957"
28/01/2011 17.00,"46,8285128","59,70103368",
28/01/2011 18.00,"58,8390276","71,50675416","30,52503014"
28/01/2011 19.00,"60,88251584","74,34385624",
28/01/2011 20.00,"85,75428984","117,00849192","56,89865112"
28/01/2011 21.00,"70,0467892","91,22205536",
28/01/2011 22.00,"57,29520232","74,0844552","65,20146179"
28/01/2011 23.00,"20,60694328","25,65221416",
29/01/2011 0.00,"15,20326991","17,64533941","61,29425049"
29/01/2011 1.00,"11,4303509","13,14613573",
29/01/2011 2.00,"8,84045513","9,3330303","54,21244049"
29/01/2011 3.00,"8,0176049","8,41088035",
29/01/2011 4.00,"5,7781271","6,17100486","40,78144073"
29/01/2011 5.00,"7,18566884","8,43746862",
29/01/2011 6.00,"9,01502073","9,55092182","25,15262032"
29/01/2011 7.00,"18,72569589","25,37983064",
29/01/2011 8.00,"29,28711736","49,31225816","27,10622025"
29/01/2011 9.00,"47,48912792","113,74790096",
29/01/2011 10.00,"27,8166364","45,30851104","32,47863007"
29/01/2011 11.00,"24,64527848","38,04608496",
29/01/2011 12.00,"25,6731888","36,24132904","16,11721039"
29/01/2011 13.00,"29,37602536","40,48830168",
29/01/2011 14.00,"27,65895376","40,74250208","8,05860806"
29/01/2011 15.00,"24,0690208","30,38097256",
29/01/2011 16.00,"26,21051816","30,94059584","30,76922989"
29/01/2011 17.00,"32,26054504","42,03944992",
29/01/2011 18.00,"64,54382376","83,19247752","34,67642975"
29/01/2011 19.00,"56,1932976","73,71807776",
29/01/2011 20.00,"70,63667944","98,95267288","48,84004974"
29/01/2011 21.00,"61,42049528","148,8323744",
29/01/2011 22.00,"51,77082248","135,35097712","71,55065918"
29/01/2011 23.00,"38,41699384","71,72592672",
30/01/2011 0.00,"31,25209888","51,66044272","84,00488281"
30/01/2011 1.00,"29,45000064","42,08162864",
30/01/2011 2.00,,,"70,08547211"
30/01/2011 3.00,"36,3027616","45,0341964",
30/01/2011 4.00,"21,20786576","22,56540488","65,20146179"
30/01/2011 5.00,"17,47194586","17,63755948",
30/01/2011 6.00,"12,41284931","12,97817609","50,54944992"
30/01/2011 7.00,"14,998206","17,75558342",
30/01/2011 8.00,"20,51740432","24,5549556","28,08300972"
30/01/2011 9.00,"18,74126913","22,64905488",
30/01/2011 10.00,"18,03782712","20,94483192","51,28205109"
30/01/2011 11.00,"17,74580354","20,08429808",
30/01/2011 12.00,"18,71012265","21,17115536","26,12940979"
30/01/2011 13.00,"20,2974096","22,6185776",
30/01/2011 14.00,"22,60244032","24,12502328","13,91940975"
30/01/2011 15.00,"17,17344251","18,34700326",
30/01/2011 16.00,"15,51994874","15,94435729","30,28083038"
30/01/2011 17.00,"18,22406166","18,69070246",
30/01/2011 18.00,"17,23898014","17,33536214","26,12940979"
30/01/2011 19.00,"28,09179232","32,5851644",
30/01/2011 20.00,"31,85107112","34,55850136","27,10622025"
30/01/2011 21.00,"42,3008968","63,32542088",
30/01/2011 22.00,"20,20527032","21,723666","50,06105042"
30/01/2011 23.00,"13,12862181","14,11692122",
31/01/2011 0.00,"14,70293775","16,4715779","56,65444183"
31/01/2011 1.00,"10,26681478","10,32262032",
31/01/2011 2.00,"13,20000633","13,79267662","48,59584045"
31/01/2011 3.00,"15,44272497","15,68561206",
31/01/2011 4.00,"12,29668766","12,71618811","36,14162064"
31/01/2011 5.00,"6,08507384","6,17619402",
31/01/2011 6.00,"8,20969015","8,82461612","28,08300972"
31/01/2011 7.00,"17,5984935","24,0193088",
31/01/2011 8.00,"31,98410808","59,04345864","33,45542145"
31/01/2011 9.00,"40,11785168","101,1484328",
31/01/2011 10.00,"27,32213584","48,27144184","31,25761986"
31/01/2011 11.00,"28,56290912","50,95617664",
31/01/2011 12.00,"30,32540984","45,8869484",
31/01/2011 13.00,"28,29620424","42,900022",
31/01/2011 14.00,"44,46185832","67,22800408",
31/01/2011 15.00,"46,3418132","62,43179032",
31/01/2011 16.00,"41,12111632","54,23946304","40,53723145"
31/01/2011 17.00,"43,61432608","57,31265888",
31/01/2011 18.00,"56,16410136","79,78208136","49,32844162"
31/01/2011 19.00,"60,49640656","80,84106168",
31/01/2011 20.00,"62,26865848","83,73657536","52,99145126"
31/01/2011 21.00,"48,17440784","65,3662132",
31/01/2011 22.00,"32,2560136","43,86170064","61,05006027"
31/01/2011 23.00,"25,30136216","28,32786696",
01/02/2011 0.00,"23,35519472","25,70278656","55,92184067"
01/02/2011 1.00,"17,32918447","19,6076556",
01/02/2011 2.00,,,"52,7472496"
01/02/2011 3.00,"20,73154832","20,84171776",
01/02/2011 4.00,"14,13317131","14,16036951","31,50181961"
01/02/2011 5.00,"11,16754077","11,28757039",
01/02/2011 6.00,"11,54326789","12,06770081","35,65322113"
01/02/2011 7.00,"26,91526224","34,2738428",
01/02/2011 8.00,"29,9717472","42,85784328","31,99023056"
01/02/2011 9.00,"36,80699424","66,79547144",
01/02/2011 10.00,"32,79915544","50,68509328","66,1782608"
01/02/2011 11.00,"20,51610416","28,1261892",
01/02/2011 12.00,"19,1831916","25,00565224","32,96702957"
01/02/2011 13.00,"18,95088169","24,37662336",
01/02/2011 14.00,"20,84965256","27,58989232","16,60560989"
01/02/2011 15.00,"17,68545317","20,94613208",
01/02/2011 16.00,"20,74063032","27,1982","21,0012207"
01/02/2011 17.00,"25,4103844","28,91538632",
01/02/2011 18.00,"52,2776172","58,10250608","21,0012207"
01/02/2011 19.00,"73,9968856","88,26233672",
01/02/2011 20.00,"80,38369216","101,37607552","26,86202049"
01/02/2011 21.00,"62,95586952","90,82",
01/02/2011 22.00,"54,17057368","90,16890664","51,0378418"
01/02/2011 23.00,"46,04329264","62,73983264",
02/02/2011 0.00,"38,19896848","57,57074064","62,02685165"
02/02/2011 1.00,"26,15858824","26,5724024",
02/02/2011 2.00,"22,5686744","23,54721688","52,50305176"
02/02/2011 3.00,"17,91517423","20,52138128",
02/02/2011 4.00,"14,90540708","17,84831542","42,00244141"
02/02/2011 5.00,"8,34921262","8,38040116",
02/02/2011 6.00,"7,99294583","8,00038734","36,14162064"
02/02/2011 7.00,"17,80939666","19,10573266",
02/02/2011 8.00,"56,98631872","138,16087144","35,16482162"
02/02/2011 9.00,"62,09667408","162,29950816",
02/02/2011 10.00,"51,678014","95,27121248","30,76922989"
02/02/2011 11.00,"34,92702024","54,16489504",
02/02/2011 12.00,"20,36100272","26,4316792","54,21244049"
02/02/2011 13.00,"22,97556712","29,5567476",
02/02/2011 14.00,"29,39743976","41,98046472","38,0952301"
02/02/2011 15.00,"29,45260096","38,1887584",
02/02/2011 16.00,"35,38387352","45,078268","27,8388195"
02/02/2011 17.00,"38,801172","45,90706264",
02/02/2011 18.00,"60,90069896","80,05899632","36,14162064"
02/02/2011 19.00,"90,26634216","113,05271688",
02/02/2011 20.00,"94,47209208","116,92354176","51,28205109"
02/02/2011 21.00,"88,4590624","102,3131276",
02/02/2011 22.00,"57,53921176","63,72942648","66,1782608"
02/02/2011 23.00,"36,49030968","47,13334296",
03/02/2011 0.00,"23,08913992","25,83377768","69,84127045"
03/02/2011 1.00,"17,8723397","19,28081832",
03/02/2011 2.00,,,"59,09645081"
03/02/2011 3.00,"17,35773828","17,43458156",
03/02/2011 4.00,"14,64842663","16,00401742","46,64223099"
03/02/2011 5.00,"11,43165298","11,65461512",
03/02/2011 6.00,"14,91968972","17,67970952","29,7924099"
03/02/2011 7.00,"27,10086008","36,16094856",
03/02/2011 8.00,"47,64162904","88,59374368","26,12940979"
03/02/2011 9.00,"47,50989224","91,24215048",
03/02/2011 10.00,"43,2587132","66,72283456","31,01342964"
03/02/2011 11.00,"40,29696784","58,68679416",
03/02/2011 12.00,"21,98658512","29,95815288","47,37483978"
03/02/2011 13.00,"23,49406328","30,64232384",
03/02/2011 14.00,"25,69137192","33,95218704","37,6068306"
03/02/2011 15.00,"23,75558664","31,0651244",
03/02/2011 16.00,"29,36174272","37,4916432","36,8742218"
03/02/2011 17.00,"41,4339004","49,3051264",
03/02/2011 18.00,"57,5009144","75,83215704","31,50181961"
03/02/2011 19.00,"62,20374608","80,66206024",
03/02/2011 20.00,"41,11981616","54,26345864","44,93283081"
03/02/2011 21.00,"26,21181832","33,69993688",
03/02/2011 22.00,"20,9982532","26,27864272","61,05006027"
03/02/2011 23.00,"14,36289238","16,29194742",
04/02/2011 0.00,"12,58286053","13,39450644","42,73503113"
04/02/2011 1.00,"11,22529655","11,56966305",
04/02/2011 2.00,"9,3686891","9,56972826","36,8742218"
04/02/2011 3.00,"7,55037137","7,5451497",
04/02/2011 4.00,"6,50233916","6,49784214","24,66422081"
04/02/2011 5.00,"8,31027474","9,34470306",
04/02/2011 6.00,"7,43810446","7,58859798","34,92063141"
04/02/2011 7.00,"19,26364856","29,56127904",
04/02/2011 8.00,"35,40528792","61,47594328","28,57142067"
04/02/2011 9.00,"51,56964184","99,99216992",
04/02/2011 10.00,"32,40784552","49,41732256","27,10622025"
04/02/2011 11.00,"35,1093868","56,82305304",
04/02/2011 12.00,"21,14037216","32,27325984","26,12940979"
04/02/2011 13.00,"16,93462798","26,15153296",
04/02/2011 14.00,"19,55113688","32,63575592","22,46640968"
04/02/2011 15.00,"21,40124544","27,82527864",
04/02/2011 16.00,"19,83342456","26,65282112","18,31501007"
04/02/2011 17.00,"21,99826744","28,81682272",
04/02/2011 18.00,"29,515544","39,82099456","17,09399986"
04/02/2011 19.00,"40,84856072","50,93803176",
04/02/2011 20.00,"44,59552624","57,95400104","21,0012207"
04/02/2011 21.00,"46,02252832","67,6171152",
04/02/2011 22.00,"32,705716","48,25327784","33,69963074"
04/02/2011 23.00,"21,84836664","30,0029128",
05/02/2011 0.00,"14,84311412","16,71151861","36,38582993"
05/02/2011 1.00,"12,10460241","13,85687775",
05/02/2011 2.00,,,"29,7924099"
05/02/2011 3.00,"20,36683432","21,66531176",
05/02/2011 4.00,"12,70032616","12,71943086","32,96702957"
05/02/2011 5.00,"12,34275539","12,63577513",
05/02/2011 6.00,"11,77883776","12,21036851","26,37360954"
05/02/2011 7.00,"18,66145078","20,33589816",
05/02/2011 8.00,"46,3995556","91,903626","18,55920982"
05/02/2011 9.00,"59,95194544","156,92095656",
05/02/2011 10.00,"32,37734912","50,0625652","25,64101982"
05/02/2011 11.00,"21,95025712","33,14937648",
05/02/2011 12.00,"19,56021888","26,30977008","24,42000961"
05/02/2011 13.00,"26,1605576","37,8677336",
05/02/2011 14.00,"33,7894376","54,59354632","19,53602028"
05/02/2011 15.00,"30,10088368","41,29694384",
05/02/2011 16.00,"30,35850656","39,58363888","17,33819962"
05/02/2011 17.00,"44,4527572","56,76337952",
05/02/2011 18.00,"62,53666352","74,86720888","14,89620972"
05/02/2011 19.00,"67,62044208","85,29487448",
05/02/2011 20.00,"68,53022904","136,4974888","43,22343063"
05/02/2011 21.00,"75,02737712","144,95766816",
05/02/2011 22.00,"71,90924928","130,90362688","44,93283081"
05/02/2011 23.00,"44,11790864","62,15814488",
06/02/2011 0.00,"16,35447746","17,5526055","65,20146179"
06/02/2011 1.00,"16,51996298","18,53052466",
06/02/2011 2.00,"10,61659223","11,18121922","39,31623077"
06/02/2011 3.00,"10,63930679","12,83291571",
06/02/2011 4.00,"6,46080861","6,45634026","22,22220993"
06/02/2011 5.00,"9,38166967","10,82844183",
06/02/2011 6.00,"4,81899906","4,8643039","19,53602028"
06/02/2011 7.00,"10,19153169","11,29664857",
06/02/2011 8.00,"47,59489976","78,93774216","13,43101025"
06/02/2011 9.00,"42,72983488","68,46791696",
06/02/2011 10.00,"28,10215536","41,00578448","13,91940975"
06/02/2011 11.00,"21,15075432","30,0658176",
06/02/2011 12.00,"27,07684536","35,3425552","36,38582993"
06/02/2011 13.00,"24,72315424","35,16615408",
06/02/2011 14.00,"22,86654488","31,86600384","30,52503014"
06/02/2011 15.00,"12,71979414","15,17006421",
06/02/2011 16.00,"15,8528547","19,42089144","17,09399986"
06/02/2011 17.00,"23,14558216","26,71117536",
06/02/2011 18.00,"33,6979484","35,29454488","12,94260979"
06/02/2011 19.00,"28,19819512","28,51463112",
06/02/2011 20.00,"30,22158824","31,08456944","22,95482063"
06/02/2011 21.00,"29,8828392","31,81478136",
