,ILVA 1 ARIA,ILVA 1 ARIA
Stazione,COKERIA,COKERIA
,IPA2,IPA
Unit,ng/m3,ng/m3
17/11/2014 21.00.00,2,2
17/11/2014 22.00.00,1,1
17/11/2014 23.00.00,0,0
18/11/2014 00.00.00,1,1
18/11/2014 01.00.00,2,2
18/11/2014 02.00.00,0,0
18/11/2014 03.00.00,0,0
18/11/2014 04.00.00,0,0
18/11/2014 05.00.00,0,0
18/11/2014 06.00.00,0,0
18/11/2014 07.00.00,8,6
18/11/2014 08.00.00,13,10
18/11/2014 09.00.00,7,6
18/11/2014 10.00.00,5,4
18/11/2014 11.00.00,4,3
18/11/2014 12.00.00,1,1
18/11/2014 13.00.00,2,2
18/11/2014 14.00.00,6,5
18/11/2014 15.00.00,3,3
18/11/2014 16.00.00,5,4
18/11/2014 17.00.00,36,33
18/11/2014 18.00.00,10,8
18/11/2014 19.00.00,5,4
18/11/2014 20.00.00,10,8
18/11/2014 21.00.00,11,8
18/11/2014 22.00.00,10,8
18/11/2014 23.00.00,1,1
19/11/2014 00.00.00,8,6
19/11/2014 01.00.00,6,5
19/11/2014 02.00.00,6,5
19/11/2014 03.00.00,4,4
19/11/2014 04.00.00,6,5
19/11/2014 05.00.00,6,5
19/11/2014 06.00.00,11,9
19/11/2014 07.00.00,25,19
19/11/2014 08.00.00,44,35
19/11/2014 09.00.00,25,19
19/11/2014 10.00.00,14,11
19/11/2014 11.00.00,3,2
19/11/2014 12.00.00,4,3
19/11/2014 13.00.00,55,45
19/11/2014 14.00.00,50,39
19/11/2014 15.00.00,10,8
19/11/2014 16.00.00,27,19
19/11/2014 17.00.00,90,68
19/11/2014 18.00.00,27,18
19/11/2014 19.00.00,9,6
19/11/2014 20.00.00,9,6
19/11/2014 21.00.00,14,9
19/11/2014 22.00.00,34,24
19/11/2014 23.00.00,8,4
20/11/2014 00.00.00,7,3
20/11/2014 01.00.00,41,34
20/11/2014 02.00.00,6,3
20/11/2014 03.00.00,13,8
20/11/2014 04.00.00,5,2
20/11/2014 05.00.00,10,5
20/11/2014 06.00.00,26,18
20/11/2014 07.00.00,11,7
20/11/2014 08.00.00,19,13
20/11/2014 09.00.00,13,8
20/11/2014 10.00.00,55,36
20/11/2014 11.00.00,87,64
20/11/2014 12.00.00,97,70
20/11/2014 13.00.00,79,56
20/11/2014 14.00.00,72,52
20/11/2014 15.00.00,96,72
20/11/2014 16.00.00,161,127
20/11/2014 17.00.00,35,24
20/11/2014 18.00.00,50,37
20/11/2014 19.00.00,19,12
20/11/2014 20.00.00,114,86
20/11/2014 21.00.00,119,91
20/11/2014 22.00.00,28,20
20/11/2014 23.00.00,13,8
21/11/2014 00.00.00,6,2
21/11/2014 01.00.00,15,10
21/11/2014 02.00.00,5,3
21/11/2014 03.00.00,17,12
21/11/2014 04.00.00,7,3
21/11/2014 05.00.00,4,2
21/11/2014 06.00.00,35,28
21/11/2014 07.00.00,14,9
21/11/2014 08.00.00,14,9
21/11/2014 09.00.00,8,4
21/11/2014 10.00.00,11,7
21/11/2014 11.00.00,8,5
21/11/2014 12.00.00,12,8
21/11/2014 13.00.00,23,16
21/11/2014 14.00.00,41,30
21/11/2014 15.00.00,81,62
21/11/2014 16.00.00,59,43
21/11/2014 17.00.00,29,18
21/11/2014 18.00.00,38,28
21/11/2014 19.00.00,6,3
21/11/2014 20.00.00,17,12
21/11/2014 21.00.00,9,5
21/11/2014 22.00.00,10,6
21/11/2014 23.00.00,8,5
22/11/2014 00.00.00,13,8
22/11/2014 01.00.00,11,7
22/11/2014 02.00.00,30,21
22/11/2014 03.00.00,22,15
22/11/2014 04.00.00,7,4
22/11/2014 05.00.00,26,18
22/11/2014 06.00.00,11,7
22/11/2014 07.00.00,29,19
22/11/2014 08.00.00,23,15
22/11/2014 09.00.00,38,26
22/11/2014 10.00.00,14,9
22/11/2014 11.00.00,14,11
22/11/2014 12.00.00,15,10
22/11/2014 13.00.00,7,4
22/11/2014 14.00.00,13,9
22/11/2014 15.00.00,3,2
22/11/2014 16.00.00,10,7
22/11/2014 17.00.00,2,1
22/11/2014 18.00.00,3,2
22/11/2014 19.00.00,10,6
22/11/2014 20.00.00,14,9
22/11/2014 21.00.00,9,6
22/11/2014 22.00.00,12,7
22/11/2014 23.00.00,13,8
23/11/2014 00.00.00,9,5
23/11/2014 01.00.00,19,12
23/11/2014 02.00.00,12,7
23/11/2014 03.00.00,12,8
23/11/2014 04.00.00,8,5
23/11/2014 05.00.00,9,6
23/11/2014 06.00.00,9,6
23/11/2014 07.00.00,6,3
23/11/2014 08.00.00,9,5
23/11/2014 09.00.00,15,15
23/11/2014 10.00.00,4,2
23/11/2014 11.00.00,37,25
23/11/2014 12.00.00,5,3
23/11/2014 13.00.00,13,10
23/11/2014 14.00.00,14,11
23/11/2014 15.00.00,6,4
23/11/2014 16.00.00,23,17
23/11/2014 17.00.00,10,6
23/11/2014 18.00.00,12,8
23/11/2014 19.00.00,81,63
23/11/2014 20.00.00,137,103
23/11/2014 21.00.00,55,40
23/11/2014 22.00.00,57,42
23/11/2014 23.00.00,38,27
24/11/2014 00.00.00,,
24/11/2014 01.00.00,15,10
24/11/2014 02.00.00,6,4
24/11/2014 03.00.00,73,57
24/11/2014 04.00.00,17,12
24/11/2014 05.00.00,6,3
24/11/2014 06.00.00,8,5
24/11/2014 07.00.00,22,16
24/11/2014 08.00.00,57,40
24/11/2014 09.00.00,16,10
24/11/2014 10.00.00,15,9
24/11/2014 11.00.00,26,21
24/11/2014 12.00.00,16,10
24/11/2014 13.00.00,26,17
24/11/2014 14.00.00,19,12
24/11/2014 15.00.00,24,17
24/11/2014 16.00.00,6,3
24/11/2014 17.00.00,5,3
24/11/2014 18.00.00,5,3
24/11/2014 19.00.00,9,5
24/11/2014 20.00.00,19,12
24/11/2014 21.00.00,6,3
24/11/2014 22.00.00,15,10
24/11/2014 23.00.00,13,8
25/11/2014 00.00.00,13,8
25/11/2014 01.00.00,20,13
25/11/2014 02.00.00,12,7
25/11/2014 03.00.00,10,6
25/11/2014 04.00.00,18,12
25/11/2014 05.00.00,23,16
25/11/2014 06.00.00,23,15
25/11/2014 07.00.00,20,12
25/11/2014 08.00.00,27,18
25/11/2014 09.00.00,14,9
25/11/2014 10.00.00,18,12
25/11/2014 11.00.00,9,6
25/11/2014 12.00.00,8,5
25/11/2014 13.00.00,9,5
25/11/2014 14.00.00,8,5
25/11/2014 15.00.00,9,6
25/11/2014 16.00.00,11,7
25/11/2014 17.00.00,19,13
25/11/2014 18.00.00,29,20
25/11/2014 19.00.00,21,14
25/11/2014 20.00.00,14,9
25/11/2014 21.00.00,16,10
25/11/2014 22.00.00,17,10
25/11/2014 23.00.00,8,4
26/11/2014 00.00.00,5,3
26/11/2014 01.00.00,11,7
26/11/2014 02.00.00,9,6
26/11/2014 03.00.00,,
26/11/2014 04.00.00,,
26/11/2014 05.00.00,,
26/11/2014 06.00.00,,
26/11/2014 07.00.00,,
26/11/2014 08.00.00,,
26/11/2014 09.00.00,,
26/11/2014 10.00.00,,
26/11/2014 11.00.00,,
26/11/2014 12.00.00,,
26/11/2014 13.00.00,,
26/11/2014 14.00.00,4,2
26/11/2014 15.00.00,5,5
26/11/2014 16.00.00,5,3
26/11/2014 17.00.00,19,22
26/11/2014 18.00.00,20,14
26/11/2014 19.00.00,12,8
26/11/2014 20.00.00,11,7
26/11/2014 21.00.00,10,7
26/11/2014 22.00.00,7,4
26/11/2014 23.00.00,4,2
27/11/2014 00.00.00,4,2
27/11/2014 01.00.00,3,2
27/11/2014 02.00.00,7,4
27/11/2014 03.00.00,3,2
27/11/2014 04.00.00,5,3
27/11/2014 05.00.00,3,1
27/11/2014 06.00.00,11,7
27/11/2014 07.00.00,27,19
27/11/2014 08.00.00,55,39
27/11/2014 09.00.00,46,33
27/11/2014 10.00.00,22,15
27/11/2014 11.00.00,22,16
27/11/2014 12.00.00,11,8
27/11/2014 13.00.00,6,4
27/11/2014 14.00.00,10,6
27/11/2014 15.00.00,9,6
27/11/2014 16.00.00,10,8
27/11/2014 17.00.00,10,6
27/11/2014 18.00.00,21,15
27/11/2014 19.00.00,12,8
27/11/2014 20.00.00,20,14
27/11/2014 21.00.00,17,11
27/11/2014 22.00.00,21,14
27/11/2014 23.00.00,29,20
28/11/2014 00.00.00,16,11
28/11/2014 01.00.00,21,14
28/11/2014 02.00.00,8,5
28/11/2014 03.00.00,8,5
28/11/2014 04.00.00,4,2
28/11/2014 05.00.00,2,1
28/11/2014 06.00.00,3,2
28/11/2014 07.00.00,12,9
28/11/2014 08.00.00,27,19
28/11/2014 09.00.00,24,17
28/11/2014 10.00.00,21,13
28/11/2014 11.00.00,33,21
28/11/2014 12.00.00,10,6
28/11/2014 13.00.00,9,6
28/11/2014 14.00.00,8,5
28/11/2014 15.00.00,8,5
28/11/2014 16.00.00,8,5
28/11/2014 17.00.00,9,6
28/11/2014 18.00.00,6,3
28/11/2014 19.00.00,4,3
28/11/2014 20.00.00,4,3
28/11/2014 21.00.00,5,3
28/11/2014 22.00.00,4,2
28/11/2014 23.00.00,3,2
29/11/2014 00.00.00,3,2
29/11/2014 01.00.00,4,2
29/11/2014 02.00.00,3,2
29/11/2014 03.00.00,2,1
29/11/2014 04.00.00,2,1
29/11/2014 05.00.00,2,1
29/11/2014 06.00.00,3,2
29/11/2014 07.00.00,3,2
29/11/2014 08.00.00,5,4
29/11/2014 09.00.00,10,7
29/11/2014 10.00.00,10,7
29/11/2014 11.00.00,6,4
29/11/2014 12.00.00,5,3
29/11/2014 13.00.00,7,5
29/11/2014 14.00.00,7,5
29/11/2014 15.00.00,4,2
29/11/2014 16.00.00,4,2
29/11/2014 17.00.00,4,2
29/11/2014 18.00.00,4,2
29/11/2014 19.00.00,4,3
29/11/2014 20.00.00,5,3
29/11/2014 21.00.00,10,7
29/11/2014 22.00.00,9,6
29/11/2014 23.00.00,3,2
30/11/2014 00.00.00,2,1
30/11/2014 01.00.00,3,2
30/11/2014 02.00.00,4,3
30/11/2014 03.00.00,5,3
30/11/2014 04.00.00,4,3
30/11/2014 05.00.00,3,2
30/11/2014 06.00.00,3,2
30/11/2014 07.00.00,5,4
30/11/2014 08.00.00,7,5
30/11/2014 09.00.00,5,3
30/11/2014 10.00.00,11,8
30/11/2014 11.00.00,6,4
30/11/2014 12.00.00,6,4
30/11/2014 13.00.00,4,2
30/11/2014 14.00.00,5,3
30/11/2014 15.00.00,4,2
30/11/2014 16.00.00,4,2
30/11/2014 17.00.00,5,3
30/11/2014 18.00.00,8,6
30/11/2014 19.00.00,9,6
30/11/2014 20.00.00,6,4
30/11/2014 21.00.00,6,4
30/11/2014 22.00.00,7,4
30/11/2014 23.00.00,4,3
01/12/2014 00.00.00,4,3
01/12/2014 01.00.00,4,3
01/12/2014 02.00.00,4,2
01/12/2014 03.00.00,4,3
01/12/2014 04.00.00,2,1
01/12/2014 05.00.00,2,2
01/12/2014 06.00.00,4,3
01/12/2014 07.00.00,6,4
01/12/2014 08.00.00,10,7
01/12/2014 09.00.00,11,8
01/12/2014 10.00.00,12,8
01/12/2014 11.00.00,20,14
01/12/2014 12.00.00,9,6
01/12/2014 13.00.00,34,27
01/12/2014 14.00.00,15,10
01/12/2014 15.00.00,8,6
01/12/2014 16.00.00,6,4
01/12/2014 17.00.00,5,3
01/12/2014 18.00.00,5,3
01/12/2014 19.00.00,6,4
01/12/2014 20.00.00,5,3
01/12/2014 21.00.00,6,4
01/12/2014 22.00.00,4,3
01/12/2014 23.00.00,4,2
02/12/2014 00.00.00,5,3
02/12/2014 01.00.00,4,3
02/12/2014 02.00.00,5,3
02/12/2014 03.00.00,2,1
02/12/2014 04.00.00,6,4
02/12/2014 05.00.00,3,2
02/12/2014 06.00.00,5,3
02/12/2014 07.00.00,20,14
02/12/2014 08.00.00,23,16
02/12/2014 09.00.00,34,24
02/12/2014 10.00.00,32,23
02/12/2014 11.00.00,20,14
02/12/2014 12.00.00,23,16
02/12/2014 13.00.00,6,4
02/12/2014 14.00.00,6,4
02/12/2014 15.00.00,7,4
02/12/2014 16.00.00,8,6
02/12/2014 17.00.00,31,23
02/12/2014 18.00.00,42,30
02/12/2014 19.00.00,28,20
02/12/2014 20.00.00,13,9
02/12/2014 21.00.00,13,9
02/12/2014 22.00.00,15,11
02/12/2014 23.00.00,10,7
03/12/2014 00.00.00,9,6
03/12/2014 01.00.00,9,6
03/12/2014 02.00.00,10,7
03/12/2014 03.00.00,6,4
03/12/2014 04.00.00,3,2
03/12/2014 05.00.00,2,1
03/12/2014 06.00.00,3,2
03/12/2014 07.00.00,6,4
03/12/2014 08.00.00,12,8
03/12/2014 09.00.00,18,13
03/12/2014 10.00.00,16,11
03/12/2014 11.00.00,8,6
03/12/2014 12.00.00,8,5
03/12/2014 13.00.00,15,11
03/12/2014 14.00.00,25,18
03/12/2014 15.00.00,22,15
03/12/2014 16.00.00,6,5
03/12/2014 17.00.00,9,6
03/12/2014 18.00.00,8,5
03/12/2014 19.00.00,6,4
03/12/2014 20.00.00,6,4
03/12/2014 21.00.00,12,8
03/12/2014 22.00.00,11,7
03/12/2014 23.00.00,5,3
04/12/2014 00.00.00,4,2
04/12/2014 01.00.00,3,2
04/12/2014 02.00.00,4,3
04/12/2014 03.00.00,4,3
04/12/2014 04.00.00,3,2
04/12/2014 05.00.00,2,1
04/12/2014 06.00.00,3,2
04/12/2014 07.00.00,19,14
04/12/2014 08.00.00,33,24
04/12/2014 09.00.00,29,21
04/12/2014 10.00.00,18,13
04/12/2014 11.00.00,14,10
04/12/2014 12.00.00,4,3
04/12/2014 13.00.00,7,4
04/12/2014 14.00.00,8,5
04/12/2014 15.00.00,5,3
04/12/2014 16.00.00,5,3
04/12/2014 17.00.00,7,5
04/12/2014 18.00.00,17,12
04/12/2014 19.00.00,18,13
04/12/2014 20.00.00,10,7
04/12/2014 21.00.00,8,5
04/12/2014 22.00.00,13,9
04/12/2014 23.00.00,7,5
05/12/2014 00.00.00,5,3
05/12/2014 01.00.00,6,4
05/12/2014 02.00.00,7,5
05/12/2014 03.00.00,3,2
05/12/2014 04.00.00,3,2
05/12/2014 05.00.00,3,1
05/12/2014 06.00.00,4,3
05/12/2014 07.00.00,20,14
05/12/2014 08.00.00,55,40
05/12/2014 09.00.00,39,28
05/12/2014 10.00.00,23,16
05/12/2014 11.00.00,11,7
05/12/2014 12.00.00,5,3
05/12/2014 13.00.00,7,4
05/12/2014 14.00.00,8,5
05/12/2014 15.00.00,7,4
05/12/2014 16.00.00,3,2
05/12/2014 17.00.00,5,3
05/12/2014 18.00.00,8,5
05/12/2014 19.00.00,6,4
05/12/2014 20.00.00,4,2
05/12/2014 21.00.00,4,2
05/12/2014 22.00.00,9,6
05/12/2014 23.00.00,9,6
06/12/2014 00.00.00,3,2
06/12/2014 01.00.00,10,7
06/12/2014 02.00.00,9,6
06/12/2014 03.00.00,3,2
06/12/2014 04.00.00,8,5
06/12/2014 05.00.00,7,4
06/12/2014 06.00.00,6,4
06/12/2014 07.00.00,11,8
06/12/2014 08.00.00,11,8
06/12/2014 09.00.00,12,8
06/12/2014 10.00.00,12,8
06/12/2014 11.00.00,9,6
06/12/2014 12.00.00,3,2
06/12/2014 13.00.00,5,3
06/12/2014 14.00.00,5,4
06/12/2014 15.00.00,3,2
06/12/2014 16.00.00,6,4
06/12/2014 17.00.00,8,6
06/12/2014 18.00.00,12,8
06/12/2014 19.00.00,18,14
06/12/2014 20.00.00,7,4
06/12/2014 21.00.00,14,10
06/12/2014 22.00.00,12,8
06/12/2014 23.00.00,13,9
07/12/2014 00.00.00,8,5
07/12/2014 01.00.00,10,7
07/12/2014 02.00.00,6,4
07/12/2014 03.00.00,25,21
07/12/2014 04.00.00,7,4
07/12/2014 05.00.00,10,7
07/12/2014 06.00.00,6,4
07/12/2014 07.00.00,8,5
07/12/2014 08.00.00,5,3
07/12/2014 09.00.00,14,10
07/12/2014 10.00.00,17,12
07/12/2014 11.00.00,6,4
07/12/2014 12.00.00,2,1
07/12/2014 13.00.00,2,1
07/12/2014 14.00.00,3,2
07/12/2014 15.00.00,2,1
07/12/2014 16.00.00,4,2
07/12/2014 17.00.00,7,4
07/12/2014 18.00.00,6,4
07/12/2014 19.00.00,8,6
07/12/2014 20.00.00,7,4
07/12/2014 21.00.00,14,10
07/12/2014 22.00.00,16,11
07/12/2014 23.00.00,10,6
08/12/2014 00.00.00,3,2
08/12/2014 01.00.00,5,3
08/12/2014 02.00.00,4,2
08/12/2014 03.00.00,14,11
08/12/2014 04.00.00,102,84
08/12/2014 05.00.00,10,7
08/12/2014 06.00.00,23,18
08/12/2014 07.00.00,17,13
08/12/2014 08.00.00,80,65
08/12/2014 09.00.00,10,7
08/12/2014 10.00.00,33,28
08/12/2014 11.00.00,85,69
08/12/2014 12.00.00,89,68
08/12/2014 13.00.00,151,122
08/12/2014 14.00.00,75,58
08/12/2014 15.00.00,29,22
08/12/2014 16.00.00,43,34
08/12/2014 17.00.00,38,30
08/12/2014 18.00.00,49,39
08/12/2014 19.00.00,18,14
08/12/2014 20.00.00,11,8
08/12/2014 21.00.00,15,11
08/12/2014 22.00.00,36,29
08/12/2014 23.00.00,8,6
09/12/2014 00.00.00,9,6
09/12/2014 01.00.00,9,7
09/12/2014 02.00.00,49,37
09/12/2014 03.00.00,65,53
09/12/2014 04.00.00,8,6
09/12/2014 05.00.00,14,11
09/12/2014 06.00.00,10,7
09/12/2014 07.00.00,16,12
09/12/2014 08.00.00,66,55
09/12/2014 09.00.00,29,22
09/12/2014 10.00.00,30,22
09/12/2014 11.00.00,38,28
09/12/2014 12.00.00,148,113
09/12/2014 13.00.00,125,92
09/12/2014 14.00.00,96,71
09/12/2014 15.00.00,71,49
09/12/2014 16.00.00,40,30
09/12/2014 17.00.00,17,12
09/12/2014 18.00.00,23,17
09/12/2014 19.00.00,84,63
09/12/2014 20.00.00,33,23
09/12/2014 21.00.00,14,9
09/12/2014 22.00.00,38,27
09/12/2014 23.00.00,36,26
10/12/2014 00.00.00,16,11
10/12/2014 01.00.00,217,170
10/12/2014 02.00.00,133,103
10/12/2014 03.00.00,158,121
10/12/2014 04.00.00,139,109
10/12/2014 05.00.00,72,51
10/12/2014 06.00.00,21,15
10/12/2014 07.00.00,11,13
10/12/2014 08.00.00,43,34
10/12/2014 09.00.00,30,22
10/12/2014 10.00.00,51,38
10/12/2014 11.00.00,55,39
10/12/2014 12.00.00,129,97
10/12/2014 13.00.00,180,140
10/12/2014 14.00.00,137,101
10/12/2014 15.00.00,75,56
10/12/2014 16.00.00,96,69
10/12/2014 17.00.00,112,84
10/12/2014 18.00.00,69,53
10/12/2014 19.00.00,11,7
10/12/2014 20.00.00,45,35
10/12/2014 21.00.00,22,15
10/12/2014 22.00.00,64,50
10/12/2014 23.00.00,25,18
11/12/2014 00.00.00,10,7
11/12/2014 01.00.00,11,7
11/12/2014 02.00.00,13,9
11/12/2014 03.00.00,12,8
11/12/2014 04.00.00,12,8
11/12/2014 05.00.00,9,6
11/12/2014 06.00.00,10,7
11/12/2014 07.00.00,74,56
11/12/2014 08.00.00,232,186
11/12/2014 09.00.00,69,53
11/12/2014 10.00.00,36,26
11/12/2014 11.00.00,8,6
11/12/2014 12.00.00,7,4
11/12/2014 13.00.00,5,3
11/12/2014 14.00.00,8,5
11/12/2014 15.00.00,6,3
11/12/2014 16.00.00,19,14
11/12/2014 17.00.00,6,4
11/12/2014 18.00.00,177,146
11/12/2014 19.00.00,300,237
11/12/2014 20.00.00,150,110
11/12/2014 21.00.00,122,87
11/12/2014 22.00.00,63,44
11/12/2014 23.00.00,5,3
12/12/2014 00.00.00,6,3
12/12/2014 01.00.00,61,50
12/12/2014 02.00.00,78,62
12/12/2014 03.00.00,62,47
12/12/2014 04.00.00,66,61
12/12/2014 05.00.00,16,11
12/12/2014 06.00.00,93,74
12/12/2014 07.00.00,72,57
12/12/2014 08.00.00,27,20
12/12/2014 09.00.00,6,4
12/12/2014 10.00.00,18,14
12/12/2014 11.00.00,50,39
12/12/2014 12.00.00,114,88
12/12/2014 13.00.00,202,171
12/12/2014 14.00.00,96,76
12/12/2014 15.00.00,86,68
12/12/2014 16.00.00,79,66
12/12/2014 17.00.00,46,35
12/12/2014 18.00.00,30,23
12/12/2014 19.00.00,13,10
12/12/2014 20.00.00,13,10
12/12/2014 21.00.00,11,8
12/12/2014 22.00.00,6,4
12/12/2014 23.00.00,8,5
13/12/2014 00.00.00,21,16
13/12/2014 01.00.00,13,9
13/12/2014 02.00.00,4,3
13/12/2014 03.00.00,3,2
13/12/2014 04.00.00,3,2
13/12/2014 05.00.00,4,3
13/12/2014 06.00.00,6,4
13/12/2014 07.00.00,8,6
13/12/2014 08.00.00,10,7
13/12/2014 09.00.00,21,15
13/12/2014 10.00.00,24,17
13/12/2014 11.00.00,12,8
13/12/2014 12.00.00,4,3
13/12/2014 13.00.00,2,2
13/12/2014 14.00.00,2,1
13/12/2014 15.00.00,2,1
13/12/2014 16.00.00,4,2
13/12/2014 17.00.00,8,6
13/12/2014 18.00.00,17,12
13/12/2014 19.00.00,11,7
13/12/2014 20.00.00,7,5
13/12/2014 21.00.00,9,6
13/12/2014 22.00.00,4,3
13/12/2014 23.00.00,8,6
14/12/2014 00.00.00,6,4
14/12/2014 01.00.00,8,5
14/12/2014 02.00.00,6,4
14/12/2014 03.00.00,5,3
14/12/2014 04.00.00,4,3
14/12/2014 05.00.00,13,9
14/12/2014 06.00.00,10,7
14/12/2014 07.00.00,9,6
14/12/2014 08.00.00,9,6
14/12/2014 09.00.00,11,8
14/12/2014 10.00.00,14,9
14/12/2014 11.00.00,9,6
14/12/2014 12.00.00,5,3
14/12/2014 13.00.00,3,2
14/12/2014 14.00.00,4,2
14/12/2014 15.00.00,3,2
14/12/2014 16.00.00,4,3
14/12/2014 17.00.00,9,7
14/12/2014 18.00.00,21,15
14/12/2014 19.00.00,22,16
14/12/2014 20.00.00,13,9
14/12/2014 21.00.00,17,12
14/12/2014 22.00.00,27,20
14/12/2014 23.00.00,12,8
15/12/2014 00.00.00,7,5
15/12/2014 01.00.00,10,7
15/12/2014 02.00.00,4,3
15/12/2014 03.00.00,5,3
15/12/2014 04.00.00,4,2
15/12/2014 05.00.00,4,3
15/12/2014 06.00.00,7,5
15/12/2014 07.00.00,12,8
15/12/2014 08.00.00,25,18
15/12/2014 09.00.00,48,35
15/12/2014 10.00.00,27,19
15/12/2014 11.00.00,21,15
15/12/2014 12.00.00,13,10
15/12/2014 13.00.00,8,6
15/12/2014 14.00.00,15,11
15/12/2014 15.00.00,10,7
15/12/2014 16.00.00,9,6
15/12/2014 17.00.00,12,9
15/12/2014 18.00.00,13,9
15/12/2014 19.00.00,12,8
15/12/2014 20.00.00,18,13
15/12/2014 21.00.00,27,20
15/12/2014 22.00.00,5,3
15/12/2014 23.00.00,8,5
16/12/2014 00.00.00,10,7
16/12/2014 01.00.00,7,5
16/12/2014 02.00.00,5,4
16/12/2014 03.00.00,5,3
16/12/2014 04.00.00,3,2
16/12/2014 05.00.00,2,1
16/12/2014 06.00.00,4,3
16/12/2014 07.00.00,10,7
16/12/2014 08.00.00,27,19
16/12/2014 09.00.00,23,17
16/12/2014 10.00.00,13,9
16/12/2014 11.00.00,14,10
16/12/2014 12.00.00,7,5
16/12/2014 13.00.00,7,5
16/12/2014 14.00.00,10,7
16/12/2014 15.00.00,5,3
16/12/2014 16.00.00,8,6
16/12/2014 17.00.00,13,9
16/12/2014 18.00.00,8,6
16/12/2014 19.00.00,8,5
16/12/2014 20.00.00,13,10
16/12/2014 21.00.00,7,5
16/12/2014 22.00.00,8,5
16/12/2014 23.00.00,7,5
17/12/2014 00.00.00,4,3
17/12/2014 01.00.00,2,2
17/12/2014 02.00.00,2,2
17/12/2014 03.00.00,4,3
17/12/2014 04.00.00,3,2
17/12/2014 05.00.00,4,3
17/12/2014 06.00.00,5,3
17/12/2014 07.00.00,13,10
17/12/2014 08.00.00,18,13
17/12/2014 09.00.00,30,22
17/12/2014 10.00.00,20,14
17/12/2014 11.00.00,13,9
17/12/2014 12.00.00,6,4
17/12/2014 13.00.00,6,4
17/12/2014 14.00.00,5,3
17/12/2014 15.00.00,4,3
17/12/2014 16.00.00,6,4
17/12/2014 17.00.00,25,18
17/12/2014 18.00.00,34,25
17/12/2014 19.00.00,10,7
17/12/2014 20.00.00,8,6
17/12/2014 21.00.00,11,8
17/12/2014 22.00.00,9,6
17/12/2014 23.00.00,6,5
18/12/2014 00.00.00,10,7
18/12/2014 01.00.00,8,6
18/12/2014 02.00.00,5,3
18/12/2014 03.00.00,8,6
18/12/2014 04.00.00,7,5
18/12/2014 05.00.00,5,3
18/12/2014 06.00.00,4,3
18/12/2014 07.00.00,12,9
18/12/2014 08.00.00,19,14
18/12/2014 09.00.00,38,28
18/12/2014 10.00.00,22,16
18/12/2014 11.00.00,11,8
18/12/2014 12.00.00,9,6
18/12/2014 13.00.00,9,7
18/12/2014 14.00.00,37,30
18/12/2014 15.00.00,46,36
18/12/2014 16.00.00,13,10
18/12/2014 17.00.00,25,20
18/12/2014 18.00.00,46,36
18/12/2014 19.00.00,7,5
18/12/2014 20.00.00,18,13
18/12/2014 21.00.00,14,10
18/12/2014 22.00.00,14,11
18/12/2014 23.00.00,7,5
19/12/2014 00.00.00,7,5
19/12/2014 01.00.00,8,6
19/12/2014 02.00.00,9,7
19/12/2014 03.00.00,2,1
19/12/2014 04.00.00,5,4
19/12/2014 05.00.00,5,4
19/12/2014 06.00.00,12,9
19/12/2014 07.00.00,14,10
19/12/2014 08.00.00,27,20
19/12/2014 09.00.00,17,12
19/12/2014 10.00.00,16,11
19/12/2014 11.00.00,14,10
19/12/2014 12.00.00,7,5
19/12/2014 13.00.00,6,4
19/12/2014 14.00.00,29,22
19/12/2014 15.00.00,20,15
19/12/2014 16.00.00,9,6
19/12/2014 17.00.00,28,21
19/12/2014 18.00.00,9,6
19/12/2014 19.00.00,12,8
19/12/2014 20.00.00,8,5
19/12/2014 21.00.00,11,8
19/12/2014 22.00.00,20,15
19/12/2014 23.00.00,10,7
20/12/2014 00.00.00,13,9
20/12/2014 01.00.00,9,7
20/12/2014 02.00.00,11,8
20/12/2014 03.00.00,7,5
20/12/2014 04.00.00,10,7
20/12/2014 05.00.00,4,3
20/12/2014 06.00.00,5,3
20/12/2014 07.00.00,9,7
20/12/2014 08.00.00,13,9
20/12/2014 09.00.00,24,18
20/12/2014 10.00.00,24,17
20/12/2014 11.00.00,14,10
20/12/2014 12.00.00,5,3
20/12/2014 13.00.00,4,3
20/12/2014 14.00.00,9,6
20/12/2014 15.00.00,11,8
20/12/2014 16.00.00,8,5
20/12/2014 17.00.00,7,5
20/12/2014 18.00.00,15,11
20/12/2014 19.00.00,10,7
20/12/2014 20.00.00,9,6
20/12/2014 21.00.00,7,5
20/12/2014 22.00.00,5,3
20/12/2014 23.00.00,4,3
21/12/2014 00.00.00,9,6
21/12/2014 01.00.00,7,5
21/12/2014 02.00.00,9,6
21/12/2014 03.00.00,4,3
21/12/2014 04.00.00,9,6
21/12/2014 05.00.00,4,3
21/12/2014 06.00.00,26,19
21/12/2014 07.00.00,18,13
21/12/2014 08.00.00,52,41
21/12/2014 09.00.00,35,28
21/12/2014 10.00.00,56,46
21/12/2014 11.00.00,149,118
21/12/2014 12.00.00,105,87
21/12/2014 13.00.00,66,54
21/12/2014 14.00.00,50,41
21/12/2014 15.00.00,27,21
21/12/2014 16.00.00,119,100
21/12/2014 17.00.00,54,44
21/12/2014 18.00.00,62,49
21/12/2014 19.00.00,63,51
21/12/2014 20.00.00,84,69
21/12/2014 21.00.00,79,66
21/12/2014 22.00.00,35,29
21/12/2014 23.00.00,6,4
22/12/2014 00.00.00,18,15
