Stat,San Vito dei Normanni,,,,,,,
,,,,,,,,,
Parm,NO2,NOX,CO,O3,BENZENE,,,
Unit,ug/m3 293K,ug/m3 293K,mg/m3 293K,ug/m3 293K,ug/m3 293K,,,
Field,Aver,Aver,Aver,Aver,Aver,,,
,,,,
,,,,,
,,,,,,,
29/10/2014 19.00,"26,7","29,7","0,6","42,5","2,1",,,
29/10/2014 20.00,"35,0","38,6","0,9","27,7","2,8",,,
29/10/2014 21.00,"27,3","29,5","0,8","31,4","3,3",,,
29/10/2014 22.00,"19,1","20,4","0,6","37,4","2,7",,,
29/10/2014 23.00,"16,6","17,3","0,6","35,5","2,0",,,
30/10/2014 0.00,"14,6","15,3","0,4","36,3","2,3",,,
30/10/2014 1.00,"11,1","11,6","0,3","40,9","1,5",,,
30/10/2014 2.00,"9,5","10,0","0,2","41,4","1,2",,,
30/10/2014 3.00,"8,2","8,7","0,2","42,4","1,0",,,
30/10/2014 4.00,"8,1","8,6","0,2","40,0","0,9",,,
30/10/2014 5.00,"8,2","8,8","0,2","36,8","0,7",,,
30/10/2014 6.00,"10,4","11,7","0,2","35,0","0,7",,,
30/10/2014 7.00,"20,4","25,1","0,2","28,9","0,7",,,
30/10/2014 8.00,"26,4","33,4","0,2","24,1","1,5",,,
30/10/2014 9.00,"18,4","23,5","0,2","46,8","1,7",,,
30/10/2014 10.00,"11,5","15,1","0,1","57,0","0,8",,,
30/10/2014 11.00,"13,9","17,6","0,2","59,1","0,6",,,
30/10/2014 12.00,"12,0","15,4","0,2","60,1","0,9",,,
30/10/2014 13.00,"8,7","12,4","0,1","69,2","0,8",,,
30/10/2014 14.00,"8,8","12,0","0,1","75,0","0,5",,,
30/10/2014 15.00,"8,3","10,6","0,1","73,7","0,5",,,
30/10/2014 16.00,"9,2","11,7","0,1","72,3","0,5",,,
30/10/2014 17.00,"11,7","14,6","0,2","66,7","0,7",,,
30/10/2014 18.00,"12,0","14,3","0,2","67,0","0,7",,,
30/10/2014 19.00,"13,4","15,8","0,2","60,6","0,9",,,
30/10/2014 20.00,"11,5","12,9","0,2","59,5","1,0",,,
30/10/2014 21.00,"12,8","14,2","0,2","57,7","1,0",,,
30/10/2014 22.00,"13,7","14,9","0,2","56,1","1,0",,,
30/10/2014 23.00,"9,8","10,5","0,2","62,7","0,8",,,
31/10/2014 0.00,"8,2","8,8","0,2","70,5","0,6",,,
31/10/2014 1.00,"6,4","7,0","0,2","75,4","0,4",,,
31/10/2014 2.00,"6,5","7,1","0,2","74,0","0,3",,,
31/10/2014 3.00,"6,5","6,9",,"70,4","0,4",,,
31/10/2014 4.00,"6,4","6,9","0,2","64,1","0,4",,,
31/10/2014 5.00,"6,5","7,1","0,2","62,0","0,4",,,
31/10/2014 6.00,"8,7","9,6","0,2","54,7","0,4",,,
31/10/2014 7.00,"9,5","11,1","0,2","51,4","0,5",,,
31/10/2014 8.00,"9,6","12,1","0,2","52,2","0,6",,,
31/10/2014 9.00,"7,3","9,6","0,2","58,1","0,6",,,
31/10/2014 10.00,"7,1","9,7","0,2","62,6","0,6",,,
31/10/2014 11.00,"6,1","8,5","0,2","67,8","0,6",,,
31/10/2014 12.00,"5,7","7,8","0,2","73,1","0,5",,,
31/10/2014 13.00,"6,0","8,2","0,3","76,1","0,5",,,
31/10/2014 14.00,"6,4","8,2","0,2","77,8","0,5",,,
31/10/2014 15.00,"6,2","7,7","0,1","75,8","0,6",,,
31/10/2014 16.00,"7,2","9,4","0,1","73,3","0,5",,,
31/10/2014 17.00,"9,3","11,2","0,1","69,4","0,6",,,
31/10/2014 18.00,"15,7","18,6","0,2","60,8","0,9",,,
31/10/2014 19.00,"16,3","19,1","0,2","55,8","1,1",,,
31/10/2014 20.00,"17,7","20,0","0,2","49,8","1,4",,,
31/10/2014 21.00,"9,9","11,5","0,2","63,0","1,5",,,
31/10/2014 22.00,"9,4","10,3","0,1","70,2","0,8",,,
31/10/2014 23.00,"7,2","7,8","0,2","73,1","0,7",,,
01/11/2014 0.00,"6,7","7,4","0,2","72,6","0,6",,,
01/11/2014 1.00,"6,6","7,5","0,2","70,7","0,6",,,
01/11/2014 2.00,"6,5","7,1","0,2","63,4","0,6",,,
01/11/2014 3.00,"7,1","7,8","0,2","57,4","0,6",,,
01/11/2014 4.00,"6,6","7,1","0,2","56,4","0,6",,,
01/11/2014 5.00,"9,8","12,6","0,2","56,3","0,6",,,
01/11/2014 6.00,"8,9","10,1","0,2","55,6","0,6",,,
01/11/2014 7.00,"16,1","20,2","0,2","46,8","0,6",,,
01/11/2014 8.00,"10,0","12,4","0,2","48,1","0,8",,,
01/11/2014 9.00,"7,7","10,5","0,2","59,7","0,6",,,
01/11/2014 10.00,"6,0","7,9","0,2","66,2","0,5",,,
01/11/2014 11.00,"5,5","7,4","0,1","69,7","0,5",,,
01/11/2014 12.00,"5,7","7,4","0,1","73,0","0,5",,,
01/11/2014 13.00,"5,8","7,6","0,1","74,8","0,5",,,
01/11/2014 14.00,"6,1","7,7","0,1","74,7","0,5",,,
01/11/2014 15.00,"5,7","6,4","0,1","77,5","0,5",,,
01/11/2014 16.00,"6,4","7,2","0,2","77,9","0,5",,,
01/11/2014 17.00,"9,1","10,0","0,2","72,1","0,5",,,
01/11/2014 18.00,"17,8","20,4","0,3","53,8","1,2",,,
01/11/2014 19.00,"16,0","17,4","0,3","51,3","2,1",,,
01/11/2014 20.00,"17,6","19,7","0,3","49,5","1,8",,,
01/11/2014 21.00,"22,7","25,2","0,5","41,3","2,1",,,
01/11/2014 22.00,"25,7","27,5","0,6","35,8","3,0",,,
01/11/2014 23.00,"20,3","21,0","0,4","41,6","2,5",,,
02/11/2014 0.00,"17,9","18,7","0,4","44,6","2,0",,,
02/11/2014 1.00,"13,7","14,3","0,3","42,0","1,7",,,
02/11/2014 2.00,"14,6","15,9","0,7","43,6","1,0",,,
02/11/2014 3.00,"11,7","12,5",,"54,4","0,9",,,
02/11/2014 4.00,"11,0","12,3","0,8","41,5","0,7",,,
02/11/2014 5.00,"9,6","10,2","0,7","38,5","0,8",,,
02/11/2014 6.00,"10,0","11,1","0,7","39,2","0,7",,,
02/11/2014 7.00,"11,0","12,9","0,6","39,5","0,8",,,
02/11/2014 8.00,"11,3","14,4","0,7","38,4","0,9",,,
02/11/2014 9.00,"10,4","13,3","0,6","53,6","0,9",,,
02/11/2014 10.00,"8,7","12,1","0,5","66,0","0,6",,,
02/11/2014 11.00,"8,2","11,5","0,5","68,4","0,6",,,
02/11/2014 12.00,"7,9","10,7","0,5","72,9","0,6",,,
02/11/2014 13.00,"8,1","10,7","0,5","77,3","0,6",,,
02/11/2014 14.00,"8,4","10,9","0,5","80,3","0,6",,,
02/11/2014 15.00,"8,1","9,1","0,5","81,4","0,6",,,
02/11/2014 16.00,"8,4","9,7","0,5","80,7","0,6",,,
02/11/2014 17.00,"12,2","13,6","0,6","74,7","0,8",,,
02/11/2014 18.00,"30,0","32,7","1,5","50,9","1,8",,,
02/11/2014 19.00,"25,4","26,8","1,6","46,6","5,0",,,
02/11/2014 20.00,"34,9","38,0","2,1","37,0","4,9",,,
02/11/2014 21.00,"42,7","48,1","2,7","18,3","5,9",,,
02/11/2014 22.00,"34,3","37,4","2,3","15,9","7,4",,,
02/11/2014 23.00,"25,5","28,8","1,7","18,6","4,2",,,
03/11/2014 0.00,"20,2","22,2","0,9","18,3","5,2",,,
03/11/2014 1.00,"17,3","18,2","0,7","21,2","3,7",,,
03/11/2014 2.00,"13,8","14,6","0,5","23,8","2,8",,,
03/11/2014 3.00,"11,1","11,9","0,4","27,5","2,1",,,
03/11/2014 4.00,"10,7","11,2","0,3","31,4","1,7",,,
03/11/2014 5.00,"13,7","15,4","0,3","25,7","1,5",,,
03/11/2014 6.00,"16,3","19,6","0,5","24,4","2,0",,,
03/11/2014 7.00,"29,9","45,3","0,4","17,9","6,4",,,
03/11/2014 8.00,"37,3","71,6","0,6","10,3","3,1",,,
03/11/2014 9.00,"25,1","47,9","0,4","29,2","2,5",,,
03/11/2014 10.00,"13,9","19,5","0,2","52,5","1,1",,,
03/11/2014 11.00,"11,3","15,5","0,2","61,9","0,9",,,
03/11/2014 12.00,"10,3","14,5","0,2","70,5","0,8",,,
03/11/2014 13.00,"9,8","13,8","0,2","75,2","0,7",,,
03/11/2014 14.00,"10,6","14,9","0,2","79,3","0,7",,,
03/11/2014 15.00,"9,0","12,5","0,1","79,3","0,6",,,
03/11/2014 16.00,"9,1","11,9","0,2","76,6","0,6",,,
03/11/2014 17.00,"19,2","26,8","0,3","63,9","0,8",,,
03/11/2014 18.00,"21,6","27,8","0,3","49,2","1,7",,,
03/11/2014 19.00,"22,4","28,2","0,4","36,8","2,2",,,
03/11/2014 20.00,"27,3","36,1","0,7","27,9","2,8",,,
03/11/2014 21.00,"24,7","29,0","0,7","22,7","4,3",,,
03/11/2014 22.00,"20,0","24,9","0,6","28,5","4,0",,,
03/11/2014 23.00,"16,2","18,8","0,6","29,4","3,8",,,
04/11/2014 0.00,"14,7","16,4","0,5","30,7","3,3",,,
04/11/2014 1.00,"13,0","14,0","0,4","30,0","2,8",,,
04/11/2014 2.00,"12,4","13,0","0,3","29,5","2,3",,,
04/11/2014 3.00,"10,3","11,1",,"30,8","2,2",,,
04/11/2014 4.00,"8,3","8,9","0,2","36,4","1,8",,,
04/11/2014 5.00,"8,4","9,2","0,2","32,2","1,5",,,
04/11/2014 6.00,"14,4","17,9","0,2","30,1","1,5",,,
04/11/2014 7.00,"28,3","57,4","0,3","18,9","1,5",,,
04/11/2014 8.00,"22,5","37,6","0,2","28,9","1,5",,,
04/11/2014 9.00,"13,8","20,7","0,2","43,7","0,9",,,
04/11/2014 10.00,"12,6","18,4","0,2","52,8","0,8",,,
04/11/2014 11.00,"8,5","11,9","0,1","68,7","0,8",,,
04/11/2014 12.00,"7,8","11,6","0,1","76,1","0,5",,,
04/11/2014 13.00,"7,9","11,7","0,2","75,2","0,5",,,
04/11/2014 14.00,"7,0","10,0","0,1","73,5","0,5",,,
04/11/2014 15.00,"7,3","10,0","0,1","75,7","0,4",,,
04/11/2014 16.00,"8,7","11,8","0,1","74,0","0,6",,,
04/11/2014 17.00,"9,7","12,6","0,1","71,2","0,5",,,
04/11/2014 18.00,"14,0","18,1","0,2","59,5","1,1",,,
04/11/2014 19.00,"10,0","13,0","0,2","55,8","1,4",,,
04/11/2014 20.00,"8,0","9,2","0,1","55,6","0,8",,,
04/11/2014 21.00,"7,1","8,2","0,1","54,2","1,2",,,
04/11/2014 22.00,"6,7","7,6","0,1","59,3","0,6",,,
04/11/2014 23.00,"6,3","7,0","0,1","59,8","0,6",,,
05/11/2014 0.00,"6,4","7,1","0,2","51,7","0,5",,,
05/11/2014 1.00,"6,1","6,6","0,2","48,6","0,6",,,
05/11/2014 2.00,"4,7","5,2","0,2","59,6","0,5",,,
05/11/2014 3.00,"4,7","5,1","0,2","67,0","0,3",,,
05/11/2014 4.00,"4,6","5,1","0,2","63,4","0,2",,,
05/11/2014 5.00,"4,6","5,2","0,2","62,6","0,2",,,
05/11/2014 6.00,"5,2","5,9","0,2","57,7","0,2",,,
05/11/2014 7.00,"5,7","6,8","0,2","59,9","0,2",,,
05/11/2014 8.00,"6,4","7,9","0,2","62,4","0,2",,,
05/11/2014 9.00,"11,5","17,0","0,2","58,3","0,4",,,
05/11/2014 10.00,"6,9","9,6","0,2","62,1","0,4",,,
05/11/2014 11.00,"5,7","7,6","0,2","69,1","0,3",,,
05/11/2014 12.00,"4,6","6,1","0,2","73,1","0,2",,,
05/11/2014 13.00,"5,4","8,1","0,2","72,7","0,2",,,
05/11/2014 14.00,"5,0","6,9","0,2","72,1","0,3",,,
05/11/2014 15.00,"5,4","7,3","0,2","72,1","0,2",,,
05/11/2014 16.00,"6,0","7,3","0,2","73,8","0,4",,,
05/11/2014 17.00,"5,9","7,1","0,2","73,4","0,3",,,
05/11/2014 18.00,"6,5","8,3","0,2","71,8","0,4",,,
05/11/2014 19.00,"5,7","6,9","0,2","70,6","0,6",,,
05/11/2014 20.00,"5,2","6,0","0,2","72,1","0,5",,,
05/11/2014 21.00,"4,8","5,5","0,2","73,0","0,4",,,
05/11/2014 22.00,"4,8","5,4","0,2","74,6","0,4",,,
05/11/2014 23.00,"4,6","5,2","0,2","73,3","0,2",,,
06/11/2014 0.00,"4,6","5,1","0,1","72,7","0,2",,,
06/11/2014 1.00,"4,6","5,1","0,1","72,5","0,2",,,
06/11/2014 2.00,"4,6","5,1","0,1","73,6","0,2",,,
06/11/2014 3.00,"4,6","5,1",,"73,2","0,2",,,
06/11/2014 4.00,"4,6","5,1","0,1","73,0","0,2",,,
06/11/2014 5.00,"4,7","5,1","0,1","72,2","0,2",,,
06/11/2014 6.00,"4,7","5,3","0,1","71,0","0,2",,,
06/11/2014 7.00,"5,0","6,1","0,1","69,7","0,2",,,
06/11/2014 8.00,"5,5","7,1","0,1","67,6","0,2",,,
06/11/2014 9.00,"6,0","8,4","0,1","66,0","0,2",,,
06/11/2014 10.00,"6,3","8,7","0,1","65,9","0,2",,,
06/11/2014 11.00,"5,9","7,4","0,1","65,4","0,3",,,
06/11/2014 12.00,"6,2","8,0","0,1","63,3","0,3",,,
06/11/2014 13.00,"6,1","7,9","0,1","60,4","0,3",,,
06/11/2014 14.00,"6,3","8,2","0,1","59,9","0,3",,,
06/11/2014 15.00,"6,4","7,8","0,1","57,6","0,3",,,
06/11/2014 16.00,"4,7","5,6","0,1","62,2","0,3",,,
06/11/2014 17.00,"5,1","6,5","0,1","64,2","0,3",,,
06/11/2014 18.00,"5,4","6,5","0,3","58,7","0,2",,,
06/11/2014 19.00,"6,4","7,3","0,3","56,5","0,3",,,
06/11/2014 20.00,"5,2","6,0","0,2","61,7","0,4",,,
06/11/2014 21.00,"4,7","5,4","0,2","64,3","0,3",,,
06/11/2014 22.00,"4,7","5,2","0,2","66,0","0,2",,,
06/11/2014 23.00,"4,6","5,2","0,2","66,1","0,2",,,
07/11/2014 0.00,"4,6","5,2","0,2","65,3","0,2",,,
07/11/2014 1.00,"4,6","5,2","0,2","65,0","0,2",,,
07/11/2014 2.00,"4,7","5,1","0,1","64,9","0,2",,,
07/11/2014 3.00,"4,7","5,1","0,1","66,0","0,2",,,
07/11/2014 4.00,"4,7","5,1","0,1","66,9","0,2",,,
07/11/2014 5.00,"4,7","5,2","0,1","66,9","0,2",,,
07/11/2014 6.00,"4,7","5,2","0,1","66,1","0,2",,,
07/11/2014 7.00,"4,6","5,2","0,1","65,2","0,2",,,
07/11/2014 8.00,"5,2","6,5","0,1","62,5","0,2",,,
07/11/2014 9.00,"5,6","8,6","0,1","59,3","0,3",,,
07/11/2014 10.00,"5,0","6,8","0,1","58,5","0,6",,,
07/11/2014 11.00,"4,9","6,2","0,2","58,6","0,2",,,
07/11/2014 12.00,"5,4","6,7","0,2","58,8","0,2",,,
07/11/2014 13.00,"6,2","7,6","0,1","61,5","0,2",,,
07/11/2014 14.00,"5,1","6,9","0,1","63,9","0,2",,,
07/11/2014 15.00,"4,8","6,3","0,1","70,2","0,2",,,
07/11/2014 16.00,"5,1","6,1","0,1","66,6","0,2",,,
07/11/2014 17.00,"5,6","6,6","0,1","62,2","0,2",,,
07/11/2014 18.00,"6,8","7,7","0,1","59,4","0,2",,,
07/11/2014 19.00,"6,3","7,3","0,1","60,3","0,3",,,
07/11/2014 20.00,"6,2","6,8","0,1","64,5","0,2",,,
07/11/2014 21.00,"5,9","6,5","0,1","65,2","0,2",,,
07/11/2014 22.00,"4,8","5,4","0,1","67,8","0,2",,,
07/11/2014 23.00,"4,7","5,3","0,1","69,4","0,1",,,
08/11/2014 0.00,"4,7","5,2","0,1","67,6","0,1",,,
08/11/2014 1.00,"4,7","5,1","0,1","67,7","0,1",,,
08/11/2014 2.00,"4,7","5,1","0,1","68,2","0,1",,,
08/11/2014 3.00,"4,7","5,1",,"68,5","0,1",,,
08/11/2014 4.00,"4,6","5,1","0,2","64,4","0,1",,,
08/11/2014 5.00,"6,2","6,8","0,2","60,0","0,1",,,
08/11/2014 6.00,"6,7","7,4","0,2","58,0","0,1",,,
08/11/2014 7.00,"8,8","9,7","0,2","54,9","0,1",,,
08/11/2014 8.00,"14,3","17,0","0,2","48,4","0,2",,,
08/11/2014 9.00,"13,4","18,2","0,2","45,7","0,2",,,
08/11/2014 10.00,"11,3","15,5","0,2","49,3","0,2",,,
08/11/2014 11.00,"6,9","9,3","0,2","59,0","0,3",,,
08/11/2014 12.00,"6,1","8,3","0,1","61,6","0,2",,,
08/11/2014 13.00,"6,4","8,6","0,2","68,7","0,2",,,
08/11/2014 14.00,"7,6","9,5","0,2","69,7","0,2",,,
08/11/2014 15.00,"13,9","21,8","0,2","58,2","0,3",,,
08/11/2014 16.00,"17,8","20,7","0,3","50,3","0,6",,,
08/11/2014 17.00,"8,4","9,8","0,2","55,7","1,3",,,
08/11/2014 18.00,"17,6","19,8","0,4","50,0","0,4",,,
08/11/2014 19.00,"32,4","36,2","1,0","21,1","3,1",,,
08/11/2014 20.00,"46,6","80,1","2,3","7,9","4,3",,,
08/11/2014 21.00,"38,5","84,7","2,9","3,5","9,7",,,
08/11/2014 22.00,"46,1","138,0","4,2","6,1","11,2",,,
08/11/2014 23.00,"39,9","106,7","4,2","6,3","16,4",,,
09/11/2014 0.00,"27,4","37,8","2,2","3,3","11,2",,,
09/11/2014 1.00,"18,6","23,9","0,8","9,0","5,0",,,
09/11/2014 2.00,"15,4","17,9","0,6","17,0","2,7",,,
09/11/2014 3.00,"11,0","14,0","0,3","24,7","2,3",,,
09/11/2014 4.00,"10,4","11,9","0,3","23,5","1,2",,,
09/11/2014 5.00,"8,4","9,3","0,2","26,8","1,1",,,
09/11/2014 6.00,"13,3","15,8","0,3","16,5","0,9",,,
09/11/2014 7.00,"14,2","22,0","0,4","10,9","1,2",,,
09/11/2014 8.00,"10,6","16,6","0,3","12,4","1,2",,,
09/11/2014 9.00,"12,5","16,8","0,2","27,3","1,0",,,
09/11/2014 10.00,"8,3","11,9","0,2","37,3","1,0",,,
09/11/2014 11.00,"7,0","10,1","0,2","49,2","0,7",,,
09/11/2014 12.00,"7,7","11,3","0,2","55,8","0,6",,,
09/11/2014 13.00,"7,1","10,4","0,2","59,3","0,6",,,
09/11/2014 14.00,"5,9","7,7","0,1","65,9","0,5",,,
09/11/2014 15.00,"5,8","7,5","0,1","66,8","0,4",,,
09/11/2014 16.00,"7,3","9,8","0,1","65,2","0,3",,,
09/11/2014 17.00,"9,3","12,3","0,2","57,6","0,4",,,
09/11/2014 18.00,"11,5","14,6","0,2","44,8","0,8",,,
09/11/2014 19.00,"15,4","20,7","0,3","31,3","1,2",,,
09/11/2014 20.00,"12,0","15,4","0,2","31,6","1,8",,,
09/11/2014 21.00,"14,8","17,8","0,3","23,0","1,4",,,
09/11/2014 22.00,"10,9","13,4","0,2","32,6","1,7",,,
09/11/2014 23.00,"10,2","12,3","0,2","39,0","0,9",,,
10/11/2014 0.00,"9,5","10,8","0,2","33,8","1,0",,,
10/11/2014 1.00,"8,2","8,9","0,2","32,9","0,8",,,
10/11/2014 2.00,"8,3","9,7","0,2","32,0","0,7",,,
10/11/2014 3.00,"6,4","6,9",,"34,0","0,6",,,
10/11/2014 4.00,"6,8","7,4","0,2","33,8","0,5",,,
10/11/2014 5.00,"6,7","7,9","0,3","31,5","0,6",,,
10/11/2014 6.00,"8,7","11,2","0,2","31,7","0,6",,,
10/11/2014 7.00,"12,6","17,7","0,2","31,1","0,6",,,
10/11/2014 8.00,"11,4","20,4","0,2","32,5","0,6",,,
10/11/2014 9.00,"11,4","16,4","0,3","38,8","0,7",,,
10/11/2014 10.00,"7,8","13,0","0,2","53,3","0,5",,,
10/11/2014 11.00,"6,3","9,4","0,2","61,3","0,3",,,
10/11/2014 12.00,"6,1","8,8","0,2","66,6","0,3",,,
10/11/2014 13.00,"5,6","8,1","0,2","69,7","0,3",,,
10/11/2014 14.00,"6,0","9,4","0,2","69,9","0,3",,,
10/11/2014 15.00,"5,7","8,1","0,2","70,6","0,2",,,
10/11/2014 16.00,"8,9","13,5","0,2","65,9","0,3",,,
10/11/2014 17.00,"14,7","21,3","0,3","54,4","0,6",,,
10/11/2014 18.00,"16,4","24,6","0,3","44,4","1,5",,,
10/11/2014 19.00,"12,6","16,2","1,0","45,2","1,2",,,
10/11/2014 20.00,"9,2","11,1","1,4","41,7","1,7",,,
10/11/2014 21.00,"8,2","10,0","0,9","35,3","2,2",,,
10/11/2014 22.00,"8,2","9,0","0,7","36,6","1,5",,,
10/11/2014 23.00,"9,4","10,9","0,5","36,6","1,3",,,
11/11/2014 0.00,"8,8","9,8","0,2","33,3","1,2",,,
11/11/2014 1.00,"8,2","8,7","0,2","36,5","1,2",,,
11/11/2014 2.00,"7,5","8,0","0,1","32,4","1,4",,,
11/11/2014 3.00,"5,6","6,1","0,8","46,9","0,9",,,
11/11/2014 4.00,"4,7","5,2","0,5","51,6","0,6",,,
11/11/2014 5.00,"4,7","5,3","0,5","44,8","0,4",,,
11/11/2014 6.00,"7,8","11,1","0,8","39,1","0,4",,,
11/11/2014 7.00,"6,6","9,5","0,6","48,8","0,4",,,
11/11/2014 8.00,"10,0","14,6","0,5","40,0","0,4",,,
11/11/2014 9.00,"8,7","12,7","0,4","48,4","0,4",,,
11/11/2014 10.00,"6,4","8,9","0,3","59,3","0,3",,,
11/11/2014 11.00,"6,3","8,8","0,2","61,5","0,3",,,
11/11/2014 12.00,"6,3","8,3","0,2","62,5","0,4",,,
11/11/2014 13.00,"6,1","7,9","0,2","65,5","0,4",,,
11/11/2014 14.00,"6,8","9,2","0,2","65,2","0,5",,,
11/11/2014 15.00,"6,9","8,2","0,2","65,2","0,4",,,
11/11/2014 16.00,"8,3","10,5","1,1","62,2","0,5",,,
11/11/2014 17.00,"7,4","9,1","0,9","60,9","0,6",,,
11/11/2014 18.00,"7,6","8,7","0,7","58,8","0,7",,,
11/11/2014 19.00,"7,6","8,8","0,5","57,0","0,6",,,
11/11/2014 20.00,"8,6","9,9","0,4","54,8","0,7",,,
11/11/2014 21.00,"8,8","9,9","0,4","52,0","0,7",,,
11/11/2014 22.00,"9,5","10,5","0,4","48,9","0,6",,,
11/11/2014 23.00,"7,9","8,5","0,3","48,5","0,7",,,
12/11/2014 0.00,"6,4","7,0","0,1","54,0","0,5",,,
12/11/2014 1.00,"6,4","6,9","0,1","53,2","0,4",,,
12/11/2014 2.00,"5,9","6,4","0,2","54,3","0,4",,,
12/11/2014 3.00,"5,7","6,2",,"55,5","0,3",,,
12/11/2014 4.00,"4,7","5,1","0,2","53,0","0,3",,,
12/11/2014 5.00,"5,2","5,6","0,2","55,2","0,3",,,
12/11/2014 6.00,"5,1","5,7","0,1","59,8","0,2",,,
12/11/2014 7.00,"5,1","5,7","0,1","61,6","0,2",,,
12/11/2014 8.00,"6,0","6,8","0,7","62,3","0,2",,,
12/11/2014 9.00,"6,7","8,5","0,4","59,8","0,2",,,
12/11/2014 10.00,"5,8","6,8","0,3","58,6","0,2",,,
12/11/2014 11.00,"5,1","6,1","0,2","62,1","0,2",,,
12/11/2014 12.00,"5,9","7,5","0,2","60,2","0,1",,,
12/11/2014 13.00,"5,6","8,1","0,2","58,5","0,2",,,
12/11/2014 14.00,"4,8","6,6","0,2","57,0","0,3",,,
12/11/2014 15.00,"5,4","6,7","0,2","58,2","0,2",,,
12/11/2014 16.00,"6,8","8,2","0,1","53,1","0,3",,,
12/11/2014 17.00,"7,9","8,9","0,1","49,7","0,2",,,
12/11/2014 18.00,"14,0","16,5","0,2","40,8","0,3",,,
12/11/2014 19.00,"10,2","12,2","0,2","39,9","0,6",,,
12/11/2014 20.00,"10,1","11,5","0,2","35,8","0,4",,,
12/11/2014 21.00,"12,9","14,9","0,2","31,4","0,6",,,
12/11/2014 22.00,"11,6","14,1","0,2","29,4","1,1",,,
12/11/2014 23.00,"11,0","12,3","0,3","22,8","1,0",,,
13/11/2014 0.00,"11,2","12,9","0,3","16,8","1,1",,,
13/11/2014 1.00,"9,2","11,0","0,2","13,9","1,3",,,
13/11/2014 2.00,"8,0","8,5","0,2","36,7","1,0",,,
13/11/2014 3.00,"7,8","8,3","0,2","32,4","0,7",,,
13/11/2014 4.00,"6,3","6,9","0,2","23,0","0,7",,,
13/11/2014 5.00,"6,2","6,9","0,1","30,7","0,5",,,
13/11/2014 6.00,"6,0","6,6","0,6","30,6","0,3",,,
13/11/2014 7.00,"13,5","22,9","0,4","27,1","0,3",,,
13/11/2014 8.00,"17,7","29,6","0,5","28,6","0,4",,,
13/11/2014 9.00,"20,8","42,3","0,7","20,9","0,9",,,
13/11/2014 10.00,"14,7","21,1","0,5","26,9","0,8",,,
13/11/2014 11.00,"10,3","14,7","0,3","34,8","0,7",,,
13/11/2014 12.00,"9,8","14,7","0,3","45,8","0,5",,,
13/11/2014 13.00,"11,9","16,6","0,4","55,3","0,5",,,
13/11/2014 14.00,"11,7","17,3","0,3","56,2","0,5",,,
13/11/2014 15.00,"11,1","13,3","0,3","60,1","0,5",,,
13/11/2014 16.00,"26,8","35,3","0,8","37,2","0,9",,,
13/11/2014 17.00,"39,0","44,8","1,5","18,9","4,5",,,
13/11/2014 18.00,"56,3","70,1","2,7","9,1","6,4",,,
13/11/2014 19.00,"48,3","55,6","2,4","8,5","8,6",,,
13/11/2014 20.00,"32,6","36,5","1,3","12,4","7,5",,,
13/11/2014 21.00,"32,6","35,9","1,2","14,6","4,6",,,
13/11/2014 22.00,"22,3","24,7","1,1","21,0","4,2",,,
13/11/2014 23.00,"13,4","15,1","0,4","38,2","2,3",,,
14/11/2014 0.00,"11,5","12,3","0,2","41,6","1,2",,,
14/11/2014 1.00,"13,2","14,4","0,2","36,5","0,8",,,
14/11/2014 2.00,"9,1","9,7","0,1","39,5","0,6",,,
14/11/2014 3.00,"8,5","9,0",,"38,9","0,4",,,
14/11/2014 4.00,"8,1","8,6","0,2","40,3","0,4",,,
14/11/2014 5.00,"7,4","7,9","0,2","44,1","0,3",,,
14/11/2014 6.00,"8,8","10,0","0,2","44,5","0,3",,,
14/11/2014 7.00,"10,8","12,8","0,2","43,9","0,3",,,
14/11/2014 8.00,"14,0","19,6","0,2","40,3","0,3",,,
14/11/2014 9.00,"12,4","16,4","0,2","40,5","0,3",,,
14/11/2014 10.00,"8,2","11,1","0,1","57,7","0,7",,,
14/11/2014 11.00,"9,2","12,4","0,2","54,9","0,3",,,
14/11/2014 12.00,"10,0","14,5","0,2","55,2","0,3",,,
14/11/2014 13.00,"8,3","11,6","0,1","61,3","0,3",,,
14/11/2014 14.00,"8,4","11,8","0,1","59,4","0,4",,,
14/11/2014 15.00,"7,9","11,2","0,1","59,5","0,4",,,
14/11/2014 16.00,"8,8","11,4","0,1","58,7","0,5",,,
14/11/2014 17.00,"13,2","17,4","0,2","51,9","0,6",,,
14/11/2014 18.00,"14,9","17,8","0,2","43,2","1,3",,,
14/11/2014 19.00,"22,5","26,7","0,3","34,3","1,8",,,
14/11/2014 20.00,"24,0","27,4","0,5","26,0","2,9",,,
14/11/2014 21.00,"29,7","35,3","0,8","21,6","3,0",,,
14/11/2014 22.00,"26,9","29,9","0,7","18,3","3,9",,,
14/11/2014 23.00,"21,4","23,7","0,8","17,9","3,6",,,
15/11/2014 0.00,"17,4","19,6","0,9","14,8","3,6",,,
15/11/2014 1.00,"11,6","12,9","0,4","17,8","2,4",,,
15/11/2014 2.00,"10,0","10,7","0,3","21,1","1,7",,,
15/11/2014 3.00,"8,6","9,2","0,3","22,6","1,3",,,
15/11/2014 4.00,"8,0","8,6","0,3","21,2","1,2",,,
15/11/2014 5.00,"8,6","9,3","0,2","19,5","1,0",,,
15/11/2014 6.00,"11,5","14,3","0,3","19,1","0,9",,,
