,Foggia,,,
,Monte Sant'Angelo - Suolo Giuffreda,,,
Parm,SO2,NO2,PM10,O3



16/01/2010 22.00,"5,87514086","2,59185175","35,90000153","63,3811101"
16/01/2010 23.00,"6,03046219","2,15187187","35,90000153","63,6605298"
17/01/2010 0.00,"5,48864222","2,5736801","35,90000153","61,4471172"
17/01/2010 1.00,"5,89139557","3,54708504","49,40000153","58,1214921"
17/01/2010 2.00,"6,28873035","1,97666002","49,40000153","57,49967055"
17/01/2010 3.00,"5,55727243","1,89229875","49,40000153","57,0887604"
17/01/2010 4.00,"5,59339423","1,81312666","49,40000153","57,5229522"
17/01/2010 5.00,"5,58797566","2,51138332","49,40000153","54,9479259"
17/01/2010 6.00,"5,79206111","15,61988706","49,40000153","41,4071427"
17/01/2010 7.00,"5,76677646","14,76458828","49,40000153","42,5412603"
17/01/2010 8.00,"5,69272767","19,80290904","49,40000153","34,83674985"
17/01/2010 9.00,"5,52115164","19,4524968","49,40000153","32,4685452"
17/01/2010 10.00,"5,79386731","29,37342504","49,40000153","23,0724543"
17/01/2010 11.00,"5,85888615","18,81394807","49,40000153","23,52035175"
17/01/2010 12.00,"5,96905573","27,39678032","49,40000153","23,19161565"
17/01/2010 13.00,"6,58673169","24,13911472","49,40000153","27,08154645"
17/01/2010 14.00,"5,78844873","11,29148426","49,40000153","33,9930045"
17/01/2010 15.00,"6,19842686","4,64768004","49,40000153","47,39683095"
17/01/2010 16.00,"5,34234982","5,29142558","49,40000153","48,88019325"
17/01/2010 17.00,"6,01962605","5,13178697","49,40000153","38,36095725"
17/01/2010 18.00,"6,28331178","4,1233389","49,40000153","29,73190395"
17/01/2010 19.00,"6,07380876","3,64572321","49,40000153","26,02962285"
17/01/2010 20.00,"6,10631717","3,54059571","49,40000153","27,61983735"
17/01/2010 21.00,"6,1370204","4,67882843","49,40000153","32,10830805"
17/01/2010 22.00,"5,80470446","2,82416931","49,40000153","36,7022544"
17/01/2010 23.00,"5,81554059","2,23104206","49,40000153","38,24588565"
18/01/2010 0.00,"5,41098104","2,63857338","49,40000153","45,28201125"
18/01/2010 1.00,,"2,14278605","25,60000038","50,02388685"
18/01/2010 2.00,"6,0268498",,"25,60000038","46,8913977"
18/01/2010 3.00,"5,49406079","19,03199064","25,60000038",
18/01/2010 4.00,"6,22732389","6,62044531","25,60000038","55,22473215"
18/01/2010 5.00,"5,91668023","5,89363675","25,60000038","54,7606752"
18/01/2010 6.00,"5,45071422","8,53999962","25,60000038","46,41437325"
18/01/2010 7.00,"5,9744743","7,26029611","25,60000038","47,02312755"
18/01/2010 8.00,"5,31887135","7,35504145","25,60000038","50,9321505"
18/01/2010 9.00,"6,10270478","7,97023318","25,60000038","50,15144715"
18/01/2010 10.00,"5,4741937","10,97480543","25,60000038","46,63685565"
18/01/2010 11.00,"6,42237941","14,66464995","25,60000038","41,62908645"
18/01/2010 12.00,"6,25260855","15,68088942","25,60000038","42,61042695"
18/01/2010 13.00,"6,36097295","7,40046674","25,60000038","54,2679501"
18/01/2010 14.00,"6,36639152","4,393298","25,60000038","62,26620435"
18/01/2010 15.00,"6,68967752","3,29140475","25,60000038","65,1079023"
18/01/2010 16.00,"6,71134979","3,65480903","25,60000038","62,449086"
18/01/2010 17.00,"6,54699852","3,43027522","25,60000038","59,1105732"
18/01/2010 18.00,"6,08103251","3,56395653","25,60000038","61,8185064"
18/01/2010 19.00,"6,2074568","4,79823474","25,60000038","60,0755547"
18/01/2010 20.00,"5,77941879","6,62693655","25,60000038","49,66690155"
18/01/2010 21.00,"5,85527377","4,16746786","25,60000038","57,13829625"
18/01/2010 22.00,"6,33749449","3,12657506","25,60000038","55,747482"
18/01/2010 23.00,"5,7234309","2,36212686","25,60000038","57,34577625"
19/01/2010 0.00,"5,74871556","2,88257518","25,60000038","57,4549626"
19/01/2010 1.00,"5,33512607","2,06621236","12,30000019","61,8362619"
19/01/2010 2.00,"5,49406079","1,34459488","12,30000019","66,76895925"
19/01/2010 3.00,"5,524763","1,67036144","12,30000019","66,84129795"
19/01/2010 4.00,"5,65118831","1,95719203","12,30000019","65,8394688"
19/01/2010 5.00,"5,48141745","1,50682999","12,30000019","61,4609226"
19/01/2010 6.00,"5,24843495","1,11227732","12,30000019","63,7184247"
19/01/2010 7.00,"5,03893092","1,34329663","12,30000019","62,02596645"
19/01/2010 8.00,"5,07324653","1,25634078","12,30000019","64,40496405"
19/01/2010 9.00,"4,77885758","1,27580877","12,30000019","65,61425325"
19/01/2010 10.00,"5,43987808","1,8027445","12,30000019","64,09514055"
19/01/2010 11.00,"5,73607323","1,93512755","12,30000019","58,99456395"
19/01/2010 12.00,"5,19244707","1,38612734","12,30000019","59,8121349"
19/01/2010 13.00,"5,60423037","1,24206388","12,30000019","62,3753907"
19/01/2010 14.00,"3,15339563","1,08372351","12,30000019","61,47865815"
19/01/2010 15.00,"2,15463959","1,08112702","12,30000019","64,3217127"
19/01/2010 16.00,"5,28997432","0,78002143","12,30000019","66,56423235"
19/01/2010 17.00,"6,97864892","0,8760631","12,30000019","67,52374755"
19/01/2010 18.00,"6,73482927","1,18625451","12,30000019","66,5096292"
19/01/2010 19.00,"6,3158212","0,96951019","12,30000019","63,2379888"
19/01/2010 20.00,"6,47836729","1,08112702","12,30000019","55,79115255"
19/01/2010 21.00,"5,84985519","1,78327651","12,30000019","62,95001055"
19/01/2010 22.00,"6,18217214","1,07723418","12,30000019","65,0055189"
19/01/2010 23.00,"5,94738346","1,02921239","12,30000019","64,8854199"
20/01/2010 0.00,"6,26886326","0,99936225","12,30000019","63,51096465"
20/01/2010 1.00,,"0,83842538","7,9000001","61,1797473"
20/01/2010 2.00,"5,98711663",,"7,9000001","59,28663195"
20/01/2010 3.00,"5,76677646","10,68147978","7,9000001",
20/01/2010 4.00,"5,96725055","4,82159556","7,9000001","53,11741365"
20/01/2010 5.00,"5,45252041","3,01106349","7,9000001","54,11267925"
20/01/2010 6.00,"5,48502983","2,54253171","7,9000001","48,9432951"
20/01/2010 7.00,"6,00878992","1,98834042","7,9000001","51,7781502"
20/01/2010 8.00,"5,19605843","1,72357431","7,9000001","54,72179265"
20/01/2010 9.00,"5,46516274","1,54187122","7,9000001","52,74622395"
20/01/2010 10.00,"6,10812336","8,49457242","7,9000001","47,9860941"
20/01/2010 11.00,"6,26163951","8,7671261","7,9000001","55,51991235"
20/01/2010 12.00,"7,02199346","2,58016943","7,9000001","62,4174054"
20/01/2010 13.00,"7,17189722","2,61391432","7,9000001","64,5289533"
20/01/2010 14.00,"7,35069904","2,16874336","7,9000001","68,0898687"
20/01/2010 15.00,"6,94613949","1,9052755","7,9000001","68,89614795"
20/01/2010 16.00,"6,87570207","1,67944726","7,9000001","69,46584015"
20/01/2010 17.00,"7,07798236","2,76576536","7,9000001","68,08035255"
20/01/2010 18.00,"6,84319367","1,9221489","7,9000001","59,7157764"
20/01/2010 19.00,"6,16230607","1,96108486","7,9000001","59,39763375"
20/01/2010 20.00,"5,64576973","1,24206388","7,9000001","68,5344744"
20/01/2010 21.00,"5,53198777","2,63208406","7,9000001","62,2012272"
20/01/2010 22.00,"5,50309073","5,37059577","7,9000001","59,80960125"
20/01/2010 23.00,"5,5446301","3,36797844","7,9000001","64,91779875"
21/01/2010 0.00,"5,90042552","1,37444694","7,9000001","62,8130538"
21/01/2010 1.00,"5,82637673","1,59897883","10,5","63,10266795"
21/01/2010 2.00,"5,562691","1,08372351","10,5","64,78999905"
21/01/2010 3.00,"5,58978185","1,05906445","10,5","62,448687"
21/01/2010 4.00,"5,57894571","1,08761634","10,5","61,6519239"
21/01/2010 5.00,"5,96544334","1,01493549","10,5","64,38345795"
21/01/2010 6.00,"5,62048508","0,82285023","10,5","64,18359885"
21/01/2010 7.00,"5,56449719","0,96172262","10,5","65,42903745"
21/01/2010 8.00,"5,85527377","2,03116922","10,5","68,5113723"
21/01/2010 9.00,"5,77761361","3,15772345","10,5","67,2563976"
21/01/2010 10.00,"5,91848642","2,79302092","10,5","67,3814841"
21/01/2010 11.00,"5,94015869","3,68725376","10,5","66,19587555"
21/01/2010 12.00,"6,66619906","3,88972309","10,5","66,96271365"
21/01/2010 13.00,"6,95336324","3,30178691","10,5","70,71127875"
21/01/2010 14.00,"7,34166808","3,00457416","10,5","71,9662335"
21/01/2010 15.00,"7,05630907","3,0058705","10,5","70,4733351"
21/01/2010 16.00,"7,32360718","2,38678784","10,5","70,38904635"
21/01/2010 17.00,"6,73844165","1,83259464","10,5","67,82746635"
21/01/2010 18.00,"7,13216405","3,74176488","10,5","64,1169858"
21/01/2010 19.00,"6,81971419","2,14019146","10,5","61,1855727"
21/01/2010 20.00,"6,76192011","3,37316952","10,5","60,2243019"
21/01/2010 21.00,"6,64633196","1,31604298","10,5","66,577938"
21/01/2010 22.00,"6,51990767","1,45102062","10,5","63,68732265"
21/01/2010 23.00,"5,90584409","2,11682874","10,5","58,5165819"
22/01/2010 0.00,"6,21829395","2,59963742","10,5","61,5961836"
22/01/2010 1.00,,"0,91110624","22,2999897","68,72210415"
22/01/2010 2.00,"6,21648776",,"22,2999897","63,8681694"
22/01/2010 3.00,"6,08645109","11,76261444","22,2999897",
22/01/2010 4.00,"5,74691038","4,75929686","22,2999897","61,06305975"
22/01/2010 5.00,"5,60784275","3,83780846","22,2999897","53,6154654"
22/01/2010 6.00,"5,60242418","3,66389294","22,2999897","52,9374447"
22/01/2010 7.00,"6,01059611","3,75734003","22,2999897","53,3070384"
22/01/2010 8.00,"6,0268498","4,01302032","22,2999897","53,0325663"
22/01/2010 9.00,"5,5825581","3,1732986","22,2999897","58,99089315"
22/01/2010 10.00,"5,40736866","3,3186584","22,2999897","58,06010595"
22/01/2010 11.00,"5,5825581","2,97082927","22,2999897","59,38494555"
22/01/2010 12.00,"5,84805002","3,06038162","22,2999897","58,59005775"
22/01/2010 13.00,"6,58673169","3,29399934","22,2999897","61,3932522"
22/01/2010 14.00,"7,18454057","3,37316952","22,2999897","63,16104165"
22/01/2010 15.00,"6,27969939","3,24208471","22,2999897","63,92197455"
22/01/2010 16.00,"6,3158212","2,8864661","22,2999897","66,7278822"
22/01/2010 17.00,"6,58853789","3,0941265","22,2999897","69,35308275"
22/01/2010 18.00,"6,31040262","3,61846765","22,2999897","68,28372285"
22/01/2010 19.00,"5,44529666","5,14087088","22,2999897","66,4017795"
22/01/2010 20.00,"6,09548103","3,71970231","22,2999897","62,8702704"
22/01/2010 21.00,"5,98711663","4,68531776","22,2999897","59,1063837"
22/01/2010 22.00,"5,37124787","3,35499978","22,2999897","63,0441945"
22/01/2010 23.00,"5,94015869","3,19925591","22,2999897","60,3877323"
23/01/2010 0.00,"5,93474113","3,34591587","22,2999897","59,58197175"
23/01/2010 1.00,"5,72704329","4,00004166","24,20000076","52,467303"
23/01/2010 2.00,"6,20926299","3,01106349","24,20000076","59,93117655"
23/01/2010 3.00,"5,98169907","2,47244735","24,20000076","61,3293723"
23/01/2010 4.00,"5,99975896","2,32059631","24,20000076","59,11996965"
23/01/2010 5.00,"6,03046219","5,83393646","24,20000076","57,6212259"
23/01/2010 6.00,"5,42723576","4,00782924","24,20000076","60,908148"
23/01/2010 7.00,"5,38750258","3,23689363","24,20000076","57,64430805"
23/01/2010 8.00,"5,25565972","2,16095578","24,20000076","56,1713796"
23/01/2010 9.00,"5,70175863","3,8702551","24,20000076","57,6823527"
23/01/2010 10.00,"5,55366004","4,51529698","24,20000076","58,48268685"
23/01/2010 11.00,"6,03949315","1,78068002","24,20000076","64,654359"
23/01/2010 12.00,"7,44280772","1,7547227","24,20000076","64,4070588"
23/01/2010 13.00,"8,32416941","1,88710576","24,20000076","67,1681388"
23/01/2010 14.00,"9,05562734","1,84297871","24,20000076","68,32992705"
23/01/2010 15.00,"9,01950553","2,08697859","24,20000076","71,15077725"
23/01/2010 16.00,"8,64384302","1,95589378","24,20000076","69,59224335"
23/01/2010 17.00,"8,31513947","2,38678784","24,20000076","67,12873755"
23/01/2010 18.00,"7,46809237","2,45946678","24,20000076","65,5837896"
23/01/2010 19.00,"6,99490261","3,4380628","24,20000076","61,45439895"
23/01/2010 20.00,"7,20079528","4,35695662","24,20000076","56,759745"
23/01/2010 21.00,"7,0689514","4,8228919","24,20000076","53,301612"
23/01/2010 22.00,"6,78720477","3,36538194","24,20000076","57,8725959"
23/01/2010 23.00,"6,2435786","4,1544892","24,20000076","49,9752687"
24/01/2010 0.00,"6,80707186","5,14087088","24,20000076","46,8459516"
24/01/2010 1.00,,"9,39140175","37,20000076","46,4070516"
24/01/2010 2.00,"6,73121688",,"37,20000076","48,98197815"
24/01/2010 3.00,"6,63188344","15,26686494","37,20000076",
24/01/2010 4.00,"6,57228317","7,67691518","37,20000076","47,64516855"
24/01/2010 5.00,"6,68064656","5,96761586","37,20000076","45,49352115"
24/01/2010 6.00,"6,56325323","4,9280213","37,20000076","45,6391362"
24/01/2010 7.00,"6,48378587","5,1525532","37,20000076","46,5808959"
24/01/2010 8.00,"6,39709475","4,44521262","37,20000076","38,41797435"
24/01/2010 9.00,"6,35013681","4,41925531","37,20000076","41,085429"
24/01/2010 10.00,"6,50726433","4,45948762","37,20000076","43,6344804"
24/01/2010 11.00,"6,57770175","5,66391378","37,20000076","39,611523"
24/01/2010 12.00,"6,74205302","5,72621247","37,20000076","43,06967595"
24/01/2010 13.00,"6,55241608","7,0695091","37,20000076","43,24387935"
24/01/2010 14.00,"6,95336324","5,98968034","37,20000076","42,14287875"
24/01/2010 15.00,"7,04186055","6,5970845","37,20000076","40,89488655"
24/01/2010 16.00,"7,00393357","4,91893548","37,20000076","46,98781605"
24/01/2010 17.00,"6,6047926","4,33878688","37,20000076","45,95624145"
24/01/2010 18.00,"7,22788612","4,18693584","37,20000076","44,6020953"
24/01/2010 19.00,"6,34110585","3,21093632","37,20000076","41,1602814"
24/01/2010 20.00,"6,42779798","3,18108426","37,20000076","40,9030461"
24/01/2010 21.00,"6,8738969","2,85402137","37,20000076","45,44859375"
24/01/2010 22.00,"6,55964085","6,50104091","37,20000076","39,6224157"
24/01/2010 23.00,"6,16952982","16,64650105","37,20000076","26,6757834"
25/01/2010 0.00,"5,59881179","6,72297822","37,20000076","36,1424973"
25/01/2010 1.00,"5,79747969","5,53153072","38,09999084","32,69930685"
25/01/2010 2.00,"6,28511797","3,27453135","38,09999084","52,73780505"
25/01/2010 3.00,"6,37361528","3,05259595","38,09999084","50,72632635"
25/01/2010 4.00,"6,46933735","2,69697734","38,09999084","55,6447794"
25/01/2010 5.00,"5,56630339","2,22195814","38,09999084","55,95777495"
25/01/2010 6.00,"5,61867889","2,11942523","38,09999084","53,897319"
25/01/2010 7.00,"6,4241856","2,15576662","38,09999084","47,1770019"
25/01/2010 8.00,"3,4098576","2,65285029","38,09999084","44,8552209"
25/01/2010 9.00,"1,45930347","8,56595694","38,09999084","36,57934245"
25/01/2010 10.00,"0,45332267","17,24352687","38,09999084","22,37793495"
25/01/2010 11.00,"0,51111776","19,78216384","38,09999084","18,62583072"
25/01/2010 12.00,"1,05293773","20,57256552","38,09999084","38,53775415"
25/01/2010 13.00,"0,13003667","25,05410232","38,09999084","40,95748965"
25/01/2010 14.00,"0,06501884","10,63086531","38,09999084","59,226762"
25/01/2010 15.00,"0,71520322","5,89363675","38,09999084","69,8733987"
25/01/2010 16.00,"5,44168427","5,63925471","38,09999084","68,44850985"
25/01/2010 17.00,"6,56867079","4,29595617","38,09999084","69,9074334"
25/01/2010 18.00,"6,66619906","7,83265905","38,09999084","60,93202815"
25/01/2010 19.00,"6,72941069","4,81250974","38,09999084","61,27089885"
25/01/2010 20.00,"6,24899718","4,25053087","38,09999084","62,48349975"
25/01/2010 21.00,"6,30137268","4,13631946","38,09999084","63,5042016"
25/01/2010 22.00,"6,19842686","4,40497841","38,09999084","58,76541825"
25/01/2010 23.00,"6,5488037","6,66587061","38,09999084","54,0579165"
26/01/2010 0.00,"6,14785653","5,64314754","38,09999084","49,2061563"
26/01/2010 1.00,,"6,75153203","24,60000038","50,24593035"
26/01/2010 2.00,"6,10451199",,"24,60000038","52,08045255"
26/01/2010 3.00,"6,2255177","18,8373108","24,60000038",
26/01/2010 4.00,"5,96544334","11,43684023","24,60000038","51,32997345"
26/01/2010 5.00,"6,1370204","8,63085022","24,60000038","53,56313655"
26/01/2010 6.00,"5,58797566","7,24472287","24,60000038","55,79765625"
26/01/2010 7.00,"5,73246085","5,25378595","24,60000038","58,6610598"
26/01/2010 8.00,"5,57172095","5,27455218","24,60000038","58,429161"
26/01/2010 9.00,"5,74871556","4,93710713","24,60000038","60,33492465"
26/01/2010 10.00,"6,07922632","6,36087219","24,60000038","58,9748334"
26/01/2010 11.00,"5,76858265","10,903419","24,60000038","56,1032304"
26/01/2010 12.00,,"14,29280802","24,60000038","60,9916188"
26/01/2010 13.00,,,"24,60000038","40,959744"
26/01/2010 14.00,"4,04412999",,"24,60000038",
26/01/2010 15.00,"4,26232124","20,1598412","24,60000038","58,33050825"
26/01/2010 16.00,"4,48266243","7,11882914","24,60000038","60,67088265"
26/01/2010 17.00,"4,49710993","1,47697794","24,60000038","66,71509425"
26/01/2010 18.00,"4,44112205","0,09085059","24,60000038","71,4957726"
26/01/2010 19.00,"4,24426136","0,06489328","24,60000038","71,82839895"
26/01/2010 20.00,"4,51155845","0,52174465","24,60000038","68,16665625"
26/01/2010 21.00,"4,61450529","0,66321353","24,60000038","63,6647193"
26/01/2010 22.00,"4,36165468",,"24,60000038","57,16163775"
26/01/2010 23.00,"4,38332797",,"24,60000038","53,2947492"
27/01/2010 0.00,"4,99919774",,"24,60000038","48,61741185"
27/01/2010 1.00,"4,90528186",,,"40,48527315"
27/01/2010 2.00,"7,11049076",,,"43,42717995"
27/01/2010 3.00,,,,
27/01/2010 4.00,"4,69397164",,,"45,91646115"
27/01/2010 5.00,"3,81983471",,,"55,45104495"
27/01/2010 6.00,"3,42069374",,,"55,4747256"
27/01/2010 7.00,"3,65728862",,,"55,37479605"
27/01/2010 8.00,"3,50196628",,,"55,84812975"
27/01/2010 9.00,"3,57962745",,,"57,79668615"
27/01/2010 10.00,"3,61936164",,,"56,95914525"
27/01/2010 11.00,"3,23828055",,,"54,81994665"
27/01/2010 12.00,"3,3538687",,,"52,98051675"
27/01/2010 13.00,"3,87762879",,,"50,89127295"
27/01/2010 14.00,"3,83247704",,,"49,9077978"
27/01/2010 15.00,"3,82525329",,,"51,434292"
27/01/2010 16.00,"3,81441614",,,"54,86990145"
27/01/2010 17.00,"3,8216409",,,"56,79611385"
27/01/2010 18.00,"3,1028253",,,"58,7827947"
27/01/2010 19.00,"2,73258137",,,"59,32844715"
27/01/2010 20.00,"3,56517893",,,"62,4656046"
27/01/2010 21.00,"3,24008674",,,"63,45697995"
27/01/2010 22.00,"3,60671829",,,"65,87887005"
27/01/2010 23.00,"3,01974657",,,"66,08136255"
28/01/2010 0.00,"3,38818432",,,"67,50268035"
28/01/2010 1.00,,,"12,10000038","68,4466944"
28/01/2010 2.00,"3,59226977",,"12,10000038","68,421717"
28/01/2010 3.00,"3,42972368",,"12,10000038",
28/01/2010 4.00,"3,25634145",,"12,10000038","68,98316985"
28/01/2010 5.00,"3,42791749",,"12,10000038","69,49624395"
28/01/2010 6.00,"3,40082664",,"12,10000038","69,5443434"
28/01/2010 7.00,"2,85720048",,"12,10000038","68,89499085"
28/01/2010 8.00,"3,27801372",,"12,10000038","68,4139764"
28/01/2010 9.00,"3,30691076","7,28625342","12,10000038","48,58617015"
28/01/2010 10.00,"3,36289966","4,47246818","12,10000038","42,5108964"
28/01/2010 11.00,"3,5705975",,"12,10000038","45,9059475"
28/01/2010 12.00,"3,61936164","23,63908848","12,10000038","48,92152965"
28/01/2010 13.00,"4,10880509","6,82551114","12,10000038","54,4636995"
28/01/2010 14.00,"4,64340233","9,8560407","12,10000038","50,3204436"
28/01/2010 15.00,"5,21773172","2,99678658","12,10000038","55,6448193"
28/01/2010 16.00,"4,68674789","6,07793443","12,10000038","54,4797393"
28/01/2010 17.00,"4,41041882","1,60936099","12,10000038","58,33038855"
28/01/2010 18.00,"3,63561533","4,42055165","12,10000038","44,5631529"
28/01/2010 19.00,"3,59588216","0,45036204","12,10000038","39,956259"
28/01/2010 20.00,"4,00586028",,"12,10000038","40,7565732"
28/01/2010 21.00,"3,69160423","1,97666002","12,10000038","32,8388172"
28/01/2010 22.00,"3,46584549","0,15055279","12,10000038","39,83067375"
28/01/2010 23.00,"3,87221021","15,6718036","12,10000038","32,0197899"
29/01/2010 0.00,"3,43514226","25,62647864","12,10000038","26,26116255"
29/01/2010 1.00,"3,74578592","7,12012739","7,80000019","36,14032275"
29/01/2010 2.00,"4,03475732",,"7,80000019","40,7645931"
29/01/2010 3.00,"3,38096057",,"7,80000019","38,06298405"
29/01/2010 4.00,"3,66993095",,"7,80000019","42,87029565"
29/01/2010 5.00,"3,41708135",,"7,80000019","42,7861266"
29/01/2010 6.00,"3,3213603",,"7,80000019","39,4405116"
29/01/2010 7.00,"3,5904646",,"7,80000019","35,93324175"
29/01/2010 8.00,"3,81080477",,"7,80000019","39,5140074"
