,Lecce,,,,,
,Galatina,,,,,
Parm,NOX,NO2,O3,CO,SO2,PM2.5
,,,,,,
,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,
12/01/2010 22.00,"74,33609352","61,1789332","33,16031145","0,4594096","1,37261236","18,60000038"
12/01/2010 23.00,"65,7728","55,02672904","36,58748205","0,44889547","1,26605313","18,60000038"
13/01/2010 0.00,"62,4901828","52,35107624","41,77196835","0,4231781","1,17755684","18,60000038"
13/01/2010 1.00,"56,14796408","46,67876496","40,06919595","0,3654605","0,74771162","27,60000038"
13/01/2010 2.00,"67,50620008","55,72644456","36,0214407","0,32549285","0,11378196","27,60000038"
13/01/2010 3.00,"72,84521152","59,46822856","28,75407465","0,32871174","1,10531323","27,60000038"
13/01/2010 4.00,"76,31526208","60,40723088","16,20921939","0,35264201","1,58662984","27,60000038"
13/01/2010 5.00,"74,6531796","57,37619464","11,20393796","0,37698818","1,52070891","27,60000038"
13/01/2010 6.00,"74,92944448","58,03571992","13,52666259","0,38295065","0,83801614","27,60000038"
13/01/2010 7.00,"86,2040496","65,58410472","5,15174436","0,40717799","1,02945825","27,60000038"
13/01/2010 8.00,"95,03840736","66,92713176","1,59872118","0,53294673","1,85754236","27,60000038"
13/01/2010 9.00,"166,10610896","80,16532264","1,90326392","0,80585031","2,82559517","27,60000038"
13/01/2010 10.00,"168,96271344","87,47442064","3,69264525","0,88694013","2,58899927","27,60000038"
13/01/2010 11.00,"151,57741368","94,61103712","15,77728793","0,75500971","2,19256556","27,60000038"
13/01/2010 12.00,"101,00447832","75,29194056","40,50921315","0,57025236","1,58301949","27,60000038"
13/01/2010 13.00,"69,44324728","57,71922656","62,8112982","0,29687229","1,10621836","27,60000038"
13/01/2010 14.00,"78,21403104","65,03224416","55,4698179","0,3368015","1,11434419","27,60000038"
13/01/2010 15.00,"80,61083776","68,7843912","51,634989","0,32893076","1,11163592","27,60000038"
13/01/2010 16.00,"86,4160904","73,89510984","44,13245235","0,35482755","0,90664736","27,60000038"
13/01/2010 17.00,"94,24789096","78,09665336","34,71218205","0,46406028","1,31030178","27,60000038"
13/01/2010 18.00,"96,61031992","80,29891408","33,0457785","0,55059648","1,36087313","27,60000038"
13/01/2010 19.00,"95,18364288","79,7632864","29,94341385","0,51217827","1,22000032","27,60000038"
13/01/2010 20.00,"91,87961128","75,48325528","27,10385055","0,52233358","1,78349256","27,60000038"
13/01/2010 21.00,"92,69928568","73,13507072","29,77292115","0,50679131","2,10948784","27,60000038"
13/01/2010 22.00,"95,03190656","77,8716492","25,57827405","0,55637954","1,88192291","27,60000038"
13/01/2010 23.00,"85,05688784","69,87447976","32,33350365","0,40775466","1,82593604","27,60000038"
14/01/2010 0.00,"104,1502728","81,31510384","19,39119053","0,46257024","1,94513657","27,60000038"
14/01/2010 1.00,"84,18337152","68,3894676","29,9097183","0,4011561","1,49452015",39
14/01/2010 2.00,,,"39,33403845","0,32724151","1,15588457",39
14/01/2010 3.00,"67,77210192","56,55326984","44,3905455",,"0,91567527",39
14/01/2010 4.00,"70,80571936","59,7574568","38,93715315","0,31645128",,39
14/01/2010 5.00,"71,8556368","60,04278456",,"0,28922523","1,44395186",39
14/01/2010 6.00,"70,4244092","58,5687664","36,47923335","0,27241312","1,73021396",39
14/01/2010 7.00,"78,91701608","65,63920856","25,5446184","0,30659422","1,5757937",39
14/01/2010 8.00,"83,84032048","67,10351376","19,0639806","0,36726509","1,34281121",39
14/01/2010 9.00,"101,81377056","75,32828768","17,85968489","0,47914703","1,49361807",39
14/01/2010 10.00,"88,77270688","68,35442064","24,80752575","0,42370351","1,31662244",39
14/01/2010 11.00,"85,8026252","66,1385656","28,3781169","0,42779732","1,22812615",39
14/01/2010 12.00,"79,76974896","63,26379712","36,55779645","0,39693531","1,28050267",39
14/01/2010 13.00,"72,81733456","58,21923368","39,19598445","0,39526586","1,16852588",39
14/01/2010 14.00,"86,99844736","66,62232072","34,77015675","0,58274349","1,63539397",39
14/01/2010 15.00,"75,5247648","61,4396344","47,7938559","0,36213792","0,99153025",39
14/01/2010 16.00,"77,18357776","63,9233224","47,1131619","0,40959303","1,36899896",39
14/01/2010 17.00,"95,61556368","78,1731716","31,73592135","0,52161477","1,84941348",39
14/01/2010 18.00,"112,55339808","91,58975208","18,31280525","0,71030516","2,05801544",39
14/01/2010 19.00,"147,96663992","109,6287264","4,08976995","0,94295333","2,4192274",39
14/01/2010 20.00,"168,38293768","107,30778784","3,02537162","1,16723564","3,32858507",39
14/01/2010 21.00,"211,0798288","104,91226216","1,33626896","1,72859555","4,63075797",39
14/01/2010 22.00,"169,07944104","94,85745568","1,50718061","1,29877113","3,56156756",39
14/01/2010 23.00,"119,43319472","83,34161352","1,28498349","0,96652245","1,86476612",39
15/01/2010 0.00,"111,30052184","79,4461812",,"0,88277875","1,61552891",39
15/01/2010 1.00,"114,4353032","72,9029348","0,00543837","1,01654172","2,39574995","41,09999084"
15/01/2010 2.00,"106,88173688","70,75189656","0,08411319","1,08355136","2,27835459","41,09999084"
15/01/2010 3.00,"101,13156896","69,00423296","0,00060449","1,00992452","1,9198509","41,09999084"
15/01/2010 4.00,"95,89764104","68,31424952","0,0824334","0,91699946","1,42950232","41,09999084"
15/01/2010 5.00,"92,94960472","65,6269144",,"0,88876103","1,79523179","41,09999084"
15/01/2010 6.00,"87,51593016","62,54593672",,"0,77385824","1,90811167","41,09999084"
15/01/2010 7.00,"108,71500072","62,13221816",,"0,84082827","2,09052486","41,09999084"
15/01/2010 8.00,"134,98716176","65,67425552",,"0,85406383","3,17326272","41,09999084"
15/01/2010 9.00,"259,9589616","76,64925024","0,01356002","1,40085658","6,14695445","41,09999084"
15/01/2010 10.00,"335,7095336","95,72515952","0,06061808","1,9163318","7,63063846","41,09999084"
15/01/2010 11.00,"172,76025136","95,94756336","12,82077573","0,83083257","2,85629637","41,09999084"
15/01/2010 12.00,"104,50890664","76,96503616","34,20493335","0,40508215","1,47736336","41,09999084"
15/01/2010 13.00,"80,56932824","63,863668","40,1143029","0,30138783","1,48278193","41,09999084"
15/01/2010 14.00,"91,80504328","69,6371432","40,23514005","0,42785674","2,34427755","41,09999084"
15/01/2010 15.00,"82,363702","67,88624832","47,88045885","0,27803774","1,977646","41,09999084"
15/01/2010 16.00,"79,78923224","66,79547144","42,06774705","0,34902235","1,63990945","41,09999084"
15/01/2010 17.00,"85,06011912","69,12809232","31,1915058","0,39144932","1,85573516","41,09999084"
15/01/2010 18.00,"84,53680472","68,48154952","26,71199265","0,402857","1,89185696","41,09999084"
15/01/2010 19.00,"98,54088544","77,27114736","16,73325801","0,57578727","2,0814939","41,09999084"
15/01/2010 20.00,"104,16648656","79,61478136","15,04899123","0,62509124","2,17540877","41,09999084"
15/01/2010 21.00,"104,59580704","78,88133816","20,65828485","0,76368313","2,24765339","41,09999084"
15/01/2010 22.00,"84,5640316","67,52633344","33,34165695","0,44864267","1,93791079","41,09999084"
15/01/2010 23.00,"77,6978484","62,38446832","33,7323378","0,39355681","1,86205581","41,09999084"
16/01/2010 0.00,"70,45555568","56,94756248","37,9930194","0,31565559","1,80968133","41,09999084"
16/01/2010 1.00,"65,04715776","52,71292224","38,41123125","0,2682797","1,51890374","21,2999897"
16/01/2010 2.00,,,"37,7587266","0,25347488","1,42679405","21,2999897"
16/01/2010 3.00,"55,81722632","45,07633688","38,00979735",,"1,76362547","21,2999897"
16/01/2010 4.00,"61,36244696","49,87708208","34,1498913","0,27460565",,"21,2999897"
16/01/2010 5.00,"68,59632688","55,11622976",,"0,28743346","1,67422608","21,2999897"
16/01/2010 6.00,"65,03679472","52,247312","29,7405024","0,32299742","1,60107937","21,2999897"
16/01/2010 7.00,"71,95806264","58,51949416","22,137717","0,3773668","1,5378657","21,2999897"
16/01/2010 8.00,"84,08543888","65,64764048","12,59270733","0,42272142","2,02189363","21,2999897"
16/01/2010 9.00,"93,61108024","63,95119936","15,02756892","0,5296323","1,48819949","21,2999897"
16/01/2010 10.00,"58,86382624","44,02968896","30,2922396","0,39220075","1,3283637","21,2999897"
16/01/2010 11.00,"53,74142528","40,630956","32,31985785","0,39331216","1,46201174","21,2999897"
16/01/2010 12.00,"160,35337896","81,98564224","31,4252799","0,49819827","3,4956446","21,2999897"
16/01/2010 13.00,"61,95258576","43,96613408","39,5318427","0,40262517","2,33705176","21,2999897"
16/01/2010 14.00,"63,61399904","46,84606496","40,92892125","0,42188728","2,75154537","21,2999897"
16/01/2010 15.00,"52,98723688","42,89547144","47,11952595","0,37597696","2,77231556","21,2999897"
16/01/2010 16.00,"49,20008112","41,02132904","46,5198489","0,38620333","2,64227889","21,2999897"
16/01/2010 17.00,"51,9178744","44,56531664","45,7920729","0,44434498","2,28648347","21,2999897"
16/01/2010 18.00,"49,06712064","42,61467512","45,6619989","0,46164174","2,45535022","21,2999897"
16/01/2010 19.00,"51,39651024","44,66908088","42,5263377","0,44190314","1,92165608","21,2999897"
16/01/2010 20.00,"58,55190256","49,86996944","34,0098822","0,45479037","1,79884519","21,2999897"
16/01/2010 21.00,"64,48298392","53,22782384","29,17497975","0,44712584","1,68144983","21,2999897"
16/01/2010 22.00,"71,607268","59,93965128","34,41253305","0,4538176","1,49542629","21,2999897"
16/01/2010 23.00,"70,89326984","59,76977008","35,576436","0,43668045","1,57218335","21,2999897"
17/01/2010 0.00,"66,3266108","55,56239496","37,40371635","0,39521926","1,32384822","21,2999897"
17/01/2010 1.00,"60,95194056","51,83420528","40,6707882","0,3600316","1,15949492","44,59999084"
17/01/2010 2.00,"54,7076736","47,23966928","43,5279873","0,36497586","0,88768235","44,59999084"
17/01/2010 3.00,"52,7952912","44,9498772","45,2738118","0,33258886","1,22812615","44,59999084"
17/01/2010 4.00,"50,88095856","43,5426452","40,94268675","0,32873621","1,48910259","44,59999084"
17/01/2010 5.00,"57,76463656","49,09176632","37,6401837","0,33671879","1,65345589","44,59999084"
17/01/2010 6.00,"54,2044352","45,58087544","37,26841545","0,33947984","1,78078226","44,59999084"
17/01/2010 7.00,"55,57535832","46,63465512","36,01978485","0,34744261","1,69860662","44,59999084"
17/01/2010 8.00,"65,69046928","54,72453744","32,97341985","0,38975774","1,4746561","44,59999084"
17/01/2010 9.00,"71,24280256","58,46760248","34,8315828","0,50264624","1,72479539","44,59999084"
17/01/2010 10.00,"71,60854904","58,72245296","38,0001216","0,42325732","2,11310023","44,59999084"
17/01/2010 11.00,"69,76880352","57,14597072","39,977805","0,3854088","2,60886739","44,59999084"
17/01/2010 12.00,"64,16650968","52,17597528","45,89651115","0,3953579","2,78224961","44,59999084"
17/01/2010 13.00,"63,585472","52,59621376","48,09883155","0,39865368","2,95021428","44,59999084"
17/01/2010 14.00,"63,87988176","53,75958928","49,8440376","0,38850653","2,45444712","44,59999084"
17/01/2010 15.00,"65,89405904","56,18104168","48,90872175","0,39972665","2,04176174","44,59999084"
17/01/2010 16.00,"68,16379424","58,13038304","42,92567685","0,43276838","2,09865069","44,59999084"
17/01/2010 17.00,"82,53102112","69,40496904","26,87673975","0,47802397","1,73382635","44,59999084"
17/01/2010 18.00,"95,84314904","78,38783184","19,09267868","0,53914453","1,60198247","44,59999084"
17/01/2010 19.00,"102,6244012","83,13540432","18,72353984","0,59343353","1,77355952","44,59999084"
17/01/2010 20.00,"101,52779272","83,98815632","20,7794013","0,64224237","1,58753497","44,59999084"
17/01/2010 21.00,"103,01284312","85,09512784","14,26893227","0,70300644","1,19200434","44,59999084"
17/01/2010 22.00,"101,0077096","82,98821856","12,94673804","0,83430194","2,3885262","44,59999084"
17/01/2010 23.00,"87,85054928","72,55535232","21,4138911","0,96462466","2,64227889","44,59999084"
18/01/2010 0.00,"74,29330296","61,30472368","23,0559756","0,7902195","2,24403999","44,59999084"
18/01/2010 1.00,"58,39951616","48,18714176","37,44313755","0,49871437","2,55739295","30,70000076"
18/01/2010 2.00,,,"42,12237015","0,41509533","2,4932772","30,70000076"
18/01/2010 3.00,"61,87151696","52,66365","41,1673437",,"2,49779268","30,70000076"
18/01/2010 4.00,"60,04018424","51,11441376","38,7410247","0,41653993",,"30,70000076"
18/01/2010 5.00,"59,41505584","49,8141964",,"0,39522043","1,95868098","30,70000076"
18/01/2010 6.00,"60,21593528","50,99636688","35,884464","0,39152505","2,31989497","30,70000076"
18/01/2010 7.00,"62,1360804","52,58518152","33,7048068","0,37908751","2,29370621","30,70000076"
18/01/2010 8.00,"75,6531556","62,2048168","25,40730255","0,42212261","2,45083474","30,70000076"
18/01/2010 9.00,"90,48796208","68,39076776","29,87594295","0,46020995","2,57726004","30,70000076"
18/01/2010 10.00,"67,92450744","53,8905804","41,75959935","0,37356424","2,5312052","30,70000076"
18/01/2010 11.00,"67,19299536","55,28613008","43,23474225","0,36430599","3,05135188","30,70000076"
18/01/2010 12.00,"66,12688328","53,76737112","48,3084861","0,34064251","3,97876944","30,70000076"
18/01/2010 13.00,"55,6888164","44,40386736","56,6681346","0,33257605","3,22022168","30,70000076"
18/01/2010 14.00,"49,77788752","41,44351776","59,3482575","0,36686899","3,09560257","30,70000076"
18/01/2010 15.00,"40,48438208","35,18431808","67,5339021","0,27493767","2,80663016","30,70000076"
18/01/2010 16.00,"44,01410616","38,51171432","63,25628295","0,30031021","3,65367725","30,70000076"
18/01/2010 17.00,"45,99136272","40,63615664","62,74731855","0,35157021","5,99795276","30,70000076"
18/01/2010 18.00,"61,67113936","54,82051984","47,453469","0,42494424","4,04017488","30,70000076"
18/01/2010 19.00,"83,18406472","72,47298336","32,73729165","0,5239273","2,71813387","30,70000076"
18/01/2010 20.00,"83,05630488","70,74541488","25,23525375","0,60824883","2,19527586","30,70000076"
18/01/2010 21.00,"90,709104","75,52866528","19,5237084","0,68100658","2,07246294","30,70000076"
18/01/2010 22.00,"57,3859076","48,81487048","36,74077785","0,46086585","2,44812647","30,70000076"
18/01/2010 23.00,"38,49483136","33,86270544","43,94779515","0,35246376","2,56913218","30,70000076"
19/01/2010 0.00,"37,43066952","33,05987576","38,3866728","0,32357526","1,74737075","30,70000076"
19/01/2010 1.00,"41,11408016","35,43010568","35,91588525","0,31262775","1,844898","11,19999981"
19/01/2010 2.00,"45,99589416","39,35538432","36,06698655","0,31409798","2,17902115","11,19999981"
19/01/2010 3.00,"41,72626432","35,53708208","40,88953995","0,26927577","2,97188655","11,19999981"
19/01/2010 4.00,"38,56748736","33,06245696","41,11784775","0,24465816","3,02516312","11,19999981"
19/01/2010 5.00,"39,1822336","33,34845392","43,43296545","0,23502244","2,6016416","11,19999981"
19/01/2010 6.00,"47,65732656","40,91630288","39,08665845","0,2328369","2,11761571","11,19999981"
19/01/2010 7.00,"42,7832944","36,37170832","35,8203846","0,24134024","1,94965205","11,19999981"
19/01/2010 8.00,"52,79269088","43,42335552","31,3667865","0,27112346","2,2946093","11,19999981"
19/01/2010 9.00,"56,09997288","43,48105968","40,01557035","0,28741482","3,05225396","11,19999981"
19/01/2010 10.00,"45,40772472","35,79195168","49,73916045","0,24761842","2,76057734","11,19999981"
19/01/2010 11.00,"46,53542232","38,06489904","55,58482965","0,2539968","4,35172266","11,19999981"
19/01/2010 12.00,"34,36980608","28,28570736","60,5041605","0,23692955","2,75876912","11,19999981"
19/01/2010 13.00,"39,76004","32,54562424","61,02491535","0,2577714","3,75662308","11,19999981"
19/01/2010 14.00,"45,63534832","36,49229816","59,392746","0,3098667","4,41764358","11,19999981"
19/01/2010 15.00,"44,9913676","38,85214592","57,85087035","0,25578507","2,46799153","11,19999981"
19/01/2010 16.00,"30,82084728","25,72062552","55,4559726","0,2722605","1,72190609","11,19999981"
19/01/2010 17.00,"45,16778784","38,73478736","46,15103325","0,35882233","3,15158944","11,19999981"
19/01/2010 18.00,"58,79637088","51,59040616","40,66645905","0,40600949","0,80550671","11,19999981"
19/01/2010 19.00,"61,9901948","54,77122848","36,1494399","0,44985893","0,59871197","11,19999981"
19/01/2010 20.00,"51,89646","45,438202","39,3698886","0,39534042","0,38469245","11,19999981"
19/01/2010 21.00,"43,19961328","38,53440976","45,7127517","0,33448315","0,72784656","11,19999981"
19/01/2010 22.00,"41,01874784","36,58569936","49,96942335","0,29687229","0,9174835","11,19999981"
19/01/2010 23.00,"31,6461812","28,39012168","53,79371865","0,25856593","0,5761366","11,19999981"
20/01/2010 0.00,"30,6520368","27,19754992","52,1078838","0,24549346","1,17845994","11,19999981"
20/01/2010 1.00,"32,2538148","28,49776728","52,0935198","0,23383065","1,18658577","22,70000076"
20/01/2010 2.00,,,"55,13607435","0,22846582","0,93102791","22,70000076"
20/01/2010 3.00,"32,7408012","28,85898232","53,9951937",,"0,45693708","22,70000076"
20/01/2010 4.00,"36,601894","32,2622276","50,89901355","0,22646435",,"22,70000076"
20/01/2010 5.00,"34,749166","30,51196368",,"0,22787517","1,31030178","22,70000076"
20/01/2010 6.00,"37,77437064","33,29916256","48,67758105","0,23811552","1,36538861","22,70000076"
20/01/2010 7.00,"40,9208152","36,30683416","43,6566249","0,23596726","0,62128733","22,70000076"
20/01/2010 8.00,"50,6734492","43,81049728","40,6517559","0,24024281","0,69352993","22,70000076"
20/01/2010 9.00,"73,41781728","60,2360304","33,6740838","0,35053219","1,24347776","22,70000076"
20/01/2010 10.00,"64,30723288","51,74925512","46,4451561","0,31152217","1,65074558","22,70000076"
20/01/2010 11.00,"55,32373912","45,19178344","53,92287495","0,30959293","2,1528334","22,70000076"
20/01/2010 12.00,"50,30640256","43,3461872","60,72566535","0,28096189","2,41200466","22,70000076"
20/01/2010 13.00,"50,04505128","43,4265868","60,23497515","0,28477959","1,69950972","22,70000076"
20/01/2010 14.00,"59,56872328","50,03468824","56,5645143","0,34937884","1,96139129","22,70000076"
20/01/2010 15.00,"51,44968296","44,62175888","66,71397705","0,25356342","1,63900635","22,70000076"
20/01/2010 16.00,"48,34342864","42,72557112","67,10986485","0,26018528","0,61225637","22,70000076"
20/01/2010 17.00,"68,745482","61,03042816","50,8132086","0,35520384","0,53459622","22,70000076"
20/01/2010 18.00,"99,39233728","85,72807632","30,641205","0,50291303","0,68811135","22,70000076"
20/01/2010 19.00,"105,75918256","91,0560364","27,29856255","0,56256103","0,73507031","22,70000076"
20/01/2010 20.00,"127,8149056","103,76119992","19,17796692","0,76794936","1,02855515","22,70000076"
20/01/2010 21.00,"115,55978864","93,04625632","20,08587945","1,12080689","0,89219783","22,70000076"
20/01/2010 22.00,"112,60720176","93,38410672","10,3750773","0,78705653","0,79918606","22,70000076"
20/01/2010 23.00,"118,24192312","94,38859504","4,24909265","0,89623217","0,97527554","22,70000076"
21/01/2010 0.00,"115,90607096","89,49253664","2,59064516","0,88768224","1,35816282","22,70000076"
21/01/2010 1.00,"104,8603896","81,01226216","2,55018855","0,84075953","1,73653462","27,5"
