, Brindisi,,,,
,Mesagne,,,,
Parm,SO2,NOX,NO,NO2,PM10



02/11/2009 12.00,"0,7","22,1","6,5","12,1","25,3"
02/11/2009 13.00,"0,8","19,6","5,7","10,9","25,3"
02/11/2009 14.00,"0,7","15,8","4,6","8,8","25,3"
02/11/2009 15.00,"0,7","14,7","4,1","8,4","25,3"
02/11/2009 16.00,"0,6","17,5","4,1","11,2","25,3"
02/11/2009 17.00,"0,9","28,2","4,3","21,7","25,3"
02/11/2009 18.00,"1,2","39,0","4,5","32,2","25,3"
02/11/2009 19.00,"1,1","39,8","4,7","32,6","25,3"
02/11/2009 20.00,"0,9","36,9","4,7","29,8","25,3"
02/11/2009 21.00,"1,0","39,8","5,3","31,7","25,3"
02/11/2009 22.00,"1,1","32,9","4,7","25,8","25,3"
02/11/2009 23.00,"1,1","25,1","4,2","18,7","25,3"
03/11/2009 0.00,"0,6","17,7","3,9","11,6","25,3"
03/11/2009 1.00,"0,7","14,9","4,6","7,9","13,4"
03/11/2009 2.00,"0,5","15,0","4,7","7,8","13,4"
03/11/2009 3.00,"0,7","13,4","4,7","6,2","13,4"
03/11/2009 4.00,"0,8","15,1","5,4","6,8","13,4"
03/11/2009 5.00,"0,5","15,0","5,7","6,3","13,4"
03/11/2009 6.00,"1,3","16,1","5,7","7,3","13,4"
03/11/2009 7.00,"1,4","19,6","5,7","10,8","13,4"
03/11/2009 8.00,"1,2","26,3","5,3","18,1","13,4"
03/11/2009 9.00,"0,9","29,3","6,8","18,8","13,4"
03/11/2009 10.00,"0,8","23,8","6,7","13,6","13,4"
03/11/2009 11.00,"0,4","17,9","5,8","9,0","13,4"
03/11/2009 12.00,"0,3","17,2","5,6","8,6","13,4"
03/11/2009 13.00,"0,2","18,3","5,5","9,9","13,4"
03/11/2009 14.00,"0,3","23,8","6,3","14,2","13,4"
03/11/2009 15.00,"0,6","17,8","4,3","11,1","13,4"
03/11/2009 16.00,"1,0","23,0","4,1","16,7","13,4"
03/11/2009 17.00,"1,0","36,9","4,6","29,9","13,4"
03/11/2009 18.00,"1,1","48,3","6,1","38,9","13,4"
03/11/2009 19.00,"1,0","41,7","5,4","33,4","13,4"
03/11/2009 20.00,"0,9","44,9","6,7","34,6","13,4"
03/11/2009 21.00,"0,8","42,0","6,5","32,0","13,4"
03/11/2009 22.00,"0,5","17,4","4,0","11,2","13,4"
03/11/2009 23.00,"0,7","14,0","4,2","7,5","13,4"
04/11/2009 0.00,"0,5","15,3","4,5","8,3","13,4"
04/11/2009 1.00,,"15,1","5,1","7,3","13,7"
04/11/2009 2.00,"1,1",,,,"13,7"
04/11/2009 3.00,"1,4","15,5","6,1","6,1","13,7"
04/11/2009 4.00,"1,5","16,0","6,4","6,2","13,7"
04/11/2009 5.00,"1,7","16,0","6,4","6,1","13,7"
04/11/2009 6.00,"1,8","17,8","5,8","8,9","13,7"
04/11/2009 7.00,"2,0","31,0","7,7","19,2","13,7"
04/11/2009 8.00,"1,6","26,6","6,6","16,5","13,7"
04/11/2009 9.00,"2,2","29,7","7,8","17,7","13,7"
04/11/2009 10.00,"1,7","24,6","7,5","13,0","13,7"
04/11/2009 11.00,"1,7","19,6","6,8","9,1","13,7"
04/11/2009 12.00,"1,2","23,6","7,1","12,7","13,7"
04/11/2009 13.00,"1,1","23,8","6,2","14,3","13,7"
04/11/2009 14.00,"0,8","24,3","5,1","16,4","13,7"
04/11/2009 15.00,"1,2","16,3","3,4","11,0","13,7"
04/11/2009 16.00,"1,6","16,3","3,5","10,8","13,7"
04/11/2009 17.00,"1,8","25,2","4,0","19,1","13,7"
04/11/2009 18.00,"1,7","30,6","4,2","24,2","13,7"
04/11/2009 19.00,"1,4","25,9","3,6","20,4","13,7"
04/11/2009 20.00,"1,4","34,7","4,4","28,0","13,7"
04/11/2009 21.00,"1,2","26,2","3,9","20,2","13,7"
04/11/2009 22.00,"0,6","18,6","2,7","14,6","13,7"
04/11/2009 23.00,"0,9","13,9","2,9","9,5","13,7"
05/11/2009 0.00,"1,5","12,8","3,5","7,4","13,7"
05/11/2009 1.00,"1,4","10,8","3,5","5,4","39,7"
05/11/2009 2.00,"1,4","10,1","3,7","4,5","39,7"
05/11/2009 3.00,"1,3","9,9","3,7","4,2","39,7"
05/11/2009 4.00,"1,1","10,4","3,8","4,5","39,7"
05/11/2009 5.00,"1,0","10,7","3,8","4,9","39,7"
05/11/2009 6.00,"0,9","12,8","4,2","6,4","39,7"
05/11/2009 7.00,"0,8","17,1","4,7","9,8","39,7"
05/11/2009 8.00,"0,7","19,2","4,7","12,0","39,7"
05/11/2009 9.00,"0,9","24,3","4,9","16,7","39,7"
05/11/2009 10.00,"0,9","21,8","4,7","14,6","39,7"
05/11/2009 11.00,"0,7","26,8","4,7","19,5","39,7"
05/11/2009 12.00,"0,6","23,3","4,6","16,3","39,7"
05/11/2009 13.00,"0,5","20,6","4,2","14,2","39,7"
05/11/2009 14.00,"0,5","24,1","4,3","17,6","39,7"
05/11/2009 15.00,"0,3","20,1","4,3","13,5","39,7"
05/11/2009 16.00,"0,4","25,8","4,9","18,4","39,7"
05/11/2009 17.00,"0,7","39,5","5,3","31,3","39,7"
05/11/2009 18.00,"0,9","60,4","7,4","49,1","39,7"
05/11/2009 19.00,"1,0","56,4","8,8","42,9","39,7"
05/11/2009 20.00,"0,9","45,0","4,8","37,7","39,7"
05/11/2009 21.00,"0,6","40,2","4,9","32,7","39,7"
05/11/2009 22.00,"0,6","33,7","4,5","26,8","39,7"
05/11/2009 23.00,"0,7","19,8","3,6","14,3","39,7"
06/11/2009 0.00,"0,9","14,8","3,6","9,3","39,7"
06/11/2009 1.00,,"12,4","3,8","6,6","28,9"
06/11/2009 2.00,"0,5",,,,"28,9"
06/11/2009 3.00,"0,5","13,1","4,9","5,5","28,9"
06/11/2009 4.00,"0,6","13,9","4,9","6,5","28,9"
06/11/2009 5.00,"0,7","10,8","4,3","4,2","28,9"
06/11/2009 6.00,"0,7","11,4","4,4","4,6","28,9"
06/11/2009 7.00,"0,7","13,3","4,6","6,2","28,9"
06/11/2009 8.00,"0,5","15,2","5,0","7,6","28,9"
06/11/2009 9.00,"0,3","16,3","5,1","8,5","28,9"
06/11/2009 10.00,"0,4","15,1","4,7","8,0","28,9"
06/11/2009 11.00,"0,2","14,0","4,2","7,7","28,9"
06/11/2009 12.00,"0,2","15,6","4,2","9,1","28,9"
06/11/2009 13.00,"0,3","26,1","4,6","19,0","28,9"
06/11/2009 14.00,"0,1","28,0","4,9","20,4","28,9"
06/11/2009 15.00,"0,4","26,0","4,8","18,6","28,9"
06/11/2009 16.00,"0,3","21,2","4,4","14,4","28,9"
06/11/2009 17.00,"0,3","19,2","3,9","13,2","28,9"
06/11/2009 18.00,"0,4","30,5","4,5","23,7","28,9"
06/11/2009 19.00,"0,4","41,5","5,4","33,2","28,9"
06/11/2009 20.00,"0,3","33,5","4,9","26,0","28,9"
06/11/2009 21.00,"0,4","45,8","6,2","36,4","28,9"
06/11/2009 22.00,"0,7","42,8","5,8","34,0","28,9"
06/11/2009 23.00,"0,7","25,3","3,6","19,9","28,9"
07/11/2009 0.00,"0,6","25,0","3,9","19,0","28,9"
07/11/2009 1.00,"0,4","20,7","4,2","14,2","18,8"
07/11/2009 2.00,"0,5","19,7","4,1","13,4","18,8"
07/11/2009 3.00,"0,5","19,6","4,1","13,4","18,8"
07/11/2009 4.00,"0,7","17,2","3,8","11,3","18,8"
07/11/2009 5.00,"0,5","16,6","4,3","10,1","18,8"
07/11/2009 6.00,"0,6","18,1","4,4","11,4","18,8"
07/11/2009 7.00,"0,8","27,6","4,8","20,1","18,8"
07/11/2009 8.00,"0,6","62,8","14,8","40,2","18,8"
07/11/2009 9.00,"0,5","40,8","7,5","29,3","18,8"
07/11/2009 10.00,"0,6","26,5","4,5","19,6","18,8"
07/11/2009 11.00,"0,4","24,0","3,8","18,2","18,8"
07/11/2009 12.00,"0,6","21,5","4,4","14,8","18,8"
07/11/2009 13.00,"0,6","30,8","6,0","21,7","18,8"
07/11/2009 14.00,"0,5","29,2","5,0","21,4","18,8"
07/11/2009 15.00,"0,8","31,3","4,9","23,8","18,8"
07/11/2009 16.00,"0,8","18,6","3,7","12,9","18,8"
07/11/2009 17.00,"0,7","27,2","4,7","20,0","18,8"
07/11/2009 18.00,"0,7","26,1","4,6","19,0","18,8"
07/11/2009 19.00,"0,7","28,0","4,1","21,7","18,8"
07/11/2009 20.00,"0,7","31,1","4,4","24,4","18,8"
07/11/2009 21.00,"0,7","23,3","3,6","17,8","18,8"
07/11/2009 22.00,"0,7","24,8","4,4","18,1","18,8"
07/11/2009 23.00,"0,9","19,2","3,6","13,6","18,8"
08/11/2009 0.00,"0,4","14,6","3,6","9,1","18,8"
08/11/2009 1.00,,"15,7","3,5","10,3","22,8"
08/11/2009 2.00,"0,5",,,,"22,8"
08/11/2009 3.00,"0,6","15,7","4,3","9,0","22,8"
08/11/2009 4.00,"0,5","13,6","4,1","7,3","22,8"
08/11/2009 5.00,"0,7","13,4","4,3","6,8","22,8"
08/11/2009 6.00,"0,8","18,5","4,6","11,4","22,8"
08/11/2009 7.00,"0,9","22,3","5,4","14,1","22,8"
08/11/2009 8.00,"1,0","25,9","6,6","15,9","22,8"
08/11/2009 9.00,"0,9","24,5","6,8","14,1","22,8"
08/11/2009 10.00,"0,9","21,7","6,5","11,8","22,8"
08/11/2009 11.00,"0,8","19,2","6,3","9,6","22,8"
08/11/2009 12.00,"0,5","18,2","5,8","9,3","22,8"
08/11/2009 13.00,"0,3","16,4","5,1","8,6","22,8"
08/11/2009 14.00,"0,5","13,9","4,5","7,1","22,8"
08/11/2009 15.00,"0,6","12,7","4,1","6,4","22,8"
08/11/2009 16.00,"0,8","16,9","4,2","10,5","22,8"
08/11/2009 17.00,"0,5","15,4","3,6","9,9","22,8"
08/11/2009 18.00,"0,8","20,3","3,9","14,3","22,8"
08/11/2009 19.00,"0,7","28,5","3,8","22,6","22,8"
08/11/2009 20.00,"1,0","40,1","4,9","32,6","22,8"
08/11/2009 21.00,"1,2","42,5","4,9","34,9","22,8"
08/11/2009 22.00,"0,8","29,3","4,0","23,3","22,8"
08/11/2009 23.00,"0,8","23,4","4,1","17,1","22,8"
09/11/2009 0.00,"1,0","26,1","4,4","19,4","22,8"
09/11/2009 1.00,"1,3","18,2","4,6","11,2","22,3"
09/11/2009 2.00,"1,4","16,9","4,8","9,5","22,3"
09/11/2009 3.00,"1,2","17,2","4,9","9,7","22,3"
09/11/2009 4.00,"1,2","16,4","4,9","9,0","22,3"
09/11/2009 5.00,"1,4","17,1","5,1","9,3","22,3"
09/11/2009 6.00,"1,4","20,0","5,3","11,9","22,3"
09/11/2009 7.00,"1,1","27,8","5,5","19,4","22,3"
09/11/2009 8.00,"1,0","51,1","9,6","36,4","22,3"
09/11/2009 9.00,"1,3","53,1","13,2","32,9","22,3"
09/11/2009 10.00,"1,2","38,7","7,6","27,0","22,3"
09/11/2009 11.00,"1,4","34,1","6,8","23,6","22,3"
09/11/2009 12.00,"1,5","26,3","5,7","17,6","22,3"
09/11/2009 13.00,"1,0","22,3","4,5","15,4","22,3"
09/11/2009 14.00,"1,3","22,5","4,0","16,4","22,3"
09/11/2009 15.00,"1,2","20,7","4,4","14,0","22,3"
09/11/2009 16.00,"1,1","21,7","4,3","15,0","22,3"
09/11/2009 17.00,"0,9","29,6","4,6","22,6","22,3"
09/11/2009 18.00,"0,9","37,5","4,8","30,1","22,3"
09/11/2009 19.00,"1,3","35,8","4,7","28,5","22,3"
09/11/2009 20.00,"1,5","36,8","5,2","28,8","22,3"
09/11/2009 21.00,"1,4","31,9","4,6","24,8","22,3"
09/11/2009 22.00,"1,1","28,1","4,5","21,3","22,3"
09/11/2009 23.00,"1,3","23,1","3,9","17,2","22,3"
10/11/2009 0.00,"1,2","13,1","3,4","7,9","22,3"
10/11/2009 1.00,,"12,2","3,8","6,4","35,6"
10/11/2009 2.00,"2,4",,,,"35,6"
10/11/2009 3.00,"2,5","13,0","4,5","6,0","35,6"
10/11/2009 4.00,"2,6","12,5","4,3","5,9","35,6"
10/11/2009 5.00,"2,3","14,2","4,3","7,6","35,6"
10/11/2009 6.00,"2,1","16,9","4,7","9,6","35,6"
10/11/2009 7.00,"1,9","26,1","5,2","18,1","35,6"
10/11/2009 8.00,"1,7","58,5","14,7","36,0","35,6"
10/11/2009 9.00,"2,5","64,8","17,9","37,3","35,6"
10/11/2009 10.00,"2,0","37,6","8,5","24,5","35,6"
10/11/2009 11.00,"1,8","25,4","7,0","14,6","35,6"
10/11/2009 12.00,"1,7","21,3","6,3","11,6","35,6"
10/11/2009 13.00,"2,2","21,9","5,6","13,4","35,6"
10/11/2009 14.00,"2,3","16,8","4,2","10,4","35,6"
10/11/2009 15.00,"2,2","15,8","3,6","10,3","35,6"
10/11/2009 16.00,"2,8","16,6","3,5","11,1","35,6"
10/11/2009 17.00,"3,5","25,4","3,6","20,0","35,6"
10/11/2009 18.00,"3,3","35,7","3,8","29,9","35,6"
10/11/2009 19.00,"3,4","61,4","8,2","48,8","35,6"
10/11/2009 20.00,"3,8","77,1","14,5","54,9","35,6"
10/11/2009 21.00,"3,4","56,2","6,5","46,2","35,6"
10/11/2009 22.00,"2,8","68,8","15,9","44,3","35,6"
10/11/2009 23.00,"4,6","93,0","26,1","52,9","35,6"
11/11/2009 0.00,"3,9","63,7","17,8","36,4","35,6"
11/11/2009 1.00,"2,5","39,7","8,2","27,1","29,1"
11/11/2009 2.00,"3,0","26,1","5,0","18,4","29,1"
11/11/2009 3.00,"2,9","22,6","5,0","15,0","29,1"
11/11/2009 4.00,"3,2","21,0","5,4","12,7","29,1"
11/11/2009 5.00,"2,7","17,7","5,8","8,8","29,1"
11/11/2009 6.00,"2,8","19,7","5,4","11,5","29,1"
11/11/2009 7.00,"2,8","23,7","6,0","14,5","29,1"
11/11/2009 8.00,"3,0","34,9","8,1","22,4","29,1"
11/11/2009 9.00,"3,2","26,4","7,4","15,0","29,1"
11/11/2009 10.00,"3,3","22,8","7,1","12,0","29,1"
11/11/2009 11.00,"2,5","22,4","7,4","11,1","29,1"
11/11/2009 12.00,"1,8","18,8","6,0","9,6","29,1"
11/11/2009 13.00,"2,4","15,9","4,8","8,5","29,1"
11/11/2009 14.00,"2,8","15,8","4,6","8,7","29,1"
11/11/2009 15.00,"2,6","14,8","3,9","8,7","29,1"
11/11/2009 16.00,"2,3","15,4","3,7","9,7","29,1"
11/11/2009 17.00,"2,5","22,7","3,9","16,7","29,1"
11/11/2009 18.00,"2,5","32,9","3,8","27,0","29,1"
11/11/2009 19.00,"2,9","38,8","5,3","30,6","29,1"
11/11/2009 20.00,"2,8","54,4","8,0","42,2","29,1"
11/11/2009 21.00,"3,5","53,0","7,3","41,8","29,1"
11/11/2009 22.00,"3,5","36,5","4,8","29,1","29,1"
11/11/2009 23.00,"3,5","21,9","3,6","16,5","29,1"
12/11/2009 0.00,"3,7","18,8","3,7","13,1","29,1"
12/11/2009 1.00,,"18,5","4,1","12,2","52,0"
12/11/2009 2.00,"2,2",,,,"52,0"
12/11/2009 3.00,"1,8","15,3","5,1","7,4","52,0"
12/11/2009 4.00,"1,7","16,4","5,8","7,6","52,0"
12/11/2009 5.00,"1,4","15,9","6,3","6,2","52,0"
12/11/2009 6.00,"1,0","17,8","6,0","8,6","52,0"
12/11/2009 7.00,"1,7","29,9","7,4","18,6","52,0"
12/11/2009 8.00,"1,4","27,4","6,7","17,1","52,0"
12/11/2009 9.00,"2,2","25,3","6,7","15,0","52,0"
12/11/2009 10.00,"1,6","21,0","6,0","11,7","52,0"
12/11/2009 11.00,"0,8","19,2","5,9","10,2","52,0"
12/11/2009 12.00,"0,6","18,2","5,8","9,3","52,0"
12/11/2009 13.00,"0,6","18,7","5,3","10,5","52,0"
12/11/2009 14.00,"0,3","16,1","4,0","10,0","52,0"
12/11/2009 15.00,"1,5","14,8","3,2","9,8","52,0"
12/11/2009 16.00,"1,7","13,4","3,0","8,8","52,0"
12/11/2009 17.00,"2,0","26,9","3,4","21,7","52,0"
12/11/2009 18.00,"1,9","58,5","5,5","50,1","52,0"
12/11/2009 19.00,"2,7","120,6","40,2","59,0","52,0"
12/11/2009 20.00,"2,9","121,2","39,7","60,3","52,0"
12/11/2009 21.00,"2,5","87,7","20,4","56,5","52,0"
12/11/2009 22.00,"1,3","82,3","17,9","54,8","52,0"
12/11/2009 23.00,"2,1","68,1","12,6","48,8","52,0"
13/11/2009 0.00,"2,1","53,3","9,0","39,5","52,0"
13/11/2009 1.00,"2,1","35,0","5,0","27,4","110,1"
13/11/2009 2.00,"2,4","34,7","6,0","25,6","110,1"
13/11/2009 3.00,"2,0","25,6","4,6","18,6","110,1"
13/11/2009 4.00,"1,9","22,4","4,9","14,9","110,1"
13/11/2009 5.00,"0,9","20,0","4,8","12,7","110,1"
13/11/2009 6.00,"1,8","23,5","5,2","15,5","110,1"
13/11/2009 7.00,"2,0","49,5","12,8","29,8","110,1"
13/11/2009 8.00,"1,6","90,3","31,9","41,4","110,1"
13/11/2009 9.00,"1,5","91,6","33,5","40,2","110,1"
13/11/2009 10.00,"1,5","56,5","12,9","36,7","110,1"
13/11/2009 11.00,"1,6","28,2","6,3","18,6","110,1"
13/11/2009 12.00,"1,3","24,8","6,2","15,3","110,1"
13/11/2009 13.00,"1,1","21,9","5,3","13,8","110,1"
13/11/2009 14.00,"1,0","17,2","4,1","10,9","110,1"
13/11/2009 15.00,"1,2","21,6","3,5","16,3","110,1"
13/11/2009 16.00,"1,5","30,2","3,5","24,9","110,1"
13/11/2009 17.00,"1,7","74,9","11,9","56,7","110,1"
13/11/2009 18.00,"2,0","119,5","35,3","65,4","110,1"
13/11/2009 19.00,"2,7","143,4","54,5","59,8","110,1"
13/11/2009 20.00,"2,8","175,1","78,7","54,4","110,1"
13/11/2009 21.00,"1,2","140,5","58,6","50,6","110,1"
13/11/2009 22.00,"1,8","88,6","30,0","42,6","110,1"
13/11/2009 23.00,"2,1","57,7","12,5","38,6","110,1"
14/11/2009 0.00,"1,5","45,0","7,4","33,6","110,1"
14/11/2009 1.00,,"51,7","10,3","36,0","80,9"
14/11/2009 2.00,"1,6",,,,"80,9"
14/11/2009 3.00,"1,2","31,2","5,3","23,1","80,9"
14/11/2009 4.00,"1,0","27,7","4,9","20,2","80,9"
14/11/2009 5.00,"1,0","24,8","5,6","16,2","80,9"
14/11/2009 6.00,"1,1","28,1","6,3","18,5","80,9"
14/11/2009 7.00,"1,0","55,7","15,1","32,5","80,9"
14/11/2009 8.00,"1,4","102,9","42,0","38,6","80,9"
14/11/2009 9.00,"1,4","110,3","38,5","51,2","80,9"
14/11/2009 10.00,"1,0","51,9","9,4","37,5","80,9"
14/11/2009 11.00,"1,0","26,9","6,3","17,2","80,9"
14/11/2009 12.00,"0,4","21,8","5,5","13,4","80,9"
14/11/2009 13.00,"0,5","22,7","4,4","15,9","80,9"
14/11/2009 14.00,"0,6","17,3","3,3","12,3","80,9"
14/11/2009 15.00,"0,5","16,9","2,8","12,7","80,9"
14/11/2009 16.00,"0,7","18,1","2,8","13,9","80,9"
14/11/2009 17.00,"0,7","25,8","2,6","21,7","80,9"
14/11/2009 18.00,"1,2","41,8","3,0","37,2","80,9"
14/11/2009 19.00,"1,3","47,3","3,5","41,9","80,9"
14/11/2009 20.00,"1,1","53,6","4,9","46,1","80,9"
14/11/2009 21.00,"1,2","65,6","9,8","50,6","80,9"
14/11/2009 22.00,"1,3","63,6","9,0","49,7","80,9"
14/11/2009 23.00,"0,8","45,7","3,7","40,0","80,9"
15/11/2009 0.00,"0,6","34,9","3,2","30,1","80,9"
15/11/2009 1.00,"0,6","33,2","3,5","27,9","60,2"
15/11/2009 2.00,"0,7","27,1","3,3","22,0","60,2"
15/11/2009 3.00,"0,6","21,0","3,3","16,0","60,2"
15/11/2009 4.00,"0,8","18,1","3,4","12,9","60,2"
15/11/2009 5.00,"0,6","18,9","3,6","13,4","60,2"
15/11/2009 6.00,"0,9","24,9","3,8","19,0","60,2"
15/11/2009 7.00,"1,0","30,6","4,3","24,0","60,2"
15/11/2009 8.00,"0,7","26,9","5,0","19,3","60,2"
15/11/2009 9.00,"1,0","33,4","6,7","23,1","60,2"
15/11/2009 10.00,"1,0","30,4","6,2","20,9","60,2"
15/11/2009 11.00,"1,1","25,6","5,1","17,9","60,2"
15/11/2009 12.00,"0,5","19,3","4,7","12,1","60,2"
15/11/2009 13.00,"0,3","15,5","3,7","9,8","60,2"
15/11/2009 14.00,"0,3","10,7","3,1","5,9","60,2"
15/11/2009 15.00,"0,3","9,7","2,6","5,8","60,2"
15/11/2009 16.00,"0,6","12,9","2,7","8,7","60,2"
15/11/2009 17.00,"0,5","21,9","2,9","17,5","60,2"
15/11/2009 18.00,"0,7","53,2","6,0","44,0","60,2"
15/11/2009 19.00,"0,7","55,3","5,0","47,6","60,2"
15/11/2009 20.00,"0,8","70,6","10,0","55,3","60,2"
15/11/2009 21.00,"0,8","83,6","18,1","55,7","60,2"
15/11/2009 22.00,"1,0","67,6","11,6","49,8","60,2"
15/11/2009 23.00,"0,5","59,5","9,7","44,7","60,2"
16/11/2009 0.00,"0,5","41,9","4,0","35,8","60,2"
16/11/2009 1.00,,"34,4","3,8","28,6","45,1"
16/11/2009 2.00,"1,4",,,,"45,1"
16/11/2009 3.00,"1,6","26,0","3,4","20,8","45,1"
16/11/2009 4.00,"0,7","17,9","3,4","12,7","45,1"
16/11/2009 5.00,"1,4","15,1","3,5","9,8","45,1"
16/11/2009 6.00,"1,1","16,1","3,6","10,6","45,1"
16/11/2009 7.00,"1,9","18,5","3,8","12,6","45,1"
16/11/2009 8.00,"2,7","33,1","6,2","23,5","45,1"
16/11/2009 9.00,"2,4","44,9","10,9","28,2","45,1"
16/11/2009 10.00,"2,1","41,7","9,7","26,9","45,1"
16/11/2009 11.00,"1,7","23,4","5,0","15,8","45,1"
16/11/2009 12.00,"2,0","16,3","3,8","10,5","45,1"
16/11/2009 13.00,"1,3","15,7","3,6","10,1","45,1"
16/11/2009 14.00,"2,0","13,7","3,0","9,1","45,1"
16/11/2009 15.00,"1,5","14,3","2,6","10,3","45,1"
16/11/2009 16.00,"1,7","16,0","2,5","12,2","45,1"
16/11/2009 17.00,"1,6","21,1","2,4","17,5","45,1"
16/11/2009 18.00,"1,9","30,9","2,5","27,1","45,1"
16/11/2009 19.00,"2,1","38,7","3,3","33,8","45,1"
16/11/2009 20.00,"2,1","42,3","3,6","36,9","45,1"
16/11/2009 21.00,"1,7","53,6","6,7","43,4","45,1"
16/11/2009 22.00,"2,2","39,9","4,7","32,7","45,1"
16/11/2009 23.00,"1,6","27,3","3,1","22,5","45,1"
17/11/2009 0.00,"1,8","19,8","2,5","16,0","45,1"
17/11/2009 1.00,"1,5","13,6","2,4","9,9","33,0"
17/11/2009 2.00,"1,9","11,5","2,3","7,9","33,0"
17/11/2009 3.00,"1,9","10,3","2,4","6,6","33,0"
17/11/2009 4.00,"1,4","8,9","2,5","5,0","33,0"
17/11/2009 5.00,"1,0","9,0","2,6","5,0","33,0"
17/11/2009 6.00,"1,3","16,5","2,8","12,2","33,0"
17/11/2009 7.00,"1,6","20,0","3,3","14,9","33,0"
17/11/2009 8.00,"1,6","23,0","3,6","17,4","33,0"
17/11/2009 9.00,"1,9","20,7","3,6","15,2","33,0"
17/11/2009 10.00,"1,8","22,3","4,3","15,7","33,0"
17/11/2009 11.00,"1,5","25,3","5,0","17,6","33,0"
17/11/2009 12.00,"1,4","22,3","4,3","15,7","33,0"
17/11/2009 13.00,"1,1","16,0","2,7","11,8","33,0"
17/11/2009 14.00,"1,1","15,1","2,3","11,6","33,0"
17/11/2009 15.00,"1,2","11,2","1,6","8,8","33,0"
17/11/2009 16.00,"1,2","15,4","1,6","13,0","33,0"
17/11/2009 17.00,"1,1","26,1","1,8","23,4","33,0"
17/11/2009 18.00,"0,8","33,7","2,4","30,0","33,0"
17/11/2009 19.00,"1,5","32,0","2,5","28,2","33,0"
17/11/2009 20.00,"1,3","24,1","2,4","20,5","33,0"
17/11/2009 21.00,"1,2","23,7","2,2","20,3","33,0"
17/11/2009 22.00,"1,3","21,7","2,0","18,6","33,0"
17/11/2009 23.00,"1,3","18,2","1,9","15,2","33,0"
18/11/2009 0.00,"1,4","12,6","1,9","9,6","33,0"
18/11/2009 1.00,,"14,8","2,2","11,4","33,0"
18/11/2009 2.00,"2,1",,,,"33,0"
18/11/2009 3.00,"2,1","22,0","2,8","17,7","33,0"
18/11/2009 4.00,"2,3","32,4","3,8","26,6","33,0"
18/11/2009 5.00,"2,2","30,0","3,3","25,0","33,0"
18/11/2009 6.00,"2,4","31,3","3,8","25,4","33,0"
18/11/2009 7.00,"2,2","33,7","5,3","25,6","33,0"
18/11/2009 8.00,"2,5","25,6","4,7","18,4","33,0"
18/11/2009 9.00,"2,6","22,6","4,6","15,5","33,0"
18/11/2009 10.00,"2,3","20,2","3,9","14,3","33,0"
18/11/2009 11.00,"2,4","20,5","3,2","15,5","33,0"
18/11/2009 12.00,"2,9","18,6","2,8","14,2","33,0"
18/11/2009 13.00,"2,7","17,7","2,6","13,7","33,0"
18/11/2009 14.00,"2,5","17,4","3,1","12,6","33,0"
18/11/2009 15.00,"2,3","12,8","2,0","9,8","33,0"
18/11/2009 16.00,"2,3","13,8","2,2","10,4","33,0"
18/11/2009 17.00,"2,3","14,8","2,1","11,6","33,0"
18/11/2009 18.00,"2,3","14,5","1,9","11,5","33,0"
18/11/2009 19.00,"2,1","17,8","2,4","14,1","33,0"
18/11/2009 20.00,"2,0","15,0","1,6","12,4","33,0"
18/11/2009 21.00,"2,3","19,1","2,3","15,5","33,0"
18/11/2009 22.00,"2,2","14,7","1,6","12,3","33,0"
18/11/2009 23.00,"1,9","11,5","1,3","9,5","33,0"
19/11/2009 0.00,"2,1","8,0","1,5","5,7","33,0"
19/11/2009 1.00,"2,5","7,5","1,8","4,7","27,1"
19/11/2009 2.00,"2,2","7,0","2,1","3,8","27,1"
19/11/2009 3.00,"2,6","7,5","2,3","3,9","27,1"
19/11/2009 4.00,"2,6","8,3","2,4","4,6","27,1"
19/11/2009 5.00,"2,5","8,2","2,5","4,4","27,1"
19/11/2009 6.00,"2,2","9,6","2,8","5,3","27,1"
19/11/2009 7.00,"1,1","14,2","3,0","9,6","27,1"
19/11/2009 8.00,"2,1","17,1","3,5","11,8","27,1"
19/11/2009 9.00,"2,4","17,8","3,5","12,4","27,1"
19/11/2009 10.00,"2,7","21,7","3,5","16,3","27,1"
19/11/2009 11.00,"2,2","20,0","3,4","14,9","27,1"
19/11/2009 12.00,"2,0","17,7","3,1","13,0","27,1"
19/11/2009 13.00,"2,4","15,9","2,9","11,4","27,1"
19/11/2009 14.00,"2,1","18,2","3,0","13,7","27,1"
19/11/2009 15.00,"2,0","15,0","2,5","11,3","27,1"
19/11/2009 16.00,"2,6","14,6","2,7","10,5","27,1"
19/11/2009 17.00,"2,4","14,7","2,6","10,8","27,1"
19/11/2009 18.00,"2,6","13,8","1,9","11,0","27,1"
19/11/2009 19.00,"2,4","11,9","1,7","9,3","27,1"
19/11/2009 20.00,"2,4","12,1","1,3","10,2","27,1"
19/11/2009 21.00,"2,8","12,5","1,4","10,3","27,1"
19/11/2009 22.00,"3,0","11,1","1,3","9,2","27,1"
19/11/2009 23.00,"2,2","11,3","1,4","9,2","27,1"
20/11/2009 0.00,"2,6","12,2","1,5","9,8","27,1"
20/11/2009 1.00,,"11,8","1,9","9,0","28,8"
20/11/2009 2.00,"0,8",,,,"28,8"
20/11/2009 3.00,"1,0","8,3","2,3","4,7","28,8"
20/11/2009 4.00,"1,0","9,7","2,3","6,1","28,8"
