,Provincia di TARANTO,,,,,,
,TA V.Archimede,,,,,,
Parm,SO2,NOX,NO,NO2,CO,H2S,PM10



12/07/2006 5.00,"0,152133","17,448201","3,364937","12,297338","0,030273","0,263297","28,531811"
12/07/2006 6.00,"0,171861","13,452219","3,314184","8,376468","0,005582","0,186874","28,531811"
12/07/2006 7.00,"0,156262","15,797152","3,80649","9,967659","0,000731","0,178127","28,531811"
12/07/2006 8.00,"0,1603","16,472873","3,987511","10,3661","0,000054","0,112609","28,531811"
12/07/2006 9.00,"0,150757","14,934662","4,007811","8,79568","0,000478","0,100392","28,531811"
12/07/2006 10.00,"0,227741","14,283582","3,86401","8,364785","0,000097","0,145295","28,531811"
12/07/2006 11.00,"0,168282","14,126647","3,713444","8,438765","0,002622","0,179585","28,531811"
12/07/2006 12.00,"0,192414","14,583183","4,080557","8,332339","0,001446","0,121006","28,531811"
12/07/2006 13.00,"0,183698","12,284944","3,644926","6,700914","0,000082","0,120918","28,531811"
12/07/2006 14.00,"0,195718","12,300508","3,534961","6,885211","0,008385","0,117448","28,531811"
12/07/2006 15.00,"0,175072","13,8465","3,746432","8,107807","0,007149","0,110655","28,531811"
12/07/2006 16.00,"0,233889","12,513212","3,65423","6,915063","0,003891","0,151242","28,531811"
12/07/2006 17.00,"0,261232","12,405562","3,595865","6,896894","0,006014","0,045661","28,531811"
12/07/2006 18.00,"0,204251","12,026845","3,542574","6,599679","0,003149","0,083276","28,531811"
12/07/2006 19.00,"0,206637","12,092991","3,304879","7,030573","0,005147","0,111559","28,531811"
12/07/2006 20.00,"0,208013","11,763561","3,175459","6,899488","0,000881","0,065314","28,531811"
12/07/2006 21.00,"0,233154","13,85947","3,288808","8,822933","0,025159","0,087532","28,531811"
12/07/2006 22.00,"0,153876","13,751823","3,399619","8,545191","0,03954","0,068434","28,531811"
12/07/2006 23.00,"0,198929","12,596217","3,706676","6,917658","0,008827","0,014375","28,531811"
13/07/2006 0.00,"0,163511","13,257674","3,335331","8,14934","0,011233","0,063857","28,531811"
13/07/2006 1.00,"0,165713","11,082647","3,055343","6,402402","0,013145","0,071408","65,130371"
13/07/2006 2.00,"0,206453",,,,"0,093855","0,16865","65,130371"
13/07/2006 3.00,,"23,248256","3,268507","18,24938",,"0,283125","65,130371"
13/07/2006 4.00,"0,371051","24,934334","3,293038","19,898967","0,003446","0,222796","65,130371"
13/07/2006 5.00,"0,391177","34,735551","3,405541","29,534376","0,026515",,"65,130371"
13/07/2006 6.00,"0,488148","58,573965","5,492343","50,187398","0,092514","1,955446","65,130371"
13/07/2006 7.00,"0,566091","68,05613","9,747152","53,147864","0,160262","1,172301","65,130371"
13/07/2006 8.00,"0,461801","37,90796","5,862842","28,938636","0,004519","0,542178","65,130371"
13/07/2006 9.00,"0,341777","15,277065","3,644926","9,695105",0,"0,27065","65,130371"
13/07/2006 10.00,"0,266761","12,223986","3,685529","6,577616",0,"0,099377","65,130371"
13/07/2006 11.00,"0,29384","11,69482","3,644926","6,110383",0,"0,107951","65,130371"
13/07/2006 12.00,"0,270786","13,247299","3,575563","7,77036",0,"0,091902","65,130371"
13/07/2006 13.00,"0,308844","17,615509","3,861473","11,702906","0,019488","0,038035","65,130371"
13/07/2006 14.00,"0,358243","31,21688","4,106781","24,937297",0,"0,039795","65,130371"
13/07/2006 15.00,"0,289815","18,123924","3,995124","12,006606",0,"0,071014","65,130371"
13/07/2006 16.00,"0,288351","12,587137","3,590789","7,086383",0,"0,137633","65,130371"
13/07/2006 17.00,"0,429599","22,057634","4,051797","15,856097",0,"0,161378","65,130371"
13/07/2006 18.00,"0,355316","23,656813","4,094937","17,390183",0,"0,266032","65,130371"
13/07/2006 19.00,"0,456679","21,239241","3,519735","15,853504",0,"0,27065","65,130371"
13/07/2006 20.00,"0,319821","21,990198","3,471518","16,678949","0,036973","0,288018","65,130371"
13/07/2006 21.00,"0,384957","19,885202","3,808182","14,055947",0,"0,050349","65,130371"
13/07/2006 22.00,"0,397398","15,803636","3,430917","10,550395",0,"0,040675","65,130371"
13/07/2006 23.00,"0,384957","20,905922","3,167846","16,05986","0,068424","0,17479","65,130371"
14/07/2006 0.00,"0,328604","15,384713","3,308262","10,319372",0,"0,181606","65,130371"
14/07/2006 1.00,"0,357146","35,482608","3,582331","30,010675","0,116563","0,37992","64,37674"
14/07/2006 2.00,"0,447164","35,594154","3,476595","30,284529","0,12679","0,613853","64,37674"
14/07/2006 3.00,"0,520716","55,323739","3,704984","49,677353","0,598379","1,835402","64,37674"
14/07/2006 4.00,"0,742468","30,852413","3,435993","25,601813","0,307289","0,667499","64,37674"
14/07/2006 5.00,"0,717951","41,156888","3,617857","35,634364","0,125863","0,608137","64,37674"
14/07/2006 6.00,"0,559505","50,301851","4,243814","43,825238","0,195419","1,230564","64,37674"
14/07/2006 7.00,"0,620248","47,279896","5,719886","38,536397","0,027447","0,324955","64,37674"
14/07/2006 8.00,"0,384957","61,017465","10,725838","44,602655","0,077151","0,106634","64,37674"
14/07/2006 9.00,"0,511933","43,635376","7,077534","32,806305","0,175033","0,159179","64,37674"
14/07/2006 10.00,"0,395934","27,341503","4,934057","19,789926",0,"0,098059","64,37674"
14/07/2006 11.00,"0,358243","14,906129","3,411461","9,682126",0,"0,024405","64,37674"
14/07/2006 12.00,"0,331531","18,292529","3,896154","12,327182","0,034036","0,081129","64,37674"
14/07/2006 13.00,"0,387884","36,623959","6,412668","26,81014","0,422911","0,045292","64,37674"
14/07/2006 14.00,"0,260175","14,41717","3,789573","8,678871","0,036212","0,022865","64,37674"
14/07/2006 15.00,"0,331531","11,296648","3,318414","6,212914",0,"0,040454","64,37674"
14/07/2006 16.00,"0,380565","11,572903","3,344636","6,449126",0,"0,045511","64,37674"
14/07/2006 17.00,"0,30189","13,046267","3,408078","7,826168",0,"0,012532","64,37674"
14/07/2006 18.00,"0,429234","16,794525","4,254811","10,277841","0,088116","0,044192","64,37674"
14/07/2006 19.00,"0,3136","12,632532","3,466443","7,322594",0,"0,014511","64,37674"
14/07/2006 20.00,"0,346168","14,081255","3,540881","8,658105",0,"0,002638","64,37674"
14/07/2006 21.00,"0,311404","15,292629","3,555263","9,848253",0,"0,007475","64,37674"
14/07/2006 22.00,"0,314698","15,539053","3,210986","10,623083",0,"0,001319","64,37674"
14/07/2006 23.00,"0,399227","19,494808","3,419074","14,262313",0,"0,012312","64,37674"
15/07/2006 0.00,"0,395568","20,994123","3,252434","16,018328","0,002439","0,008574","64,37674"
15/07/2006 1.00,"0,480829","40,194521","3,755737","34,459801","0,366682","0,210627","53,099442"
15/07/2006 2.00,"0,446432",,,,"0,474168","0,297033","53,099442"
15/07/2006 3.00,,"29,944539","3,693141","24,298748",,"0,229315","53,099442"
15/07/2006 4.00,"0,245841","29,135226","3,595019","23,639432","0,565138","0,276366","53,099442"
15/07/2006 5.00,"0,283634","21,344305","3,41992","16,111778","0,118626",,"53,099442"
15/07/2006 6.00,"0,277947","33,876969","3,875008","27,954854","0,419198","1,900711","53,099442"
15/07/2006 7.00,"0,204194","62,300168","8,98078","48,563766","1,383978","0,949272","53,099442"
15/07/2006 8.00,"0,222358","13,890597","3,652539","8,296","0,072444","0,141743","53,099442"
15/07/2006 9.00,"0,15044","14,39123","4,06364","8,166213","0,060857","0,082246","53,099442"
15/07/2006 10.00,"0,196673","14,501474","4,329247","7,871595","0,016464","0,04651","53,099442"
15/07/2006 11.00,"0,160347","12,321258","3,842864","6,433553","0,038183","0,044991","53,099442"
15/07/2006 12.00,"0,131727","16,485845","4,132158","10,157146","0,10975","0,061195","53,099442"
15/07/2006 13.00,"0,184197","26,293555","5,086317","18,507653","0,212986","0,057301","53,099442"
15/07/2006 14.00,"0,168052","12,000907","3,842864","6,112977","0,024269","0,04881","53,099442"
15/07/2006 15.00,"0,212634","13,03719","4,248043","6,528298","0,020739","0,06311","53,099442"
15/07/2006 16.00,"0,151724","10,724683","3,688913","5,072085","0,031593","0,072618","53,099442"
15/07/2006 17.00,"0,191903","9,729904","3,532423","4,316722","0,043238","0,013946","53,099442"
15/07/2006 18.00,"0,196489","10,453615","3,504509","5,083765","0,033119","0,00634","53,099442"
15/07/2006 19.00,"0,225843","10,806392","3,488437","5,461446","0,050744","0,01825","53,099442"
15/07/2006 20.00,"0,161265","11,038551","3,32941","5,937764","0,073861","0,003803","53,099442"
15/07/2006 21.00,"0,181995","13,112413","3,514659","7,728828","0,090048","0,008241","53,099442"
15/07/2006 22.00,"0,182362","13,025517","3,407232","7,806702","0,13546","0,00634","53,099442"
15/07/2006 23.00,"0,145487","11,877694","3,332795","6,772296","0,066083","0,01458","53,099442"
16/07/2006 0.00,"0,167319","11,712979","3,394543","6,512723","0,041873","0,01141","53,099442"
16/07/2006 1.00,"0,1642","13,789434","3,439376","8,52183","0,06747","0,004437","33,311481"
16/07/2006 2.00,"0,153376","13,247299","3,501124","7,884574","0,027096","0,016099","33,311481"
16/07/2006 3.00,"0,154659","10,414706","3,458831","5,114913","0,013709","0,002535","33,311481"
16/07/2006 4.00,"0,17796","10,871241","3,315031","5,792404","0,018517","0,020919","33,311481"
16/07/2006 5.00,"0,143285","9,497745","3,44276","4,221977","0,00787","0,008875","33,311481"
16/07/2006 6.00,"0,152274","10,521057","3,556954","5,070786","0,010499","0,014448","33,311481"
16/07/2006 7.00,"0,150073","11,304431","3,790418","5,496489","0,006258","0,00317","33,311481"
16/07/2006 8.00,"0,13136","12,588436","4,146537","6,234978","0,002473","0,001902","33,311481"
16/07/2006 9.00,"0,128975","12,083912","4,071253","5,845617","0,000021","0,004437","33,311481"
16/07/2006 10.00,"0,125122","12,353684","4,058565","6,135042","0,001709","0,010143","33,311481"
16/07/2006 11.00,"0,136497","10,349856","3,55357","4,904658","0,000192","0,012678","33,311481"
16/07/2006 12.00,"0,220523","9,321357","3,428378","4,067532","0,003225","0,019018","33,311481"
16/07/2006 13.00,"0,14677","11,135824","3,811565","5,348529","0,071908","0,00317","33,311481"
16/07/2006 14.00,"0,137414","9,013975","3,468135","3,709318","0,029404","0,01458","33,311481"
16/07/2006 15.00,"0,168602","12,610484","4,169376","6,425765","0,180604","0,04169","33,311481"
16/07/2006 16.00,"0,157411","9,873868","3,499434","4,576297","0,118628","0,026624","33,311481"
16/07/2006 17.00,"0,24896","9,553517","3,449526","4,267404","0,037836","0,016099","33,311481"
16/07/2006 18.00,"0,166952","9,103466","3,359863","3,954616","0,020269","0,021037","33,311481"
16/07/2006 19.00,"0,138882","9,850522","3,507047","4,476361","0,042325","0,005705","33,311481"
16/07/2006 20.00,"0,180345","11,514542","3,688912","5,862488","0,018303",0,"33,311481"
16/07/2006 21.00,"0,142735","13,266754","3,861473","7,351148","0,020343",0,"33,311481"
16/07/2006 22.00,"0,144753","13,780356","3,886849","7,826168","0,006387","0,000633","33,311481"
16/07/2006 23.00,"0,137047","42,709375","5,50757","34,288469","1,09005",0,"33,311481"
17/07/2006 0.00,"0,166769","22,289789","3,671149","16,672459","0,031189","0,000633","33,311481"
17/07/2006 1.00,"0,160898","25,726781","3,84963","19,837955","0,242365","0,001902","72,290871"
17/07/2006 2.00,"0,148238",,,,"0,731529","0,042707","72,290871"
17/07/2006 3.00,,"62,81247","8,647501","49,587794",,"0,431316","72,290871"
17/07/2006 4.00,"0,438511","57,249754","8,03254","44,964751",0,"0,026241","72,290871"
17/07/2006 5.00,"0,721576","68,70074","12,504729","49,561828","0,074448",,"72,290871"
17/07/2006 6.00,"0,844903","49,724675","8,9664","36,00166","0,037869","1,48384","72,290871"
17/07/2006 7.00,"1,044974","85,436896","21,702901","52,19651","0,123441","1,422375","72,290871"
17/07/2006 8.00,"0,880946","35,612319","8,815832","22,110539","0,012915","0,331178","72,290871"
17/07/2006 9.00,"0,844781","20,675068","4,817326","13,297992",0,"0,529771","72,290871"
17/07/2006 10.00,"0,636129","22,187345","4,792795","14,848953",0,"0,471854","72,290871"
17/07/2006 11.00,"0,59972","16,402839","4,038264","10,218142",0,"0,431682","72,290871"
17/07/2006 12.00,"0,511453","18,094093","4,122006","11,782084",0,"0,53843","72,290871"
17/07/2006 13.00,"0,585376","30,887441","5,86707","21,906777",0,"0,642482","72,290871"
17/07/2006 14.00,"0,615534","32,665602","6,224881","23,179978",0,"0,807007","72,290871"
17/07/2006 15.00,"0,576059","17,52083","3,880083","11,579613",0,"0,317693","72,290871"
17/07/2006 16.00,"0,49","12,832268","3,452064","7,54453",0,"0,385404","72,290871"
17/07/2006 17.00,"0,519423","11,701305","3,342944","6,580213",0,"0,241606","72,290871"
17/07/2006 18.00,"0,489141","11,412079","3,39116","6,216808",0,"0,35602","72,290871"
17/07/2006 19.00,"0,479211","11,611813","3,458831","6,31285",0,"0,174319","72,290871"
17/07/2006 20.00,"0,388371","12,465222","3,48167","7,131808",0,"0,058485","72,290871"
17/07/2006 21.00,"0,34289","14,353619","3,721055","8,65421",0,"0,006388","72,290871"
17/07/2006 22.00,"0,367531","15,749163","3,764195","9,98453",0,"0,026829","72,290871"
17/07/2006 23.00,"0,34387","12,637721","3,842864","6,750234",0,"0,012776","72,290871"
18/07/2006 0.00,"0,337495","10,681883","3,783652","4,883892",0,"0,03634","72,290871"
18/07/2006 1.00,"0,306725","10,964623","3,731206","5,247296",0,"0,013486","44,532902"
18/07/2006 2.00,"0,429685","10,108619","3,644081","4,524383",0,"0,035204","44,532902"
18/07/2006 3.00,"0,43422","10,505495","3,73459","4,782657",0,"0,053658","44,532902"
18/07/2006 4.00,"0,416812","10,72209","3,671149","5,096744",0,"0,032366","44,532902"
18/07/2006 5.00,"0,482277","11,444505","3,660997","5,835232",0,"0,014337","44,532902"
18/07/2006 6.00,"0,405534","13,454814","3,890233","7,495212",0,"0,019305","44,532902"
18/07/2006 7.00,"0,39021","17,008526","4,488275","10,133785",0,"0,022002","44,532902"
18/07/2006 8.00,"0,350123","18,41704","4,795332","11,072139",0,"0,034779","44,532902"
18/07/2006 9.00,"0,454448","17,471545","4,236201","10,983889",0,"0,026261","44,532902"
18/07/2006 10.00,"0,483257","14,175932","3,556954","8,72819",0,"0,202142","44,532902"
18/07/2006 11.00,"0,491103","12,218798","3,548494","6,78268",0,"0,101355","44,532902"
18/07/2006 12.00,"0,548354","14,641547","3,557801","9,192827",0,"0,285042","44,532902"
18/07/2006 13.00,"0,829824","52,382182","11,265517","35,133382","0,132605","0,223294","44,532902"
18/07/2006 14.00,"0,661015","15,528678","3,567105","10,066296",0,"0,059622","44,532902"
18/07/2006 15.00,"0,475657","12,535259","3,526502","7,133106",0,"0,036199","44,532902"
18/07/2006 16.00,"0,485954","13,121492","3,753199","7,371913",0,"0,035772","44,532902"
18/07/2006 17.00,"0,486812","13,375699","3,699908","7,708063",0,"0,013486","44,532902"
18/07/2006 18.00,"0,443905","11,360201","3,545111","5,92868",0,"0,01817","44,532902"
18/07/2006 19.00,"0,379422","11,496383","3,407232","6,276509",0,"0,053232","44,532902"
18/07/2006 20.00,"0,502995","13,900973","3,496049","8,546489",0,"0,008659","44,532902"
18/07/2006 21.00,"0,522487","15,038421","3,602632","9,52119",0,"0,008659","44,532902"
18/07/2006 22.00,"0,451751","13,188935","3,790418","7,382297",0,"0,00284","44,532902"
18/07/2006 23.00,"0,408721","12,891927","3,856397","6,983849",0,0,"44,532902"
19/07/2006 0.00,"0,4531","11,980154","4,30641","5,380978",0,"0,00142","44,532902"
19/07/2006 1.00,"0,453222","11,041146","4,143999","4,690511",0,"0,005678","40,684292"
19/07/2006 2.00,"0,444028",,,,0,"0,00071","40,684292"
19/07/2006 3.00,,"13,755713","3,750662","8,010468",,"0,010789","40,684292"
19/07/2006 4.00,"0,420656","19,2056","3,832713","13,338232","0,251239","0,012776","40,684292"
19/07/2006 5.00,"0,287174","15,199247","3,710059","9,517295","0,075585",,"40,684292"
19/07/2006 6.00,"0,269149","16,431372","4,187986","10,016977","0,070865","0,668293","40,684292"
19/07/2006 7.00,"0,301687","22,926618","4,314023","16,32333","0,100308","0,018648","40,684292"
19/07/2006 8.00,"0,350372","18,93583","4,078866","12,690592","0,055979","0,037804","40,684292"
19/07/2006 9.00,"0,380352","15,797152","4,223513","9,343381","0,059394","0,069239","40,684292"
19/07/2006 10.00,"2,043683","14,094224","4,69298","7,978021","0,53706","0,345","40,684292"
19/07/2006 11.00,"0,356473","13,86855","3,779421","8,107807","0,103536","0,132019","40,684292"
19/07/2006 12.00,"0,422011","15,326349","3,835251","9,452404","0,251176","0,281114","40,684292"
19/07/2006 13.00,"0,337862","12,25252","3,353941","7,114936","0,134784","0,397417","40,684292"
19/07/2006 14.00,"0,449034","11,486007","3,236364","6,528298","0,088049","0,356809","40,684292"
19/07/2006 15.00,"1,038449","12,051489","3,911381","6,902083","0,133604","0,474131","40,684292"
19/07/2006 16.00,"0,388148","11,456176","3,332795","6,350488","0,080296","0,284172","40,684292"
19/07/2006 17.00,"0,381677","11,406892","3,206757","6,494552","0,138873","0,177343","40,684292"
19/07/2006 18.00,"0,329388","11,997016","3,259202","7,004616","0,125087","0,179296","40,684292"
19/07/2006 19.00,"0,397392","13,383482","3,337023","8,272639","0,115435","0,095616","40,684292"
19/07/2006 20.00,"0,361557","15,12402","3,280349","10,101338","0,103084","0,04269","40,684292"
19/07/2006 21.00,"0,311424","21,693188","3,441913","16,427165","0,147059","0,017416","40,684292"
19/07/2006 22.00,"0,271552","25,652845","3,733744","19,941795","0,139495","0,002379","40,684292"
19/07/2006 23.00,"0,368366","20,717858","3,736281","14,999508","0,176105","0,002675","40,684292"
20/07/2006 0.00,"0,265266","14,269314","3,499434","8,909893","0,07598","0,001486","40,684292"
20/07/2006 1.00,"0,237997","10,224051","3,525656","4,821595","0,015629",0,"29,32165"
20/07/2006 2.00,"0,212392","9,182581","3,386084","3,993552","0,01183",0,"29,32165"
20/07/2006 3.00,"0,292721","8,64693","3,397928","3,439361","0,018944","0,000298","29,32165"
20/07/2006 4.00,"0,214549","8,353815","3,368321","3,191468","0,041541","0,002675","29,32165"
20/07/2006 5.00,"0,283601","18,332736","2,563882","14,411564","0,31776","0,041542","29,32165"
20/07/2006 6.00,"0,307819","16,882719","2,557116","12,970925","0,272837","0,135078","29,32165"
20/07/2006 7.00,"0,470757","17,083749","2,96145","12,551714","0,237915","0,209073","29,32165"
20/07/2006 8.00,"0,436493","18,004601","3,360709","12,860613","0,203371","0,137286","29,32165"
20/07/2006 9.00,"0,367811","17,099314","3,436838","11,837885","0,233322","0,33918","29,32165"
20/07/2006 10.00,"0,314444","14,204465","3,426686","8,956615","0,136301","0,193187","29,32165"
20/07/2006 11.00,"0,385128","13,781651","3,466443","8,47251","0,140961","0,044261","29,32165"
20/07/2006 12.00,"0,373234","13,213578","3,311647","8,141552","0,119166","0,094639","29,32165"
20/07/2006 13.00,"0,357613","11,572903","3,27612","6,554256","0,130816","0,039037","29,32165"
20/07/2006 14.00,"0,467644","11,779125","3,220292","6,846275","0,128533","0,074207","29,32165"
20/07/2006 15.00,"0,362912","14,965789","3,486745","9,626318","0,192801","0,130108","29,32165"
20/07/2006 16.00,"0,301872","15,396386","3,457139","10,102636","0,175714","0,114264","29,32165"
20/07/2006 17.00,"0,395265","12,697382","3,236364","7,74051","0,157724","0,108402","29,32165"
20/07/2006 18.00,"0,31315","14,074769","3,277812","9,055255","0,154669","0,071108","29,32165"
