,Regione Puglia,,
22/10/2006 11.00,1,28,"29,35051928"
22/10/2006 12.00,1,27,"28,27144384"
22/10/2006 13.00,1,39,"39,80284968"
22/10/2006 14.00,1,34,"35,63956528"
22/10/2006 15.00,1,39,"40,30346864"
22/10/2006 16.00,1,34,"36,2076396"
22/10/2006 17.00,1,31,"33,43986664"
22/10/2006 18.00,1,36,"38,81711808"
22/10/2006 19.00,1,44,"48,00490904"
22/10/2006 20.00,1,47,"50,44970696"
22/10/2006 21.00,1,66,"72,95222616"
22/10/2006 22.00,1,90,"141,4662032"
22/10/2006 23.00,1,84,"111,03010768"
23/10/2006 0.00,1,61,"67,37652824"
23/10/2006 1.00,,48,"51,41595528"
23/10/2006 2.00,1,,
23/10/2006 3.00,1,45,"47,80778184"
23/10/2006 4.00,1,81,"100,98373312"
23/10/2006 5.00,1,91,"118,3528"
23/10/2006 6.00,1,102,"137,65956416"
23/10/2006 7.00,1,114,"238,695036"
23/10/2006 8.00,1,118,"223,0210336"
23/10/2006 9.00,1,120,"146,1028988"
23/10/2006 10.00,1,90,"93,58320328"
23/10/2006 11.00,1,70,"72,33484136"
23/10/2006 12.00,1,54,"55,31985776"
23/10/2006 13.00,1,51,"52,46648456"
23/10/2006 14.00,1,48,"48,88683816"
23/10/2006 15.00,1,41,"41,57192768"
23/10/2006 16.00,1,47,"48,90110168"
23/10/2006 17.00,1,56,"58,82816744"
23/10/2006 18.00,1,65,"69,12354176"
23/10/2006 19.00,1,58,"61,92273944"
23/10/2006 20.00,1,59,"62,9175148"
23/10/2006 21.00,1,46,"49,89071464"
23/10/2006 22.00,1,35,"37,98708064"
23/10/2006 23.00,1,39,"42,52649368"
24/10/2006 0.00,1,28,"30,44647768"
24/10/2006 1.00,1,26,"28,09764304"
24/10/2006 2.00,1,27,"29,66959384"
24/10/2006 3.00,1,24,"26,72933936"
24/10/2006 4.00,1,31,"32,9989212"
24/10/2006 5.00,1,38,"40,77687984"
24/10/2006 6.00,1,58,"60,54793496"
24/10/2006 7.00,1,104,"110,9393068"
24/10/2006 8.00,1,108,"113,95866072"
24/10/2006 9.00,1,98,"101,96942648"
24/10/2006 10.00,1,72,"74,53452088"
24/10/2006 11.00,1,50,"50,92699952"
24/10/2006 12.00,1,46,"47,24747024"
24/10/2006 13.00,1,49,"49,33690384"
24/10/2006 14.00,1,40,"40,2411948"
24/10/2006 15.00,1,32,"32,9392668"
24/10/2006 16.00,1,33,"33,7342764"
24/10/2006 17.00,1,41,"42,91688584"
24/10/2006 18.00,1,56,"58,22378424"
24/10/2006 19.00,,45,"47,76887264"
24/10/2006 20.00,1,50,"53,5222336"
24/10/2006 21.00,1,34,"36,32564824"
24/10/2006 22.00,1,26,"28,42578048"
24/10/2006 23.00,1,39,"41,46816344"
25/10/2006 0.00,1,36,"38,09082576"
25/10/2006 1.00,,33,"34,52934336"
25/10/2006 2.00,1,,
25/10/2006 3.00,1,26,"27,64241496"
25/10/2006 4.00,1,34,"35,26083632"
25/10/2006 5.00,1,75,"78,25812176"
25/10/2006 6.00,1,99,"103,90450432"
25/10/2006 7.00,1,123,"172,05923568"
25/10/2006 8.00,1,135,"179,64911088"
25/10/2006 9.00,1,103,"108,07688984"
25/10/2006 10.00,1,77,"79,38392648"
25/10/2006 11.00,1,65,"66,02118792"
25/10/2006 12.00,1,50,"49,88811432"
25/10/2006 13.00,1,48,"48,50166576"
25/10/2006 14.00,1,52,"52,13704696"
25/10/2006 15.00,1,45,"45,37724744"
25/10/2006 16.00,1,51,"51,69870184"
25/10/2006 17.00,1,69,"69,72144328"
25/10/2006 18.00,1,101,"108,62161864"
25/10/2006 19.00,2,110,"249,4119872"
25/10/2006 20.00,1,95,"230,4541248"
25/10/2006 21.00,2,104,"247,4236984"
25/10/2006 22.00,1,113,"271,0544888"
25/10/2006 23.00,1,105,"183,84354176"
26/10/2006 0.00,1,99,"161,19060552"
26/10/2006 1.00,1,96,"114,76795296"
26/10/2006 2.00,1,60,"61,76970296"
26/10/2006 3.00,1,42,"44,216434"
26/10/2006 4.00,1,42,"45,30591072"
26/10/2006 5.00,1,43,"45,994594"
26/10/2006 6.00,1,56,"59,18613208"
26/10/2006 7.00,1,77,"83,79102912"
26/10/2006 8.00,1,91,"94,9774528"
26/10/2006 9.00,1,81,"84,75985864"
26/10/2006 10.00,1,72,"75,2284048"
26/10/2006 11.00,1,64,"67,47767304"
26/10/2006 12.00,1,64,"66,10160664"
26/10/2006 13.00,1,49,"50,65073464"
26/10/2006 14.00,1,38,"39,41115736"
26/10/2006 15.00,1,36,"37,64337952"
26/10/2006 16.00,1,42,"43,79361432"
26/10/2006 17.00,1,48,"50,72207136"
26/10/2006 18.00,1,56,"58,41833024"
26/10/2006 19.00,1,63,"66,43232528"
26/10/2006 20.00,1,56,"59,07588616"
26/10/2006 21.00,1,53,"55,980014"
26/10/2006 22.00,1,47,"49,21369456"
26/10/2006 23.00,1,47,"49,19034904"
27/10/2006 0.00,1,38,"40,48375112"
27/10/2006 1.00,,37,"39,1880652"
27/10/2006 2.00,1,,
27/10/2006 3.00,1,31,"32,05731856"
27/10/2006 4.00,1,43,"44,60684528"
27/10/2006 5.00,1,55,"57,45726344"
27/10/2006 6.00,1,63,"65,75920568"
27/10/2006 7.00,1,84,"91,5858516"
27/10/2006 8.00,1,99,"113,99887008"
27/10/2006 9.00,1,103,"133,30563424"
27/10/2006 10.00,1,93,"104,64249808"
27/10/2006 11.00,1,77,"80,64716576"
27/10/2006 12.00,1,63,"64,85907432"
27/10/2006 13.00,1,65,"67,11194568"
27/10/2006 14.00,1,50,"51,23307248"
27/10/2006 15.00,1,43,"43,84422496"
27/10/2006 16.00,1,45,"47,08535176"
27/10/2006 17.00,1,46,"48,15146384"
27/10/2006 18.00,1,77,"82,12701552"
27/10/2006 19.00,1,68,"71,9211228"
27/10/2006 20.00,1,62,"66,309116"
27/10/2006 21.00,1,95,"120,4538968"
27/10/2006 22.00,1,105,"133,01770616"
27/10/2006 23.00,1,89,"95,00858016"
28/10/2006 0.00,1,96,"109,36997544"
28/10/2006 1.00,1,102,"129,47306848"
28/10/2006 2.00,1,88,"101,06285168"
28/10/2006 3.00,1,65,"68,19880296"
28/10/2006 4.00,1,58,"60,1342164"
28/10/2006 5.00,1,63,"66,33246152"
28/10/2006 6.00,1,87,"102,0731716"
28/10/2006 7.00,1,115,"155,63693384"
28/10/2006 8.00,1,135,"226,3775496"
28/10/2006 9.00,1,144,"215,2001888"
28/10/2006 10.00,1,85,"87,64564024"
28/10/2006 11.00,1,57,"58,44943848"
28/10/2006 12.00,1,44,"45,64701152"
28/10/2006 13.00,1,41,"42,7353032"
28/10/2006 14.00,1,37,"37,76656968"
28/10/2006 15.00,1,30,"31,57224416"
28/10/2006 16.00,1,27,"28,9251184"
28/10/2006 17.00,1,31,"32,86014824"
28/10/2006 18.00,1,35,"37,40084232"
28/10/2006 19.00,1,39,"41,78461856"
28/10/2006 20.00,1,56,"60,11733344"
28/10/2006 21.00,1,54,"57,77501872"
28/10/2006 22.00,1,57,"60,46103456"
28/10/2006 23.00,1,57,"60,17440664"
29/10/2006 0.00,1,39,"40,4124144"
29/10/2006 1.00,,36,"37,63557856"
29/10/2006 2.00,1,,
29/10/2006 3.00,1,29,"29,35181944"
29/10/2006 4.00,1,26,"27,2338588"
29/10/2006 5.00,1,28,"29,03146384"
29/10/2006 6.00,1,34,"34,9443812"
29/10/2006 7.00,1,47,"48,41086488"
29/10/2006 8.00,1,49,"50,17474224"
29/10/2006 9.00,1,46,"47,64564424"
29/10/2006 10.00,1,38,"38,69652824"
29/10/2006 11.00,1,32,"32,68632832"
29/10/2006 12.00,1,29,"29,54636544"
29/10/2006 13.00,1,29,"29,5087564"
29/10/2006 14.00,1,28,"28,95106424"
29/10/2006 15.00,1,22,"23,03426552"
29/10/2006 16.00,1,20,"21,8825532"
29/10/2006 17.00,1,22,"24,11982264"
29/10/2006 18.00,1,42,"44,99593728"
29/10/2006 19.00,1,73,"77,8716492"
29/10/2006 20.00,1,75,"79,88974608"
29/10/2006 21.00,1,97,"112,53456488"
29/10/2006 22.00,1,98,"119,87157808"
29/10/2006 23.00,1,75,"78,64723288"
30/10/2006 0.00,1,51,"52,28233984"
30/10/2006 1.00,1,39,"39,90529464"
30/10/2006 2.00,1,38,"39,29833024"
30/10/2006 3.00,1,39,"39,87546744"
30/10/2006 4.00,1,50,"51,5611908"
30/10/2006 5.00,1,25,"25,86685528"
30/10/2006 6.00,1,23,"24,58673304"
30/10/2006 7.00,1,31,"32,59556568"
30/10/2006 8.00,1,40,"40,23473224"
30/10/2006 9.00,1,41,"41,41629088"
30/10/2006 10.00,1,44,"44,08802408"
30/10/2006 11.00,1,38,"37,22962272"
30/10/2006 12.00,1,36,"35,80556512"
30/10/2006 13.00,1,35,"33,92754136"
30/10/2006 14.00,1,33,"31,78495416"
30/10/2006 15.00,1,34,"33,3361024"
30/10/2006 16.00,1,29,"27,7396784"
30/10/2006 17.00,1,29,"27,95498872"
30/10/2006 18.00,1,28,"26,8331036"
30/10/2006 19.00,1,25,"24,0225592"
30/10/2006 20.00,1,22,"21,98371712"
30/10/2006 21.00,1,21,"20,48960384"
30/10/2006 22.00,1,19,"18,99419422"
30/10/2006 23.00,1,17,"16,65704573"
31/10/2006 0.00,1,17,"16,55069264"
31/10/2006 1.00,,17,"16,46639065"
31/10/2006 2.00,1,,
31/10/2006 3.00,1,16,"15,48328422"
31/10/2006 4.00,1,15,"14,87500246"
31/10/2006 5.00,1,17,"16,31983394"
31/10/2006 6.00,1,21,"20,55573992"
31/10/2006 7.00,1,32,"31,76809032"
31/10/2006 8.00,1,52,"52,24991232"
31/10/2006 9.00,1,85,"85,13078664"
31/10/2006 10.00,1,67,"66,68652568"
31/10/2006 11.00,1,54,"53,56632432"
31/10/2006 12.00,1,51,"50,2331156"
31/10/2006 13.00,1,48,"46,67033304"
31/10/2006 14.00,1,42,"41,520036"
31/10/2006 15.00,1,39,"38,22961784"
31/10/2006 16.00,1,38,"36,06106568"
31/10/2006 17.00,1,40,"38,98055584"
31/10/2006 18.00,1,54,"52,92045072"
31/10/2006 19.00,1,58,"57,6920188"
31/10/2006 20.00,1,50,"49,95426952"
31/10/2006 21.00,1,75,"75,23878696"
31/10/2006 22.00,1,68,"68,49321272"
31/10/2006 23.00,1,72,"72,27260576"
01/11/2006 0.00,1,60,"59,7334612"
01/11/2006 1.00,1,33,"33,1960484"
01/11/2006 2.00,1,51,"50,66241696"
01/11/2006 3.00,1,37,"36,91188656"
01/11/2006 4.00,1,26,"25,87333696"
01/11/2006 5.00,1,39,"39,00390136"
01/11/2006 6.00,1,43,"43,4499132"
01/11/2006 7.00,1,63,"63,06278856"
01/11/2006 8.00,1,84,"83,81047416"
01/11/2006 9.00,1,63,"62,30795008"
01/11/2006 10.00,1,52,"51,107282"
01/11/2006 11.00,1,37,"35,86263832"
01/11/2006 12.00,1,39,"37,39696096"
01/11/2006 13.00,1,39,"37,14664192"
01/11/2006 14.00,1,31,"29,1858196"
01/11/2006 15.00,1,24,"22,79690984"
01/11/2006 16.00,1,24,"22,95124648"
01/11/2006 17.00,1,28,"26,57888408"
01/11/2006 18.00,1,33,"32,23888208"
01/11/2006 19.00,1,27,"25,85907344"
01/11/2006 20.00,1,29,"27,85252464"
01/11/2006 21.00,1,27,"25,89150096"
01/11/2006 22.00,1,34,"33,63311248"
01/11/2006 23.00,1,34,"33,2829488"
02/11/2006 0.00,1,30,"29,30772872"
02/11/2006 1.00,,24,"22,88120992"
02/11/2006 2.00,1,,
02/11/2006 3.00,1,22,"21,30539688"
02/11/2006 4.00,1,24,"23,21842936"
02/11/2006 5.00,1,19,"18,50004547"
02/11/2006 6.00,1,17,"16,77896058"
02/11/2006 7.00,1,26,"25,2974808"
02/11/2006 8.00,1,33,"33,1960484"
02/11/2006 9.00,1,29,"28,77986376"
02/11/2006 10.00,1,31,"31,03919768"
02/11/2006 11.00,1,34,"33,73041416"
02/11/2006 12.00,1,35,"34,68758048"
02/11/2006 13.00,1,38,"37,39304136"
02/11/2006 14.00,1,35,"34,18174176"
02/11/2006 15.00,1,39,"38,3113176"
02/11/2006 16.00,1,37,"35,73034704"
02/11/2006 17.00,1,29,"28,1352712"
02/11/2006 18.00,1,31,"29,98344864"
02/11/2006 19.00,1,28,"27,59572392"
02/11/2006 20.00,1,23,"22,25088088"
02/11/2006 21.00,1,19,"18,96695778"
02/11/2006 22.00,1,15,"14,43662483"
02/11/2006 23.00,1,13,"12,3705444"
03/11/2006 0.00,1,14,"13,20579586"
03/11/2006 1.00,1,13,"12,23565854"
03/11/2006 2.00,1,13,"11,80895367"
03/11/2006 3.00,1,10,"8,47702599"
03/11/2006 4.00,1,10,"8,26302539"
03/11/2006 5.00,1,12,"9,60280012"
03/11/2006 6.00,1,13,"10,39265879"
03/11/2006 7.00,1,25,"22,241818"
03/11/2006 8.00,1,33,"31,34787096"
03/11/2006 9.00,1,33,"30,6786136"
03/11/2006 10.00,1,31,"28,458208"
03/11/2006 11.00,1,31,"29,1793188"
03/11/2006 12.00,1,30,"28,16249808"
03/11/2006 13.00,1,33,"31,43733344"
03/11/2006 14.00,1,33,"30,71364144"
03/11/2006 15.00,1,30,"28,21697096"
03/11/2006 16.00,1,31,"29,49189256"
03/11/2006 17.00,1,34,"32,8731116"
03/11/2006 18.00,1,36,"35,06238984"
03/11/2006 19.00,1,28,"27,16382224"
03/11/2006 20.00,1,26,"24,7229248"
03/11/2006 21.00,1,44,"42,57578504"
03/11/2006 22.00,1,28,"26,1444012"
03/11/2006 23.00,1,21,"18,69459338"
04/11/2006 0.00,1,25,"22,95902832"
04/11/2006 1.00,,16,"13,72328822"
04/11/2006 2.00,1,,
04/11/2006 3.00,1,,
04/11/2006 4.00,1,,
04/11/2006 5.00,1,,
04/11/2006 6.00,1,,
04/11/2006 7.00,1,,
04/11/2006 8.00,1,,
04/11/2006 9.00,1,,
04/11/2006 10.00,1,,
04/11/2006 11.00,1,,
04/11/2006 12.00,1,,
04/11/2006 13.00,1,,
04/11/2006 14.00,1,,
04/11/2006 15.00,1,,
04/11/2006 16.00,1,,
04/11/2006 17.00,1,,
04/11/2006 18.00,1,,
04/11/2006 19.00,1,,
04/11/2006 20.00,1,,
04/11/2006 21.00,1,,
04/11/2006 22.00,1,,
04/11/2006 23.00,1,,
05/11/2006 0.00,1,,
05/11/2006 1.00,1,,
05/11/2006 2.00,1,,
05/11/2006 3.00,1,,
05/11/2006 4.00,1,,
05/11/2006 5.00,1,,
05/11/2006 6.00,1,,
05/11/2006 7.00,1,,
05/11/2006 8.00,1,,
05/11/2006 9.00,1,,
05/11/2006 10.00,1,,
05/11/2006 11.00,1,,
05/11/2006 12.00,1,,
05/11/2006 13.00,1,,
05/11/2006 14.00,1,,
05/11/2006 15.00,1,,
05/11/2006 16.00,1,,
05/11/2006 17.00,1,,
05/11/2006 18.00,1,,
05/11/2006 19.00,1,,
05/11/2006 20.00,1,,
05/11/2006 21.00,1,,
05/11/2006 22.00,1,,
05/11/2006 23.00,1,,
06/11/2006 0.00,1,,
06/11/2006 1.00,,,
06/11/2006 2.00,1,,
06/11/2006 3.00,1,,
06/11/2006 4.00,1,,
06/11/2006 5.00,1,,
06/11/2006 6.00,1,,
06/11/2006 7.00,1,,
06/11/2006 8.00,1,,
06/11/2006 9.00,1,,
06/11/2006 10.00,1,,
06/11/2006 11.00,1,,
06/11/2006 12.00,1,,
06/11/2006 13.00,1,,
06/11/2006 14.00,1,,
06/11/2006 15.00,1,,
06/11/2006 16.00,1,,
06/11/2006 17.00,1,,
06/11/2006 18.00,1,,
06/11/2006 19.00,1,132,"169,61443776"
06/11/2006 20.00,1,122,"188,02370912"
06/11/2006 21.00,1,91,"133,43922568"
06/11/2006 22.00,1,59,"70,91336496"
06/11/2006 23.00,1,45,"54,45217304"
07/11/2006 0.00,1,46,"53,11499672"
07/11/2006 1.00,1,40,"48,11513584"
07/11/2006 2.00,1,22,"28,39725344"
07/11/2006 3.00,1,16,"20,54665792"
07/11/2006 4.00,1,20,"25,41290824"
07/11/2006 5.00,1,40,"47,79348008"
07/11/2006 6.00,1,61,"82,0349336"
07/11/2006 7.00,1,94,"144,2105924"
07/11/2006 8.00,1,112,"216,1508352"
07/11/2006 9.00,1,88,"158,21142272"
07/11/2006 10.00,1,67,"106,10938448"
07/11/2006 11.00,1,39,"51,38742824"
07/11/2006 12.00,1,29,"38,79767304"
07/11/2006 13.00,1,35,"49,45883208"
07/11/2006 14.00,1,38,"52,41333096"
07/11/2006 15.00,1,33,"41,4694636"
07/11/2006 16.00,1,36,"43,01156808"
07/11/2006 17.00,1,55,"61,64649368"
07/11/2006 18.00,1,115,"161,17504184"
07/11/2006 19.00,2,147,"284,0283648"
07/11/2006 20.00,1,121,"173,90093144"
07/11/2006 21.00,1,87,"102,54268232"
07/11/2006 22.00,1,82,"123,58219648"
07/11/2006 23.00,1,86,"138,91505984"
08/11/2006 0.00,1,94,"154,45927568"
08/11/2006 1.00,,60,"70,10015312"
08/11/2006 2.00,1,,
08/11/2006 3.00,1,51,"57,8865648"
08/11/2006 4.00,1,41,"50,01262376"
08/11/2006 5.00,1,51,"66,40897976"
08/11/2006 6.00,1,79,"109,829104"
08/11/2006 7.00,1,115,"173,34323928"
08/11/2006 8.00,1,115,"219,0666352"
08/11/2006 9.00,2,132,"297,563604"
08/11/2006 10.00,1,128,"199,243784"
08/11/2006 11.00,1,101,"162,4590072"
08/11/2006 12.00,1,100,"177,7633244"
08/11/2006 13.00,2,92,"142,60495216"
08/11/2006 14.00,2,79,"112,33485648"
08/11/2006 15.00,1,51,"59,40788584"
08/11/2006 16.00,1,45,"50,01130448"
08/11/2006 17.00,1,69,"74,6447668"
08/11/2006 18.00,1,104,"122,60686616"
08/11/2006 19.00,2,142,"263,5164288"
08/11/2006 20.00,2,145,"435,3994928"
08/11/2006 21.00,2,129,"274,665492"
08/11/2006 22.00,1,114,"171,39517896"
08/11/2006 23.00,1,88,"131,65460312"
09/11/2006 0.00,1,93,"117,43326184"
09/11/2006 1.00,1,75,"83,59000144"
09/11/2006 2.00,1,65,"79,8015264"
09/11/2006 3.00,1,59,"68,62938536"
09/11/2006 4.00,1,44,"51,54434608"
09/11/2006 5.00,1,53,"67,98091144"
09/11/2006 6.00,1,95,"163,02451944"
09/11/2006 7.00,2,122,"230,5550784"
09/11/2006 8.00,2,157,"311,1246552"
09/11/2006 9.00,2,119,"272,927484"
09/11/2006 10.00,1,72,"117,41511696"
09/11/2006 11.00,1,52,"79,85339896"
09/11/2006 12.00,1,48,"70,61765504"
09/11/2006 13.00,1,37,"49,82976008"
09/11/2006 14.00,1,37,"48,15146384"
09/11/2006 15.00,1,37,"45,33183744"
09/11/2006 16.00,1,45,"51,9542024"
09/11/2006 17.00,1,81,"96,77375768"
09/11/2006 18.00,1,131,"193,923644"
09/11/2006 19.00,2,165,"423,6318976"
09/11/2006 20.00,2,155,"402,0800248"
09/11/2006 21.00,1,139,"242,1266936"
09/11/2006 22.00,1,115,"217,978516"
09/11/2006 23.00,1,106,"138,43514784"
10/11/2006 0.00,1,65,"72,48529664"
10/11/2006 1.00,,68,"96,278282"
10/11/2006 2.00,1,,
10/11/2006 3.00,1,43,"52,57544944"
10/11/2006 4.00,1,37,"45,28386536"
10/11/2006 5.00,1,48,"61,04339152"
10/11/2006 6.00,1,68,"113,31796864"
10/11/2006 7.00,1,90,"176,8178404"
10/11/2006 8.00,2,100,"286,956784"
10/11/2006 9.00,2,108,"290,9593648"
10/11/2006 10.00,2,109,"287,5779928"
10/11/2006 11.00,1,77,"146,99521008"
10/11/2006 12.00,1,61,"94,87366944"
10/11/2006 13.00,1,43,"68,8862052"
10/11/2006 14.00,1,39,"55,40675816"
10/11/2006 15.00,1,34,"49,60278656"
10/11/2006 16.00,1,15,"22,90715576"
10/11/2006 17.00,1,19,"26,5996484"
10/11/2006 18.00,1,21,"29,6734752"
10/11/2006 19.00,1,29,"37,11291424"
10/11/2006 20.00,1,28,"35,674574"
10/11/2006 21.00,1,16,"22,63219104"
10/11/2006 22.00,1,13,"17,97996044"
10/11/2006 23.00,1,10,"14,77643312"
11/11/2006 0.00,1,9,"13,54819682"
11/11/2006 1.00,1,7,"11,52102559"
11/11/2006 2.00,1,6,"10,28371112"
11/11/2006 3.00,1,6,"9,63911474"
11/11/2006 4.00,1,5,"9,16961166"
11/11/2006 5.00,1,6,"10,30835489"
11/11/2006 6.00,1,10,"14,87889338"
11/11/2006 7.00,1,14,"20,70749536"
11/11/2006 8.00,1,19,"28,5152812"
11/11/2006 9.00,1,24,"34,90677216"
11/11/2006 10.00,1,24,"36,0065928"
11/11/2006 11.00,1,20,"29,31032904"
11/11/2006 12.00,1,21,"31,02881552"
11/11/2006 13.00,1,18,"26,51922968"
11/11/2006 14.00,1,19,"27,87975152"
11/11/2006 15.00,1,14,"20,47662136"
11/11/2006 16.00,1,17,"22,59718232"
11/11/2006 17.00,1,38,"50,03855048"
11/11/2006 18.00,1,98,"134,33803776"
11/11/2006 19.00,1,103,"127,2461812"
11/11/2006 20.00,1,108,"133,35620664"
11/11/2006 21.00,1,92,"122,00896464"
11/11/2006 22.00,1,53,"67,3440816"
11/11/2006 23.00,1,46,"66,26890664"
12/11/2006 0.00,1,42,"48,33434664"
12/11/2006 1.00,,24,"27,08342264"
12/11/2006 2.00,1,,
12/11/2006 3.00,1,23,"26,95631288"
12/11/2006 4.00,1,21,"25,558182"
12/11/2006 5.00,1,27,"29,65791152"
12/11/2006 6.00,1,37,"44,10102568"
12/11/2006 7.00,1,56,"63,55562568"
12/11/2006 8.00,1,75,"95,44304392"
12/11/2006 9.00,1,59,"76,425508"
12/11/2006 10.00,1,42,"54,69210992"
12/11/2006 11.00,1,21,"30,6552872"
12/11/2006 12.00,1,26,"33,38153152"
12/11/2006 13.00,1,23,"32,52162864"
12/11/2006 14.00,1,19,"24,68271544"
12/11/2006 15.00,1,16,"20,20815744"
12/11/2006 16.00,1,21,"24,35069664"
12/11/2006 17.00,1,30,"35,05980864"
12/11/2006 18.00,1,37,"42,91040416"
12/11/2006 19.00,1,28,"34,51768016"
12/11/2006 20.00,1,28,"38,26462656"
12/11/2006 21.00,1,31,"39,48119392"
12/11/2006 22.00,1,26,"30,43609552"
12/11/2006 23.00,1,36,"48,45883696"
13/11/2006 0.00,1,33,"37,96243496"
13/11/2006 1.00,1,37,"43,70285168"
13/11/2006 2.00,1,25,"30,65396792"
13/11/2006 3.00,1,19,"22,72429208"
13/11/2006 4.00,1,11,"16,5688509"
13/11/2006 5.00,1,6,"10,67928862"
13/11/2006 6.00,1,13,"18,2769667"
13/11/2006 7.00,1,33,"43,27095"
13/11/2006 8.00,1,61,"81,56022224"
13/11/2006 9.00,1,66,"87,43683072"
13/11/2006 10.00,1,39,"51,84785696"
13/11/2006 11.00,1,31,"44,4058176"
13/11/2006 12.00,1,30,"44,0607972"
13/11/2006 13.00,1,29,"44,049134"
13/11/2006 14.00,1,30,"44,82471768"
13/11/2006 15.00,1,31,"43,72747824"
13/11/2006 16.00,1,34,"44,7080092"
13/11/2006 17.00,1,57,"73,91975552"
13/11/2006 18.00,1,70,"83,36044672"
13/11/2006 19.00,2,110,"201,4290088"
13/11/2006 20.00,2,126,"312,7186896"
13/11/2006 21.00,2,109,"239,5017088"
13/11/2006 22.00,1,126,"203,9362144"
13/11/2006 23.00,1,105,"150,60210248"
14/11/2006 0.00,1,63,"71,92632344"
14/11/2006 1.00,,45,"50,40821656"
14/11/2006 2.00,1,,
14/11/2006 3.00,1,34,"37,46569736"
14/11/2006 4.00,1,26,"28,07689784"
14/11/2006 5.00,1,50,"59,3832784"
14/11/2006 6.00,1,60,"72,93924368"
14/11/2006 7.00,1,48,"60,18350776"
14/11/2006 8.00,1,66,"97,0902128"
14/11/2006 9.00,1,71,"117,39563368"
14/11/2006 10.00,1,57,"89,39783528"
14/11/2006 11.00,1,38,"62,965506"
14/11/2006 12.00,1,39,"58,67121136"
14/11/2006 13.00,1,40,"58,8087224"
14/11/2006 14.00,3,62,"101,00967896"
14/11/2006 15.00,2,49,"62,27552256"
14/11/2006 16.00,1,55,"64,54393848"
14/11/2006 17.00,1,74,"87,83110424"
14/11/2006 18.00,2,141,"291,7566688"
14/11/2006 19.00,3,157,"527,9163928"
14/11/2006 20.00,3,140,"563,3849488"
14/11/2006 21.00,2,118,"291,4352616"
14/11/2006 22.00,1,110,"173,45216592"
14/11/2006 23.00,1,81,"119,60699552"
15/11/2006 0.00,1,72,"90,56903088"
15/11/2006 1.00,1,60,"69,72794408"
15/11/2006 2.00,1,58,"68,8887864"
15/11/2006 3.00,1,50,"64,33122848"
15/11/2006 4.00,1,49,"61,97333096"
15/11/2006 5.00,1,58,"78,42676016"
15/11/2006 6.00,1,88,"143,68014624"
15/11/2006 7.00,2,117,"227,9507432"
15/11/2006 8.00,2,132,"353,8884472"
15/11/2006 9.00,2,127,"404,30196"
15/11/2006 10.00,2,128,"304,8510008"
15/11/2006 11.00,1,74,"106,91347608"
15/11/2006 12.00,1,53,"71,90555912"
15/11/2006 13.00,2,35,"47,62099856"
15/11/2006 14.00,1,11,"20,74380424"
15/11/2006 15.00,1,44,"56,75557856"
15/11/2006 16.00,,,
15/11/2006 17.00,,,
15/11/2006 18.00,,,
15/11/2006 19.00,2,221,"295,8812352"
15/11/2006 20.00,2,127,"147,29870184"
15/11/2006 21.00,2,68,"77,55127448"
15/11/2006 22.00,2,54,"72,0858416"
15/11/2006 23.00,2,72,"91,81020568"
16/11/2006 0.00,2,113,"161,8753692"
16/11/2006 1.00,,136,"167,76754136"
16/11/2006 2.00,2,,
16/11/2006 3.00,2,73,"86,772774"
16/11/2006 4.00,2,48,"54,10069008"
16/11/2006 5.00,2,52,"61,27942792"
16/11/2006 6.00,2,93,"122,57703896"
16/11/2006 7.00,2,119,"174,02676016"
16/11/2006 8.00,2,203,"311,4072488"
16/11/2006 9.00,2,144,"213,4677256"
16/11/2006 10.00,2,107,"162,83645512"
16/11/2006 11.00,2,79,"101,98629032"
16/11/2006 12.00,2,54,"72,06897776"
16/11/2006 13.00,2,56,"79,34241696"
16/11/2006 14.00,2,48,"62,64775072"
16/11/2006 15.00,2,57,"70,70197424"
16/11/2006 16.00,2,60,"69,0833324"
16/11/2006 17.00,2,74,"84,15029392"
16/11/2006 18.00,2,95,"121,71717432"
16/11/2006 19.00,2,73,"90,849158"
16/11/2006 20.00,2,63,"72,1156688"
16/11/2006 21.00,2,48,"54,6142724"
16/11/2006 22.00,2,75,"91,25251352"
16/11/2006 23.00,2,86,"108,68905488"
17/11/2006 0.00,2,72,"84,79228616"
17/11/2006 1.00,2,44,"49,07362144"
17/11/2006 2.00,2,53,"66,28188912"
17/11/2006 3.00,2,37,"45,4978564"
17/11/2006 4.00,2,42,"48,52759248"
17/11/2006 5.00,2,56,"70,53207392"
17/11/2006 6.00,2,71,"93,75958528"
17/11/2006 7.00,2,113,"193,6251808"
17/11/2006 8.00,3,203,"360,400528"
17/11/2006 9.00,3,189,"319,1451128"
17/11/2006 10.00,2,136,"219,2507608"
17/11/2006 11.00,2,58,"80,86247608"
17/11/2006 12.00,2,47,"70,56320128"
17/11/2006 13.00,2,57,"78,92866016"
17/11/2006 14.00,2,49,"63,23657024"
17/11/2006 15.00,2,49,"60,92278256"
17/11/2006 16.00,2,58,"66,14179688"
17/11/2006 17.00,2,91,"111,16107968"
17/11/2006 18.00,2,106,"164,96475968"
17/11/2006 19.00,2,65,"79,84175488"
17/11/2006 20.00,2,38,"44,17364344"
17/11/2006 21.00,2,31,"36,91448688"
17/11/2006 22.00,2,42,"50,0139048"
17/11/2006 23.00,2,36,"44,6003636"
