,Regione Puglia,,,,,
04/04/2006 9.00,0,"37,22186","12,00867484","18,96190628","0,24473039","30,78874969"
04/04/2006 10.00,0,"20,70749536","5,82185269","11,90407376","0,20522873","30,78874969"
04/04/2006 11.00,0,"16,89439185","4,87562285","9,4666791","0,19782632","30,78874969"
04/04/2006 12.00,0,"17,5182373","5,47968961","9,28887266","0,22668104","30,78874969"
04/04/2006 13.00,0,"15,9592728","4,3315393","9,31612631","0,20039981","30,78874969"
04/04/2006 14.00,0,"15,08251755","3,70804179","9,39659474","0,197351","30,78874969"
04/04/2006 15.00,0,"11,84656654","3,05497293","7,16165794","0,16552786","30,78874969"
04/04/2006 16.00,0,"11,44191086","2,90881455","6,99553","0,1679033","30,78874969"
04/04/2006 17.00,0,"9,75973517","2,17464081","6,42836006","0,19758983","30,78874969"
04/04/2006 18.00,0,"15,59352632","2,90796908","11,15001538","0,2213768","30,78874969"
04/04/2006 19.00,0,"39,84954072","9,06438439","26,1261416","0,26218558","30,78874969"
04/04/2006 20.00,0,"31,00545088","7,40172063","19,85223864","0,25719822","30,78874969"
04/04/2006 21.00,0,"30,05088488","6,82299916","19,64199512","0,21571723","30,78874969"
04/04/2006 22.00,0,"35,51375568","7,47944614","24,08850408","0,20982","30,78874969"
04/04/2006 23.00,0,"23,15229328","5,25158088","15,29931158","0,1558304","30,78874969"
05/04/2006 0.00,0,"18,28474854","2,82855389","13,95212403","0,14783617","30,78874969"
05/04/2006 1.00,0,"23,17822","2,28447158","19,6848048","0,15405028","42,61117172"
05/04/2006 2.00,0,"17,52472089","1,39315588","15,39665724","0,14478737","42,61117172"
05/04/2006 3.00,0,"10,64686493","1,01635363","9,14610554","0,13738612","42,61117172"
05/04/2006 4.00,0,"9,04380398","0,65560277","8,12986989","0,1525451","42,61117172"
05/04/2006 5.00,0,"60,51294536","17,53652359","33,87056376","0,23697265","42,61117172"
05/04/2006 6.00,0,"70,04307992","21,76076103","37,06981776","0,23633889","42,61117172"
05/04/2006 7.00,0,"128,55091088","50,69936629","50,75457536","0,22331652","42,61117172"
05/04/2006 8.00,0,"125,04388224","43,5511009","58,2264228","0,3995717","42,61117172"
05/04/2006 9.00,0,"63,16135216","12,57978588","43,8797308","0,34502873","42,61117172"
05/04/2006 10.00,0,"19,80090144","3,35742904","14,65686811","0,20253642","42,61117172"
05/04/2006 11.00,0,"21,06025936","4,32562602","14,42974354","0,1919687","42,61117172"
05/04/2006 12.00,0,"18,94101768","4,35604035","12,26229461","0,15887921","42,61117172"
05/04/2006 13.00,0,"25,21448088","5,0251606","17,51218582","0,18060879","42,61117172"
05/04/2006 14.00,0,"25,66322728","3,68945401","20,01317168","0,19960761","42,61117172"
05/04/2006 15.00,0,"36,29454","4,35266098","29,63299816","0,29539507","42,61117172"
05/04/2006 16.00,0,"40,86248008","4,64244383","33,7589412","0,33168948","42,61117172"
05/04/2006 17.00,0,"62,96030536","10,05961634","47,57478552","0,34455341","42,61117172"
05/04/2006 18.00,0,"77,13105512","13,60459542","56,8610636","0,40372842","42,61117172"
05/04/2006 19.00,0,"70,73956416","11,01007101","53,87985408","0,44041893","42,61117172"
05/04/2006 20.00,0,"58,27953816","11,55077146","40,71682392","0,38231456","42,61117172"
05/04/2006 21.00,0,"41,99084688","6,90663919","31,40978152","0,2273148","42,61117172"
05/04/2006 22.00,0,"26,90832168","4,78268893","19,6575588","0,18329994","42,61117172"
05/04/2006 23.00,"0,28204766","26,04843792","5,16202633","18,13646338","0,1595118","42,61117172"
06/04/2006 0.00,"0,24879583","22,8760284","4,60442529","15,81846165","0,17261339","42,61117172"
06/04/2006 1.00,,"17,85415275","4,35773004","11,17207794","0,1732856","73,44171906"
06/04/2006 2.00,"0,60666593",,,,"0,13493263","73,44171906"
06/04/2006 3.00,1,"18,4066653","5,62246986","9,78206159",,"73,44171906"
06/04/2006 4.00,"0,6710705","14,24207883","4,32562602","7,6068289","0,18988568","73,44171906"
06/04/2006 5.00,1,"27,36484992","6,50871525","17,38499575","0,18885932","73,44171906"
06/04/2006 6.00,1,"68,7513136","16,52354808","43,4151148","0,43493295","73,44171906"
06/04/2006 7.00,1,"156,054572","59,46552689","65,98638952","0,61723797","73,44171906"
06/04/2006 8.00,1,"154,6901688","60,53172436","63,23102544","0,59228251","73,44171906"
06/04/2006 9.00,1,"146,82660992","52,28261984","66,61067664","0,75879246","73,44171906"
06/04/2006 10.00,1,"115,87557456","39,1756273","55,77344152","0,55642963","73,44171906"
06/04/2006 11.00,1,"55,10844792","9,05678019","41,25285312","0,38822111","73,44171906"
06/04/2006 12.00,1,"71,21685672","13,34691534","50,76237632","0,5588773","73,44171906"
06/04/2006 13.00,1,"92,5585816","18,09580309","64,82351112","0,65466942","73,44171906"
06/04/2006 14.00,"0,7975192","72,63445176","11,79746048","54,56123352","0,39896124","73,44171906"
06/04/2006 15.00,"0,83936671","62,72426896","9,70562421","47,85772328","0,45451776","73,44171906"
06/04/2006 16.00,1,"67,03542744","11,60061031","49,26071064","0,36377941","73,44171906"
06/04/2006 17.00,"0,83310809","67,00558112","12,24945683","48,23410048","0,45937348","73,44171906"
06/04/2006 18.00,"0,78040512","53,59615152","7,92383829","41,46051544","0,3954476","73,44171906"
06/04/2006 19.00,1,"84,39671248","22,40708113","50,15237184","0,56333925","73,44171906"
06/04/2006 20.00,1,"57,93585616","17,71646569","31,74334904","0,54873015","73,44171906"
06/04/2006 21.00,1,"57,65049016","17,90655837","31,02820368","0,40895228","73,44171906"
06/04/2006 22.00,"0,71651515","29,05352832","7,58589755","18,20264917","0,22352739","73,44171906"
06/04/2006 23.00,"0,67545377","18,10965714","4,78099925","10,77752336","0,20820764","73,44171906"
07/04/2006 0.00,"0,89137406","13,52355497","4,8173281","6,13244555","0,19928257","73,44171906"
07/04/2006 1.00,"0,80042171","12,1500583","4,81225904","4,77357377","0,21622284","16,97788048"
07/04/2006 2.00,"0,5631251","11,25255211","4,72692933","4,00393641","0,23679441","16,97788048"
07/04/2006 3.00,"0,62686456","11,32907418","4,73706744","4,06234036","0,24220467","16,97788048"
07/04/2006 4.00,"0,65226312","11,91400851","4,90434875","4,38810501","0,2692117","16,97788048"
07/04/2006 5.00,"0,70913783","12,61956328","5,34789293","4,41665882","0,26865949","16,97788048"
07/04/2006 6.00,"0,65341131","14,60652898","5,5227772","6,1337438","0,28232144","16,97788048"
07/04/2006 7.00,"0,61168584","14,55594702","4,48530313","7,67561693","0,24678428","16,97788048"
07/04/2006 8.00,"0,73589713","30,9574788","9,60677702","17,80962036","0,40867501","16,97788048"
07/04/2006 9.00,"0,64627604","16,10453318","4,82831167","8,69833808","0,30111639","16,97788048"
07/04/2006 10.00,"0,75270916","13,4081237","4,48868125","6,52310539","0,26123611","16,97788048"
07/04/2006 11.00,"0,65540768","12,84523664","4,66187583","5,74438221","0,24943","16,97788048"
07/04/2006 12.00,"0,56215794","12,41723544","4,14651817","6,05587186","0,24560064","16,97788048"
07/04/2006 13.00,"0,78563657","12,33682246","3,72155927","6,63212572","0,24721766","16,97788048"
07/04/2006 14.00,"0,68909072","11,12155717","3,48922571","5,76904127","0,22846233","16,97788048"
07/04/2006 15.00,"0,51332567","9,95687575","2,68155129","5,84431862","0,23944012","16,97788048"
07/04/2006 16.00,"0,66199886","11,17343738","2,91050424","6,70999766","0,25373351","16,97788048"
07/04/2006 17.00,"0,52203424","13,31733621","3,20789129","8,5763391","0,25965637","16,97788048"
07/04/2006 18.00,0,"14,72585116","3,03638639","10,07408326","0,30099756","16,97788048"
07/04/2006 19.00,1,"21,83716232","5,32170344","13,68216302","0,2870595","16,97788048"
07/04/2006 20.00,1,"17,65960866","4,92800309","10,10133882","0,2795569","16,97788048"
07/04/2006 21.00,"0,50398249","14,11756939","4,63653056","7,00461582","0,23462285","16,97788048"
07/04/2006 22.00,"0,47664858","12,84912756","4,15581206","6,47378535","0,27177936","16,97788048"
07/04/2006 23.00,"0,40033188","17,68424861","4,57823705","10,73080173","0,26107883","16,97788048"
08/04/2006 0.00,0,"9,79475154","2,47456176","6,00136074","0,23399142","16,97788048"
08/04/2006 1.00,,"11,02687875","2,03355149","7,93129722","0,25641883","30,88669968"
08/04/2006 2.00,0,,,,"0,22388271","30,88669968"
08/04/2006 3.00,0,"7,72478018","0,545772","6,99034083",,"30,88669968"
08/04/2006 4.00,0,"7,74034386","0,53056483","7,0721056","0,27963728","30,88669968"
08/04/2006 5.00,0,"15,5377571","1,39231166","13,5796301","0,3060956","30,88669968"
08/04/2006 6.00,0,"8,68973026","0,41904562","8,57893559","0,24822655","30,88669968"
08/04/2006 7.00,0,"15,07214304","1,44384643","13,12537714","0,25333624","30,88669968"
08/04/2006 8.00,0,"26,93556768","4,83000136","19,71985176","0,32285063","30,88669968"
08/04/2006 9.00,0,"25,23134472","4,57485643","18,22082655","0,29758061","30,88669968"
08/04/2006 10.00,1,"24,91228928","4,91279717","17,48233185","0,30760078","30,88669968"
08/04/2006 11.00,1,"33,87178744","9,75800445","19,86392096","0,34602131","30,88669968"
08/04/2006 12.00,1,"32,15588216","7,8013355","20,45834264","0,35188359","30,88669968"
08/04/2006 13.00,1,"26,5633204","6,45718048","16,66207429","0,34697195","30,88669968"
08/04/2006 14.00,1,"15,87237622","3,83476941","9,9923185","0,26256537","30,88669968"
08/04/2006 15.00,1,"16,93589563","3,7325416","11,21361041","0,25721919","30,88669968"
08/04/2006 16.00,1,"13,63898432","3,16902853","8,78010476","0,2564666","30,88669968"
08/04/2006 17.00,1,"13,6026697","2,75843134","9,37453026","0,24608878","30,88669968"
08/04/2006 18.00,1,"14,20706055","2,66803257","10,11821222","0,27405227","30,88669968"
08/04/2006 19.00,1,"79,77171832","15,93552523","55,41134696","0,53554934","30,88669968"
08/04/2006 20.00,1,"69,12612296","9,25532004","54,95579384","0,55852197","30,88669968"
08/04/2006 21.00,1,"63,18081632","9,99371862","47,87200592","0,56937511","30,88669968"
08/04/2006 22.00,1,"53,94117192","7,94327029","41,77589984","0,42840778","30,88669968"
08/04/2006 23.00,1,"31,56964384","4,81310451","24,27538296","0,38923466","30,88669968"
09/04/2006 0.00,1,"25,97450088","4,12539648","19,91193128","0,3420207","30,88669968"
09/04/2006 1.00,1,"21,61537032","4,24790051","15,12150897","0,3265728","28,82064056"
09/04/2006 2.00,1,"19,8203656","3,62355754","14,26750078","0,30245148","28,82064056"
09/04/2006 3.00,1,"23,5349036","5,17131898","16,00016283","0,33952527","28,82064056"
09/04/2006 4.00,0,"14,51055231","2,18308923","11,19933924","0,28197427","28,82064056"
09/04/2006 5.00,0,"11,03855151","1,33063629","9,08121226","0,32063247","28,82064056"
09/04/2006 6.00,0,"10,87772746","0,88709211","9,55753161","0,29797555","28,82064056"
09/04/2006 7.00,0,"31,49572592","6,02968644","22,4713536","0,43866561","28,82064056"
09/04/2006 8.00,1,"40,35145984","7,29526923","29,27868544","0,54323368","28,82064056"
09/04/2006 9.00,1,"16,33409937","2,59368643","12,36093086","0,27567628","28,82064056"
09/04/2006 10.00,1,"15,39898032","3,13185546","10,59841676","0,28256842","28,82064056"
09/04/2006 11.00,1,"16,01504393","3,25773762","11,02152515","0,33841619","28,82064056"
09/04/2006 12.00,1,"19,31064552","3,95135768","13,25386737","0,30724429","28,82064056"
09/04/2006 13.00,1,"20,02527464","4,58921938","12,98910317","0,3112449","28,82064056"
09/04/2006 14.00,1,"15,29392548","3,88968355","9,32910497","0,32855447","28,82064056"
09/04/2006 15.00,1,"14,1629641","3,67340262","8,52961555","0,31294813","28,82064056"
09/04/2006 16.00,1,"13,81407763","3,07525039","9,09938199","0,26110097","28,82064056"
09/04/2006 17.00,1,"16,72837862","3,24590858","11,75353053","0,29952034","28,82064056"
09/04/2006 18.00,1,"25,19243552","4,09329246","18,9216778","0,33762399","28,82064056"
09/04/2006 19.00,1,"38,52530864","5,68583367","30,2936324","0,38852168","28,82064056"
09/04/2006 20.00,1,"47,24486992","5,73314485","38,47022392","0,61979631","28,82064056"
09/04/2006 21.00,1,"53,99692584","6,19865619","44,51181888","0,57103873","28,82064056"
09/04/2006 22.00,1,"66,20145128","9,10409261","52,26140344","0,55357189","28,82064056"
09/04/2006 23.00,"1,11431978","54,09548944","8,29472726","41,39042152","0,55222398","28,82064056"
10/04/2006 0.00,1,"55,06305704","15,91018619","31,64080848","0,45878749","28,82064056"
10/04/2006 1.00,,"14,8892698","4,12539648","8,56206219","0,33901034","45,22317123"
10/04/2006 2.00,0,,,,"0,32229492","45,22317123"
10/04/2006 3.00,0,"13,4859421","3,5128813","8,09872341",,"45,22317123"
10/04/2006 4.00,0,"18,04480783","3,85757954","12,13121171","0,30133657","45,22317123"
10/04/2006 5.00,0,"29,56192912","4,96517741","21,99243584","0,31314618","45,22317123"
10/04/2006 6.00,0,"88,65339808","24,92557221","50,42360816","0,37192043","45,22317123"
10/04/2006 7.00,1,"173,25763904","56,47897436","86,61348528","0,65425818","45,22317123"
10/04/2006 8.00,1,"105,521846","35,22427087","52,45090176","0,73396631","45,22317123"
10/04/2006 9.00,0,"46,5094956","8,78304872","33,04899648","0,65283571","45,22317123"
10/04/2006 10.00,0,"37,7341804","7,21416435","26,6777536","0,45435466","45,22317123"
10/04/2006 11.00,1,"37,14276056","6,49942261","27,27865696","0,51293086","45,22317123"
10/04/2006 12.00,1,"44,79879096","7,82921468","32,830952","0,52189787","45,22317123"
10/04/2006 13.00,1,"76,95725432","11,8760352","58,76635248","0,83508365","45,22317123"
10/04/2006 14.00,1,"73,59941904","15,9203243","49,40738016","0,65192701","45,22317123"
10/04/2006 15.00,1,"121,58488304","35,57826923","67,0130188","0,77299032","45,22317123"
10/04/2006 16.00,1,"67,07951816","14,13261263","45,41512416","0,33242227","45,22317123"
10/04/2006 17.00,1,"36,02735712","5,83114658","27,09435928","0,33392279","45,22317123"
10/04/2006 18.00,1,"30,82518752","5,70610864","22,08199392","0,27329269","45,22317123"
10/04/2006 19.00,1,"26,9316672","5,27608194","18,84509264","0,26243023","45,22317123"
10/04/2006 20.00,"0,77349664","27,42710464","4,83084558","20,024854","0,32013734","45,22317123"
10/04/2006 21.00,"0,88681586","34,35296136","6,58306139","24,26370064","0,34142655","45,22317123"
10/04/2006 22.00,"0,80164415","52,39776728","9,11000589","38,43907744","0,43022052","45,22317123"
10/04/2006 23.00,1,"42,79367656","8,16546574","30,27934976","0,42350546","45,22317123"
11/04/2006 0.00,"0,83490818","29,62808432","7,95002778","17,45248744","0,29292294","45,22317123"
11/04/2006 1.00,"0,79287049","19,90206536","6,91931245","9,51859373","0,2083952","34,50848007"
11/04/2006 2.00,"0,77971051","22,17956328","6,58475233","12,07929326","0,22545896","34,50848007"
11/04/2006 3.00,"0,76764787","15,83865428","5,41463611","7,53155155","0,1908969","34,50848007"
11/04/2006 4.00,"0,75814401","15,19535423","5,40027441","6,94361538","0,19492664","34,50848007"
11/04/2006 5.00,"0,60717239","17,53380098","5,45180918","9,19672191","0,20685507","34,50848007"
11/04/2006 6.00,"0,78373173","28,48673504","6,51885461","18,49208008","0,29236957","34,50848007"
11/04/2006 7.00,1,"22,90197424","5,56586479","14,44790754","0,19887599","34,50848007"
11/04/2006 8.00,"0,66200496","59,25224904","18,4438782","32,47533912","0,29936073","34,50848007"
11/04/2006 9.00,"0,68576513","27,38043272","6,79849935","17,03067156","0,19654599","34,50848007"
11/04/2006 10.00,"0,55709328","19,95135672","4,94828056","12,36352736","0,21890234","34,50848007"
11/04/2006 11.00,"0,67443372","21,24574248","5,06655851","13,4770991","0,28170516","34,50848007"
11/04/2006 12.00,1,"25,10423496","6,77315407","14,71916107","0,32681279","34,50848007"
11/04/2006 13.00,"0,65944619","24,34031448","5,30227143","16,21171607","0,32353448","34,50848007"
11/04/2006 14.00,1,"18,08026587","4,6644247","10,96811152","0,2977507","34,50848007"
11/04/2006 15.00,"0,42951673","13,32511805","2,47202786","9,61074257","0,29513528","34,50848007"
11/04/2006 16.00,"0,27196614","11,08783714","0,4925463","10,71133374","0,29102749","34,50848007"
11/04/2006 17.00,0,"14,78810588","1,64154207","12,52316215","0,31105267","34,50848007"
11/04/2006 18.00,0,"32,20517352","4,30788495","25,60959568","0,34636499","34,50848007"
11/04/2006 19.00,0,"48,25392792","16,79221423","26,2183","0,43796195","34,50848007"
11/04/2006 20.00,0,"23,55174832","5,66386652","14,87230845","0,32823526","34,50848007"
11/04/2006 21.00,1,"22,11340808","6,10234289","12,83594623","0,31666215","34,50848007"
11/04/2006 22.00,0,"26,49070264","7,11193779","16,05207937","0,28826178","34,50848007"
11/04/2006 23.00,"0,37285763","20,33006656","5,8564931","11,38622577","0,2498692","34,50848007"
12/04/2006 0.00,0,"15,53256985","5,02431513","7,84304121","0,25247647","34,50848007"
12/04/2006 1.00,,"12,25122222","4,27409125","5,69376583","0,21673078","14,7030201"
12/04/2006 2.00,1,,,,"0,19611144","14,7030201"
12/04/2006 3.00,1,"9,7286059","2,49906282","5,89623325",,"14,7030201"
12/04/2006 4.00,1,"7,54709611","1,32134365","5,52763789","0,23443179","14,7030201"
12/04/2006 5.00,1,"10,32132398","1,36696514","8,26355119","0,22351457","14,7030201"
12/04/2006 6.00,1,"12,15913838","1,14476969","10,40892418","0,23095193","14,7030201"
12/04/2006 7.00,1,"16,43396504","2,26334989","13,06178211","0,26674656","14,7030201"
12/04/2006 8.00,1,"22,05763504","3,64383251","16,47518776","0,3475929","14,7030201"
12/04/2006 9.00,1,"20,60503128","4,08146467","14,3492732","0,34545745","14,7030201"
12/04/2006 10.00,1,"35,072772","11,24747238","19,85093848","0,32382224","14,7030201"
12/04/2006 11.00,1,"19,95653824","5,05811008","12,23244064","0,34941263","14,7030201"
12/04/2006 12.00,1,"22,94866528","5,84381984","13,98716526","0,37041641","14,7030201"
12/04/2006 13.00,1,"20,43771216","5,48391444","12,02997131","0,34684147","14,7030201"
12/04/2006 14.00,1,"16,70243852","4,64835835","9,62761597","0,29906249","14,7030201"
12/04/2006 15.00,1,"11,77004447","3,32110143","6,67625468","0,27430158","14,7030201"
12/04/2006 16.00,1,"11,43931627","3,25435825","6,68533859","0,28498114","14,7030201"
12/04/2006 17.00,1,"10,95554394","2,74069027","6,75283028","0,2898054","14,7030201"
12/04/2006 18.00,1,"16,59479101","4,02063601","10,45565537","0,33572737","14,7030201"
12/04/2006 19.00,1,"63,98362688","16,80403579","38,6207748","0,4774869","14,7030201"
12/04/2006 20.00,1,"35,22062696","9,37951251","20,93077872","0,4216368","14,7030201"
12/04/2006 21.00,1,"30,09499472","8,59126885","17,11113999","0,3490573","14,7030201"
12/04/2006 22.00,1,"24,6567696","6,81286105","14,66984868","0,28359712","14,7030201"
12/04/2006 23.00,1,"22,93958328","7,1440418","12,70875808","0,30546999","14,7030201"
13/04/2006 0.00,1,"21,01876896","5,2862188","12,91251992","0,28466426","14,7030201"
13/04/2006 1.00,1,"16,1538188","4,38307656","9,43163788","0,26488722","24,53722954"
