NetC,SIMAGE Brindisi,,
09/12/2006 17.00,"0,03239","2,432211",
09/12/2006 18.00,"0,277875","0,752766","4,884005"
09/12/2006 19.00,"0,018752","2,734617",
09/12/2006 20.00,"0,010229","0,415319","3,907204"
09/12/2006 21.00,"0,011933","3,283617",
09/12/2006 22.00,"0,010229","5,582147","26,37361"
09/12/2006 23.00,"0,011933","5,247296",
10/12/2006 0.00,"0,011933","6,412786","3,418803"
10/12/2006 1.00,,"7,601636",
10/12/2006 2.00,"0,006675",,"4,395605"
10/12/2006 3.00,"0,009344","4,395893",
10/12/2006 4.00,"0,088899","15,604315","3,907204"
10/12/2006 5.00,"0,14985","21,649805",
10/12/2006 6.00,"0,22094","19,590064","4,884005"
10/12/2006 7.00,"0,021358","13,314865",
10/12/2006 8.00,"0,562137","42,02509","4,395605"
10/12/2006 9.00,"0,618912","40,023779",
10/12/2006 10.00,"0,28939","32,249511","6,837607"
10/12/2006 11.00,"0,020024","7,277169",
10/12/2006 12.00,"0,005339","3,059083","6,349206"
10/12/2006 13.00,"0,013349","4,251829",
10/12/2006 14.00,"0,016019","3,52502","5,372406"
10/12/2006 15.00,"0,029368","6,838488",
10/12/2006 16.00,"0,016019","4,145403","1,953602"
10/12/2006 17.00,"0,022693","6,656787",
10/12/2006 18.00,"1,109219","45,360613","5,372406"
10/12/2006 19.00,"2,607322","75,883971",
10/12/2006 20.00,"3,621279","65,821574","33,211231"
10/12/2006 21.00,"2,900431","64,14473",
10/12/2006 22.00,"3,17991","63,451646","64,468849"
10/12/2006 23.00,"1,16395","52,153682",
11/12/2006 0.00,"0,302966","51,133552","67,399261"
11/12/2006 1.00,"0,505247","43,787591",
11/12/2006 2.00,"0,179956","41,92125","68,864471"
11/12/2006 3.00,"0,203985","32,642773",
11/12/2006 4.00,"0,247355","33,452636","68,864471"
11/12/2006 5.00,"0,108326","56,423691",
11/12/2006 6.00,"1,482765","43,700632","37,118431"
11/12/2006 7.00,"2,77461","58,348426",
11/12/2006 8.00,"5,161814","65,317988","34,67643"
11/12/2006 9.00,"0,61789","54,922046",
11/12/2006 10.00,"0,718576","54,414583","37,118431"
11/12/2006 11.00,"0,322393","53,698156",
11/12/2006 12.00,"0,184188","36,88162","37,606831"
11/12/2006 13.00,"0,088757","20,773726",
11/12/2006 14.00,"0,111223","33,315069","31,25762"
11/12/2006 15.00,"0,016019","8,94753",
11/12/2006 16.00,"0,08052","25,213753","23,93162"
11/12/2006 17.00,"0,059247","8,908595",
11/12/2006 18.00,"0,088018","17,789927","5,860806"
11/12/2006 19.00,"0,014683","30,972409",
11/12/2006 20.00,"0,016019","4,904658","3,907204"
11/12/2006 21.00,"0,04516","5,403041",
11/12/2006 22.00,"0,006675","3,349807","5,372406"
11/12/2006 23.00,"0,009344","5,583445",
12/12/2006 0.00,"0,013349","5,939062","4,395605"
12/12/2006 1.00,,"5,500382",
12/12/2006 2.00,"0,35592",,"1,953602"
12/12/2006 3.00,"0,017194","7,299232",
12/12/2006 4.00,"0,006878","6,244062","1,465201"
12/12/2006 5.00,"0,018913","3,866362",
12/12/2006 6.00,"0,457366","6,028616","3,907204"
12/12/2006 7.00,"1,06948","5,879362",
12/12/2006 8.00,"0,818445","4,804722","5,372406"
12/12/2006 9.00,"1,446034","2,843637",
12/12/2006 10.00,"1,483861","3,223915","0,976801"
12/12/2006 11.00,"2,567098","0,485405",
12/12/2006 12.00,"2,713249","0,663213","3,418803"
12/12/2006 13.00,"1,958422","1,547064",
12/12/2006 14.00,"1,801954","2,565894",
12/12/2006 15.00,"1,471826","1,282298",
12/12/2006 16.00,"1,096991","3,737872",
12/12/2006 17.00,"0,183978","9,29536",
12/12/2006 18.00,"1,224229","16,203923",
12/12/2006 19.00,"0,806409","31,813424",
12/12/2006 20.00,"1,18812","36,05617",
12/12/2006 21.00,"0,811567","7,073404",
12/12/2006 22.00,"0,854553","3,457531",
12/12/2006 23.00,"0,20805","3,344618",
13/12/2006 0.00,"0,006878","1,352382",
13/12/2006 1.00,"0,008597","17,046243",
13/12/2006 2.00,"0,010316","15,824953",
13/12/2006 3.00,"0,005158","8,632146",
13/12/2006 4.00,"0,008597","10,005295",
13/12/2006 5.00,"0,003438","3,52502",
13/12/2006 6.00,"1,090114","26,27151",
13/12/2006 7.00,"0,749668","47,592967",
13/12/2006 8.00,"0,919891","51,145233",
13/12/2006 9.00,"1,18812","53,660509",
13/12/2006 10.00,"0,579445","47,984908",
13/12/2006 11.00,"0,875185","11,013741",
13/12/2006 12.00,"0,868308","4,477659",
13/12/2006 13.00,"1,446034","4,976041",
13/12/2006 14.00,"2,38312","8,976084",
13/12/2006 15.00,"1,186402","3,297892",
13/12/2006 16.00,"1,335991","4,944893",
13/12/2006 17.00,"0,727316","25,98469",
13/12/2006 18.00,"1,023056","61,838396",
13/12/2006 19.00,"1,096991","64,414685",
13/12/2006 20.00,"0,890661","63,668393",
13/12/2006 21.00,"0,422977","52,724756",
13/12/2006 22.00,"0,435014","23,553775",
13/12/2006 23.00,"0,010316","2,913723",
14/12/2006 0.00,"0,013755","7,631488",
14/12/2006 1.00,,"7,477042",
14/12/2006 2.00,"0,885977",,
14/12/2006 3.00,"0,882336","7,025382",
14/12/2006 4.00,"0,88251","7,050041",
14/12/2006 5.00,"0,802581","4,637298",
14/12/2006 6.00,"0,884244","5,397851",
14/12/2006 7.00,"0,88251","16,192248",
14/12/2006 8.00,"2,084041","61,600891",
14/12/2006 9.00,"1,754617","58,780614",
14/12/2006 10.00,"0,995208","45,272356",
14/12/2006 11.00,"0,950128","8,674977",
14/12/2006 12.00,"1,270884","2,558107",
14/12/2006 13.00,"0,936258","8,668488",
14/12/2006 14.00,"1,482409","1,992233",
14/12/2006 15.00,"1,485876","3,59251",
14/12/2006 16.00,"1,036819","5,902722",
14/12/2006 17.00,"0,922387","45,792819",
14/12/2006 18.00,"0,962785","53,176408","1,953602"
14/12/2006 19.00,"0,941979","57,522976",
14/12/2006 20.00,"1,623021","66,186266","28,327221"
14/12/2006 21.00,"0,950128","56,274422",
14/12/2006 22.00,"0,878695","48,581931","32,234421"
14/12/2006 23.00,"0,748313","41,961497",
15/12/2006 0.00,"0,518063","3,966297","34,67643"
15/12/2006 1.00,"0,222448","4,089596",
15/12/2006 2.00,"0,105416","1,715787","33,699631"
15/12/2006 3.00,"0,214125","0,960424",
15/12/2006 4.00,"0,390107","0,626872","29,79241"
15/12/2006 5.00,"0,444549","0,389362",
15/12/2006 6.00,"0,520837","3,974084","30,28083"
15/12/2006 7.00,"0,752821","14,822996",
15/12/2006 8.00,"1,007345","45,485215","32,722832"
15/12/2006 9.00,,"50,231547",
15/12/2006 10.00,,,
15/12/2006 11.00,,,
15/12/2006 12.00,,"47,504709",
15/12/2006 13.00,,"50,781839",
15/12/2006 14.00,,"52,405471",
15/12/2006 15.00,,"53,303596",
15/12/2006 16.00,"0,005132","54,546949","34,18803"
15/12/2006 17.00,"0,005645","59,78906",
15/12/2006 18.00,"0,006672","62,554827","36,630032"
15/12/2006 19.00,"0,004619","58,348426",
15/12/2006 20.00,"0,005132","61,678766","34,18803"
15/12/2006 21.00,"0,004106","76,094234",
15/12/2006 22.00,"0,008211","62,003234","34,67643"
15/12/2006 23.00,"0,00154","60,71575",
16/12/2006 0.00,"0,000514","48,476807","32,722832"
16/12/2006 1.00,,"20,44406",
16/12/2006 2.00,"0,008785",,"55,67765"
16/12/2006 3.00,"0,003514",,
16/12/2006 4.00,,,"33,699631"
16/12/2006 5.00,"0,005271",,
16/12/2006 6.00,"0,001757",,"37,606831"
16/12/2006 7.00,"0,303943",,
16/12/2006 8.00,"3,859899",,"32,722832"
16/12/2006 9.00,"5,550033",,
16/12/2006 10.00,"0,63951",,"37,606831"
16/12/2006 11.00,"0,17569",,
16/12/2006 12.00,"0,010541",,"24,42001"
16/12/2006 13.00,"0,021082",,
16/12/2006 14.00,"0,003514",,"33,211231"
16/12/2006 15.00,"1,361594",,
16/12/2006 16.00,"1,284291",,"2,442003"
16/12/2006 17.00,"2,234771",,
16/12/2006 18.00,"4,336018",,"33,211231"
16/12/2006 19.00,"3,724619",,
16/12/2006 20.00,"1,387948",,"61,53846"
16/12/2006 21.00,"1,38619",,
16/12/2006 22.00,"0,012299",,"62,515251"
16/12/2006 23.00,"0,005271",,
17/12/2006 0.00,"0,012299",,"91,81929"
17/12/2006 1.00,"0,003514",,
17/12/2006 2.00,"0,010541",,"63,003651"
17/12/2006 3.00,"0,003514",,
17/12/2006 4.00,"0,001757",,"59,096451"
17/12/2006 5.00,"0,001757",,
17/12/2006 6.00,"0,003514",,"36,141621"
17/12/2006 7.00,"0,001757",,
17/12/2006 8.00,"0,001757",,"30,76923"
17/12/2006 9.00,"0,001757",,
17/12/2006 10.00,"0,005271",,"24,42001"
17/12/2006 11.00,"0,008785",,
17/12/2006 12.00,"0,019326",,"6,349206"
17/12/2006 13.00,"0,024596",,
17/12/2006 14.00,"0,021082",,"5,372406"
17/12/2006 15.00,"0,02284",,
17/12/2006 16.00,"0,02284",,"24,42001"
17/12/2006 17.00,"0,015812",,
17/12/2006 18.00,"0,019326",,"27,83882"
17/12/2006 19.00,"0,012299",,
17/12/2006 20.00,"0,02284",,"29,79241"
17/12/2006 21.00,"0,007027",,
17/12/2006 22.00,"0,017569",,"30,76923"
17/12/2006 23.00,"0,019326",,
18/12/2006 0.00,"0,007027",,"35,164822"
18/12/2006 1.00,,,
18/12/2006 2.00,"0,350317",,"26,86202"
18/12/2006 3.00,"0,022324",,
18/12/2006 4.00,"0,016028",,"2,442003"
18/12/2006 5.00,"0,016028",,
18/12/2006 6.00,"0,014883","2,721638","1,465201"
18/12/2006 7.00,"0,010303","29,331896",
18/12/2006 8.00,"0,011448","44,566329","26,37361"
18/12/2006 9.00,"0,003434","46,559836",
18/12/2006 10.00,"0,00458","42,160057","29,79241"
18/12/2006 11.00,"0,011448","43,530616",
18/12/2006 12.00,"0,014883","2,402361","5,860806"
18/12/2006 13.00,"0,011448","6,963083",
18/12/2006 14.00,"0,02862","15,989776","5,860806"
18/12/2006 15.00,"0,010303","30,222238",
18/12/2006 16.00,"0,013738","42,881685","4,395605"
18/12/2006 17.00,"0,008014","57,489232",
18/12/2006 18.00,"0,014883","54,180955","63,492062"
18/12/2006 19.00,"0,038924","48,838902",
18/12/2006 20.00,"0,406414","56,543078","69,352852"
18/12/2006 21.00,"0,014883","56,21601",
18/12/2006 22.00,"0,010303","50,042027","65,934052"
18/12/2006 23.00,"0,041214","52,597551",
19/12/2006 0.00,"0,017172","17,612123","34,18803"
19/12/2006 1.00,"0,010303",,
19/12/2006 2.00,"0,009159","0,321872","29,79241"
19/12/2006 3.00,"0,020606","0,022064",
19/12/2006 4.00,"0,031482","0,316681","5,372406"
19/12/2006 5.00,"0,013738","1,269319",
19/12/2006 6.00,"0,016028","3,788488","4,884005"
19/12/2006 7.00,"0,013738","1,003255",
19/12/2006 8.00,"0,073841","37,553917","3,907204"
19/12/2006 9.00,"0,809393","65,014285",
19/12/2006 10.00,"0,302807","54,280893","3,418803"
19/12/2006 11.00,"0,203207","55,861697",
19/12/2006 12.00,"0,009159","40,917717","0,976801"
19/12/2006 13.00,"0,143103","28,833513",
19/12/2006 14.00,"0,129365","28,588204","6,349206"
19/12/2006 15.00,"0,106469","2,31151",
19/12/2006 16.00,"0,16142","5,579552","3,907204"
19/12/2006 17.00,"0,665144","15,928775",
19/12/2006 18.00,"0,483689","23,866558","6,349206"
19/12/2006 19.00,"0,083","51,756518",
19/12/2006 20.00,"0,054952","50,757175","0,976801"
19/12/2006 21.00,"0,020606","33,960121",
19/12/2006 22.00,"0,012594","3,794978","7,326007"
19/12/2006 23.00,"0,017172","1,640509",
20/12/2006 0.00,"0,008014","0,059702","6,349206"
20/12/2006 1.00,,,
20/12/2006 2.00,"0,165246",,"4,884005"
20/12/2006 3.00,"0,025245",,
20/12/2006 4.00,"0,015147",,"3,418803"
20/12/2006 5.00,"0,015147",,
20/12/2006 6.00,"0,015147",,"6,837607"
20/12/2006 7.00,"0,016829","5,539318",
20/12/2006 8.00,"0,026957","47,457979","3,907204"
20/12/2006 9.00,"0,504809","52,034276",
20/12/2006 10.00,"0,265908","41,097864","4,395605"
20/12/2006 11.00,"0,541578","13,122782",
20/12/2006 12.00,"0,922987","15,731503","6,349206"
20/12/2006 13.00,"1,425714","28,597305",
20/12/2006 14.00,"1,378791","19,939195","6,837607"
20/12/2006 15.00,"1,207154","6,517914",
20/12/2006 16.00,"0,761335","8,489381","3,907204"
20/12/2006 17.00,"0,399865","22,675115",
20/12/2006 18.00,"0,199048","47,925217","6,837607"
20/12/2006 19.00,"0,81328","49,158188",
20/12/2006 20.00,"2,135961","49,707181","21,001221"
20/12/2006 21.00,"3,17827","58,556089",
20/12/2006 22.00,"2,149653","54,245847","6,837607"
20/12/2006 23.00,"1,19138","31,94451",
21/12/2006 0.00,"0,767924","3,722297","25,39682"
21/12/2006 1.00,"0,670027",,
21/12/2006 2.00,"1,336916",,"2,442003"
21/12/2006 3.00,"1,386692",,
21/12/2006 4.00,"1,26894",,"23,44322"
21/12/2006 5.00,"0,813536",,
21/12/2006 6.00,"0,67151",,"5,860806"
21/12/2006 7.00,"0,418464","38,415711",
21/12/2006 8.00,"1,433016","48,993354","3,418803"
21/12/2006 9.00,"1,051379","34,984131",
21/12/2006 10.00,"1,149334","57,59177","1,465201"
21/12/2006 11.00,"0,22455","59,512625",
21/12/2006 12.00,"1,560895","52,640379","5,372406"
21/12/2006 13.00,"1,73718","53,503457",
21/12/2006 14.00,"1,475319","48,515737","0,976801"
21/12/2006 15.00,"1,453069","59,54247",
21/12/2006 16.00,"1,443143","57,39061","2,930403"
21/12/2006 17.00,"1,201307","53,67739",
21/12/2006 18.00,"2,575819","63,463353","32,234421"
21/12/2006 19.00,"1,228491","46,2899",
21/12/2006 20.00,"1,1794","30,759546","26,86202"
21/12/2006 21.00,"0,826858","17,930094",
21/12/2006 22.00,"0,006732","2,456872","5,372406"
21/12/2006 23.00,"0,008415","0,189489",
22/12/2006 0.00,"0,011781",,"1,953602"
22/12/2006 1.00,,,
22/12/2006 2.00,"0,040771",,"1,465201"
22/12/2006 3.00,,"0,086958",
22/12/2006 4.00,,"0,142765","1,953602"
22/12/2006 5.00,"0,014113","0,367297",
22/12/2006 6.00,"0,004705","0,040234",
22/12/2006 7.00,"0,12388","0,828043",
22/12/2006 8.00,"0,255029","23,253972","5,860806"
22/12/2006 9.00,"0,178763","47,730537",
22/12/2006 10.00,"0,11447","48,2432","5,372406"
22/12/2006 11.00,,"35,023079",
22/12/2006 12.00,,"42,211988","5,860806"
22/12/2006 13.00,,"24,542757",
22/12/2006 14.00,,"24,624514",
22/12/2006 15.00,,"15,531626",
22/12/2006 16.00,"0,084677","17,7445","6,837607"
22/12/2006 17.00,"0,266291","41,673377",
22/12/2006 18.00,"0,729307","56,949319","4,884005"
22/12/2006 19.00,"1,481707","49,590376",
22/12/2006 20.00,"1,789053","36,925747","4,884005"
22/12/2006 21.00,"3,790795","1,425063",
22/12/2006 22.00,"4,237274","1,26283","6,837607"
22/12/2006 23.00,"3,546173","0,031148",
23/12/2006 0.00,"3,684735","0,142765","4,395605"
23/12/2006 1.00,"3,587228","0,26217",
23/12/2006 2.00,"3,982388","0,092149","2,442003"
23/12/2006 3.00,"3,975545","0,140171",
23/12/2006 4.00,"2,783225",,"10,74481"
23/12/2006 5.00,"2,956","1,155106",
23/12/2006 6.00,"4,664936","0,935765","19,53602"
23/12/2006 7.00,"4,126083","5,539318",
23/12/2006 8.00,"3,181805","14,72565","3,418803"
23/12/2006 9.00,"5,431307","5,085063",
23/12/2006 10.00,"2,990213","3,988361","24,908421"
23/12/2006 11.00,"4,83258","6,501041",
23/12/2006 12.00,"2,492415","7,236935","22,954821"
23/12/2006 13.00,"1,857764","8,607487",
23/12/2006 14.00,"1,593611","4,977339","2,930403"
23/12/2006 15.00,"0,542846","4,364744",
23/12/2006 16.00,"0,183467","6,687935","6,349206"
23/12/2006 17.00,"0,090949","29,806912",
23/12/2006 18.00,"0,134856","39,042579","27,83882"
23/12/2006 19.00,"0,103494","46,389823",
23/12/2006 20.00,"0,119175","63,362094","28,327221"
23/12/2006 21.00,"0,061155","52,874007",
23/12/2006 22.00,"0,020385","38,266442","32,234421"
23/12/2006 23.00,"0,009408","18,132565",
24/12/2006 0.00,"0,079973","17,478435","25,39682"
24/12/2006 1.00,,"21,991136",
24/12/2006 2.00,"0,010838",,"6,349206"
24/12/2006 3.00,"0,005419","25,452562",
24/12/2006 4.00,"0,004335",,"26,86202"
24/12/2006 5.00,"0,005419",,
24/12/2006 6.00,"0,002167","0,048022","4,884005"
24/12/2006 7.00,"0,004335","0,833234",
24/12/2006 8.00,"0,007587","2,928","6,837607"
24/12/2006 9.00,"0,356903","8,629551",
24/12/2006 10.00,"0,633778","9,229168","25,39682"
24/12/2006 11.00,"0,712495","8,196063",
24/12/2006 12.00,"0,338822","12,663331","6,349206"
24/12/2006 13.00,"0,45718","9,375828",
24/12/2006 14.00,"0,547077","7,308318","0,976801"
24/12/2006 15.00,"0,398771","4,860531",
24/12/2006 16.00,"0,187321","14,586784","4,884005"
24/12/2006 17.00,"0,23227","65,20379",
24/12/2006 18.00,"0,392554","87,021007","29,79241"
24/12/2006 19.00,"1,032778","90,498017",
24/12/2006 20.00,"3,097308","82,021606","32,234421"
24/12/2006 21.00,"3,333456","73,067596",
24/12/2006 22.00,"1,428926","59,770895","69,352852"
24/12/2006 23.00,"0,071586","22,35453",
25/12/2006 0.00,"0,353652","36,472793","65,445663"
25/12/2006 1.00,"1,290259","44,663649",
25/12/2006 2.00,"1,522985","43,896614","65,445663"
25/12/2006 3.00,"0,501844","54,639109",
25/12/2006 4.00,"0,044606","53,528139","69,352852"
25/12/2006 5.00,"0,009754","9,34468",
25/12/2006 6.00,"0,01409","0,40234","37,118431"
25/12/2006 7.00,"0,006503","0,218043",
25/12/2006 8.00,"0,01409","1,173276","33,699631"
25/12/2006 9.00,"0,00867","2,264787",
25/12/2006 10.00,"0,124235","5,800191","25,88522"
25/12/2006 11.00,"0,441323","7,563998",
25/12/2006 12.00,"0,684716","7,453679","6,837607"
25/12/2006 13.00,"0,422329","13,514735",
25/12/2006 14.00,"0,632638","8,530913","2,442003"
25/12/2006 15.00,"0,240996","0,136276",
25/12/2006 16.00,"0,007587","0,904617","5,860806"
25/12/2006 17.00,"0,015173","2,236233",
25/12/2006 18.00,"0,108947","7,083786","24,42001"
25/12/2006 19.00,"0,116249","5,351126",
25/12/2006 20.00,"0,040613","9,914446","5,372406"
25/12/2006 21.00,"0,027893","2,57368",
25/12/2006 22.00,"0,02293","0,991575","27,35042"
25/12/2006 23.00,"0,204605","2,660638",
26/12/2006 0.00,"0,345324","0,019468","27,35042"
26/12/2006 1.00,,"0,360808",
26/12/2006 2.00,"0,105585",,"6,349206"
26/12/2006 3.00,"0,050562",,
26/12/2006 4.00,"0,007435",,"1,953602"
26/12/2006 5.00,"0,023794",,
26/12/2006 6.00,"0,008923",,
26/12/2006 7.00,"0,023794","0,794298",
26/12/2006 8.00,"0,040152","2,038957","1,465201"
26/12/2006 9.00,"0,13384","0,587936",
26/12/2006 10.00,"0,185889","2,17134","6,349206"
26/12/2006 11.00,"0,157634","5,853404",
26/12/2006 12.00,"0,099637","6,402402","3,418803"
26/12/2006 13.00,"0,014872","5,465339",
26/12/2006 14.00,"0,022307","3,609384","6,349206"
26/12/2006 15.00,"0,007435","1,961085",
26/12/2006 16.00,,"3,662595","0,976801"
26/12/2006 17.00,,"3,565255",
26/12/2006 18.00,,"18,726987","24,42001"
26/12/2006 19.00,"0,004462","16,995629",
26/12/2006 20.00,"0,046101","35,011376","20,51281"
26/12/2006 21.00,"0,08774","41,341109",
26/12/2006 22.00,"0,060972","36,311862","6,349206"
26/12/2006 23.00,"0,028255","23,987263",
27/12/2006 0.00,"0,001487","31,165791","3,907204"
27/12/2006 1.00,,"13,438161",
27/12/2006 2.00,,"1,264128","3,418803"
27/12/2006 3.00,,"25,965227",
27/12/2006 4.00,,"0,437383",
27/12/2006 5.00,,"0,404937",
27/12/2006 6.00,,"9,409574","2,442003"
27/12/2006 7.00,,"56,437954",
27/12/2006 8.00,"0,051249","53,526819","23,93162"
27/12/2006 9.00,,"47,199709",
27/12/2006 10.00,"0,055024","39,517596","24,42001"
27/12/2006 11.00,,"36,501341",
27/12/2006 12.00,,"11,740552","25,88522"
27/12/2006 13.00,,"17,608229",
27/12/2006 14.00,"0,002975","24,532356","6,837607"
27/12/2006 15.00,,"5,53153",
27/12/2006 16.00,,"23,7809","5,860806"
27/12/2006 17.00,,"50,222444",
27/12/2006 18.00,,"59,646293","24,908421"
27/12/2006 19.00,"0,01041","65,639873",
27/12/2006 20.00,"0,068407","70,282343","35,164822"
27/12/2006 21.00,,"63,079171",
27/12/2006 22.00,,"56,07716","38,58363"
27/12/2006 23.00,,"33,582424",
28/12/2006 0.00,,"3,205743","32,722832"
28/12/2006 1.00,,"2,34785",
28/12/2006 2.00,"0,004999",,"37,118431"
28/12/2006 3.00,"0,000714","3,144745",
28/12/2006 4.00,"0,001428","5,418615","36,141621"
28/12/2006 5.00,,"0,006489",
28/12/2006 6.00,"0,002856","13,834017","31,746031"
28/12/2006 7.00,"0,004999","54,784457",
28/12/2006 8.00,"0,005712","58,126501","33,699631"
28/12/2006 9.00,"0,014566","55,336069",
28/12/2006 10.00,"0,004999","50,802585","37,606831"
28/12/2006 11.00,"0,002142","54,20692",
28/12/2006 12.00,"0,002856","21,227979","37,118431"
28/12/2006 13.00,"0,00357","21,692614",
28/12/2006 14.00,"0,004999","14,280481","29,79241"
28/12/2006 15.00,"0,036415","7,099361",
28/12/2006 16.00,"0,004285","14,480358","4,884005"
28/12/2006 17.00,"0,07283","63,25309",
28/12/2006 18.00,"0,626338","90,316316","37,606831"
28/12/2006 19.00,"2,90535","101,780329",
28/12/2006 20.00,"2,183046","96,097041","31,25762"
28/12/2006 21.00,"2,560192","89,302674",
28/12/2006 22.00,"0,603204","64,053873","68,864471"
28/12/2006 23.00,"0,00357","59,434746",
29/12/2006 0.00,"0,004285","40,557189","63,003651"
29/12/2006 1.00,"0,01885","51,724072",
29/12/2006 2.00,"0,005712","44,306735","65,445663"
29/12/2006 3.00,"0,00714","22,279255",
29/12/2006 4.00,"0,00714","11,9547","61,53846"
29/12/2006 5.00,"0,009996","10,738585",
29/12/2006 6.00,"0,00357","45,709744","63,003651"
29/12/2006 7.00,"0,018708","60,757276",
29/12/2006 8.00,"0,666181","54,00704","58,119652"
29/12/2006 9.00,"0,137235","50,732508",
29/12/2006 10.00,"0,321167","53,072568","62,026852"
29/12/2006 11.00,"0,058835","48,2458",
29/12/2006 12.00,"0,008568","26,619341","34,18803"
29/12/2006 13.00,"0,015565","20,899631",
29/12/2006 14.00,"0,007854","29,751101","34,67643"
29/12/2006 15.00,"0,007854","14,634807",
29/12/2006 16.00,"0,009282","25,230616","37,118431"
29/12/2006 17.00,"0,004285","57,452902",
29/12/2006 18.00,"0,48939","96,468217","35,164822"
29/12/2006 19.00,"0,604204","91,550593",
29/12/2006 20.00,"0,075972","88,382486","35,653221"
29/12/2006 21.00,"0,171936","90,649864",
29/12/2006 22.00,"0,173078","66,905294","64,468849"
29/12/2006 23.00,"0,007854","3,549679",
30/12/2006 0.00,"0,009282","1,474383","37,606831"
30/12/2006 1.00,,"0,785212",
30/12/2006 2.00,"0,0344",,"9,76801"
30/12/2006 3.00,"0,0172","1,515914",
30/12/2006 4.00,"0,01376",,"2,442003"
30/12/2006 5.00,"0,01376","0,023361",
