,ILVA 1 ARIA,ILVA 1 ARIA
21/12/2013 13.00.00,45,45
21/12/2013 14.00.00,28,26
21/12/2013 15.00.00,13,15
21/12/2013 16.00.00,20,19
21/12/2013 17.00.00,24,23
21/12/2013 18.00.00,41,39
21/12/2013 19.00.00,68,66
21/12/2013 20.00.00,103,98
21/12/2013 21.00.00,124,120
21/12/2013 22.00.00,231,223
21/12/2013 23.00.00,207,199
22/12/2013 00.00.00,174,175
22/12/2013 01.00.00,78,75
22/12/2013 02.00.00,52,50
22/12/2013 03.00.00,34,33
22/12/2013 04.00.00,42,56
22/12/2013 05.00.00,10,9
22/12/2013 06.00.00,33,32
22/12/2013 07.00.00,112,108
22/12/2013 08.00.00,86,83
22/12/2013 09.00.00,135,139
22/12/2013 10.00.00,86,97
22/12/2013 11.00.00,72,69
22/12/2013 12.00.00,58,55
22/12/2013 13.00.00,48,46
22/12/2013 14.00.00,22,21
22/12/2013 15.00.00,10,9
22/12/2013 16.00.00,8,8
22/12/2013 17.00.00,53,50
22/12/2013 18.00.00,92,88
22/12/2013 19.00.00,93,90
22/12/2013 20.00.00,98,94
22/12/2013 21.00.00,143,148
22/12/2013 22.00.00,73,69
22/12/2013 23.00.00,106,102
23/12/2013 00.00.00,178,170
23/12/2013 01.00.00,49,47
23/12/2013 02.00.00,36,35
23/12/2013 03.00.00,20,19
23/12/2013 04.00.00,25,24
23/12/2013 05.00.00,13,13
23/12/2013 06.00.00,31,30
23/12/2013 07.00.00,126,121
23/12/2013 08.00.00,110,106
23/12/2013 09.00.00,136,140
23/12/2013 10.00.00,104,100
23/12/2013 11.00.00,57,55
23/12/2013 12.00.00,31,30
23/12/2013 13.00.00,38,39
23/12/2013 14.00.00,25,25
23/12/2013 15.00.00,14,14
23/12/2013 16.00.00,13,13
23/12/2013 17.00.00,24,23
23/12/2013 18.00.00,110,107
23/12/2013 19.00.00,103,99
23/12/2013 20.00.00,90,88
23/12/2013 21.00.00,187,181
23/12/2013 22.00.00,129,124
23/12/2013 23.00.00,62,60
24/12/2013 00.00.00,93,88
24/12/2013 01.00.00,60,57
24/12/2013 02.00.00,21,20
24/12/2013 03.00.00,12,12
24/12/2013 04.00.00,27,25
24/12/2013 05.00.00,8,8
24/12/2013 06.00.00,42,40
24/12/2013 07.00.00,102,97
24/12/2013 08.00.00,159,156
24/12/2013 09.00.00,123,119
24/12/2013 10.00.00,118,113
24/12/2013 11.00.00,92,90
24/12/2013 12.00.00,53,50
24/12/2013 13.00.00,42,41
24/12/2013 14.00.00,44,45
24/12/2013 15.00.00,32,31
24/12/2013 16.00.00,51,49
24/12/2013 17.00.00,66,63
24/12/2013 18.00.00,61,59
24/12/2013 19.00.00,61,59
24/12/2013 20.00.00,71,69
24/12/2013 21.00.00,71,68
24/12/2013 22.00.00,37,48
24/12/2013 23.00.00,23,22
25/12/2013 00.00.00,24,23
25/12/2013 01.00.00,29,28
25/12/2013 02.00.00,39,38
25/12/2013 03.00.00,29,28
25/12/2013 04.00.00,19,21
25/12/2013 05.00.00,13,13
25/12/2013 06.00.00,9,9
25/12/2013 07.00.00,27,26
25/12/2013 08.00.00,15,14
25/12/2013 09.00.00,62,59
25/12/2013 10.00.00,34,33
25/12/2013 11.00.00,25,23
25/12/2013 12.00.00,35,33
25/12/2013 13.00.00,31,30
25/12/2013 14.00.00,35,34
25/12/2013 15.00.00,10,9
25/12/2013 16.00.00,14,13
25/12/2013 17.00.00,10,9
25/12/2013 18.00.00,12,11
25/12/2013 19.00.00,18,18
25/12/2013 20.00.00,20,19
25/12/2013 21.00.00,16,15
25/12/2013 22.00.00,15,14
25/12/2013 23.00.00,15,14
26/12/2013 00.00.00,9,9
26/12/2013 01.00.00,6,6
26/12/2013 02.00.00,5,4
26/12/2013 03.00.00,3,3
26/12/2013 04.00.00,2,2
26/12/2013 05.00.00,2,2
26/12/2013 06.00.00,3,2
26/12/2013 07.00.00,5,5
26/12/2013 08.00.00,8,7
26/12/2013 09.00.00,11,10
26/12/2013 10.00.00,12,12
26/12/2013 11.00.00,15,14
26/12/2013 12.00.00,17,16
26/12/2013 13.00.00,22,24
26/12/2013 14.00.00,19,18
26/12/2013 15.00.00,7,6
26/12/2013 16.00.00,8,7
26/12/2013 17.00.00,6,7
26/12/2013 18.00.00,9,9
26/12/2013 19.00.00,13,13
26/12/2013 20.00.00,17,16
26/12/2013 21.00.00,28,29
26/12/2013 22.00.00,23,22
26/12/2013 23.00.00,22,21
27/12/2013 00.00.00,17,16
27/12/2013 01.00.00,5,5
27/12/2013 02.00.00,4,4
27/12/2013 03.00.00,4,4
27/12/2013 04.00.00,3,3
27/12/2013 05.00.00,5,5
27/12/2013 06.00.00,19,18
27/12/2013 07.00.00,82,93
27/12/2013 08.00.00,107,107
27/12/2013 09.00.00,157,150
27/12/2013 10.00.00,58,56
27/12/2013 11.00.00,30,29
27/12/2013 12.00.00,35,34
27/12/2013 13.00.00,45,42
27/12/2013 14.00.00,33,31
27/12/2013 15.00.00,25,24
27/12/2013 16.00.00,21,21
27/12/2013 17.00.00,31,30
27/12/2013 18.00.00,78,75
27/12/2013 19.00.00,59,56
27/12/2013 20.00.00,80,77
27/12/2013 21.00.00,103,99
27/12/2013 22.00.00,119,114
27/12/2013 23.00.00,122,116
28/12/2013 00.00.00,69,69
28/12/2013 01.00.00,25,24
28/12/2013 02.00.00,9,8
28/12/2013 03.00.00,6,6
28/12/2013 04.00.00,5,5
28/12/2013 05.00.00,8,8
28/12/2013 06.00.00,11,10
28/12/2013 07.00.00,32,31
28/12/2013 08.00.00,39,37
28/12/2013 09.00.00,57,54
28/12/2013 10.00.00,52,49
28/12/2013 11.00.00,47,44
28/12/2013 12.00.00,39,38
28/12/2013 13.00.00,46,43
28/12/2013 14.00.00,37,36
28/12/2013 15.00.00,34,32
28/12/2013 16.00.00,35,34
28/12/2013 17.00.00,46,44
28/12/2013 18.00.00,39,38
28/12/2013 19.00.00,43,40
28/12/2013 20.00.00,124,117
28/12/2013 21.00.00,150,143
28/12/2013 22.00.00,108,104
28/12/2013 23.00.00,99,95
29/12/2013 00.00.00,216,206
29/12/2013 01.00.00,59,56
29/12/2013 02.00.00,72,69
29/12/2013 03.00.00,41,40
29/12/2013 04.00.00,42,41
29/12/2013 05.00.00,20,19
29/12/2013 06.00.00,54,53
29/12/2013 07.00.00,53,51
29/12/2013 08.00.00,83,84
29/12/2013 09.00.00,92,90
29/12/2013 10.00.00,49,48
29/12/2013 11.00.00,32,31
29/12/2013 12.00.00,56,54
29/12/2013 13.00.00,32,37
29/12/2013 14.00.00,18,17
29/12/2013 15.00.00,10,9
29/12/2013 16.00.00,10,9
29/12/2013 17.00.00,16,15
29/12/2013 18.00.00,85,82
29/12/2013 19.00.00,115,111
29/12/2013 20.00.00,94,90
29/12/2013 21.00.00,164,158
29/12/2013 22.00.00,125,121
29/12/2013 23.00.00,83,80
30/12/2013 00.00.00,55,53
30/12/2013 01.00.00,34,33
30/12/2013 02.00.00,24,24
30/12/2013 03.00.00,19,19
30/12/2013 04.00.00,48,46
30/12/2013 05.00.00,25,24
30/12/2013 06.00.00,17,17
30/12/2013 07.00.00,144,140
30/12/2013 08.00.00,270,260
30/12/2013 09.00.00,219,209
30/12/2013 10.00.00,149,152
30/12/2013 11.00.00,140,134
30/12/2013 12.00.00,59,55
30/12/2013 13.00.00,22,20
30/12/2013 14.00.00,28,26
30/12/2013 15.00.00,41,40
30/12/2013 16.00.00,36,35
30/12/2013 17.00.00,91,89
30/12/2013 18.00.00,212,205
30/12/2013 19.00.00,264,252
30/12/2013 20.00.00,224,215
30/12/2013 21.00.00,84,80
30/12/2013 22.00.00,80,77
30/12/2013 23.00.00,53,50
31/12/2013 00.00.00,119,113
31/12/2013 01.00.00,45,43
31/12/2013 02.00.00,17,17
31/12/2013 03.00.00,16,15
31/12/2013 04.00.00,22,22
31/12/2013 05.00.00,12,12
31/12/2013 06.00.00,30,29
31/12/2013 07.00.00,36,34
31/12/2013 08.00.00,50,49
31/12/2013 09.00.00,55,52
31/12/2013 10.00.00,50,49
31/12/2013 11.00.00,50,49
31/12/2013 12.00.00,91,87
31/12/2013 13.00.00,83,80
31/12/2013 14.00.00,101,96
31/12/2013 15.00.00,82,79
31/12/2013 16.00.00,91,85
31/12/2013 17.00.00,73,69
31/12/2013 18.00.00,75,71
31/12/2013 19.00.00,65,61
31/12/2013 20.00.00,68,65
31/12/2013 21.00.00,26,25
31/12/2013 22.00.00,15,15
31/12/2013 23.00.00,10,10
01/01/2014 00.00.00,15,14
,,
,ILVA 1 ARIA,ILVA 1 ARIA
Stazione,TAMBURI,TAMBURI
,IPA 2,IPA
Unit,ng/m3,ng/m3
01/01/2014 01.00.00,42,39
01/01/2014 02.00.00,52,48
01/01/2014 03.00.00,37,36
01/01/2014 04.00.00,26,26
01/01/2014 05.00.00,15,15
01/01/2014 06.00.00,11,11
01/01/2014 07.00.00,29,28
01/01/2014 08.00.00,33,31
01/01/2014 09.00.00,30,29
01/01/2014 10.00.00,23,22
01/01/2014 11.00.00,33,32
01/01/2014 12.00.00,30,29
01/01/2014 13.00.00,34,32
01/01/2014 14.00.00,21,20
01/01/2014 15.00.00,15,15
01/01/2014 16.00.00,13,12
01/01/2014 17.00.00,22,20
01/01/2014 18.00.00,56,53
01/01/2014 19.00.00,88,86
01/01/2014 20.00.00,149,143
01/01/2014 21.00.00,83,80
01/01/2014 22.00.00,65,61
01/01/2014 23.00.00,127,118
02/01/2014 00.00.00,75,71
02/01/2014 01.00.00,54,51
02/01/2014 02.00.00,17,16
02/01/2014 03.00.00,11,11
02/01/2014 04.00.00,14,13
02/01/2014 05.00.00,12,12
02/01/2014 06.00.00,30,29
02/01/2014 07.00.00,200,191
02/01/2014 08.00.00,175,168
02/01/2014 09.00.00,128,120
02/01/2014 10.00.00,66,65
02/01/2014 11.00.00,54,52
02/01/2014 12.00.00,55,54
02/01/2014 13.00.00,23,23
02/01/2014 14.00.00,18,18
02/01/2014 15.00.00,17,16
02/01/2014 16.00.00,20,18
02/01/2014 17.00.00,52,49
02/01/2014 18.00.00,195,195
02/01/2014 19.00.00,203,194
02/01/2014 20.00.00,218,209
02/01/2014 21.00.00,106,100
02/01/2014 22.00.00,139,132
02/01/2014 23.00.00,66,64
03/01/2014 00.00.00,84,81
03/01/2014 01.00.00,40,38
03/01/2014 02.00.00,27,25
03/01/2014 03.00.00,20,18
03/01/2014 04.00.00,20,19
03/01/2014 05.00.00,9,9
03/01/2014 06.00.00,21,23
03/01/2014 07.00.00,105,111
03/01/2014 08.00.00,157,172
03/01/2014 09.00.00,176,168
03/01/2014 10.00.00,119,113
03/01/2014 11.00.00,114,112
03/01/2014 12.00.00,56,56
03/01/2014 13.00.00,39,36
03/01/2014 14.00.00,32,31
03/01/2014 15.00.00,21,19
03/01/2014 16.00.00,16,16
03/01/2014 17.00.00,20,21
03/01/2014 18.00.00,69,65
03/01/2014 19.00.00,169,163
03/01/2014 20.00.00,147,141
03/01/2014 21.00.00,151,144
03/01/2014 22.00.00,174,170
03/01/2014 23.00.00,47,45
04/01/2014 00.00.00,117,110
04/01/2014 01.00.00,64,61
04/01/2014 02.00.00,28,27
04/01/2014 03.00.00,26,25
04/01/2014 04.00.00,20,19
04/01/2014 05.00.00,36,34
04/01/2014 06.00.00,66,63
04/01/2014 07.00.00,118,112
04/01/2014 08.00.00,125,120
04/01/2014 09.00.00,235,228
04/01/2014 10.00.00,161,156
04/01/2014 11.00.00,112,108
04/01/2014 12.00.00,74,71
04/01/2014 13.00.00,39,35
04/01/2014 14.00.00,20,20
04/01/2014 15.00.00,25,23
04/01/2014 16.00.00,15,16
04/01/2014 17.00.00,24,23
04/01/2014 18.00.00,77,74
04/01/2014 19.00.00,126,129
04/01/2014 20.00.00,73,71
04/01/2014 21.00.00,80,76
04/01/2014 22.00.00,104,102
04/01/2014 23.00.00,39,41
05/01/2014 00.00.00,18,17
05/01/2014 01.00.00,14,13
05/01/2014 02.00.00,22,21
05/01/2014 03.00.00,17,16
05/01/2014 04.00.00,11,11
05/01/2014 05.00.00,6,6
05/01/2014 06.00.00,5,5
05/01/2014 07.00.00,8,8
05/01/2014 08.00.00,17,16
05/01/2014 09.00.00,17,20
05/01/2014 10.00.00,20,18
05/01/2014 11.00.00,25,26
05/01/2014 12.00.00,28,26
05/01/2014 13.00.00,27,27
05/01/2014 14.00.00,27,26
05/01/2014 15.00.00,13,12
05/01/2014 16.00.00,13,13
05/01/2014 17.00.00,5,4
05/01/2014 18.00.00,13,13
05/01/2014 19.00.00,13,12
05/01/2014 20.00.00,17,17
05/01/2014 21.00.00,87,87
05/01/2014 22.00.00,72,69
05/01/2014 23.00.00,46,44
06/01/2014 00.00.00,32,32
06/01/2014 01.00.00,21,20
06/01/2014 02.00.00,12,12
06/01/2014 03.00.00,11,10
06/01/2014 04.00.00,5,4
06/01/2014 05.00.00,4,3
06/01/2014 06.00.00,12,12
06/01/2014 07.00.00,34,32
06/01/2014 08.00.00,42,41
06/01/2014 09.00.00,34,33
06/01/2014 10.00.00,40,38
06/01/2014 11.00.00,45,42
06/01/2014 12.00.00,45,44
06/01/2014 13.00.00,30,28
06/01/2014 14.00.00,26,25
06/01/2014 15.00.00,10,10
06/01/2014 16.00.00,17,18
06/01/2014 17.00.00,30,29
06/01/2014 18.00.00,27,25
06/01/2014 19.00.00,37,36
06/01/2014 20.00.00,39,38
06/01/2014 21.00.00,30,28
06/01/2014 22.00.00,46,45
06/01/2014 23.00.00,31,30
07/01/2014 00.00.00,22,21
07/01/2014 01.00.00,67,65
07/01/2014 02.00.00,37,36
07/01/2014 03.00.00,10,10
07/01/2014 04.00.00,14,13
07/01/2014 05.00.00,12,12
07/01/2014 06.00.00,37,36
07/01/2014 07.00.00,122,117
07/01/2014 08.00.00,180,178
07/01/2014 09.00.00,125,121
07/01/2014 10.00.00,63,62
07/01/2014 11.00.00,74,87
07/01/2014 12.00.00,29,28
07/01/2014 13.00.00,33,31
07/01/2014 14.00.00,23,24
07/01/2014 15.00.00,17,16
07/01/2014 16.00.00,24,23
07/01/2014 17.00.00,54,52
07/01/2014 18.00.00,204,197
07/01/2014 19.00.00,253,244
07/01/2014 20.00.00,164,157
07/01/2014 21.00.00,208,199
07/01/2014 22.00.00,140,133
07/01/2014 23.00.00,125,124
08/01/2014 00.00.00,86,83
08/01/2014 01.00.00,65,63
08/01/2014 02.00.00,42,41
08/01/2014 03.00.00,27,26
08/01/2014 04.00.00,18,17
08/01/2014 05.00.00,18,23
08/01/2014 06.00.00,33,32
08/01/2014 07.00.00,108,103
08/01/2014 08.00.00,287,278
08/01/2014 09.00.00,305,296
08/01/2014 10.00.00,205,166
08/01/2014 11.00.00,45,33
08/01/2014 12.00.00,44,33
08/01/2014 13.00.00,52,39
08/01/2014 14.00.00,59,42
08/01/2014 15.00.00,38,28
08/01/2014 16.00.00,43,32
08/01/2014 17.00.00,46,34
08/01/2014 18.00.00,64,46
08/01/2014 19.00.00,82,60
08/01/2014 20.00.00,57,42
08/01/2014 21.00.00,18,14
08/01/2014 22.00.00,11,8
08/01/2014 23.00.00,10,8
09/01/2014 00.00.00,8,6
09/01/2014 01.00.00,28,21
09/01/2014 02.00.00,5,4
09/01/2014 03.00.00,4,4
09/01/2014 04.00.00,12,9
09/01/2014 05.00.00,16,12
09/01/2014 06.00.00,19,14
09/01/2014 07.00.00,131,98
09/01/2014 08.00.00,189,145
09/01/2014 09.00.00,232,174
09/01/2014 10.00.00,137,101
09/01/2014 11.00.00,53,40
09/01/2014 12.00.00,50,40
09/01/2014 13.00.00,38,28
09/01/2014 14.00.00,26,19
09/01/2014 15.00.00,15,11
09/01/2014 16.00.00,23,17
09/01/2014 17.00.00,48,36
09/01/2014 18.00.00,229,187
09/01/2014 19.00.00,370,277
09/01/2014 20.00.00,260,195
09/01/2014 21.00.00,196,152
09/01/2014 22.00.00,159,119
09/01/2014 23.00.00,160,119
10/01/2014 00.00.00,136,101
10/01/2014 01.00.00,48,37
10/01/2014 02.00.00,28,22
10/01/2014 03.00.00,23,18
10/01/2014 04.00.00,24,18
10/01/2014 05.00.00,18,13
10/01/2014 06.00.00,26,21
10/01/2014 07.00.00,121,95
10/01/2014 08.00.00,215,171
10/01/2014 09.00.00,135,102
10/01/2014 10.00.00,62,47
10/01/2014 11.00.00,58,43
10/01/2014 12.00.00,45,34
10/01/2014 13.00.00,36,25
10/01/2014 14.00.00,25,19
10/01/2014 15.00.00,30,23
10/01/2014 16.00.00,23,17
10/01/2014 17.00.00,42,32
10/01/2014 18.00.00,77,57
10/01/2014 19.00.00,143,107
10/01/2014 20.00.00,132,99
10/01/2014 21.00.00,143,109
10/01/2014 22.00.00,126,94
10/01/2014 23.00.00,79,70
11/01/2014 00.00.00,128,97
11/01/2014 01.00.00,74,56
11/01/2014 02.00.00,35,27
11/01/2014 03.00.00,19,15
11/01/2014 04.00.00,19,14
11/01/2014 05.00.00,13,11
11/01/2014 06.00.00,38,29
11/01/2014 07.00.00,162,126
11/01/2014 08.00.00,149,114
11/01/2014 09.00.00,158,120
11/01/2014 10.00.00,116,88
11/01/2014 11.00.00,173,130
11/01/2014 12.00.00,83,64
11/01/2014 13.00.00,98,73
11/01/2014 14.00.00,51,39
11/01/2014 15.00.00,28,22
11/01/2014 16.00.00,23,25
11/01/2014 17.00.00,37,33
11/01/2014 18.00.00,94,70
11/01/2014 19.00.00,197,146
11/01/2014 20.00.00,223,172
11/01/2014 21.00.00,177,133
11/01/2014 22.00.00,110,82
11/01/2014 23.00.00,108,85
12/01/2014 00.00.00,91,77
12/01/2014 01.00.00,66,50
12/01/2014 02.00.00,49,38
12/01/2014 03.00.00,64,49
12/01/2014 04.00.00,36,28
12/01/2014 05.00.00,29,22
12/01/2014 06.00.00,23,18
12/01/2014 07.00.00,71,54
12/01/2014 08.00.00,87,67
12/01/2014 09.00.00,208,156
12/01/2014 10.00.00,58,44
12/01/2014 11.00.00,49,37
12/01/2014 12.00.00,29,22
12/01/2014 13.00.00,24,18
12/01/2014 14.00.00,27,19
12/01/2014 15.00.00,12,9
12/01/2014 16.00.00,7,5
12/01/2014 17.00.00,9,7
12/01/2014 18.00.00,15,11
12/01/2014 19.00.00,57,43
12/01/2014 20.00.00,71,54
12/01/2014 21.00.00,66,50
12/01/2014 22.00.00,57,43
12/01/2014 23.00.00,51,39
13/01/2014 00.00.00,49,37
13/01/2014 01.00.00,59,45
13/01/2014 02.00.00,18,14
13/01/2014 03.00.00,9,8
13/01/2014 04.00.00,11,9
13/01/2014 05.00.00,37,28
13/01/2014 06.00.00,43,34
13/01/2014 07.00.00,54,42
13/01/2014 08.00.00,200,153
13/01/2014 09.00.00,203,157
13/01/2014 10.00.00,89,67
13/01/2014 11.00.00,47,36
13/01/2014 12.00.00,33,25
13/01/2014 13.00.00,31,24
13/01/2014 14.00.00,26,20
13/01/2014 15.00.00,12,10
13/01/2014 16.00.00,18,17
13/01/2014 17.00.00,10,41
13/01/2014 18.00.00,89,66
13/01/2014 19.00.00,108,83
13/01/2014 20.00.00,76,59
13/01/2014 21.00.00,75,63
13/01/2014 22.00.00,44,34
13/01/2014 23.00.00,22,18
14/01/2014 00.00.00,45,35
14/01/2014 01.00.00,19,16
14/01/2014 02.00.00,10,8
14/01/2014 03.00.00,4,3
14/01/2014 04.00.00,7,6
14/01/2014 05.00.00,4,3
14/01/2014 06.00.00,25,20
14/01/2014 07.00.00,125,99
14/01/2014 08.00.00,226,194
14/01/2014 09.00.00,129,103
14/01/2014 10.00.00,72,57
14/01/2014 11.00.00,63,48
14/01/2014 12.00.00,20,16
14/01/2014 13.00.00,21,17
14/01/2014 14.00.00,32,23
14/01/2014 15.00.00,25,20
14/01/2014 16.00.00,46,36
14/01/2014 17.00.00,28,22
14/01/2014 18.00.00,40,31
14/01/2014 19.00.00,40,31
14/01/2014 20.00.00,34,26
14/01/2014 21.00.00,35,27
14/01/2014 22.00.00,30,24
14/01/2014 23.00.00,35,26
15/01/2014 00.00.00,16,12
15/01/2014 01.00.00,8,6
15/01/2014 02.00.00,3,3
15/01/2014 03.00.00,3,2
15/01/2014 04.00.00,2,2
15/01/2014 05.00.00,4,3
15/01/2014 06.00.00,10,8
15/01/2014 07.00.00,78,61
15/01/2014 08.00.00,58,45
15/01/2014 09.00.00,102,89
15/01/2014 10.00.00,59,47
15/01/2014 11.00.00,45,35
15/01/2014 12.00.00,25,19
15/01/2014 13.00.00,28,22
15/01/2014 14.00.00,41,33
15/01/2014 15.00.00,26,21
15/01/2014 16.00.00,30,24
15/01/2014 17.00.00,,48
15/01/2014 18.00.00,,84
15/01/2014 19.00.00,,57
15/01/2014 20.00.00,,33
15/01/2014 21.00.00,,37
15/01/2014 22.00.00,,15
15/01/2014 23.00.00,,14
16/01/2014 00.00.00,,12
16/01/2014 01.00.00,,11
16/01/2014 02.00.00,,11
16/01/2014 03.00.00,,7
16/01/2014 04.00.00,,4
16/01/2014 05.00.00,,5
16/01/2014 06.00.00,,4
16/01/2014 07.00.00,,52
16/01/2014 08.00.00,,43
16/01/2014 09.00.00,,73
16/01/2014 10.00.00,,42
16/01/2014 11.00.00,,21
16/01/2014 12.00.00,,15
16/01/2014 13.00.00,,11
16/01/2014 14.00.00,,14
16/01/2014 15.00.00,,11
16/01/2014 16.00.00,,14
16/01/2014 17.00.00,,18
16/01/2014 18.00.00,,50
16/01/2014 19.00.00,,167
16/01/2014 20.00.00,,77
16/01/2014 21.00.00,,73
16/01/2014 22.00.00,,52
16/01/2014 23.00.00,,39
17/01/2014 00.00.00,,33
17/01/2014 01.00.00,,18
17/01/2014 02.00.00,,9
17/01/2014 03.00.00,,10
17/01/2014 04.00.00,,9
17/01/2014 05.00.00,,6
17/01/2014 06.00.00,,9
17/01/2014 07.00.00,,93
17/01/2014 08.00.00,,132
17/01/2014 09.00.00,,100
17/01/2014 10.00.00,,68
17/01/2014 11.00.00,,22
17/01/2014 12.00.00,,16
17/01/2014 13.00.00,,21
17/01/2014 14.00.00,,15
17/01/2014 15.00.00,,11
17/01/2014 16.00.00,,13
17/01/2014 17.00.00,,16
17/01/2014 18.00.00,,19
17/01/2014 19.00.00,,23
17/01/2014 20.00.00,,15
17/01/2014 21.00.00,,10
17/01/2014 22.00.00,,12
17/01/2014 23.00.00,,10
18/01/2014 00.00.00,,7
18/01/2014 01.00.00,,3
18/01/2014 02.00.00,,3
18/01/2014 03.00.00,,4
18/01/2014 04.00.00,,2
18/01/2014 05.00.00,,3
18/01/2014 06.00.00,,9
18/01/2014 07.00.00,,59
18/01/2014 08.00.00,,124
18/01/2014 09.00.00,,31
18/01/2014 10.00.00,,20
18/01/2014 11.00.00,,30
18/01/2014 12.00.00,,21
18/01/2014 13.00.00,,28
18/01/2014 14.00.00,,18
18/01/2014 15.00.00,,9
18/01/2014 16.00.00,,10
18/01/2014 17.00.00,,9
18/01/2014 18.00.00,,13
18/01/2014 19.00.00,,17
18/01/2014 20.00.00,,17
18/01/2014 21.00.00,,15
18/01/2014 22.00.00,,10
18/01/2014 23.00.00,,9
19/01/2014 00.00.00,,11
19/01/2014 01.00.00,,5
19/01/2014 02.00.00,,4
19/01/2014 03.00.00,,2
19/01/2014 04.00.00,,3
19/01/2014 05.00.00,,2
19/01/2014 06.00.00,,3
19/01/2014 07.00.00,,3
19/01/2014 08.00.00,,7
19/01/2014 09.00.00,,5
19/01/2014 10.00.00,,7
19/01/2014 11.00.00,,21
19/01/2014 12.00.00,,16
19/01/2014 13.00.00,,13
19/01/2014 14.00.00,,13
19/01/2014 15.00.00,,5
19/01/2014 16.00.00,,4
19/01/2014 17.00.00,,5
19/01/2014 18.00.00,,8
19/01/2014 19.00.00,,9
19/01/2014 20.00.00,,9
19/01/2014 21.00.00,,8
19/01/2014 22.00.00,,9
19/01/2014 23.00.00,,6
20/01/2014 00.00.00,,5
20/01/2014 01.00.00,,3
20/01/2014 02.00.00,,2
20/01/2014 03.00.00,,2
20/01/2014 04.00.00,,2
20/01/2014 05.00.00,,12
20/01/2014 06.00.00,,33
20/01/2014 07.00.00,,62
20/01/2014 08.00.00,,51
20/01/2014 09.00.00,,60
20/01/2014 10.00.00,,49
20/01/2014 11.00.00,,26
20/01/2014 12.00.00,,22
20/01/2014 13.00.00,,18
20/01/2014 14.00.00,,47
20/01/2014 15.00.00,,16
20/01/2014 16.00.00,,13
20/01/2014 17.00.00,,29
20/01/2014 18.00.00,,40
20/01/2014 19.00.00,,36
20/01/2014 20.00.00,,21
20/01/2014 21.00.00,,6
20/01/2014 22.00.00,,4
20/01/2014 23.00.00,,3
21/01/2014 00.00.00,,3
21/01/2014 01.00.00,,2
21/01/2014 02.00.00,,2
21/01/2014 03.00.00,,2
21/01/2014 04.00.00,,2
21/01/2014 05.00.00,,2
21/01/2014 06.00.00,,2
21/01/2014 07.00.00,,6
21/01/2014 08.00.00,,7
21/01/2014 09.00.00,,11
21/01/2014 10.00.00,,7
21/01/2014 11.00.00,,9
21/01/2014 12.00.00,,12
21/01/2014 13.00.00,,18
21/01/2014 14.00.00,,24
21/01/2014 15.00.00,,22
21/01/2014 16.00.00,,15
21/01/2014 17.00.00,,9
21/01/2014 18.00.00,,12
21/01/2014 19.00.00,,11
21/01/2014 20.00.00,,8
21/01/2014 21.00.00,,5
21/01/2014 22.00.00,,7
21/01/2014 23.00.00,,6
22/01/2014 00.00.00,,11
22/01/2014 01.00.00,,7
22/01/2014 02.00.00,,5
22/01/2014 03.00.00,,12
22/01/2014 04.00.00,,6
22/01/2014 05.00.00,,5
22/01/2014 06.00.00,,17
22/01/2014 07.00.00,,59
22/01/2014 08.00.00,,109
22/01/2014 09.00.00,,106
22/01/2014 10.00.00,,26
22/01/2014 11.00.00,,16
22/01/2014 12.00.00,,13
22/01/2014 13.00.00,,8
22/01/2014 14.00.00,,13
22/01/2014 15.00.00,,15
22/01/2014 16.00.00,,11
22/01/2014 17.00.00,,13
22/01/2014 18.00.00,,12
22/01/2014 19.00.00,,14
22/01/2014 20.00.00,,10
22/01/2014 21.00.00,,22
22/01/2014 22.00.00,,10
22/01/2014 23.00.00,,7
23/01/2014 00.00.00,,9
23/01/2014 01.00.00,,12
23/01/2014 02.00.00,,16
23/01/2014 03.00.00,,11
23/01/2014 04.00.00,,4
23/01/2014 05.00.00,,5
23/01/2014 06.00.00,,13
23/01/2014 07.00.00,,65
23/01/2014 08.00.00,,111
23/01/2014 09.00.00,,121
23/01/2014 10.00.00,,52
23/01/2014 11.00.00,,68
23/01/2014 12.00.00,,44
23/01/2014 13.00.00,,28
23/01/2014 14.00.00,,28
23/01/2014 15.00.00,,40
23/01/2014 16.00.00,,31
23/01/2014 17.00.00,,37
23/01/2014 18.00.00,,94
23/01/2014 19.00.00,,133
23/01/2014 20.00.00,,89
23/01/2014 21.00.00,,68
23/01/2014 22.00.00,,66
23/01/2014 23.00.00,,36
24/01/2014 00.00.00,,54
24/01/2014 01.00.00,,21
24/01/2014 02.00.00,,10
24/01/2014 03.00.00,,6
24/01/2014 04.00.00,,4
24/01/2014 05.00.00,,5
24/01/2014 06.00.00,,24
24/01/2014 07.00.00,,86
24/01/2014 08.00.00,,69
24/01/2014 09.00.00,,39
24/01/2014 10.00.00,,34
24/01/2014 11.00.00,,16
24/01/2014 12.00.00,,13
24/01/2014 13.00.00,,23
24/01/2014 14.00.00,,38
24/01/2014 15.00.00,,10
24/01/2014 16.00.00,,23
24/01/2014 17.00.00,,36
24/01/2014 18.00.00,,44
24/01/2014 19.00.00,,31
24/01/2014 20.00.00,,11
24/01/2014 21.00.00,,41
24/01/2014 22.00.00,,19
24/01/2014 23.00.00,,17
25/01/2014 00.00.00,,15
25/01/2014 01.00.00,,6
25/01/2014 02.00.00,,11
25/01/2014 03.00.00,,6
