,Provincia di TARANTO,,,,,,,,
,TA V. Machiavelli,,,,,,,,
Parm,SO2,NOX,NO,NO2,CO,O3,PM10,BENZENE,PM2.5



19/07/2008 8.00,"2,510435","82,718417","12,732269","63,240107","1,282869","47,781306","34,357071","0,149753","13,72093"
19/07/2008 9.00,"2,481538","67,276645","9,989077","51,996626","1,383376","64,107868","34,357071","13,72093",
19/07/2008 10.00,"2,400264","35,684935","4,422296","28,924371","0,607079","86,717523","34,357071","1,050561","13,72093"
19/07/2008 11.00,"2,483344","32,539793","3,663535","26,941226","0,462626","90,538848","34,357071","1,141989","13,72093"
19/07/2008 12.00,"2,499599","61,073236","5,904291","52,05634","0,399504","78,08506","34,357071","11,095469","13,72093"
19/07/2008 13.00,"2,924024","43,202214","4,65999","36,082136","0,340535","93,532802","34,357071","0,155855","13,72093"
19/07/2008 14.00,"3,310523","39,177703","4,822401","31,805642","0,347872","90,309998","34,357071","1,290115","13,72093"
19/07/2008 15.00,"3,80358","22,895493","3,315875","17,823677","0,425786","95,815822","34,357071",0,"13,72093"
19/07/2008 16.00,"3,494742","24,839652","3,340406","19,731534","0,428192","97,398792","34,357071","0,819549","13,72093"
19/07/2008 17.00,"3,037807","19,555782","3,154311","14,729547","0,340186","101,564057","34,357071","4,137664","13,72093"
19/07/2008 18.00,"2,770509","21,070641","3,199989","16,175372","0,351793","99,086023","34,357071","0,58508","13,72093"
19/07/2008 19.00,"2,562812","26,721557","3,34802","21,603056","0,371708","91,306623","34,357071","0,132159","13,72093"
19/07/2008 20.00,"2,786763","30,931532","3,550186","25,505773","0,406609","94,648589","34,357071","0,244588","13,72093"
19/07/2008 21.00,"2,853588","36,524094","4,242967","30,03924","0,438363","90,159694","34,357071","1,514974","13,72093"
19/07/2008 22.00,"2,537526","29,646228","2,882782","25,243599","0,362236","83,161616","34,357071","2,075494","13,72093"
19/07/2008 23.00,"2,577259","34,196025","2,588413","30,248203","0,379783","77,175079","34,357071","1,000728","13,72093"
20/07/2008 0.00,"2,514047","28,80969","2,758436","24,597268","0,355404","75,823684","34,357071","0,305049","13,72093"
20/07/2008 1.00,"31,930207","2,524125","28,079439","0,359829","69,728821","29,38027","0,244995","13,81359",
20/07/2008 2.00,"2,656726","0,347989","72,855468","29,38027","0,210366","13,81359",,,
20/07/2008 3.00,"2,421938","30,229867","2,106258","27,019083","73,500009","29,38027","0,154177","13,81359",
20/07/2008 4.00,"2,551974","29,06131","2,285585","25,574567","0,322306","29,38027","0,478143","13,81359",
20/07/2008 5.00,"2,817466","51,917873","2,828645","47,613732","0,379876","49,384568","29,38027","0,665677","13,81359"
20/07/2008 6.00,"2,692848","43,369531","2,566419","39,461785","0,57237","58,997439","29,38027","0,168517","13,81359"
20/07/2008 7.00,"2,467089","69,778516","5,897522","60,778042","0,594515","49,800286","29,38027",0,"13,81359"
20/07/2008 8.00,"2,503211","68,887503","7,142667","57,975929","0,472755","60,059056","29,38027","0,201163","13,81359"
20/07/2008 9.00,"2,423744","53,185033","5,608229","44,61694","0,353705","66,239245","29,38027","0,800379","13,81359"
20/07/2008 10.00,"2,571841","45,412256","4,928136","37,882283","0,374689","79,054592","29,38027","5,98891","13,81359"
20/07/2008 11.00,"2,766897","32,602026","3,732053","26,898378","0,344607","90,251787","29,38027",0,"13,81359"
20/07/2008 12.00,"2,638665","28,141751","3,66438","22,538827","0,358196","91,379758","29,38027","0,56535","13,81359"
20/07/2008 13.00,"2,59532","33,752458","4,340246","27,116423","0,352001","88,484655","29,38027","3,008184","13,81359"
20/07/2008 14.00,"2,80663","45,094499","5,494034","36,696021","0,375695","87,550336","29,38027","0,125701","13,81359"
20/07/2008 15.00,"2,826497","42,005109","5,278334","33,935435","0,338296","84,123043","29,38027","13,634451","13,81359"
20/07/2008 16.00,"3,225638","48,039936","5,868763","39,068527","0,331057","80,120281","29,38027","3,35254","13,81359"
20/07/2008 17.00,"3,048644","38,325579","4,824092","30,950346","0,335276","87,65188","29,38027",0,"13,81359"
20/07/2008 18.00,"2,671175","33,330941","3,847939","27,449991","0,351769","95,374408","29,38027","6,249465","13,81359"
20/07/2008 19.00,"2,676593","47,697515","4,234509","41,233388","0,358544","80,04038","29,38027",0,"13,81359"
20/07/2008 20.00,"2,672981","32,91462","3,028275","28,291002","0,340387","86,194854","29,38027","0,420885","13,81359"
20/07/2008 21.00,"2,394847","43,375993","2,796501","39,115254","0,360751","75,676074","29,38027","13,81359",
20/07/2008 22.00,"2,593515","42,754767","2,568958","38,842699","0,456534","73,654384","29,38027","2,705728","13,81359"
20/07/2008 23.00,"2,636859","68,838212","2,730523","64,696324","0,468923","52,394766","29,38027","0,469956","13,81359"
21/07/2008 0.00,"2,483344","55,475492","2,42262","51,796768","0,499818","46,767071","29,38027",0,"13,81359"
21/07/2008 1.00,"2,409295","50,902352","2,348182","47,334675","0,471787","45,50639","35,340111","0,157279","16,054131"
21/07/2008 2.00,"2,378592","51,724608","2,574881","47,809692","0,495867","39,54964","35,340111",0,"16,054131"
21/07/2008 3.00,"2,512241","54,833482","4,611775","47,795429","0,488977","41,832675","35,340111","0,485719","16,054131"
21/07/2008 4.00,"2,542944","56,842496","6,2105","47,35284","0,450377","40,188778","35,340111","0,610098","16,054131"
21/07/2008 5.00,"2,335246","74,489131","6,369526","64,7677","0,450339","34,88876","35,340111","0,170042","16,054131"
21/07/2008 6.00,"2,602545","97,086329","14,073006","75,560802","0,634392","26,65709","35,340111","0,665626","16,054131"
21/07/2008 7.00,"2,582677","146,576286","26,955862","105,318409","0,572332","17,676616","35,340111","0,2961","16,054131"
21/07/2008 8.00,"2,663951","150,372526","32,273957","100,957556","0,54461","21,900093","35,340111","0,379646","16,054131"
21/07/2008 9.00,"2,313573","111,770679","18,577357","83,344136","0,399234","42,599115","35,340111","0,566977","16,054131"
21/07/2008 10.00,"2,367756","54,436588","6,166514","45,01278","0,383478","67,651607","35,340111","0,237215","16,054131"
21/07/2008 11.00,"2,409295","56,017622","6,890594","45,483917","0,364894","68,818824","35,340111","0,137142","16,054131"
21/07/2008 12.00,"3,048644","62,182141","8,958787","48,479389","0,337406","65,229082","35,340111","0,690034","16,054131"
21/07/2008 13.00,"4,128672","38,815855","5,17429","30,903615","0,339612","74,955681","35,340111",0,"16,054131"
21/07/2008 14.00,"8,912948","40,831352","5,822238","31,926345","0,323893","67,215558","35,340111","0,721561","16,054131"
21/07/2008 15.00,"6,86306","33,299811","4,711589","26,093713","0,348711","72,808063","35,340111",0,"16,054131"
21/07/2008 16.00,"4,253291","29,982147","4,275957","23,442152","0,345226","76,526466","35,340111","1,946029","16,054131"
21/07/2008 17.00,"4,159375","40,213966","6,185125","30,751768","0,343755","68,975909","35,340111","2,696575","16,054131"
21/07/2008 18.00,"3,402633","33,991075","4,929829","26,450627","0,349213","72,290782","35,340111","2,285707","16,054131"
21/07/2008 19.00,"2,454447","29,875801","3,776884","24,101466","0,374611","67,460664","35,340111","1,720255","16,054131"
21/07/2008 20.00,"2,318992","30,638423","3,360709","25,503173","0,448751","71,685495","35,340111","1,193449","16,054131"
21/07/2008 21.00,"2,514047","37,909262","3,096791","33,183983","0,48677","65,88312","35,340111","1,398883","16,054131"
21/07/2008 22.00,"2,373173","39,708166","3,166154","34,877708","0,526571","54,838939","35,340111","1,679575","16,054131"
21/07/2008 23.00,"2,33344","46,915451","3,028275","42,301525","0,464625","41,343842","35,340111","1,297184","16,054131"
22/07/2008 0.00,"2,479732","45,194364","2,855713","40,844029","0,411971","34,714076","35,340111","1,748731","16,054131"
22/07/2008 1.00,"101,030405","18,097735","73,33235","0,423973","11,779445","57,218151","1,961284","20,32695",
22/07/2008 2.00,"2,275646","0,4925","20,342875","57,218151","2,018236","20,32695",,,
22/07/2008 3.00,"2,465283","31,464599","3,060419","26,790657","36,25372","57,218151","1,403968","20,32695",
22/07/2008 4.00,"2,049887","53,807579","3,518889","48,445662","0,391463","57,218151","1,316506","20,32695",
22/07/2008 5.00,"2,412908","66,9187","4,270883","60,412047","0,355577","33,154147","57,218151","1,402951","20,32695"
22/07/2008 6.00,"3,426111","247,863269","112,131568","75,987811","0,777623","12,387444","57,218151","1,337863","20,32695"
22/07/2008 7.00,"3,227444","221,661786","67,905234","117,626121","0,690171","11,871524","57,218151","6,039454","20,32695"
22/07/2008 8.00,"2,672981","111,353042","26,150576","71,306371","0,749556","40,336387","57,218151","4,154953","20,32695"
22/07/2008 9.00,"2,470702","50,744115","9,051835","36,890701","0,439583","65,146487","57,218151","1,89823","20,32695"
22/07/2008 10.00,"2,541138","90,938658","17,661261","64,329027","1,244537","54,553236","57,218151","1,38312","20,32695"
22/07/2008 11.00,"2,463477","47,379779","5,859457","38,422192","0,584098","75,142552","57,218151","1,774665","20,32695"
22/07/2008 12.00,"2,544751","65,737142","9,732774","50,849313","0,977419","67,623159","57,218151","1,907892","20,32695"
22/07/2008 13.00,"3,227444","62,55307","10,276672","46,82851","0,935301","73,749163","57,218151","1,779241","20,32695"
22/07/2008 14.00,"3,662706","78,661478","12,686604","59,255631","0,788269","59,728665","57,218151","0,646303","20,32695"
22/07/2008 15.00,"2,528496","30,347893","4,491659","23,48238","0,678983","63,581108","57,218151","2,558772","20,32695"
22/07/2008 16.00,"2,356919","37,648578","5,269027","29,590187","0,386353","62,095654","57,218151","1,109649","20,32695"
22/07/2008 17.00,"2,362337","59,52463","7,475948","48,095229","0,777352","49,196361","57,218151","20,32695",
22/07/2008 18.00,"2,609768","70,963954","8,987547","57,223176","1,005835","45,181403","57,218151","2,576061","20,32695"
22/07/2008 19.00,"2,542944","36,332149","4,418913","29,577186","0,43997","67,13568","57,218151","1,792462","20,32695"
22/07/2008 20.00,"2,479732","87,697513","13,255885","67,419259","0,863216","43,180018","57,218151","1,283962","20,32695"
22/07/2008 21.00,"2,786763","88,15016","12,641774","68,863777","1,00955","35,100011","57,218151","4,893296","20,32695"
22/07/2008 22.00,"2,902352","89,596282","13,460592","69,005245","0,979084","28,990243","57,218151","4,876006","20,32695"
22/07/2008 23.00,"3,299687","67,370027","6,564081","57,345181","1,435198","41,082496","57,218151","4,543448","20,32695"
23/07/2008 0.00,"4,108805","51,829692","5,161601","43,945941","1,095764","50,998683","57,218151","4,230211","20,32695"
23/07/2008 1.00,"4,168406","48,645619","4,435831","41,873239","0,867204","51,9425","70,390991","2,768274","25,35816"
23/07/2008 2.00,"4,002248","22,914938","2,928461","18,437568","0,412445","65,314386","70,390991","2,218585","25,35816"
23/07/2008 3.00,"3,082959","23,527102","4,204903","17,316205","0,280978","65,837078","70,390991","0,681797","25,35816"
23/07/2008 4.00,"2,694654","29,130046","5,476272","20,917796","0,277144","59,767946","70,390991","0,603691","25,35816"
23/07/2008 5.00,"2,868037","42,774212","10,58627","27,00222","0,313108","50,484115","70,390991","0,801701","25,35816"
23/07/2008 6.00,"2,793988","54,94761","13,727038","34,246938","0,343846","47,831401","70,390991","0,917029","25,35816"
23/07/2008 7.00,"2,770509","56,728349","13,845465","35,62528","0,395334","47,051438","70,390991","1,300743","25,35816"
23/07/2008 8.00,"2,788569","67,568474","17,231545","41,547473","0,509073","47,885567","70,390991","1,094801","25,35816"
23/07/2008 9.00,"3,344839","78,096019","20,206538","47,195807","1,102888","46,664149","70,390991","2,368084","25,35816"
23/07/2008 10.00,"9,24707","110,513887","30,305578","64,091501","1,086357","40,645111","70,390991","3,180159","25,35816"
23/07/2008 11.00,"28,320947","116,483876","33,173977","65,66454","0,987911","38,551638","70,390991","4,266823","25,35816"
23/07/2008 12.00,"29,747747","92,076104","24,817456","54,116059","0,946488","45,262639","70,390991","3,772053","25,35816"
23/07/2008 13.00,"23,049033","104,742359","26,664876","63,902018","1,029836","46,169908","70,390991","4,653792","25,35816"
23/07/2008 14.00,"22,263401","95,388589","23,854835","58,853289","0,979974","46,669575","70,390991","4,997539","25,35816"
23/07/2008 15.00,"29,854309","109,70069","29,011368","65,263482","0,914356","44,402776","70,390991","4,981266","25,35816"
23/07/2008 16.00,"29,904863","109,347909","27,586045","67,097373","0,958179","44,845563","70,390991","5,11551","25,35816"
23/07/2008 17.00,"28,774264","97,911203","21,943135","64,310844","1,072962","48,859186","70,390991","5,380947","25,35816"
23/07/2008 18.00,"21,168915","85,465421","18,016531","57,881192","0,942383","54,225535","70,390991","4,21038","25,35816"
23/07/2008 19.00,"19,68975","86,003653","15,717413","61,947422","0,714908","52,772558","70,390991","3,382542","25,35816"
23/07/2008 20.00,"14,235426","63,354618","9,259077","49,191936","0,728806","59,124718","70,390991","4,136139","25,35816"
23/07/2008 21.00,"6,980454","66,870707","8,130665","54,441829","0,607945","52,585705","70,390991","1,513296","25,35816"
23/07/2008 22.00,"5,638546","60,101788","7,417581","48,77273","0,532145","50,359545","70,390991","2,978793","25,35816"
23/07/2008 23.00,"4,637983","63,219707","7,968252","51,037512","0,379384","46,712904","70,390991","1,896705","25,35816"
24/07/2008 0.00,"3,586852","57,6155","6,544627","47,613732","0,45983","41,221966","70,390991","2,378254","25,35816"
24/07/2008 1.00,"33,914557","4,253966","27,674517","0,281597","57,678521","36,888611","1,222231","14,00203",
24/07/2008 2.00,"2,927637","0,280086","51,56335","36,888611","0,540535","14,00203",,,
24/07/2008 3.00,"2,723551","33,544949","4,25904","27,045049","45,633669","36,888611","0,557723","14,00203",
24/07/2008 4.00,"2,969176","36,077909","4,31233","29,486347","0,249419","36,888611","0,53545","14,00203",
24/07/2008 5.00,"2,792181","37,544814","6,46342","27,653752","0,253449","54,164611","36,888611","0,80999","14,00203"
24/07/2008 6.00,"3,373736","56,09414","11,51505","38,46502","0,287381","49,616127","36,888611","0,923334","14,00203"
24/07/2008 7.00,"4,090745","54,391218","12,210374","36,275513","0,286025","52,994642","36,888611","0,984964","14,00203"
24/07/2008 8.00,"4,141315","72,474932","19,646547","43,70394","0,370856","50,10632","36,888611","1,033577","14,00203"
24/07/2008 9.00,"3,700634","77,499402","18,773597","48,748063","0,528626","46,516558","36,888611","1,289047","14,00203"
24/07/2008 10.00,"5,634933","91,502848","22,636767","56,833798","0,656455","43,460318","36,888611","3,021507","14,00203"
24/07/2008 11.00,"10,090504","97,994205","25,870585","58,367889","0,866635","46,844254","36,888611","3,576789","14,00203"
24/07/2008 12.00,"12,611776","73,249216","17,569057","46,343111","0,777156","54,717086","36,888611","3,561534","14,00203"
24/07/2008 13.00,"15,151102","82,431789","18,289748","54,426246","0,707083","59,002842","36,888611","3,078967","14,00203"
24/07/2008 14.00,"9,263324","58,994185","10,060131","43,59941","0,572477","64,400356","36,888611","2,627419","14,00203"
24/07/2008 15.00,"11,352943","78,695204","12,929369","58,9117","0,662536","59,058363","36,888611","1,543806","14,00203"
24/07/2008 16.00,"8,900305","58,943574","13,17044","39,299551","0,709601","71,463434","36,888611","3,071848","14,00203"
24/07/2008 17.00,"7,365147","62,420776","11,679153","44,559827","0,606214","71,269782","36,888611","1,560078","14,00203"
24/07/2008 18.00,"12,819467","75,564325","12,738192","56,07196","0,590256","65,476881","36,888611","14,00203",
24/07/2008 19.00,"7,070757","29,294765","3,797186","23,488881","0,356872","81,37555","36,888611","2,1357","14,00203"
24/07/2008 20.00,"4,007665","31,053461","3,100176","26,318239","0,365047","77,607056","36,888611","0,989287","14,00203"
24/07/2008 21.00,"3,319554","23,846157","2,158703","20,5505","0,393788","74,377471","36,888611","1,350576","14,00203"
24/07/2008 22.00,"3,265371","25,373998","2,20269","22,011899","0,391929","71,227803","36,888611","1,319557","14,00203"
24/07/2008 23.00,"2,756061","56,277022","5,099005","48,49239","0,466533","56,947313","36,888611","1,300743","14,00203"
25/07/2008 0.00,"2,716327","48,26301","4,419757","41,515024","0,368029","52,417787","36,888611","2,705728","14,00203"
25/07/2008 1.00,"2,694654","54,440508","3,635622","48,899914","0,339016","41,457578","32,934731","1,782343","14,3431"
25/07/2008 2.00,"2,683817","47,439434","3,847092","41,569537","0,431245","40,092636","32,934731","1,266165","14,3431"
25/07/2008 3.00,"2,822885","41,763874","3,671149","36,16001","0,36342","44,149569","32,934731","1,528907","14,3431"
25/07/2008 4.00,"2,665757","69,478905","5,543941","61,02075","0,626551","30,888705","32,934731","2,105698","14,3431"
25/07/2008 5.00,"2,842752","82,062159","11,772206","64,056454","0,386428","36,892858","32,934731","2,580129","14,3431"
