Stat,Surbo-ENEL,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
23/03/2014 11.00,"2,8","3,6","5,0",,,,
23/03/2014 12.00,"4,0","4,1","5,7","23,2",,,
23/03/2014 13.00,"3,2","3,9","5,1",,,,
23/03/2014 14.00,"3,6","3,2","4,1","15,1",,,
23/03/2014 15.00,"4,5","2,0","3,0",,,,
23/03/2014 16.00,"4,2","2,3","3,0","12,0",,,
23/03/2014 17.00,"3,2","2,9","3,9",,,,
23/03/2014 18.00,"2,8","4,0","4,4","9,3",,,
23/03/2014 19.00,"2,0","5,9","7,0",,,,
23/03/2014 20.00,"2,2","6,0","7,0","22,0",,,
23/03/2014 21.00,"2,4","5,1","6,1",,,,
23/03/2014 22.00,"2,8","4,9","5,9","27,8",,,
23/03/2014 23.00,"2,3","4,1","5,1",,,,
24/03/2014 0.00,"2,9","4,5","5,4","27,4",,,
24/03/2014 1.00,"3,2","8,7","10,5",,,,
24/03/2014 2.00,"3,3","8,2","9,6","38,3",,,
24/03/2014 3.00,"3,1","4,0","5,3",,,,
24/03/2014 4.00,"2,6","3,6","4,5","37,1",,,
24/03/2014 5.00,"2,9","3,3","4,0",,,,
24/03/2014 6.00,"2,8","2,2","2,9","36,6",,,
24/03/2014 7.00,"1,8","3,7","4,5",,,,
24/03/2014 8.00,"2,2","7,8","9,0","22,7",,,
24/03/2014 9.00,"2,9","5,6","6,7",,,,
24/03/2014 10.00,"1,5","9,1","10,5","12,7",,,
24/03/2014 11.00,"2,3","5,3","6,9",,,,
24/03/2014 12.00,"2,7","3,0","4,8","8,1",,,
24/03/2014 13.00,"2,2","1,7","2,7",,,,
24/03/2014 14.00,"2,8","1,8","2,8","4,2",,,
24/03/2014 15.00,"2,0","1,9","3,1",,,,
24/03/2014 16.00,"1,8","2,8","4,1","2,0",,,
24/03/2014 17.00,"1,9","2,8","3,7",,,,
24/03/2014 18.00,"1,6","3,9","4,8","0,7",,,
24/03/2014 19.00,"1,6","3,6","4,4",,,,
24/03/2014 20.00,"2,3","7,5","8,5",,,,
24/03/2014 21.00,"2,2","8,9","9,7",,,,
24/03/2014 22.00,"1,5","10,8","11,9","7,3",,,
24/03/2014 23.00,"1,3","5,4","6,6",,,,
25/03/2014 0.00,"1,9","3,5","4,4","7,3",,,
25/03/2014 1.00,"2,6",,,,,,
25/03/2014 2.00,,"4,5","5,4","8,1",,,
25/03/2014 3.00,"1,5","6,3","7,0",,,,
25/03/2014 4.00,"3,3","9,1","10,1","5,9",,,
25/03/2014 5.00,"2,9","5,3","6,1",,,,
25/03/2014 6.00,"2,1","3,9","4,8","4,9",,,
25/03/2014 7.00,"2,8","6,6","8,1",,,,
25/03/2014 8.00,"1,9","7,0","9,3","10,0",,,
25/03/2014 9.00,"2,3","7,0","9,5",,,,
25/03/2014 10.00,"3,5","5,2","7,2","9,3",,,
25/03/2014 11.00,"3,4","5,2","6,9",,,,
25/03/2014 12.00,"3,2","6,3","8,1","10,3",,,
25/03/2014 13.00,"2,8","3,1","4,7",,,,
25/03/2014 14.00,"3,0","2,3","3,6","8,8",,,
25/03/2014 15.00,"2,2","3,4","4,7",,,,
25/03/2014 16.00,"1,8","2,7","3,8","7,8",,,
25/03/2014 17.00,"0,4","3,5","4,5",,,,
25/03/2014 18.00,"1,7","7,0","8,0","5,9",,,
25/03/2014 19.00,"1,8","15,4","16,9",,,,
25/03/2014 20.00,"1,9","19,1","21,0","6,3",,,
25/03/2014 21.00,"2,6","16,5","18,6",,,,
25/03/2014 22.00,"1,6","15,0","18,4","8,1",,,
25/03/2014 23.00,"3,5","13,5","17,2",,,,
26/03/2014 0.00,"2,2","11,9","15,6","18,1",,,
26/03/2014 1.00,"2,4","14,3","19,3",,,,
26/03/2014 2.00,"2,1","9,5","13,6","11,0",,,
26/03/2014 3.00,"2,3","7,6","10,6",,,,
26/03/2014 4.00,"2,7","5,6","7,3","7,8",,,
26/03/2014 5.00,"2,2","5,2","6,4",,,,
26/03/2014 6.00,"2,8","8,7","10,4","9,3",,,
26/03/2014 7.00,"3,4","14,4","17,1",,,,
26/03/2014 8.00,"3,2","8,9","11,7","6,1",,,
26/03/2014 9.00,"2,8","4,3","5,9",,,,
26/03/2014 10.00,"2,8","3,2","4,7","5,9",,,
26/03/2014 11.00,"2,8","3,0","4,1",,,,
26/03/2014 12.00,"2,0","2,9","4,4","11,5",,,
26/03/2014 13.00,"1,2","2,6","4,1",,,,
26/03/2014 14.00,"2,3","3,1","4,3","7,3",,,
26/03/2014 15.00,"1,7","2,2","3,4",,,,
26/03/2014 16.00,"2,2","2,9","4,2","3,7",,,
26/03/2014 17.00,"2,6","7,7","9,1",,,,
26/03/2014 18.00,"3,0","5,4","6,5","5,9",,,
26/03/2014 19.00,"1,9","14,6","16,4",,,,
26/03/2014 20.00,"1,8","19,4","21,4","8,8",,,
26/03/2014 21.00,"1,5","17,5","19,9",,,,
26/03/2014 22.00,"1,5","14,7","17,0","10,7",,,
26/03/2014 23.00,"2,3","13,5","15,6",,,,
27/03/2014 0.00,"2,1","12,5","14,8","16,6",,,
27/03/2014 1.00,"1,7",,,,,,
27/03/2014 2.00,,"8,2","10,3","20,0",,,
27/03/2014 3.00,"0,9","6,5","8,2",,,,
27/03/2014 4.00,"1,0","6,5","8,4","12,9",,,
27/03/2014 5.00,"2,9","5,6","7,3",,,,
27/03/2014 6.00,"2,3","4,6","5,6","14,7",,,
27/03/2014 7.00,"1,9","4,3","5,4",,,,
27/03/2014 8.00,"1,2","5,8","7,2","10,3",,,
27/03/2014 9.00,"1,9","4,6","6,0",,,,
27/03/2014 10.00,"2,3","4,8","6,0","15,1",,,
27/03/2014 11.00,"2,0","5,2","6,2",,,,
27/03/2014 12.00,"2,4","7,3","8,2","19,0",,,
27/03/2014 13.00,"2,0","8,0","10,1",,,,
27/03/2014 14.00,"2,4","4,2","5,9","26,1",,,
27/03/2014 15.00,"2,5","1,7","2,7",,,,
27/03/2014 16.00,"2,1","1,8","2,9","41,5",,,
27/03/2014 17.00,"1,5","2,2","3,3",,,,
27/03/2014 18.00,"2,6","5,2","6,4","27,6",,,
27/03/2014 19.00,"2,4","27,7","30,4",,,,
27/03/2014 20.00,"2,9","25,4","27,5","15,1",,,
27/03/2014 21.00,"2,9","18,3","19,9",,,,
27/03/2014 22.00,"3,1","19,1","21,1","13,9",,,
27/03/2014 23.00,,,,,,,
28/03/2014 0.00,,,,,,,
28/03/2014 1.00,,,,,,,
28/03/2014 2.00,,,,,,,
28/03/2014 3.00,,,,,,,
28/03/2014 4.00,,,,,,,
28/03/2014 5.00,"2,1","11,9","16,2",,,,
28/03/2014 6.00,"1,8","9,5","14,1","15,9",,,
28/03/2014 7.00,"1,7","7,1","13,6",,,,
28/03/2014 8.00,"2,5","10,2","13,7","12,7",,,
28/03/2014 9.00,"2,9","6,9","9,2",,,,
28/03/2014 10.00,"3,7","6,3","8,6","10,0",,,
28/03/2014 11.00,"3,5","6,4","8,2",,,,
28/03/2014 12.00,"3,1","9,0","10,7","12,2",,,
28/03/2014 13.00,"2,9","12,4","14,2",,,,
28/03/2014 14.00,"2,4","15,8","18,3","7,6",,,
28/03/2014 15.00,"2,4","20,0","23,8",,,,
28/03/2014 16.00,"3,1","21,3","26,3","12,9",,,
28/03/2014 17.00,"1,7","4,0","4,9",,,,
28/03/2014 18.00,"2,5","3,4","4,2","15,1",,,
28/03/2014 19.00,"1,8","4,5","5,3",,,,
28/03/2014 20.00,"3,0","7,2","7,9","9,3",,,
28/03/2014 21.00,"2,7","4,6","5,9",,,,
28/03/2014 22.00,"1,1","6,6","7,9","10,7",,,
28/03/2014 23.00,"2,8","4,5","6,0",,,,
29/03/2014 0.00,"2,0","5,2","6,3","11,2",,,
29/03/2014 1.00,"2,3",,,,,,
29/03/2014 2.00,,"7,2","8,2","6,3",,,
29/03/2014 3.00,"3,6","5,8","6,8",,,,
29/03/2014 4.00,"2,9","4,8","5,8","15,1",,,
29/03/2014 5.00,"1,3","4,7","6,0",,,,
29/03/2014 6.00,"2,1","5,9","7,2","15,1",,,
29/03/2014 7.00,"4,2","8,2","9,8",,,,
29/03/2014 8.00,"1,6","7,3","9,3","9,3",,,
29/03/2014 9.00,"4,4","7,8","10,4",,,,
29/03/2014 10.00,"3,4","6,2","8,0","11,0",,,
29/03/2014 11.00,"4,5","4,6","6,0",,,,
29/03/2014 12.00,"3,5","4,6","6,0","13,7",,,
29/03/2014 13.00,"3,7","4,7","6,2",,,,
29/03/2014 14.00,"4,7","3,6","4,9","15,1",,,
29/03/2014 15.00,"3,6","6,1","7,8",,,,
29/03/2014 16.00,"3,5","5,4","7,0","7,8",,,
29/03/2014 17.00,"5,2","5,7","7,4",,,,
29/03/2014 18.00,"4,2","4,4","5,5","12,2",,,
29/03/2014 19.00,"2,3","8,2","9,6",,,,
29/03/2014 20.00,"2,9","9,2","10,4","18,1",,,
29/03/2014 21.00,"2,3","10,9","12,8",,,,
29/03/2014 22.00,"1,9","14,3","17,1","14,2",,,
29/03/2014 23.00,"1,5","13,5","16,9",,,,
30/03/2014 0.00,"0,7","14,0","17,8","15,9",,,
30/03/2014 1.00,"1,9","15,1","19,5",,,,
30/03/2014 2.00,"1,4","13,5","16,5","21,5",,,
30/03/2014 3.00,"1,3","12,5","16,3",,,,
30/03/2014 4.00,"3,2","13,1","16,7","23,7",,,
30/03/2014 5.00,"1,1","10,6","13,7",,,,
30/03/2014 6.00,"2,0","11,7","16,3","19,5",,,
30/03/2014 7.00,"2,3","13,0","16,8",,,,
30/03/2014 8.00,"3,6","13,8","17,0","14,9",,,
30/03/2014 9.00,"2,1","9,2","11,5",,,,
30/03/2014 10.00,"2,6","10,0","12,2","22,2",,,
30/03/2014 11.00,"3,6","9,2","11,0",,,,
30/03/2014 12.00,"4,4","8,6","10,4","20,8",,,
30/03/2014 13.00,"2,8","11,1","13,5",,,,
30/03/2014 14.00,"4,7","12,8","15,3","14,2",,,
30/03/2014 15.00,"4,0","11,2","13,2",,,,
30/03/2014 16.00,"2,8","11,8","14,1","18,1",,,
30/03/2014 17.00,"4,6","14,6","17,1",,,,
30/03/2014 18.00,"2,6","15,2","17,9","12,0",,,
30/03/2014 19.00,"4,2","17,4","21,9",,,,
30/03/2014 20.00,"1,3","12,3","17,4","23,2",,,
30/03/2014 21.00,"0,5","23,2","32,0",,,,
30/03/2014 22.00,"1,7","36,1","49,5","15,1",,,
30/03/2014 23.00,,,,,,,
31/03/2014 0.00,,,,,,,
31/03/2014 1.00,,,,,,,
31/03/2014 2.00,,,,,,,
31/03/2014 3.00,,,,,,,
31/03/2014 4.00,,,,,,,
31/03/2014 5.00,"1,0","12,6","20,1",,,,
31/03/2014 6.00,"2,1","13,0","18,3","14,2",,,
31/03/2014 7.00,"1,5","16,0","21,1",,,,
31/03/2014 8.00,"2,5","18,4","22,8","18,8",,,
31/03/2014 9.00,"2,3","20,8","26,9",,,,
31/03/2014 10.00,"2,4","17,0","21,2","33,5",,,
31/03/2014 11.00,"2,7","11,9","14,7",,,,
31/03/2014 12.00,"2,7","7,6","9,2","37,1",,,
31/03/2014 13.00,"2,4","6,6","8,2",,,,
31/03/2014 14.00,"2,3","5,1","6,6","19,8",,,
31/03/2014 15.00,"3,0","6,6","8,1",,,,
31/03/2014 16.00,"2,4","6,5","8,1","10,7",,,
31/03/2014 17.00,"2,6","7,5","8,6",,,,
31/03/2014 18.00,"2,3","12,1","13,5","6,1",,,
31/03/2014 19.00,"2,2","15,2","17,0",,,,
31/03/2014 20.00,"2,0","19,7","23,1","11,5",,,
31/03/2014 21.00,"1,8","31,4","35,2",,,,
31/03/2014 22.00,"1,6","22,7","28,4","12,2",,,
31/03/2014 23.00,"1,8","15,1","19,0",,,,
01/04/2014 0.00,"1,8","14,0","18,3","29,8",,,
01/04/2014 1.00,"2,3","14,8","22,2",,,,
01/04/2014 2.00,"2,0","11,9","18,8","29,5",,,
01/04/2014 3.00,"1,5","9,7","13,9",,,,
01/04/2014 4.00,"1,9","12,2","16,8","15,6",,,
01/04/2014 5.00,"2,0","25,3","29,6",,,,
01/04/2014 6.00,"2,1","29,3","36,2","23,9",,,
01/04/2014 7.00,"2,5","33,3","45,0",,,,
01/04/2014 8.00,"2,4","22,3","27,9","23,4",,,
01/04/2014 9.00,"2,2","19,0","23,0",,,,
01/04/2014 10.00,"2,7","11,8","14,0","34,9",,,
01/04/2014 11.00,"5,2","14,2","17,3",,,,
01/04/2014 12.00,"3,5","8,6","10,2","34,9",,,
01/04/2014 13.00,"3,2","10,1","12,2",,,,
01/04/2014 14.00,"3,1","10,9","13,0","27,6",,,
01/04/2014 15.00,"2,1","10,0","11,7",,,,
01/04/2014 16.00,"2,2","10,0","11,3","23,4",,,
01/04/2014 17.00,"2,3","10,5","11,9",,,,
01/04/2014 18.00,"2,8","12,2","13,9","20,0",,,
01/04/2014 19.00,"3,1","12,1","15,2",,,,
01/04/2014 20.00,"1,2","17,0","25,1","26,6",,,
01/04/2014 21.00,"1,6","23,6","33,9",,,,
01/04/2014 22.00,"1,6","41,3","53,7","13,4",,,
01/04/2014 23.00,"1,8","59,8","92,1",,,,
02/04/2014 0.00,"1,8","47,7","68,6","17,6",,,
02/04/2014 1.00,"2,4",,,,,,
02/04/2014 2.00,,"20,1","30,8","32,7",,,
02/04/2014 3.00,"2,3","14,2","23,3",,,,
02/04/2014 4.00,"1,7","22,9","31,4","23,2",,,
02/04/2014 5.00,"2,7","25,3","29,8",,,,
02/04/2014 6.00,"2,3","24,2","32,3","28,3",,,
02/04/2014 7.00,"3,3","39,2","75,4",,,,
02/04/2014 8.00,"2,2","30,4","42,5","40,3",,,
02/04/2014 9.00,"2,5","18,2","23,0",,,,
02/04/2014 10.00,"2,0","15,5","18,7","43,7",,,
02/04/2014 11.00,"3,1","12,9","15,8",,,,
02/04/2014 12.00,"3,7","11,8","14,2","40,0",,,
02/04/2014 13.00,"3,3","11,4","13,7",,,,
02/04/2014 14.00,"2,8","10,9","12,9","24,2",,,
02/04/2014 15.00,"2,8","9,0","10,7",,,,
02/04/2014 16.00,"3,6","8,8","10,4","19,3",,,
02/04/2014 17.00,"3,0","8,1","9,7",,,,
02/04/2014 18.00,"2,8","11,0","13,2","19,5",,,
02/04/2014 19.00,"2,0","17,5","21,6",,,,
02/04/2014 20.00,"2,0","11,8","18,4","17,6",,,
02/04/2014 21.00,"0,9","13,6","22,0",,,,
02/04/2014 22.00,"0,5","31,8","43,1","20,5",,,
02/04/2014 23.00,"2,1","21,9","34,2",,,,
03/04/2014 0.00,"2,1","14,4","24,6","23,9",,,
03/04/2014 1.00,"1,2","21,0","28,0",,,,
03/04/2014 2.00,"2,5","25,9","34,7","32,0",,,
03/04/2014 3.00,"1,3","15,2","22,3",,,,
03/04/2014 4.00,"1,6","13,4","19,6","43,0",,,
03/04/2014 5.00,"1,5","20,6","27,4",,,,
03/04/2014 6.00,"2,6","35,5","46,3","38,1",,,
03/04/2014 7.00,"2,3","76,0","155,0",,,,
03/04/2014 8.00,"2,4","63,2","104,7","26,6",,,
03/04/2014 9.00,"3,1","43,9","62,3",,,,
03/04/2014 10.00,"3,4","18,6","23,0","48,6",,,
03/04/2014 11.00,"2,6","11,4","13,6",,,,
03/04/2014 12.00,"2,6","7,4","8,9","27,1",,,
03/04/2014 13.00,"2,3","5,0","6,3",,,,
03/04/2014 14.00,"1,9","5,4","6,6","26,1",,,
03/04/2014 15.00,"2,2","7,0","8,3",,,,
03/04/2014 16.00,"2,6","7,1","8,7","17,6",,,
03/04/2014 17.00,"2,6","6,4","8,1",,,,
03/04/2014 18.00,"2,9","7,8","9,1","17,6",,,
03/04/2014 19.00,"3,1","14,1","15,5",,,,
03/04/2014 20.00,"2,7","15,8","17,4","12,0",,,
03/04/2014 21.00,"1,8","9,4","10,8",,,,
03/04/2014 22.00,"2,1","7,5","8,9","18,1",,,
03/04/2014 23.00,"1,7","5,6","7,0",,,,
04/04/2014 0.00,"1,6","4,4","5,6","26,1",,,
04/04/2014 1.00,"2,1",,,,,,
04/04/2014 2.00,,"3,6","4,9","25,6",,,
04/04/2014 3.00,"2,0","3,3","4,5",,,,
04/04/2014 4.00,"2,4","2,7","4,0","20,0",,,
04/04/2014 5.00,"2,1","3,6","5,0",,,,
04/04/2014 6.00,"2,2","5,9","7,0","25,6",,,
04/04/2014 7.00,"1,8","6,4","7,4",,,,
04/04/2014 8.00,"1,7","9,1","10,4","15,6",,,
04/04/2014 9.00,"2,6","8,0","9,8",,,,
04/04/2014 10.00,"2,5","5,5","7,0","21,2",,,
04/04/2014 11.00,"2,5","5,7","7,0",,,,
04/04/2014 12.00,"2,1","4,3","5,5","23,0",,,
04/04/2014 13.00,"2,8","4,4","5,9",,,,
04/04/2014 14.00,"3,4","4,3","5,4","27,6",,,
04/04/2014 15.00,"3,0","4,5","5,6",,,,
04/04/2014 16.00,"2,7","5,2","6,3","15,4",,,
04/04/2014 17.00,"2,8","5,4","6,5",,,,
04/04/2014 18.00,"2,6","6,0","7,1","11,7",,,
04/04/2014 19.00,"2,9","7,6","8,5",,,,
04/04/2014 20.00,"1,7","7,9","9,0","38,8",,,
04/04/2014 21.00,"2,6","6,9","8,0",,,,
04/04/2014 22.00,"2,5","6,4","7,8","44,9",,,
04/04/2014 23.00,"2,5","10,7","13,0",,,,
05/04/2014 0.00,"2,4","13,1","16,1","35,9",,,
05/04/2014 1.00,"2,4","10,9","14,6",,,,
05/04/2014 2.00,"2,7","10,4","15,7","19,3",,,
05/04/2014 3.00,"1,9","11,7","15,5",,,,
05/04/2014 4.00,"2,4","11,8","17,7","11,0",,,
05/04/2014 5.00,"2,8","11,2","18,1",,,,
05/04/2014 6.00,"3,0","16,4","24,0","7,1",,,
05/04/2014 7.00,"2,2","20,0","29,8",,,,
05/04/2014 8.00,"1,8","23,6","31,3","5,4",,,
05/04/2014 9.00,"2,0","11,8","17,2",,,,
05/04/2014 10.00,"2,1","7,6","11,0","27,4",,,
05/04/2014 11.00,"0,2","4,7","6,5",,,,
05/04/2014 12.00,"2,0","5,8","7,6","18,1",,,
05/04/2014 13.00,"1,5","4,5","6,3",,,,
05/04/2014 14.00,"2,4","3,8","5,1","19,8",,,
05/04/2014 15.00,"2,3","3,9","5,2",,,,
05/04/2014 16.00,"2,0","4,4","5,3","10,7",,,
05/04/2014 17.00,"2,3","4,1","5,6",,,,
05/04/2014 18.00,"2,0","5,1","6,6","12,0",,,
05/04/2014 19.00,"1,9","8,2","9,9",,,,
05/04/2014 20.00,"2,5","10,4","13,6","32,5",,,
05/04/2014 21.00,"2,4","7,9","10,7",,,,
05/04/2014 22.00,"2,2","8,7","11,4","45,4",,,
05/04/2014 23.00,"3,0","6,7","9,0",,,,
06/04/2014 0.00,"2,3","4,3","5,8","54,5",,,
06/04/2014 1.00,"2,5",,,,,,
06/04/2014 2.00,,"10,8","14,8","37,9",,,
06/04/2014 3.00,"2,5","8,7","12,5",,,,
06/04/2014 4.00,"0,4","8,1","10,8","27,8",,,
06/04/2014 5.00,"1,6","8,9","11,6",,,,
06/04/2014 6.00,"2,1","11,1","14,1","20,0",,,
06/04/2014 7.00,"2,2","9,5","11,8",,,,
06/04/2014 8.00,"2,4","9,6","12,5","36,4",,,
06/04/2014 9.00,"2,3","10,6","13,7",,,,
06/04/2014 10.00,"1,7","13,4","16,8","25,6",,,
06/04/2014 11.00,"2,2","8,4","10,8",,,,
06/04/2014 12.00,"1,8","10,7","13,7","22,2",,,
06/04/2014 13.00,"2,4","9,4","11,5",,,,
06/04/2014 14.00,"1,8","7,5","9,7","12,7",,,
06/04/2014 15.00,"2,5","9,2","11,1",,,,
06/04/2014 16.00,"2,5","8,3","10,0","7,3",,,
06/04/2014 17.00,"2,8","6,7","8,2",,,,
06/04/2014 18.00,"1,9","8,8","10,7","5,4",,,
06/04/2014 19.00,"0,4","11,2","13,1",,,,
06/04/2014 20.00,"2,1","15,3","19,8","36,6",,,
06/04/2014 21.00,"2,4","15,4","21,3",,,,
06/04/2014 22.00,"1,7","10,3","12,5","26,1",,,
06/04/2014 23.00,"0,5","8,0","9,9",,,,
07/04/2014 0.00,"1,1","10,6","12,9","27,1",,,
07/04/2014 1.00,"2,2","10,3","12,7",,,,
07/04/2014 2.00,"2,5","9,7","11,7","30,5",,,
07/04/2014 3.00,"2,4","8,2","10,1",,,,
07/04/2014 4.00,"2,4","7,5","9,1","27,8",,,
07/04/2014 5.00,"2,6","8,2","10,0",,,,
07/04/2014 6.00,"2,8","11,9","14,3","26,1",,,
07/04/2014 7.00,"2,3","11,6","14,2",,,,
07/04/2014 8.00,"2,1","9,9","12,6","27,8",,,
07/04/2014 9.00,"1,8","6,6","8,5",,,,
07/04/2014 10.00,"3,2","5,6","7,5","32,2",,,
07/04/2014 11.00,"3,0","4,8","6,3",,,,
07/04/2014 12.00,"3,3","3,6","4,8","23,2",,,
07/04/2014 13.00,"3,0","4,1","5,5",,,,
07/04/2014 14.00,"3,0","5,8","7,5","13,4",,,
07/04/2014 15.00,"3,9","7,7","10,2",,,,
07/04/2014 16.00,"5,6","12,2","15,1","12,0",,,
07/04/2014 17.00,"6,1","12,1","14,2",,,,
07/04/2014 18.00,"7,3","9,4","10,7","13,7",,,
07/04/2014 19.00,"8,7","8,5","9,8",,,,
07/04/2014 20.00,"16,6","11,5","13,1","22,0",,,
07/04/2014 21.00,"12,2","16,0","18,2",,,,
07/04/2014 22.00,"3,9","10,4","12,5","23,9",,,
07/04/2014 23.00,"2,8","9,0","10,4",,,,
08/04/2014 0.00,"2,8","6,8","8,2","28,3",,,
08/04/2014 1.00,"1,3",,,,,,
08/04/2014 2.00,,"7,9","9,3","29,1",,,
08/04/2014 3.00,"2,2","7,2","8,8",,,,
08/04/2014 4.00,"1,4","9,1","10,7","27,8",,,
08/04/2014 5.00,"1,5","14,0","17,3",,,,
08/04/2014 6.00,"1,8","27,0","29,9","27,4",,,
08/04/2014 7.00,"1,4","23,9","29,4",,,,
08/04/2014 8.00,"2,7","13,6","16,6","28,3",,,
08/04/2014 9.00,"2,8","9,8","12,1",,,,
08/04/2014 10.00,"2,4","7,9","10,1","30,8",,,
08/04/2014 11.00,"1,8","7,0","8,8",,,,
08/04/2014 12.00,"2,9","7,0","8,6","19,3",,,
08/04/2014 13.00,"3,4","9,9","12,0",,,,
08/04/2014 14.00,"3,4","9,5","11,5","22,5",,,
08/04/2014 15.00,"3,4","9,5","11,6",,,,
08/04/2014 16.00,"2,9","9,8","11,5","27,8",,,
08/04/2014 17.00,"4,8","14,7","16,9",,,,
08/04/2014 18.00,"4,3","18,1","20,8","23,2",,,
08/04/2014 19.00,"2,3","17,3","23,2",,,,
08/04/2014 20.00,"2,5","35,5","39,6","24,9",,,
08/04/2014 21.00,"1,6","22,7","25,5",,,,
08/04/2014 22.00,"1,9","12,1","14,3","19,0",,,
08/04/2014 23.00,"2,4","11,0","13,2",,,,
09/04/2014 0.00,"2,0","11,6","13,6","30,3",,,
09/04/2014 1.00,"2,5","13,7","16,6",,,,
09/04/2014 2.00,"2,0","11,9","16,0","29,8",,,
09/04/2014 3.00,"1,0","11,9","17,2",,,,
09/04/2014 4.00,"1,9","10,0","14,7","34,9",,,
09/04/2014 5.00,"2,0","13,8","19,2",,,,
09/04/2014 6.00,"2,0","24,8","28,6","30,8",,,
09/04/2014 7.00,"2,5","25,9","31,5",,,,
09/04/2014 8.00,"2,1","21,1","28,3","33,7",,,
09/04/2014 9.00,"2,7","13,3","17,6",,,,
09/04/2014 10.00,"3,0","8,6","11,0","48,6",,,
09/04/2014 11.00,"3,1","5,0","6,5",,,,
09/04/2014 12.00,"2,8","3,7","4,8","33,7",,,
09/04/2014 13.00,"2,5","4,6","5,6",,,,
09/04/2014 14.00,"2,0","6,5","8,1","30,5",,,
09/04/2014 15.00,"2,1","5,5","7,2",,,,
09/04/2014 16.00,"1,8","9,0","11,2","24,7",,,
09/04/2014 17.00,"2,0","7,1","8,3",,,,
09/04/2014 18.00,"2,2","9,1","10,4","24,9",,,
09/04/2014 19.00,"2,2","8,9","10,2",,,,
09/04/2014 20.00,"2,2","7,3","8,5","33,2",,,
09/04/2014 21.00,"1,8","5,9","7,1",,,,
09/04/2014 22.00,"2,2","4,2","5,2","36,6",,,
09/04/2014 23.00,"2,0","4,0","5,1",,,,
10/04/2014 0.00,"2,7","3,2","4,4","33,9",,,
10/04/2014 1.00,"2,8",,,,,,
10/04/2014 2.00,,"4,4","5,6","19,0",,,
10/04/2014 3.00,"2,6","6,1","7,2",,,,
10/04/2014 4.00,"3,5","6,9","8,0","11,0",,,
10/04/2014 5.00,"2,9","4,4","5,4",,,,
10/04/2014 6.00,"2,7","9,4","10,6","8,1",,,
10/04/2014 7.00,"3,3","7,2","8,6",,,,
10/04/2014 8.00,"3,1","3,7","4,9","13,4",,,
10/04/2014 9.00,"2,6","2,4","3,6",,,,
10/04/2014 10.00,"2,5","2,3","3,2","17,6",,,
10/04/2014 11.00,"2,6","2,0","2,9",,,,
10/04/2014 12.00,"2,6","1,9","2,8","9,8",,,
10/04/2014 13.00,"2,3","1,7","2,8",,,,
10/04/2014 14.00,"2,7","1,8","3,0","15,1",,,
10/04/2014 15.00,"3,5","2,0","3,1",,,,
10/04/2014 16.00,"4,0","2,2","3,2","12,2",,,
10/04/2014 17.00,"3,7","2,9","4,2",,,,
10/04/2014 18.00,"3,4","5,9","7,3","10,7",,,
10/04/2014 19.00,"1,6","5,3","6,3",,,,
10/04/2014 20.00,"1,4","10,6","11,7","7,8",,,
10/04/2014 21.00,"1,8","10,3","11,5",,,,
10/04/2014 22.00,"2,2","9,4","10,7","4,2",,,
10/04/2014 23.00,"2,1","7,1","8,4",,,,
11/04/2014 0.00,"1,2","7,3","8,9","12,0",,,
11/04/2014 1.00,"0,4","8,9","11,1",,,,
11/04/2014 2.00,"1,3","7,8","9,6","13,4",,,
11/04/2014 3.00,"1,4","9,7","12,2",,,,
11/04/2014 4.00,"2,9","9,1","10,4","8,1",,,
11/04/2014 5.00,"0,8","19,3","22,5",,,,
11/04/2014 6.00,"2,0","28,0","36,6","7,8",,,
11/04/2014 7.00,"2,7","49,5","86,4",,,,
11/04/2014 8.00,"3,7","25,9","34,5","8,1",,,
11/04/2014 9.00,"3,4","13,0","15,8",,,,
11/04/2014 10.00,"3,4","6,4","7,9","20,0",,,
11/04/2014 11.00,"2,2","6,5","8,0",,,,
11/04/2014 12.00,"1,9","7,7","9,6","14,2",,,
11/04/2014 13.00,"2,5","8,9","11,0",,,,
11/04/2014 14.00,"3,0","6,5","7,9","15,9",,,
11/04/2014 15.00,"3,5","8,0","9,6",,,,
11/04/2014 16.00,"2,3","6,0","7,4","9,0",,,
11/04/2014 17.00,"2,0","7,6","9,2",,,,
11/04/2014 18.00,"3,0","8,4","9,7","5,9",,,
11/04/2014 19.00,"2,9","14,2","16,8",,,,
11/04/2014 20.00,"1,7","12,9","17,8","3,9",,,
11/04/2014 21.00,"1,1","46,6","71,3",,,,
11/04/2014 22.00,"1,4","45,1","77,5","2,0",,,
11/04/2014 23.00,"1,5","48,3","80,3",,,,
12/04/2014 0.00,"1,6","33,4","44,4","2,2",,,
12/04/2014 1.00,"2,5",,,,,,
12/04/2014 2.00,,"27,9","35,8","8,5",,,
12/04/2014 3.00,"1,9","23,1","31,4",,,,
12/04/2014 4.00,"1,3","20,1","28,1","17,3",,,
12/04/2014 5.00,"2,1","18,3","26,5",,,,
12/04/2014 6.00,"2,4","26,2","37,7","18,3",,,
12/04/2014 7.00,"2,0","36,5","70,3",,,,
12/04/2014 8.00,"2,3","18,8","27,6","23,0",,,
