"NetC","SIMAGE Brindisi","","","","",""
"Stat","MESAGNE 2","","","","",""
"Parm","NOX","NO2","CO","O3","BENZENE","TOLUENE"
"PtId","1","3","4","5","6","7"
"Unit","ug/m3 293K","ug/m3 293K","mg/m3 293K","ug/m3 293K","ug/m3 293K","ug/m3 293K"
"Field","Aver","Aver","Aver","Aver","Aver","Aver"
"2013-01-12 12:00:00","17.4858136","15.19648996","0.59862127","54.65288535","0.55390905","2.33020125"
"2013-01-12 13:00:00","18.34311234","15.94468233","0.6348353","55.74989595","0.60567435","2.25128205"
"2013-01-12 14:00:00","19.05515261","16.91255011","0.67547399","54.95229495","0.67442355","2.35684665"
"2013-01-12 15:00:00","16.4456378","14.6298745","0.65465078","54.1741851","0.6103017","2.15924355"
"2013-01-12 16:00:00","20.44096256","18.37002565","0.76977142","51.7340607","0.73147725","2.2183821"
"2013-01-12 17:00:00","31.03982864","28.75148968","1.01856533","38.86692915","1.0787319","3.14969985"
"2013-01-12 18:00:00","53.18436408","45.7418276","1.10656011","17.98758035","1.24333335","6.9122439"
"2013-01-12 19:00:00","60.86505928","48.80596056","1.56951363","22.4432313","1.5555015","13.16460735"
"2013-01-12 20:00:00","59.81257976","47.35333768","1.39792894","17.2931807","4.57827975","32.42230578"
"2013-01-12 21:00:00","55.65122648","47.29741168","1.52934909","18.8528318","1.75681665","10.92379023"
"2013-01-12 22:00:00","56.75171632","49.228264","1.78458312","15.50854746","2.1093597","9.47122032"
"2013-01-12 23:00:00","42.41817888","37.66900032","1.66381106","14.80653689","1.9331136","10.0146024"
"2013-01-13 00:00:00","29.02045072","27.8890056","1.30819481","18.28361042","1.56734955","6.89307345"
"2013-01-13 01:00:00","23.576394","21.88075592","1.13321181","19.25712453","1.05173055","5.05047285"
"2013-01-13 02:00:00","18.19590554","16.65153343","0.89897924","23.78720295","1.0064232","4.6783017"
"2013-01-13 03:00:00","11.0560597","8.84455637","0.61525631","47.11262325","0.687492","3.62880855"
"2013-01-13 04:00:00","12.37637982","10.0880313","0.61606598","50.256444","0.46461645","2.27375775"
"2013-01-13 05:00:00","14.23818791","12.1121223","0.66709764","37.94332395","0.5486715","2.5646706"
"2013-01-13 06:00:00","12.90749136","10.58331387","0.6528928","31.89248895","0.6548463","2.88172035"
"2013-01-13 07:00:00","15.0468511","11.48552166","0.62084714","34.85785695","0.4880583","2.59207875"
"2013-01-13 08:00:00","19.66731","16.42537251","0.65269475","29.47012005","0.6717285","2.77595235"
"2013-01-13 09:00:00","21.9123804","17.29758867","0.74183589","29.93954355","0.77754735","3.8779227"
"2013-01-13 10:00:00","20.93835024","15.68528702","0.74466101","39.0098709","0.855297","3.82386915"
"2013-01-13 11:00:00","19.5025912","13.22589863","0.69297812","62.7082764","0.79626015","3.42551025"
"2013-01-13 12:00:00","16.61035469","10.0953275","0.53652677","82.9414467","0.57099465","2.4700896"
"2013-01-13 13:00:00","14.43921942","8.24065308","0.46852456","96.043689","0.27860715","1.98055665"
"2013-01-13 14:00:00","10.12353523","5.28273937","0.45362887","95.6394222","0.2549619","1.23153615"
"2013-01-13 15:00:00","8.31879461","4.70234412","0.45299627","103.73032425","0.256284","0.89114625"
"2013-01-13 16:00:00","9.66051575","6.03498518","0.45698756","101.769738","0.30871035","0.88911225"
"2013-01-13 17:00:00","9.3395139","5.27301302","0.47860064","98.48211765","0.33789825","1.09759725"
"2013-01-13 18:00:00","9.89332278","5.31759704","0.44082668","99.6239559","0.30311685","0.99040545"
"2013-01-13 19:00:00","11.55215295","6.7475111","0.44574531","98.6335182","0.2742849","0.94657275"
"2013-01-13 20:00:00","9.06585316","4.64965514","0.42612788","100.19741865","0.278658","0.81802395"
"2013-01-13 21:00:00","9.02694396","5.10116438","0.41893633","101.8272738","0.2742849","0.6484392"
"2013-01-13 22:00:00","8.35511114","4.39755411","0.43073079","102.24424875","0.22867245","0.5159241"
"2013-01-13 23:00:00","7.2403616","3.7887867","0.41555783","104.32914345","0.27677655","0.63191295"
"2013-01-14 00:00:00","10.30705664","4.77761574","0.39015151","107.3224215","0.18900945","0.39373155"
"2013-01-14 01:00:00","6.46152752","3.02924661","0.38779938","111.5750832","0.14832945","0.32071095"
"2013-01-14 02:00:00","5.33769981","1.96978064","0.38863002","110.9085936","0.1736019","0.32274495"
"2013-01-14 03:00:00","5.59903962","2.19999309","0.37397083","110.6590989","0.1628217","0.2919807"
"2013-01-14 04:00:00","16.16938248","8.12068273","0.3772503","","0.1331253","0.25277535"
"2013-01-14 05:00:00","9.00230019","4.31244143","0.37788173","110.0137563","0.15107535","0.26009775"
"2013-01-14 06:00:00","5.87659127","2.29321265","0.37827783","106.5400623","0.1592622","0.21880755"
"2013-01-14 07:00:00","6.63532258","2.73311796","0.38141867","107.12365965","0.128142","0.2606571"
"2013-01-14 08:00:00","10.52559824","5.56807478","0.41860081","105.55383405","0.1632285","0.40074885"
"2013-01-14 09:00:00","13.66816718","6.43785887","0.41561725","104.1210849","0.19419615","1.0235088"
"2013-01-14 10:00:00","9.24029639","4.04331787","0.41306823","106.43518515","0.19124685","0.9286227"
"2013-01-14 11:00:00","11.05930245","5.12122317","0.43019722","106.1383092","0.2012643","0.8681112"
"2013-01-14 12:00:00","9.50552712","4.59047874","0.39206677","107.54233035","0.20039985","1.33099875"
"2013-01-14 13:00:00","12.4613319","7.25170932","0.41105278","107.09572965","0.19267065","0.84782205"
"2013-01-14 14:00:00","14.60458256","9.15420859","0.44872888","106.6677822","0.19084005","0.95938695"
"2013-01-14 15:00:00","12.55730856","7.31899069","0.42774723","108.3729087","0.22582485","1.0256445"
"2013-01-14 16:00:00","12.53007212","7.10742215","0.43790253","107.6522748","0.2236383","0.97932015"
"2013-01-14 17:00:00","17.21993279","10.68139756","0.4637434","105.7027209","0.24443595","1.05945975"
"2013-01-14 18:00:00","16.31983202","10.24934292","0.44080688","103.033371","0.2986929","1.75030785"
"2013-01-14 19:00:00","13.77841118","8.03313607","0.45323393","99.45563775","0.25491105","1.16512605"
"2013-01-14 20:00:00","10.19746271","5.81693114","0.42512015","102.2044884","0.21026475","0.9167238"
"2013-01-14 21:00:00","11.78625823","6.74345766","0.41188342","102.59947845","0.25013115","0.6286077"
"2013-01-14 22:00:00","11.06319337","7.00285296","0.43082982","95.4093588","0.24748695","0.72425655"
"2013-01-14 23:00:00","8.59570001","5.08900406","0.4240134","97.123782","0.19206045","0.73879965"
"2013-01-15 00:00:00","28.54770872","14.90629234","0.40706265","96.4987485","0.18067005","0.60709815"
"2013-01-15 01:00:00","9.84403716","7.15200426","0.43499819","78.5931846","0.1912977","0.52685685"
"2013-01-15 02:00:00","9.49644894","6.60160064","0.4145303","74.0529636","0.16124535","0.57791025"
"2013-01-15 03:00:00","8.59440176","6.07389438","0.43248878","65.22283425","0.19409445","0.7116966"
"2013-01-15 04:00:00","21.55506584","14.65986804","0.43985857","49.7523474","0.1883484","0.83704185"
"2013-01-15 05:00:00","22.7774648","18.42838945","0.43403007","41.12690505","0.1638387","1.0734435"
"2013-01-15 06:00:00","18.93323584","13.89465122","0.42053588","67.6612629","0.1933317","0.8803152"
"2013-01-15 07:00:00","8.27664457","4.18598558","0.39384573","92.7341037","0.1658727","0.70584885"
"2013-01-15 08:00:00","14.99108189","7.32628497","0.42417184","90.14257875","0.1701441","1.120734"
"2013-01-15 09:00:00","17.68619502","8.91021636","0.50424462","87.217809","0.19450125","1.63742085"
"2013-01-15 10:00:00","17.18037542","9.73217369","1.15747294","83.91510645","0.2967606","1.7337816"
"2013-01-15 11:00:00","20.7749316","12.51742806","0.38096432","87.2990055","0.258318","1.76179995"
"2013-01-15 12:00:00","19.7665428","17.2721323","1.24692979","60.06635775","0.41874975","2.7558666"
"2013-01-15 13:00:00","21.87607152","21.59867856","0.69679116","52.2043221","0.6512868","2.42773155"
"2013-01-15 14:00:00","49.63391392","44.52107296","0.99013583","35.23339575","1.03027185","4.37111685"
"2013-01-15 15:00:00","32.85429752","34.60974296","0.84292993","35.4414543","0.88107795","4.53505725"
"2013-01-15 16:00:00","28.70527664","29.61317072","0.8403413","39.4589853","0.85097475","3.47615685"
"2013-01-15 17:00:00","32.65717032","32.87829312","0.92132394","37.7969907","0.87487425","4.0349475"
"2013-01-15 18:00:00","34.27965528","34.25066936","0.93444184","38.9921154","0.9636075","3.85183665"
"2013-01-15 19:00:00","32.22784984","30.96480176","0.98707305","42.5545869","0.97942185","4.0834584"
"2013-01-15 20:00:00","34.17851048","31.9558296","0.87187319","42.90137775","0.86470425","3.3725754"
"2013-01-15 21:00:00","46.35774016","31.03009656","0.65530318","53.21844045","0.5941314","2.1644811"
"2013-01-15 22:00:00","58.40469768","29.66720384","0.51692798","52.8107622","0.4317165","1.5270255"
"2013-01-15 23:00:00","14.18306686","12.40313062","0.44120181","72.7326726","0.2577078","0.8678061"
"2013-01-16 00:00:00","23.6392988","16.96524101","0.53091613","58.6146162","0.26884395","0.83216025"
"2013-01-16 01:00:00","16.58506275","15.97791671","0.55053357","47.2471062","0.29752335","1.187856"
"2013-01-16 02:00:00","14.46061852","12.98271709","0.55049396","46.86480435","0.3703914","1.35693225"
"2013-01-16 03:00:00","11.80960184","9.96238805","0.53593379","51.4600275","0.28938735","1.2226374"
"2013-01-16 04:00:00","13.29463886","10.33364491","0.50157794","","0.28765845","1.14692175"
"2013-01-16 05:00:00","9.15404798","5.5210587","0.44434265","61.70517045","0.24463935","0.89673975"
"2013-01-16 06:00:00","9.24548365","4.39593274","0.40247954","73.76706015","0.2031966","0.61431885"
"2013-01-16 07:00:00","10.82325266","6.10388792","0.3897158","72.54320745","0.19500975","0.60923385"
"2013-01-16 08:00:00","17.02862763","9.44927226","0.44100376","77.6763624","0.2316726","1.10502135"
"2013-01-16 09:00:00","19.69195568","11.15398278","0.4684267","81.71418255","0.24219855","1.1862288"
"2013-01-16 10:00:00","15.49819782","8.41088035","0.43893006","94.2480693","0.67462695","7.12576305"
"2013-01-16 11:00:00","14.9865428","8.87373922","0.46694482","93.127398","0.2999133","3.59189145"
"2013-01-16 12:00:00","16.59543918","13.80224235","0.52251881","67.6765047","0.40512195","2.23206075"
"2013-01-16 13:00:00","17.38918877","14.96789889","0.58153189","62.3665728","0.5694183","2.37220335"
"2013-01-16 14:00:00","18.43844083","16.31999454","0.65551987","59.2210563","0.71225595","2.76242625"
"2013-01-16 15:00:00","18.97603787","14.26347985","0.66156506","70.950579","0.76880115","2.5789086"
"2013-01-16 16:00:00","24.58738312","20.81076248","0.80647941","68.58065865","0.7443423","2.24640045"
"2013-01-16 17:00:00","34.73555256","27.56719688","0.82558424","55.75667895","0.96396345","4.47037605"
"2013-01-16 18:00:00","33.57477736","29.40241096","0.90348313","54.5471703","0.8693316","3.43110375"
"2013-01-16 19:00:00","30.48018624","24.6935756","0.76625545","62.08070925","0.86002605","3.24112815"
"2013-01-16 20:00:00","22.76578248","18.31085116","0.68618151","74.92751175","0.737325","2.3171328"
"2013-01-16 21:00:00","21.03691384","19.1498272","0.75694943","58.8801906","0.75527505","2.39254335"
"2013-01-16 22:00:00","19.54865128","17.71829559","0.77399921","57.6165576","0.68754285","2.0732562"
"2013-01-16 23:00:00","18.84504293","16.67098803","0.78217867","51.0641796","0.65632095","2.13402195"
"2013-01-17 00:00:00","15.01118466","13.61580132","0.73551343","46.60258155","0.5131782","1.7735463"
"2013-01-17 01:00:00","13.17985576","11.71735549","0.69710688","42.2602845","0.52685685","1.7485281"
"2013-01-17 02:00:00","10.58396204","8.26253974","0.61057417","43.04517735","0.4711761","1.6165215"
"2013-01-17 03:00:00","14.6383045","8.77970706","0.51258136","54.61737435","0.36413685","1.2187728"
"2013-01-17 04:00:00","13.31733621","9.37550538","0.46846514","50.7427851","0.2685897","0.98460855"
"2013-01-17 05:00:00","13.7388519","7.71400224","0.44487622","62.56788825","0.2234349","0.71469675"
"2013-01-17 06:00:00","13.65065899","8.8494205","0.43786292","54.9320058","",""
"2013-01-17 07:00:00","13.36402725","7.4673313","0.43938441","62.3056854","0.31908375","0.82199025"
"2013-01-17 08:00:00","16.77571783","10.68544909","0.46492937","62.5898532","0.2350287","1.09413945"
"2013-01-17 09:00:00","26.99975352","16.58749482","0.58753746","53.0044368","0.32945715","2.84724405"
"2013-01-17 10:00:00","21.21849648","12.26208429","0.51761999","76.07104575","0.41732595","2.05062795"
"2013-01-17 11:00:00","24.39996888","17.59832333","0.56718841","69.18286935","0.44803935","1.9527417"
"2013-01-17 12:00:00","21.62963384","18.30193359","0.61389326","54.66218205","0.55950255","2.2840803"
"2013-01-17 13:00:00","29.45946504","20.00988304","0.6666829","68.93249685","0.71388315","2.5888752"
"2013-01-17 14:00:00","34.01507272","24.12615136","0.75388781","59.80804515","0.7460712","4.4705286"
"2013-01-17 15:00:00","22.42858216","17.74099294","0.73221415","67.1487075","0.5694183","3.9708765"
"2013-01-17 16:00:00","26.81819","23.96646112","0.95279525","50.54402325","1.0314414","3.8863638"
"2013-01-17 17:00:00","36.67455","28.26025864","0.92464303","49.13575275","1.1009025","4.4436798"
"2013-01-17 18:00:00","39.8702668","32.49975536","0.95010876","41.08377315","1.009881","4.15164825"
"2013-01-17 19:00:00","43.08743624","36.90622704","1.11458113","33.99090975","1.43463105","4.234788"
"2013-01-17 20:00:00","37.34053784","32.90343592","1.01854552","37.2497622","1.0806642","4.13812215"
"2013-01-17 21:00:00","26.44141128","22.5179108","0.8098183","54.61737435","0.8933328","3.4217982"
"2013-01-17 22:00:00","19.20818144","17.44592928","0.76259968","57.49564065","0.74764755","2.30365755"
"2013-01-17 23:00:00","12.28689058","9.74271263","0.58965194","76.95068115","0.6259635","1.81966725"
"2013-01-18 00:00:00","12.00025883","9.20041398","0.56811691","76.81785405","0.43705575","1.22787495"
"2013-01-18 01:00:00","11.68898332","9.34064962","0.58506883","65.9367051","0.4162581","1.13197185"
"2013-01-18 02:00:00","10.33429308","8.04853723","0.53362243","62.10776145","0.3477123","1.1071062"
"2013-01-18 03:00:00","8.84407072","6.38597866","0.48324317","68.0257893","0.29548935","0.89033265"
"2013-01-18 04:00:00","7.45241578","4.62047228","0.44718758","","0.30159135","0.88479"
"2013-01-18 05:00:00","7.61259358","4.71774528","0.45133731","65.161089","0.2604537","0.75995325"
"2013-01-18 06:00:00","20.28207536","16.75529002","0.47970739","46.39538085","0.317304","0.92175795"
"2013-01-18 07:00:00","41.2567536","33.86157736","0.62039279","22.60815795","0.38030715","2.2270266"
"2013-01-18 08:00:00","46.84023336","34.61297424","0.64123581","22.9168842","0.4904991","3.85651485"
"2013-01-18 09:00:00","58.82361688","41.2940376","0.80588642","26.75173305","0.6602364","5.70918375"
"2013-01-18 10:00:00","34.66033448","28.50262376","0.70560206","44.9871303","0.81253215","4.97551995"
"2013-01-18 11:00:00","23.07122448","18.44135854","0.62232902","61.1147901","0.6794577","3.26838375"
"2013-01-18 12:00:00","22.13935392","16.85904853","0.60927054","66.9888681","0.5171445","3.68820135"
"2013-01-18 13:00:00","26.06205136","18.47702499","0.63115972","71.3058087","0.59753835","3.9131109"
"2013-01-18 14:00:00","26.5698212","18.56619302","0.64911936","76.81194885","0.6900345","3.1623615"
"2013-01-18 15:00:00","19.62386936","17.41188421","0.67934645","59.95942575","0.6825087","2.56238235"
"2013-01-18 16:00:00","17.42615155","16.0630313","0.73349915","57.91937865","0.6370488","2.35847385"
"2013-01-18 17:00:00","22.54465968","21.5030212","0.91294643","51.2054256","0.99284625","3.10861305"
"2013-01-18 18:00:00","25.14702552","24.45769216","0.96342471","40.9002132","0.99701595","3.71789775"
"2013-01-18 19:00:00","27.51012368","26.95923824","1.05171657","31.08052395","1.25380845","4.43844225"
"2013-01-18 20:00:00","28.63719032","27.88818344","1.0985985","26.99193105","1.31086215","4.2312285"
"2013-01-18 21:00:00","28.75261776","28.16622648","1.14413718","27.85548675","1.29469185","4.0450158"
"2013-01-18 22:00:00","24.36884152","23.64950888","1.09413305","31.67511375","1.2189762","3.77505315"
"2013-01-18 23:00:00","20.41696696","18.96177053","0.96816626","35.1589623","1.0003212","3.14827605"
"2013-01-19 00:00:00","16.55912265","15.27511905","0.88910121","39.76687365","0.71957835","2.35410075"
"2013-01-19 01:00:00","13.3692145","12.02295618","0.77870115","41.71642755","0.74652885","2.17337985"
"2013-01-19 02:00:00","11.77134081","10.04506866","0.70504985","40.2819627","0.6175224","1.8283626"
"2013-01-19 03:00:00","11.22077658","9.35686147","0.66460804","41.03385825","0.503415","1.56114585"
"2013-01-19 04:00:00","11.83748645","10.07911374","0.64779476","35.99544585","0.5199921","1.5487893"
"2013-01-19 05:00:00","11.26876396","9.4136039","0.62402759","35.02954665","0.4554126","1.4243085"
"2013-01-19 06:00:00","12.34201162","10.71301057","0.63038966","32.5877265","0.54262035","1.54182285"
"2013-01-19 07:00:00","16.54615546","14.18322938","0.71945158","30.19242975","0.50509305","1.6733718"
"2013-01-19 08:00:00","23.58482592","21.3676516","0.77334797","23.8015869","0.670203","2.4005268"
"2013-01-19 09:00:00","37.63754792","31.69967896","0.98569019","23.8058163","0.88779015","3.61762155"
"2013-01-19 10:00:00","44.60814544","35.79000144","1.08812748","25.79006325","1.11142845","5.33818215"
"2013-01-19 11:00:00","30.22663592","26.18105424","0.93120198","37.72004355","1.03962825","4.5169038"
"2013-01-19 12:00:00","28.49581704","21.40250736","0.81355212","60.69358575","0.8058708","5.0076063"
"2013-01-19 13:00:00","27.08277256","16.93605815","0.72551773","82.3620588","0.6517953","2.65025115"
"2013-01-19 14:00:00","21.3916472","13.3580293","0.69155565","85.834077","0.4984317","2.259774"
"2013-01-19 15:00:00","14.9041834","8.72701808","0.63287926","90.89619","0.4939569","1.49880375"
"2013-01-19 16:00:00","12.75768998","8.39304713","0.63278024","90.01062945","0.52929765","1.7281881"
"2013-01-19 17:00:00","13.44573657","9.51411965","0.62845343","80.3744403","0.5120595","1.5342462"
"2013-01-19 18:00:00","16.73097321","12.10725818","0.66581265","73.308669","0.576639","1.8200232"
"2013-01-19 19:00:00","19.0292125","13.67092237","0.69489454","60.0541683","0.59519925","1.8209385"
"2013-01-19 20:00:00","18.81391366","13.73334152","0.62193409","68.73375495","0.52482285","1.7161875"
"2013-01-19 21:00:00","13.3607845","9.13880743","0.54314514","87.8200197","0.3964266","1.26296145"
"2013-01-19 22:00:00","9.27207192","5.79909791","0.51242409","87.9477396","0.3479157","0.8348553"
"2013-01-19 23:00:00","9.25456182","6.31383508","0.54946759","87.076563","0.42515685","0.82483785"
"2013-01-20 00:00:00","8.79219051","5.69290926","0.54012196","89.03543355","0.314253","0.77103855"
"2013-01-20 01:00:00","8.17937157","5.07198152","0.53206133","90.1433967","0.34044075","0.7426134"
"2013-01-20 02:00:00","7.65150278","4.39107052","0.5050543","89.30607525","0.25663995","0.5823342"
"2013-01-20 03:00:00","7.6703073","4.54751801","0.4714289","81.63976905","0.2275029","0.49227885"
