Stat,S. Pietro  Vernotico,,,,,  ,
,,,,,,,,
Parm,SO2,NO2,NOX,PM10,,,
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,,,
Field,Aver,Aver,Aver,Aver,,,
,,,,,,,,
,,,,,,,
,,,,,,,,,
01/08/2014 14.00,"0,4","6,7","12,5","10,2",,,
01/08/2014 15.00,"0,4","6,5","12,7","10,2",,,
01/08/2014 16.00,"0,4","6,1","12,5","10,2",,,
01/08/2014 17.00,"0,4","6,9","13,7","10,2",,,
01/08/2014 18.00,"0,4","7,6","14,3","10,2",,,
01/08/2014 19.00,"0,3","7,5","14,5","10,2",,,
01/08/2014 20.00,"0,4","10,8","18,0","10,2",,,
01/08/2014 21.00,"0,4","19,4","26,6","10,2",,,
01/08/2014 22.00,"0,4","18,2","25,1","10,2",,,
01/08/2014 23.00,"0,3","13,0","19,6","10,2",,,
02/08/2014 0.00,"0,3","11,5","17,9","10,2",,,
02/08/2014 1.00,,"10,9","17,3","12,0",,,
02/08/2014 2.00,"0,3",,,"12,0",,,
02/08/2014 3.00,"0,2","8,0","14,0","12,0",,,
02/08/2014 4.00,"0,3","8,0","13,9","12,0",,,
02/08/2014 5.00,"0,3","10,3","16,1","12,0",,,
02/08/2014 6.00,"0,2","12,8","19,1","12,0",,,
02/08/2014 7.00,"0,4","12,1","18,7","12,0",,,
02/08/2014 8.00,"0,3","10,2","16,5","12,0",,,
02/08/2014 9.00,"0,2","8,5","14,1","12,0",,,
02/08/2014 10.00,"0,4","6,9","12,2","12,0",,,
02/08/2014 11.00,"0,6","8,4","14,2","12,0",,,
02/08/2014 12.00,"0,3","7,3","13,5","12,0",,,
02/08/2014 13.00,"0,5","9,2","16,5","12,0",,,
02/08/2014 14.00,"0,4","10,9","19,2","12,0",,,
02/08/2014 15.00,"0,7","9,9","18,0","12,0",,,
02/08/2014 16.00,"0,6","10,4","18,8","12,0",,,
02/08/2014 17.00,"1,0","10,4","18,7","12,0",,,
02/08/2014 18.00,"1,3","8,5","15,6","12,0",,,
02/08/2014 19.00,"1,5","10,6","17,2","12,0",,,
02/08/2014 20.00,"1,3","11,5","18,5","12,0",,,
02/08/2014 21.00,"0,9","14,2","21,5","12,0",,,
02/08/2014 22.00,"0,8","15,9","22,9","12,0",,,
02/08/2014 23.00,"0,8","18,0","25,2","12,0",,,
03/08/2014 0.00,"0,7","13,8","21,0","12,0",,,
03/08/2014 1.00,"0,6","10,6","17,4","13,7",,,
03/08/2014 2.00,"0,5","10,0","16,5","13,7",,,
03/08/2014 3.00,"0,6","8,6","14,9","13,7",,,
03/08/2014 4.00,"0,4","8,2","14,4","13,7",,,
03/08/2014 5.00,"0,5","9,0","15,2","13,7",,,
03/08/2014 6.00,"0,5","8,6","15,2","13,7",,,
03/08/2014 7.00,"0,3","11,0","17,5","13,7",,,
03/08/2014 8.00,"0,3","8,3","14,0","13,7",,,
03/08/2014 9.00,"0,4","6,5","11,8","13,7",,,
03/08/2014 10.00,"0,4","8,0","13,7","13,7",,,
03/08/2014 11.00,"0,7","8,2","15,0","13,7",,,
03/08/2014 12.00,"0,3","10,3","19,3","13,7",,,
03/08/2014 13.00,"0,4","8,4","19,3","13,7",,,
03/08/2014 14.00,"0,3","6,0","15,6","13,7",,,
03/08/2014 15.00,"0,4","5,4","14,2","13,7",,,
03/08/2014 16.00,"0,6","5,6","13,5","13,7",,,
03/08/2014 17.00,"0,6","5,2","11,9","13,7",,,
03/08/2014 18.00,"0,9","5,2","9,8","13,7",,,
03/08/2014 19.00,"1,1","5,8","8,9","13,7",,,
03/08/2014 20.00,"1,4","9,3","12,5","13,7",,,
03/08/2014 21.00,"1,5","11,1","14,7","13,7",,,
03/08/2014 22.00,"0,9","8,9","12,8","13,7",,,
03/08/2014 23.00,"1,0","8,2","12,4","13,7",,,
04/08/2014 0.00,"0,8","10,0","14,2","13,7",,,
04/08/2014 1.00,,"10,9","15,4","9,4",,,
04/08/2014 2.00,"0,2",,,"9,4",,,
04/08/2014 3.00,"0,2","9,7","14,4","9,4",,,
04/08/2014 4.00,"0,2","11,1","15,8","9,4",,,
04/08/2014 5.00,"0,2","13,4","18,4","9,4",,,
04/08/2014 6.00,"0,1","13,9","19,5","9,4",,,
04/08/2014 7.00,"0,1","14,5","21,0","9,4",,,
04/08/2014 8.00,,"12,5","18,9","9,4",,,
04/08/2014 9.00,,"10,0","16,1","9,4",,,
04/08/2014 10.00,"0,1","8,0","14,0","9,4",,,
04/08/2014 11.00,"0,1","8,5","15,1","9,4",,,
04/08/2014 12.00,,"7,3","14,4","9,4",,,
04/08/2014 13.00,"0,1","6,5","14,9","9,4",,,
04/08/2014 14.00,,"6,9","15,6","9,4",,,
04/08/2014 15.00,"0,1","5,8","13,9","9,4",,,
04/08/2014 16.00,"0,1","5,7","13,0","9,4",,,
04/08/2014 17.00,"0,1","6,6","12,8","9,4",,,
04/08/2014 18.00,"0,2","6,0","10,1","9,4",,,
04/08/2014 19.00,"0,3","7,7","10,9","9,4",,,
04/08/2014 20.00,"0,5","9,0","12,7","9,4",,,
04/08/2014 21.00,"0,2","9,7","13,9","9,4",,,
04/08/2014 22.00,"0,2","9,7","13,8","9,4",,,
04/08/2014 23.00,"0,1","12,0","16,2","9,4",,,
05/08/2014 0.00,"0,2","14,4","18,9","9,4",,,
05/08/2014 1.00,"0,1","9,6","14,3","13,2",,,
05/08/2014 2.00,"0,1","5,6","10,2","13,2",,,
05/08/2014 3.00,,"6,4","11,1","13,2",,,
05/08/2014 4.00,"0,1","6,4","11,2","13,2",,,
05/08/2014 5.00,"0,1","8,1","13,1","13,2",,,
05/08/2014 6.00,,"10,4","15,4","13,2",,,
05/08/2014 7.00,"0,1","9,4","14,9","13,2",,,
05/08/2014 8.00,,"8,5","14,0","13,2",,,
05/08/2014 9.00,"0,1","7,0","12,2","13,2",,,
05/08/2014 10.00,,"7,4","12,9","13,2",,,
05/08/2014 11.00,,"6,2","11,9","13,2",,,
05/08/2014 12.00,,"7,0","14,6","13,2",,,
05/08/2014 13.00,"0,1","6,3","14,7","13,2",,,
05/08/2014 14.00,,"5,5","13,5","13,2",,,
05/08/2014 15.00,"0,1","6,3","13,9","13,2",,,
05/08/2014 16.00,"0,1","5,9","12,8","13,2",,,
05/08/2014 17.00,"0,1","5,9","11,7","13,2",,,
05/08/2014 18.00,"0,1","9,5","13,3","13,2",,,
05/08/2014 19.00,"0,5","9,7","12,8","13,2",,,
05/08/2014 20.00,"0,2","8,9","12,7","13,2",,,
05/08/2014 21.00,"0,5","8,9","12,8","13,2",,,
05/08/2014 22.00,"0,2","8,6","12,8","13,2",,,
05/08/2014 23.00,"0,2","8,7","13,0","13,2",,,
06/08/2014 0.00,"0,2","8,5","12,9","13,2",,,
06/08/2014 1.00,,"8,3","13,0","12,6",,,
06/08/2014 2.00,"0,5",,,"12,6",,,
06/08/2014 3.00,"0,4","9,7","14,5","12,6",,,
06/08/2014 4.00,"0,6","7,9","12,7","12,6",,,
06/08/2014 5.00,"0,6","9,6","14,4","12,6",,,
06/08/2014 6.00,"0,4","10,6","15,7","12,6",,,
06/08/2014 7.00,"0,4","10,0","15,5","12,6",,,
06/08/2014 8.00,"0,3","8,4","13,9","12,6",,,
06/08/2014 9.00,"0,4","8,5","13,6","12,6",,,
06/08/2014 10.00,"0,6","7,5","12,8","12,6",,,
06/08/2014 11.00,"0,4","7,1","12,9","12,6",,,
06/08/2014 12.00,"0,6","6,8","13,4","12,6",,,
06/08/2014 13.00,"0,4","6,0","13,5","12,6",,,
06/08/2014 14.00,"0,4","6,0","14,0","12,6",,,
06/08/2014 15.00,"0,4","5,3","13,0","12,6",,,
06/08/2014 16.00,"0,5","5,1","12,1","12,6",,,
06/08/2014 17.00,"0,6","6,1","12,2","12,6",,,
06/08/2014 18.00,"0,8","6,1","10,2","12,6",,,
06/08/2014 19.00,"0,6","6,4","10,3","12,6",,,
06/08/2014 20.00,"0,7","6,6","10,9","12,6",,,
06/08/2014 21.00,"0,8","6,7","11,3","12,6",,,
06/08/2014 22.00,"0,6","6,2","10,7","12,6",,,
06/08/2014 23.00,"0,5","6,1","10,8","12,6",,,
07/08/2014 0.00,"0,4","5,6","10,3","12,6",,,
07/08/2014 1.00,"0,3","5,3","10,0","13,9",,,
07/08/2014 2.00,"0,3","4,6","9,2","13,9",,,
07/08/2014 3.00,"0,5","5,1","9,8","13,9",,,
07/08/2014 4.00,"0,3","6,2","11,0","13,9",,,
07/08/2014 5.00,"0,2","6,7","11,6","13,9",,,
07/08/2014 6.00,"0,3","8,7","13,6","13,9",,,
07/08/2014 7.00,"0,4","8,0","13,3","13,9",,,
07/08/2014 8.00,"0,4","7,6","12,9","13,9",,,
07/08/2014 9.00,"0,3","8,5","13,6","13,9",,,
07/08/2014 10.00,"0,4","7,6","12,9","13,9",,,
07/08/2014 11.00,"0,3","6,3","13,5","13,9",,,
07/08/2014 12.00,"0,3","6,3","14,0","13,9",,,
07/08/2014 13.00,"0,4","5,7","13,5","13,9",,,
07/08/2014 14.00,"0,4","5,4","12,9","13,9",,,
07/08/2014 15.00,"0,4","5,6","12,4","13,9",,,
07/08/2014 16.00,"0,6","5,5","11,7","13,9",,,
07/08/2014 17.00,"0,6","5,8","11,3","13,9",,,
07/08/2014 18.00,"0,8","6,9","10,5","13,9",,,
07/08/2014 19.00,"0,8","7,0","10,1","13,9",,,
07/08/2014 20.00,"0,6","8,9","12,5","13,9",,,
07/08/2014 21.00,"0,5","11,3","15,3","13,9",,,
07/08/2014 22.00,"0,6","8,9","13,1","13,9",,,
07/08/2014 23.00,"0,5","8,8","13,1","13,9",,,
08/08/2014 0.00,"0,3","9,2","13,7","13,9",,,
08/08/2014 1.00,,"7,7","12,3","16,6",,,
08/08/2014 2.00,"0,5",,,"16,6",,,
08/08/2014 3.00,"0,3","6,5","11,2","16,6",,,
08/08/2014 4.00,"0,3","7,1","11,8","16,6",,,
08/08/2014 5.00,"0,4","9,3","14,3","16,6",,,
08/08/2014 6.00,"0,3","16,6","22,2","16,6",,,
08/08/2014 7.00,"0,5","16,2","22,3","16,6",,,
08/08/2014 8.00,"0,6","9,2","14,7","16,6",,,
08/08/2014 9.00,"0,2","8,4","13,6","16,6",,,
08/08/2014 10.00,"0,4","7,8","13,2","16,6",,,
08/08/2014 11.00,"0,4","7,9","13,5","16,6",,,
08/08/2014 12.00,"0,2","8,0","14,9","16,6",,,
08/08/2014 13.00,"1,2","2,5","10,8","16,6",,,
08/08/2014 14.00,,,,"16,6",,,
08/08/2014 15.00,"1,5",,,"16,6",,,
08/08/2014 16.00,"2,2","5,8","17,9","16,6",,,
08/08/2014 17.00,"2,4","5,8","15,4","16,6",,,
08/08/2014 18.00,"2,2","6,5","14,4","16,6",,,
08/08/2014 19.00,"2,0","8,3","15,3","16,6",,,
08/08/2014 20.00,"2,0","10,9","17,8","16,6",,,
08/08/2014 21.00,"1,6","10,4","17,4","16,6",,,
08/08/2014 22.00,"1,9","12,3","19,3","16,6",,,
08/08/2014 23.00,"1,9","10,3","17,3","16,6",,,
09/08/2014 0.00,"1,5","10,1","17,1","16,6",,,
09/08/2014 1.00,"2,0","9,1","16,0","17,8",,,
09/08/2014 2.00,"1,7","8,7","15,3","17,8",,,
09/08/2014 3.00,"1,7","8,1","14,6","17,8",,,
09/08/2014 4.00,"1,1","9,1","15,7","17,8",,,
09/08/2014 5.00,"1,6","10,3","16,7","17,8",,,
09/08/2014 6.00,"1,4","14,0","20,5","17,8",,,
09/08/2014 7.00,"1,3","13,8","20,9","17,8",,,
09/08/2014 8.00,"1,4","13,2","20,8","17,8",,,
09/08/2014 9.00,"0,9","16,3","24,4","17,8",,,
09/08/2014 10.00,"2,2","10,2","17,0","17,8",,,
09/08/2014 11.00,"3,3","10,0","17,2","17,8",,,
09/08/2014 12.00,"5,7","23,1","33,8","17,8",,,
09/08/2014 13.00,"6,4","7,3","14,4","17,8",,,
09/08/2014 14.00,"5,1","7,0","14,2","17,8",,,
09/08/2014 15.00,"4,9","6,8","14,3","17,8",,,
09/08/2014 16.00,"4,0","4,4","11,4","17,8",,,
09/08/2014 17.00,"3,5","5,5","12,1","17,8",,,
09/08/2014 18.00,"3,3","5,6","11,4","17,8",,,
09/08/2014 19.00,"2,5","7,4","13,1","17,8",,,
09/08/2014 20.00,"2,3","9,9","15,9","17,8",,,
09/08/2014 21.00,"2,0","17,6","24,2","17,8",,,
09/08/2014 22.00,"2,0","17,7","24,3","17,8",,,
09/08/2014 23.00,"1,9","19,9","27,0","17,8",,,
10/08/2014 0.00,"2,0","21,0","28,5","17,8",,,
10/08/2014 1.00,,"13,4","21,0","19,7",,,
10/08/2014 2.00,"0,5",,,"19,7",,,
10/08/2014 3.00,"0,7","15,3","23,5","19,7",,,
10/08/2014 4.00,"0,3","14,7","23,5","19,7",,,
10/08/2014 5.00,"0,6","12,5","21,9","19,7",,,
10/08/2014 6.00,"0,4","13,0","24,4","19,7",,,
10/08/2014 7.00,"0,4","11,4","19,8","19,7",,,
10/08/2014 8.00,"0,3","12,3","19,6","19,7",,,
10/08/2014 9.00,"0,4","9,6","16,1","19,7",,,
10/08/2014 10.00,"1,2","11,6","18,3","19,7",,,
10/08/2014 11.00,"1,8","8,8","14,4","19,7",,,
10/08/2014 12.00,"2,9","10,4","16,8","19,7",,,
10/08/2014 13.00,"3,9","7,2","13,0","19,7",,,
10/08/2014 14.00,"5,1","9,2","15,6","19,7",,,
10/08/2014 15.00,"3,9","4,6","10,3","19,7",,,
10/08/2014 16.00,"3,6","6,6","12,2","19,7",,,
10/08/2014 17.00,"3,4","4,3","9,2","19,7",,,
10/08/2014 18.00,"1,8","5,3","9,7","19,7",,,
10/08/2014 19.00,"1,8","6,5","10,8","19,7",,,
10/08/2014 20.00,"1,3","12,7","17,3","19,7",,,
10/08/2014 21.00,"1,2","19,4","24,8","19,7",,,
10/08/2014 22.00,"0,9","20,4","26,3","19,7",,,
10/08/2014 23.00,"0,8","19,6","25,5","19,7",,,
11/08/2014 0.00,"0,8","23,5","30,1","19,7",,,
11/08/2014 1.00,"0,9","22,2","29,1","18,6",,,
11/08/2014 2.00,"0,5","23,7","31,8","18,6",,,
11/08/2014 3.00,"0,6","20,0","27,1","18,6",,,
11/08/2014 4.00,"0,7","17,8","25,2","18,6",,,
11/08/2014 5.00,"0,6","18,2","27,1","18,6",,,
11/08/2014 6.00,"0,5","29,1","43,4","18,6",,,
11/08/2014 7.00,"0,3","33,9","48,4","18,6",,,
11/08/2014 8.00,"0,6","18,6","25,7","18,6",,,
11/08/2014 9.00,"0,8","12,0","18,4","18,6",,,
11/08/2014 10.00,"1,3","7,8","13,6","18,6",,,
11/08/2014 11.00,"1,5","9,1","15,2","18,6",,,
11/08/2014 12.00,"1,8","8,2","14,6","18,6",,,
11/08/2014 13.00,"2,0","7,4","13,8","18,6",,,
11/08/2014 14.00,"2,4","7,1","13,6","18,6",,,
11/08/2014 15.00,"2,0","5,3","11,4","18,6",,,
11/08/2014 16.00,"1,8","4,9","10,6","18,6",,,
11/08/2014 17.00,"2,0","5,1","10,6","18,6",,,
11/08/2014 18.00,"1,6","8,3","13,0","18,6",,,
11/08/2014 19.00,"1,1","8,1","12,6","18,6",,,
11/08/2014 20.00,"1,2","17,4","22,7","18,6",,,
11/08/2014 21.00,"0,9","14,0","19,7","18,6",,,
11/08/2014 22.00,"0,7","11,2","16,4","18,6",,,
11/08/2014 23.00,"0,8","10,5","16,1","18,6",,,
12/08/2014 0.00,"0,7","11,3","17,4","18,6",,,
12/08/2014 1.00,,"9,0","14,8","19,2",,,
12/08/2014 2.00,"0,9",,,"19,2",,,
12/08/2014 3.00,"0,8","10,5","16,1","19,2",,,
12/08/2014 4.00,"0,4","11,8","17,6","19,2",,,
12/08/2014 5.00,"0,5","12,9","19,2","19,2",,,
12/08/2014 6.00,"0,3","18,2","25,1","19,2",,,
12/08/2014 7.00,"0,4","23,3","31,5","19,2",,,
12/08/2014 8.00,"0,3","17,0","24,3","19,2",,,
12/08/2014 9.00,"0,3","9,9","15,6","19,2",,,
12/08/2014 10.00,"0,4","8,2","14,1","19,2",,,
12/08/2014 11.00,"0,7","7,5","13,8","19,2",,,
12/08/2014 12.00,"1,0","9,1","15,6","19,2",,,
12/08/2014 13.00,"1,7","7,4","13,4","19,2",,,
12/08/2014 14.00,"2,7","6,6","12,7","19,2",,,
12/08/2014 15.00,"2,0","5,6","11,1","19,2",,,
12/08/2014 16.00,"1,4","5,6","10,4","19,2",,,
12/08/2014 17.00,"1,9","6,4","10,6","19,2",,,
12/08/2014 18.00,"21,2","8,8","12,7","19,2",,,
12/08/2014 19.00,"1,7","8,8","12,6","19,2",,,
12/08/2014 20.00,"1,1","11,2","15,3","19,2",,,
12/08/2014 21.00,"1,0","11,0","15,3","19,2",,,
12/08/2014 22.00,"0,8","10,1","14,5","19,2",,,
12/08/2014 23.00,"0,7","10,4","15,1","19,2",,,
13/08/2014 0.00,"0,5","10,4","15,3","19,2",,,
13/08/2014 1.00,"0,6","9,9","15,1","25,8",,,
13/08/2014 2.00,"0,4","10,3","15,4","25,8",,,
13/08/2014 3.00,"0,6","11,4","16,7","25,8",,,
13/08/2014 4.00,"0,4","14,8","20,0","25,8",,,
13/08/2014 5.00,"0,4","13,7","18,7","25,8",,,
13/08/2014 6.00,"0,3","15,5","21,1","25,8",,,
13/08/2014 7.00,"0,4","16,2","22,2","25,8",,,
13/08/2014 8.00,"0,3","10,8","16,0","25,8",,,
13/08/2014 9.00,"0,2","11,7","17,1","25,8",,,
13/08/2014 10.00,"0,6","9,8","15,1","25,8",,,
13/08/2014 11.00,"0,7","9,5","14,9","25,8",,,
13/08/2014 12.00,"2,2","7,7","12,9","25,8",,,
13/08/2014 13.00,"4,1","6,3","11,2","25,8",,,
13/08/2014 14.00,"3,8","5,9","10,3","25,8",,,
13/08/2014 15.00,"4,7","5,8","9,8","25,8",,,
13/08/2014 16.00,"4,5","6,0","9,5","25,8",,,
13/08/2014 17.00,"4,4","6,5","9,8","25,8",,,
13/08/2014 18.00,"3,5","6,3","9,1","25,8",,,
13/08/2014 19.00,"3,1","9,7","13,2","25,8",,,
13/08/2014 20.00,"1,6","12,4","16,1","25,8",,,
13/08/2014 21.00,"1,3","14,3","18,7","25,8",,,
13/08/2014 22.00,"1,1","12,1","16,3","25,8",,,
13/08/2014 23.00,"0,5","9,1","13,5","25,8",,,
14/08/2014 0.00,"0,5","8,8","13,4","25,8",,,
14/08/2014 1.00,,"14,2","18,8","30,4",,,
14/08/2014 2.00,,,,"30,4",,,
14/08/2014 3.00,,,,"30,4",,,
14/08/2014 4.00,"1,1","10,6","18,8","30,4",,,
14/08/2014 5.00,"1,4","10,3","17,9","30,4",,,
14/08/2014 6.00,"1,1","9,5","17,2","30,4",,,
14/08/2014 7.00,"1,3","10,2","17,7","30,4",,,
14/08/2014 8.00,"0,8","10,9","18,1","30,4",,,
14/08/2014 9.00,"1,2","9,6","16,8","30,4",,,
14/08/2014 10.00,"1,3","43,0","60,3","30,4",,,
14/08/2014 11.00,"1,9","12,5","18,2","30,4",,,
14/08/2014 12.00,"8,2","9,4","14,5","30,4",,,
14/08/2014 13.00,"12,9","7,1","12,3","30,4",,,
14/08/2014 14.00,"10,4","6,5","11,4","30,4",,,
14/08/2014 15.00,"9,0","6,2","11,2","30,4",,,
14/08/2014 16.00,"7,2","6,2","11,9","30,4",,,
14/08/2014 17.00,"6,4","6,9","12,7","30,4",,,
14/08/2014 18.00,"4,8","8,1","14,8","30,4",,,
14/08/2014 19.00,"3,6","9,2","15,9","30,4",,,
14/08/2014 20.00,"3,0","8,7","15,2","30,4",,,
14/08/2014 21.00,"2,4","9,2","15,6","30,4",,,
14/08/2014 22.00,"2,2","9,4","16,0","30,4",,,
14/08/2014 23.00,"1,8","8,8","15,2","30,4",,,
15/08/2014 0.00,"1,6","9,1","15,6","30,4",,,
15/08/2014 1.00,"2,0","8,6","15,0","17,1",,,
15/08/2014 2.00,"2,1","7,3","13,9","17,1",,,
15/08/2014 3.00,"1,4","6,7","13,3","17,1",,,
15/08/2014 4.00,"1,2","7,1","13,7","17,1",,,
15/08/2014 5.00,"1,3","6,5","13,2","17,1",,,
15/08/2014 6.00,"1,1","7,2","14,1","17,1",,,
15/08/2014 7.00,"1,1","8,2","16,1","17,1",,,
15/08/2014 8.00,"1,3","7,2","14,7","17,1",,,
15/08/2014 9.00,"1,3","7,4","14,8","17,1",,,
15/08/2014 10.00,"1,6","6,6","13,8","17,1",,,
15/08/2014 11.00,"1,3","5,7","12,5","17,1",,,
15/08/2014 12.00,"1,8","6,0","12,2","17,1",,,
15/08/2014 13.00,"1,9","6,5","12,7","17,1",,,
15/08/2014 14.00,"2,3","7,1","13,6","17,1",,,
15/08/2014 15.00,"2,9","6,2","12,6","17,1",,,
15/08/2014 16.00,"3,4","4,8","10,9","17,1",,,
15/08/2014 17.00,"3,0","5,2","11,9","17,1",,,
15/08/2014 18.00,"2,0","4,7","11,9","17,1",,,
15/08/2014 19.00,"1,6","5,4","12,1","17,1",,,
15/08/2014 20.00,"1,6","6,9","13,5","17,1",,,
15/08/2014 21.00,"1,6","9,0","15,7","17,1",,,
15/08/2014 22.00,"1,2","14,1","20,8","17,1",,,
15/08/2014 23.00,"1,1","13,7","20,1","17,1",,,
16/08/2014 0.00,"1,2","11,0","17,2","17,1",,,
16/08/2014 1.00,,"24,5","31,6","20,6",,,
16/08/2014 2.00,"0,9",,,"20,6",,,
16/08/2014 3.00,"0,8","11,8","18,2","20,6",,,
16/08/2014 4.00,"1,0","7,9","14,2","20,6",,,
16/08/2014 5.00,"0,8","7,9","13,9","20,6",,,
16/08/2014 6.00,"0,8","10,4","16,7","20,6",,,
16/08/2014 7.00,"0,7","14,0","21,3","20,6",,,
16/08/2014 8.00,"0,9","9,8","17,0","20,6",,,
16/08/2014 9.00,"0,6","7,2","13,7","20,6",,,
16/08/2014 10.00,"1,3","6,9","13,3","20,6",,,
16/08/2014 11.00,"1,3","6,0","12,2","20,6",,,
16/08/2014 12.00,"1,1","10,2","17,0","20,6",,,
16/08/2014 13.00,"2,3","8,2","14,5","20,6",,,
16/08/2014 14.00,"2,8","6,6","12,8","20,6",,,
16/08/2014 15.00,"2,6","4,9","10,9","20,6",,,
16/08/2014 16.00,"2,0","4,9","11,2","20,6",,,
16/08/2014 17.00,"1,8","4,6","11,3","20,6",,,
16/08/2014 18.00,"2,1","6,6","13,8","20,6",,,
16/08/2014 19.00,"1,7","7,3","14,0","20,6",,,
16/08/2014 20.00,"1,3","11,1","17,8","20,6",,,
16/08/2014 21.00,"1,2","12,9","19,4","20,6",,,
16/08/2014 22.00,"1,0","16,1","22,6","20,6",,,
16/08/2014 23.00,"1,1","16,3","22,6","20,6",,,
17/08/2014 0.00,"0,8","12,7","19,0","20,6",,,
17/08/2014 1.00,"0,9","12,4","18,7","15,9",,,
17/08/2014 2.00,"1,1","11,2","17,4","15,9",,,
17/08/2014 3.00,"1,0","9,4","15,4","15,9",,,
17/08/2014 4.00,"0,9","6,4","12,4","15,9",,,
17/08/2014 5.00,"0,8","6,6","12,7","15,9",,,
17/08/2014 6.00,"1,0","6,3","12,3","15,9",,,
17/08/2014 7.00,"0,6","6,0","12,1","15,9",,,
17/08/2014 8.00,"1,0","6,5","12,9","15,9",,,
17/08/2014 9.00,"0,9","5,6","11,9","15,9",,,
17/08/2014 10.00,"0,9","5,8","11,9","15,9",,,
17/08/2014 11.00,"0,9","5,8","11,9","15,9",,,
17/08/2014 12.00,"1,7","5,8","12,1","15,9",,,
17/08/2014 13.00,"1,5","5,4","11,7","15,9",,,
17/08/2014 14.00,"1,8","4,6","10,8","15,9",,,
17/08/2014 15.00,"1,7","4,4","10,7","15,9",,,
17/08/2014 16.00,"1,1","4,2","10,8","15,9",,,
17/08/2014 17.00,"1,5","4,5","11,4","15,9",,,
17/08/2014 18.00,"1,4","5,4","12,4","15,9",,,
17/08/2014 19.00,"1,3","5,2","12,1","15,9",,,
17/08/2014 20.00,"1,5","6,5","13,2","15,9",,,
17/08/2014 21.00,"1,2","7,5","14,0","15,9",,,
17/08/2014 22.00,"1,2","6,2","12,4","15,9",,,
17/08/2014 23.00,"1,0","6,6","12,6","15,9",,,
18/08/2014 0.00,"1,0","7,6","13,7","15,9",,,
18/08/2014 1.00,,"7,6","13,7","14,0",,,
18/08/2014 2.00,"0,3",,,"14,0",,,
18/08/2014 3.00,"0,2","7,3","13,3","14,0",,,
18/08/2014 4.00,"0,2","7,2","13,3","14,0",,,
18/08/2014 5.00,"0,2","7,6","13,8","14,0",,,
18/08/2014 6.00,"0,3","8,5","14,9","14,0",,,
18/08/2014 7.00,"0,2","11,2","18,0","14,0",,,
18/08/2014 8.00,"0,3","9,2","16,3","14,0",,,
18/08/2014 9.00,"0,2","8,1","14,8","14,0",,,
18/08/2014 10.00,"0,5","8,4","15,0","14,0",,,
18/08/2014 11.00,"0,7","7,1","13,4","14,0",,,
18/08/2014 12.00,"1,0","5,9","12,3","14,0",,,
18/08/2014 13.00,"0,9","6,0","12,2","14,0",,,
18/08/2014 14.00,"1,1","10,4","17,8","14,0",,,
18/08/2014 15.00,"3,4","15,1","23,6","14,0",,,
18/08/2014 16.00,"7,4","18,8","27,6","14,0",,,
18/08/2014 17.00,"5,6","14,0","22,3","14,0",,,
18/08/2014 18.00,"3,9","8,7","16,1","14,0",,,
18/08/2014 19.00,"2,1","9,9","17,0","14,0",,,
18/08/2014 20.00,"1,3","16,3","23,0","14,0",,,
18/08/2014 21.00,"0,8","22,1","28,7","14,0",,,
18/08/2014 22.00,"0,6","20,3","26,6","14,0",,,
18/08/2014 23.00,"0,5","21,0","27,3","14,0",,,
19/08/2014 0.00,"0,3","14,7","21,0","14,0",,,
19/08/2014 1.00,"0,2","13,6","19,7","14,7",,,
19/08/2014 2.00,"0,2","12,6","18,6","14,7",,,
19/08/2014 3.00,"0,2","13,5","19,6","14,7",,,
19/08/2014 4.00,"0,1","13,9","20,7","14,7",,,
19/08/2014 5.00,"0,1","12,3","19,0","14,7",,,
19/08/2014 6.00,"0,1","18,2","26,9","14,7",,,
19/08/2014 7.00,"0,2","30,8","44,4","14,7",,,
19/08/2014 8.00,"0,2","17,8","25,9","14,7",,,
19/08/2014 9.00,"0,3","12,2","19,3","14,7",,,
19/08/2014 10.00,"0,6","8,1","14,1","14,7",,,
19/08/2014 11.00,"1,5","6,9","13,0","14,7",,,
19/08/2014 12.00,"1,8","6,4","12,1","14,7",,,
19/08/2014 13.00,"1,4","6,0","11,7","14,7",,,
19/08/2014 14.00,"1,4","6,4","12,3","14,7",,,
19/08/2014 15.00,"1,1","5,8","11,9","14,7",,,
19/08/2014 16.00,"0,6","5,9","12,1","14,7",,,
19/08/2014 17.00,"1,1","5,9","12,3","14,7",,,
19/08/2014 18.00,"1,0","6,0","12,6","14,7",,,
19/08/2014 19.00,"0,7","6,9","13,4","14,7",,,
19/08/2014 20.00,"0,7","9,3","15,8","14,7",,,
19/08/2014 21.00,"0,5","10,0","16,3","14,7",,,
19/08/2014 22.00,"0,4","8,6","14,4","14,7",,,
19/08/2014 23.00,"0,2","7,3","13,2","14,7",,,
20/08/2014 0.00,"0,2","6,5","12,3","14,7",,,
20/08/2014 1.00,,"6,4","12,1","24,1",,,
20/08/2014 2.00,"0,5",,,"24,1",,,
20/08/2014 3.00,"0,4","6,0","11,7","24,1",,,
20/08/2014 4.00,"0,4","9,0","14,8","24,1",,,
20/08/2014 5.00,"0,3","19,0","25,2","24,1",,,
20/08/2014 6.00,"0,4","18,3","25,3","24,1",,,
20/08/2014 7.00,"0,2","22,0","32,0","24,1",,,
20/08/2014 8.00,"0,4","12,1","19,7","24,1",,,
