,TARANTO,,,,
13/08/2010 4.00,"0,305428","20,190986",28,"17,6","0,283174"
13/08/2010 5.00,"0,267009","37,004924",28,"17,6","0,339913"
13/08/2010 6.00,"0,240693","41,159412",28,"17,6","0,689895"
13/08/2010 7.00,"0,397214","57,155683",28,"17,6","0,694714"
13/08/2010 8.00,"0,532186","90,481154",28,"17,6","1,970615"
13/08/2010 9.00,"0,488906","52,867505",28,"17,6","2,26928"
13/08/2010 10.00,"0,412618","43,376165",28,"17,6","1,010087"
13/08/2010 11.00,"0,517423","50,805186",28,"17,6","1,136379"
13/08/2010 12.00,"0,60884","45,289237",28,"17,6","0,994437"
13/08/2010 13.00,"0,639833","27,141088",28,"17,6","0,862659"
13/08/2010 14.00,"0,708327","20,65044",28,"17,6","0,540414"
13/08/2010 15.00,"0,62397","13,902798",28,"17,6","0,231482"
13/08/2010 16.00,"0,630939","13,630244",28,"17,6","0,141442"
13/08/2010 17.00,"0,716672","15,436885",28,"17,6","0,171363"
13/08/2010 18.00,"0,794885","25,15146",28,"17,6","0,111855"
13/08/2010 19.00,"0,895381","34,126235",28,"17,6","0,209816"
13/08/2010 20.00,"1,111959","41,943313",28,"17,6","0,426226"
13/08/2010 21.00,"1,00422","40,771332",28,"17,6","0,612256"
13/08/2010 22.00,"0,883644","53,805876",28,"17,6","0,67079"
13/08/2010 23.00,"0,672659","49,398296",28,"17,6","0,725754"
14/08/2010 0.00,"0,567946","64,04089",28,"17,6","0,417544"
14/08/2010 1.00,,"51,844779","31,4","19,200001","0,435236"
14/08/2010 2.00,"0,655016",,"31,4","19,200001","0,634264"
14/08/2010 3.00,"0,809076","52,352413","31,4","19,200001","0,844053"
14/08/2010 4.00,"0,502068","30,024958","31,4","19,200001","0,456629"
14/08/2010 5.00,"0,372849","31,132043","31,4","19,200001","0,236216"
14/08/2010 6.00,"0,62669","56,740358","31,4","19,200001","0,339045"
14/08/2010 7.00,"0,628897","84,113789","31,4","19,200001","0,96723"
14/08/2010 8.00,"0,388945","60,985704","31,4","19,200001","1,263016"
14/08/2010 9.00,"0,434195","56,749439","31,4","19,200001","2,744156"
14/08/2010 10.00,"0,441736","53,034939","31,4","19,200001","3,068107"
14/08/2010 11.00,"0,590085","68,013681","31,4","19,200001","2,305551"
14/08/2010 12.00,"0,753149","49,280193","31,4","19,200001","2,155362"
14/08/2010 13.00,"0,823599","20,924277","31,4","19,200001","0,398941"
14/08/2010 14.00,"0,823875","25,043719","31,4","19,200001","0,478721"
14/08/2010 15.00,"0,894049","15,31229","31,4","19,200001","0,162438"
14/08/2010 16.00,"0,955209","10,064999","31,4","19,200001","0,112065"
14/08/2010 17.00,"1,019865","12,768456","31,4","19,200001",
14/08/2010 18.00,"1,129402","17,871699","31,4","19,200001","0,085106"
14/08/2010 19.00,"1,368066","25,513556","31,4","19,200001","0,514242"
14/08/2010 20.00,"1,358961","34,383206","31,4","19,200001","0,578498"
14/08/2010 21.00,"1,28658","38,420894","31,4","19,200001","0,669977"
14/08/2010 22.00,"1,217511","22,183215","31,4","19,200001","0,207827"
14/08/2010 23.00,"1,141818","17,561509","31,4","19,200001","0,394549"
15/08/2010 0.00,"1,085348","29,01391","31,4","19,200001","0,285765"
15/08/2010 1.00,"0,747907","28,111887","30,6","13,8","0,39182"
15/08/2010 2.00,"0,664305","33,936755","30,6","13,8","0,482315"
15/08/2010 3.00,"0,72335","29,938","30,6","13,8","0,382692"
15/08/2010 4.00,"0,7182","15,76914","30,6","13,8","0,067477"
15/08/2010 5.00,"0,777245","16,229883","30,6","13,8","0,102693"
15/08/2010 6.00,"0,743585","15,099434","30,6","13,8","0,318793"
15/08/2010 7.00,"0,673686","15,326573","30,6","13,8","0,127902"
15/08/2010 8.00,"0,555504","16,033911","30,6","13,8",
15/08/2010 9.00,"0,513106","21,209816","30,6","13,8","0,419562"
15/08/2010 10.00,"0,746251","40,188595","30,6","13,8","1,624931"
15/08/2010 11.00,"0,673135","41,79016","30,6","13,8","1,205014"
15/08/2010 12.00,"0,607467","28,409107","30,6","13,8","1,400395"
15/08/2010 13.00,"0,614917","18,732184","30,6","13,8","0,315588"
15/08/2010 14.00,"0,775407","10,179205","30,6","13,8",
15/08/2010 15.00,"0,962567","7,031871","30,6","13,8",
15/08/2010 16.00,"0,730157","5,550999","30,6","13,8",
15/08/2010 17.00,"1,002575","4,71517","30,6","13,8",
15/08/2010 18.00,"1,163891","7,904041","30,6","13,8","0,063252"
15/08/2010 19.00,"1,1008","16,486864","30,6","13,8","0,08316"
15/08/2010 20.00,"0,994205","24,222171","30,6","13,8","0,106898"
15/08/2010 21.00,"0,984916","39,43842","30,6","13,8","0,092948"
15/08/2010 22.00,"0,93148","36,98674","30,6","13,8","0,301198"
15/08/2010 23.00,"0,862043","54,736447","30,6","13,8","0,383698"
16/08/2010 0.00,"1,00331","72,615941","30,6","13,8","1,156889"
16/08/2010 1.00,,"50,427507",34,"13,4","0,693344"
16/08/2010 2.00,"0,716143",,34,"13,4","0,388848"
16/08/2010 3.00,"0,695947","42,266384",34,"13,4","0,916253"
16/08/2010 4.00,"0,525796","26,724481",34,"13,4","0,127372"
16/08/2010 5.00,"0,474918","29,200809",34,"13,4","0,573611"
16/08/2010 6.00,"0,38951","45,871974",34,"13,4","0,644724"
16/08/2010 7.00,"0,566204","44,895975",34,"13,4","0,948723"
16/08/2010 8.00,"0,472775","50,885661",34,"13,4","1,289306"
16/08/2010 9.00,"0,487959","80,063123",34,"13,4","1,747271"
16/08/2010 10.00,"0,610898","55,147873",34,"13,4","2,381903"
16/08/2010 11.00,"0,637775","34,375428",34,"13,4","0,427214"
16/08/2010 12.00,"0,780673","31,01654",34,"13,4","0,744617"
16/08/2010 13.00,"0,82904","26,353267",34,"13,4","0,532412"
16/08/2010 14.00,"0,861673","20,453142",34,"13,4","0,227493"
16/08/2010 15.00,"0,882796","11,313549",34,"13,4","0,099643"
16/08/2010 16.00,"0,960734","10,281736",34,"13,4",
16/08/2010 17.00,"1,17355","18,050803",34,"13,4",
16/08/2010 18.00,"1,235019","24,201408",34,"13,4","0,301102"
16/08/2010 19.00,"1,460203","28,785502",34,"13,4","0,237889"
16/08/2010 20.00,"1,313019","26,836086",34,"13,4","0,46401"
16/08/2010 21.00,"1,087408","37,23465",34,"13,4","0,237837"
16/08/2010 22.00,"1,095244","27,29424",34,"13,4","0,40278"
16/08/2010 23.00,"0,825245","21,33182",34,"13,4","0,345715"
17/08/2010 0.00,"0,930367","29,065821",34,"13,4","0,400206"
17/08/2010 1.00,"0,701571","27,146289","19,6","8,9","0,258543"
17/08/2010 2.00,"0,700163","34,487051","19,6","8,9","0,139411"
17/08/2010 3.00,"0,54753","42,208086","19,6","8,9","0,601122"
17/08/2010 4.00,"0,566816","20,210451","19,6","8,9","1,405068"
17/08/2010 5.00,"0,253592","30,925682","19,6","8,9","0,30825"
17/08/2010 6.00,"0,242633","25,217636","19,6","8,9","0,251925"
17/08/2010 7.00,"0,189244","25,810776","19,6","8,9","0,51424"
17/08/2010 8.00,"0,381551","43,561764","19,6","8,9","0,562402"
17/08/2010 9.00,"0,261612","27,565494","19,6","8,9","0,391018"
17/08/2010 10.00,"0,267","21,221497","19,6","8,9","0,269245"
17/08/2010 11.00,"0,346592","21,240962","19,6","8,9","0,243276"
17/08/2010 12.00,"0,57104","24,250717","19,6","8,9","0,300172"
17/08/2010 13.00,"0,624857","25,002191","19,6","8,9","0,232239"
17/08/2010 14.00,"0,804918","15,750971","19,6","8,9","0,227605"
17/08/2010 15.00,"0,612306","11,002055","19,6","8,9",
17/08/2010 16.00,"0,55953","9,901465","19,6","8,9","0,069341"
17/08/2010 17.00,"0,545571","11,577018","19,6","8,9",
17/08/2010 18.00,"0,647633","18,037826","19,6","8,9","0,071408"
17/08/2010 19.00,"0,794449","25,869167","19,6","8,9","0,18592"
17/08/2010 20.00,"0,682102","33,434475","19,6","8,9","0,164694"
17/08/2010 21.00,"0,91053","33,883544","19,6","8,9","0,18001"
17/08/2010 22.00,"0,679163","25,09953","19,6","8,9","0,074773"
17/08/2010 23.00,"0,575265","20,346738","19,6","8,9","0,287578"
18/08/2010 0.00,"0,553653","33,056796","19,6","8,9",
18/08/2010 1.00,,"54,126442","23,5","11,3","1,071226"
18/08/2010 2.00,"0,329433",,"23,5","11,3","0,615168"
18/08/2010 3.00,"0,370995","47,741375","23,5","11,3","0,310701"
18/08/2010 4.00,"0,416802","47,64876","23,5","11,3","0,166945"
18/08/2010 5.00,"0,547349","29,187827","23,5","11,3","0,82691"
18/08/2010 6.00,"0,582345","31,556449","23,5","11,3","1,032233"
18/08/2010 7.00,"0,470982","35,893936","23,5","11,3","0,332347"
18/08/2010 8.00,"0,449285","36,439049","23,5","11,3","0,175652"
18/08/2010 9.00,"0,406045","35,52664","23,5","11,3","0,731545"
18/08/2010 10.00,"0,369823","33,852378","23,5","11,3","0,381689"
18/08/2010 11.00,"0,478092","40,289835","23,5","11,3","0,959344"
18/08/2010 12.00,"0,550168","25,357804","23,5","11,3","0,750413"
18/08/2010 13.00,"0,551149","21,370748","23,5","11,3","0,317826"
18/08/2010 14.00,"0,594971","16,736053","23,5","11,3","0,330985"
18/08/2010 15.00,"0,560924","12,114336","23,5","11,3","0,06497"
18/08/2010 16.00,"0,530924","10,424508","23,5","11,3","0,096028"
18/08/2010 17.00,"0,554122","15,57446","23,5","11,3",
18/08/2010 18.00,"0,582376","18,676373","23,5","11,3","0,084329"
18/08/2010 19.00,"0,77927","28,61417","23,5","11,3","0,197464"
18/08/2010 20.00,"0,893238","46,807745","23,5","11,3","0,313813"
18/08/2010 21.00,"0,719206","41,707103","23,5","11,3","0,399823"
18/08/2010 22.00,"0,78782","25,732899","23,5","11,3","0,211289"
18/08/2010 23.00,"0,625064","20,751662","23,5","11,3","0,178716"
19/08/2010 0.00,"0,626198","23,882122","23,5","11,3",
19/08/2010 1.00,"0,542783","28,022348","24,1","12,2","0,304026"
19/08/2010 2.00,"0,527798","47,452778","24,1","12,2","0,559436"
19/08/2010 3.00,"0,483086","35,908221","24,1","12,2","0,523853"
19/08/2010 4.00,"0,400958","26,90746","24,1","12,2","0,421189"
19/08/2010 5.00,"0,471595","16,90218","24,1","12,2","0,212313"
19/08/2010 6.00,"0,426455","28,367579","24,1","12,2","0,352719"
19/08/2010 7.00,"0,592703","24,250717","24,1","12,2","0,670491"
19/08/2010 8.00,"0,65574","21,152705","24,1","12,2","0,296547"
19/08/2010 9.00,"0,314969","27,778339","24,1","12,2","0,34272"
19/08/2010 10.00,"0,477049","35,145063","24,1","12,2","0,918504"
19/08/2010 11.00,"0,507695","28,804968","24,1","12,2","0,533833"
19/08/2010 12.00,"0,585992","29,966564","24,1","12,2","0,533179"
19/08/2010 13.00,"0,683229","20,480406","24,1","12,2","0,402026"
19/08/2010 14.00,"0,578331","15,99887","24,1","12,2","0,311013"
19/08/2010 15.00,"0,633707","13,178583","24,1","12,2","0,085572"
19/08/2010 16.00,"0,788249","10,572459","24,1","12,2",
19/08/2010 17.00,"0,681267","14,401189","24,1","12,2","0,090995"
19/08/2010 18.00,"0,975827","22,124804","24,1","12,2","0,360696"
19/08/2010 19.00,"1,386192","36,314444","24,1","12,2","0,358028"
19/08/2010 20.00,"1,285432","40,436486","24,1","12,2","0,787804"
19/08/2010 21.00,"1,466023","34,403972","24,1","12,2","0,631973"
19/08/2010 22.00,"1,142076","40,827144","24,1","12,2","0,563785"
19/08/2010 23.00,"0,668304","37,034769","24,1","12,2","0,53054"
20/08/2010 0.00,"0,723129","56,387343","24,1","12,2","1,070745"
20/08/2010 1.00,,"61,979865",26,"12,7","1,44641"
20/08/2010 2.00,"0,288586",,26,"12,7","1,915601"
20/08/2010 3.00,"0,419161","33,631678",26,"12,7","1,594872"
20/08/2010 4.00,"0,346788","17,863907",26,"12,7","0,165522"
20/08/2010 5.00,"0,193843","51,952518",26,"12,7","0,146459"
20/08/2010 6.00,"0,249406","46,812927",26,"12,7","0,983135"
20/08/2010 7.00,"0,162947","42,324891",26,"12,7","0,550369"
20/08/2010 8.00,"0,154785","47,206189",26,"12,7","1,090052"
20/08/2010 9.00,"0,15767","32,846533",26,"12,7","2,098093"
20/08/2010 10.00,"0,225107","37,159357",26,"12,7","0,695681"
20/08/2010 11.00,"0,251707","30,625878",26,"12,7","0,766178"
20/08/2010 12.00,"0,313868","27,246229",26,"12,7","0,5593"
20/08/2010 13.00,"0,452239","22,15595",26,"12,7","0,243728"
20/08/2010 14.00,"0,629728","16,258436",26,"12,7","0,259455"
20/08/2010 15.00,"0,552596","10,565968",26,"12,7","0,137801"
20/08/2010 16.00,"0,501942","7,779446",26,"12,7","0,069824"
20/08/2010 17.00,"0,48157","12,228545",26,"12,7",
20/08/2010 18.00,"0,596102","23,414886",26,"12,7",
20/08/2010 19.00,"0,574932","32,475338",26,"12,7","0,396854"
20/08/2010 20.00,"0,590242","33,478602",26,"12,7","0,41101"
20/08/2010 21.00,"0,477857","47,099767",26,"12,7","0,412882"
20/08/2010 22.00,"0,486693","30,03794",26,"12,7","0,407869"
20/08/2010 23.00,"0,513539","17,558905",26,"12,7","0,252058"
21/08/2010 0.00,"0,548454","18,682862",26,"12,7","0,260503"
21/08/2010 1.00,"0,525873","16,109183","24,79999","15,1","0,091405"
21/08/2010 2.00,"0,370443","12,227253","24,79999","15,1",
21/08/2010 3.00,"0,407781","6,447828","24,79999","15,1",
21/08/2010 4.00,"0,286039","6,051979","24,79999","15,1",
21/08/2010 5.00,"0,35636","19,626412","24,79999","15,1","0,137205"
21/08/2010 6.00,"0,394619","12,241526","24,79999","15,1","0,174241"
21/08/2010 7.00,"0,54781","25,748464","24,79999","15,1","0,064477"
21/08/2010 8.00,"0,736682","27,192998","24,79999","15,1","1,525984"
21/08/2010 9.00,"0,655838","27,897742","24,79999","15,1","1,003135"
21/08/2010 10.00,"1,207054","46,23019","24,79999","15,1","3,59933"
21/08/2010 11.00,"0,67937","29,735538","24,79999","15,1","0,954298"
21/08/2010 12.00,"0,561647","20,793191","24,79999","15,1","0,464431"
21/08/2010 13.00,"0,430332","26,559649","24,79999","15,1","0,451679"
21/08/2010 14.00,"0,744384","22,724426","24,79999","15,1","0,255883"
21/08/2010 15.00,"0,854866","11,985844","24,79999","15,1","0,112897"
21/08/2010 16.00,"0,967128","8,560765","24,79999","15,1",
21/08/2010 17.00,"1,138696","15,662721","24,79999","15,1",
21/08/2010 18.00,"1,245037","17,300631","24,79999","15,1","0,085135"
21/08/2010 19.00,"1,390098","28,736173","24,79999","15,1","0,191838"
21/08/2010 20.00,"1,524265","28,358496","24,79999","15,1","0,280806"
21/08/2010 21.00,"1,555345","34,488349","24,79999","15,1","0,410636"
21/08/2010 22.00,"1,263108","31,095695","24,79999","15,1","0,319557"
21/08/2010 23.00,"1,367884","26,964592","24,79999","15,1","0,266739"
22/08/2010 0.00,"0,793964","15,059204","24,79999","15,1","0,20494"
22/08/2010 1.00,,"17,122816","25,29999","18,29999","0,188304"
22/08/2010 2.00,,,"25,29999","18,29999",
22/08/2010 3.00,,"14,074438","25,29999","18,29999","0,093748"
22/08/2010 4.00,,"15,291519","25,29999","18,29999",
22/08/2010 5.00,,"27,344849","25,29999","18,29999","0,383598"
22/08/2010 6.00,,"34,185948","25,29999","18,29999","0,955448"
22/08/2010 7.00,,"10,271352","25,29999","18,29999","0,870264"
22/08/2010 8.00,,"11,40959","25,29999","18,29999","0,393727"
22/08/2010 9.00,,"15,573167","25,29999","18,29999","0,259115"
22/08/2010 10.00,,"15,077372","25,29999","18,29999","0,411994"
22/08/2010 11.00,,"14,54265","25,29999","18,29999","0,243262"
22/08/2010 12.00,,"16,795763","25,29999","18,29999","0,129399"
22/08/2010 13.00,,"14,614035","25,29999","18,29999","0,320496"
22/08/2010 14.00,,"9,28368","25,29999","18,29999","0,1274"
22/08/2010 15.00,,"7,678211","25,29999","18,29999",
22/08/2010 16.00,,"8,812553","25,29999","18,29999","0,201186"
22/08/2010 17.00,,"9,723659","25,29999","18,29999",
22/08/2010 18.00,,"15,121509","25,29999","18,29999","0,121756"
22/08/2010 19.00,,"29,425335","25,29999","18,29999","0,275071"
22/08/2010 20.00,,"46,72079","25,29999","18,29999","0,32664"
22/08/2010 21.00,,"53,850007","25,29999","18,29999","0,847446"
22/08/2010 22.00,,"24,929516","25,29999","18,29999","0,441257"
22/08/2010 23.00,,"15,57446","25,29999","18,29999",
23/08/2010 0.00,,"20,226014","25,29999","18,29999","0,264128"
23/08/2010 1.00,,"23,953517","35,400002","20,1","0,166205"
23/08/2010 2.00,,"22,776355","35,400002","20,1","0,263556"
23/08/2010 3.00,,"9,085105","35,400002","20,1","0,113457"
23/08/2010 4.00,,"21,545965","35,400002","20,1","0,410513"
23/08/2010 5.00,,"38,555882","35,400002","20,1","1,251238"
23/08/2010 6.00,,"38,821934","35,400002","20,1","1,287764"
23/08/2010 7.00,,"73,538711","35,400002","20,1","4,137342"
23/08/2010 8.00,,"61,859183","35,400002","20,1","4,932018"
23/08/2010 9.00,,"56,70661","35,400002","20,1","3,359508"
23/08/2010 10.00,,"56,549577","35,400002","20,1","2,352077"
23/08/2010 11.00,,"52,506711","35,400002","20,1","1,526508"
23/08/2010 12.00,,"42,128913","35,400002","20,1","1,232694"
23/08/2010 13.00,,"35,824398","35,400002","20,1","0,911838"
23/08/2010 14.00,,"26,797158","35,400002","20,1","0,590078"
23/08/2010 15.00,,"18,571245","35,400002","20,1","0,269135"
23/08/2010 16.00,,"15,962525","35,400002","20,1","0,396792"
23/08/2010 17.00,,"21,401896","35,400002","20,1","0,170908"
23/08/2010 18.00,,"25,871767","35,400002","20,1","0,232457"
23/08/2010 19.00,,"39,712276","35,400002","20,1","0,67634"
23/08/2010 20.00,,"36,48966","35,400002","20,1","0,601109"
23/08/2010 21.00,,"32,83355","35,400002","20,1","0,415014"
23/08/2010 22.00,,"35,673313","35,400002","20,1","0,688582"
23/08/2010 23.00,,"41,226886","35,400002","20,1","0,752344"
24/08/2010 0.00,,"43,746061","35,400002","20,1","0,222716"
24/08/2010 1.00,,"66,783292","33,299992",20,"0,571672"
24/08/2010 2.00,,,"33,299992",20,"0,816921"
24/08/2010 3.00,,"43,641991","33,299992",20,"0,475846"
24/08/2010 4.00,,"23,854877","33,299992",20,"1,11354"
24/08/2010 5.00,,"19,969061","33,299992",20,
24/08/2010 6.00,,"63,110316","33,299992",20,"0,479475"
24/08/2010 7.00,,"89,689452","33,299992",20,"0,371463"
24/08/2010 8.00,,"95,418245","33,299992",20,"2,366955"
24/08/2010 9.00,,"57,086889","33,299992",20,"2,249478"
24/08/2010 10.00,,"37,903048","33,299992",20,"1,237956"
24/08/2010 11.00,,"29,780967","33,299992",20,"0,856138"
24/08/2010 12.00,,"27,542129","33,299992",20,"0,970245"
24/08/2010 13.00,,"24,193625","33,299992",20,"0,563843"
24/08/2010 14.00,,"27,243609","33,299992",20,"0,459196"
24/08/2010 15.00,,"14,244148","33,299992",20,"0,326667"
24/08/2010 16.00,,"10,245402","33,299992",20,"0,198867"
24/08/2010 17.00,"0,451696","12,459567","33,299992",20,"0,173691"
24/08/2010 18.00,"0,538367","21,420059","33,299992",20,"0,128452"
24/08/2010 19.00,"0,859878","27,082695","33,299992",20,"0,303159"
24/08/2010 20.00,"0,845132","35,925084","33,299992",20,"0,435635"
24/08/2010 21.00,"1,114856","32,941275","33,299992",20,"0,605502"
24/08/2010 22.00,"0,991862","48,620879","33,299992",20,"0,674695"
24/08/2010 23.00,"0,91526","34,098989","33,299992",20,"0,571064"
25/08/2010 0.00,"0,854842","43,095828","33,299992",20,"0,54042"
25/08/2010 1.00,"0,707754","49,229564","39,799992","20,29999","0,698325"
25/08/2010 2.00,"0,714227","53,160825","39,799992","20,29999","2,004285"
25/08/2010 3.00,"0,594829","32,885463","39,799992","20,29999","1,558979"
25/08/2010 4.00,"0,595548","55,220548","39,799992","20,29999","1,174548"
25/08/2010 5.00,"0,608495","40,237926","39,799992","20,29999","1,280442"
25/08/2010 6.00,"0,650572","28,693345","39,799992","20,29999","0,753058"
25/08/2010 7.00,"0,565699","53,503457","39,799992","20,29999","1,393287"
25/08/2010 8.00,"0,8178","80,954763","39,799992","20,29999","1,86446"
25/08/2010 9.00,"0,585119","82,331807","39,799992","20,29999","2,800046"
25/08/2010 10.00,"0,690131","69,246652","39,799992","20,29999","2,722181"
25/08/2010 11.00,"0,942952","48,389851","39,799992","20,29999","1,317388"
25/08/2010 12.00,"1,17851","42,237932","39,799992","20,29999","0,990087"
25/08/2010 13.00,"0,998335","41,48388","39,799992","20,29999","0,572441"
25/08/2010 14.00,"1,084647","24,981427","39,799992","20,29999","0,507397"
25/08/2010 15.00,"0,956618","20,264963","39,799992","20,29999","0,19851"
25/08/2010 16.00,"1,148301","17,849635","39,799992","20,29999","0,279371"
25/08/2010 17.00,"1,067024","19,796426","39,799992","20,29999",
25/08/2010 18.00,"1,103706","33,727794","39,799992","20,29999","0,408132"
25/08/2010 19.00,"1,428454","47,712354","39,799992","20,29999","0,567395"
25/08/2010 20.00,"1,5385","89,265024","39,799992","20,29999","1,337407"
25/08/2010 21.00,"1,301504","68,530228","39,799992","20,29999","1,13813"
25/08/2010 22.00,"1,304381","56,01485","39,799992","20,29999","0,850613"
25/08/2010 23.00,"1,190018","43,320353","39,799992","20,29999","0,792007"
26/08/2010 0.00,"1,170598","38,65582","39,799992","20,29999","0,861219"
26/08/2010 1.00,,"40,492297","29,200001",15,"0,468267"
26/08/2010 2.00,"0,148642",,"29,200001",15,"1,148906"
26/08/2010 3.00,"0,148043","58,202311","29,200001",15,"0,907529"
26/08/2010 4.00,"0,093127","24,90227","29,200001",15,"0,233899"
26/08/2010 5.00,"0,096201","22,083275","29,200001",15,"0,164401"
26/08/2010 6.00,"0,057142","37,422831","29,200001",15,"0,483245"
26/08/2010 7.00,"0,061844","49,933027","29,200001",15,"0,593074"
26/08/2010 8.00,"0,101265","56,027833","29,200001",15,"1,646433"
26/08/2010 9.00,"0,089872","38,635037","29,200001",15,"1,121237"
26/08/2010 10.00,"0,105785","33,688864","29,200001",15,"0,752063"
26/08/2010 11.00,"0,24846","47,960263","29,200001",15,"0,603621"
26/08/2010 12.00,"0,292582","41,999125","29,200001",15,"0,950145"
