Stat,BR-Via Dei Mille,,,,,  ,
,,,,,,,,,,,,,,
Parm,SO2,NO2,NOX,PM10,,,
19/10/2014 19.00,"2,6","60,0","93,5",,,,
19/10/2014 20.00,"2,1","43,0","57,8","16,4",,,
19/10/2014 21.00,"2,0","26,4","34,4",,,,
19/10/2014 22.00,"2,0","23,6","31,3","9,3",,,
19/10/2014 23.00,"2,0","36,3","56,8",,,,
20/10/2014 0.00,"2,1","39,9","72,2","11,0",,,
20/10/2014 1.00,"1,7","28,3","43,5",,,,
20/10/2014 2.00,"1,3","16,4","21,1","13,9",,,
20/10/2014 3.00,"0,9","9,9","12,0",,,,
20/10/2014 4.00,"1,1","6,2","7,3","20,8",,,
20/10/2014 5.00,"1,3","7,2","8,1",,,,
20/10/2014 6.00,"0,9","10,2","11,4","22,2",,,
20/10/2014 7.00,"1,1","16,5","21,2",,,,
20/10/2014 8.00,"1,8","31,1","53,6","18,8",,,
20/10/2014 9.00,"2,6","40,4","87,3",,,,
20/10/2014 10.00,"2,6","35,7","75,5","10,5",,,
20/10/2014 11.00,"1,9","15,2","23,4",,,,
20/10/2014 12.00,"1,5","15,1","24,7","18,6",,,
20/10/2014 13.00,"1,6","18,9","30,9",,,,
20/10/2014 14.00,"2,0","16,7","29,1","16,8",,,
20/10/2014 15.00,"1,5","20,2","34,3",,,,
20/10/2014 16.00,"1,9","13,7","23,3","16,1",,,
20/10/2014 17.00,"2,0","30,1","49,8",,,,
20/10/2014 18.00,"2,1","43,3","72,2","9,5",,,
20/10/2014 19.00,"2,9","52,7","94,4",,,,
20/10/2014 20.00,"3,3","60,6","107,2","15,9",,,
20/10/2014 21.00,"4,0","62,3","126,9",,,,
20/10/2014 22.00,"2,7","42,8","79,2","16,8",,,
20/10/2014 23.00,"1,9","25,6","36,5",,,,
21/10/2014 0.00,"1,8","20,6","29,0","18,8",,,
21/10/2014 1.00,,"23,9","31,1",,,,
21/10/2014 2.00,"2,8",,,"21,0",,,
21/10/2014 3.00,"2,0","5,6","7,5",,,,
21/10/2014 4.00,"1,9","4,0","4,9","32,7",,,
21/10/2014 5.00,"2,0","6,6","9,4",,,,
21/10/2014 6.00,"2,1","15,9","23,1","29,1",,,
21/10/2014 7.00,"2,1","28,7","45,0",,,,
21/10/2014 8.00,"4,5","53,7","131,9","28,3",,,
21/10/2014 9.00,"6,9","69,5","196,6",,,,
21/10/2014 10.00,"4,7","58,1","129,0","24,2",,,
21/10/2014 11.00,"2,8","25,3","38,5",,,,
21/10/2014 12.00,"2,0","16,3","23,3","30,0",,,
21/10/2014 13.00,"2,0","24,2","36,0",,,,
21/10/2014 14.00,"1,8","15,6","23,7","27,1",,,
21/10/2014 15.00,"2,0","15,4","20,1",,,,
21/10/2014 16.00,"2,0","17,5","24,7","20,5",,,
21/10/2014 17.00,"2,1","26,4","39,1",,,,
21/10/2014 18.00,"2,6","50,2","75,4","20,3",,,
21/10/2014 19.00,"3,4","63,3","95,4",,,,
21/10/2014 20.00,"2,2","39,0","49,6","21,0",,,
21/10/2014 21.00,"2,0","28,0","36,2",,,,
21/10/2014 22.00,"2,0","17,3","20,7","28,1",,,
21/10/2014 23.00,"2,0","9,6","11,2",,,,
22/10/2014 0.00,"1,9","6,7","7,8","29,1",,,
22/10/2014 1.00,"2,0","5,1","6,2",,,,
22/10/2014 2.00,"1,9","1,7","2,3","23,9",,,
22/10/2014 3.00,"1,8","0,4","0,5",,,,
22/10/2014 4.00,"2,0",,,"16,8",,,
22/10/2014 5.00,"1,9","0,7","1,2",,,,
22/10/2014 6.00,"2,4","2,2","3,3","19,3",,,
22/10/2014 7.00,"2,5","8,3","11,7",,,,
22/10/2014 8.00,"3,1","25,0","47,1","15,4",,,
22/10/2014 9.00,"3,5","30,8","63,9",,,,
22/10/2014 10.00,"3,4","23,0","42,3","8,5",,,
22/10/2014 11.00,"2,7","17,5","28,0",,,,
22/10/2014 12.00,"2,0","13,6","21,4","12,9",,,
22/10/2014 13.00,"2,8","13,7","20,9",,,,
22/10/2014 14.00,"3,1","16,4","27,2","9,5",,,
22/10/2014 15.00,"2,6","9,8","15,1",,,,
22/10/2014 16.00,"3,1","5,6","10,4","14,2",,,
22/10/2014 17.00,"2,4","4,8","10,6",,,,
22/10/2014 18.00,"3,1","3,0","7,5","35,4",,,
22/10/2014 19.00,"2,6","4,1","10,3",,,,
22/10/2014 20.00,"2,2","1,8","6,5","20,5",,,
22/10/2014 21.00,"2,8","4,7","9,9",,,,
22/10/2014 22.00,"2,2","2,0","4,4","27,8",,,
22/10/2014 23.00,"2,1","1,5","3,3",,,,
23/10/2014 0.00,"2,1",,,"27,1",,,
23/10/2014 1.00,,,,,,,
23/10/2014 2.00,"3,1",,,"21,5",,,
23/10/2014 3.00,"3,1",,,,,,
23/10/2014 4.00,"3,0",,,"12,0",,,
23/10/2014 5.00,"2,7","0,2","0,6",,,,
23/10/2014 6.00,"2,5","0,9","1,6","7,8",,,
23/10/2014 7.00,"2,8","2,0","3,1",,,,
23/10/2014 8.00,"3,2","5,8","10,3","4,9",,,
23/10/2014 9.00,"2,7","13,4","22,1",,,,
23/10/2014 10.00,"2,9","13,6","23,1","3,4",,,
23/10/2014 11.00,"3,1","7,7","15,1",,,,
23/10/2014 12.00,"3,2","10,3","17,3","6,6",,,
23/10/2014 13.00,"3,5","10,2","18,4",,,,
23/10/2014 14.00,"4,7","8,9","19,0","9,8",,,
23/10/2014 15.00,"5,0","5,5","12,4",,,,
23/10/2014 16.00,"3,3","4,9","9,9","6,1",,,
23/10/2014 17.00,"2,4","7,5","14,8",,,,
23/10/2014 18.00,"2,3","6,6","12,2","5,9",,,
23/10/2014 19.00,"2,4","9,3","14,7",,,,
23/10/2014 20.00,"2,6","22,3","37,0","13,9",,,
23/10/2014 21.00,"2,7","22,7","34,4",,,,
23/10/2014 22.00,"2,4","16,5","23,4","7,8",,,
23/10/2014 23.00,"2,5","17,1","23,0",,,,
24/10/2014 0.00,"2,3","12,7","18,7","7,3",,,
24/10/2014 1.00,"2,2","9,5","13,4",,,,
24/10/2014 2.00,"2,4","6,1","7,4","4,4",,,
24/10/2014 3.00,"2,1","5,2","6,9",,,,
24/10/2014 4.00,"1,8","1,1","1,7","3,7",,,
24/10/2014 5.00,"1,9","0,2","0,7",,,,
24/10/2014 6.00,"2,5","1,9","2,6","7,8",,,
24/10/2014 7.00,"1,8","9,4","11,8",,,,
24/10/2014 8.00,"2,7","15,0","19,1","5,4",,,
24/10/2014 9.00,"3,0","29,1","48,4",,,,
24/10/2014 10.00,"3,2","26,3","43,8","3,4",,,
24/10/2014 11.00,"2,3","22,8","39,6",,,,
24/10/2014 12.00,"2,7","9,3","20,6","3,4",,,
24/10/2014 13.00,"2,2","7,5","16,3",,,,
24/10/2014 14.00,"2,8","8,4","17,7","3,4",,,
24/10/2014 15.00,"2,5","8,4","18,6",,,,
24/10/2014 16.00,"2,2","6,0","12,0","6,3",,,
24/10/2014 17.00,"2,3","4,2","8,8",,,,
24/10/2014 18.00,"2,6","8,2","16,2","10,3",,,
24/10/2014 19.00,"2,8","13,1","29,2",,,,
24/10/2014 20.00,"2,5","9,8","18,6","7,8",,,
24/10/2014 21.00,"2,4","4,6","9,9",,,,
24/10/2014 22.00,"2,6","4,8","9,8","8,3",,,
24/10/2014 23.00,"2,1","3,7","7,1",,,,
25/10/2014 0.00,"2,4","2,5","6,0","5,6",,,
25/10/2014 1.00,,"2,1","4,8",,,,
25/10/2014 2.00,"3,1",,,"9,3",,,
25/10/2014 3.00,"2,1","0,2","0,9",,,,
25/10/2014 4.00,"2,4","3,9","6,5","13,4",,,
25/10/2014 5.00,"2,3","1,9","2,6",,,,
25/10/2014 6.00,"2,2","1,9","2,7","13,7",,,
25/10/2014 7.00,"1,9","2,4","4,3",,,,
25/10/2014 8.00,"2,2","5,9","12,7","13,2",,,
25/10/2014 9.00,"2,7","3,2","6,4",,,,
25/10/2014 10.00,"2,7","4,6","9,2","7,8",,,
25/10/2014 11.00,"3,7","4,7","10,9",,,,
25/10/2014 12.00,"2,7","6,7","12,6","4,9",,,
25/10/2014 13.00,"2,1","6,5","13,1",,,,
25/10/2014 14.00,"2,5","6,4","13,5","7,3",,,
25/10/2014 15.00,"2,0","2,3","5,3",,,,
25/10/2014 16.00,"1,9","1,0","3,5","7,6",,,
25/10/2014 17.00,"1,6","1,7","5,2",,,,
25/10/2014 18.00,"1,9","4,9","9,4","12,0",,,
25/10/2014 19.00,"2,2","6,2","12,8",,,,
25/10/2014 20.00,"1,8","11,6","19,2","10,0",,,
25/10/2014 21.00,"2,0","14,5","27,0",,,,
25/10/2014 22.00,"2,0","8,4","16,1","6,1",,,
25/10/2014 23.00,"1,8","4,8","9,2",,,,
26/10/2014 0.00,"1,7","3,9","6,9","9,8",,,
26/10/2014 1.00,"1,8","13,5","22,3",,,,
26/10/2014 2.00,"1,8","10,2","17,3","9,0",,,
26/10/2014 3.00,"1,7","1,7","4,0",,,,
26/10/2014 4.00,"1,9","2,3","4,5","14,9",,,
26/10/2014 5.00,"1,1","1,1","2,3",,,,
26/10/2014 6.00,"1,5",,,"15,1",,,
26/10/2014 7.00,"1,4","0,1","0,4",,,,
26/10/2014 8.00,"1,2","0,8","2,2","9,3",,,
26/10/2014 9.00,"1,8","0,7","2,6",,,,
26/10/2014 10.00,"1,9","2,3","6,1","8,1",,,
26/10/2014 11.00,"2,1","2,1","5,7",,,,
26/10/2014 12.00,"1,2","2,9","7,6","8,8",,,
26/10/2014 13.00,"1,4","2,6","7,2",,,,
26/10/2014 14.00,"3,1","5,8","12,1","5,9",,,
26/10/2014 15.00,"2,2","3,2","7,7",,,,
26/10/2014 16.00,"1,9","1,7","4,6","7,3",,,
26/10/2014 17.00,"0,6","2,6","5,6",,,,
26/10/2014 18.00,"0,5","5,2","8,9","6,8",,,
26/10/2014 19.00,"1,1","10,5","16,7",,,,
26/10/2014 20.00,"1,7","9,7","15,5","9,3",,,
26/10/2014 21.00,"1,3","8,1","14,9",,,,
26/10/2014 22.00,"1,5","7,0","13,1","10,0",,,
26/10/2014 23.00,"1,3","5,1","10,1",,,,
27/10/2014 0.00,"1,1","4,3","8,6","13,9",,,
27/10/2014 1.00,,"3,7","7,6",,,,
27/10/2014 2.00,"1,9",,,"8,1",,,
27/10/2014 3.00,"1,6","1,2","2,8",,,,
27/10/2014 4.00,"1,7","0,8","1,2","14,4",,,
27/10/2014 5.00,"1,2",,,,,,
27/10/2014 6.00,"1,3","1,0","2,3","9,3",,,
27/10/2014 7.00,"1,1","3,4","6,1",,,,
27/10/2014 8.00,"1,2","3,7","6,1","8,3",,,
27/10/2014 9.00,"1,3","8,3","13,7",,,,
27/10/2014 10.00,"1,6","12,7","23,8","5,4",,,
27/10/2014 11.00,"2,5","12,8","24,5",,,,
27/10/2014 12.00,"1,2","16,6","29,7","6,1",,,
27/10/2014 13.00,"1,0","7,6","14,0",,,,
27/10/2014 14.00,"2,9","11,6","23,5","6,8",,,
27/10/2014 15.00,"2,4","15,4","29,7",,,,
27/10/2014 16.00,"1,9","13,5","24,8","4,6",,,
27/10/2014 17.00,"0,9","8,6","16,1",,,,
27/10/2014 18.00,"0,4","15,7","27,4","6,6",,,
27/10/2014 19.00,"0,9","23,7","40,8",,,,
27/10/2014 20.00,"1,5","18,9","30,9","9,5",,,
27/10/2014 21.00,"1,8","16,5","28,9",,,,
27/10/2014 22.00,"1,7","16,0","27,9","6,6",,,
27/10/2014 23.00,"1,3","14,2","22,9",,,,
28/10/2014 0.00,"1,5","7,3","11,1","4,4",,,
28/10/2014 1.00,"1,5","8,5","15,1",,,,
28/10/2014 2.00,"1,7","14,6","25,8","7,1",,,
28/10/2014 3.00,"1,6","12,7","23,9",,,,
28/10/2014 4.00,"1,6","14,4","19,7","15,6",,,
28/10/2014 5.00,"1,3","2,0","3,3",,,,
28/10/2014 6.00,"1,6",,,"16,1",,,
28/10/2014 7.00,"1,8","1,1","1,9",,,,
28/10/2014 8.00,"2,0","3,2","4,9","12,0",,,
28/10/2014 9.00,"2,0","9,4","15,2",,,,
28/10/2014 10.00,"2,4","18,1","30,6","7,3",,,
28/10/2014 11.00,"3,3","9,6","17,0",,,,
28/10/2014 12.00,"2,2","16,6","30,5","4,9",,,
28/10/2014 13.00,"1,9","6,8","12,9",,,,
28/10/2014 14.00,"3,3","6,7","13,0","10,5",,,
28/10/2014 15.00,"3,1","8,0","15,6",,,,
28/10/2014 16.00,"2,2","8,5","16,0","10,3",,,
28/10/2014 17.00,"1,2","12,9","22,4",,,,
28/10/2014 18.00,"1,2","19,3","33,2","7,1",,,
28/10/2014 19.00,"2,0","30,1","52,6",,,,
28/10/2014 20.00,"3,0","42,5","79,6","16,1",,,
28/10/2014 21.00,"3,6","56,5","109,2",,,,
28/10/2014 22.00,"2,6","43,3","76,2","11,5",,,
28/10/2014 23.00,"2,8","47,9","77,5",,,,
29/10/2014 0.00,"2,4","29,8","49,5","13,7",,,
29/10/2014 1.00,,"22,8","36,3",,,,
29/10/2014 2.00,"3,2",,,"11,5",,,
29/10/2014 3.00,"2,1","13,1","15,5",,,,
29/10/2014 4.00,"1,9","6,8","8,1","10,5",,,
29/10/2014 5.00,"1,6","5,0","6,8",,,,
29/10/2014 6.00,"1,5","3,0","3,8","13,2",,,
29/10/2014 7.00,"1,4","7,9","10,6",,,,
29/10/2014 8.00,"1,5","13,7","16,3","13,2",,,
29/10/2014 9.00,"1,9","21,2","31,2",,,,
29/10/2014 10.00,"2,1","22,2","39,2","7,6",,,
29/10/2014 11.00,"2,2","14,8","27,0",,,,
29/10/2014 12.00,"1,7","12,4","20,7","9,3",,,
29/10/2014 13.00,"1,6","8,3","16,8",,,,
29/10/2014 14.00,"2,5","12,8","22,0","9,0",,,
29/10/2014 15.00,"2,4","12,1","23,0",,,,
29/10/2014 16.00,"1,9","7,4","12,4","6,8",,,
29/10/2014 17.00,"1,0","7,8","12,2",,,,
29/10/2014 18.00,"0,5","12,2","18,0","7,8",,,
29/10/2014 19.00,"1,2","22,3","31,9",,,,
29/10/2014 20.00,"1,8","39,9","64,2","13,9",,,
29/10/2014 21.00,"2,6","51,7","81,8",,,,
29/10/2014 22.00,"2,0","35,7","55,1","9,8",,,
29/10/2014 23.00,"1,6","23,4","33,7",,,,
30/10/2014 0.00,"1,8","18,4","26,0","12,2",,,
30/10/2014 1.00,"1,3","14,0","20,3",,,,
30/10/2014 2.00,"1,9","11,0","15,0","25,9",,,
30/10/2014 3.00,"1,6","6,1","7,9",,,,
30/10/2014 4.00,"1,7","4,8","7,7","23,9",,,
30/10/2014 5.00,"1,4","2,1","2,9",,,,
30/10/2014 6.00,"1,2","3,4","4,0","20,8",,,
30/10/2014 7.00,"1,8","4,0","5,2",,,,
30/10/2014 8.00,"1,0","5,9","8,8","13,4",,,
30/10/2014 9.00,"1,5","16,8","25,0",,,,
30/10/2014 10.00,"1,8","27,3","42,7","9,8",,,
30/10/2014 11.00,"2,0","10,1","17,4",,,,
30/10/2014 12.00,"2,0","10,2","15,0","10,3",,,
30/10/2014 13.00,"1,8","17,1","25,4",,,,
30/10/2014 14.00,"1,8","10,5","20,3","11,2",,,
30/10/2014 15.00,"2,1","11,7","22,1",,,,
30/10/2014 16.00,"1,5","5,1","8,4","10,7",,,
30/10/2014 17.00,"0,8","4,4","7,9",,,,
30/10/2014 18.00,"1,7","6,8","10,2","11,0",,,
30/10/2014 19.00,"1,0","7,4","11,6",,,,
30/10/2014 20.00,"1,2","11,1","15,6","8,8",,,
30/10/2014 21.00,"1,4","12,0","18,8",,,,
30/10/2014 22.00,"1,1","10,7","17,5","5,6",,,
30/10/2014 23.00,"0,9","5,6","8,7",,,,
31/10/2014 0.00,"1,5","3,8","6,3","3,2",,,
31/10/2014 1.00,,"5,1","7,7",,,,
31/10/2014 2.00,,,,"11,5",,,
31/10/2014 3.00,"0,9","1,1","1,9",,,,
31/10/2014 4.00,"0,7","0,7","1,1","2,9",,,
31/10/2014 5.00,"1,6","1,6","2,1",,,,
31/10/2014 6.00,"1,1","1,0","1,7","8,5",,,
31/10/2014 7.00,"1,2","1,4","2,1",,,,
31/10/2014 8.00,"1,6","3,9","6,6","10,3",,,
31/10/2014 9.00,"2,1","9,2","16,0",,,,
31/10/2014 10.00,"2,5","11,3","21,5","12,2",,,
31/10/2014 11.00,"3,0","11,0","19,2",,,,
31/10/2014 12.00,"2,2","9,8","17,7","17,1",,,
31/10/2014 13.00,"2,3","8,9","15,7",,,,
31/10/2014 14.00,"4,0","9,4","17,7","17,8",,,
31/10/2014 15.00,"3,9","12,5","22,8",,,,
31/10/2014 16.00,"3,2","9,1","18,0","18,6",,,
31/10/2014 17.00,"2,2","7,4","13,6",,,,
31/10/2014 18.00,"1,9","5,8","10,1","17,1",,,
31/10/2014 19.00,"1,9","8,7","15,4",,,,
31/10/2014 20.00,"1,8","8,9","17,3","19,8",,,
31/10/2014 21.00,"1,8","8,5","14,9",,,,
31/10/2014 22.00,"1,8","8,1","15,3","11,5",,,
31/10/2014 23.00,"2,0","5,8","9,6",,,,
01/11/2014 0.00,"2,1","6,8","12,5","13,7",,,
01/11/2014 1.00,"2,1","6,7","11,4",,,,
01/11/2014 2.00,"2,0","10,0","17,6","11,5",,,
01/11/2014 3.00,"2,0","9,3","17,6",,,,
01/11/2014 4.00,"2,0","3,4","5,4","16,4",,,
01/11/2014 5.00,"2,0","2,0","3,0",,,,
01/11/2014 6.00,"2,0","0,8","1,5","21,5",,,
01/11/2014 7.00,"2,0","2,0","2,7",,,,
01/11/2014 8.00,"1,9","2,3","3,7","22,2",,,
01/11/2014 9.00,"2,1","5,1","7,6",,,,
01/11/2014 10.00,"2,1","5,8","10,2","15,4",,,
01/11/2014 11.00,"2,9","4,2","8,2",,,,
01/11/2014 12.00,"2,8","14,7","43,4","20,0",,,
01/11/2014 13.00,"4,9","42,0","96,0",,,,
01/11/2014 14.00,"5,1","19,3","37,3","16,6",,,
01/11/2014 15.00,"3,6","3,6","7,5",,,,
01/11/2014 16.00,"2,3","2,5","4,6","16,6",,,
01/11/2014 17.00,"1,3","3,7","6,6",,,,
01/11/2014 18.00,"1,2","7,2","11,8","15,4",,,
01/11/2014 19.00,"0,9","10,0","15,3",,,,
01/11/2014 20.00,"1,5","13,3","21,6","22,7",,,
01/11/2014 21.00,"1,5","14,1","23,6",,,,
01/11/2014 22.00,"1,7","13,8","24,1","18,6",,,
01/11/2014 23.00,"1,6","15,1","25,1",,,,
02/11/2014 0.00,"1,9","14,1","23,2","19,3",,,
02/11/2014 1.00,,"14,7","22,9",,,,
02/11/2014 2.00,"2,6",,,"16,4",,,
02/11/2014 3.00,"1,6","16,4","23,9",,,,
02/11/2014 4.00,"1,8","8,8","12,3","15,4",,,
02/11/2014 5.00,"1,0","6,7","9,3",,,,
02/11/2014 6.00,"0,9","3,2","4,5","12,5",,,
02/11/2014 7.00,"1,2","3,2","3,9",,,,
02/11/2014 8.00,"1,2","3,6","4,6","18,6",,,
02/11/2014 9.00,"1,1","5,6","8,0",,,,
02/11/2014 10.00,"1,5","7,5","11,3","15,9",,,
02/11/2014 11.00,"1,7","4,9","8,2",,,,
02/11/2014 12.00,"1,6","2,8","5,0","18,6",,,
02/11/2014 13.00,"1,2","3,2","5,8",,,,
02/11/2014 14.00,"1,9","7,0","15,0","20,5",,,
02/11/2014 15.00,"1,6","4,0","8,2",,,,
02/11/2014 16.00,"1,4","1,6","3,1","11,5",,,
02/11/2014 17.00,"0,6","3,1","5,2",,,,
02/11/2014 18.00,"0,7","4,1","5,7","14,2",,,
02/11/2014 19.00,"0,4","10,9","12,5",,,,
02/11/2014 20.00,"1,2","30,6","36,7","14,7",,,
02/11/2014 21.00,"1,9","33,1","44,2",,,,
02/11/2014 22.00,"1,8","37,4","52,4","16,8",,,
02/11/2014 23.00,"1,6","35,6","52,9",,,,
03/11/2014 0.00,"1,8","31,6","46,6","23,4",,,
03/11/2014 1.00,"1,6","24,4","34,4",,,,
03/11/2014 2.00,"1,4","16,8","25,0","31,5",,,
03/11/2014 3.00,"1,2","13,3","16,8",,,,
03/11/2014 4.00,"1,2","8,4","9,5","30,0",,,
03/11/2014 5.00,"1,5","5,3","6,4",,,,
03/11/2014 6.00,"1,3","4,8","5,9","30,3",,,
03/11/2014 7.00,"1,2","10,5","14,1",,,,
03/11/2014 8.00,"2,1","26,3","50,8","29,1",,,
03/11/2014 9.00,"5,0","44,7","153,0",,,,
03/11/2014 10.00,"4,3","65,3","141,9","31,3",,,
03/11/2014 11.00,"3,0","40,5","70,7",,,,
03/11/2014 12.00,"1,8","20,7","31,3","38,8",,,
03/11/2014 13.00,"2,0","21,1","32,4",,,,
03/11/2014 14.00,"2,9","20,7","31,6","25,9",,,
03/11/2014 15.00,"2,4","26,2","43,3",,,,
03/11/2014 16.00,"2,1","24,8","35,9","20,5",,,
03/11/2014 17.00,"1,5","20,1","26,6",,,,
03/11/2014 18.00,"1,6","39,7","54,4","18,6",,,
03/11/2014 19.00,"2,3","61,7","91,6",,,,
03/11/2014 20.00,"3,2","72,8","129,2","18,8",,,
03/11/2014 21.00,"2,7","57,8","86,6",,,,
03/11/2014 22.00,"2,5","53,1","80,6","20,5",,,
03/11/2014 23.00,"1,8","38,2","49,4",,,,
04/11/2014 0.00,"1,8","30,0","35,8","42,7",,,
04/11/2014 1.00,,"24,4","30,7",,,,
04/11/2014 2.00,"2,1",,,"41,0",,,
04/11/2014 3.00,"1,9","8,1","9,3",,,,
04/11/2014 4.00,"1,8","2,6","3,2","44,2",,,
04/11/2014 5.00,"1,8","1,9","2,5",,,,
04/11/2014 6.00,"1,3","5,4","6,0","32,5",,,
04/11/2014 7.00,"1,8","11,3","12,4",,,,
04/11/2014 8.00,"1,8","24,1","27,8","23,9",,,
04/11/2014 9.00,"2,3","49,9","82,6",,,,
04/11/2014 10.00,"2,4","43,5","71,8","17,8",,,
04/11/2014 11.00,"2,6","29,0","44,3",,,,
04/11/2014 12.00,"1,9","23,7","35,5","21,0",,,
04/11/2014 13.00,"2,0","32,3","48,9",,,,
04/11/2014 14.00,"2,3","20,9","31,2","20,0",,,
04/11/2014 15.00,"2,6","20,6","30,1",,,,
04/11/2014 16.00,"2,2","14,3","18,9","20,3",,,
04/11/2014 17.00,"2,0","19,3","25,9",,,,
04/11/2014 18.00,"2,0","24,0","32,6","14,7",,,
04/11/2014 19.00,"1,9","43,7","60,3",,,,
04/11/2014 20.00,"2,1","43,5","64,0","21,0",,,
04/11/2014 21.00,"3,2","56,9","87,9",,,,
04/11/2014 22.00,"2,4","37,7","52,1","23,2",,,
04/11/2014 23.00,"1,9","22,2","28,1",,,,
05/11/2014 0.00,"1,9","20,1","25,2","26,4",,,
05/11/2014 1.00,"2,0","12,4","15,4",,,,
05/11/2014 2.00,"1,8","8,6","10,4","30,0",,,
05/11/2014 3.00,"1,8","1,9","3,1",,,,
05/11/2014 4.00,"1,9","2,6","3,3","23,2",,,
05/11/2014 5.00,"1,5","1,1","1,5",,,,
05/11/2014 6.00,"2,0","1,0","1,5","12,5",,,
05/11/2014 7.00,"2,0","3,2","4,1",,,,
05/11/2014 8.00,"2,0","11,9","14,5","14,7",,,
05/11/2014 9.00,"2,5","33,5","47,7",,,,
05/11/2014 10.00,"2,4","32,7","50,3","8,3",,,
05/11/2014 11.00,"2,0","22,3","31,3",,,,
05/11/2014 12.00,"2,0","17,1","25,6","7,6",,,
05/11/2014 13.00,"2,0",,,,,,
05/11/2014 14.00,"2,3","20,3","32,2","16,6",,,
05/11/2014 15.00,"2,3","23,7","40,3",,,,
05/11/2014 16.00,"2,0","18,6","28,4","16,4",,,
05/11/2014 17.00,"2,0","17,8","25,1",,,,
05/11/2014 18.00,"2,0","25,3","34,5","24,2",,,
05/11/2014 19.00,"1,9","28,8","38,3",,,,
05/11/2014 20.00,"1,9","25,1","37,0","25,4",,,
05/11/2014 21.00,"2,0","21,3","29,6",,,,
05/11/2014 22.00,"1,9","15,5","22,2","21,5",,,
05/11/2014 23.00,"1,9","8,7","12,3",,,,
06/11/2014 0.00,"1,9","4,5","6,8","24,9",,,
06/11/2014 1.00,,"1,5","2,8",,,,
06/11/2014 2.00,"2,9",,,"26,4",,,
06/11/2014 3.00,"2,1","0,1","0,8",,,,
06/11/2014 4.00,"2,0",,,"27,6",,,
06/11/2014 5.00,"1,9",,,,,,
06/11/2014 6.00,"1,8",,,"27,6",,,
06/11/2014 7.00,"2,0","0,6","1,3",,,,
06/11/2014 8.00,"1,7","7,2","9,7","32,2",,,
06/11/2014 9.00,"1,6","19,2","27,6",,,,
06/11/2014 10.00,"2,0","28,3","43,2","31,5",,,
06/11/2014 11.00,"2,0","16,6","24,3",,,,
06/11/2014 12.00,"1,9","16,2","23,9","35,9",,,
06/11/2014 13.00,"1,9","17,2","25,4",,,,
06/11/2014 14.00,"2,1","19,9","29,9","40,3",,,
06/11/2014 15.00,"2,2","26,1","43,2",,,,
06/11/2014 16.00,"2,2","18,9","28,9","37,1",,,
06/11/2014 17.00,"2,0","17,1","23,1",,,,
06/11/2014 18.00,"2,0","23,3","33,9","48,6",,,
06/11/2014 19.00,"2,0","27,8","39,9",,,,
06/11/2014 20.00,"2,0","19,6","27,7","44,7",,,
06/11/2014 21.00,"2,0","16,9","23,9",,,,
06/11/2014 22.00,"2,0","12,4","17,4","36,9",,,
06/11/2014 23.00,"2,0","8,2","12,2",,,,
07/11/2014 0.00,"2,0","5,7","8,8","33,2",,,
07/11/2014 1.00,"1,9","3,0","5,3",,,,
07/11/2014 2.00,"1,8","2,3","3,7","30,5",,,
07/11/2014 3.00,"1,7","2,0","3,5",,,,
07/11/2014 4.00,"1,9",,,"34,7",,,
07/11/2014 5.00,"2,0",,,,,,
07/11/2014 6.00,"1,9",,,"18,3",,,
07/11/2014 7.00,"1,6",,,,,,
07/11/2014 8.00,"1,9","4,6","5,8","26,4",,,
07/11/2014 9.00,"2,0","11,7","17,1",,,,
07/11/2014 10.00,"2,0","25,0","39,7","24,9",,,
07/11/2014 11.00,"1,9","8,9","14,3",,,,
07/11/2014 12.00,"1,9","10,7","16,4","28,1",,,
07/11/2014 13.00,"2,0","13,6","21,4",,,,
07/11/2014 14.00,"2,1","12,6","19,3","26,6",,,
07/11/2014 15.00,"2,4","25,3","42,5",,,,
07/11/2014 16.00,"2,4","15,0","20,8","17,1",,,
07/11/2014 17.00,"2,4","21,2","30,0",,,,
07/11/2014 18.00,"2,5","24,5","39,5","21,5",,,
07/11/2014 19.00,"3,7","18,1","28,7",,,,
07/11/2014 20.00,"1,3","3,7","6,1","24,2",,,
07/11/2014 21.00,"2,0","11,1","18,9",,,,
07/11/2014 22.00,"2,1","11,9","18,9","2,2",,,
07/11/2014 23.00,"2,1","7,2","11,8",,,,
08/11/2014 0.00,"2,1","10,6","14,7","14,9",,,
08/11/2014 1.00,,"5,3","8,1",,,,
08/11/2014 2.00,"3,3",,,"16,6",,,
08/11/2014 3.00,"2,8","3,8","8,1",,,,
08/11/2014 4.00,"2,6","3,2","4,1","17,3",,,
08/11/2014 5.00,"2,2","0,7","1,6",,,,
08/11/2014 6.00,"2,4","1,2","1,9","17,3",,,
08/11/2014 7.00,"2,5","2,0","2,7",,,,
08/11/2014 8.00,"1,9","8,6","10,9","18,3",,,
08/11/2014 9.00,"2,4","15,4","21,2",,,,
08/11/2014 10.00,"2,7","21,3","37,2","16,6",,,
08/11/2014 11.00,"3,0","18,6","27,8",,,,
08/11/2014 12.00,"2,4","9,7","14,8","27,8",,,
08/11/2014 13.00,"1,9","7,4","13,1",,,,
08/11/2014 14.00,"2,6","9,8","15,8","22,2",,,
08/11/2014 15.00,"2,7","13,0","21,5",,,,
08/11/2014 16.00,"2,0","5,9","9,3","27,1",,,
