"NetC","Provincia Bari","","","","","","","","","","",""
"Stat","Andria","","","","","","","","","","",""
Parm,NO2,NOX,CO,O3,PM10,BENZENE
12/06/2012 12.00,"14,37457852","22,8643652","0,44710137","89,86387725","27,35042","0,67849765"
12/06/2012 13.00,"14,03259246","22,88641056","0,42719502","86,49631725",,"0,67855359"
12/06/2012 14.00,"9,2732956","16,94562198","0,40235139","89,249118","27,35042","0,66184529"
12/06/2012 15.00,"10,18959101","18,28928762","0,40126445","88,6364136",,"0,81907756"
12/06/2012 16.00,"9,77946701","18,04221516","0,42249424","82,0087443","28,08300972","0,7596034"
12/06/2012 17.00,"10,34922771","18,4715127","0,4194734","82,65454575",,"0,60259284"
12/06/2012 18.00,"12,04229989","20,02917512","0,41639197","86,8536816","32,96702957","0,58450143"
12/06/2012 19.00,"20,35452104","28,92771872","0,47322766","80,73332085",,"0,37504418"
12/06/2012 20.00,"23,22605824","30,92830168","0,49429902","75,4904808","31,25761986","0,46627416"
12/06/2012 21.00,"19,33699288","26,58991632","0,5154892","78,72291945",,"0,77299221"
12/06/2012 22.00,"13,60623941","20,99152296","0,48636071","81,3615663","31,50181961","0,89155203"
12/06/2012 23.00,"14,56146696","22,20095856","0,5027709","78,99380055",,"1,03644606"
13/06/2012 0.00,"7,65484878","14,52027866","0,39782886","80,8164126","34,92063141","1,08103846"
13/06/2012 1.00,"4,51205232","11,28627406","0,35815479","82,10667885",,"0,96098364"
13/06/2012 2.00,"4,73918071","11,18964922","0,36396115","78,9634167","31,25761986","0,9001823"
13/06/2012 3.00,"4,74307354","10,7921253","0,35236823","79,0505583",,"0,66477731"
13/06/2012 4.00,"4,44521262","10,93220034","0,32665668","78,2892264","31,74603081","0,53222051"
13/06/2012 5.00,"8,07146594","15,47679872","0,33700421","76,2693687",,"0,31540424"
13/06/2012 6.00,"10,74831947","18,41703982","0,36672453","71,44400235","18,07081032","0,06705284"
13/06/2012 7.00,"15,31553682","24,6211108","0,37843627","67,9008225",,"0,15037159"
13/06/2012 8.00,"13,40766482","23,1094836","0,42599041","62,08310325","12,94260979","0,23656742"
13/06/2012 9.00,"10,32651315","20,13487048","0,39287179","67,5934728",,"0,34981546"
13/06/2012 10.00,"8,20774374","17,31590754","0,37829764","73,7820426","30,52503014","0,42699355"
13/06/2012 11.00,"8,02149773","16,98517934","0,35811634","77,30092335",,"0,56989629"
13/06/2012 12.00,"9,04552095","18,24194842","0,38949562","83,15241795","19,04759979","0,33000938"
13/06/2012 13.00,"9,26940277","18,79640547","0,42281112","88,2439173",,"0,33642767"
13/06/2012 14.00,"6,5373823","14,85554786","0,42277151","88,694508","10,50061035","0,39623337"
13/06/2012 15.00,"7,60488249","17,0078767","0,41581996","84,4426842",,"0,3407428"
13/06/2012 16.00,"11,0176285","20,25159808","0,42079684","84,8702925","22,95482063","0,31927698"
13/06/2012 17.00,"16,97162326","28,14628432","0,49013181","82,0952076",,"0,43573467"
13/06/2012 18.00,"24,85099056","40,00905888","0,52431757","72,8552055","20,75702095","0,73559305"
13/06/2012 19.00,"41,52865912","64,73068352","0,70420406","61,8466758",,"0,97171706"
13/06/2012 20.00,"59,34909184","93,8270024","0,92082299","46,29786525","21,73381996","1,41763088"
13/06/2012 21.00,"47,5598528","64,1444452","0,72203671","49,5397602",,"1,98398699"
13/06/2012 22.00,"17,94191355","25,5262516","0,47784922","62,5940826","26,12940979","2,57973949"
13/06/2012 23.00,"13,59456091","20,9876416","0,43067021","63,27342",,"2,10166203"
14/06/2012 0.00,"11,04553987","18,36515961","0,38157595","64,34886465","26,86202049","1,52230459"
14/06/2012 1.00,"9,9326163","17,12395613","0,36514595",,,"1,12767604"
14/06/2012 2.00,"11,95145503","18,87681654","0,34788531","61,3082652","22,71062088","2,10011212"
14/06/2012 3.00,,,"0,34375772","56,8044729",,"1,23334641"
14/06/2012 4.00,,,,"64,0772853","22,22220993","0,39910945"
14/06/2012 5.00,,,"0,3861975","58,3156455",,"0,48624601"
14/06/2012 6.00,,,"0,41734028","54,82381695","16,84980965","0,419303"
14/06/2012 7.00,,,"0,42038093","58,7959617",,"0,70272971"
14/06/2012 8.00,,,"0,4121071","71,2008318","16,84980965","0,75462417"
14/06/2012 9.00,,,"0,39816555","80,22802725",,"0,68834526"
14/06/2012 10.00,,,"0,41139529","86,92256895","28,81562042","0,59971575"
14/06/2012 11.00,,,"0,38187302","89,70308025",,"0,68087642"
14/06/2012 12.00,,,"0,40825561","84,4805094","21,48962021","0,59069801"
14/06/2012 13.00,,,"0,42306742","90,05639475",,"0,71938309"
14/06/2012 14.00,,,"0,3889236","92,49508275","12,21000957","0,87716759"
14/06/2012 15.00,,,"0,44986592","89,53486185",,"0,7807926"
14/06/2012 16.00,,,"0,55838217","85,3202049","19,29179955","0,31855796"
14/06/2012 17.00,,,"0,57382541","79,8024339",,"0,90637888"
14/06/2012 18.00,,,"0,51086765","83,8860393","15,14041042","0,93243645"
14/06/2012 19.00,,,"0,59689125","81,21092385",,"1,05453747"
14/06/2012 20.00,,,"0,8834195","54,40159515","21,24542046","1,32391229"
14/06/2012 21.00,,,"1,03682437","38,0211888",,"1,59583064"
14/06/2012 22.00,,,"0,75080988","48,31704465","24,90842056","2,36882284"
14/06/2012 23.00,,,"0,76232358","44,3117829",,"2,53678751"
15/06/2012 0.00,,,"0,57619619","46,07087415","33,69963074","2,87675637"
15/06/2012 1.00,,,"0,46230695","52,3270146",,"2,4321138"
15/06/2012 2.00,,,"0,39903347","63,2700285","36,38582993","2,00904892"
15/06/2012 3.00,,,"0,40580678","63,5172888",,"1,47273397"
15/06/2012 4.00,,,"0,42267249","67,0476408","23,93161964","1,14206049"
15/06/2012 5.00,,,"0,45802208","66,7152738",,"0,9952301"
15/06/2012 6.00,,,"0,46112215","65,48984505","34,4322319","0,80236927"
15/06/2012 7.00,,,"0,50968284","64,29819165",,"0,71799997"
15/06/2012 8.00,,,"0,51570706","73,6482978","34,18803024","0,7700602"
15/06/2012 9.00,,,"0,43444248","87,6035223",,"0,89276938"
15/06/2012 10.00,,,"0,39557808","94,00422045","30,52503014","0,96596287"
15/06/2012 11.00,,,"0,41769677","101,4243237",,"0,75324105"
15/06/2012 12.00,,,"0,42081548","100,5515112","16,60560989","0,73426485"
15/06/2012 13.00,,,"0,4047012","96,88268625",,"0,84541176"
15/06/2012 14.00,,,"0,3508083","98,9261847","9,76801014","0,7229792"
15/06/2012 15.00,,,"0,35985336","99,02008935",,"0,47080998"
15/06/2012 16.00,,,"0,33175123","103,6474719","12,45421028","0,57791839"
15/06/2012 17.00,,,"0,39115458","97,98651975",,"0,56021445"
15/06/2012 18.00,,,"0,38167497","100,38195615","11,96580982","0,68718385"
15/06/2012 19.00,,,"0,61871286","85,45329135",,"0,82848176"
15/06/2012 20.00,,,"0,88318301","64,646778","10,25640965","0,99661322"
15/06/2012 21.00,,,"0,87127438","52,9491753",,"1,61624589"
15/06/2012 22.00,,,"1,13955524","24,0841986","22,22220993","2,34957002"
15/06/2012 23.00,,,,,,
16/06/2012 0.00,,,,,,
16/06/2012 1.00,"19,77348336","26,94675288","0,40163375","70,1609979",,"2,93302393"
16/06/2012 2.00,"14,46088811","21,55376568","0,35673232","71,2602828","23,68741989","2,29640329"
16/06/2012 3.00,,,"0,34322531","79,3045617",,"1,70509712"
16/06/2012 4.00,"30,06195536","37,01108112",,"88,39523805","23,19902039","1,24988792"
16/06/2012 5.00,"26,03010184","33,60395448","0,36157173","88,7168121",,"1,01857635"
16/06/2012 6.00,"28,95680024","36,64210336","0,3755529","85,0662015","26,61782074","0,70007432"
16/06/2012 7.00,"22,88017744","31,06967496","0,40039652","88,9309554",,"0,61780716"
16/06/2012 8.00,"20,93077872","28,86869528","0,40953944","92,3066151","25,64101982","0,5739348"
16/06/2012 9.00,"18,37137934","27,3240096","0,3776464","96,7604127",,"0,64010285"
16/06/2012 10.00,"18,93529889","30,6280412","0,33356863","103,24414275","27,35042","0,78820653"
16/06/2012 11.00,"12,53938738","21,03433264","0,33337058","108,71662725",,"0,63473614"
16/06/2012 12.00,"12,12925765","20,53304448","0,3556081","108,524808","14,40781021","0,72198254"
16/06/2012 13.00,"14,16172321","22,90262432","0,37825803","108,03577365",,"0,59827771"
16/06/2012 14.00,"9,18828617","16,69530485","0,34907012","113,5237992","8,54700947","0,69847052"
16/06/2012 15.00,"8,42513814","16,14538879","0,37837686","113,4914004",,"0,66389252"
16/06/2012 16.00,"11,05137912","18,99159964","0,40707081","110,0157114","10,7448101","0,62405866"
16/06/2012 17.00,"14,01247249","21,80538488","0,44929274","107,34941385",,"0,39673068"
16/06/2012 18.00,"16,94307137","25,3752992","0,48483922","105,1174677","6,10500622","0,50201357"
16/06/2012 19.00,"39,17819928","54,71157408","0,73975054","88,2148701",,"0,76690648"
16/06/2012 20.00,"56,55281096","76,87102312","0,79151149","73,56384945","11,47741032","0,86294891"
16/06/2012 21.00,"81,58811832","104,3993108","0,89813229","55,8898053",,"1,28872511"
16/06/2012 22.00,"58,7254548","73,15778528","0,75637858","58,5689706","25,64101982","1,89624227"
16/06/2012 23.00,"41,63961248","51,57029192","0,77065682","63,5922609",,"2,25087118"
17/06/2012 0.00,"38,73432848","48,9549436","0,57475392","56,4930534","28,57142067","2,92676938"
17/06/2012 1.00,"78,70424872","108,190998","0,85083445","23,96192505",,"2,50298447"
17/06/2012 2.00,"22,19814792","30,47110424","0,43756235","65,53174005","27,8388195","2,83072594"
17/06/2012 3.00,"14,46153819","22,16009912","0,36779167","71,9101341",,"2,27150713"
17/06/2012 4.00,"11,02801448","18,24713567","0,33052798","88,8627264","30,03663063","1,59229046"
17/06/2012 5.00,"13,10915191","20,19647512","0,33232441","94,1933664",,"1,14715058"
17/06/2012 6.00,"11,35962602","18,2704831","0,31927058","101,12573205","16,11721039","0,98576895"
17/06/2012 7.00,"18,14619546","26,883676","0,37247264","93,4313562",,"0,7678472"
17/06/2012 8.00,"11,57377385","18,98641238","0,35440232","103,82508675","25,39682007","0,62328472"
17/06/2012 9.00,"9,43682896","16,95729474","0,34162577","108,06613755",,"0,72696177"
17/06/2012 10.00,"8,41215757","15,4858769","0,35667407","115,0160193","22,22220993","0,59097463"
17/06/2012 11.00,"7,58930734","14,61106806","0,34352122","117,8728992",,"0,56585778"
17/06/2012 12.00,"10,3667531","18,85801202","0,42283093","116,63394435","16,60560989","0,45609399"
17/06/2012 13.00,"8,9345523","17,1524889","0,41194866","108,0114147",,"0,5534097"
17/06/2012 14.00,"7,27716951","14,44440667","0,38153634","112,95767805","17,58241081","0,64170768"
17/06/2012 15.00,"4,56526519","11,42180809","0,37037913","114,71818575",,"0,52790538"
17/06/2012 16.00,"3,96435036","10,80639265","0,35299966","112,3220112","16,60560989","0,36508571"
17/06/2012 17.00,"7,11428623","14,08319928","0,39478705","109,19155695",,"0,26655265"
17/06/2012 18.00,"17,52025254","26,53754664","0,46679104","100,77341505","9,52380943","0,28483017"
17/06/2012 19.00,"38,04126672","51,598188","0,62852915","86,51794305",,"0,36685631"
17/06/2012 20.00,"75,01051328","100,79243752","0,88057574","55,39462635","14,65200996","0,6763406"
17/06/2012 21.00,"92,93671784","125,9880852","1,08115961","38,1576468",,"1,50996736"
17/06/2012 22.00,"77,92877976","104,88308504","0,83572673","45,12512445","12,21000957","2,27869935"
17/06/2012 23.00,"41,92905104","52,29400304","0,53620523","58,82770215",,"2,89407283"
18/06/2012 0.00,"19,04237662","26,60159864","0,41939418","74,3407224","23,68741989","2,69949632"
18/06/2012 1.00,"10,4543533","17,41577513","0,36188745",,,"2,13806554"
18/06/2012 2.00,"6,45496745","12,91138228","0,30777669","93,5320239","22,22220993","1,60855534"
18/06/2012 3.00,,,"0,29373611","97,3940646",,"1,14665225"
18/06/2012 4.00,"27,51293432","34,6447708",,"98,44453185","15,62880993","0,76834452"
18/06/2012 5.00,"25,25333272","32,60334752","0,36447491","94,9371423",,"0,68087642"
18/06/2012 6.00,"27,06256272","35,15124048","0,37525699","93,72388305","17,33819962","0,55955035"
18/06/2012 7.00,"32,42147808","43,09974952","0,40780126","82,10600055",,"0,55141842"
18/06/2012 8.00,"26,40974856","36,00206136","0,44325105","88,05006315","23,68741989","0,52663209"
18/06/2012 9.00,"21,15920536","30,73180544","0,41826879","92,5754613",,"0,6752341"
18/06/2012 10.00,"16,74125021","25,91159608","0,3714253","95,22763425","25,39682007","0,77061344"
18/06/2012 11.00,"16,91905665","26,6865488","0,36775206","98,8471428",,"0,84225804"
18/06/2012 12.00,"23,1631152","34,05333184","0,41698496","101,77558335","16,11721039","0,89099879"
18/06/2012 13.00,"21,9872352","32,47428752","0,49088324","117,33115695",,"1,02366644"
18/06/2012 14.00,"13,29542851","21,3577092","0,49309208","132,07025685","11,96580982","1,24686641"
18/06/2012 15.00,"17,10530074","25,44210448","0,49210765","130,10749605",,"1,1554737"
18/06/2012 16.00,"15,97030886","24,92785296","0,4902122","118,97264295","27,59461975","1,446234"
18/06/2012 17.00,"21,59267488","31,00481992","0,55153081","106,05166635",,"1,29858798"
18/06/2012 18.00,"28,40327624","39,90789496","0,57747885","96,08823735","30,28083038","1,40114429"
18/06/2012 19.00,"55,10569464","73,32963584","0,98506459","72,51136725",,"1,42606588"
18/06/2012 20.00,"98,39750456","147,96794008","1,24775578","39,73096365","28,57142067","1,79761157"
18/06/2012 21.00,"67,76124176","86,818184","0,97586109","53,9084511",,"2,68166425"
18/06/2012 22.00,"27,69008112","36,17651224","0,64430675","67,51644585","45,1770401","3,35308866"
18/06/2012 23.00,"41,13602992","50,49769816","0,82381927","54,2793216",,"3,06851681"
19/06/2012 0.00,"23,3188476","30,88029136","0,52380381","69,51874755","46,39804077","3,13427196"
19/06/2012 1.00,"11,25384845","18,56943578","0,43858988","85,19928795",,"2,66492138"
19/06/2012 2.00,"7,18307426","13,94377433","0,39771003","93,5401236","44,93283081","2,10268411"
19/06/2012 3.00,"7,03965705","13,84325858","0,37276855","93,62592855",,"1,62305573"
19/06/2012 4.00,"11,37454918","18,85347102","0,37302601","91,01092245","35,65322113","1,32494557"
19/06/2012 5.00,"22,66018272","29,80641656","0,410546","80,14762875",,"1,09353027"
19/06/2012 6.00,"30,64469472","39,3560344","0,42014444","73,1801511","26,61782074","0,94610595"
19/06/2012 7.00,"35,19049384","45,11979664","0,46467656","74,01376185",,"0,98528282"
19/06/2012 8.00,"21,0631656","29,53665248","0,46282072","96,55909725","28,32722092","1,08060013"
19/06/2012 9.00,"19,71272","29,07557368","0,50454869","97,29409515",,"1,07380352"
19/06/2012 10.00,"10,6029635","18,87487204","0,43116417","102,67804155","35,40903091","1,03893669"
19/06/2012 11.00,"8,73338122","16,22190894","0,42656242","104,7384975",,"0,9345569"
19/06/2012 12.00,"13,17729368","22,58356888","0,48088987","102,7752978","26,12940979","0,89245106"
19/06/2012 13.00,"15,96252511","25,5549316","0,48963902","112,73743005",,"1,0202605"
19/06/2012 14.00,"19,01187066","30,0625672","0,5013694","93,70361385","29,7924099","1,05330385"
19/06/2012 15.00,"21,4453744","35,1629228","0,52950998","88,2560868",,"0,96693716"
19/06/2012 16.00,"15,4847947","24,57151352","0,47695799","96,5962641","43,71184158","1,29022214"
19/06/2012 17.00,"16,99562842","26,92128504","0,48154227","90,8636715",,"1,27339079"
19/06/2012 18.00,"22,48366688","33,6214684","0,48136402","89,172111","37,85102081","1,14116146"
19/06/2012 19.00,"56,9343888","82,7385496","0,8769421","62,76742815",,"1,19813177"
19/06/2012 20.00,"81,77956688","128,06392448","1,02615996","39,6694977","26,12940979","1,65935957"
19/06/2012 21.00,"85,42724224","120,63157896","0,9440461","36,1013205",,"2,79582453"
19/06/2012 22.00,"53,72410256","67,75328784","0,82988193","46,7984307","28,57142067","3,46227582"
19/06/2012 23.00,"27,32863664","35,63696496","0,55832276","57,35367645",,"3,66650467"
20/06/2012 0.00,"16,02287548","22,8851104","0,48203506","72,2823612","40,53723145","3,19417021"
20/06/2012 1.00,"7,87094494","14,99562098","0,33968954",,,"2,52269087"
20/06/2012 2.00,"5,71712665","12,29791326","0,31445214","82,5187461","41,5140419","2,07505629"
20/06/2012 3.00,,,"0,30281962","81,51627855",,"1,44601331"
20/06/2012 4.00,"33,4617208","40,36574248",,"73,0355934","26,86202049","1,11939054"
20/06/2012 5.00,"33,83031616","40,9785576",,"68,20348395",,"1,11165524"
20/06/2012 6.00,"35,52014176","44,66388024",,"69,53359035","21,0012207","0,98279626"
20/06/2012 7.00,"36,91341616","46,97445576",,"71,835162",,"1,03761052"
20/06/2012 8.00,"30,01522608","39,778204",,"88,55196525","27,59461975","0,91234358"
20/06/2012 9.00,"23,98596352","33,3367716",,"99,5990184",,"1,23465631"
20/06/2012 10.00,"16,74773954","25,09255264",,"109,1733825","28,57142067","1,17072464"
20/06/2012 11.00,"12,86515012","20,43513096",,"114,39790845",,"1,07059895"
20/06/2012 12.00,"15,81132224","24,16068208",,"121,3836204","25,39682007","1,02633809"
20/06/2012 13.00,"13,25711203","22,35659536",,"103,6556115",,"1,17575268"
20/06/2012 14.00,"13,22141882","22,77681472",,"98,72486925","19,29179955","1,08734182"
20/06/2012 15.00,"22,38114544","36,13758392",,"88,7046426",,"0,82476158"
20/06/2012 16.00,"20,18320584","30,89130448",,"90,17864835","21,48962021","0,82299403"
20/06/2012 17.00,"33,28455488","50,75254864",,"79,6355721",,"1,13663073"
20/06/2012 18.00,"33,97893592","50,24737912",,"75,66071415","22,46640968","1,32975293"
20/06/2012 19.00,"52,24063912","71,50933536",,"64,79945535",,"1,57266134"
20/06/2012 20.00,"89,39416424","128,580088",,"39,76946715","20,02441978","1,79396461"
20/06/2012 21.00,"87,40648728","115,53124248",,"35,68450515",,"2,66088795"
20/06/2012 22.00,"70,18307656","84,5069584",,"36,79915155","32,96702957","3,6280458"
20/06/2012 23.00,"44,0517152","53,42106968",,"55,7817162",,"4,0035161"
21/06/2012 0.00,"40,1606996","48,55740056",,"58,3534707","35,89743042","3,87819322"
21/06/2012 1.00,"52,31396432","60,57581192",,"42,96274395",,"3,29186425"
21/06/2012 2.00,"28,37146056","35,1829988",,"53,20994175","36,63003159","2,99143329"
21/06/2012 3.00,"11,56533237","18,77694896",,"75,11827365",,"2,85185513"
21/06/2012 4.00,"17,17733917","24,86234784",,"74,6210598","42,24663162","2,47058386"
21/06/2012 5.00,"31,9827888","40,75028392",,"70,54421745",,"1,88364672"
21/06/2012 6.00,"47,32041304","56,33149696",,"68,70402945","35,89743042","1,69173984"
21/06/2012 7.00,"57,14140104","68,6229228",,"59,3215245",,"1,87756811"
21/06/2012 8.00,"52,65206328","65,30979008",,"65,6398092","49,57265091","2,12627851"
21/06/2012 9.00,"16,39147275","23,99466312",,"99,32205255",,"2,46422863"
21/06/2012 10.00,"22,39087752","30,51521408",,"117,65334945","51,5262413","2,01123446"
21/06/2012 11.00,"28,3403332","37,2847648",,"140,19329835",,"1,83988318"
21/06/2012 12.00,"28,18198136","37,5065568",,"141,2754861","52,50305176","2,27607956"
21/06/2012 13.00,"29,92501792","42,0524324",,"129,5204673",,"2,24994368"
21/06/2012 14.00,"22,34674856","33,45414928",,"116,6400291","66,66664886","1,17166333"
21/06/2012 15.00,"27,26374336","41,51288512",,"96,0207066",,"0,88841764"
21/06/2012 16.00,"34,6311","51,03139472",,"107,994537","62,02685165","1,63554347"
