,Regione Puglia,,,
09/10/2006 4.00,3,"10,95923219",14,"31,04639053"
09/10/2006 5.00,3,"9,69250925",12,"31,04639053"
09/10/2006 6.00,3,"11,57831102",14,"31,04639053"
09/10/2006 7.00,3,"17,29414134",20,"31,04639053"
09/10/2006 8.00,3,"29,36174272",32,"31,04639053"
09/10/2006 9.00,3,"53,8668716",63,"31,04639053"
09/10/2006 10.00,3,"62,29395424",76,"31,04639053"
09/10/2006 11.00,3,"47,02837416",51,"31,04639053"
09/10/2006 12.00,2,"40,76745368",44,"31,04639053"
09/10/2006 13.00,3,"42,59226648",46,"31,04639053"
09/10/2006 14.00,4,"35,98089552",39,"31,04639053"
09/10/2006 15.00,3,"24,21827152",27,"31,04639053"
09/10/2006 16.00,3,"25,31887608",28,"31,04639053"
09/10/2006 17.00,3,"33,93155656",37,"31,04639053"
09/10/2006 18.00,3,"44,35866768",48,"31,04639053"
09/10/2006 19.00,3,"51,6838456",56,"31,04639053"
09/10/2006 20.00,3,"46,30288488",50,"31,04639053"
09/10/2006 21.00,3,"63,1064204",71,"31,04639053"
09/10/2006 22.00,3,"66,38873168",75,"31,04639053"
09/10/2006 23.00,3,"51,71111072",55,"31,04639053"
10/10/2006 0.00,3,"37,15935672",40,"31,04639053"
10/10/2006 1.00,3,"25,65114344",28,"30,93745041"
10/10/2006 2.00,3,"27,89126176",32,"30,93745041"
10/10/2006 3.00,3,"20,2883276",23,"30,93745041"
10/10/2006 4.00,2,"14,46737744",17,"30,93745041"
10/10/2006 5.00,2,"14,8268908",18,"30,93745041"
10/10/2006 6.00,3,"20,06638264",23,"30,93745041"
10/10/2006 7.00,3,"36,00165984",40,"30,93745041"
10/10/2006 8.00,3,"57,03497912",68,"30,93745041"
10/10/2006 9.00,3,"67,32710304",79,"30,93745041"
10/10/2006 10.00,3,"72,90406288",87,"30,93745041"
10/10/2006 11.00,3,"73,2739584",83,"30,93745041"
10/10/2006 12.00,3,"65,41145112",71,"30,93745041"
10/10/2006 13.00,4,"60,59244632",65,"30,93745041"
10/10/2006 14.00,4,"47,1010684",50,"30,93745041"
10/10/2006 15.00,3,"30,99837648",34,"30,93745041"
10/10/2006 16.00,3,"24,93469792",28,"30,93745041"
10/10/2006 17.00,3,"30,584352",33,"30,93745041"
10/10/2006 18.00,3,"41,1490124",44,"30,93745041"
10/10/2006 19.00,3,"53,62546248",58,"30,93745041"
10/10/2006 20.00,3,"49,39181648",53,"30,93745041"
10/10/2006 21.00,3,"49,19323616",53,"30,93745041"
10/10/2006 22.00,3,"48,49757408",52,"30,93745041"
10/10/2006 23.00,3,"67,18305296",72,"30,93745041"
11/10/2006 0.00,4,"57,49961424",61,"30,93745041"
11/10/2006 1.00,,"37,74599656",41,"35,60005188"
11/10/2006 2.00,4,,,"35,60005188"
11/10/2006 3.00,4,"19,51869024",22,"35,60005188"
11/10/2006 4.00,3,"19,93659608",23,"35,60005188"
11/10/2006 5.00,3,"23,6004852",26,"35,60005188"
11/10/2006 6.00,3,"27,27087512",30,"35,60005188"
11/10/2006 7.00,3,"43,48388944",48,"35,60005188"
11/10/2006 8.00,4,"66,91567888",84,"35,60005188"
11/10/2006 9.00,3,"78,45245744",105,"35,60005188"
11/10/2006 10.00,3,"78,8859652",93,"35,60005188"
11/10/2006 11.00,2,"56,94542104",60,"35,60005188"
11/10/2006 12.00,3,"46,38854248",50,"35,60005188"
11/10/2006 13.00,4,"40,45336944",43,"35,60005188"
11/10/2006 14.00,4,"34,60515416",37,"35,60005188"
11/10/2006 15.00,3,"27,8808796",31,"35,60005188"
11/10/2006 16.00,3,"29,72255624",33,"35,60005188"
11/10/2006 17.00,3,"32,26119512",35,"35,60005188"
11/10/2006 18.00,3,"39,18274984",42,"35,60005188"
11/10/2006 19.00,4,"45,98490016",49,"35,60005188"
11/10/2006 20.00,4,"71,76843048",79,"35,60005188"
11/10/2006 21.00,4,"84,9106772",101,"35,60005188"
11/10/2006 22.00,4,"78,50956888",88,"35,60005188"
11/10/2006 23.00,4,"69,46990056",76,"35,60005188"
12/10/2006 0.00,3,"54,99602232",59,"35,60005188"
12/10/2006 1.00,4,"44,43782448",47,"42,59706116"
12/10/2006 2.00,3,"38,7855892",42,"42,59706116"
12/10/2006 3.00,3,"38,99327064",45,"42,59706116"
12/10/2006 4.00,3,"30,82056048",34,"42,59706116"
12/10/2006 5.00,4,"26,64140648",29,"42,59706116"
12/10/2006 6.00,3,"28,91917208",32,"42,59706116"
12/10/2006 7.00,3,"48,54040288",52,"42,59706116"
12/10/2006 8.00,4,"77,55953432",95,"42,59706116"
12/10/2006 9.00,4,"93,29233072",119,"42,59706116"
12/10/2006 10.00,3,"90,23064512",103,"42,59706116"
12/10/2006 11.00,3,"72,22266432",77,"42,59706116"
12/10/2006 12.00,3,"55,62809128",59,"42,59706116"
12/10/2006 13.00,4,"44,3210204",47,"42,59706116"
12/10/2006 14.00,4,"35,32806224",38,"42,59706116"
12/10/2006 15.00,3,"27,27087512",30,"42,59706116"
12/10/2006 16.00,3,"30,80887816",34,"42,59706116"
12/10/2006 17.00,3,"37,15547536",40,"42,59706116"
12/10/2006 18.00,3,"45,12570472",48,"42,59706116"
12/10/2006 19.00,4,"57,568408",61,"42,59706116"
12/10/2006 20.00,3,"72,87031608",77,"42,59706116"
12/10/2006 21.00,3,"80,57577168",96,"42,59706116"
12/10/2006 22.00,4,"89,8672504",154,"42,59706116"
12/10/2006 23.00,4,"89,04570224",116,"42,59706116"
13/10/2006 0.00,4,"79,9112752",87,"42,59706116"
13/10/2006 1.00,,"60,32899184",64,"42,15465164"
13/10/2006 2.00,3,,,"42,15465164"
13/10/2006 3.00,3,"34,78555136",38,"42,15465164"
13/10/2006 4.00,3,"23,09952208",26,"42,15465164"
13/10/2006 5.00,3,"20,78280904",23,"42,15465164"
13/10/2006 6.00,3,"26,64140648",29,"42,15465164"
13/10/2006 7.00,3,"45,36839488",49,"42,15465164"
13/10/2006 8.00,3,"74,5289952",96,"42,15465164"
13/10/2006 9.00,3,"90,43442608",125,"42,15465164"
13/10/2006 10.00,3,"89,11447688",103,"42,15465164"
13/10/2006 11.00,2,"69,85926024",74,"42,15465164"
13/10/2006 12.00,2,"62,3874128",66,"42,15465164"
13/10/2006 13.00,3,"53,12189904",56,"42,15465164"
13/10/2006 14.00,4,"40,564992",43,"42,15465164"
13/10/2006 15.00,2,"29,76798536",32,"42,15465164"
13/10/2006 16.00,3,"30,47142928",33,"42,15465164"
13/10/2006 17.00,3,"36,84657264",40,"42,15465164"
13/10/2006 18.00,3,"39,26192576",42,"42,15465164"
13/10/2006 19.00,3,"41,4981436",44,"42,15465164"
13/10/2006 20.00,3,"49,7461292",53,"42,15465164"
13/10/2006 21.00,3,"50,36001504",53,"42,15465164"
13/10/2006 22.00,3,"44,16526888",47,"42,15465164"
13/10/2006 23.00,3,"51,68904624",55,"42,15465164"
14/10/2006 0.00,3,"59,57879952",64,"42,15465164"
14/10/2006 1.00,3,"60,5314344",65,"53,55270004"
14/10/2006 2.00,3,"56,79226984",62,"53,55270004"
14/10/2006 3.00,3,"42,90505056",46,"53,55270004"
14/10/2006 4.00,3,"27,2319468",30,"53,55270004"
14/10/2006 5.00,3,"25,24880128",28,"53,55270004"
14/10/2006 6.00,3,"27,92888992",31,"53,55270004"
14/10/2006 7.00,3,"40,9686152",44,"53,55270004"
14/10/2006 8.00,3,"69,07143976",75,"53,55270004"
14/10/2006 9.00,3,"85,13262216",96,"53,55270004"
14/10/2006 10.00,3,"87,74133584",97,"53,55270004"
14/10/2006 11.00,2,"65,9967908",69,"53,55270004"
14/10/2006 12.00,3,"55,00510432",58,"53,55270004"
14/10/2006 13.00,3,"53,594316",57,"53,55270004"
14/10/2006 14.00,3,"41,98616248",45,"53,55270004"
14/10/2006 15.00,3,"30,08336976",33,"53,55270004"
14/10/2006 16.00,2,"25,9613272",29,"53,55270004"
14/10/2006 17.00,3,"26,61804184",29,"53,55270004"
14/10/2006 18.00,3,"32,14179072",35,"53,55270004"
14/10/2006 19.00,3,"37,9315944",41,"53,55270004"
14/10/2006 20.00,3,"65,06231992",76,"53,55270004"
14/10/2006 21.00,4,"82,08781952",164,"53,55270004"
14/10/2006 22.00,4,"82,4797604",203,"53,55270004"
14/10/2006 23.00,3,"73,03905008",139,"53,55270004"
15/10/2006 0.00,3,"71,2894936",105,"53,55270004"
15/10/2006 1.00,,"70,320014",104,"43,08343124"
15/10/2006 2.00,3,,,"43,08343124"
15/10/2006 3.00,3,"64,03180928",79,"43,08343124"
15/10/2006 4.00,3,"55,2906424",62,"43,08343124"
15/10/2006 5.00,3,"38,03153464",41,"43,08343124"
15/10/2006 6.00,3,"31,86793496",35,"43,08343124"
15/10/2006 7.00,3,"40,7479704",44,"43,08343124"
15/10/2006 8.00,4,"51,92525472",57,"43,08343124"
15/10/2006 9.00,3,"58,74166856",68,"43,08343124"
15/10/2006 10.00,3,"62,30563656",71,"43,08343124"
15/10/2006 11.00,2,"52,63259912",57,"43,08343124"
15/10/2006 12.00,3,"42,7077704",46,"43,08343124"
15/10/2006 13.00,3,"41,71748824",45,"43,08343124"
15/10/2006 14.00,4,"29,0502588",32,"43,08343124"
15/10/2006 15.00,3,"19,90284928",23,"43,08343124"
15/10/2006 16.00,3,"18,49208008",21,"43,08343124"
15/10/2006 17.00,4,"18,47520477",21,"43,08343124"
15/10/2006 18.00,3,"20,73479872",23,"43,08343124"
15/10/2006 19.00,3,"27,59794184",30,"43,08343124"
15/10/2006 20.00,3,"51,26723992",54,"43,08343124"
15/10/2006 21.00,4,"71,30117592",107,"43,08343124"
15/10/2006 22.00,4,"86,40582296",165,"43,08343124"
15/10/2006 23.00,4,"82,76787968",126,"43,08343124"
16/10/2006 0.00,4,"72,97803816",85,"43,08343124"
16/10/2006 1.00,4,"52,14069888",55,"31,24283981"
16/10/2006 2.00,3,"34,12103576",37,"31,24283981"
16/10/2006 3.00,3,"24,17286152",27,"31,24283981"
16/10/2006 4.00,3,"19,03978204",22,"31,24283981"
16/10/2006 5.00,3,"17,94827286",21,"31,24283981"
16/10/2006 6.00,4,"24,00412752",27,"31,24283981"
16/10/2006 7.00,3,"39,76938968",44,"31,24283981"
16/10/2006 8.00,4,"60,86630208",76,"31,24283981"
16/10/2006 9.00,4,"70,73531952",92,"31,24283981"
16/10/2006 10.00,4,"75,2298388",93,"31,24283981"
16/10/2006 11.00,3,"69,24277408",77,"31,24283981"
16/10/2006 12.00,3,"45,9589352",49,"31,24283981"
16/10/2006 13.00,4,"37,96015968",41,"31,24283981"
16/10/2006 14.00,3,"30,37927088",33,"31,24283981"
16/10/2006 15.00,3,"22,03396448",25,"31,24283981"
16/10/2006 16.00,3,"27,57327704",30,"31,24283981"
16/10/2006 17.00,3,"34,31961608",37,"31,24283981"
16/10/2006 18.00,3,"43,70323408",47,"31,24283981"
16/10/2006 19.00,4,"44,97324184",48,"31,24283981"
16/10/2006 20.00,4,"47,9953108",52,"31,24283981"
16/10/2006 21.00,4,"36,93873104",40,"31,24283981"
16/10/2006 22.00,3,"23,36427672",26,"31,24283981"
16/10/2006 23.00,3,"15,95213913",19,"31,24283981"
17/10/2006 0.00,3,"11,7106979",14,"31,24283981"
17/10/2006 1.00,,"9,06044602",12,"29,96133041"
17/10/2006 2.00,3,,,"29,96133041"
17/10/2006 3.00,3,"7,71065815",10,"29,96133041"
17/10/2006 4.00,3,"6,61655248",9,"29,96133041"
17/10/2006 5.00,3,"7,20708515",10,"29,96133041"
17/10/2006 6.00,2,"9,63669988",12,"29,96133041"
17/10/2006 7.00,3,"18,53750729",22,"29,96133041"
17/10/2006 8.00,3,"35,35012672",39,"29,96133041"
17/10/2006 9.00,2,"50,31460504",56,"29,96133041"
17/10/2006 10.00,3,"31,15410888",34,"29,96133041"
17/10/2006 11.00,3,"29,67064544",33,"29,96133041"
17/10/2006 12.00,2,"37,47604128",41,"29,96133041"
17/10/2006 13.00,3,"44,69741672",49,"29,96133041"
17/10/2006 14.00,3,"33,53051456",37,"29,96133041"
17/10/2006 15.00,3,"21,71988024",24,"29,96133041"
17/10/2006 16.00,3,"21,94700672",25,"29,96133041"
17/10/2006 17.00,3,"25,71341728",29,"29,96133041"
17/10/2006 18.00,4,"42,83885712",47,"29,96133041"
17/10/2006 19.00,4,"47,66174328",52,"29,96133041"
17/10/2006 20.00,3,"54,05116928",58,"29,96133041"
17/10/2006 21.00,3,"61,69045056",67,"29,96133041"
17/10/2006 22.00,4,"49,22956416",52,"29,96133041"
17/10/2006 23.00,4,"57,73452256",62,"29,96133041"
18/10/2006 0.00,4,"43,7395812",47,"29,96133041"
18/10/2006 1.00,3,"27,06191264",30,"20,8066597"
18/10/2006 2.00,4,"18,82692673",21,"20,8066597"
18/10/2006 3.00,3,"14,06243687",17,"20,8066597"
18/10/2006 4.00,3,"12,28435718",15,"20,8066597"
18/10/2006 5.00,3,"13,77301743",16,"20,8066597"
18/10/2006 6.00,3,"20,6556228",23,"20,8066597"
18/10/2006 7.00,3,"42,27688208",46,"20,8066597"
18/10/2006 8.00,4,"71,773612",87,"20,8066597"
18/10/2006 9.00,3,"84,57971",108,"20,8066597"
18/10/2006 10.00,3,"83,65173992",99,"20,8066597"
18/10/2006 11.00,4,"78,57964368",87,"20,8066597"
18/10/2006 12.00,4,"70,66912608",76,"20,8066597"
18/10/2006 13.00,3,"64,34589352",68,"20,8066597"
18/10/2006 14.00,3,"43,76164568",47,"20,8066597"
18/10/2006 15.00,3,"28,81923184",32,"20,8066597"
18/10/2006 16.00,3,"26,38183336",29,"20,8066597"
18/10/2006 17.00,3,"34,19761136",37,"20,8066597"
18/10/2006 18.00,4,"47,4346168",51,"20,8066597"
18/10/2006 19.00,3,"51,16729968",54,"20,8066597"
18/10/2006 20.00,4,"87,12875016",110,"20,8066597"
18/10/2006 21.00,4,"93,35592384",126,"20,8066597"
18/10/2006 22.00,3,"80,76396984",93,"20,8066597"
18/10/2006 23.00,3,"58,92338504",63,"20,8066597"
19/10/2006 0.00,3,"45,8486128",49,"20,8066597"
19/10/2006 1.00,,"29,30853176",33,"29,61997986"
19/10/2006 2.00,4,,,"29,61997986"
19/10/2006 3.00,4,"31,17227288",35,"29,61997986"
19/10/2006 4.00,3,"22,62320464",25,"29,61997986"
19/10/2006 5.00,3,"20,7049524",23,"29,61997986"
19/10/2006 6.00,4,"28,205346",31,"29,61997986"
19/10/2006 7.00,3,"45,18021584",53,"29,61997986"
19/10/2006 8.00,4,"59,4477128",130,"29,61997986"
19/10/2006 9.00,4,"76,71980304",197,"29,61997986"
19/10/2006 10.00,2,"68,1239864",84,"29,61997986"
19/10/2006 11.00,4,"42,04065448",45,"29,61997986"
19/10/2006 12.00,4,"35,31507976",38,"29,61997986"
19/10/2006 13.00,4,"39,01271568",42,"29,61997986"
19/10/2006 14.00,4,"33,58632584",36,"29,61997986"
19/10/2006 15.00,4,"30,02625832",33,"29,61997986"
19/10/2006 16.00,4,"27,66283512",30,"29,61997986"
19/10/2006 17.00,4,"35,34104472",38,"29,61997986"
19/10/2006 18.00,4,"54,63650896",59,"29,61997986"
19/10/2006 19.00,5,"64,09150192",69,"29,61997986"
19/10/2006 20.00,4,"78,90152888",87,"29,61997986"
19/10/2006 21.00,4,"80,19031248",90,"29,61997986"
19/10/2006 22.00,4,"68,0694944",73,"29,61997986"
19/10/2006 23.00,4,"66,3978328",71,"29,61997986"
20/10/2006 0.00,4,"65,69178856",70,"29,61997986"
20/10/2006 1.00,4,"58,96231336",63,"22,41946983"
20/10/2006 2.00,4,"47,59685",51,"22,41946983"
20/10/2006 3.00,4,"37,55911768",40,"22,41946983"
20/10/2006 4.00,4,"36,40012064",40,"22,41946983"
20/10/2006 5.00,4,"38,0691628",41,"22,41946983"
20/10/2006 6.00,4,"35,9263844",39,"22,41946983"
20/10/2006 7.00,4,"50,58844168",56,"22,41946983"
20/10/2006 8.00,4,"68,52762872",105,"22,41946983"
20/10/2006 9.00,4,"72,19411816",151,"22,41946983"
20/10/2006 10.00,5,"70,34595984",136,"22,41946983"
20/10/2006 11.00,4,"67,49323672",116,"22,41946983"
20/10/2006 12.00,4,"68,67169792",117,"22,41946983"
20/10/2006 13.00,4,"70,59255048",93,"22,41946983"
20/10/2006 14.00,4,"62,54704568",71,"22,41946983"
20/10/2006 15.00,4,"48,4326808",53,"22,41946983"
20/10/2006 16.00,4,"40,78041704",44,"22,41946983"
20/10/2006 17.00,4,"44,16916936",48,"22,41946983"
20/10/2006 18.00,4,"53,5242412",59,"22,41946983"
20/10/2006 19.00,4,"61,80335416",69,"22,41946983"
20/10/2006 20.00,4,"62,76639032",70,"22,41946983"
20/10/2006 21.00,4,"59,53468968",66,"22,41946983"
20/10/2006 22.00,5,"54,81562512",60,"22,41946983"
20/10/2006 23.00,4,"48,33274056",52,"22,41946983"
21/10/2006 0.00,4,"36,69212128",40,"22,41946983"
21/10/2006 1.00,,"34,17554688",38,"26,53520012"
21/10/2006 2.00,4,,,"26,53520012"
21/10/2006 3.00,4,"23,26695592",26,"26,53520012"
21/10/2006 4.00,4,"20,55440152",23,"26,53520012"
21/10/2006 5.00,4,"21,46158816",24,"26,53520012"
21/10/2006 6.00,4,"32,49610344",38,"26,53520012"
21/10/2006 7.00,4,"44,04458344",57,"26,53520012"
21/10/2006 8.00,4,"50,68708176",103,"26,53520012"
21/10/2006 9.00,5,"58,59111768",147,"26,53520012"
21/10/2006 10.00,4,"62,24982528",122,"26,53520012"
21/10/2006 11.00,4,"61,19206864",78,"26,53520012"
21/10/2006 12.00,4,"58,43018464",66,"26,53520012"
21/10/2006 13.00,4,"66,3796688",74,"26,53520012"
21/10/2006 14.00,4,"50,55989552",54,"26,53520012"
21/10/2006 15.00,4,"29,46818376",32,"26,53520012"
21/10/2006 16.00,4,"32,67001896",36,"26,53520012"
21/10/2006 17.00,4,"40,37549368",44,"26,53520012"
21/10/2006 18.00,4,"61,92405872",67,"26,53520012"
21/10/2006 19.00,4,"73,90212688",96,"26,53520012"
21/10/2006 20.00,5,"73,8865632",114,"26,53520012"
21/10/2006 21.00,5,"67,61782264",104,"26,53520012"
21/10/2006 22.00,4,"61,6398208",82,"26,53520012"
21/10/2006 23.00,4,"51,44115544",57,"26,53520012"
22/10/2006 0.00,4,"41,42286816",45,"26,53520012"
22/10/2006 1.00,4,"38,43777728",42,"24,79351044"
22/10/2006 2.00,4,"37,5708",41,"24,79351044"
22/10/2006 3.00,4,"38,67138544",42,"24,79351044"
22/10/2006 4.00,4,"44,07052928",51,"24,79351044"
22/10/2006 5.00,4,"33,67716496",37,"24,79351044"
22/10/2006 6.00,4,"24,42593384",27,"24,79351044"
22/10/2006 7.00,4,"26,77769384",30,"24,79351044"
22/10/2006 8.00,4,"27,18391736",30,"24,79351044"
22/10/2006 9.00,4,"46,0874216",54,"24,79351044"
22/10/2006 10.00,4,"45,92778872",51,"24,79351044"
22/10/2006 11.00,4,"46,0848404",52,"24,79351044"
22/10/2006 12.00,4,"53,32696104",61,"24,79351044"
22/10/2006 13.00,4,"48,21333616",53,"24,79351044"
22/10/2006 14.00,4,"39,89137528",43,"24,79351044"
22/10/2006 15.00,3,"28,27932128",31,"24,79351044"
22/10/2006 16.00,3,"24,74001808",28,"24,79351044"
22/10/2006 17.00,4,"30,95034704",34,"24,79351044"
22/10/2006 18.00,4,"37,95235872",41,"24,79351044"
22/10/2006 19.00,3,"56,83641792",64,"24,79351044"
22/10/2006 20.00,4,"61,17648584",72,"24,79351044"
22/10/2006 21.00,4,"66,69373392",106,"24,79351044"
22/10/2006 22.00,4,"68,80278464",145,"24,79351044"
22/10/2006 23.00,5,"65,49322736",148,"24,79351044"
23/10/2006 0.00,4,"57,46456728",117,"24,79351044"
23/10/2006 1.00,,"50,1290072",81,"28,17988968"
23/10/2006 2.00,4,,,"28,17988968"
23/10/2006 3.00,4,"35,1152184",39,"28,17988968"
23/10/2006 4.00,4,"25,39285136",28,"28,17988968"
23/10/2006 5.00,4,"25,59663232",29,"28,17988968"
23/10/2006 6.00,4,"32,67261928",37,"28,17988968"
23/10/2006 7.00,4,"38,79078984",52,"28,17988968"
23/10/2006 8.00,4,"44,11855872",103,"28,17988968"
23/10/2006 9.00,4,"45,78371952",134,"28,17988968"
23/10/2006 10.00,4,"50,71822824",96,"28,17988968"
23/10/2006 11.00,4,"57,2776884",78,"28,17988968"
23/10/2006 12.00,3,"51,45671912",60,"28,17988968"
23/10/2006 13.00,4,"37,06981776",41,"28,17988968"
23/10/2006 14.00,4,"29,381226",32,"28,17988968"
23/10/2006 15.00,4,"25,32017624",28,"28,17988968"
23/10/2006 16.00,4,"27,56289488",30,"28,17988968"
23/10/2006 17.00,4,"36,52730688",40,"28,17988968"
23/10/2006 18.00,4,"44,77007272",48,"28,17988968"
23/10/2006 19.00,4,"68,32776736",112,"28,17988968"
23/10/2006 20.00,4,"67,63988712",164,"28,17988968"
23/10/2006 21.00,5,"63,19209712",123,"28,17988968"
23/10/2006 22.00,4,"59,90198488",79,"28,17988968"
23/10/2006 23.00,4,"46,86355976",51,"28,17988968"
24/10/2006 0.00,3,"32,51946808",36,"28,17988968"
24/10/2006 1.00,,,,"29,14093971"
24/10/2006 2.00,4,"21,59009368",24,"29,14093971"
24/10/2006 3.00,3,"26,85166912",31,"29,14093971"
24/10/2006 4.00,4,"25,08654896",28,"29,14093971"
24/10/2006 5.00,4,"15,96381762",19,"29,14093971"
24/10/2006 6.00,4,"19,10986449",22,"29,14093971"
24/10/2006 7.00,4,"26,27541144",30,"29,14093971"
24/10/2006 8.00,4,"42,33787488",50,"29,14093971"
24/10/2006 9.00,4,"55,14139168",68,"29,14093971"
24/10/2006 10.00,4,"57,03757944",68,"29,14093971"
24/10/2006 11.00,4,"60,12651104",69,"29,14093971"
24/10/2006 12.00,4,"56,97916784",62,"29,14093971"
24/10/2006 13.00,4,"57,18034848",65,"29,14093971"
24/10/2006 14.00,4,"60,58854584",68,"29,14093971"
24/10/2006 15.00,4,"41,86415776",46,"29,14093971"
24/10/2006 16.00,4,"47,26718296",55,"29,14093971"
24/10/2006 17.00,5,"70,31611352",84,"29,14093971"
24/10/2006 18.00,4,"61,36986552",66,"29,14093971"
24/10/2006 19.00,4,"58,6884576",63,"29,14093971"
24/10/2006 20.00,4,"65,87866744",72,"29,14093971"
24/10/2006 21.00,4,"65,26868208",72,"29,14093971"
24/10/2006 22.00,4,"61,34780104",66,"29,14093971"
24/10/2006 23.00,4,"44,1003756",47,"29,14093971"
25/10/2006 0.00,4,"36,89330192",40,"29,14093971"
25/10/2006 1.00,,"23,89510528",27,"50,789711"
25/10/2006 2.00,4,,,"50,789711"
25/10/2006 3.00,4,"19,90804992",23,"50,789711"
25/10/2006 4.00,4,"23,94833536",27,"50,789711"
25/10/2006 5.00,4,"24,91653392",28,"50,789711"
25/10/2006 6.00,3,"40,03544448",45,"50,789711"
25/10/2006 7.00,3,"54,46519376",77,"50,789711"
25/10/2006 8.00,4,"61,6307388",138,"50,789711"
25/10/2006 9.00,4,"66,13825968",174,"50,789711"
25/10/2006 10.00,4,"76,95731168",165,"50,789711"
25/10/2006 11.00,4,"74,57962496",115,"50,789711"
25/10/2006 12.00,4,"62,58857432",70,"50,789711"
25/10/2006 13.00,4,"53,70723872",57,"50,789711"
25/10/2006 14.00,4,"49,13742488",52,"50,789711"
25/10/2006 15.00,4,"36,08601728",39,"50,789711"
25/10/2006 16.00,4,"31,93542856",35,"50,789711"
25/10/2006 17.00,4,"31,92114592",35,"50,789711"
25/10/2006 18.00,4,"38,00556968",41,"50,789711"
25/10/2006 19.00,4,"59,12454656",65,"50,789711"
25/10/2006 20.00,4,"84,79257296",129,"50,789711"
25/10/2006 21.00,5,"82,76659864",164,"50,789711"
25/10/2006 22.00,5,"77,51150488",184,"50,789711"
25/10/2006 23.00,4,"71,65550776",157,"50,789711"
26/10/2006 0.00,4,"64,71318872",95,"50,789711"
26/10/2006 1.00,4,"57,06352528",65,"47,89715958"
26/10/2006 2.00,4,"43,36708536",47,"47,89715958"
26/10/2006 3.00,4,"32,0444508",35,"47,89715958"
26/10/2006 4.00,4,"27,39287984",30,"47,89715958"
26/10/2006 5.00,3,"25,60051368",28,"47,89715958"
26/10/2006 6.00,4,"31,9341284",35,"47,89715958"
26/10/2006 7.00,4,"51,03361264",57,"47,89715958"
26/10/2006 8.00,4,"66,59251264",86,"47,89715958"
26/10/2006 9.00,3,"72,05654976",111,"47,89715958"
26/10/2006 10.00,4,"73,94365552",98,"47,89715958"
26/10/2006 11.00,4,"60,19660496",65,"47,89715958"
26/10/2006 12.00,4,"54,0537696",59,"47,89715958"
26/10/2006 13.00,3,"50,00570232",54,"47,89715958"
26/10/2006 14.00,4,"39,79793584",43,"47,89715958"
26/10/2006 15.00,3,"29,83676",33,"47,89715958"
26/10/2006 16.00,4,"26,7997392",30,"47,89715958"
26/10/2006 17.00,4,"28,93215456",32,"47,89715958"
26/10/2006 18.00,4,"31,3189424",34,"47,89715958"
26/10/2006 19.00,4,"42,92839608",46,"47,89715958"
26/10/2006 20.00,4,"63,8747576",71,"47,89715958"
26/10/2006 21.00,4,"70,7820488",81,"47,89715958"
26/10/2006 22.00,4,"69,27650176",89,"47,89715958"
26/10/2006 23.00,4,"60,88576624",78,"47,89715958"
27/10/2006 0.00,4,"52,22247512",58,"47,89715958"
27/10/2006 1.00,,"38,28720728",42,"58,10391998"
27/10/2006 2.00,3,,,"58,10391998"
27/10/2006 3.00,3,"38,56496352",42,"58,10391998"
27/10/2006 4.00,4,"33,36958152",36,"58,10391998"
27/10/2006 5.00,3,"31,16319088",34,"58,10391998"
27/10/2006 6.00,3,"36,18595752",40,"58,10391998"
27/10/2006 7.00,3,"41,207424",46,"58,10391998"
27/10/2006 8.00,3,"53,89931824",75,"58,10391998"
27/10/2006 9.00,3,"57,54894384",79,"58,10391998"
27/10/2006 10.00,3,"59,56973664",74,"58,10391998"
27/10/2006 11.00,3,"58,90262072",67,"58,10391998"
27/10/2006 12.00,3,"47,41905312",51,"58,10391998"
27/10/2006 13.00,4,"41,216506",44,"58,10391998"
27/10/2006 14.00,3,"32,48314008",35,"58,10391998"
27/10/2006 15.00,3,"27,5745772",30,"58,10391998"
27/10/2006 16.00,3,"28,2910036",31,"58,10391998"
27/10/2006 17.00,3,"35,64734712",39,"58,10391998"
27/10/2006 18.00,3,"42,05623728",45,"58,10391998"
27/10/2006 19.00,4,"73,51794872",91,"58,10391998"
27/10/2006 20.00,4,"84,6381216",139,"58,10391998"
27/10/2006 21.00,4,"81,80356248",145,"58,10391998"
