"NetC","Provincia Bari","","","","","","","","","","",""
"Stat","Altamura","","","","","","","","","","",""
Parm,NO2,NOX,CO,O3,PM10,BENZENE
13/01/2012 6.00,"9,48225426","9,9101828","0,37851316","50,41422855","11,96580982","0,55487825"
13/01/2012 7.00,"17,23768954","19,86963784","0,37182839","46,74223155",,"0,8129898"
13/01/2012 8.00,"39,5240992","48,75651624","0,59035327","26,8900065","8,30280876","1,16482909"
13/01/2012 9.00,"40,62468464","58,42416184","0,64900519","24,6569631",,"6,59470802"
13/01/2012 10.00,"40,369012","60,37157208","0,69731425","26,77918425","16,60560989","4,09678415"
13/01/2012 11.00,"25,6731888","36,69722632","0,52556645","37,85729955",,"3,60618335"
13/01/2012 12.00,"24,93794832","36,8444312","0,50942421","42,07875945","13,67521","3,01386933"
13/01/2012 13.00,"23,0865396","33,37439976","0,45305336","46,4097249",,"2,38938862"
13/01/2012 14.00,"23,69849432","33,69798664","0,43787341","51,83151645","7,57020807","2,27941125"
13/01/2012 15.00,"20,6770372","28,31035304","0,42709949","56,5706988",,"1,89978651"
13/01/2012 16.00,"19,84380672","25,46024936","0,42898679","55,8698154","4,39560509","2,00882111"
13/01/2012 17.00,"23,78998352","28,86026336","0,44972961","50,6196936",,"2,46520292"
13/01/2012 18.00,"29,0593408","35,09806776","0,47208596","44,8322385","7,32600689","2,6598679"
13/01/2012 19.00,"32,52271848","41,14130704","0,5125103","42,82425105",,"2,83168293"
13/01/2012 20.00,"44,17632024","57,66089144","0,58463079","30,44032845","11,47741032","3,20099225"
13/01/2012 21.00,"44,89857824","58,8858716","0,61422295","30,17810565",,"3,32416925"
13/01/2012 22.00,"62,76572112","86,958238","0,86094199","13,72481996","18,31501007","3,25323554"
13/01/2012 23.00,"52,50346264","69,61769816","0,70641756","22,2569382",,"4,47435659"
14/01/2012 0.00,"33,09182528","38,47473624","0,52430825","36,7880793","19,53602028","3,17265151"
14/01/2012 1.00,"17,08193802","18,69005238","0,42104382","51,982917",,"2,57773091"
14/01/2012 2.00,"11,51536798","12,59946051","0,37662586","56,416605","12,45421028","1,18179977"
14/01/2012 3.00,"9,73079705","10,63000491","0,37806231",,,"0,73290512"
14/01/2012 4.00,,,"0,32440357","48,5211132","9,76801014","0,52942274"
14/01/2012 5.00,"16,76525728","17,53055822",,"50,0337222",,"0,33298309"
14/01/2012 6.00,"11,17142786","12,11050093","0,32483695","49,96882485","13,43101025","0,40829702"
14/01/2012 7.00,"12,01699266","14,87046337","0,59634952","45,89200245",,"0,710943"
14/01/2012 8.00,"23,01191424","35,0189492","0,62181176","37,49301255","7,57020807","0,91265173"
14/01/2012 9.00,"44,3456852","76,2095476","0,9982419","17,04197628",,"1,24485783"
14/01/2012 10.00,"43,75321376","70,90235184","0,74298924","16,48505807","4,63980484","3,97416141"
14/01/2012 11.00,"32,58566152","51,81087888","0,67540992","25,24766265",,"3,47413302"
14/01/2012 12.00,"32,32673848","51,92890664","0,57942091","30,4599393","6,10500622","3,10759707"
14/01/2012 13.00,"36,00035968","59,55706008","0,57824076","28,4431539",,"2,51250969"
14/01/2012 14.00,"28,38509312","43,54721488","0,47886976","34,9152531","18,07081032","2,03915822"
14/01/2012 15.00,"25,24555088","37,84375712","0,51520494","39,01168635",,"2,23060644"
14/01/2012 16.00,"20,3863176","25,46479992","0,47159317","39,4030056","9,76801014","2,24480376"
14/01/2012 17.00,"42,16135904","63,28976208","0,62267736","20,4293985",,"2,40624844"
14/01/2012 18.00,"56,01745096","83,92333952","0,73913542","8,00226021","16,84980965","4,29921292"
14/01/2012 19.00,"63,14211744","103,3701768","0,84916384","5,64686546",,"4,12035414"
14/01/2012 20.00,"68,83848168","125,9011848","0,98809592","1,10909631","19,04759979","4,85026521"
14/01/2012 21.00,"64,34199304","115,4832704","0,83545995","2,60208648",,"4,70346228"
14/01/2012 22.00,"64,49126288","111,1935072","0,8547873","2,67710846","25,64101982","5,27192867"
14/01/2012 23.00,"46,95829936","70,20393648","0,66774305","13,49772312",,"5,30248647"
15/01/2012 0.00,"34,70314416","44,36363888","0,5426337","24,2838582","24,42000961","3,29760318"
15/01/2012 1.00,"26,06904928","31,67080776","0,4926319","27,55100985",,"2,05540785"
15/01/2012 2.00,"27,6297384","33,70704952","0,42949822","25,92352875","12,94260979","1,8786563"
15/01/2012 3.00,"22,63228664","27,13076376","0,39188387","29,9699274",,"1,51611309"
15/01/2012 4.00,"17,11632725","19,87936992","0,3600316","36,6150729","6,83760691","1,00027849"
15/01/2012 5.00,"12,93718663","14,54557059","0,31878012","39,8213571",,"0,66285924"
15/01/2012 6.00,"14,0494563","15,82179426","0,34886391","37,9526007","9,03540897","0,77494383"
15/01/2012 7.00,"17,25195879","19,185486","0,35529355","34,5029664",,"0,74715837"
15/01/2012 8.00,"21,65108648","24,9440476","0,55659273","30,75326415","7,81440783","0,556598"
15/01/2012 9.00,"28,43117232","38,44815944","0,59796305","24,9198642",,"0,70157033"
15/01/2012 10.00,"19,48039288","28,63005856","0,41616713","35,49513975","10,7448101","1,32621783"
15/01/2012 11.00,"24,16831096","38,96432296","0,63148592","37,25780205",,"2,05385489"
15/01/2012 12.00,"26,40584808","47,71373056","0,80052043","37,2889041","13,18680954","2,23898042"
15/01/2012 13.00,"26,20078608","48,6287564","0,53171998","38,70685035",,"2,33015752"
15/01/2012 14.00,"32,23004864","51,6967516","0,51164587","33,63923115","7,32600689","1,85087084"
15/01/2012 15.00,"17,3467003","22,24699952","0,46976645","46,42458765",,"2,00499414"
15/01/2012 16.00,"15,32332822","20,25679872","0,42428718","49,54911675","11,96580982","1,5609811"
15/01/2012 17.00,"17,83080723","23,11466512","0,48138616","44,1482727",,"1,21790428"
15/01/2012 18.00,"30,09050152","38,62064096","0,51789842","27,357036","6,83760691","1,41051696"
15/01/2012 19.00,"43,30672352","60,0713116","0,59324363","15,87474966",,"2,12961326"
15/01/2012 20.00,"46,1244188","67,53669648","0,66192271","14,05666826","8,05860806","2,32971309"
15/01/2012 21.00,"58,51066072","97,18229472","0,68925245","5,56373381",,"2,56891251"
15/01/2012 22.00,"50,26917592","75,17328184","0,69182826","12,44742744","12,69841003","3,64622569"
15/01/2012 23.00,"37,5370532","50,17797352","0,54351794","20,0184684",,"3,18363307"
16/01/2012 0.00,"29,96656568","36,9378324","0,52293239","27,1806381","16,60560989","2,72359109"
16/01/2012 1.00,"24,0203604","28,25523008","0,45751531","30,63025245",,"2,01486616"
16/01/2012 2.00,"12,4154439","14,01964822","0,36736528","38,14386135","9,03540897","1,17065243"
16/01/2012 3.00,"8,688606","9,49450253","0,30639384",,,"0,40729935"
16/01/2012 4.00,,,"0,30307009","41,72732025","4,88400507","0,58832128"
16/01/2012 5.00,"14,40962166","14,87954154",,"40,64862375",,"0,55903778"
16/01/2012 6.00,"14,78989551","16,38986858","0,31182041","35,74455465","4,1514039","0,4219411"
16/01/2012 7.00,"25,78091088","29,62030248","0,39599399","25,70184435",,"0,55898286"
16/01/2012 8.00,"48,42814936","64,17687272","0,50948246","6,72352107","10,50061035","0,71077723"
16/01/2012 9.00,"60,47174176","113,21485448","0,94417192","2,95083243",,"2,05513021"
16/01/2012 10.00,"43,48713984","82,06929224","0,70745907","19,60756224","14,65200996","4,17908691"
16/01/2012 11.00,"33,86406296","62,91686472","0,64312544","29,2954179",,"2,67916751"
16/01/2012 12.00,"39,13927096","72,94314416","0,52194796","32,21855175","11,47741032","2,66247447"
16/01/2012 13.00,"37,11977832","65,114594","0,60089186","32,33007225",,"2,39637642"
16/01/2012 14.00,"34,86277704","60,1549616","0,64646899","31,76030025","20,75702095","2,97776481"
16/01/2012 15.00,"35,05357552","58,78860816","0,59595692","34,6158435",,"3,41950487"
16/01/2012 16.00,"26,5765132","42,06086432","0,50635677","40,2113397","14,65200996","2,19067495"
16/01/2012 17.00,"35,16842936","62,22168064","0,64853337","27,8004048",,"2,65604093"
16/01/2012 18.00,"53,9648616","90,67147584","0,76760685","11,92363421","9,52380943","3,45755084"
16/01/2012 19.00,"57,08949024","107,61516096","0,79656759","6,80192258",,"4,01597842"
16/01/2012 20.00,"61,38739856","115,96637544","0,87755606","4,46680101","21,24542046","4,00283471"
16/01/2012 21.00,"64,84364448","120,25613864","0,86518958","2,12154485",,"4,8223689"
16/01/2012 22.00,"69,56268992","135,07731256","0,88068292","0,11962818","21,48962021","4,9035072"
16/01/2012 23.00,"58,2692516","90,29861672","0,77181367","4,28296775",,"4,83745406"
17/01/2012 0.00,"41,08931976","52,80307304","0,56925512","11,78237424","20,02441978","3,79652304"
17/01/2012 1.00,"23,92367056","28,21113936","0,45999326","23,7350736",,"2,78226792"
17/01/2012 2.00,"14,05724962","15,56888255","0,33637861","30,5484774","15,87300968","1,79003085"
17/01/2012 3.00,"10,29861134","11,33231693","0,33622133","34,77398715",,"1,14048211"
17/01/2012 4.00,"6,57437185","7,03608734","0,31069968","41,2109544","10,98900986","0,78154416"
17/01/2012 5.00,"9,49393466","10,47631262","0,36243034","40,17417285",,"0,56635916"
17/01/2012 6.00,"8,90664857","9,74935874","0,33903248","40,15186875","5,86080599","0,63934417"
17/01/2012 7.00,"14,3778251","16,78739059","0,37163267","35,8107687",,"0,24446849"
17/01/2012 8.00,"23,37595904","30,46204136","0,36386562","29,33597625","6,83760691","0,44845022"
17/01/2012 9.00,"37,13211072","60,06482992","0,61502797","18,33422157",,"1,031836"
17/01/2012 10.00,"37,51108824","62,33972752","0,63060169","18,36261441","6,83760691","2,86434897"
17/01/2012 11.00,"32,24691248","52,31281712","0,58130821","23,15111715",,"2,91498439"
17/01/2012 12.00,"22,00151784","35,84707464","0,46245141","38,9718063","13,43101025","2,42083426"
17/01/2012 13.00,"20,7841092","34,23233328","0,46374922","39,70782165",,"1,6952495"
17/01/2012 14.00,"25,26826544","40,47468824","0,43761827","38,1384549","15,62880993","1,9942353"
17/01/2012 15.00,"26,93602656","39,0389292","0,51400499","35,07610995",,"2,6645817"
17/01/2012 16.00,"31,19693768","44,57958016","0,4981575","30,67553895","12,69841003","2,45111543"
17/01/2012 17.00,"30,47142928","44,5458716","0,56569721","29,68945035",,"2,10171695"
17/01/2012 18.00,"46,23084072","68,4011308","0,63333478","16,73647595","11,72161007","2,2504054"
17/01/2012 19.00,"59,32117664","103,59064952","0,7069488","7,23244956",,"3,3826793"
17/01/2012 20.00,"53,49177544","90,69547144","0,73724812","10,52661152","20,51280975","3,76158299"
17/01/2012 21.00,"54,50282192","89,10992632","0,77979741","9,39792431",,"3,52204999"
17/01/2012 22.00,"57,91038832","96,03251352","0,80628136","7,00603302","17,09399986","4,41751036"
17/01/2012 23.00,"42,15942792","58,6705804","0,63451376","19,25746368",,"3,74122875"
18/01/2012 0.00,"25,80687584","30,86992832","0,52344266","30,39101205","13,18680954","4,69652939"
18/01/2012 1.00,"12,43230774","14,15128942","0,37593851","39,92950605",,"2,59331542"
18/01/2012 2.00,"6,95789228","7,60286533","0,30519389","45,92647605","9,76801014","1,28212682"
18/01/2012 3.00,"6,41343498","6,9031479","0,28586654",,,"0,62780834"
18/01/2012 4.00,,,"0,2421569","46,6631697","5,86080599","0,39487568"
18/01/2012 5.00,"16,71139815","17,46570892",,"44,24086065",,"0,80350628"
18/01/2012 6.00,"14,50631532","15,47874322","0,37841647","41,7320484","8,05860806","3,82591637"
18/01/2012 7.00,"29,60055152","41,96813232","0,44493331","24,998946",,"0,78803262"
18/01/2012 8.00,"36,3397588","47,2669344","0,51823278","17,84489595","4,1514039","0,75342614"
18/01/2012 9.00,"46,8005976","81,11082576","0,73534101","10,02242514",,"1,31756621"
18/01/2012 10.00,"41,0847692","70,79793752","0,61402607","16,55737881","9,27960968","3,06627941"
18/01/2012 11.00,"24,22087184","36,7614504","0,52574353","32,85994425",,"2,1194636"
18/01/2012 12.00,"23,08848984","34,61884408","0,48264436","38,0634429","14,65200996","2,10482286"
18/01/2012 13.00,"29,16576272","46,2844532","0,53252733","36,6576462",,"2,11120047"
18/01/2012 14.00,"31,34878872","49,29151296","0,54249623","36,944208","12,69841003","2,30198357"
18/01/2012 15.00,"27,6239068","41,30214448","0,43234898","40,3762464",,"2,4198915"
18/01/2012 16.00,"30,19887368","42,8338668","0,50924713","35,0233821","10,50061035","1,82208669"
18/01/2012 17.00,"39,73369264","55,43851648","0,5800302","24,32645145",,"2,53951917"
18/01/2012 18.00,"47,69418992","67,5094696","0,64302758","13,6720961","14,16361046","3,86712318"
18/01/2012 19.00,"58,4074892","99,37159208","0,84747343","2,99814386",,"4,92081044"
18/01/2012 20.00,"51,72539336","86,42387224","0,81520875","6,01048214","20,51280975","4,5664195"
18/01/2012 21.00,"57,23549056","101,7204076","0,88245255","2,13641558",,"4,93206863"
18/01/2012 22.00,"54,42301504","85,5698392","0,74705975","5,81109984","29,7924099","4,49121641"
18/01/2012 23.00,"38,23011496","51,66822456","0,63669697","16,66078365",,"3,62359846"
19/01/2012 0.00,"28,44675512","35,0611088","0,55958212","27,6456327","23,44322014","2,86462661"
19/01/2012 1.00,"20,57709696","24,50633344","0,45572703","30,90197145",,"3,1376006"
19/01/2012 2.00,"14,01571715","15,61492542","0,42855457","34,9470135","12,69841003","1,90705196"
19/01/2012 3.00,"11,7580677","13,12538288","0,36760177","41,7867912",,"1,10487694"
19/01/2012 4.00,"9,94494487","11,2635767","0,38372421","47,4458082","16,11721039","0,78054547"
19/01/2012 5.00,"9,26810452","10,3362395","0,41577336","47,5890891",,"1,18279846"
19/01/2012 6.00,"10,44073221","11,75448079","0,33950547","45,8095491","8,79120922","4,71355601"
19/01/2012 7.00,"20,15140928","22,57253664","0,3653009","37,2659217",,"1,49143355"
19/01/2012 8.00,"29,20989168","36,79905944","0,4033463","30,58767915","10,25640965","1,28695248"
19/01/2012 9.00,"39,22557864","55,34125304","0,59074704","26,0066604",,"1,61034017"
19/01/2012 10.00,"42,864172","64,0342184","0,69519045","25,67547045","16,84980965","2,58516315"
19/01/2012 11.00,"30,9360644","46,88690528","0,53567283","37,66805385",,"5,22495344"
19/01/2012 12.00,"23,01386448","32,69607952","0,49680144","46,27927185","10,7448101","4,15623695"
19/01/2012 13.00,"24,65436048","36,56621608","0,46374922","49,89516945",,"2,84610298"
19/01/2012 14.00,"30,20407432","46,10744024","0,52159497","49,04358375","15,87300968","2,06971602"
19/01/2012 15.00,"22,76595456","32,478188","0,40895112","50,50005345",,"2,41362474"
19/01/2012 16.00,"20,91194552","36,87232728","0,28881515","42,2423295","15,87300968","1,16066956"
19/01/2012 17.00,"41,9089368","59,34565024","0,03682682",,,
19/01/2012 18.00,"37,06974128","672,0739272",,"11,01256958","15,87300968","1,84160903"
19/01/2012 19.00,,,,"4,20557372",,
19/01/2012 20.00,"89,35848632","129,64555","0,83361226","4,53979607","29,05982971","4,81000117"
19/01/2012 21.00,"86,7166568","123,2644412","0,9288347","4,11873137",,"5,19029103"
19/01/2012 22.00,"83,52520376","118,65306048","0,8681382","5,44478193","29,30401993","4,7334109"
19/01/2012 23.00,"57,72609064","70,08328928","0,73905736","20,81261805",,"5,31075061"
20/01/2012 0.00,"30,27869968","34,17914144","0,52130022","37,23888945","26,37360954","2,97826416"
20/01/2012 1.00,"22,00669936","24,56793808","0,47051205","43,99958535",,"2,3576094"
20/01/2012 2.00,"14,70293775","15,91323184","0,38791238","48,15277635","16,84980965","2,02745561"
20/01/2012 3.00,"13,24672605","13,92431973","0,38631983",,,"1,49470524"
20/01/2012 4.00,,,"0,34941379","55,5163413","9,52380943","0,78087803"
20/01/2012 5.00,"19,06898593","19,47731456",,"50,03438055",,"0,64378134"
20/01/2012 6.00,"18,4434063","19,42154152","0,40678888","44,84913615","8,79120922","0,45166699"
20/01/2012 7.00,"20,37528536","22,5141824","0,36852562","47,1072168",,"0,57412294"
20/01/2012 8.00,"33,3455668","43,67690584","0,49674202","38,35405455","6,59340715","0,63668268"
20/01/2012 9.00,"72,57764624","115,9138528","0,91965333","7,25340105",,"2,14913559"
20/01/2012 10.00,"47,7532516","70,94902376","0,62281483","25,01380875","21,24542046","4,20470921"
20/01/2012 11.00,"31,02692264","43,96613408","0,4757429","39,63213135",,"2,81310336"
20/01/2012 12.00,"44,69221608","69,06646856","0,65952398","29,07846165","17,09399986","2,02640199"
20/01/2012 13.00,"49,1886856","77,07075064","0,65991658","21,028896",,"3,34396821"
20/01/2012 14.00,"48,54753464","72,34459256","0,57102475","24,9651507","13,18680954","3,06772151"
20/01/2012 15.00,"35,16257864","50,40689728","0,50069487","33,4607784",,"3,27985653"
20/01/2012 16.00,"24,09823616","30,4094996","0,42930134","38,6176539","17,58241081","2,58194638"
20/01/2012 17.00,"27,58884072","34,77836224","0,44623112","35,38633245",,"2,81598757"
20/01/2012 18.00,"40,71359264","55,13760592","0,52489774","24,91310115","10,25640965","2,32156082"
20/01/2012 19.00,"31,87248552","44,0614664","0,47232129","28,5026448",,"2,42943096"
20/01/2012 20.00,"30,91269976","41,13807576","0,48722514","28,03763025","5,37240601","2,40053595"
20/01/2012 21.00,"34,85954576","48,98412072","0,48887711","24,2987409",,"2,70112963"
20/01/2012 22.00,"33,8569312","47,30324328","0,50883356","25,20441105","4,88400507","1,99063004"
20/01/2012 23.00,"28,45908752","36,25043016","0,51080124","27,30566475",,"2,02961876"
21/01/2012 0.00,"26,96717304","32,27777216","0,4537209","25,13410725","8,54700947","1,97682019"
21/01/2012 1.00,"14,47451876","18,75749627","0,31677515","41,36909805",,"1,07210004"
21/01/2012 2.00,"12,69253476","14,80950498","0,33649627","43,82857395","10,25640965","0,75669783"
21/01/2012 3.00,"8,59710533","9,68580769","0,33049885","47,66276445",,"0,4465647"
21/01/2012 4.00,"6,97281735","7,6664183","0,3437717","44,26384305","6,10500622","0,42787529"
21/01/2012 5.00,"7,52636047","8,28442641","0,33543496","43,22301165",,"0,52842405"
21/01/2012 6.00,"7,39397742","8,43941313","0,32401097","46,0636722","3,66300392","0,44983741"
21/01/2012 7.00,"14,25971894","17,87944278","0,3575152","41,1778374",,"0,4086306"
21/01/2012 8.00,"20,43562808","27,512724","0,39445968","39,52128915","7,81440783","0,59686205"
21/01/2012 9.00,"37,9257628","57,60184888","0,59544548","21,00389865",,"0,64378134"
21/01/2012 10.00,"43,17953728","72,42889264","0,70222938","20,2131405","12,94260979","2,56547403"
21/01/2012 11.00,"36,21322264","57,8593188","0,63185989","25,96881525",,"2,69430861"
21/01/2012 12.00,"30,55123616","50,514562","0,54721448","35,35185885","8,79120922","2,97460398"
21/01/2012 13.00,"27,43115808","41,64131416","0,46899871","42,35789985",,"1,76917829"
21/01/2012 14.00,"32,22161672","51,38677816","0,46036723","42,64717485","16,11721039","2,26349419"
21/01/2012 15.00,"23,52716","32,70904288","0,39058722","47,8736559",,"1,66030945"
21/01/2012 16.00,"20,7140344","27,90309704","0,39776362","50,4412608","14,40781021","1,04764221"
21/01/2012 17.00,"38,07306328","52,33681272","0,55879458","35,2836099",,"1,33159776"
21/01/2012 18.00,"59,3406408","84,77479136","0,79232233","13,93230594","14,40781021","2,30436843"
21/01/2012 19.00,"77,7957428","127,66315016","0,90714706","3,84905924",,"3,80212467"
21/01/2012 20.00,"86,93210096","137,66344552","0,91491411","0,2994096","15,87300968","4,91382263"
21/01/2012 21.00,"105,65775096","223,4846936","1,29761661","0,94486193",,"4,59747766"
21/01/2012 22.00,"124,101228","332,0721448","1,78020039","0,3325266","28,32722092","9,06495729"
21/01/2012 23.00,"120,97786128","352,6557808","1,88063504","0,79887381",,"10,6992468"
22/01/2012 0.00,"83,47004256","171,2499052","1,10610809","0,5758388","46,39804077","9,30465606"
22/01/2012 1.00,"60,2562976","94,09873584","0,74458179","10,55500436",,"5,62554262"
22/01/2012 2.00,"29,0716732","37,78861504","0,48211312","30,34097745","23,93161964","3,45538768"
22/01/2012 3.00,"23,61801824","32,774548","0,38065793",,,"1,75032107"
22/01/2012 4.00,,,"0,4448937","32,07323595","13,43101025","1,32749315"
22/01/2012 5.00,"21,3415528","26,1476516",,"40,7371818",,"1,23720491"
22/01/2012 6.00,"16,38498151","19,68417384","0,43105117","40,7554161","17,33819962","0,83955486"
