NetC,SIMAGE Brindisi,
Stat,Mesagne,
Parm,SO2,NO2
PtId,1,4
Unit,ug/m3 293K,ug/m3 293K
Field,Aver,Aver
30/08/2006 8.00,"0,831744","9,261617"
30/08/2006 9.00,"0,877464","7,303127"
30/08/2006 10.00,"0,700891","6,381638"
30/08/2006 11.00,"0,743925","7,774253"
30/08/2006 12.00,"0,62122","8,307679"
30/08/2006 13.00,"0,88709","6,608765"
30/08/2006 14.00,"1,230761","6,465999"
30/08/2006 15.00,"1,017913","4,890381"
30/08/2006 16.00,"0,787894","5,438084"
30/08/2006 17.00,"1,07311","6,059764"
30/08/2006 18.00,"0,719329","6,677553"
30/08/2006 19.00,"0,99534","9,676934"
30/08/2006 20.00,"0,896898","11,190243"
30/08/2006 21.00,"1,001799","8,090933"
30/08/2006 22.00,"1,106548","7,113638"
30/08/2006 23.00,"0,771749","6,125958"
31/08/2006 0.00,"0,846048","4,693105"
31/08/2006 1.00,"0,893609","5,051318"
31/08/2006 2.00,"0,696002","3,889723"
31/08/2006 3.00,"0,752134","3,752149"
31/08/2006 4.00,"0,658973","4,151893"
31/08/2006 5.00,"0,800207","5,543211"
31/08/2006 6.00,"1,036262","7,944275"
31/08/2006 7.00,"1,157066","9,970254"
31/08/2006 8.00,"1,109294","7,504297"
31/08/2006 9.00,"1,284268","7,413445"
31/08/2006 10.00,"1,328147","7,336871"
31/08/2006 11.00,"1,544313","7,200594"
31/08/2006 12.00,"1,048696","7,292743"
31/08/2006 13.00,"1,438056","5,309595"
31/08/2006 14.00,"0,836753","4,690511"
31/08/2006 15.00,"1,334393","4,325808"
31/08/2006 16.00,"1,320934","5,095446"
31/08/2006 17.00,"1,100904","5,344638"
31/08/2006 18.00,"1,550711","6,787871"
31/08/2006 19.00,"1,422453","7,784637"
31/08/2006 20.00,"1,336627","7,301828"
31/08/2006 21.00,"1,438448","6,376445"
31/08/2006 22.00,"1,64013","4,76449"
31/08/2006 23.00,"1,645985","4,360849"
01/09/2006 0.00,"1,776536","4,181743"
01/09/2006 1.00,,"4,099978"
01/09/2006 2.00,"0,298502",
01/09/2006 3.00,"0,115491","4,053255"
01/09/2006 4.00,"0,09367","5,029254"
01/09/2006 5.00,"0,035925","8,973488"
01/09/2006 6.00,"0,03208","12,943675"
01/09/2006 7.00,"0,280342","15,449866"
01/09/2006 8.00,"0,067369","13,763933"
01/09/2006 9.00,"0,15898","8,206446"
01/09/2006 10.00,"0,154713","8,75155"
01/09/2006 11.00,"0,119758","7,588659"
01/09/2006 12.00,"0,062769","8,262254"
01/09/2006 13.00,"0,020853","6,654192"
01/09/2006 14.00,"0,117094","4,43483"
01/09/2006 15.00,"0,038496","4,01302"
01/09/2006 16.00,"0,150325","4,942296"
01/09/2006 17.00,"0,141669","5,754766"
01/09/2006 18.00,"0,230526","7,013701"
01/09/2006 19.00,"0,29832","10,541311"
01/09/2006 20.00,"0,344081","10,768439"
01/09/2006 21.00,"0,394077","10,974805"
01/09/2006 22.00,"0,398133","7,839149"
01/09/2006 23.00,"0,289301","7,030573"
02/09/2006 0.00,"0,240998","8,699636"
02/09/2006 1.00,"0,171087","10,063701"
02/09/2006 2.00,"0,305251","7,292743"
02/09/2006 3.00,"0,319263","6,447828"
02/09/2006 4.00,"0,217695","8,218126"
02/09/2006 5.00,"0,178562","17,543331"
02/09/2006 6.00,"0,122421","21,995036"
02/09/2006 7.00,"0,082018","15,283738"
02/09/2006 8.00,"0,062558","18,052096"
02/09/2006 9.00,"0,056141","9,817106"
02/09/2006 10.00,"0,014436","10,16753"
02/09/2006 11.00,"0,02406","9,308339"
02/09/2006 12.00,"0,071213","8,250574"
02/09/2006 13.00,"0,100722","6,546466"
02/09/2006 14.00,"0,13259","4,847553"
02/09/2006 15.00,"0,142214","4,193425"
02/09/2006 16.00,"0,106714","5,558786"
02/09/2006 17.00,"0,189669","7,003317"
02/09/2006 18.00,"0,280524","9,105871"
02/09/2006 19.00,"0,194603","18,185775"
02/09/2006 20.00,"0,232675","26,383132"
02/09/2006 21.00,"0,3212","37,499404"
02/09/2006 22.00,"0,272746","33,058076"
02/09/2006 23.00,"0,259612","32,326087"
03/09/2006 0.00,"0,119001","20,614094"
03/09/2006 1.00,,"13,383648"
03/09/2006 2.00,"0,375843",
03/09/2006 3.00,"0,355569","9,85085"
03/09/2006 4.00,"0,497213","8,042914"
03/09/2006 5.00,"0,531398","7,218765"
03/09/2006 6.00,"0,347204","8,336232"
03/09/2006 7.00,"0,509578","11,270714"
03/09/2006 8.00,"0,464757","16,982648"
03/09/2006 9.00,"0,259381","5,918298"
03/09/2006 10.00,"0,103097","6,10519"
03/09/2006 11.00,"0,157738","7,361531"
03/09/2006 12.00,"0,175375","5,929978"
03/09/2006 13.00,"0,132191","4,202511"
03/09/2006 14.00,"0,122554","4,427043"
03/09/2006 15.00,"0,180012","4,232361"
03/09/2006 16.00,"0,192285","4,554233"
03/09/2006 17.00,"0,156738","4,645083"
03/09/2006 18.00,"0,195922","7,409552"
03/09/2006 19.00,"0,24838","16,04559"
03/09/2006 20.00,"0,653133","42,202885"
03/09/2006 21.00,"0,72841","64,83001"
03/09/2006 22.00,"0,89242","62,678127"
03/09/2006 23.00,"0,717045","51,511227"
04/09/2006 0.00,"0,82887","51,204928"
04/09/2006 1.00,"0,373205","24,967144"
04/09/2006 2.00,"0,434573","13,378461"
04/09/2006 3.00,"0,306929","11,037098"
04/09/2006 4.00,"0,310565","11,924844"
04/09/2006 5.00,"0,351841","22,306519"
04/09/2006 6.00,"0,416482","35,187891"
04/09/2006 7.00,"0,457393","52,848042"
04/09/2006 8.00,"0,42821","25,449962"
04/09/2006 9.00,"0,27729","19,06444"
04/09/2006 10.00,"0,205559","13,811955"
04/09/2006 11.00,"0,119371","9,220082"
04/09/2006 12.00,"0,158465","9,870318"
04/09/2006 13.00,"0,254017","8,218126"
04/09/2006 14.00,"0,365569","7,051339"
04/09/2006 15.00,"0,295474","5,367999"
04/09/2006 16.00,"0,287655","6,525702"
04/09/2006 17.00,"0,39548","7,874189"
04/09/2006 18.00,"0,555581","11,308359"
04/09/2006 19.00,"0,436301","25,29421"
04/09/2006 20.00,"0,792141","54,741629"
04/09/2006 21.00,"0,372842","44,622122"
04/09/2006 22.00,"0,322566","45,708442"
04/09/2006 23.00,"0,404117","24,55962"
05/09/2006 0.00,"0,457484","19,800327"
05/09/2006 1.00,,"13,804163"
05/09/2006 2.00,"0,728992",
05/09/2006 3.00,"0,892293","10,442674"
05/09/2006 4.00,"1,06407","13,112396"
05/09/2006 5.00,"1,026059","24,993108"
05/09/2006 6.00,"1,009595","39,901774"
05/09/2006 7.00,"1,291169","52,034276"
05/09/2006 8.00,"1,193236","26,61156"
05/09/2006 9.00,"0,802229","19,342175"
05/09/2006 10.00,"0,746423","14,136416"
05/09/2006 11.00,"0,640743","11,919656"
05/09/2006 12.00,"0,717491","10,602312"
05/09/2006 13.00,"0,839151","8,950125"
05/09/2006 14.00,"0,876556","6,681445"
05/09/2006 15.00,"0,98599","6,285595"
05/09/2006 16.00,"1,058744","7,101955"
05/09/2006 17.00,"1,034049","7,843041"
05/09/2006 18.00,"1,121934","9,065637"
05/09/2006 19.00,"1,036832","13,648422"
05/09/2006 20.00,"1,00778","17,152671"
05/09/2006 21.00,"1,238026","21,542064"
05/09/2006 22.00,"1,245289","21,321437"
05/09/2006 23.00,"0,723302","17,151369"
06/09/2006 0.00,"1,039859","11,170785"
06/09/2006 1.00,"1,075691","10,990378"
06/09/2006 2.00,"0,929579","7,871595"
06/09/2006 3.00,"0,941684","8,477701"
06/09/2006 4.00,"0,907183","8,75804"
06/09/2006 5.00,"1,06758","9,915744"
06/09/2006 6.00,"0,6428","13,301889"
06/09/2006 7.00,"0,836972","15,225332"
06/09/2006 8.00,"0,722091","14,273992"
06/09/2006 9.00,"0,647643","13,038417"
06/09/2006 10.00,"0,6313","13,567953"
06/09/2006 11.00,"0,434829","10,107828"
06/09/2006 12.00,"0,84363","10,199975"
06/09/2006 13.00,"0,674395","7,487424"
06/09/2006 14.00,"1,052813","5,828743"
06/09/2006 15.00,"1,121571","5,210955"
06/09/2006 16.00,"1,028964","7,035764"
06/09/2006 17.00,"0,901494","8,556871"
06/09/2006 18.00,"0,704659","11,000765"
06/09/2006 19.00,"1,225678","17,901543"
06/09/2006 20.00,"1,035622","22,433706"
06/09/2006 21.00,"1,411739","17,08389"
06/09/2006 22.00,"1,421786","20,279246"
06/09/2006 23.00,"1,053176","22,717944"
07/09/2006 0.00,"1,464277","18,111806"
07/09/2006 1.00,,"17,278568"
07/09/2006 2.00,"0,784846",
07/09/2006 3.00,"0,65829","14,59067"
07/09/2006 4.00,"0,87792","10,222037"
07/09/2006 5.00,"0,757227","12,812593"
07/09/2006 6.00,"0,512151","26,27151"
07/09/2006 7.00,"0,510217",
07/09/2006 8.00,"0,392786","20,602411"
07/09/2006 9.00,"0,341716","21,087811"
07/09/2006 10.00,"0,29808","12,220764"
07/09/2006 11.00,"0,266591","10,952743"
07/09/2006 12.00,"0,269674","9,031894"
07/09/2006 13.00,"0,481086","6,796957"
07/09/2006 14.00,"0,600632","6,395913"
07/09/2006 15.00,"0,701623","6,756723"
07/09/2006 16.00,"0,490272","6,952701"
07/09/2006 17.00,"0,477882","11,114974"
07/09/2006 18.00,"0,489849","10,773636"
07/09/2006 19.00,"1,060503","31,679756"
07/09/2006 20.00,"1,091024","32,409144"
07/09/2006 21.00,"1,4024","24,07422"
07/09/2006 22.00,"0,922162","27,747191"
07/09/2006 23.00,"0,81162","22,386976"
08/09/2006 0.00,"0,663427","18,911292"
08/09/2006 1.00,"0,572588","17,095567"
08/09/2006 2.00,"0,42784","14,283073"
08/09/2006 3.00,"0,641125","15,152655"
08/09/2006 4.00,"0,546963","14,633503"
08/09/2006 5.00,"0,422098","32,274178"
08/09/2006 6.00,"0,904151","42,154875"
08/09/2006 7.00,"1,072772","46,372957"
08/09/2006 8.00,"0,821714","28,52333"
08/09/2006 9.00,"0,536567","26,947709"
08/09/2006 10.00,"0,127706","17,931394"
08/09/2006 11.00,"0,285085","17,122816"
08/09/2006 12.00,"0,303701","15,166924"
08/09/2006 13.00,"0,490332","8,987765"
08/09/2006 14.00,"0,481509","7,033169"
08/09/2006 15.00,"0,854833","7,317404"
08/09/2006 16.00,"0,509975","7,34985"
08/09/2006 17.00,"0,575127","8,543892"
08/09/2006 18.00,"0,62251","10,808677"
08/09/2006 19.00,"0,765929","17,762678"
08/09/2006 20.00,"0,717639","18,802269"
08/09/2006 21.00,"0,879129","18,671187"
08/09/2006 22.00,"1,014691","25,212453"
08/09/2006 23.00,"1,288898","25,425298"
09/09/2006 0.00,"1,022307","17,713354"
09/09/2006 1.00,,"10,523145"
09/09/2006 2.00,"0,515452",
09/09/2006 3.00,"0,419259","6,090915"
09/09/2006 4.00,"0,33577","5,253786"
09/09/2006 5.00,"0,439224","9,513402"
09/09/2006 6.00,"0,589866","10,916399"
09/09/2006 7.00,"0,303101","13,431669"
09/09/2006 8.00,"0,085304","13,586119"
09/09/2006 9.00,"0,063524","10,732094"
09/09/2006 10.00,"0,012704","8,436168"
09/09/2006 11.00,"0,059894","7,879382"
09/09/2006 12.00,"0,141568","6,918956"
09/09/2006 13.00,"0,134308","5,244702"
09/09/2006 14.00,"0,050819","4,673637"
09/09/2006 15.00,"0,117973","4,700893"
09/09/2006 16.00,"0,228687","5,589937"
09/09/2006 17.00,"0,145198","5,906615"
09/09/2006 18.00,"0,152457","6,443935"
09/09/2006 19.00,"0,210537","8,556871"
09/09/2006 20.00,"0,123418","8,234999"
09/09/2006 21.00,"0,137938","6,059764"
09/09/2006 22.00,"0,136123","5,313488"
09/09/2006 23.00,"0,125233","4,925425"
10/09/2006 0.00,"0,103453","5,231723"
10/09/2006 1.00,"0,157902","5,427701"
10/09/2006 2.00,"0,049004","5,457551"
10/09/2006 3.00,"0,083489","5,397851"
10/09/2006 4.00,"0,254096","9,291467"
10/09/2006 5.00,"0,143383","8,316764"
10/09/2006 6.00,"0,094379","9,662657"
10/09/2006 7.00,"0,194202","9,985829"
10/09/2006 8.00,"0,090749","11,5238"
10/09/2006 9.00,"0,136123","9,160382"
10/09/2006 10.00,"0,107083","8,956615"
10/09/2006 11.00,"0,058079","7,239532"
10/09/2006 12.00,"0,072599","5,72751"
10/09/2006 13.00,"0,081674","4,728148"
10/09/2006 14.00,"0,045374","4,358255"
10/09/2006 15.00,"0,148828","5,566574"
10/09/2006 16.00,"0,098008","5,979296"
10/09/2006 17.00,"0,214167","8,342721"
10/09/2006 18.00,"0,192387","10,597124"
10/09/2006 19.00,"0,215982","7,928701"
10/09/2006 20.00,"0,185128","9,004636"
10/09/2006 21.00,"0,259541","7,624999"
10/09/2006 22.00,"0,203277","7,134404"
10/09/2006 23.00,"0,141568","6,909872"
11/09/2006 0.00,"0,215982","7,967638"
11/09/2006 1.00,,"8,22851"
11/09/2006 2.00,"0,213985",
11/09/2006 3.00,"0,194813","8,124681"
11/09/2006 4.00,"0,257439","9,286274"
11/09/2006 5.00,"0,284826","15,504375"
11/09/2006 6.00,"0,392549","20,414214"
11/09/2006 7.00,"0,247945","17,800312"
11/09/2006 8.00,"0,063173","16,301268"
11/09/2006 9.00,"0,025378","13,125377"
11/09/2006 10.00,"0,058426","12,702268"
11/09/2006 11.00,"0,035603","10,510167"
11/09/2006 12.00,"0,041628","9,582191"
11/09/2006 13.00,,
11/09/2006 14.00,"0,136023","7,325191"
11/09/2006 15.00,"0,209603","5,505573"
11/09/2006 16.00,"0,399122","7,321296"
11/09/2006 17.00,"0,29359","9,013722"
11/09/2006 18.00,"0,276793","16,686741"
11/09/2006 19.00,"0,23133","17,260392"
11/09/2006 20.00,"0,383237","26,912661"
11/09/2006 21.00,"0,297607","20,405131"
11/09/2006 22.00,"0,297972","17,530352"
11/09/2006 23.00,"0,288842","17,627697"
12/09/2006 0.00,"0,223479","16,758117"
12/09/2006 1.00,"0,388898","15,060506"
12/09/2006 2.00,"0,295598","7,862509"
12/09/2006 3.00,"0,176373","7,613318"
12/09/2006 4.00,"0,334488","8,591914"
12/09/2006 5.00,"0,435638","17,915824"
12/09/2006 6.00,"0,181486","37,225569"
12/09/2006 7.00,"0,292494","43,812255"
12/09/2006 8.00,"0,226948","22,816584"
12/09/2006 9.00,"0,117581","14,009227"
12/09/2006 10.00,"0,122877","12,778842"
12/09/2006 11.00,"0,065912","11,321328"
12/09/2006 12.00,"0,059339","11,71329"
12/09/2006 13.00,"0,09129","8,436168"
12/09/2006 14.00,"0,209238","6,356977"
12/09/2006 15.00,"0,132919","6,224594"
12/09/2006 16.00,"0,234981","6,809936"
12/09/2006 17.00,"0,222383","10,826845"
12/09/2006 18.00,"0,32755","21,019037"
12/09/2006 19.00,"0,31769","18,787988"
12/09/2006 20.00,"0,307101","23,362975"
12/09/2006 21.00,"0,323168","18,599798"
12/09/2006 22.00,"0,252692","15,67569"
12/09/2006 23.00,"0,252144","14,114353"
13/09/2006 0.00,"0,184589","22,325984"
13/09/2006 1.00,,"17,095567"
13/09/2006 2.00,"0,752064",
13/09/2006 3.00,"0,532352","9,439425"
13/09/2006 4.00,"0,653615","8,824233"
13/09/2006 5.00,"0,648883","14,062437"
13/09/2006 6.00,"0,781341","34,496131"
13/09/2006 7.00,"0,786772","39,263207"
13/09/2006 8.00,"0,471189","33,732995"
13/09/2006 9.00,"0,335454","16,065058"
13/09/2006 10.00,"0,172232","17,449882"
13/09/2006 11.00,"0,246046","13,621162"
13/09/2006 12.00,"0,461966","14,983932"
13/09/2006 13.00,"0,368038","23,562857"
13/09/2006 14.00,"0,356479","21,362967"
13/09/2006 15.00,"0,47574","15,384968"
13/09/2006 16.00,"0,484144","13,056594"
13/09/2006 17.00,"0,472736","15,074779"
13/09/2006 18.00,"0,353051","14,733441"
13/09/2006 19.00,"0,407114","16,342799"
13/09/2006 20.00,"0,754642","21,340902"
13/09/2006 21.00,"0,534931","23,543392"
13/09/2006 22.00,"0,612294","37,025689"
13/09/2006 23.00,"0,819507","39,527979"
14/09/2006 0.00,"0,693905","26,131341"
14/09/2006 1.00,"0,538814","20,460943"
14/09/2006 2.00,"0,800666","17,79901"
14/09/2006 3.00,"0,756614","12,881375"
14/09/2006 4.00,"0,640782","9,772978"
14/09/2006 5.00,"0,525951","18,730884"
14/09/2006 6.00,"0,718388","27,132006"
14/09/2006 7.00,"0,86641","33,943239"
14/09/2006 8.00,"0,530259","24,440216"
14/09/2006 9.00,"0,260426","9,910551"
14/09/2006 10.00,"0,207728","10,369997"
14/09/2006 11.00,"0,152057","9,922232"
14/09/2006 12.00,"0,12275","9,412167"
14/09/2006 13.00,"0,24098","10,49978"
14/09/2006 14.00,"0,339125","5,643147"
14/09/2006 15.00,"0,181911","4,870914"
14/09/2006 16.00,"0,491425","5,571765"
14/09/2006 17.00,"0,443157","6,8307"
14/09/2006 18.00,"0,525223","8,830721"
14/09/2006 19.00,"0,56269","11,614654"
14/09/2006 20.00,"0,609927","12,568591"
14/09/2006 21.00,"0,761044","13,077355"
14/09/2006 22.00,"0,46321","10,336246"
14/09/2006 23.00,"0,423831","7,820976"
15/09/2006 0.00,"0,805793","7,020191"
15/09/2006 1.00,,"6,434851"
15/09/2006 2.00,"0,709004",
15/09/2006 3.00,"0,574525","4,896873"
15/09/2006 4.00,"0,749963","4,279084"
15/09/2006 5.00,"0,77878","7,515978"
15/09/2006 6.00,"0,660976","10,212954"
15/09/2006 7.00,"0,750145","17,111139"
15/09/2006 8.00,"0,70701","18,319463"
15/09/2006 9.00,"0,544259","11,949501"
15/09/2006 10.00,"0,404886","10,529634"
15/09/2006 11.00,"0,388212","9,994913"
15/09/2006 12.00,"0,18722","8,253169"
15/09/2006 13.00,"0,326953","6,994233"
15/09/2006 14.00,"0,461613","5,639254"
15/09/2006 15.00,"0,537009","6,485467"
15/09/2006 16.00,"0,527584","7,702872"
15/09/2006 17.00,"0,504023","8,438765"
15/09/2006 18.00,"0,548064","10,49978"
15/09/2006 19.00,"0,602073","13,486181"
15/09/2006 20.00,"0,737277","14,183145"
15/09/2006 21.00,"0,824814","10,969609"
15/09/2006 22.00,"0,646114","8,95402"
15/09/2006 23.00,"0,494599","6,712594"
16/09/2006 0.00,"0,40543","5,942957"
16/09/2006 1.00,"0,945701","7,190212"
16/09/2006 2.00,"0,782587","5,639254"
16/09/2006 3.00,"0,534109","4,831978"
16/09/2006 4.00,"0,606242","4,232361"
16/09/2006 5.00,"0,484631","7,782042"
16/09/2006 6.00,"0,577425","8,499765"
16/09/2006 7.00,"0,461795","11,872927"
16/09/2006 8.00,"0,873024","13,869059"
16/09/2006 9.00,"0,608598","9,13053"
16/09/2006 10.00,"0,933558","9,876807"
16/09/2006 11.00,"1,217014","8,146743"
16/09/2006 12.00,"0,899304","7,525062"
16/09/2006 13.00,"0,810497","6,822914"
16/09/2006 14.00,"0,740177","4,141511"
16/09/2006 15.00,"1,192547","3,606787"
16/09/2006 16.00,"0,925946","4,552935"
16/09/2006 17.00,"0,922321","5,618488"
16/09/2006 18.00,"0,841489","9,782061"
16/09/2006 19.00,"0,936458","18,033933"
16/09/2006 20.00,"1,164818","18,691945"
16/09/2006 21.00,"1,029071","10,556884"
16/09/2006 22.00,"1,045925","7,541935"
16/09/2006 23.00,"2,187001","8,332339"
17/09/2006 0.00,"1,883789","8,314169"
17/09/2006 1.00,,"8,625659"
17/09/2006 2.00,"0,741298",
17/09/2006 3.00,"0,646549","6,702212"
17/09/2006 4.00,"0,647457","5,987084"
17/09/2006 5.00,"0,598085","9,055255"
17/09/2006 6.00,"0,847665","11,789864"
17/09/2006 7.00,"0,719698","20,84512"
17/09/2006 8.00,"0,732223","23,334429"
17/09/2006 9.00,"0,303853","16,237675"
17/09/2006 10.00,"0,221265","15,098142"
17/09/2006 11.00,"0,1296","11,191546"
17/09/2006 12.00,"0,144303","8,015658"
17/09/2006 13.00,"0,406407","5,182403"
17/09/2006 14.00,"0,253756","4,316722"
17/09/2006 15.00,"0,211282","4,743723"
17/09/2006 16.00,"0,240323","5,644446"
17/09/2006 17.00,"0,426374","7,425128"
17/09/2006 18.00,"0,322731","10,266162"
17/09/2006 19.00,"0,313292","15,617294"
17/09/2006 20.00,"0,406953","12,850226"
17/09/2006 21.00,"0,2327","12,049439"
17/09/2006 22.00,"0,457413","13,940435"
17/09/2006 23.00,"0,505876","13,490077"
18/09/2006 0.00,"0,479013","10,323268"
18/09/2006 1.00,"0,490448","7,780744"
18/09/2006 2.00,"0,45106","6,333617"
18/09/2006 3.00,"0,452693","5,66651"
18/09/2006 4.00,"0,492445","5,530232"
18/09/2006 5.00,"0,347416","9,00204"
18/09/2006 6.00,"0,32745","13,564056"
18/09/2006 7.00,"0,468485","23,510946"
18/09/2006 8.00,"0,304034","22,45967"
18/09/2006 9.00,"0,322186","15,19678"
18/09/2006 10.00,"0,095113","9,387508"
18/09/2006 11.00,"0,078958","9,024106"
18/09/2006 12.00,"0,118528","7,414744"
18/09/2006 13.00,"0,119981","7,149977"
18/09/2006 14.00,"0,236511","6,720381"
18/09/2006 15.00,"0,400418","6,86834"
18/09/2006 16.00,"0,301494","6,55685"
18/09/2006 17.00,"0,334347","8,597105"
18/09/2006 18.00,"0,414576","11,125358"
18/09/2006 19.00,"0,286065","18,327243"
18/09/2006 20.00,"0,57703","18,745165"
18/09/2006 21.00,"0,47865","16,764606"
18/09/2006 22.00,"0,575759","14,947591"
18/09/2006 23.00,"0,337432","9,505617"
19/09/2006 0.00,"0,384444","10,001402"
19/09/2006 1.00,,"10,306402"
19/09/2006 2.00,"0,054826",
19/09/2006 3.00,"0,086451","7,098063"
19/09/2006 4.00,"0,059491","7,802807"
19/09/2006 5.00,"0,113107","14,446607"
19/09/2006 6.00,"0,072032","23,895105"
19/09/2006 7.00,"0,115954","30,939963"
19/09/2006 8.00,"0,034653","25,560284"
19/09/2006 9.00,"0,032775","12,916416"
19/09/2006 10.00,"0,021264","12,136398"
19/09/2006 11.00,"0,011813","9,783359"
19/09/2006 12.00,"0,032291","15,814567"
19/09/2006 13.00,"0,039863","13,099418"
19/09/2006 14.00,"0,041196","8,661998"
19/09/2006 15.00,"0,054039","8,89302"
19/09/2006 16.00,"0,057068","11,811926"
19/09/2006 17.00,"0,080756","16,533593"
19/09/2006 18.00,"0,202586","18,389548"
19/09/2006 19.00,"0,168418","36,711604"
19/09/2006 20.00,"0,154545","36,680456"
19/09/2006 21.00,"0,159876","15,504375"
19/09/2006 22.00,"0,114864","10,639947"
19/09/2006 23.00,"0,137219","11,69253"
20/09/2006 0.00,"0,184291","14,340189"
20/09/2006 1.00,"0,183745","12,577673"
20/09/2006 2.00,"0,095356","8,957913"
20/09/2006 3.00,"0,158786","10,011786"
20/09/2006 4.00,"0,193378","8,508849"
20/09/2006 5.00,"0,183745","18,046908"
20/09/2006 6.00,"0,171326","25,851004"
20/09/2006 7.00,"0,204889","35,607097"
20/09/2006 8.00,"0,124738","21,514817"
20/09/2006 9.00,"0,037258","18,730884"
20/09/2006 10.00,"0,0063","11,863843"
20/09/2006 11.00,"0,03538","11,429058"
20/09/2006 12.00,"0,024657","11,688634"
20/09/2006 13.00,"0,053252","7,486126"
20/09/2006 14.00,"0,032291","5,970212"
20/09/2006 15.00,"0,099537","5,726212"
20/09/2006 16.00,"0,068094","5,900128"
20/09/2006 17.00,"0,096992","5,962425"
20/09/2006 18.00,"0,036229","7,383595"
20/09/2006 19.00,"0,035926","12,220764"
20/09/2006 20.00,"0,157635","20,344138"
20/09/2006 21.00,"0,093479","16,393415"
20/09/2006 22.00,"0,101838","11,566632"
20/09/2006 23.00,"0,12492","8,542594"
21/09/2006 0.00,"0,125041","7,730126"
21/09/2006 1.00,,"6,72168"
21/09/2006 2.00,"0,72432",
21/09/2006 3.00,"0,625239","7,002019"
21/09/2006 4.00,"0,334624","6,656787"
21/09/2006 5.00,"0,65472","9,174659"
21/09/2006 6.00,"0,632655","12,002719"
21/09/2006 7.00,"0,578556","13,521224"
21/09/2006 8.00,"0,378936","13,243481"
21/09/2006 9.00,"0,22904","11,918354"
21/09/2006 10.00,"0,231896","10,795699"
21/09/2006 11.00,"0,246485","8,180488"
21/09/2006 12.00,"0,291466","10,467332"
21/09/2006 13.00,"0,365017","8,780104"
21/09/2006 14.00,"0,288913","5,682085"
21/09/2006 15.00,"0,621227","6,272616"
21/09/2006 16.00,"0,721827","6,961787"
21/09/2006 17.00,"0,757751","8,397232"
21/09/2006 18.00,"0,680068","10,773636"
21/09/2006 19.00,"0,690219","12,698372"
21/09/2006 20.00,"0,784497","11,883313"
21/09/2006 21.00,"0,695872","20,754263"
21/09/2006 22.00,"0,762736","16,080632"
21/09/2006 23.00,"0,774346","10,918992"
22/09/2006 0.00,"0,722131","8,468615"
22/09/2006 1.00,"0,728879","6,179169"
22/09/2006 2.00,"0,60056","5,287531"
22/09/2006 3.00,"0,593205","5,904021"
22/09/2006 4.00,"0,626334","7,351148"
22/09/2006 5.00,"0,807353","24,397388"
22/09/2006 6.00,"0,559226","29,74202"
22/09/2006 7.00,"0,444098","26,213098"
22/09/2006 8.00,"0,372128","13,544589"
22/09/2006 9.00,"0,484156","11,971563"
22/09/2006 10.00,"0,253232","10,297311"
22/09/2006 11.00,"0,251226","10,521843"
22/09/2006 12.00,"0,367448","8,750254"
22/09/2006 13.00,"0,330733","8,167509"
22/09/2006 14.00,"0,310674","6,552957"
22/09/2006 15.00,"0,53552","6,011743"
22/09/2006 16.00,"0,572964","6,464699"
22/09/2006 17.00,"0,699033","7,761276"
22/09/2006 18.00,"0,784862","9,567913"
22/09/2006 19.00,"0,625787","11,2824"
22/09/2006 20.00,"0,738543","11,308359"
22/09/2006 21.00,"0,984116","8,959213"
22/09/2006 22.00,"0,695568","6,569829"
22/09/2006 23.00,"0,995301","6,83719"
23/09/2006 0.00,"1,196014","6,159701"
23/09/2006 1.00,,"5,416021"
23/09/2006 2.00,"1,627873",
23/09/2006 3.00,"1,936839","4,183041"
