,Regione Puglia,,,,,,,,
,Liceo Scientifico Via dei Mandorli,,,,,,,,
Parm,SO2,NOX,NO,NO2,CO,O3,BENZENE,TEMP,PM10
,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,
16/08/2006 17.00,,,,,"0,2063716","80,9845911",,,
16/08/2006 18.00,,,,,"0,23215421","60,32251575",,,
16/08/2006 19.00,,,,,"0,24837101","54,24151635",,,
16/08/2006 20.00,,,,,"0,39388883","37,55326155",,,
16/08/2006 21.00,,,,,"0,54621841","18,35695859",,,
16/08/2006 22.00,,,,,"0,43360485","29,3663601",,,
16/08/2006 23.00,,,,,"0,43234548","25,23345825",,,
17/08/2006 0.00,,,,,"0,65631207","13,68408804",,,
17/08/2006 1.00,,,,,"0,40979225","18,67112919",,,
17/08/2006 2.00,,,,,"0,36338447","12,28503444",,,
17/08/2006 3.00,,,,,"0,39255141","7,16217369",,,
17/08/2006 4.00,,,,,"0,29816311","16,38521031",,,
17/08/2006 5.00,,,,,"0,25250327","8,55146376",,,
17/08/2006 6.00,,,,,"0,40432024","4,4847999",,,
17/08/2006 7.00,,,,,"0,72279396","3,01606295",,,
17/08/2006 8.00,,,,,"0,72074589","13,12033895",,,
17/08/2006 9.00,,,,,"0,60848766","27,8868282",,,
17/08/2006 10.00,,,,,"0,46426765","51,2762082",,,
17/08/2006 11.00,,,,,"0,37275224","85,53843795",,,
17/08/2006 12.00,,,,,"0,38192428","86,70603165",,,
17/08/2006 13.00,,,,,"0,41447555","102,84171135",,,
17/08/2006 14.00,,,,,"0,49910231","100,2949143",,,
17/08/2006 15.00,,,,,"0,43651735","130,4216886",,,
17/08/2006 16.00,,,,,"0,33445403","129,3041694",,,
17/08/2006 17.00,,,,,"0,27064931","144,3850926",,,
17/08/2006 18.00,,,,,"0,27340453","116,9718774",,,
17/08/2006 19.00,,,,,"0,30615268","81,54081705",,,
17/08/2006 20.00,,,,,"0,43262159","46,60960395",,,
17/08/2006 21.00,,,,,"0,65257242","17,48001045",,,
17/08/2006 22.00,,,,,"0,82686458","3,26991672",,,
17/08/2006 23.00,,,,,"0,59333334","7,09590378",,,
18/08/2006 0.00,,,,,"0,53810884","15,13480815",,,
18/08/2006 1.00,,,,,"0,47430529",,,,
18/08/2006 2.00,,,,,"0,35523646",,,,
18/08/2006 3.00,,,,,,,,,
18/08/2006 4.00,,,,,"0,23121289",,,,
18/08/2006 5.00,,,,,"0,20023904",,,,
18/08/2006 6.00,,,,,"0,28077199",,,,
18/08/2006 7.00,,,,,"0,67285973",,,,
18/08/2006 8.00,,,,,"0,65282406",,,,
18/08/2006 9.00,,,,,"0,67262324",,,,
18/08/2006 10.00,,,,,"0,7351616",,,"29,86033058",
18/08/2006 11.00,"1,74208541",,,,"0,4875991",,,"29,58106041",
18/08/2006 12.00,"2,50526458",,,,"0,38675321",,,"30,18869972",
18/08/2006 13.00,"2,89643939",,,,"0,38683243",,,"31,13883972",
18/08/2006 14.00,"3,23320165",,,,"0,31794248",,,"29,81990051",
18/08/2006 15.00,"3,35315985",,,,"0,28296802",,,"31,96722984",
18/08/2006 16.00,"3,86787677",,,,"0,2730096",,,"30,69861031",
18/08/2006 17.00,"4,14698327",,,,"0,2848891",,,"30,14645004",
18/08/2006 18.00,"4,10529848",,,,"0,31715844",,,"29,24440002",
18/08/2006 19.00,"4,0568547",,,,"0,60498916",,,"29,12887955",
18/08/2006 20.00,"4,13067161",,,,"0,86106082",,,"27,70309067",
18/08/2006 21.00,"4,12161014",,,,"1,15489013",,,"27,35843086",
18/08/2006 22.00,"4,09623599",,,,"1,2504411",,,"26,49735069",
18/08/2006 23.00,"3,9349347",,,,"1,00476008",,,"26,13097954",
19/08/2006 0.00,"4,04548972",,,,"0,74535535",,,"25,01992989",
19/08/2006 1.00,"4,29197391",,,,"0,72920146",,,"25,5071907","56,55229187"
19/08/2006 2.00,"4,27566225",,,,"0,41870916",,,"24,19989967","56,55229187"
19/08/2006 3.00,"4,08536222",,,,"0,36930617",,,"23,55690956","56,55229187"
19/08/2006 4.00,"4,16691952",,,,"0,33723372",,,"23,19115067","56,55229187"
19/08/2006 5.00,"3,90049908",,,,"0,38510706",,,"22,54565048","56,55229187"
19/08/2006 6.00,"3,82981657",,,,"0,45936882",,,"22,48195076","56,55229187"
19/08/2006 7.00,"3,99836804",,,,"0,72214506",,,"23,86120987","56,55229187"
19/08/2006 8.00,"4,0509266",,,,"0,73727957",,,"26,60906982","56,55229187"
19/08/2006 9.00,"4,22310369",,,,"0,54848899",,,"27,2005806","56,55229187"
19/08/2006 10.00,"4,46233768",,,,"0,55531123",,,"28,61301041","56,55229187"
19/08/2006 11.00,"4,48952311",,,,"0,4863444",,,"29,87532043","56,55229187"
19/08/2006 12.00,"4,62545228",,,,"0,39381194",,,"28,73524094","56,55229187"
19/08/2006 13.00,"4,36084413",,,,"0,34911439",,,"29,56138992","56,55229187"
19/08/2006 14.00,"4,60732832",,,,"0,2993584",,,"30,46459007","56,55229187"
19/08/2006 15.00,"4,415216",,,,"0,284027",,,"29,6392498","56,55229187"
19/08/2006 16.00,"4,62726457",,,,"0,29653444",,,"29,22241974","56,55229187"
19/08/2006 17.00,"4,50945936",,,,"0,33225451",,,"29,00278091","56,55229187"
19/08/2006 18.00,"4,574705",,,,"0,36365941",,,"28,10412025","56,55229187"
19/08/2006 19.00,"4,44783831",,,,"0,3647184",,,"27,12515068","56,55229187"
19/08/2006 20.00,"4,54570727",,,,"0,40635783",,,"26,2767601","56,55229187"
19/08/2006 21.00,"4,39709205",,,,"0,72818325",,,"26,12902069","56,55229187"
19/08/2006 22.00,"4,28291142",,,,"0,45580043",,,"26,19330978","56,55229187"
19/08/2006 23.00,"4,30284767",,,,"1,05369357",,,"25,20368958","56,55229187"
20/08/2006 0.00,"4,26297619",,,,"1,02318921",,,"24,34037971","56,55229187"
20/08/2006 1.00,"4,1796066",,,,"1,01828806",,,"24,14340019","62,47063065"
20/08/2006 2.00,"3,9349347",,,,"0,75088444",,,"25,90847969","62,47063065"
20/08/2006 3.00,"3,97480721",,,,,,,"25,56612968","62,47063065"
20/08/2006 4.00,"4,1397341",,,,"0,57436364",,,"24,60053062","62,47063065"
20/08/2006 5.00,"4,0509266",,,,"0,70596204",,,"24,95047951","62,47063065"
20/08/2006 6.00,"4,22129139",,,,"0,64511526",,,"23,87729073","62,47063065"
20/08/2006 7.00,"4,36084413",,,,"0,52603478",,,"24,97693062","62,47063065"
20/08/2006 8.00,"4,0926114",,,,"0,63331031",,,"27,88595963","62,47063065"
20/08/2006 9.00,"4,39709205",,,,"0,68480797",,,"29,61606026","62,47063065"
20/08/2006 10.00,"4,56201894",,,,"0,55435826",,,"30,4858799","62,47063065"
20/08/2006 11.00,"4,78131668",,,,"0,58288096",,,"29,09733963","62,47063065"
20/08/2006 12.00,"4,79762834",,,,"0,5533284",,,"29,49674034","62,47063065"
20/08/2006 13.00,"4,31884305",,,,"0,41202555",,,"31,76338959","62,47063065"
20/08/2006 14.00,"4,04430085",,,,"0,29140029",,,"31,97632027","62,47063065"
20/08/2006 15.00,"4,21056611",,,,"0,2746837",,,"33,04272079","62,47063065"
20/08/2006 16.00,"4,47321145",,,,"0,26418589",,,"31,68272972","62,47063065"
20/08/2006 17.00,"4,78131668",,,,"0,27068193",,,"32,05649185","62,47063065"
20/08/2006 18.00,"4,73781959",,,,"0,35454562",,,"31,09041977","62,47063065"
20/08/2006 19.00,"4,98067919",,,,"0,58018748",,,"27,95041084","62,47063065"
20/08/2006 20.00,"5,25978569",,,,"0,73056218",,,"26,98954964","62,47063065"
20/08/2006 21.00,"4,64538853",,,,"0,71538922",,,"26,67296982","62,47063065"
20/08/2006 22.00,"4,58376748",,,,"0,70960616",,,"26,02507973","62,47063065"
20/08/2006 23.00,"4,34321139",,,,"0,78578435",,,"24,94926071","62,47063065"
21/08/2006 0.00,"4,33365871",,,,"0,74731838",,,"24,47056007","62,47063065"
21/08/2006 1.00,"4,11798555",,,,"0,67652832",,,"25,70199966","37,09767151"
21/08/2006 2.00,"4,18866807",,,,"0,68655081",,,"26,06645966","37,09767151"
21/08/2006 3.00,"4,05455221",,,,"0,53225472",,,"27,02948952","37,09767151"
21/08/2006 4.00,"4,23397745",,,,"0,35747676",,,"25,93811989","37,09767151"
21/08/2006 5.00,"4,21585349",,,,"0,41804744",,,"25,19548988","37,09767151"
21/08/2006 6.00,"4,07811203",,,,"0,49351148",,,"25,30002022","37,09767151"
21/08/2006 7.00,"4,22129139",,,,"0,55990483",,,"27,49341965","37,09767151"
21/08/2006 8.00,"4,24485223",,,,"0,39269471",,,"27,77803993","37,09767151"
21/08/2006 9.00,"4,42427747",,,,"0,41463981",,,"29,01580048","37,09767151"
21/08/2006 10.00,"4,41159142",,,,"0,44977854",,,"27,06668091","37,09767151"
21/08/2006 11.00,,,,,"0,34507883",,,,"37,09767151"
21/08/2006 12.00,"4,35178266",,,,"0,32986626",,,"26,34519958","37,09767151"
21/08/2006 13.00,"4,40071664",,,,"0,40636016",,,"26,49599075","37,09767151"
21/08/2006 14.00,"4,32459622",,,,"0,26525536",,,"28,31841087","37,09767151"
21/08/2006 15.00,"4,335471",,,,"0,25784712",,,"31,51024055","37,09767151"
21/08/2006 16.00,"4,47502374",,,,"0,34499844",,,"32,6307106","37,09767151"
21/08/2006 17.00,"4,45146392",,,,"0,42925823",,,"30,86684036","37,09767151"
21/08/2006 18.00,"4,51127267",,,,,,,"28,13158989","37,09767151"
21/08/2006 19.00,"4,34634578",,,,"0,46570293",,,"26,32024002","37,09767151"
21/08/2006 20.00,"4,6127652",,,,"0,43583349",,,"25,34235001","37,09767151"
21/08/2006 21.00,"4,42065289",,,,"0,5052372",,,"25,23022079","37,09767151"
21/08/2006 22.00,"4,26660078",,,,"0,38278988",,,"25,29166985","37,09767151"
21/08/2006 23.00,"4,25753829",,,,"0,35296122",,,"24,6649704","37,09767151"
22/08/2006 0.00,"3,88781201",,,,"0,40751001",,,"23,95787048","37,09767151"
22/08/2006 1.00,"3,93855929",,,,"0,31295046",,,"23,52889061",
22/08/2006 2.00,"4,0110541",,,,"0,22405746",,,"23,03668976",
22/08/2006 3.00,"3,95487095",,,,,,,"23,47109985",
22/08/2006 4.00,"3,69026281",,,,"0,19826087",,,"22,78170967",
22/08/2006 5.00,"3,49996279",,,,"0,25655863",,,"22,37627029",
22/08/2006 6.00,"3,46733946",,,,"0,32919289",,,"22,70553017",
22/08/2006 7.00,"3,40802192",,,,"0,42598575",,,"23,24452972",
22/08/2006 8.00,"3,63226635",,,,"0,50087894",,,"24,84839058",
22/08/2006 9.00,"3,74101009",,,,"0,42087722",,,"27,15262032",
22/08/2006 10.00,"4,1379218",,,,"0,33945071",,,"27,60993958",
22/08/2006 11.00,"4,13610849",,,,"0,39493733",,,"28,19271088",
22/08/2006 12.00,"4,00018034","32,0681596","5,38319675","23,82057552","0,24443914",,,"28,34683037",
22/08/2006 13.00,"4,20679202","29,54118392","5,57684712","20,99955336","0,22736956",,,"28,03878975",
22/08/2006 14.00,"4,38078038","20,81644112","4,40335153","14,26750078","0,22138961",,,"27,69079971",
22/08/2006 15.00,"4,15604576","20,25872984","3,98684231","14,15329129","0,20653703",,,"27,91493034",
22/08/2006 16.00,"4,21007592","23,07705608","4,32393634","16,45051914","0,20574599",,,"28,28421974",
22/08/2006 17.00,"4,31191016","31,44903488","5,93506408","22,41424216","0,23663713",,,"28,40279007",
22/08/2006 18.00,"4,39709205","35,84189312","6,26032906","26,24944648","0,21643953",,,"28,25844002",
22/08/2006 19.00,"5,54976697","64,88633944","9,37359924","50,53134936","0,26004315",,,"26,83720016",
22/08/2006 20.00,"4,19410495","45,52120192","5,31156533","37,392984","0,59359313",,,"25,48608971",
22/08/2006 21.00,"3,88962532","30,57616864","4,20734807","24,13391408","0,71367434",,,"23,95359993",
22/08/2006 22.00,"3,76143654","20,64134016","2,92486718","16,16239412","0,50444267",,,"23,23714066",
22/08/2006 23.00,"3,67757573","24,76443432","3,62271207","19,21628832","0,50666083",,,"22,77160072",
23/08/2006 0.00,"3,67213885","21,44156952","3,28392836","16,41159273","0,66896048",,,"22,28108978",
23/08/2006 1.00,"3,52896051","15,41713667","2,81672609","11,14093146","0,51402829",,,"21,29338074","23,07460976"
23/08/2006 2.00,"3,54889676","14,23559333","2,54299588","10,33884173","0,63343497",,,"21,6377697","23,07460976"
23/08/2006 3.00,"3,62320488","14,97487004","2,5151142","11,12146348","0,39224385",,,"21,15954018","23,07460976"
23/08/2006 4.00,"3,38396987","14,9735737","2,55989148","11,05137912","0,32721239",,,"20,55474091","23,07460976"
23/08/2006 5.00,"3,37539859","14,86851695","2,62072139","10,85280454","0,35592614",,,"19,91547966","23,07460976"
23/08/2006 6.00,"3,4950161","31,63449888","4,1000512","25,3578044","0,56503898",,,"19,66732979","23,07460976"
23/08/2006 7.00,"3,56339613","73,6396284","10,1973238","58,02524216","0,73090236",,,"21,49694061","23,07460976"
23/08/2006 8.00,"3,9349347","81,37217704","17,93528925","53,9434472","0,70876387",,,"24,40061951","23,07460976"
23/08/2006 9.00,"3,83706574","58,47798464","16,33430336","34,8945736","0,58321764",,,"25,63492012","23,07460976"
23/08/2006 10.00,"4,06542597","38,38911688","7,97959789","26,1573072","0,36459957",,,"26,42897987","23,07460976"
23/08/2006 11.00,"4,14154639","41,56024536","9,32713228","27,46295464","0,34701506",,,"27,38764954","23,07460976"
23/08/2006 12.00,"4,18141889","39,10634632","8,52790504","26,03270216","0,32135127",,,"28,03778076","23,07460976"
23/08/2006 13.00,"4,25210141","40,33331496","9,77405583","25,47202728","0,25711317",,,"28,47402","23,07460976"
23/08/2006 14.00,"4,24666453","25,50629032","6,03898033","16,26622719","0,19073613",,,"28,76371956","23,07460976"
23/08/2006 15.00,"4,36628102","25,02381624","6,0905151","15,68478608","0,17952767",,,"28,72771072","23,07460976"
23/08/2006 16.00,"4,30828557","25,6684088","6,05165234","16,39471742","0,16835881",,,"27,89966965","23,07460976"
23/08/2006 17.00,"4,30103538","29,17025592","6,54082052","19,14231304","0,18887446",,,"27,08703041","23,07460976"
23/08/2006 18.00,"4,25935058","33,3633484","6,26877874","23,75623672","0,21917145",,,"26,22023964","23,07460976"
23/08/2006 19.00,"4,46233768","44,73135472","7,47099897","33,28520496","0,25548916",,,"25,05072975","23,07460976"
23/08/2006 20.00,"4,38440497","53,4949876","8,73404786","40,1146204","0,47521515",,,"24,43461037","23,07460976"
23/08/2006 21.00,"4,36990662","46,76241496","6,84242991","36,28329744","0,89886507",,,"23,96743965","23,07460976"
23/08/2006 22.00,"3,96574472","21,52458856","3,75450875","15,77174193","1,17760181",,,"22,70675087","23,07460976"
23/08/2006 23.00,"3,73919678","24,55690584","3,69114494","18,90350042","0,96013359",,,"22,00576019","23,07460976"
24/08/2006 0.00,"3,9349347","21,87607152","3,50358866","16,51022707","0,70171329",,,"22,79216003","23,07460976"
24/08/2006 1.00,"3,80988032","22,44932736","3,07862976","17,73541755","0,68424877",,,"22,31895065","29,57332039"
24/08/2006 2.00,"3,77906928","31,95615464","3,34898061","26,83350512","0,50598746",,,"21,62413025","29,57332039"
24/08/2006 3.00,"3,76094634","11,50157099","2,5244081","7,63148797",,,,"20,06641006","29,57332039"
24/08/2006 4.00,"3,78450718","13,68697361","2,41457857","9,9871255","0,37572881",,,"20,25090981","29,57332039"
24/08/2006 5.00,"3,74463468","16,76469515","2,4061289","13,07994994","0,39261665",,,"19,65764046","29,57332039"
24/08/2006 6.00,"4,06723827","46,6884588","3,86602796","40,7817172","0,57875336",,,"19,08642006","29,57332039"
24/08/2006 7.00,"4,56201894","75,9975068","13,70006574","55,00380416","0,91076904",,,"20,87668037","29,57332039"
24/08/2006 8.00,"4,78494127","62,94736112","11,6741222","45,05691096","0,82207293",,,"24,16481972","29,57332039"
24/08/2006 9.00,"4,94624357","62,44800408","13,22609351","42,17304136","0,71660665",,,"26,54721069","29,57332039"
24/08/2006 10.00,"5,00786462","49,73894008","8,69518385","36,41568432","0,40489692",,,"27,76082039","29,57332039"
24/08/2006 11.00,"5,3775909","52,18245696","10,16015197","36,6700568","0,3446536",,,"28,1510601","29,57332039"
24/08/2006 12.00,"5,08217274","42,19317472","7,95425262","30,00289368","0,33924917",,,"29,00793076","29,57332039"
24/08/2006 13.00,"5,10935817","43,46679616","8,59042338","30,62198016","0,32812225",,,"29,47488976","29,57332039"
24/08/2006 14.00,"4,99517754","22,55049128","4,87646832","15,07477969","0,22861611",,,"28,77581024","29,57332039"
24/08/2006 15.00,"4,94624357","22,50898176","4,58837516","15,4758236","0,19785894",,,"28,3718605","29,57332039"
24/08/2006 16.00,"4,95168045","23,20934736","4,66187583","16,06375595","0,21446951",,,"28,08782959","29,57332039"
24/08/2006 17.00,"4,92547643","27,66446032","5,55657214","19,14749456","0,2292522",,,"28,24637032","29,57332039"
24/08/2006 18.00,"4,68707333","43,41102312","7,38228988","32,11324456","0,27979922",,,"28,40942955","29,57332039"
24/08/2006 19.00,"5,06223649","53,4651604","8,51861115","40,54162736","0,49454716",,,"26,91683006","29,57332039"
24/08/2006 20.00,"5,00424003","73,04560824","9,50624014","58,49249672","0,70583739",,,"26,06430054","29,57332039"
24/08/2006 21.00,"4,94805587","59,95135272","6,90917434","49,378834","0,60215821",,,"24,50658035","29,57332039"
24/08/2006 22.00,"4,49496101","52,9152692","3,79590541","47,12053256","0,49120944",,,"23,20178986","29,57332039"
24/08/2006 23.00,"4,47140017","73,22457144","4,11103478","66,95980784","0,44467584",,,"22,62113953","29,57332039"
25/08/2006 0.00,"4,31915934","42,91948616","3,32701471","37,83815496","0,37453585",,,"22,46269035","29,57332039"
25/08/2006 1.00,"4,02917806","30,65396792","2,98738553","26,08591312","0,45504784",,,"22,23870087","29,2851696"
25/08/2006 2.00,"3,84069033","15,33413102","2,60044517","11,34989203","0,40708246",,,"22,22533989","29,2851696"
25/08/2006 3.00,"3,94218388","13,18634126","2,62916981","9,1564877","0,29088652",,,"22,05657005","29,2851696"
25/08/2006 4.00,"3,87875054","12,60789052","2,5244081","8,73857421","0,22802079",,,"22,23965073","29,2851696"
25/08/2006 5.00,"3,99836804","13,03070446","2,70013658","8,89172158","0,29060809",,,"22,03520012","29,2851696"
25/08/2006 6.00,"4,02192888","20,48700352","3,56779669","15,02026857","0,44014399",,,"21,61613083","29,2851696"
25/08/2006 7.00,"4,06723827","27,02894976","4,92039888","19,4888248","0,69244455",,,"22,4325695","29,2851696"
25/08/2006 8.00,"4,06954076","33,53586816","6,19781072","24,03787432","0,70722723",,,"24,21685982","29,2851696"
25/08/2006 9.00,"4,21766579","43,94278856","8,40793616","31,05676896","0,51334327",,,"26,27952957","29,2851696"
25/08/2006 10.00,"4,31915934","47,03476024","8,3471075","34,24434064","0,4003674",,,"28,80109978","29,2851696"
25/08/2006 11.00,"4,68888562","49,89331496","9,59663891","35,1852932","0,30014478",,,"29,21636963","29,2851696"
25/08/2006 12.00,"4,51127267","39,8171132","7,37299599","28,51813008","0,26406356",,,"29,55894089","29,2851696"
25/08/2006 13.00,"4,68344874","38,02080832","6,86693097","27,4980016","0,25257899",,,"29,0808506","29,2851696"
25/08/2006 14.00,"4,64176394","21,90847992","4,30788495","15,30580091","0,28206398",,,"27,99843979","29,2851696"
25/08/2006 15.00,"4,5330202","27,61516896","4,46164754","20,78020872","0,2978008",,,"27,59053993","29,2851696"
25/08/2006 16.00,"4,38984287","26,94853104","4,5976678","19,90414944","0,3270889",,,"28,1830101","29,2851696"
25/08/2006 17.00,"4,51127267","29,41407416","4,88829612","21,92494224","0,48548696",,,"27,48406029","29,2851696"
25/08/2006 18.00,"4,41159142","33,86918712","5,74159328","25,07226632","0,4644657",,,"26,43622971","29,2851696"
25/08/2006 19.00,"4,63451375","51,41075464","7,65602134","39,74472488","0,42941551",,,"25,45577049","29,2851696"
25/08/2006 20.00,"4,53120791","52,25509384","6,78582609","41,86673896","0,62226728",,,"25,0189209","29,2851696"
25/08/2006 21.00,"4,53483351","51,22529064","6,2958137","41,58900184","0,63001569",,,"24,28108978","29,2851696"
25/08/2006 22.00,"4,23397745","42,51091088","4,5900636","35,48899528","0,49271811",,,"23,99871063","29,2851696"
25/08/2006 23.00,"4,09623599","31,15070552","4,0130318","25,00739216","0,40922839",,,"22,6126709","29,2851696"
26/08/2006 0.00,"4,09623599","24,00829568","4,26057253","17,47973726","0,46037189",,,"22,44363022","29,2851696"
26/08/2006 1.00,"3,98386868","19,5415004","3,60074617","14,02349899","0,34453361",,,"22,35090065","22,9918499"
26/08/2006 2.00,"3,66126509","14,43921942","2,91388361","9,9728486","0,30725827",,,"20,86094093","22,9918499"
26/08/2006 3.00,"3,6920751","13,15651215","2,94683309","8,63863779",,,,"20,11170959","22,9918499"
26/08/2006 4.00,"3,64676572","11,57549847","2,56665147","7,64057379","0,16290079",,,"20,13076973","22,9918499"
26/08/2006 5.00,"3,40209383","12,08780358","2,43231964","8,35959478","0,18724812",,,"19,97788048","22,9918499"
26/08/2006 6.00,"3,88600073","14,79977673","4,41433511","9,0059349","0,22513043",,,"20,38244057","22,9918499"
26/08/2006 7.00,"4,00924283","21,3883968","4,61372043","14,37523051","0,3277646",,,"20,51791","22,9918499"
26/08/2006 8.00,"4,27203766","16,3548503","4,15581206","9,98193442","0,39620019",,,"22,97752953","22,9918499"
26/08/2006 9.00,"4,58376748","21,51680672","5,09612737","13,70293307","0,3813045",,,"24,17642975","22,9918499"
26/08/2006 10.00,"4,5783306","23,3040296","5,11724906","15,47322902","0,45923019",,,"25,46953964","22,9918499"
26/08/2006 11.00,"4,63088916","21,01876896","4,87900222","13,54329637","0,55305463",,,"26,61375046","22,9918499"
26/08/2006 12.00,"4,83568855","16,70373677","4,41433511","10,20646441","0,48842276",,,"27,81332016","22,9918499"
26/08/2006 13.00,"5,48368943","25,94207336","5,88690743","17,05273413","0,44801823",,,"29,10975075","22,9918499"
26/08/2006 14.00,"6,04092203","14,15907318","3,19521928","9,27199926","0,3528319",,,"29,3422699","22,9918499"
26/08/2006 15.00,"5,83431035","15,8684853","3,36587746","10,70874107","0,23694353",,,"29,81318092","22,9918499"
26/08/2006 16.00,"5,57876469","19,97988376","3,90404774","13,99624917","0,21467921",,,"30,13342094","22,9918499"
26/08/2006 17.00,"5,79625014","24,25341408","4,70242827","17,0462448","0,20378646",,,"28,34744072","22,9918499"
26/08/2006 18.00,"5,51351905","31,28301592","5,67485009","22,58685752","0,21564034",,,"26,86824989","22,9918499"
26/08/2006 19.00,"5,0572898","53,50538888","7,19811297","42,48452528","0,23890539",,,"25,5651207","22,9918499"
26/08/2006 20.00,"5,372153","106,34283968","23,19446187","71,32844104","0,24567287",,,"24,96253967","22,9918499"
26/08/2006 21.00,"4,89549629","86,46538176","21,27496724","54,02392328","0,21163507",,,"24,32234001","22,9918499"
26/08/2006 22.00,"4,62726457","33,12343064","4,72692933","26,01583832","0,25560333",,,"23,76453972","22,9918499"
26/08/2006 23.00,"4,24666453","30,44775872","3,79252729","24,64269728","0,3489874",,,"22,77437973","22,9918499"
27/08/2006 0.00,"4,3753435","22,73595528","4,30788495","16,35447746","0,49170689",,,"18,66584969","22,9918499"
27/08/2006 1.00,"3,90231138","21,16012312","2,74406964","16,9592966","0,42847652",,,"18,14270973","19,26061058"
27/08/2006 2.00,"3,91681075","11,9425432","2,42809605","8,22072239","0,34890702",,,"18,48060036","19,26061058"
27/08/2006 3.00,"3,6576405","17,85026183","2,78377786","13,58611943","0,3302076",,,"18,34078979","19,26061058"
27/08/2006 4.00,"3,69751199","16,09415866","2,39007751","12,43360981","0,34225953",,,"18,32971954","19,26061058"
27/08/2006 5.00,"3,56883301","13,36791817","2,19998733","9,99750958","0,31655264",,,"18,38908958","19,26061058"
27/08/2006 6.00,"3,37853299","18,22768107","2,36726614","14,6036495","0,28984268",,,"18,24854088","19,26061058"
27/08/2006 7.00,"3,51808674","26,698212","3,3168766","21,62124016","0,30197616",,,"18,61544991","19,26061058"
27/08/2006 8.00,"3,70838677","29,87580304","4,9525029","22,28833696","0,31731338",,,"21,91539955","19,26061058"
27/08/2006 9.00,"3,83344115","43,00378624","8,82106726","30,01587616","0,27382393",,,"23,75464058","19,26061058"
27/08/2006 10.00,"3,88600073","28,5658536","6,82891368","18,28701617","0,25536334",,,"24,94367981","19,26061058"
27/08/2006 11.00,"4,11979683","42,25801064","9,16323159","28,21052752","0,23890539",,,"26,29236031","19,26061058"
27/08/2006 12.00,"4,18323119","38,22961784","9,17421392","24,35455888","0,23029604",,,"27,22602081","19,26061058"
27/08/2006 13.00,"4,19229266","33,79266888","8,83458474","20,44796048","0,23702391",,,"27,59033966","19,26061058"
27/08/2006 14.00,"4,20316744","19,66991032","4,07723983","13,4199934","0,21567995",,,"26,11618996","19,26061058"
27/08/2006 15.00,"4,30828557","17,71797055","4,08653372","11,45242303","0,19974275",,,"26,95774078","19,26061058"
27/08/2006 16.00,"4,335471","19,07071438","3,91840944","13,06437478","0,21047473",,,"26,51316071","19,26061058"
27/08/2006 17.00,"4,15604576","25,17687184","4,53768336","18,22342114","0,23009682",,,"24,9302597","19,26061058"
27/08/2006 18.00,"3,98568097","25,86555512","4,03415349","19,68610496","0,28147332",,,"22,30145073","19,26061058"
27/08/2006 19.00,"3,92405992","22,28979008","3,8313888","16,46480178","0,45450495",,,"21,84703064","19,26061058"
