NetC,Provincia di TARANTO,,,
Stat,STATTE sc.elementare,,,
Parm,SO2,NOX,NO2,PM10
PtId,1,2,4,6
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3
Field,Aver,Aver,Aver,Aver
05/04/2007 21.00,"0,727783","11,269412","7,44719","9,793787"
05/04/2007 22.00,"0,906732","10,805096","6,462106","9,793787"
05/04/2007 23.00,"0,976521","10,383578","5,06819","9,793787"
06/04/2007 0.00,"0,696288","9,971141","4,338787","9,793787"
06/04/2007 1.00,,"9,635223","4,014319","39,05114"
06/04/2007 2.00,"2,040714",,,"39,05114"
06/04/2007 3.00,"1,922117","9,648194","3,830021","39,05114"
06/04/2007 4.00,"1,753723","10,039881","3,584723","39,05114"
06/04/2007 5.00,"1,867063","8,45368","3,14085","39,05114"
06/04/2007 6.00,"1,68157","7,30975","2,894255","39,05114"
06/04/2007 7.00,"1,979884","12,628643","6,192147","39,05114"
06/04/2007 8.00,"1,656961","15,085111","8,517935","39,05114"
06/04/2007 9.00,"2,03563","9,521091","5,660021","39,05114"
06/04/2007 10.00,"1,884394","8,272105","5,429","39,05114"
06/04/2007 11.00,"1,919517","7,34347","5,172021","39,05114"
06/04/2007 12.00,"1,767817","6,741674","4,86183","39,05114"
06/04/2007 13.00,"1,75043","6,296812","4,458191","39,05114"
06/04/2007 14.00,"2,093457","5,32019","3,635339","39,05114"
06/04/2007 15.00,"1,805656","4,811775","3,217426","39,05114"
06/04/2007 16.00,"2,019224","4,862357","3,654809","39,05114"
06/04/2007 17.00,"2,070003","11,124151","9,1487","39,05114"
06/04/2007 18.00,"1,930666","13,015141","10,982587","39,05114"
06/04/2007 19.00,"2,181322","7,071105","5,443276","39,05114"
06/04/2007 20.00,"1,816517","11,230502","9,429041","39,05114"
06/04/2007 21.00,"2,288944","12,051489","10,049423","39,05114"
06/04/2007 22.00,"1,995771","13,044971","10,393351","39,05114"
06/04/2007 23.00,"1,780989","14,143509","11,287589","39,05114"
07/04/2007 0.00,"1,913914","13,417201","9,823594","39,05114"
07/04/2007 1.00,"1,683996","12,657176","8,691851","33,500191"
07/04/2007 2.00,"1,884625","11,083944","6,288191","33,500191"
07/04/2007 3.00,"1,821889","8,522421","3,194063","33,500191"
07/04/2007 4.00,"2,218697","9,436786","3,260254","33,500191"
07/04/2007 5.00,"1,960995","8,339547","2,254405","33,500191"
07/04/2007 6.00,"1,65621","8,703997","2,726829","33,500191"
07/04/2007 7.00,"1,98647","9,248726","3,62236","33,500191"
07/04/2007 8.00,"2,013852","20,839787","13,156524","33,500191"
07/04/2007 9.00,"2,481774","22,224953","15,801588","33,500191"
07/04/2007 10.00,"2,129446","6,749455","3,149936","33,500191"
07/04/2007 11.00,"2,483853","7,025713","3,894914","33,500191"
07/04/2007 12.00,"2,358496","5,200867","2,503596","33,500191"
07/04/2007 13.00,"2,69748","4,787134","2,353043","33,500191"
07/04/2007 14.00,"2,26861","3,743069","1,875425","33,500191"
07/04/2007 15.00,"2,542835","3,606886","1,781978","33,500191"
07/04/2007 16.00,"2,214596","4,545897","2,69049","33,500191"
07/04/2007 17.00,"2,490958","4,806588","2,956552","33,500191"
07/04/2007 18.00,"2,254629","5,569208","3,636637","33,500191"
07/04/2007 19.00,"2,197323","6,041308","4,133723","33,500191"
07/04/2007 20.00,"1,908368","8,231898","6,228489","33,500191"
07/04/2007 21.00,"2,039154","27,773405","25,313675","33,500191"
07/04/2007 22.00,"2,358612","26,179429","22,716644","33,500191"
07/04/2007 23.00,"2,183459","23,834495","19,900267","33,500191"
08/04/2007 0.00,"2,168324","18,387209","13,924862","33,500191"
08/04/2007 1.00,,"10,353749","5,286232","32,297371"
08/04/2007 2.00,"1,201441",,,"32,297371"
08/04/2007 3.00,"1,381747","10,636488","4,116852","32,297371"
08/04/2007 4.00,"1,06439","10,474368","3,918277","32,297371"
08/04/2007 5.00,"1,224144","9,786971","3,035722","32,297371"
08/04/2007 6.00,"1,299182","10,467882","3,894914","32,297371"
08/04/2007 7.00,"1,002018","11,654615","5,464043","32,297371"
08/04/2007 8.00,"1,446868","15,209621","8,78919","32,297371"
08/04/2007 9.00,"1,123656","10,845301","5,662617","32,297371"
08/04/2007 10.00,"1,182922","12,235658","7,204488","32,297371"
08/04/2007 11.00,"1,275045","19,4585","13,344721","32,297371"
08/04/2007 12.00,"4,470964","31,426989","23,311066","32,297371"
08/04/2007 13.00,"20,313964","39,019444","29,39939","32,297371"
08/04/2007 14.00,"18,016246","18,767223","14,087103","32,297371"
08/04/2007 15.00,"9,766269","8,829803","5,11102","32,297371"
08/04/2007 16.00,"5,988089","8,409583","4,667148","32,297371"
08/04/2007 17.00,"5,011284","7,151518","3,985765","32,297371"
08/04/2007 18.00,"3,485316","5,158067","2,454276","32,297371"
08/04/2007 19.00,"2,154948","6,036119","3,265446","32,297371"
08/04/2007 20.00,"1,866147","6,282545","3,698936","32,297371"
08/04/2007 21.00,"1,389036","12,072239","9,728848","32,297371"
08/04/2007 22.00,"1,150898","9,74028","7,309616","32,297371"
08/04/2007 23.00,"1,058415","8,706592","5,983191","32,297371"
09/04/2007 0.00,"1,091394","8,331765","5,330362","32,297371"
09/04/2007 1.00,"1,067855","7,181347","3,448447","20,3804"
09/04/2007 2.00,"1,025318","6,282545","2,349148","20,3804"
09/04/2007 3.00,"1,175274","6,491358","1,850764","20,3804"
09/04/2007 4.00,"1,158426","6,417431","1,636616","20,3804"
09/04/2007 5.00,"1,190807","6,364254","1,630127","20,3804"
09/04/2007 6.00,"1,284485","7,298077","3,111","20,3804"
09/04/2007 7.00,"1,242784","7,357737","2,234937","20,3804"
09/04/2007 8.00,"1,27624","9,264289","2,562","20,3804"
09/04/2007 9.00,"1,248758","8,379753","2,591852","20,3804"
09/04/2007 10.00,"1,696835","7,536719","2,959149","20,3804"
09/04/2007 11.00,"1,548312","6,043901","2,770956","20,3804"
09/04/2007 12.00,"1,371352","5,554943","3,212233","20,3804"
09/04/2007 13.00,"1,740806","5,014103","3,143447","20,3804"
09/04/2007 14.00,"1,59073","4,569242","2,680106","20,3804"
09/04/2007 15.00,"1,723121","4,746926","2,206383","20,3804"
09/04/2007 16.00,"1,749529","5,025776","1,90917","20,3804"
09/04/2007 17.00,"1,612716","5,443403","1,78068","20,3804"
09/04/2007 18.00,"1,547117","5,216433","2,129809","20,3804"
09/04/2007 19.00,"1,465627","5,226807","2,206383","20,3804"
09/04/2007 20.00,"1,25545","7,250088","4,473766","20,3804"
09/04/2007 21.00,"1,287114","8,426444","5,944255","20,3804"
09/04/2007 22.00,"1,275643","6,548424","4,652871","20,3804"
09/04/2007 23.00,"1,266801","7,473168","5,653531","20,3804"
10/04/2007 0.00,"1,207535","6,940111","4,908553","20,3804"
10/04/2007 1.00,,"5,505657","2,961743","37,921841"
10/04/2007 2.00,"1,369347",,,"37,921841"
10/04/2007 3.00,"1,6839",,,"37,921841"
10/04/2007 4.00,"1,502045",,,"37,921841"
10/04/2007 5.00,"1,410526",,,"37,921841"
10/04/2007 6.00,"1,493064",,,"37,921841"
10/04/2007 7.00,"1,360425",,,"37,921841"
10/04/2007 8.00,"1,61696",,,"37,921841"
10/04/2007 9.00,"1,574007",,,"37,921841"
10/04/2007 10.00,"1,79846",,,"37,921841"
10/04/2007 11.00,"2,045305",,,"37,921841"
10/04/2007 12.00,"2,236672",,,"37,921841"
10/04/2007 13.00,"4,187917",,,"37,921841"
10/04/2007 14.00,"36,803419",,,"37,921841"
10/04/2007 15.00,"27,113372",,,"37,921841"
10/04/2007 16.00,"17,58992",,,"37,921841"
10/04/2007 17.00,"19,44569",,,"37,921841"
10/04/2007 18.00,"12,492319",,,"37,921841"
10/04/2007 19.00,"5,675428",,,"37,921841"
10/04/2007 20.00,"3,410869",,,"37,921841"
10/04/2007 21.00,"2,357376",,,"37,921841"
10/04/2007 22.00,"2,167782",,,"37,921841"
10/04/2007 23.00,"1,597285",,,"37,921841"
11/04/2007 0.00,"1,407218",,,"37,921841"
11/04/2007 1.00,"1,345477",,,"23,35449"
11/04/2007 2.00,"1,240784",,,"23,35449"
11/04/2007 3.00,"1,324857",,,"23,35449"
11/04/2007 4.00,"1,303824",,,"23,35449"
11/04/2007 5.00,"1,26158",,,"23,35449"
11/04/2007 6.00,"1,480479",,,"23,35449"
11/04/2007 7.00,"1,473685",,,"23,35449"
11/04/2007 8.00,"1,548188",,,"23,35449"
11/04/2007 9.00,"1,576665",,,"23,35449"
11/04/2007 10.00,"1,521897",,,"23,35449"
11/04/2007 11.00,"1,727621",,,"23,35449"
11/04/2007 12.00,"1,594449",,,"23,35449"
11/04/2007 13.00,"1,798283",,,"23,35449"
11/04/2007 14.00,"1,903626",,,"23,35449"
11/04/2007 15.00,"1,81648",,,"23,35449"
11/04/2007 16.00,"1,903508",,,"23,35449"
11/04/2007 17.00,"2,062084","11,79728","3,383554","23,35449"
11/04/2007 18.00,"1,56349","11,902335","3,435468","23,35449"
11/04/2007 19.00,"1,443021","12,177294","3,802765","23,35449"
11/04/2007 20.00,"1,369228","14,640248","6,051979","23,35449"
11/04/2007 21.00,"1,669188","16,271844","7,412147","23,35449"
11/04/2007 22.00,"1,337737","17,209557","7,884574","23,35449"
11/04/2007 23.00,"1,369287","16,737457","6,67236","23,35449"
12/04/2007 0.00,"1,282496","16,330208","5,839125","23,35449"
12/04/2007 1.00,,"15,686909","3,753447","31,58173"
12/04/2007 2.00,"1,757569",,,"31,58173"
12/04/2007 3.00,"1,657697","17,95791","3,920871","31,58173"
12/04/2007 4.00,"1,716267","18,384616","3,784595","31,58173"
12/04/2007 5.00,"1,710899","17,835994","2,900745","31,58173"
12/04/2007 6.00,"1,807272","18,291233","3,400425","31,58173"
12/04/2007 7.00,"1,594926","19,707518","5,094147","31,58173"
12/04/2007 8.00,"1,782071","20,466258","6,687935","31,58173"
12/04/2007 9.00,"1,630161","22,103025","9,303147","31,58173"
12/04/2007 10.00,"2,007367","17,199181","6,350488","31,58173"
12/04/2007 11.00,"2,508362","15,378229","5,67819","31,58173"
12/04/2007 12.00,"2,429725","13,177262","3,944234","31,58173"
12/04/2007 13.00,"2,402539","12,485975","3,256361","31,58173"
12/04/2007 14.00,"2,420274","12,230471","3,426382","31,58173"
12/04/2007 15.00,"2,795263","14,575401","5,040934","31,58173"
12/04/2007 16.00,"4,573949","16,456013","6,690531","31,58173"
12/04/2007 17.00,"8,963204","23,044629","13,021542","31,58173"
12/04/2007 18.00,"7,133415","18,414445","9,034489","31,58173"
12/04/2007 19.00,"4,238046","17,136926","7,67302","31,58173"
12/04/2007 20.00,"2,526681","19,035697","9,708082","31,58173"
12/04/2007 21.00,"1,952764","23,221029","13,910591","31,58173"
12/04/2007 22.00,"2,189027","23,785202","14,093593","31,58173"
12/04/2007 23.00,"1,77682","28,174179","17,932689","31,58173"
13/04/2007 0.00,"1,572641","21,127715","10,395945","31,58173"
13/04/2007 1.00,"1,682081","16,807495","5,731403","30,87056"
13/04/2007 2.00,"1,561441","16,529942","4,493234","30,87056"
13/04/2007 3.00,"1,734934","16,554584","4,102575","30,87056"
13/04/2007 4.00,"1,431583","15,723224","2,569787","30,87056"
13/04/2007 5.00,"1,66108","15,841249","2,574978","30,87056"
13/04/2007 6.00,"1,532973","15,999481","3,264149","30,87056"
13/04/2007 7.00,"1,522588","19,903365","7,090275","30,87056"
13/04/2007 8.00,"1,759086","46,768895","30,945145","30,87056"
13/04/2007 9.00,"5,121732","67,035428","38,890728","30,87056"
13/04/2007 10.00,"7,152665","16,718003","6,813829","30,87056"
13/04/2007 11.00,"4,70544","14,679158","6,032509","30,87056"
13/04/2007 12.00,"3,055211","16,834732","8,114296","30,87056"
13/04/2007 13.00,"3,257056","18,548035","9,026701","30,87056"
13/04/2007 14.00,"3,510821","13,312147","4,698298","30,87056"
13/04/2007 15.00,"5,610477","17,847668","8,218126","30,87056"
13/04/2007 16.00,"10,847128","19,589491","9,339487","30,87056"
13/04/2007 17.00,"31,8256","36,182993","22,085875","30,87056"
13/04/2007 18.00,"21,253235","23,883785","12,872289","30,87056"
13/04/2007 19.00,"6,687139","16,83084","7,005914","30,87056"
13/04/2007 20.00,"3,135366","25,08477","15,375886","30,87056"
13/04/2007 21.00,"2,550015","25,429771","16,279207","30,87056"
13/04/2007 22.00,"1,863742","18,611587","9,41736","30,87056"
13/04/2007 23.00,"2,218546","16,450826","7,017594","30,87056"
14/04/2007 0.00,"1,964548","15,959272","5,470532","30,87056"
14/04/2007 1.00,,"15,644108","3,868957","22,204451"
14/04/2007 2.00,"1,049606",,,"22,204451"
14/04/2007 3.00,"1,019804","16,566258","2,933191","22,204451"
14/04/2007 4.00,"0,988546","15,022857","2,417936","22,204451"
14/04/2007 5.00,"0,85862","14,589667","2,180426","22,204451"
14/04/2007 6.00,"0,850288","14,897051","2,581468","22,204451"
14/04/2007 7.00,"0,887635","19,040885","6,539977","22,204451"
14/04/2007 8.00,"1,169219","20,93965","7,940382","22,204451"
14/04/2007 9.00,"1,336958","18,953987","6,55685","22,204451"
14/04/2007 10.00,"1,871404","17,979959","6,260936","22,204451"
14/04/2007 11.00,"1,843146","16,915143","6,390722","22,204451"
14/04/2007 12.00,"1,483198","15,396386","5,138276","22,204451"
14/04/2007 13.00,"1,691779","14,977463","4,651573","22,204451"
14/04/2007 14.00,"1,27485","16,846403","6,371254","22,204451"
14/04/2007 15.00,"1,418352","20,774931","8,950125","22,204451"
14/04/2007 16.00,"1,180697","16,75821","4,571106","22,204451"
14/04/2007 17.00,"0,741948","15,269283","2,473746","22,204451"
14/04/2007 18.00,"0,627724","16,33799","3,705425","22,204451"
14/04/2007 19.00,"0,761816","16,047468","3,898809","22,204451"
14/04/2007 20.00,"0,695105","16,397651","4,499723","22,204451"
14/04/2007 21.00,"0,574064","15,182385","4,314126","22,204451"
14/04/2007 22.00,"0,638764","18,465029","7,557509","22,204451"
14/04/2007 23.00,"0,693474","25,310444","14,393398","22,204451"
15/04/2007 0.00,"0,831993","26,075665","14,388209","22,204451"
15/04/2007 1.00,"0,536222","23,957703","11,484862","24,3123"
15/04/2007 2.00,"0,655661","23,256038","10,798293","24,3123"
15/04/2007 3.00,"0,773323","17,467655","4,643787","24,3123"
15/04/2007 4.00,"0,659273","17,216041","4,124637","24,3123"
15/04/2007 5.00,"0,635269","22,560872","9,379723","24,3123"
15/04/2007 6.00,"0,761321","25,115898","11,889802","24,3123"
15/04/2007 7.00,"0,610332","17,197883","4,093488","24,3123"
15/04/2007 8.00,"0,612313","20,440312","7,077296","24,3123"
15/04/2007 9.00,"0,556993","17,614213","4,992914","24,3123"
15/04/2007 10.00,"1,377422","15,064361","3,676872","24,3123"
15/04/2007 11.00,"1,746633","13,772573","3,483488","24,3123"
15/04/2007 12.00,"2,037482","12,928242","3,242085","24,3123"
15/04/2007 13.00,"2,172594","12,659769","3,29919","24,3123"
15/04/2007 14.00,"1,843816","12,165621","2,830658","24,3123"
15/04/2007 15.00,"1,686944","11,715571","2,288148","24,3123"
15/04/2007 16.00,"1,610969","11,88807","1,936426","24,3123"
15/04/2007 17.00,"1,853925","12,606594","2,227149","24,3123"
15/04/2007 18.00,"1,643101","13,4185","2,554212","24,3123"
15/04/2007 19.00,"1,7887","13,35365","2,185617","24,3123"
15/04/2007 20.00,"1,119521","14,636357","3,502956","24,3123"
15/04/2007 21.00,"0,84216","14,74271","3,987063","24,3123"
15/04/2007 22.00,"0,806125","14,790698","3,713211","24,3123"
15/04/2007 23.00,"0,608468","14,552056","2,603532","24,3123"
16/04/2007 0.00,"0,783402","15,186276","2,312809","24,3123"
16/04/2007 1.00,,"15,239452","2,140191","29,7372"
16/04/2007 2.00,"1,506913",,,"29,7372"
16/04/2007 3.00,"1,440413","15,610387","2,398468","29,7372"
16/04/2007 4.00,"1,479312","14,781619","1,789766","29,7372"
16/04/2007 5.00,"1,398939","15,043608","1,90917","29,7372"
16/04/2007 6.00,"1,256357","15,160336","2,089575","29,7372"
16/04/2007 7.00,"1,323286","15,004699","2,651552","29,7372"
16/04/2007 8.00,"1,832694","15,518301","3,56266","29,7372"
16/04/2007 9.00,"2,017179","16,70633","5,76385","29,7372"
16/04/2007 10.00,"1,706557","14,531302","4,999404","29,7372"
16/04/2007 11.00,"1,753179","12,689599","4,360849","29,7372"
16/04/2007 12.00,"2,518434","11,819329","4,346574","29,7372"
16/04/2007 13.00,"2,966918","11,003533","3,776808","29,7372"
16/04/2007 14.00,"3,13982","11,360201","3,958509","29,7372"
16/04/2007 15.00,"3,243074","11,268115","3,021445","29,7372"
16/04/2007 16.00,"3,137817","11,655911","3,187573","29,7372"
16/04/2007 17.00,"3,112647","15,388604","6,597084","29,7372"
16/04/2007 18.00,"3,69928","18,887841","10,041638","29,7372"
16/04/2007 19.00,"2,284753","16,917738","7,808","29,7372"
16/04/2007 20.00,"1,637483","20,579084","11,479674","29,7372"
16/04/2007 21.00,"1,354749","23,64903","14,566013","29,7372"
16/04/2007 22.00,"1,31399","20,547957","11,453715","29,7372"
16/04/2007 23.00,"1,080882","14,399011","5,169425","29,7372"
17/04/2007 0.00,"1,284388","14,507957","4,981232","29,7372"
17/04/2007 1.00,"1,263078",,,"25,09034"
17/04/2007 2.00,"1,2432",,,"25,09034"
17/04/2007 3.00,"1,168261",,,"25,09034"
17/04/2007 4.00,"1,16626",,,"25,09034"
17/04/2007 5.00,"1,103763",,,"25,09034"
17/04/2007 6.00,"1,333726",,,"25,09034"
17/04/2007 7.00,"1,064149",,,"25,09034"
17/04/2007 8.00,"1,0713",,,"25,09034"
17/04/2007 9.00,"0,982633",,,"25,09034"
17/04/2007 10.00,"0,944448",,,"25,09034"
17/04/2007 11.00,"1,252352",,,"25,09034"
17/04/2007 12.00,"0,78399",,,"25,09034"
17/04/2007 13.00,"1,190428",,,"25,09034"
17/04/2007 14.00,"0,863647",,,"25,09034"
17/04/2007 15.00,"1,607737",,,"25,09034"
17/04/2007 16.00,"1,815246",,,"25,09034"
17/04/2007 17.00,"1,53523",,,"25,09034"
17/04/2007 18.00,"1,221749",,,"25,09034"
17/04/2007 19.00,"1,001653",,,"25,09034"
17/04/2007 20.00,"1,257358",,,"25,09034"
17/04/2007 21.00,"0,880379",,,"25,09034"
17/04/2007 22.00,"0,916561",,,"25,09034"
17/04/2007 23.00,"0,982776",,,"25,09034"
18/04/2007 0.00,"1,040409",,,"25,09034"
18/04/2007 1.00,,"16,978695","6,47768","25,07095"
18/04/2007 2.00,"1,388411","17,320169","4,894833","25,07095"
18/04/2007 3.00,"1,634761","15,435295","3,889723","25,07095"
18/04/2007 4.00,"1,464697","15,264094","3,776808","25,07095"
18/04/2007 5.00,"1,635482","16,718003","3,783297","25,07095"
18/04/2007 6.00,"1,548737","15,97743","3,42768","25,07095"
18/04/2007 7.00,"1,381017","15,847733","3,849489","25,07095"
18/04/2007 8.00,"1,247622","20,711376","7,990997","25,07095"
18/04/2007 9.00,"1,505214","15,954085","5,148658","25,07095"
18/04/2007 10.00,"1,466801","13,362728","4,336192","25,07095"
18/04/2007 11.00,"1,533107","12,80114","4,711275","25,07095"
18/04/2007 12.00,"1,474255","14,864625","6,699615","25,07095"
18/04/2007 13.00,"1,482791","11,16825","3,945533","25,07095"
18/04/2007 14.00,"1,80158","11,587171","4,275192","25,07095"
18/04/2007 15.00,"1,496317","10,903665","3,56266","25,07095"
18/04/2007 16.00,"1,933111","10,958138","3,431573","25,07095"
18/04/2007 17.00,"1,943871","11,150091","3,614573","25,07095"
18/04/2007 18.00,"1,591599","13,227844","5,50817","25,07095"
18/04/2007 19.00,"1,611977","14,788105","6,78917","25,07095"
18/04/2007 20.00,"1,540922","15,833467","8,118189","25,07095"
18/04/2007 21.00,"1,482791","17,959209","10,05202","25,07095"
18/04/2007 22.00,"1,400975","17,090235","8,854083","25,07095"
18/04/2007 23.00,"1,306114","19,824246","11,199339","25,07095"
19/04/2007 0.00,"1,537435","19,747728","10,443976","25,07095"
19/04/2007 1.00,"1,60248","26,01731","15,967713","38,65242"
19/04/2007 2.00,"1,688985","33,461932","22,856812","38,65242"
19/04/2007 3.00,"1,591539","31,879636","20,876266","38,65242"
19/04/2007 4.00,"1,839452","20,078446","9,181148","38,65242"
19/04/2007 5.00,"1,909426","15,078628","3,953318","38,65242"
19/04/2007 6.00,"1,24173","14,706394","3,322553","38,65242"
19/04/2007 7.00,"1,425982","16,640185","5,085063","38,65242"
19/04/2007 8.00,"1,669087","36,600612","18,726987","38,65242"
19/04/2007 9.00,"1,876603","22,473973","11,418674","38,65242"
19/04/2007 10.00,"1,530643","22,8423","12,355734","38,65242"
19/04/2007 11.00,"1,598812","24,978424","14,662055","38,65242"
19/04/2007 12.00,"3,392037","36,006591","24,009308","38,65242"
19/04/2007 13.00,"15,960472","27,567196","17,458976","38,65242"
19/04/2007 14.00,"27,222973","22,361127","13,628954","38,65242"
19/04/2007 15.00,"18,115587","14,664892","6,92804","38,65242"
19/04/2007 16.00,"13,70617","20,547957","11,480975","38,65242"
19/04/2007 17.00,"12,267023","24,524477","14,834672","38,65242"
19/04/2007 18.00,"7,848586","19,999348","11,002055","38,65242"
19/04/2007 19.00,"4,967465","15,763429","7,698977","38,65242"
19/04/2007 20.00,"3,255998","19,572626","11,330422","38,65242"
19/04/2007 21.00,"2,044684","17,383351","9,201913","38,65242"
19/04/2007 22.00,"1,897283","14,487206","6,212914","38,65242"
19/04/2007 23.00,"1,770741","13,017735","4,201213","38,65242"
20/04/2007 0.00,"1,609393","14,993026","5,565275","38,65242"
20/04/2007 1.00,,"15,244639","5,52634","38,233341"
20/04/2007 2.00,"1,026881","17,775964","6,507901","38,233341"
20/04/2007 3.00,"0,696354","16,408026","6,299872","38,233341"
20/04/2007 4.00,"0,83889","26,159963","15,597824","38,233341"
20/04/2007 5.00,"0,91457","24,774797","13,928757","38,233341"
20/04/2007 6.00,"0,898974","24,685316","13,516037","38,233341"
20/04/2007 7.00,"0,699136","25,953754","14,655565","38,233341"
20/04/2007 8.00,"0,827405","31,708435","17,148776","38,233341"
20/04/2007 9.00,"0,901392","28,585318","16,262333","38,233341"
20/04/2007 10.00,"1,015638","20,288556","10,508864","38,233341"
20/04/2007 11.00,"1,255131","25,445336","15,421313","38,233341"
20/04/2007 12.00,"2,732587","23,108182","13,901507","38,233341"
20/04/2007 13.00,"1,654325","15,730449","7,631488","38,233341"
20/04/2007 14.00,"1,285476","33,464532","20,324005","38,233341"
20/04/2007 15.00,"13,844278","26,532192","14,707484","38,233341"
20/04/2007 16.00,"16,919228","22,802109","11,874229","38,233341"
20/04/2007 17.00,"15,865636","23,921395","13,031928","38,233341"
20/04/2007 18.00,"21,848128","34,64477","22,149467","38,233341"
