Stat,BR-CASALE,,,,,  ,
Parm,SO2,NO2,NOX,PM10,,,
05/08/2014 19.00,"1,3","2,2","2,8",,,,
05/08/2014 20.00,"1,3","2,9","3,5","13,4",,,
05/08/2014 21.00,"1,3","5,0","5,5",,,,
05/08/2014 22.00,"1,3","8,5","9,0","19,8",,,
05/08/2014 23.00,"1,3","4,8","5,4",,,,
06/08/2014 0.00,"1,3","2,2","2,5","18,3",,,
06/08/2014 1.00,"1,3","1,9","2,4",,,,
06/08/2014 2.00,,"3,5","4,0","19,5",,,
06/08/2014 3.00,,"1,2","1,7",,,,
06/08/2014 4.00,,"3,8","4,2","10,5",,,
06/08/2014 5.00,,"4,2","5,0",,,,
06/08/2014 6.00,,"6,3","6,8","10,5",,,
06/08/2014 7.00,,"3,8","4,3",,,,
06/08/2014 8.00,,"2,8","3,5","11,5",,,
06/08/2014 9.00,,"3,3","4,1",,,,
06/08/2014 10.00,,"2,8","3,5","27,1",,,
06/08/2014 11.00,,"1,3","1,9",,,,
06/08/2014 12.00,,"1,1","1,8","15,6",,,
06/08/2014 13.00,"1,3","1,2","2,2",,,,
06/08/2014 14.00,"1,3","0,6","1,3","15,1",,,
06/08/2014 15.00,"1,3","1,9","4,4",,,,
06/08/2014 16.00,"2,0","0,7","1,5","8,5",,,
06/08/2014 17.00,"0,7","0,7","1,3",,,,
06/08/2014 18.00,,"0,5","1,3","16,4",,,
06/08/2014 19.00,,"1,8","2,8",,,,
06/08/2014 20.00,,"1,5","2,0","9,8",,,
06/08/2014 21.00,,"1,5","1,9",,,,
06/08/2014 22.00,,"0,6","1,1","15,1",,,
06/08/2014 23.00,,"0,8","1,3",,,,
07/08/2014 0.00,,"0,5","1,0","18,6",,,
07/08/2014 1.00,,"0,3","0,8",,,,
07/08/2014 2.00,,"0,1","0,6","15,1",,,
07/08/2014 3.00,,"0,4","1,0",,,,
07/08/2014 4.00,,"1,3","1,7","8,3",,,
07/08/2014 5.00,,"1,0","1,5",,,,
07/08/2014 6.00,,"1,9","2,7","11,5",,,
07/08/2014 7.00,,"2,4","2,9",,,,
07/08/2014 8.00,,,,"6,1",,,
07/08/2014 9.00,,,,,,,
07/08/2014 10.00,"3,1","2,9","4,0","11,5",,,
07/08/2014 11.00,"2,0","2,0","3,2",,,,
07/08/2014 12.00,"1,8","1,4","2,1","19,5",,,
07/08/2014 13.00,"1,5","1,3","2,9",,,,
07/08/2014 14.00,"1,7","1,8","2,6","14,9",,,
07/08/2014 15.00,"1,9","1,6","2,7",,,,
07/08/2014 16.00,"1,7","1,9","2,8","11,2",,,
07/08/2014 17.00,"1,1","2,1","3,3",,,,
07/08/2014 18.00,"1,0","1,8","2,7","8,5",,,
07/08/2014 19.00,"0,8","3,2","4,1",,,,
07/08/2014 20.00,"0,7","1,4","2,7","16,8",,,
07/08/2014 21.00,"0,7","2,9","3,6",,,,
07/08/2014 22.00,"0,7","3,3","4,0","12,7",,,
07/08/2014 23.00,"0,7","2,9","3,5",,,,
08/08/2014 0.00,"0,7","1,5","2,3","30,5",,,
08/08/2014 1.00,"0,7","3,3","4,1",,,,
08/08/2014 2.00,,"3,8","4,4","27,1",,,
08/08/2014 3.00,"2,0",,,,,,
08/08/2014 4.00,"1,8","4,1","4,7","17,6",,,
08/08/2014 5.00,"0,7","2,6","3,2",,,,
08/08/2014 6.00,"0,8","2,5","3,4","21,2",,,
08/08/2014 7.00,"0,9","2,9","4,4",,,,
08/08/2014 8.00,"0,7","3,5","4,8","16,4",,,
08/08/2014 9.00,"0,9","3,9","5,6",,,,
08/08/2014 10.00,"1,6","3,2","4,4","24,4",,,
08/08/2014 11.00,"2,0","1,7","2,9",,,,
08/08/2014 12.00,"1,8","2,1","2,8","16,4",,,
08/08/2014 13.00,"1,4","2,1","3,2",,,,
08/08/2014 14.00,"1,7","1,1","2,1","23,0",,,
08/08/2014 15.00,"1,4","1,3","2,3",,,,
08/08/2014 16.00,"1,1","1,2","1,9","13,4",,,
08/08/2014 17.00,"1,0","1,0","2,1",,,,
08/08/2014 18.00,"0,9","2,5","3,5","23,0",,,
08/08/2014 19.00,"1,2","3,0","3,8",,,,
08/08/2014 20.00,"1,3","2,9","3,7","13,9",,,
08/08/2014 21.00,"0,8","5,3","6,1",,,,
08/08/2014 22.00,,,,,,,
08/08/2014 23.00,"0,6","4,6","6,0",,,,
09/08/2014 0.00,"0,7","8,4","9,2","17,8",,,
09/08/2014 1.00,,"8,0","8,7",,,,
09/08/2014 2.00,,"5,8","6,6","23,7",,,
09/08/2014 3.00,,"5,7","6,6",,,,
09/08/2014 4.00,,"5,2","5,7","12,9",,,
09/08/2014 5.00,,"7,8","8,6",,,,
09/08/2014 6.00,,"16,0","17,1","12,0",,,
09/08/2014 7.00,,"11,9","13,3",,,,
09/08/2014 8.00,"0,7","6,4","7,8","13,2",,,
09/08/2014 9.00,"2,0","2,9","4,3",,,,
09/08/2014 10.00,"2,0","2,4","3,7","21,5",,,
09/08/2014 11.00,"2,7","3,8","4,7",,,,
09/08/2014 12.00,"2,2","2,6","3,7","12,0",,,
09/08/2014 13.00,"2,0","1,7","2,5",,,,
09/08/2014 14.00,"2,2","2,3","3,4","15,4",,,
09/08/2014 15.00,"3,3","2,9","3,6",,,,
09/08/2014 16.00,"2,3","1,8","2,3","9,3",,,
09/08/2014 17.00,"2,0","3,5","4,6",,,,
09/08/2014 18.00,"1,9","2,6","3,8","11,7",,,
09/08/2014 19.00,"1,7","8,1","9,5",,,,
09/08/2014 20.00,"1,8","11,5","12,9","15,6",,,
09/08/2014 21.00,"2,0","21,0","21,9",,,,
09/08/2014 22.00,"2,0","40,1","41,1","22,2",,,
09/08/2014 23.00,"2,0","34,8","39,8",,,,
10/08/2014 0.00,"1,5","35,8","37,0","18,6",,,
10/08/2014 1.00,"2,0","50,8","68,9",,,,
10/08/2014 2.00,,"52,1","65,8","30,8",,,
10/08/2014 3.00,"2,7",,,,,,
10/08/2014 4.00,"2,0","24,6","25,4","25,4",,,
10/08/2014 5.00,"1,3","13,5","14,1",,,,
10/08/2014 6.00,"1,3","12,2","12,8","25,2",,,
10/08/2014 7.00,"1,1","15,0","17,0",,,,
10/08/2014 8.00,"3,0","13,1","15,3","25,6",,,
10/08/2014 9.00,"6,0","11,7","13,6",,,,
10/08/2014 10.00,"3,5","3,5","4,4","24,7",,,
10/08/2014 11.00,"3,3","2,9","4,1",,,,
10/08/2014 12.00,"6,5","11,3","14,4","13,4",,,
10/08/2014 13.00,"7,2","6,4","8,3",,,,
10/08/2014 14.00,"3,9","3,3","3,8","15,9",,,
10/08/2014 15.00,"3,1","3,1","4,0",,,,
10/08/2014 16.00,"3,7","3,5","4,3","12,2",,,
10/08/2014 17.00,"2,1","2,1","2,8",,,,
10/08/2014 18.00,"2,4","4,9","5,7","13,4",,,
10/08/2014 19.00,"2,5","6,0","6,8",,,,
10/08/2014 20.00,"3,8","19,9","21,0","10,5",,,
10/08/2014 21.00,"2,3","16,4","17,0",,,,
10/08/2014 22.00,"1,9","7,3","8,3","16,1",,,
10/08/2014 23.00,"1,9","28,2","29,8",,,,
11/08/2014 0.00,"2,0","33,9","34,6","14,2",,,
11/08/2014 1.00,,"31,8","32,6",,,,
11/08/2014 2.00,,"35,1","35,9","22,7",,,
11/08/2014 3.00,,"25,6","26,4",,,,
11/08/2014 4.00,,"20,0","20,9","18,6",,,
11/08/2014 5.00,,"31,4","32,6",,,,
11/08/2014 6.00,,"36,4","39,7","14,7",,,
11/08/2014 7.00,"2,1","40,5","49,0",,,,
11/08/2014 8.00,"5,7","49,1","66,4","17,1",,,
11/08/2014 9.00,"10,1","35,1","42,2",,,,
11/08/2014 10.00,"13,5","22,4","26,9","39,1",,,
11/08/2014 11.00,"5,8","8,5","9,6",,,,
11/08/2014 12.00,"4,1","8,0","9,4","27,6",,,
11/08/2014 13.00,"3,3","5,0","6,1",,,,
11/08/2014 14.00,"4,6","7,3","9,1","22,5",,,
11/08/2014 15.00,"3,1","5,8","7,2",,,,
11/08/2014 16.00,"6,3","9,1","11,4","18,1",,,
11/08/2014 17.00,"3,4","20,0","23,1",,,,
11/08/2014 18.00,"3,5","27,4","30,3","4,6",,,
11/08/2014 19.00,"2,1","15,1","16,4",,,,
11/08/2014 20.00,"1,8","15,3","15,9","17,8",,,
11/08/2014 21.00,"2,0","29,6","30,9",,,,
11/08/2014 22.00,"2,0","29,7","30,5","16,1",,,
11/08/2014 23.00,"1,9","32,0","32,7",,,,
12/08/2014 0.00,"1,7","18,1","18,6","28,3",,,
12/08/2014 1.00,"1,9","15,8","16,6",,,,
12/08/2014 2.00,,"15,6","16,4","22,2",,,
12/08/2014 3.00,"2,7",,,,,,
12/08/2014 4.00,"2,0","7,4","7,9","12,9",,,
12/08/2014 5.00,"2,0","11,5","11,9",,,,
12/08/2014 6.00,"1,9","25,9","27,5","10,5",,,
12/08/2014 7.00,"1,9","29,3","32,6",,,,
12/08/2014 8.00,"1,9","25,4","30,6","18,1",,,
12/08/2014 9.00,"3,0","21,5","25,0",,,,
12/08/2014 10.00,"3,7","18,9","21,8","25,6",,,
12/08/2014 11.00,"3,3","25,2","29,1",,,,
12/08/2014 12.00,"5,3","26,2","31,5","24,9",,,
12/08/2014 13.00,"4,9","23,7","28,7",,,,
12/08/2014 14.00,"3,4","9,1","11,4","23,4",,,
12/08/2014 15.00,"2,1","5,7","7,5",,,,
12/08/2014 16.00,"2,0","5,7","7,2","12,2",,,
12/08/2014 17.00,"2,0","8,4","9,9",,,,
12/08/2014 18.00,"2,0","12,7","14,2","9,8",,,
12/08/2014 19.00,"2,0","19,1","20,6",,,,
12/08/2014 20.00,"2,0","25,3","26,7","12,0",,,
12/08/2014 21.00,"2,2","25,6","26,4",,,,
12/08/2014 22.00,"2,0","10,8","11,5","11,5",,,
12/08/2014 23.00,"2,0","15,5","16,0",,,,
13/08/2014 0.00,"1,9","13,0","13,9","24,4",,,
13/08/2014 1.00,"1,9","12,7","13,4",,,,
13/08/2014 2.00,"1,9","12,7","13,2","32,2",,,
13/08/2014 3.00,"1,6","11,9","12,5",,,,
13/08/2014 4.00,"1,7","11,9","12,6","32,2",,,
13/08/2014 5.00,,"11,6","12,3",,,,
13/08/2014 6.00,,"18,4","19,8","14,4",,,
13/08/2014 7.00,,"19,4","21,9",,,,
13/08/2014 8.00,,"19,9","23,7","23,7",,,
13/08/2014 9.00,,,,,,,
13/08/2014 10.00,,"15,9","19,6","39,6",,,
13/08/2014 11.00,,"11,2","13,4",,,,
13/08/2014 12.00,,"10,1","12,4","21,7",,,
13/08/2014 13.00,,"7,4","8,8",,,,
13/08/2014 14.00,,"5,8","7,2","23,4",,,
13/08/2014 15.00,,"4,9","6,5",,,,
13/08/2014 16.00,,"6,5","7,3","23,0",,,
13/08/2014 17.00,,,,,,,
13/08/2014 18.00,,"11,0","12,1","21,2",,,
13/08/2014 19.00,,"16,4","18,9",,,,
13/08/2014 20.00,,"14,2","15,3","27,4",,,
13/08/2014 21.00,,"10,6","11,4",,,,
13/08/2014 22.00,,"6,1","6,5","33,5",,,
13/08/2014 23.00,,"6,0","6,6",,,,
14/08/2014 0.00,,"5,0","5,5","33,0",,,
14/08/2014 1.00,,"5,9","6,4",,,,
14/08/2014 2.00,,"4,2","5,0","38,6",,,
14/08/2014 3.00,,,,,,,
14/08/2014 4.00,,"7,2","7,9","29,3",,,
14/08/2014 5.00,,"14,6","15,3",,,,
14/08/2014 6.00,,"14,3","15,1","9,5",,,
14/08/2014 7.00,,"11,7","13,2",,,,
14/08/2014 8.00,,"9,6","12,6","9,3",,,
14/08/2014 9.00,,"8,0","9,3",,,,
14/08/2014 10.00,,"9,4","11,2","33,9",,,
14/08/2014 11.00,,"9,1","10,7",,,,
14/08/2014 12.00,,"8,0","9,5","30,3",,,
14/08/2014 13.00,,"6,9","8,4",,,,
14/08/2014 14.00,,"4,5","5,3","24,2",,,
14/08/2014 15.00,,"3,9","4,5",,,,
14/08/2014 16.00,,"4,2","4,9","22,5",,,
14/08/2014 17.00,,"7,0","8,0",,,,
14/08/2014 18.00,,"9,2","9,9","30,8",,,
14/08/2014 19.00,,"11,7","12,9",,,,
14/08/2014 20.00,,"16,2","17,0","36,1",,,
14/08/2014 21.00,,"13,0","13,6",,,,
14/08/2014 22.00,,"7,7","8,7","44,0",,,
14/08/2014 23.00,,"5,2","5,7",,,,
15/08/2014 0.00,,"4,2","4,8","52,3",,,
15/08/2014 1.00,,"7,9","8,4",,,,
15/08/2014 2.00,,"6,6","7,1","34,2",,,
15/08/2014 3.00,,"4,2","5,1",,,,
15/08/2014 4.00,,"5,0","5,6","18,6",,,
15/08/2014 5.00,,"5,8","6,3",,,,
15/08/2014 6.00,,"7,1","7,9","9,8",,,
15/08/2014 7.00,,"7,7","8,8",,,,
15/08/2014 8.00,,"4,2","5,3","5,4",,,
15/08/2014 9.00,,"2,1","2,9",,,,
15/08/2014 10.00,,"2,4","3,1","15,4",,,
15/08/2014 11.00,,"2,0","2,9",,,,
15/08/2014 12.00,,"5,2","6,4","16,1",,,
15/08/2014 13.00,,"2,2","3,1",,,,
15/08/2014 14.00,,"0,7","1,4","16,1",,,
15/08/2014 15.00,,"1,6","2,6",,,,
15/08/2014 16.00,,"1,3","1,9","9,5",,,
15/08/2014 17.00,,"1,0","1,7",,,,
15/08/2014 18.00,,"5,3","6,2","14,9",,,
15/08/2014 19.00,,"6,7","7,5",,,,
15/08/2014 20.00,,"9,6","10,2","11,2",,,
15/08/2014 21.00,,"9,8","10,3",,,,
15/08/2014 22.00,,"8,5","9,0","23,4",,,
15/08/2014 23.00,,"10,1","10,6",,,,
16/08/2014 0.00,,"14,7","15,4","25,2",,,
16/08/2014 1.00,,"11,2","11,8",,,,
16/08/2014 2.00,,"12,2","12,8","34,7",,,
16/08/2014 3.00,,,,,,,
16/08/2014 4.00,,"3,9","4,4","29,5",,,
16/08/2014 5.00,,"2,3","2,8",,,,
16/08/2014 6.00,,"2,2","2,7","19,0",,,
16/08/2014 7.00,,"1,9","2,4",,,,
16/08/2014 8.00,,"3,3","4,3","14,2",,,
16/08/2014 9.00,,"2,6","2,9",,,,
16/08/2014 10.00,,"2,2","2,8","14,7",,,
16/08/2014 11.00,,"2,6","3,3",,,,
16/08/2014 12.00,,"1,9","2,6","13,4",,,
16/08/2014 13.00,,"1,3","1,8",,,,
16/08/2014 14.00,,"1,6","2,2","11,5",,,
16/08/2014 15.00,,"1,5","2,0",,,,
16/08/2014 16.00,,"1,6","2,1","6,8",,,
16/08/2014 17.00,,"1,6","2,4",,,,
16/08/2014 18.00,,"2,4","3,2","5,9",,,
16/08/2014 19.00,,"10,6","12,0",,,,
16/08/2014 20.00,,"15,0","15,7","14,4",,,
16/08/2014 21.00,,"11,1","11,8",,,,
16/08/2014 22.00,,"11,3","11,8","18,3",,,
16/08/2014 23.00,,"27,8","28,4",,,,
17/08/2014 0.00,,"17,0","17,9","17,1",,,
17/08/2014 1.00,,"14,9","15,3",,,,
17/08/2014 2.00,,"5,7","6,1","22,5",,,
17/08/2014 3.00,,"2,1","2,6",,,,
17/08/2014 4.00,,"2,1","2,6","22,0",,,
17/08/2014 5.00,,"1,5","2,0",,,,
17/08/2014 6.00,,"1,6","2,1","17,6",,,
17/08/2014 7.00,,"0,6","1,2",,,,
17/08/2014 8.00,,"1,3","1,9","15,1",,,
17/08/2014 9.00,,"1,6","2,5",,,,
17/08/2014 10.00,,"1,8","2,6","23,9",,,
17/08/2014 11.00,,"1,9","2,7",,,,
17/08/2014 12.00,,"1,0","2,1","18,1",,,
17/08/2014 13.00,,"0,8","2,0",,,,
17/08/2014 14.00,,"0,9","1,8","9,8",,,
17/08/2014 15.00,,"0,4","1,1",,,,
17/08/2014 16.00,,"0,2","1,0","5,6",,,
17/08/2014 17.00,,"1,1","2,1",,,,
17/08/2014 18.00,,"1,6","2,5","9,8",,,
17/08/2014 19.00,,"1,5","2,0",,,,
17/08/2014 20.00,,"1,3","2,0","7,6",,,
17/08/2014 21.00,,"1,5","2,1",,,,
17/08/2014 22.00,,"2,7","3,4","8,5",,,
17/08/2014 23.00,,"4,3","5,1",,,,
18/08/2014 0.00,,"1,4","2,3","16,6",,,
18/08/2014 1.00,,"2,1","2,7",,,,
18/08/2014 2.00,,"0,5","1,0","13,7",,,
18/08/2014 3.00,,,,,,,
18/08/2014 4.00,,"3,7","4,2","7,1",,,
18/08/2014 5.00,,"3,9","4,5",,,,
18/08/2014 6.00,,"4,1","4,8","4,2",,,
18/08/2014 7.00,,"5,2","6,2",,,,
18/08/2014 8.00,,"3,5","4,6","9,8",,,
18/08/2014 9.00,,"4,8","6,4",,,,
18/08/2014 10.00,"2,0","1,8","2,6","13,2",,,
18/08/2014 11.00,"1,7","1,2","1,9",,,,
18/08/2014 12.00,"1,3","1,7","2,7","7,3",,,
18/08/2014 13.00,"2,4","2,7","3,5",,,,
18/08/2014 14.00,"2,4","1,6","2,5","6,1",,,
18/08/2014 15.00,"2,0","1,0","1,6",,,,
18/08/2014 16.00,"2,0","1,0","1,6","5,1",,,
18/08/2014 17.00,"1,8","0,5","1,1",,,,
18/08/2014 18.00,"2,0","2,4","3,2","3,2",,,
18/08/2014 19.00,"1,2","1,1","1,7",,,,
18/08/2014 20.00,"0,9","3,8","4,7","1,5",,,
18/08/2014 21.00,"0,7","9,6","10,2",,,,
18/08/2014 22.00,,"10,4","10,8","10,7",,,
18/08/2014 23.00,,"31,9","32,5",,,,
19/08/2014 0.00,,"20,0","20,5","12,9",,,
19/08/2014 1.00,,"18,7","19,3",,,,
19/08/2014 2.00,,"14,1","15,0","16,1",,,
19/08/2014 3.00,,"11,5","11,9",,,,
19/08/2014 4.00,,"9,6","9,9","11,5",,,
19/08/2014 5.00,,"15,2","16,0",,,,
19/08/2014 6.00,"0,7","26,5","28,9","7,1",,,
19/08/2014 7.00,"1,2","48,8","71,6",,,,
19/08/2014 8.00,"3,0","50,5","78,7","15,1",,,
19/08/2014 9.00,"3,8","10,0","11,8",,,,
19/08/2014 10.00,"2,9","12,8","15,5","19,3",,,
19/08/2014 11.00,"2,5","16,5","20,2",,,,
19/08/2014 12.00,"2,6","12,5","15,7","17,1",,,
19/08/2014 13.00,"2,4","9,9","12,5",,,,
19/08/2014 14.00,"4,9","18,0","22,8","9,3",,,
19/08/2014 15.00,"2,1","7,0","8,4",,,,
19/08/2014 16.00,"1,5","5,1","7,0","5,4",,,
19/08/2014 17.00,"1,7","7,8","9,0",,,,
19/08/2014 18.00,"0,7","7,8","8,7","4,4",,,
19/08/2014 19.00,"0,9","10,0","11,0",,,,
19/08/2014 20.00,"0,7","10,5","11,2","10,0",,,
19/08/2014 21.00,"0,7","9,0","9,5",,,,
19/08/2014 22.00,"0,7","9,5","10,5","14,2",,,
19/08/2014 23.00,"0,7","9,0","9,5",,,,
20/08/2014 0.00,"0,7","7,7","8,3","25,4",,,
20/08/2014 1.00,"0,7","7,5","8,0",,,,
20/08/2014 2.00,,"9,1","9,5","29,1",,,
20/08/2014 3.00,"1,0",,,,,,
20/08/2014 4.00,"0,7","5,2","5,7","15,9",,,
20/08/2014 5.00,"0,7","10,0","11,2",,,,
20/08/2014 6.00,"0,7","11,5","12,2","18,6",,,
20/08/2014 7.00,"0,7","16,2","18,4",,,,
20/08/2014 8.00,"0,7","13,6","16,3","18,3",,,
20/08/2014 9.00,"1,1","9,2","11,7",,,,
20/08/2014 10.00,"2,0","8,1","9,8","25,2",,,
20/08/2014 11.00,"0,9","11,5","13,7",,,,
20/08/2014 12.00,"0,8","8,9","10,6","25,4",,,
20/08/2014 13.00,"0,7","11,0","13,8",,,,
20/08/2014 14.00,"0,7","17,2","20,8","28,1",,,
20/08/2014 15.00,"0,7","15,9","18,9",,,,
20/08/2014 16.00,"2,0","6,6","7,7","25,9",,,
20/08/2014 17.00,"2,0","7,5","8,6",,,,
20/08/2014 18.00,"1,1","9,2","10,1","24,2",,,
20/08/2014 19.00,"0,7","9,1","10,1",,,,
20/08/2014 20.00,"0,7","11,4","13,0","26,6",,,
20/08/2014 21.00,"0,6","8,3","9,0",,,,
20/08/2014 22.00,"0,6","8,8","9,7","44,7",,,
20/08/2014 23.00,"0,6","4,6","5,3",,,,
21/08/2014 0.00,"0,6","5,7","6,6","39,1",,,
21/08/2014 1.00,"0,6","7,1","7,6",,,,
21/08/2014 2.00,"0,6","5,0","5,9","31,7",,,
21/08/2014 3.00,"0,5","4,9","5,8",,,,
21/08/2014 4.00,"0,6","4,1","4,6","16,8",,,
21/08/2014 5.00,"0,6","4,1","4,8",,,,
21/08/2014 6.00,"0,5","7,2","8,2","26,1",,,
21/08/2014 7.00,"0,6","11,2","13,2",,,,
21/08/2014 8.00,"0,7","11,2","13,5","20,3",,,
21/08/2014 9.00,"0,7","7,5","9,9",,,,
21/08/2014 10.00,"0,6","7,0","8,6","19,8",,,
21/08/2014 11.00,"0,6","5,5","7,3",,,,
21/08/2014 12.00,"0,7","6,3","8,1","26,6",,,
21/08/2014 13.00,"1,0","6,0","7,5",,,,
21/08/2014 14.00,"1,9","4,1","5,3","24,9",,,
21/08/2014 15.00,"2,0","4,3","5,6",,,,
21/08/2014 16.00,"2,0","4,2","5,2","17,8",,,
21/08/2014 17.00,"2,0","6,4","7,8",,,,
21/08/2014 18.00,"2,1","8,2","9,7","27,8",,,
21/08/2014 19.00,"2,5","11,5","12,6",,,,
21/08/2014 20.00,"1,2","17,5","19,4","35,2",,,
21/08/2014 21.00,"0,7","11,2","12,1",,,,
21/08/2014 22.00,"0,7","11,2","11,8","38,6",,,
21/08/2014 23.00,"0,7","13,3","14,0",,,,
22/08/2014 0.00,"0,6","13,3","14,2","45,7",,,
22/08/2014 1.00,"0,6","10,7","11,5",,,,
22/08/2014 2.00,,"8,8","9,4","28,6",,,
22/08/2014 3.00,"1,1",,,,,,
22/08/2014 4.00,"0,7","7,3","8,0","18,1",,,
22/08/2014 5.00,"0,6","7,1","7,9",,,,
22/08/2014 6.00,"0,5","14,2","16,0","21,2",,,
22/08/2014 7.00,"0,6","11,2","12,9",,,,
22/08/2014 8.00,"0,6","7,9","10,0","22,2",,,
22/08/2014 9.00,"0,7","5,3","6,7",,,,
22/08/2014 10.00,"0,7","4,3","5,4","28,6",,,
22/08/2014 11.00,"0,7","3,1","4,7",,,,
22/08/2014 12.00,"0,7","3,5","4,9","19,8",,,
22/08/2014 13.00,"0,7","3,3","5,0",,,,
22/08/2014 14.00,"0,7","5,5","7,3","27,1",,,
22/08/2014 15.00,"0,7","7,6","9,7",,,,
22/08/2014 16.00,"0,7","15,0","19,1","16,8",,,
22/08/2014 17.00,"0,7","19,1","23,0",,,,
22/08/2014 18.00,"0,7","11,4","13,4","23,7",,,
22/08/2014 19.00,"0,7","8,6","10,0",,,,
22/08/2014 20.00,"0,7","7,4","8,4","22,2",,,
22/08/2014 21.00,"0,6","16,6","17,7",,,,
22/08/2014 22.00,"0,6","7,5","8,5","32,2",,,
22/08/2014 23.00,"0,2","7,0","7,8",,,,
23/08/2014 0.00,"0,2","7,7","8,7","32,2",,,
23/08/2014 1.00,"0,4","6,0","6,5",,,,
23/08/2014 2.00,"0,1","3,5","4,1","35,2",,,
23/08/2014 3.00,"0,1","3,8","4,3",,,,
23/08/2014 4.00,"0,1","4,4","5,0","31,7",,,
23/08/2014 5.00,"0,3","13,2","14,2",,,,
23/08/2014 6.00,"0,2","7,8","8,4","28,1",,,
23/08/2014 7.00,"0,4","7,6","9,0",,,,
23/08/2014 8.00,,"9,6","12,3","30,5",,,
23/08/2014 9.00,"0,4","8,1","9,9",,,,
23/08/2014 10.00,"0,7","10,7","13,6","31,7",,,
23/08/2014 11.00,"0,7","10,2","13,3",,,,
23/08/2014 12.00,"0,7","19,6","25,9","33,0",,,
23/08/2014 13.00,"5,4","45,2","78,4",,,,
23/08/2014 14.00,"3,7","8,7","11,1","31,3",,,
23/08/2014 15.00,"1,6","2,6","4,0",,,,
23/08/2014 16.00,"0,7","3,4","5,2","27,4",,,
23/08/2014 17.00,"0,7","5,3","6,8",,,,
23/08/2014 18.00,"0,7","8,7","11,2","30,0",,,
23/08/2014 19.00,"0,7","8,5","9,7",,,,
23/08/2014 20.00,"0,7","8,8","9,9","21,7",,,
23/08/2014 21.00,"0,4","6,3","6,9",,,,
23/08/2014 22.00,"0,4","4,0","4,8","31,5",,,
23/08/2014 23.00,"0,3","6,2","6,9",,,,
24/08/2014 0.00,"0,4","5,1","5,6","35,7",,,
24/08/2014 1.00,"0,1","4,8","5,5",,,,
24/08/2014 2.00,,"5,3","6,4","36,9",,,
24/08/2014 3.00,"1,0",,,,,,
24/08/2014 4.00,"0,6","2,8","3,4","28,1",,,
24/08/2014 5.00,"0,4","5,3","6,2",,,,
24/08/2014 6.00,"0,6","11,0","12,1","27,8",,,
24/08/2014 7.00,"0,6","11,9","13,7",,,,
24/08/2014 8.00,"0,6","3,8","5,2","30,0",,,
24/08/2014 9.00,"0,6","1,8","2,9",,,,
24/08/2014 10.00,"0,5","1,8","2,6","16,6",,,
24/08/2014 11.00,"0,3","1,5","2,6",,,,
24/08/2014 12.00,"0,6","2,2","3,1","23,9",,,
24/08/2014 13.00,"0,7","2,3","3,3",,,,
24/08/2014 14.00,"0,7","1,3","2,1","18,8",,,
24/08/2014 15.00,"0,7","1,5","2,3",,,,
24/08/2014 16.00,"0,7","3,3","4,2","10,3",,,
24/08/2014 17.00,"0,6","1,0","1,9",,,,
24/08/2014 18.00,"0,6","3,5","4,5","7,1",,,
24/08/2014 19.00,"0,6","4,0","4,6",,,,
24/08/2014 20.00,"0,2","5,5","6,2","4,9",,,
24/08/2014 21.00,"0,5","9,8","10,8",,,,
24/08/2014 22.00,"0,7","12,2","12,8","7,3",,,
24/08/2014 23.00,"0,6","16,1","17,2",,,,
25/08/2014 0.00,"0,2","13,4","14,5","16,4",,,
25/08/2014 1.00,"0,3","17,4","18,4",,,,
25/08/2014 2.00,"0,6","18,8","20,0","15,9",,,
25/08/2014 3.00,"0,6","6,8","7,9",,,,
25/08/2014 4.00,"0,5","5,1","5,9","13,2",,,
25/08/2014 5.00,"0,3","6,6","7,2",,,,
25/08/2014 6.00,"0,2","5,2","6,0","10,0",,,
25/08/2014 7.00,"0,6","8,2","9,2",,,,
25/08/2014 8.00,"0,7","7,5","9,0","14,4",,,
25/08/2014 9.00,"0,6","3,7","4,9",,,,
25/08/2014 10.00,"0,7","3,2","4,7","9,0",,,
25/08/2014 11.00,"0,7","2,0","3,2",,,,
25/08/2014 12.00,"0,7","1,4","2,6","18,8",,,
25/08/2014 13.00,"0,7","1,5","2,5",,,,
25/08/2014 14.00,"0,7","1,1","1,8","13,2",,,
25/08/2014 15.00,"0,5",,,,,,
25/08/2014 16.00,"0,5",,,"7,6",,,
25/08/2014 17.00,"0,2",,,,,,
25/08/2014 18.00,"0,1",,,"9,8",,,
25/08/2014 19.00,"0,5","2,9","3,9",,,,
25/08/2014 20.00,"0,2","2,3","3,1","5,4",,,
25/08/2014 21.00,"0,3","3,7","4,3",,,,
25/08/2014 22.00,"0,4","12,6","13,2","5,6",,,
25/08/2014 23.00,"0,1","10,1","10,8",,,,
26/08/2014 0.00,"0,5","10,9","11,9","4,2",,,
26/08/2014 1.00,,"7,9","8,6",,,,
26/08/2014 2.00,,"4,3","5,0","9,0",,,
26/08/2014 3.00,"0,9",,,,,,
26/08/2014 4.00,"0,6","4,4","5,0","4,9",,,
26/08/2014 5.00,"0,3","5,4","6,1",,,,
26/08/2014 6.00,"0,1","13,7","14,9","2,9",,,
26/08/2014 7.00,"0,2","21,0","24,4",,,,
26/08/2014 8.00,"0,2","19,6","24,1","8,5",,,
26/08/2014 9.00,"0,7","4,7","6,0",,,,
