,ARPA Puglia,,
,Verdi,,
Parm,SO2,NO2,PM10



20/01/2010 2.00,"6,41696083",,"32,90000153"
20/01/2010 3.00,"6,42237941","25,27161144","32,90000153"
20/01/2010 4.00,"6,42960316","18,63413021","32,90000153"
20/01/2010 5.00,"6,46753116","17,16129749","32,90000153"
20/01/2010 6.00,"6,9064053","19,30940272","32,90000153"
20/01/2010 7.00,"6,64994435","30,01107704","32,90000153"
20/01/2010 8.00,"7,18092818","48,13666496","32,90000153"
20/01/2010 9.00,"7,89974378","60,45984912","32,90000153"
20/01/2010 10.00,"7,88710044","66,89585144","32,90000153"
20/01/2010 11.00,"7,68301498","66,5984972","32,90000153"
20/01/2010 12.00,"7,54936592","63,41801904","32,90000153"
20/01/2010 13.00,"7,58548773","60,23474936","32,90000153"
20/01/2010 14.00,"6,87750928","56,05660872","32,90000153"
20/01/2010 15.00,"7,0147697","50,16805024","32,90000153"
20/01/2010 16.00,"6,55783466","45,82180656","32,90000153"
20/01/2010 17.00,"7,48073571","59,08426072","32,90000153"
20/01/2010 18.00,"8,17607183","73,405504","32,90000153"
20/01/2010 19.00,"10,23317604","84,80328016","32,90000153"
20/01/2010 20.00,"11,43241227","89,9206908","32,90000153"
20/01/2010 21.00,"11,41074","87,36268336","32,90000153"
20/01/2010 22.00,"10,56730122","77,92124648","32,90000153"
20/01/2010 23.00,"9,79611521","65,44385952","32,90000153"
21/01/2010 0.00,"8,8118087","58,35202208","32,90000153"
21/01/2010 1.00,"8,1453686","51,854874","52,20000076"
21/01/2010 2.00,"8,00088341","46,2650464","52,20000076"
21/01/2010 3.00,"8,16162332","42,98451328","52,20000076"
21/01/2010 4.00,"8,01352574","39,05093656","52,20000076"
21/01/2010 5.00,"8,57882519","35,32022304","52,20000076"
21/01/2010 6.00,"8,76485076","41,87016144","52,20000076"
21/01/2010 7.00,"9,53062329","50,64186296","52,20000076"
21/01/2010 8.00,"10,86891291","59,908218","52,20000076"
21/01/2010 9.00,"11,63288331","67,85318984","52,20000076"
21/01/2010 10.00,"11,77916859","75,24515392","52,20000076"
21/01/2010 11.00,"12,80863701","85,61196056","52,20000076"
21/01/2010 12.00,"11,92004343","90,06382312","52,20000076"
21/01/2010 13.00,"11,39989878","84,70603584","52,20000076"
21/01/2010 14.00,"11,48839812","83,80705168","52,20000076"
21/01/2010 15.00,"10,69011414","77,70867032","52,20000076"
21/01/2010 16.00,"10,15371681","74,90194992","52,20000076"
21/01/2010 17.00,"10,94296068","75,866248","52,20000076"
21/01/2010 18.00,"11,46491559","75,86068408","52,20000076"
21/01/2010 19.00,"11,68886916","78,06575544","52,20000076"
21/01/2010 20.00,"10,08689279","73,43328536","52,20000076"
21/01/2010 21.00,"9,20733729","52,45789968","52,20000076"
21/01/2010 22.00,"8,91114215","31,79791752","52,20000076"
21/01/2010 23.00,"8,89849982","22,66635848","52,20000076"
22/01/2010 0.00,"9,05020978","25,79681872","52,20000076"
22/01/2010 1.00,,"24,19198152","27,10000038"
22/01/2010 2.00,"9,34098635",,"27,10000038"
22/01/2010 3.00,,"19,07876198","27,10000038"
22/01/2010 4.00,,"13,37610153","27,10000038"
22/01/2010 5.00,,"13,19159544","27,10000038"
22/01/2010 6.00,,"17,47139712","27,10000038"
22/01/2010 7.00,,"29,90402416","27,10000038"
22/01/2010 8.00,,"46,82193552","27,10000038"
22/01/2010 9.00,"10,5492393","54,0690656","27,10000038"
22/01/2010 10.00,"10,61064576","59,25458168","27,10000038"
22/01/2010 11.00,"10,42642638","58,48863448","27,10000038"
22/01/2010 12.00,"10,42642638","50,13730528","27,10000038"
22/01/2010 13.00,"9,97310982","46,62205504","27,10000038"
22/01/2010 14.00,"9,92254051","37,04354688","27,10000038"
22/01/2010 15.00,"10,13023733","29,61470032","27,10000038"
22/01/2010 16.00,"11,24277228","33,72817712","27,10000038"
22/01/2010 17.00,"11,54619423","51,24290016","27,10000038"
22/01/2010 18.00,"11,62385235","60,57401464","27,10000038"
22/01/2010 19.00,,"65,94122808","27,10000038"
22/01/2010 20.00,,"66,9350092","27,10000038"
22/01/2010 21.00,"12,12774534","64,990792","27,10000038"
22/01/2010 22.00,"11,65816593","58,80870328","27,10000038"
22/01/2010 23.00,,"37,13019872","27,10000038"
23/01/2010 0.00,"11,77555824","20,22486832","27,10000038"
23/01/2010 1.00,"11,94352596","10,8392561","33,59999084"
23/01/2010 2.00,"11,71415178","7,48335003","33,59999084"
23/01/2010 3.00,"11,43602262","6,71740283","33,59999084"
23/01/2010 4.00,"11,60218008","5,41892922","33,59999084"
23/01/2010 5.00,"10,84724064","9,85945935","33,59999084"
23/01/2010 6.00,"10,74791025","13,40685031","33,59999084"
23/01/2010 7.00,"11,08022517","20,92653408","33,59999084"
23/01/2010 8.00,"10,97547417","38,49016608","33,59999084"
23/01/2010 9.00,"11,38905756","52,80133312","33,59999084"
23/01/2010 10.00,"11,56966659","56,60451144","33,59999084"
23/01/2010 11.00,"11,02062897","60,24834368","33,59999084"
23/01/2010 12.00,"10,88697483","62,83971552","33,59999084"
23/01/2010 13.00,"11,0513322","65,86015928","33,59999084"
23/01/2010 14.00,"11,12356971","61,01291424","33,59999084"
23/01/2010 15.00,"11,1037077","40,30021824","33,59999084"
23/01/2010 16.00,"11,02603941","29,00530768","33,59999084"
23/01/2010 17.00,"11,02784967","32,00340016","33,59999084"
23/01/2010 18.00,"10,32709599","38,65230368","33,59999084"
23/01/2010 19.00,"10,77680322","57,61366504","33,59999084"
23/01/2010 20.00,"11,33127162","60,38673424","33,59999084"
23/01/2010 21.00,"11,48297751","62,03462968","33,59999084"
23/01/2010 22.00,"11,00075679","60,30845696","33,59999084"
23/01/2010 23.00,"11,06938395","57,45013168","33,59999084"
24/01/2010 0.00,"10,65037995","52,85165696","33,59999084"
24/01/2010 1.00,,"48,53552728","43,09999084"
24/01/2010 2.00,"9,05020978",,"43,09999084"
24/01/2010 3.00,"8,13995003","37,99893504","43,09999084"
24/01/2010 4.00,"6,79442954","24,61636904","43,09999084"
24/01/2010 5.00,"5,8137344","20,97469736","43,09999084"
24/01/2010 6.00,"5,74871556","18,39676879","43,09999084"
24/01/2010 7.00,"5,96183198","20,92653408","43,09999084"
24/01/2010 8.00,"6,23454764","26,79627848","43,09999084"
24/01/2010 9.00,"5,74691038","34,67454064","43,09999084"
24/01/2010 10.00,"5,61867889","43,93949992","43,09999084"
24/01/2010 11.00,"5,46516274","47,01175888","43,09999084"
24/01/2010 12.00,"5,49406079","53,73421704","43,09999084"
24/01/2010 13.00,"5,70840066","60,66057088","43,09999084"
24/01/2010 14.00,"4,85290636","61,76828808","43,09999084"
24/01/2010 15.00,"3,86318027","51,99764304","43,09999084"
24/01/2010 16.00,"3,93181048","49,02878504","43,09999084"
24/01/2010 17.00,"4,18466007","52,66196744","43,09999084"
24/01/2010 18.00,"4,16659917","58,67618256","43,09999084"
24/01/2010 19.00,"4,97030071","61,92551184","43,09999084"
24/01/2010 20.00,"5,56991577","63,85896448","43,09999084"
24/01/2010 21.00,"5,25204734","65,54452632","43,09999084"
24/01/2010 22.00,"4,85832392","63,73571696","43,09999084"
24/01/2010 23.00,"4,85832392","60,19035272","43,09999084"
25/01/2010 0.00,"5,05879801","56,36172568","43,09999084"
25/01/2010 1.00,"4,97933065","48,61376632",
25/01/2010 2.00,"4,98474821","42,35875392",
25/01/2010 3.00,"4,954046","36,99043152",
25/01/2010 4.00,"5,21773172","32,9266476",
25/01/2010 5.00,"5,62229127","28,81896416",
25/01/2010 6.00,"5,60423037","27,11355576",
25/01/2010 7.00,"6,48920444","35,74679024",
25/01/2010 8.00,,"50,42540544",
25/01/2010 9.00,,"70,80273664",
25/01/2010 10.00,,"19,07997228",
25/01/2010 11.00,,"53,85603056",
25/01/2010 12.00,,,
25/01/2010 13.00,,,
25/01/2010 14.00,,"54,78964104",
25/01/2010 15.00,"0,20950403","49,88046632",
25/01/2010 16.00,"0,99694985","48,95511568",
25/01/2010 17.00,"2,57725903","52,47499296",
25/01/2010 18.00,"3,12991615","58,32487168",
25/01/2010 19.00,"4,34540099","66,90988552",
25/01/2010 20.00,"4,58560724","64,84062352",
25/01/2010 21.00,"4,29121828","58,5613096",
25/01/2010 22.00,"3,47126406","53,17411576",
25/01/2010 23.00,"2,81385492","45,54640208",
26/01/2010 0.00,"2,40026441","40,87878944",
26/01/2010 1.00,"1,70492829","34,3604564",51
26/01/2010 2.00,"1,27689028",,51
26/01/2010 3.00,"1,40873315","16,68607945",51
26/01/2010 4.00,"1,45027251","13,71354276",51
26/01/2010 5.00,"1,9722264","21,298724",51
26/01/2010 6.00,"2,14922102","22,56693448",51
26/01/2010 7.00,"2,09323313","32,82902088",51
26/01/2010 8.00,"2,80843635","44,6991184",51
26/01/2010 9.00,"4,26593363","54,40334056",51
26/01/2010 10.00,"4,39777649","57,25415168",51
26/01/2010 11.00,"3,24550532","58,78725064",51
26/01/2010 12.00,"3,24369913","59,34241896",51
26/01/2010 13.00,"2,71813285","53,40671056",51
26/01/2010 14.00,"2,71993904","43,8750464",51
26/01/2010 15.00,"2,70368433","34,663126",51
26/01/2010 16.00,"2,7434175","32,1721724",51
26/01/2010 17.00,"2,93666683","38,118588",51
26/01/2010 18.00,"4,01850261","49,59003352",51
26/01/2010 19.00,"4,34901236","53,46154672",51
26/01/2010 20.00,"4,44834681","51,93382048",51
26/01/2010 21.00,"3,66993095","46,87434344",51
26/01/2010 22.00,"3,63742152","44,00347544",51
26/01/2010 23.00,"3,4098576","38,80889648",51
27/01/2010 0.00,"3,13352853","28,96955328",51
27/01/2010 1.00,"3,04683742","20,92414408","9,89999962"
27/01/2010 2.00,"3,27440236","17,2854035","9,89999962"
27/01/2010 3.00,"3,56337274","14,48544202","9,89999962"
27/01/2010 4.00,"4,20091478","15,06469771","9,89999962"
27/01/2010 5.00,"4,2713522","17,36433659","9,89999962"
27/01/2010 6.00,"4,12325361","19,52484688","9,89999962"
27/01/2010 7.00,"4,34720616","26,54146624","9,89999962"
27/01/2010 8.00,"4,53323174","34,57882592","9,89999962"
27/01/2010 9.00,"4,54226168","37,80689376","9,89999962"
27/01/2010 10.00,"4,5043347","41,79882472","9,89999962"
27/01/2010 11.00,"4,56393497","44,15196136","9,89999962"
27/01/2010 12.00,"4,52420078","43,61551152","9,89999962"
27/01/2010 13.00,"4,52420078","41,30919976","9,89999962"
27/01/2010 14.00,"5,33693226","44,22689264","9,89999962"
27/01/2010 15.00,"5,73787942","42,51052848","9,89999962"
27/01/2010 16.00,"6,05032928","42,61888152","9,89999962"
27/01/2010 17.00,"6,00698372","47,09508384","9,89999962"
27/01/2010 18.00,"5,82998911","52,96926408","9,89999962"
27/01/2010 19.00,"6,12257188","54,945144","9,89999962"
27/01/2010 20.00,"5,37305305","56,71770184","9,89999962"
27/01/2010 21.00,"5,33693226","53,82677696","9,89999962"
27/01/2010 22.00,"4,67229937","41,13394584","9,89999962"
27/01/2010 23.00,"4,62353523","25,44583288","9,89999962"
28/01/2010 0.00,"4,69036027","16,58976245","9,89999962"
28/01/2010 1.00,"4,76440804","9,47814728","40,09999084"
28/01/2010 2.00,"4,92334277",,"40,09999084"
28/01/2010 3.00,"5,13465197","6,52833471","40,09999084"
28/01/2010 4.00,"5,48683602","2,68703302","40,09999084"
28/01/2010 5.00,"5,28636295","2,42630506","40,09999084"
28/01/2010 6.00,"5,99614759","5,0821285","40,09999084"
28/01/2010 7.00,"6,24177241","13,35964494","40,09999084"
28/01/2010 8.00,"6,18939691","37,14190016","40,09999084"
28/01/2010 9.00,"6,32485216","51,60505208","40,09999084"
28/01/2010 10.00,"6,39528856","54,9495416","40,09999084"
28/01/2010 11.00,"6,40431851","55,35566952","40,09999084"
28/01/2010 12.00,"6,47114354","52,57535384","40,09999084"
28/01/2010 13.00,"6,78720477","44,46552936","40,09999084"
28/01/2010 14.00,"6,79081715","37,7360924","40,09999084"
28/01/2010 15.00,"6,43863412","34,7063372","40,09999084"
28/01/2010 16.00,"6,57950693","37,23853264","40,09999084"
28/01/2010 17.00,"7,69385111","42,31206288","40,09999084"
28/01/2010 18.00,"7,88710044","57,66064288","40,09999084"
28/01/2010 19.00,"9,01408797","61,80174808","40,09999084"
28/01/2010 20.00,"9,1170338","59,00313456","40,09999084"
28/01/2010 21.00,"9,0971667","58,2861728","40,09999084"
28/01/2010 22.00,"9,11161624","60,38218368","40,09999084"
28/01/2010 23.00,"9,30305937","59,41450136","40,09999084"
29/01/2010 0.00,"8,95809907","54,53163576","40,09999084"
29/01/2010 1.00,"8,88043892","47,52794152","29,10000038"
29/01/2010 2.00,"10,95922251","37,8980388","29,10000038"
29/01/2010 3.00,"10,97186382","25,10515272","29,10000038"
29/01/2010 4.00,"11,02242906","20,29934072","29,10000038"
29/01/2010 5.00,"10,95560199","19,31988048","29,10000038"
29/01/2010 6.00,"10,93935033","21,36365552","29,10000038"
29/01/2010 7.00,"10,94838129","33,8183088","29,10000038"
29/01/2010 8.00,"12,26500983","48,59489488","29,10000038"
29/01/2010 9.00,"12,5034048","58,82552888","29,10000038"
29/01/2010 10.00,"12,38240214","63,68749632","29,10000038"
29/01/2010 11.00,"12,41671572","63,33620456","29,10000038"
29/01/2010 12.00,"12,10607307","59,80106952","29,10000038"
29/01/2010 13.00,"11,61663165","57,129126","29,10000038"
29/01/2010 14.00,"11,20122783","50,69482536","29,10000038"
29/01/2010 15.00,"11,07661482","39,85692104","29,10000038"
29/01/2010 16.00,"10,95922251","36,23427376","29,10000038"
29/01/2010 17.00,"10,98269487","36,72661376","29,10000038"
29/01/2010 18.00,"11,25541359","48,99842248","29,10000038"
29/01/2010 19.00,"12,72193776","62,42073896","29,10000038"
29/01/2010 20.00,"13,36128498","61,5196516","29,10000038"
29/01/2010 21.00,"13,12831062","59,4628176","29,10000038"
29/01/2010 22.00,"12,55036986","54,7301396","29,10000038"
29/01/2010 23.00,"11,57327694","47,025162","29,10000038"
30/01/2010 0.00,"11,1181491","30,58483","29,10000038"
30/01/2010 1.00,"10,96644321","21,06983848","15,19999981"
30/01/2010 2.00,"11,11634901",,"15,19999981"
30/01/2010 3.00,"11,00978775","20,90615216","15,19999981"
30/01/2010 4.00,"11,28430656","16,78278267","15,19999981"
30/01/2010 5.00,"11,68164846","16,47575562","15,19999981"
30/01/2010 6.00,"11,30778909","21,71307352","15,19999981"
30/01/2010 7.00,"11,44324332","25,55097376","15,19999981"
30/01/2010 8.00,"11,75749632","33,0783648","15,19999981"
30/01/2010 9.00,"12,4961841","40,67934872","15,19999981"
30/01/2010 10.00,"11,84057505","41,82121424","15,19999981"
30/01/2010 11.00,"12,22527564","41,43424456","15,19999981"
30/01/2010 12.00,"12,44560869","43,91460568","15,19999981"
30/01/2010 13.00,"12,40046406","45,88367888","15,19999981"
30/01/2010 14.00,"12,44199834","45,89891752","15,19999981"
30/01/2010 15.00,"12,21624468","42,77021632","15,19999981"
30/01/2010 16.00,"13,21138935","51,41029576","15,19999981"
30/01/2010 17.00,"14,02050438","60,10999136","15,19999981"
30/01/2010 18.00,"14,09636241","61,2061792","15,19999981"
30/01/2010 19.00,"13,09218678","57,65752632","15,19999981"
30/01/2010 20.00,"12,73999968","55,79883288","15,19999981"
30/01/2010 21.00,"13,04523189","55,29767856","15,19999981"
30/01/2010 22.00,"12,53771838","53,57475624","15,19999981"
30/01/2010 23.00,"12,56662152","46,49775592","15,19999981"
31/01/2010 0.00,"12,36976083","42,88946776","15,19999981"
31/01/2010 1.00,"12,06452862","45,64643792","13,89999962"
31/01/2010 2.00,"12,57023187","45,30514592","13,89999962"
31/01/2010 3.00,"12,29571306","33,74572928","13,89999962"
31/01/2010 4.00,"12,40407441","19,3506828","13,89999962"
31/01/2010 5.00,"11,76652728","11,27014442","13,89999962"
31/01/2010 6.00,"11,82071304","8,51319338","13,89999962"
31/01/2010 7.00,"11,48839812","9,3949619","13,89999962"
31/01/2010 8.00,"11,07480456","15,51786274","13,89999962"
31/01/2010 9.00,"10,95741225","16,85510598","13,89999962"
31/01/2010 10.00,"10,92309867","22,99956272","13,89999962"
31/01/2010 11.00,"10,83459933","26,48223248","13,89999962"
31/01/2010 12.00,"10,8490509","27,3766852","13,89999962"
31/01/2010 13.00,"10,92851928","34,23418792","13,89999962"
31/01/2010 14.00,"10,88516457","28,73170048","13,89999962"
31/01/2010 15.00,"10,97186382","16,10654842","13,89999962"
31/01/2010 16.00,"11,01159801","11,52769656","13,89999962"
31/01/2010 17.00,"10,95019155","13,641403","13,89999962"
31/01/2010 18.00,"10,98811548","21,8475636","13,89999962"
31/01/2010 19.00,"11,01700845","33,28264288","13,89999962"
31/01/2010 20.00,"10,81473732","43,46041008","13,89999962"
31/01/2010 21.00,"10,78222383","45,87100232","13,89999962"
31/01/2010 22.00,"11,0585529","48,45921936","13,89999962"
31/01/2010 23.00,"11,01700845","49,99818816","13,89999962"
01/02/2010 0.00,"10,74248964","46,3987908","13,89999962"
01/02/2010 1.00,"9,66969092","32,82590432","18,2999897"
01/02/2010 2.00,"9,96769226",,"18,2999897"
01/02/2010 3.00,"9,44754354","18,23147639","18,2999897"
01/02/2010 4.00,"10,01103782","7,31892759","18,2999897"
01/02/2010 5.00,"10,54743921","4,31848718","18,2999897"
01/02/2010 6.00,"9,27235512","5,53298002","18,2999897"
01/02/2010 7.00,"9,546878","12,34309955","18,2999897"
01/02/2010 8.00,"10,1826108","27,43350984","18,2999897"
01/02/2010 9.00,"10,07063808","42,83967928","18,2999897"
01/02/2010 10.00,"9,21997962","42,11225888","18,2999897"
01/02/2010 11.00,"9,46741064","41,45131872","18,2999897"
01/02/2010 12.00,"9,23442814","40,2048668","18,2999897"
01/02/2010 13.00,"9,41322894","38,80883912","18,2999897"
01/02/2010 14.00,"9,57396884","31,84787808","18,2999897"
01/02/2010 15.00,"9,31208931","22,5256544","18,2999897"
01/02/2010 16.00,"9,33015021","27,60864904","18,2999897"
01/02/2010 17.00,"9,23623433","35,65499512","18,2999897"
01/02/2010 18.00,"9,28680466","47,50589616","18,2999897"
01/02/2010 19.00,"9,41142275","59,24175216","18,2999897"
01/02/2010 20.00,"9,51978715","62,09390168","18,2999897"
01/02/2010 21.00,"9,55952033","61,17983184","18,2999897"
01/02/2010 22.00,"9,60105969","53,29072864","18,2999897"
01/02/2010 23.00,"9,50533863","36,248174","18,2999897"
02/02/2010 0.00,"9,32111925","23,74399992","18,2999897"
02/02/2010 1.00,"9,33737498","10,88186502","21,70000076"
02/02/2010 2.00,"9,33918016","5,29008145","21,70000076"
02/02/2010 3.00,"9,38975048","2,52879017","21,70000076"
02/02/2010 4.00,"9,42406508","0,1990067","21,70000076"
02/02/2010 5.00,"8,90572357","0,05152075","21,70000076"
02/02/2010 6.00,"9,21636724","1,66002134","21,70000076"
02/02/2010 7.00,"9,16399174","9,64947969","21,70000076"
02/02/2010 8.00,"9,24707047","32,50369408","21,70000076"
02/02/2010 9.00,"8,96532384","43,63103696","21,70000076"
02/02/2010 10.00,"7,89251901","24,6324872","21,70000076"
02/02/2010 11.00,"8,2699867","31,11022848","21,70000076"
02/02/2010 12.00,"8,37293354","39,86736056","21,70000076"
02/02/2010 13.00,"7,97921013","33,95981592","21,70000076"
02/02/2010 14.00,"8,37473973","32,76705296","21,70000076"
02/02/2010 15.00,"7,97740394","29,53393744","21,70000076"
02/02/2010 16.00,"7,87807049","35,2906444","21,70000076"
02/02/2010 17.00,"7,95031309","47,34482928","21,70000076"
02/02/2010 18.00,"8,18690797","52,48787984","21,70000076"
02/02/2010 19.00,"7,97198536","32,84886744","21,70000076"
02/02/2010 20.00,"7,95392547","51,78219888","21,70000076"
02/02/2010 21.00,"8,63842546","63,302018","21,70000076"
02/02/2010 22.00,"9,17663406","60,35015768","21,70000076"
02/02/2010 23.00,"8,29707755","51,4805044","21,70000076"
03/02/2010 0.00,"7,96114922","42,99566024","21,70000076"
03/02/2010 1.00,"8,04061659","33,7360928","36,29999161"
03/02/2010 2.00,"7,88168288",,"36,29999161"
03/02/2010 3.00,"7,93225219","31,15493104","36,29999161"
03/02/2010 4.00,"7,92683463","26,0664872","36,29999161"
03/02/2010 5.00,"7,9665678","21,4771136","36,29999161"
03/02/2010 6.00,"8,08576834","22,37787592","36,29999161"
03/02/2010 7.00,"7,98824109","33,43315552","36,29999161"
03/02/2010 8.00,"9,41684133","48,14016392","36,29999161"
03/02/2010 9.00,"9,62453815","54,99720776","36,29999161"
03/02/2010 10.00,"9,26332518","60,05272696","36,29999161"
03/02/2010 11.00,"9,32111925","62,9182796","36,29999161"
03/02/2010 12.00,"8,88405028","61,9596028","36,29999161"
03/02/2010 13.00,"8,99241468","58,73585608","36,29999161"
03/02/2010 14.00,"9,404199","50,71337176","36,29999161"
03/02/2010 15.00,"8,90391738","41,31604472","36,29999161"
03/02/2010 16.00,"9,20011354","53,99109424","36,29999161"
03/02/2010 17.00,"10,7063658","75,78559984","36,29999161"
03/02/2010 18.00,"12,7129068","91,5026796","36,29999161"
03/02/2010 19.00,"13,25473389","90,5887436","36,29999161"
03/02/2010 20.00,"12,28848219","77,95585368","36,29999161"
03/02/2010 21.00,"11,44866393","69,00625968","36,29999161"
03/02/2010 22.00,"10,47880188","65,05690896","36,29999161"
03/02/2010 23.00,"9,53784704","57,28990608","36,29999161"
04/02/2010 0.00,"9,12425755","46,22672992","36,29999161"
04/02/2010 1.00,"9,23081576","41,30287104","50,90000153"
04/02/2010 2.00,"8,98157855","39,35915096","50,90000153"
04/02/2010 3.00,"7,97921013","36,12223056","50,90000153"
04/02/2010 4.00,"9,0971667","33,88880424","50,90000153"
04/02/2010 5.00,"8,31513947","34,5222116","50,90000153"
04/02/2010 6.00,"7,95211928","37,162588","50,90000153"
