, Brindisi,,,
,Quartiere Bozzano,,,
Parm,SO2,NO2,NOX,PM10



20/01/2009 17.00,"0,0","33,2","39,1",
20/01/2009 18.00,"0,0","7,4","11,4","29,3"
20/01/2009 19.00,"0,0","4,7","8,7",
20/01/2009 20.00,"0,0","12,7","15,8","5,9"
20/01/2009 21.00,"0,0","9,7","14,5",
20/01/2009 22.00,"0,0","2,1","4,5","1,5"
20/01/2009 23.00,"0,0","6,8","8,4",
21/01/2009 0.00,"0,1","8,5","10,6","5,9"
21/01/2009 1.00,"0,1","4,7","6,3",
21/01/2009 2.00,"0,4","4,6","4,7","0,5"
21/01/2009 3.00,"0,7","4,5","4,3",
21/01/2009 4.00,"1,1","4,2","5,3","5,4"
21/01/2009 5.00,"0,2","3,0","2,1",
21/01/2009 6.00,"0,5","2,5","4,7","4,4"
21/01/2009 7.00,"0,0","12,4","16,9",
21/01/2009 8.00,"0,1","29,7","40,3","1,5"
21/01/2009 9.00,"0,0","15,9","22,6",
21/01/2009 10.00,"0,0","2,3","6,5","2,4"
21/01/2009 11.00,"0,0","2,1","6,0",
21/01/2009 12.00,"0,0","5,7","8,9","4,4"
21/01/2009 13.00,"0,1","1,9","7,2",
21/01/2009 14.00,"0,1","4,4","10,5","22,0"
21/01/2009 15.00,"0,0","2,4","8,9",
21/01/2009 16.00,"0,0","2,8","8,8","34,2"
21/01/2009 17.00,"0,0","3,0","8,8",
21/01/2009 18.00,"0,0","7,6","13,9","97,2"
21/01/2009 19.00,"0,0","6,9","13,7",
21/01/2009 20.00,"0,1","5,6","11,0","126,0"
21/01/2009 21.00,"0,0","3,3","7,6",
21/01/2009 22.00,"0,0","10,6","14,3","161,7"
21/01/2009 23.00,"0,0","5,3","8,3",
22/01/2009 0.00,"0,0","4,5","6,7","154,3"
22/01/2009 1.00,,"3,8","4,1",
22/01/2009 2.00,"0,2",,,"115,8"
22/01/2009 3.00,"0,2","7,8","8,5",
22/01/2009 4.00,"0,1","6,4","7,5","65,0"
22/01/2009 5.00,"0,1","8,8","9,9",
22/01/2009 6.00,"0,1","4,9","6,3","64,0"
22/01/2009 7.00,"0,1","4,0","8,1",
22/01/2009 8.00,"0,3","40,8","52,2","58,6"
22/01/2009 9.00,"0,1","33,3","41,4",
22/01/2009 10.00,"0,1","24,1","31,1","46,4"
22/01/2009 11.00,"0,2","5,8","11,9",
22/01/2009 12.00,"0,1","35,2","43,5","35,2"
22/01/2009 13.00,"0,2","22,9","31,7",
22/01/2009 14.00,"0,3","31,7","42,9","38,1"
22/01/2009 15.00,"0,2","23,1","30,5",
22/01/2009 16.00,"0,3","30,6","36,5","63,5"
22/01/2009 17.00,"0,1","13,3","17,8",
22/01/2009 18.00,"0,4","61,9","80,0","34,2"
22/01/2009 19.00,"1,2","117,0","146,0",
22/01/2009 20.00,"0,6","92,5","117,9","29,8"
22/01/2009 21.00,"0,7","70,0","90,8",
22/01/2009 22.00,"0,3","33,7","42,6","6,8"
22/01/2009 23.00,"0,2","12,3","14,9",
23/01/2009 0.00,"0,6","7,6","9,1","30,3"
23/01/2009 1.00,"0,3","6,4","7,0",
23/01/2009 2.00,"0,6","5,3","6,2","6,3"
23/01/2009 3.00,"1,1","17,2","16,8",
23/01/2009 4.00,"1,2","5,2","6,4","27,4"
23/01/2009 5.00,"1,6","1,7","3,1",
23/01/2009 6.00,"1,6","7,1","9,0","1,0"
23/01/2009 7.00,"1,5","3,4","6,2",
23/01/2009 8.00,"1,4","10,1","15,0","2,0"
