,Comune Bari,,
,Piazza Duca Savoia,,
Parm,CO,PM10,BENZENE



21/01/2009 4.00,"0,30610958","23,44322014","2,73393093"
21/01/2009 5.00,"0,29301032",,"1,99465125"
21/01/2009 6.00,"0,2522225","15,14041042","1,36840096"
21/01/2009 7.00,"0,27292921",,"1,33699295"
21/01/2009 8.00,"0,51448381","8,79120922","1,14424297"
21/01/2009 9.00,"1,14411621",,"0,76401922"
21/01/2009 10.00,"1,40394616","30,28083038","1,0508661"
21/01/2009 11.00,"1,26714837",,"2,04378252"
21/01/2009 12.00,"1,32284003","49,81684113","2,82455376"
21/01/2009 13.00,"1,07230445",,"3,54142384"
21/01/2009 14.00,"1,28256132","53,23564148","4,02016541"
21/01/2009 15.00,"1,09340609",,"4,14657952"
21/01/2009 16.00,"1,01822165","77,16725922","4,67888953"
21/01/2009 17.00,"1,31327072",,"3,9728444"
21/01/2009 18.00,"1,37210089",,"3,97875113"
21/01/2009 19.00,"1,10611275",,"3,62892652"
21/01/2009 20.00,"0,82125976",,"4,12837522"
21/01/2009 21.00,"0,76274414",,"3,61108936"
21/01/2009 22.00,"0,59711959",,"3,23164361"
21/01/2009 23.00,"0,40431558",,"3,02222704"
22/01/2009 0.00,"0,35803712",,"2,79321593"
22/01/2009 1.00,,,"1,92225814"
22/01/2009 2.00,"0,41962135",,"1,53932001"
22/01/2009 3.00,"0,43901511",,"10,4335047"
22/01/2009 4.00,"0,45893661","68,86447144","2,37262642"
22/01/2009 5.00,"0,46830903",,"1,49597751"
22/01/2009 6.00,"0,47697547","50,30524063","1,32700804"
22/01/2009 7.00,"0,57783651",,"1,29351925"
22/01/2009 8.00,"0,84512828","43,9560318","1,58064784"
22/01/2009 9.00,"0,97018637",,"1,47520121"
22/01/2009 10.00,"1,06493","36,14162064","1,74592153"
22/01/2009 11.00,"1,3652402",,"2,11472438"
22/01/2009 12.00,"1,1698697","49,32844162","2,5594961"
22/01/2009 13.00,"1,280222",,"3,46399963"
22/01/2009 14.00,"1,37033941","54,21244049","3,49660262"
22/01/2009 15.00,"1,21888941",,"3,81346626"
22/01/2009 16.00,"0,93504881","48,84004974","4,21978725"
22/01/2009 17.00,"0,88524622",,"4,87445659"
22/01/2009 18.00,"1,06493","36,14162064","3,82775104"
22/01/2009 19.00,"0,88348125",,"3,41755528"
22/01/2009 20.00,"0,80846224","28,32722092","3,33853133"
22/01/2009 21.00,"0,80952006",,"3,20694475"
22/01/2009 22.00,"0,91626435","19,53602028","2,91805776"
22/01/2009 23.00,"0,72901157",,"2,61600164"
23/01/2009 0.00,"0,60418881","12,21000957","2,77644051"
23/01/2009 1.00,,,"2,47773846"
23/01/2009 2.00,"0,39310712","18,55920982","2,2234132"
23/01/2009 3.00,"0,32969617",,"9,65272838"
23/01/2009 4.00,"0,23559795","10,7448101","2,45474816"
23/01/2009 5.00,"0,23289399",,"1,50537967"
23/01/2009 6.00,"0,21977143","5,86080599","1,02485531"
23/01/2009 7.00,"0,26830882",,"1,00878264"
23/01/2009 8.00,"0,43272527","4,88400507","0,9758115"
23/01/2009 9.00,"0,69382507",,"0,56534115"
23/01/2009 10.00,"0,71298233","14,65200996","1,11880577"
23/01/2009 11.00,"0,69821363",,"1,33996157"
23/01/2009 12.00,"0,6895169","19,53602028","1,6948183"
23/01/2009 13.00,"0,64642355",,"2,02638776"
23/01/2009 14.00,"0,6828566","30,28083038","1,93272511"
23/01/2009 15.00,"0,65801996",,"1,99650219"
23/01/2009 16.00,"0,73993461","30,76922989","2,24205176"
23/01/2009 17.00,"0,85996689",,"2,28301143"
23/01/2009 18.00,"1,01607805","33,21123123","2,12984411"
23/01/2009 19.00,"0,95194946",,"2,16801619"
23/01/2009 20.00,"1,1421427","50,30524063","2,678479"
23/01/2009 21.00,"1,37566346",,"2,8836496"
23/01/2009 22.00,"1,12803921","40,53723145","3,14482232"
23/01/2009 23.00,"0,85138666",,"3,86100796"
24/01/2009 0.00,"0,53861445","38,58362961","3,39271709"
24/01/2009 1.00,,,"3,14476842"
24/01/2009 2.00,"0,29770993","20,51280975","2,5493495"
24/01/2009 3.00,"0,259449",,"9,97607437"
24/01/2009 4.00,"0,2280604","14,16361046","2,37998543"
24/01/2009 5.00,"0,18759063",,"1,39640304"
24/01/2009 6.00,"0,19741391","11,72161007","0,94374142"
24/01/2009 7.00,"0,30081815",,"0,83225992"
24/01/2009 8.00,"0,54171568","12,69841003","0,7989674"
24/01/2009 9.00,"0,90441164",,"0,53188286"
24/01/2009 10.00,"1,41520822","54,21244049","1,14326665"
24/01/2009 11.00,"1,06425313",,"1,5362863"
24/01/2009 12.00,"1,03599489","49,32844162","3,06371759"
24/01/2009 13.00,"1,66561565",,"3,34377091"
24/01/2009 14.00,"1,98886121","57,14284134","3,46975484"
24/01/2009 15.00,"1,40248758",,"4,4023835"
24/01/2009 16.00,"0,96726805","56,16604996","5,00892738"
24/01/2009 17.00,"0,7900098",,"5,37463041"
24/01/2009 18.00,"0,81631084","36,63003159","4,92768536"
24/01/2009 19.00,"0,96906797",,"3,51889017"
24/01/2009 20.00,"1,22577805","40,04883957","3,19520348"
24/01/2009 21.00,"1,30620732",,"3,02256061"
24/01/2009 22.00,"1,14108139","48,35165024","3,47993195"
24/01/2009 23.00,"0,77681967",,"3,69197849"
25/01/2009 0.00,"0,61748845","35,65322113","3,54952018"
25/01/2009 1.00,,,"3,17421972"
25/01/2009 2.00,"0,43472325","19,04759979","2,74343683"
25/01/2009 3.00,"0,35305442",,"10,88097453"
25/01/2009 4.00,"0,22316507","14,65200996","2,82233975"
25/01/2009 5.00,"0,17108375",,"1,82417663"
25/01/2009 6.00,"0,15816157","11,72161007","1,43932247"
25/01/2009 7.00,"0,19610678",,"0,69848475"
25/01/2009 8.00,"0,24650352","9,76801014","0,58136602"
25/01/2009 9.00,"0,41805792",,"0,80415817"
25/01/2009 10.00,"0,70885008","20,51280975","0,88634804"
25/01/2009 11.00,"0,65821801",,"0,92113453"
25/01/2009 12.00,"0,584717","22,46640968","1,36343597"
25/01/2009 13.00,"0,4801233",,"1,49673721"
25/01/2009 14.00,"0,44993349","19,04759979","1,6723904"
25/01/2009 15.00,"0,54054602",,"1,59634931"
25/01/2009 16.00,"0,47103979","17,09399986","1,50519966"
25/01/2009 17.00,"0,46493053",,"1,36581575"
25/01/2009 18.00,"0,6558286","11,23320961","1,47540461"
25/01/2009 19.00,"0,99513834",,"1,36847012"
25/01/2009 20.00,"0,98248994","27,8388195","1,31803912"
25/01/2009 21.00,"0,87343312",,"1,84277247"
25/01/2009 22.00,"0,69067957","28,32722092","2,34128147"
25/01/2009 23.00,"0,51998727",,"2,40848889"
26/01/2009 0.00,"0,47710828","17,09399986","2,27877258"
26/01/2009 1.00,,,"1,60813227"
26/01/2009 2.00,"0,44484477","20,02441978","1,60908316"
26/01/2009 3.00,"0,30968496",,"9,82953993"
26/01/2009 4.00,"0,23158686","11,23320961","2,09848797"
26/01/2009 5.00,"0,21241562",,"1,36344817"
26/01/2009 6.00,"0,21727833","15,14041042","1,19030697"
26/01/2009 7.00,"0,36590553",,"1,05948924"
26/01/2009 8.00,"0,78787552","18,07081032","0,79635575"
26/01/2009 9.00,"1,18530362",,"0,51685059"
26/01/2009 10.00,"1,75464611","42,49084091","1,43769934"
26/01/2009 11.00,"1,29143163",,"2,15417177"
26/01/2009 12.00,"0,86491464","44,4444313","3,69264971"
26/01/2009 13.00,"0,6763757",,"4,04502292"
26/01/2009 14.00,"0,67982527","29,7924099","3,76918913"
26/01/2009 15.00,"0,61764572",,"3,23822055"
26/01/2009 16.00,"0,59835565","34,18803024","2,84525175"
26/01/2009 17.00,"0,75517747",,"2,3472482"
26/01/2009 18.00,"1,17906854","37,6068306","2,32264392"
26/01/2009 19.00,"1,15503692",,"2,37801652"
26/01/2009 20.00,"1,49177318","53,23564148","3,18092175"
26/01/2009 21.00,"1,51772239",,
26/01/2009 22.00,"0,9259653","57,63124084",
26/01/2009 23.00,"0,48658089",,
27/01/2009 0.00,"0,44439508","62,51525116",
27/01/2009 1.00,,,"3,34135655"
27/01/2009 2.00,"0,3282073","35,65322113","2,86086371"
27/01/2009 3.00,"0,2789942",,"9,69553289"
27/01/2009 4.00,"0,22132437","19,53602028","2,5212569"
27/01/2009 5.00,"0,21646865",,"1,37760888"
27/01/2009 6.00,"0,24035115","19,04759979","1,04542413"
27/01/2009 7.00,"0,39554779",,"0,83514311"
27/01/2009 8.00,"0,63977606","13,18680954","0,71438657"
27/01/2009 9.00,"0,84908113",,"0,80026408"
27/01/2009 10.00,"0,68147258","13,18680954","1,17122195"
27/01/2009 11.00,"0,58825277",,"1,59723715"
27/01/2009 12.00,"0,54412956","21,48962021","1,65003674"
27/01/2009 13.00,"0,5149999",,"1,69889647"
27/01/2009 14.00,"0,50302021","18,07081032","1,76136976"
27/01/2009 15.00,"0,4925655",,"1,54543829"
27/01/2009 16.00,"0,46629591","16,60560989","1,28503645"
27/01/2009 17.00,"0,51316037",,"1,20091428"
27/01/2009 18.00,"1,06484495","25,39682007","1,24248924"
27/01/2009 19.00,"1,0427251",,"1,32939392"
27/01/2009 20.00,"0,97409145","27,35042","1,82947418"
27/01/2009 21.00,"0,89770706",,"2,2049577"
27/01/2009 22.00,"0,73150816","22,46640968","2,46386556"
27/01/2009 23.00,"0,56209969",,"2,46826815"
28/01/2009 0.00,"0,51030262","24,42000961","2,02363677"
28/01/2009 1.00,,,"1,74022226"
28/01/2009 2.00,"0,34716418","16,11721039","1,48379181"
28/01/2009 3.00,"0,26078525",,"10,5683589"
28/01/2009 4.00,"0,21308782","12,69841003","1,94123943"
28/01/2009 5.00,"0,24402207",,"1,16009393"
28/01/2009 6.00,"0,3215167","14,65200996","0,99183434"
28/01/2009 7.00,"0,48800452",,"0,95108009"
28/01/2009 8.00,"0,63047004","15,62880993","0,90997906"
28/01/2009 9.00,"0,87892726",,"0,80868382"
28/01/2009 10.00,"1,17771365","39,07204056","1,05005352"
28/01/2009 11.00,"1,20460534",,"1,7219722"
28/01/2009 12.00,"1,3442038","58,6080513","2,7822608"
28/01/2009 13.00,"1,28618097",,"3,57836332"
28/01/2009 14.00,"1,28547382","50,30524063","4,14419262"
28/01/2009 15.00,"1,09048427",,"4,79432106"
28/01/2009 16.00,"1,05554592","43,9560318","4,98459871"
28/01/2009 17.00,"1,17312005",,"4,54896269"
28/01/2009 18.00,"1,35001365","37,6068306","3,87976347"
28/01/2009 19.00,"1,26655189",,"4,00064002"
28/01/2009 20.00,"1,14214736","41,02563095","3,92717703"
28/01/2009 21.00,"1,17123625",,"4,4271027"
28/01/2009 22.00,"1,0162097","36,63003159","4,00723527"
28/01/2009 23.00,"0,6482526",,"4,0224801"
29/01/2009 0.00,"0,57032808","29,30401993","4,02770646"
29/01/2009 1.00,,,"3,06255515"
29/01/2009 2.00,"0,34612966","15,14041042","2,68050588"
29/01/2009 3.00,"0,28006367",,"10,68184593"
29/01/2009 4.00,"0,25009288","14,16361046","2,80290285"
29/01/2009 5.00,"0,30238624",,"1,69119167"
29/01/2009 6.00,"0,36935277","15,14041042","1,40020052"
29/01/2009 7.00,"0,46935054",,"1,33664819"
29/01/2009 8.00,"0,73066354","18,55920982","1,17180571"
29/01/2009 9.00,"1,24410816",,"1,39189366"
29/01/2009 10.00,"1,31436931","46,88644028","1,70128743"
29/01/2009 11.00,"1,09758378",,"2,77489365"
29/01/2009 12.00,"1,01449365","53,72404099","4,05070693"
29/01/2009 13.00,"1,00060569",,"4,37780261"
29/01/2009 14.00,"1,0019","45,90964127","4,22526888"
29/01/2009 15.00,"0,82069707",,"4,14896337"
29/01/2009 16.00,"0,80476919","33,21123123","4,04050846"
29/01/2009 17.00,"1,02775368",,"3,7960898"
29/01/2009 18.00,"1,15670287","25,39682007","3,60259741"
29/01/2009 19.00,"1,18832214",,"3,48603701"
29/01/2009 20.00,"1,0805177","36,63003159","3,8154789"
29/01/2009 21.00,"0,97067334",,"4,23413204"
29/01/2009 22.00,"0,75094502","35,65322113","4,08033824"
29/01/2009 23.00,"0,55565607",,"4,49310092"
30/01/2009 0.00,"0,43918287","37,6068306","3,3609338"
30/01/2009 1.00,,,"2,87075607"
30/01/2009 2.00,"0,36680258","22,95482063","2,43072662"
30/01/2009 3.00,"0,32832962",,"11,30743314"
30/01/2009 4.00,"0,29302197","27,8388195","2,37010833"
30/01/2009 5.00,"0,31014514",,"1,62413171"
30/01/2009 6.00,"0,35283656","20,51280975","1,3345613"
30/01/2009 7.00,"0,43570418",,"1,32643445"
30/01/2009 8.00,"0,61836686","21,48962021","1,35007665"
30/01/2009 9.00,"0,9818853",,"1,37447245"
30/01/2009 10.00,"1,04912211","39,07204056","1,54141402"
30/01/2009 11.00,"0,89897808",,"2,44519446"
30/01/2009 12.00,"0,89913535","55,18925095","3,43390864"
30/01/2009 13.00,"0,97736976",,"3,77194622"
30/01/2009 14.00,"1,01715335","42,97924042","3,88589598"
30/01/2009 15.00,"0,97171369",,"3,65745744"
30/01/2009 16.00,"0,7955319","38,58362961","3,59063851"
30/01/2009 17.00,"1,0741801",,"3,79390731"
30/01/2009 18.00,"1,14801314","25,39682007","3,51189118"
30/01/2009 19.00,"0,91476616",,"3,45624399"
30/01/2009 20.00,"0,92650936","33,21123123","3,73024006"
30/01/2009 21.00,"0,95918528",,"3,48890495"
30/01/2009 22.00,"0,88016682","21,97801971","3,40934402"
30/01/2009 23.00,"0,68195139",,"3,85207565"
31/01/2009 0.00,"0,52595556","20,51280975","3,31844761"
31/01/2009 1.00,,,"2,82579857"
31/01/2009 2.00,"0,45572936","22,46640968","2,60317524"
31/01/2009 3.00,"0,36864095",,"10,34783262"
31/01/2009 4.00,"0,33978274","25,88521957","2,8038812"
31/01/2009 5.00,"0,32684774",,"1,90867204"
31/01/2009 6.00,"0,3285766","21,48962021","1,35556337"
31/01/2009 7.00,"0,36860251",,"1,50971108"
31/01/2009 8.00,"0,45918941","22,46640968","1,19618625"
31/01/2009 9.00,"0,78057214",,"1,25791103"
31/01/2009 10.00,"0,96509066","52,2588501","1,58664306"
31/01/2009 11.00,"0,95671548",,"1,92421587"
31/01/2009 12.00,"0,87870941","57,14284134","2,74545862"
31/01/2009 13.00,"0,90642825",,"3,227599"
31/01/2009 14.00,"1,03723795","44,4444313","3,33512031"
31/01/2009 15.00,"0,95860278",,"3,50814252"
31/01/2009 16.00,"0,91008519","40,53723145","3,74987121"
31/01/2009 17.00,"0,97240337",,"3,47468118"
31/01/2009 18.00,"1,14897892","50,79365158","3,58979236"
31/01/2009 19.00,"0,90163078",,"3,80083207"
31/01/2009 20.00,"0,91507721","41,5140419","3,90265512"
31/01/2009 21.00,"0,95058059",,"3,37883402"
31/01/2009 22.00,"0,94845912","57,14284134","3,16146654"
31/01/2009 23.00,"0,76012755",,"3,23490716"
01/02/2009 0.00,"0,69721872","49,32844162","3,34758568"
01/02/2009 1.00,,,"3,16892318"
01/02/2009 2.00,"0,74409016","47,37483978","2,8776432"
01/02/2009 3.00,"0,75493282",,"9,6853456"
01/02/2009 4.00,"0,66751704","55,18925095","3,31955817"
01/02/2009 5.00,"0,5807292",,"2,64121714"
01/02/2009 6.00,"0,50815786","44,93283081","2,54947052"
01/02/2009 7.00,"0,50317049",,"2,39150296"
01/02/2009 8.00,"0,48989765","33,21123123","2,21283335"
01/02/2009 9.00,"0,55049163",,"1,99701476"
01/02/2009 10.00,"0,97304062","39,07204056","1,75465553"
01/02/2009 11.00,"1,13546143",,"1,83841768"
01/02/2009 12.00,"1,04816332","32,72283173","2,29288955"
01/02/2009 13.00,"1,07643903",,"2,90158033"
01/02/2009 14.00,"1,10125703","33,69963074","3,02109918"
01/02/2009 15.00,"0,72194584",,"3,20465345"
01/02/2009 16.00,"0,47466061","27,8388195","3,33797604"
01/02/2009 17.00,"0,47305058",,"3,16314866"
01/02/2009 18.00,"0,6051942","19,04759979","2,30256529"
01/02/2009 19.00,"0,75658129",,"1,90145134"
01/02/2009 20.00,"0,82927147","19,04759979","2,0634991"
01/02/2009 21.00,"0,76863788",,"2,19968252"
01/02/2009 22.00,"0,87698521","31,25761986","2,32570509"
01/02/2009 23.00,"1,02550523",,"2,27232683"
02/02/2009 0.00,"0,84423356","22,95482063","2,25099932"
02/02/2009 1.00,,,"2,61085969"
02/02/2009 2.00,"0,46725704","22,46640968","2,53007735"
02/02/2009 3.00,"0,33175589",,"10,4544549"
02/02/2009 4.00,"0,24300735","23,93161964","2,38071462"
02/02/2009 5.00,"0,25254637",,"1,74783959"
02/02/2009 6.00,"0,33850706","16,11721039","1,22460123"
02/02/2009 7.00,"0,37862267",,"0,73790571"
02/02/2009 8.00,"0,49406252","22,46640968","0,97186859"
02/02/2009 9.00,"1,45757694",,"1,16365852"
02/02/2009 10.00,"1,75957989","60,56166077","1,10884934"
02/02/2009 11.00,"1,37306784",,"2,38912928"
02/02/2009 12.00,"1,19753379","64,46884918","4,5317998"
02/02/2009 13.00,"1,03216554",,"4,78236623"
02/02/2009 14.00,"1,04590322","51,77045059","4,84696301"
02/02/2009 15.00,"0,8974927",,"4,46792508"
02/02/2009 16.00,"0,71995719","48,84004974","4,23818783"
02/02/2009 17.00,"0,87641436",,"3,74769382"
02/02/2009 18.00,"0,79971658","41,02563095","3,23363591"
02/02/2009 19.00,"0,67446394",,"2,77953524"
02/02/2009 20.00,"0,60506722","33,69963074","2,75430245"
02/02/2009 21.00,"0,53001675",,"2,83625638"
02/02/2009 22.00,"0,40240964","32,23442078","2,35566286"
02/02/2009 23.00,"0,29109156",,"2,01192093"
03/02/2009 0.00,"0,26671627","33,69963074","1,61123819"
03/02/2009 1.00,,,"1,28651212"
03/02/2009 2.00,"0,23416617","38,0952301","1,12674956"
03/02/2009 3.00,"0,19168328",,"9,57096564"
03/02/2009 4.00,"0,17492126","40,53723145","1,44252399"
03/02/2009 5.00,"0,18457911",,"0,42937435"
03/02/2009 6.00,"0,22234258","49,32844162","0,73760264"
03/02/2009 7.00,"0,2856615",,"0,57386971"
03/02/2009 8.00,"0,50592222","59,58485031","0,45665639"
03/02/2009 9.00,"0,87982897",,"0,60282065"
03/02/2009 10.00,"1,03622323","96,21488953","0,99577724"
03/02/2009 11.00,"0,99433682",,"1,45113391"
03/02/2009 12.00,"0,95598502","87,4236908","2,27272143"
03/02/2009 13.00,"0,84218433",,"3,05047319"
03/02/2009 14.00,"0,92147889","89,37728119","3,11580833"
03/02/2009 15.00,"0,78153443",,"3,17538825"
03/02/2009 16.00,"0,83244842",,"3,21377085"
03/02/2009 17.00,"1,20827975",,"2,96365496"
03/02/2009 18.00,"1,46084826",,"3,09709451"
03/02/2009 19.00,"1,29762477",,"3,55663104"
03/02/2009 20.00,"1,55776927","93,28449249","4,91027025"
03/02/2009 21.00,"1,52679658",,"4,70239341"
03/02/2009 22.00,"1,00921504","85,95848083","4,90109894"
03/02/2009 23.00,"0,53630659",,"5,74932271"
04/02/2009 0.00,"0,41088502","74,23686981","5,24429983"
04/02/2009 1.00,,,"3,0007185"
04/02/2009 2.00,"0,22289013","72,77165985","2,56198064"
04/02/2009 3.00,"0,16734759",,"10,35700596"
04/02/2009 4.00,"0,18390108","74,72527313","2,47488781"
04/02/2009 5.00,"0,1991253",,"1,43524735"
04/02/2009 6.00,"0,19090739","63,98046112","0,78774176"
04/02/2009 7.00,"0,24538395",,"0,72278393"
04/02/2009 8.00,"0,29770993","53,23564148","0,78090854"
04/02/2009 9.00,"0,53432725",,"0,47705639"
04/02/2009 10.00,"0,66887776","70,32967377","0,93345345"
04/02/2009 11.00,"0,70437415",,"1,04988063"
04/02/2009 12.00,"0,5849698","82,05126953","1,53816165"
04/02/2009 13.00,"0,56039296",,"1,86443559"
04/02/2009 14.00,"0,55276105","79,60928345","1,7382686"
04/02/2009 15.00,"0,7345092",,"2,00591961"
04/02/2009 16.00,"1,04634708","107,93650055","1,71615597"
04/02/2009 17.00,"1,53073777",,"2,08003451"
04/02/2009 18.00,"0,87316983","85,47006989","2,88010841"
04/02/2009 19.00,"0,83970754",,"4,48073521"
04/02/2009 20.00,"0,63944753","58,11965179","4,04168614"
04/02/2009 21.00,"0,56391476",,"3,59074224"
04/02/2009 22.00,"0,52000358","43,9560318","2,88806236"
04/02/2009 23.00,"0,38302637",,"2,25400049"
05/02/2009 0.00,"0,40533496","27,35042","2,04051694"
05/02/2009 1.00,,,"1,481171"
05/02/2009 2.00,"0,4937503","30,76922989","1,36648798"
05/02/2009 3.00,"0,37514864",,"10,3624164"
05/02/2009 4.00,"0,32537751","19,04759979","2,03051169"
05/02/2009 5.00,"0,35820605",,"1,71686279"
05/02/2009 6.00,"0,57992186","29,30401993","1,15945933"
05/02/2009 7.00,"0,44209886",,"1,08340095"
05/02/2009 8.00,"1,05932052","32,72283173","1,33546541"
05/02/2009 9.00,"2,09451855",,"1,30707281"
05/02/2009 10.00,"2,40083433","63,49206161","1,77808415"
05/02/2009 11.00,"1,50569377",,"3,60333575"
05/02/2009 12.00,"0,71095873","51,77045059","5,90535491"
05/02/2009 13.00,"0,52120819",,"6,4746888"
05/02/2009 14.00,"0,47626016","39,07204056","4,79040358"
05/02/2009 15.00,"0,43735265",,"3,27186291"
05/02/2009 16.00,"0,45998394","24,90842056","2,60928029"
05/02/2009 17.00,"0,55089821",,"2,09061639"
05/02/2009 18.00,"0,77057527","26,37360954","1,88295211"
05/02/2009 19.00,"0,95526738",,"1,87972517"
05/02/2009 20.00,"1,02762903","31,25761986","2,27188139"
05/02/2009 21.00,"1,51463631",,"2,53713939"
05/02/2009 22.00,"0,86521521","43,46763992","3,00227655"
05/02/2009 23.00,"0,55297657",,"3,53342412"
06/02/2009 0.00,"0,53391834","43,46763992","3,32740331"
06/02/2009 1.00,,,"2,96748193"
06/02/2009 2.00,"0,28217582","28,81562042","2,1321283"
06/02/2009 3.00,"0,26352184",,"10,44724437"
06/02/2009 4.00,"0,26230441","34,18803024","2,34994936"
06/02/2009 5.00,"0,31890361",,"1,2438866"
06/02/2009 6.00,"0,33683995","24,42000961","0,88901258"
06/02/2009 7.00,"0,61602288",,"0,9070501"
06/02/2009 8.00,"1,4414813","21,0012207","0,77961084"
06/02/2009 9.00,"2,09475155",,"0,93460571"
06/02/2009 10.00,"1,68828189","33,21123123","2,20631845"
06/02/2009 11.00,"1,23773561",,"3,84887108"
06/02/2009 12.00,"0,6243037","51,28205109","5,19041205"
06/02/2009 13.00,"0,589843",,"5,6553753"
06/02/2009 14.00,"0,74083632","49,32844162","3,72242238"
06/02/2009 15.00,"0,68463089",,"3,28180713"
06/02/2009 16.00,"0,66932279","56,16604996","2,62949825"
06/02/2009 17.00,"1,01048139",,"2,4104995"
06/02/2009 18.00,"1,12877899","37,11843109","2,13137267"
06/02/2009 19.00,"0,91690976",,"2,56879555"
06/02/2009 20.00,"0,78404966","45,90964127","3,34727956"
06/02/2009 21.00,"0,81670578",,"3,73044245"
06/02/2009 22.00,"0,75802822","53,23564148","2,99017832"
06/02/2009 23.00,"0,44281417",,"2,91933003"
07/02/2009 0.00,"0,39100429","50,79365158","2,89518136"
07/02/2009 1.00,,,"2,05697301"
07/02/2009 2.00,"0,27882644","42,49084091","1,34419636"
07/02/2009 3.00,"0,22840874",,"10,63737252"
07/02/2009 4.00,"0,18751025","26,37360954","2,0882956"
07/02/2009 5.00,"0,23405549",,"1,12235612"
07/02/2009 6.00,"0,33937848","22,46640968","0,8632235"
07/02/2009 7.00,"0,52920125",,"0,90308481"
07/02/2009 8.00,"0,70863455","26,37360954","0,94685344"
07/02/2009 9.00,"0,67753954",,"0,91423012"
07/02/2009 10.00,"0,8433668","37,11843109","1,48798796"
07/02/2009 11.00,"1,01746673",,"1,70132303"
07/02/2009 12.00,"1,23230788","48,84004974","2,05656825"
07/02/2009 13.00,"1,01672113",,"2,87506307"
07/02/2009 14.00,"0,84575855","59,09645081","3,26365877"
07/02/2009 15.00,"0,60942898",,"3,56866215"
07/02/2009 16.00,"0,43105466","84,98168182","3,39115904"
07/02/2009 17.00,"0,62774161",,"2,72488471"
07/02/2009 18.00,"0,68106949",,"2,24534582"
07/02/2009 19.00,"0,98151017",,"1,7787208"
07/02/2009 20.00,"1,13765163",,"2,17664544"
07/02/2009 21.00,"1,21587788",,"2,34877574"
07/02/2009 22.00,"0,93382789",,"2,65513784"
07/02/2009 23.00,"0,44078008",,"3,01675456"
08/02/2009 0.00,"0,47387424",,"3,05715794"
08/02/2009 1.00,,,"2,33681277"
08/02/2009 2.00,"0,27939613",,"1,87667722"
08/02/2009 3.00,"0,24435992",,"10,31413941"
08/02/2009 4.00,"0,21563684","65,44566345","2,0885651"
08/02/2009 5.00,"0,20944603",,"1,31404536"
08/02/2009 6.00,"0,25176582","42,49084091","0,88952312"
08/02/2009 7.00,"0,2455354",,"0,72481285"
