,Foggia,,
,Manfredonia - Capitaneria di Porto,,
Parm,SO2,NO2,PM10



06/08/2009 0.00,"4,0365625","8,58138295","17,60000038"
06/08/2009 1.00,,"4,29293138","19,20000076"
06/08/2009 2.00,"4,01850261",,"19,20000076"
06/08/2009 3.00,"4,06004198","2,27918622","19,20000076"
06/08/2009 4.00,"3,97876842","2,14816833","19,20000076"
06/08/2009 5.00,"3,95348377","2,01059802","19,20000076"
06/08/2009 6.00,"3,99502313","4,82345594","19,20000076"
06/08/2009 7.00,"3,99321694","6,13762516","19,20000076"
06/08/2009 8.00,"3,95167757","10,74110741","19,20000076"
06/08/2009 9.00,"4,13950832","13,49585582","19,20000076"
06/08/2009 10.00,"4,08352044","14,50645681","19,20000076"
06/08/2009 11.00,"4,01850261","16,72825243","19,20000076"
06/08/2009 12.00,"4,15576405","16,91993999","19,20000076"
06/08/2009 13.00,"4,0925514","17,61526747","19,20000076"
06/08/2009 14.00,"3,98960456","12,34887762","19,20000076"
06/08/2009 15.00,"4,08352044","9,30017067","19,20000076"
06/08/2009 16.00,"4,23884278","10,00397978","19,20000076"
06/08/2009 17.00,"4,02572636","9,8534767","19,20000076"
06/08/2009 18.00,"4,30024924","11,65473175","19,20000076"
06/08/2009 19.00,"4,22981182","18,89091754","19,20000076"
06/08/2009 20.00,"4,11602986","14,90972055","19,20000076"
06/08/2009 21.00,"4,22800563","15,56371824","19,20000076"
06/08/2009 22.00,"4,21355813","15,05030609","19,20000076"
06/08/2009 23.00,"4,29483066","11,12432192","19,20000076"
07/08/2009 0.00,"4,10519372","9,17711626","19,20000076"
07/08/2009 1.00,"4,01669642","5,34183738","20,2999897"
07/08/2009 2.00,"4,02030779","3,70707929","20,2999897"
07/08/2009 3.00,"4,23703659","2,62958316","20,2999897"
07/08/2009 4.00,"4,03295113","2,14861382","20,2999897"
07/08/2009 5.00,"4,12325361","2,19293972","20,2999897"
07/08/2009 6.00,"4,08352044","2,71223892","20,2999897"
07/08/2009 7.00,"4,16479399","5,52032066","20,2999897"
07/08/2009 8.00,"4,12325361","8,85322538","20,2999897"
07/08/2009 9.00,"4,81317217","14,12728235","20,2999897"
07/08/2009 10.00,"4,31108537","21,1536988","20,2999897"
07/08/2009 11.00,"4,22800563","20,61162768","20,2999897"
07/08/2009 12.00,"4,23884278","22,2603644","20,2999897"
07/08/2009 13.00,"4,07087811","19,51196","20,2999897"
07/08/2009 14.00,"4,04378726","16,24095055","20,2999897"
07/08/2009 15.00,"3,89027111","10,0459023","20,2999897"
07/08/2009 16.00,"4,00766546","10,21851001","20,2999897"
07/08/2009 17.00,"4,11422367","9,55678784","20,2999897"
07/08/2009 18.00,"3,93722906","13,46230787","20,2999897"
07/08/2009 19.00,"4,24967891","18,18395554","20,2999897"
07/08/2009 20.00,"4,33275866","24,30215096","20,2999897"
07/08/2009 21.00,"4,42306114","27,7692188","20,2999897"
07/08/2009 22.00,"4,1828549","25,00330048","20,2999897"
07/08/2009 23.00,"4,05101102","15,68650306","20,2999897"
08/08/2009 0.00,"4,15756922","11,28227989","20,2999897"
08/08/2009 1.00,,"7,65949303","19,10000038"
08/08/2009 2.00,"3,96070752",,"19,10000038"
08/08/2009 3.00,"4,13228457","4,5244612","19,10000038"
08/08/2009 4.00,"4,06184817","2,09149091","19,10000038"
08/08/2009 5.00,"4,00405409","0,77376154","19,10000038"
08/08/2009 6.00,"4,17924251","3,54592446","19,10000038"
08/08/2009 7.00,"3,99321694","4,78250663","19,10000038"
08/08/2009 8.00,"4,15395684","8,3327503","19,10000038"
08/08/2009 9.00,"4,39235791","12,65102142","19,10000038"
08/08/2009 10.00,"4,27496459","14,8958662","19,10000038"
08/08/2009 11.00,"4,39777649","13,50777714","19,10000038"
08/08/2009 12.00,"5,25385251","4,30996922","19,10000038"
08/08/2009 13.00,"4,65604466","2,93739413","19,10000038"
08/08/2009 14.00,"4,25870886","1,51043794","19,10000038"
08/08/2009 15.00,"4,06365436","2,89495346","19,10000038"
08/08/2009 16.00,"4,06545953","2,96729398","19,10000038"
08/08/2009 17.00,"4,12506082","3,83440128","19,10000038"
08/08/2009 18.00,"4,39235791","3,05516186","19,10000038"
08/08/2009 19.00,"4,22620045","3,55964114","19,10000038"
08/08/2009 20.00,"4,26412743","8,94026918","19,10000038"
08/08/2009 21.00,"4,3435948","15,69411282","19,10000038"
08/08/2009 22.00,"4,62534143","36,37304672","19,10000038"
08/08/2009 23.00,"4,81317217","43,4263956","19,10000038"
09/08/2009 0.00,"4,52781316","38,70928128","19,10000038"
09/08/2009 1.00,"4,56393497","41,08861232","21,39999962"
09/08/2009 2.00,"4,4061942","26,3030016","21,39999962"
09/08/2009 3.00,"4,43570347","9,1513425","21,39999962"
09/08/2009 4.00,"4,24245415","14,10156786","21,39999962"
09/08/2009 5.00,"4,19007865","9,09386014","21,39999962"
09/08/2009 6.00,"4,25509647","14,17563874","21,39999962"
09/08/2009 7.00,"4,21175193","12,28747182","21,39999962"
09/08/2009 8.00,"4,32192151","19,8095628","21,39999962"
09/08/2009 9.00,"4,17382394","20,59736416","21,39999962"
09/08/2009 10.00,"4,26232124","12,54058621","21,39999962"
09/08/2009 11.00,"4,20091478","4,0083646","21,39999962"
09/08/2009 12.00,"4,05642959","5,28669338","21,39999962"
09/08/2009 13.00,"4,24606653","4,52089532","21,39999962"
09/08/2009 14.00,"3,9823808","2,05522027","21,39999962"
09/08/2009 15.00,"4,15034547","1,89103683","21,39999962"
09/08/2009 16.00,"4,13409076","2,51594344","21,39999962"
09/08/2009 17.00,"4,12506082","2,06243234","21,39999962"
09/08/2009 18.00,"4,20633336","1,96502358","21,39999962"
09/08/2009 19.00,"4,10519372","1,6302668","21,39999962"
09/08/2009 20.00,"4,22258807","5,08526227","21,39999962"
09/08/2009 21.00,"4,58560724","35,43775368","21,39999962"
09/08/2009 22.00,"4,59825058","39,97496792","21,39999962"
09/08/2009 23.00,"4,70842016","31,48838384","21,39999962"
10/08/2009 0.00,"4,5404565","31,13370784","21,39999962"
10/08/2009 1.00,,"28,02510176","23,39999962"
10/08/2009 2.00,"4,26412743",,"23,39999962"
10/08/2009 3.00,"4,22620045","13,92528911","23,39999962"
10/08/2009 4.00,"4,11783605","9,09727879","23,39999962"
10/08/2009 5.00,"4,26412743","8,53143769","23,39999962"
10/08/2009 6.00,"4,18827245","12,84755207","23,39999962"
10/08/2009 7.00,"4,71383873","20,18127472","23,39999962"
10/08/2009 8.00,"4,69758402","29,3655476","23,39999962"
10/08/2009 9.00,"4,68132931","25,7136276","23,39999962"
10/08/2009 10.00,"4,69758402","16,62361441","23,39999962"
10/08/2009 11.00,"4,76802042","7,75367815","23,39999962"
10/08/2009 12.00,"6,73302308","10,51582218","23,39999962"
10/08/2009 13.00,"4,46460152","5,55278642","23,39999962"
10/08/2009 14.00,"4,2857997","4,03079045","23,39999962"
10/08/2009 15.00,"4,1828549","2,74689583","23,39999962"
10/08/2009 16.00,"4,17924251","3,15107351","23,39999962"
10/08/2009 17.00,"4,1973024","3,49941888","23,39999962"
10/08/2009 18.00,"4,20813955","3,47642899","23,39999962"
10/08/2009 19.00,"4,36887945","3,28262102","23,39999962"
10/08/2009 20.00,"4,26593363","5,64504425","23,39999962"
10/08/2009 21.00,"4,38332797","7,67034172","23,39999962"
10/08/2009 22.00,"4,20091478","10,36346638","23,39999962"
10/08/2009 23.00,"4,50794708","21,86568936","23,39999962"
11/08/2009 0.00,"4,48807999","37,9515748","23,39999962"
11/08/2009 1.00,"4,15034547","9,86485119","22,89999962"
11/08/2009 2.00,"4,02572636","4,87619463","22,89999962"
11/08/2009 3.00,"4,10338753","8,9220287","22,89999962"
11/08/2009 4.00,"4,13770315","8,4611889","22,89999962"
11/08/2009 5.00,"4,14131451","6,18097402","22,89999962"
11/08/2009 6.00,"4,12686599","13,80912746","22,89999962"
11/08/2009 7.00,"4,28941209","17,96545218","22,89999962"
11/08/2009 8.00,"4,1810487","16,7538847","22,89999962"
11/08/2009 9.00,"4,07810186","19,31146768","22,89999962"
11/08/2009 10.00,"4,12144844","16,19816764","22,89999962"
11/08/2009 11.00,"4,3959703","8,99625062","22,89999962"
11/08/2009 12.00,"4,3417886","5,22192821","22,89999962"
11/08/2009 13.00,"4,29663686","5,43048152","22,89999962"
11/08/2009 14.00,"4,04920482","3,79352654","22,89999962"
11/08/2009 15.00,"4,11602986",,"22,89999962"
11/08/2009 16.00,"4,15034547","2,82052122","22,89999962"
11/08/2009 17.00,"4,10519372","9,41026363","22,89999962"
11/08/2009 18.00,"4,21897568","13,20760462","22,89999962"
11/08/2009 19.00,"4,07087811","16,89502854","22,89999962"
11/08/2009 20.00,"4,40861262","23,35942024","22,89999962"
11/08/2009 21.00,"4,57115973","39,48149984","22,89999962"
11/08/2009 22.00,"4,44654062","25,0992064","22,89999962"
11/08/2009 23.00,"4,41583739","22,94841672","22,89999962"
12/08/2009 0.00,"4,42667353","22,69174984","22,89999962"
12/08/2009 1.00,,"15,70676452","17,7999897"
12/08/2009 2.00,"4,12867219",,"17,7999897"
12/08/2009 3.00,"4,09435759","5,00579573","17,7999897"
12/08/2009 4.00,"4,25509647","2,63997106","17,7999897"
12/08/2009 5.00,"3,97696223","3,80999078","17,7999897"
12/08/2009 6.00,"4,28218834","14,8879639","17,7999897"
12/08/2009 7.00,"4,77524519","25,56013224","17,7999897"
12/08/2009 8.00,"4,24064897","20,38429088","17,7999897"
12/08/2009 9.00,"4,26232124","18,27509485","17,7999897"
12/08/2009 10.00,"4,36526707","21,65297936","17,7999897"
12/08/2009 11.00,"4,59644439","17,0101233","17,7999897"
12/08/2009 12.00,"6,01601468","5,72554518","17,7999897"
12/08/2009 13.00,"5,01725865","4,98073323","17,7999897"
12/08/2009 14.00,"4,31469776","3,52376246","17,7999897"
12/08/2009 15.00,"4,36165468","0,79638433","17,7999897"
12/08/2009 16.00,"4,43931585","2,71066534","17,7999897"
12/08/2009 17.00,"4,15034547","7,72046671","17,7999897"
12/08/2009 18.00,"4,62895381","2,6748077","17,7999897"
12/08/2009 19.00,"5,13645918","2,0577269","17,7999897"
12/08/2009 20.00,"5,70717619","11,09030744","17,7999897"
12/08/2009 21.00,"4,42667353","19,00981526","17,7999897"
12/08/2009 22.00,"4,71203254","47,94955664","17,7999897"
12/08/2009 23.00,"4,78788752","51,6000044","17,7999897"
13/08/2009 0.00,"4,71925629","42,29030432","17,7999897"
13/08/2009 1.00,"4,55851639","37,25249024","20,70000076"
13/08/2009 2.00,"4,25148511","26,55477376","20,70000076"
13/08/2009 3.00,"4,27857595","22,14575912","20,70000076"
13/08/2009 4.00,"4,22439426","18,79588158","20,70000076"
13/08/2009 5.00,"4,22258807","11,42267996","20,70000076"
13/08/2009 6.00,"4,37068564","20,56635152","20,70000076"
13/08/2009 7.00,"4,69577783","34,11470704","20,70000076"
13/08/2009 8.00,"4,61631047","34,87061624","20,70000076"
13/08/2009 9.00,"4,52058941","18,40320841","20,70000076"
13/08/2009 10.00,"4,94320884","12,75551795","20,70000076"
13/08/2009 11.00,"5,61687269","9,94844383","20,70000076"
13/08/2009 12.00,"5,56991577","6,05560227","20,70000076"
13/08/2009 13.00,"4,46279533","4,37868267","20,70000076"
13/08/2009 14.00,"4,09435759","2,69478045","20,70000076"
13/08/2009 15.00,"4,20633336","1,69392493","20,70000076"
13/08/2009 16.00,"4,48085522","1,47367209","20,70000076"
13/08/2009 17.00,"4,48627379","2,59333355","20,70000076"
13/08/2009 18.00,"4,79691746","6,50607712","20,70000076"
13/08/2009 19.00,"4,37790939","4,31463258","20,70000076"
13/08/2009 20.00,"4,54587406","4,99658754","20,70000076"
13/08/2009 21.00,"4,28038214","2,54601729","20,70000076"
13/08/2009 22.00,"4,2334242","1,78943315","20,70000076"
13/08/2009 23.00,"4,39055274","18,47380136","20,70000076"
14/08/2009 0.00,"4,62353523","35,59566576","20,70000076"
14/08/2009 1.00,,"27,44104312","19,89999962"
14/08/2009 2.00,"4,14853928",,"19,89999962"
14/08/2009 3.00,"4,2713522","17,43907094","19,89999962"
14/08/2009 4.00,"4,21716949","14,17349157","19,89999962"
14/08/2009 5.00,"4,24606653","11,79846062","19,89999962"
14/08/2009 6.00,"4,16659917","16,92433568","19,89999962"
14/08/2009 7.00,"4,51517083","29,34707768","19,89999962"
14/08/2009 8.00,"4,58921962","43,9703596","19,89999962"
14/08/2009 9.00,"4,25690368","22,91633336","19,89999962"
14/08/2009 10.00,"4,51336464","11,48438402","19,89999962"
14/08/2009 11.00,"4,38332797","5,18796726","19,89999962"
14/08/2009 12.00,"4,60547433","3,34282226","19,89999962"
14/08/2009 13.00,"4,32914628","1,41132368","19,89999962"
14/08/2009 14.00,"4,19007865","1,27237864","19,89999962"
14/08/2009 15.00,"4,02933875","0,2730011","19,89999962"
14/08/2009 16.00,"4,11422367",,"19,89999962"
14/08/2009 17.00,"4,01850261","1,50535775","19,89999962"
14/08/2009 18.00,"4,27315738","1,3810529","19,89999962"
14/08/2009 19.00,"4,33275866","3,32129696","19,89999962"
14/08/2009 20.00,"4,24606653","3,40323572","19,89999962"
14/08/2009 21.00,"4,14312071","6,78561534","19,89999962"
14/08/2009 22.00,"4,28218834","7,31505388","19,89999962"
14/08/2009 23.00,"4,29483066","11,89360747","19,89999962"
15/08/2009 0.00,"4,49891612","28,27492368","19,89999962"
15/08/2009 1.00,"4,24967891","27,7921628","21,60000038"
15/08/2009 2.00,"4,35984951","31,64155416","21,60000038"
15/08/2009 3.00,"4,33637003","19,68639176","21,60000038"
15/08/2009 4.00,"4,17201774","10,39227448","21,60000038"
15/08/2009 5.00,"4,11602986","21,51730384","21,60000038"
15/08/2009 6.00,"4,2857997","24,33645224","21,60000038"
15/08/2009 7.00,"4,4664067","30,42596192","21,60000038"
15/08/2009 8.00,"4,19369103","25,147102","21,60000038"
15/08/2009 9.00,"4,04920482","12,3200523","21,60000038"
15/08/2009 10.00,"4,01489023","2,36809995","21,60000038"
15/08/2009 11.00,"4,15576405","3,1869541","21,60000038"
15/08/2009 12.00,"4,00044171","3,38522086","21,60000038"
15/08/2009 13.00,"4,07087811","3,14476582","21,60000038"
15/08/2009 14.00,"3,96973848","2,61429098","21,60000038"
15/08/2009 15.00,"4,05823578","0,90179098","21,60000038"
15/08/2009 16.00,"4,00405409","0,55344178","21,60000038"
15/08/2009 17.00,"4,01850261","2,00003039","21,60000038"
15/08/2009 18.00,"4,12686599","3,38680782","21,60000038"
15/08/2009 19.00,"3,96070752","2,2077233","21,60000038"
15/08/2009 20.00,"4,2713522","9,6480476","21,60000038"
15/08/2009 21.00,"4,65423846","37,56995872","21,60000038"
15/08/2009 22.00,"5,34234982","51,62937272","21,60000038"
15/08/2009 23.00,"4,50975327","36,4052448","21,60000038"
16/08/2009 0.00,"4,86735488","42,66180592","21,60000038"
16/08/2009 1.00,,"42,39188888","14,5"
16/08/2009 2.00,"4,20091478",,"14,5"
16/08/2009 3.00,"4,21355813","23,83466696","14,5"
16/08/2009 4.00,"4,31108537","18,63343806","14,5"
16/08/2009 5.00,"4,0022479","15,6324795","14,5"
16/08/2009 6.00,"4,53142554","21,16549584","14,5"
16/08/2009 7.00,"4,35804332","22,39321016","14,5"
16/08/2009 8.00,"4,45015199","26,00392656","14,5"
16/08/2009 9.00,"4,2352304","11,63707443","14,5"
16/08/2009 10.00,"4,2857997","6,76373824","14,5"
16/08/2009 11.00,"4,04920482","6,57715763","14,5"
16/08/2009 12.00,"4,07629669","3,1464981","14,5"
16/08/2009 13.00,"4,09074521","2,24017759","14,5"
16/08/2009 14.00,"4,02572636","1,24051325","14,5"
16/08/2009 15.00,"4,01850261","1,17684174","14,5"
16/08/2009 16.00,"4,10338753","0,90065334","14,5"
16/08/2009 17.00,"3,99502313","1,10358537","14,5"
16/08/2009 18.00,"4,08171425","0,91648852","14,5"
16/08/2009 19.00,"4,27496459","1,28442424","14,5"
16/08/2009 20.00,"4,24967891","1,08723203","14,5"
16/08/2009 21.00,"4,34540099","9,6733013","14,5"
16/08/2009 22.00,"4,38513416","18,24188341","14,5"
16/08/2009 23.00,"4,71022635","24,89823608","14,5"
17/08/2009 0.00,"4,30927918","23,85279272","14,5"
17/08/2009 1.00,"4,46098914","27,26001496","30,10000038"
17/08/2009 2.00,"4,30747299","22,32099392","30,10000038"
17/08/2009 3.00,"4,21355813","9,80735735","30,10000038"
17/08/2009 4.00,"4,23703659","2,36206186","30,10000038"
17/08/2009 5.00,"4,0022479","3,85743897","30,10000038"
17/08/2009 6.00,"4,57115973","25,028558","30,10000038"
17/08/2009 7.00,"5,5265692",,"30,10000038"
17/08/2009 8.00,"5,05879801",,"30,10000038"
17/08/2009 9.00,"4,48266243","35,57884016","30,10000038"
17/08/2009 10.00,"4,37790939","19,5238144","30,10000038"
17/08/2009 11.00,"5,21231315","13,19829891","30,10000038"
17/08/2009 12.00,"4,1973024","7,12806793","30,10000038"
17/08/2009 13.00,"4,22078188","3,00523762","30,10000038"
17/08/2009 14.00,"4,31108537","1,51032704","30,10000038"
17/08/2009 15.00,"3,92819911","0,46141149","30,10000038"
17/08/2009 16.00,"4,0365625","0,86113038","30,10000038"
17/08/2009 17.00,"4,32734009","1,33332173","30,10000038"
17/08/2009 18.00,"4,30747299","3,88565818","30,10000038"
17/08/2009 19.00,"4,11783605","10,24784391","30,10000038"
17/08/2009 20.00,"4,37790939","31,47383352","30,10000038"
17/08/2009 21.00,"4,59825058","38,38135416","30,10000038"
17/08/2009 22.00,"4,54226168","30,70169144","30,10000038"
17/08/2009 23.00,"4,39777649","22,02813288","30,10000038"
18/08/2009 0.00,"4,28399453","26,2158144","30,10000038"
18/08/2009 1.00,,"22,12969832","25,39999962"
18/08/2009 2.00,"4,34720616",,"25,39999962"
18/08/2009 3.00,"4,36707326","22,72605112","25,39999962"
18/08/2009 4.00,"4,12867219","12,8885855","25,39999962"
18/08/2009 5.00,"4,22620045","8,98526045","25,39999962"
18/08/2009 6.00,"4,39416512","25,18071496","25,39999962"
18/08/2009 7.00,"4,65423846","34,3899012","25,39999962"
18/08/2009 8.00,"4,4844676","25,56336352","25,39999962"
18/08/2009 9.00,"4,32734009","22,16684848","25,39999962"
18/08/2009 10.00,"4,1973024","11,50039511","25,39999962"
18/08/2009 11.00,"4,10699992","8,50640005","25,39999962"
18/08/2009 12.00,"4,08713282","8,15716751","25,39999962"
18/08/2009 13.00,"4,05823578","10,23831259","25,39999962"
18/08/2009 14.00,"3,97335086","2,994431","25,39999962"
18/08/2009 15.00,"4,07087811","1,39428585","25,39999962"
18/08/2009 16.00,"4,05281721","0,84998725","25,39999962"
18/08/2009 17.00,"4,10519372","3,87234492","25,39999962"
18/08/2009 18.00,"4,36346189","6,87966662","25,39999962"
18/08/2009 19.00,"4,20994574","9,79316649","25,39999962"
18/08/2009 20.00,"4,3933383","17,31858434","25,39999962"
18/08/2009 21.00,"4,45918295","37,5471868","25,39999962"
18/08/2009 22.00,"4,69758402","45,6192684","25,39999962"
18/08/2009 23.00,"4,95043361","55,596658","25,39999962"
19/08/2009 0.00,"4,78066275","51,8303048","25,39999962"
19/08/2009 1.00,"5,13645918",,"40,09999084"
19/08/2009 2.00,"4,55490401","45,02660576","40,09999084"
19/08/2009 3.00,"4,33456384","21,48405416","40,09999084"
19/08/2009 4.00,"4,2334242","11,38544185","40,09999084"
19/08/2009 5.00,"4,1973024","14,02443396","40,09999084"
19/08/2009 6.00,"5,02267621","34,919812","40,09999084"
19/08/2009 7.00,"5,47599989","46,25906184","40,09999084"
19/08/2009 8.00,"5,25565972","50,2586408","40,09999084"
19/08/2009 9.00,"4,40500024","29,25948896","40,09999084"
19/08/2009 10.00,"4,54226168","15,30006491","40,09999084"
19/08/2009 11.00,"4,51697702","9,1637858","40,09999084"
19/08/2009 12.00,"4,35262474","8,56593782","40,09999084"
19/08/2009 13.00,"4,41944978","7,90279886","40,09999084"
19/08/2009 14.00,"4,40500024","3,13822296","40,09999084"
19/08/2009 15.00,"4,15576405","1,95249998","40,09999084"
19/08/2009 16.00,"4,54226168","0,69768115","40,09999084"
19/08/2009 17.00,"4,15937542","1,50725637","40,09999084"
19/08/2009 18.00,"4,3435948","2,33636075","40,09999084"
19/08/2009 19.00,"4,36887945","3,89216471","40,09999084"
19/08/2009 20.00,"4,30747299","4,07069389","40,09999084"
19/08/2009 21.00,"4,65784983","33,82054584","40,09999084"
19/08/2009 22.00,"5,17619236",,"40,09999084"
19/08/2009 23.00,"4,63978994","39,29515632","40,09999084"
20/08/2009 0.00,"4,61992285","49,62580704","40,09999084"
20/08/2009 1.00,,"47,04267592","35,70000076"
20/08/2009 2.00,"4,40861262",,"35,70000076"
20/08/2009 3.00,"4,30205543","25,69228968","35,70000076"
20/08/2009 4.00,"4,31289157","21,7927848","35,70000076"
20/08/2009 5.00,"4,40138887","15,70246252","35,70000076"
20/08/2009 6.00,"4,75176571","31,65969904","35,70000076"
20/08/2009 7.00,"4,61992285","42,69740736","35,70000076"
20/08/2009 8.00,"4,81859075","55,79307776","35,70000076"
20/08/2009 9.00,"4,47001908","27,1406488","35,70000076"
20/08/2009 10.00,"4,2857997","13,8623671","35,70000076"
20/08/2009 11.00,"4,35262474","7,67447355","35,70000076"
20/08/2009 12.00,"4,30205543","8,13591563","35,70000076"
20/08/2009 13.00,"4,19910859","3,84790382","35,70000076"
20/08/2009 14.00,"4,48266243","2,57770869","35,70000076"
20/08/2009 15.00,"4,17021155","2,55486029","35,70000076"
20/08/2009 16.00,"4,18646626","1,7464208","35,70000076"
20/08/2009 17.00,"4,13047838","0,38504812","35,70000076"
20/08/2009 18.00,"4,2153633","0,75058046","35,70000076"
20/08/2009 19.00,"4,43028591","5,31867923","35,70000076"
20/08/2009 20.00,"4,24606653","3,31911728","35,70000076"
20/08/2009 21.00,"4,3237277","8,60079549","35,70000076"
20/08/2009 22.00,"4,5043347","20,46025464","35,70000076"
20/08/2009 23.00,"4,47363147","18,67141994","35,70000076"
21/08/2009 0.00,"4,19549722","22,0364692","35,70000076"
