,Comune Bari,,,,
,Via M.L.King,,,,
Parm,SO2,NO2,CO,PM10,BENZENE



22/08/2009 14.00,"2,23671658","1,95719203","0,1626841","43,9560318","0,89735402"
22/08/2009 15.00,"2,89372502","1,35108421","0,14622265",,"0,65014369"
22/08/2009 16.00,"2,52681278","2,02208531","0,16799883","40,53723145","0,50869526"
22/08/2009 17.00,"2,68857883","1,90268091","0,19112641",,"0,64089815"
22/08/2009 18.00,"3,13592255","2,36861619","0,18403622","44,4444313","0,52621411"
22/08/2009 19.00,"3,19737579","4,6152334","0,24734698",,"0,65079254"
22/08/2009 20.00,"3,49831626","7,70676532","0,32095401","38,0952301","1,04431764"
22/08/2009 21.00,"3,77756717","21,86264928","0,66794926",,"1,47385369"
22/08/2009 22.00,"4,25834782","30,64144432","0,81685839","42,00244141","2,90585681"
22/08/2009 23.00,"3,18833873","12,99947959","0,42260142",,"2,07857816"
23/08/2009 0.00,"3,35010479","11,89369925","0,38399798","39,07204056","1,49834813"
23/08/2009 1.00,"3,20550976","13,84439239","0,41116695",,"1,42356812"
23/08/2009 2.00,,"9,81580648","0,3260835","30,76922989","1,66315502"
23/08/2009 3.00,"3,79202586","7,22006381","0,27254127",,"0,8392823"
23/08/2009 4.00,"3,47843391","4,48025576","0,29871299","26,86202049","0,68372198"
23/08/2009 5.00,"4,16707207","4,80472216","0,33285914",,"1,75529115"
23/08/2009 6.00,"3,63206702","6,090915",,"21,97801971","0,61575485"
23/08/2009 7.00,"3,73147673","5,18629618","0,1886601",,"0,73789961"
23/08/2009 8.00,"3,7124985","10,00529715","0,26843115","30,76922989","0,93741975"
23/08/2009 9.00,"3,45041861","5,17980876","0,22904599",,"1,42502752"
23/08/2009 10.00,"3,10519593","3,10451058","0,21211505","36,14162064","0,99176111"
23/08/2009 11.00,"2,92625885","3,57953168","0,19847173",,"0,87464441"
23/08/2009 12.00,"2,52771587","2,99289375","0,15729364","47,37483978","0,77066735"
23/08/2009 13.00,"2,4897594","4,26221128","0,14608634",,"0,624677"
23/08/2009 14.00,"2,61266588","2,05193546","0,12319642","45,42124176","0,44819088"
23/08/2009 15.00,"2,56838367","2,27387277","0,12427521",,"0,47300873"
23/08/2009 16.00,"2,7952184","2,31670157","0,12306128","38,0952301","0,44381066"
23/08/2009 17.00,"2,49427895","2,62040365","0,12991614",,"0,51242664"
23/08/2009 18.00,"2,7825659","2,01299949","0,14939727","46,88644028","0,69929429"
23/08/2009 19.00,"3,64471952","2,62689298","0,15880814",,"0,58931387"
23/08/2009 20.00,"3,37450567","3,3329353","0,18566955","42,00244141","0,88145729"
23/08/2009 21.00,"3,19195315","5,05910611","0,20990038",,"0,87221174"
23/08/2009 22.00,"3,20731697","3,00197766","0,17479777","50,79365158","0,88389097"
23/08/2009 23.00,"3,24256212","2,18302218","0,12102486",,"0,70026654"
24/08/2009 0.00,"3,06904667","2,77355294","0,15887688","42,49084091","0,44089086"
24/08/2009 1.00,"3,00669033",,"0,17721165",,"0,89605633"
24/08/2009 2.00,,,"0,15337575",,"1,0057113"
24/08/2009 3.00,,,,,
24/08/2009 4.00,,,,,
24/08/2009 5.00,,,,,
24/08/2009 6.00,,,,,
24/08/2009 7.00,,,,,
24/08/2009 8.00,,,,,
24/08/2009 9.00,,,,,
24/08/2009 10.00,,,,,
24/08/2009 11.00,,,,,
24/08/2009 12.00,,,,,
24/08/2009 13.00,,,,,
24/08/2009 14.00,,,,,
24/08/2009 15.00,,,,,
24/08/2009 16.00,,,,,
24/08/2009 17.00,,,,,
24/08/2009 18.00,,,,,
24/08/2009 19.00,,,,,
24/08/2009 20.00,,,,,
24/08/2009 21.00,,,,,
24/08/2009 22.00,,,,,
24/08/2009 23.00,,,,,
25/08/2009 0.00,,,,,
25/08/2009 1.00,,,,,
25/08/2009 2.00,,,,,
25/08/2009 3.00,,,,,
25/08/2009 4.00,,,,,
25/08/2009 5.00,,,,,
25/08/2009 6.00,,,,,
25/08/2009 7.00,,,,,
25/08/2009 8.00,,,,,
25/08/2009 9.00,,,,,
25/08/2009 10.00,,,,,
25/08/2009 11.00,,,,,
25/08/2009 12.00,,,,,
25/08/2009 13.00,,,,,
25/08/2009 14.00,,,,,
25/08/2009 15.00,,,,,
25/08/2009 16.00,,,,,
25/08/2009 17.00,,,,,
25/08/2009 18.00,,,,,
25/08/2009 19.00,,,,,
25/08/2009 20.00,,,,,
25/08/2009 21.00,,,,,
25/08/2009 22.00,,,,,
25/08/2009 23.00,,,,,
26/08/2009 0.00,,,,,
26/08/2009 1.00,,,,,
26/08/2009 2.00,,,,,
26/08/2009 3.00,,,,,
26/08/2009 4.00,,,,,
26/08/2009 5.00,,,,,
26/08/2009 6.00,,,,,
26/08/2009 7.00,,,,,
26/08/2009 8.00,,,,,
26/08/2009 9.00,,,,,
26/08/2009 10.00,,,,,
26/08/2009 11.00,,,,,
26/08/2009 12.00,,,,,
26/08/2009 13.00,,,,,
26/08/2009 14.00,,,,,
26/08/2009 15.00,,,,,
26/08/2009 16.00,,,,,
26/08/2009 17.00,,,,,
26/08/2009 18.00,,,,,
26/08/2009 19.00,,,,,
26/08/2009 20.00,,,,,
26/08/2009 21.00,,,,,
26/08/2009 22.00,,,,,
26/08/2009 23.00,,,,,
27/08/2009 0.00,,,,,
27/08/2009 1.00,"8,30883915",,"0,20039049",,"0,81754596"
27/08/2009 2.00,"6,88908884",,"0,2195093","53,72404099","1,06070151"
27/08/2009 3.00,"5,52988767",,"0,19781467",,"1,67661806"
27/08/2009 4.00,"4,54211726",,"0,18727026","42,49084091","0,95266763"
27/08/2009 5.00,"3,62393305",,"0,1869394",,"0,67853121"
27/08/2009 6.00,"2,30630378",,,"31,74603081","0,85858496"
27/08/2009 7.00,"0,92541305",,"0,34672148",,"0,77326273"
27/08/2009 8.00,"0,35877828",,"0,37060747","37,11843109","1,69738114"
27/08/2009 9.00,"0,18887826",,"0,26151687",,"1,53354752"
27/08/2009 10.00,,,"0,22237287","19,53602028","0,95720955"
27/08/2009 11.00,,,"0,40891733",,"1,39793871"
27/08/2009 12.00,,,"0,32770052","38,0952301","1,52624851"
27/08/2009 13.00,,,"0,4351275",,"1,32851219"
27/08/2009 14.00,"4,84745524",,"0,32893076","40,04883957","0,75055312"
27/08/2009 15.00,"3,88156865",,"0,33540467",,
27/08/2009 16.00,"3,80124802",,"0,38899467","27,35042",
27/08/2009 17.00,"2,80671457",,"0,34895478",,"1,148133"
27/08/2009 18.00,"3,07384894",,"0,36576107","35,16482162","0,88810847"
27/08/2009 19.00,"3,5115515",,"0,4354071",,"0,8915144"
27/08/2009 20.00,"3,81839566",,"0,47878122","33,21123123","0,98510993"
27/08/2009 21.00,"3,60180008",,"0,5525863",,"0,46408659"
27/08/2009 22.00,"4,09004246",,"0,69584402","40,53723145","2,28328907"
27/08/2009 23.00,"5,11345464",,"0,91597776",,"2,23267909"
28/08/2009 0.00,"3,74709989",,"0,62021222","47,37483978","2,69952378"
28/08/2009 1.00,"3,33647088",,"0,51566395",,"1,87240684"
28/08/2009 2.00,,,"0,49048015","37,6068306","1,0746517"
28/08/2009 3.00,,,"0,46318769",,"1,36938948"
28/08/2009 4.00,,,"0,41113899","37,6068306","1,16743566"
28/08/2009 5.00,,,"0,47199276",,"2,54866709"
28/08/2009 6.00,,,,"35,65322113","1,59194366"
28/08/2009 7.00,,,"0,36849416",,"1,54636274"
28/08/2009 8.00,,,"0,40219994","53,23564148","1,98530604"
28/08/2009 9.00,,,"0,32206425",,"1,9338855"
28/08/2009 10.00,,,"0,26221354","52,2588501","1,65958637"
28/08/2009 11.00,,,"0,3564702",,"1,65763983"
28/08/2009 12.00,,,"0,20093804","46,39804077","1,35803468"
28/08/2009 13.00,,,"0,20842666",,"1,06572956"
28/08/2009 14.00,,,"0,13076193","34,18803024","1,18219741"
28/08/2009 15.00,,,"0,43232102",,"0,75558117"
28/08/2009 16.00,"5,75491519",,"0,54803115","37,11843109","0,72459928"
28/08/2009 17.00,"5,354565",,"0,59391817",,"0,87431999"
28/08/2009 18.00,"5,32835691",,"0,57725284","42,49084091","0,9098438"
28/08/2009 19.00,"5,86516918",,"0,60252286",,"0,65695658"
28/08/2009 20.00,"6,20045069",,"0,67058099","42,00244141","0,86118136"
28/08/2009 21.00,"6,21491039",,"0,83603779",,"1,18836145"
28/08/2009 22.00,"6,0350692",,"0,72449253","44,93283081","1,82633979"
28/08/2009 23.00,"5,94288933",,"0,69918524",,"1,17473568"
29/08/2009 0.00,"6,18599098",,"0,91665229","52,7472496","1,24740644"
29/08/2009 1.00,"5,58049664",,"0,84367203",,"2,26285043"
29/08/2009 2.00,"5,59224401",,"0,89239","34,67642975","1,82585264"
29/08/2009 3.00,"5,32293529",,"0,77119622",,"1,29590818"
29/08/2009 4.00,"5,16026512",,"0,65159033","31,25761986","1,00765784"
29/08/2009 5.00,"6,20316201",,"0,72747726",,"2,84194548"
29/08/2009 6.00,"5,68894342",,"0,69701368","29,7924099","1,74880167"
29/08/2009 7.00,"5,61303047",,"0,7101141",,"1,40864467"
29/08/2009 8.00,"5,95734904",,"0,77138961","42,97924042","1,65715268"
29/08/2009 9.00,"5,72057313",,"0,70933938",,"1,75026209"
29/08/2009 10.00,"5,66725386",,"0,74088758","48,35165024","1,49802371"
29/08/2009 11.00,"6,25286687",,"0,72995755",,"1,8944676"
29/08/2009 12.00,"6,40469276",,"0,68530892","52,2588501","2,0832828"
29/08/2009 13.00,"6,15436126",,"0,61767834",,"1,26330316"
29/08/2009 14.00,"5,58230385",,"0,57066477","42,00244141","0,98365054"
29/08/2009 15.00,"5,99259419",,"0,59740734",,"0,62662353"
29/08/2009 16.00,"6,23659995",,"0,61364628","27,35042","0,74033329"
29/08/2009 17.00,"5,97542316",,"0,62201913",,"1,32932375"
29/08/2009 18.00,"6,03687742",,"0,63031277","23,93161964","0,81657269"
29/08/2009 19.00,"6,3839063",,"0,7812723",,"1,24902855"
29/08/2009 20.00,"6,30076451",,"0,86917505","42,00244141","1,83412594"
29/08/2009 21.00,"6,71467029",,"0,67034916",,"2,22099986"
29/08/2009 22.00,"6,75352986",,"0,66492259","38,0952301","1,34781586"
29/08/2009 23.00,"6,93698649",,"0,74011169",,"1,55577101"
30/08/2009 0.00,"6,19774038",,"0,67131844","34,67642975","1,15819011"
30/08/2009 1.00,"5,74858843",,"0,80154214",,"1,44692658"
30/08/2009 2.00,,,"0,75042194","28,81562042","1,91231188"
30/08/2009 3.00,"6,3278757",,"0,65294755",,"1,20588029"
30/08/2009 4.00,"5,93294918",,"0,58457836","32,72283173","0,85144867"
30/08/2009 5.00,"6,22394745",,"0,70466889",,"2,14735584"
30/08/2009 6.00,"6,07844831",,,"32,23442078","0,94163827"
30/08/2009 7.00,"6,26913378",,"0,21749968",,"1,19079411"
30/08/2009 8.00,"5,78654491",,"0,18661553","44,93283081","1,68489034"
30/08/2009 9.00,"6,05133611",,"0,13374317",,"0,95266763"
30/08/2009 10.00,"5,59224401",,"0,15572439","52,7472496","0,96272576"
30/08/2009 11.00,"6,4110185",,"0,1439509",,"0,79353866"
30/08/2009 12.00,"6,15616847",,"0,11673883","50,30524063","0,7954852"
30/08/2009 13.00,"5,18376087",,"0,11137866",,"0,24104629"
30/08/2009 14.00,"5,59857076",,"0,09333165","33,69963074","0,50123354"
30/08/2009 15.00,"5,85793932",,"0,0927375",,"0,53124215"
30/08/2009 16.00,"5,89318448",,"0,09110417","26,37360954","0,32815336"
30/08/2009 17.00,"6,18779819",,"0,10434672",,"0,29652262"
30/08/2009 18.00,"6,09290802",,"0,13172888","14,16361046","0,42369644"
30/08/2009 19.00,"6,18056935",,"0,16664743",,"0,65338792"
30/08/2009 20.00,"5,617549",,"0,16266196","25,39682007","0,67528597"
30/08/2009 21.00,"5,68352077",,"0,14649642",,"0,70140253"
30/08/2009 22.00,"6,2438298",,"0,13747583","21,48962021","0,61559315"
30/08/2009 23.00,"6,0215136",,"0,13364997",,"0,68761506"
31/08/2009 0.00,"5,72057313",,"0,13595201","22,46640968","0,73141115"
31/08/2009 1.00,"5,8958958",,"0,10899624",,"0,46554701"
31/08/2009 2.00,"5,32293529",,"0,10754931","21,48962021","0,48517511"
31/08/2009 3.00,"5,67900224",,"0,09235771",,"0,37178876"
31/08/2009 4.00,"5,41330692",,"0,10684914","13,67521","0,36059566"
31/08/2009 5.00,"6,21039186",,"0,21635099",,"1,2608705"
31/08/2009 6.00,"6,12634596",,"0,17994823","19,53602028","1,6219533"
31/08/2009 7.00,"5,76485636",,"0,27047339",,"1,2525972"
31/08/2009 8.00,"5,72238136",,"0,26070953","28,81562042","1,96811264"
31/08/2009 9.00,"6,16701274",,"0,21032561",,"1,2693055"
31/08/2009 10.00,"5,81636843",,"0,18128216","29,30401993","1,12201644"
31/08/2009 11.00,"5,37264014",,"0,17957543",,"0,94390923"
31/08/2009 12.00,"5,25515529",,"0,15774217","25,39682007","0,80748885"
31/08/2009 13.00,"5,47024163",,"0,15590846",,"0,71843423"
31/08/2009 14.00,"6,21491039",,"0,13057437","23,93161964","0,74017158"
31/08/2009 15.00,"7,32649139",,"0,11915038",,"0,45370607"
31/08/2009 16.00,"7,02645503",,"0,13712982","19,53602028","0,56741583"
31/08/2009 17.00,"6,24021437",,"0,16563155",,"0,7095131"
31/08/2009 18.00,"6,05224022",,"0,20108832","18,07081032","0,89621905"
31/08/2009 19.00,"6,57278557",,"0,23627831",,"1,16402972"
31/08/2009 20.00,"7,3969817",,"0,22489859","16,11721039","1,2201549"
31/08/2009 21.00,"7,17195417",,"0,19397949",,"0,91454844"
31/08/2009 22.00,"6,82221296",,"0,13754107","16,60560989","0,87740251"
31/08/2009 23.00,"6,38842585",,"0,14439826",,"0,57666239"
01/09/2009 0.00,"5,45759015",,"0,29650182","13,67521","0,86588499"
01/09/2009 1.00,"5,69075063","36,97505904","0,27462196",,"1,35479045"
01/09/2009 2.00,,"24,43761616","0,22774236","24,42000961","1,08649263"
01/09/2009 3.00,"5,73955137",,"0,11905485",,"0,75558117"
01/09/2009 4.00,"5,11598189","11,57312377","0,1174553","12,69841003","0,49766488"
01/09/2009 5.00,"6,16701376","31,7809772","0,24163848",,"2,43901211"
01/09/2009 6.00,"5,55971018","37,85631896",,"18,55920982","1,2073407"
01/09/2009 7.00,"6,95957915","64,38742216","0,39272733",,"2,39359289"
01/09/2009 8.00,"6,27545952","59,83707248","0,38864866","36,14162064","2,2258662"
01/09/2009 9.00,"5,59314812","33,43057432","0,32079673",,"2,09025739"
01/09/2009 10.00,"5,89318448","21,78737384","0,23679091","30,76922989","1,17019376"
01/09/2009 11.00,"6,38209909","35,44356616","0,2500125",,"1,28439066"
01/09/2009 12.00,"5,96006036","14,11176074","0,18448358","33,21123123","0,94179997"
01/09/2009 13.00,"5,95011919","13,81973715","0,17095094",,"0,93466266"
01/09/2009 14.00,"5,52627325","8,14804154","0,14632284","31,25761986","1,09135897"
01/09/2009 15.00,"5,25877072","5,87416877","0,11219067",,"0,4540305"
01/09/2009 16.00,"5,24611823","7,19670108","0,13741991","27,35042","0,59564063"
01/09/2009 17.00,"5,7006918","11,61206165","0,14307132",,"0,61072681"
01/09/2009 18.00,"5,57597709","16,92164932","0,17912691","36,63003159","0,64641232"
01/09/2009 19.00,"5,85161358","22,030064","0,17241301",,"0,68793948"
01/09/2009 20.00,"6,34414262","29,2644028","0,21961066","25,39682007","0,69183256"
01/09/2009 21.00,"6,22033304","34,3585444","0,22955044",,"0,84544634"
01/09/2009 22.00,"6,54025073","43,99785416","0,32270151","28,81562042","1,11114878"
01/09/2009 23.00,"6,33600967","76,64582776","0,44146976",,"1,95448687"
02/09/2009 0.00,"6,70292191","93,47792856","0,85578454","30,28083038","2,14459875"
02/09/2009 1.00,"7,54609627","88,84972224","0,86517677",,"3,25785577"
02/09/2009 2.00,"6,85113237","69,964382","0,41315327","29,30401993","2,8421082"
02/09/2009 3.00,"6,43541938","40,14706704","0,26752711",,"2,39813482"
02/09/2009 4.00,"6,14351699","33,00746784","0,24008437","35,65322113","1,48764218"
02/09/2009 5.00,"7,16924285","45,86549576","0,34835714",,"2,99069393"
02/09/2009 6.00,"7,13490181","50,69746392","0,38701883","36,63003159","2,53422976"
02/09/2009 7.00,"7,41686405","67,34786736","0,37230138",,"2,06511512"
02/09/2009 8.00,"7,27136389","68,45755392","0,39495597","54,70085144","2,5755942"
02/09/2009 9.00,"6,77521942","49,56313168","0,39098565",,"1,64012099"
02/09/2009 10.00,"6,48150881","24,63619648","0,25629301","48,84004974","2,12480895"
02/09/2009 11.00,"7,01651386","20,21565248","0,18593983",,"0,99695188"
02/09/2009 12.00,"6,8276356","17,4498833","0,18180874","45,90964127","1,03701761"
02/09/2009 13.00,"6,28991923","14,67633801","0,17413139",,"0,981704"
02/09/2009 14.00,"5,90312565","9,3472747","0,13444916","37,6068306","1,19955353"
02/09/2009 15.00,"6,18147245","8,3375303","0,0990984",,"0,88324213"
02/09/2009 16.00,"7,19273962","13,12927189","0,12916472","39,07204056","0,89443421"
02/09/2009 17.00,"6,79329456","18,0780556","0,14981318",,"1,15640629"
02/09/2009 18.00,"7,1891252","25,90681608","0,19077225","55,67765045","1,02031034"
02/09/2009 19.00,"7,19364373","30,45196512","0,23600337",,"1,1635436"
02/09/2009 20.00,"7,01832107","39,69021376","0,33162541","35,65322113","1,18300898"
02/09/2009 21.00,"7,42861243","42,7596812","0,29215171",,"1,31975276"
02/09/2009 22.00,"7,21442918","59,13362856","0,37116434","36,14162064","1,47563751"
02/09/2009 23.00,"7,5632673","54,10438024","0,45089694",,"1,73323039"
03/09/2009 0.00,"6,87643635","75,79441416","0,71038322","42,49084091","1,76842977"
03/09/2009 1.00,"7,07073725","96,2073468","1,11200415",,"2,81939859"
03/09/2009 2.00,,"97,94520184","0,71549174","39,56044006","3,53945493"
03/09/2009 3.00,"7,65183173",,"0,37603055",,"3,04925178"
03/09/2009 4.00,"6,90806708","22,73870856","0,16752234","33,21123123","1,73306767"
03/09/2009 5.00,"7,51627376","31,00225784","0,24550045",,"2,07695605"
03/09/2009 6.00,"6,5221766","32,64277296",,"34,67642975","2,23446392"
03/09/2009 7.00,"7,0499518","50,23022848","0,43514265",,"1,38674662"
03/09/2009 8.00,"7,4801245","61,15832184","0,49982228","46,88644028","2,63804613"
03/09/2009 9.00,"7,13490181","39,48125128","0,37272428",,"2,1089112"
03/09/2009 10.00,"6,94783076","34,10159072","0,34557745","44,93283081","1,26492528"
03/09/2009 11.00,"7,07254446","24,3506584","0,33066778",,"1,41805293"
03/09/2009 12.00,"7,01018812","21,0813296","0,28953862","39,07204056","1,09200782"
03/09/2009 13.00,"7,03368489","18,97099019","0,28898874",,"1,11406858"
03/09/2009 14.00,"6,51313954","12,42712048","0,22109137","45,42124176","0,99565419"
03/09/2009 15.00,"6,31793554","12,38689009","0,21800412",,"0,71000024"
03/09/2009 16.00,"6,93788959","16,3324149","0,24684253","43,46763992","0,8222506"
03/09/2009 17.00,"6,966809","31,12036208","0,29846135",,"1,23102358"
03/09/2009 18.00,"7,03368489","27,4642548","0,29107176","48,35165024","1,2454599"
03/09/2009 19.00,"7,43403406","30,91918144","0,26974294",,"1,12542339"
03/09/2009 20.00,"6,8131759","26,89837928","0,27238632","39,07204056","1,0579434"
03/09/2009 21.00,"7,09875255","19,13581224","0,25502316",,"1,03555822"
03/09/2009 22.00,"7,22165903","15,27075969","0,25948045","21,97801971","0,63067831"
03/09/2009 23.00,"7,14574608","23,02034616","0,31071715",,"0,62824565"
04/09/2009 0.00,"6,78335339","16,16239412","0,26383872","33,21123123","0,97716208"
04/09/2009 1.00,"6,75352986","10,76714694","0,25266753",,"0,7010781"
04/09/2009 2.00,"6,4110185","8,12208422","0,23686547","31,74603081","0,78607693"
04/09/2009 3.00,"6,41282571","7,47444585","0,20478953",,"0,64138427"
04/09/2009 4.00,"6,52940645","10,28173602","0,20523689","32,72283173","0,59174755"
04/09/2009 5.00,"7,22527447","15,2798436","0,3346381",,"1,93210169"
04/09/2009 6.00,"7,45391641","34,98933232","0,32943055","32,23442078","1,60362289"
04/09/2009 7.00,"6,82944281","40,4974984","0,32776809",,"1,09006128"
04/09/2009 8.00,"7,60483819","54,76629552","0,44742408","31,74603081","1,58999712"
04/09/2009 9.00,"7,27407521","41,39302184","0,33891015",,"2,14411161"
04/09/2009 10.00,"7,09242681","17,17084984","0,2757124","21,48962021","1,47434083"
04/09/2009 11.00,"7,23883006","23,70042544","0,30094513",,"1,35170792"
04/09/2009 12.00,"7,53796332","17,94048146","0,25899115","34,67642975","1,27952431"
04/09/2009 13.00,"7,96180926","18,02613715","0,2594257",,"1,03442324"
04/09/2009 14.00,"7,81540601","11,58999908","0,22110535","41,02563095","0,79499805"
04/09/2009 15.00,"7,62472054","11,30835957","0,232421",,"1,00506245"
04/09/2009 16.00,"7,13490181","14,67893259","0,24963154","57,14284134","0,96580727"
04/09/2009 17.00,"7,68707688","28,22999168","0,32395155",,"1,38090599"
04/09/2009 18.00,"7,5632673","37,233332","0,28047841","29,30401993","1,50289006"
04/09/2009 19.00,"7,78016085","36,7038036","0,2884074",,"1,27644179"
04/09/2009 20.00,"7,63646892","28,3403332","0,28620322","27,35042","1,37312086"
04/09/2009 21.00,"7,37438904","24,16506056","0,27411984",,"0,94212439"
04/09/2009 22.00,"7,23431153","18,35191136","0,24704524","33,21123123","1,00133108"
04/09/2009 23.00,"7,60754951","16,33500757","0,23697032",,"0,6446285"
05/09/2009 0.00,"7,20900653","19,1461944","0,26372688","40,53723145","0,67853121"
05/09/2009 1.00,"7,25509697","18,42718298","0,27268223",,
05/09/2009 2.00,,"25,4837096","0,31492047","26,37360954",
05/09/2009 3.00,"7,69611496",,"0,24309356",,
05/09/2009 4.00,"7,6491204","21,22667984","0,23330523","33,69963074",
05/09/2009 5.00,"8,08471574","45,7019624","0,39535207",,
05/09/2009 6.00,"7,24334859","49,4125808",,"22,95482063",
05/09/2009 7.00,"7,66809864","56,66378344","0,40045361",,
05/09/2009 8.00,"7,86601498","49,31264056","0,41718301","30,76922989",
05/09/2009 9.00,"7,70063247","22,47265376","0,28201388",,
05/09/2009 10.00,"7,55151891","37,3164084","0,33827756","24,90842056",
05/09/2009 11.00,"7,79642777","21,79645584","0,27461031",,
05/09/2009 12.00,"7,34185521","16,36486345","0,22494286","29,30401993",
