,Bari,,,
20/01/2009 14.00,"6,1930093","6,56982894","1,12445917",
20/01/2009 15.00,"6,22190532","8,5477872","0,93729959",
20/01/2009 16.00,"6,14063278","10,68018726","0,88802009",
20/01/2009 17.00,"6,15869368","14,46737744","1,51362043",
20/01/2009 18.00,"6,21829395","15,31488482","1,74742428",
20/01/2009 19.00,"6,41515464","14,57250302","2,08317145",
20/01/2009 20.00,"6,58311931","12,9878011","1,85090307",
20/01/2009 21.00,"6,4241856","10,37908168","2,214086",
20/01/2009 22.00,"6,44044031","7,60293607","0,89652109",
20/01/2009 23.00,"6,27428183","6,52700014","1,03826082",
21/01/2009 0.00,"6,50545814","4,60225474","1,55656349",
21/01/2009 1.00,"6,44585787","5,195382","2,21766721",
21/01/2009 2.00,"6,53977375","5,19019092","2,47713484",
21/01/2009 3.00,"6,63007725","3,76512761","1,92714533",
21/01/2009 4.00,"6,30317887","5,81836131","1,91258167",
21/01/2009 5.00,"6,60659777","9,02410655","2,05695779",
21/01/2009 6.00,"6,6932899","3,21742565","1,79146943",
21/01/2009 7.00,"6,84499884","4,59836191","1,51291211",
21/01/2009 8.00,"6,94613949","9,75870078","1,45210027",
21/01/2009 9.00,"6,90279292","11,19154593","1,57592929",
21/01/2009 10.00,"6,675229","14,57639968","2,08458809",
21/01/2009 11.00,"6,16591743","12,08578259","1,4687889",
21/01/2009 12.00,"6,55783466","11,51212332","1,69554683",
21/01/2009 13.00,"6,33207591","8,46212578","2,10934667",
21/01/2009 14.00,"6,37180908","15,33565679","2,14823554",
21/01/2009 15.00,"6,33207591","7,42902055","1,68889468",
21/01/2009 16.00,"6,31943358","9,88848734","1,9712301",
21/01/2009 17.00,"6,29053655","11,53937314","1,97059983",
21/01/2009 18.00,"6,05394167","16,48945702","2,22711419",
21/01/2009 19.00,"6,22732389","6,5542557","3,16205232",
21/01/2009 20.00,"6,03226838","4,0376813","3,14205626",
21/01/2009 21.00,"5,99795378","3,48219176","2,79713821",
21/01/2009 22.00,"6,10451199","3,6911485","2,51251939",
21/01/2009 23.00,"6,18578453","3,97019152","2,36908925",
22/01/2009 0.00,"6,27608803","4,85793503","2,20975686",
22/01/2009 1.00,,"9,69510574","2,04089826",
22/01/2009 2.00,,,"2,43734077",
22/01/2009 3.00,,"15,80678506",,
22/01/2009 4.00,,"19,85742016","3,2769854",
22/01/2009 5.00,,"22,11184024","3,08396121",
22/01/2009 6.00,,"20,39344936","2,54845614",
22/01/2009 7.00,,"19,8717028","2,38955597",
22/01/2009 8.00,,"18,78669825","2,98933641",
22/01/2009 9.00,,"31,34230704","3,13571983",
22/01/2009 10.00,,"23,85747712","3,18295359",
22/01/2009 11.00,,"21,94830688","3,51204861",
22/01/2009 12.00,,"25,70565456","2,8481489",
22/01/2009 13.00,,"14,31423006","1,92116306",
22/01/2009 14.00,,"13,37197161","2,82535917",
22/01/2009 15.00,,"14,44531487","3,14886685",
22/01/2009 16.00,,"15,86258678","2,39353211",
22/01/2009 17.00,,"16,22859138","1,49252344",
22/01/2009 18.00,,"18,51284058","1,36853715",
22/01/2009 19.00,,"18,13127421","1,64988815",
22/01/2009 20.00,,"16,24286255","1,92033707",
22/01/2009 21.00,,"18,87625059","2,84712719",
22/01/2009 22.00,,"17,5056984","2,5778188",
22/01/2009 23.00,,"17,1370973","2,92655689",
23/01/2009 0.00,,"11,14222398","3,17464714",
23/01/2009 1.00,,"9,71716831","3,01539397",
23/01/2009 2.00,,"8,61008398","2,69173017",
23/01/2009 3.00,,"5,81576482","1,68208525",
23/01/2009 4.00,,"3,47570243","1,57986466",
23/01/2009 5.00,,"4,01950965","1,44946271",
23/01/2009 6.00,,"3,73527746","1,6385527",
23/01/2009 7.00,,"5,80927549","1,30052212",
23/01/2009 8.00,,"9,4549987","1,709874",
23/01/2009 9.00,,"13,17209495","1,04428154",
23/01/2009 10.00,,"14,25192754",,
23/01/2009 11.00,,"13,53291038","0,73198931",
23/01/2009 12.00,"0,42442563","15,45894829","0,75269718",
23/01/2009 13.00,"0,33412315","16,73735546","1,23612675",
23/01/2009 14.00,"0,38649865","16,84117898","1,2891459",
23/01/2009 15.00,"0,30341992","16,37006218","1,34169322",
23/01/2009 16.00,"0,38830484","17,00991106","1,7848965",
23/01/2009 17.00,"0,37024394","18,97358478","2,56002809",
23/01/2009 18.00,"0,35579542","21,94180608","2,2539989",
23/01/2009 19.00,"0,58516655","39,2606256","2,10793003",
23/01/2009 20.00,"0,90845254","39,38131104","1,77966099",
23/01/2009 21.00,"0,7188156","27,39157968","1,95135287",
23/01/2009 22.00,"0,50931157","9,85344611","1,84677082",
23/01/2009 23.00,"0,3413469","6,1363403","2,03605652",
24/01/2009 0.00,"0,29438896","5,98319101","1,86605856",
24/01/2009 1.00,,"4,97863768","1,66114554",
24/01/2009 2.00,"0,28355282",,"1,31319616",
24/01/2009 3.00,"0,33954071","4,87221194",,
24/01/2009 4.00,"0,40455955","4,07531902","1,04400776",
24/01/2009 5.00,"0,3774687","3,44195754","0,91958693",
24/01/2009 6.00,"0,45693505","11,75741571","0,83244143",
24/01/2009 7.00,"0,55988087","15,28243627","1,20944009",
24/01/2009 8.00,"0,77480348","23,40322416","1,63583592",
24/01/2009 9.00,"0,63031829","19,57708272","1,64390471",
24/01/2009 10.00,"0,31606224","12,03516813","1,45221794",
24/01/2009 11.00,"0,37385632","13,24348138","1,21656407",
24/01/2009 12.00,"0,31064367","10,69186576","1,1996005",
24/01/2009 13.00,"0,2311763","11,75222846","1,1005289",
24/01/2009 14.00,"0,26007436","19,94697824","1,24754142",
24/01/2009 15.00,"0,32509219","21,79385552","1,21203804",
24/01/2009 16.00,"0,36121399","19,43303264","1,31413981",
24/01/2009 17.00,"0,42803801","19,92881424","1,41801354",
24/01/2009 18.00,"0,67366385","18,91648098","1,30579608",
24/01/2009 19.00,"0,50389299","27,05153048","1,79292568",
24/01/2009 20.00,"0,52376009","24,01580984","1,47524416",
24/01/2009 21.00,"0,68630618","25,87436944","1,09450585",
24/01/2009 22.00,"0,76757872","19,4434148","1,23730689",
24/01/2009 23.00,"0,51834151","4,31023498","1,45249288",
25/01/2009 0.00,"0,60322643","7,85342528","1,87601581",
25/01/2009 1.00,"0,51834151","4,14799987","2,67342686",
25/01/2009 2.00,"0,38108007","2,71774548","2,9132922",
25/01/2009 3.00,"0,2329825","1,67555252","1,42336671",
25/01/2009 4.00,"0,1607399","1,55744637","2,04365349",
25/01/2009 5.00,"0,2510434","1,84297871","1,68728115",
25/01/2009 6.00,"0,16435229","1,60027708","1,78654964",
25/01/2009 7.00,"0,22575875","2,1726381","1,04377127",
25/01/2009 8.00,"0,20950403","2,88906259","0,62630866",
25/01/2009 9.00,"0,20950403","6,02472347","1,00543345",
25/01/2009 10.00,"0,38469245","11,46799627","1,74585036",
25/01/2009 11.00,"0,28716521","6,86314886","1,1958993",
25/01/2009 12.00,"0,2691043","5,24859487","0,9837062",
25/01/2009 13.00,"0,22756494","2,62429648","0,78674431",
25/01/2009 14.00,"0,19324932","2,63857338","0,5989533",
25/01/2009 15.00,"0,21853398","3,4523397","1,28851563",
25/01/2009 16.00,"0,180607","5,40433874","1,34417234",
25/01/2009 17.00,"0,36843774","8,46342402","1,01503654",
25/01/2009 18.00,"0,35760161","9,3927","0,87077925",
25/01/2009 19.00,"0,43526278","9,75870078","1,01511576",
25/01/2009 20.00,"0,45693505","7,63927554","1,44714087",
25/01/2009 21.00,"0,50569918","12,10395042","1,28946045",
25/01/2009 22.00,"0,49486305","5,894935","1,14961152",
25/01/2009 23.00,"0,50569918","8,18567926","1,18472112",
26/01/2009 0.00,"0,56529945","5,99876616","1,40474885",
26/01/2009 1.00,,"4,78655242","1,02456275",
26/01/2009 2.00,"0,45512886",,"1,08427249",
26/01/2009 3.00,"0,4298442","4,10127633",,
26/01/2009 4.00,"0,46596601","3,08893542","1,11320294",
26/01/2009 5.00,"0,47499595","5,29661666","0,81339135",
26/01/2009 6.00,"0,54182099","14,03647765","0,69723852",
26/01/2009 7.00,"0,66824528","20,17540488","1,0005521",
26/01/2009 8.00,"0,84885227","24,96586352","1,03668574",
26/01/2009 9.00,"0,77299729","24,24423648","1,41553442",
26/01/2009 10.00,"0,37205013","14,09359291","1,19444305",
26/01/2009 11.00,"0,38830484","7,1292113","1,07195262",
26/01/2009 12.00,"0,22937113","5,92089231","0,83236338",
26/01/2009 13.00,"0,32509219","5,23042514","0,54369152",
26/01/2009 14.00,"0,27452288","5,51076449","0,8304353",
26/01/2009 15.00,"0,24020726","5,6418493","0,62945766",
26/01/2009 16.00,"0,22034017","6,0597647","0,5814783",
26/01/2009 17.00,"0,24562482","9,8703176","0,63496927",
26/01/2009 18.00,"0,34495928","15,06699785","0,9602862",
26/01/2009 19.00,"0,33412315","16,45571595","1,5438114",
26/01/2009 20.00,"0,4497113","16,3402063","1,59049179",
26/01/2009 21.00,"0,33231695","10,61139542","1,33342755",
26/01/2009 22.00,"0,41358949","7,67172218","1,02094076",
26/01/2009 23.00,"0,42262045","5,40044782","1,48465154",
27/01/2009 0.00,"0,39011103","9,46538086","1,22266517",
27/01/2009 1.00,"0,43706897","3,20314874","1,65075374",
27/01/2009 2.00,"0,45512886","3,79757425","2,32677645",
27/01/2009 3.00,"0,37927388","2,68400059","1,796783",
27/01/2009 4.00,"0,38288626","1,92474348","1,69912804",
27/01/2009 5.00,"0,48944447","3,80146708","1,4490305",
27/01/2009 6.00,"0,59961506","5,04353096","2,75801285",
27/01/2009 7.00,"0,53640241","6,51531782","2,40738746",
27/01/2009 8.00,"0,50028061","14,37262637","1,69609787",
27/01/2009 9.00,"0,57794178","13,50695307","2,11135397",
27/01/2009 10.00,"0,42442563","12,7710606","1,52420911",
27/01/2009 11.00,"0,3774687","6,42706372","2,43159383",
27/01/2009 12.00,"0,32509219","5,47312677","2,36790794",
27/01/2009 13.00,"0,28535901","4,92023373","2,08238508",
27/01/2009 14.00,"0,14990377","5,04612746","1,75175342",
27/01/2009 15.00,"0,22937113","6,20382816","1,70865424",
27/01/2009 16.00,"0,29980753","8,13895571","1,90093167",
27/01/2009 17.00,"0,25284959","10,1545517","1,71054271",
27/01/2009 18.00,"0,40817193","24,86592328","1,90907968",
27/01/2009 19.00,"0,33412315","13,34472178","1,97607067",
27/01/2009 20.00,"0,45693505","13,08384468","2,17476492",
27/01/2009 21.00,"0,37385632","9,89108383","1,80032576",
27/01/2009 22.00,"0,43887415","8,91638256","1,93194746",
27/01/2009 23.00,"0,4677722","8,01695482","2,4221084",
28/01/2009 0.00,"0,49666924","5,62238131","1,77119843",
28/01/2009 1.00,,"4,68012668","2,0222804",
28/01/2009 2.00,"0,36482536",,"3,20991518",
28/01/2009 3.00,"0,54543236","3,10840341",,
28/01/2009 4.00,"0,63934824","5,36280819","2,38129146",
28/01/2009 5.00,"0,57974797","4,45429845","0,89459302",
28/01/2009 6.00,"0,64115443","4,9734466","0,72479077",
28/01/2009 7.00,"0,81092427","25,51097472","0,95871229",
28/01/2009 8.00,"0,69172374","24,17804304","1,37668516",
28/01/2009 9.00,"0,78383343","25,90031528","1,86975743",
28/01/2009 10.00,"1,01501075","32,39488216","2,03770966",
28/01/2009 11.00,"0,80370052","19,55113688","1,35838185",
28/01/2009 12.00,"0,63934824","20,97360752","1,75927116",
28/01/2009 13.00,"0,71520322","21,34090272","1,20298599",
28/01/2009 14.00,"0,73145793","23,62126864","1,52172883",
28/01/2009 15.00,"0,53459622","16,00924483","1,61347957",
28/01/2009 16.00,"0,59780887","12,69577942","1,7693088",
28/01/2009 17.00,"0,56168707","14,08320884","1,88916284",
28/01/2009 18.00,"0,61225739","17,22665347","1,54203944",
28/01/2009 19.00,"0,65199056","19,30972776","1,55038433",
28/01/2009 20.00,"0,65560295","11,78078226","1,48713066",
28/01/2009 21.00,"0,75132401","15,96252511","2,60308882",
28/01/2009 22.00,"0,74771264","15,03973655","3,02184923",
28/01/2009 23.00,"0,77299729","10,62567806","1,84204791",
29/01/2009 0.00,"0,77299729","10,87745978","0,90049607",
29/01/2009 1.00,"0,77660968","8,10261624","1,11517179",
29/01/2009 2.00,"0,65199056","7,39917041","1,06742659",
29/01/2009 3.00,"0,73687549","5,6418493","2,21451938",
29/01/2009 4.00,"0,69533612","7,98451009","2,944308",
29/01/2009 5.00,"0,76938491","8,68535942","3,28218246",
29/01/2009 6.00,"0,75854877","8,5335103","3,18255982",
29/01/2009 7.00,"0,72423316","8,62436089","2,70900945",
29/01/2009 8.00,"0,7910582","12,97482244","2,23888302",
29/01/2009 9.00,"0,78202724","13,3992329","1,38306121",
29/01/2009 10.00,"0,98972508","13,55497486","1,41321141",
29/01/2009 11.00,"0,99153127","14,07153034","2,28839902",
29/01/2009 12.00,"0,70256089","14,76848302","2,08222664",
29/01/2009 13.00,"0,64476681","11,02801448","2,3338212",
29/01/2009 14.00,"0,56891183","10,60620816","2,80095591",
29/01/2009 15.00,"0,5725232","10,70094967","2,36912886",
29/01/2009 16.00,"0,47860834","10,71133374","1,76808788",
29/01/2009 17.00,"0,63392966","14,23116705","1,5849825",
29/01/2009 18.00,"0,72242697","13,29539792","1,41356557",
29/01/2009 19.00,"0,89400402","15,66531427","1,3065044",
29/01/2009 20.00,"0,75493639","13,14225054","1,3905009",
29/01/2009 21.00,"0,78383343","9,50172224","1,67480284",
29/01/2009 22.00,"0,6285121","9,72365764","1,64634538",
29/01/2009 23.00,"0,53640241","8,98646692","1,23333191",
30/01/2009 0.00,"0,44790511","9,3472747","1,51936737",
30/01/2009 1.00,,"8,72559364","1,62934104",
30/01/2009 2.00,"0,56529945",,"1,33051388",
30/01/2009 3.00,"0,57613559","5,3121899",,
30/01/2009 4.00,"0,5905841","4,85534045","2,0914779",
30/01/2009 5.00,"0,61586978","5,23172338","2,08659655",
30/01/2009 6.00,"0,55085093","6,48416942","2,67708729",
30/01/2009 7.00,"0,64837818","8,0675731","1,68243941",
30/01/2009 8.00,"0,8416275","11,21231598","1,82713008",
30/01/2009 9.00,"0,83982131","15,84052613","2,00153757",
30/01/2009 10.00,"0,63934824","13,06956395","2,42336776",
30/01/2009 11.00,"0,85427085","12,90733266","2,67818938",
30/01/2009 12.00,"0,62309353","11,35767387","2,46036583",
30/01/2009 13.00,"0,54362616","8,80995682","2,20389108",
30/01/2009 14.00,"0,56710564","10,80737542","2,87735545",
30/01/2009 15.00,"0,66643908","13,74446554","3,07301836",
30/01/2009 16.00,"0,60322643","14,02869581","2,35035372",
30/01/2009 17.00,"0,66824528","14,51409716","1,56077497",
30/01/2009 18.00,"0,68269379","17,17344251","1,89994724",
30/01/2009 19.00,"0,76938491","12,33497355","2,42927198",
30/01/2009 20.00,"0,77299729","12,2856516","2,92171515",
30/01/2009 21.00,"0,61406358","10,17271378","3,10868018",
30/01/2009 22.00,"0,62489972","12,36093086","3,93517778",
30/01/2009 23.00,"0,59600268","8,22072239","3,48315778",
31/01/2009 0.00,"0,61225739","6,81772356","2,49535777",
31/01/2009 1.00,"0,58336035","6,60097733","3,01015962",
31/01/2009 2.00,"0,62489972","7,16684902","3,06750791",
31/01/2009 3.00,"0,55626951","4,49193617","2,81075706",
31/01/2009 4.00,"0,61948114","5,3173829","3,20227861",
31/01/2009 5.00,"0,55988087","7,9909975","3,26549267",
31/01/2009 6.00,"0,57613559","5,2576807","3,14977206",
31/01/2009 7.00,"0,51292293","6,05587186","3,45312524",
31/01/2009 8.00,"0,69172374","8,58023193","2,79894862",
31/01/2009 9.00,"0,65740914","10,37388486","1,2306163",
31/01/2009 10.00,"0,50569918","10,65422995","0,8177601",
31/01/2009 11.00,"0,56349326","7,3563397","0,84141659",
31/01/2009 12.00,"0,55988087","5,75606262","0,94765061",
31/01/2009 13.00,"0,48041453","8,15582911","1,17826586",
31/01/2009 14.00,"0,47499595","6,92674389","1,56604892",
31/01/2009 15.00,"0,50569918","5,47053218","2,05428178",
31/01/2009 16.00,"0,48944447","3,62495698","2,29076047",
31/01/2009 17.00,"0,65379676","5,7301053","1,58273871",
31/01/2009 18.00,"0,48041453","9,54065821","2,37680388",
31/01/2009 19.00,"0,68811237","12,7996125","2,08037778",
31/01/2009 20.00,"0,76216116","17,62120806","1,99043745",
31/01/2009 21.00,"0,77841587","11,47059086","2,24037888",
31/01/2009 22.00,"0,75854877","17,77694619","1,86326256",
31/01/2009 23.00,"0,86510698","21,46158816","1,76883581",
01/02/2009 0.00,"0,8434337","16,1234658","1,47874732",
01/02/2009 1.00,,"11,99103343","1,21129011",
01/02/2009 2.00,"0,60683882",,"1,5288528",
01/02/2009 3.00,"0,969859","12,08967925",,
01/02/2009 4.00,"0,88677925","8,71780798","1,44430642",
01/02/2009 5.00,"0,76938491","10,33884173","1,94761322",
01/02/2009 6.00,"0,78383343","12,25060846","1,18487956",
01/02/2009 7.00,"0,58155416","7,09806291","1,8964837",
01/02/2009 8.00,"0,52556628","9,30963698","0,83244143",
01/02/2009 9.00,"0,5905841","10,77752336","0,80855078",
01/02/2009 10.00,"0,61948114","7,68470084","1,55069888",
01/02/2009 11.00,"0,69172374","5,45236054","1,97319778",
01/02/2009 12.00,"0,44248653","4,46597886","1,99457087",
01/02/2009 13.00,"0,56168707","7,43161514","2,07919647",
01/02/2009 14.00,"0,48763828","10,65941721","2,38963519",
01/02/2009 15.00,"0,43887415","4,26350953","2,39006857",
01/02/2009 16.00,"0,44429272","2,98899901","1,63371096",
01/02/2009 17.00,"0,51834151","4,50880766","1,956155",
01/02/2009 18.00,"0,66463289","9,78595634","2,18991807",
01/02/2009 19.00,"0,74410025","8,85538211","2,6440642",
01/02/2009 20.00,"0,69172374","9,83527446","2,67275815",
01/02/2009 21.00,"0,61767495","8,33882854","2,16106685",
01/02/2009 22.00,"0,61948114","10,20386026","2,52074662",
01/02/2009 23.00,"0,72784554","13,21362742","2,49232761",
02/02/2009 0.00,"0,67727522","8,35310545","2,37302462",
02/02/2009 1.00,"0,57432939","6,491957","2,66232674",
02/02/2009 2.00,"0,62489972","5,56917035","1,98583221",
02/02/2009 3.00,"0,64476681","5,2719576","2,72935851",
02/02/2009 4.00,"0,63031829","12,98910317","2,65555692",
02/02/2009 5.00,"0,72965174","16,76721134","2,63438072",
02/02/2009 6.00,"0,84704608","8,29729799","3,05558181",
02/02/2009 7.00,"0,82356762","5,58863834","3,18330658",
02/02/2009 8.00,"0,68630618","9,3641481","2,71487406",
02/02/2009 9.00,"0,50569918","11,33430923","3,19952338",
02/02/2009 10.00,"0,43887415","9,84695487","2,5047267",
02/02/2009 11.00,"0,32689838","7,14349012","1,85173022",
02/02/2009 12.00,"0,27271669","7,87808434","3,29820121",
02/02/2009 13.00,"0,26729811","6,18825492","2,67669468",
02/02/2009 14.00,"0,36121399","7,89625408","2,48095255",
02/02/2009 15.00,"0,26187953","7,73661546","3,25403839",
02/02/2009 16.00,"0,25465578","7,27197843","3,21700071",
02/02/2009 17.00,"0,27994044","5,894935","3,01334706",
02/02/2009 18.00,"0,27994044","5,27844502","3,09860293",
02/02/2009 19.00,"0,27994044","4,90206399","3,00681374",
02/02/2009 20.00,"0,2889714","4,02340439","3,22747057",
02/02/2009 21.00,"0,24381965","3,55876545","2,88392954",
02/02/2009 22.00,"0,25826817","2,8721911","2,52511537",
02/02/2009 23.00,"0,32509219","1,9818511","2,45930452",
03/02/2009 0.00,"0,24201346","1,96497961","2,67165606",
03/02/2009 1.00,,"1,92863822","2,71625226",
03/02/2009 2.00,,,"2,44611788",
03/02/2009 3.00,,"2,22714922",,
03/02/2009 4.00,,"1,9195524","2,95607683",
03/02/2009 5.00,,"2,31799982","2,21546419",
03/02/2009 6.00,,"3,19795766","2,59198986",
03/02/2009 7.00,,"3,94033946","2,4882338",
03/02/2009 8.00,,"6,20252991","2,36660896",
03/02/2009 9.00,,"8,62436089","1,34381818",
03/02/2009 10.00,,"7,7431067","1,41671456",
03/02/2009 11.00,,"7,4562742","1,41986356",
03/02/2009 12.00,,"5,34982954","2,21979333",
03/02/2009 13.00,,"4,42574464","1,14658135",
03/02/2009 14.00,,"4,70478574","1,15457092",
03/02/2009 15.00,,"5,47312677","1,66634144",
03/02/2009 16.00,,"5,71193557","1,98417907",
03/02/2009 17.00,,"5,97929626","2,27517394",
03/02/2009 18.00,,"8,96959352","3,28969904",
03/02/2009 19.00,,"10,56727028","2,49067447",
03/02/2009 20.00,"0,30703128","9,51989198","2,94135705",
03/02/2009 21.00,"0,34495928","6,89689374","3,25730505",
03/02/2009 22.00,"0,23478869","5,34982954","3,7738777",
03/02/2009 23.00,"0,24562482","4,3309993","3,54715822",
04/02/2009 0.00,"0,18421938","3,93774488","2,98331453",
04/02/2009 1.00,"0,19324932","2,19340434","2,97768641",
04/02/2009 2.00,"0,28355282","2,70865966","2,56927819",
04/02/2009 3.00,"0,25826817","2,34525538","2,06404332",
04/02/2009 4.00,"0,41358949","3,04091363","1,9225797",
04/02/2009 5.00,"0,37385632","2,59963742","3,26679165",
04/02/2009 6.00,"0,26368573","3,25246687","3,55526662",
04/02/2009 7.00,"0,30703128","5,91829773","3,8492532",
04/02/2009 8.00,"0,29800134","12,38689009","1,72270531",
04/02/2009 9.00,"0,27632805","11,32393281","2,06246824",
04/02/2009 10.00,,,,
04/02/2009 11.00,,,,
04/02/2009 12.00,,,,
04/02/2009 13.00,,,,
04/02/2009 14.00,,,,
04/02/2009 15.00,,,,
04/02/2009 16.00,"0,08849731","4,81899906","2,20164846",
04/02/2009 17.00,"0,12823048","6,3582757","2,62619426",
04/02/2009 18.00,"0,15170996","9,97414685","2,50555385",
04/02/2009 19.00,"0,09933344","7,36282902","1,8886514",
04/02/2009 20.00,"0,15351615","5,1356798","1,7142043",
04/02/2009 21.00,"0,22756494","8,59970182","1,93986014",
04/02/2009 22.00,"0,18602456","5,11231707","1,59261791",
04/02/2009 23.00,"0,180607","6,1480207","1,4496596",
05/02/2009 0.00,"0,22034017","7,47963884","1,5316488",
05/02/2009 1.00,,"10,87227252","2,27863748",
05/02/2009 2.00,"0,2889714",,"2,46989204",
05/02/2009 3.00,"0,39191722","14,70228576",,
05/02/2009 4.00,"0,5400148","10,64514604","1,18117952",
