,TARANTO,,,,
,Talsano,,,,
Parm,SO2,NOX,NO2,PM10,O3
Unit,ug/m3 293K,ug/m3 293K,ug/m3 293K,ug/m3,ug/m3 293K
,,,,,
,,,,,
12/12/2009 11.00,"14,594885","36,787356","16,268821","15,5","37,360603"
12/12/2009 12.00,"9,141892","28,108023","11,190243","15,5","46,567551"
12/12/2009 13.00,"7,112366","23,82153","10,325861","15,5","50,119466"
12/12/2009 14.00,"2,805945","18,640119","5,894935","15,5","55,833847"
12/12/2009 15.00,"1,037333","17,216041","3,643127","15,5","56,531276"
12/12/2009 16.00,"2,667815","25,017334","10,968316","15,5","50,993637"
12/12/2009 17.00,"0,672596","22,219753","8,183085","15,5","53,682177"
12/12/2009 18.00,"3,226656","50,978871","35,403336","15,5","22,624118"
12/12/2009 19.00,"4,403925","32,625392","18,075461","15,5","35,879418"
12/12/2009 20.00,"4,313644","30,389404","16,647803","15,5","34,662608"
12/12/2009 21.00,"1,982578","23,568612","9,797637","15,5","37,974406"
12/12/2009 22.00,"2,288632","33,232377","17,948272","15,5","22,242335"
12/12/2009 23.00,"2,912477","45,257918","28,854278","15,5","17,532983"
13/12/2009 0.00,"4,456288","37,345087","22,595938","15,5","25,272202"
13/12/2009 1.00,"1,775834","39,177703","24,085903","31,1","18,162967"
13/12/2009 2.00,"0,663568","32,085844","17,227955","31,1","20,79217"
13/12/2009 3.00,"0,487519","25,943373","10,14936","31,1","28,397827"
13/12/2009 4.00,"0,228412","25,102935","9,259021","31,1","29,324605"
13/12/2009 5.00,"0,506478","21,988898","6,118168","31,1","39,327457"
13/12/2009 6.00,"11,677895","41,354015","22,660832","31,1","21,445072"
13/12/2009 7.00,"11,825045","51,645508","26,951609","31,1","15,441554"
13/12/2009 8.00,"2,968451","27,58146","10,236308","31,1","28,097022"
13/12/2009 9.00,"3,486666","30,362158","11,427758","31,1","27,221515"
13/12/2009 10.00,"7,171952","50,812851","20,830837","31,1","23,159676"
13/12/2009 11.00,"15,654782","57,234189","23,644632","31,1","23,720849"
13/12/2009 12.00,"14,697805","44,903834","18,928166","31,1","31,721776"
13/12/2009 13.00,"18,708101","32,288153","13,682162","31,1","43,628076"
13/12/2009 14.00,"20,847768","50,279806","26,306558","31,1","33,181399"
13/12/2009 15.00,"11,808793","33,358186","15,588741","31,1","44,708627"
13/12/2009 16.00,"9,127446","36,664147","19,226652","31,1","43,232807"
13/12/2009 17.00,"3,230267","44,554933","27,272174","31,1","39,550036"
13/12/2009 18.00,"1,225118","48,493863","29,922435","31,1","29,240954"
13/12/2009 19.00,"0,728571","40,669213","21,766608","31,1","26,298789"
13/12/2009 20.00,"0,082156","34,307571","15,908014","31,1","21,048466"
13/12/2009 21.00,,"33,043011","14,059842","31,1","26,658966"
13/12/2009 22.00,,"33,589039","14,373928","31,1","23,901616"
13/12/2009 23.00,,"33,769303","15,773037","31,1","27,078514"
14/12/2009 0.00,,"28,699444","10,620479","31,1","35,098333"
14/12/2009 1.00,,"25,773472","6,828106","20,29999","41,510146"
14/12/2009 2.00,"0,446893",,,"20,29999","43,702269"
14/12/2009 3.00,"0,354806","21,418223","3,390043","20,29999",
14/12/2009 4.00,"0,348486","21,400078","2,549021","20,29999","66,271444"
14/12/2009 5.00,"0,02257","21,577761","2,469851","20,29999","65,557817"
14/12/2009 6.00,"0,024376","21,649098","2,52436","20,29999","64,682607"
14/12/2009 7.00,,"22,410418","3,488681","20,29999","64,145372"
14/12/2009 8.00,,"28,801908","10,556884","20,29999","68,756998"
14/12/2009 9.00,,"31,573523","11,593882","20,29999","71,371821"
14/12/2009 10.00,,"23,840975","7,599041","20,29999","73,903181"
14/12/2009 11.00,,"23,402611","7,04485","20,29999","72,113721"
14/12/2009 12.00,,"23,34814","6,638615","20,29999","74,284222"
14/12/2009 13.00,,"23,630865","6,623041","20,29999","73,209759"
14/12/2009 14.00,,"22,239216","6,028616","20,29999","73,289195"
14/12/2009 15.00,,"21,058977","4,95917","20,29999","74,099748"
14/12/2009 16.00,,"20,371575","4,503616","20,29999","74,125341"
14/12/2009 17.00,,"22,538809","6,171381","20,29999","72,910826"
14/12/2009 18.00,,"23,210646","6,748935","20,29999","71,237179"
14/12/2009 19.00,,"22,685383","6,863149","20,29999","74,058013"
14/12/2009 20.00,,"22,193826","5,865085","20,29999","72,381672"
14/12/2009 21.00,,"22,306654","4,437425","20,29999","68,573879"
14/12/2009 22.00,,"21,750261","3,53151","20,29999","68,821617"
14/12/2009 23.00,,"21,595925","2,467254","20,29999","73,359203"
15/12/2009 0.00,,"21,783969","2,032467","20,29999","72,858314"
15/12/2009 1.00,,"21,826779","1,566532","13,9","67,638083"
15/12/2009 2.00,,"21,442868","2,110339","13,9","65,891735"
15/12/2009 3.00,,"21,685406","2,29983","13,9","59,229455"
15/12/2009 4.00,,"22,119889","1,656084","13,9","57,812965"
15/12/2009 5.00,,"23,721666","1,749532","13,9","65,805571"
15/12/2009 6.00,,"25,580227","2,305021","13,9","65,642642"
15/12/2009 7.00,,"28,056152","3,245979","13,9","62,563281"
15/12/2009 8.00,,"31,408824","5,787213","13,9","56,236258"
15/12/2009 9.00,,"34,081896","7,910531","13,9","47,616223"
15/12/2009 10.00,,"44,910336","16,762012","13,9","27,137905"
15/12/2009 11.00,,"36,105154","9,159084","13,9","26,490249"
15/12/2009 12.00,"0,014445","34,869142","7,613318","13,9","27,669752"
15/12/2009 13.00,"0,047849","32,537193","6,168787","13,9","31,072265"
15/12/2009 14.00,"0,008126","31,954853","7,308318","13,9","29,298969"
15/12/2009 15.00,"0,252788","35,968963","11,791166","13,9","22,255621"
15/12/2009 16.00,"0,362931","35,205042","11,911865","13,9","22,038845"
15/12/2009 17.00,,,,"13,9","20,628399"
15/12/2009 18.00,,,,"13,9","13,741975"
15/12/2009 19.00,"13,829298","23,988831","24,005426","13,9","10,727251"
15/12/2009 20.00,"14,430569","20,883877","20,898313","13,9","11,854238"
15/12/2009 21.00,"11,67879","14,869815","14,880099","13,9","16,842868"
15/12/2009 22.00,"14,110976","15,480689","15,491396","13,9","16,148101"
15/12/2009 23.00,"14,033328","31,633179","30,271567","13,9","4,528147"
16/12/2009 0.00,"9,136475","24,344195","23,87434","13,9","9,834548"
16/12/2009 1.00,,"15,340617","15,351229",22,"14,114942"
16/12/2009 2.00,"8,712152",,,22,"4,8344"
16/12/2009 3.00,"13,55665","21,010986","21,025517",22,
16/12/2009 4.00,"11,034185","2,207452","2,208979",22,"30,364458"
16/12/2009 5.00,"12,415484","15,221294","15,231821",22,"12,436709"
16/12/2009 6.00,"8,712152","5,283875","5,287531",22,"26,812879"
16/12/2009 7.00,"4,71991",0,0,22,"35,05562"
16/12/2009 8.00,"4,310033","3,374728","3,377062",22,"28,838642"
16/12/2009 9.00,"5,893568","3,709347","3,711915",22,"29,98918"
16/12/2009 10.00,"5,94232","2,133524","2,135",22,"32,849072"
16/12/2009 11.00,"16,693017","16,515674","16,421968",22,"24,725471"
16/12/2009 12.00,"12,231316","5,740409","5,744382",22,"35,041936"
16/12/2009 13.00,"5,297711","0,479881","0,480212",22,"36,218488"
16/12/2009 14.00,"6,955277","5,661294","5,665212",22,"31,510886"
16/12/2009 15.00,"9,064249","10,531433","10,376487",22,"31,086289"
16/12/2009 16.00,"4,853527","4,075093","4,077914",22,"33,548978"
16/12/2009 17.00,"3,085817","9,762328","9,769085",22,"22,283351"
16/12/2009 18.00,"2,383428","25,252089","25,269565",22,"8,104408"
16/12/2009 19.00,"3,219433","28,954944","28,974982",22,"5,686919"
16/12/2009 20.00,"3,98502","46,925834","39,208693",22,"2,588698"
16/12/2009 21.00,"3,118318","36,71734","35,956228",22,"2,784563"
16/12/2009 22.00,"3,484861","34,22455","34,24824",22,"1,340233"
16/12/2009 23.00,"2,119806","36,543557","33,61747",22,"6,907306"
17/12/2009 0.00,"0,803504","18,197851","18,21044",22,"6,20466"
17/12/2009 1.00,"0,63197","16,031903","16,042995","13,2","4,624731"
17/12/2009 2.00,"0,634678","11,431534","11,439444","13,2","3,489949"
17/12/2009 3.00,"0,619331","6,813008","6,817723","13,2","2,17711"
17/12/2009 4.00,"0,62565","3,743069","3,74566","13,2","2,862636"
17/12/2009 5.00,"0,628359","0,194546","0,194682","13,2","12,50382"
17/12/2009 6.00,"0,600371",0,0,"13,2","13,803653"
17/12/2009 7.00,"0,622039","1,172465","1,173276","13,2","16,259491"
17/12/2009 8.00,"0,622942","2,230795","2,23234","13,2","31,927283"
17/12/2009 9.00,"0,630164","6,731299","6,171381","13,2","47,582745"
17/12/2009 10.00,"0,687041","0,814501","0,815063","13,2","56,224066"
17/12/2009 11.00,"0,631067","0,089491","0,089552","13,2","60,257776"
17/12/2009 12.00,"1,1231","0,099868","0,099936","13,2","63,014946"
17/12/2009 13.00,"0,566152","4,699231","4,395801","13,2","64,292662"
17/12/2009 14.00,"1,133032","4,798806","4,625615","13,2","62,580755"
17/12/2009 15.00,"0,618427",,,"13,2","62,45475"
17/12/2009 16.00,"0,629262",,,"13,2","61,921929"
17/12/2009 17.00,"0,63197","12,28624","10,342736","13,2","58,893577"
17/12/2009 18.00,"0,610302","12,174699","11,294079","13,2","56,599366"
17/12/2009 19.00,"0,635581","14,619498","14,629609","13,2","46,70752"
17/12/2009 20.00,"0,799893","24,241749","24,257217","13,2","35,421326"
17/12/2009 21.00,"1,766807","19,321027","19,334392","13,2","41,846503"
17/12/2009 22.00,"0,94976","7,959534","7,96504","13,2","56,708931"
17/12/2009 23.00,"0,570579","6,202132","6,206424","13,2","56,628114"
18/12/2009 0.00,"0,597662","6,599008","6,603574","13,2","55,533738"
18/12/2009 1.00,,"9,369344","9,297956","20,79999","54,62701"
18/12/2009 2.00,"1,596174",,,"20,79999","53,265562"
18/12/2009 3.00,"0,760169","4,881812","4,883892","20,79999",
18/12/2009 4.00,"1,11317","14,344539","13,644527","20,79999","44,6476"
18/12/2009 5.00,"3,493889","39,473411","38,8505","20,79999","14,60751"
18/12/2009 6.00,"3,2086","23,722948","23,279918","20,79999","34,145205"
18/12/2009 7.00,"1,617842","18,549331","17,55631","20,79999","33,574533"
18/12/2009 8.00,"0,633775","20,003228","17,762678","20,79999","29,289034"
18/12/2009 9.00,"2,658787","56,864541","37,43321","20,79999","17,646653"
18/12/2009 10.00,"7,090698","30,664349","20,712734","20,79999","35,952812"
18/12/2009 11.00,"2,255229","15,340617","10,027359","20,79999","44,650294"
18/12/2009 12.00,"1,207965","10,703932","6,525702","20,79999","54,028808"
18/12/2009 13.00,"1,555548","9,767515","6,930636","20,79999","57,81091"
18/12/2009 14.00,"1,207965","9,273368","6,970871","20,79999","60,257837"
18/12/2009 15.00,"1,137545","9,627444","6,953999","20,79999","59,206654"
18/12/2009 16.00,"3,358466","17,978663","14,499826","20,79999","50,312662"
18/12/2009 17.00,"2,417735","23,428538","21,002154","20,79999","41,749784"
18/12/2009 18.00,"2,811362","25,303962","23,686161","20,79999","39,768551"
18/12/2009 19.00,"2,635313","34,895089","30,932163","20,79999","27,432985"
18/12/2009 20.00,"1,569993","45,405754","37,054233","20,79999","23,093681"
18/12/2009 21.00,"0,664471","26,846065","23,616066","20,79999","29,427666"
18/12/2009 22.00,"0,74121","37,338567","31,854951","20,79999","26,364304"
18/12/2009 23.00,"0,604885","29,536001","25,436979","20,79999","29,602648"
19/12/2009 0.00,"0,563356","20,213338","16,90867","20,79999","34,083299"
19/12/2009 1.00,"0,24376","12,965854","9,648382","15,3","33,832946"
19/12/2009 2.00,"0,023473","10,780452","7,36802","15,3","34,861248"
19/12/2009 3.00,"0,191396","10,360233","6,902083","15,3","36,508681"
19/12/2009 4.00,"0,551619","8,61321","4,780063","15,3","50,109432"
19/12/2009 5.00,"0,632872","9,690995","4,650275","15,3","54,568536"
19/12/2009 6.00,"0,633775","9,292822","3,743063","15,3","62,563441"
19/12/2009 7.00,"0,633775","9,482181","4,016915","15,3","69,128945"
19/12/2009 8.00,"0,626552","13,99695","6,677553","15,3","65,572954"
19/12/2009 9.00,"0,637386","17,893062","9,104573","15,3","62,698022"
19/12/2009 10.00,"0,631067","14,185011","7,156467","15,3","65,628136"
19/12/2009 11.00,"0,628359","14,864625","8,007873","15,3","67,219051"
19/12/2009 12.00,"0,632872","15,055281","8,167509","15,3","66,128842"
19/12/2009 13.00,"0,643706","30,214302","20,804874","15,3","49,480869"
19/12/2009 14.00,"0,801699","32,294655","21,194233","15,3","50,392083"
19/12/2009 15.00,"0,626552","16,38079","9,648382","15,3","61,545911"
19/12/2009 16.00,"0,633775","12,958073","6,994233","15,3","57,38829"
19/12/2009 17.00,"0,640095","13,602669","8,424488","15,3","53,615606"
19/12/2009 18.00,"0,967816","19,724383","15,108528","15,3","42,549278"
19/12/2009 19.00,"0,79899","36,238746","29,556421","15,3","24,693991"
19/12/2009 20.00,"0,946149","21,624452","16,778887","15,3","39,302856"
19/12/2009 21.00,"1,378596","18,278263","13,086438","15,3","42,861538"
19/12/2009 22.00,"0,644609","14,645438","9,020211","15,3","46,439031"
19/12/2009 23.00,"0,936218","20,188693","14,662055","15,3","34,464184"
20/12/2009 0.00,"0,947052","27,119731","21,501836","15,3","24,712822"
20/12/2009 1.00,,"29,600838","23,997646","18,9","28,376501"
20/12/2009 2.00,"2,479127",,,"18,9","29,376534"
20/12/2009 3.00,"1,69729","17,461169","11,684739","18,9",
20/12/2009 4.00,"0,752044","13,195421","6,408892","18,9","49,269021"
20/12/2009 5.00,"0,678014","12,253816","4,860531","18,9","52,682124"
20/12/2009 6.00,"0,626552","12,303102","4,267404","18,9","56,091202"
20/12/2009 7.00,"0,619331","14,041047","4,889083","18,9","52,110597"
20/12/2009 8.00,"0,565161","13,750524","4,595765","18,9","50,103428"
20/12/2009 9.00,"0,557938","13,674004","5,421212","18,9","47,505858"
20/12/2009 10.00,"0,615719","20,786594","12,379098","18,9","36,050627"
20/12/2009 11.00,"2,934145","29,303828","17,327882","18,9","35,674552"
20/12/2009 12.00,"1,955495","23,416875","13,249971","18,9","42,71239"
20/12/2009 13.00,"3,766539","28,529545","19,009925","18,9","37,335269"
20/12/2009 14.00,"1,212479","15,375634","7,588659","18,9","49,903927"
20/12/2009 15.00,"1,605202","14,928178","8,24019","18,9","52,417928"
20/12/2009 16.00,"0,508284","11,338152","5,631467","18,9","55,764978"
20/12/2009 17.00,"0,204939","12,846532","6,421871","18,9","54,431821"
20/12/2009 18.00,"5,950444","31,185732","23,692643","18,9","32,194033"
20/12/2009 19.00,"2,065638","35,102617","26,778974","18,9","27,155243"
20/12/2009 20.00,"1,732499","48,855729","39,58639","18,9","12,088772"
20/12/2009 21.00,"2,354538","39,709468","31,055466","18,9","23,593848"
20/12/2009 22.00,"3,318743","54,414543","43,630558","18,9","10,573626"
20/12/2009 23.00,"1,987996","36,649903","27,241029","18,9","26,653799"
21/12/2009 0.00,"2,325648","38,018208","28,829613","18,9","24,999804"
21/12/2009 1.00,"2,99373","37,818459","27,869197","27,5","22,678561"
21/12/2009 2.00,"1,468877","28,826553","18,376567","27,5","32,700884"
21/12/2009 3.00,"0,544397","16,618136","6,427063","27,5","44,134527"
21/12/2009 4.00,"0,548008","20,571304","10,068892","27,5","36,414595"
21/12/2009 5.00,"0,419808","35,967701","23,378558","27,5","13,576955"
21/12/2009 6.00,"0,194105","34,775761","22,393478","27,5","15,230931"
21/12/2009 7.00,0,"27,616468","14,453097","27,5","20,846652"
21/12/2009 8.00,"0,063197","30,856315","15,904119","27,5","21,082541"
21/12/2009 9.00,"0,353903","38,016906","17,730228","27,5","24,540137"
21/12/2009 10.00,"0,050557","37,496804","14,999508","27,5","33,147065"
21/12/2009 11.00,"0,789962","33,54365","14,488137","27,5","41,851031"
21/12/2009 12.00,"1,139351","27,724114","11,06565","27,5","55,905167"
21/12/2009 13.00,"0,731279","23,82283","8,607487","27,5","63,034699"
21/12/2009 14.00,"0,380084","26,175528","10,974805","27,5","63,424264"
21/12/2009 15.00,"0,142644","23,13931","8,502362","27,5","67,187849"
21/12/2009 16.00,"0,046947","23,575092","10,529634","27,5","62,527848"
21/12/2009 17.00,"0,063197","28,820073","17,339569","27,5","58,071377"
21/12/2009 18.00,,"27,302613","16,702314","27,5","60,331973"
21/12/2009 19.00,,"25,840908","14,65816","27,5","61,99269"
21/12/2009 20.00,,"24,724224","14,068926","27,5","60,97901"
21/12/2009 21.00,,"23,578994","13,35769","27,5","58,605199"
21/12/2009 22.00,,"18,472809","8,473808","27,5","64,784373"
21/12/2009 23.00,,"15,501441","5,689871","27,5","69,483479"
22/12/2009 0.00,,"14,613012","4,114255","27,5","70,180387"
22/12/2009 1.00,,"14,489801","3,258956","35,900002","72,424785"
22/12/2009 2.00,"0,441476",,,"35,900002","71,564758"
22/12/2009 3.00,"0,24376","12,391295","2,822871","35,900002",
22/12/2009 4.00,,"13,252487","3,065574","35,900002","69,549514"
22/12/2009 5.00,,"13,651955","3,45234","35,900002","66,446588"
22/12/2009 6.00,,"15,839951","6,159701","35,900002","60,598144"
22/12/2009 7.00,"0,044237","19,733465","9,5147","35,900002","55,929026"
22/12/2009 8.00,"0,00632","31,229822","16,952806","35,900002","48,85841"
22/12/2009 9.00,"0,15077","39,522702","21,375948","35,900002","42,550816"
22/12/2009 10.00,,"26,967976","15,686076","35,900002","48,021784"
22/12/2009 11.00,,"29,634756","14,440342","35,900002","46,796275"
22/12/2009 12.00,"0,083058","28,603463","14,576399","35,900002","45,992431"
22/12/2009 13.00,,"28,354443","14,219478","35,900002","46,833063"
22/12/2009 14.00,,"25,799418","12,447892","35,900002","47,226639"
22/12/2009 15.00,,"21,706151","8,436168","35,900002","54,093766"
22/12/2009 16.00,,"21,004504","7,227849","35,900002","58,155147"
22/12/2009 17.00,,"19,333991","5,09934","35,900002","62,201825"
22/12/2009 18.00,,"20,620595","7,596447","35,900002","61,587387"
22/12/2009 19.00,,"19,602474","6,847574","35,900002","63,158926"
22/12/2009 20.00,,"18,75166","6,796957","35,900002","63,620751"
22/12/2009 21.00,,"18,209523","6,367359","35,900002","63,40523"
22/12/2009 22.00,,"17,15638","5,759957","35,900002","63,960761"
22/12/2009 23.00,,"15,808823","4,42185","35,900002","64,018333"
23/12/2009 0.00,,"15,028044","3,700234","35,900002","64,377076"
23/12/2009 1.00,,"13,958041","2,892957","52,5","63,749266"
23/12/2009 2.00,,"13,580622","2,587957","52,5","62,86175"
23/12/2009 3.00,,"13,466487","2,73202","52,5","60,234036"
23/12/2009 4.00,"0,009028","14,527414","3,813147","52,5","55,922325"
23/12/2009 5.00,,"13,592295","3,283617","52,5","54,955845"
23/12/2009 6.00,,"14,806262","4,484149","52,5","50,938634"
23/12/2009 7.00,,"19,519454","8,324553","52,5","44,751523"
23/12/2009 8.00,,"22,595882","11,235673","52,5","42,493259"
23/12/2009 9.00,,"20,118657","8,290806","52,5","50,087267"
23/12/2009 10.00,,"20,217238","7,897552","52,5","50,656181"
23/12/2009 11.00,,"17,612917","6,090915","52,5","59,653075"
23/12/2009 12.00,,"19,136844","7,352447","52,5","61,679753"
23/12/2009 13.00,,"17,350927","6,408892","52,5","64,062503"
23/12/2009 14.00,,"18,485779","7,59385","52,5","63,454766"
23/12/2009 15.00,,"16,383385","5,131787","52,5","67,41039"
23/12/2009 16.00,,"17,393726","6,140233","52,5","66,834776"
23/12/2009 17.00,,"18,228979","7,037062","52,5","66,925826"
23/12/2009 18.00,,"22,617927","11,162994","52,5","62,824266"
23/12/2009 19.00,,"34,406134","21,909359","52,5","51,566462"
23/12/2009 20.00,,"30,065166","18,376567","52,5","55,465869"
23/12/2009 21.00,,"37,996163","26,149506","52,5","46,826382"
23/12/2009 22.00,,"21,767126","10,533531","52,5","48,566599"
23/12/2009 23.00,,"18,898218","7,172042","52,5","53,840761"
24/12/2009 0.00,,"17,222527","4,887787","52,5","55,801846"
24/12/2009 1.00,,"16,244607","3,470509","76,099991","54,052271"
24/12/2009 2.00,"0,430643",,,"76,099991","54,270463"
24/12/2009 3.00,"0,003611","14,636357","2,681404","76,099991",
24/12/2009 4.00,0,"13,90227","2,39717","76,099991","53,964433"
24/12/2009 5.00,0,"15,273172","2,913723","76,099991","52,649426"
24/12/2009 6.00,0,"19,014945","5,284934","76,099991","48,847337"
24/12/2009 7.00,0,"20,156265","6,554256","76,099991","44,768897"
24/12/2009 8.00,"0,000903","23,60234","9,557532","76,099991","39,951271"
24/12/2009 9.00,"0,054168","29,700702","12,040355","76,099991","36,139645"
24/12/2009 10.00,0,"20,204255","7,562702","76,099991","39,951271"
24/12/2009 11.00,0,"22,803391","9,105871","76,099991","39,800172"
24/12/2009 12.00,"0,037016","21,536251","8,494572","76,099991","41,482715"
