,Foggia,,
02/05/2009 20.00,"2,21785224",,"19,7999897"
02/05/2009 21.00,"2,59351475",,"19,7999897"
02/05/2009 22.00,"2,33524659",,"19,7999897"
02/05/2009 23.00,"2,41832532",,"19,7999897"
03/05/2009 0.00,"2,41651913",,"19,7999897"
03/05/2009 1.00,"2,5303021",,"14,19999981"
03/05/2009 2.00,"2,07878461",,"14,19999981"
03/05/2009 3.00,"2,35691886",,"14,19999981"
03/05/2009 4.00,"2,34247034",,"14,19999981"
03/05/2009 5.00,"2,29731859",,"14,19999981"
03/05/2009 6.00,"2,20159753",,"14,19999981"
03/05/2009 7.00,"2,42013151",,"14,19999981"
03/05/2009 8.00,"2,19798515",,"14,19999981"
03/05/2009 9.00,"2,52127114",,"14,19999981"
03/05/2009 10.00,"2,3515013",,"14,19999981"
03/05/2009 11.00,"2,50501643",,"14,19999981"
03/05/2009 12.00,"2,47611939",,"14,19999981"
03/05/2009 13.00,"2,40207061",,"14,19999981"
03/05/2009 14.00,"2,38762209",,"14,19999981"
03/05/2009 15.00,"2,34427653",,"14,19999981"
03/05/2009 16.00,"2,33705278",,"14,19999981"
03/05/2009 17.00,"2,46347707",,"14,19999981"
03/05/2009 18.00,"2,53571966",,"14,19999981"
03/05/2009 19.00,"2,54113824",,"14,19999981"
03/05/2009 20.00,"2,45264093",,"14,19999981"
03/05/2009 21.00,"2,38039834",,"14,19999981"
03/05/2009 22.00,"2,52127114",,"14,19999981"
03/05/2009 23.00,"2,39304066",,"14,19999981"
04/05/2009 0.00,"2,28106388",,"14,19999981"
04/05/2009 1.00,,,17
04/05/2009 2.00,"2,27564632",,17
04/05/2009 3.00,"2,43819241",,17
04/05/2009 4.00,"2,32802182",,17
04/05/2009 5.00,"2,27022774",,17
04/05/2009 6.00,"2,07697842",,17
04/05/2009 7.00,"2,54655681",,17
04/05/2009 8.00,"2,28467626",,17
04/05/2009 9.00,"2,06975467",,17
04/05/2009 10.00,"2,28106388",,17
04/05/2009 11.00,"2,17270049",,17
04/05/2009 12.00,"2,29731859",,17
04/05/2009 13.00,"2,40026441",,17
04/05/2009 14.00,"2,34066415",,17
04/05/2009 15.00,"2,35691886",,17
04/05/2009 16.00,"2,47250803",,17
04/05/2009 17.00,"2,36233743",,17
04/05/2009 18.00,"2,13116113",,17
04/05/2009 19.00,"2,49959887",,17
04/05/2009 20.00,"2,47792559",,17
04/05/2009 21.00,"2,56642289",,17
04/05/2009 22.00,"2,20340372",,17
04/05/2009 23.00,"2,40748918",,17
05/05/2009 0.00,"2,37317357",,17
05/05/2009 1.00,"2,47611939",,"22,89999962"
05/05/2009 2.00,"2,28467626",,"22,89999962"
05/05/2009 3.00,"2,27022774",,"22,89999962"
05/05/2009 4.00,"2,29551341",,"22,89999962"
05/05/2009 5.00,"2,23591315",,"22,89999962"
05/05/2009 6.00,"2,4418048",,"22,89999962"
05/05/2009 7.00,"2,66575735",,"22,89999962"
05/05/2009 8.00,"2,41110157",,"22,89999962"
05/05/2009 9.00,"2,35872505",,"22,89999962"
05/05/2009 10.00,"2,32982801",,"22,89999962"
05/05/2009 11.00,"2,46528326",,"22,89999962"
05/05/2009 12.00,"2,69465439",,"22,89999962"
05/05/2009 13.00,"2,37136738",,"22,89999962"
05/05/2009 14.00,"2,50682262",,"22,89999962"
05/05/2009 15.00,"2,63324793",,"22,89999962"
05/05/2009 16.00,"2,4923741",,"22,89999962"
05/05/2009 17.00,"2,24855547",,"22,89999962"
05/05/2009 18.00,"2,31718568",,"22,89999962"
05/05/2009 19.00,"2,27203394",,"22,89999962"
05/05/2009 20.00,"2,15463959",,"22,89999962"
05/05/2009 21.00,"2,23230076",,"22,89999962"
05/05/2009 22.00,"2,39304066",,"22,89999962"
05/05/2009 23.00,"2,26481018",,"22,89999962"
06/05/2009 0.00,"2,21604605",,"22,89999962"
06/05/2009 1.00,,,"16,20000076"
06/05/2009 2.00,"2,47973178",,"16,20000076"
06/05/2009 3.00,"2,27022774",,"16,20000076"
06/05/2009 4.00,"2,23952451",,"16,20000076"
06/05/2009 5.00,"2,22868838",,"16,20000076"
06/05/2009 6.00,"2,16005817",,"16,20000076"
06/05/2009 7.00,"2,49598649",,"16,20000076"
06/05/2009 8.00,"2,55919914",,"16,20000076"
06/05/2009 9.00,"2,62421697",,"16,20000076"
06/05/2009 10.00,"2,49779268",,"16,20000076"
06/05/2009 11.00,"2,3316342",,"16,20000076"
06/05/2009 12.00,"2,45805951",,"16,20000076"
06/05/2009 13.00,"2,28287007",,"16,20000076"
06/05/2009 14.00,"2,19798515",,"16,20000076"
06/05/2009 15.00,"2,04808138",,"16,20000076"
06/05/2009 16.00,"2,11671261",,"16,20000076"
06/05/2009 17.00,"2,23771832",,"16,20000076"
06/05/2009 18.00,"2,10226307",,"16,20000076"
06/05/2009 19.00,"2,41110157",,"16,20000076"
06/05/2009 20.00,"2,39845924",,"16,20000076"
06/05/2009 21.00,"2,39304066",,"16,20000076"
06/05/2009 22.00,"2,29190103",,"16,20000076"
06/05/2009 23.00,"2,19979134",,"16,20000076"
07/05/2009 0.00,"2,11671261",,"16,20000076"
07/05/2009 1.00,"2,12393636",,"18,2999897"
07/05/2009 2.00,"2,25036065",,"18,2999897"
07/05/2009 3.00,"2,29731859",,"18,2999897"
07/05/2009 4.00,"2,41290776",,"18,2999897"
07/05/2009 5.00,"2,53752585",,"18,2999897"
07/05/2009 6.00,"2,35330749",,"18,2999897"
07/05/2009 7.00,"2,68742962",,"18,2999897"
07/05/2009 8.00,"2,56822908",,"18,2999897"
07/05/2009 9.00,"2,42374389",,"18,2999897"
07/05/2009 10.00,"2,1347725",,"18,2999897"
07/05/2009 11.00,"1,96319646",,"18,2999897"
07/05/2009 12.00,"2,35691886",,"18,2999897"
07/05/2009 13.00,"2,22507599",,"18,2999897"
07/05/2009 14.00,"2,13657869",,"18,2999897"
07/05/2009 15.00,"2,00654202",,"18,2999897"
07/05/2009 16.00,"2,16005817",,"18,2999897"
07/05/2009 17.00,,,"18,2999897"
07/05/2009 18.00,"1,99570588",,"18,2999897"
07/05/2009 19.00,"2,26661638",,"18,2999897"
07/05/2009 20.00,"2,23591315",,"18,2999897"
07/05/2009 21.00,"2,08420319",,"18,2999897"
07/05/2009 22.00,"2,25397303",,"18,2999897"
07/05/2009 23.00,"2,09865171",,"18,2999897"
08/05/2009 0.00,"2,53752585",,"18,2999897"
08/05/2009 1.00,,,"17,70000076"
08/05/2009 2.00,"2,1185188",,"17,70000076"
08/05/2009 3.00,"2,11129403",,"17,70000076"
08/05/2009 4.00,"2,25397303",,"17,70000076"
08/05/2009 5.00,"2,10948784",,"17,70000076"
08/05/2009 6.00,"2,46528326",,"17,70000076"
08/05/2009 7.00,"2,36775601",,"17,70000076"
08/05/2009 8.00,"2,34608272",,"17,70000076"
08/05/2009 9.00,"2,49056791",,"17,70000076"
08/05/2009 10.00,"2,30634955",,"17,70000076"
08/05/2009 11.00,"2,00292963",,"17,70000076"
08/05/2009 12.00,"2,0101544",,"17,70000076"
08/05/2009 13.00,"1,65977654",,"17,70000076"
08/05/2009 14.00,"1,32384822",,"17,70000076"
08/05/2009 15.00,"1,59114633",,"17,70000076"
08/05/2009 16.00,"1,12879271",,"17,70000076"
08/05/2009 17.00,"1,15588355",,"17,70000076"
08/05/2009 18.00,"1,21729001",,"17,70000076"
08/05/2009 19.00,"1,05655011",,"17,70000076"
08/05/2009 20.00,"1,02042831",,"17,70000076"
08/05/2009 21.00,"0,89942158",,"17,70000076"
08/05/2009 22.00,"1,34190913",,"17,70000076"
08/05/2009 23.00,"1,55141316",,"17,70000076"
09/05/2009 0.00,"1,86928058",,"17,70000076"
09/05/2009 1.00,"1,90359619",,"21,60000038"
09/05/2009 2.00,"2,32982801",,"21,60000038"
09/05/2009 3.00,"2,26661638",,"21,60000038"
09/05/2009 4.00,"2,1528334",,"21,60000038"
09/05/2009 5.00,"2,13838488",,"21,60000038"
09/05/2009 6.00,"2,54294443",,"21,60000038"
09/05/2009 7.00,"2,23591315",,"21,60000038"
09/05/2009 8.00,"2,56281152",,"21,60000038"
09/05/2009 9.00,"2,29551341",,"21,60000038"
09/05/2009 10.00,"2,40207061",,"21,60000038"
09/05/2009 11.00,"2,16547573",,"21,60000038"
09/05/2009 12.00,"2,34247034",,"21,60000038"
09/05/2009 13.00,"2,20340372",,"21,60000038"
09/05/2009 14.00,"2,43458003",,"21,60000038"
09/05/2009 15.00,"2,10587546",,"21,60000038"
09/05/2009 16.00,"1,7934256",,"21,60000038"
09/05/2009 17.00,"2,41290776",,"21,60000038"
09/05/2009 18.00,"2,39484686",,"21,60000038"
09/05/2009 19.00,"2,13838488",,"21,60000038"
09/05/2009 20.00,"2,26661638",,"21,60000038"
09/05/2009 21.00,"2,21785224",,"21,60000038"
09/05/2009 22.00,"2,27564632",,"21,60000038"
09/05/2009 23.00,"2,12935494",,"21,60000038"
10/05/2009 0.00,"2,22688219",,"21,60000038"
10/05/2009 1.00,,,"20,5"
10/05/2009 2.00,"2,4941803",,"20,5"
10/05/2009 3.00,"2,37317357",,"20,5"
10/05/2009 4.00,"2,16366953",,"20,5"
10/05/2009 5.00,"2,22868838",,"20,5"
10/05/2009 6.00,"2,42916145",,"20,5"
10/05/2009 7.00,"2,23049457",,"20,5"
10/05/2009 8.00,"2,29912478",,"20,5"
10/05/2009 9.00,"2,17631288",,"20,5"
10/05/2009 10.00,"1,86025064",,"20,5"
10/05/2009 11.00,"2,42013151",,"20,5"
10/05/2009 12.00,"2,18895521",,"20,5"
10/05/2009 13.00,"1,87831154",,"20,5"
10/05/2009 14.00,"1,95055413",,"20,5"
10/05/2009 15.00,"1,99028731",,"20,5"
10/05/2009 16.00,"1,91262614",,"20,5"
10/05/2009 17.00,"2,04085763",,"20,5"
10/05/2009 18.00,"1,82051746",,"20,5"
10/05/2009 19.00,"1,89456625",,"20,5"
10/05/2009 20.00,"1,98306356",,"20,5"
10/05/2009 21.00,"2,2431369",,"20,5"
10/05/2009 22.00,"2,17631288",,"20,5"
10/05/2009 23.00,"2,32079807",,"20,5"
11/05/2009 0.00,"1,87289296",,"20,5"
11/05/2009 1.00,"2,03724525","1,6521917","24,20000076"
11/05/2009 2.00,"2,19256657","1,55615003","24,20000076"
11/05/2009 3.00,"2,03002048","1,87931818","24,20000076"
11/05/2009 4.00,"1,89095387","1,34589313","24,20000076"
11/05/2009 5.00,"2,38942828","5,53282897","24,20000076"
11/05/2009 6.00,"2,14380346","14,5945675","24,20000076"
11/05/2009 7.00,"2,23952451","11,94820846","24,20000076"
11/05/2009 8.00,"2,07517223","9,93391454","24,20000076"
11/05/2009 9.00,"2,01196059","6,93453146","24,20000076"
11/05/2009 10.00,"2,32982801","3,17589318","24,20000076"
11/05/2009 11.00,"3,1931288",,"24,20000076"
11/05/2009 12.00,"1,34371532",,"24,20000076"
11/05/2009 13.00,"1,29856357",,"24,20000076"
11/05/2009 14.00,"1,22632097",,"24,20000076"
11/05/2009 15.00,"1,23173853",,"24,20000076"
11/05/2009 16.00,"1,38706088",,"24,20000076"
11/05/2009 17.00,"1,3617752",,"24,20000076"
11/05/2009 18.00,"1,36899997",,"24,20000076"
11/05/2009 19.00,"1,07099863",,"24,20000076"
11/05/2009 20.00,"1,03307165",,"24,20000076"
11/05/2009 21.00,"1,79161941",,"24,20000076"
11/05/2009 22.00,"2,06614229",,"24,20000076"
11/05/2009 23.00,"2,22507599",,"24,20000076"
12/05/2009 0.00,"2,15644578",,"24,20000076"
12/05/2009 1.00,,,22
12/05/2009 2.00,"2,50682262",,22
12/05/2009 3.00,"2,30273717","1,12395773",22
12/05/2009 4.00,"2,38220453","0,84880946",22
12/05/2009 5.00,"2,57184147","5,05780786",22
12/05/2009 6.00,"2,41471395","11,71588325",22
12/05/2009 7.00,"2,24133071","3,85078712",22
12/05/2009 8.00,"2,25577922","4,25442562",22
12/05/2009 9.00,"2,16005817","1,97016878",22
12/05/2009 10.00,"2,20340372","0,5061695",22
12/05/2009 11.00,"2,07517223",,22
12/05/2009 12.00,"2,36053124","0,12719198",22
12/05/2009 13.00,"1,97764498",,22
12/05/2009 14.00,"2,17811907",,22
12/05/2009 15.00,"2,03543906",,22
12/05/2009 16.00,"1,93610561",,22
12/05/2009 17.00,,,22
12/05/2009 18.00,"2,0101544","5,42640514",22
12/05/2009 19.00,"1,81329269","7,20838149",22
12/05/2009 20.00,"1,59656491","8,79048883",22
12/05/2009 21.00,"2,11490642","21,36036688",22
12/05/2009 22.00,"2,10587546","16,67635693",22
12/05/2009 23.00,"2,10768165","7,9053399",22
13/05/2009 0.00,"2,08781557","14,62571207",22
13/05/2009 1.00,"2,16547573","11,47318353","39,09999084"
13/05/2009 2.00,"1,97945117","8,15453086","39,09999084"
13/05/2009 3.00,"2,04988757","6,26223402","39,09999084"
13/05/2009 4.00,"2,17811907","7,53414805","39,09999084"
13/05/2009 5.00,"1,98125736","14,11825006","39,09999084"
13/05/2009 6.00,"2,42555009","29,98084832","39,09999084"
13/05/2009 7.00,"2,29551341","31,00225784","39,09999084"
13/05/2009 8.00,"1,9920935","28,53501304","39,09999084"
13/05/2009 9.00,"2,07156086","17,99239991","39,09999084"
13/05/2009 10.00,"2,17811907","11,20842124","39,09999084"
13/05/2009 11.00,"1,87108677","7,02278556","39,09999084"
13/05/2009 12.00,"1,85121968","6,02212698","39,09999084"
13/05/2009 13.00,"1,90179","4,31802065","39,09999084"
13/05/2009 14.00,"1,74827385","3,95980745","39,09999084"
13/05/2009 15.00,"2,04808138","4,98382876","39,09999084"
13/05/2009 16.00,"1,77536571","5,35631886","39,09999084"
13/05/2009 17.00,"1,80787412","6,96178702","39,09999084"
13/05/2009 18.00,"1,85121968","5,63146714","39,09999084"
13/05/2009 19.00,"1,68686841","6,22719089","39,09999084"
13/05/2009 20.00,"1,18839298","19,08909443","39,09999084"
13/05/2009 21.00,"0,89039164","15,3460313","39,09999084"
13/05/2009 22.00,"0,60683882","11,98325159","39,09999084"
13/05/2009 23.00,"0,55446332","19,67182232","39,09999084"
14/05/2009 0.00,"0,83259756","14,52448314","39,09999084"
14/05/2009 1.00,,,"75,59999084"
14/05/2009 2.00,"0,60503262",,"75,59999084"
14/05/2009 3.00,"0,75493639",,"75,59999084"
14/05/2009 4.00,"0,72242697",,"75,59999084"
14/05/2009 5.00,"0,75493639",,"75,59999084"
14/05/2009 6.00,"0,87594312",,"75,59999084"
14/05/2009 7.00,"0,89219783",,"75,59999084"
14/05/2009 8.00,"1,24257467",,"75,59999084"
14/05/2009 9.00,"0,98250133",,"75,59999084"
14/05/2009 10.00,"1,2913388",,"75,59999084"
14/05/2009 11.00,"1,13782367",,"75,59999084"
14/05/2009 12.00,"1,24618705",,"75,59999084"
14/05/2009 13.00,"1,47013961",,"75,59999084"
14/05/2009 14.00,"1,32384822",,"75,59999084"
14/05/2009 15.00,"1,51348516",,"75,59999084"
14/05/2009 16.00,"1,43582399",,"75,59999084"
14/05/2009 17.00,"1,17575065",,"75,59999084"
14/05/2009 18.00,"1,31301209",,"75,59999084"
14/05/2009 19.00,"1,31481828",,"75,59999084"
14/05/2009 20.00,"1,09628329",,"75,59999084"
14/05/2009 21.00,"1,19922911",,"75,59999084"
14/05/2009 22.00,"0,95541048",,"75,59999084"
14/05/2009 23.00,"1,17936303",,"75,59999084"
15/05/2009 0.00,"1,02042831",,"75,59999084"
15/05/2009 1.00,"1,00959217",,88
15/05/2009 2.00,"1,04571398",,88
15/05/2009 3.00,"1,00056223",,88
15/05/2009 4.00,"1,06558006",,88
15/05/2009 5.00,"0,92470725",,88
15/05/2009 6.00,"1,05655011",,88
15/05/2009 7.00,"1,09267192",,88
15/05/2009 8.00,"0,96082804",,88
15/05/2009 9.00,"1,24618705",,88
15/05/2009 10.00,"1,38886707",,88
15/05/2009 11.00,"1,16491451",,88
15/05/2009 12.00,"1,1486598",,88
15/05/2009 13.00,"1,25882938",,88
15/05/2009 14.00,"1,35274526",,88
15/05/2009 15.00,"1,26244176",,88
15/05/2009 16.00,"1,52251612",,88
15/05/2009 17.00,"2,75786602",,88
15/05/2009 18.00,"2,63324793",,88
15/05/2009 19.00,"2,65672639","5,03963622",88
15/05/2009 20.00,"2,871649","4,10127633",88
15/05/2009 21.00,"2,76870317","5,2576807",88
15/05/2009 22.00,"2,7994064","6,64121154",88
15/05/2009 23.00,"3,00529805","9,32651038",88
16/05/2009 0.00,"2,88067894","10,32975782",88
16/05/2009 1.00,,,"26,70000076"
16/05/2009 2.00,"2,75967221",,"26,70000076"
16/05/2009 3.00,"2,64047168",,"26,70000076"
16/05/2009 4.00,"2,76870317",,"26,70000076"
16/05/2009 5.00,"2,73799994",,"26,70000076"
16/05/2009 6.00,"2,48695655",,"26,70000076"
16/05/2009 7.00,"2,6549202",,"26,70000076"
16/05/2009 8.00,"2,60435089",,"26,70000076"
16/05/2009 9.00,"2,33885897",,"26,70000076"
16/05/2009 10.00,"2,18534282",,"26,70000076"
16/05/2009 11.00,"2,30815574",,"26,70000076"
16/05/2009 12.00,"2,18534282",,"26,70000076"
16/05/2009 13.00,"1,85483206",,"26,70000076"
16/05/2009 14.00,"2,16547573",,"26,70000076"
16/05/2009 15.00,"2,16366953",,"26,70000076"
16/05/2009 16.00,"2,12032398",,"26,70000076"
16/05/2009 17.00,"2,05891853",,"26,70000076"
16/05/2009 18.00,"2,17631288",,"26,70000076"
16/05/2009 19.00,"2,23952451",,"26,70000076"
16/05/2009 20.00,"2,21062748",,"26,70000076"
16/05/2009 21.00,"2,42013151",,"26,70000076"
16/05/2009 22.00,"2,17631288",,"26,70000076"
16/05/2009 23.00,"2,1347725",,"26,70000076"
17/05/2009 0.00,"2,5122412",,"26,70000076"
17/05/2009 1.00,"2,25397303",,"29,60000038"
17/05/2009 2.00,"2,21604605",,"29,60000038"
17/05/2009 3.00,"2,52127114",,"29,60000038"
17/05/2009 4.00,"2,26842155",,"29,60000038"
17/05/2009 5.00,"2,58990237",,"29,60000038"
17/05/2009 6.00,"2,03363286",,"29,60000038"
17/05/2009 7.00,"2,39123447",,"29,60000038"
17/05/2009 8.00,"2,37678595",,"29,60000038"
17/05/2009 9.00,"2,27022774",,"29,60000038"
17/05/2009 10.00,"1,99931725",,"29,60000038"
17/05/2009 11.00,"2,12935494",,"29,60000038"
17/05/2009 12.00,"2,03363286",,"29,60000038"
17/05/2009 13.00,"1,76452856",,"29,60000038"
17/05/2009 14.00,"1,88553529",,"29,60000038"
17/05/2009 15.00,"2,13116113",,"29,60000038"
17/05/2009 16.00,"2,01196059",,"29,60000038"
17/05/2009 17.00,"1,85844444",,"29,60000038"
17/05/2009 18.00,"1,97764498",,"29,60000038"
17/05/2009 19.00,"1,99931725",,"29,60000038"
17/05/2009 20.00,"2,16366953",,"29,60000038"
17/05/2009 21.00,"2,17270049",,"29,60000038"
17/05/2009 22.00,"1,94332937",,"29,60000038"
17/05/2009 23.00,"2,18714901",,"29,60000038"
18/05/2009 0.00,"2,12393636",,"29,60000038"
18/05/2009 1.00,,,"25,2999897"
18/05/2009 2.00,"2,05349996",,"25,2999897"
18/05/2009 3.00,"2,18895521","6,86704169","25,2999897"
18/05/2009 4.00,"2,09684552","7,73272263","25,2999897"
18/05/2009 5.00,"2,01196059","13,59391083","25,2999897"
18/05/2009 6.00,"2,26300399","17,68999034","25,2999897"
18/05/2009 7.00,"2,48153797","18,22991046","25,2999897"
18/05/2009 8.00,"2,02279673","18,19097258","25,2999897"
18/05/2009 9.00,"2,19256657","10,35830971","25,2999897"
18/05/2009 10.00,"1,55863691","4,40887315","25,2999897"
18/05/2009 11.00,"1,80245656","3,40431791","25,2999897"
18/05/2009 12.00,"1,93068704","3,26414919","25,2999897"
18/05/2009 13.00,"1,6706137","2,63857338","25,2999897"
18/05/2009 14.00,"2,01918434","2,82416931","25,2999897"
18/05/2009 15.00,"1,93429942","4,05455278","25,2999897"
18/05/2009 16.00,"1,8837291","7,68470084","25,2999897"
18/05/2009 17.00,"2,17811907","4,70997682","25,2999897"
18/05/2009 18.00,"1,99751207","8,78270126","25,2999897"
18/05/2009 19.00,"2,12393636","20,59981152","25,2999897"
18/05/2009 20.00,"2,04085763","7,2538087","25,2999897"
18/05/2009 21.00,"2,1528334","12,18960802","25,2999897"
18/05/2009 22.00,"2,08962075","11,50952874","25,2999897"
18/05/2009 23.00,"2,13116113","7,66134002","25,2999897"
19/05/2009 0.00,"1,9920935","7,75348695","25,2999897"
19/05/2009 1.00,"1,9740326","8,93844513","56,29999161"
19/05/2009 2.00,"2,20159753","9,50950982","56,29999161"
19/05/2009 3.00,"2,23771832","8,92416822","56,29999161"
19/05/2009 4.00,"2,26481018","12,05982528","56,29999161"
19/05/2009 5.00,"2,30815574","17,37071502","56,29999161"
19/05/2009 6.00,"2,19617896","24,33637576","56,29999161"
19/05/2009 7.00,"2,28648245","33,26834112","56,29999161"
19/05/2009 8.00,"2,49779268","29,49152928","56,29999161"
19/05/2009 9.00,"2,37678595","17,20589298","56,29999161"
19/05/2009 10.00,"1,78258946",,"56,29999161"
19/05/2009 11.00,"1,81509889",,"56,29999161"
19/05/2009 12.00,,,"56,29999161"
19/05/2009 13.00,"1,71034687","3,30957449","56,29999161"
19/05/2009 14.00,"1,53154607","1,65089346","56,29999161"
19/05/2009 15.00,"1,45749728","2,92929872","56,29999161"
19/05/2009 16.00,"1,47917057","2,74629738","56,29999161"
19/05/2009 17.00,"1,25521801","3,42248765","56,29999161"
19/05/2009 18.00,"1,24979944","2,13370214","56,29999161"
19/05/2009 19.00,"1,27508409","5,7327018","56,29999161"
19/05/2009 20.00,"1,47555818","4,64248896","56,29999161"
19/05/2009 21.00,"2,17270049","5,47312677","56,29999161"
19/05/2009 22.00,"2,21604605","7,23823163","56,29999161"
19/05/2009 23.00,"2,03002048","3,4380628","56,29999161"
20/05/2009 0.00,"2,15644578","3,38484993","56,29999161"
20/05/2009 1.00,,"1,60287166","53,40000153"
20/05/2009 2.00,"1,82593502",,"53,40000153"
20/05/2009 3.00,"1,27508409","1,48865834","53,40000153"
20/05/2009 4.00,"1,06919244","1,89229875","53,40000153"
20/05/2009 5.00,"1,08364096","3,45882903","53,40000153"
20/05/2009 6.00,"0,99875604","2,38548959","53,40000153"
20/05/2009 7.00,"1,40150939",,"53,40000153"
20/05/2009 8.00,"1,49723045",,"53,40000153"
20/05/2009 9.00,"1,09808948",,"53,40000153"
20/05/2009 10.00,"1,55321935",,"53,40000153"
20/05/2009 11.00,"1,75549862",,"53,40000153"
20/05/2009 12.00,"1,47013961",,"53,40000153"
20/05/2009 13.00,"1,69047977",,"53,40000153"
20/05/2009 14.00,"1,73021396",,"53,40000153"
20/05/2009 15.00,"1,82774121",,"53,40000153"
20/05/2009 16.00,"1,96500265",,"53,40000153"
20/05/2009 17.00,"1,66700131",,"53,40000153"
20/05/2009 18.00,"1,69228597",,"53,40000153"
20/05/2009 19.00,"1,76091719",,"53,40000153"
20/05/2009 20.00,"1,60559485",,"53,40000153"
20/05/2009 21.00,"1,49903664",,"53,40000153"
20/05/2009 22.00,"1,57127924",,"53,40000153"
20/05/2009 23.00,"1,36538759",,"53,40000153"
21/05/2009 0.00,"1,54599458",,"53,40000153"
21/05/2009 1.00,"1,39247843",,"32,20000076"
21/05/2009 2.00,"1,47736437",,"32,20000076"
21/05/2009 3.00,"1,5243213",,"32,20000076"
21/05/2009 4.00,"1,54780078",,"32,20000076"
21/05/2009 5.00,"1,44666114",,"32,20000076"
21/05/2009 6.00,"1,39067224","5,3576152","32,20000076"
21/05/2009 7.00,"1,18839298","6,61006315","32,20000076"
21/05/2009 8.00,"1,26605415","6,0117429","32,20000076"
21/05/2009 9.00,"1,5423822","5,46014811","32,20000076"
21/05/2009 10.00,"1,23173853","4,38291393","32,20000076"
21/05/2009 11.00,"1,61101343","3,80665816","32,20000076"
21/05/2009 12.00,"1,69228597","5,71972314","32,20000076"
21/05/2009 13.00,"1,59656491","5,76255386","32,20000076"
21/05/2009 14.00,"1,62004337","2,76317078","32,20000076"
21/05/2009 15.00,"1,66338893","1,91695782","32,20000076"
21/05/2009 16.00,"1,60559485","2,65674503","32,20000076"
21/05/2009 17.00,"1,98667492","3,9299573","32,20000076"
21/05/2009 18.00,"1,80787412","5,63016889","32,20000076"
21/05/2009 19.00,"1,59295253","6,37384894","32,20000076"
21/05/2009 20.00,"1,37080616","5,06819002","32,20000076"
21/05/2009 21.00,"1,43040643","6,45172278","32,20000076"
21/05/2009 22.00,"1,30759351","8,09093392","32,20000076"
21/05/2009 23.00,"1,64713422","6,40499924","32,20000076"
22/05/2009 0.00,"2,11671261","4,68791426","32,20000076"
22/05/2009 1.00,,"5,22393581","38,5"
22/05/2009 2.00,"2,8012126",,"38,5"
22/05/2009 3.00,"2,84455815","4,85663678","38,5"
