,Provincia di TARANTO,,,,,
20/01/2008 5.00,"0,229515","58,674365",,,,
20/01/2008 6.00,"0,201156","55,648091",,,,
20/01/2008 7.00,"0,183566","66,910727",,,,
20/01/2008 8.00,"0,184961","67,74204",,,,
20/01/2008 9.00,"0,183954","61,875304",,,,
20/01/2008 10.00,"0,26702","64,067473",,,,
20/01/2008 11.00,"0,233391","60,874913",,,,
20/01/2008 12.00,"0,239899","67,106312",,,,
20/01/2008 13.00,"0,251832","77,090528",,,,
20/01/2008 14.00,"0,267252","86,840019",,,,
20/01/2008 15.00,"0,276318","90,082868",,,,
20/01/2008 16.00,"0,265625","83,179409",,,,
20/01/2008 17.00,"0,274305","76,120882",,,,
20/01/2008 18.00,"0,313202","71,177689",,,,
20/01/2008 19.00,"0,362484","61,285683",,,,
20/01/2008 20.00,"0,52327","44,180071",,,,
20/01/2008 21.00,"1,036464","9,218562",,,,
20/01/2008 22.00,"0,860183","12,693329",,,,
20/01/2008 23.00,"1,214917","14,956758",,,,
21/01/2008 0.00,"1,331689","12,318888",,,,
21/01/2008 1.00,"0,913106","11,643586",,,,
21/01/2008 2.00,"0,716289","18,968046",,,,
21/01/2008 3.00,"0,68785","23,476722",,,,
21/01/2008 4.00,"0,599826","24,032808",,,,
21/01/2008 5.00,"0,502968","28,989983",,,,
21/01/2008 6.00,"0,412463","37,406551",,,,
21/01/2008 7.00,"0,628108","10,850462",,,,
21/01/2008 8.00,"0,84515","5,772197",,,,
21/01/2008 9.00,"0,614703","14,71598",,,,
21/01/2008 10.00,"0,298712","45,992211",,,,
21/01/2008 11.00,"0,520867","37,347875",,,,
21/01/2008 12.00,"0,47267","49,785545",,,,
21/01/2008 13.00,"0,422846","51,082115",,,,
21/01/2008 14.00,"0,441675","56,402559",,,,
21/01/2008 15.00,"0,446558","62,803018",,,,
21/01/2008 16.00,"0,395648","72,999608",,,,
21/01/2008 17.00,"0,427883","64,912751",,,,
21/01/2008 18.00,"0,586731","49,932237",,,,
21/01/2008 19.00,"0,739534","31,260393",,,,
21/01/2008 20.00,"1,049714","19,384407",,,,
21/01/2008 21.00,"0,87878","13,954987",,,,
21/01/2008 22.00,"0,854759","11,097754",,,,
21/01/2008 23.00,"1,050413","6,802846",,,,
22/01/2008 0.00,"0,671114","18,564728",,,,
22/01/2008 1.00,"0,506842","35,351319",,,,
22/01/2008 2.00,"0,627335","21,062412",,,,
22/01/2008 3.00,"33,93457",,,,,
22/01/2008 4.00,"0,35747",,,,,
22/01/2008 5.00,"0,382481","24,674719",,,,
22/01/2008 6.00,"0,379064","16,927264",,,,
22/01/2008 7.00,"0,418757","3,287269",,,,
22/01/2008 8.00,"0,392037","10,06543",,,,
22/01/2008 9.00,"0,606347","9,313695",,,,
22/01/2008 10.00,"0,650778","30,402683",,,,
22/01/2008 11.00,"0,337197","61,392555",,,,
22/01/2008 12.00,"0,359568","57,431642",,,,
22/01/2008 13.00,"0,351178","62,257266",,,,
22/01/2008 14.00,"0,353663","71,859642",,,,
22/01/2008 15.00,"0,30799","80,103622",,,,
22/01/2008 16.00,,,,,,
22/01/2008 17.00,"0,354703","75,373274",,,,
22/01/2008 18.00,"0,471373","61,548163",,,,
22/01/2008 19.00,"0,393952","55,212065",,,,
22/01/2008 20.00,"0,398724","46,685553",,,,
22/01/2008 21.00,"0,371249","45,60959",,,,
22/01/2008 22.00,"0,326152","61,751953",,,,
22/01/2008 23.00,"0,353856","63,070209",,,,
23/01/2008 0.00,"0,331769","58,22192",,,,
23/01/2008 1.00,"0,287827","64,739007",,,,
23/01/2008 2.00,"0,268895","82,647105",,,,
23/01/2008 3.00,"0,256272","82,677029",,,,
23/01/2008 4.00,"0,24042","81,351653",,,,
23/01/2008 5.00,"0,2485","77,711896",,,,
23/01/2008 6.00,"0,269663","75,356174",,,,
23/01/2008 7.00,"0,270434","68,675202",,,,
23/01/2008 8.00,"0,233724","70,349724",,,,
23/01/2008 9.00,"0,234725","73,751477",,,,
23/01/2008 10.00,"0,289211","73,134409",,,,
23/01/2008 11.00,"0,276898","75,155223",,,,
23/01/2008 12.00,"0,261353","74,784692",,,,
23/01/2008 13.00,"0,245191","75,153808",,,,
23/01/2008 14.00,"0,264585","79,253891",,,,
23/01/2008 15.00,"0,287288","83,878402",,,,
23/01/2008 16.00,"0,314992","84,683581",,,,
23/01/2008 17.00,"0,330384","84,02092",,,,
23/01/2008 18.00,"0,330615","80,352654",,,,
23/01/2008 19.00,"0,340082","77,875784",,,,
23/01/2008 20.00,"0,325613","76,633079",,,,
23/01/2008 21.00,"0,297138","74,875902",,,,
23/01/2008 22.00,"0,340697","71,975768",,,,
23/01/2008 23.00,"0,346161","71,673669",,,,
24/01/2008 0.00,"0,324459","73,198526",,,,
24/01/2008 1.00,"0,325306","75,426006",,,,
24/01/2008 2.00,"0,292982","73,989482",,,,
24/01/2008 3.00,"69,111289",,,,,
24/01/2008 4.00,"0,198463",,,,,
24/01/2008 5.00,"0,204545","62,03694",,,,
24/01/2008 6.00,"0,202313","64,438438",,,,
24/01/2008 7.00,"0,236185","46,52023",,,,
24/01/2008 8.00,"0,242191","45,309302",,,,
24/01/2008 9.00,"0,225793","50,713677",,,,
24/01/2008 10.00,"0,207394","58,097355",,,,
24/01/2008 11.00,"0,209164","68,433689",,,,
24/01/2008 12.00,"0,204315","72,999105",,,,
24/01/2008 13.00,"0,237725","74,167936",,,,
24/01/2008 14.00,"0,305856","77,253625",,,,
24/01/2008 15.00,"0,310937","77,332384",,,,
24/01/2008 16.00,"0,278681","77,056799",,,,
24/01/2008 17.00,"0,258357","77,825152",,,,
24/01/2008 18.00,"3,644646","0,285146","71,87911",,,
24/01/2008 19.00,"3,326778","0,283145","71,323883",,,
24/01/2008 20.00,"2,756061","0,283454","71,577748",,,
24/01/2008 21.00,"1,820517","0,269982","64,73438",,,
24/01/2008 22.00,"2,095039","0,517098","70,055943",,,
24/01/2008 23.00,"1,759111","0,192228","70,589465",,,
25/01/2008 0.00,"1,701317","0,205237","69,777641",,,
25/01/2008 1.00,"2,810242","0,183683","69,849597",,,
25/01/2008 2.00,"3,420694","0,172366","65,934452",,,
25/01/2008 3.00,"0,509312","0,141958","64,9896",,,
25/01/2008 4.00,"0,899422","0,147347","66,249405",,,
25/01/2008 5.00,"3,500161","0,140418","66,436733",,,
25/01/2008 6.00,"2,781345","0,138879","61,079877",,,
25/01/2008 7.00,"1,4882","0,19854","27,548596",,,
25/01/2008 8.00,"0,754936","0,145729","42,473411",,,
25/01/2008 9.00,"1,701317","0,153967","52,33324",,,
25/01/2008 10.00,"2,351501","0,191766","55,165064",,,
25/01/2008 11.00,"2,611575","0,175831","66,774768",,,
25/01/2008 12.00,"3,738562","0,193922","74,245318",,,
25/01/2008 13.00,"4,312891","0,235955","75,867572",,,
25/01/2008 14.00,"3,099213","0,25828","78,455074",,,
25/01/2008 15.00,"3,016134","0,256586","78,296231",,,
25/01/2008 16.00,"2,980012","0,270751","77,27399",,,
25/01/2008 17.00,"3,084765","0,326179","82,883352",,,
25/01/2008 18.00,"3,767459","0,309782","74,296893",,,
25/01/2008 19.00,"1,31843","0,329643","69,402955",,,
25/01/2008 20.00,"1,802456","0,317019","62,567749",,,
25/01/2008 21.00,"2,878873","0,279912","59,837709",,,
25/01/2008 22.00,"1,426794","0,262052","58,066129",,,
25/01/2008 23.00,"2,037245","0,244423","57,5041",,,
26/01/2008 0.00,"2,561005","0,256895","59,108717",,,
26/01/2008 1.00,"0,240958","54,881332",,,,
26/01/2008 2.00,"2,618799","0,195614","50,051198",,,
26/01/2008 3.00,"3,265371","48,118062",,,,
26/01/2008 4.00,"2,008348","0,235653",,,,
26/01/2008 5.00,"2,662145","0,238496","46,167533",,,
26/01/2008 6.00,"2,293707","0,251794","45,20259",,,
26/01/2008 7.00,"1,885535","0,27808","41,655439",,,
26/01/2008 8.00,"1,80968","0,239957","51,04796",,,
26/01/2008 9.00,"5,732461","0,273007","53,608422",,,
26/01/2008 10.00,"1,141435","0,263322","59,354583",,,
26/01/2008 11.00,"2,495986","0,281847","64,779966",,,
26/01/2008 12.00,"3,283432","0,286458","75,988211",,,
26/01/2008 13.00,"3,789131","0,295604","84,641405",,,
26/01/2008 14.00,"2,842752","0,286074","84,235044",,,
26/01/2008 15.00,"2,698266","0,301291","79,037971",,,
26/01/2008 16.00,"2,593515","0,31943","80,867264",,,
26/01/2008 17.00,"2,503211","0,251255","83,934695",,,
26/01/2008 18.00,"2,777733","0,318202","78,135554",,,
26/01/2008 19.00,"2,156446","0,326732","60,153698",,,
26/01/2008 20.00,"0,921095","0,332036","55,76392",,,
26/01/2008 21.00,"1,192005","0,362781","54,561135",,,
26/01/2008 22.00,"1,415958","0,337185","46,996575",,,
26/01/2008 23.00,"0,866913","0,334957","59,001206",,,
27/01/2008 0.00,"0,870525","0,35394","56,768265",,,
27/01/2008 1.00,"1,495424","0,402286","66,654129",,,
27/01/2008 2.00,"2,438192","0,412738","58,893855",,,
27/01/2008 3.00,"2,170894","0,467233","48,545911",,,
27/01/2008 4.00,"0,075855","0,485295","32,807896",,,
27/01/2008 5.00,"2,651309","0,411971","47,021035",,,
27/01/2008 6.00,"1,950554","0,362395","57,848737",,,
27/01/2008 7.00,"2,138385","0,458625","36,104992",,,
27/01/2008 8.00,"3,254535","0,591285","33,173477",,,
27/01/2008 9.00,"3,572403","1,007713","23,380044",,,
27/01/2008 10.00,"7,599936","1,393474","16,378128",,,
27/01/2008 11.00,"13,173455","0,627102","48,00772",,,
27/01/2008 12.00,"15,972869","0,653466","58,032195",,,
27/01/2008 13.00,"25,472778","0,874437","55,077579",,,
27/01/2008 14.00,"55,608837","0,855299","49,943029",,,
27/01/2008 15.00,"35,39171","0,674602","58,829977",,,
27/01/2008 16.00,"6,902794","0,469924","68,613917",,,
27/01/2008 17.00,"5,273719","0,493827","61,518221",,,
27/01/2008 18.00,"5,703563","0,891116","37,700534",,,
27/01/2008 19.00,"11,389057","1,66748","33,146308",,,
27/01/2008 20.00,"12,060918","2,418635","37,983223",,,
27/01/2008 21.00,"13,444373","2,567973","29,614079",,,
27/01/2008 22.00,"7,28568","1,190639","21,732851",,,
27/01/2008 23.00,"4,392358","0,560464","50,293671",,,
28/01/2008 0.00,"4,876384","0,502281","75,138785",,,
28/01/2008 1.00,"0,504433","74,494594",,,,
28/01/2008 2.00,"4,829427","0,495978","74,173857",,,
28/01/2008 3.00,"4,883608","75,763958",,,,
28/01/2008 4.00,"4,114224","0,306157",,,,
28/01/2008 5.00,"4,706614","0,286697","74,931084",,,
28/01/2008 6.00,"4,381522","0,264784","63,012713",,,
28/01/2008 7.00,"3,254535","0,26264","60,367681",,,
28/01/2008 8.00,"3,12811","0,253139","45,474168",,,
28/01/2008 9.00,"3,807192","0,212303","64,737531",,,
28/01/2008 10.00,"4,890833","0,191464","71,096297",,,
28/01/2008 11.00,"4,460989","0,165874","71,845936",,,
28/01/2008 12.00,"3,980574","0,132853","74,822432",,,
28/01/2008 13.00,"3,189516","0,169244","82,663939",,,
28/01/2008 14.00,"3,113662","0,221574","89,101129",,,
28/01/2008 15.00,"2,474314","0,236514","93,619521",,,
28/01/2008 16.00,"3,294268","0,216364","92,160166",,,
28/01/2008 17.00,"3,135335","0,372584","91,746142",,,
28/01/2008 18.00,"2,102263","0,219276","86,478103",,,
28/01/2008 19.00,"2,423744","0,168019","84,134314",,,
28/01/2008 20.00,"2,542944","0,227014","88,135547",,,
28/01/2008 21.00,"2,55378","0,211997","84,489191",,,
28/01/2008 22.00,"2,904158","0,366148","81,772656",,,
28/01/2008 23.00,"3,359287","0,330599","76,195136",,,
29/01/2008 0.00,"2,694654","0,247547","75,961324",,,
29/01/2008 1.00,"2,629635","0,240192","75,987458",,,
29/01/2008 2.00,"3,648259","0,182116","72,393362",,,
29/01/2008 3.00,"3,821641","0,163652","67,335778",,,
29/01/2008 4.00,"1,094477","0,128332","59,117396",,,
29/01/2008 5.00,"1,228126","0,079911","53,279926",,,
29/01/2008 6.00,"1,231738","0,068413","44,163374",,,
29/01/2008 7.00,"1,596565","0,185947","11,961021",,,
29/01/2008 8.00,"2,853588","0,467359","9,276123",,,
29/01/2008 9.00,"7,401268","1,170769","11,467232",,,
29/01/2008 10.00,"7,141194","0,84837","29,949319",,,
29/01/2008 11.00,"2,70549","0,082516","72,484138",,,
29/01/2008 12.00,"4,627147","0,11048","83,804224",,,
29/01/2008 13.00,"7,289292","0,167177","83,848234",,,
29/01/2008 14.00,"20,737271","0,447362","72,374108",,,
29/01/2008 15.00,"25,357196","0,460003","71,387901",,,
29/01/2008 16.00,"17,854787","0,33259","75,727489",,,
29/01/2008 17.00,"13,090376","0,260187","75,858158",,,
29/01/2008 18.00,"7,863622","0,435792","58,400771",,,
29/01/2008 19.00,"0,609021","51,707786",,,,
29/01/2008 20.00,"9,947825","0,599061","49,171422",,,
29/01/2008 21.00,"10,366829","0,494787","38,563848",,,
29/01/2008 22.00,"11,352943","0,332436","55,354127",,,
29/01/2008 23.00,"11,183175","0,340175","59,305843",,,
30/01/2008 0.00,"11,905601","0,596686","41,214367",,,
30/01/2008 1.00,"0,518461","44,454964",,,,
30/01/2008 2.00,"11,862257","0,40415","55,857546",,,
30/01/2008 3.00,"10,496863","59,644194",,,,
30/01/2008 4.00,"10,500474","0,252228",,,,
30/01/2008 5.00,"9,828623","0,242325","47,639023",,,
30/01/2008 6.00,"11,002567","0,254317","51,805621",,,
30/01/2008 7.00,"10,702755","0,419813","31,205151",,,
30/01/2008 8.00,"13,794751","1,048141","7,745845",,,
30/01/2008 9.00,"16,247388","1,457122","11,487713",,,
30/01/2008 10.00,"15,925904","1,127215","24,218682",,,
30/01/2008 11.00,"14,36185","0,235517","65,934429",,,
30/01/2008 12.00,"18,887856","0,211764","79,583403",,,
30/01/2008 13.00,"20,018455","0,207431","81,396539",,,
30/01/2008 14.00,"16,702517","0,201861","90,921929",,,
30/01/2008 15.00,"16,742251","0,202711","96,380188",,,
30/01/2008 16.00,"15,084276","0,202634","97,264568",,,
30/01/2008 17.00,"15,431043","0,253622","95,850616",,,
30/01/2008 18.00,"15,626102","0,401708","44,922671",,,
30/01/2008 19.00,"14,45938","0,474514","39,774894",,,
30/01/2008 20.00,"9,44935","0,897345","25,347693",,,
30/01/2008 21.00,"0,881362","0,760709","19,99832",,,
30/01/2008 22.00,"3,207577","0,787403","14,253802",,,
30/01/2008 23.00,"2,304543","0,88574","21,373313",,,
31/01/2008 0.00,"5,118398","1,523274","13,585806",,,
31/01/2008 1.00,"1,051131","75,80816","8,7194","62,482153","0,897578","17,423109"
31/01/2008 2.00,"2,134772","75,154484","8,257547","62,536659","1,33952","15,423138"
31/01/2008 3.00,"2,163669","42,016772","2,774509","37,788843","0,876068","20,767132"
31/01/2008 4.00,"1,145047","22,639972","1,580116","20,231215","0,535173","52,081152"
31/01/2008 5.00,"1,867474","11,371874","0,607346","10,447864","0,374861","53,384884"
31/01/2008 6.00,"1,354551","19,66731","3,798031","13,853485","0,375558","39,190239"
31/01/2008 7.00,"0,368438","14,741415","1,001531","13,214929","0,38693","47,725027"
31/01/2008 8.00,"0,841627","15,257608","0,932167","13,837903","0,363178","61,626706"
31/01/2008 9.00,"1,018622","23,467448","2,172236","20,150758","0,428788","42,639095"
31/01/2008 10.00,"1,582116","20,416967","2,43277","16,698418","0,431264","55,857964"
31/01/2008 11.00,"1,376224","18,96177","3,156849","14,131228","0,335325","64,601116"
31/01/2008 12.00,"1,123374","9,999674","1,847417","7,172042","0,20155","78,395241"
31/01/2008 13.00,"1,06558","6,964754","1,294206","4,983829","0,192963","84,380363"
31/01/2008 14.00,"1,358164","0,76262","0,724079","0,340043","0,18244","97,475603"
31/01/2008 15.00,"0,993337","0,213234","100,255135",,,
31/01/2008 16.00,"1,112538","0,222518","101,213435",,,
31/01/2008 17.00,"1,517097","3,390291","0,609039","2,663234","0,224994","89,581904"
31/01/2008 18.00,"1,119763","8,746798","0,609039","7,81838","0,266387","76,428871"
31/01/2008 19.00,"1,41957","26,123655","1,306049","24,137814","0,614091","57,219512"
31/01/2008 20.00,"3,084765","114,743344","34,307462","62,183629","1,410855","14,388207"
31/01/2008 21.00,"4,529619","141,214599","45,801376","71,037722","1,864016","23,940459"
31/01/2008 22.00,"3,077541","104,447949","25,787698","64,953295","1,357005","11,838517"
31/01/2008 23.00,"1,43763","37,469598","2,991055","32,906247","0,721328","37,022252"
01/02/2008 0.00,"1,282309","11,083944","0,654716","10,087064","0,426236","57,328381"
01/02/2008 1.00,"20,637458","0,95416","19,187741","0,612157","43,132377",
01/02/2008 2.00,"0,762161","0,447976","51,210193",,,
01/02/2008 3.00,"0,99695","65,623951",,,,
01/02/2008 4.00,"0,296915",,,,,
01/02/2008 5.00,"0,322813","34,883212",,,,
01/02/2008 6.00,"0,287413","54,090654",,,,
01/02/2008 7.00,"0,303887","49,241749",,,,
01/02/2008 8.00,"1,726601","0,851359","11,961356",,,
01/02/2008 9.00,"8,748596","1,444575","8,471951",,,
01/02/2008 10.00,"6,162306","0,839252","31,774226",,,
01/02/2008 11.00,"7,820276","0,405949","63,106677",,,
01/02/2008 12.00,"26,765933","0,588388","52,003006",,,
01/02/2008 13.00,"31,523113","0,547012","64,72935",,,
01/02/2008 14.00,"12,205403","0,292011","90,584274",,,
01/02/2008 15.00,"5,002809","0,254388","95,969079",,,
01/02/2008 16.00,"10,872523","0,298294","91,623327",,,
01/02/2008 17.00,"3,991411","0,291321","89,132073",,,
01/02/2008 18.00,"4,305667","0,384341","51,180768",,,
01/02/2008 19.00,"3,70244","0,387406","45,040555",,,
01/02/2008 20.00,"2,727163","0,482343","55,533339",,,
01/02/2008 21.00,"3,713276","0,8899","13,23222",,,
01/02/2008 22.00,"5,949189","0,772897","45,491885",,,
01/02/2008 23.00,"2,719939","0,314232","80,812843",,,
02/02/2008 0.00,"0,278134","0,601109","55,521048",,,
02/02/2008 1.00,"2,467089","1,066057","18,349751",,,
02/02/2008 2.00,"1,499037","0,992729","22,118685",,,
02/02/2008 3.00,"2,095039","0,542261","48,107252",,,
02/02/2008 4.00,"1,80968","0,302586","54,097476",,,
02/02/2008 5.00,"1,69048","0,331854","52,243005",,,
02/02/2008 6.00,"2,131161","0,423419","46,959109",,,
02/02/2008 7.00,"3,409857","0,535519","31,14971",,,
02/02/2008 8.00,"3,785519","0,721024","16,005749",,,
02/02/2008 9.00,"4,778857","0,889977","10,704133",,,
02/02/2008 10.00,"5,718012","0,790214","21,211917",,,
02/02/2008 11.00,"3,362899","0,258143","64,775712",,,
02/02/2008 12.00,"3,720501","0,249792","79,555595",,,
02/02/2008 13.00,"4,283995","0,205657","90,862454",,,
02/02/2008 14.00,"2,904158","0,190945","91,392886",,,
02/02/2008 15.00,"1,31843","0,206346","91,114706",,,
02/02/2008 16.00,"2,821079","0,237684","91,958767",,,
02/02/2008 17.00,"2,449029","0,217456","90,437022",,,
02/02/2008 18.00,"2,06253","0,235616","72,020441",,,
02/02/2008 19.00,"1,914432","0,291474","54,37566",,,
02/02/2008 20.00,"2,88971","0,302431","56,189215",,,
02/02/2008 21.00,"1,264248","0,482419","34,390946",,,
02/02/2008 22.00,"2,449029","0,617582","12,442701",,,
02/02/2008 23.00,"1,939718","0,402577","41,772048",,,
03/02/2008 0.00,"1,228126","0,306721","58,796382",,,
03/02/2008 1.00,"0,683477","32,381026",,,,
03/02/2008 2.00,"3,467652","0,889058","17,043436",,,
03/02/2008 3.00,"0,859688","29,585671",,,,
03/02/2008 4.00,"1,538771","0,471975",,,,
03/02/2008 5.00,"1,343715","0,254371","54,253146",,,
03/02/2008 6.00,"3,113662","0,218295","55,943729",,,
03/02/2008 7.00,"3,666318","0,285917","40,758547",,,
03/02/2008 8.00,"1,860251","0,300194","42,58104",,,
03/02/2008 9.00,"2,293707","0,439507","36,942192",,,
03/02/2008 10.00,"1,578504","0,390382","49,99885",,,
03/02/2008 11.00,"1,206454","0,152929","73,628707",,,
03/02/2008 12.00,"1,860251","0,117898","84,302532",,,
03/02/2008 13.00,"1,798844","0,105309","84,865605",,,
03/02/2008 14.00,"1,69048","0,122579","85,434096",,,
03/02/2008 15.00,"1,332878","0,106384","84,820719",,,
03/02/2008 16.00,"2,481538","0,132865","82,327707",,,
03/02/2008 17.00,"1,744662","0,145761","76,445409",,,
03/02/2008 18.00,"1,582116","0,234798","68,011605",,,
03/02/2008 19.00,"0,975277","0,257977","66,506017",,,
03/02/2008 20.00,"0,516535","0,347552","56,121883",,,
03/02/2008 21.00,"0,408172","0,252912","54,181068",,,
03/02/2008 22.00,"0,061406","0,261202","55,522106",,,
03/02/2008 23.00,"0,462354","0,261509","61,592094",,,
04/02/2008 0.00,"1,769947","0,152208","69,548494",,,
04/02/2008 1.00,"0,15171","0,170783","69,718509",,,
04/02/2008 2.00,"0,382886","0,090818","76,113561",,,
04/02/2008 3.00,"0,733264","0,10204","74,027191",,,
04/02/2008 4.00,"1,369","0,137547","70,783436",,,
04/02/2008 5.00,"0,653797","0,131791","66,187777",,,
04/02/2008 6.00,"0,686306","0,127569","67,130292",,,
04/02/2008 7.00,"1,202841","0,174928","59,775027",,,
04/02/2008 8.00,"1,307593","0,169248","50,303507",,,
04/02/2008 9.00,"1,795232","0,252067","32,855194",,,
04/02/2008 10.00,"1,571279","0,141923","56,410223",,,
04/02/2008 11.00,"1,126986","0,1027","73,192118",,,
04/02/2008 12.00,"1,11615","0,100781","77,918379",,,
04/02/2008 13.00,"1,452079","0,100858","78,72352",,,
04/02/2008 14.00,"1,975839","0,12043","80,898268",,,
04/02/2008 15.00,"1,719377","0,117745","83,183199",,,
04/02/2008 16.00,"2,362337","0,122272","83,46338",,,
04/02/2008 17.00,"1,509873","0,123885","78,530386",,,
04/02/2008 18.00,"1,777171","0,169171","66,648817",,,
04/02/2008 19.00,"1,134211","0,22267","52,519073",,,
04/02/2008 20.00,"1,867474","0,181605","63,17385",,,
04/02/2008 21.00,"2,225076","0,128259","70,809273",,,
04/02/2008 22.00,"0,726039","0,078615","80,303918",,,
04/02/2008 23.00,"1,795232","0,07255","81,022035",,,
05/02/2008 0.00,"2,384011","0,073533","81,279097",,,
05/02/2008 1.00,"0,057859","79,808859",,,,
05/02/2008 2.00,"3,344839","0,051626","79,535481",,,
05/02/2008 3.00,"3,518221","80,167921",,,,
05/02/2008 4.00,"1,170332","0,146331",,,,
05/02/2008 5.00,"2,268422","0,128947","69,441204",,,
05/02/2008 6.00,"1,766335","0,142807","62,364895",,,
05/02/2008 7.00,"2,427356","0,1729","59,316437",,,
05/02/2008 8.00,"2,683817","0,220988","70,886838",,,
