"NetC","Comune Bari","","","","","","","","","","",""
"Stat","Corso Cavour","","","","","","","","","","",""
,CO,PM10,BENZENE
07/11/2012 20.00,"1,08829407",,"2,80470497"
07/11/2012 21.00,"1,11088575",,"2,89314533"
07/11/2012 22.00,"0,83455591",,"2,47076387"
07/11/2012 23.00,"0,73433795",,"1,11075011"
08/11/2012 0.00,"0,76011474",,"0,97323747"
08/11/2012 1.00,"0,71103911",,"0,88121219"
08/11/2012 2.00,"0,6562014",,"0,65404084"
08/11/2012 3.00,"0,62387731",,"0,54305461"
08/11/2012 4.00,"0,62487921",,"0,43424375"
08/11/2012 5.00,"0,63791556",,"0,4218455"
08/11/2012 6.00,"0,63585001",,"0,41824023"
08/11/2012 7.00,"0,70537605",,"0,47901819"
08/11/2012 8.00,"0,86275124",,"1,06314129"
08/11/2012 9.00,"1,10801519",,"2,4010231"
08/11/2012 10.00,"1,06739397",,"2,84708743"
08/11/2012 11.00,"0,82967922",,"1,87784168"
08/11/2012 12.00,"0,78463449",,"1,27139747"
08/11/2012 13.00,"0,77991508",,"1,15562015"
08/11/2012 14.00,"0,83508598",,"1,13061416"
08/11/2012 15.00,"0,76273016",,"1,39339068"
08/11/2012 16.00,"0,76247503",,"0,93114995"
08/11/2012 17.00,"0,84322584",,"0,98339527"
08/11/2012 18.00,"0,94122214",,"1,51610597"
08/11/2012 19.00,"1,27069929",,"2,46994417"
08/11/2012 20.00,"1,4394775",,"5,1344262"
08/11/2012 21.00,"1,54230972",,"4,64691911"
08/11/2012 22.00,"1,26316756",,"4,85595024"
08/11/2012 23.00,"0,98693674",,"2,82891263"
09/11/2012 0.00,"0,88490954",,"2,03869956"
09/11/2012 1.00,"0,84444559",,"1,59105887"
09/11/2012 2.00,"0,78345435",,"1,51971327"
09/11/2012 3.00,,,"1,04074085"
09/11/2012 4.00,"0,69815887",,"0,71774775"
09/11/2012 5.00,"0,68744437",,
09/11/2012 6.00,"0,69293035",,"0,72686312"
09/11/2012 7.00,"0,76882544",,"0,92785588"
09/11/2012 8.00,"0,96261387",,"1,16883708"
09/11/2012 9.00,"1,45746859",,"2,60498753"
09/11/2012 10.00,"1,6946125",,"5,50070078"
09/11/2012 11.00,"1,01843485",,"4,11256596"
09/11/2012 12.00,"0,8753146",,"2,26678825"
09/11/2012 13.00,"0,88943207",,"1,80735138"
09/11/2012 14.00,"0,91526827",,"1,9146164"
09/11/2012 15.00,"0,78001294",,"1,4061998"
09/11/2012 16.00,"0,74409016",,"0,97898149"
09/11/2012 17.00,"0,81379211",,"1,13395805"
09/11/2012 18.00,"0,88951012",,"1,46517766"
09/11/2012 19.00,"0,99853665",,"1,92474674"
09/11/2012 20.00,"0,9627327",,"1,92386297"
09/11/2012 21.00,"1,22740323",,"2,08350349"
09/11/2012 22.00,"1,3937827",,"4,24666148"
09/11/2012 23.00,"1,17645894",,"3,28904512"
10/11/2012 0.00,"1,02862044",,"2,76284119"
10/11/2012 1.00,"0,9388036",,"2,10580122"
10/11/2012 2.00,"0,89206613",,"1,85641756"
10/11/2012 3.00,"0,8211852",,"1,49000772"
10/11/2012 4.00,"0,76284783",,"1,16506401"
10/11/2012 5.00,"0,69672476",,"0,90143422"
10/11/2012 6.00,"0,7141252",,"0,84691997"
10/11/2012 7.00,"0,75370491",,"0,91770927"
10/11/2012 8.00,"0,83915649",,"1,08088896"
10/11/2012 9.00,"1,25689637",,"2,07764354"
10/11/2012 10.00,"1,58029804",,"4,76224793"
10/11/2012 11.00,"1,18312391",,"4,46653281"
10/11/2012 12.00,"1,06143616",,"3,24006539"
10/11/2012 13.00,"1,10421962",,"2,89165542"
10/11/2012 14.00,"1,06641071",,"3,1373372"
10/11/2012 15.00,"0,7835324",,"1,89810134"
10/11/2012 16.00,"0,7744687",,"0,91977073"
10/11/2012 17.00,"0,82132267",,"1,09741826"
10/11/2012 18.00,"1,04313052",,"1,40380273"
10/11/2012 19.00,"1,0678856",,"2,37294881"
10/11/2012 20.00,"1,08831388",,"2,27302653"
10/11/2012 21.00,"1,09387792",,"2,53389313"
10/11/2012 22.00,"1,22470975",,"2,66199343"
10/11/2012 23.00,"1,02545397",,"2,55625289"
11/11/2012 0.00,"0,92962224",,"1,66352927"
11/11/2012 1.00,"1,12158162",,"1,97117177"
11/11/2012 2.00,"1,08440064",,"2,67738674"
11/11/2012 3.00,,,"1,9850162"
11/11/2012 4.00,"0,77382562",,"1,31125675"
11/11/2012 5.00,"0,70661444",,"0,92202542"
11/11/2012 6.00,"0,69306782",,"0,65849123"
11/11/2012 7.00,"0,67208734",,"0,69393063"
11/11/2012 8.00,"0,68254787",,"0,56863826"
11/11/2012 9.00,"0,70940578",,"0,69359502"
11/11/2012 10.00,"0,72704388",,"0,73342989"
11/11/2012 11.00,"0,75820763",,"0,98377359"
11/11/2012 12.00,"0,79890807","21,51062965","1,09157966"
11/11/2012 13.00,"0,83789713",,"1,09165797"
11/11/2012 14.00,"0,80592836","15,6440897","1,3351115"
11/11/2012 15.00,"0,68359055",,"0,91317244"
11/11/2012 16.00,"0,68547785","15,88852978","0,58340408"
11/11/2012 17.00,"0,70930909",,"0,59630066"
11/11/2012 18.00,"0,77834116","5,62209702","0,7136228"
11/11/2012 19.00,"0,79098491",,"0,88720639"
11/11/2012 20.00,"0,91792331","6,84429216","1,27787881"
11/11/2012 21.00,"0,88606988",,"1,38004764"
11/11/2012 22.00,"0,82399635","3,66658497","1,24048778"
11/11/2012 23.00,"0,78215654",,"0,9104601"
12/11/2012 0.00,"0,77932559","5,86653614","0,98329764"
12/11/2012 1.00,"0,77081177",,"0,88666433"
12/11/2012 2.00,"0,72277649","1,46663404","0,74236932"
12/11/2012 3.00,"0,6621196",,"0,57914896"
12/11/2012 4.00,"0,66326013","10,75531006","0,44213363"
12/11/2012 5.00,"0,68482894",,"0,41808463"
12/11/2012 6.00,"0,63844563",,"0,43631436"
12/11/2012 7.00,"0,68185936",,"0,4074224"
12/11/2012 8.00,"0,9920476",,"1,08401013"
12/11/2012 9.00,"1,39808854",,"3,17924472"
12/11/2012 10.00,"1,92568093",,"4,99754309"
12/11/2012 11.00,"1,37247019",,"5,48290227"
12/11/2012 12.00,"1,20522396","3,91102409","3,57361393"
12/11/2012 13.00,"1,33690041",,"3,71330701"
12/11/2012 14.00,"1,34348849","0,97775602","4,06225192"
12/11/2012 15.00,"1,36700285",,"4,24290366"
12/11/2012 16.00,"1,16635257","3,17770696","3,31425655"
12/11/2012 17.00,"1,003884",,"2,61891128"
12/11/2012 18.00,"1,03935475","48,39891052","2,20098632"
12/11/2012 19.00,"1,35558002",,"3,00507025"
12/11/2012 20.00,"1,3464371","7,08873081","4,17824585"
12/11/2012 21.00,"1,37587083",,"3,94209438"
12/11/2012 22.00,"0,89859479","45,22121048","3,16589049"
12/11/2012 23.00,"0,7526634",,"1,35582982"
13/11/2012 0.00,"0,69644865","42,04351044","0,86381031"
13/11/2012 1.00,"0,64375454",,"0,64082085"
13/11/2012 2.00,"0,64066845","35,19921112","0,59854823"
13/11/2012 3.00,,,"0,52127047"
13/11/2012 4.00,"0,66280229","28,59935951","0,39917962"
13/11/2012 5.00,"0,64760836",,"0,59931912"
13/11/2012 6.00,"0,60498101","24,19944954","0,46603517"
13/11/2012 7.00,"0,66404651",,"0,51092249"
13/11/2012 8.00,"0,79228272","0,48887801","0,83468546"
13/11/2012 9.00,"1,20380848",,"1,68771455"
13/11/2012 10.00,"1,06536804","24,6883297","3,36335019"
13/11/2012 11.00,"0,86133576",,"2,08000298"
13/11/2012 12.00,"0,85964418","1,46663404","1,7064843"
13/11/2012 13.00,"0,82594306",,"1,67556954"
13/11/2012 14.00,"0,82863771","1,22219503","1,41987743"
13/11/2012 15.00,"0,71298466",,"1,21700017"
13/11/2012 16.00,"0,68885984",,"0,75881421"
13/11/2012 17.00,"0,7316433",,"0,80184755"
13/11/2012 18.00,"0,79904554","1,22219503","0,97731768"
13/11/2012 19.00,"0,77248238",,"1,22591316"
13/11/2012 20.00,"0,74568272","1,22219503","1,06978942"
13/11/2012 21.00,"0,78365007",,"0,95118179"
13/11/2012 22.00,"0,86082433","0,97775602","1,53426552"
13/11/2012 23.00,"0,98504828",,"1,69575597"
14/11/2012 0.00,"0,82997396","8,79980469","1,7930127"
14/11/2012 1.00,"0,73431814",,"1,27637263"
14/11/2012 2.00,"0,65429313","29,57711983","0,84672979"
14/11/2012 3.00,"0,63231191",,"0,57914184"
14/11/2012 4.00,"0,62739561","18,33292007","0,4914622"
14/11/2012 5.00,"0,61787872",,"0,48251463"
14/11/2012 6.00,"0,65574938","10,75531006","0,48821797"
14/11/2012 7.00,"0,72725941",,"0,7432836"
14/11/2012 8.00,"0,97903222","14,4218998","1,27294941"
14/11/2012 9.00,"1,10685485",,"2,37895725"
14/11/2012 10.00,"0,95107222","23,71058083","2,53084315"
14/11/2012 11.00,"0,89725737",,"1,96815637"
14/11/2012 12.00,"0,93245202","19,79953957","2,64812664"
14/11/2012 13.00,"0,88870511",,"3,00218807"
14/11/2012 14.00,"0,91092282","18,82180023","2,3008191"
14/11/2012 15.00,"0,85871917",,"2,06927465"
14/11/2012 16.00,"0,90349129","28,84379959","1,82902975"
14/11/2012 17.00,"0,901131",,"2,12972004"
14/11/2012 18.00,"0,86731221","22,73282051","1,80978303"
14/11/2012 19.00,"0,92240506",,"1,81438394"
14/11/2012 20.00,"0,91870852","15,15520954","1,90831507"
14/11/2012 21.00,"0,89727834",,"1,88537765"
14/11/2012 22.00,"1,09523398","27,37714958","2,80917977"
14/11/2012 23.00,"0,8395491",,"1,89236648"
15/11/2012 0.00,"0,83953046","0,97775602","1,52157133"
15/11/2012 1.00,"0,86367508",,"1,42487395"
15/11/2012 2.00,"0,81414627","1,22219503","1,42849549"
15/11/2012 3.00,,,"1,33656988"
15/11/2012 4.00,"0,72143441","1,22219503","1,18383071"
15/11/2012 5.00,"0,72513561",,"1,0849478"
15/11/2012 6.00,"0,71068495","0,97775602","1,09824101"
15/11/2012 7.00,"0,77085021",,"1,09519916"
15/11/2012 8.00,"0,84204686",,"1,2467881"
15/11/2012 9.00,"1,06249748",,"1,89986889"
15/11/2012 10.00,"1,22645958",,"3,34440348"
15/11/2012 11.00,"1,15376824",,"2,78312627"
15/11/2012 12.00,"1,20540104","1,71107304","3,3883867"
15/11/2012 13.00,"1,12529797",,"3,73000514"
15/11/2012 14.00,"1,24179564","2,44439006","2,95663664"
15/11/2012 15.00,"0,95840589",,"3,25823918"
15/11/2012 16.00,"0,87906007","28,11046982","1,69559223"
15/11/2012 17.00,"0,96603548",,"1,68215461"
15/11/2012 18.00,"1,00284249","27,37714958","2,17017122"
15/11/2012 19.00,"1,2368805",,"2,29518899"
15/11/2012 20.00,"1,09749641","1,22219503","3,18350188"
15/11/2012 21.00,"0,95067961",,"2,22751985"
15/11/2012 22.00,"0,92657343",,"1,89953735"
15/11/2012 23.00,"0,94389582",,"1,83600942"
16/11/2012 0.00,"0,83426116",,"1,76806162"
16/11/2012 1.00,"0,79930184",,"1,35091771"
16/11/2012 2.00,"0,71499079","22,48838043","1,14434772"
16/11/2012 3.00,"0,65765532",,"0,84521345"
16/11/2012 4.00,"0,64924052","0,97775602","0,87578853"
16/11/2012 5.00,"0,61398646",,"0,62389187"
16/11/2012 6.00,"0,63081721",,"0,52975733"
16/11/2012 7.00,"0,67517459",,"0,59823703"
16/11/2012 8.00,"0,69523123","0,24443901","0,80879976"
16/11/2012 9.00,"0,74489751",,"1,02169447"
16/11/2012 10.00,"0,78488963",,"1,23210872"
16/11/2012 11.00,"0,77065333",,"1,17351122"
16/11/2012 12.00,"0,77855785",,"1,10770318"
16/11/2012 13.00,"0,90345168",,"1,18617388"
16/11/2012 14.00,"1,1014877","0,48887801","2,47334197"
16/11/2012 15.00,"1,0414401",,"2,71799047"
16/11/2012 16.00,"0,95091611","12,7108202","2,23400932"
16/11/2012 17.00,"1,0542586",,"1,95906439"
16/11/2012 18.00,"1,20636449","0,73331702","2,8129203"
16/11/2012 19.00,"1,19332814",,"2,6987651"
16/11/2012 20.00,"1,26297184","2,19995093","3,39717663"
16/11/2012 21.00,"1,45587604",,"4,17511959"
16/11/2012 22.00,"1,27311783",,"3,81004609"
16/11/2012 23.00,"0,98396716",,"2,96588219"
17/11/2012 0.00,"0,86029309",,"1,82602248"
17/11/2012 1.00,"0,90111119",,"1,54422704"
17/11/2012 2.00,"0,83304141",,"1,50315753"
17/11/2012 3.00,,,"1,40912876"
17/11/2012 4.00,"0,76168865","1,46663404","1,32233391"
17/11/2012 5.00,"0,74896569",,
17/11/2012 6.00,"0,73166427",,"1,14550914"
17/11/2012 7.00,"0,78823085",,"1,19817855"
17/11/2012 8.00,"0,84416949","10,02198982","1,29380096"
17/11/2012 9.00,"0,96625217",,"2,05537836"
17/11/2012 10.00,"0,95299913",,"1,88339145"
17/11/2012 11.00,"0,96727387",,"1,93359668"
17/11/2012 12.00,"0,93555908","17,84403992","2,02553449"
17/11/2012 13.00,"0,92108745",,"2,00338525"
17/11/2012 14.00,"0,92775358","17,35515976","2,07831781"
17/11/2012 15.00,"0,8021724",,"1,62910179"
17/11/2012 16.00,"0,82606539","22,24394989","1,38314543"
17/11/2012 17.00,"0,96878837",,"1,48892258"
17/11/2012 18.00,"0,93420302","25,66609001","2,177337"
17/11/2012 19.00,"0,93909835",,"2,21240214"
17/11/2012 20.00,"0,96815927","21,51062965","1,83990453"
17/11/2012 21.00,"1,28711647",,"2,40304184"
17/11/2012 22.00,"1,42663803","2,19995093","3,3071345"
17/11/2012 23.00,"1,31645233",,"4,24805578"
18/11/2012 0.00,"1,16027709","1,46663404","3,08041062"
18/11/2012 1.00,"1,2294478",,"2,83882329"
18/11/2012 2.00,"1,2334787","1,71107304","3,49881053"
18/11/2012 3.00,"1,15803447",,"2,80730951"
18/11/2012 4.00,"1,01743295","2,19995093","2,1928615"
18/11/2012 5.00,"0,95669567",,"1,62338218"
18/11/2012 6.00,"0,91369552","2,19995093","1,32646903"
18/11/2012 7.00,"0,81359523",,"1,26116441"
18/11/2012 8.00,"0,76098033","1,22219503","0,9821586"
18/11/2012 9.00,"0,89920409",,"1,10530713"
18/11/2012 10.00,"0,95006915","1,71107304","1,4612378"
18/11/2012 11.00,"1,14161729",,"2,35524793"
18/11/2012 12.00,"1,24507977","1,46663404","3,13178438"
18/11/2012 13.00,"1,14531383",,"3,04347013"
18/11/2012 14.00,"1,51444874","0,48887801","4,13190828"
18/11/2012 15.00,"1,06696059",,"3,61065205"
18/11/2012 16.00,"0,94670813","0,73331702","2,26058557"
18/11/2012 17.00,"0,89444623",,"1,77197605"
18/11/2012 18.00,"0,99236331","1,71107304","2,02909603"
18/11/2012 19.00,"1,1961789",,"1,79554299"
18/11/2012 20.00,"1,11794449","1,22219503","2,39672932"
18/11/2012 21.00,"0,98042789",,"2,0476634"
18/11/2012 22.00,"0,92832443","1,95551205","1,66378759"
18/11/2012 23.00,"0,83221542",,"1,43467682"
19/11/2012 0.00,"0,77674861",,"1,20860382"
19/11/2012 1.00,"0,74302885",,"0,95059499"
19/11/2012 2.00,"0,72771143","16,37741089","0,88561479"
19/11/2012 3.00,,,"0,77857452"
19/11/2012 4.00,"0,68504097","20,28841972","0,69951904"
19/11/2012 5.00,"0,67904821",,
19/11/2012 6.00,"0,77802778","0,97775602","0,85898363"
19/11/2012 7.00,"0,82625761",,"1,26176342"
19/11/2012 8.00,"1,09757446","1,22219503","1,72191931"
19/11/2012 9.00,"1,2191259",,"2,5023702"
19/11/2012 10.00,"1,21485851","0,24443901","3,218027"
19/11/2012 11.00,"1,15801583",,"3,03785833"
19/11/2012 12.00,"1,25603077","1,46663404","3,42726864"
19/11/2012 13.00,"1,11416989",,"3,09179899"
19/11/2012 14.00,"1,14653359","1,22219503","3,09360823"
19/11/2012 15.00,"0,88730827",,"2,37023139"
19/11/2012 16.00,"0,81316301","28,11046982","1,42000659"
19/11/2012 17.00,"0,85382501",,"1,20409749"
19/11/2012 18.00,"0,86455932","1,46663404","1,25833105"
19/11/2012 19.00,"0,79009951",,"1,06613839"
19/11/2012 20.00,"0,76088247",,"0,80716137"
19/11/2012 21.00,"0,77261985",,"0,70800286"
19/11/2012 22.00,"0,75470681","0,97775602","0,84295571"
19/11/2012 23.00,"0,71886325",,"0,56960746"
20/11/2012 0.00,"0,69253658",,"0,41246469"
20/11/2012 1.00,"0,67295293",,"0,40904045"
20/11/2012 2.00,"0,72531269","5,37765789","0,38208995"
20/11/2012 3.00,"0,66792013",,"0,38868316"
20/11/2012 4.00,"0,66013327",,"0,37384615"
20/11/2012 5.00,"0,6917106",,"0,38876249"
20/11/2012 6.00,"0,67845872",,"0,39912368"
20/11/2012 7.00,"0,70804972",,"0,42912518"
20/11/2012 8.00,"0,97806876","1,22219503","0,87689198"
20/11/2012 9.00,"1,14547111",,"1,87589108"
20/11/2012 10.00,"1,17893573","27,13273048","2,59301134"
20/11/2012 11.00,"1,03611023",,"2,59779327"
20/11/2012 12.00,"1,1955696",,"2,86727285"
20/11/2012 13.00,"1,14808653",,"3,16217234"
20/11/2012 14.00,"1,27270425","0,24443901","3,62900076"
20/11/2012 15.00,"0,96941747",,"3,16637051"
20/11/2012 16.00,"0,8960947","28,11046982","1,48681332"
20/11/2012 17.00,"1,0887857",,"1,55884031"
20/11/2012 18.00,"1,3641917","27,62158966","3,65972535"
20/11/2012 19.00,"0,83042598",,"2,2449797"
20/11/2012 20.00,"0,81912082","26,15497017","1,16577388"
20/11/2012 21.00,"0,87232637",,"1,06972942"
20/11/2012 22.00,"0,90474949","15,6440897","1,61265893"
20/11/2012 23.00,"0,77944325",,"1,09870476"
21/11/2012 0.00,"0,76162807","8,55536556","0,85971078"
21/11/2012 1.00,"0,78687479",,"0,93911712"
21/11/2012 2.00,"0,69568208","14,66633987","0,7071618"
21/11/2012 3.00,,,"0,67349198"
21/11/2012 4.00,"0,79608877","9,53312111","0,95160283"
21/11/2012 5.00,"0,75413829",,
21/11/2012 6.00,"0,73129031","5,86653614","0,89887443"
21/11/2012 7.00,"0,79759162",,"0,91108454"
21/11/2012 8.00,"0,98965003","12,95526028","1,31477658"
21/11/2012 9.00,"1,39976032",,"2,81458615"
21/11/2012 10.00,"1,47889993","15,15520954","4,5461517"
21/11/2012 11.00,"1,30314104",,"3,50126861"
21/11/2012 12.00,"1,14427232","11,97751045","3,13036973"
21/11/2012 13.00,"1,05925295",,"2,60737646"
21/11/2012 14.00,"1,03666127","30,31043053","2,62389966"
21/11/2012 15.00,"0,84790681",,"1,95033548"
21/11/2012 16.00,"0,85594764","23,22170067","1,40498753"
21/11/2012 17.00,"0,94861523",,"1,44973655"
21/11/2012 18.00,"0,99434847","16,62183952","1,86981755"
21/11/2012 19.00,"1,05142765",,"2,2212236"
21/11/2012 20.00,"1,12244721","28,59935951","2,40204925"
21/11/2012 21.00,"1,20758308",,"3,15327562"
21/11/2012 22.00,"1,11430736","15,88852978","3,00164397"
21/11/2012 23.00,"1,00134896",,"2,43079577"
22/11/2012 0.00,"0,89595956","27,37714958","1,87739827"
22/11/2012 1.00,"0,95718847",,"1,78512078"
22/11/2012 2.00,"0,84808389","35,68809128","1,94519353"
22/11/2012 3.00,"0,78410325",,"1,4072229"
22/11/2012 4.00,"0,81359523","29,08823967","1,25852835"
22/11/2012 5.00,"0,81745021",,"1,44626146"
22/11/2012 6.00,"0,77621737","14,91077042","1,37371173"
22/11/2012 7.00,"0,79590004",,"1,1162948"
22/11/2012 8.00,"0,94918492","9,53312111","1,27480136"
22/11/2012 9.00,"1,71061843",,"2,70388061"
22/11/2012 10.00,"1,49694928","10,99975014","6,05885988"
22/11/2012 11.00,"1,03217835",,"3,32315429"
22/11/2012 12.00,"0,97657523","35,93252182","2,39641507"
22/11/2012 13.00,"0,93870458",,"2,33064466"
22/11/2012 14.00,"1,14234541","27,86602974","2,38935912"
22/11/2012 15.00,"1,02958273",,"3,14837673"
22/11/2012 16.00,"1,06407023","31,77705956","2,26482849"
22/11/2012 17.00,"1,08845135",,"2,7851562"
22/11/2012 18.00,"1,15976566","18,33292007","2,494282"
22/11/2012 19.00,"1,26126046",,"2,77022461"
22/11/2012 20.00,"1,85745387","29,33267975","4,74283747"
22/11/2012 21.00,"1,99286648",,"6,36085599"
22/11/2012 22.00,"1,95141811","40,57686996","7,45741387"
22/11/2012 23.00,"1,46753652",,"5,58699832"
23/11/2012 0.00,"1,31069141","46,68785095","4,14273831"
23/11/2012 1.00,"1,10142828",,"3,25754762"
23/11/2012 2.00,"0,96330239","58,42092133","2,34300833"
23/11/2012 3.00,,,"1,95366005"
23/11/2012 4.00,"0,80409465","45,71009064","1,55082025"
23/11/2012 5.00,"0,79257746",,
23/11/2012 6.00,"0,8173908","30,06599045","1,21339084"
23/11/2012 7.00,"0,84995022",,"1,27045064"
23/11/2012 8.00,"1,07071655","39,11024094","1,43908348"
23/11/2012 9.00,"1,79386584",,"3,80205348"
23/11/2012 10.00,"1,84488934","27,13273048","5,7166709"
23/11/2012 11.00,"1,524752",,"5,60424054"
23/11/2012 12.00,"1,50872743","37,88803101","5,16675765"
23/11/2012 13.00,"1,42534139",,"4,35609779"
23/11/2012 14.00,"1,16340279","52,0655098","3,98859264"
23/11/2012 15.00,"0,96945592",,"2,71753282"
23/11/2012 16.00,"0,95638112","49,37667084","2,01700695"
23/11/2012 17.00,"1,2076623",,"2,47821441"
23/11/2012 18.00,"1,43550601","36,66585159","3,62124207"
23/11/2012 19.00,"1,18973062",,"4,27045317"
23/11/2012 20.00,"1,97137456","24,19944954","4,73511234"
23/11/2012 21.00,"1,96388477",,"6,60942096"
23/11/2012 22.00,"1,9042892","36,91028976","7,08291887"
23/11/2012 23.00,"1,40817628",,"5,49396926"
24/11/2012 0.00,"1,2738844","41,31018066","3,84291858"
24/11/2012 1.00,"1,15422142",,"3,20629387"
24/11/2012 2.00,"1,10602887","56,4654007","2,66880326"
24/11/2012 3.00,"1,00254774",,"2,53887134"
24/11/2012 4.00,"0,86977036","35,93252182","2,04984181"
24/11/2012 5.00,"0,80197552",,"1,71393891"
24/11/2012 6.00,"0,80978102","33,97702026","1,60775699"
24/11/2012 7.00,"0,9032746",,"1,68498594"
24/11/2012 8.00,"1,09845986","23,46614075","2,40887637"
24/11/2012 9.00,"1,40554105",,"3,69827372"
24/11/2012 10.00,"1,54046203","39,59910965","4,69864679"
24/11/2012 11.00,"1,22520021",,"4,78439311"
24/11/2012 12.00,"0,96458039","34,71033096","2,63435646"
24/11/2012 13.00,"0,96115995",,"2,14329089"
24/11/2012 14.00,"0,9814694","24,93276978","2,11138556"
24/11/2012 15.00,"0,84491742",,"1,85521649"
24/11/2012 16.00,"0,81833328","22,73282051","1,22601486"
24/11/2012 17.00,"0,95748321",,"1,4147548"
24/11/2012 18.00,"1,07997714","18,08848","2,41742324"
24/11/2012 19.00,"1,07622234",,"2,51311785"
24/11/2012 20.00,"1,38737404","13,44414043","2,70544679"
24/11/2012 21.00,"1,42840883",,"4,18140567"
24/11/2012 22.00,"1,37701136","20,28841972","4,10467099"
24/11/2012 23.00,"1,2649372",,"3,49015789"
25/11/2012 0.00,"1,07791159","17,84403992","2,86260889"
25/11/2012 1.00,"1,05834891",,"2,2749629"
25/11/2012 2.00,"1,04153796","32,51037979","2,24505699"
25/11/2012 3.00,,,"2,15071194"
25/11/2012 4.00,"0,97647271","29,33267975","2,06876615"
25/11/2012 5.00,"0,86733202",,
25/11/2012 6.00,"0,81286827","30,06599045","1,43734746"
25/11/2012 7.00,"0,81849172",,"1,17460652"
25/11/2012 8.00,"0,87244404","21,99950981","1,17954101"
25/11/2012 9.00,"0,93341664",,"1,41764207"
25/11/2012 10.00,"1,14277763","11,48863029","1,87167358"
25/11/2012 11.00,"1,25730878",,"2,76220861"
25/11/2012 12.00,"1,13326074","35,93252182","2,98340103"
25/11/2012 13.00,"1,08544332",,"2,58503603"
25/11/2012 14.00,"1,09143957","24,19944954","2,69853831"
25/11/2012 15.00,"0,9297201",,"2,13636003"
25/11/2012 16.00,"0,8379379","18,08848","1,47684672"
25/11/2012 17.00,"0,88459499",,"1,31798522"
25/11/2012 18.00,"1,05211616","25,17720985","1,68963058"
25/11/2012 19.00,"1,2142096",,"1,92108351"
25/11/2012 20.00,"1,39580864","19,31068039","2,6124096"
25/11/2012 21.00,"1,57990427",,"3,50022924"
25/11/2012 22.00,"1,43914314","22,24394989","4,01971284"
25/11/2012 23.00,"1,32531915",,"3,25220633"
26/11/2012 0.00,"1,18365515","15,6440897","2,9019495"
26/11/2012 1.00,"1,13086201",,"2,88969566"
26/11/2012 2.00,"0,87104837","31,77705956","1,97815246"
26/11/2012 3.00,"0,85561328",,"1,35245135"
26/11/2012 4.00,"0,85810988","18,33292007","1,39011086"
26/11/2012 5.00,"0,86455932",,"1,41481684"
26/11/2012 6.00,"0,81127571","30,06599045","1,32953224"
26/11/2012 7.00,"0,8874271",,"1,35784653"
26/11/2012 8.00,"1,13023291","18,82180023","1,79421479"
26/11/2012 9.00,"1,45734976",,"3,14333852"
26/11/2012 10.00,"1,48239959","15,6440897","3,90504304"
26/11/2012 11.00,"1,39685015",,"4,26577904"
26/11/2012 12.00,"1,24238513","25,66609001","3,90768927"
26/11/2012 13.00,"1,19582474",,"3,28781048"
26/11/2012 14.00,"1,28575924","10,75531006","3,2734718"
26/11/2012 15.00,"1,09432994",,"3,28785015"
26/11/2012 16.00,"1,01119903","36,91028976","2,14360107"
26/11/2012 17.00,"1,31666902",,"2,30522983"
26/11/2012 18.00,"1,32883978","35,44364166","4,05796628"
26/11/2012 19.00,"1,19332814",,"3,06023741"
26/11/2012 20.00,"1,16737427","30,55487061","2,53049025"
26/11/2012 21.00,"1,28113885",,"2,61155125"
26/11/2012 22.00,"1,06646896","14,4218998","2,85137205"
26/11/2012 23.00,"0,91336117",,"1,82543059"
27/11/2012 0.00,"0,85321455","12,7108202","1,36764431"
27/11/2012 1.00,"0,82421304",,"1,10820558"
27/11/2012 2.00,"0,75981999","30,55487061","0,97980017"
27/11/2012 3.00,,,"0,84711829"
27/11/2012 4.00,"0,71947371","14,66633987","0,78879639"
27/11/2012 5.00,"0,73406184",,
27/11/2012 6.00,"0,74601707","12,22194958","0,76435991"
27/11/2012 7.00,"0,91847319",,"1,14806994"
27/11/2012 8.00,"1,34468727","18,57736015","1,89297261"
