"NetC","Provincia Bari","","","","","","","","","",""
"Stat","Casamassima","","","","","","","","","",""
,NO2,NOX,PM10
24/06/2012 8.00,"8,79892458","12,37962258","37,85102081"
24/06/2012 9.00,"9,5692101","13,17077758",
24/06/2012 10.00,"6,99163717","10,89264106","44,4444313"
24/06/2012 11.00,"6,43095655","9,84663174",
24/06/2012 12.00,"8,67627551","13,00865528","40,04883957"
24/06/2012 13.00,"7,91766848","11,42504893",
24/06/2012 14.00,"4,20510558","6,43558742","37,36262131"
24/06/2012 15.00,"3,75799011","6,16063034",
24/06/2012 16.00,"3,69374309","5,91031322","23,93161964"
24/06/2012 17.00,"5,99357317","8,85055622",
24/06/2012 18.00,"8,06951952","11,19354014","25,39682007"
24/06/2012 19.00,"10,67499045","14,09616838",
24/06/2012 20.00,"13,91124165","17,99487595","13,43101025"
24/06/2012 21.00,"13,18182894","15,67329114",
24/06/2012 22.00,"12,47838502","14,65322002","14,89620972"
24/06/2012 23.00,"12,17403478","14,68305104",
25/06/2012 0.00,"17,47584252","22,85658336","25,15262032"
25/06/2012 1.00,"7,72688147","9,64300757",
25/06/2012 2.00,"8,53740313","11,11183082","21,73381996"
25/06/2012 3.00,"6,76126411","8,54576622",
25/06/2012 4.00,"11,1110775","16,48065799","31,74603081"
25/06/2012 5.00,"24,98660872","34,88342664",
25/06/2012 6.00,"23,32274808","30,59689472","17,58241081"
25/06/2012 7.00,"20,08391568","27,72023336",
25/06/2012 8.00,"13,09876593","18,77759904","38,58362961"
25/06/2012 9.00,"12,33432156","17,71991506",
25/06/2012 10.00,"15,100737","20,61734456","40,04883957"
25/06/2012 11.00,"14,68476993","20,29050728",
25/06/2012 12.00,"10,89498708","15,85746071","53,96825027"
25/06/2012 13.00,"9,27459385","14,18890229",
25/06/2012 14.00,"6,9286903","10,51586998","39,56044006"
25/06/2012 15.00,"5,42510689","7,8220551",
25/06/2012 16.00,"7,96374386","12,5475803","31,25761986"
25/06/2012 17.00,"8,05394628","11,30572866",
25/06/2012 18.00,"4,46922352","6,74880743","22,22220993"
25/06/2012 19.00,"4,09154234","6,09707738",
25/06/2012 20.00,"7,14024354","9,32200571","11,47741032"
25/06/2012 21.00,"7,18956167","9,00165202",
25/06/2012 22.00,"5,49583942","7,46019762","14,65200996"
25/06/2012 23.00,"9,39010542","12,45873922",
26/06/2012 0.00,"12,35833819","16,77961066","23,19902039"
26/06/2012 1.00,"5,59058475","7,90506075",
26/06/2012 2.00,,,"19,53602028"
26/06/2012 3.00,,,
26/06/2012 4.00,,,"18,31501007"
26/06/2012 5.00,,,
26/06/2012 6.00,,,"25,39682007"
26/06/2012 7.00,,,
26/06/2012 8.00,,,"31,50181961"
26/06/2012 9.00,,,
26/06/2012 10.00,,,"38,82783127"
26/06/2012 11.00,,,
26/06/2012 12.00,,,"36,38582993"
26/06/2012 13.00,,,
26/06/2012 14.00,,,"38,58362961"
26/06/2012 15.00,,,
26/06/2012 16.00,,,"28,81562042"
26/06/2012 17.00,,,
26/06/2012 18.00,,,"23,19902039"
26/06/2012 19.00,,,
26/06/2012 20.00,,,"19,53602028"
26/06/2012 21.00,,,
26/06/2012 22.00,,,"17,33819962"
26/06/2012 23.00,,,
27/06/2012 0.00,,,"25,15262032"
27/06/2012 1.00,,,
27/06/2012 2.00,,,"32,72283173"
27/06/2012 3.00,,,
27/06/2012 4.00,,,"17,09399986"
27/06/2012 5.00,,,
27/06/2012 6.00,,,"30,28083038"
27/06/2012 7.00,,,
27/06/2012 8.00,,,"21,48962021"
27/06/2012 9.00,,,
27/06/2012 10.00,,,"18,80340958"
27/06/2012 11.00,,,
27/06/2012 12.00,,,"13,43101025"
27/06/2012 13.00,,,
27/06/2012 14.00,,,"11,47741032"
27/06/2012 15.00,,,
27/06/2012 16.00,,,"13,67521"
27/06/2012 17.00,"17,23832814","23,14321128",
27/06/2012 18.00,"19,87948464","27,54190112","8,05860806"
27/06/2012 19.00,"20,51220368","26,781862",
27/06/2012 20.00,"28,27997136","37,60642056","5,12820482"
27/06/2012 21.00,"23,80231592","28,05680272",
27/06/2012 22.00,"19,03653546","23,20351576","4,63980484"
27/06/2012 23.00,"18,53490506","22,20809032",
28/06/2012 0.00,"11,78986426","14,95022627","17,58241081"
28/06/2012 1.00,"9,67109485","13,03718997",
28/06/2012 2.00,,,"16,36141014"
28/06/2012 3.00,"13,33823246","16,29000291",
28/06/2012 4.00,"21,80813816","27,90569736","15,62880993"
28/06/2012 5.00,"26,15210656","35,03646312",
28/06/2012 6.00,"34,68496104","43,97907832","9,27960968"
28/06/2012 7.00,"35,73105448","52,29723432",
28/06/2012 8.00,"22,37854512","32,38088632","36,38582993"
28/06/2012 9.00,"20,43044656","28,0062112",
28/06/2012 10.00,"19,54463608","28,54250808","42,24663162"
28/06/2012 11.00,"16,12671046","23,21582904",
28/06/2012 12.00,"16,51996298","23,19508384","35,40903091"
28/06/2012 13.00,"13,40507215","19,70233784",
28/06/2012 14.00,"10,46604135","14,83738959","33,69963074"
28/06/2012 15.00,"10,64319389","15,97094556",
28/06/2012 16.00,"11,44917837","17,67906135","19,53602028"
28/06/2012 17.00,"13,26229929","18,50977373",
28/06/2012 18.00,"16,35123471","21,93117536","16,84980965"
28/06/2012 19.00,"17,47519053","22,492768",
28/06/2012 20.00,"22,30652008","27,32140928","15,38461018"
28/06/2012 21.00,"24,90875208","27,35318672",
28/06/2012 22.00,"24,12678232","27,70790096","14,65200996"
28/06/2012 23.00,"26,58754544","35,39702808",
29/06/2012 0.00,"17,90025298","22,07449888","12,21000957"
29/06/2012 1.00,"11,4381423","13,46843392",
29/06/2012 2.00,"8,54843537","10,48798538","30,03663063"
29/06/2012 3.00,"8,13506288","10,72468333",
29/06/2012 4.00,"18,27014086","30,38745424","23,93161964"
29/06/2012 5.00,"26,51422024","37,398242",
29/06/2012 6.00,"34,3741272","48,10930424","13,43101025"
29/06/2012 7.00,"25,91006648","38,00975696",
29/06/2012 8.00,"19,93724616","27,43943704","45,90964127"
29/06/2012 9.00,"16,08193525","23,79753592",
29/06/2012 10.00,"14,6588107","20,70424496","43,22343063"
29/06/2012 11.00,"16,58355801","22,86176488",
29/06/2012 12.00,"12,29797826","17,8139453","27,8388195"
29/06/2012 13.00,"9,70938074","14,17658136",
29/06/2012 14.00,"8,06822127","12,85172214","27,8388195"
29/06/2012 15.00,"8,38685034","11,80700917",
29/06/2012 16.00,"10,13897846","14,61301257","20,26861954"
29/06/2012 17.00,"9,99166842","15,32440276",
29/06/2012 18.00,"13,1857256","18,35413502","17,09399986"
29/06/2012 19.00,"16,37524943","21,11150096",
29/06/2012 20.00,"23,07030672","25,77542344","10,25640965"
29/06/2012 21.00,"30,50257576","36,17196168",
29/06/2012 22.00,"10,77947551","13,02681354","17,58241081"
29/06/2012 23.00,"15,86518137","20,6283768",
30/06/2012 0.00,"12,9404313","15,54683528","19,29179955"
30/06/2012 1.00,"17,66857977","22,9207692",
30/06/2012 2.00,,,"21,48962021"
30/06/2012 3.00,"18,73867646","21,50317416",
30/06/2012 4.00,"29,07427352","37,61290224","35,65322113"
30/06/2012 5.00,"33,44615712","39,44811632",
30/06/2012 6.00,"36,57726744","42,67237928","36,38582993"
30/06/2012 7.00,"27,83024984","36,45663936",
30/06/2012 8.00,"23,55052464","34,07411528","41,26984024"
30/06/2012 9.00,"19,81136008","28,81942304",
30/06/2012 10.00,"21,24551304","27,43878696","42,49084091"
30/06/2012 11.00,"15,47322902","22,19770816",
30/06/2012 12.00,"14,46219018","19,94032448","31,74603081"
30/06/2012 13.00,"10,56792036","16,36652306",
30/06/2012 14.00,"7,43161514","11,1663037","34,67642975"
30/06/2012 15.00,"6,28235018","9,2227863",
30/06/2012 16.00,"6,43030838","10,36542235","21,24542046"
30/06/2012 17.00,"12,01050142","18,34959784",
30/06/2012 18.00,"14,76004154","21,23276","11,72161007"
30/06/2012 19.00,"17,23249081","23,01415128",
30/06/2012 20.00,"21,9567388","26,49653424","9,52380943"
30/06/2012 21.00,"44,69221608","46,88822456",
30/06/2012 22.00,"33,08144312","43,7553552","6,10500622"
30/06/2012 23.00,"29,63171712","39,94095344",
01/07/2012 0.00,"22,91910576","28,68778184","22,95482063"
01/07/2012 1.00,"20,453142","29,83559368",
01/07/2012 2.00,"16,18381426","20,9214864","23,68741989"
01/07/2012 3.00,"9,43553071","12,39907718",
01/07/2012 4.00,"18,56800178","25,3843812","22,95482063"
01/07/2012 5.00,"19,68545488","23,196384",
01/07/2012 6.00,"20,24742992","24,82862016","16,36141014"
01/07/2012 7.00,"17,94437812","23,1243972",
01/07/2012 8.00,"11,91835449","16,86585716","41,26984024"
01/07/2012 9.00,"13,10460518","19,20818144",
01/07/2012 10.00,"11,03709839","15,85746071","44,4444313"
01/07/2012 11.00,"7,77749785","11,89066299",
01/07/2012 12.00,"8,95402028","13,62601522","31,50181961"
01/07/2012 13.00,"5,72231773","8,76171323",
01/07/2012 14.00,"3,45298787","6,15414484","24,42000961"
01/07/2012 15.00,"4,15773386","6,84283768",
01/07/2012 16.00,"4,12788181","7,02441458","22,71062088"
01/07/2012 17.00,"6,81577523","11,51908109",
01/07/2012 18.00,"7,99294583","12,62864337","12,69841003"
01/07/2012 19.00,"19,13581224","26,4738388",
01/07/2012 20.00,"34,20801264","43,53553256","19,78022003"
01/07/2012 21.00,"25,58364984","28,9880232",
01/07/2012 22.00,"14,91514298","18,1991483","27,10622025"
01/07/2012 23.00,"14,47515928","18,22314198",
02/07/2012 0.00,"11,23438046","14,22586698","32,23442078"
02/07/2012 1.00,"9,74247746","12,55341764",
02/07/2012 2.00,,,"34,92063141"
02/07/2012 3.00,"11,1376868","13,29009977",
02/07/2012 4.00,"11,20193191","13,08193459","35,89743042"
02/07/2012 5.00,"14,8839965","17,27440567",
02/07/2012 6.00,"24,85684128","31,21816088","32,72283173"
02/07/2012 7.00,"22,06901144","25,8331276",
02/07/2012 8.00,"18,4258809","23,06927424","42,00244141"
02/07/2012 9.00,"20,747112","27,45045016",
02/07/2012 10.00,"19,6270624","26,11910544","47,86323166"
02/07/2012 11.00,"16,6692137","21,5861932",
02/07/2012 12.00,"16,06830269","20,34628032","52,2588501"
02/07/2012 13.00,"12,60038783","16,55134272",
02/07/2012 14.00,"8,12792347","10,68966505","52,99145126"
02/07/2012 15.00,"9,15778594","11,72594802",
02/07/2012 16.00,"7,77814793","10,25582651","42,49084091"
02/07/2012 17.00,"6,56204136","8,26302539",
02/07/2012 18.00,"6,86314886","8,77014324","32,23442078"
02/07/2012 19.00,"5,48156251","7,56914338",
02/07/2012 20.00,"5,97086052","7,85512696","26,61782074"
02/07/2012 21.00,"6,16099936","8,03994662",
02/07/2012 22.00,"5,71972314","7,38562198","31,99023056"
02/07/2012 23.00,"6,51207315","8,46664957",
03/07/2012 0.00,"7,75997819","9,81355988","21,97801971"
03/07/2012 1.00,"5,99876616","8,26237722",
03/07/2012 2.00,"5,19148917","7,26565162","25,64101982"
03/07/2012 3.00,"13,608182","15,55656162",
03/07/2012 4.00,"25,09304976","27,34022336","29,30401993"
03/07/2012 5.00,"21,6257716","23,51478936",
03/07/2012 6.00,"21,08002944","24,05108624","45,1770401"
03/07/2012 7.00,"11,74833371","14,4936923",
03/07/2012 8.00,"5,30764699","7,84215786","45,42124176"
03/07/2012 9.00,"3,17848968","5,08219542",
03/07/2012 10.00,"2,48023302","4,5679439","27,59461975"
03/07/2012 11.00,"2,59185175","4,56470306",
03/07/2012 12.00,"2,39587175","5,04717714","29,05982971"
03/07/2012 13.00,"2,95200946","5,26052958",
03/07/2012 14.00,"2,96109528","5,26117774","25,64101982"
03/07/2012 15.00,"3,3595427","5,5367849",
03/07/2012 16.00,"3,26414919","5,75532458","19,04759979"
03/07/2012 17.00,"5,38552084","7,7137575",
03/07/2012 18.00,"5,33555263","7,22674242","13,67521"
03/07/2012 19.00,"4,76903086","7,28445806",
03/07/2012 20.00,"5,00848974","6,96605078","20,26861954"
03/07/2012 21.00,"8,14155221","10,2668511",
03/07/2012 22.00,"13,90993958","15,39379306","28,08300972"
03/07/2012 23.00,"15,14875879","16,89958102",
04/07/2012 0.00,"15,69840526","17,5201818","36,63003159"
04/07/2012 1.00,"14,63025881","16,34317754",
04/07/2012 2.00,,,"47,61904144"
04/07/2012 3.00,"12,53354814","14,14221125",
04/07/2012 4.00,"20,09624808","26,7701988","44,4444313"
04/07/2012 5.00,"25,83024048","35,88338352",
04/07/2012 6.00,"18,8580713","22,99535632","44,93283081"
04/07/2012 7.00,"18,73088506","27,9225612",
04/07/2012 8.00,"17,74645362","26,56852104","34,67642975"
04/07/2012 9.00,"13,31811248","18,21146922",
04/07/2012 10.00,"11,67370262","18,36645786","26,37360954"
04/07/2012 11.00,"12,57832526","18,3158759",
04/07/2012 12.00,"13,4848905","17,92743206","35,65322113"
04/07/2012 13.00,"5,30829707","7,64177453",
04/07/2012 14.00,"2,84947846","4,6956961","38,33943176"
04/07/2012 15.00,"3,54967962","5,67620985",
04/07/2012 16.00,"3,61197832","5,42783914","31,99023056"
04/07/2012 17.00,"4,48414859","6,2501215",
04/07/2012 18.00,"5,61199915","7,56330796","33,94382095"
04/07/2012 19.00,"6,72297822","8,90697361",
04/07/2012 20.00,"11,27785361","13,33289989","18,07081032"
04/07/2012 21.00,"13,17858428","15,09548856",
04/07/2012 22.00,"14,88853177","17,21409546","25,88521957"
04/07/2012 23.00,"17,83600787","19,5719968",
05/07/2012 0.00,"14,40831958","16,21672169","29,7924099"
05/07/2012 1.00,"17,34021098","19,22309504",
05/07/2012 2.00,"16,05142929","17,6155103","45,42124176"
05/07/2012 3.00,"12,52836088","14,56761978",
05/07/2012 4.00,"12,25905186","13,72004547","41,26984024"
05/07/2012 5.00,"12,28046243","14,04753283",
05/07/2012 6.00,"9,44266821","11,8582393","59,3406601"
05/07/2012 7.00,"16,09295984","21,36375112",
05/07/2012 8.00,"9,86447644","13,1876376","66,66664886"
05/07/2012 9.00,"4,48739326","6,47320028",
05/07/2012 10.00,"4,30439382","6,66255902","33,45542145"
05/07/2012 11.00,"4,78265768","6,64569901",
05/07/2012 12.00,"4,2810311","6,55555777","16,60560989"
05/07/2012 13.00,"2,57822302","4,58285942",
05/07/2012 14.00,"2,66712719","4,682727","8,05860806"
05/07/2012 15.00,"5,07532943","7,11455391",
05/07/2012 16.00,"4,22522173","6,56982511","3,90720391"
05/07/2012 17.00,"4,20575566","6,01796264",
05/07/2012 18.00,"4,39848908","6,63337617","10,7448101"
05/07/2012 19.00,"4,9494357","7,02052366",
05/07/2012 20.00,"6,75801945","8,80062243","24,42000961"
05/07/2012 21.00,"5,63341546","7,36487104",
05/07/2012 22.00,"9,00658498","10,67928862","36,8742218"
05/07/2012 23.00,"13,77950676","15,68171923",
06/07/2012 0.00,"14,23894889","15,41324575","45,1770401"
06/07/2012 1.00,"11,00011266","12,74342455",
06/07/2012 2.00,,,"78,63246155"
06/07/2012 3.00,"7,82097673","9,65986758",
06/07/2012 4.00,"5,85664911","7,35449462","64,71305084"
06/07/2012 5.00,"5,26417002","7,02311825",
06/07/2012 6.00,"7,99683866","10,02561406","70,08547211"
06/07/2012 7.00,"5,88130626","8,43617229",
06/07/2012 8.00,"3,75863828","5,66583342","47,13063049"
06/07/2012 9.00,"3,52761706","5,53808123",
06/07/2012 10.00,"3,69893608","5,42783914","23,44322014"
06/07/2012 11.00,"3,11034982","4,9096967",
06/07/2012 12.00,"5,49713766","8,34992388","11,72161007"
06/07/2012 13.00,"3,3595427","5,65805158",
06/07/2012 14.00,"7,68145618","11,25190394","5,86080599"
06/07/2012 15.00,"8,03318005","11,56512396",
06/07/2012 16.00,"5,9786481","8,84990614","2,93040299"
06/07/2012 17.00,"4,49388258","6,30783714",
06/07/2012 18.00,"7,20903157","9,50033986","10,50061035"
06/07/2012 19.00,"4,75086112","6,70211639",
06/07/2012 20.00,"6,0811791","7,7831459","36,14162064"
06/07/2012 21.00,"7,17009369","8,65276747",
06/07/2012 22.00,"6,90338116","9,09633235","45,66543961"
06/07/2012 23.00,"4,50167016","6,54583142",
07/07/2012 0.00,"4,62886214","5,94792608","56,65444183"
07/07/2012 1.00,"5,58863834","6,8447841",
07/07/2012 2.00,"8,85603028","11,98210057","59,3406601"
07/07/2012 3.00,"6,66587061","9,45170241",
07/07/2012 4.00,"9,48874358","14,32443632","31,01342964"
07/07/2012 5.00,"26,12679168","33,8185956",
07/07/2012 6.00,"28,43052224","38,28539088","15,38461018"
07/07/2012 7.00,"18,14684936","24,11659136",
07/07/2012 8.00,"15,89114059","23,47523008","7,57020807"
07/07/2012 9.00,"11,4861641","16,60322102",
07/07/2012 10.00,"10,47253068","16,06173497","22,46640968"
07/07/2012 11.00,"11,08642034","16,15252246",
07/07/2012 12.00,"8,95402028","14,03975099","28,08300972"
07/07/2012 13.00,"8,04486046","12,29596875",
07/07/2012 14.00,"6,86963627","10,68447779","41,5140419"
07/07/2012 15.00,"5,74762687","8,44330596",
07/07/2012 16.00,"5,07078652","8,781816","30,03663063"
07/07/2012 17.00,"7,03836071","11,55215295",
07/07/2012 18.00,"8,94753095","13,07220634","31,50181961"
07/07/2012 19.00,"11,77429294","16,99296118",
07/07/2012 20.00,"13,68930434","18,59991306","22,46640968"
07/07/2012 21.00,"19,85677008","26,22612008",
07/07/2012 22.00,"14,28956335","17,29515661","59,3406601"
07/07/2012 23.00,"10,78076802","14,12664757",
08/07/2012 0.00,"8,01371206","10,10343246","73,99266052"
08/07/2012 1.00,"9,87096768","13,24729965",
08/07/2012 2.00,,,"38,0952301"
08/07/2012 3.00,"6,55685028","8,40374859",
08/07/2012 4.00,"14,40378432","20,99477336","28,57142067"
08/07/2012 5.00,"13,09682334","17,68360044",
08/07/2012 6.00,"12,29863026","16,34836671","35,65322113"
08/07/2012 7.00,"13,41805081","20,80410872",
08/07/2012 8.00,"9,192179","13,3802391","18,31501007"
08/07/2012 9.00,"9,25577594","13,79202845",
08/07/2012 10.00,"7,93454188","10,85892102","10,50061035"
08/07/2012 11.00,"8,94558262","13,31474162",
08/07/2012 12.00,"8,81190323","13,1552139","5,61660624"
08/07/2012 13.00,"7,94946695","12,35238614",
08/07/2012 14.00,"5,93906205","8,54771263","3,66300392"
08/07/2012 15.00,"5,43873371","8,0315147",
08/07/2012 16.00,"6,65873311","9,58723644","2,686203"
08/07/2012 17.00,"6,91052057","10,25388201",
08/07/2012 18.00,"11,86903254","16,04292854","1,95360196"
08/07/2012 19.00,"14,04232837","17,61875114",
08/07/2012 20.00,"21,2312304","24,98360688","1,95360196"
08/07/2012 21.00,"24,10146744","27,51142384",
08/07/2012 22.00,"26,54796704","31,46132904","14,89620972"
08/07/2012 23.00,"20,23964808","24,8694796",
09/07/2012 0.00,"14,4913826","17,63561306","15,87300968"
09/07/2012 1.00,"13,44919729","16,8412153",
09/07/2012 2.00,"12,91251992","15,46447779","24,42000961"
09/07/2012 3.00,"8,84434987","10,84724826",
09/07/2012 4.00,"16,52839681","21,58749336","21,0012207"
09/07/2012 5.00,"28,05934568","35,09741768",
09/07/2012 6.00,"17,09426468","20,5771352","27,59461975"
09/07/2012 7.00,"17,05273413","20,44356288",
09/07/2012 8.00,"22,86004408","30,88352264","37,85102081"
09/07/2012 9.00,"24,30977984","32,7466328",
09/07/2012 10.00,"22,75364128","28,4614584","44,4444313"
09/07/2012 11.00,"17,85547394","23,9149136",
09/07/2012 12.00,"14,0494563","20,33136672","39,80464172"
09/07/2012 13.00,"9,44072179","13,25508149",
09/07/2012 14.00,"7,70351874","11,30637682","29,05982971"
09/07/2012 15.00,"6,97606202","10,92312025",
09/07/2012 16.00,"7,20254224","11,14101368","23,68741989"
09/07/2012 17.00,"13,61467324","19,8916832",
09/07/2012 18.00,"17,78019468","23,5647308","12,45421028"
09/07/2012 19.00,"23,71795848","28,64432208",
09/07/2012 20.00,"33,47795368","36,1803936","6,83760691"
09/07/2012 21.00,"48,95507744","50,99573592",
09/07/2012 22.00,"24,80168008","27,1592908","14,89620972"
09/07/2012 23.00,"12,12017374","14,30433355",
10/07/2012 0.00,"14,14031263","18,19525738","27,59461975"
10/07/2012 1.00,"14,26750078","17,559091",
10/07/2012 2.00,,,"24,90842056"
10/07/2012 3.00,"13,5874215","19,4967596",
10/07/2012 4.00,"19,84055632","24,60489704","20,02441978"
10/07/2012 5.00,"41,42676864","61,44089632",
10/07/2012 6.00,"28,75888912","34,55463912","26,12940979"
10/07/2012 7.00,"34,81994824","50,7596804",
10/07/2012 8.00,"28,89905784","47,04969296","43,46763992"
10/07/2012 9.00,"27,06386288","37,6822696",
10/07/2012 10.00,"18,37201986","23,92722688","56,65444183"
10/07/2012 11.00,"18,16242069","24,61721032",
10/07/2012 12.00,"18,89831316","25,03614864","50,30524063"
10/07/2012 13.00,"13,59779793","17,95077758",
10/07/2012 14.00,"10,95662805","15,87302439","34,92063141"
10/07/2012 15.00,"9,73339163","13,9379389",
10/07/2012 16.00,"10,03969021","13,05340182","40,53723145"
10/07/2012 17.00,"11,57506636","15,21221616",
10/07/2012 18.00,"12,20129416","15,44113227","30,76922989"
10/07/2012 19.00,"14,58029442","18,14727",
10/07/2012 20.00,"16,56408811","19,88845192","21,0012207"
10/07/2012 21.00,"23,30328392","25,89798264",
10/07/2012 22.00,"14,03647765","16,23422987","26,37360954"
10/07/2012 23.00,"18,84120746","22,81572392",
11/07/2012 0.00,"13,48358843","16,40283959","24,42000961"
11/07/2012 1.00,"15,95279112","21,11863272",
11/07/2012 2.00,"7,43940271","9,5210908","23,93161964"
11/07/2012 3.00,"6,14867078","8,39596484",
11/07/2012 4.00,"13,33887298","17,99228137","27,35042"
11/07/2012 5.00,"37,68047232","53,29267888",
11/07/2012 6.00,"34,88679176","47,91800864","25,64101982"
11/07/2012 7.00,"25,83024048","32,21486736",
11/07/2012 8.00,"20,75101248","29,94713976","46,88644028"
11/07/2012 9.00,"16,37330684","23,80854904",
11/07/2012 10.00,"14,43362682","20,5207312","58,36384964"
11/07/2012 11.00,"16,34864013","22,00316216",
11/07/2012 12.00,"12,1143364","15,59158182","54,21244049"
11/07/2012 13.00,"11,71459265","15,47096138",
11/07/2012 14.00,"6,93777613","9,45494516","42,00244141"
11/07/2012 15.00,"8,60229641","11,58652306",
