"NetC","ENEL Brindisi"
"Stat","Costa Morena Diga"
,PM10

,,,

14/11/2012 16.00,"7,23545"
14/11/2012 17.00,
14/11/2012 18.00,"15,62067"
14/11/2012 19.00,
14/11/2012 20.00,"19,56891"
14/11/2012 21.00,
14/11/2012 22.00,"22,41927"
14/11/2012 23.00,
15/11/2012 0.00,"20,38765"
15/11/2012 1.00,
15/11/2012 2.00,"27,01125"
15/11/2012 3.00,
15/11/2012 4.00,"29,67134"
15/11/2012 5.00,
15/11/2012 6.00,"28,10269"
15/11/2012 7.00,
15/11/2012 8.00,"28,10269"
15/11/2012 9.00,
15/11/2012 10.00,"35,77397"
15/11/2012 11.00,
15/11/2012 12.00,"33,52632"
15/11/2012 13.00,
15/11/2012 14.00,"35,09088"
15/11/2012 15.00,
15/11/2012 16.00,"34,95555"
15/11/2012 17.00,
15/11/2012 18.00,"38,95875"
15/11/2012 19.00,
15/11/2012 20.00,"26,67277"
15/11/2012 21.00,
15/11/2012 22.00,"17,60751"
15/11/2012 23.00,
16/11/2012 0.00,"16,66938"
16/11/2012 1.00,
16/11/2012 2.00,"11,82302"
16/11/2012 3.00,
16/11/2012 4.00,"5,99749"
16/11/2012 5.00,
16/11/2012 6.00,"7,640415"
16/11/2012 7.00,
16/11/2012 8.00,"7,792701"
16/11/2012 9.00,
16/11/2012 10.00,"7,852056"
16/11/2012 11.00,
16/11/2012 12.00,"7,459639"
16/11/2012 13.00,
16/11/2012 14.00,"6,400082"
16/11/2012 15.00,
16/11/2012 16.00,"5,548772"
16/11/2012 17.00,
16/11/2012 18.00,"3,319427"
16/11/2012 19.00,
16/11/2012 20.00,"22,60784"
16/11/2012 21.00,
16/11/2012 22.00,"19,65913"
16/11/2012 23.00,
17/11/2012 0.00,"12,73572"
17/11/2012 1.00,
17/11/2012 2.00,"17,7191"
17/11/2012 3.00,
17/11/2012 4.00,"12,21713"
17/11/2012 5.00,
17/11/2012 6.00,"18,93195"
17/11/2012 7.00,
17/11/2012 8.00,"21,73008"
17/11/2012 9.00,
17/11/2012 10.00,"18,18681"
17/11/2012 11.00,
17/11/2012 12.00,"22,12793"
17/11/2012 13.00,
17/11/2012 14.00,"22,03771"
17/11/2012 15.00,
17/11/2012 16.00,"13,4924"
17/11/2012 17.00,
17/11/2012 18.00,"28,15323"
17/11/2012 19.00,
17/11/2012 20.00,"25,42904"
17/11/2012 21.00,
17/11/2012 22.00,"30,97238"
17/11/2012 23.00,
18/11/2012 0.00,"32,71841"
18/11/2012 1.00,
18/11/2012 2.00,"26,69244"
18/11/2012 3.00,
18/11/2012 4.00,"17,5468"
18/11/2012 5.00,
18/11/2012 6.00,"15,72005"
18/11/2012 7.00,
18/11/2012 8.00,"13,6959"
18/11/2012 9.00,
18/11/2012 10.00,"9,422738"
18/11/2012 11.00,
18/11/2012 12.00,"9,422738"
18/11/2012 13.00,
18/11/2012 14.00,"18,25668"
18/11/2012 15.00,
18/11/2012 16.00,"15,40835"
18/11/2012 17.00,
18/11/2012 18.00,"21,89119"
18/11/2012 19.00,
18/11/2012 20.00,"23,73387"
18/11/2012 21.00,
18/11/2012 22.00,"26,28578"
18/11/2012 23.00,
19/11/2012 0.00,"24,12766"
19/11/2012 1.00,
19/11/2012 2.00,"31,0175"
19/11/2012 3.00,
19/11/2012 4.00,"28,97503"
19/11/2012 5.00,
19/11/2012 6.00,"22,74045"
19/11/2012 7.00,
19/11/2012 8.00,"16,88373"
19/11/2012 9.00,
19/11/2012 10.00,"18,02096"
19/11/2012 11.00,
19/11/2012 12.00,"14,33455"
19/11/2012 13.00,
19/11/2012 14.00,"14,77648"
19/11/2012 15.00,
19/11/2012 16.00,"22,81814"
19/11/2012 17.00,
19/11/2012 18.00,"20,30355"
19/11/2012 19.00,
19/11/2012 20.00,"13,40896"
19/11/2012 21.00,
19/11/2012 22.00,"10,33475"
19/11/2012 23.00,
20/11/2012 0.00,"19,46106"
20/11/2012 1.00,
20/11/2012 2.00,"15,57183"
20/11/2012 3.00,
20/11/2012 4.00,"19,76223"
20/11/2012 5.00,
20/11/2012 6.00,"17,05501"
20/11/2012 7.00,
20/11/2012 8.00,"19,5021"
20/11/2012 9.00,
20/11/2012 10.00,"17,95278"
20/11/2012 11.00,
20/11/2012 12.00,"18,95977"
20/11/2012 13.00,
20/11/2012 14.00,"26,4991"
20/11/2012 15.00,
20/11/2012 16.00,"31,92001"
20/11/2012 17.00,
20/11/2012 18.00,"26,25288"
20/11/2012 19.00,
20/11/2012 20.00,"18,58838"
20/11/2012 21.00,
20/11/2012 22.00,"11,5873"
20/11/2012 23.00,
21/11/2012 0.00,"21,16095"
21/11/2012 1.00,
21/11/2012 2.00,"21,667"
21/11/2012 3.00,
21/11/2012 4.00,"22,97517"
21/11/2012 5.00,
21/11/2012 6.00,"15,67663"
21/11/2012 7.00,
21/11/2012 8.00,"14,84432"
21/11/2012 9.00,
21/11/2012 10.00,"17,63227"
21/11/2012 11.00,
21/11/2012 12.00,"14,42002"
21/11/2012 13.00,
21/11/2012 14.00,"27,33618"
21/11/2012 15.00,
21/11/2012 16.00,"27,33618"
21/11/2012 17.00,
21/11/2012 18.00,"35,08546"
21/11/2012 19.00,
21/11/2012 20.00,"32,83203"
21/11/2012 21.00,
21/11/2012 22.00,"32,15065"
21/11/2012 23.00,
22/11/2012 0.00,"32,3087"
22/11/2012 1.00,
22/11/2012 2.00,"31,49097"
22/11/2012 3.00,
22/11/2012 4.00,"28,81732"
22/11/2012 5.00,
22/11/2012 6.00,"28,18442"
22/11/2012 7.00,
22/11/2012 8.00,"23,28924"
22/11/2012 9.00,
22/11/2012 10.00,"20,4226"
22/11/2012 11.00,
22/11/2012 12.00,"23,7288"
22/11/2012 13.00,
22/11/2012 14.00,"15,22724"
22/11/2012 15.00,
22/11/2012 16.00,"16,10975"
22/11/2012 17.00,
22/11/2012 18.00,"28,48324"
22/11/2012 19.00,
22/11/2012 20.00,"25,29914"
22/11/2012 21.00,
22/11/2012 22.00,"27,33448"
22/11/2012 23.00,
23/11/2012 0.00,"30,99103"
23/11/2012 1.00,
23/11/2012 2.00,"20,39716"
23/11/2012 3.00,
23/11/2012 4.00,"19,25721"
23/11/2012 5.00,
23/11/2012 6.00,"36,10466"
23/11/2012 7.00,
23/11/2012 8.00,"27,849"
23/11/2012 9.00,
23/11/2012 10.00,"35,20518"
23/11/2012 11.00,
23/11/2012 12.00,"39,93589"
23/11/2012 13.00,
23/11/2012 14.00,"33,7644"
23/11/2012 15.00,
23/11/2012 16.00,"19,2857"
23/11/2012 17.00,
23/11/2012 18.00,"17,98737"
23/11/2012 19.00,
23/11/2012 20.00,"25,12074"
23/11/2012 21.00,
23/11/2012 22.00,"31,94342"
23/11/2012 23.00,
24/11/2012 0.00,"45,41106"
24/11/2012 1.00,
24/11/2012 2.00,"42,40401"
24/11/2012 3.00,
24/11/2012 4.00,"33,22106"
24/11/2012 5.00,
24/11/2012 6.00,"23,95332"
24/11/2012 7.00,
24/11/2012 8.00,"18,01621"
24/11/2012 9.00,
24/11/2012 10.00,"19,04219"
24/11/2012 11.00,
24/11/2012 12.00,"19,02895"
24/11/2012 13.00,
24/11/2012 14.00,"24,91486"
24/11/2012 15.00,
24/11/2012 16.00,"31,87286"
24/11/2012 17.00,
24/11/2012 18.00,"32,15269"
24/11/2012 19.00,
24/11/2012 20.00,"32,15269"
24/11/2012 21.00,
24/11/2012 22.00,"34,92131"
24/11/2012 23.00,
25/11/2012 0.00,"26,91052"
25/11/2012 1.00,
25/11/2012 2.00,"21,70227"
25/11/2012 3.00,
25/11/2012 4.00,"26,36887"
25/11/2012 5.00,
25/11/2012 6.00,"18,39743"
25/11/2012 7.00,
25/11/2012 8.00,"12,02957"
25/11/2012 9.00,
25/11/2012 10.00,"29,76833"
25/11/2012 11.00,
25/11/2012 12.00,"41,42652"
25/11/2012 13.00,
25/11/2012 14.00,"27,9867"
25/11/2012 15.00,
25/11/2012 16.00,"14,49294"
25/11/2012 17.00,
25/11/2012 18.00,"23,24379"
25/11/2012 19.00,
25/11/2012 20.00,"22,77607"
25/11/2012 21.00,
25/11/2012 22.00,"22,60514"
25/11/2012 23.00,
26/11/2012 0.00,"23,13287"
26/11/2012 1.00,
26/11/2012 2.00,"42,32091"
26/11/2012 3.00,
26/11/2012 4.00,"45,72988"
26/11/2012 5.00,
26/11/2012 6.00,"45,29779"
26/11/2012 7.00,
26/11/2012 8.00,"42,26155"
26/11/2012 9.00,
26/11/2012 10.00,"30,29066"
26/11/2012 11.00,
26/11/2012 12.00,"35,96764"
26/11/2012 13.00,
26/11/2012 14.00,"31,95155"
26/11/2012 15.00,
26/11/2012 16.00,"19,56281"
26/11/2012 17.00,
26/11/2012 18.00,"15,98969"
26/11/2012 19.00,
26/11/2012 20.00,"24,22941"
26/11/2012 21.00,
26/11/2012 22.00,"27,04076"
26/11/2012 23.00,
27/11/2012 0.00,"33,24176"
27/11/2012 1.00,
27/11/2012 2.00,"40,92829"
27/11/2012 3.00,
27/11/2012 4.00,"34,34642"
27/11/2012 5.00,
27/11/2012 6.00,"31,17589"
27/11/2012 7.00,
27/11/2012 8.00,"28,83766"
27/11/2012 9.00,
27/11/2012 10.00,"26,42789"
27/11/2012 11.00,
27/11/2012 12.00,"28,86175"
27/11/2012 13.00,
27/11/2012 14.00,"23,86786"
27/11/2012 15.00,
27/11/2012 16.00,"19,01268"
27/11/2012 17.00,
27/11/2012 18.00,"20,67494"
27/11/2012 19.00,
27/11/2012 20.00,"21,49097"
27/11/2012 21.00,
27/11/2012 22.00,"33,93941"
27/11/2012 23.00,
28/11/2012 0.00,"33,93941"
28/11/2012 1.00,
28/11/2012 2.00,"28,7756"
28/11/2012 3.00,
28/11/2012 4.00,"30,23199"
28/11/2012 5.00,
28/11/2012 6.00,"21,80606"
28/11/2012 7.00,
28/11/2012 8.00,"25,53825"
28/11/2012 9.00,
28/11/2012 10.00,"24,62081"
28/11/2012 11.00,
28/11/2012 12.00,"16,43433"
28/11/2012 13.00,
28/11/2012 14.00,"22,49694"
28/11/2012 15.00,
28/11/2012 16.00,"32,37789"
28/11/2012 17.00,
28/11/2012 18.00,"22,24867"
28/11/2012 19.00,
28/11/2012 20.00,"27,035"
28/11/2012 21.00,
28/11/2012 22.00,"36,09822"
28/11/2012 23.00,
29/11/2012 0.00,"38,46628"
29/11/2012 1.00,
29/11/2012 2.00,"45,44838"
29/11/2012 3.00,
29/11/2012 4.00,"37,96939"
29/11/2012 5.00,
29/11/2012 6.00,"27,70384"
29/11/2012 7.00,
29/11/2012 8.00,"23,54632"
29/11/2012 9.00,
29/11/2012 10.00,"29,07102"
29/11/2012 11.00,
29/11/2012 12.00,"20,24317"
29/11/2012 13.00,
29/11/2012 14.00,"14,0622"
29/11/2012 15.00,
29/11/2012 16.00,"13,73524"
29/11/2012 17.00,
29/11/2012 18.00,"25,41276"
29/11/2012 19.00,
29/11/2012 20.00,"24,60384"
29/11/2012 21.00,
29/11/2012 22.00,"23,75559"
29/11/2012 23.00,
30/11/2012 0.00,"27,6248"
30/11/2012 1.00,
30/11/2012 2.00,"28,62128"
30/11/2012 3.00,
30/11/2012 4.00,"18,50799"
30/11/2012 5.00,
30/11/2012 6.00,"14,61674"
30/11/2012 7.00,
30/11/2012 8.00,"17,18252"
30/11/2012 9.00,
30/11/2012 10.00,"14,36067"
30/11/2012 11.00,
30/11/2012 12.00,"10,02883"
30/11/2012 13.00,
30/11/2012 14.00,"21,4618"
30/11/2012 15.00,
30/11/2012 16.00,"33,94789"
30/11/2012 17.00,
30/11/2012 18.00,"39,78463"
30/11/2012 19.00,
30/11/2012 20.00,"32,79779"
30/11/2012 21.00,
30/11/2012 22.00,"26,93494"
30/11/2012 23.00,
01/12/2012 0.00,"22,35551"
01/12/2012 1.00,
01/12/2012 2.00,"17,15539"
01/12/2012 3.00,
01/12/2012 4.00,"17,15539"
01/12/2012 5.00,
01/12/2012 6.00,"11,35666"
01/12/2012 7.00,
01/12/2012 8.00,"10,54334"
01/12/2012 9.00,
01/12/2012 10.00,"17,08383"
01/12/2012 11.00,
01/12/2012 12.00,"15,19061"
01/12/2012 13.00,
01/12/2012 14.00,"8,90076"
01/12/2012 15.00,
01/12/2012 16.00,"7,871049"
01/12/2012 17.00,
01/12/2012 18.00,"16,52759"
01/12/2012 19.00,
01/12/2012 20.00,"14,4519"
01/12/2012 21.00,
01/12/2012 22.00,"24,0293"
01/12/2012 23.00,
02/12/2012 0.00,"30,32967"
02/12/2012 1.00,
02/12/2012 2.00,"33,17799"
02/12/2012 3.00,
02/12/2012 4.00,"31,14197"
02/12/2012 5.00,
02/12/2012 6.00,"36,56898"
02/12/2012 7.00,
02/12/2012 8.00,"35,00169"
02/12/2012 9.00,
02/12/2012 10.00,"23,91805"
02/12/2012 11.00,
02/12/2012 12.00,"15,00915"
02/12/2012 13.00,
02/12/2012 14.00,"9,465813"
02/12/2012 15.00,
02/12/2012 16.00,"6,99498"
02/12/2012 17.00,
02/12/2012 18.00,"7,877832"
02/12/2012 19.00,
02/12/2012 20.00,"12,92158"
02/12/2012 21.00,
02/12/2012 22.00,"13,28958"
02/12/2012 23.00,
03/12/2012 0.00,"20,69257"
03/12/2012 1.00,
03/12/2012 2.00,"20,039"
03/12/2012 3.00,
03/12/2012 4.00,"22,56071"
03/12/2012 5.00,
03/12/2012 6.00,"17,29785"
03/12/2012 7.00,
03/12/2012 8.00,"14,60215"
03/12/2012 9.00,
03/12/2012 10.00,"9,199226"
03/12/2012 11.00,
03/12/2012 12.00,"5,895062"
03/12/2012 13.00,
03/12/2012 14.00,"14,06661"
03/12/2012 15.00,
03/12/2012 16.00,"18,31671"
03/12/2012 17.00,
03/12/2012 18.00,"12,85883"
03/12/2012 19.00,
03/12/2012 20.00,"14,13953"
03/12/2012 21.00,
03/12/2012 22.00,"17,08893"
03/12/2012 23.00,
04/12/2012 0.00,"15,9032"
04/12/2012 1.00,
04/12/2012 2.00,"12,65703"
04/12/2012 3.00,
04/12/2012 4.00,"13,97469"
04/12/2012 5.00,
04/12/2012 6.00,"9,510242"
04/12/2012 7.00,
04/12/2012 8.00,"9,51126"
04/12/2012 9.00,
04/12/2012 10.00,"10,6841"
04/12/2012 11.00,
04/12/2012 12.00,"8,08642"
04/12/2012 13.00,
04/12/2012 14.00,"12,97415"
04/12/2012 15.00,
04/12/2012 16.00,"16,33971"
04/12/2012 17.00,
04/12/2012 18.00,"11,62766"
04/12/2012 19.00,
04/12/2012 20.00,"10,7326"
04/12/2012 21.00,
04/12/2012 22.00,"9,508547"
04/12/2012 23.00,
05/12/2012 0.00,"13,74474"
05/12/2012 1.00,
05/12/2012 2.00,"23,10574"
05/12/2012 3.00,
05/12/2012 4.00,"16,92477"
05/12/2012 5.00,
05/12/2012 6.00,"15,22011"
05/12/2012 7.00,
05/12/2012 8.00,"10,80721"
05/12/2012 9.00,
05/12/2012 10.00,"13,85293"
05/12/2012 11.00,
05/12/2012 12.00,"10,00474"
05/12/2012 13.00,
05/12/2012 14.00,"8,020283"
05/12/2012 15.00,
05/12/2012 16.00,"15,62101"
05/12/2012 17.00,
05/12/2012 18.00,"11,78605"
05/12/2012 19.00,
05/12/2012 20.00,"5,925587"
05/12/2012 21.00,
05/12/2012 22.00,"24,79005"
05/12/2012 23.00,
06/12/2012 0.00,"26,43602"
06/12/2012 1.00,
06/12/2012 2.00,"25,27166"
06/12/2012 3.00,
06/12/2012 4.00,"18,1573"
06/12/2012 5.00,
06/12/2012 6.00,"10,80518"
06/12/2012 7.00,
06/12/2012 8.00,"13,74135"
06/12/2012 9.00,
06/12/2012 10.00,"15,33882"
06/12/2012 11.00,
06/12/2012 12.00,"16,6514"
06/12/2012 13.00,
06/12/2012 14.00,"17,23543"
06/12/2012 15.00,
06/12/2012 16.00,"11,97734"
06/12/2012 17.00,
06/12/2012 18.00,"8,049111"
06/12/2012 19.00,
06/12/2012 20.00,"4,331841"
06/12/2012 21.00,
06/12/2012 22.00,"12,45658"
06/12/2012 23.00,
07/12/2012 0.00,"11,11857"
07/12/2012 1.00,
07/12/2012 2.00,"5,699363"
07/12/2012 3.00,
07/12/2012 4.00,"5,266246"
07/12/2012 5.00,
07/12/2012 6.00,"9,925384"
07/12/2012 7.00,
07/12/2012 8.00,"12,74182"
07/12/2012 9.00,
07/12/2012 10.00,"19,87586"
07/12/2012 11.00,
07/12/2012 12.00,"19,87552"
07/12/2012 13.00,
07/12/2012 14.00,"11,90069"
07/12/2012 15.00,
07/12/2012 16.00,"9,195496"
07/12/2012 17.00,
07/12/2012 18.00,"7,807285"
07/12/2012 19.00,
07/12/2012 20.00,"8,86413"
07/12/2012 21.00,
07/12/2012 22.00,"29,01878"
07/12/2012 23.00,
08/12/2012 0.00,"34,21109"
08/12/2012 1.00,
08/12/2012 2.00,"30,77125"
08/12/2012 3.00,
08/12/2012 4.00,"31,21862"
08/12/2012 5.00,
08/12/2012 6.00,"30,81061"
08/12/2012 7.00,
08/12/2012 8.00,"20,73362"
08/12/2012 9.00,
08/12/2012 10.00,"14,44071"
08/12/2012 11.00,
08/12/2012 12.00,"14,8087"
08/12/2012 13.00,
08/12/2012 14.00,"19,04048"
08/12/2012 15.00,
08/12/2012 16.00,"19,51837"
08/12/2012 17.00,
08/12/2012 18.00,"24,97286"
08/12/2012 19.00,
08/12/2012 20.00,"25,34527"
08/12/2012 21.00,
08/12/2012 22.00,"18,79764"
08/12/2012 23.00,
09/12/2012 0.00,"20,15737"
09/12/2012 1.00,
09/12/2012 2.00,"20,4772"
09/12/2012 3.00,
09/12/2012 4.00,"13,78815"
09/12/2012 5.00,
09/12/2012 6.00,"17,67874"
09/12/2012 7.00,
09/12/2012 8.00,"13,7288"
09/12/2012 9.00,
09/12/2012 10.00,"19,52549"
09/12/2012 11.00,
09/12/2012 12.00,"17,02075"
09/12/2012 13.00,
09/12/2012 14.00,"20,62575"
09/12/2012 15.00,
09/12/2012 16.00,"17,60955"
09/12/2012 17.00,
09/12/2012 18.00,"15,53418"
09/12/2012 19.00,
09/12/2012 20.00,"12,67568"
09/12/2012 21.00,
09/12/2012 22.00,"18,44186"
09/12/2012 23.00,
10/12/2012 0.00,"21,40041"
10/12/2012 1.00,
10/12/2012 2.00,"14,46649"
10/12/2012 3.00,
10/12/2012 4.00,"8,586013"
10/12/2012 5.00,
10/12/2012 6.00,"5,679691"
10/12/2012 7.00,
10/12/2012 8.00,"7,428775"
10/12/2012 9.00,
10/12/2012 10.00,"20,55283"
10/12/2012 11.00,
10/12/2012 12.00,"18,14204"
10/12/2012 13.00,
10/12/2012 14.00,"17,22052"
10/12/2012 15.00,
10/12/2012 16.00,"17,22052"
10/12/2012 17.00,
10/12/2012 18.00,"22,56003"
10/12/2012 19.00,
10/12/2012 20.00,"19,90537"
10/12/2012 21.00,
10/12/2012 22.00,"30,54604"
10/12/2012 23.00,
11/12/2012 0.00,"40,39308"
11/12/2012 1.00,
11/12/2012 2.00,"33,26414"
11/12/2012 3.00,
11/12/2012 4.00,"24,90876"
11/12/2012 5.00,
11/12/2012 6.00,"17,32736"
11/12/2012 7.00,
11/12/2012 8.00,"13,18138"
11/12/2012 9.00,
11/12/2012 10.00,"10,4114"
11/12/2012 11.00,
11/12/2012 12.00,"11,24135"
11/12/2012 13.00,
11/12/2012 14.00,"9,12868"
11/12/2012 15.00,
11/12/2012 16.00,"6,265093"
11/12/2012 17.00,
11/12/2012 18.00,"13,04843"
11/12/2012 19.00,
11/12/2012 20.00,"21,65173"
11/12/2012 21.00,
11/12/2012 22.00,"18,12372"
11/12/2012 23.00,
12/12/2012 0.00,"14,10222"
12/12/2012 1.00,
12/12/2012 2.00,"12,64312"
12/12/2012 3.00,
12/12/2012 4.00,"8,497829"
12/12/2012 5.00,
12/12/2012 6.00,"16,50589"
12/12/2012 7.00,
12/12/2012 8.00,"11,72195"
12/12/2012 9.00,
12/12/2012 10.00,"9,207706"
12/12/2012 11.00,
12/12/2012 12.00,"16,44654"
12/12/2012 13.00,
12/12/2012 14.00,"13,45238"
12/12/2012 15.00,
12/12/2012 16.00,"26,84235"
12/12/2012 17.00,
12/12/2012 18.00,"25,06885"
12/12/2012 19.00,
12/12/2012 20.00,"17,94498"
12/12/2012 21.00,
12/12/2012 22.00,"13,97368"
12/12/2012 23.00,
13/12/2012 0.00,"19,89553"
13/12/2012 1.00,
13/12/2012 2.00,"20,2113"
13/12/2012 3.00,
13/12/2012 4.00,"19,00725"
13/12/2012 5.00,
13/12/2012 6.00,"36,61172"
13/12/2012 7.00,
13/12/2012 8.00,"28,39845"
13/12/2012 9.00,
13/12/2012 10.00,"33,53344"
13/12/2012 11.00,
13/12/2012 12.00,"40,0875"
13/12/2012 13.00,
13/12/2012 14.00,"27,34363"
13/12/2012 15.00,
13/12/2012 16.00,"20,90048"
13/12/2012 17.00,
13/12/2012 18.00,"32,06993"
13/12/2012 19.00,
13/12/2012 20.00,"32,06993"
13/12/2012 21.00,
13/12/2012 22.00,"49,62352"
13/12/2012 23.00,
14/12/2012 0.00,"63,97842"
14/12/2012 1.00,
14/12/2012 2.00,"54,361"
14/12/2012 3.00,
14/12/2012 4.00,"45,92626"
14/12/2012 5.00,
14/12/2012 6.00,"38,41778"
14/12/2012 7.00,
14/12/2012 8.00,"30,49179"
14/12/2012 9.00,
14/12/2012 10.00,"31,8895"
14/12/2012 11.00,
14/12/2012 12.00,"41,58255"
14/12/2012 13.00,
14/12/2012 14.00,"35,03968"
14/12/2012 15.00,
14/12/2012 16.00,"31,45163"
14/12/2012 17.00,
14/12/2012 18.00,"32,00888"
14/12/2012 19.00,
14/12/2012 20.00,"37,01499"
14/12/2012 21.00,
14/12/2012 22.00,"34,23585"
14/12/2012 23.00,
15/12/2012 0.00,"29,62454"
15/12/2012 1.00,
15/12/2012 2.00,"21,38821"
15/12/2012 3.00,
15/12/2012 4.00,"18,85734"
15/12/2012 5.00,
15/12/2012 6.00,"22,8551"
15/12/2012 7.00,
15/12/2012 8.00,"23,24888"
15/12/2012 9.00,
15/12/2012 10.00,"22,94022"
15/12/2012 11.00,
15/12/2012 12.00,"29,02352"
15/12/2012 13.00,
15/12/2012 14.00,"21,25288"
15/12/2012 15.00,
15/12/2012 16.00,"20,83264"
15/12/2012 17.00,
15/12/2012 18.00,"17,30971"
15/12/2012 19.00,
15/12/2012 20.00,"11,81793"
15/12/2012 21.00,
15/12/2012 22.00,"14,16395"
15/12/2012 23.00,
16/12/2012 0.00,"22,73267"
16/12/2012 1.00,
16/12/2012 2.00,"18,33604"
16/12/2012 3.00,
16/12/2012 4.00,"26,9831"
16/12/2012 5.00,
16/12/2012 6.00,"20,39308"
16/12/2012 7.00,
16/12/2012 8.00,"16,90747"
16/12/2012 9.00,
16/12/2012 10.00,"20,52434"
16/12/2012 11.00,
16/12/2012 12.00,"23,93942"
16/12/2012 13.00,
16/12/2012 14.00,"15,46499"
16/12/2012 15.00,
16/12/2012 16.00,"13,19122"
16/12/2012 17.00,
16/12/2012 18.00,"23,74474"
16/12/2012 19.00,
16/12/2012 20.00,"24,89723"
16/12/2012 21.00,
16/12/2012 22.00,"29,88468"
16/12/2012 23.00,
17/12/2012 0.00,"29,88468"
17/12/2012 1.00,
17/12/2012 2.00,"31,4177"
17/12/2012 3.00,
17/12/2012 4.00,"32,5061"
17/12/2012 5.00,
17/12/2012 6.00,"20,81027"
17/12/2012 7.00,
17/12/2012 8.00,"12,7988"
17/12/2012 9.00,
17/12/2012 10.00,"7,337539"
17/12/2012 11.00,
17/12/2012 12.00,"10,85877"
17/12/2012 13.00,
17/12/2012 14.00,"26,96715"
17/12/2012 15.00,
17/12/2012 16.00,"22,86901"
17/12/2012 17.00,
17/12/2012 18.00,"28,28076"
17/12/2012 19.00,
17/12/2012 20.00,"31,50251"
17/12/2012 21.00,
17/12/2012 22.00,"40,5447"
17/12/2012 23.00,
18/12/2012 0.00,"35,47584"
18/12/2012 1.00,
18/12/2012 2.00,"32,19813"
18/12/2012 3.00,
18/12/2012 4.00,"22,61463"
18/12/2012 5.00,
18/12/2012 6.00,"19,16428"
18/12/2012 7.00,
18/12/2012 8.00,"12,97619"
18/12/2012 9.00,
18/12/2012 10.00,"8,229887"
18/12/2012 11.00,
18/12/2012 12.00,"18,1651"
18/12/2012 13.00,
18/12/2012 14.00,"19,52482"
18/12/2012 15.00,
18/12/2012 16.00,"13,10439"
18/12/2012 17.00,
18/12/2012 18.00,"9,536698"
18/12/2012 19.00,
18/12/2012 20.00,"6,42925"
18/12/2012 21.00,
18/12/2012 22.00,"13,69386"
18/12/2012 23.00,
19/12/2012 0.00,"13,41948"
19/12/2012 1.00,
19/12/2012 2.00,"10,13125"
19/12/2012 3.00,
19/12/2012 4.00,"12,23612"
19/12/2012 5.00,
19/12/2012 6.00,"10,63559"
19/12/2012 7.00,
19/12/2012 8.00,"11,54456"
19/12/2012 9.00,
19/12/2012 10.00,"11,81657"
19/12/2012 11.00,
19/12/2012 12.00,"19,23823"
19/12/2012 13.00,
19/12/2012 14.00,"13,93026"
19/12/2012 15.00,
19/12/2012 16.00,"10,52469"
19/12/2012 17.00,
19/12/2012 18.00,"14,13037"
19/12/2012 19.00,
19/12/2012 20.00,"10,53317"
19/12/2012 21.00,
19/12/2012 22.00,"6,71008"
19/12/2012 23.00,
20/12/2012 0.00,"11,21998"
20/12/2012 1.00,
20/12/2012 2.00,
20/12/2012 3.00,
20/12/2012 4.00,
20/12/2012 5.00,
20/12/2012 6.00,
20/12/2012 7.00,
20/12/2012 8.00,
20/12/2012 9.00,
20/12/2012 10.00,"5,03445"
20/12/2012 11.00,
20/12/2012 12.00,"5,477412"
20/12/2012 13.00,
20/12/2012 14.00,"14,22672"
20/12/2012 15.00,
20/12/2012 16.00,"15,59084"
20/12/2012 17.00,
20/12/2012 18.00,"15,92534"
20/12/2012 19.00,
20/12/2012 20.00,"11,78396"
20/12/2012 21.00,
20/12/2012 22.00,"13,2415"
20/12/2012 23.00,
21/12/2012 0.00,"15,65079"
21/12/2012 1.00,
21/12/2012 2.00,"21,59552"
21/12/2012 3.00,
21/12/2012 4.00,"22,9562"
21/12/2012 5.00,
21/12/2012 6.00,"27,27961"
21/12/2012 7.00,
21/12/2012 8.00,"24,97983"
21/12/2012 9.00,
21/12/2012 10.00,"17,18041"
21/12/2012 11.00,
21/12/2012 12.00,"15,34072"
21/12/2012 13.00,
21/12/2012 14.00,"11,64845"
21/12/2012 15.00,
21/12/2012 16.00,"7,105147"
21/12/2012 17.00,
21/12/2012 18.00,"5,729636"
21/12/2012 19.00,
21/12/2012 20.00,"8,448771"
21/12/2012 21.00,
21/12/2012 22.00,"18,15267"
21/12/2012 23.00,
22/12/2012 0.00,"16,70713"
22/12/2012 1.00,
22/12/2012 2.00,"11,45407"
22/12/2012 3.00,
22/12/2012 4.00,"7,428425"
22/12/2012 5.00,
22/12/2012 6.00,"5,837781"
22/12/2012 7.00,
22/12/2012 8.00,"6,369063"
22/12/2012 9.00,
22/12/2012 10.00,"11,11616"
22/12/2012 11.00,
22/12/2012 12.00,"10,94435"
22/12/2012 13.00,
22/12/2012 14.00,"10,31378"
22/12/2012 15.00,
22/12/2012 16.00,"14,07408"
22/12/2012 17.00,
22/12/2012 18.00,"11,0005"
22/12/2012 19.00,
22/12/2012 20.00,"10,71206"
22/12/2012 21.00,
22/12/2012 22.00,"10,98901"
22/12/2012 23.00,
23/12/2012 0.00,"9,741534"
23/12/2012 1.00,
23/12/2012 2.00,"17,30477"
23/12/2012 3.00,
23/12/2012 4.00,"15,84545"
23/12/2012 5.00,
23/12/2012 6.00,"24,6576"
23/12/2012 7.00,
23/12/2012 8.00,"21,46523"
23/12/2012 9.00,
23/12/2012 10.00,"29,9515"
23/12/2012 11.00,
